NWL,Date
0.2188960611820221,1980-06-24
0.22436843812465668,1980-06-25
0.2216324806213379,1980-06-26
0.2188960611820221,1980-06-27
0.2188960611820221,1980-06-30
0.2188960611820221,1980-07-01
0.2216324806213379,1980-07-02
0.2216324806213379,1980-07-03
0.22710494697093964,1980-07-07
0.22710494697093964,1980-07-08
0.22984087467193604,1980-07-09
0.23257721960544586,1980-07-10
0.23257721960544586,1980-07-11
0.2380494475364685,1980-07-14
0.2380494475364685,1980-07-15
0.23257721960544586,1980-07-16
0.24078574776649475,1980-07-17
0.24078574776649475,1980-07-18
0.24078574776649475,1980-07-21
0.243522047996521,1980-07-22
0.25173041224479675,1980-07-23
0.2572029232978821,1980-07-24
0.24078574776649475,1980-07-25
0.243522047996521,1980-07-28
0.23257721960544586,1980-07-29
0.23531319200992584,1980-07-30
0.24078574776649475,1980-07-31
0.24078574776649475,1980-08-01
0.2380494475364685,1980-08-04
0.24078574776649475,1980-08-05
0.2380494475364685,1980-08-06
0.24078574776649475,1980-08-07
0.24899427592754364,1980-08-08
0.24625815451145172,1980-08-11
0.24078574776649475,1980-08-12
0.22710494697093964,1980-08-13
0.23531319200992584,1980-08-14
0.23531319200992584,1980-08-15
0.22984087467193604,1980-08-18
0.22436843812465668,1980-08-19
0.22710494697093964,1980-08-20
0.22984087467193604,1980-08-21
0.23257721960544586,1980-08-22
0.23257721960544586,1980-08-25
0.23531319200992584,1980-08-26
0.24625815451145172,1980-08-27
0.25173041224479675,1980-08-28
0.25446680188179016,1980-08-29
0.24899427592754364,1980-09-02
0.25446680188179016,1980-09-03
0.25446680188179016,1980-09-04
0.2599392831325531,1980-09-05
0.2599392831325531,1980-09-08
0.26541173458099365,1980-09-09
0.26541173458099365,1980-09-10
0.26814767718315125,1980-09-11
0.26814767718315125,1980-09-12
0.26814767718315125,1980-09-15
0.26814767718315125,1980-09-16
0.2599392831325531,1980-09-17
0.2599392831325531,1980-09-18
0.2572029232978821,1980-09-19
0.2572029232978821,1980-09-22
0.2572029232978821,1980-09-23
0.25446680188179016,1980-09-24
0.2599392831325531,1980-09-25
0.24625815451145172,1980-09-26
0.23531319200992584,1980-09-29
0.22984087467193604,1980-09-30
0.23531319200992584,1980-10-01
0.26541173458099365,1980-10-02
0.26267534494400024,1980-10-03
0.26267534494400024,1980-10-06
0.2599392831325531,1980-10-07
0.26267534494400024,1980-10-08
0.2599392831325531,1980-10-09
0.26267534494400024,1980-10-10
0.2572029232978821,1980-10-13
0.26267534494400024,1980-10-14
0.26267534494400024,1980-10-15
0.2572029232978821,1980-10-16
0.24899427592754364,1980-10-17
0.26541173458099365,1980-10-20
0.26541173458099365,1980-10-21
0.2708840072154999,1980-10-22
0.26267534494400024,1980-10-23
0.2572029232978821,1980-10-24
0.2572029232978821,1980-10-27
0.2599392831325531,1980-10-28
0.26541173458099365,1980-10-29
0.26541173458099365,1980-10-30
0.26541173458099365,1980-10-31
0.2572029232978821,1980-11-03
0.26267534494400024,1980-11-05
0.26814767718315125,1980-11-06
0.26267534494400024,1980-11-07
0.25446680188179016,1980-11-10
0.26814767718315125,1980-11-11
0.26814767718315125,1980-11-12
0.26541173458099365,1980-11-13
0.26541173458099365,1980-11-14
0.2599392831325531,1980-11-17
0.2599392831325531,1980-11-18
0.2599392831325531,1980-11-19
0.26267534494400024,1980-11-20
0.26267534494400024,1980-11-21
0.26267534494400024,1980-11-24
0.26541173458099365,1980-11-25
0.26814767718315125,1980-11-26
0.2708840072154999,1980-11-28
0.26267534494400024,1980-12-01
0.2572029232978821,1980-12-02
0.2708840072154999,1980-12-03
0.27362000942230225,1980-12-04
0.2818288505077362,1980-12-05
0.27362000942230225,1980-12-08
0.26541173458099365,1980-12-09
0.26814767718315125,1980-12-10
0.2599392831325531,1980-12-11
0.25446680188179016,1980-12-12
0.25173041224479675,1980-12-15
0.25446680188179016,1980-12-16
0.2572029232978821,1980-12-17
0.2572029232978821,1980-12-18
0.26267534494400024,1980-12-19
0.26267534494400024,1980-12-22
0.26541173458099365,1980-12-23
0.26267534494400024,1980-12-24
0.26267534494400024,1980-12-26
0.26541173458099365,1980-12-29
0.2599392831325531,1980-12-30
0.2572029232978821,1980-12-31
0.26541173458099365,1981-01-02
0.26814767718315125,1981-01-05
0.2763562798500061,1981-01-06
0.2708840072154999,1981-01-07
0.27362000942230225,1981-01-08
0.2708840072154999,1981-01-09
0.2790924608707428,1981-01-12
0.2790924608707428,1981-01-13
0.2818288505077362,1981-01-14
0.2818288505077362,1981-01-15
0.28456491231918335,1981-01-16
0.2790924608707428,1981-01-19
0.2818288505077362,1981-01-20
0.27362000942230225,1981-01-21
0.27362000942230225,1981-01-22
0.28456491231918335,1981-01-23
0.2955095171928406,1981-01-26
0.29824599623680115,1981-01-27
0.29824599623680115,1981-01-28
0.29824599623680115,1981-01-29
0.29824599623680115,1981-01-30
0.292773574590683,1981-02-02
0.292773574590683,1981-02-03
0.292773574590683,1981-02-04
0.28730133175849915,1981-02-05
0.2818288505077362,1981-02-06
0.29824599623680115,1981-02-09
0.3146630525588989,1981-02-10
0.31739935278892517,1981-02-11
0.3283440172672272,1981-02-12
0.3256080150604248,1981-02-13
0.33108025789260864,1981-02-17
0.32287168502807617,1981-02-18
0.3091907501220703,1981-02-19
0.30645453929901123,1981-02-20
0.3146630525588989,1981-02-23
0.30645453929901123,1981-02-24
0.29003721475601196,1981-02-25
0.2955095171928406,1981-02-26
0.2955095171928406,1981-02-27
0.30371835827827454,1981-03-02
0.2955095171928406,1981-03-03
0.30371835827827454,1981-03-04
0.3009820282459259,1981-03-05
0.30645453929901123,1981-03-06
0.3009820282459259,1981-03-09
0.292773574590683,1981-03-10
0.2955095171928406,1981-03-11
0.29003721475601196,1981-03-12
0.28730133175849915,1981-03-13
0.2955095171928406,1981-03-16
0.2955095171928406,1981-03-17
0.30371835827827454,1981-03-18
0.3091907501220703,1981-03-19
0.31192702054977417,1981-03-20
0.31192702054977417,1981-03-23
0.3091907501220703,1981-03-24
0.30645453929901123,1981-03-25
0.30645453929901123,1981-03-26
0.3146630525588989,1981-03-27
0.3283440172672272,1981-03-30
0.33381664752960205,1981-03-31
0.3529700040817261,1981-04-01
0.33928900957107544,1981-04-02
0.3447611629962921,1981-04-03
0.3365529179573059,1981-04-06
0.34202516078948975,1981-04-07
0.3502337336540222,1981-04-08
0.33928900957107544,1981-04-09
0.33928900957107544,1981-04-10
0.3365529179573059,1981-04-13
0.33381664752960205,1981-04-14
0.33928900957107544,1981-04-15
0.3447611629962921,1981-04-16
0.3447611629962921,1981-04-20
0.34749773144721985,1981-04-21
0.361178457736969,1981-04-22
0.3666509687900543,1981-04-23
0.3748598098754883,1981-04-24
0.36938726902008057,1981-04-27
0.3721234202384949,1981-04-28
0.3666509687900543,1981-04-29
0.361178457736969,1981-04-30
0.35844239592552185,1981-05-01
0.3529700040817261,1981-05-04
0.34749773144721985,1981-05-05
0.34202516078948975,1981-05-06
0.3365529179573059,1981-05-07
0.3447611629962921,1981-05-08
0.33928900957107544,1981-05-11
0.3256080150604248,1981-05-12
0.3447611629962921,1981-05-13
0.361178457736969,1981-05-14
0.3666509687900543,1981-05-15
0.3748598098754883,1981-05-18
0.3666509687900543,1981-05-19
0.361178457736969,1981-05-20
0.3529700040817261,1981-05-21
0.3502337336540222,1981-05-22
0.361178457736969,1981-05-26
0.361178457736969,1981-05-27
0.3557061553001404,1981-05-28
0.3775957226753235,1981-05-29
0.3775957226753235,1981-06-01
0.3721234202384949,1981-06-02
0.3721234202384949,1981-06-03
0.3748598098754883,1981-06-04
0.38580453395843506,1981-06-05
0.3775957226753235,1981-06-08
0.38033196330070496,1981-06-09
0.3885405957698822,1981-06-10
0.39401310682296753,1981-06-11
0.40495774149894714,1981-06-12
0.4076939821243286,1981-06-15
0.4104301333427429,1981-06-16
0.39401310682296753,1981-06-17
0.3885405957698822,1981-06-18
0.38306814432144165,1981-06-19
0.38033196330070496,1981-06-22
0.38033196330070496,1981-06-23
0.38033196330070496,1981-06-24
0.3775957226753235,1981-06-25
0.3912769854068756,1981-06-26
0.3912769854068756,1981-06-29
0.3912769854068756,1981-06-30
0.38033196330070496,1981-07-01
0.38306814432144165,1981-07-02
0.38033196330070496,1981-07-06
0.3748598098754883,1981-07-07
0.3748598098754883,1981-07-08
0.3748598098754883,1981-07-09
0.3721234202384949,1981-07-10
0.3775957226753235,1981-07-13
0.3775957226753235,1981-07-14
0.38033196330070496,1981-07-15
0.3748598098754883,1981-07-16
0.38306814432144165,1981-07-17
0.3775957226753235,1981-07-20
0.38306814432144165,1981-07-21
0.3748598098754883,1981-07-22
0.3721234202384949,1981-07-23
0.3775957226753235,1981-07-24
0.3721234202384949,1981-07-27
0.3721234202384949,1981-07-28
0.3721234202384949,1981-07-29
0.3775957226753235,1981-07-30
0.3748598098754883,1981-07-31
0.3775957226753235,1981-08-03
0.3721234202384949,1981-08-04
0.38306814432144165,1981-08-05
0.3748598098754883,1981-08-06
0.38033196330070496,1981-08-07
0.3748598098754883,1981-08-10
0.3748598098754883,1981-08-11
0.3748598098754883,1981-08-12
0.3721234202384949,1981-08-13
0.3721234202384949,1981-08-14
0.3721234202384949,1981-08-17
0.3639148473739624,1981-08-18
0.3666509687900543,1981-08-19
0.3721234202384949,1981-08-20
0.3666509687900543,1981-08-21
0.3502337336540222,1981-08-24
0.3447611629962921,1981-08-25
0.3447611629962921,1981-08-26
0.33928900957107544,1981-08-27
0.3447611629962921,1981-08-28
0.3365529179573059,1981-08-31
0.3283440172672272,1981-09-01
0.33381664752960205,1981-09-02
0.3365529179573059,1981-09-03
0.33381664752960205,1981-09-04
0.33381664752960205,1981-09-08
0.3365529179573059,1981-09-09
0.33928900957107544,1981-09-10
0.3365529179573059,1981-09-11
0.34202516078948975,1981-09-14
0.33928900957107544,1981-09-15
0.33108025789260864,1981-09-16
0.33108025789260864,1981-09-17
0.3365529179573059,1981-09-18
0.3447611629962921,1981-09-21
0.3447611629962921,1981-09-22
0.33381664752960205,1981-09-23
0.3283440172672272,1981-09-24
0.32287168502807617,1981-09-25
0.3146630525588989,1981-09-28
0.32287168502807617,1981-09-29
0.31739935278892517,1981-09-30
0.32013556361198425,1981-10-01
0.32287168502807617,1981-10-02
0.33381664752960205,1981-10-05
0.3502337336540222,1981-10-06
0.3502337336540222,1981-10-07
0.34749773144721985,1981-10-08
0.34202516078948975,1981-10-09
0.33928900957107544,1981-10-12
0.3447611629962921,1981-10-13
0.34749773144721985,1981-10-14
0.34749773144721985,1981-10-15
0.34749773144721985,1981-10-16
0.34749773144721985,1981-10-19
0.34202516078948975,1981-10-20
0.3502337336540222,1981-10-21
0.34749773144721985,1981-10-22
0.34202516078948975,1981-10-23
0.36938726902008057,1981-10-26
0.38306814432144165,1981-10-27
0.3721234202384949,1981-10-28
0.3666509687900543,1981-10-29
0.3721234202384949,1981-10-30
0.3666509687900543,1981-11-02
0.3557061553001404,1981-11-03
0.3529700040817261,1981-11-04
0.3529700040817261,1981-11-05
0.33928900957107544,1981-11-06
0.3447611629962921,1981-11-09
0.3447611629962921,1981-11-10
0.33928900957107544,1981-11-11
0.33381664752960205,1981-11-12
0.33928900957107544,1981-11-13
0.3365529179573059,1981-11-16
0.34202516078948975,1981-11-17
0.3447611629962921,1981-11-18
0.33381664752960205,1981-11-19
0.33108025789260864,1981-11-20
0.33108025789260864,1981-11-23
0.33108025789260864,1981-11-24
0.34202516078948975,1981-11-25
0.3365529179573059,1981-11-27
0.3365529179573059,1981-11-30
0.34202516078948975,1981-12-01
0.34749773144721985,1981-12-02
0.3502337336540222,1981-12-03
0.3502337336540222,1981-12-04
0.3529700040817261,1981-12-07
0.3529700040817261,1981-12-08
0.34749773144721985,1981-12-09
0.3557061553001404,1981-12-10
0.3557061553001404,1981-12-11
0.3447611629962921,1981-12-14
0.3447611629962921,1981-12-15
0.34202516078948975,1981-12-16
0.3365529179573059,1981-12-17
0.33381664752960205,1981-12-18
0.33381664752960205,1981-12-21
0.3283440172672272,1981-12-22
0.3283440172672272,1981-12-23
0.32287168502807617,1981-12-24
0.31739935278892517,1981-12-28
0.31192702054977417,1981-12-29
0.3091907501220703,1981-12-30
0.31739935278892517,1981-12-31
0.3146630525588989,1982-01-04
0.31192702054977417,1982-01-05
0.3146630525588989,1982-01-06
0.32013556361198425,1982-01-07
0.33381664752960205,1982-01-08
0.33381664752960205,1982-01-11
0.3283440172672272,1982-01-12
0.3283440172672272,1982-01-13
0.31739935278892517,1982-01-14
0.3146630525588989,1982-01-15
0.32287168502807617,1982-01-18
0.32013556361198425,1982-01-19
0.32013556361198425,1982-01-20
0.31739935278892517,1982-01-21
0.3283440172672272,1982-01-22
0.3256080150604248,1982-01-25
0.32287168502807617,1982-01-26
0.32287168502807617,1982-01-27
0.3283440172672272,1982-01-28
0.33928900957107544,1982-01-29
0.3447611629962921,1982-02-01
0.3502337336540222,1982-02-02
0.33108025789260864,1982-02-03
0.3283440172672272,1982-02-04
0.3283440172672272,1982-02-05
0.31192702054977417,1982-02-08
0.31192702054977417,1982-02-09
0.31192702054977417,1982-02-10
0.3146630525588989,1982-02-11
0.32013556361198425,1982-02-12
0.31739935278892517,1982-02-16
0.31739935278892517,1982-02-17
0.32013556361198425,1982-02-18
0.3283440172672272,1982-02-19
0.3283440172672272,1982-02-22
0.3283440172672272,1982-02-23
0.33381664752960205,1982-02-24
0.3283440172672272,1982-02-25
0.3283440172672272,1982-02-26
0.3283440172672272,1982-03-01
0.31192702054977417,1982-03-02
0.3009820282459259,1982-03-03
0.3009820282459259,1982-03-04
0.3009820282459259,1982-03-05
0.2955095171928406,1982-03-08
0.2955095171928406,1982-03-09
0.2955095171928406,1982-03-10
0.2790924608707428,1982-03-11
0.292773574590683,1982-03-12
0.292773574590683,1982-03-15
0.30645453929901123,1982-03-16
0.30645453929901123,1982-03-17
0.31739935278892517,1982-03-18
0.32287168502807617,1982-03-19
0.31739935278892517,1982-03-22
0.3256080150604248,1982-03-23
0.3283440172672272,1982-03-24
0.3283440172672272,1982-03-25
0.3283440172672272,1982-03-26
0.3283440172672272,1982-03-29
0.3283440172672272,1982-03-30
0.3365529179573059,1982-03-31
0.33381664752960205,1982-04-01
0.33381664752960205,1982-04-02
0.33381664752960205,1982-04-05
0.33381664752960205,1982-04-06
0.3365529179573059,1982-04-07
0.3365529179573059,1982-04-08
0.33381664752960205,1982-04-12
0.33381664752960205,1982-04-13
0.33108025789260864,1982-04-14
0.33108025789260864,1982-04-15
0.33108025789260864,1982-04-16
0.33108025789260864,1982-04-19
0.33108025789260864,1982-04-20
0.33108025789260864,1982-04-21
0.33928900957107544,1982-04-22
0.33928900957107544,1982-04-23
0.34202516078948975,1982-04-26
0.33928900957107544,1982-04-27
0.3283440172672272,1982-04-28
0.3283440172672272,1982-04-29
0.3283440172672272,1982-04-30
0.33108025789260864,1982-05-03
0.3283440172672272,1982-05-04
0.3283440172672272,1982-05-05
0.3283440172672272,1982-05-06
0.3283440172672272,1982-05-07
0.3283440172672272,1982-05-10
0.33381664752960205,1982-05-11
0.33381664752960205,1982-05-12
0.33381664752960205,1982-05-13
0.33381664752960205,1982-05-14
0.33928900957107544,1982-05-17
0.33381664752960205,1982-05-18
0.33381664752960205,1982-05-19
0.33381664752960205,1982-05-20
0.33381664752960205,1982-05-21
0.33381664752960205,1982-05-24
0.33928900957107544,1982-05-25
0.31192702054977417,1982-05-26
0.29824599623680115,1982-05-27
0.32013556361198425,1982-05-28
0.30371835827827454,1982-06-01
0.2955095171928406,1982-06-02
0.29003721475601196,1982-06-03
0.29003721475601196,1982-06-04
0.28456491231918335,1982-06-07
0.28456491231918335,1982-06-08
0.2790924608707428,1982-06-09
0.2790924608707428,1982-06-10
0.28456491231918335,1982-06-11
0.2763562798500061,1982-06-14
0.2818288505077362,1982-06-15
0.28456491231918335,1982-06-16
0.29003721475601196,1982-06-17
0.29003721475601196,1982-06-18
0.29003721475601196,1982-06-21
0.29003721475601196,1982-06-22
0.29003721475601196,1982-06-23
0.29003721475601196,1982-06-24
0.29003721475601196,1982-06-25
0.29003721475601196,1982-06-28
0.28730133175849915,1982-06-29
0.29003721475601196,1982-06-30
0.29824599623680115,1982-07-01
0.29824599623680115,1982-07-02
0.2955095171928406,1982-07-06
0.2955095171928406,1982-07-07
0.28730133175849915,1982-07-08
0.2955095171928406,1982-07-09
0.2955095171928406,1982-07-12
0.2955095171928406,1982-07-13
0.29003721475601196,1982-07-14
0.29003721475601196,1982-07-15
0.3009820282459259,1982-07-16
0.29003721475601196,1982-07-19
0.29003721475601196,1982-07-20
0.292773574590683,1982-07-21
0.28730133175849915,1982-07-22
0.29003721475601196,1982-07-23
0.29003721475601196,1982-07-26
0.29003721475601196,1982-07-27
0.29003721475601196,1982-07-28
0.2955095171928406,1982-07-29
0.29003721475601196,1982-07-30
0.29003721475601196,1982-08-02
0.2955095171928406,1982-08-03
0.292773574590683,1982-08-04
0.29003721475601196,1982-08-05
0.28456491231918335,1982-08-06
0.28730133175849915,1982-08-09
0.29003721475601196,1982-08-10
0.28730133175849915,1982-08-11
0.28730133175849915,1982-08-12
0.28456491231918335,1982-08-13
0.28456491231918335,1982-08-16
0.2955095171928406,1982-08-17
0.30371835827827454,1982-08-18
0.3091907501220703,1982-08-19
0.31192702054977417,1982-08-20
0.31192702054977417,1982-08-23
0.32287168502807617,1982-08-24
0.32013556361198425,1982-08-25
0.33381664752960205,1982-08-26
0.3283440172672272,1982-08-27
0.3283440172672272,1982-08-30
0.3283440172672272,1982-08-31
0.3365529179573059,1982-09-01
0.34749773144721985,1982-09-02
0.3502337336540222,1982-09-03
0.3502337336540222,1982-09-07
0.3502337336540222,1982-09-08
0.3502337336540222,1982-09-09
0.3502337336540222,1982-09-10
0.3502337336540222,1982-09-13
0.34749773144721985,1982-09-14
0.35844239592552185,1982-09-15
0.3639148473739624,1982-09-16
0.361178457736969,1982-09-17
0.3666509687900543,1982-09-20
0.38033196330070496,1982-09-21
0.3721234202384949,1982-09-22
0.3748598098754883,1982-09-23
0.3666509687900543,1982-09-24
0.3666509687900543,1982-09-27
0.36938726902008057,1982-09-28
0.3721234202384949,1982-09-29
0.361178457736969,1982-09-30
0.35844239592552185,1982-10-01
0.35844239592552185,1982-10-04
0.35844239592552185,1982-10-05
0.3721234202384949,1982-10-06
0.38306814432144165,1982-10-07
0.38306814432144165,1982-10-08
0.3912769854068756,1982-10-11
0.39401310682296753,1982-10-12
0.41863876581192017,1982-10-13
0.4131667912006378,1982-10-14
0.4131667912006378,1982-10-15
0.4104301333427429,1982-10-18
0.4076939821243286,1982-10-19
0.4104301333427429,1982-10-20
0.4295838475227356,1982-10-21
0.44326457381248474,1982-10-22
0.44052842259407043,1982-10-25
0.45968174934387207,1982-10-26
0.5198780298233032,1982-10-27
0.5007249116897583,1982-10-28
0.5144058465957642,1982-10-29
0.5362953543663025,1982-11-01
0.5718663930892944,1982-11-02
0.5746021866798401,1982-11-03
0.5417677164077759,1982-11-04
0.5417677164077759,1982-11-05
0.5280870199203491,1982-11-08
0.5445040464401245,1982-11-09
0.5472400188446045,1982-11-10
0.5855469107627869,1982-11-11
0.5937557220458984,1982-11-12
0.5581849217414856,1982-11-15
0.5472400188446045,1982-11-16
0.5691298246383667,1982-11-17
0.5855469107627869,1982-11-18
0.6129090785980225,1982-11-19
0.6019640564918518,1982-11-22
0.6019640564918518,1982-11-23
0.6402707695960999,1982-11-24
0.6457433700561523,1982-11-26
0.6566880345344543,1982-11-29
0.6512158513069153,1982-11-30
0.6566880345344543,1982-12-01
0.6539523601531982,1982-12-02
0.6457433700561523,1982-12-03
0.6402707695960999,1982-12-06
0.6265900135040283,1982-12-07
0.6347987055778503,1982-12-08
0.6238540410995483,1982-12-09
0.6265900135040283,1982-12-10
0.6265900135040283,1982-12-13
0.6320624947547913,1982-12-14
0.615645170211792,1982-12-15
0.615645170211792,1982-12-16
0.6183813214302063,1982-12-17
0.6129090785980225,1982-12-20
0.6129090785980225,1982-12-21
0.6183813214302063,1982-12-22
0.6265900135040283,1982-12-23
0.6293258666992188,1982-12-27
0.6347987055778503,1982-12-28
0.6594246625900269,1982-12-29
0.6785780191421509,1982-12-30
0.6731053590774536,1982-12-31
0.6731053590774536,1983-01-03
0.6703695058822632,1983-01-04
0.6731053590774536,1983-01-05
0.6785780191421509,1983-01-06
0.6840502619743347,1983-01-07
0.6895223259925842,1983-01-10
0.7032037377357483,1983-01-11
0.7004674673080444,1983-01-12
0.7032037377357483,1983-01-13
0.7114123106002808,1983-01-14
0.7168846130371094,1983-01-17
0.7333019375801086,1983-01-18
0.7442468404769897,1983-01-19
0.7168846130371094,1983-01-20
0.6895223259925842,1983-01-21
0.6731053590774536,1983-01-24
0.6731053590774536,1983-01-25
0.6621602773666382,1983-01-26
0.6676332950592041,1983-01-27
0.6594246625900269,1983-01-28
0.6566880345344543,1983-01-31
0.6731053590774536,1983-02-01
0.6785780191421509,1983-02-02
0.722356915473938,1983-02-03
0.7278293371200562,1983-02-04
0.7278293371200562,1983-02-07
0.722356915473938,1983-02-08
0.722356915473938,1983-02-09
0.7278293371200562,1983-02-10
0.722356915473938,1983-02-11
0.7333019375801086,1983-02-14
0.7442468404769897,1983-02-15
0.7442468404769897,1983-02-16
0.7442468404769897,1983-02-17
0.7333019375801086,1983-02-18
0.7278293371200562,1983-02-22
0.7360383868217468,1983-02-23
0.7606638073921204,1983-02-24
0.7606638073921204,1983-02-25
0.7661362886428833,1983-02-28
0.771608829498291,1983-03-01
0.7880262136459351,1983-03-02
0.7880262136459351,1983-03-03
0.782553493976593,1983-03-04
0.7798174619674683,1983-03-07
0.7661362886428833,1983-03-08
0.7661362886428833,1983-03-09
0.7661362886428833,1983-03-10
0.7661362886428833,1983-03-11
0.757927656173706,1983-03-14
0.755191445350647,1983-03-15
0.7497193217277527,1983-03-16
0.7497193217277527,1983-03-17
0.755191445350647,1983-03-18
0.7497193217277527,1983-03-21
0.7442468404769897,1983-03-22
0.7333019375801086,1983-03-23
0.7333019375801086,1983-03-24
0.7989705801010132,1983-03-25
0.8536946177482605,1983-03-28
0.9084188342094421,1983-03-29
0.9084188342094421,1983-03-30
0.8920018672943115,1983-03-31
0.8920018672943115,1983-04-04
0.8810567259788513,1983-04-05
0.8865291476249695,1983-04-06
0.8646398186683655,1983-04-07
0.8810567259788513,1983-04-08
0.8755842447280884,1983-04-11
0.8701117038726807,1983-04-12
0.8646398186683655,1983-04-13
0.8646398186683655,1983-04-14
0.8810567259788513,1983-04-15
0.859167218208313,1983-04-18
0.8865291476249695,1983-04-19
0.8920018672943115,1983-04-20
0.8865291476249695,1983-04-21
0.9029462933540344,1983-04-22
0.8755842447280884,1983-04-25
0.8646398186683655,1983-04-26
0.8810567259788513,1983-04-27
0.8865291476249695,1983-04-28
0.8810567259788513,1983-04-29
0.8810567259788513,1983-05-02
0.8810567259788513,1983-05-03
0.8536946177482605,1983-05-04
0.8536946177482605,1983-05-05
0.8810567259788513,1983-05-06
0.8810567259788513,1983-05-09
0.8974737524986267,1983-05-10
0.8810567259788513,1983-05-11
0.8755842447280884,1983-05-12
0.8920018672943115,1983-05-13
0.8755842447280884,1983-05-16
0.8536946177482605,1983-05-17
0.8427496552467346,1983-05-18
0.8482222557067871,1983-05-19
0.9029462933540344,1983-05-20
0.8974737524986267,1983-05-23
0.9138911962509155,1983-05-24
0.9795600175857544,1983-05-25
1.006921648979187,1983-05-26
1.0014493465423584,1983-05-27
0.9850326180458069,1983-05-31
0.9795600175857544,1983-06-01
0.9521973729133606,1983-06-02
0.9740877151489258,1983-06-03
0.9686155319213867,1983-06-06
0.963142991065979,1983-06-07
0.9193634986877441,1983-06-08
0.9138911962509155,1983-06-09
0.9303081035614014,1983-06-10
0.9303081035614014,1983-06-13
0.9084188342094421,1983-06-14
0.9248356819152832,1983-06-15
0.9248356819152832,1983-06-16
0.9357811212539673,1983-06-17
0.9193634986877441,1983-06-20
0.9138911962509155,1983-06-21
0.9248356819152832,1983-06-22
0.9248356819152832,1983-06-23
0.9248356819152832,1983-06-24
0.9138911962509155,1983-06-27
0.8974737524986267,1983-06-28
0.8810567259788513,1983-06-29
0.8755842447280884,1983-06-30
0.8865291476249695,1983-07-01
0.8755842447280884,1983-07-05
0.8755842447280884,1983-07-06
0.8755842447280884,1983-07-07
0.8755842447280884,1983-07-08
0.8536946177482605,1983-07-11
0.8536946177482605,1983-07-12
0.8701117038726807,1983-07-13
0.8536946177482605,1983-07-14
0.8482222557067871,1983-07-15
0.8208602666854858,1983-07-18
0.8099154829978943,1983-07-19
0.8646398186683655,1983-07-20
0.8536946177482605,1983-07-21
0.8482222557067871,1983-07-22
0.8482222557067871,1983-07-25
0.8427496552467346,1983-07-26
0.8044430613517761,1983-07-27
0.7989705801010132,1983-07-28
0.7770811915397644,1983-07-29
0.7497193217277527,1983-08-01
0.755191445350647,1983-08-02
0.7880262136459351,1983-08-03
0.7770811915397644,1983-08-04
0.782553493976593,1983-08-05
0.7770811915397644,1983-08-08
0.7497193217277527,1983-08-09
0.771608829498291,1983-08-10
0.7661362886428833,1983-08-11
0.771608829498291,1983-08-12
0.771608829498291,1983-08-15
0.7770811915397644,1983-08-16
0.7770811915397644,1983-08-17
0.8044430613517761,1983-08-18
0.8044430613517761,1983-08-19
0.8208602666854858,1983-08-22
0.8318049907684326,1983-08-23
0.8099154829978943,1983-08-24
0.8099154829978943,1983-08-25
0.8044430613517761,1983-08-26
0.7989705801010132,1983-08-29
0.8099154829978943,1983-08-30
0.8153876662254333,1983-08-31
