XOM,Date
0.10347551852464676,1962-10-15
0.10372080653905869,1962-10-16
0.10347551852464676,1962-10-17
0.10249476134777069,1962-10-18
0.10151398926973343,1962-10-19
0.09930704534053802,1962-10-22
0.09538385272026062,1962-10-23
0.10053307563066483,1962-10-24
0.0985715463757515,1962-10-25
0.0985715463757515,1962-10-26
0.10053307563066483,1962-10-29
0.10028783977031708,1962-10-30
0.10151398926973343,1962-10-31
0.10323037952184677,1962-11-01
0.1051919236779213,1962-11-02
0.10617273300886154,1962-11-05
0.1070670410990715,1962-11-07
0.10657019168138504,1962-11-08
0.10681869834661484,1962-11-09
0.10731542855501175,1962-11-12
0.10681869834661484,1962-11-13
0.10781227052211761,1962-11-14
0.10781227052211761,1962-11-15
0.10830909758806229,1962-11-16
0.1085575520992279,1962-11-19
0.10930284112691879,1962-11-20
0.10930284112691879,1962-11-21
0.11153852194547653,1962-11-23
0.11104177683591843,1962-11-26
0.11079338937997818,1962-11-27
0.11129011958837509,1962-11-28
0.11302908509969711,1962-11-29
0.11203532665967941,1962-11-30
0.11178699135780334,1962-12-03
0.11302908509969711,1962-12-04
0.11451944708824158,1962-12-05
0.11402268707752228,1962-12-06
0.11526471376419067,1962-12-07
0.11278053373098373,1962-12-10
0.11402268707752228,1962-12-11
0.11526471376419067,1962-12-12
0.11526471376419067,1962-12-13
0.11476796120405197,1962-12-14
0.11476796120405197,1962-12-17
0.11476796120405197,1962-12-18
0.11576162278652191,1962-12-19
0.116258405148983,1962-12-20
0.1175004318356514,1962-12-21
0.11700370907783508,1962-12-24
0.11849413812160492,1962-12-26
0.11799735575914383,1962-12-27
0.1175004318356514,1962-12-28
0.11824578791856766,1962-12-31
0.11650676280260086,1963-01-02
0.1175004318356514,1963-01-03
0.11799735575914383,1963-01-04
0.11799735575914383,1963-01-07
0.11874257028102875,1963-01-08
0.11799735575914383,1963-01-09
0.1175004318356514,1963-01-10
0.11774892359972,1963-01-11
0.11799735575914383,1963-01-14
0.11824578791856766,1963-01-15
0.11799735575914383,1963-01-16
0.11824578791856766,1963-01-17
0.11799735575914383,1963-01-18
0.1175004318356514,1963-01-21
0.1175004318356514,1963-01-22
0.11799735575914383,1963-01-23
0.11824578791856766,1963-01-24
0.11849413812160492,1963-01-25
0.11923936754465103,1963-01-28
0.11923936754465103,1963-01-29
0.11899097263813019,1963-01-30
0.11899097263813019,1963-01-31
0.11923936754465103,1963-02-01
0.11923936754465103,1963-02-04
0.12023310363292694,1963-02-05
0.12153897434473038,1963-02-06
0.12128773331642151,1963-02-07
0.12053440511226654,1963-02-08
0.12003222107887268,1963-02-11
0.12003222107887268,1963-02-12
0.1202833354473114,1963-02-13
0.12003222107887268,1963-02-14
0.12003222107887268,1963-02-15
0.12053440511226654,1963-02-18
0.1202833354473114,1963-02-19
0.1202833354473114,1963-02-20
0.1202833354473114,1963-02-21
0.1202833354473114,1963-02-25
0.12053440511226654,1963-02-26
0.1202833354473114,1963-02-27
0.11978106200695038,1963-02-28
0.1192789226770401,1963-03-01
0.1202833354473114,1963-03-04
0.12053440511226654,1963-03-05
0.12153897434473038,1963-03-06
0.12304558604955673,1963-03-07
0.1243012323975563,1963-03-08
0.1260589063167572,1963-03-11
0.12580770254135132,1963-03-12
0.12580770254135132,1963-03-13
0.12505453824996948,1963-03-14
0.1275656521320343,1963-03-15
0.12631003558635712,1963-03-18
0.1265612244606018,1963-03-19
0.12806789577007294,1963-03-20
0.1283189207315445,1963-03-21
0.12806789577007294,1963-03-22
0.1275656521320343,1963-03-25
0.12781664729118347,1963-03-26
0.1273145228624344,1963-03-27
0.1273145228624344,1963-03-28
0.12706342339515686,1963-03-29
0.12806789577007294,1963-04-01
0.1283189207315445,1963-04-02
0.1283189207315445,1963-04-03
0.12932336330413818,1963-04-04
0.12932336330413818,1963-04-05
0.12932336330413818,1963-04-08
0.12932336330413818,1963-04-09
0.13133229315280914,1963-04-10
0.13359230756759644,1963-04-11
0.13585226237773895,1963-04-15
0.13535016775131226,1963-04-16
0.13409452140331268,1963-04-17
0.13359230756759644,1963-04-18
0.13384337723255157,1963-04-19
0.13409452140331268,1963-04-22
0.13409452140331268,1963-04-23
0.13509906828403473,1963-04-24
0.1343456357717514,1963-04-25
0.1345967948436737,1963-04-26
0.13509906828403473,1963-04-29
0.13585226237773895,1963-04-30
0.13635459542274475,1963-05-01
0.13610343635082245,1963-05-02
0.13610343635082245,1963-05-03
0.13384337723255157,1963-05-06
0.13158336281776428,1963-05-07
0.13138063251972198,1963-05-08
0.13442419469356537,1963-05-09
0.13543865084648132,1963-05-10
0.13619954884052277,1963-05-13
0.1351848840713501,1963-05-14
0.13290226459503174,1963-05-15
0.13188788294792175,1963-05-16
0.13214147090911865,1963-05-17
0.13112691044807434,1963-05-20
0.1316342055797577,1963-05-21
0.13366325199604034,1963-05-22
0.13391686975955963,1963-05-23
0.13467778265476227,1963-05-24
0.13569235801696777,1963-05-27
0.1369604617357254,1963-05-28
0.13746768236160278,1963-05-29
0.13746768236160278,1963-05-31
0.1351848840713501,1963-06-03
0.13493134081363678,1963-06-04
0.1369604617357254,1963-06-05
0.1377212256193161,1963-06-06
0.1372140347957611,1963-06-07
0.1372140347957611,1963-06-10
0.1377212256193161,1963-06-11
0.13797502219676971,1963-06-12
0.13670681416988373,1963-06-13
0.1369604617357254,1963-06-14
0.13619954884052277,1963-06-17
0.1359458565711975,1963-06-18
0.1359458565711975,1963-06-19
0.13569235801696777,1963-06-20
0.13645312190055847,1963-06-21
0.1372140347957611,1963-06-24
0.1384822130203247,1963-06-25
0.13746768236160278,1963-06-26
0.1377212256193161,1963-06-27
0.13873589038848877,1963-06-28
0.13670681416988373,1963-07-01
0.13873589038848877,1963-07-02
0.1402575820684433,1963-07-03
0.14051125943660736,1963-07-05
0.1397503763437271,1963-07-08
0.1415257751941681,1963-07-09
0.1412721872329712,1963-07-10
0.1415257751941681,1963-07-11
0.14051125943660736,1963-07-12
0.14000403881072998,1963-07-15
0.14000403881072998,1963-07-16
0.1402575820684433,1963-07-17
0.13949669897556305,1963-07-18
0.13898946344852448,1963-07-19
0.13822856545448303,1963-07-22
0.13873589038848877,1963-07-23
0.1397503763437271,1963-07-24
0.1402575820684433,1963-07-25
0.14177943766117096,1963-07-26
0.1412721872329712,1963-07-29
0.1427939534187317,1963-07-30
0.14228667318820953,1963-07-31
0.14203302562236786,1963-08-01
0.14254030585289001,1963-08-02
0.14380836486816406,1963-08-05
0.14533014595508575,1963-08-06
0.14538142085075378,1963-08-07
0.14538142085075378,1963-08-08
0.14461350440979004,1963-08-09
0.14384573698043823,1963-08-12
0.14410167932510376,1963-08-13
0.1443575918674469,1963-08-14
0.14486965537071228,1963-08-15
0.1443575918674469,1963-08-16
0.1435898244380951,1963-08-19
0.14384573698043823,1963-08-20
0.14333383738994598,1963-08-21
0.14410167932510376,1963-08-22
0.1443575918674469,1963-08-23
0.14461350440979004,1963-08-26
0.1443575918674469,1963-08-27
0.14512547850608826,1963-08-28
0.14614932239055634,1963-08-29
0.14640526473522186,1963-08-30
0.14691711962223053,1963-09-03
0.1458934247493744,1963-09-04
0.14614932239055634,1963-09-05
0.14538142085075378,1963-09-06
0.14461350440979004,1963-09-09
0.1435898244380951,1963-09-10
0.14410167932510376,1963-09-11
0.14512547850608826,1963-09-12
0.14563752710819244,1963-09-13
0.14614932239055634,1963-09-16
0.14742909371852875,1963-09-17
0.14717303216457367,1963-09-18
0.14845292270183563,1963-09-19
0.14922074973583221,1963-09-20
0.14819692075252533,1963-09-23
0.14845292270183563,1963-09-24
0.14845292270183563,1963-09-25
0.14794094860553741,1963-09-26
0.14538142085075378,1963-09-27
0.14026236534118652,1963-09-30
0.1435898244380951,1963-10-01
0.1435898244380951,1963-10-02
0.14384573698043823,1963-10-03
0.14486965537071228,1963-10-04
0.14538142085075378,1963-10-07
0.14512547850608826,1963-10-08
0.14384573698043823,1963-10-09
0.14307788014411926,1963-10-10
0.1428220123052597,1963-10-11
0.14231006801128387,1963-10-14
0.14256598055362701,1963-10-15
0.14461350440979004,1963-10-16
0.14307788014411926,1963-10-17
0.14384573698043823,1963-10-18
0.14384573698043823,1963-10-21
0.14384573698043823,1963-10-22
0.14307788014411926,1963-10-23
0.14384573698043823,1963-10-24
0.1466611921787262,1963-10-25
0.14922074973583221,1963-10-28
0.14742909371852875,1963-10-29
0.14461350440979004,1963-10-30
0.14538142085075378,1963-10-31
0.14563752710819244,1963-11-01
0.14742909371852875,1963-11-04
0.14623838663101196,1963-11-06
0.14701491594314575,1963-11-07
0.14727391302585602,1963-11-08
0.1467560976743698,1963-11-11
0.14572080969810486,1963-11-12
0.14390906691551208,1963-11-13
0.14209716022014618,1963-11-14
0.13899119198322296,1963-11-15
0.1366618424654007,1963-11-18
0.1387324035167694,1963-11-19
0.14287374913692474,1963-11-20
0.14261490106582642,1963-11-21
0.13950881361961365,1963-11-22
0.1436501443386078,1963-11-26
0.1436501443386078,1963-11-27
0.14701491594314575,1963-11-29
0.1490856111049652,1963-12-02
0.14882665872573853,1963-12-03
0.14830908179283142,1963-12-04
0.15089738368988037,1963-12-05
0.1506386250257492,1963-12-06
0.15012094378471375,1963-12-09
0.15037979185581207,1963-12-10
0.15089738368988037,1963-12-11
0.15089738368988037,1963-12-12
0.15141521394252777,1963-12-13
0.15503865480422974,1963-12-16
0.15529745817184448,1963-12-17
0.1560739427804947,1963-12-18
0.15633271634578705,1963-12-19
0.1584034562110901,1963-12-20
0.1571093052625656,1963-12-23
0.15426218509674072,1963-12-24
0.15503865480422974,1963-12-26
0.15503865480422974,1963-12-27
0.15503865480422974,1963-12-30
0.15736809372901917,1963-12-31
0.1571093052625656,1964-01-02
0.1586623191833496,1964-01-03
0.15892112255096436,1964-01-06
0.16047407686710358,1964-01-07
0.15995647013187408,1964-01-08
0.15995647013187408,1964-01-09
0.16021530330181122,1964-01-10
0.15917986631393433,1964-01-13
0.15892112255096436,1964-01-14
0.15892112255096436,1964-01-15
0.1578858494758606,1964-01-16
0.15633271634578705,1964-01-17
0.15736809372901917,1964-01-20
0.15943872928619385,1964-01-21
0.16073296964168549,1964-01-22
0.1620270013809204,1964-01-23
0.1625446230173111,1964-01-24
0.1648741066455841,1964-01-27
0.16953307390213013,1964-01-28
0.16875658929347992,1964-01-29
0.1674625277519226,1964-01-30
0.17030954360961914,1964-01-31
0.1708272397518158,1964-02-03
0.1708272397518158,1964-02-04
0.16993975639343262,1964-02-05
0.1691564917564392,1964-02-06
0.17020078003406525,1964-02-07
0.1696786731481552,1964-02-10
0.1696786731481552,1964-02-11
0.16863450407981873,1964-02-12
0.16863450407981873,1964-02-13
0.166807159781456,1964-02-14
0.1678513139486313,1964-02-17
0.16889545321464539,1964-02-18
0.16993975639343262,1964-02-19
0.1691564917564392,1964-02-20
0.17046169936656952,1964-02-24
0.17124482989311218,1964-02-25
0.1709839105606079,1964-02-26
0.17072299122810364,1964-02-27
0.17150607705116272,1964-02-28
0.1709839105606079,1964-03-02
0.17150607705116272,1964-03-03
0.17124482989311218,1964-03-04
0.17150607705116272,1964-03-05
0.17124482989311218,1964-03-06
0.1696786731481552,1964-03-09
0.17072299122810364,1964-03-10
0.1709839105606079,1964-03-11
0.17124482989311218,1964-03-12
0.17255009710788727,1964-03-13
0.17202810943126678,1964-03-16
0.17594373226165771,1964-03-17
0.176204651594162,1964-03-18
0.17750996351242065,1964-03-19
0.17672686278820038,1964-03-20
0.17698803544044495,1964-03-23
0.17724883556365967,1964-03-24
0.17646580934524536,1964-03-25
0.17646580934524536,1964-03-26
0.1754215806722641,1964-03-30
0.1754215806722641,1964-03-31
0.17568260431289673,1964-04-01
0.18142558634281158,1964-04-02
0.17959830164909363,1964-04-03
0.17933723330497742,1964-04-06
0.1809036135673523,1964-04-07
0.18012048304080963,1964-04-08
0.1790761947631836,1964-04-09
0.1780320703983307,1964-04-10
0.17933723330497742,1964-04-13
0.18116462230682373,1964-04-14
0.18012048304080963,1964-04-15
0.17985932528972626,1964-04-16
0.18064241111278534,1964-04-17
0.18012048304080963,1964-04-20
0.18038147687911987,1964-04-21
0.1790761947631836,1964-04-22
0.18038147687911987,1964-04-23
0.17777104675769806,1964-04-24
0.17698803544044495,1964-04-27
0.1790761947631836,1964-04-28
0.1816866248846054,1964-04-29
0.17959830164909363,1964-04-30
0.18273083865642548,1964-05-01
0.1858634203672409,1964-05-04
0.18821261823177338,1964-05-05
0.18705523014068604,1964-05-06
0.18626582622528076,1964-05-07
0.18521356582641602,1964-05-08
0.18547658622264862,1964-05-11
0.18600282073020935,1964-05-12
0.18521356582641602,1964-05-13
0.18442435562610626,1964-05-14
0.18389812111854553,1964-05-15
0.18153031170368195,1964-05-18
0.18074113130569458,1964-05-19
0.1825827658176422,1964-05-20
0.18337200582027435,1964-05-21
0.18495038151741028,1964-05-22
0.18416111171245575,1964-05-25
0.18284575641155243,1964-05-26
0.18337200582027435,1964-05-27
0.18337200582027435,1964-05-28
0.18074113130569458,1964-06-01
0.1799517571926117,1964-06-02
0.17942564189434052,1964-06-03
0.1765318065881729,1964-06-04
0.17784720659255981,1964-06-05
0.17811031639575958,1964-06-08
0.17837339639663696,1964-06-09
0.17916254699230194,1964-06-10
0.17968881130218506,1964-06-11
0.17889946699142456,1964-06-12
0.17837339639663696,1964-06-15
0.17968881130218506,1964-06-16
0.18153031170368195,1964-06-17
0.1831088662147522,1964-06-18
0.18389812111854553,1964-06-19
0.18521356582641602,1964-06-22
0.18468734622001648,1964-06-23
0.1836351454257965,1964-06-24
0.18416111171245575,1964-06-25
0.18389812111854553,1964-06-26
0.1825827658176422,1964-06-29
0.1831088662147522,1964-06-30
0.18547658622264862,1964-07-01
0.18679210543632507,1964-07-02
0.1888968050479889,1964-07-06
0.1891597956418991,1964-07-07
0.18837058544158936,1964-07-08
0.1878444403409958,1964-07-09
0.1886337697505951,1964-07-10
0.18573997914791107,1964-07-13
0.18416111171245575,1964-07-14
0.18626582622528076,1964-07-15
0.18679210543632507,1964-07-16
0.18679210543632507,1964-07-17
0.18652895092964172,1964-07-20
0.18521356582641602,1964-07-21
0.18442435562610626,1964-07-22
0.18442435562610626,1964-07-23
0.18389812111854553,1964-07-24
0.18468734622001648,1964-07-27
0.18468734622001648,1964-07-28
0.1836351454257965,1964-07-29
0.18521356582641602,1964-07-30
0.18626582622528076,1964-07-31
0.18521356582641602,1964-08-03
0.18179340660572052,1964-08-04
0.18258962035179138,1964-08-05
0.178608700633049,1964-08-06
0.1809973418712616,1964-08-07
0.17993582785129547,1964-08-10
0.18020112812519073,1964-08-11
0.18126270174980164,1964-08-12
0.1833857297897339,1964-08-13
0.1828550547361374,1964-08-14
0.18258962035179138,1964-08-17
0.18179340660572052,1964-08-18
0.18418198823928833,1964-08-19
0.1833857297897339,1964-08-20
0.18418198823928833,1964-08-21
0.1823241114616394,1964-08-24
0.17940501868724823,1964-08-25
0.179670512676239,1964-08-26
0.18073181807994843,1964-08-27
0.18046648800373077,1964-08-28
0.18046648800373077,1964-08-31
0.179670512676239,1964-09-01
0.17940501868724823,1964-09-02
0.17940501868724823,1964-09-03
0.17940501868724823,1964-09-04
0.17993582785129547,1964-09-08
0.1809973418712616,1964-09-09
0.18126270174980164,1964-09-10
0.1833857297897339,1964-09-11
0.1828550547361374,1964-09-14
0.18258962035179138,1964-09-15
0.1836511194705963,1964-09-16
0.18391668796539307,1964-09-17
0.18258962035179138,1964-09-18
0.1836511194705963,1964-09-21
0.18391668796539307,1964-09-22
0.18418198823928833,1964-09-23
0.1860397905111313,1964-09-24
0.18763211369514465,1964-09-25
0.18763211369514465,1964-09-28
0.18471293151378632,1964-09-29
0.1831204742193222,1964-09-30
0.1828550547361374,1964-10-01
0.18497803807258606,1964-10-02
0.18630513548851013,1964-10-05
0.1857743114233017,1964-10-06
0.1860397905111313,1964-10-07
0.1873667687177658,1964-10-08
0.18816283345222473,1964-10-09
0.18869370222091675,1964-10-12
0.1878974586725235,1964-10-13
0.18630513548851013,1964-10-14
0.186570405960083,1964-10-15
0.186570405960083,1964-10-16
0.1860397905111313,1964-10-19
0.1857743114233017,1964-10-20
0.1860397905111313,1964-10-21
0.1873667687177658,1964-10-22
0.18763211369514465,1964-10-23
0.18842831254005432,1964-10-26
0.18922455608844757,1964-10-27
0.18869370222091675,1964-10-28
0.18842831254005432,1964-10-29
0.189357191324234,1964-10-30
0.19002053141593933,1964-11-02
0.18889525532722473,1964-11-04
0.18969912827014923,1964-11-05
0.19184258580207825,1964-11-06
0.19237864017486572,1964-11-09
0.19184258580207825,1964-11-10
0.19184258580207825,1964-11-11
0.19184258580207825,1964-11-12
0.1915748119354248,1964-11-13
0.19237864017486572,1964-11-16
0.19291436672210693,1964-11-17
0.19505785405635834,1964-11-18
0.19478990137577057,1964-11-19
0.19800522923469543,1964-11-20
0.19612956047058105,1964-11-23
0.1969335675239563,1964-11-24
0.1958617866039276,1964-11-25
0.19318225979804993,1964-11-27
0.19184258580207825,1964-11-30
0.18862739205360413,1964-12-01
0.18701986968517303,1964-12-02
0.18835943937301636,1964-12-03
0.19023507833480835,1964-12-04
0.19077081978321075,1964-12-07
0.19023507833480835,1964-12-08
0.18835943937301636,1964-12-09
0.18916334211826324,1964-12-10
0.18996687233448029,1964-12-11
0.18889525532722473,1964-12-14
0.18782362341880798,1964-12-15
0.18835943937301636,1964-12-16
0.18916334211826324,1964-12-17
0.19077081978321075,1964-12-18
0.19130675494670868,1964-12-21
0.19184258580207825,1964-12-22
0.19291436672210693,1964-12-23
0.19291436672210693,1964-12-24
0.19318225979804993,1964-12-28
0.19184258580207825,1964-12-29
0.19237864017486572,1964-12-30
0.19318225979804993,1964-12-31
0.18969912827014923,1965-01-04
0.19050294160842896,1965-01-05
0.19130675494670868,1965-01-06
0.19211052358150482,1965-01-07
0.19237864017486572,1965-01-08
0.1915748119354248,1965-01-11
0.19237864017486572,1965-01-12
0.19211052358150482,1965-01-13
0.19237864017486572,1965-01-14
0.19264651834964752,1965-01-15
0.19318225979804993,1965-01-18
0.19291436672210693,1965-01-19
0.19291436672210693,1965-01-20
0.19291436672210693,1965-01-21
0.19291436672210693,1965-01-22
0.1915748119354248,1965-01-25
0.19184258580207825,1965-01-26
0.19211052358150482,1965-01-27
0.18996687233448029,1965-01-28
0.18728767335414886,1965-01-29
0.18675178289413452,1965-02-01
0.18782362341880798,1965-02-02
0.18755345046520233,1965-02-03
0.18539133667945862,1965-02-04
0.1840400993824005,1965-02-05
0.18431037664413452,1965-02-08
0.1840400993824005,1965-02-09
0.18268893659114838,1965-02-10
0.17512179911136627,1965-02-11
0.1762028932571411,1965-02-12
0.1764732152223587,1965-02-15
0.17701365053653717,1965-02-16
0.174851655960083,1965-02-17
0.17566244304180145,1965-02-18
0.174851655960083,1965-02-19
0.17512179911136627,1965-02-23
0.17674344778060913,1965-02-24
0.17728391289710999,1965-02-25
0.17701365053653717,1965-02-26
0.17539209127426147,1965-03-01
0.1762028932571411,1965-03-02
0.17458146810531616,1965-03-03
0.1726894974708557,1965-03-04
0.17052754759788513,1965-03-05
0.16971683502197266,1965-03-08
0.16863583028316498,1965-03-09
0.16809549927711487,1965-03-10
0.16809549927711487,1965-03-11
0.1702573150396347,1965-03-12
0.17160862684249878,1965-03-15
0.1724195033311844,1965-03-16
0.1724195033311844,1965-03-17
0.17052754759788513,1965-03-18
0.17052754759788513,1965-03-19
0.17079782485961914,1965-03-22
0.17079782485961914,1965-03-23
0.17133843898773193,1965-03-24
0.17106810212135315,1965-03-25
0.17079782485961914,1965-03-26
0.17052754759788513,1965-03-29
0.16998706758022308,1965-03-30
0.16971683502197266,1965-03-31
0.16998706758022308,1965-04-01
0.1702573150396347,1965-04-02
0.16998706758022308,1965-04-05
0.17052754759788513,1965-04-06
0.16998706758022308,1965-04-07
0.16863583028316498,1965-04-08
0.1689060777425766,1965-04-09
0.16728469729423523,1965-04-12
0.16755476593971252,1965-04-13
0.1683657020330429,1965-04-14
0.16701450943946838,1965-04-15
0.166473850607872,1965-04-19
0.1667441725730896,1965-04-20
0.16998706758022308,1965-04-21
0.1729598045349121,1965-04-22
0.17458146810531616,1965-04-23
0.17350031435489655,1965-04-26
0.1726894974708557,1965-04-27
0.1724195033311844,1965-04-28
0.1694466918706894,1965-04-29
0.17052754759788513,1965-04-30
0.1729598045349121,1965-05-03
0.1729598045349121,1965-05-04
0.17350547015666962,1965-05-05
0.17377834022045135,1965-05-06
0.17323264479637146,1965-05-07
0.17241422832012177,1965-05-10
0.1713230162858963,1965-05-11
0.1705045849084854,1965-05-12
0.17159587144851685,1965-05-13
0.17105017602443695,1965-05-14
0.17105017602443695,1965-05-17
0.17023183405399323,1965-05-18
0.1713230162858963,1965-05-19
0.17159587144851685,1965-05-20
0.1705045849084854,1965-05-21
0.16941334307193756,1965-05-24
0.168867826461792,1965-05-25
0.168867826461792,1965-05-26
0.16859504580497742,1965-05-27
0.16995897889137268,1965-05-28
0.16941334307193756,1965-06-01
0.16804929077625275,1965-06-02
0.16995897889137268,1965-06-03
0.17077746987342834,1965-06-04
0.16995897889137268,1965-06-07
0.168867826461792,1965-06-08
0.1677766740322113,1965-06-09
0.16832222044467926,1965-06-10
0.16859504580497742,1965-06-11
0.16804929077625275,1965-06-14
0.16723090410232544,1965-06-15
0.1677766740322113,1965-06-16
0.17077746987342834,1965-06-17
0.17105017602443695,1965-06-18
0.17077746987342834,1965-06-21
