ALK,Date
0.785383939743042,1981-01-02
0.785383939743042,1981-01-05
0.785383939743042,1981-01-06
0.785383939743042,1981-01-07
0.785383939743042,1981-01-08
0.785383939743042,1981-01-09
0.785383939743042,1981-01-12
0.8099275827407837,1981-01-13
0.785383939743042,1981-01-14
0.785383939743042,1981-01-15
0.785383939743042,1981-01-16
0.785383939743042,1981-01-19
0.785383939743042,1981-01-20
0.785383939743042,1981-01-21
0.7608407139778137,1981-01-22
0.785383939743042,1981-01-23
0.785383939743042,1981-01-26
0.8590136170387268,1981-01-27
0.9080997705459595,1981-01-28
0.9326429963111877,1981-01-29
0.9080997705459595,1981-01-30
0.8590136170387268,1981-02-02
0.8344704508781433,1981-02-03
0.8835573792457581,1981-02-04
0.9326429963111877,1981-02-05
0.8835573792457581,1981-02-06
0.8835573792457581,1981-02-09
0.9326429963111877,1981-02-10
0.9326429963111877,1981-02-11
0.9326429963111877,1981-02-12
0.9080997705459595,1981-02-13
0.9326429963111877,1981-02-17
0.9080997705459595,1981-02-18
0.9080997705459595,1981-02-19
0.9080997705459595,1981-02-20
0.9080997705459595,1981-02-23
0.9080997705459595,1981-02-24
0.8835573792457581,1981-02-25
0.8835573792457581,1981-02-26
0.9080997705459595,1981-02-27
0.8835573792457581,1981-03-02
0.8835573792457581,1981-03-03
0.9326429963111877,1981-03-04
0.9817301034927368,1981-03-05
0.9817301034927368,1981-03-06
0.9817301034927368,1981-03-09
1.0062724351882935,1981-03-10
0.9817301034927368,1981-03-11
0.9571866393089294,1981-03-12
0.9571866393089294,1981-03-13
0.9571866393089294,1981-03-16
1.0308161973953247,1981-03-17
1.0308161973953247,1981-03-18
1.0553597211837769,1981-03-19
1.0308161973953247,1981-03-20
1.0308161973953247,1981-03-23
0.9571866393089294,1981-03-24
1.0308161973953247,1981-03-25
1.0553597211837769,1981-03-26
1.0308161973953247,1981-03-27
1.104446291923523,1981-03-30
1.104446291923523,1981-03-31
1.104446291923523,1981-04-01
1.1289896965026855,1981-04-02
1.1289896965026855,1981-04-03
1.1535334587097168,1981-04-06
1.1289896965026855,1981-04-07
1.1535334587097168,1981-04-08
1.227162480354309,1981-04-09
1.423507571220398,1981-04-10
1.3744224309921265,1981-04-13
1.30079185962677,1981-04-14
1.423507571220398,1981-04-15
1.3498785495758057,1981-04-16
1.3744224309921265,1981-04-20
1.30079185962677,1981-04-21
1.30079185962677,1981-04-22
1.3253352642059326,1981-04-23
1.3744224309921265,1981-04-24
1.3989652395248413,1981-04-27
1.3498785495758057,1981-04-28
1.30079185962677,1981-04-29
1.30079185962677,1981-04-30
1.30079185962677,1981-05-01
1.2517056465148926,1981-05-04
1.227162480354309,1981-05-05
1.1780754327774048,1981-05-06
1.1535334587097168,1981-05-07
1.1780754327774048,1981-05-08
1.2026188373565674,1981-05-11
1.2026188373565674,1981-05-12
1.2517056465148926,1981-05-13
1.3744224309921265,1981-05-14
1.3744224309921265,1981-05-15
1.423507571220398,1981-05-18
1.3744224309921265,1981-05-19
1.3989652395248413,1981-05-20
1.3498785495758057,1981-05-21
1.3744224309921265,1981-05-22
1.3744224309921265,1981-05-26
1.4480515718460083,1981-05-27
1.497138261795044,1981-05-28
1.5216814279556274,1981-05-29
1.5462249517440796,1981-06-01
1.5216814279556274,1981-06-02
1.570767879486084,1981-06-03
1.5953112840652466,1981-06-04
1.6198551654815674,1981-06-05
1.6689409017562866,1981-06-08
1.6689409017562866,1981-06-09
1.6443976163864136,1981-06-10
1.570767879486084,1981-06-11
1.6443976163864136,1981-06-12
1.5953112840652466,1981-06-15
1.4725946187973022,1981-06-16
1.5216814279556274,1981-06-17
1.4725946187973022,1981-06-18
1.497138261795044,1981-06-19
1.5216814279556274,1981-06-22
1.570767879486084,1981-06-23
1.5216814279556274,1981-06-24
1.5462249517440796,1981-06-25
1.5462249517440796,1981-06-26
1.4725946187973022,1981-06-29
1.4480515718460083,1981-06-30
1.423507571220398,1981-07-01
1.423507571220398,1981-07-02
1.3498785495758057,1981-07-06
1.3253352642059326,1981-07-07
1.3253352642059326,1981-07-08
1.3253352642059326,1981-07-09
1.3744224309921265,1981-07-10
1.423507571220398,1981-07-13
1.3253352642059326,1981-07-14
1.3744224309921265,1981-07-15
1.4480515718460083,1981-07-16
1.497138261795044,1981-07-17
1.423507571220398,1981-07-20
1.3989652395248413,1981-07-21
1.3744224309921265,1981-07-22
1.3253352642059326,1981-07-23
1.3744224309921265,1981-07-24
1.3498785495758057,1981-07-27
1.3253352642059326,1981-07-28
1.3498785495758057,1981-07-29
1.3498785495758057,1981-07-30
1.3253352642059326,1981-07-31
1.2762489318847656,1981-08-03
1.3744224309921265,1981-08-04
1.3498785495758057,1981-08-05
1.30079185962677,1981-08-06
1.30079185962677,1981-08-07
1.2762489318847656,1981-08-10
1.227162480354309,1981-08-11
1.2762489318847656,1981-08-12
1.30079185962677,1981-08-13
1.3253352642059326,1981-08-14
1.3498785495758057,1981-08-17
1.2762489318847656,1981-08-18
1.3744224309921265,1981-08-19
1.3744224309921265,1981-08-20
1.3253352642059326,1981-08-21
1.30079185962677,1981-08-24
1.30079185962677,1981-08-25
1.30079185962677,1981-08-26
1.30079185962677,1981-08-27
1.3253352642059326,1981-08-28
1.2762489318847656,1981-08-31
1.2026188373565674,1981-09-01
1.30079185962677,1981-09-02
1.2517056465148926,1981-09-03
1.2517056465148926,1981-09-04
1.1289896965026855,1981-09-08
1.1780754327774048,1981-09-09
1.1780754327774048,1981-09-10
1.2762489318847656,1981-09-11
1.3253352642059326,1981-09-14
1.2762489318847656,1981-09-15
1.227162480354309,1981-09-16
1.227162480354309,1981-09-17
1.2517056465148926,1981-09-18
1.2762489318847656,1981-09-21
1.227162480354309,1981-09-22
1.1780754327774048,1981-09-23
1.2026188373565674,1981-09-24
1.1289896965026855,1981-09-25
1.227162480354309,1981-09-28
1.227162480354309,1981-09-29
1.2026188373565674,1981-09-30
1.2762489318847656,1981-10-01
1.2762489318847656,1981-10-02
1.3253352642059326,1981-10-05
1.2762489318847656,1981-10-06
1.2762489318847656,1981-10-07
1.3253352642059326,1981-10-08
1.3498785495758057,1981-10-09
1.3744224309921265,1981-10-12
1.3498785495758057,1981-10-13
1.30079185962677,1981-10-14
1.3253352642059326,1981-10-15
1.3744224309921265,1981-10-16
1.3253352642059326,1981-10-19
1.30079185962677,1981-10-20
1.30079185962677,1981-10-21
1.30079185962677,1981-10-22
1.3498785495758057,1981-10-23
1.3498785495758057,1981-10-26
1.3253352642059326,1981-10-27
1.2762489318847656,1981-10-28
1.2762489318847656,1981-10-29
1.2762489318847656,1981-10-30
1.3498785495758057,1981-11-02
1.3498785495758057,1981-11-03
1.3498785495758057,1981-11-04
1.3253352642059326,1981-11-05
1.3253352642059326,1981-11-06
1.30079185962677,1981-11-09
1.30079185962677,1981-11-10
1.30079185962677,1981-11-11
1.3744224309921265,1981-11-12
1.3744224309921265,1981-11-13
1.3658318519592285,1981-11-16
1.340060830116272,1981-11-17
1.3658318519592285,1981-11-18
1.3916025161743164,1981-11-19
1.3916025161743164,1981-11-20
1.417372226715088,1981-11-23
1.3916025161743164,1981-11-24
1.3658318519592285,1981-11-25
1.3658318519592285,1981-11-27
1.4689133167266846,1981-11-30
1.4431427717208862,1981-12-01
1.417372226715088,1981-12-02
1.3916025161743164,1981-12-03
1.3916025161743164,1981-12-04
1.340060830116272,1981-12-07
1.3658318519592285,1981-12-08
1.340060830116272,1981-12-09
1.3916025161743164,1981-12-10
1.3916025161743164,1981-12-11
1.3658318519592285,1981-12-14
1.3658318519592285,1981-12-15
1.340060830116272,1981-12-16
1.3916025161743164,1981-12-17
1.3916025161743164,1981-12-18
1.3658318519592285,1981-12-21
1.31429123878479,1981-12-22
1.2885208129882812,1981-12-23
1.2627501487731934,1981-12-24
1.2885208129882812,1981-12-28
1.2885208129882812,1981-12-29
1.2627501487731934,1981-12-30
1.2627501487731934,1981-12-31
1.31429123878479,1982-01-04
1.2627501487731934,1982-01-05
1.2885208129882812,1982-01-06
1.2369797229766846,1982-01-07
1.2885208129882812,1982-01-08
1.2369797229766846,1982-01-11
1.2112088203430176,1982-01-12
1.185438632965088,1982-01-13
1.1596686840057373,1982-01-14
1.2112088203430176,1982-01-15
1.2112088203430176,1982-01-18
1.2112088203430176,1982-01-19
1.1081271171569824,1982-01-20
1.133898138999939,1982-01-21
1.185438632965088,1982-01-22
1.133898138999939,1982-01-25
1.1596686840057373,1982-01-26
1.133898138999939,1982-01-27
1.185438632965088,1982-01-28
1.185438632965088,1982-01-29
1.185438632965088,1982-02-01
1.185438632965088,1982-02-02
1.133898138999939,1982-02-03
1.133898138999939,1982-02-04
1.185438632965088,1982-02-05
1.133898138999939,1982-02-08
1.082357406616211,1982-02-09
1.133898138999939,1982-02-10
1.185438632965088,1982-02-11
1.133898138999939,1982-02-12
1.133898138999939,1982-02-16
1.1081271171569824,1982-02-17
1.082357406616211,1982-02-18
1.1081271171569824,1982-02-19
1.056586742401123,1982-02-22
1.082357406616211,1982-02-23
1.133898138999939,1982-02-24
1.082357406616211,1982-02-25
1.1081271171569824,1982-02-26
1.082357406616211,1982-03-01
1.1081271171569824,1982-03-02
0.9792758822441101,1982-03-03
1.056586742401123,1982-03-04
1.0308161973953247,1982-03-05
0.9792758822441101,1982-03-08
1.005046010017395,1982-03-09
0.9792758822441101,1982-03-10
0.9792758822441101,1982-03-11
0.9792758822441101,1982-03-12
0.9792758822441101,1982-03-15
1.005046010017395,1982-03-16
1.0308161973953247,1982-03-17
1.056586742401123,1982-03-18
1.0308161973953247,1982-03-19
1.0308161973953247,1982-03-22
1.0308161973953247,1982-03-23
1.005046010017395,1982-03-24
1.0308161973953247,1982-03-25
1.0308161973953247,1982-03-26
1.005046010017395,1982-03-29
1.0308161973953247,1982-03-30
1.0308161973953247,1982-03-31
1.056586742401123,1982-04-01
1.0308161973953247,1982-04-02
1.056586742401123,1982-04-05
1.056586742401123,1982-04-06
1.005046010017395,1982-04-07
1.0308161973953247,1982-04-08
1.056586742401123,1982-04-12
1.082357406616211,1982-04-13
1.133898138999939,1982-04-14
1.2112088203430176,1982-04-15
1.2369797229766846,1982-04-16
1.2112088203430176,1982-04-19
1.185438632965088,1982-04-20
1.185438632965088,1982-04-21
1.2369797229766846,1982-04-22
1.2369797229766846,1982-04-23
1.185438632965088,1982-04-26
1.1596686840057373,1982-04-27
1.185438632965088,1982-04-28
1.185438632965088,1982-04-29
1.185438632965088,1982-04-30
1.1596686840057373,1982-05-03
1.2369797229766846,1982-05-04
1.2369797229766846,1982-05-05
1.185438632965088,1982-05-06
1.1596686840057373,1982-05-07
1.1596686840057373,1982-05-10
1.185438632965088,1982-05-11
1.133898138999939,1982-05-12
1.1596686840057373,1982-05-13
1.185438632965088,1982-05-14
1.185438632965088,1982-05-17
1.185438632965088,1982-05-18
1.185438632965088,1982-05-19
1.2112088203430176,1982-05-20
1.2112088203430176,1982-05-21
1.2112088203430176,1982-05-24
1.185438632965088,1982-05-25
1.185438632965088,1982-05-26
1.133898138999939,1982-05-27
1.133898138999939,1982-05-28
1.133898138999939,1982-06-01
1.1081271171569824,1982-06-02
1.1081271171569824,1982-06-03
1.1596686840057373,1982-06-04
1.082357406616211,1982-06-07
1.0308161973953247,1982-06-08
1.056586742401123,1982-06-09
1.056586742401123,1982-06-10
1.1081271171569824,1982-06-11
1.082357406616211,1982-06-14
1.056586742401123,1982-06-15
1.082357406616211,1982-06-16
1.082357406616211,1982-06-17
1.056586742401123,1982-06-18
1.0308161973953247,1982-06-21
1.0308161973953247,1982-06-22
1.0308161973953247,1982-06-23
1.082357406616211,1982-06-24
1.056586742401123,1982-06-25
1.082357406616211,1982-06-28
1.1081271171569824,1982-06-29
1.133898138999939,1982-06-30
1.1081271171569824,1982-07-01
1.082357406616211,1982-07-02
1.056586742401123,1982-07-06
1.0308161973953247,1982-07-07
1.0308161973953247,1982-07-08
1.1081271171569824,1982-07-09
1.1596686840057373,1982-07-12
1.133898138999939,1982-07-13
1.1081271171569824,1982-07-14
1.1596686840057373,1982-07-15
1.133898138999939,1982-07-16
1.2112088203430176,1982-07-19
1.2112088203430176,1982-07-20
1.2112088203430176,1982-07-21
1.2112088203430176,1982-07-22
1.2112088203430176,1982-07-23
1.185438632965088,1982-07-26
1.2112088203430176,1982-07-27
1.185438632965088,1982-07-28
1.185438632965088,1982-07-29
1.1596686840057373,1982-07-30
1.185438632965088,1982-08-02
1.185438632965088,1982-08-03
1.133898138999939,1982-08-04
1.133898138999939,1982-08-05
1.1081271171569824,1982-08-06
1.082357406616211,1982-08-09
1.0308161973953247,1982-08-10
1.0308161973953247,1982-08-11
1.0308161973953247,1982-08-12
1.0308161973953247,1982-08-13
1.1081271171569824,1982-08-16
1.1596686840057373,1982-08-17
1.133898138999939,1982-08-18
1.1081271171569824,1982-08-19
1.082357406616211,1982-08-20
1.1596686840057373,1982-08-23
1.1596686840057373,1982-08-24
1.2627501487731934,1982-08-25
1.2627501487731934,1982-08-26
1.2885208129882812,1982-08-27
1.2885208129882812,1982-08-30
1.3658318519592285,1982-08-31
1.340060830116272,1982-09-01
1.3658318519592285,1982-09-02
1.340060830116272,1982-09-03
1.31429123878479,1982-09-07
1.340060830116272,1982-09-08
1.4689133167266846,1982-09-09
1.4431427717208862,1982-09-10
1.4431427717208862,1982-09-13
1.417372226715088,1982-09-14
1.4431427717208862,1982-09-15
1.4431427717208862,1982-09-16
1.417372226715088,1982-09-17
1.3916025161743164,1982-09-20
1.3658318519592285,1982-09-21
1.4431427717208862,1982-09-22
1.417372226715088,1982-09-23
1.417372226715088,1982-09-24
1.417372226715088,1982-09-27
1.3916025161743164,1982-09-28
1.3658318519592285,1982-09-29
1.340060830116272,1982-09-30
1.340060830116272,1982-10-01
1.3658318519592285,1982-10-04
1.3916025161743164,1982-10-05
1.4431427717208862,1982-10-06
1.4431427717208862,1982-10-07
1.4689133167266846,1982-10-08
1.571994662284851,1982-10-11
1.571994662284851,1982-10-12
1.6235359907150269,1982-10-13
1.571994662284851,1982-10-14
1.6235359907150269,1982-10-15
1.597765326499939,1982-10-18
1.597765326499939,1982-10-19
1.675077199935913,1982-10-20
1.649306058883667,1982-10-21
1.726617455482483,1982-10-22
1.8039283752441406,1982-10-25
1.8554697036743164,1982-10-26
1.932781457901001,1982-10-27
2.0616323947906494,1982-10-28
2.0358622074127197,1982-10-29
1.8812388181686401,1982-11-01
1.932781457901001,1982-11-02
2.01009202003479,1982-11-03
2.01009202003479,1982-11-04
2.0616323947906494,1982-11-05
2.01009202003479,1982-11-08
1.98432195186615,1982-11-09
2.0616323947906494,1982-11-10
2.0874035358428955,1982-11-11
2.0616323947906494,1982-11-12
2.0358622074127197,1982-11-15
1.9585517644882202,1982-11-16
2.0616323947906494,1982-11-17
2.0358622074127197,1982-11-18
2.0616323947906494,1982-11-19
2.01009202003479,1982-11-22
2.0358622074127197,1982-11-23
2.113173484802246,1982-11-24
2.113173484802246,1982-11-26
2.345107078552246,1982-11-29
2.5255002975463867,1982-11-30
2.62858247756958,1982-12-01
2.551271677017212,1982-12-02
2.473959445953369,1982-12-03
2.3966481685638428,1982-12-06
2.551271677017212,1982-12-07
2.5770416259765625,1982-12-08
2.5770416259765625,1982-12-09
2.602810859680176,1982-12-10
2.705892562866211,1982-12-13
2.5255002975463867,1982-12-14
2.602810859680176,1982-12-15
2.6543521881103516,1982-12-16
2.834744453430176,1982-12-17
2.7574338912963867,1982-12-20
2.7574338912963867,1982-12-21
2.783205032348633,1982-12-22
2.8862855434417725,1982-12-23
2.8862855434417725,1982-12-27
2.912057399749756,1982-12-28
2.8862855434417725,1982-12-29
2.705892562866211,1982-12-30
2.731663703918457,1982-12-31
2.6543521881103516,1983-01-03
2.680121660232544,1983-01-04
2.7574338912963867,1983-01-05
2.680121660232544,1983-01-06
2.680121660232544,1983-01-07
2.680121660232544,1983-01-10
2.62858247756958,1983-01-11
2.473959445953369,1983-01-12
2.551271677017212,1983-01-13
2.551271677017212,1983-01-14
2.5770416259765625,1983-01-17
2.551271677017212,1983-01-18
2.499729871749878,1983-01-19
2.345107078552246,1983-01-20
2.216254234313965,1983-01-21
2.3966481685638428,1983-01-24
2.5255002975463867,1983-01-25
2.5255002975463867,1983-01-26
2.5770416259765625,1983-01-27
2.705892562866211,1983-01-28
2.551271677017212,1983-01-31
2.473959445953369,1983-02-01
2.680121660232544,1983-02-02
2.680121660232544,1983-02-03
2.7574338912963867,1983-02-04
2.834744453430176,1983-02-07
2.731663703918457,1983-02-08
2.680121660232544,1983-02-09
2.8862855434417725,1983-02-10
2.86051607131958,1983-02-11
2.834744453430176,1983-02-14
2.7574338912963867,1983-02-15
2.6543521881103516,1983-02-16
2.705892562866211,1983-02-17
2.731663703918457,1983-02-18
2.8862855434417725,1983-02-22
2.912057399749756,1983-02-23
2.989367961883545,1983-02-24
2.937826633453369,1983-02-25
2.963597059249878,1983-02-28
3.092449903488159,1983-03-01
3.066678762435913,1983-03-02
3.118220806121826,1983-03-03
3.1697607040405273,1983-03-04
3.092449903488159,1983-03-07
3.066678762435913,1983-03-08
2.989367961883545,1983-03-09
2.86051607131958,1983-03-10
2.834744453430176,1983-03-11
2.731663703918457,1983-03-14
2.86051607131958,1983-03-15
2.963597059249878,1983-03-16
2.8862855434417725,1983-03-17
2.808974266052246,1983-03-18
2.815173625946045,1983-03-21
2.8668277263641357,1983-03-22
2.84100079536438,1983-03-23
2.815173625946045,1983-03-24
2.737691879272461,1983-03-25
2.815173625946045,1983-03-28
2.815173625946045,1983-03-29
2.892655372619629,1983-03-30
2.763519048690796,1983-03-31
2.686037302017212,1983-04-04
2.686037302017212,1983-04-05
2.737691879272461,1983-04-06
2.7893457412719727,1983-04-07
2.815173625946045,1983-04-08
2.815173625946045,1983-04-11
2.7893457412719727,1983-04-12
2.815173625946045,1983-04-13
2.892655372619629,1983-04-14
2.944310188293457,1983-04-15
2.944310188293457,1983-04-18
2.918482780456543,1983-04-19
2.9959640502929688,1983-04-20
2.944310188293457,1983-04-21
2.9959640502929688,1983-04-22
2.9701366424560547,1983-04-25
2.9959640502929688,1983-04-26
2.918482780456543,1983-04-27
2.7893457412719727,1983-04-28
2.737691879272461,1983-04-29
2.6602091789245605,1983-05-02
2.7118639945983887,1983-05-03
2.686037302017212,1983-05-04
2.7893457412719727,1983-05-05
3.021791934967041,1983-05-06
3.099273920059204,1983-05-09
3.12510085105896,1983-05-10
3.099273920059204,1983-05-11
3.1509275436401367,1983-05-12
3.228409767150879,1983-05-13
3.099273920059204,1983-05-16
3.2025818824768066,1983-05-17
3.1509275436401367,1983-05-18
3.2025818824768066,1983-05-19
3.3058910369873047,1983-05-20
3.254237174987793,1983-05-23
3.3058910369873047,1983-05-24
3.3317184448242188,1983-05-25
3.4866836071014404,1983-05-26
3.4350273609161377,1983-05-27
3.4092016220092773,1983-05-31
3.4350273609161377,1983-06-01
3.4866836071014404,1983-06-02
3.512509822845459,1983-06-03
3.564164161682129,1983-06-06
3.719127655029297,1983-06-07
3.6674742698669434,1983-06-08
3.751296281814575,1983-06-09
3.725424289703369,1983-06-10
3.6995530128479004,1983-06-13
3.6995530128479004,1983-06-14
3.6736831665039062,1983-06-15
3.6219406127929688,1983-06-16
3.725424289703369,1983-06-17
3.725424289703369,1983-06-20
3.518456220626831,1983-06-21
3.4667134284973145,1983-06-22
3.4667134284973145,1983-06-23
3.5701980590820312,1983-06-24
3.5701980590820312,1983-06-27
3.440842628479004,1983-06-28
3.3891007900238037,1983-06-29
3.3632314205169678,1983-06-30
3.3632314205169678,1983-07-01
3.311488389968872,1983-07-05
3.414973497390747,1983-07-06
3.414973497390747,1983-07-07
3.414973497390747,1983-07-08
3.4667134284973145,1983-07-11
3.518456220626831,1983-07-12
3.492586612701416,1983-07-13
3.6219406127929688,1983-07-14
3.6219406127929688,1983-07-15
3.544328451156616,1983-07-18
3.492586612701416,1983-07-19
3.544328451156616,1983-07-20
3.518456220626831,1983-07-21
3.6219406127929688,1983-07-22
3.5701980590820312,1983-07-25
3.6736831665039062,1983-07-26
3.5701980590820312,1983-07-27
3.518456220626831,1983-07-28
3.3632314205169678,1983-07-29
3.182133197784424,1983-08-01
3.259746551513672,1983-08-02
3.3891007900238037,1983-08-03
3.3373591899871826,1983-08-04
3.3632314205169678,1983-08-05
3.3373591899871826,1983-08-08
3.3373591899871826,1983-08-09
3.3373591899871826,1983-08-10
3.3891007900238037,1983-08-11
3.3632314205169678,1983-08-12
3.2338757514953613,1983-08-15
3.2080037593841553,1983-08-16
3.1045210361480713,1983-08-17
3.1045210361480713,1983-08-18
3.1303913593292236,1983-08-19
3.1045210361480713,1983-08-22
3.1045210361480713,1983-08-23
3.052778720855713,1983-08-24
3.0010361671447754,1983-08-25
3.0269076824188232,1983-08-26
3.0010361671447754,1983-08-29
3.0269076824188232,1983-08-30
3.052778720855713,1983-08-31
3.052778720855713,1983-09-01
3.1045210361480713,1983-09-02
3.0010361671447754,1983-09-06
3.0786497592926025,1983-09-07
3.182133197784424,1983-09-08
3.259746551513672,1983-09-09
3.311488389968872,1983-09-12
3.3632314205169678,1983-09-13
3.3632314205169678,1983-09-14
3.3632314205169678,1983-09-15
3.414973497390747,1983-09-16
3.414973497390747,1983-09-19
3.414973497390747,1983-09-20
3.518456220626831,1983-09-21
3.6219406127929688,1983-09-22
3.6478116512298584,1983-09-23
