RHI,Date
0.10427898913621902,1980-11-28
0.10549145191907883,1980-12-01
0.10427898913621902,1980-12-02
0.10791637003421783,1980-12-03
0.10912885516881943,1980-12-04
0.10791637003421783,1980-12-05
0.10549145191907883,1980-12-08
0.10427898913621902,1980-12-09
0.10185333341360092,1980-12-10
0.09700348973274231,1980-12-11
0.0945785790681839,1980-12-12
0.09579102694988251,1980-12-15
0.0933661013841629,1980-12-16
0.09700348973274231,1980-12-17
0.10427898913621902,1980-12-18
0.10306580364704132,1980-12-19
0.10670388489961624,1980-12-22
0.10427898913621902,1980-12-23
0.10306580364704132,1980-12-24
0.10306580364704132,1980-12-26
0.10306580364704132,1980-12-29
0.10306580364704132,1980-12-30
0.10185333341360092,1980-12-31
0.10185333341360092,1981-01-02
0.10427898913621902,1981-01-05
0.10427898913621902,1981-01-06
0.09821593016386032,1981-01-07
0.09942840784788132,1981-01-08
0.10064094513654709,1981-01-09
0.10185333341360092,1981-01-12
0.10064094513654709,1981-01-13
0.09942840784788132,1981-01-14
0.09700348973274231,1981-01-15
0.09700348973274231,1981-01-16
0.09700348973274231,1981-01-19
0.09579102694988251,1981-01-20
0.09579102694988251,1981-01-21
0.09579102694988251,1981-01-22
0.09579102694988251,1981-01-23
0.09579102694988251,1981-01-26
0.0945785790681839,1981-01-27
0.0945785790681839,1981-01-28
0.0945785790681839,1981-01-29
0.09579102694988251,1981-01-30
0.09579102694988251,1981-02-02
0.09579102694988251,1981-02-03
0.09579102694988251,1981-02-04
0.09579102694988251,1981-02-05
0.09579102694988251,1981-02-06
0.09579102694988251,1981-02-09
0.0945785790681839,1981-02-10
0.0945785790681839,1981-02-11
0.0945785790681839,1981-02-12
0.092152900993824,1981-02-13
0.09094049036502838,1981-02-17
0.09094049036502838,1981-02-18
0.08851553499698639,1981-02-19
0.08851553499698639,1981-02-20
0.08851553499698639,1981-02-23
0.08972803503274918,1981-02-24
0.09094049036502838,1981-02-25
0.09700348973274231,1981-02-26
0.10185333341360092,1981-02-27
0.10064094513654709,1981-03-02
0.10185333341360092,1981-03-03
0.10185333341360092,1981-03-04
0.09942840784788132,1981-03-05
0.09942840784788132,1981-03-06
0.10064094513654709,1981-03-09
0.10064094513654709,1981-03-10
0.09942840784788132,1981-03-11
0.10064094513654709,1981-03-12
0.10064094513654709,1981-03-13
0.10306580364704132,1981-03-16
0.10306580364704132,1981-03-17
0.10306580364704132,1981-03-18
0.10306580364704132,1981-03-19
0.10549145191907883,1981-03-20
0.11034131050109863,1981-03-23
0.11034131050109863,1981-03-24
0.10912885516881943,1981-03-25
0.10912885516881943,1981-03-26
0.10912885516881943,1981-03-27
0.10912885516881943,1981-03-30
0.11276625096797943,1981-03-31
0.11397872120141983,1981-04-01
0.11397872120141983,1981-04-02
0.11397872120141983,1981-04-03
0.11397872120141983,1981-04-06
0.11761683225631714,1981-04-07
0.11761683225631714,1981-04-08
0.11761683225631714,1981-04-09
0.11761683225631714,1981-04-10
0.11761683225631714,1981-04-13
0.11882925033569336,1981-04-14
0.11882925033569336,1981-04-15
0.11882925033569336,1981-04-16
0.12125422805547714,1981-04-20
0.12246663868427277,1981-04-21
0.12246663868427277,1981-04-22
0.12246663868427277,1981-04-23
0.12246663868427277,1981-04-24
0.12004167586565018,1981-04-27
0.12004167586565018,1981-04-28
0.11882925033569336,1981-04-29
0.12004167586565018,1981-04-30
0.12004167586565018,1981-05-01
0.12004167586565018,1981-05-04
0.12004167586565018,1981-05-05
0.12004167586565018,1981-05-06
0.12125422805547714,1981-05-07
0.12125422805547714,1981-05-08
0.12125422805547714,1981-05-11
0.12125422805547714,1981-05-12
0.12125422805547714,1981-05-13
0.12125422805547714,1981-05-14
0.12125422805547714,1981-05-15
0.12125422805547714,1981-05-18
0.12125422805547714,1981-05-19
0.12246663868427277,1981-05-20
0.12246663868427277,1981-05-21
0.12246663868427277,1981-05-22
0.12246663868427277,1981-05-26
0.12246663868427277,1981-05-27
0.12246663868427277,1981-05-28
0.12246663868427277,1981-05-29
0.12246663868427277,1981-06-01
0.12246663868427277,1981-06-02
0.12246663868427277,1981-06-03
0.12246663868427277,1981-06-04
0.12246663868427277,1981-06-05
0.12246663868427277,1981-06-08
0.12246663868427277,1981-06-09
0.12246663868427277,1981-06-10
0.12246663868427277,1981-06-11
0.12246663868427277,1981-06-12
0.12246663868427277,1981-06-15
0.12246663868427277,1981-06-16
0.12246663868427277,1981-06-17
0.12246663868427277,1981-06-18
0.12246663868427277,1981-06-19
0.12246663868427277,1981-06-22
0.12246663868427277,1981-06-23
0.12246663868427277,1981-06-24
0.12246663868427277,1981-06-25
0.12246663868427277,1981-06-26
0.12246663868427277,1981-06-29
0.12246663868427277,1981-06-30
0.12246663868427277,1981-07-01
0.12246663868427277,1981-07-02
0.12246663868427277,1981-07-06
0.12125422805547714,1981-07-07
0.12125422805547714,1981-07-08
0.12125422805547714,1981-07-09
0.12125422805547714,1981-07-10
0.12125422805547714,1981-07-13
0.12004167586565018,1981-07-14
0.12004167586565018,1981-07-15
0.12004167586565018,1981-07-16
0.12004167586565018,1981-07-17
0.12246663868427277,1981-07-20
0.12489160895347595,1981-07-21
0.12489160895347595,1981-07-22
0.12489160895347595,1981-07-23
0.12489160895347595,1981-07-24
0.12489160895347595,1981-07-27
0.12489160895347595,1981-07-28
0.12489160895347595,1981-07-29
0.12610475718975067,1981-07-30
0.12610475718975067,1981-07-31
0.12610475718975067,1981-08-03
0.12610475718975067,1981-08-04
0.12610475718975067,1981-08-05
0.12610475718975067,1981-08-06
0.12974220514297485,1981-08-07
0.12974220514297485,1981-08-10
0.13095462322235107,1981-08-11
0.13095462322235107,1981-08-12
0.13095462322235107,1981-08-13
0.13095462322235107,1981-08-14
0.13216707110404968,1981-08-17
0.13216707110404968,1981-08-18
0.13216707110404968,1981-08-19
0.13337954878807068,1981-08-20
0.1358044445514679,1981-08-21
0.1382300704717636,1981-08-24
0.1358044445514679,1981-08-25
0.13337954878807068,1981-08-26
0.13337954878807068,1981-08-27
0.13337954878807068,1981-08-28
0.13337954878807068,1981-08-31
0.13337954878807068,1981-09-01
0.12731719017028809,1981-09-02
0.12489160895347595,1981-09-03
0.12367910146713257,1981-09-04
0.11882925033569336,1981-09-08
0.11761683225631714,1981-09-09
0.11761683225631714,1981-09-10
0.12246663868427277,1981-09-11
0.12246663868427277,1981-09-14
0.12489160895347595,1981-09-15
0.12367910146713257,1981-09-16
0.11519189924001694,1981-09-17
0.11397872120141983,1981-09-18
0.10670388489961624,1981-09-21
0.10670388489961624,1981-09-22
0.10549145191907883,1981-09-23
0.10549145191907883,1981-09-24
0.10306580364704132,1981-09-25
0.10064094513654709,1981-09-28
0.10185333341360092,1981-09-29
0.10549145191907883,1981-09-30
0.10549145191907883,1981-10-01
0.10549145191907883,1981-10-02
0.10791637003421783,1981-10-05
0.11034131050109863,1981-10-06
0.11155376583337784,1981-10-07
0.11519189924001694,1981-10-08
0.11397872120141983,1981-10-09
0.11397872120141983,1981-10-12
0.11397872120141983,1981-10-13
0.11519189924001694,1981-10-14
0.11397872120141983,1981-10-15
0.11397872120141983,1981-10-16
0.11397872120141983,1981-10-19
0.11397872120141983,1981-10-20
0.11397872120141983,1981-10-21
0.11397872120141983,1981-10-22
0.11397872120141983,1981-10-23
0.11397872120141983,1981-10-26
0.11034131050109863,1981-10-27
0.11034131050109863,1981-10-28
0.10912885516881943,1981-10-29
0.10912885516881943,1981-10-30
0.10670388489961624,1981-11-02
0.10791637003421783,1981-11-03
0.10791637003421783,1981-11-04
0.10791637003421783,1981-11-05
0.10791637003421783,1981-11-06
0.10791637003421783,1981-11-09
0.10670388489961624,1981-11-10
0.10670388489961624,1981-11-11
0.10549145191907883,1981-11-12
0.10549145191907883,1981-11-13
0.10549145191907883,1981-11-16
0.10427898913621902,1981-11-17
0.10427898913621902,1981-11-18
0.10670388489961624,1981-11-19
0.10670388489961624,1981-11-20
0.10670388489961624,1981-11-23
0.10791637003421783,1981-11-24
0.10791637003421783,1981-11-25
0.10791637003421783,1981-11-27
0.10791637003421783,1981-11-30
0.11034131050109863,1981-12-01
0.11034131050109863,1981-12-02
0.11034131050109863,1981-12-03
0.11155376583337784,1981-12-04
0.11155376583337784,1981-12-07
0.11155376583337784,1981-12-08
0.11155376583337784,1981-12-09
0.11155376583337784,1981-12-10
0.11155376583337784,1981-12-11
0.11155376583337784,1981-12-14
0.11155376583337784,1981-12-15
0.11155376583337784,1981-12-16
0.11155376583337784,1981-12-17
0.11155376583337784,1981-12-18
0.11155376583337784,1981-12-21
0.11155376583337784,1981-12-22
0.11155376583337784,1981-12-23
0.11155376583337784,1981-12-24
0.11155376583337784,1981-12-28
0.11155376583337784,1981-12-29
0.11155376583337784,1981-12-30
0.11155376583337784,1981-12-31
0.11155376583337784,1982-01-04
0.10912885516881943,1982-01-05
0.10670388489961624,1982-01-06
0.10791637003421783,1982-01-07
0.11034131050109863,1982-01-08
0.10912885516881943,1982-01-11
0.10791637003421783,1982-01-12
0.10791637003421783,1982-01-13
0.10791637003421783,1982-01-14
0.10791637003421783,1982-01-15
0.10791637003421783,1982-01-18
0.10791637003421783,1982-01-19
0.10791637003421783,1982-01-20
0.10791637003421783,1982-01-21
0.10791637003421783,1982-01-22
0.10791637003421783,1982-01-25
0.10791637003421783,1982-01-26
0.10791637003421783,1982-01-27
0.10791637003421783,1982-01-28
0.10791637003421783,1982-01-29
0.10791637003421783,1982-02-01
0.10791637003421783,1982-02-02
0.10791637003421783,1982-02-03
0.10791637003421783,1982-02-04
0.10791637003421783,1982-02-05
0.10791637003421783,1982-02-08
0.10791637003421783,1982-02-09
0.10791637003421783,1982-02-10
0.11155376583337784,1982-02-11
0.11155376583337784,1982-02-12
0.11155376583337784,1982-02-16
0.11155376583337784,1982-02-17
0.11155376583337784,1982-02-18
0.11155376583337784,1982-02-19
0.11155376583337784,1982-02-22
0.11034131050109863,1982-02-23
0.11155376583337784,1982-02-24
0.11155376583337784,1982-02-25
0.11155376583337784,1982-02-26
0.11155376583337784,1982-03-01
0.11155376583337784,1982-03-02
0.11155376583337784,1982-03-03
0.11155376583337784,1982-03-04
0.11155376583337784,1982-03-05
0.11155376583337784,1982-03-08
0.11155376583337784,1982-03-09
0.11155376583337784,1982-03-10
0.11155376583337784,1982-03-11
0.11276625096797943,1982-03-12
0.11155376583337784,1982-03-15
0.11155376583337784,1982-03-16
0.11155376583337784,1982-03-17
0.11155376583337784,1982-03-18
0.11155376583337784,1982-03-19
0.11155376583337784,1982-03-22
0.11155376583337784,1982-03-23
0.11276625096797943,1982-03-24
0.11276625096797943,1982-03-25
0.11397872120141983,1982-03-26
0.11519189924001694,1982-03-29
0.11519189924001694,1982-03-30
0.12004167586565018,1982-03-31
0.12004167586565018,1982-04-01
0.12004167586565018,1982-04-02
0.12004167586565018,1982-04-05
0.11761683225631714,1982-04-06
0.11761683225631714,1982-04-07
0.11761683225631714,1982-04-08
0.11761683225631714,1982-04-12
0.11761683225631714,1982-04-13
0.11519189924001694,1982-04-14
0.11519189924001694,1982-04-15
0.11519189924001694,1982-04-16
0.11519189924001694,1982-04-19
0.11640433222055435,1982-04-20
0.11761683225631714,1982-04-21
0.11761683225631714,1982-04-22
0.11761683225631714,1982-04-23
0.11640433222055435,1982-04-26
0.11640433222055435,1982-04-27
0.11519189924001694,1982-04-28
0.11519189924001694,1982-04-29
0.11519189924001694,1982-04-30
0.11519189924001694,1982-05-03
0.11519189924001694,1982-05-04
0.11519189924001694,1982-05-05
0.11519189924001694,1982-05-06
0.11519189924001694,1982-05-07
0.11519189924001694,1982-05-10
0.11519189924001694,1982-05-11
0.11519189924001694,1982-05-12
0.11519189924001694,1982-05-13
0.11519189924001694,1982-05-14
0.11519189924001694,1982-05-17
0.11519189924001694,1982-05-18
0.11519189924001694,1982-05-19
0.11519189924001694,1982-05-20
0.11519189924001694,1982-05-21
0.11519189924001694,1982-05-24
0.11397872120141983,1982-05-25
0.11519189924001694,1982-05-26
0.11519189924001694,1982-05-27
0.11519189924001694,1982-05-28
0.11519189924001694,1982-06-01
0.11519189924001694,1982-06-02
0.11519189924001694,1982-06-03
0.11519189924001694,1982-06-04
0.11397872120141983,1982-06-07
0.11155376583337784,1982-06-08
0.10912885516881943,1982-06-09
0.10912885516881943,1982-06-10
0.10912885516881943,1982-06-11
0.10912885516881943,1982-06-14
0.10912885516881943,1982-06-15
0.10912885516881943,1982-06-16
0.10912885516881943,1982-06-17
0.10912885516881943,1982-06-18
0.10912885516881943,1982-06-21
0.10912885516881943,1982-06-22
0.10912885516881943,1982-06-23
0.10912885516881943,1982-06-24
0.10912885516881943,1982-06-25
0.10912885516881943,1982-06-28
0.10912885516881943,1982-06-29
0.10912885516881943,1982-06-30
0.10912885516881943,1982-07-01
0.10912885516881943,1982-07-02
0.10912885516881943,1982-07-06
0.10912885516881943,1982-07-07
0.10912885516881943,1982-07-08
0.10912885516881943,1982-07-09
0.10912885516881943,1982-07-12
0.10912885516881943,1982-07-13
0.10912885516881943,1982-07-14
0.10912885516881943,1982-07-15
0.10912885516881943,1982-07-16
0.10912885516881943,1982-07-19
0.10912885516881943,1982-07-20
0.10912885516881943,1982-07-21
0.10912885516881943,1982-07-22
0.10912885516881943,1982-07-23
0.11034131050109863,1982-07-26
0.11034131050109863,1982-07-27
0.11034131050109863,1982-07-28
0.10912885516881943,1982-07-29
0.10912885516881943,1982-07-30
0.10912885516881943,1982-08-02
0.10791637003421783,1982-08-03
0.10791637003421783,1982-08-04
0.10791637003421783,1982-08-05
0.10791637003421783,1982-08-06
0.10791637003421783,1982-08-09
0.10791637003421783,1982-08-10
0.10791637003421783,1982-08-11
0.10791637003421783,1982-08-12
0.10791637003421783,1982-08-13
0.10791637003421783,1982-08-16
0.10791637003421783,1982-08-17
0.10791637003421783,1982-08-18
0.10791637003421783,1982-08-19
0.10791637003421783,1982-08-20
0.10791637003421783,1982-08-23
0.10791637003421783,1982-08-24
0.10791637003421783,1982-08-25
0.10912885516881943,1982-08-26
0.10912885516881943,1982-08-27
0.10912885516881943,1982-08-30
0.10912885516881943,1982-08-31
0.10912885516881943,1982-09-01
0.10912885516881943,1982-09-02
0.10912885516881943,1982-09-03
0.10912885516881943,1982-09-07
0.10912885516881943,1982-09-08
0.10912885516881943,1982-09-09
0.10912885516881943,1982-09-10
0.10912885516881943,1982-09-13
0.10912885516881943,1982-09-14
0.10912885516881943,1982-09-15
0.10912885516881943,1982-09-16
0.10912885516881943,1982-09-17
0.10912885516881943,1982-09-20
0.10912885516881943,1982-09-21
0.11397872120141983,1982-09-22
0.11397872120141983,1982-09-23
0.11519189924001694,1982-09-24
0.11519189924001694,1982-09-27
0.11519189924001694,1982-09-28
0.11519189924001694,1982-09-29
0.11519189924001694,1982-09-30
0.11519189924001694,1982-10-01
0.11519189924001694,1982-10-04
0.11519189924001694,1982-10-05
0.11519189924001694,1982-10-06
0.11519189924001694,1982-10-07
0.11640433222055435,1982-10-08
0.11640433222055435,1982-10-11
0.11640433222055435,1982-10-12
0.11640433222055435,1982-10-13
0.11640433222055435,1982-10-14
0.11640433222055435,1982-10-15
0.11640433222055435,1982-10-18
0.11640433222055435,1982-10-19
0.11640433222055435,1982-10-20
0.11640433222055435,1982-10-21
0.11640433222055435,1982-10-22
0.11640433222055435,1982-10-25
0.11519189924001694,1982-10-26
0.11519189924001694,1982-10-27
0.11519189924001694,1982-10-28
0.11519189924001694,1982-10-29
0.11640433222055435,1982-11-01
0.11640433222055435,1982-11-02
0.11640433222055435,1982-11-03
0.11640433222055435,1982-11-04
0.11640433222055435,1982-11-05
0.11640433222055435,1982-11-08
0.11640433222055435,1982-11-09
0.11640433222055435,1982-11-10
0.11640433222055435,1982-11-11
0.11640433222055435,1982-11-12
0.11640433222055435,1982-11-15
0.11640433222055435,1982-11-16
0.11640433222055435,1982-11-17
0.12004167586565018,1982-11-18
0.12610475718975067,1982-11-19
0.13095462322235107,1982-11-22
0.12974220514297485,1982-11-23
0.12852971255779266,1982-11-24
0.12731719017028809,1982-11-26
0.12852971255779266,1982-11-29
0.12852971255779266,1982-11-30
0.12852971255779266,1982-12-01
0.12852971255779266,1982-12-02
0.12852971255779266,1982-12-03
0.12731719017028809,1982-12-06
0.12731719017028809,1982-12-07
0.12731719017028809,1982-12-08
0.12731719017028809,1982-12-09
0.12852971255779266,1982-12-10
0.12852971255779266,1982-12-13
0.12974220514297485,1982-12-14
0.12974220514297485,1982-12-15
0.12974220514297485,1982-12-16
0.12974220514297485,1982-12-17
0.12974220514297485,1982-12-20
0.12974220514297485,1982-12-21
0.12974220514297485,1982-12-22
0.12974220514297485,1982-12-23
0.12974220514297485,1982-12-27
0.12974220514297485,1982-12-28
0.12974220514297485,1982-12-29
0.12974220514297485,1982-12-30
0.12974220514297485,1982-12-31
0.12974220514297485,1983-01-03
0.12974220514297485,1983-01-04
0.12974220514297485,1983-01-05
0.12974220514297485,1983-01-06
0.12974220514297485,1983-01-07
0.12974220514297485,1983-01-10
0.13216707110404968,1983-01-11
0.1430799812078476,1983-01-12
0.1430799812078476,1983-01-13
0.1430799812078476,1983-01-14
0.1418675184249878,1983-01-17
0.1394425630569458,1983-01-18
0.1394425630569458,1983-01-19
0.1394425630569458,1983-01-20
0.1394425630569458,1983-01-21
0.1382300704717636,1983-01-24
0.1382300704717636,1983-01-25
0.1382300704717636,1983-01-26
0.1394425630569458,1983-01-27
0.1382300704717636,1983-01-28
0.1382300704717636,1983-01-31
0.1382300704717636,1983-02-01
0.1382300704717636,1983-02-02
0.1382300704717636,1983-02-03
0.1382300704717636,1983-02-04
0.1382300704717636,1983-02-07
0.1382300704717636,1983-02-08
0.1382300704717636,1983-02-09
0.1382300704717636,1983-02-10
0.1382300704717636,1983-02-11
0.1382300704717636,1983-02-14
0.1394425630569458,1983-02-15
0.1394425630569458,1983-02-16
0.1394425630569458,1983-02-17
0.1394425630569458,1983-02-18
0.140655055642128,1983-02-22
0.1442924290895462,1983-02-23
0.15399287641048431,1983-02-24
0.16611818969249725,1983-02-25
0.16490572690963745,1983-02-28
0.16369324922561646,1983-03-01
0.16369324922561646,1983-03-02
0.16369324922561646,1983-03-03
0.16369324922561646,1983-03-04
0.17218118906021118,1983-03-07
0.16975626349449158,1983-03-08
0.15641777217388153,1983-03-09
0.15520529448986053,1983-03-10
0.15520529448986053,1983-03-11
0.15520529448986053,1983-03-14
0.15520529448986053,1983-03-15
0.15641777217388153,1983-03-16
0.15641777217388153,1983-03-17
0.15520529448986053,1983-03-18
0.15641777217388153,1983-03-21
0.15763023495674133,1983-03-22
0.15763023495674133,1983-03-23
0.15641777217388153,1983-03-24
0.15641777217388153,1983-03-25
0.15520529448986053,1983-03-28
0.15520529448986053,1983-03-29
0.15520529448986053,1983-03-30
0.15520529448986053,1983-03-31
0.15641777217388153,1983-04-04
0.15641777217388153,1983-04-05
0.15641777217388153,1983-04-06
0.15763023495674133,1983-04-07
0.15884338319301605,1983-04-08
0.16005590558052063,1983-04-11
0.16733068227767944,1983-04-12
0.17460612952709198,1983-04-13
0.17703106999397278,1983-04-14
0.17703106999397278,1983-04-15
0.17703106999397278,1983-04-18
0.17703106999397278,1983-04-19
0.17945607006549835,1983-04-20
0.17945607006549835,1983-04-21
0.17945607006549835,1983-04-22
0.17945607006549835,1983-04-25
0.17945607006549835,1983-04-26
0.17945607006549835,1983-04-27
0.17945607006549835,1983-04-28
0.17945607006549835,1983-04-29
0.18915632367134094,1983-05-02
0.19158205389976501,1983-05-03
0.19158205389976501,1983-05-04
0.19158205389976501,1983-05-05
0.19158205389976501,1983-05-06
0.19400697946548462,1983-05-09
0.21583274006843567,1983-05-10
0.21825771033763885,1983-05-11
0.20855727791786194,1983-05-12
0.20613229274749756,1983-05-13
0.20613229274749756,1983-05-16
0.20370741188526154,1983-05-17
0.21340776979923248,1983-05-18
0.21340776979923248,1983-05-19
0.21340776979923248,1983-05-20
0.20855727791786194,1983-05-23
0.20855727791786194,1983-05-24
0.21098209917545319,1983-05-25
0.21098209917545319,1983-05-26
0.21098209917545319,1983-05-27
0.21098209917545319,1983-05-31
0.20613229274749756,1983-06-01
0.20613229274749756,1983-06-02
0.20613229274749756,1983-06-03
0.20613229274749756,1983-06-06
0.20613229274749756,1983-06-07
0.20613229274749756,1983-06-08
0.20613229274749756,1983-06-09
0.20613229274749756,1983-06-10
0.20855727791786194,1983-06-13
0.22310753166675568,1983-06-14
0.22795811295509338,1983-06-15
0.24735888838768005,1983-06-16
0.26675909757614136,1983-06-17
0.26675909757614136,1983-06-20
0.26433414220809937,1983-06-21
0.2522088289260864,1983-06-22
0.18915632367134094,1983-06-23
0.23765850067138672,1983-06-24
0.23280803859233856,1983-06-27
0.23765850067138672,1983-06-28
0.23765850067138672,1983-06-29
0.23765850067138672,1983-06-30
0.22795811295509338,1983-07-01
0.22795811295509338,1983-07-05
0.22795811295509338,1983-07-06
0.23280803859233856,1983-07-07
0.23765850067138672,1983-07-08
0.24250845611095428,1983-07-11
0.2522088289260864,1983-07-12
0.26190924644470215,1983-07-13
0.26675909757614136,1983-07-14
0.2910105586051941,1983-07-15
0.281310111284256,1983-07-18
0.281310111284256,1983-07-19
0.2861599624156952,1983-07-20
0.281310111284256,1983-07-21
0.2861599624156952,1983-07-22
0.27645933628082275,1983-07-25
0.281310111284256,1983-07-26
0.2716096341609955,1983-07-27
0.2716096341609955,1983-07-28
0.26190924644470215,1983-07-29
0.26190924644470215,1983-08-01
0.26190924644470215,1983-08-02
0.26190924644470215,1983-08-03
0.26190924644470215,1983-08-04
0.26675909757614136,1983-08-05
0.26190924644470215,1983-08-08
0.26675909757614136,1983-08-09
0.26675909757614136,1983-08-10
0.2716096341609955,1983-08-11
0.2861599624156952,1983-08-12
0.27645933628082275,1983-08-15
0.2716096341609955,1983-08-16
0.281310111284256,1983-08-17
0.2861599624156952,1983-08-18
0.2910105586051941,1983-08-19
0.2910105586051941,1983-08-22
0.27645933628082275,1983-08-23
0.27645933628082275,1983-08-24
0.27645933628082275,1983-08-25
0.27645933628082275,1983-08-26
0.27645933628082275,1983-08-29
