TXN,Date
0.8435249924659729,1973-02-13
0.8356468677520752,1973-02-14
0.830582320690155,1973-02-15
0.830582320690155,1973-02-16
0.8238292932510376,1973-02-20
0.8114497661590576,1973-02-21
0.8148269653320312,1973-02-22
0.8063847422599792,1973-02-23
0.7844387888908386,1973-02-26
0.775998055934906,1973-02-27
0.7844387888908386,1973-02-28
0.7596789002418518,1973-03-01
0.7743096947669983,1973-03-02
0.7821879982948303,1973-03-05
0.8103237152099609,1973-03-06
0.8170772790908813,1973-03-07
0.8204535841941833,1973-03-08
0.8204535841941833,1973-03-09
0.8114497661590576,1973-03-12
0.8041342496871948,1973-03-13
0.8103237152099609,1973-03-14
0.8035714030265808,1973-03-15
0.7973816990852356,1973-03-16
0.7945677638053894,1973-03-19
0.7923170924186707,1973-03-20
0.7472987771034241,1973-03-21
0.7343563437461853,1973-03-22
0.7371698021888733,1973-03-23
0.7563028931617737,1973-03-26
0.7608048915863037,1973-03-27
0.7630554437637329,1973-03-28
0.7619293928146362,1973-03-29
0.7315422296524048,1973-03-30
0.7045317888259888,1973-04-02
0.6995940804481506,1973-04-03
0.6832457780838013,1973-04-04
0.6883190274238586,1973-04-05
0.7063586711883545,1973-04-06
0.7142507433891296,1973-04-09
0.7373635768890381,1973-04-10
0.7317265868186951,1973-04-11
0.7153786420822144,1973-04-12
0.7052305340766907,1973-04-13
0.7165057063102722,1973-04-16
0.7277804017066956,1973-04-17
0.7328535318374634,1973-04-18
0.8005020022392273,1973-04-19
0.811776340007782,1973-04-23
0.7824625968933105,1973-04-24
0.7537118792533875,1973-04-25
0.7790804505348206,1973-04-26
0.7576586008071899,1973-04-27
0.770060658454895,1973-04-30
0.7723156809806824,1973-05-01
0.8061398267745972,1973-05-02
0.8202329277992249,1973-05-03
0.8179783225059509,1973-05-04
0.8179783225059509,1973-05-07
0.8613849878311157,1973-05-08
0.8658952713012695,1973-05-09
0.8698418140411377,1973-05-10
0.8439098596572876,1973-05-11
0.8264337182044983,1973-05-14
0.8484196662902832,1973-05-15
0.8309440612792969,1973-05-16
0.8264337182044983,1973-05-17
0.8050121665000916,1973-05-18
0.8484196662902832,1973-05-21
0.8529293537139893,1973-05-22
0.8658952713012695,1973-05-23
0.9047927856445312,1973-05-24
0.8918271064758301,1973-05-25
0.8782972693443298,1973-05-29
0.8433459401130676,1973-05-30
0.8264337182044983,1973-05-31
0.8219240307807922,1973-06-01
0.8309440612792969,1973-06-04
0.8478555679321289,1973-06-05
0.8399635553359985,1973-06-06
0.8523653745651245,1973-06-07
0.8737874031066895,1973-06-08
0.8737874031066895,1973-06-11
0.8952094912528992,1973-06-12
0.8873161673545837,1973-06-13
0.8613849878311157,1973-06-14
0.8658952713012695,1973-06-15
0.8568756580352783,1973-06-18
0.8433459401130676,1973-06-19
0.8433459401130676,1973-06-20
0.8264337182044983,1973-06-21
0.8354535102844238,1973-06-22
0.7959920167922974,1973-06-25
0.7745704650878906,1973-06-26
0.7745704650878906,1973-06-27
0.7959920167922974,1973-06-28
0.7745704650878906,1973-06-29
0.7543783187866211,1973-07-02
0.7588955760002136,1973-07-03
0.7713180780410767,1973-07-05
0.7498614192008972,1973-07-06
0.7713180780410767,1973-07-09
0.7927748560905457,1973-07-10
0.823266863822937,1973-07-11
0.823266863822937,1973-07-12
0.8277835249900818,1973-07-13
0.8673092126846313,1973-07-16
0.8492403626441956,1973-07-17
0.862792432308197,1973-07-18
0.884249210357666,1973-07-19
0.9226447939872742,1973-07-20
0.9147400259971619,1973-07-23
0.9497491121292114,1973-07-24
0.9621711373329163,1973-07-25
0.9497491121292114,1973-07-26
0.9836276769638062,1973-07-27
0.9881457090377808,1973-07-30
0.9666894674301147,1973-07-31
0.9407141804695129,1973-08-01
0.9497491121292114,1973-08-02
0.9666894674301147,1973-08-03
0.9926629066467285,1973-08-06
0.9836276769638062,1973-08-07
0.9576536417007446,1973-08-08
0.9497491121292114,1973-08-09
0.9407141804695129,1973-08-10
0.9407141804695129,1973-08-13
0.9407141804695129,1973-08-14
0.9497491121292114,1973-08-15
0.9147400259971619,1973-08-16
0.9226447939872742,1973-08-17
0.9271628260612488,1973-08-20
0.9316797852516174,1973-08-21
0.9147400259971619,1973-08-22
0.9361965656280518,1973-08-23
0.9316797852516174,1973-08-24
0.9452317357063293,1973-08-27
0.9361965656280518,1973-08-28
0.9576536417007446,1973-08-29
0.953137218952179,1973-08-30
0.9712063074111938,1973-08-31
0.9926629066467285,1973-09-04
1.0016975402832031,1973-09-05
0.9971804022789001,1973-09-06
0.9926629066467285,1973-09-07
0.9791118502616882,1973-09-10
0.9576536417007446,1973-09-11
0.9712063074111938,1973-09-12
0.9791118502616882,1973-09-13
1.0141196250915527,1973-09-14
1.0355761051177979,1973-09-17
1.049128770828247,1973-09-18
1.0920417308807373,1973-09-19
1.1101113557815552,1973-09-20
1.087524652481079,1973-09-21
1.0796188116073608,1973-09-24
1.0920417308807373,1973-09-25
1.0751018524169922,1973-09-26
1.0920417308807373,1973-09-27
1.0841362476348877,1973-09-28
1.1010761260986328,1973-10-01
1.1501119136810303,1973-10-02
1.1546343564987183,1973-10-03
1.133148431777954,1973-10-04
1.1715984344482422,1973-10-05
1.1896933317184448,1973-10-08
1.1942166090011597,1973-10-09
1.1851692199707031,1973-10-10
1.2281421422958374,1973-10-11
1.2462362051010132,1973-10-12
1.1896933317184448,1973-10-15
1.1806464195251465,1973-10-16
1.1761219501495361,1973-10-17
1.1410642862319946,1973-10-18
1.1546343564987183,1973-10-19
1.1682058572769165,1973-10-22
1.1942166090011597,1973-10-23
1.2066562175750732,1973-10-24
1.197609305381775,1973-10-25
1.2066562175750732,1973-10-26
1.197609305381775,1973-10-29
1.1591596603393555,1973-10-30
1.1286249160766602,1973-10-31
1.1286249160766602,1973-11-01
1.1071377992630005,1973-11-02
1.0935674905776978,1973-11-05
1.0675570964813232,1973-11-06
1.0630327463150024,1973-11-07
1.0766042470932007,1973-11-08
1.0460712909698486,1973-11-09
1.0551172494888306,1973-11-12
1.0460712909698486,1973-11-13
1.029106616973877,1973-11-14
1.032500147819519,1973-11-15
1.0460712909698486,1973-11-16
1.024583339691162,1973-11-19
1.0200597047805786,1973-11-20
1.0415469408035278,1973-11-21
1.0720802545547485,1973-11-23
1.0415469408035278,1973-11-26
1.0370227098464966,1973-11-27
1.0596405267715454,1973-11-28
1.0630327463150024,1973-11-29
1.032500147819519,1973-11-30
0.9850024580955505,1973-12-03
0.9544683694839478,1973-12-04
0.9024473428726196,1973-12-05
0.9329811930656433,1973-12-06
0.8945321440696716,1973-12-07
0.9329811930656433,1973-12-10
0.9024473428726196,1973-12-11
0.9024473428726196,1973-12-12
0.8594739437103271,1973-12-13
0.8685208559036255,1973-12-14
0.8549504280090332,1973-12-17
0.9205412268638611,1973-12-18
0.8945321440696716,1973-12-19
0.8809610605239868,1973-12-20
0.8854845762252808,1973-12-21
0.8809610605239868,1973-12-24
0.9375052452087402,1973-12-26
0.9635156989097595,1973-12-27
0.9544683694839478,1973-12-28
0.9741315245628357,1973-12-31
0.9605400562286377,1974-01-02
0.9741315245628357,1974-01-03
0.9220275282859802,1974-01-04
0.9084353446960449,1974-01-07
0.8778510093688965,1974-01-08
0.8699226975440979,1974-01-09
0.8653918504714966,1974-01-10
0.8869137763977051,1974-01-11
0.9174969792366028,1974-01-14
0.9220275282859802,1974-01-15
0.92542564868927,1974-01-16
0.9650707244873047,1974-01-17
0.9526107311248779,1974-01-18
0.9650707244873047,1974-01-21
0.9696012139320374,1974-01-22
0.9741315245628357,1974-01-23
0.986592173576355,1974-01-24
0.986592173576355,1974-01-25
0.9786635637283325,1974-01-28
0.9911234378814697,1974-01-29
1.021705985069275,1974-01-30
1.017175316810608,1974-01-31
0.986592173576355,1974-02-01
0.9299564957618713,1974-02-04
0.8993733525276184,1974-02-05
0.9084353446960449,1974-02-06
0.8959750533103943,1974-02-07
0.8823829293251038,1974-02-08
0.8472683429718018,1974-02-11
0.8563300371170044,1974-02-12
0.8517993688583374,1974-02-13
0.8517993688583374,1974-02-14
0.8699226975440979,1974-02-15
0.8869137763977051,1974-02-19
0.9220275282859802,1974-02-20
0.9435490965843201,1974-02-21
0.9650707244873047,1974-02-22
0.9390181303024292,1974-02-25
0.986592173576355,1974-02-26
0.9696012139320374,1974-02-27
0.986592173576355,1974-02-28
0.9820621013641357,1974-03-01
0.986592173576355,1974-03-04
0.9786635637283325,1974-03-05
0.986592173576355,1974-03-06
0.9650707244873047,1974-03-07
0.9696012139320374,1974-03-08
0.9956551194190979,1974-03-11
0.9786635637283325,1974-03-12
0.9956551194190979,1974-03-13
0.9786635637283325,1974-03-14
0.9786635637283325,1974-03-15
0.9480802416801453,1974-03-18
0.9390181303024292,1974-03-19
0.9480802416801453,1974-03-20
0.9560092091560364,1974-03-21
0.9435490965843201,1974-03-22
0.9344875812530518,1974-03-25
0.9390181303024292,1974-03-26
0.9084353446960449,1974-03-27
0.8869137763977051,1974-03-28
0.8653918504714966,1974-03-29
0.860861599445343,1974-04-01
0.8722178936004639,1974-04-02
0.8937962651252747,1974-04-03
0.8892534971237183,1974-04-04
0.8676748871803284,1974-04-05
0.8631327748298645,1974-04-08
0.8722178936004639,1974-04-09
0.8756251931190491,1974-04-10
0.8540468215942383,1974-04-11
0.8370112776756287,1974-04-15
0.8676748871803284,1974-04-16
0.8756251931190491,1974-04-17
0.9062888622283936,1974-04-18
0.9062888622283936,1974-04-19
0.9108320474624634,1974-04-22
0.8847111463546753,1974-04-23
0.8676748871803284,1974-04-24
0.8937962651252747,1974-04-25
0.8983387351036072,1974-04-26
0.9324101209640503,1974-04-29
0.8983387351036072,1974-04-30
0.9585314989089966,1974-05-01
0.9721593260765076,1974-05-02
0.967616617679596,1974-05-03
0.9846532344818115,1974-05-06
0.9982817769050598,1974-05-07
1.0028241872787476,1974-05-08
1.028944492340088,1974-05-09
0.9937387108802795,1974-05-10
0.9937387108802795,1974-05-13
0.9891950488090515,1974-05-14
1.0073660612106323,1974-05-15
1.0028241872787476,1974-05-16
0.9846532344818115,1974-05-17
0.9937387108802795,1974-05-20
0.9937387108802795,1974-05-21
0.9846532344818115,1974-05-22
0.9982817769050598,1974-05-23
1.041437029838562,1974-05-24
1.028944492340088,1974-05-28
1.028944492340088,1974-05-29
0.9982817769050598,1974-05-30
0.9982817769050598,1974-05-31
0.9846532344818115,1974-06-03
0.9414957761764526,1974-06-04
0.9108320474624634,1974-06-05
0.9324101209640503,1974-06-06
0.8983387351036072,1974-06-07
0.8722178936004639,1974-06-10
0.8540468215942383,1974-06-11
0.8495036363601685,1974-06-12
0.8676748871803284,1974-06-13
0.8847111463546753,1974-06-14
0.8676748871803284,1974-06-17
0.8495036363601685,1974-06-18
0.8540468215942383,1974-06-19
0.8370112776756287,1974-06-20
0.8370112776756287,1974-06-21
0.8495036363601685,1974-06-24
0.8722178936004639,1974-06-25
0.832468569278717,1974-06-26
0.832468569278717,1974-06-27
0.8540468215942383,1974-06-28
0.8517691493034363,1974-07-01
0.8301337361335754,1974-07-02
0.8483529090881348,1974-07-03
0.8301337361335754,1974-07-05
0.8084971904754639,1974-07-08
0.7993879318237305,1974-07-09
0.7652261853218079,1974-07-10
0.7652261853218079,1974-07-11
0.8130524754524231,1974-07-12
0.8176072835922241,1974-07-15
0.8176072835922241,1974-07-16
0.8346879482269287,1974-07-17
0.8210235238075256,1974-07-18
0.7993879318237305,1974-07-19
0.8176072835922241,1974-07-22
0.7914171814918518,1974-07-23
0.7777514457702637,1974-07-24
0.768642246723175,1974-07-25
0.7606704235076904,1974-07-26
0.7561154961585999,1974-07-29
0.7731965780258179,1974-07-30
0.7515606880187988,1974-07-31
0.7515606880187988,1974-08-01
0.7606704235076904,1974-08-02
0.7777514457702637,1974-08-05
0.7606704235076904,1974-08-06
0.7652261853218079,1974-08-07
0.7299250364303589,1974-08-08
0.7208151817321777,1974-08-09
0.6900697946548462,1974-08-12
0.6855149269104004,1974-08-13
0.6684336066246033,1974-08-14
0.6820982694625854,1974-08-15
0.6820982694625854,1974-08-16
0.6820982694625854,1974-08-19
0.7037340998649597,1974-08-20
0.6775437593460083,1974-08-21
0.6775437593460083,1974-08-22
0.6684336066246033,1974-08-23
0.7037340998649597,1974-08-26
0.6855149269104004,1974-08-27
0.7037340998649597,1974-08-28
0.7208151817321777,1974-08-29
0.7390352487564087,1974-08-30
0.6820982694625854,1974-09-03
0.6593243479728699,1974-09-04
0.6946245431900024,1974-09-05
0.7037340998649597,1974-09-06
0.6820982694625854,1974-09-09
0.6684336066246033,1974-09-10
0.642242968082428,1974-09-11
0.6297171711921692,1974-09-12
0.6206068992614746,1974-09-13
0.6297171711921692,1974-09-16
0.5853065252304077,1974-09-17
0.5989713072776794,1974-09-18
0.6114977598190308,1974-09-19
0.5944164991378784,1974-09-20
0.5944164991378784,1974-09-23
0.5898614525794983,1974-09-24
0.5636707544326782,1974-09-25
0.5500062704086304,1974-09-26
0.5465895533561707,1974-09-27
0.5591161847114563,1974-09-30
0.5705498456954956,1974-10-01
0.5568288564682007,1974-10-02
0.5614029169082642,1974-10-03
0.5488250255584717,1974-10-04
0.5751228928565979,1974-10-07
0.5522555708885193,1974-10-08
0.5785530805587769,1974-10-09
0.5785530805587769,1974-10-10
0.5922737121582031,1974-10-11
0.5922737121582031,1974-10-14
0.5785530805587769,1974-10-15
0.5659759640693665,1974-10-16
0.5751228928565979,1974-10-17
0.5705498456954956,1974-10-18
0.6014209389686584,1974-10-21
0.5922737121582031,1974-10-22
0.5877003073692322,1974-10-23
0.5968475341796875,1974-10-24
0.5785530805587769,1974-10-25
0.5877003073692322,1974-10-28
0.6231450438499451,1974-10-29
0.6585904359817505,1974-10-30
0.671167254447937,1974-10-31
0.6665939688682556,1974-11-01
0.654016375541687,1974-11-04
0.7146161794662476,1974-11-05
0.6928920745849609,1974-11-06
0.7111862301826477,1974-11-07
0.706612229347229,1974-11-08
0.706612229347229,1974-11-11
0.6848878264427185,1974-11-12
0.6928920745849609,1974-11-13
0.6928920745849609,1974-11-14
0.6848878264427185,1974-11-15
0.654016375541687,1974-11-18
0.6494433879852295,1974-11-19
0.6494433879852295,1974-11-20
0.671167254447937,1974-11-21
0.6803147792816162,1974-11-22
0.6620208024978638,1974-11-25
0.6803147792816162,1974-11-26
0.6757413148880005,1974-11-27
0.6803147792816162,1974-11-29
0.6448696851730347,1974-12-02
0.6585904359817505,1974-12-03
0.6620208024978638,1974-12-04
0.6185715198516846,1974-12-05
0.5968475341796875,1974-12-06
0.5968475341796875,1974-12-09
0.6231450438499451,1974-12-10
0.6231450438499451,1974-12-11
0.6048511862754822,1974-12-12
0.5922737121582031,1974-12-13
0.5968475341796875,1974-12-16
0.6185715198516846,1974-12-17
0.6185715198516846,1974-12-18
0.6094249486923218,1974-12-19
0.5968475341796875,1974-12-20
0.5968475341796875,1974-12-23
0.6048511862754822,1974-12-24
0.6094249486923218,1974-12-26
0.6014209389686584,1974-12-27
0.6071596145629883,1974-12-30
0.6209325790405273,1974-12-31
0.6209325790405273,1975-01-02
0.6209325790405273,1975-01-03
0.6117505431175232,1975-01-06
0.6037163734436035,1975-01-07
0.5807613730430603,1975-01-08
0.5773180723190308,1975-01-09
0.5899434089660645,1975-01-10
0.5807613730430603,1975-01-13
0.5773180723190308,1975-01-14
0.5991254448890686,1975-01-15
0.5853525400161743,1975-01-16
0.5681361556053162,1975-01-17
0.5853525400161743,1975-01-20
0.5807613730430603,1975-01-21
0.6071596145629883,1975-01-22
0.6071596145629883,1975-01-23
0.6347054839134216,1975-01-24
0.6347054839134216,1975-01-27
0.6347054839134216,1975-01-28
0.6691376566886902,1975-01-29
0.6427398324012756,1975-01-30
0.673729658126831,1975-01-31
0.6783206462860107,1975-02-03
0.6783206462860107,1975-02-04
0.717343270778656,1975-02-05
0.7139006853103638,1975-02-06
0.717343270778656,1975-02-07
0.7093092203140259,1975-02-10
0.7265256643295288,1975-02-11
0.7483325600624084,1975-02-12
0.7621062994003296,1975-02-13
0.7666963338851929,1975-02-14
0.7483325600624084,1975-02-18
0.7529237866401672,1975-02-19
0.7483325600624084,1975-02-20
0.7357075214385986,1975-02-21
0.7311164736747742,1975-02-24
0.7265256643295288,1975-02-25
0.7265256643295288,1975-02-26
0.7402990460395813,1975-02-27
0.7621062994003296,1975-02-28
0.8149024248123169,1975-03-03
0.8149024248123169,1975-03-04
0.7976862788200378,1975-03-05
0.8367096185684204,1975-03-06
0.8504828214645386,1975-03-07
0.8504828214645386,1975-03-10
0.8194928765296936,1975-03-11
0.8149024248123169,1975-03-12
0.8240848779678345,1975-03-13
0.8367096185684204,1975-03-14
0.8676987886428833,1975-03-17
0.8550733923912048,1975-03-18
0.8585168123245239,1975-03-19
0.8585168123245239,1975-03-20
0.8504828214645386,1975-03-21
0.8240848779678345,1975-03-24
0.8413004279136658,1975-03-25
0.8585168123245239,1975-03-26
0.8504828214645386,1975-03-27
0.8275271058082581,1975-03-31
0.8390368819236755,1975-04-01
0.8482444882392883,1975-04-02
0.8436405062675476,1975-04-03
0.8344328999519348,1975-04-04
0.8298289179801941,1975-04-07
0.8263769745826721,1975-04-08
0.8436405062675476,1975-04-09
0.8701122999191284,1975-04-10
0.8701122999191284,1975-04-11
0.9230553507804871,1975-04-14
0.9633387327194214,1975-04-15
0.9898104071617126,1975-04-16
1.0243386030197144,1975-04-17
0.9587345123291016,1975-04-18
0.9759981036186218,1975-04-21
0.9449235796928406,1975-04-22
0.9403199553489685,1975-04-23
0.949527382850647,1975-04-24
0.9587345123291016,1975-04-25
0.9587345123291016,1975-04-28
0.9713951349258423,1975-04-29
0.9944137930870056,1975-04-30
0.9944137930870056,1975-05-01
0.9944137930870056,1975-05-02
0.9587345123291016,1975-05-05
0.9322628974914551,1975-05-06
0.9449235796928406,1975-05-07
0.9541312456130981,1975-05-08
0.9587345123291016,1975-05-09
0.9587345123291016,1975-05-12
0.9806026220321655,1975-05-13
0.9898104071617126,1975-05-14
0.9759981036186218,1975-05-15
0.9806026220321655,1975-05-16
1.0024710893630981,1975-05-19
0.985207200050354,1975-05-20
0.985207200050354,1975-05-21
1.0024710893630981,1975-05-22
1.016282320022583,1975-05-23
1.0024710893630981,1975-05-27
0.9713951349258423,1975-05-28
0.9679419994354248,1975-05-29
0.9759981036186218,1975-05-30
1.0024710893630981,1975-06-02
1.0208858251571655,1975-06-03
1.0208858251571655,1975-06-04
1.0289421081542969,1975-06-05
1.0289421081542969,1975-06-06
1.0024710893630981,1975-06-09
0.9806026220321655,1975-06-10
0.9541312456130981,1975-06-11
0.9368674159049988,1975-06-12
0.9403199553489685,1975-06-13
0.9541312456130981,1975-06-16
0.9368674159049988,1975-06-17
0.9403199553489685,1975-06-18
0.985207200050354,1975-06-19
0.9944137930870056,1975-06-20
1.0024710893630981,1975-06-23
0.9978669881820679,1975-06-24
1.0116785764694214,1975-06-25
1.016282320022583,1975-06-26
1.0208858251571655,1975-06-27
1.0231927633285522,1975-06-30
1.0231927633285522,1975-07-01
1.0185784101486206,1975-07-02
1.0231927633285522,1975-07-03
1.0185784101486206,1975-07-07
1.040495753288269,1975-07-08
1.0762563943862915,1975-07-09
1.0670274496078491,1975-07-10
1.062414288520813,1975-07-11
1.0716416835784912,1975-07-14
1.062414288520813,1975-07-15
1.0497243404388428,1975-07-16
1.026653528213501,1975-07-17
1.0139646530151367,1975-07-18
0.9920472502708435,1975-07-21
0.9701296091079712,1975-07-22
0.9424446821212769,1975-07-23
0.9424446821212769,1975-07-24
0.925141453742981,1975-07-25
0.9297559261322021,1975-07-28
0.9032236337661743,1975-07-29
0.9159131050109863,1975-07-30
0.8986101746559143,1975-07-31
0.8813068270683289,1975-08-01
0.8720784187316895,1975-08-04
0.8766930103302002,1975-08-05
0.9032236337661743,1975-08-06
0.8939951658248901,1975-08-07
0.8766930103302002,1975-08-08
0.8859210014343262,1975-08-11
0.8813068270683289,1975-08-12
0.8547757863998413,1975-08-13
0.8317040801048279,1975-08-14
0.8455466032028198,1975-08-15
0.8317040801048279,1975-08-18
0.8282443881034851,1975-08-19
0.8144015073776245,1975-08-20
0.8236293792724609,1975-08-21
0.8455466032028198,1975-08-22
0.8455466032028198,1975-08-25
0.8317040801048279,1975-08-26
0.8501613140106201,1975-08-27
0.8766930103302002,1975-08-28
0.8813068270683289,1975-08-29
0.85938960313797,1975-09-02
0.867464005947113,1975-09-03
0.85938960313797,1975-09-04
0.85938960313797,1975-09-05
0.867464005947113,1975-09-08
0.8236293792724609,1975-09-09
0.8144015073776245,1975-09-10
0.8051730990409851,1975-09-11
0.7970982789993286,1975-09-12
0.7878702282905579,1975-09-15
0.7786418199539185,1975-09-16
0.7832554578781128,1975-09-17
0.8051730990409851,1975-09-18
0.8409327864646912,1975-09-19
0.8282443881034851,1975-09-22
0.8455466032028198,1975-09-23
0.8766930103302002,1975-09-24
0.8766930103302002,1975-09-25
0.8813068270683289,1975-09-26
0.8547757863998413,1975-09-29
0.8363184928894043,1975-09-30
0.8317040801048279,1975-10-01
0.8455466032028198,1975-10-02
0.9149492383003235,1975-10-03
0.9322991967201233,1975-10-06
0.9276724457740784,1975-10-07
0.9589037895202637,1975-10-08
0.9450233578681946,1975-10-09
0.9415530562400818,1975-10-10
0.9727835059165955,1975-10-13
0.9542765021324158,1975-10-14
0.9589037895202637,1975-10-15
0.9149492383003235,1975-10-16
0.9010683298110962,1975-10-17
0.9322991967201233,1975-10-20
0.9230454564094543,1975-10-21
0.9322991967201233,1975-10-22
0.9415530562400818,1975-10-23
0.9276724457740784,1975-10-24
0.9184185862541199,1975-10-27
0.9276724457740784,1975-10-28
0.9103221297264099,1975-10-29
0.888344943523407,1975-10-30
0.9010683298110962,1975-10-31
0.888344943523407,1975-11-03
0.8790916800498962,1975-11-04
0.8964411020278931,1975-11-05
0.9010683298110962,1975-11-06
0.9010683298110962,1975-11-07
0.9010683298110962,1975-11-10
0.9149492383003235,1975-11-11
0.9322991967201233,1975-11-12
0.9276724457740784,1975-11-13
0.9230454564094543,1975-11-14
0.9230454564094543,1975-11-17
0.891814649105072,1975-11-18
0.888344943523407,1975-11-19
0.8617405295372009,1975-11-20
0.8698371052742004,1975-11-21
0.8790916800498962,1975-11-24
