BATRA,Date
23.139999389648438,2018-05-10
23.3700008392334,2018-05-11
24.110000610351562,2018-05-14
24.15999984741211,2018-05-15
24.25,2018-05-16
24.479999542236328,2018-05-17
25.0,2018-05-18
25.520000457763672,2018-05-21
25.1200008392334,2018-05-22
24.850000381469727,2018-05-23
25.079999923706055,2018-05-24
24.829999923706055,2018-05-25
25.280000686645508,2018-05-29
25.280000686645508,2018-05-30
24.959999084472656,2018-05-31
25.040000915527344,2018-06-01
24.8799991607666,2018-06-04
24.8700008392334,2018-06-05
25.219999313354492,2018-06-06
25.75,2018-06-07
25.479999542236328,2018-06-08
25.639999389648438,2018-06-11
25.760000228881836,2018-06-12
25.81999969482422,2018-06-13
25.75,2018-06-14
25.850000381469727,2018-06-15
25.690000534057617,2018-06-18
25.790000915527344,2018-06-19
25.6299991607666,2018-06-20
25.40999984741211,2018-06-21
25.510000228881836,2018-06-22
25.079999923706055,2018-06-25
25.459999084472656,2018-06-26
25.09000015258789,2018-06-27
25.760000228881836,2018-06-28
25.709999084472656,2018-06-29
25.719999313354492,2018-07-02
25.90999984741211,2018-07-03
26.459999084472656,2018-07-05
26.170000076293945,2018-07-06
26.09000015258789,2018-07-09
25.860000610351562,2018-07-10
25.56999969482422,2018-07-11
25.780000686645508,2018-07-12
26.190000534057617,2018-07-13
25.959999084472656,2018-07-16
25.8799991607666,2018-07-17
25.5,2018-07-18
25.3700008392334,2018-07-19
25.440000534057617,2018-07-20
25.040000915527344,2018-07-23
25.010000228881836,2018-07-24
25.149999618530273,2018-07-25
25.329999923706055,2018-07-26
25.360000610351562,2018-07-27
25.350000381469727,2018-07-30
25.700000762939453,2018-07-31
25.420000076293945,2018-08-01
25.530000686645508,2018-08-02
25.360000610351562,2018-08-03
25.290000915527344,2018-08-06
25.149999618530273,2018-08-07
26.239999771118164,2018-08-08
26.110000610351562,2018-08-09
26.299999237060547,2018-08-10
26.15999984741211,2018-08-13
26.790000915527344,2018-08-14
26.8799991607666,2018-08-15
26.950000762939453,2018-08-16
26.40999984741211,2018-08-17
26.190000534057617,2018-08-20
26.329999923706055,2018-08-21
26.739999771118164,2018-08-22
26.600000381469727,2018-08-23
26.739999771118164,2018-08-24
26.420000076293945,2018-08-27
26.540000915527344,2018-08-28
26.56999969482422,2018-08-29
26.770000457763672,2018-08-30
26.68000030517578,2018-08-31
26.579999923706055,2018-09-04
25.889999389648438,2018-09-05
25.75,2018-09-06
25.739999771118164,2018-09-07
25.549999237060547,2018-09-10
25.40999984741211,2018-09-11
25.899999618530273,2018-09-12
26.149999618530273,2018-09-13
26.040000915527344,2018-09-14
25.540000915527344,2018-09-17
25.850000381469727,2018-09-18
26.299999237060547,2018-09-19
26.40999984741211,2018-09-20
26.190000534057617,2018-09-21
26.239999771118164,2018-09-24
26.399999618530273,2018-09-25
27.229999542236328,2018-09-26
26.75,2018-09-27
27.280000686645508,2018-09-28
27.049999237060547,2018-10-01
26.559999465942383,2018-10-02
26.989999771118164,2018-10-03
26.489999771118164,2018-10-04
26.31999969482422,2018-10-05
26.360000610351562,2018-10-08
25.850000381469727,2018-10-09
24.93000030517578,2018-10-10
24.8700008392334,2018-10-11
24.790000915527344,2018-10-12
25.100000381469727,2018-10-15
25.739999771118164,2018-10-16
26.049999237060547,2018-10-17
25.790000915527344,2018-10-18
25.770000457763672,2018-10-19
26.260000228881836,2018-10-22
26.139999389648438,2018-10-23
25.31999969482422,2018-10-24
25.40999984741211,2018-10-25
25.3700008392334,2018-10-26
25.190000534057617,2018-10-29
25.360000610351562,2018-10-30
25.799999237060547,2018-10-31
25.860000610351562,2018-11-01
25.969999313354492,2018-11-02
25.549999237060547,2018-11-05
25.8700008392334,2018-11-06
25.950000762939453,2018-11-07
26.0,2018-11-08
25.450000762939453,2018-11-09
24.920000076293945,2018-11-12
25.030000686645508,2018-11-13
24.920000076293945,2018-11-14
25.100000381469727,2018-11-15
24.8799991607666,2018-11-16
24.100000381469727,2018-11-19
23.809999465942383,2018-11-20
24.639999389648438,2018-11-21
24.709999084472656,2018-11-23
24.469999313354492,2018-11-26
24.68000030517578,2018-11-27
25.280000686645508,2018-11-28
25.280000686645508,2018-11-29
25.010000228881836,2018-11-30
25.059999465942383,2018-12-03
25.030000686645508,2018-12-04
25.479999542236328,2018-12-06
25.239999771118164,2018-12-07
25.559999465942383,2018-12-10
25.739999771118164,2018-12-11
25.709999084472656,2018-12-12
25.59000015258789,2018-12-13
25.43000030517578,2018-12-14
24.959999084472656,2018-12-17
24.81999969482422,2018-12-18
24.520000457763672,2018-12-19
24.719999313354492,2018-12-20
24.270000457763672,2018-12-21
23.68000030517578,2018-12-24
24.709999084472656,2018-12-26
24.5,2018-12-27
24.709999084472656,2018-12-28
24.940000534057617,2018-12-31
24.8700008392334,2019-01-02
24.8799991607666,2019-01-03
24.899999618530273,2019-01-04
24.829999923706055,2019-01-07
25.399999618530273,2019-01-08
25.190000534057617,2019-01-09
25.389999389648438,2019-01-10
25.360000610351562,2019-01-11
25.350000381469727,2019-01-14
25.520000457763672,2019-01-15
25.489999771118164,2019-01-16
25.829999923706055,2019-01-17
26.139999389648438,2019-01-18
26.020000457763672,2019-01-22
26.450000762939453,2019-01-23
26.790000915527344,2019-01-24
26.899999618530273,2019-01-25
26.889999389648438,2019-01-28
26.8799991607666,2019-01-29
26.90999984741211,2019-01-30
27.139999389648438,2019-01-31
27.209999084472656,2019-02-01
27.639999389648438,2019-02-04
28.229999542236328,2019-02-05
28.489999771118164,2019-02-06
28.209999084472656,2019-02-07
28.59000015258789,2019-02-08
29.06999969482422,2019-02-11
29.170000076293945,2019-02-12
29.049999237060547,2019-02-13
28.8700008392334,2019-02-14
28.979999542236328,2019-02-15
28.90999984741211,2019-02-19
29.040000915527344,2019-02-20
29.209999084472656,2019-02-21
29.510000228881836,2019-02-22
29.360000610351562,2019-02-25
28.649999618530273,2019-02-26
28.559999465942383,2019-02-27
27.760000228881836,2019-02-28
28.290000915527344,2019-03-01
27.940000534057617,2019-03-04
27.8799991607666,2019-03-05
27.690000534057617,2019-03-06
27.84000015258789,2019-03-07
28.219999313354492,2019-03-08
28.200000762939453,2019-03-11
28.459999084472656,2019-03-12
28.290000915527344,2019-03-13
28.139999389648438,2019-03-14
28.549999237060547,2019-03-15
28.510000228881836,2019-03-18
28.540000915527344,2019-03-19
28.530000686645508,2019-03-20
28.56999969482422,2019-03-21
28.110000610351562,2019-03-22
28.270000457763672,2019-03-25
28.229999542236328,2019-03-26
27.969999313354492,2019-03-27
28.149999618530273,2019-03-28
27.940000534057617,2019-03-29
27.770000457763672,2019-04-01
27.420000076293945,2019-04-02
27.56999969482422,2019-04-03
27.280000686645508,2019-04-04
27.8799991607666,2019-04-05
27.739999771118164,2019-04-08
27.670000076293945,2019-04-09
28.260000228881836,2019-04-10
28.1200008392334,2019-04-11
28.649999618530273,2019-04-12
28.559999465942383,2019-04-15
28.540000915527344,2019-04-16
28.479999542236328,2019-04-17
28.649999618530273,2019-04-18
28.360000610351562,2019-04-22
28.420000076293945,2019-04-23
28.489999771118164,2019-04-24
28.15999984741211,2019-04-25
28.3700008392334,2019-04-26
28.219999313354492,2019-04-29
28.360000610351562,2019-04-30
28.09000015258789,2019-05-01
28.020000457763672,2019-05-02
28.239999771118164,2019-05-03
28.239999771118164,2019-05-06
27.780000686645508,2019-05-07
27.56999969482422,2019-05-08
27.360000610351562,2019-05-09
27.40999984741211,2019-05-10
26.920000076293945,2019-05-13
26.850000381469727,2019-05-14
27.049999237060547,2019-05-15
27.459999084472656,2019-05-16
27.540000915527344,2019-05-17
27.6200008392334,2019-05-20
27.579999923706055,2019-05-21
27.200000762939453,2019-05-22
26.420000076293945,2019-05-23
26.719999313354492,2019-05-24
27.010000228881836,2019-05-28
26.889999389648438,2019-05-29
26.700000762939453,2019-05-30
26.540000915527344,2019-05-31
26.549999237060547,2019-06-03
26.59000015258789,2019-06-04
27.1299991607666,2019-06-05
26.75,2019-06-06
26.93000030517578,2019-06-07
26.790000915527344,2019-06-10
26.479999542236328,2019-06-11
26.719999313354492,2019-06-12
26.950000762939453,2019-06-13
26.889999389648438,2019-06-14
27.1299991607666,2019-06-17
27.209999084472656,2019-06-18
27.149999618530273,2019-06-19
27.020000457763672,2019-06-20
26.84000015258789,2019-06-21
26.690000534057617,2019-06-24
26.93000030517578,2019-06-25
26.729999542236328,2019-06-26
27.40999984741211,2019-06-27
27.799999237060547,2019-06-28
28.0,2019-07-01
27.3700008392334,2019-07-02
27.690000534057617,2019-07-03
28.059999465942383,2019-07-05
27.90999984741211,2019-07-08
28.09000015258789,2019-07-09
28.139999389648438,2019-07-10
27.81999969482422,2019-07-11
27.760000228881836,2019-07-12
