DE,Date
0.8823865056037903,1973-05-07
0.8957153558731079,1973-05-08
0.8690573573112488,1973-05-09
0.8450647592544556,1973-05-10
0.8450647592544556,1973-05-11
0.8450647592544556,1973-05-14
0.8503965735435486,1973-05-15
0.8344024419784546,1973-05-16
0.8344024419784546,1973-05-17
0.8210723400115967,1973-05-18
0.8077438473701477,1973-05-21
0.8210723400115967,1973-05-22
0.8717232346534729,1973-05-23
0.9250393509864807,1973-05-24
0.9013261795043945,1973-05-25
0.8959607481956482,1973-05-29
0.8503579497337341,1973-05-30
0.8396289348602295,1973-05-31
0.8503579497337341,1973-06-01
0.8262157440185547,1973-06-04
0.8396289348602295,1973-06-05
0.8503579497337341,1973-06-06
0.8584052324295044,1973-06-07
0.8718185424804688,1973-06-08
0.8637704849243164,1973-06-11
0.8798657655715942,1973-06-12
0.8718185424804688,1973-06-13
0.8530407547950745,1973-06-14
0.8449930548667908,1973-06-15
0.8047553896903992,1973-06-18
0.7859779000282288,1973-06-19
0.791342556476593,1973-06-20
0.7752479910850525,1973-06-21
0.8396289348602295,1973-06-22
0.8288977146148682,1973-06-25
0.8396289348602295,1973-06-26
0.8449930548667908,1973-06-27
0.8396289348602295,1973-06-28
0.8396289348602295,1973-06-29
0.8262157440185547,1973-07-02
0.8128031492233276,1973-07-03
0.820850670337677,1973-07-05
0.8074377775192261,1973-07-06
0.8128031492233276,1973-07-09
0.8423108458518982,1973-07-10
0.8637704849243164,1973-07-11
0.8798657655715942,1973-07-12
0.8771834373474121,1973-07-13
0.9013261795043945,1973-07-16
0.9308336973190308,1973-07-17
0.9576586484909058,1973-07-18
0.9469283223152161,1973-07-19
0.9603411555290222,1973-07-20
0.981801450252533,1973-07-23
1.0193568468093872,1973-07-24
1.011309027671814,1973-07-25
1.0086265802383423,1973-07-26
1.0300867557525635,1973-07-27
1.0220400094985962,1973-07-30
1.0274040699005127,1973-07-31
0.9978960156440735,1973-08-01
1.011309027671814,1973-08-02
1.0327692031860352,1973-08-03
1.0515470504760742,1973-08-06
1.0461820363998413,1973-08-07
1.0193568468093872,1973-08-08
1.038133978843689,1973-08-09
1.056911826133728,1973-08-10
1.0542298555374146,1973-08-13
1.0461820363998413,1973-08-14
1.0676426887512207,1973-08-15
1.1105626821517944,1973-08-16
1.1454359292984009,1973-08-17
1.1239758729934692,1973-08-20
1.1051980257034302,1973-08-21
1.094467043876648,1973-08-22
1.1266573667526245,1973-08-23
1.1320223808288574,1973-08-24
1.1674528121948242,1973-08-27
1.1945395469665527,1973-08-28
1.2135000228881836,1973-08-29
1.191829800605774,1973-08-30
1.2026660442352295,1973-08-31
1.2026660442352295,1973-09-04
1.2026660442352295,1973-09-05
1.2135000228881836,1973-09-06
1.2189178466796875,1973-09-07
1.2135000228881836,1973-09-10
1.2080837488174438,1973-09-11
1.1999567747116089,1973-09-12
1.1999567747116089,1973-09-13
1.1972483396530151,1973-09-14
1.2189178466796875,1973-09-17
1.2460054159164429,1973-09-18
1.289343237876892,1973-09-19
1.2568397521972656,1973-09-20
1.2974704504013062,1973-09-21
1.289343237876892,1973-09-24
1.2676745653152466,1973-09-25
1.273091435432434,1973-09-26
1.273091435432434,1973-09-27
1.2839272022247314,1973-09-28
1.2757998704910278,1973-10-01
1.2974704504013062,1973-10-02
1.3570607900619507,1973-10-03
1.392275094985962,1973-10-04
1.3976925611495972,1973-10-05
1.413945198059082,1973-10-08
1.4031093120574951,1973-10-09
1.3543529510498047,1973-10-10
1.3949840068817139,1973-10-11
1.3976925611495972,1973-10-12
1.3624790906906128,1973-10-15
1.3543529510498047,1973-10-16
1.4031093120574951,1973-10-17
1.3976925611495972,1973-10-18
1.3841482400894165,1973-10-19
1.3597701787948608,1973-10-22
1.3787307739257812,1973-10-23
1.3976925611495972,1973-10-24
1.3814406394958496,1973-10-25
1.3706051111221313,1973-10-26
1.365187644958496,1973-10-29
1.2812179327011108,1973-10-30
1.1999567747116089,1973-10-31
1.2378791570663452,1973-11-01
1.2080837488174438,1973-11-02
1.1891220808029175,1973-11-05
1.191829800605774,1973-11-06
1.2243348360061646,1973-11-07
1.2514219284057617,1973-11-08
1.2270448207855225,1973-11-09
1.1214045286178589,1973-11-12
1.1620349884033203,1973-11-13
1.1214045286178589,1973-11-14
1.1322386264801025,1973-11-15
1.1755781173706055,1973-11-16
1.1268213987350464,1973-11-19
1.1268213987350464,1973-11-20
1.1728695631027222,1973-11-21
1.1864138841629028,1973-11-23
1.1504285335540771,1973-11-26
1.0904531478881836,1973-11-27
1.1313456296920776,1973-11-28
1.1531543731689453,1973-11-29
1.0822755098342896,1973-11-30
1.0522876977920532,1973-12-03
1.025026559829712,1973-12-04
1.0304787158966064,1973-12-05
1.1040838956832886,1973-12-06
1.1367981433868408,1973-12-07
1.172237753868103,1973-12-10
1.1040838956832886,1973-12-11
1.0877269506454468,1973-12-12
1.0659186840057373,1973-12-13
1.079548954963684,1973-12-14
1.0822755098342896,1973-12-17
1.1040838956832886,1973-12-18
1.1068103313446045,1973-12-19
1.1340712308883667,1973-12-20
1.1340712308883667,1973-12-21
1.117714762687683,1973-12-24
1.1640597581863403,1973-12-26
1.1395237445831299,1973-12-27
1.12044095993042,1973-12-28
1.1013578176498413,1973-12-31
1.1068103313446045,1974-01-02
1.1613327264785767,1974-01-03
1.1231675148010254,1974-01-04
1.0577398538589478,1974-01-07
0.9568727016448975,1974-01-08
0.9650509357452393,1974-01-09
0.9486948847770691,1974-01-10
0.9705035090446472,1974-01-11
0.9786818027496338,1974-01-14
0.9514209628105164,1974-01-15
0.9868611097335815,1974-01-16
1.0195738077163696,1974-01-17
1.000490427017212,1974-01-18
0.9923129081726074,1974-01-21
1.0113952159881592,1974-01-22
1.025026559829712,1974-01-23
1.000490427017212,1974-01-24
1.0032176971435547,1974-01-25
0.997765064239502,1974-01-28
0.9950389862060547,1974-01-29
1.0113952159881592,1974-01-30
1.0168483257293701,1974-01-31
1.000490427017212,1974-02-01
0.9650509357452393,1974-02-04
0.9459684491157532,1974-02-05
0.9595986604690552,1974-02-06
0.9595986604690552,1974-02-07
0.9323375821113586,1974-02-08
0.8859937191009521,1974-02-11
0.8968983292579651,1974-02-12
0.9296114444732666,1974-02-13
0.9514209628105164,1974-02-14
0.9759557843208313,1974-02-15
0.9650509357452393,1974-02-19
1.0086688995361328,1974-02-20
1.0032176971435547,1974-02-21
0.997765064239502,1974-02-22
1.0027097463607788,1974-02-25
1.0384228229522705,1974-02-26
1.021939754486084,1974-02-27
1.0027097463607788,1974-02-28
0.9917217493057251,1974-03-01
0.9999625086784363,1974-03-04
1.0384228229522705,1974-03-05
1.0411697626113892,1974-03-06
1.0164448022842407,1974-03-07
1.0164448022842407,1974-03-08
1.0164448022842407,1974-03-11
1.0164448022842407,1974-03-12
1.0027097463607788,1974-03-13
1.0054575204849243,1974-03-14
0.9862267971038818,1974-03-15
0.9724912643432617,1974-03-18
0.9669969081878662,1974-03-19
0.9834802150726318,1974-03-20
0.9807325005531311,1974-03-21
0.9560087323188782,1974-03-22
0.945019543170929,1974-03-25
0.9395254850387573,1974-03-26
0.9285370111465454,1974-03-27
0.8790881037712097,1974-03-28
0.8900768756866455,1974-03-29
0.8983187675476074,1974-04-01
0.8653522729873657,1974-04-02
0.8571112155914307,1974-04-03
0.8626053929328918,1974-04-04
0.8598587512969971,1974-04-05
0.8461226224899292,1974-04-08
0.8653522729873657,1974-04-09
0.8763411045074463,1974-04-10
0.8845822215080261,1974-04-11
0.8845822215080261,1974-04-15
0.8900768756866455,1974-04-16
0.892824113368988,1974-04-17
0.8955714702606201,1974-04-18
0.8845822215080261,1974-04-19
0.9038134217262268,1974-04-22
0.8900768756866455,1974-04-23
0.8571112155914307,1974-04-24
0.8488692045211792,1974-04-25
0.8433750867843628,1974-04-26
0.8406280279159546,1974-04-29
0.8296392560005188,1974-04-30
0.8516165018081665,1974-05-01
0.8406280279159546,1974-05-02
0.8516165018081665,1974-05-03
0.8433750867843628,1974-05-06
0.8461226224899292,1974-05-07
0.837881326675415,1974-05-08
0.8571112155914307,1974-05-09
0.8461226224899292,1974-05-10
0.8406280279159546,1974-05-13
0.8433750867843628,1974-05-14
0.8516165018081665,1974-05-15
0.837881326675415,1974-05-16
0.8323864936828613,1974-05-17
0.7939265966415405,1974-05-20
0.7692029476165771,1974-05-21
0.7527190446853638,1974-05-22
0.7499716877937317,1974-05-23
0.778326153755188,1974-05-24
0.8089023232460022,1974-05-28
0.7894445657730103,1974-05-29
0.8339202404022217,1974-05-30
0.8228012919425964,1974-05-31
0.8756157755851746,1974-06-03
0.8922937512397766,1974-06-04
0.8728363513946533,1974-06-05
0.8895145654678345,1974-06-06
0.9006336331367493,1974-06-07
0.9061933755874634,1974-06-10
0.9117524027824402,1974-06-11
0.920091450214386,1974-06-12
0.9339902400970459,1974-06-13
0.9145331382751465,1974-06-14
0.8950738310813904,1974-06-17
0.9061933755874634,1974-06-18
0.9089732766151428,1974-06-19
0.9089732766151428,1974-06-20
0.9061933755874634,1974-06-21
0.9117524027824402,1974-06-24
0.9339902400970459,1974-06-25
0.9228714108467102,1974-06-26
0.9089732766151428,1974-06-27
0.9173123240470886,1974-06-28
0.8922937512397766,1974-07-01
0.8394792079925537,1974-07-02
0.8339202404022217,1974-07-03
0.8172414898872375,1974-07-05
0.7922239899635315,1974-07-08
0.7977830767631531,1974-07-09
0.778326153755188,1974-07-10
0.7699861526489258,1974-07-11
0.8116819262504578,1974-07-12
0.820021390914917,1974-07-15
0.8116819262504578,1974-07-16
0.8366996645927429,1974-07-17
0.8339202404022217,1974-07-18
0.8561580777168274,1974-07-19
0.8617171049118042,1974-07-22
0.8811752796173096,1974-07-23
0.8561580777168274,1974-07-24
0.8228012919425964,1974-07-25
0.7894445657730103,1974-07-26
0.7977830767631531,1974-07-29
0.7866649627685547,1974-07-30
0.7922239899635315,1974-07-31
0.8005631566047668,1974-08-01
0.7866649627685547,1974-08-02
0.7894445657730103,1974-08-05
0.8116819262504578,1974-08-06
0.8339202404022217,1974-08-07
0.7894445657730103,1974-08-08
0.778326153755188,1974-08-09
0.756087064743042,1974-08-12
0.7227307558059692,1974-08-13
0.7004925608634949,1974-08-14
0.7004925608634949,1974-08-15
0.6949331164360046,1974-08-16
0.6782549619674683,1974-08-19
0.6865944862365723,1974-08-20
0.6893736124038696,1974-08-21
0.6838143467903137,1974-08-22
0.6782549619674683,1974-08-23
0.6872679591178894,1974-08-26
0.6760019659996033,1974-08-27
0.6760019659996033,1974-08-28
0.661918044090271,1974-08-29
0.6703680753707886,1974-08-30
0.6591018438339233,1974-09-03
0.6309345364570618,1974-09-04
0.6422015428543091,1974-09-05
0.6788180470466614,1974-09-06
0.6760019659996033,1974-09-09
0.6816348433494568,1974-09-10
0.6760019659996033,1974-09-11
0.6675513386726379,1974-09-12
0.6534683108329773,1974-09-13
0.6957184672355652,1974-09-16
0.7041686177253723,1974-09-17
0.7098015546798706,1974-09-18
0.7295179963111877,1974-09-19
0.7323349118232727,1974-09-20
0.7464183568954468,1974-09-23
0.7379680871963501,1974-09-24
0.7295179963111877,1974-09-25
0.7126177549362183,1974-09-26
0.6929016709327698,1974-09-27
0.6591018438339233,1974-09-30
0.6816348433494568,1974-10-01
0.6985350251197815,1974-10-02
0.6816348433494568,1974-10-03
0.6816348433494568,1974-10-04
0.7238848209381104,1974-10-07
0.7323349118232727,1974-10-08
0.7661347389221191,1974-10-09
0.7999353408813477,1974-10-10
0.8083850145339966,1974-10-11
0.8112022280693054,1974-10-14
0.8168351650238037,1974-10-15
0.8421856760978699,1974-10-16
0.8562686443328857,1974-10-17
0.9182358980178833,1974-10-18
0.9464019536972046,1974-10-21
0.8928847908973694,1974-10-22
0.8759849667549133,1974-10-23
0.8788019418716431,1974-10-24
0.8900682330131531,1974-10-25
0.8816191554069519,1974-10-28
0.9464019536972046,1974-10-29
0.9407687187194824,1974-10-30
0.9576687812805176,1974-10-31
0.9576687812805176,1974-11-01
0.9379526376724243,1974-11-04
0.9661188125610352,1974-11-05
0.985835075378418,1974-11-06
0.988651692867279,1974-11-07
0.9942854046821594,1974-11-08
1.0111857652664185,1974-11-11
0.9689354300498962,1974-11-12
0.9633022546768188,1974-11-13
0.9745685458183289,1974-11-14
0.9351351261138916,1974-11-15
0.8788019418716431,1974-11-18
0.8675352334976196,1974-11-19
0.8816191554069519,1974-11-20
0.88443523645401,1974-11-21
0.8992325663566589,1974-11-22
0.8963866233825684,1974-11-25
0.9163064360618591,1974-11-26
0.9362266063690186,1974-11-27
0.9362266063690186,1974-11-29
0.8935414552688599,1974-12-02
0.8537022471427917,1974-12-03
0.8309363126754761,1974-12-04
0.8252449035644531,1974-12-05
0.8366277813911438,1974-12-06
0.8821585774421692,1974-12-09
0.887849748134613,1974-12-10
0.8850044012069702,1974-12-11
0.8821585774421692,1974-12-12
0.8622393012046814,1974-12-13
0.8821585774421692,1974-12-16
0.9049239754676819,1974-12-17
0.9219983220100403,1974-12-18
0.9191526770591736,1974-12-19
0.9049239754676819,1974-12-20
0.910615086555481,1974-12-23
0.9276896715164185,1974-12-24
0.933381199836731,1974-12-26
0.9362266063690186,1974-12-27
0.9504548907279968,1974-12-30
0.9703750610351562,1974-12-31
0.9760664701461792,1975-01-02
0.9447636604309082,1975-01-03
0.9362266063690186,1975-01-06
0.9163064360618591,1975-01-07
0.8850044012069702,1975-01-08
0.9020777940750122,1975-01-09
0.9191526770591736,1975-01-10
0.9191526770591736,1975-01-13
0.910615086555481,1975-01-14
0.9163064360618591,1975-01-15
0.9049239754676819,1975-01-16
0.9049239754676819,1975-01-17
0.9134606122970581,1975-01-20
0.9191526770591736,1975-01-21
0.910615086555481,1975-01-22
0.867929995059967,1975-01-23
0.8451656699180603,1975-01-24
0.876467227935791,1975-01-27
0.887849748134613,1975-01-28
0.8963866233825684,1975-01-29
0.8793128728866577,1975-01-30
0.8736220002174377,1975-01-31
0.8821585774421692,1975-02-03
0.8537022471427917,1975-02-04
0.8650844097137451,1975-02-05
0.8366277813911438,1975-02-06
0.808171272277832,1975-02-07
0.7996339797973633,1975-02-10
0.8252449035644531,1975-02-11
0.8565478324890137,1975-02-12
0.876467227935791,1975-02-13
0.8821585774421692,1975-02-14
0.8793128728866577,1975-02-18
0.9219983220100403,1975-02-19
0.9447636604309082,1975-02-20
0.9476093649864197,1975-02-21
0.933381199836731,1975-02-24
0.9034574627876282,1975-02-25
0.9235976338386536,1975-02-26
0.9207205176353455,1975-02-27
0.9149662852287292,1975-02-28
0.9235976338386536,1975-03-03
0.9207205176353455,1975-03-04
0.8948256373405457,1975-03-05
0.8977025151252747,1975-03-06
0.8919482827186584,1975-03-07
0.8977025151252747,1975-03-10
0.8948256373405457,1975-03-11
0.8861937522888184,1975-03-12
0.8977025151252747,1975-03-13
0.9293528199195862,1975-03-14
0.9667565226554871,1975-03-17
0.972511351108551,1975-03-18
0.9610024690628052,1975-03-19
0.9523706436157227,1975-03-20
0.9379845857620239,1975-03-21
0.9149662852287292,1975-03-24
0.9293528199195862,1975-03-25
0.935107409954071,1975-03-26
0.935107409954071,1975-03-27
0.9322300553321838,1975-03-31
0.9120885133743286,1975-04-01
0.8861937522888184,1975-04-02
0.8861937522888184,1975-04-03
0.8861937522888184,1975-04-04
0.8948256373405457,1975-04-07
0.8919482827186584,1975-04-08
0.9092116951942444,1975-04-09
0.9149662852287292,1975-04-10
0.9034574627876282,1975-04-11
0.9264750480651855,1975-04-14
0.9379845857620239,1975-04-15
0.9322300553321838,1975-04-16
0.949493408203125,1975-04-17
0.935107409954071,1975-04-18
0.9753890633583069,1975-04-21
0.9868982434272766,1975-04-22
0.9466162323951721,1975-04-23
0.9552480578422546,1975-04-24
0.9610024690628052,1975-04-25
0.9552480578422546,1975-04-28
0.9437392950057983,1975-04-29
0.9667565226554871,1975-04-30
0.9782662391662598,1975-05-01
1.0070379972457886,1975-05-02
1.047319769859314,1975-05-05
1.0415656566619873,1975-05-06
1.0588290691375732,1975-05-07
1.0760923624038696,1975-05-08
1.081847071647644,1975-05-09
1.0789693593978882,1975-05-12
1.067460536956787,1975-05-13
1.0501972436904907,1975-05-14
1.001283884048462,1975-05-15
1.030056118965149,1975-05-16
1.0271788835525513,1975-05-19
1.0243018865585327,1975-05-20
1.0185478925704956,1975-05-21
1.0386884212493896,1975-05-22
1.0433378219604492,1975-05-23
1.0404319763183594,1975-05-27
1.008462905883789,1975-05-28
0.9910261631011963,1975-05-29
0.9852139353752136,1975-05-30
1.014276146888733,1975-06-02
1.014276146888733,1975-06-03
1.011370062828064,1975-06-04
1.0055571794509888,1975-06-05
1.0055571794509888,1975-06-06
0.9532450437545776,1975-06-09
0.9735887050628662,1975-06-10
0.9532450437545776,1975-06-11
0.9416196942329407,1975-06-12
0.9532450437545776,1975-06-13
0.9590569734573364,1975-06-16
0.9183696508407593,1975-06-17
0.91255784034729,1975-06-18
0.9270889759063721,1975-06-19
0.9532450437545776,1975-06-20
0.9503387212753296,1975-06-23
0.9619637131690979,1975-06-24
0.9764949679374695,1975-06-25
0.9706823825836182,1975-06-26
0.9794012904167175,1975-06-27
0.9794012904167175,1975-06-30
0.9764949679374695,1975-07-01
0.9735887050628662,1975-07-02
0.964870035648346,1975-07-03
0.9358074069023132,1975-07-07
0.9212758541107178,1975-07-08
0.9358074069023132,1975-07-09
0.9532450437545776,1975-07-10
0.964870035648346,1975-07-11
0.9764949679374695,1975-07-14
0.9735887050628662,1975-07-15
0.964870035648346,1975-07-16
0.9416196942329407,1975-07-17
0.9503387212753296,1975-07-18
0.944526731967926,1975-07-21
0.9416196942329407,1975-07-22
0.9241822361946106,1975-07-23
0.9358074069023132,1975-07-24
0.9212758541107178,1975-07-25
0.9329004883766174,1975-07-28
0.9154642224311829,1975-07-29
0.9416196942329407,1975-07-30
0.9387138485908508,1975-07-31
0.9212758541107178,1975-08-01
0.9299948811531067,1975-08-04
0.9358074069023132,1975-08-05
0.9329004883766174,1975-08-06
0.9358074069023132,1975-08-07
0.9358074069023132,1975-08-08
0.944526731967926,1975-08-11
0.9532450437545776,1975-08-12
0.9299948811531067,1975-08-13
0.9270889759063721,1975-08-14
0.9299948811531067,1975-08-15
0.9299948811531067,1975-08-18
0.9067452549934387,1975-08-19
0.9038390517234802,1975-08-20
0.9183696508407593,1975-08-21
0.9358074069023132,1975-08-22
0.9405099749565125,1975-08-25
0.9316920638084412,1975-08-26
0.9405099749565125,1975-08-27
0.9640227556228638,1975-08-28
0.9728405475616455,1975-08-29
0.9552058577537537,1975-09-02
0.9875355958938599,1975-09-03
1.0198652744293213,1975-09-04
1.0139869451522827,1975-09-05
1.0257439613342285,1975-09-08
1.0110479593276978,1975-09-09
1.0169264078140259,1975-09-10
1.0257439613342285,1975-09-11
1.0345609188079834,1975-09-12
1.0433781147003174,1975-09-15
1.0228052139282227,1975-09-16
1.0286829471588135,1975-09-17
1.0580734014511108,1975-09-18
1.099220633506775,1975-09-19
1.09040367603302,1975-09-22
1.1021599769592285,1975-09-23
1.1168559789657593,1975-09-24
1.12273371219635,1975-09-25
1.1168559789657593,1975-09-26
1.0933423042297363,1975-09-29
1.072769045829773,1975-09-30
1.0698299407958984,1975-10-01
1.087464451789856,1975-10-02
1.1168559789657593,1975-10-03
1.1168559789657593,1975-10-06
1.12273371219635,1975-10-07
1.1286118030548096,1975-10-08
1.1286118030548096,1975-10-09
1.1286118030548096,1975-10-10
1.1403683423995972,1975-10-13
1.1315510272979736,1975-10-14
1.1256725788116455,1975-10-15
1.1521244049072266,1975-10-16
1.149186134338379,1975-10-17
1.1697595119476318,1975-10-20
1.1756377220153809,1975-10-21
1.1697595119476318,1975-10-22
1.1726986169815063,1975-10-23
1.158003330230713,1975-10-24
1.1638810634613037,1975-10-27
1.1609429121017456,1975-10-28
1.1403683423995972,1975-10-29
1.1433076858520508,1975-10-30
1.13448965549469,1975-10-31
1.1168559789657593,1975-11-03
1.1168559789657593,1975-11-04
1.12273371219635,1975-11-05
1.1256725788116455,1975-11-06
1.13448965549469,1975-11-07
1.1521244049072266,1975-11-10
1.1756377220153809,1975-11-11
1.2050285339355469,1975-11-12
1.1991499662399292,1975-11-13
1.1873939037322998,1975-11-14
1.210906982421875,1975-11-17
1.2050285339355469,1975-11-18
1.1815153360366821,1975-11-19
1.1903330087661743,1975-11-20
1.1867728233337402,1975-11-21
1.174904704093933,1975-11-24
1.1778723001480103,1975-11-25
1.1927062273025513,1975-11-26
