DXCM,Date
0.7975000143051147,2008-12-11
0.8824999928474426,2008-12-12
0.7850000262260437,2008-12-15
0.7900000214576721,2008-12-16
0.7549999952316284,2008-12-17
0.637499988079071,2008-12-18
0.6575000286102295,2008-12-19
0.625,2008-12-22
0.637499988079071,2008-12-23
0.6200000047683716,2008-12-24
0.5975000262260437,2008-12-26
0.5649999976158142,2008-12-29
0.6299999952316284,2008-12-30
0.6899999976158142,2008-12-31
0.6899999976158142,2009-01-02
0.8199999928474426,2009-01-05
0.9175000190734863,2009-01-06
0.8525000214576721,2009-01-07
0.8799999952316284,2009-01-08
0.8125,2009-01-09
0.7975000143051147,2009-01-12
0.8349999785423279,2009-01-13
0.7749999761581421,2009-01-14
0.7825000286102295,2009-01-15
0.875,2009-01-16
0.7574999928474426,2009-01-20
0.8050000071525574,2009-01-21
0.8199999928474426,2009-01-22
0.7875000238418579,2009-01-23
0.8050000071525574,2009-01-26
0.8349999785423279,2009-01-27
0.8174999952316284,2009-01-28
0.7799999713897705,2009-01-29
0.8075000047683716,2009-01-30
0.8399999737739563,2009-02-02
0.8100000023841858,2009-02-03
0.8349999785423279,2009-02-04
0.8274999856948853,2009-02-05
0.9225000143051147,2009-02-06
0.9200000166893005,2009-02-09
0.8525000214576721,2009-02-10
0.9549999833106995,2009-02-11
0.8924999833106995,2009-02-12
0.8924999833106995,2009-02-13
0.8525000214576721,2009-02-17
0.8500000238418579,2009-02-18
0.9024999737739563,2009-02-19
0.9624999761581421,2009-02-20
0.9524999856948853,2009-02-23
1.0425000190734863,2009-02-24
0.9674999713897705,2009-02-25
0.9424999952316284,2009-02-26
1.0125000476837158,2009-02-27
0.8999999761581421,2009-03-02
0.9375,2009-03-03
0.9775000214576721,2009-03-04
0.8174999952316284,2009-03-05
0.8274999856948853,2009-03-06
0.8650000095367432,2009-03-09
0.9574999809265137,2009-03-10
0.9375,2009-03-11
1.024999976158142,2009-03-12
1.0225000381469727,2009-03-13
1.0075000524520874,2009-03-16
1.024999976158142,2009-03-17
1.0575000047683716,2009-03-18
1.0750000476837158,2009-03-19
1.0399999618530273,2009-03-20
1.162500023841858,2009-03-23
1.1050000190734863,2009-03-24
1.100000023841858,2009-03-25
1.159999966621399,2009-03-26
1.065000057220459,2009-03-27
1.0075000524520874,2009-03-30
1.034999966621399,2009-03-31
1.100000023841858,2009-04-01
1.1074999570846558,2009-04-02
1.149999976158142,2009-04-03
1.1399999856948853,2009-04-06
1.149999976158142,2009-04-07
1.100000023841858,2009-04-08
1.1699999570846558,2009-04-09
1.1449999809265137,2009-04-13
1.1074999570846558,2009-04-14
1.1924999952316284,2009-04-15
1.1775000095367432,2009-04-16
1.1425000429153442,2009-04-17
1.1375000476837158,2009-04-20
1.152500033378601,2009-04-21
1.1425000429153442,2009-04-22
1.100000023841858,2009-04-23
1.1124999523162842,2009-04-24
1.0075000524520874,2009-04-27
1.034999966621399,2009-04-28
1.0724999904632568,2009-04-29
1.1200000047683716,2009-04-30
1.0499999523162842,2009-05-01
1.0225000381469727,2009-05-04
1.0,2009-05-05
1.0175000429153442,2009-05-06
0.9700000286102295,2009-05-07
1.0,2009-05-08
0.9800000190734863,2009-05-11
0.9574999809265137,2009-05-12
0.9300000071525574,2009-05-13
0.9474999904632568,2009-05-14
1.0125000476837158,2009-05-15
1.1299999952316284,2009-05-18
1.1449999809265137,2009-05-19
1.152500033378601,2009-05-20
1.152500033378601,2009-05-21
1.1875,2009-05-22
1.252500057220459,2009-05-26
1.3274999856948853,2009-05-27
1.2625000476837158,2009-05-28
1.3899999856948853,2009-05-29
1.409999966621399,2009-06-01
1.3650000095367432,2009-06-02
1.3049999475479126,2009-06-03
1.3650000095367432,2009-06-04
1.3624999523162842,2009-06-05
1.3925000429153442,2009-06-08
1.3825000524520874,2009-06-09
1.4225000143051147,2009-06-10
1.4424999952316284,2009-06-11
1.5549999475479126,2009-06-12
1.590000033378601,2009-06-15
1.6124999523162842,2009-06-16
1.6749999523162842,2009-06-17
1.5700000524520874,2009-06-18
1.5,2009-06-19
1.5075000524520874,2009-06-22
1.5674999952316284,2009-06-23
1.5625,2009-06-24
1.5750000476837158,2009-06-25
1.559999942779541,2009-06-26
1.559999942779541,2009-06-29
1.5475000143051147,2009-06-30
1.5549999475479126,2009-07-01
1.4700000286102295,2009-07-02
1.4049999713897705,2009-07-06
1.3224999904632568,2009-07-07
1.337499976158142,2009-07-08
1.3324999809265137,2009-07-09
1.3324999809265137,2009-07-10
1.350000023841858,2009-07-13
1.3799999952316284,2009-07-14
1.4375,2009-07-15
1.4249999523162842,2009-07-16
1.377500057220459,2009-07-17
1.402500033378601,2009-07-20
1.3624999523162842,2009-07-21
1.3975000381469727,2009-07-22
1.4225000143051147,2009-07-23
1.4500000476837158,2009-07-24
1.4924999475479126,2009-07-27
1.5399999618530273,2009-07-28
1.6425000429153442,2009-07-29
1.690000057220459,2009-07-30
1.6150000095367432,2009-07-31
1.6699999570846558,2009-08-03
1.7825000286102295,2009-08-04
1.7000000476837158,2009-08-05
1.6725000143051147,2009-08-06
1.7100000381469727,2009-08-07
1.662500023841858,2009-08-10
1.6299999952316284,2009-08-11
1.690000057220459,2009-08-12
1.7050000429153442,2009-08-13
1.725000023841858,2009-08-14
1.7050000429153442,2009-08-17
1.8075000047683716,2009-08-18
1.902500033378601,2009-08-19
1.9674999713897705,2009-08-20
2.0924999713897705,2009-08-21
2.052500009536743,2009-08-24
2.055000066757202,2009-08-25
2.049999952316284,2009-08-26
2.0325000286102295,2009-08-27
1.9874999523162842,2009-08-28
1.9524999856948853,2009-08-31
1.9225000143051147,2009-09-01
1.9275000095367432,2009-09-02
2.009999990463257,2009-09-03
2.0225000381469727,2009-09-04
2.0299999713897705,2009-09-08
2.0899999141693115,2009-09-09
2.119999885559082,2009-09-10
2.0625,2009-09-11
2.049999952316284,2009-09-14
2.009999990463257,2009-09-15
2.005000114440918,2009-09-16
1.9800000190734863,2009-09-17
2.0,2009-09-18
2.0,2009-09-21
2.007499933242798,2009-09-22
1.9924999475479126,2009-09-23
1.9524999856948853,2009-09-24
1.9299999475479126,2009-09-25
1.9950000047683716,2009-09-28
2.0,2009-09-29
1.9824999570846558,2009-09-30
1.9075000286102295,2009-10-01
1.8799999952316284,2009-10-02
2.055000066757202,2009-10-05
2.005000114440918,2009-10-06
1.9700000286102295,2009-10-07
1.9199999570846558,2009-10-08
1.9700000286102295,2009-10-09
1.934999942779541,2009-10-12
1.9075000286102295,2009-10-13
1.9325000047683716,2009-10-14
1.962499976158142,2009-10-15
1.9299999475479126,2009-10-16
1.965000033378601,2009-10-19
1.9450000524520874,2009-10-20
1.8975000381469727,2009-10-21
1.9299999475479126,2009-10-22
1.875,2009-10-23
1.8324999809265137,2009-10-26
1.8324999809265137,2009-10-27
1.7424999475479126,2009-10-28
1.7575000524520874,2009-10-29
1.715000033378601,2009-10-30
1.6950000524520874,2009-11-02
1.725000023841858,2009-11-03
1.7350000143051147,2009-11-04
1.8324999809265137,2009-11-05
1.847499966621399,2009-11-06
1.8524999618530273,2009-11-09
1.8250000476837158,2009-11-10
1.8424999713897705,2009-11-11
1.7549999952316284,2009-11-12
1.8224999904632568,2009-11-13
1.8949999809265137,2009-11-16
1.8825000524520874,2009-11-17
1.8550000190734863,2009-11-18
1.8174999952316284,2009-11-19
1.8174999952316284,2009-11-20
1.847499966621399,2009-11-23
1.8200000524520874,2009-11-24
1.8174999952316284,2009-11-25
1.75,2009-11-27
1.8125,2009-11-30
1.7999999523162842,2009-12-01
1.809999942779541,2009-12-02
1.7899999618530273,2009-12-03
1.8674999475479126,2009-12-04
1.8250000476837158,2009-12-07
1.7825000286102295,2009-12-08
1.8324999809265137,2009-12-09
1.875,2009-12-10
1.8975000381469727,2009-12-11
1.9149999618530273,2009-12-14
1.9275000095367432,2009-12-15
1.9275000095367432,2009-12-16
1.8849999904632568,2009-12-17
1.8200000524520874,2009-12-18
1.8075000047683716,2009-12-21
1.8324999809265137,2009-12-22
1.8875000476837158,2009-12-23
1.9325000047683716,2009-12-24
1.9674999713897705,2009-12-28
2.012500047683716,2009-12-29
2.0299999713897705,2009-12-30
2.0174999237060547,2009-12-31
2.140000104904175,2010-01-04
2.172499895095825,2010-01-05
2.237499952316284,2010-01-06
2.302500009536743,2010-01-07
2.259999990463257,2010-01-08
2.252500057220459,2010-01-11
2.365000009536743,2010-01-12
2.305000066757202,2010-01-13
2.305000066757202,2010-01-14
2.424999952316284,2010-01-15
2.5174999237060547,2010-01-19
2.502500057220459,2010-01-20
2.4375,2010-01-21
2.3399999141693115,2010-01-22
2.3424999713897705,2010-01-25
2.317500114440918,2010-01-26
2.387500047683716,2010-01-27
2.309999942779541,2010-01-28
2.265000104904175,2010-01-29
2.3399999141693115,2010-02-01
2.3350000381469727,2010-02-02
2.309999942779541,2010-02-03
2.247499942779541,2010-02-04
2.247499942779541,2010-02-05
2.2149999141693115,2010-02-08
2.2074999809265137,2010-02-09
2.305000066757202,2010-02-10
2.365000009536743,2010-02-11
2.4124999046325684,2010-02-12
2.432499885559082,2010-02-16
2.4375,2010-02-17
2.444999933242798,2010-02-18
2.3399999141693115,2010-02-19
2.3575000762939453,2010-02-22
2.317500114440918,2010-02-23
2.315000057220459,2010-02-24
2.2774999141693115,2010-02-25
2.259999990463257,2010-02-26
2.302500009536743,2010-03-01
2.3550000190734863,2010-03-02
2.317500114440918,2010-03-03
2.2725000381469727,2010-03-04
2.369999885559082,2010-03-05
2.4175000190734863,2010-03-08
2.422499895095825,2010-03-09
2.559999942779541,2010-03-10
2.5274999141693115,2010-03-11
2.450000047683716,2010-03-12
2.442500114440918,2010-03-15
2.382499933242798,2010-03-16
2.4075000286102295,2010-03-17
2.432499885559082,2010-03-18
2.4625000953674316,2010-03-19
2.5799999237060547,2010-03-22
2.7049999237060547,2010-03-23
2.640000104904175,2010-03-24
2.5325000286102295,2010-03-25
2.4574999809265137,2010-03-26
2.492500066757202,2010-03-29
2.4625000953674316,2010-03-30
2.434999942779541,2010-03-31
2.4825000762939453,2010-04-01
2.502500057220459,2010-04-05
2.4674999713897705,2010-04-06
2.390000104904175,2010-04-07
2.377500057220459,2010-04-08
2.4800000190734863,2010-04-09
2.5274999141693115,2010-04-12
2.6050000190734863,2010-04-13
2.700000047683716,2010-04-14
2.747499942779541,2010-04-15
2.7149999141693115,2010-04-16
2.6700000762939453,2010-04-19
2.740000009536743,2010-04-20
2.742500066757202,2010-04-21
2.752500057220459,2010-04-22
2.6424999237060547,2010-04-23
2.6424999237060547,2010-04-26
2.692500114440918,2010-04-27
2.737499952316284,2010-04-28
2.827500104904175,2010-04-29
2.737499952316284,2010-04-30
2.8375000953674316,2010-05-03
2.7174999713897705,2010-05-04
2.630000114440918,2010-05-05
2.4700000286102295,2010-05-06
2.317500114440918,2010-05-07
2.380000114440918,2010-05-10
2.5174999237060547,2010-05-11
2.6675000190734863,2010-05-12
2.7300000190734863,2010-05-13
2.737499952316284,2010-05-14
2.742500066757202,2010-05-17
2.6700000762939453,2010-05-18
2.7325000762939453,2010-05-19
2.555000066757202,2010-05-20
2.5799999237060547,2010-05-21
2.487499952316284,2010-05-24
2.5225000381469727,2010-05-25
2.487499952316284,2010-05-26
2.5975000858306885,2010-05-27
2.632499933242798,2010-05-28
2.450000047683716,2010-06-01
2.5625,2010-06-02
2.5950000286102295,2010-06-03
2.3975000381469727,2010-06-04
2.322499990463257,2010-06-07
2.305000066757202,2010-06-08
2.432499885559082,2010-06-09
2.452500104904175,2010-06-10
2.5325000286102295,2010-06-11
2.5325000286102295,2010-06-14
2.640000104904175,2010-06-15
2.9124999046325684,2010-06-16
2.8475000858306885,2010-06-17
2.867500066757202,2010-06-18
2.865000009536743,2010-06-21
2.7850000858306885,2010-06-22
2.7725000381469727,2010-06-23
2.697499990463257,2010-06-24
2.7950000762939453,2010-06-25
2.8524999618530273,2010-06-28
2.7750000953674316,2010-06-29
2.890000104904175,2010-06-30
2.822499990463257,2010-07-01
2.865000009536743,2010-07-02
2.757499933242798,2010-07-06
2.8424999713897705,2010-07-07
2.809999942779541,2010-07-08
2.862499952316284,2010-07-09
2.7674999237060547,2010-07-12
2.825000047683716,2010-07-13
2.887500047683716,2010-07-14
2.8299999237060547,2010-07-15
2.7200000286102295,2010-07-16
2.742500066757202,2010-07-19
2.7825000286102295,2010-07-20
2.690000057220459,2010-07-21
2.797499895095825,2010-07-22
2.875,2010-07-23
2.950000047683716,2010-07-26
2.9749999046325684,2010-07-27
2.869999885559082,2010-07-28
2.7799999713897705,2010-07-29
2.7899999618530273,2010-07-30
2.9100000858306885,2010-08-02
2.930000066757202,2010-08-03
3.065000057220459,2010-08-04
2.9749999046325684,2010-08-05
2.927500009536743,2010-08-06
3.012500047683716,2010-08-09
3.0824999809265137,2010-08-10
3.0225000381469727,2010-08-11
3.0374999046325684,2010-08-12
3.069999933242798,2010-08-13
3.182499885559082,2010-08-16
3.1475000381469727,2010-08-17
3.1675000190734863,2010-08-18
3.112499952316284,2010-08-19
3.119999885559082,2010-08-20
3.125,2010-08-23
3.0274999141693115,2010-08-24
3.0899999141693115,2010-08-25
3.059999942779541,2010-08-26
3.184999942779541,2010-08-27
3.1549999713897705,2010-08-30
3.057499885559082,2010-08-31
3.2049999237060547,2010-09-01
3.2750000953674316,2010-09-02
3.2774999141693115,2010-09-03
3.242500066757202,2010-09-07
3.2799999713897705,2010-09-08
3.369999885559082,2010-09-09
3.2674999237060547,2010-09-10
3.305000066757202,2010-09-13
3.2799999713897705,2010-09-14
3.3524999618530273,2010-09-15
3.322499990463257,2010-09-16
3.3375000953674316,2010-09-17
3.4574999809265137,2010-09-20
3.450000047683716,2010-09-21
3.4625000953674316,2010-09-22
3.4000000953674316,2010-09-23
3.515000104904175,2010-09-24
3.4175000190734863,2010-09-27
3.382499933242798,2010-09-28
3.3475000858306885,2010-09-29
3.305000066757202,2010-09-30
3.315000057220459,2010-10-01
3.317500114440918,2010-10-04
3.322499990463257,2010-10-05
3.3299999237060547,2010-10-06
3.3399999141693115,2010-10-07
3.4124999046325684,2010-10-08
3.512500047683716,2010-10-11
3.5,2010-10-12
3.572499990463257,2010-10-13
3.549999952316284,2010-10-14
3.5250000953674316,2010-10-15
3.5875000953674316,2010-10-18
3.5325000286102295,2010-10-19
3.5174999237060547,2010-10-20
3.4574999809265137,2010-10-21
3.5374999046325684,2010-10-22
3.515000104904175,2010-10-25
3.5374999046325684,2010-10-26
3.502500057220459,2010-10-27
3.4649999141693115,2010-10-28
3.447499990463257,2010-10-29
3.384999990463257,2010-11-01
3.4625000953674316,2010-11-02
3.4774999618530273,2010-11-03
3.4774999618530273,2010-11-04
2.7125000953674316,2010-11-05
2.752500057220459,2010-11-08
2.9800000190734863,2010-11-09
3.0350000858306885,2010-11-10
2.9774999618530273,2010-11-11
2.927500009536743,2010-11-12
2.9700000286102295,2010-11-15
2.9625000953674316,2010-11-16
2.9124999046325684,2010-11-17
2.9725000858306885,2010-11-18
2.9825000762939453,2010-11-19
2.9674999713897705,2010-11-22
2.952500104904175,2010-11-23
2.990000009536743,2010-11-24
2.9700000286102295,2010-11-26
2.872499942779541,2010-11-29
2.819999933242798,2010-11-30
2.9774999618530273,2010-12-01
2.9375,2010-12-02
2.950000047683716,2010-12-03
3.0,2010-12-06
3.0399999618530273,2010-12-07
3.0274999141693115,2010-12-08
3.0399999618530273,2010-12-09
3.049999952316284,2010-12-10
3.0174999237060547,2010-12-13
3.240000009536743,2010-12-14
3.2074999809265137,2010-12-15
3.2850000858306885,2010-12-16
3.2774999141693115,2010-12-17
3.380000114440918,2010-12-20
3.4049999713897705,2010-12-21
3.4549999237060547,2010-12-22
3.4024999141693115,2010-12-23
3.427500009536743,2010-12-27
3.434999942779541,2010-12-28
3.490000009536743,2010-12-29
3.442500114440918,2010-12-30
3.4124999046325684,2010-12-31
3.427500009536743,2011-01-03
3.3299999237060547,2011-01-04
3.424999952316284,2011-01-05
3.424999952316284,2011-01-06
3.432499885559082,2011-01-07
3.424999952316284,2011-01-10
3.502500057220459,2011-01-11
3.7925000190734863,2011-01-12
3.8550000190734863,2011-01-13
3.8475000858306885,2011-01-14
3.947499990463257,2011-01-18
3.7799999713897705,2011-01-19
3.680000066757202,2011-01-20
3.5999999046325684,2011-01-21
3.690000057220459,2011-01-24
3.625,2011-01-25
3.625,2011-01-26
3.622499942779541,2011-01-27
3.5250000953674316,2011-01-28
3.5274999141693115,2011-01-31
3.5325000286102295,2011-02-01
3.4649999141693115,2011-02-02
3.5350000858306885,2011-02-03
3.5799999237060547,2011-02-04
3.6424999237060547,2011-02-07
3.6649999618530273,2011-02-08
3.6875,2011-02-09
3.682499885559082,2011-02-10
3.6875,2011-02-11
3.672499895095825,2011-02-14
3.6649999618530273,2011-02-15
3.680000066757202,2011-02-16
3.7300000190734863,2011-02-17
3.7049999237060547,2011-02-18
3.5875000953674316,2011-02-22
3.5425000190734863,2011-02-23
3.559999942779541,2011-02-24
3.682499885559082,2011-02-25
3.6575000286102295,2011-02-28
3.5450000762939453,2011-03-01
3.5850000381469727,2011-03-02
3.6449999809265137,2011-03-03
3.7825000286102295,2011-03-04
3.6024999618530273,2011-03-07
3.575000047683716,2011-03-08
3.559999942779541,2011-03-09
3.4749999046325684,2011-03-10
3.4674999713897705,2011-03-11
3.4000000953674316,2011-03-14
3.3499999046325684,2011-03-15
3.3399999141693115,2011-03-16
3.325000047683716,2011-03-17
3.3375000953674316,2011-03-18
3.565000057220459,2011-03-21
3.627500057220459,2011-03-22
3.569999933242798,2011-03-23
3.632499933242798,2011-03-24
3.6600000858306885,2011-03-25
3.7074999809265137,2011-03-28
3.9024999141693115,2011-03-29
3.9375,2011-03-30
3.880000114440918,2011-03-31
4.067500114440918,2011-04-01
4.034999847412109,2011-04-04
4.090000152587891,2011-04-05
4.125,2011-04-06
4.077499866485596,2011-04-07
4.052499771118164,2011-04-08
4.087500095367432,2011-04-11
4.025000095367432,2011-04-12
4.0625,2011-04-13
3.990000009536743,2011-04-14
4.002500057220459,2011-04-15
3.944999933242798,2011-04-18
3.952500104904175,2011-04-19
4.144999980926514,2011-04-20
4.097499847412109,2011-04-21
4.122499942779541,2011-04-25
4.065000057220459,2011-04-26
4.087500095367432,2011-04-27
4.164999961853027,2011-04-28
4.162499904632568,2011-04-29
4.179999828338623,2011-05-02
4.125,2011-05-03
4.105000019073486,2011-05-04
3.7249999046325684,2011-05-05
3.752500057220459,2011-05-06
3.7699999809265137,2011-05-09
3.8324999809265137,2011-05-10
3.8299999237060547,2011-05-11
3.9000000953674316,2011-05-12
3.8499999046325684,2011-05-13
3.8125,2011-05-16
3.7850000858306885,2011-05-17
3.827500104904175,2011-05-18
3.862499952316284,2011-05-19
3.8499999046325684,2011-05-20
3.759999990463257,2011-05-23
3.6500000953674316,2011-05-24
3.744999885559082,2011-05-25
3.8125,2011-05-26
3.825000047683716,2011-05-27
3.942500114440918,2011-05-31
3.7925000190734863,2011-06-01
3.75,2011-06-02
3.6475000381469727,2011-06-03
3.5225000381469727,2011-06-06
3.5250000953674316,2011-06-07
3.4774999618530273,2011-06-08
3.502500057220459,2011-06-09
3.375,2011-06-10
3.302500009536743,2011-06-13
3.390000104904175,2011-06-14
3.262500047683716,2011-06-15
3.2899999618530273,2011-06-16
3.3499999046325684,2011-06-17
3.430000066757202,2011-06-20
3.634999990463257,2011-06-21
3.674999952316284,2011-06-22
3.6700000762939453,2011-06-23
3.6500000953674316,2011-06-24
3.697499990463257,2011-06-27
3.684999942779541,2011-06-28
3.622499942779541,2011-06-29
3.622499942779541,2011-06-30
3.6524999141693115,2011-07-01
3.7325000762939453,2011-07-05
3.742500066757202,2011-07-06
3.882499933242798,2011-07-07
3.867500066757202,2011-07-08
3.797499895095825,2011-07-11
3.802500009536743,2011-07-12
3.8350000381469727,2011-07-13
3.890000104904175,2011-07-14
3.9149999618530273,2011-07-15
3.9075000286102295,2011-07-18
3.815000057220459,2011-07-19
3.827500104904175,2011-07-20
3.859999895095825,2011-07-21
3.8575000762939453,2011-07-22
3.797499895095825,2011-07-25
3.6549999713897705,2011-07-26
3.5225000381469727,2011-07-27
3.5425000190734863,2011-07-28
3.5450000762939453,2011-07-29
3.5325000286102295,2011-08-01
3.325000047683716,2011-08-02
3.3475000858306885,2011-08-03
2.740000009536743,2011-08-04
2.809999942779541,2011-08-05
2.575000047683716,2011-08-08
2.7899999618530273,2011-08-09
2.577500104904175,2011-08-10
2.737499952316284,2011-08-11
2.7850000858306885,2011-08-12
2.884999990463257,2011-08-15
2.8375000953674316,2011-08-16
2.827500104904175,2011-08-17
2.684999942779541,2011-08-18
2.7100000381469727,2011-08-19
2.7274999618530273,2011-08-22
2.8375000953674316,2011-08-23
2.930000066757202,2011-08-24
2.827500104904175,2011-08-25
2.9175000190734863,2011-08-26
3.0950000286102295,2011-08-29
3.0199999809265137,2011-08-30
3.007499933242798,2011-08-31
2.940000057220459,2011-09-01
2.880000114440918,2011-09-02
2.8399999141693115,2011-09-06
3.0199999809265137,2011-09-07
3.0,2011-09-08
2.9100000858306885,2011-09-09
2.8949999809265137,2011-09-12
3.012500047683716,2011-09-13
3.0899999141693115,2011-09-14
3.177500009536743,2011-09-15
3.197499990463257,2011-09-16
3.192500114440918,2011-09-19
3.2725000381469727,2011-09-20
3.1500000953674316,2011-09-21
2.9725000858306885,2011-09-22
2.9725000858306885,2011-09-23
3.0,2011-09-26
3.2125000953674316,2011-09-27
3.055000066757202,2011-09-28
3.137500047683716,2011-09-29
3.0,2011-09-30
2.8399999141693115,2011-10-03
3.049999952316284,2011-10-04
3.055000066757202,2011-10-05
3.0225000381469727,2011-10-06
2.7750000953674316,2011-10-07
2.872499942779541,2011-10-10
2.867500066757202,2011-10-11
2.822499990463257,2011-10-12
2.8125,2011-10-13
2.807499885559082,2011-10-14
2.6549999713897705,2011-10-17
2.684999942779541,2011-10-18
2.5799999237060547,2011-10-19
2.565000057220459,2011-10-20
2.565000057220459,2011-10-21
2.757499933242798,2011-10-24
2.619999885559082,2011-10-25
2.5450000762939453,2011-10-26
2.3499999046325684,2011-10-27
2.509999990463257,2011-10-28
2.447499990463257,2011-10-31
2.3499999046325684,2011-11-01
2.450000047683716,2011-11-02
1.9674999713897705,2011-11-03
1.9075000286102295,2011-11-04
1.8524999618530273,2011-11-07
1.8450000286102295,2011-11-08
1.777500033378601,2011-11-09
1.7699999809265137,2011-11-10
1.8350000381469727,2011-11-11
1.75,2011-11-14
1.8025000095367432,2011-11-15
1.7599999904632568,2011-11-16
1.75,2011-11-17
1.774999976158142,2011-11-18
1.7350000143051147,2011-11-21
1.7274999618530273,2011-11-22
1.7374999523162842,2011-11-23
1.7324999570846558,2011-11-25
1.8524999618530273,2011-11-28
1.877500057220459,2011-11-29
2.005000114440918,2011-11-30
2.0,2011-12-01
2.059999942779541,2011-12-02
2.0899999141693115,2011-12-05
2.1075000762939453,2011-12-06
2.0425000190734863,2011-12-07
2.0,2011-12-08
2.077500104904175,2011-12-09
2.0199999809265137,2011-12-12
2.009999990463257,2011-12-13
2.009999990463257,2011-12-14
2.052500009536743,2011-12-15
2.069999933242798,2011-12-16
2.0274999141693115,2011-12-19
2.1524999141693115,2011-12-20
2.177500009536743,2011-12-21
2.182499885559082,2011-12-22
2.1449999809265137,2011-12-23
2.1624999046325684,2011-12-27
2.134999990463257,2011-12-28
2.3499999046325684,2011-12-29
2.327500104904175,2011-12-30
2.359999895095825,2012-01-03
2.299999952316284,2012-01-04
2.2300000190734863,2012-01-05
2.2074999809265137,2012-01-06
2.2100000381469727,2012-01-09
2.2149999141693115,2012-01-10
2.5325000286102295,2012-01-11
2.567500114440918,2012-01-12
2.502500057220459,2012-01-13
2.5399999618530273,2012-01-17
2.6675000190734863,2012-01-18
2.7049999237060547,2012-01-19
2.680000066757202,2012-01-20
2.6424999237060547,2012-01-23
2.684999942779541,2012-01-24
2.7325000762939453,2012-01-25
2.747499942779541,2012-01-26
2.762500047683716,2012-01-27
2.75,2012-01-30
2.742500066757202,2012-01-31
2.822499990463257,2012-02-01
2.882499933242798,2012-02-02
2.924999952316284,2012-02-03
2.940000057220459,2012-02-06
2.927500009536743,2012-02-07
2.8424999713897705,2012-02-08
2.8424999713897705,2012-02-09
2.7799999713897705,2012-02-10
2.799999952316284,2012-02-13
2.7950000762939453,2012-02-14
2.734999895095825,2012-02-15
2.950000047683716,2012-02-16
2.9000000953674316,2012-02-17
2.862499952316284,2012-02-21
2.797499895095825,2012-02-22
2.797499895095825,2012-02-23
2.700000047683716,2012-02-24
2.677500009536743,2012-02-27
2.7725000381469727,2012-02-28
2.697499990463257,2012-02-29
2.682499885559082,2012-03-01
2.5924999713897705,2012-03-02
2.5875000953674316,2012-03-05
2.5250000953674316,2012-03-06
2.559999942779541,2012-03-07
2.5875000953674316,2012-03-08
2.555000066757202,2012-03-09
2.5450000762939453,2012-03-12
2.5625,2012-03-13
2.5975000858306885,2012-03-14
2.7249999046325684,2012-03-15
2.7074999809265137,2012-03-16
2.7074999809265137,2012-03-19
2.630000114440918,2012-03-20
2.625,2012-03-21
2.567500114440918,2012-03-22
2.5875000953674316,2012-03-23
2.6875,2012-03-26
2.680000066757202,2012-03-27
2.630000114440918,2012-03-28
2.625,2012-03-29
2.6075000762939453,2012-03-30
2.6575000286102295,2012-04-02
2.6875,2012-04-03
2.677500009536743,2012-04-04
2.612499952316284,2012-04-05
2.505000114440918,2012-04-09
2.372499942779541,2012-04-10
2.4124999046325684,2012-04-11
2.444999933242798,2012-04-12
2.377500057220459,2012-04-13
2.380000114440918,2012-04-16
2.4100000858306885,2012-04-17
2.3949999809265137,2012-04-18
2.4000000953674316,2012-04-19
2.4000000953674316,2012-04-20
2.4200000762939453,2012-04-23
2.424999952316284,2012-04-24
2.4625000953674316,2012-04-25
2.4625000953674316,2012-04-26
2.492500066757202,2012-04-27
2.444999933242798,2012-04-30
2.450000047683716,2012-05-01
2.5274999141693115,2012-05-02
2.502500057220459,2012-05-03
2.505000114440918,2012-05-04
2.5250000953674316,2012-05-07
2.5824999809265137,2012-05-08
2.6050000190734863,2012-05-09
2.625,2012-05-10
2.5899999141693115,2012-05-11
2.5625,2012-05-14
2.609999895095825,2012-05-15
2.625,2012-05-16
2.6050000190734863,2012-05-17
2.6024999618530273,2012-05-18
2.672499895095825,2012-05-21
2.6424999237060547,2012-05-22
2.6600000858306885,2012-05-23
2.622499942779541,2012-05-24
2.697499990463257,2012-05-25
2.7725000381469727,2012-05-29
2.6575000286102295,2012-05-30
2.690000057220459,2012-05-31
2.692500114440918,2012-06-01
2.674999952316284,2012-06-04
2.674999952316284,2012-06-05
2.702500104904175,2012-06-06
2.702500104904175,2012-06-07
2.9049999713897705,2012-06-08
2.890000104904175,2012-06-11
2.950000047683716,2012-06-12
3.0250000953674316,2012-06-13
3.1024999618530273,2012-06-14
3.172499895095825,2012-06-15
3.2100000381469727,2012-06-18
3.2674999237060547,2012-06-19
3.257499933242798,2012-06-20
3.1575000286102295,2012-06-21
3.257499933242798,2012-06-22
3.1575000286102295,2012-06-25
3.117500066757202,2012-06-26
3.2149999141693115,2012-06-27
3.1675000190734863,2012-06-28
3.240000009536743,2012-06-29
3.244999885559082,2012-07-02
3.265000104904175,2012-07-03
3.244999885559082,2012-07-05
3.197499990463257,2012-07-06
3.2225000858306885,2012-07-09
3.255000114440918,2012-07-10
3.2774999141693115,2012-07-11
3.180000066757202,2012-07-12
3.242500066757202,2012-07-13
3.234999895095825,2012-07-16
3.2249999046325684,2012-07-17
3.194999933242798,2012-07-18
3.192500114440918,2012-07-19
3.002500057220459,2012-07-20
2.940000057220459,2012-07-23
2.875,2012-07-24
2.819999933242798,2012-07-25
2.8499999046325684,2012-07-26
