C,Date
10.556673049926758,1988-04-13
10.026434898376465,1988-04-14
9.496184349060059,1988-04-15
9.737203598022461,1988-04-18
9.881814956665039,1988-04-19
10.026434898376465,1988-04-20
9.881814956665039,1988-04-21
10.074628829956055,1988-04-22
9.978226661682129,1988-04-25
9.688998222351074,1988-04-26
9.881814956665039,1988-04-27
9.833616256713867,1988-04-28
9.544386863708496,1988-04-29
9.544386863708496,1988-05-02
9.447978019714355,1988-05-03
9.688998222351074,1988-05-04
9.592596054077148,1988-05-05
9.640796661376953,1988-05-06
9.592596054077148,1988-05-09
9.544386863708496,1988-05-10
9.496184349060059,1988-05-11
9.496184349060059,1988-05-12
9.544386863708496,1988-05-13
9.592596054077148,1988-05-16
9.447978019714355,1988-05-17
9.255160331726074,1988-05-18
9.158756256103516,1988-05-19
9.158756256103516,1988-05-20
9.014142036437988,1988-05-23
8.965938568115234,1988-05-24
9.014142036437988,1988-05-25
9.110549926757812,1988-05-26
9.014142036437988,1988-05-27
9.399776458740234,1988-05-31
9.833616256713867,1988-06-01
9.737203598022461,1988-06-02
9.592596054077148,1988-06-03
9.592596054077148,1988-06-06
9.351571083068848,1988-06-07
9.688998222351074,1988-06-08
9.881814956665039,1988-06-09
10.315650939941406,1988-06-10
10.171046257019043,1988-06-13
10.267451286315918,1988-06-14
10.412054061889648,1988-06-15
10.171046257019043,1988-06-16
10.026434898376465,1988-06-17
10.074628829956055,1988-06-20
10.026434898376465,1988-06-21
10.219245910644531,1988-06-22
10.412054061889648,1988-06-23
10.363861083984375,1988-06-24
10.363861083984375,1988-06-27
10.363861083984375,1988-06-28
10.46026611328125,1988-06-29
10.508466720581055,1988-06-30
10.665018081665039,1988-07-01
10.909626960754395,1988-07-05
10.665018081665039,1988-07-06
10.567174911499023,1988-07-07
10.371490478515625,1988-07-08
10.42041301727295,1988-07-11
10.17580509185791,1988-07-12
10.17580509185791,1988-07-13
10.22472095489502,1988-07-14
10.273640632629395,1988-07-15
10.126879692077637,1988-07-18
10.029033660888672,1988-07-19
10.126879692077637,1988-07-20
10.029033660888672,1988-07-21
9.73550033569336,1988-07-22
9.686574935913086,1988-07-25
9.784420013427734,1988-07-26
9.637654304504395,1988-07-27
9.637654304504395,1988-07-28
9.637654304504395,1988-07-29
9.931184768676758,1988-08-01
10.029033660888672,1988-08-02
10.371490478515625,1988-08-03
10.273640632629395,1988-08-04
10.22472095489502,1988-08-05
10.567174911499023,1988-08-08
10.76286506652832,1988-08-09
10.567174911499023,1988-08-10
10.469331741333008,1988-08-11
10.958548545837402,1988-08-12
10.42041301727295,1988-08-15
10.518257141113281,1988-08-16
10.958548545837402,1988-08-17
10.958548545837402,1988-08-18
11.05639362335205,1988-08-19
11.05639362335205,1988-08-22
10.811783790588379,1988-08-23
10.958548545837402,1988-08-24
10.86070728302002,1988-08-25
11.790229797363281,1988-08-26
11.545615196228027,1988-08-29
11.349921226501465,1988-08-30
11.349921226501465,1988-08-31
11.007476806640625,1988-09-01
11.301008224487305,1988-09-02
11.301008224487305,1988-09-06
11.203166007995605,1988-09-07
11.252082824707031,1988-09-08
11.105315208435059,1988-09-09
11.154242515563965,1988-09-12
11.154242515563965,1988-09-13
11.105315208435059,1988-09-14
11.05639362335205,1988-09-15
10.958548545837402,1988-09-16
11.007476806640625,1988-09-19
11.05639362335205,1988-09-20
11.203166007995605,1988-09-21
11.301008224487305,1988-09-22
11.349921226501465,1988-09-23
11.252082824707031,1988-09-26
11.105315208435059,1988-09-27
11.203166007995605,1988-09-28
11.398853302001953,1988-09-29
11.349921226501465,1988-09-30
11.310248374938965,1988-10-03
11.16142749786377,1988-10-04
11.211029052734375,1988-10-05
11.211029052734375,1988-10-06
11.459063529968262,1988-10-07
11.508665084838867,1988-10-10
11.459063529968262,1988-10-11
11.459063529968262,1988-10-12
11.310248374938965,1988-10-13
11.211029052734375,1988-10-14
11.211029052734375,1988-10-17
11.211029052734375,1988-10-18
11.111817359924316,1988-10-19
11.35984992980957,1988-10-20
11.459063529968262,1988-10-21
11.35984992980957,1988-10-24
11.508665084838867,1988-10-25
11.508665084838867,1988-10-26
11.35984992980957,1988-10-27
11.508665084838867,1988-10-28
11.508665084838867,1988-10-31
11.508665084838867,1988-11-01
11.558274269104004,1988-11-02
11.558274269104004,1988-11-03
11.508665084838867,1988-11-04
11.558274269104004,1988-11-07
11.558274269104004,1988-11-08
11.508665084838867,1988-11-09
11.508665084838867,1988-11-10
11.16142749786377,1988-11-11
11.06220817565918,1988-11-14
10.962997436523438,1988-11-15
10.71496868133545,1988-11-16
10.516545295715332,1988-11-17
10.71496868133545,1988-11-18
10.615756034851074,1988-11-21
10.566153526306152,1988-11-22
11.012604713439941,1988-11-23
10.962997436523438,1988-11-25
11.06220817565918,1988-11-28
11.211029052734375,1988-11-29
11.35984992980957,1988-11-30
11.260640144348145,1988-12-01
11.111817359924316,1988-12-02
11.012604713439941,1988-12-05
11.260640144348145,1988-12-06
11.35984992980957,1988-12-07
11.260640144348145,1988-12-08
11.310248374938965,1988-12-09
11.310248374938965,1988-12-12
11.012604713439941,1988-12-13
11.012604713439941,1988-12-14
11.111817359924316,1988-12-15
8.681111335754395,1988-12-16
8.73071575164795,1988-12-19
8.829927444458008,1988-12-20
8.73071575164795,1988-12-21
8.63149642944336,1988-12-22
8.73071575164795,1988-12-23
8.73071575164795,1988-12-27
8.73071575164795,1988-12-28
8.681111335754395,1988-12-29
8.63149642944336,1988-12-30
8.333863258361816,1989-01-03
8.58189582824707,1989-01-04
8.482684135437012,1989-01-05
8.532286643981934,1989-01-06
8.73071575164795,1989-01-09
8.780323028564453,1989-01-10
8.87952995300293,1989-01-11
8.92913818359375,1989-01-12
8.92913818359375,1989-01-13
8.829927444458008,1989-01-16
8.681111335754395,1989-01-17
8.73071575164795,1989-01-18
8.87952995300293,1989-01-19
8.87952995300293,1989-01-20
8.73071575164795,1989-01-23
9.028358459472656,1989-01-24
8.87952995300293,1989-01-25
8.92913818359375,1989-01-26
9.32598876953125,1989-01-27
9.474813461303711,1989-01-30
9.353412628173828,1989-01-31
9.303665161132812,1989-02-01
9.253910064697266,1989-02-02
9.403169631958008,1989-02-03
9.303665161132812,1989-02-06
9.45291805267334,1989-02-07
9.651931762695312,1989-02-08
9.75142765045166,1989-02-09
9.502673149108887,1989-02-10
9.45291805267334,1989-02-13
9.45291805267334,1989-02-14
9.502673149108887,1989-02-15
9.502673149108887,1989-02-16
9.552424430847168,1989-02-17
9.45291805267334,1989-02-21
9.104653358459473,1989-02-22
9.303665161132812,1989-02-23
9.104653358459473,1989-02-24
9.005145072937012,1989-02-27
8.756386756896973,1989-02-28
8.756386756896973,1989-03-01
8.8558931350708,1989-03-02
8.756386756896973,1989-03-03
8.905643463134766,1989-03-06
9.005145072937012,1989-03-07
8.8558931350708,1989-03-08
8.806144714355469,1989-03-09
8.756386756896973,1989-03-10
8.8558931350708,1989-03-13
8.8558931350708,1989-03-14
8.806144714355469,1989-03-15
8.955394744873047,1989-03-16
8.806144714355469,1989-03-17
8.756386756896973,1989-03-20
8.706633567810059,1989-03-21
8.656880378723145,1989-03-22
8.5076265335083,1989-03-23
8.5076265335083,1989-03-27
8.457874298095703,1989-03-28
8.5076265335083,1989-03-29
8.5076265335083,1989-03-30
8.607132911682129,1989-03-31
8.408127784729004,1989-04-03
8.656880378723145,1989-04-04
8.656880378723145,1989-04-05
8.706633567810059,1989-04-06
8.706633567810059,1989-04-07
8.457874298095703,1989-04-10
8.408127784729004,1989-04-11
8.35837173461914,1989-04-12
8.35837173461914,1989-04-13
8.35837173461914,1989-04-14
8.35837173461914,1989-04-17
8.5076265335083,1989-04-18
8.5076265335083,1989-04-19
8.457874298095703,1989-04-20
8.35837173461914,1989-04-21
8.408127784729004,1989-04-24
8.308613777160645,1989-04-25
8.308613777160645,1989-04-26
8.408127784729004,1989-04-27
8.308613777160645,1989-04-28
8.408127784729004,1989-05-01
8.436079978942871,1989-05-02
8.386157035827637,1989-05-03
8.186487197875977,1989-05-04
8.336236953735352,1989-05-05
8.336236953735352,1989-05-08
8.186487197875977,1989-05-09
8.23640251159668,1989-05-10
8.336236953735352,1989-05-11
8.436079978942871,1989-05-12
8.485995292663574,1989-05-15
8.485995292663574,1989-05-16
8.436079978942871,1989-05-17
8.386157035827637,1989-05-18
8.485995292663574,1989-05-19
8.685661315917969,1989-05-22
8.885334014892578,1989-05-23
8.835419654846191,1989-05-24
8.885334014892578,1989-05-25
8.835419654846191,1989-05-26
8.835419654846191,1989-05-30
8.985169410705566,1989-05-31
9.085007667541504,1989-06-01
9.284676551818848,1989-06-02
9.284676551818848,1989-06-05
9.38450813293457,1989-06-06
9.434430122375488,1989-06-07
9.684020042419434,1989-06-08
9.634101867675781,1989-06-09
9.584181785583496,1989-06-12
9.534265518188477,1989-06-13
9.3345947265625,1989-06-14
9.434430122375488,1989-06-15
9.38450813293457,1989-06-16
9.3345947265625,1989-06-19
9.3345947265625,1989-06-20
9.234759330749512,1989-06-21
9.284676551818848,1989-06-22
9.434430122375488,1989-06-23
9.38450813293457,1989-06-26
9.38450813293457,1989-06-27
9.234759330749512,1989-06-28
8.885334014892578,1989-06-29
8.885334014892578,1989-06-30
8.985169410705566,1989-07-03
8.885334014892578,1989-07-05
8.935250282287598,1989-07-06
9.085007667541504,1989-07-07
9.3345947265625,1989-07-10
9.434430122375488,1989-07-11
9.684020042419434,1989-07-12
9.584181785583496,1989-07-13
9.534265518188477,1989-07-14
9.783849716186523,1989-07-17
9.534265518188477,1989-07-18
9.883689880371094,1989-07-19
9.833769798278809,1989-07-20
9.833769798278809,1989-07-21
9.883689880371094,1989-07-24
10.233113288879395,1989-07-25
10.332945823669434,1989-07-26
10.882040023803711,1989-07-27
10.832120895385742,1989-07-28
10.782203674316406,1989-07-31
11.06046199798584,1989-08-01
11.110514640808105,1989-08-02
10.86027717590332,1989-08-03
10.91032600402832,1989-08-04
11.06046199798584,1989-08-07
11.210610389709473,1989-08-08
11.010419845581055,1989-08-09
11.210610389709473,1989-08-10
11.010419845581055,1989-08-11
10.559996604919434,1989-08-14
10.810230255126953,1989-08-15
11.010419845581055,1989-08-16
10.960375785827637,1989-08-17
11.06046199798584,1989-08-18
10.760183334350586,1989-08-21
10.86027717590332,1989-08-22
10.91032600402832,1989-08-23
10.86027717590332,1989-08-24
10.760183334350586,1989-08-25
10.810230255126953,1989-08-28
10.6100435256958,1989-08-29
10.91032600402832,1989-08-30
10.91032600402832,1989-08-31
11.010419845581055,1989-09-01
10.810230255126953,1989-09-05
10.710136413574219,1989-09-06
10.660091400146484,1989-09-07
10.810230255126953,1989-09-08
10.760183334350586,1989-09-11
11.010419845581055,1989-09-12
10.960375785827637,1989-09-13
10.710136413574219,1989-09-14
10.710136413574219,1989-09-15
10.760183334350586,1989-09-18
10.760183334350586,1989-09-19
10.710136413574219,1989-09-20
10.86027717590332,1989-09-21
11.010419845581055,1989-09-22
10.86027717590332,1989-09-25
10.86027717590332,1989-09-26
11.210610389709473,1989-09-27
11.260655403137207,1989-09-28
11.160563468933105,1989-09-29
11.110514640808105,1989-10-02
11.410799980163574,1989-10-03
11.610981941223145,1989-10-04
11.911273002624512,1989-10-05
11.811177253723145,1989-10-06
11.711076736450195,1989-10-09
11.861225128173828,1989-10-10
11.761126518249512,1989-10-11
11.761126518249512,1989-10-12
10.459901809692383,1989-10-13
11.110514640808105,1989-10-16
11.310701370239258,1989-10-17
11.560938835144043,1989-10-18
11.911273002624512,1989-10-19
11.861225128173828,1989-10-20
11.51089096069336,1989-10-23
11.310701370239258,1989-10-24
11.51089096069336,1989-10-25
11.460848808288574,1989-10-26
11.010419845581055,1989-10-27
11.310701370239258,1989-10-30
11.543581008911133,1989-10-31
11.342827796936035,1989-11-01
11.393013000488281,1989-11-02
11.443202018737793,1989-11-03
11.29263687133789,1989-11-06
11.142064094543457,1989-11-07
11.091875076293945,1989-11-08
10.99150276184082,1989-11-09
11.142064094543457,1989-11-10
11.24244499206543,1989-11-13
11.192252159118652,1989-11-14
11.142064094543457,1989-11-15
11.091875076293945,1989-11-16
11.142064094543457,1989-11-17
11.091875076293945,1989-11-20
11.192252159118652,1989-11-21
11.24244499206543,1989-11-22
11.443202018737793,1989-11-24
11.694146156311035,1989-11-27
11.694146156311035,1989-11-28
11.543581008911133,1989-11-29
11.694146156311035,1989-11-30
11.894912719726562,1989-12-01
11.945099830627441,1989-12-04
11.844717979431152,1989-12-05
11.493393898010254,1989-12-06
11.342827796936035,1989-12-07
11.643959999084473,1989-12-08
11.694146156311035,1989-12-11
11.794530868530273,1989-12-12
11.694146156311035,1989-12-13
11.844717979431152,1989-12-14
11.694146156311035,1989-12-15
11.091875076293945,1989-12-18
10.891119956970215,1989-12-19
10.891119956970215,1989-12-20
10.790741920471191,1989-12-21
10.891119956970215,1989-12-22
10.891119956970215,1989-12-26
11.041691780090332,1989-12-27
11.091875076293945,1989-12-28
11.443202018737793,1989-12-29
11.794530868530273,1990-01-02
11.945099830627441,1990-01-03
11.794530868530273,1990-01-04
11.894912719726562,1990-01-05
11.995285034179688,1990-01-08
11.844717979431152,1990-01-09
11.744340896606445,1990-01-10
11.844717979431152,1990-01-11
11.24244499206543,1990-01-12
11.192252159118652,1990-01-15
11.142064094543457,1990-01-16
11.443202018737793,1990-01-17
11.593770980834961,1990-01-18
11.593770980834961,1990-01-19
11.091875076293945,1990-01-22
10.74055004119873,1990-01-23
10.84093189239502,1990-01-24
10.43941593170166,1990-01-25
10.539790153503418,1990-01-26
10.489601135253906,1990-01-29
10.119071006774902,1990-01-30
10.521821975708008,1990-01-31
10.572163581848145,1990-02-01
10.87423038482666,1990-02-02
10.823888778686523,1990-02-05
10.47148323059082,1990-02-06
10.87423038482666,1990-02-07
10.773540496826172,1990-02-08
10.823888778686523,1990-02-09
10.572163581848145,1990-02-12
10.421138763427734,1990-02-13
10.421138763427734,1990-02-14
10.672855377197266,1990-02-15
10.773540496826172,1990-02-16
10.47148323059082,1990-02-20
10.47148323059082,1990-02-21
10.370792388916016,1990-02-22
10.370792388916016,1990-02-23
10.773540496826172,1990-02-26
10.723203659057617,1990-02-27
10.823888778686523,1990-02-28
10.823888778686523,1990-03-01
10.823888778686523,1990-03-02
10.773540496826172,1990-03-05
10.773540496826172,1990-03-06
10.672855377197266,1990-03-07
10.974913597106934,1990-03-08
11.025262832641602,1990-03-09
10.974913597106934,1990-03-12
10.924571990966797,1990-03-13
11.327322959899902,1990-03-14
11.428009986877441,1990-03-15
11.5790376663208,1990-03-16
11.478350639343262,1990-03-19
11.176287651062012,1990-03-20
11.176287651062012,1990-03-21
10.87423038482666,1990-03-22
10.924571990966797,1990-03-23
10.87423038482666,1990-03-26
11.025262832641602,1990-03-27
11.276978492736816,1990-03-28
11.176287651062012,1990-03-29
11.075605392456055,1990-03-30
10.87423038482666,1990-04-02
11.276978492736816,1990-04-03
11.327322959899902,1990-04-04
11.478350639343262,1990-04-05
11.5790376663208,1990-04-06
11.478350639343262,1990-04-09
11.730063438415527,1990-04-10
11.931449890136719,1990-04-11
11.881101608276367,1990-04-12
12.18316650390625,1990-04-16
12.485221862792969,1990-04-17
12.032129287719727,1990-04-18
11.981790542602539,1990-04-19
11.478350639343262,1990-04-20
11.478350639343262,1990-04-23
11.276978492736816,1990-04-24
11.528695106506348,1990-04-25
11.679720878601074,1990-04-26
11.528695106506348,1990-04-27
11.5790376663208,1990-04-30
11.71231460571289,1990-05-01
12.16667366027832,1990-05-02
11.863770484924316,1990-05-03
12.015223503112793,1990-05-04
12.065706253051758,1990-05-07
11.96474838256836,1990-05-08
11.96474838256836,1990-05-09
12.015223503112793,1990-05-10
12.318122863769531,1990-05-11
12.621033668518066,1990-05-14
12.873445510864258,1990-05-15
12.873445510864258,1990-05-16
12.974424362182617,1990-05-17
12.873445510864258,1990-05-18
13.02490520477295,1990-05-21
13.125869750976562,1990-05-22
13.075386047363281,1990-05-23
13.176362991333008,1990-05-24
12.923940658569336,1990-05-25
13.327814102172852,1990-05-29
13.176362991333008,1990-05-30
13.176362991333008,1990-05-31
13.277320861816406,1990-06-01
13.428776741027832,1990-06-04
13.883139610290527,1990-06-05
13.529751777648926,1990-06-06
13.327814102172852,1990-06-07
12.923940658569336,1990-06-08
13.226841926574707,1990-06-11
13.37829303741455,1990-06-12
13.428776741027832,1990-06-13
13.681197166442871,1990-06-14
13.58023452758789,1990-06-15
13.327814102172852,1990-06-18
13.277320861816406,1990-06-19
13.479266166687012,1990-06-20
13.58023452758789,1990-06-21
13.782167434692383,1990-06-22
13.731689453125,1990-06-25
13.529751777648926,1990-06-26
13.883139610290527,1990-06-27
13.832648277282715,1990-06-28
13.782167434692383,1990-06-29
13.933619499206543,1990-07-02
14.236529350280762,1990-07-03
14.1355562210083,1990-07-05
14.236529350280762,1990-07-06
14.085066795349121,1990-07-09
14.085066795349121,1990-07-10
14.38797378540039,1990-07-11
14.690876007080078,1990-07-12
14.842328071594238,1990-07-13
15.094752311706543,1990-07-16
14.892813682556152,1990-07-17
14.640398025512695,1990-07-18
13.984103202819824,1990-07-19
13.479266166687012,1990-07-20
13.226841926574707,1990-07-23
12.974424362182617,1990-07-24
13.277320861816406,1990-07-25
13.529751777648926,1990-07-26
12.873445510864258,1990-07-27
12.772482872009277,1990-07-30
13.06622314453125,1990-07-31
13.06622314453125,1990-08-01
12.863640785217285,1990-08-02
12.610419273376465,1990-08-03
12.103981018066406,1990-08-06
12.154629707336426,1990-08-07
12.154629707336426,1990-08-08
12.610419273376465,1990-08-09
12.255912780761719,1990-08-10
12.205265998840332,1990-08-13
12.205265998840332,1990-08-14
12.205265998840332,1990-08-15
12.002694129943848,1990-08-16
11.800118446350098,1990-08-17
11.901400566101074,1990-08-20
11.648180961608887,1990-08-21
10.93915843963623,1990-08-22
10.837874412536621,1990-08-23
11.546896934509277,1990-08-24
11.546896934509277,1990-08-27
11.293673515319824,1990-08-28
11.243029594421387,1990-08-29
11.091094970703125,1990-08-30
11.293673515319824,1990-08-31
11.243029594421387,1990-09-04
11.243029594421387,1990-09-05
11.141737937927246,1990-09-06
11.243029594421387,1990-09-07
11.243029594421387,1990-09-10
11.293673515319824,1990-09-11
11.293673515319824,1990-09-12
10.78722858428955,1990-09-13
10.53400993347168,1990-09-14
10.432719230651855,1990-09-17
9.369193077087402,1990-09-18
8.60952377319336,1990-09-19
8.356301307678223,1990-09-20
8.406943321228027,1990-09-21
8.153726577758789,1990-09-24
8.660168647766113,1990-09-25
8.60952377319336,1990-09-26
8.406943321228027,1990-09-27
8.30565357208252,1990-09-28
8.001791954040527,1990-10-01
7.4953532218933105,1990-10-02
7.69793176651001,1990-10-03
7.849860668182373,1990-10-04
7.69793176651001,1990-10-05
7.4953532218933105,1990-10-08
7.292775630950928,1990-10-09
7.3940629959106445,1990-10-10
7.444707870483398,1990-10-11
7.799217224121094,1990-10-12
7.74857234954834,1990-10-15
7.545995235443115,1990-10-16
7.799217224121094,1990-10-17
8.508238792419434,1990-10-18
8.255011558532715,1990-10-19
8.558881759643555,1990-10-22
8.558881759643555,1990-10-23
8.558881759643555,1990-10-24
8.508238792419434,1990-10-25
7.69793176651001,1990-10-26
7.545995235443115,1990-10-29
7.4848952293396,1990-10-30
7.383059501647949,1990-10-31
7.332142353057861,1990-11-01
7.943150997161865,1990-11-02
8.044984817504883,1990-11-05
7.79040002822876,1990-11-06
7.637645721435547,1990-11-07
7.586729049682617,1990-11-08
7.841317653656006,1990-11-09
8.35049057006836,1990-11-12
8.605083465576172,1990-11-13
8.808753967285156,1990-11-14
8.757835388183594,1990-11-15
8.808753967285156,1990-11-16
8.85966968536377,1990-11-19
8.85966968536377,1990-11-20
8.655999183654785,1990-11-21
8.706917762756348,1990-11-23
8.706917762756348,1990-11-26
8.961507797241211,1990-11-27
9.012426376342773,1990-11-28
9.114259719848633,1990-11-29
9.216096878051758,1990-11-30
9.368844985961914,1990-12-03
9.674357414245605,1990-12-04
10.183527946472168,1990-12-05
10.132610321044922,1990-12-06
9.928945541381836,1990-12-07
9.674357414245605,1990-12-10
9.623441696166992,1990-12-11
9.674357414245605,1990-12-12
9.572519302368164,1990-12-13
9.267011642456055,1990-12-14
8.961507797241211,1990-12-17
9.470685005187988,1990-12-18
9.623441696166992,1990-12-19
9.317928314208984,1990-12-20
9.419769287109375,1990-12-21
9.317928314208984,1990-12-24
9.267011642456055,1990-12-26
9.267011642456055,1990-12-27
9.16517448425293,1990-12-28
9.317928314208984,1990-12-31
9.419769287109375,1991-01-02
9.419769287109375,1991-01-03
9.674357414245605,1991-01-04
9.521602630615234,1991-01-07
9.317928314208984,1991-01-08
8.910588264465332,1991-01-09
9.06334400177002,1991-01-10
9.267011642456055,1991-01-11
9.368844985961914,1991-01-14
9.317928314208984,1991-01-15
9.317928314208984,1991-01-16
9.776187896728516,1991-01-17
9.979860305786133,1991-01-18
10.132610321044922,1991-01-21
10.081697463989258,1991-01-22
10.030776977539062,1991-01-23
10.183527946472168,1991-01-24
10.081697463989258,1991-01-25
9.776187896728516,1991-01-28
10.22613525390625,1991-01-29
10.532920837402344,1991-01-30
10.78857421875,1991-01-31
11.044224739074707,1991-02-01
11.248753547668457,1991-02-04
11.50440788269043,1991-02-05
11.76006031036377,1991-02-06
11.55553913116455,1991-02-07
11.55553913116455,1991-02-08
11.964582443237305,1991-02-11
12.117972373962402,1991-02-12
12.22023868560791,1991-02-13
12.322493553161621,1991-02-14
12.527020454406738,1991-02-15
12.731538772583008,1991-02-19
12.731538772583008,1991-02-20
12.629283905029297,1991-02-21
12.680416107177734,1991-02-22
12.680416107177734,1991-02-25
12.475883483886719,1991-02-26
12.731538772583008,1991-02-27
12.57814884185791,1991-02-28
12.782676696777344,1991-03-01
13.191722869873047,1991-03-04
13.651890754699707,1991-03-05
13.293985366821289,1991-03-06
13.089461326599121,1991-03-07
12.98719310760498,1991-03-08
12.782676696777344,1991-03-11
12.680416107177734,1991-03-12
12.680416107177734,1991-03-13
12.475883483886719,1991-03-14
12.475883483886719,1991-03-15
12.475883483886719,1991-03-18
12.06684398651123,1991-03-19
12.015710830688477,1991-03-20
11.964582443237305,1991-03-21
11.913455963134766,1991-03-22
12.169099807739258,1991-03-25
12.475883483886719,1991-03-26
12.527020454406738,1991-03-27
12.475883483886719,1991-03-28
12.169099807739258,1991-04-01
12.680416107177734,1991-04-02
12.833802223205566,1991-04-03
13.038330078125,1991-04-04
12.936071395874023,1991-04-05
12.936071395874023,1991-04-08
12.57814884185791,1991-04-09
12.680416107177734,1991-04-10
12.98719310760498,1991-04-11
12.782676696777344,1991-04-12
13.242846488952637,1991-04-15
13.549626350402832,1991-04-16
13.242846488952637,1991-04-17
12.98719310760498,1991-04-18
12.424761772155762,1991-04-19
12.015710830688477,1991-04-22
12.169099807739258,1991-04-23
12.57814884185791,1991-04-24
12.373628616333008,1991-04-25
12.322493553161621,1991-04-26
12.117972373962402,1991-04-29
12.056408882141113,1991-04-30
12.36423397064209,1991-05-01
12.415536880493164,1991-05-02
12.36423397064209,1991-05-03
12.36423397064209,1991-05-06
12.056408882141113,1991-05-07
12.005105018615723,1991-05-08
12.107715606689453,1991-05-09
11.851192474365234,1991-05-10
11.851192474365234,1991-05-13
11.74858570098877,1991-05-14
11.54336929321289,1991-05-15
11.697283744812012,1991-05-16
11.594677925109863,1991-05-17
11.851192474365234,1991-05-20
11.953804016113281,1991-05-21
12.159017562866211,1991-05-22
12.005105018615723,1991-05-23
11.953804016113281,1991-05-24
12.056408882141113,1991-05-28
12.312928199768066,1991-05-29
12.928572654724121,1991-05-30
12.979886054992676,1991-05-31
13.082493782043457,1991-06-03
12.979886054992676,1991-06-04
12.569449424743652,1991-06-05
12.569449424743652,1991-06-06
12.6720552444458,1991-06-07
12.569449424743652,1991-06-10
12.466839790344238,1991-06-11
11.953804016113281,1991-06-12
12.210318565368652,1991-06-13
12.210318565368652,1991-06-14
12.056408882141113,1991-06-17
11.851192474365234,1991-06-18
11.79989242553711,1991-06-19
11.74858570098877,1991-06-20
11.79989242553711,1991-06-21
11.235544204711914,1991-06-24
11.338150978088379,1991-06-25
11.235544204711914,1991-06-26
11.286848068237305,1991-06-27
11.3894624710083,1991-06-28
11.697283744812012,1991-07-01
11.286848068237305,1991-07-02
11.235544204711914,1991-07-03
11.3894624710083,1991-07-05
11.44076156616211,1991-07-08
11.594677925109863,1991-07-09
12.261625289916992,1991-07-10
12.261625289916992,1991-07-11
11.902497291564941,1991-07-12
12.159017562866211,1991-07-15
12.6720552444458,1991-07-16
12.82596206665039,1991-07-17
12.928572654724121,1991-07-18
12.518143653869629,1991-07-19
12.6720552444458,1991-07-22
12.774670600891113,1991-07-23
12.312928199768066,1991-07-24
12.6720552444458,1991-07-25
12.466839790344238,1991-07-26
12.518143653869629,1991-07-29
12.672685623168945,1991-07-30
13.033294677734375,1991-07-31
12.775720596313477,1991-08-01
12.930258750915527,1991-08-02
12.981779098510742,1991-08-05
13.393896102905273,1991-08-06
13.599960327148438,1991-08-07
13.96056842803955,1991-08-08
13.75450325012207,1991-08-09
13.548441886901855,1991-08-12
13.702984809875488,1991-08-13
13.96056842803955,1991-08-14
13.80601692199707,1991-08-15
13.548441886901855,1991-08-16
12.878750801086426,1991-08-19
13.290863037109375,1991-08-20
14.012081146240234,1991-08-21
14.012081146240234,1991-08-22
13.96056842803955,1991-08-23
13.96056842803955,1991-08-26
14.16662883758545,1991-08-27
14.2696533203125,1991-08-28
13.9090576171875,1991-08-29
13.857531547546387,1991-08-30
13.702984809875488,1991-09-03
13.599960327148438,1991-09-04
13.445414543151855,1991-09-05
13.239356994628906,1991-09-06
13.445414543151855,1991-09-09
13.34238338470459,1991-09-10
12.981779098510742,1991-09-11
13.651473045349121,1991-09-12
13.599960327148438,1991-09-13
13.9090576171875,1991-09-16
13.599960327148438,1991-09-17
14.012081146240234,1991-09-18
13.702984809875488,1991-09-19
13.80601692199707,1991-09-20
13.651473045349121,1991-09-23
13.702984809875488,1991-09-24
14.11510944366455,1991-09-25
14.21814250946045,1991-09-26
14.681779861450195,1991-09-27
14.630264282226562,1991-09-30
14.630264282226562,1991-10-01
14.784805297851562,1991-10-02
14.4241943359375,1991-10-03
13.9090576171875,1991-10-04
14.475713729858398,1991-10-07
14.012081146240234,1991-10-08
13.702984809875488,1991-10-09
14.11510944366455,1991-10-10
14.21814250946045,1991-10-11
14.372682571411133,1991-10-14
14.4241943359375,1991-10-15
14.578740119934082,1991-10-16
14.681779861450195,1991-10-17
14.578740119934082,1991-10-18
14.11510944366455,1991-10-21
14.21814250946045,1991-10-22
14.063594818115234,1991-10-23
14.21814250946045,1991-10-24
14.063594818115234,1991-10-25
14.630264282226562,1991-10-28
14.733659744262695,1991-10-29
14.888737678527832,1991-10-30
15.043838500976562,1991-10-31
14.940438270568848,1991-11-01
14.940438270568848,1991-11-04
15.043838500976562,1991-11-05
14.992131233215332,1991-11-06
15.198923110961914,1991-11-07
15.250621795654297,1991-11-08
15.198923110961914,1991-11-11
15.302313804626465,1991-11-12
15.043838500976562,1991-11-13
14.475159645080566,1991-11-14
14.320075988769531,1991-11-15
14.837051391601562,1991-11-18
14.320075988769531,1991-11-19
14.371772766113281,1991-11-20
14.630256652832031,1991-11-21
14.320075988769531,1991-11-22
13.958205223083496,1991-11-25
14.0615873336792,1991-11-26
13.648019790649414,1991-11-27
13.492927551269531,1991-11-29
13.648019790649414,1991-12-02
13.751407623291016,1991-12-03
13.596314430236816,1991-12-04
13.4412260055542,1991-12-05
13.544621467590332,1991-12-06
13.544621467590332,1991-12-09
13.4412260055542,1991-12-10
13.492927551269531,1991-12-11
13.492927551269531,1991-12-12
13.648019790649414,1991-12-13
13.854804039001465,1991-12-16
13.854804039001465,1991-12-17
13.803102493286133,1991-12-18
