STZ,Date
6.062633991241455,1999-08-12
6.034759998321533,1999-08-13
5.916295528411865,1999-08-16
6.006885528564453,1999-08-17
5.992948532104492,1999-08-18
5.933717250823975,1999-08-19
5.96507453918457,1999-08-20
6.208972930908203,1999-08-23
6.2473015785217285,1999-08-24
6.139290809631348,1999-08-25
6.278659820556641,1999-08-26
6.327439308166504,1999-08-27
6.397124290466309,1999-08-30
6.452874183654785,1999-08-31
6.480748653411865,1999-09-01
6.369251251220703,1999-09-02
6.348345756530762,1999-09-03
6.362283229827881,1999-09-07
6.362283229827881,1999-09-08
6.313503265380859,1999-09-09
6.348345756530762,1999-09-10
6.355312824249268,1999-09-13
6.508621692657471,1999-09-14
6.459842205047607,1999-09-15
6.355312824249268,1999-09-16
6.508621692657471,1999-09-17
6.369251251220703,1999-09-20
6.390155792236328,1999-09-21
6.418030738830566,1999-09-22
6.313503265380859,1999-09-23
6.383187770843506,1999-09-24
6.341377258300781,1999-09-27
6.383187770843506,1999-09-28
6.620118618011475,1999-09-29
6.661929130554199,1999-09-30
6.606180191040039,1999-10-01
6.724647521972656,1999-10-04
6.620118618011475,1999-10-05
6.397124290466309,1999-10-06
6.292598247528076,1999-10-07
6.522558689117432,1999-10-08
6.689804553985596,1999-10-11
6.6270880699157715,1999-10-12
6.473779201507568,1999-10-13
6.404095649719238,1999-10-14
6.320470333099365,1999-10-15
6.299565315246582,1999-10-18
6.341377258300781,1999-10-19
6.418030738830566,1999-10-20
6.236847400665283,1999-10-21
6.4877166748046875,1999-10-22
6.49468469619751,1999-10-25
6.606180191040039,1999-10-26
6.696772575378418,1999-10-27
6.689804553985596,1999-10-28
6.7455525398254395,1999-10-29
6.536495208740234,1999-11-01
6.550432205200195,1999-11-02
6.620118618011475,1999-11-03
6.606180191040039,1999-11-04
6.675866603851318,1999-11-05
6.647993087768555,1999-11-08
6.641026020050049,1999-11-09
6.6270880699157715,1999-11-10
6.5852766036987305,1999-11-11
6.466811180114746,1999-11-12
6.452874183654785,1999-11-15
6.445906162261963,1999-11-16
6.522558689117432,1999-11-17
6.508621692657471,1999-11-18
6.445906162261963,1999-11-19
6.411063194274902,1999-11-22
6.285628318786621,1999-11-23
6.195037364959717,1999-11-24
6.167163848876953,1999-11-26
6.034759998321533,1999-11-29
5.9372029304504395,1999-11-30
5.951138496398926,1999-12-01
5.96507453918457,1999-12-02
5.874484539031982,1999-12-03
5.783894062042236,1999-12-06
5.895389080047607,1999-12-07
5.72814416885376,1999-12-08
5.567869663238525,1999-12-09
5.4215288162231445,1999-12-10
5.393653869628906,1999-12-13
5.365780830383301,1999-12-14
5.226409912109375,1999-12-15
5.512121200561523,1999-12-16
5.881452560424805,1999-12-17
5.881452560424805,1999-12-20
5.909326553344727,1999-12-21
5.944169998168945,1999-12-22
6.020825386047363,1999-12-23
5.951138496398926,1999-12-27
5.980752944946289,1999-12-28
5.867517471313477,1999-12-29
5.776925086975098,1999-12-30
5.686332702636719,1999-12-31
5.553932189941406,2000-01-03
5.344875335693359,2000-01-04
5.526055812835693,2000-01-05
5.742082118988037,2000-01-06
5.909326553344727,2000-01-07
5.686332702636719,2000-01-10
5.623618125915527,2000-01-11
5.672396183013916,2000-01-12
5.735113620758057,2000-01-13
5.783894062042236,2000-01-14
5.8257036209106445,2000-01-18
5.958106994628906,2000-01-19
5.985981464385986,2000-01-20
5.811768531799316,2000-01-21
5.651490688323975,2000-01-24
5.686332702636719,2000-01-25
5.797831058502197,2000-01-26
5.742082118988037,2000-01-27
5.679365634918213,2000-01-28
5.783894062042236,2000-01-31
5.881452560424805,2000-02-01
5.902359485626221,2000-02-02
5.895389080047607,2000-02-03
5.686332702636719,2000-02-04
5.867517471313477,2000-02-07
5.742082118988037,2000-02-08
5.867517471313477,2000-02-09
5.96507453918457,2000-02-10
5.8605499267578125,2000-02-11
5.958106994628906,2000-02-14
5.930232048034668,2000-02-15
5.804799556732178,2000-02-16
5.762986660003662,2000-02-17
5.58180570602417,2000-02-18
5.818734645843506,2000-02-22
5.546963214874268,2000-02-23
5.533025741577148,2000-02-24
5.4284987449646,2000-02-25
5.477277755737305,2000-02-28
5.463339328765869,2000-02-29
5.539995193481445,2000-03-01
5.37971830368042,2000-03-02
5.553932189941406,2000-03-03
5.553932189941406,2000-03-06
5.2124714851379395,2000-03-07
4.989479064941406,2000-03-08
4.968573570251465,2000-03-09
4.787391185760498,2000-03-10
4.92676305770874,2000-03-13
4.745579242706299,2000-03-14
5.0800700187683105,2000-03-15
5.539995193481445,2000-03-16
5.205504417419434,2000-03-17
5.09400749206543,2000-03-20
5.254284381866455,2000-03-21
5.323968887329102,2000-03-22
5.4981842041015625,2000-03-23
5.393653869628906,2000-03-24
5.37971830368042,2000-03-27
5.4354634284973145,2000-03-28
5.344875335693359,2000-03-29
5.4354634284973145,2000-03-30
5.686332702636719,2000-03-31
5.742082118988037,2000-04-03
5.66542911529541,2000-04-04
5.797831058502197,2000-04-05
5.742082118988037,2000-04-06
5.804799556732178,2000-04-07
5.588773727416992,2000-04-10
5.658458709716797,2000-04-11
6.027792930603027,2000-04-12
5.839641094207764,2000-04-13
5.4981842041015625,2000-04-14
5.672396183013916,2000-04-17
5.783894062042236,2000-04-18
5.63755464553833,2000-04-19
5.644521713256836,2000-04-20
5.616648197174072,2000-04-24
5.623618125915527,2000-04-25
5.560899257659912,2000-04-26
5.470310211181641,2000-04-27
5.616648197174072,2000-04-28
5.63755464553833,2000-05-01
5.630585193634033,2000-05-02
5.762986660003662,2000-05-03
5.797831058502197,2000-05-04
5.658458709716797,2000-05-05
5.735113620758057,2000-05-08
5.874484539031982,2000-05-09
5.700273036956787,2000-05-10
5.96507453918457,2000-05-11
5.951138496398926,2000-05-12
5.951138496398926,2000-05-15
5.992948532104492,2000-05-16
5.762986660003662,2000-05-17
5.714207649230957,2000-05-18
5.790863990783691,2000-05-19
5.902359485626221,2000-05-22
5.916295528411865,2000-05-23
6.006885528564453,2000-05-24
5.853579521179199,2000-05-25
5.776925086975098,2000-05-26
5.769955635070801,2000-05-30
5.839641094207764,2000-05-31
5.867517471313477,2000-06-01
5.72814416885376,2000-06-02
5.672396183013916,2000-06-05
5.797831058502197,2000-06-06
5.909326553344727,2000-06-07
5.96507453918457,2000-06-08
6.104445457458496,2000-06-09
6.055667400360107,2000-06-12
6.006885528564453,2000-06-13
5.992948532104492,2000-06-14
6.104445457458496,2000-06-15
6.090511798858643,2000-06-16
6.069604396820068,2000-06-19
5.888421058654785,2000-06-20
6.020825386047363,2000-06-21
5.999918460845947,2000-06-22
5.790863990783691,2000-06-23
5.714207649230957,2000-06-26
5.567869663238525,2000-06-27
5.72814416885376,2000-06-28
5.6027092933654785,2000-06-29
5.6253581047058105,2000-06-30
5.769955635070801,2000-07-03
5.742082118988037,2000-07-05
5.811768531799316,2000-07-06
5.944169998168945,2000-07-07
5.818734645843506,2000-07-10
5.721175670623779,2000-07-11
5.693301677703857,2000-07-12
5.72814416885376,2000-07-13
5.595742702484131,2000-07-14
5.679365634918213,2000-07-17
5.769955635070801,2000-07-18
5.721175670623779,2000-07-19
5.672396183013916,2000-07-20
5.442434787750244,2000-07-21
5.4006242752075195,2000-07-24
5.484246253967285,2000-07-25
5.456371784210205,2000-07-26
5.4284987449646,2000-07-27
5.323968887329102,2000-07-28
5.505150318145752,2000-07-31
5.477277755737305,2000-08-01
5.449402332305908,2000-08-02
5.560899257659912,2000-08-03
5.505150318145752,2000-08-04
5.4215288162231445,2000-08-07
5.407592296600342,2000-08-08
5.449402332305908,2000-08-09
5.268221855163574,2000-08-10
5.07310152053833,2000-08-11
5.107944488525391,2000-08-14
5.407592296600342,2000-08-15
5.37971830368042,2000-08-16
5.414561748504639,2000-08-17
5.4006242752075195,2000-08-18
5.470310211181641,2000-08-21
5.463339328765869,2000-08-22
5.533025741577148,2000-08-23
5.707240581512451,2000-08-24
5.881452560424805,2000-08-25
5.7560200691223145,2000-08-28
5.999918460845947,2000-08-29
5.979013919830322,2000-08-30
6.006885528564453,2000-08-31
5.9372029304504395,2000-09-01
5.874484539031982,2000-09-05
5.867517471313477,2000-09-06
5.992948532104492,2000-09-07
5.951138496398926,2000-09-08
5.9372029304504395,2000-09-11
5.902359485626221,2000-09-12
6.083540439605713,2000-09-13
6.013856887817383,2000-09-14
5.979013919830322,2000-09-15
5.874484539031982,2000-09-18
6.048698425292969,2000-09-19
6.118382930755615,2000-09-20
6.1462578773498535,2000-09-21
6.1811017990112305,2000-09-22
6.097477436065674,2000-09-25
6.334409713745117,2000-09-26
6.397124290466309,2000-09-27
6.322214126586914,2000-09-28
6.055667400360107,2000-09-29
5.916295528411865,2000-10-02
5.811768531799316,2000-10-03
5.72814416885376,2000-10-04
5.651490688323975,2000-10-05
5.463339328765869,2000-10-06
5.5190887451171875,2000-10-09
5.470310211181641,2000-10-10
5.37971830368042,2000-10-11
5.414561748504639,2000-10-12
5.4354634284973145,2000-10-13
5.4215288162231445,2000-10-16
5.4215288162231445,2000-10-17
5.407592296600342,2000-10-18
5.351842403411865,2000-10-19
5.289126396179199,2000-10-20
5.37971830368042,2000-10-23
5.184599876403809,2000-10-24
5.233379364013672,2000-10-25
5.1776299476623535,2000-10-26
5.205504417419434,2000-10-27
5.365780830383301,2000-10-30
5.4354634284973145,2000-10-31
5.4354634284973145,2000-11-01
5.463339328765869,2000-11-02
5.491212844848633,2000-11-03
5.5748372077941895,2000-11-06
5.5748372077941895,2000-11-07
5.5748372077941895,2000-11-08
5.609678745269775,2000-11-09
5.66542911529541,2000-11-10
5.5748372077941895,2000-11-13
5.72814416885376,2000-11-14
5.804799556732178,2000-11-15
5.783894062042236,2000-11-16
5.811768531799316,2000-11-17
5.700273036956787,2000-11-20
5.707240581512451,2000-11-21
5.546963214874268,2000-11-22
5.526055812835693,2000-11-24
5.5190887451171875,2000-11-27
5.553932189941406,2000-11-28
5.470310211181641,2000-11-29
5.463339328765869,2000-11-30
5.4354634284973145,2000-12-01
5.351842403411865,2000-12-04
5.4284987449646,2000-12-05
5.442434787750244,2000-12-06
5.658458709716797,2000-12-07
5.693301677703857,2000-12-08
5.818734645843506,2000-12-11
5.693301677703857,2000-12-12
5.790863990783691,2000-12-13
5.992948532104492,2000-12-14
6.006885528564453,2000-12-15
6.006885528564453,2000-12-18
5.985981464385986,2000-12-19
5.951138496398926,2000-12-20
6.020825386047363,2000-12-21
6.020825386047363,2000-12-22
6.16019344329834,2000-12-26
6.327439308166504,2000-12-27
6.522558689117432,2000-12-28
6.550432205200195,2000-12-29
6.355312824249268,2001-01-02
6.271691799163818,2001-01-03
5.985981464385986,2001-01-04
5.972043991088867,2001-01-05
6.348345756530762,2001-01-08
6.327439308166504,2001-01-09
6.536495208740234,2001-01-10
6.717677593231201,2001-01-11
6.710710525512695,2001-01-12
7.045200347900391,2001-01-16
7.087011337280273,2001-01-17
7.191540241241455,2001-01-18
7.06610631942749,2001-01-19
7.024295330047607,2001-01-22
7.184571743011475,2001-01-23
7.247288703918457,2001-01-24
7.303037643432617,2001-01-25
7.4215006828308105,2001-01-26
7.481432914733887,2001-01-29
7.5505595207214355,2001-01-30
7.515993118286133,2001-01-31
7.6419854164123535,2001-02-01
7.514881610870361,2001-02-02
7.247288703918457,2001-02-05
7.044364929199219,2001-02-06
7.1658935546875,2001-02-07
7.098996639251709,2001-02-08
7.152516841888428,2001-02-09
7.330909252166748,2001-02-12
7.375510215759277,2001-02-13
7.3643598556518555,2001-02-14
7.163663387298584,2001-02-15
7.213838577270508,2001-02-16
7.202688217163086,2001-02-20
7.070006847381592,2001-02-21
7.013144493103027,2001-02-22
6.957396984100342,2001-02-23
7.124642372131348,2001-02-26
7.076699733734131,2001-02-27
7.119067192077637,2001-02-28
7.091192722320557,2001-03-01
7.083387851715088,2001-03-02
7.22387170791626,2001-03-05
7.236137866973877,2001-03-06
7.258437156677246,2001-03-07
7.637528419494629,2001-03-08
7.776899337768555,2001-03-09
7.708886623382568,2001-03-12
7.7378740310668945,2001-03-13
7.664283752441406,2001-03-14
7.721149444580078,2001-03-15
7.7289557456970215,2001-03-16
7.592926502227783,2001-03-19
7.595157623291016,2001-03-20
7.542754173278809,2001-03-21
7.40895938873291,2001-03-22
7.4145331382751465,2001-03-23
7.481432914733887,2001-03-26
7.565051555633545,2001-03-27
7.527143478393555,2001-03-28
7.6877007484436035,2001-03-29
7.9998884201049805,2001-03-30
7.986508369445801,2001-04-02
7.9664435386657715,2001-04-03
8.077938079833984,2001-04-04
8.228460311889648,2001-04-05
8.196125030517578,2001-04-06
7.9998884201049805,2001-04-09
7.912921905517578,2001-04-10
7.631953239440918,2001-04-11
7.542754173278809,2001-04-12
7.693274021148682,2001-04-16
7.682124137878418,2001-04-17
7.665399074554443,2001-04-18
7.6040778160095215,2001-04-19
7.277390480041504,2001-04-20
7.227220058441162,2001-04-23
6.9886155128479,2001-04-24
7.1413655281066895,2001-04-25
7.247288703918457,2001-04-26
7.32533597946167,2001-04-27
7.275161266326904,2001-04-30
7.455788612365723,2001-05-01
7.286311626434326,2001-05-02
7.503730773925781,2001-05-03
7.582891941070557,2001-05-04
7.6129961013793945,2001-05-07
7.6219162940979,2001-05-08
7.514881610870361,2001-05-09
7.44463586807251,2001-05-10
7.4959259033203125,2001-05-11
7.709997653961182,2001-05-14
7.842681407928467,2001-05-15
8.228460311889648,2001-05-16
8.453681945800781,2001-05-17
8.26637077331543,2001-05-18
8.696744918823242,2001-05-21
8.585247993469238,2001-05-22
8.518349647521973,2001-05-23
8.473751068115234,2001-05-24
8.525039672851562,2001-05-25
8.487131118774414,2001-05-29
8.808242797851562,2001-05-30
8.618698120117188,2001-05-31
8.881832122802734,2001-06-01
8.946500778198242,2001-06-04
8.919736862182617,2001-06-05
8.725735664367676,2001-06-06
8.908588409423828,2001-06-07
8.803784370422363,2001-06-08
8.402395248413086,2001-06-11
8.295355796813965,2001-06-12
8.496052742004395,2001-06-13
8.696744918823242,2001-06-14
8.8572998046875,2001-06-15
9.017853736877441,2001-06-18
9.086984634399414,2001-06-19
9.588720321655273,2001-06-20
8.719043731689453,2001-06-21
8.719043731689453,2001-06-22
8.721275329589844,2001-06-25
8.663296699523926,2001-06-26
8.362255096435547,2001-06-27
8.785941123962402,2001-06-28
9.142730712890625,2001-06-29
9.517362594604492,2001-07-02
9.530740737915039,2001-07-03
9.412553787231445,2001-07-05
9.278759002685547,2001-07-06
9.354578018188477,2001-07-09
9.142730712890625,2001-07-10
9.566420555114746,2001-07-11
9.298828125,2001-07-12
9.332274436950684,2001-07-13
9.599868774414062,2001-07-16
9.755963325500488,2001-07-17
9.722512245178223,2001-07-18
9.72474479675293,2001-07-19
9.633316040039062,2001-07-20
9.700217247009277,2001-07-23
9.532974243164062,2001-07-24
9.503983497619629,2001-07-25
9.196248054504395,2001-07-26
9.479452133178711,2001-07-27
9.488372802734375,2001-07-30
9.392483711242676,2001-07-31
9.544119834899902,2001-08-01
9.78718376159668,2001-08-02
9.711362838745117,2001-08-03
9.689065933227539,2001-08-06
9.532974243164062,2001-08-07
9.68237590789795,2001-08-08
9.695755958557129,2001-08-09
9.77825927734375,2001-08-10
9.67791748046875,2001-08-13
9.62216854095459,2001-08-14
9.813944816589355,2001-08-15
9.91205883026123,2001-08-16
10.068156242370605,2001-08-17
10.259930610656738,2001-08-20
10.18188190460205,2001-08-21
10.034708023071289,2001-08-22
9.981186866760254,2001-08-23
9.905370712280273,2001-08-24
9.365724563598633,2001-08-27
9.599868774414062,2001-08-28
9.477222442626953,2001-08-29
9.41032600402832,2001-08-30
9.44377326965332,2001-08-31
9.640006065368652,2001-09-04
9.254230499267578,2001-09-05
8.640995979309082,2001-09-06
8.60754680633545,2001-09-07
8.473751068115234,2001-09-10
8.75249195098877,2001-09-17
8.70789623260498,2001-09-18
8.580789566040039,2001-09-19
8.217308044433594,2001-09-20
8.072369575500488,2001-09-21
8.473751068115234,2001-09-24
8.719043731689453,2001-09-25
9.142730712890625,2001-09-26
9.3278169631958,2001-09-27
9.289909362792969,2001-09-28
9.153879165649414,2001-10-01
9.367956161499023,2001-10-02
10.034708023071289,2001-10-03
9.588720321655273,2001-10-04
9.412553787231445,2001-10-05
9.517362594604492,2001-10-08
9.566420555114746,2001-10-09
9.874147415161133,2001-10-10
9.67791748046875,2001-10-11
9.624402046203613,2001-10-12
9.878608703613281,2001-10-15
9.811714172363281,2001-10-16
9.67791748046875,2001-10-17
9.637777328491211,2001-10-18
9.789414405822754,2001-10-19
9.711362838745117,2001-10-22
9.521824836730957,2001-10-23
9.561959266662598,2001-10-24
9.577568054199219,2001-10-25
9.851851463317871,2001-10-26
9.566420555114746,2001-10-29
9.383564949035645,2001-10-30
9.151652336120605,2001-10-31
9.330048561096191,2001-11-01
9.439311981201172,2001-11-02
9.740357398986816,2001-11-05
9.684605598449707,2001-11-06
9.628859519958496,2001-11-07
9.466073989868164,2001-11-08
9.160572052001953,2001-11-09
9.120434761047363,2001-11-12
8.801554679870605,2001-11-13
8.529500961303711,2001-11-14
8.839462280273438,2001-11-15
8.863988876342773,2001-11-16
8.910818099975586,2001-11-19
8.897439956665039,2001-11-20
8.879599571228027,2001-11-21
8.964337348937988,2001-11-23
8.529500961303711,2001-11-26
8.250757217407227,2001-11-27
8.362255096435547,2001-11-28
8.273056983947754,2001-11-29
8.451452255249023,2001-11-30
8.571866989135742,2001-12-03
8.618698120117188,2001-12-04
8.643226623535156,2001-12-05
9.064687728881836,2001-12-06
8.70789623260498,2001-12-07
8.846150398254395,2001-12-10
8.736886024475098,2001-12-11
8.863988876342773,2001-12-12
8.997784614562988,2001-12-13
8.897439956665039,2001-12-14
8.696744918823242,2001-12-17
8.930887222290039,2001-12-18
9.298828125,2001-12-19
9.298828125,2001-12-20
9.588720321655273,2001-12-21
9.588720321655273,2001-12-24
9.345654487609863,2001-12-26
9.439311981201172,2001-12-27
9.376875877380371,2001-12-28
9.555269241333008,2001-12-31
9.532974243164062,2002-01-02
9.617706298828125,2002-01-03
9.818401336669922,2002-01-04
10.246550559997559,2002-01-07
10.55205249786377,2002-01-08
10.647937774658203,2002-01-09
10.68807601928711,2002-01-10
10.743827819824219,2002-01-11
10.322368621826172,2002-01-14
10.369199752807617,2002-01-15
10.476232528686523,2002-01-16
10.445013999938965,2002-01-17
10.6858491897583,2002-01-18
10.837481498718262,2002-01-22
10.781733512878418,2002-01-23
10.246550559997559,2002-01-24
10.482924461364746,2002-01-25
10.558743476867676,2002-01-28
10.529751777648926,2002-01-29
10.502992630004883,2002-01-30
10.674696922302246,2002-01-31
10.592191696166992,2002-02-01
10.581039428710938,2002-02-04
10.422715187072754,2002-02-05
10.70368480682373,2002-02-06
11.131834030151367,2002-02-07
11.17197322845459,2002-02-08
11.352598190307617,2002-02-11
11.372665405273438,2002-02-12
10.953439712524414,2002-02-13
10.837481498718262,2002-02-14
11.107305526733398,2002-02-15
11.093926429748535,2002-02-19
10.792884826660156,2002-02-20
11.154135704040527,2002-02-21
11.357057571411133,2002-02-22
11.559980392456055,2002-02-25
11.555522918701172,2002-02-26
11.997047424316406,2002-02-27
12.119693756103516,2002-02-28
11.53768253326416,2002-03-01
11.84095573425293,2002-03-04
11.820881843566895,2002-03-05
12.01934814453125,2002-03-06
11.65587043762207,2002-03-07
11.640264511108398,2002-03-08
11.684859275817871,2002-03-11
11.774055480957031,2002-03-12
11.803044319152832,2002-03-13
11.816427230834961,2002-03-14
11.885550498962402,2002-03-15
11.97697925567627,2002-03-18
11.854334831237793,2002-03-19
11.814194679260254,2002-03-20
11.704927444458008,2002-03-21
11.606812477111816,2002-03-22
11.533222198486328,2002-03-25
11.687087059020996,2002-03-26
12.003737449645996,2002-03-27
12.255721092224121,2002-03-28
12.208890914916992,2002-04-01
12.271330833435059,2002-04-02
11.965827941894531,2002-04-03
12.231192588806152,2002-04-04
12.012657165527344,2002-04-05
12.264642715454102,2002-04-08
12.18659496307373,2002-04-09
12.333769798278809,2002-04-10
12.17990493774414,2002-04-11
12.487634658813477,2002-04-12
12.587983131408691,2002-04-15
12.643729209899902,2002-04-16
12.599130630493164,2002-04-17
12.587983131408691,2002-04-18
12.92916202545166,2002-04-19
12.88233470916748,2002-04-22
12.810976028442383,2002-04-23
12.875641822814941,2002-04-24
12.810976028442383,2002-04-25
12.790904998779297,2002-04-26
12.877872467041016,2002-04-29
13.468807220458984,2002-04-30
13.769845962524414,2002-05-01
13.656120300292969,2002-05-02
13.647201538085938,2002-05-03
13.640510559082031,2002-05-06
13.80329418182373,2002-05-07
13.651660919189453,2002-05-08
13.598143577575684,2002-05-09
13.473265647888184,2002-05-10
13.446505546569824,2002-05-13
12.813207626342773,2002-05-14
12.701708793640137,2002-05-15
12.790904998779297,2002-05-16
12.420738220214844,2002-05-17
12.456416130065918,2002-05-20
12.220040321350098,2002-05-21
12.416276931762695,2002-05-22
12.349380493164062,2002-05-23
12.233420372009277,2002-05-24
12.2111234664917,2002-05-28
12.666031837463379,2002-05-29
12.933622360229492,2002-05-30
13.143234252929688,2002-05-31
12.857803344726562,2002-06-03
13.022820472717285,2002-06-04
13.112015724182129,2002-06-05
13.107556343078613,2002-06-06
13.254729270935059,2002-06-07
13.236892700195312,2002-06-10
12.567914009094238,2002-06-11
12.817663192749023,2002-06-12
12.670491218566895,2002-06-13
12.514392852783203,2002-06-14
12.808744430541992,2002-06-17
12.666031837463379,2002-06-18
12.242342948913574,2002-06-19
12.291399955749512,2002-06-20
11.93014907836914,2002-06-21
11.72945499420166,2002-06-24
11.961372375488281,2002-06-25
12.264642715454102,2002-06-26
14.088729858398438,2002-06-27
14.271583557128906,2002-06-28
13.82559871673584,2002-07-01
13.116475105285645,2002-07-02
13.254729270935059,2002-07-03
13.424206733703613,2002-07-05
13.24581241607666,2002-07-08
13.57138442993164,2002-07-09
13.040657043457031,2002-07-10
12.844425201416016,2002-07-11
13.045117378234863,2002-07-12
12.264642715454102,2002-07-15
12.331538200378418,2002-07-16
12.420738220214844,2002-07-17
12.42519474029541,2002-07-18
11.742836952209473,2002-07-19
11.769596099853516,2002-07-22
11.064934730529785,2002-07-23
11.62688159942627,2002-07-24
12.126384735107422,2002-07-25
12.220040321350098,2002-07-26
12.848882675170898,2002-07-29
12.724005699157715,2002-07-30
12.817663192749023,2002-07-31
12.518853187561035,2002-08-01
12.487634658813477,2002-08-02
12.554530143737793,2002-08-05
13.05404281616211,2002-08-06
13.196756362915039,2002-08-07
13.424206733703613,2002-08-08
13.43758773803711,2002-08-09
13.348386764526367,2002-08-12
13.442046165466309,2002-08-13
13.067419052124023,2002-08-14
13.0272798538208,2002-08-15
13.303791046142578,2002-08-16
13.268112182617188,2002-08-19
13.071879386901855,2002-08-20
13.187834739685059,2002-08-21
12.701708793640137,2002-08-22
12.683867454528809,2002-08-23
12.8355073928833,2002-08-26
12.434115409851074,2002-08-27
12.108545303344727,2002-08-28
12.572370529174805,2002-08-29
12.670491218566895,2002-08-30
12.260180473327637,2002-09-03
12.487634658813477,2002-09-04
12.220040321350098,2002-09-05
12.434115409851074,2002-09-06
12.599130630493164,2002-09-09
12.889019966125488,2002-09-10
12.938079833984375,2002-09-11
12.732930183410645,2002-09-12
13.045117378234863,2002-09-13
13.089715957641602,2002-09-16
12.933622360229492,2002-09-17
12.822126388549805,2002-09-18
12.674947738647461,2002-09-19
12.670491218566895,2002-09-20
10.998041152954102,2002-09-23
10.681387901306152,2002-09-24
11.381587028503418,2002-09-25
10.13282299041748,2002-09-26
10.369199752807617,2002-09-27
10.302301406860352,2002-09-30
10.476232528686523,2002-10-01
10.792884826660156,2002-10-02
10.708148002624512,2002-10-03
10.41379451751709,2002-10-04
10.654627799987793,2002-10-07
10.471774101257324,2002-10-08
9.97226619720459,2002-10-09
10.369199752807617,2002-10-10
10.257699966430664,2002-10-11
10.908841133117676,2002-10-14
11.09615707397461,2002-10-15
10.734905242919922,2002-10-16
10.850862503051758,2002-10-17
10.824104309082031,2002-10-18
10.783963203430176,2002-10-21
11.10507583618164,2002-10-22
11.189810752868652,2002-10-23
11.06939697265625,2002-10-24
11.372665405273438,2002-10-25
11.305768013000488,2002-10-28
11.18535327911377,2002-10-29
11.28347110748291,2002-10-30
11.29684829711914,2002-10-31
11.149674415588379,2002-11-01
10.248781204223633,2002-11-04
10.074843406677246,2002-11-05
10.244319915771484,2002-11-06
10.315678596496582,2002-11-07
10.369199752807617,2002-11-08
10.333516120910645,2002-11-11
10.373658180236816,2002-11-12
10.55205249786377,2002-11-13
10.725984573364258,2002-11-14
11.060474395751953,2002-11-15
10.770586013793945,2002-11-18
10.592191696166992,2002-11-19
10.659086227416992,2002-11-20
10.725984573364258,2002-11-21
10.850862503051758,2002-11-22
10.583270072937012,2002-11-25
10.404875755310059,2002-11-26
10.725984573364258,2002-11-27
10.48961067199707,2002-11-29
10.150662422180176,2002-12-02
10.583270072937012,2002-12-03
11.02033519744873,2002-12-04
10.97127628326416,2002-12-05
11.029257774353027,2002-12-06
10.70368480682373,2002-12-09
10.569889068603516,2002-12-10
10.467309951782227,2002-12-11
10.547591209411621,2002-12-12
10.824104309082031,2002-12-13
10.998041152954102,2002-12-16
10.846406936645508,2002-12-17
10.837481498718262,2002-12-18
10.837481498718262,2002-12-19
10.815184593200684,2002-12-20
10.810721397399902,2002-12-23
10.694767951965332,2002-12-24
10.681387901306152,2002-12-26
10.476232528686523,2002-12-27
10.614490509033203,2002-12-30
10.574350357055664,2002-12-31
10.984658241271973,2003-01-02
10.391495704650879,2003-01-03
10.199723243713379,2003-01-06
10.993573188781738,2003-01-07
10.757205963134766,2003-01-08
11.015878677368164,2003-01-09
11.127373695373535,2003-01-10
11.216569900512695,2003-01-13
11.310226440429688,2003-01-14
11.127373695373535,2003-01-15
11.047098159790039,2003-01-16
11.3280668258667,2003-01-17
11.622419357299805,2003-01-21
11.5733642578125,2003-01-22
11.595662117004395,2003-01-23
11.457402229309082,2003-01-24
11.341445922851562,2003-01-27
11.216569900512695,2003-01-28
11.131834030151367,2003-01-29
11.015878677368164,2003-01-30
11.180895805358887,2003-01-31
11.149674415588379,2003-02-03
11.305768013000488,2003-02-04
11.180895805358887,2003-02-05
11.024798393249512,2003-02-06
10.926678657531738,2003-02-07
10.993573188781738,2003-02-10
10.94897747039795,2003-02-11
10.93114185333252,2003-02-12
10.877620697021484,2003-02-13
11.038177490234375,2003-02-14
11.082779884338379,2003-02-18
10.993573188781738,2003-02-19
11.015878677368164,2003-02-20
11.002500534057617,2003-02-21
10.819644927978516,2003-02-24
10.828564643859863,2003-02-25
10.775045394897461,2003-02-26
10.95789909362793,2003-02-27
10.984658241271973,2003-02-28
10.984658241271973,2003-03-03
10.748287200927734,2003-03-04
10.659086227416992,2003-03-05
10.400415420532227,2003-03-06
10.280000686645508,2003-03-07
10.13282299041748,2003-03-10
10.168499946594238,2003-03-11
10.480691909790039,2003-03-12
10.458395957946777,2003-03-13
10.395954132080078,2003-03-14
10.431632995605469,2003-03-17
10.346894264221191,2003-03-18
10.41379451751709,2003-03-19
10.369199752807617,2003-03-20
10.293380737304688,2003-03-21
10.271079063415527,2003-03-24
10.302301406860352,2003-03-25
10.369199752807617,2003-03-26
9.811714172363281,2003-03-27
9.967809677124023,2003-03-28
10.123902320861816,2003-03-31
10.302301406860352,2003-04-01
10.520833969116211,2003-04-02
10.480691909790039,2003-04-03
10.721529006958008,2003-04-04
10.346894264221191,2003-04-07
10.436092376708984,2003-04-08
10.333516120910645,2003-04-09
11.100613594055176,2003-04-10
11.149674415588379,2003-04-11
11.354825019836426,2003-04-14
11.484164237976074,2003-04-15
11.225493431091309,2003-04-16
11.238873481750488,2003-04-17
11.265629768371582,2003-04-21
11.515384674072266,2003-04-22
11.506462097167969,2003-04-23
11.28347110748291,2003-04-24
