GM,Date
17.950613021850586,2011-08-30
18.293176651000977,2011-08-31
17.531919479370117,2011-09-01
16.801101684570312,2011-09-02
16.321504592895508,2011-09-06
17.402503967285156,2011-09-07
17.113216400146484,2011-09-08
16.56511116027832,2011-09-09
16.648845672607422,2011-09-12
16.747812271118164,2011-09-13
16.884838104248047,2011-09-14
17.280696868896484,2011-09-15
17.212181091308594,2011-09-16
17.547138214111328,2011-09-19
17.075157165527344,2011-09-20
16.199703216552734,2011-09-21
15.407981872558594,2011-09-22
15.986550331115723,2011-09-23
16.047449111938477,2011-09-26
16.13118553161621,2011-09-27
15.537405967712402,2011-09-28
15.80384635925293,2011-09-29
15.362312316894531,2011-09-30
15.019742012023926,2011-10-03
16.3062801361084,2011-10-04
16.95335578918457,2011-10-05
17.01425552368164,2011-10-06
16.755422592163086,2011-10-07
17.21979331970215,2011-10-10
17.128446578979492,2011-10-11
17.82119369506836,2011-10-12
17.623266220092773,2011-10-13
18.39214515686035,2011-10-14
17.646100997924805,2011-10-17
17.920162200927734,2011-10-18
17.577590942382812,2011-10-19
17.478628158569336,2011-10-20
18.536785125732422,2011-10-21
19.016374588012695,2011-10-24
18.925025939941406,2011-10-25
19.023998260498047,2011-10-26
20.036476135253906,2011-10-27
20.13543701171875,2011-10-28
19.678682327270508,2011-10-31
17.760297775268555,2011-11-01
17.66132926940918,2011-11-02
18.293176651000977,2011-11-03
17.973447799682617,2011-11-04
18.277957916259766,2011-11-07
19.062053680419922,2011-11-08
16.983802795410156,2011-11-09
17.280696868896484,2011-11-10
17.13605499267578,2011-11-11
17.501462936401367,2011-11-14
17.7755184173584,2011-11-15
17.242631912231445,2011-11-16
16.587949752807617,2011-11-17
16.504207611083984,2011-11-18
16.024606704711914,2011-11-21
15.781007766723633,2011-11-22
15.407981872558594,2011-11-23
15.484113693237305,2011-11-25
15.78862190246582,2011-11-28
15.461276054382324,2011-11-29
16.20731544494629,2011-11-30
15.956100463867188,2011-12-01
16.199703216552734,2011-12-02
16.43569564819336,2011-12-05
16.504207611083984,2011-12-06
16.702138900756836,2011-12-07
15.971323013305664,2011-12-08
16.10074234008789,2011-12-09
15.834291458129883,2011-12-12
15.3090238571167,2011-12-13
14.821813583374023,2011-12-14
15.301409721374512,2011-12-15
15.339476585388184,2011-12-16
14.502081871032715,2011-12-19
14.989296913146973,2011-12-20
15.468884468078613,2011-12-21
15.75817584991455,2011-12-22
15.605914115905762,2011-12-23
15.293797492980957,2011-12-27
15.1187105178833,2011-12-28
15.385151863098145,2011-12-29
15.430825233459473,2011-12-30
16.024606704711914,2012-01-03
16.10074234008789,2012-01-04
16.877229690551758,2012-01-05
17.448177337646484,2012-01-06
17.387271881103516,2012-01-09
17.69178009033203,2012-01-10
18.62813949584961,2012-01-11
18.780385971069336,2012-01-12
18.491107940673828,2012-01-13
18.422590255737305,2012-01-17
18.658586502075195,2012-01-18
18.894575119018555,2012-01-19
19.03160858154297,2012-01-20
18.9707088470459,2012-01-23
18.871747970581055,2012-01-24
18.9707088470459,2012-01-25
18.818449020385742,2012-01-26
18.55200958251953,2012-01-27
18.445430755615234,2012-01-30
18.28557014465332,2012-01-31
18.55200958251953,2012-02-01
18.50633430480957,2012-02-02
19.929899215698242,2012-02-03
20.32575225830078,2012-02-06
19.96034812927246,2012-02-07
19.602556228637695,2012-02-08
19.594942092895508,2012-02-09
19.4122371673584,2012-02-10
19.29043197631836,2012-02-13
19.33611297607422,2012-02-14
18.978315353393555,2012-02-15
20.683549880981445,2012-02-16
20.812963485717773,2012-02-17
20.599809646606445,2012-02-21
20.211566925048828,2012-02-22
20.39427375793457,2012-02-23
19.846158981323242,2012-02-24
20.143051147460938,2012-02-27
19.899446487426758,2012-02-28
19.808094024658203,2012-02-29
20.150659561157227,2012-03-01
20.13543701171875,2012-03-02
19.79286766052246,2012-03-05
18.711870193481445,2012-03-06
18.94025230407715,2012-03-07
19.374174118041992,2012-03-08
19.503591537475586,2012-03-09
19.328500747680664,2012-03-12
19.846158981323242,2012-03-13
20.036476135253906,2012-03-14
19.8309383392334,2012-03-15
19.465524673461914,2012-03-16
19.328500747680664,2012-03-19
19.100120544433594,2012-03-20
19.252370834350586,2012-03-21
19.069665908813477,2012-03-22
19.161022186279297,2012-03-23
19.473142623901367,2012-03-26
19.29804801940918,2012-03-27
19.14579963684082,2012-03-28
19.267601013183594,2012-03-29
19.52642059326172,2012-03-30
20.371429443359375,2012-04-02
19.442689895629883,2012-04-03
19.107736587524414,2012-04-04
18.8869686126709,2012-04-05
18.422590255737305,2012-04-09
18.04957389831543,2012-04-10
18.293176651000977,2012-04-11
18.49872589111328,2012-04-12
18.118083953857422,2012-04-13
17.828807830810547,2012-04-16
18.300792694091797,2012-04-17
18.3845272064209,2012-04-18
18.277957916259766,2012-04-19
17.965835571289062,2012-04-20
17.47101593017578,2012-04-23
17.425338745117188,2012-04-24
17.74506187438965,2012-04-25
18.05718994140625,2012-04-26
17.912548065185547,2012-04-27
17.509077072143555,2012-04-30
17.74506187438965,2012-05-01
17.455791473388672,2012-05-02
17.02947998046875,2012-05-03
17.021873474121094,2012-05-04
17.0599308013916,2012-05-07
16.92289924621582,2012-05-08
17.08277130126953,2012-05-09
17.02947998046875,2012-05-10
16.747812271118164,2012-05-11
16.466142654418945,2012-05-14
16.3062801361084,2012-05-15
16.67930030822754,2012-05-16
16.4509220123291,2012-05-17
16.123573303222656,2012-05-18
16.397626876831055,2012-05-21
16.3671817779541,2012-05-22
16.84677505493164,2012-05-23
16.77826690673828,2012-05-24
17.08277130126953,2012-05-25
17.394887924194336,2012-05-29
17.02947998046875,2012-05-30
16.900066375732422,2012-05-31
16.755422592163086,2012-06-01
16.070287704467773,2012-06-04
16.17686653137207,2012-06-05
16.618392944335938,2012-06-06
16.633623123168945,2012-06-07
16.785871505737305,2012-06-08
16.686914443969727,2012-06-11
16.877229690551758,2012-06-12
16.648845672607422,2012-06-13
16.595558166503906,2012-06-14
16.549884796142578,2012-06-15
16.31389045715332,2012-06-18
16.549884796142578,2012-06-19
16.351953506469727,2012-06-20
15.712491035461426,2012-06-21
15.682043075561523,2012-06-22
15.156767845153809,2012-06-25
15.111095428466797,2012-06-26
14.966455459594727,2012-06-27
15.088261604309082,2012-06-28
15.012129783630371,2012-06-29
14.897942543029785,2012-07-02
15.735332489013672,2012-07-03
15.636366844177246,2012-07-05
15.461276054382324,2012-07-06
15.3927640914917,2012-07-09
15.073028564453125,2012-07-10
15.149157524108887,2012-07-11
14.71523666381836,2012-07-12
14.936002731323242,2012-07-13
14.753300666809082,2012-07-16
14.920778274536133,2012-07-17
15.278575897216797,2012-07-18
15.331862449645996,2012-07-19
14.73807430267334,2012-07-20
14.692400932312012,2012-07-23
14.479246139526367,2012-07-24
14.311767578125,2012-07-25
14.547760963439941,2012-07-26
14.974069595336914,2012-07-27
14.73807430267334,2012-07-30
15.004514694213867,2012-07-31
14.966455459594727,2012-08-01
14.570600509643555,2012-08-02
15.2557373046875,2012-08-03
15.111095428466797,2012-08-06
15.545013427734375,2012-08-07
15.514564514160156,2012-08-08
15.720104217529297,2012-08-09
15.636366844177246,2012-08-10
15.583077430725098,2012-08-13
15.385151863098145,2012-08-14
15.331862449645996,2012-08-15
16.237764358520508,2012-08-16
16.755422592163086,2012-08-17
16.648845672607422,2012-08-20
16.466142654418945,2012-08-21
16.54227066040039,2012-08-22
16.245376586914062,2012-08-23
16.123573303222656,2012-08-24
16.154027938842773,2012-08-27
15.940874099731445,2012-08-28
16.21493148803711,2012-08-29
16.070287704467773,2012-08-30
16.252988815307617,2012-08-31
16.222543716430664,2012-09-04
16.56511116027832,2012-09-05
17.09037971496582,2012-09-06
17.790746688842773,2012-09-07
17.493850708007812,2012-09-10
17.48624038696289,2012-09-11
17.608041763305664,2012-09-12
17.912548065185547,2012-09-13
18.376916885375977,2012-09-14
18.118083953857422,2012-09-17
18.597681045532227,2012-09-18
18.841289520263672,2012-09-19
18.590068817138672,2012-09-20
18.879352569580078,2012-09-21
18.544395446777344,2012-09-24
17.90494155883789,2012-09-25
17.805967330932617,2012-09-26
17.646100997924805,2012-09-27
17.318763732910156,2012-09-28
17.577590942382812,2012-10-01
18.026737213134766,2012-10-02
18.567232131958008,2012-10-03
18.765159606933594,2012-10-04
18.879352569580078,2012-10-05
18.70426368713379,2012-10-08
18.55200958251953,2012-10-09
18.445430755615234,2012-10-10
18.772777557373047,2012-10-11
18.605300903320312,2012-10-12
18.635746002197266,2012-10-15
18.871747970581055,2012-10-16
19.07727813720703,2012-10-17
19.457914352416992,2012-10-18
18.7194881439209,2012-10-19
18.742334365844727,2012-10-22
18.1713809967041,2012-10-23
18.034347534179688,2012-10-24
17.98866844177246,2012-10-25
17.72222900390625,2012-10-26
19.4122371673584,2012-10-31
19.549264907836914,2012-11-01
19.633005142211914,2012-11-02
19.465524673461914,2012-11-05
19.937511444091797,2012-11-06
19.0544376373291,2012-11-07
18.818449020385742,2012-11-08
19.062053680419922,2012-11-09
19.229536056518555,2012-11-12
18.894575119018555,2012-11-13
18.39975357055664,2012-11-14
18.178987503051758,2012-11-15
18.15615463256836,2012-11-16
18.978315353393555,2012-11-19
18.72710418701172,2012-11-20
18.72710418701172,2012-11-21
19.191471099853516,2012-11-23
19.206697463989258,2012-11-26
19.039216995239258,2012-11-27
19.244760513305664,2012-11-28
19.86138153076172,2012-11-29
19.701522827148438,2012-11-30
19.419851303100586,2012-12-03
19.343727111816406,2012-12-04
19.03160858154297,2012-12-05
18.70426368713379,2012-12-06
19.176246643066406,2012-12-07
19.244760513305664,2012-12-10
19.374174118041992,2012-12-11
19.511198043823242,2012-12-12
19.12295913696289,2012-12-13
18.734716415405273,2012-12-14
18.917415618896484,2012-12-17
19.40462303161621,2012-12-18
20.691162109375,2012-12-19
20.812963485717773,2012-12-20
20.797739028930664,2012-12-21
21.056568145751953,2012-12-24
21.02611541748047,2012-12-26
21.28495216369629,2012-12-27
21.20120620727539,2012-12-28
21.94724464416504,2012-12-31
22.175621032714844,2013-01-02
22.700897216796875,2013-01-03
22.731346130371094,2013-01-04
22.579099655151367,2013-01-07
22.35833740234375,2013-01-08
22.81509017944336,2013-01-09
23.172880172729492,2013-01-10
23.111982345581055,2013-01-11
23.089141845703125,2013-01-14
23.294687271118164,2013-01-15
22.31265640258789,2013-01-16
22.449678421020508,2013-01-17
22.289813995361328,2013-01-18
21.794992446899414,2013-01-22
21.749319076538086,2013-01-23
21.909189224243164,2013-01-24
22.129945755004883,2013-01-25
21.94724464416504,2013-01-28
21.65796661376953,2013-01-29
21.269725799560547,2013-01-30
21.3839111328125,2013-01-31
21.444812774658203,2013-02-01
21.28495216369629,2013-02-04
21.764543533325195,2013-02-05
21.711257934570312,2013-02-06
21.673192977905273,2013-02-07
21.749319076538086,2013-02-08
21.71886444091797,2013-02-11
21.73409652709961,2013-02-12
21.825443267822266,2013-02-13
21.12508201599121,2013-02-14
21.13269805908203,2013-02-15
21.071796417236328,2013-02-19
20.630260467529297,2013-02-20
20.181110382080078,2013-02-21
20.637876510620117,2013-02-22
20.044086456298828,2013-02-25
20.42471694946289,2013-02-26
20.858638763427734,2013-02-27
20.66832733154297,2013-02-28
20.714004516601562,2013-03-01
20.62264633178711,2013-03-04
20.995668411254883,2013-03-05
21.24687957763672,2013-03-06
21.224044799804688,2013-03-07
21.315399169921875,2013-03-08
21.5513916015625,2013-03-11
21.597070693969727,2013-03-12
21.368688583374023,2013-03-13
21.437198638916016,2013-03-14
21.47526741027832,2013-03-15
21.34585189819336,2013-03-18
21.39152717590332,2013-03-19
22.228914260864258,2013-03-20
21.794992446899414,2013-03-21
21.482873916625977,2013-03-22
21.437198638916016,2013-03-25
21.42958641052246,2013-03-26
21.36107063293457,2013-03-27
21.178369522094727,2013-03-28
21.163145065307617,2013-04-01
21.262109756469727,2013-04-02
21.163145065307617,2013-04-03
21.11747169494629,2013-04-04
20.949996948242188,2013-04-05
21.003276824951172,2013-04-08
20.957603454589844,2013-04-09
21.597070693969727,2013-04-10
22.624771118164062,2013-04-11
22.54865074157715,2013-04-12
22.008146286010742,2013-04-15
22.43445587158203,2013-04-16
22.28220558166504,2013-04-17
22.061439514160156,2013-04-18
22.19085121154785,2013-04-19
22.266977310180664,2013-04-22
22.723735809326172,2013-04-23
23.180496215820312,2013-04-24
23.37842559814453,2013-04-25
23.218555450439453,2013-04-26
23.4393253326416,2013-04-29
23.477388381958008,2013-04-30
22.974956512451172,2013-05-01
23.720991134643555,2013-05-02
24.43657875061035,2013-05-03
24.223430633544922,2013-05-06
24.094013214111328,2013-05-07
24.42135238647461,2013-05-08
24.094013214111328,2013-05-09
23.918920516967773,2013-05-10
23.599193572998047,2013-05-13
24.01788330078125,2013-05-14
24.59644889831543,2013-05-15
24.657344818115234,2013-05-16
25.44145393371582,2013-05-17
25.654600143432617,2013-05-20
25.42622184753418,2013-05-21
25.296810150146484,2013-05-22
25.007524490356445,2013-05-23
25.02275276184082,2013-05-24
25.852529525756836,2013-05-28
25.921045303344727,2013-05-29
26.37019157409668,2013-05-30
25.79924201965332,2013-05-31
26.202713012695312,2013-06-03
26.61379623413086,2013-06-04
25.89820671081543,2013-06-05
26.21794319152832,2013-06-06
26.667097091674805,2013-06-07
26.44631576538086,2013-06-10
25.829696655273438,2013-06-11
25.464292526245117,2013-06-12
26.263614654541016,2013-06-13
26.10374641418457,2013-06-14
25.677446365356445,2013-06-17
25.89059829711914,2013-06-18
25.62415313720703,2013-06-19
24.786766052246094,2013-06-20
24.52031898498535,2013-06-21
23.918920516967773,2013-06-24
24.223430633544922,2013-06-25
24.779151916503906,2013-06-26
25.197843551635742,2013-06-27
25.35771369934082,2013-06-28
25.882976531982422,2013-07-01
25.95911407470703,2013-07-02
25.98956298828125,2013-07-03
26.39302635192871,2013-07-05
26.37019157409668,2013-07-08
26.583351135253906,2013-07-09
26.895471572875977,2013-07-10
27.512088775634766,2013-07-11
27.71001625061035,2013-07-12
27.786148071289062,2013-07-15
27.54254150390625,2013-07-16
27.6795597076416,2013-07-17
28.04497528076172,2013-07-18
27.86988067626953,2013-07-19
27.98406982421875,2013-07-22
27.86988067626953,2013-07-23
28.273359298706055,2013-07-24
28.22767448425293,2013-07-25
27.915563583374023,2013-07-26
27.694791793823242,2013-07-29
27.786148071289062,2013-07-30
27.306549072265625,2013-07-31
27.7633056640625,2013-08-01
28.128711700439453,2013-08-02
27.97646141052246,2013-08-05
27.375062942504883,2013-08-06
27.009653091430664,2013-08-07
27.41312599182129,2013-08-08
27.420743942260742,2013-08-09
27.390287399291992,2013-08-12
27.283714294433594,2013-08-13
27.078168869018555,2013-08-14
26.301679611206055,2013-08-15
26.17226219177246,2013-08-16
26.25600814819336,2013-08-19
26.4843807220459,2013-08-20
26.28645133972168,2013-08-21
26.636634826660156,2013-08-22
26.689931869506836,2013-08-23
26.583351135253906,2013-08-26
25.646984100341797,2013-08-27
25.82208251953125,2013-08-28
26.22554588317871,2013-08-29
25.943883895874023,2013-08-30
25.98956298828125,2013-09-03
27.291322708129883,2013-09-04
27.656734466552734,2013-09-05
27.51970672607422,2013-09-06
27.770912170410156,2013-09-09
28.166780471801758,2013-09-10
27.671945571899414,2013-09-11
27.68717384338379,2013-09-12
27.451189041137695,2013-09-13
27.57299041748047,2013-09-16
27.946006774902344,2013-09-17
28.60831642150879,2013-09-18
28.34186363220215,2013-09-19
28.037355422973633,2013-09-20
28.2657470703125,2013-09-23
28.501726150512695,2013-09-24
28.303804397583008,2013-09-25
28.128711700439453,2013-09-26
27.68717384338379,2013-09-27
27.382671356201172,2013-09-30
27.336999893188477,2013-10-01
27.35983657836914,2013-10-02
26.865020751953125,2013-10-03
27.177139282226562,2013-10-04
26.781278610229492,2013-10-07
26.042848587036133,2013-10-08
26.004783630371094,2013-10-09
26.530054092407227,2013-10-10
26.91069221496582,2013-10-11
26.895471572875977,2013-10-14
26.415874481201172,2013-10-15
26.743215560913086,2013-10-16
27.146678924560547,2013-10-17
27.32176399230957,2013-10-18
27.02488136291504,2013-10-21
26.95636749267578,2013-10-22
26.682310104370117,2013-10-23
27.12384605407715,2013-10-24
27.09339141845703,2013-10-25
27.253267288208008,2013-10-28
27.451189041137695,2013-10-29
28.34186363220215,2013-10-30
28.128711700439453,2013-10-31
28.463666915893555,2013-11-01
28.524572372436523,2013-11-04
28.235294342041016,2013-11-05
27.854663848876953,2013-11-06
27.34461212158203,2013-11-07
27.907941818237305,2013-11-08
27.923171997070312,2013-11-11
27.907941818237305,2013-11-12
29.262981414794922,2013-11-13
29.308673858642578,2013-11-14
29.514205932617188,2013-11-15
29.361963272094727,2013-11-18
28.935649871826172,2013-11-19
28.692052841186523,2013-11-20
29.019392013549805,2013-11-21
28.64637565612793,2013-11-22
28.585464477539062,2013-11-25
28.676820755004883,2013-11-26
29.575119018554688,2013-11-27
29.483762741088867,2013-11-29
29.773046493530273,2013-12-02
29.034618377685547,2013-12-03
29.46854019165039,2013-12-04
29.75782012939453,2013-12-05
30.579980850219727,2013-12-06
31.135705947875977,2013-12-09
30.755069732666016,2013-12-10
30.572372436523438,2013-12-11
30.488630294799805,2013-12-12
30.481019973754883,2013-12-13
31.546781539916992,2013-12-16
31.61530303955078,2013-12-17
31.417375564575195,2013-12-18
30.678953170776367,2013-12-19
31.204219818115234,2013-12-20
31.43259620666504,2013-12-23
31.120487213134766,2013-12-24
31.60769271850586,2013-12-26
31.166154861450195,2013-12-27
30.97583770751953,2013-12-30
31.112863540649414,2013-12-31
31.17376136779785,2014-01-02
30.123220443725586,2014-01-03
30.755069732666016,2014-01-06
30.602819442749023,2014-01-07
30.77030372619629,2014-01-08
30.823593139648438,2014-01-09
30.473413467407227,2014-01-10
30.130840301513672,2014-01-13
30.46578598022461,2014-01-14
29.978593826293945,2014-01-15
29.689298629760742,2014-01-16
29.384801864624023,2014-01-17
29.186880111694336,2014-01-21
29.537044525146484,2014-01-22
29.247774124145508,2014-01-23
28.037355422973633,2014-01-24
27.98406982421875,2014-01-27
28.022138595581055,2014-01-28
27.671945571899414,2014-01-29
28.04497528076172,2014-01-30
27.466413497924805,2014-01-31
26.834558486938477,2014-02-03
27.26848602294922,2014-02-04
26.826953887939453,2014-02-05
26.819337844848633,2014-02-06
27.489248275756836,2014-02-07
26.568119049072266,2014-02-10
26.834558486938477,2014-02-11
27.070545196533203,2014-02-12
26.796497344970703,2014-02-13
27.36744499206543,2014-02-14
27.641511917114258,2014-02-18
27.42835235595703,2014-02-19
27.793758392333984,2014-02-20
27.93077850341797,2014-02-21
27.824199676513672,2014-02-24
27.481643676757812,2014-02-25
28.037355422973633,2014-02-26
27.99167823791504,2014-02-27
27.557767868041992,2014-02-28
27.565372467041016,2014-03-03
28.113489151000977,2014-03-04
28.562631607055664,2014-03-05
28.577865600585938,2014-03-06
28.692052841186523,2014-03-07
28.235294342041016,2014-03-10
26.781278610229492,2014-03-11
26.53767204284668,2014-03-12
25.951494216918945,2014-03-13
26.181894302368164,2014-03-14
26.596637725830078,2014-03-17
27.011362075805664,2014-03-18
26.811681747436523,2014-03-19
27.08048439025879,2014-03-20
26.88848114013672,2014-03-21
26.988327026367188,2014-03-24
26.50446891784668,2014-03-25
26.2817440032959,2014-03-26
26.50446891784668,2014-03-27
26.673439025878906,2014-03-28
26.435348510742188,2014-03-31
26.3739070892334,2014-04-01
26.788639068603516,2014-04-02
27.21873664855957,2014-04-03
26.734878540039062,2014-04-04
26.197263717651367,2014-04-07
26.519832611083984,2014-04-08
25.820932388305664,2014-04-09
25.575162887573242,2014-04-10
24.52297019958496,2014-04-11
24.999149322509766,2014-04-14
25.62125015258789,2014-04-15
26.089738845825195,2014-04-16
26.097408294677734,2014-04-17
26.097408294677734,2014-04-21
26.289430618286133,2014-04-22
26.412307739257812,2014-04-23
26.243345260620117,2014-04-24
25.897733688354492,2014-04-25
25.928451538085938,2014-04-28
26.1051025390625,2014-04-29
26.48143196105957,2014-04-30
26.803997039794922,2014-05-01
26.85776138305664,2014-05-02
26.688796997070312,2014-05-05
26.688796997070312,2014-05-06
26.9345645904541,2014-05-07
26.765596389770508,2014-05-08
26.289430618286133,2014-05-09
26.742565155029297,2014-05-12
26.99600601196289,2014-05-13
26.834718704223633,2014-05-14
26.389265060424805,2014-05-15
26.11277961730957,2014-05-16
26.304790496826172,2014-05-19
25.398515701293945,2014-05-20
25.698047637939453,2014-05-21
25.667327880859375,2014-05-22
25.82861328125,2014-05-23
26.06669807434082,2014-05-27
26.565919876098633,2014-05-28
26.458389282226562,2014-05-29
26.55823516845703,2014-05-30
26.773279190063477,2014-06-02
27.08048439025879,2014-06-03
28.048194885253906,2014-06-04
27.85619354248047,2014-06-05
28.305362701416016,2014-06-06
28.266643524169922,2014-06-09
28.189193725585938,2014-06-10
27.97235679626465,2014-06-11
27.50769805908203,2014-06-12
27.5928897857666,2014-06-13
27.92588996887207,2014-06-16
28.158214569091797,2014-06-17
28.111757278442383,2014-06-18
28.165966033935547,2014-06-19
28.049800872802734,2014-06-20
28.398290634155273,2014-06-23
28.328594207763672,2014-06-24
28.723556518554688,2014-06-25
28.576414108276367,2014-06-26
28.359573364257812,2014-06-27
28.111757278442383,2014-06-30
29.110769271850586,2014-07-01
29.226932525634766,2014-07-02
29.226932525634766,2014-07-03
28.994598388671875,2014-07-07
29.103017807006836,2014-07-08
29.405054092407227,2014-07-09
29.234670639038086,2014-07-10
29.38956069946289,2014-07-11
29.195953369140625,2014-07-14
29.103017807006836,2014-07-15
29.025583267211914,2014-07-16
28.731298446655273,2014-07-17
28.971370697021484,2014-07-18
28.986862182617188,2014-07-21
29.24241065979004,2014-07-22
28.971370697021484,2014-07-23
27.678077697753906,2014-07-24
27.159204483032227,2014-07-25
27.027557373046875,2014-07-28
26.679061889648438,2014-07-29
26.570646286010742,2014-07-30
26.19117546081543,2014-07-31
25.896886825561523,2014-08-01
26.02854347229004,2014-08-04
25.834932327270508,2014-08-05
25.86591148376465,2014-08-06
25.641326904296875,2014-08-07
25.966585159301758,2014-08-08
26.17568588256836,2014-08-11
26.098237991333008,2014-08-12
26.29184913635254,2014-08-13
26.29184913635254,2014-08-14
26.2066593170166,2014-08-15
26.640338897705078,2014-08-18
26.771989822387695,2014-08-19
26.741010665893555,2014-08-20
26.795223236083984,2014-08-21
26.516429901123047,2014-08-22
26.84943389892578,2014-08-25
26.988828659057617,2014-08-26
26.880414962768555,2014-08-27
26.8571834564209,2014-08-28
26.950103759765625,2014-08-29
26.950103759765625,2014-09-02
26.694551467895508,2014-09-03
26.81846046447754,2014-09-04
26.779739379882812,2014-09-05
25.967283248901367,2014-09-08
25.834474563598633,2014-09-09
26.006336212158203,2014-09-10
26.256330490112305,2014-09-11
25.990718841552734,2014-09-12
26.27195167541504,2014-09-15
26.334449768066406,2014-09-16
26.443819046020508,2014-09-17
26.584440231323242,2014-09-18
26.514127731323242,2014-09-19
26.123517990112305,2014-09-22
25.951663970947266,2014-09-23
26.287578582763672,2014-09-24
25.67823600769043,2014-09-25
25.9125919342041,2014-09-26
25.170455932617188,2014-09-29
24.95172119140625,2014-09-30
25.38138198852539,2014-10-01
25.920413970947266,2014-10-02
26.373504638671875,2014-10-03
26.365703582763672,2014-10-06
24.818912506103516,2014-10-07
25.13920783996582,2014-10-08
24.240812301635742,2014-10-09
23.662729263305664,2014-10-10
23.272125244140625,2014-10-13
23.52210807800293,2014-10-14
23.194000244140625,2014-10-15
23.38930320739746,2014-10-16
23.6236629486084,2014-10-17
23.7017879486084,2014-10-20
24.092391967773438,2014-10-21
24.45956039428711,2014-10-22
24.16269302368164,2014-10-23
23.46742057800293,2014-10-24
23.498668670654297,2014-10-27
24.350189208984375,2014-10-28
23.998647689819336,2014-10-29
24.045515060424805,2014-10-30
24.529865264892578,2014-10-31
24.357995986938477,2014-11-03
24.07676124572754,2014-11-04
24.00645637512207,2014-11-05
24.50642967224121,2014-11-06
24.67829132080078,2014-11-07
24.311134338378906,2014-11-10
24.49080467224121,2014-11-11
24.545488357543945,2014-11-12
24.72516441345215,2014-11-13
24.834537506103516,2014-11-14
25.240760803222656,2014-11-17
25.209518432617188,2014-11-18
25.115768432617188,2014-11-19
25.100143432617188,2014-11-20
25.100143432617188,2014-11-21
25.147016525268555,2014-11-24
25.17826271057129,2014-11-25
25.053272247314453,2014-11-26
26.11570930480957,2014-11-28
25.732921600341797,2014-12-01
25.9829044342041,2014-12-02
26.279766082763672,2014-12-03
25.85009765625,2014-12-04
26.506317138671875,2014-12-05
25.75754737854004,2014-12-08
25.860015869140625,2014-12-09
25.19794464111328,2014-12-10
25.371341705322266,2014-12-11
24.882673263549805,2014-12-12
24.43341827392578,2014-12-15
24.220609664916992,2014-12-16
24.551639556884766,2014-12-17
25.024545669555664,2014-12-18
25.860015869140625,2014-12-19
26.191041946411133,2014-12-22
26.451139450073242,2014-12-23
26.34868049621582,2014-12-24
26.585140228271484,2014-12-26
27.270845413208008,2014-12-29
27.657052993774414,2014-12-30
27.515178680419922,2014-12-31
27.460002899169922,2015-01-02
27.05803871154785,2015-01-05
27.46788215637207,2015-01-06
28.24817657470703,2015-01-07
28.531919479370117,2015-01-08
28.051136016845703,2015-01-09
28.24817657470703,2015-01-12
27.783151626586914,2015-01-13
27.034391403198242,2015-01-14
26.34868049621582,2015-01-15
26.545730590820312,2015-01-16
26.742767333984375,2015-01-20
26.711238861083984,2015-01-21
26.656068801879883,2015-01-22
26.60089683532715,2015-01-23
26.56148910522461,2015-01-26
26.34079933166504,2015-01-27
25.88365936279297,2015-01-28
26.13587188720703,2015-01-29
25.71026039123535,2015-01-30
26.096466064453125,2015-02-02
26.78217315673828,2015-02-03
28.240312576293945,2015-02-04
28.571334838867188,2015-02-05
28.374290466308594,2015-02-06
28.374290466308594,2015-02-09
29.57231330871582,2015-02-10
29.690542221069336,2015-02-11
29.966402053833008,2015-02-12
29.6511287689209,2015-02-13
29.35163116455078,2015-02-17
29.31221580505371,2015-02-18
29.564435958862305,2015-02-19
29.674776077270508,2015-02-20
29.706298828125,2015-02-23
29.753589630126953,2015-02-24
29.840293884277344,2015-02-25
29.60384178161621,2015-02-26
29.40680503845215,2015-02-27
29.64325523376465,2015-03-02
29.793012619018555,2015-03-03
29.611717224121094,2015-03-04
29.64325523376465,2015-03-05
29.036357879638672,2015-03-06
29.926362991333008,2015-03-09
29.838953018188477,2015-03-10
30.02171516418457,2015-03-11
30.538236618041992,2015-03-12
30.236265182495117,2015-03-13
30.65743064880371,2015-03-16
30.426979064941406,2015-03-17
30.593862533569336,2015-03-18
30.713058471679688,2015-03-19
30.887876510620117,2015-03-20
30.665380477905273,2015-03-23
30.07733726501465,2015-03-24
29.703861236572266,2015-03-25
29.680011749267578,2015-03-26
29.648237228393555,2015-03-27
29.94225311279297,2015-03-30
29.79921531677246,2015-03-31
29.195287704467773,2015-04-01
29.004566192626953,2015-04-02
29.131715774536133,2015-04-06
28.392684936523438,2015-04-07
28.694656372070312,2015-04-08
28.837690353393555,2015-04-09
29.060199737548828,2015-04-10
28.92510414123535,2015-04-13
28.988679885864258,2015-04-14
29.354217529296875,2015-04-15
29.465457916259766,2015-04-16
29.11581802368164,2015-04-17
29.489301681518555,2015-04-20
29.529037475585938,2015-04-21
29.529037475585938,2015-04-22
28.543676376342773,2015-04-23
28.28144073486328,2015-04-24
28.432422637939453,2015-04-27
28.38475227355957,2015-04-28
28.217870712280273,2015-04-29
27.860280990600586,2015-04-30
28.14635467529297,2015-05-01
28.130462646484375,2015-05-04
27.8205509185791,2015-05-05
27.629837036132812,2015-05-06
27.717243194580078,2015-05-07
28.066890716552734,2015-05-08
27.987422943115234,2015-05-11
27.606000900268555,2015-05-12
27.653669357299805,2015-05-13
27.534481048583984,2015-05-14
27.7410831451416,2015-05-15
