MOS,Date
16.299571990966797,1995-05-12
16.432445526123047,1995-05-15
16.609607696533203,1995-05-16
16.388153076171875,1995-05-17
16.432445526123047,1995-05-18
16.432445526123047,1995-05-19
16.476736068725586,1995-05-22
16.078109741210938,1995-05-23
15.989521980285645,1995-05-24
15.81235408782959,1995-05-25
15.900925636291504,1995-05-26
16.122394561767578,1995-05-30
15.945222854614258,1995-05-31
15.945222854614258,1995-06-01
16.078109741210938,1995-06-02
16.476736068725586,1995-06-05
16.875362396240234,1995-06-06
16.83106803894043,1995-06-07
17.096826553344727,1995-06-08
17.229705810546875,1995-06-09
17.229705810546875,1995-06-12
17.185409545898438,1995-06-13
17.229705810546875,1995-06-14
17.096826553344727,1995-06-15
17.096826553344727,1995-06-16
17.229705810546875,1995-06-19
18.204133987426758,1995-06-20
18.425600051879883,1995-06-21
18.816116333007812,1995-06-22
18.86050033569336,1995-06-23
18.72736167907715,1995-06-26
18.816116333007812,1995-06-27
19.12675666809082,1995-06-28
19.215513229370117,1995-06-29
19.215513229370117,1995-06-30
19.393030166625977,1995-07-03
19.481781005859375,1995-07-05
19.34864616394043,1995-07-06
19.614917755126953,1995-07-07
20.103073120117188,1995-07-10
20.014314651489258,1995-07-11
20.99061393737793,1995-07-12
20.85749053955078,1995-07-13
20.99061393737793,1995-07-14
21.301258087158203,1995-07-17
21.034996032714844,1995-07-18
20.458084106445312,1995-07-19
21.034996032714844,1995-07-20
21.21251106262207,1995-07-21
21.43439292907715,1995-07-24
22.055686950683594,1995-07-25
22.233192443847656,1995-07-26
21.390018463134766,1995-07-27
21.43439292907715,1995-07-28
21.390018463134766,1995-07-31
21.43439292907715,1995-08-01
21.478776931762695,1995-08-02
21.7894287109375,1995-08-03
22.277572631835938,1995-08-04
22.233192443847656,1995-08-07
22.055686950683594,1995-08-08
22.011314392089844,1995-08-09
21.700658798217773,1995-08-10
21.168142318725586,1995-08-11
21.922555923461914,1995-08-14
21.345645904541016,1995-08-15
21.21251106262207,1995-08-16
21.079376220703125,1995-08-17
21.123754501342773,1995-08-18
21.25688934326172,1995-08-21
21.745046615600586,1995-08-22
22.055686950683594,1995-08-23
21.87818145751953,1995-08-24
21.922555923461914,1995-08-25
22.188810348510742,1995-08-28
22.76572036743164,1995-08-29
22.45508575439453,1995-08-30
22.45508575439453,1995-08-31
22.45508575439453,1995-09-01
22.588220596313477,1995-09-05
22.632591247558594,1995-09-06
22.854488372802734,1995-09-07
23.12075424194336,1995-09-08
23.43138885498047,1995-09-11
22.854488372802734,1995-09-12
23.156723022460938,1995-09-13
23.023386001586914,1995-09-14
23.245609283447266,1995-09-15
23.201171875,1995-09-18
23.112279891967773,1995-09-19
23.112279891967773,1995-09-20
23.423404693603516,1995-09-21
23.55674934387207,1995-09-22
23.023386001586914,1995-09-25
22.934490203857422,1995-09-26
22.978933334350586,1995-09-27
22.75670051574707,1995-09-28
22.53446388244629,1995-09-29
22.223339080810547,1995-10-02
21.645526885986328,1995-10-03
22.223339080810547,1995-10-04
22.223339080810547,1995-10-05
22.978933334350586,1995-10-06
22.75670051574707,1995-10-09
23.156723022460938,1995-10-10
24.4456729888916,1995-10-11
24.93460464477539,1995-10-12
25.245718002319336,1995-10-13
25.51239776611328,1995-10-16
25.55684471130371,1995-10-17
25.51239776611328,1995-10-18
25.379056930541992,1995-10-19
25.245718002319336,1995-10-20
25.51239776611328,1995-10-23
25.467939376831055,1995-10-24
24.801244735717773,1995-10-25
24.356788635253906,1995-10-26
24.356788635253906,1995-10-27
24.979042053222656,1995-10-30
24.890138626098633,1995-10-31
25.201269149780273,1995-11-01
25.245718002319336,1995-11-02
25.601285934448242,1995-11-03
26.17908477783203,1995-11-06
26.267988204956055,1995-11-07
25.95685386657715,1995-11-08
25.95685386657715,1995-11-09
26.534658432006836,1995-11-10
25.95685386657715,1995-11-13
26.09020233154297,1995-11-14
25.912410736083984,1995-11-15
26.045753479003906,1995-11-16
25.734630584716797,1995-11-17
26.13465118408203,1995-11-20
25.95685386657715,1995-11-21
27.15691375732422,1995-11-22
27.290264129638672,1995-11-24
27.290264129638672,1995-11-27
26.57910919189453,1995-11-28
26.845802307128906,1995-11-29
27.512502670288086,1995-11-30
27.645828247070312,1995-12-01
28.268091201782227,1995-12-04
28.356979370117188,1995-12-05
28.17920684814453,1995-12-06
28.356979370117188,1995-12-07
28.09030532836914,1995-12-08
28.001422882080078,1995-12-11
27.91251564025879,1995-12-12
27.791357040405273,1995-12-13
26.989694595336914,1995-12-14
26.72247886657715,1995-12-15
25.03005027770996,1995-12-18
25.653575897216797,1995-12-19
26.989694595336914,1995-12-20
27.1678466796875,1995-12-21
27.346004486083984,1995-12-22
27.61321449279785,1995-12-26
28.058609008789062,1995-12-27
28.86028480529785,1995-12-28
29.03842544555664,1995-12-29
29.840103149414062,1996-01-02
29.661951065063477,1996-01-03
28.9493408203125,1996-01-04
28.593050003051758,1996-01-05
28.771203994750977,1996-01-08
28.236759185791016,1996-01-09
26.811546325683594,1996-01-10
27.61321449279785,1996-01-11
28.058609008789062,1996-01-12
28.236759185791016,1996-01-15
27.969520568847656,1996-01-16
27.1678466796875,1996-01-17
24.76283073425293,1996-01-18
25.38634490966797,1996-01-19
25.38634490966797,1996-01-22
25.475433349609375,1996-01-23
26.009876251220703,1996-01-24
25.742631912231445,1996-01-25
26.188032150268555,1996-01-26
26.544326782226562,1996-01-29
26.45526695251465,1996-01-30
26.811546325683594,1996-01-31
27.1678466796875,1996-02-01
27.346004486083984,1996-02-02
27.1678466796875,1996-02-05
27.1678466796875,1996-02-06
27.1678466796875,1996-02-07
27.1678466796875,1996-02-08
27.1678466796875,1996-02-09
27.078779220581055,1996-02-12
27.25693130493164,1996-02-13
27.880449295043945,1996-02-14
28.325822830200195,1996-02-15
28.593050003051758,1996-02-16
28.236759185791016,1996-02-20
28.50398063659668,1996-02-21
28.147668838500977,1996-02-22
28.147668838500977,1996-02-23
27.880449295043945,1996-02-26
28.325822830200195,1996-02-27
29.39472198486328,1996-02-28
29.39472198486328,1996-02-29
29.840103149414062,1996-03-01
30.730850219726562,1996-03-04
30.463623046875,1996-03-05
29.661951065063477,1996-03-06
29.5728702545166,1996-03-07
28.236759185791016,1996-03-08
27.791357040405273,1996-03-11
27.969520568847656,1996-03-12
29.18699836730957,1996-03-13
28.026647567749023,1996-03-14
26.598548889160156,1996-03-15
26.77704429626465,1996-03-18
27.491104125976562,1996-03-19
27.848125457763672,1996-03-20
28.205158233642578,1996-03-21
27.491104125976562,1996-03-22
26.420024871826172,1996-03-25
26.77704429626465,1996-03-26
26.330764770507812,1996-03-27
25.973745346069336,1996-03-28
26.063007354736328,1996-03-29
23.47455406188965,1996-04-01
24.545637130737305,1996-04-02
24.991918563842773,1996-04-03
26.063007354736328,1996-04-04
26.063007354736328,1996-04-08
26.509279251098633,1996-04-09
26.86630630493164,1996-04-10
26.77704429626465,1996-04-11
27.312599182128906,1996-04-12
26.86630630493164,1996-04-15
26.95557403564453,1996-04-16
27.044818878173828,1996-04-17
26.598548889160156,1996-04-18
25.0811824798584,1996-04-19
25.616710662841797,1996-04-22
25.52745819091797,1996-04-23
25.616710662841797,1996-04-24
25.52745819091797,1996-04-25
25.616710662841797,1996-04-26
25.973745346069336,1996-04-29
26.330764770507812,1996-04-30
26.330764770507812,1996-05-01
26.330764770507812,1996-05-02
27.044818878173828,1996-05-03
26.598548889160156,1996-05-06
25.88448143005371,1996-05-07
26.063007354736328,1996-05-08
25.52745819091797,1996-05-09
25.438203811645508,1996-05-10
24.27786636352539,1996-05-13
24.45638084411621,1996-05-14
26.509279251098633,1996-05-15
27.134078979492188,1996-05-16
27.134078979492188,1996-05-17
28.205158233642578,1996-05-20
27.937387466430664,1996-05-21
27.580354690551758,1996-05-22
27.4018611907959,1996-05-23
27.22333526611328,1996-05-24
27.134078979492188,1996-05-28
26.598548889160156,1996-05-29
26.95557403564453,1996-05-30
26.152250289916992,1996-05-31
26.063007354736328,1996-06-03
26.687774658203125,1996-06-04
26.598548889160156,1996-06-05
26.152250289916992,1996-06-06
26.598548889160156,1996-06-07
26.152250289916992,1996-06-10
26.77704429626465,1996-06-11
28.176029205322266,1996-06-12
27.907663345336914,1996-06-13
27.728769302368164,1996-06-14
28.086566925048828,1996-06-17
27.907663345336914,1996-06-18
27.818222045898438,1996-06-19
27.639324188232422,1996-06-20
27.818222045898438,1996-06-21
27.281532287597656,1996-06-24
27.10264015197754,1996-06-25
26.834293365478516,1996-06-26
26.297622680664062,1996-06-27
26.923744201660156,1996-06-28
28.533811569213867,1996-07-01
27.37099266052246,1996-07-02
27.37099266052246,1996-07-03
27.10264015197754,1996-07-05
27.37099266052246,1996-07-08
27.19208335876465,1996-07-09
27.639324188232422,1996-07-10
27.19208335876465,1996-07-11
26.923744201660156,1996-07-12
25.492589950561523,1996-07-15
26.11872100830078,1996-07-16
27.01319694519043,1996-07-17
28.176029205322266,1996-07-18
28.62326431274414,1996-07-19
27.907663345336914,1996-07-22
27.728769302368164,1996-07-23
27.37099266052246,1996-07-24
28.533811569213867,1996-07-25
28.265451431274414,1996-07-26
27.818222045898438,1996-07-29
28.176029205322266,1996-07-30
28.265451431274414,1996-07-31
28.265451431274414,1996-08-01
28.176029205322266,1996-08-02
27.549884796142578,1996-08-05
27.19208335876465,1996-08-06
28.444368362426758,1996-08-07
28.533811569213867,1996-08-08
28.712703704833984,1996-08-09
28.98104476928711,1996-08-12
29.24939727783203,1996-08-13
29.428279876708984,1996-08-14
29.96495819091797,1996-08-15
30.322750091552734,1996-08-16
31.127777099609375,1996-08-19
31.127777099609375,1996-08-20
31.038347244262695,1996-08-21
31.664466857910156,1996-08-22
30.770002365112305,1996-08-23
30.41221046447754,1996-08-26
30.322750091552734,1996-08-27
29.78607749938965,1996-08-28
30.859432220458984,1996-08-29
30.770002365112305,1996-08-30
30.770002365112305,1996-09-03
30.770002365112305,1996-09-04
30.770002365112305,1996-09-05
30.054412841796875,1996-09-06
30.23332405090332,1996-09-09
30.143869400024414,1996-09-10
29.607175827026367,1996-09-11
28.76831817626953,1996-09-12
28.76831817626953,1996-09-13
29.12680435180664,1996-09-16
28.94756507873535,1996-09-17
28.589088439941406,1996-09-18
28.140989303588867,1996-09-19
27.872112274169922,1996-09-20
27.603256225585938,1996-09-23
27.06553077697754,1996-09-24
26.707054138183594,1996-09-25
27.513635635375977,1996-09-26
27.872112274169922,1996-09-27
28.051347732543945,1996-09-30
28.76831817626953,1996-10-01
28.320215225219727,1996-10-02
27.872112274169922,1996-10-03
28.409847259521484,1996-10-04
27.961729049682617,1996-10-07
27.603256225585938,1996-10-08
27.15514373779297,1996-10-09
27.513635635375977,1996-10-10
27.513635635375977,1996-10-11
27.24476432800293,1996-10-14
27.15514373779297,1996-10-15
27.424013137817383,1996-10-16
27.872112274169922,1996-10-17
27.961729049682617,1996-10-18
27.78249740600586,1996-10-21
27.961729049682617,1996-10-22
27.872112274169922,1996-10-23
28.94756507873535,1996-10-24
28.49947166442871,1996-10-25
27.24476432800293,1996-10-28
26.88627815246582,1996-10-29
27.24476432800293,1996-10-30
26.88627815246582,1996-10-31
27.15514373779297,1996-11-01
27.15514373779297,1996-11-04
27.15514373779297,1996-11-05
26.707054138183594,1996-11-06
25.990066528320312,1996-11-07
26.348569869995117,1996-11-08
26.61742401123047,1996-11-11
26.348569869995117,1996-11-12
26.258934020996094,1996-11-13
25.990066528320312,1996-11-14
25.09386444091797,1996-11-15
25.362735748291016,1996-11-18
25.004236221313477,1996-11-19
25.183494567871094,1996-11-20
24.82499885559082,1996-11-21
24.28727912902832,1996-11-22
25.004236221313477,1996-11-25
25.900447845458984,1996-11-26
25.541973114013672,1996-11-27
25.900447845458984,1996-11-29
25.362735748291016,1996-12-02
26.348569869995117,1996-12-03
26.52779769897461,1996-12-04
26.52779769897461,1996-12-05
26.079696655273438,1996-12-06
26.169326782226562,1996-12-09
27.513635635375977,1996-12-10
26.52779769897461,1996-12-11
27.932510375976562,1996-12-12
28.20195198059082,1996-12-13
27.842693328857422,1996-12-16
27.483449935913086,1996-12-17
27.124170303344727,1996-12-18
27.393619537353516,1996-12-19
26.854724884033203,1996-12-20
27.483449935913086,1996-12-23
27.303815841674805,1996-12-24
26.854724884033203,1996-12-26
27.213993072509766,1996-12-27
27.213993072509766,1996-12-30
28.11214256286621,1996-12-31
27.57324981689453,1997-01-02
28.561216354370117,1997-01-03
28.651052474975586,1997-01-06
28.740842819213867,1997-01-07
28.471403121948242,1997-01-08
28.38157844543457,1997-01-09
28.651052474975586,1997-01-10
28.561216354370117,1997-01-13
28.740842819213867,1997-01-14
28.561216354370117,1997-01-15
28.83066177368164,1997-01-16
29.72881317138672,1997-01-17
29.818635940551758,1997-01-20
29.818635940551758,1997-01-21
29.818635940551758,1997-01-22
29.010284423828125,1997-01-23
28.83066177368164,1997-01-24
28.022321701049805,1997-01-27
27.932510375976562,1997-01-28
27.752870559692383,1997-01-29
27.663070678710938,1997-01-30
27.393619537353516,1997-01-31
26.854724884033203,1997-02-03
26.315834045410156,1997-02-04
25.95656967163086,1997-02-05
25.597312927246094,1997-02-06
25.507497787475586,1997-02-07
24.87879180908203,1997-02-10
25.507497787475586,1997-02-11
26.585290908813477,1997-02-12
26.944541931152344,1997-02-13
26.675094604492188,1997-02-14
26.675094604492188,1997-02-18
26.675094604492188,1997-02-19
26.405651092529297,1997-02-20
26.315834045410156,1997-02-21
26.495471954345703,1997-02-24
26.046388626098633,1997-02-25
25.687129974365234,1997-02-26
25.058433532714844,1997-02-27
25.058433532714844,1997-02-28
25.148244857788086,1997-03-03
24.788984298706055,1997-03-04
24.519542694091797,1997-03-05
25.058433532714844,1997-03-06
25.148244857788086,1997-03-07
25.058433532714844,1997-03-10
24.699174880981445,1997-03-11
24.788984298706055,1997-03-12
24.57653045654297,1997-03-13
24.486494064331055,1997-03-14
24.216415405273438,1997-03-17
23.94635581970215,1997-03-18
24.396472930908203,1997-03-19
24.666545867919922,1997-03-20
25.476776123046875,1997-03-21
25.476776123046875,1997-03-24
25.836862564086914,1997-03-25
25.746835708618164,1997-03-26
25.65680694580078,1997-03-27
26.01690101623535,1997-03-31
26.01690101623535,1997-04-01
25.38673210144043,1997-04-02
25.476776123046875,1997-04-03
25.38673210144043,1997-04-04
25.65680694580078,1997-04-07
25.746835708618164,1997-04-08
25.566774368286133,1997-04-09
25.836862564086914,1997-04-10
25.566774368286133,1997-04-11
25.746835708618164,1997-04-14
26.19696807861328,1997-04-15
26.37700843811035,1997-04-16
26.917131423950195,1997-04-17
26.467016220092773,1997-04-18
25.026643753051758,1997-04-21
25.476776123046875,1997-04-22
24.486494064331055,1997-04-23
24.486494064331055,1997-04-24
23.94635581970215,1997-04-25
24.126405715942383,1997-04-28
25.566774368286133,1997-04-29
26.467016220092773,1997-04-30
26.647085189819336,1997-05-01
27.097185134887695,1997-05-02
27.00716781616211,1997-05-05
26.10692596435547,1997-05-06
26.10692596435547,1997-05-07
26.10692596435547,1997-05-08
26.37700843811035,1997-05-09
27.45728874206543,1997-05-12
26.647085189819336,1997-05-13
26.647085189819336,1997-05-14
26.467016220092773,1997-05-15
26.55705451965332,1997-05-16
27.00716781616211,1997-05-19
26.737089157104492,1997-05-20
26.55705451965332,1997-05-21
26.917131423950195,1997-05-22
27.277246475219727,1997-05-23
27.277246475219727,1997-05-27
27.097185134887695,1997-05-28
27.907407760620117,1997-05-29
28.177478790283203,1997-05-30
27.8173770904541,1997-06-02
28.267501831054688,1997-06-03
27.727371215820312,1997-06-04
27.907407760620117,1997-06-05
27.907407760620117,1997-06-06
27.36726188659668,1997-06-09
26.82710838317871,1997-06-10
27.9974308013916,1997-06-11
27.604116439819336,1997-06-12
27.513916015625,1997-06-13
27.333494186401367,1997-06-16
26.97264289855957,1997-06-17
26.97264289855957,1997-06-18
27.513916015625,1997-06-19
27.513916015625,1997-06-20
26.792224884033203,1997-06-23
27.55901336669922,1997-06-24
26.025455474853516,1997-06-25
26.250986099243164,1997-06-26
26.025455474853516,1997-06-27
25.258678436279297,1997-06-30
24.491886138916016,1997-07-01
24.3565731048584,1997-07-02
24.76251220703125,1997-07-03
25.84503173828125,1997-07-07
25.980342864990234,1997-07-08
26.205869674682617,1997-07-09
26.070560455322266,1997-07-10
26.205869674682617,1997-07-11
26.070560455322266,1997-07-14
26.115663528442383,1997-07-15
26.16075897216797,1997-07-16
26.29607582092285,1997-07-17
26.47649383544922,1997-07-18
26.070560455322266,1997-07-21
25.66461181640625,1997-07-22
24.266357421875,1997-07-23
24.5369930267334,1997-07-24
24.3565731048584,1997-07-25
23.905527114868164,1997-07-28
23.228954315185547,1997-07-29
23.138742446899414,1997-07-30
22.777912139892578,1997-07-31
23.2740535736084,1997-08-01
23.589797973632812,1997-08-04
23.99573516845703,1997-08-05
24.1761531829834,1997-08-06
24.085939407348633,1997-08-07
23.99573516845703,1997-08-08
24.446781158447266,1997-08-11
24.67230796813965,1997-08-12
24.717424392700195,1997-08-13
25.799930572509766,1997-08-14
25.1684627532959,1997-08-15
24.807621002197266,1997-08-18
24.897836685180664,1997-08-19
25.258678436279297,1997-08-20
25.258678436279297,1997-08-21
25.574390411376953,1997-08-22
25.84503173828125,1997-08-25
26.7020320892334,1997-08-26
25.980342864990234,1997-08-27
25.258678436279297,1997-08-28
25.393980026245117,1997-08-29
25.574390411376953,1997-09-02
26.025455474853516,1997-09-03
26.29607582092285,1997-09-04
26.7020320892334,1997-09-05
26.386281967163086,1997-09-08
26.431396484375,1997-09-09
26.341182708740234,1997-09-10
26.037418365478516,1997-09-11
25.630573272705078,1997-09-12
25.811391830444336,1997-09-15
26.30865478515625,1997-09-16
26.444244384765625,1997-09-17
26.444244384765625,1997-09-18
26.579845428466797,1997-09-19
26.760684967041016,1997-09-22
26.579845428466797,1997-09-23
26.26343536376953,1997-09-24
25.67577362060547,1997-09-25
25.94701385498047,1997-09-26
25.630573272705078,1997-09-29
25.494966506958008,1997-09-30
25.585384368896484,1997-10-01
25.811391830444336,1997-10-02
25.856599807739258,1997-10-03
25.766189575195312,1997-10-06
25.901798248291016,1997-10-07
25.992202758789062,1997-10-08
26.444244384765625,1997-10-09
26.579845428466797,1997-10-10
26.625057220458984,1997-10-13
27.212703704833984,1997-10-14
27.122310638427734,1997-10-15
26.489458084106445,1997-10-16
26.399049758911133,1997-10-17
26.17302703857422,1997-10-20
25.992202758789062,1997-10-21
26.670270919799805,1997-10-22
26.17302703857422,1997-10-23
25.811391830444336,1997-10-24
24.59088706970215,1997-10-27
24.545679092407227,1997-10-28
25.22374725341797,1997-10-29
24.545679092407227,1997-10-30
24.3648681640625,1997-10-31
25.042932510375977,1997-11-03
24.99772071838379,1997-11-04
25.720983505249023,1997-11-05
25.811391830444336,1997-11-06
24.545679092407227,1997-11-07
24.907310485839844,1997-11-10
24.95252799987793,1997-11-11
24.22926139831543,1997-11-12
24.545679092407227,1997-11-13
24.59088706970215,1997-11-14
25.042932510375977,1997-11-17
24.816913604736328,1997-11-18
24.545679092407227,1997-11-19
23.958036422729492,1997-11-20
24.3648681640625,1997-11-21
23.370380401611328,1997-11-24
23.053955078125,1997-11-25
22.658794403076172,1997-11-26
22.840063095092773,1997-11-28
22.43220329284668,1997-12-01
23.882366180419922,1997-12-02
22.794748306274414,1997-12-03
23.06664276123047,1997-12-04
23.791732788085938,1997-12-05
23.83704376220703,1997-12-08
23.92767906188965,1997-12-09
23.92767906188965,1997-12-10
23.610462188720703,1997-12-11
22.024343490600586,1997-12-12
22.205617904663086,1997-12-15
22.3415584564209,1997-12-16
22.840063095092773,1997-12-17
23.15728759765625,1997-12-18
22.930700302124023,1997-12-19
23.565153121948242,1997-12-22
23.202606201171875,1997-12-23
23.111961364746094,1997-12-24
23.610462188720703,1997-12-26
23.383867263793945,1997-12-29
23.474506378173828,1997-12-30
23.746416091918945,1997-12-31
24.29021453857422,1998-01-02
23.24791717529297,1998-01-05
23.021329879760742,1998-01-06
22.749427795410156,1998-01-07
22.658794403076172,1998-01-08
21.525848388671875,1998-01-09
21.979022979736328,1998-01-12
22.11497688293457,1998-01-13
22.296253204345703,1998-01-14
22.386878967285156,1998-01-15
22.522838592529297,1998-01-16
22.88538360595703,1998-01-20
22.930700302124023,1998-01-21
22.613475799560547,1998-01-22
22.160301208496094,1998-01-23
22.47751808166504,1998-01-26
22.43220329284668,1998-01-27
22.840063095092773,1998-01-28
23.383867263793945,1998-01-29
23.383867263793945,1998-01-30
24.607433319091797,1998-02-02
24.92467498779297,1998-02-03
24.969987869262695,1998-02-04
25.196582794189453,1998-02-05
24.516817092895508,1998-02-06
24.10895538330078,1998-02-09
24.607433319091797,1998-02-10
24.65276527404785,1998-02-11
24.65276527404785,1998-02-12
25.377845764160156,1998-02-13
26.238880157470703,1998-02-17
26.374841690063477,1998-02-18
26.828014373779297,1998-02-19
26.873327255249023,1998-02-20
26.918642044067383,1998-02-23
26.646745681762695,1998-02-24
26.510772705078125,1998-02-25
27.009267807006836,1998-02-26
27.689041137695312,1998-02-27
28.006261825561523,1998-03-02
28.142213821411133,1998-03-03
27.689041137695312,1998-03-04
27.281177520751953,1998-03-05
26.737384796142578,1998-03-06
26.828014373779297,1998-03-09
26.873327255249023,1998-03-10
26.78270721435547,1998-03-11
26.977062225341797,1998-03-12
27.02248191833496,1998-03-13
26.886240005493164,1998-03-16
26.704574584960938,1998-03-17
26.886240005493164,1998-03-18
26.977062225341797,1998-03-19
26.8408145904541,1998-03-20
26.93165397644043,1998-03-23
26.8408145904541,1998-03-24
27.340389251708984,1998-03-25
27.8853816986084,1998-03-26
27.976207733154297,1998-03-27
27.431232452392578,1998-03-30
27.658306121826172,1998-03-31
28.112472534179688,1998-04-01
28.203298568725586,1998-04-02
27.8853816986084,1998-04-03
27.204158782958984,1998-04-06
27.204158782958984,1998-04-07
27.15873146057129,1998-04-08
27.24956703186035,1998-04-09
27.340389251708984,1998-04-13
27.8853816986084,1998-04-14
27.794559478759766,1998-04-15
27.340389251708984,1998-04-16
27.067893981933594,1998-04-17
27.113319396972656,1998-04-20
27.522058486938477,1998-04-21
27.204158782958984,1998-04-22
26.886240005493164,1998-04-23
26.159582138061523,1998-04-24
26.159582138061523,1998-04-27
25.705429077148438,1998-04-28
25.25126838684082,1998-04-29
26.159582138061523,1998-04-30
26.250404357910156,1998-05-01
26.159582138061523,1998-05-04
26.159582138061523,1998-05-05
25.932506561279297,1998-05-06
25.25126838684082,1998-05-07
25.115018844604492,1998-05-08
25.796245574951172,1998-05-11
25.387510299682617,1998-05-12
25.06958770751953,1998-05-13
25.024171829223633,1998-05-14
25.06958770751953,1998-05-15
25.06958770751953,1998-05-18
25.024171829223633,1998-05-19
24.706274032592773,1998-05-20
24.479190826416016,1998-05-21
24.16127586364746,1998-05-22
23.480043411254883,1998-05-26
23.752540588378906,1998-05-27
23.57087516784668,1998-05-28
23.616289138793945,1998-05-29
23.752540588378906,1998-06-01
23.480043411254883,1998-06-02
23.298385620117188,1998-06-03
23.116714477539062,1998-06-04
23.34379005432129,1998-06-05
23.207551956176758,1998-06-08
23.434627532958984,1998-06-09
21.890485763549805,1998-06-10
22.17645835876465,1998-06-11
22.495216369628906,1998-06-12
22.22199249267578,1998-06-15
22.495216369628906,1998-06-16
22.085378646850586,1998-06-17
22.358604431152344,1998-06-18
22.495216369628906,1998-06-19
22.22199249267578,1998-06-22
22.13092041015625,1998-06-23
21.5389404296875,1998-06-24
21.630016326904297,1998-06-25
21.766626358032227,1998-06-26
21.4934024810791,1998-06-29
21.948772430419922,1998-06-30
21.903242111206055,1998-07-01
21.994308471679688,1998-07-02
21.812171936035156,1998-07-06
21.675554275512695,1998-07-07
21.4934024810791,1998-07-08
21.220184326171875,1998-07-09
21.311262130737305,1998-07-10
21.44786834716797,1998-07-13
21.174652099609375,1998-07-14
21.265714645385742,1998-07-15
20.628204345703125,1998-07-16
20.309446334838867,1998-07-17
20.036226272583008,1998-07-20
19.85407257080078,1998-07-21
19.26209831237793,1998-07-22
18.305816650390625,1998-07-23
18.533504486083984,1998-07-24
18.67011260986328,1998-07-27
18.761194229125977,1998-07-28
19.034414291381836,1998-07-29
18.98887062072754,1998-07-30
18.62458038330078,1998-07-31
18.21474266052246,1998-08-03
17.486164093017578,1998-08-04
17.71384620666504,1998-08-05
18.03260040283203,1998-08-06
18.123682022094727,1998-08-07
17.80491828918457,1998-08-10
16.84864616394043,1998-08-11
16.757572174072266,1998-08-12
16.347742080688477,1998-08-13
16.211124420166016,1998-08-14
15.983441352844238,1998-08-17
16.02897834777832,1998-08-18
15.71022891998291,1998-08-19
15.163769721984863,1998-08-20
13.934284210205078,1998-08-21
13.843209266662598,1998-08-24
13.843209266662598,1998-08-25
13.797672271728516,1998-08-26
13.843209266662598,1998-08-27
13.251229286193848,1998-08-28
13.38784122467041,1998-08-31
13.615523338317871,1998-09-01
14.161967277526855,1998-09-02
15.027169227600098,1998-09-03
15.163769721984863,1998-09-04
16.529878616333008,1998-09-08
16.02897834777832,1998-09-09
15.482539176940918,1998-09-10
15.49533748626709,1998-09-11
15.038246154785156,1998-09-14
14.855411529541016,1998-09-15
14.809700965881348,1998-09-16
14.626860618591309,1998-09-17
14.535449981689453,1998-09-18
14.581153869628906,1998-09-21
14.626860618591309,1998-09-22
14.855411529541016,1998-09-23
14.306905746459961,1998-09-24
14.169771194458008,1998-09-25
14.169771194458008,1998-09-28
14.261190414428711,1998-09-29
14.169771194458008,1998-09-30
13.758395195007324,1998-10-01
13.941240310668945,1998-10-02
13.621262550354004,1998-10-05
13.849809646606445,1998-10-06
13.666977882385254,1998-10-07
13.484135627746582,1998-10-08
13.849809646606445,1998-10-09
14.169771194458008,1998-10-12
14.03264045715332,1998-10-13
14.169771194458008,1998-10-14
14.261190414428711,1998-10-15
14.901116371154785,1998-10-16
15.541046142578125,1998-10-19
16.13526153564453,1998-10-20
16.226680755615234,1998-10-21
16.5466365814209,1998-10-22
17.140850067138672,1998-10-23
17.140850067138672,1998-10-26
17.095149993896484,1998-10-27
17.91791343688965,1998-10-28
19.289173126220703,1998-10-29
19.014921188354492,1998-10-30
19.426311492919922,1998-11-02
19.472009658813477,1998-11-03
19.517719268798828,1998-11-04
19.152048110961914,1998-11-05
19.38059425354004,1998-11-06
19.106346130371094,1998-11-09
19.014921188354492,1998-11-10
19.426311492919922,1998-11-11
19.014921188354492,1998-11-12
18.923505783081055,1998-11-13
18.923505783081055,1998-11-16
18.969213485717773,1998-11-17
18.74066734313965,1998-11-18
18.512128829956055,1998-11-19
19.106346130371094,1998-11-20
18.832090377807617,1998-11-23
19.197763442993164,1998-11-24
17.23227882385254,1998-11-25
17.41510772705078,1998-11-27
16.72947883605957,1998-11-30
15.769599914550781,1998-12-01
15.99813461303711,1998-12-02
15.723882675170898,1998-12-03
15.81529426574707,1998-12-04
15.723882675170898,1998-12-07
15.49533748626709,1998-12-08
15.266796112060547,1998-12-09
14.444026947021484,1998-12-10
15.007616996765137,1998-12-11
15.466564178466797,1998-12-14
15.420665740966797,1998-12-15
14.8240385055542,1998-12-16
14.548669815063477,1998-12-17
14.18150520324707,1998-12-18
14.686351776123047,1998-12-21
14.319183349609375,1998-12-22
14.365092277526855,1998-12-23
14.41097640991211,1998-12-24
15.650153160095215,1998-12-28
15.374774932861328,1998-12-29
15.374774932861328,1998-12-30
15.696043968200684,1998-12-31
15.925511360168457,1999-01-04
15.420665740966797,1999-01-05
15.696043968200684,1999-01-06
15.328887939453125,1999-01-07
15.145295143127441,1999-01-08
16.33856773376465,1999-01-11
16.017305374145508,1999-01-12
15.879623413085938,1999-01-13
15.558351516723633,1999-01-14
15.374774932861328,1999-01-15
15.328887939453125,1999-01-19
14.686351776123047,1999-01-20
14.594563484191895,1999-01-21
