ASX,Date
1.996115803718567,2004-04-14
1.9111744165420532,2004-04-15
1.9304791688919067,2004-04-16
1.9227567911148071,2004-04-19
1.9304791688919067,2004-04-20
1.9497843980789185,2004-04-21
1.9420620203018188,2004-04-22
1.9845330715179443,2004-04-23
1.9034525156021118,2004-04-26
1.7914847135543823,2004-04-27
1.6640729904174805,2004-04-28
1.6216027736663818,2004-04-29
1.5636882781982422,2004-04-30
1.6331853866577148,2004-05-03
1.625463604927063,2004-05-04
1.5405224561691284,2004-05-05
1.4208325147628784,2004-05-06
1.3938060998916626,2004-05-07
1.3281699419021606,2004-05-10
1.4053890705108643,2004-05-11
1.4169716835021973,2004-05-12
1.3436137437820435,2004-05-13
1.2741163969039917,2004-05-14
1.2432284355163574,2004-05-17
1.2741163969039917,2004-05-18
1.3474749326705933,2004-05-19
1.285699486732483,2004-05-20
1.3397527933120728,2004-05-21
1.3822230100631714,2004-05-24
1.4246933460235596,2004-05-25
1.4246933460235596,2004-05-26
1.440137267112732,2004-05-27
1.447859525680542,2004-05-28
1.4169716835021973,2004-06-01
1.3706402778625488,2004-06-02
1.3127259016036987,2004-06-03
1.3204478025436401,2004-06-04
1.428554892539978,2004-06-07
1.4246933460235596,2004-06-08
1.3551963567733765,2004-06-09
1.3590574264526367,2004-06-10
1.3243088722229004,2004-06-14
1.366779088973999,2004-06-15
1.2934207916259766,2004-06-16
1.389945149421692,2004-06-17
1.4053890705108643,2004-06-18
1.389945149421692,2004-06-21
1.4439985752105713,2004-06-22
1.4826078414916992,2004-06-23
1.4864686727523804,2004-06-24
1.5057737827301025,2004-06-25
1.4864686727523804,2004-06-28
1.4826078414916992,2004-06-29
1.536661148071289,2004-06-30
1.4903298616409302,2004-07-01
1.4671646356582642,2004-07-02
1.4362766742706299,2004-07-06
1.4517205953598022,2004-07-07
1.4555814266204834,2004-07-08
1.4941906929016113,2004-07-09
1.4439985752105713,2004-07-12
1.389945149421692,2004-07-13
1.3822230100631714,2004-07-14
1.3165868520736694,2004-07-15
1.2895604372024536,2004-07-16
1.2663943767547607,2004-07-19
1.2663943767547607,2004-07-20
1.277977466583252,2004-07-21
1.366779088973999,2004-07-22
1.301142692565918,2004-07-23
1.2741163969039917,2004-07-26
1.3127259016036987,2004-07-27
1.2972819805145264,2004-07-28
1.2895604372024536,2004-07-29
1.2818386554718018,2004-07-30
1.2625333070755005,2004-08-02
1.2393676042556763,2004-08-03
1.2741163969039917,2004-08-04
1.3127259016036987,2004-08-05
1.2895604372024536,2004-08-06
1.3243088722229004,2004-08-09
1.2934207916259766,2004-08-10
1.2818386554718018,2004-08-11
1.2934207916259766,2004-08-12
1.2934207916259766,2004-08-13
1.301142692565918,2004-08-16
1.2818386554718018,2004-08-17
1.3706402778625488,2004-08-18
1.440137267112732,2004-08-19
1.4208325147628784,2004-08-20
1.4169716835021973,2004-08-23
1.4439985752105713,2004-08-24
1.530966877937317,2004-08-25
1.5268841981887817,2004-08-26
1.5350487232208252,2004-08-27
1.522801399230957,2004-08-30
1.4778931140899658,2004-08-31
1.4942232370376587,2004-09-01
1.461563229560852,2004-09-02
1.379911184310913,2004-09-03
1.375828742980957,2004-09-07
1.3839939832687378,2004-09-08
1.4452329874038696,2004-09-09
1.4207372665405273,2004-09-10
1.4411499500274658,2004-09-13
1.461563229560852,2004-09-14
1.4044071435928345,2004-09-15
1.412571907043457,2004-09-16
1.379911184310913,2004-09-17
1.4003244638442993,2004-09-20
1.375828742980957,2004-09-21
1.3676632642745972,2004-09-22
1.39215886592865,2004-09-23
1.3635811805725098,2004-09-24
1.2982597351074219,2004-09-27
1.3186728954315186,2004-09-28
1.3554158210754395,2004-09-29
1.3717459440231323,2004-09-30
1.4207372665405273,2004-10-01
1.4778931140899658,2004-10-04
1.4411499500274658,2004-10-05
1.4370672702789307,2004-10-06
1.4370672702789307,2004-10-07
1.4084887504577637,2004-10-08
1.39215886592865,2004-10-11
1.379911184310913,2004-10-12
1.3594985008239746,2004-10-13
1.3676632642745972,2004-10-14
1.3513331413269043,2004-10-15
1.3390856981277466,2004-10-18
1.3880760669708252,2004-10-19
1.3676632642745972,2004-10-20
1.396241545677185,2004-10-21
1.4084887504577637,2004-10-22
1.4084887504577637,2004-10-25
1.3717459440231323,2004-10-26
1.3839939832687378,2004-10-27
1.39215886592865,2004-10-28
1.375828742980957,2004-10-29
1.3717459440231323,2004-11-01
1.42890202999115,2004-11-02
1.4738103151321411,2004-11-03
1.5187186002731323,2004-11-04
1.5391316413879395,2004-11-05
1.522801399230957,2004-11-08
1.5350487232208252,2004-11-09
1.502388596534729,2004-11-10
1.5146360397338867,2004-11-11
1.5268841981887817,2004-11-12
1.5391316413879395,2004-11-15
1.5391316413879395,2004-11-16
1.5881229639053345,2004-11-17
1.6207832098007202,2004-11-18
1.5922058820724487,2004-11-19
1.5350487232208252,2004-11-22
1.4942232370376587,2004-11-23
1.530966877937317,2004-11-24
1.4697277545928955,2004-11-26
1.4738103151321411,2004-11-29
1.490140676498413,2004-11-30
1.465645670890808,2004-12-01
1.4778931140899658,2004-12-02
1.4778931140899658,2004-12-03
1.4697277545928955,2004-12-06
1.461563229560852,2004-12-07
1.4411499500274658,2004-12-08
1.4370672702789307,2004-12-09
1.4329849481582642,2004-12-10
1.4370672702789307,2004-12-13
1.4574799537658691,2004-12-14
1.5391316413879395,2004-12-15
1.5187186002731323,2004-12-16
1.502388596534729,2004-12-17
1.4942232370376587,2004-12-20
1.5350487232208252,2004-12-21
1.5350487232208252,2004-12-22
1.5064712762832642,2004-12-23
1.4697277545928955,2004-12-27
1.490140676498413,2004-12-28
1.502388596534729,2004-12-29
1.510554313659668,2004-12-30
1.5350487232208252,2004-12-31
1.5268841981887817,2005-01-03
1.461563229560852,2005-01-04
1.4411499500274658,2005-01-05
1.4411499500274658,2005-01-06
1.4452329874038696,2005-01-07
1.4697277545928955,2005-01-10
1.4493144750595093,2005-01-11
1.4370672702789307,2005-01-12
1.4370672702789307,2005-01-13
1.42890202999115,2005-01-14
1.42890202999115,2005-01-18
1.375828742980957,2005-01-19
1.4044071435928345,2005-01-20
1.3472505807876587,2005-01-21
1.3309199810028076,2005-01-24
1.3064244985580444,2005-01-25
1.3186728954315186,2005-01-26
1.3472505807876587,2005-01-27
1.3554158210754395,2005-01-28
1.3880760669708252,2005-01-31
1.3880760669708252,2005-02-01
1.4248199462890625,2005-02-02
1.4778931140899658,2005-02-03
1.510554313659668,2005-02-04
1.5187186002731323,2005-02-07
1.4574799537658691,2005-02-08
1.461563229560852,2005-02-09
1.4533973932266235,2005-02-10
1.490140676498413,2005-02-11
1.6167004108428955,2005-02-14
1.6452789306640625,2005-02-15
1.5840402841567993,2005-02-16
1.5799574851989746,2005-02-17
1.5840402841567993,2005-02-18
1.5717926025390625,2005-02-22
1.5758750438690186,2005-02-23
1.5881229639053345,2005-02-24
1.6411961317062378,2005-02-25
1.5922058820724487,2005-02-28
1.6575261354446411,2005-03-01
1.6575261354446411,2005-03-02
1.6411961317062378,2005-03-03
1.6289482116699219,2005-03-04
1.6371138095855713,2005-03-07
1.6411961317062378,2005-03-08
1.661609172821045,2005-03-09
1.6411961317062378,2005-03-10
1.6330316066741943,2005-03-11
1.6207832098007202,2005-03-14
1.5472970008850098,2005-03-15
1.5391316413879395,2005-03-16
1.502388596534729,2005-03-17
1.4860584735870361,2005-03-18
1.481975793838501,2005-03-21
1.4452329874038696,2005-03-22
1.4778931140899658,2005-03-23
1.461563229560852,2005-03-24
1.4942232370376587,2005-03-28
1.4452329874038696,2005-03-29
1.4574799537658691,2005-03-30
1.461563229560852,2005-03-31
1.510554313659668,2005-04-01
1.5064712762832642,2005-04-04
1.5064712762832642,2005-04-05
1.522801399230957,2005-04-06
1.5350487232208252,2005-04-07
1.522801399230957,2005-04-08
1.530966877937317,2005-04-11
1.551379680633545,2005-04-12
1.530966877937317,2005-04-13
1.5064712762832642,2005-04-14
1.4778931140899658,2005-04-15
1.42890202999115,2005-04-18
1.4411499500274658,2005-04-19
1.4329849481582642,2005-04-20
1.4533973932266235,2005-04-21
1.4370672702789307,2005-04-22
1.3839939832687378,2005-04-25
1.3554158210754395,2005-04-26
1.3472505807876587,2005-04-27
1.3554158210754395,2005-04-28
1.3431681394577026,2005-04-29
1.3186728954315186,2005-05-02
1.2615165710449219,2005-05-03
1.3145900964736938,2005-05-04
1.3554158210754395,2005-05-05
1.3350030183792114,2005-05-06
1.3064244985580444,2005-05-09
1.322755217552185,2005-05-10
1.322755217552185,2005-05-11
1.3635811805725098,2005-05-12
1.3880760669708252,2005-05-13
1.3309199810028076,2005-05-16
1.3309199810028076,2005-05-17
1.3554158210754395,2005-05-18
1.3635811805725098,2005-05-19
1.3554158210754395,2005-05-20
1.3472505807876587,2005-05-23
1.3635811805725098,2005-05-24
1.3839939832687378,2005-05-25
1.4370672702789307,2005-05-26
1.4778931140899658,2005-05-27
1.4452329874038696,2005-05-31
1.4493144750595093,2005-06-01
1.498306155204773,2005-06-02
1.5064712762832642,2005-06-03
1.5064712762832642,2005-06-06
1.551379680633545,2005-06-07
1.5391316413879395,2005-06-08
1.551379680633545,2005-06-09
1.551379680633545,2005-06-10
1.4697277545928955,2005-06-13
1.490140676498413,2005-06-14
1.4942232370376587,2005-06-15
1.510554313659668,2005-06-16
1.510554313659668,2005-06-17
1.510554313659668,2005-06-20
1.5636273622512817,2005-06-21
1.5432144403457642,2005-06-22
1.6330316066741943,2005-06-23
1.6575261354446411,2005-06-24
1.5595444440841675,2005-06-27
1.5922058820724487,2005-06-28
1.5595444440841675,2005-06-29
1.510554313659668,2005-06-30
1.5187186002731323,2005-07-01
1.5064712762832642,2005-07-05
1.5391316413879395,2005-07-06
1.4778931140899658,2005-07-07
1.4942232370376587,2005-07-08
1.5595444440841675,2005-07-11
1.6207832098007202,2005-07-12
1.612618327140808,2005-07-13
1.612618327140808,2005-07-14
1.612618327140808,2005-07-15
1.608535885810852,2005-07-18
1.6371138095855713,2005-07-19
1.6167004108428955,2005-07-20
1.596287727355957,2005-07-21
1.5840402841567993,2005-07-22
1.5472970008850098,2005-07-25
1.5432144403457642,2005-07-26
1.5677101612091064,2005-07-27
1.555462121963501,2005-07-28
1.5717926025390625,2005-07-29
1.5799574851989746,2005-08-01
1.5922058820724487,2005-08-02
1.612618327140808,2005-08-03
1.5472970008850098,2005-08-04
1.5146360397338867,2005-08-05
1.4942232370376587,2005-08-08
1.510554313659668,2005-08-09
1.530966877937317,2005-08-10
1.5268841981887817,2005-08-11
1.5187186002731323,2005-08-12
1.502388596534729,2005-08-15
1.4533973932266235,2005-08-16
1.4697277545928955,2005-08-17
1.4493144750595093,2005-08-18
1.4452329874038696,2005-08-19
1.4533973932266235,2005-08-22
1.4533973932266235,2005-08-23
1.42890202999115,2005-08-24
1.4207372665405273,2005-08-25
1.4860584735870361,2005-08-26
1.4329849481582642,2005-08-29
1.3635811805725098,2005-08-30
1.3635811805725098,2005-08-31
1.379911184310913,2005-09-01
1.3513331413269043,2005-09-02
1.4452329874038696,2005-09-06
1.4746503829956055,2005-09-07
1.4746503829956055,2005-09-08
1.4881788492202759,2005-09-09
1.5287652015686035,2005-09-12
1.5287652015686035,2005-09-13
1.5287652015686035,2005-09-14
1.5062175989151,2005-09-15
1.5062175989151,2005-09-16
1.4701409339904785,2005-09-19
1.5287652015686035,2005-09-20
1.4656308889389038,2005-09-21
1.434063196182251,2005-09-22
1.4160248041152954,2005-09-23
1.4070053100585938,2005-09-26
1.3979865312576294,2005-09-27
1.3979865312576294,2005-09-28
1.4881788492202759,2005-09-29
1.5287652015686035,2005-09-30
1.5513134002685547,2005-10-03
1.510726809501648,2005-10-04
1.4701409339904785,2005-10-05
1.4430826902389526,2005-10-06
1.4475919008255005,2005-10-07
1.4566115140914917,2005-10-10
1.4791597127914429,2005-10-11
1.438572883605957,2005-10-12
1.4430826902389526,2005-10-13
1.434063196182251,2005-10-14
1.4070053100585938,2005-10-17
1.4070053100585938,2005-10-18
1.3528897762298584,2005-10-19
1.3483798503875732,2005-10-20
1.3393605947494507,2005-10-21
1.3754383325576782,2005-10-24
1.3844574689865112,2005-10-25
1.3303418159484863,2005-10-26
1.2852455377578735,2005-10-27
1.3393605947494507,2005-10-28
1.3799480199813843,2005-10-31
1.3709287643432617,2005-11-01
1.4115151166915894,2005-11-02
1.4115151166915894,2005-11-03
1.420534372329712,2005-11-04
1.4250438213348389,2005-11-07
1.4250438213348389,2005-11-08
1.4746503829956055,2005-11-09
1.4701409339904785,2005-11-10
1.501707673072815,2005-11-11
1.4836692810058594,2005-11-14
1.4656308889389038,2005-11-15
1.420534372329712,2005-11-16
1.4430826902389526,2005-11-17
1.501707673072815,2005-11-18
1.501707673072815,2005-11-21
1.4791597127914429,2005-11-22
1.5242557525634766,2005-11-23
1.6099389791488647,2005-11-25
1.6279773712158203,2005-11-28
1.6234675645828247,2005-11-29
1.6234675645828247,2005-11-30
1.6685643196105957,2005-12-01
1.731698989868164,2005-12-02
1.7858152389526367,2005-12-05
1.7587573528289795,2005-12-06
1.740717887878418,2005-12-07
1.727189302444458,2005-12-08
1.763266682624817,2005-12-09
1.7452276945114136,2005-12-12
1.727189302444458,2005-12-13
1.7452276945114136,2005-12-14
1.776795744895935,2005-12-15
1.8128721714019775,2005-12-16
1.8218919038772583,2005-12-19
1.8218919038772583,2005-12-20
1.9030648469924927,2005-12-21
1.8895364999771118,2005-12-22
1.984238862991333,2005-12-23
2.024825096130371,2005-12-27
2.015805959701538,2005-12-28
2.020315647125244,2005-12-29
2.024825096130371,2005-12-30
2.0834503173828125,2006-01-03
2.1285464763641357,2006-01-04
2.133056163787842,2006-01-05
2.119527578353882,2006-01-06
2.1601147651672363,2006-01-09
2.0834503173828125,2006-01-10
2.020315647125244,2006-01-11
1.943651556968689,2006-01-12
1.9301228523254395,2006-01-13
2.015805959701538,2006-01-17
1.9346321821212769,2006-01-18
1.984238862991333,2006-01-19
1.948161244392395,2006-01-20
1.9030648469924927,2006-01-23
1.9887481927871704,2006-01-24
1.975219488143921,2006-01-25
2.029334783554077,2006-01-26
2.042863607406616,2006-01-27
2.038353443145752,2006-01-30
2.0473735332489014,2006-01-31
2.0518829822540283,2006-02-01
2.020315647125244,2006-02-02
1.8895364999771118,2006-02-03
1.943651556968689,2006-02-06
1.9391419887542725,2006-02-07
1.9571810960769653,2006-02-08
2.155604362487793,2006-02-09
2.011296033859253,2006-02-10
2.002277135848999,2006-02-13
2.0518829822540283,2006-02-14
1.997767448425293,2006-02-15
2.0834503173828125,2006-02-16
2.038353443145752,2006-02-17
1.9707096815109253,2006-02-21
1.9256130456924438,2006-02-22
1.8850268125534058,2006-02-23
1.8714977502822876,2006-02-24
1.8714977502822876,2006-02-27
1.8489491939544678,2006-02-28
1.9797290563583374,2006-03-01
1.9661997556686401,2006-03-02
1.91659414768219,2006-03-03
1.9075746536254883,2006-03-06
1.8038532733917236,2006-03-07
1.8264012336730957,2006-03-08
1.8354201316833496,2006-03-09
1.8399299383163452,2006-03-10
1.948161244392395,2006-03-13
1.948161244392395,2006-03-14
1.9707096815109253,2006-03-15
2.006786823272705,2006-03-16
2.002277135848999,2006-03-17
1.9887481927871704,2006-03-20
1.9797290563583374,2006-03-21
1.943651556968689,2006-03-22
1.921103596687317,2006-03-23
1.9391419887542725,2006-03-24
1.9391419887542725,2006-03-27
1.943651556968689,2006-03-28
2.0654122829437256,2006-03-29
2.0518829822540283,2006-03-30
2.1014888286590576,2006-03-31
2.169133424758911,2006-04-03
2.142075300216675,2006-04-04
2.2097201347351074,2006-04-05
2.2097201347351074,2006-04-06
2.2052106857299805,2006-04-07
2.2187397480010986,2006-04-10
2.200700521469116,2006-04-11
2.2097201347351074,2006-04-12
2.2187397480010986,2006-04-13
2.200700521469116,2006-04-17
2.295403242111206,2006-04-18
2.3450088500976562,2006-04-19
2.3495187759399414,2006-04-20
2.317950963973999,2006-04-21
2.335989236831665,2006-04-24
2.304422616958618,2006-04-25
2.4622597694396973,2006-04-26
2.6742124557495117,2006-04-27
2.6291160583496094,2006-04-28
2.6471540927886963,2006-05-01
2.705780029296875,2006-05-02
2.728327989578247,2006-05-03
2.7598960399627686,2006-05-04
2.7012696266174316,2006-05-05
2.7012696266174316,2006-05-08
2.547942876815796,2006-05-09
2.4893176555633545,2006-05-10
2.547942876815796,2006-05-11
2.5389230251312256,2006-05-12
2.439711332321167,2006-05-15
2.3855957984924316,2006-05-16
2.3585383892059326,2006-05-17
2.3675572872161865,2006-05-18
2.3946151733398438,2006-05-19
2.3585383892059326,2006-05-22
2.317950963973999,2006-05-23
2.277365207672119,2006-05-24
2.331480026245117,2006-05-25
2.335989236831665,2006-05-26
2.281874656677246,2006-05-30
2.286384105682373,2006-05-31
2.3901054859161377,2006-06-01
2.444220542907715,2006-06-02
2.277365207672119,2006-06-05
2.2412877082824707,2006-06-06
2.2052106857299805,2006-06-07
2.0563924312591553,2006-06-08
2.0789408683776855,2006-06-09
1.984238862991333,2006-06-12
1.9526710510253906,2006-06-13
1.9797290563583374,2006-06-14
2.0699217319488525,2006-06-15
2.1014888286590576,2006-06-16
2.0969793796539307,2006-06-19
1.9707096815109253,2006-06-20
2.0563924312591553,2006-06-21
2.0924699306488037,2006-06-22
2.0834503173828125,2006-06-23
2.1240367889404297,2006-06-26
2.1014888286590576,2006-06-27
2.119527578353882,2006-06-28
2.263835906982422,2006-06-29
2.2412877082824707,2006-06-30
2.2322676181793213,2006-07-03
2.14658522605896,2006-07-05
2.119527578353882,2006-07-06
2.1059985160827637,2006-07-07
2.1285464763641357,2006-07-10
2.119527578353882,2006-07-11
2.0924699306488037,2006-07-12
1.9661997556686401,2006-07-13
1.9391419887542725,2006-07-14
1.8354201316833496,2006-07-17
1.8579689264297485,2006-07-18
1.9301228523254395,2006-07-19
1.9526710510253906,2006-07-20
1.8714977502822876,2006-07-21
1.921103596687317,2006-07-24
1.91659414768219,2006-07-25
1.9030648469924927,2006-07-26
1.975219488143921,2006-07-27
1.997767448425293,2006-07-28
2.033844470977783,2006-07-31
1.984238862991333,2006-08-01
1.9797290563583374,2006-08-02
2.033844470977783,2006-08-03
1.9526710510253906,2006-08-04
1.9301228523254395,2006-08-07
1.9526710510253906,2006-08-08
2.029334783554077,2006-08-09
2.0654122829437256,2006-08-10
2.029334783554077,2006-08-11
2.0969793796539307,2006-08-14
2.133056163787842,2006-08-15
2.1961910724639893,2006-08-16
2.295403242111206,2006-08-17
2.2367775440216064,2006-08-18
2.1240367889404297,2006-08-21
2.200700521469116,2006-08-22
2.151094675064087,2006-08-23
2.1916821002960205,2006-08-24
2.1826627254486084,2006-08-25
2.200700521469116,2006-08-28
2.2412877082824707,2006-08-29
2.272855520248413,2006-08-30
2.290893793106079,2006-08-31
2.308932304382324,2006-09-01
2.3495187759399414,2006-09-05
2.277365207672119,2006-09-06
2.2503066062927246,2006-09-07
2.2548160552978516,2006-09-08
2.2232487201690674,2006-09-11
2.2457973957061768,2006-09-12
2.286384105682373,2006-09-13
2.2232487201690674,2006-09-14
2.2548160552978516,2006-09-15
2.3540282249450684,2006-09-18
2.263835906982422,2006-09-19
2.281874656677246,2006-09-20
2.259326457977295,2006-09-21
2.2412877082824707,2006-09-22
2.290893793106079,2006-09-25
2.2548160552978516,2006-09-26
2.2503066062927246,2006-09-27
2.1826627254486084,2006-09-28
2.1059985160827637,2006-09-29
2.1105082035064697,2006-10-02
2.1105082035064697,2006-10-03
2.0518829822540283,2006-10-04
2.115017890930176,2006-10-05
2.0744314193725586,2006-10-06
2.0879600048065186,2006-10-09
2.0518829822540283,2006-10-10
2.0744314193725586,2006-10-11
2.0609023571014404,2006-10-12
2.0789408683776855,2006-10-13
2.1601147651672363,2006-10-16
2.0969793796539307,2006-10-17
2.0518829822540283,2006-10-18
2.0473735332489014,2006-10-19
2.0563924312591553,2006-10-20
2.0654122829437256,2006-10-23
2.0473735332489014,2006-10-24
2.0609023571014404,2006-10-25
2.0789408683776855,2006-10-26
2.0473735332489014,2006-10-27
2.0609023571014404,2006-10-30
2.0563924312591553,2006-10-31
2.024825096130371,2006-11-01
2.0473735332489014,2006-11-02
2.0789408683776855,2006-11-03
2.1059985160827637,2006-11-06
2.137566089630127,2006-11-07
2.200700521469116,2006-11-08
2.200700521469116,2006-11-09
2.2142298221588135,2006-11-10
2.263835906982422,2006-11-13
2.286384105682373,2006-11-14
2.2503066062927246,2006-11-15
2.268345594406128,2006-11-16
2.2548160552978516,2006-11-17
2.295403242111206,2006-11-20
2.331480026245117,2006-11-21
2.3720669746398926,2006-11-22
2.732837438583374,2006-11-24
2.6651933193206787,2006-11-27
2.615586996078491,2006-11-28
2.615586996078491,2006-11-29
2.6291160583496094,2006-11-30
2.547942876815796,2006-12-01
2.6020586490631104,2006-12-04
2.606567621231079,2006-12-05
2.606567621231079,2006-12-06
2.6020586490631104,2006-12-07
2.6020586490631104,2006-12-08
2.615586996078491,2006-12-11
2.5434329509735107,2006-12-12
2.565980911254883,2006-12-13
2.565980911254883,2006-12-14
2.55696177482605,2006-12-15
2.5434329509735107,2006-12-18
2.5028467178344727,2006-12-19
2.5253946781158447,2006-12-20
2.5208847522735596,2006-12-21
2.5163750648498535,2006-12-22
2.4983363151550293,2006-12-26
2.5163750648498535,2006-12-27
2.534414291381836,2006-12-28
2.547942876815796,2006-12-29
2.565980911254883,2007-01-03
2.5118656158447266,2007-01-04
2.5434329509735107,2007-01-05
2.570491075515747,2007-01-08
2.561471700668335,2007-01-09
2.55696177482605,2007-01-10
2.565980911254883,2007-01-11
2.6471540927886963,2007-01-12
2.620096445083618,2007-01-16
2.6291160583496094,2007-01-17
2.606567621231079,2007-01-18
2.615586996078491,2007-01-19
2.5930392742156982,2007-01-22
2.6471540927886963,2007-01-23
2.6426446437835693,2007-01-24
2.5975489616394043,2007-01-25
2.606567621231079,2007-01-26
2.615586996078491,2007-01-29
2.570491075515747,2007-01-30
2.584019899368286,2007-01-31
2.588529348373413,2007-02-01
2.570491075515747,2007-02-02
2.565980911254883,2007-02-05
2.5975489616394043,2007-02-06
2.584019899368286,2007-02-07
2.5750010013580322,2007-02-08
2.547942876815796,2007-02-09
2.570491075515747,2007-02-12
2.565980911254883,2007-02-13
2.584019899368286,2007-02-14
2.683231830596924,2007-02-15
2.6922507286071777,2007-02-16
2.6877408027648926,2007-02-20
2.660684108734131,2007-02-21
2.6471540927886963,2007-02-22
2.6336252689361572,2007-02-23
2.5930392742156982,2007-02-26
2.5524516105651855,2007-02-27
2.6426446437835693,2007-02-28
2.6922507286071777,2007-03-01
2.750875949859619,2007-03-02
2.705780029296875,2007-03-05
2.732837438583374,2007-03-06
2.705780029296875,2007-03-07
2.705780029296875,2007-03-08
2.7012696266174316,2007-03-09
2.719308614730835,2007-03-12
2.660684108734131,2007-03-13
2.683231830596924,2007-03-14
2.696760654449463,2007-03-15
2.732837438583374,2007-03-16
2.705780029296875,2007-03-19
2.705780029296875,2007-03-20
2.714799165725708,2007-03-21
2.705780029296875,2007-03-22
2.705780029296875,2007-03-23
2.705780029296875,2007-03-26
2.6877408027648926,2007-03-27
2.660684108734131,2007-03-28
2.6742124557495117,2007-03-29
2.6877408027648926,2007-03-30
2.638134717941284,2007-04-02
2.6516640186309814,2007-04-03
2.6877408027648926,2007-04-04
2.696760654449463,2007-04-05
2.741856575012207,2007-04-09
2.719308614730835,2007-04-10
2.6651933193206787,2007-04-11
2.714799165725708,2007-04-12
2.7869534492492676,2007-04-13
2.8185205459594727,2007-04-16
2.841068744659424,2007-04-17
2.872636318206787,2007-04-18
2.7824435234069824,2007-04-19
2.841068744659424,2007-04-20
2.8455779552459717,2007-04-23
2.88165545463562,2007-04-24
2.7914624214172363,2007-04-25
2.705780029296875,2007-04-26
2.638134717941284,2007-04-27
2.620096445083618,2007-04-30
2.611077308654785,2007-05-01
2.611077308654785,2007-05-02
2.620096445083618,2007-05-03
2.6561734676361084,2007-05-04
2.5975489616394043,2007-05-07
2.624606132507324,2007-05-08
2.660684108734131,2007-05-09
2.6561734676361084,2007-05-10
2.696760654449463,2007-05-11
2.6426446437835693,2007-05-14
2.606567621231079,2007-05-15
2.6426446437835693,2007-05-16
2.6651933193206787,2007-05-17
2.6516640186309814,2007-05-18
2.6516640186309814,2007-05-21
2.683231830596924,2007-05-22
2.723818778991699,2007-05-23
2.6697027683258057,2007-05-24
2.696760654449463,2007-05-25
2.696760654449463,2007-05-29
2.660684108734131,2007-05-30
2.683231830596924,2007-05-31
2.8049919605255127,2007-06-01
2.8140106201171875,2007-06-04
2.8230302333831787,2007-06-05
2.8140106201171875,2007-06-06
2.8230302333831787,2007-06-07
2.913222551345825,2007-06-08
2.9538094997406006,2007-06-11
2.962829113006592,2007-06-12
2.9357707500457764,2007-06-13
2.971848249435425,2007-06-14
3.0800795555114746,2007-06-15
3.134194850921631,2007-06-18
3.120666027069092,2007-06-19
3.1071369647979736,2007-06-20
3.120666027069092,2007-06-21
3.0665507316589355,2007-06-22
3.0936086177825928,2007-06-25
3.0620408058166504,2007-06-26
3.057530403137207,2007-06-27
3.1026275157928467,2007-06-28
3.0800795555114746,2007-06-29
3.0755693912506104,2007-07-02
3.0936086177825928,2007-07-03
3.2198779582977295,2007-07-05
3.2379162311553955,2007-07-06
3.2514452934265137,2007-07-09
3.1792919635772705,2007-07-10
3.2604639530181885,2007-07-11
3.2469351291656494,2007-07-12
3.2243874073028564,2007-07-13
3.2604639530181885,2007-07-16
3.296542167663574,2007-07-17
3.2559547424316406,2007-07-18
3.3596765995025635,2007-07-19
3.296542167663574,2007-07-20
3.283012628555298,2007-07-23
3.1657626628875732,2007-07-24
3.120666027069092,2007-07-25
2.9898862838745117,2007-07-26
2.9312613010406494,2007-07-27
2.9177324771881104,2007-07-30
2.9583187103271484,2007-07-31
2.8545970916748047,2007-08-01
2.9898862838745117,2007-08-02
3.1161563396453857,2007-08-03
2.9447901248931885,2007-08-06
2.9177324771881104,2007-08-07
2.8906748294830322,2007-08-08
2.8185205459594727,2007-08-09
2.8140106201171875,2007-08-10
2.714799165725708,2007-08-13
2.710289239883423,2007-08-14
2.6291160583496094,2007-08-15
2.4667696952819824,2007-08-16
2.5524516105651855,2007-08-17
2.614586353302002,2007-08-20
2.64154052734375,2007-08-21
2.7224037647247314,2007-08-22
2.8086583614349365,2007-08-23
2.7331864833831787,2007-08-24
2.6738858222961426,2007-08-27
2.603804349899292,2007-08-28
2.6631040573120117,2007-08-29
2.6684954166412354,2007-08-30
2.6954495906829834,2007-08-31
2.754748821258545,2007-09-04
2.7924861907958984,2007-09-05
2.7817039489746094,2007-09-06
2.7709217071533203,2007-09-07
2.727794885635376,2007-09-10
2.727794885635376,2007-09-11
2.6954495906829834,2007-09-12
2.657712936401367,2007-09-13
2.6469314098358154,2007-09-14
2.603804349899292,2007-09-17
2.6631040573120117,2007-09-18
2.5498950481414795,2007-09-19
2.5498950481414795,2007-09-20
2.738576889038086,2007-09-21
2.7439675331115723,2007-09-24
2.803267240524292,2007-09-25
2.986557722091675,2007-09-26
3.01351261138916,2007-09-27
2.9218673706054688,2007-09-28
2.9811670780181885,2007-10-01
2.975775718688965,2007-10-02
2.964994430541992,2007-10-03
2.9703850746154785,2007-10-04
3.008122205734253,2007-10-05
3.01351261138916,2007-10-08
2.9811670780181885,2007-10-09
2.9703850746154785,2007-10-10
2.8356122970581055,2007-10-11
2.765531301498413,2007-10-12
2.8194398880004883,2007-10-15
2.82483172416687,2007-10-16
2.8679580688476562,2007-10-17
3.132112741470337,2007-10-18
3.051248788833618,2007-10-19
3.1051576137542725,2007-10-22
3.175238847732544,2007-10-23
3.0189034938812256,2007-10-24
3.0189034938812256,2007-10-25
3.0782039165496826,2007-10-26
3.148285150527954,2007-10-29
