PCAR,Date
0.29565364122390747,1980-12-30
0.29565364122390747,1980-12-31
0.29565364122390747,1981-01-02
0.29565364122390747,1981-01-05
0.29565364122390747,1981-01-06
0.28207212686538696,1981-01-07
0.2643120586872101,1981-01-08
0.2643120586872101,1981-01-09
0.27266985177993774,1981-01-12
0.2737146019935608,1981-01-13
0.27580389380455017,1981-01-14
0.2747590243816376,1981-01-15
0.27580389380455017,1981-01-16
0.27580389380455017,1981-01-19
0.2747590243816376,1981-01-20
0.2716250717639923,1981-01-21
0.27266985177993774,1981-01-22
0.2737146019935608,1981-01-23
0.2737146019935608,1981-01-26
0.27266985177993774,1981-01-27
0.2747590243816376,1981-01-28
0.27580389380455017,1981-01-29
0.27580389380455017,1981-01-30
0.2747590243816376,1981-02-02
0.2695356607437134,1981-02-03
0.2695356607437134,1981-02-04
0.27266985177993774,1981-02-05
0.27266985177993774,1981-02-06
0.2737146019935608,1981-02-09
0.2695356607437134,1981-02-10
0.2674461901187897,1981-02-11
0.2653569281101227,1981-02-12
0.2653569281101227,1981-02-13
0.2653569281101227,1981-02-17
0.2653569281101227,1981-02-18
0.2611781656742096,1981-02-19
0.2601333260536194,1981-02-20
0.2611781656742096,1981-02-23
0.2601333260536194,1981-02-24
0.2559542953968048,1981-02-25
0.24968592822551727,1981-02-26
0.2538650333881378,1981-02-27
0.2601333260536194,1981-03-02
0.2684910297393799,1981-03-03
0.2705804407596588,1981-03-04
0.27580389380455017,1981-03-05
0.27684855461120605,1981-03-06
0.27684855461120605,1981-03-09
0.2737146019935608,1981-03-10
0.2737146019935608,1981-03-11
0.2778935134410858,1981-03-12
0.2778935134410858,1981-03-13
0.27580389380455017,1981-03-16
0.27580389380455017,1981-03-17
0.2778935134410858,1981-03-18
0.2789381444454193,1981-03-19
0.2778935134410858,1981-03-20
0.2778935134410858,1981-03-23
0.2778935134410858,1981-03-24
0.2799827456474304,1981-03-25
0.28938525915145874,1981-03-26
0.29565364122390747,1981-03-27
0.29983264207839966,1981-03-30
0.30819010734558105,1981-03-31
0.31132403016090393,1981-04-01
0.3134132921695709,1981-04-02
0.3134132921695709,1981-04-03
0.32072630524635315,1981-04-06
0.3290840685367584,1981-04-07
0.3290840685367584,1981-04-08
0.33221855759620667,1981-04-09
0.33012887835502625,1981-04-10
0.333263099193573,1981-04-13
0.3353525400161743,1981-04-14
0.3343077600002289,1981-04-15
0.3343077600002289,1981-04-16
0.3353525400161743,1981-04-20
0.3353525400161743,1981-04-21
0.33848658204078674,1981-04-22
0.3447551131248474,1981-04-23
0.3374418318271637,1981-04-24
0.3353525400161743,1981-04-27
0.33012887835502625,1981-04-28
0.333263099193573,1981-04-29
0.3353525400161743,1981-04-30
0.3353525400161743,1981-05-01
0.3196817934513092,1981-05-04
0.32072630524635315,1981-05-05
0.3228157162666321,1981-05-06
0.3269948661327362,1981-05-07
0.3269948661327362,1981-05-08
0.32490548491477966,1981-05-11
0.3238607943058014,1981-05-12
0.3238607943058014,1981-05-13
0.3238607943058014,1981-05-14
0.3238607943058014,1981-05-15
0.33012887835502625,1981-05-18
0.33221855759620667,1981-05-19
0.34162113070487976,1981-05-20
0.3405759334564209,1981-05-21
0.3405759334564209,1981-05-22
0.34162113070487976,1981-05-26
0.34893354773521423,1981-05-27
0.3614703416824341,1981-05-28
0.3635598123073578,1981-05-29
0.3635598123073578,1981-06-01
0.3552021384239197,1981-06-02
0.35415738821029663,1981-06-03
0.35415738821029663,1981-06-04
0.35415738821029663,1981-06-05
0.35415738821029663,1981-06-08
0.3552021384239197,1981-06-09
0.3552021384239197,1981-06-10
0.3635598123073578,1981-06-11
0.3646044433116913,1981-06-12
0.3635598123073578,1981-06-15
0.3614703416824341,1981-06-16
0.3625151216983795,1981-06-17
0.3625151216983795,1981-06-18
0.3614703416824341,1981-06-19
0.3510233461856842,1981-06-22
0.3499784469604492,1981-06-23
0.3520679175853729,1981-06-24
0.3510233461856842,1981-06-25
0.3510233461856842,1981-06-26
0.34893354773521423,1981-06-29
0.33848658204078674,1981-06-30
0.33848658204078674,1981-07-01
0.3405759334564209,1981-07-02
0.33848658204078674,1981-07-06
0.3374418318271637,1981-07-07
0.3405759334564209,1981-07-08
0.34266558289527893,1981-07-09
0.3447551131248474,1981-07-10
0.3447551131248474,1981-07-13
0.33848658204078674,1981-07-14
0.3395313024520874,1981-07-15
0.34162113070487976,1981-07-16
0.3374418318271637,1981-07-17
0.3374418318271637,1981-07-20
0.33117347955703735,1981-07-21
0.33117347955703735,1981-07-22
0.33117347955703735,1981-07-23
0.33221855759620667,1981-07-24
0.3343077600002289,1981-07-27
0.3343077600002289,1981-07-28
0.3343077600002289,1981-07-29
0.3343077600002289,1981-07-30
0.3343077600002289,1981-07-31
0.3343077600002289,1981-08-03
0.3343077600002289,1981-08-04
0.3343077600002289,1981-08-05
0.3343077600002289,1981-08-06
0.3343077600002289,1981-08-07
0.3343077600002289,1981-08-10
0.3343077600002289,1981-08-11
0.3343077600002289,1981-08-12
0.3343077600002289,1981-08-13
0.3343077600002289,1981-08-14
0.3343077600002289,1981-08-17
0.3343077600002289,1981-08-18
0.33221855759620667,1981-08-19
0.32490548491477966,1981-08-20
0.31863704323768616,1981-08-21
0.3050561249256134,1981-08-24
0.30296623706817627,1981-08-25
0.30401092767715454,1981-08-26
0.30401092767715454,1981-08-27
0.30401092767715454,1981-08-28
0.30401092767715454,1981-08-31
0.30401092767715454,1981-09-01
0.30401092767715454,1981-09-02
0.30401092767715454,1981-09-03
0.30401092767715454,1981-09-04
0.30192169547080994,1981-09-08
0.30192169547080994,1981-09-09
0.30192169547080994,1981-09-10
0.29460838437080383,1981-09-11
0.29669827222824097,1981-09-14
0.2987877428531647,1981-09-15
0.2987877428531647,1981-09-16
0.29983264207839966,1981-09-17
0.29983264207839966,1981-09-18
0.3008769452571869,1981-09-21
0.3050561249256134,1981-09-22
0.30296623706817627,1981-09-23
0.3071451485157013,1981-09-24
0.30192169547080994,1981-09-25
0.3050561249256134,1981-09-28
0.30819010734558105,1981-09-29
0.31027951836586,1981-09-30
0.31132403016090393,1981-10-01
0.3134132921695709,1981-10-02
0.30819010734558105,1981-10-05
0.3050561249256134,1981-10-06
0.3050561249256134,1981-10-07
0.30401092767715454,1981-10-08
0.30296623706817627,1981-10-09
0.30296623706817627,1981-10-12
0.30296623706817627,1981-10-13
0.30296623706817627,1981-10-14
0.3008769452571869,1981-10-15
0.3008769452571869,1981-10-16
0.30192169547080994,1981-10-19
0.2987877428531647,1981-10-20
0.2987877428531647,1981-10-21
0.2987877428531647,1981-10-22
0.29983264207839966,1981-10-23
0.2987877428531647,1981-10-26
0.3008769452571869,1981-10-27
0.30192169547080994,1981-10-28
0.3050561249256134,1981-10-29
0.30819010734558105,1981-10-30
0.3092348575592041,1981-11-02
0.31132403016090393,1981-11-03
0.31132403016090393,1981-11-04
0.31654787063598633,1981-11-05
0.3155030906200409,1981-11-06
0.3144586980342865,1981-11-09
0.3155030906200409,1981-11-10
0.3144586980342865,1981-11-11
0.3144586980342865,1981-11-12
0.3144586980342865,1981-11-13
0.3071451485157013,1981-11-16
0.3071451485157013,1981-11-17
0.2987877428531647,1981-11-18
0.2987877428531647,1981-11-19
0.2987877428531647,1981-11-20
0.30610066652297974,1981-11-23
0.3092348575592041,1981-11-24
0.3134132921695709,1981-11-25
0.32072630524635315,1981-11-27
0.32072630524635315,1981-11-30
0.3217712342739105,1981-12-01
0.3217712342739105,1981-12-02
0.32490548491477966,1981-12-03
0.3259502053260803,1981-12-04
0.3269948661327362,1981-12-07
0.3259502053260803,1981-12-08
0.3259502053260803,1981-12-09
0.3259502053260803,1981-12-10
0.3259502053260803,1981-12-11
0.3259502053260803,1981-12-14
0.32490548491477966,1981-12-15
0.32490548491477966,1981-12-16
0.3343077600002289,1981-12-17
0.3353525400161743,1981-12-18
0.3343077600002289,1981-12-21
0.333263099193573,1981-12-22
0.333263099193573,1981-12-23
0.333263099193573,1981-12-24
0.3374418318271637,1981-12-28
0.3374418318271637,1981-12-29
0.3374418318271637,1981-12-30
0.33848658204078674,1981-12-31
0.34266558289527893,1982-01-04
0.34266558289527893,1982-01-05
0.34266558289527893,1982-01-06
0.34266558289527893,1982-01-07
0.3353525400161743,1982-01-08
0.3217712342739105,1982-01-11
0.3194729685783386,1982-01-12
0.3194729685783386,1982-01-13
0.3194729685783386,1982-01-14
0.31717443466186523,1982-01-15
0.31142860651016235,1982-01-18
0.31027951836586,1982-01-19
0.31027951836586,1982-01-20
0.31027951836586,1982-01-21
0.306831955909729,1982-01-22
0.2953399419784546,1982-01-25
0.29763850569725037,1982-01-26
0.2999366521835327,1982-01-27
0.306831955909729,1982-01-28
0.3091302812099457,1982-01-29
0.3091302812099457,1982-02-01
0.3091302812099457,1982-02-02
0.3091302812099457,1982-02-03
0.3091302812099457,1982-02-04
0.3091302812099457,1982-02-05
0.2999366521835327,1982-02-08
0.2999366521835327,1982-02-09
0.3045333921909332,1982-02-10
0.3045333921909332,1982-02-11
0.3045333921909332,1982-02-12
0.3045333921909332,1982-02-16
0.3045333921909332,1982-02-17
0.3045333921909332,1982-02-18
0.3045333921909332,1982-02-19
0.3045333921909332,1982-02-22
0.2999366521835327,1982-02-23
0.2999366521835327,1982-02-24
0.30108585953712463,1982-02-25
0.30108585953712463,1982-02-26
0.30108585953712463,1982-03-01
0.30108585953712463,1982-03-02
0.2953399419784546,1982-03-03
0.29189226031303406,1982-03-04
0.29189226031303406,1982-03-05
0.2792515158653259,1982-03-08
0.2781023383140564,1982-03-09
0.28040075302124023,1982-03-10
0.2826990783214569,1982-03-11
0.2826990783214569,1982-03-12
0.2826990783214569,1982-03-15
0.2826990783214569,1982-03-16
0.2792515158653259,1982-03-17
0.27580389380455017,1982-03-18
0.2746547758579254,1982-03-19
0.2746547758579254,1982-03-22
0.2746547758579254,1982-03-23
0.2746547758579254,1982-03-24
0.2746547758579254,1982-03-25
0.2746547758579254,1982-03-26
0.2746547758579254,1982-03-29
0.2746547758579254,1982-03-30
0.2735055387020111,1982-03-31
0.2723565101623535,1982-04-01
0.2723565101623535,1982-04-02
0.2746547758579254,1982-04-05
0.2746547758579254,1982-04-06
0.2815498113632202,1982-04-07
0.2826990783214569,1982-04-08
0.2826990783214569,1982-04-12
0.2826990783214569,1982-04-13
0.2826990783214569,1982-04-14
0.28729620575904846,1982-04-15
0.29304176568984985,1982-04-16
0.2964892089366913,1982-04-19
0.29763850569725037,1982-04-20
0.29763850569725037,1982-04-21
0.29763850569725037,1982-04-22
0.29763850569725037,1982-04-23
0.29763850569725037,1982-04-26
0.29763850569725037,1982-04-27
0.29763850569725037,1982-04-28
0.29763850569725037,1982-04-29
0.29763850569725037,1982-04-30
0.29763850569725037,1982-05-03
0.2987877428531647,1982-05-04
0.2999366521835327,1982-05-05
0.3079811632633209,1982-05-06
0.31257766485214233,1982-05-07
0.31257766485214233,1982-05-10
0.3137272000312805,1982-05-11
0.3148762583732605,1982-05-12
0.3148762583732605,1982-05-13
0.31602540612220764,1982-05-14
0.3183239996433258,1982-05-17
0.3183239996433258,1982-05-18
0.3183239996433258,1982-05-19
0.3137272000312805,1982-05-20
0.31142860651016235,1982-05-21
0.31142860651016235,1982-05-24
0.31142860651016235,1982-05-25
0.306831955909729,1982-05-26
0.30338436365127563,1982-05-27
0.2999366521835327,1982-05-28
0.2999366521835327,1982-06-01
0.2953399419784546,1982-06-02
0.2895941138267517,1982-06-03
0.2826990783214569,1982-06-04
0.2826990783214569,1982-06-07
0.2815498113632202,1982-06-08
0.27120739221572876,1982-06-09
0.2585662305355072,1982-06-10
0.2539695203304291,1982-06-11
0.2505219578742981,1982-06-14
0.24937258660793304,1982-06-15
0.2574172616004944,1982-06-16
0.2528202533721924,1982-06-17
0.24707452952861786,1982-06-18
0.24937258660793304,1982-06-21
0.2562677562236786,1982-06-22
0.2608645260334015,1982-06-23
0.2608645260334015,1982-06-24
0.2608645260334015,1982-06-25
0.2689087688922882,1982-06-28
0.2689087688922882,1982-06-29
0.2735055387020111,1982-06-30
0.2735055387020111,1982-07-01
0.2735055387020111,1982-07-02
0.2723565101623535,1982-07-06
0.2677597105503082,1982-07-07
0.2677597105503082,1982-07-08
0.27120739221572876,1982-07-09
0.2746547758579254,1982-07-12
0.27580389380455017,1982-07-13
0.28040075302124023,1982-07-14
0.2826990783214569,1982-07-15
0.28614649176597595,1982-07-16
0.28729620575904846,1982-07-19
0.29189226031303406,1982-07-20
0.28499719500541687,1982-07-21
0.2723565101623535,1982-07-22
0.2631627023220062,1982-07-23
0.2631627023220062,1982-07-26
0.265461266040802,1982-07-27
0.2608645260334015,1982-07-28
0.2608645260334015,1982-07-29
0.2597152888774872,1982-07-30
0.24937258660793304,1982-08-02
0.2505219578742981,1982-08-03
0.2505219578742981,1982-08-04
0.2631627023220062,1982-08-05
0.25511857867240906,1982-08-06
0.2528202533721924,1982-08-09
0.2539695203304291,1982-08-10
0.2505219578742981,1982-08-11
0.24477596580982208,1982-08-12
0.24132852256298065,1982-08-13
0.24132852256298065,1982-08-16
0.2459249645471573,1982-08-17
0.2539695203304291,1982-08-18
0.2539695203304291,1982-08-19
0.2574172616004944,1982-08-20
0.2631627023220062,1982-08-23
0.2643120586872101,1982-08-24
0.2700580656528473,1982-08-25
0.2838480472564697,1982-08-26
0.2815498113632202,1982-08-27
0.28040075302124023,1982-08-30
0.28729620575904846,1982-08-31
0.28729620575904846,1982-09-01
0.29304176568984985,1982-09-02
0.2964892089366913,1982-09-03
0.29304176568984985,1982-09-07
0.29189226031303406,1982-09-08
0.29189226031303406,1982-09-09
0.29189226031303406,1982-09-10
0.29189226031303406,1982-09-13
0.29189226031303406,1982-09-14
0.29189226031303406,1982-09-15
0.2884450852870941,1982-09-16
0.2826990783214569,1982-09-17
0.2792515158653259,1982-09-20
0.2826990783214569,1982-09-21
0.2838480472564697,1982-09-22
0.2838480472564697,1982-09-23
0.2895941138267517,1982-09-24
0.2895941138267517,1982-09-27
0.29074347019195557,1982-09-28
0.29074347019195557,1982-09-29
0.2838480472564697,1982-09-30
0.28499719500541687,1982-10-01
0.28499719500541687,1982-10-04
0.28614649176597595,1982-10-05
0.2884450852870941,1982-10-06
0.29189226031303406,1982-10-07
0.29763850569725037,1982-10-08
0.3079811632633209,1982-10-11
0.3091302812099457,1982-10-12
0.31027951836586,1982-10-13
0.3148762583732605,1982-10-14
0.31142860651016235,1982-10-15
0.31257766485214233,1982-10-18
0.31717443466186523,1982-10-19
0.3183239996433258,1982-10-20
0.3194729685783386,1982-10-21
0.3194729685783386,1982-10-22
0.3194729685783386,1982-10-25
0.3194729685783386,1982-10-26
0.3206219971179962,1982-10-27
0.3206219971179962,1982-10-28
0.3240697681903839,1982-10-29
0.3240697681903839,1982-11-01
0.3309645354747772,1982-11-02
0.336710661649704,1982-11-03
0.34590423107147217,1982-11-04
0.3470534682273865,1982-11-05
0.3470534682273865,1982-11-08
0.3470534682273865,1982-11-09
0.35279908776283264,1982-11-10
0.35279908776283264,1982-11-11
0.35854530334472656,1982-11-12
0.35854530334472656,1982-11-15
0.35739585757255554,1982-11-16
0.35854530334472656,1982-11-17
0.35854530334472656,1982-11-18
0.3711860477924347,1982-11-19
0.3711860477924347,1982-11-22
0.37578293681144714,1982-11-23
0.3792303800582886,1982-11-24
0.3792303800582886,1982-11-26
0.3792303800582886,1982-11-29
0.3803795576095581,1982-11-30
0.39072227478027344,1982-12-01
0.4045127034187317,1982-12-02
0.41140761971473694,1982-12-03
0.41140761971473694,1982-12-06
0.40106508135795593,1982-12-07
0.3953188359737396,1982-12-08
0.3953188359737396,1982-12-09
0.3953188359737396,1982-12-10
0.3964681029319763,1982-12-13
0.3976173400878906,1982-12-14
0.3964681029319763,1982-12-15
0.3964681029319763,1982-12-16
0.3964681029319763,1982-12-17
0.3964681029319763,1982-12-20
0.38612523674964905,1982-12-21
0.3803795576095581,1982-12-22
0.3826780319213867,1982-12-23
0.38612523674964905,1982-12-27
0.38612523674964905,1982-12-28
0.38497626781463623,1982-12-29
0.37808099389076233,1982-12-30
0.37808099389076233,1982-12-31
0.37808099389076233,1983-01-03
0.37808099389076233,1983-01-04
0.37808099389076233,1983-01-05
0.37808099389076233,1983-01-06
0.3792303800582886,1983-01-07
0.3792303800582886,1983-01-10
0.37463369965553284,1983-01-11
0.3734845519065857,1983-01-12
0.3734845519065857,1983-01-13
0.3734845519065857,1983-01-14
0.37808099389076233,1983-01-17
0.37808099389076233,1983-01-18
0.3792303800582886,1983-01-19
0.3815290033817291,1983-01-20
0.38382717967033386,1983-01-21
0.3769320249557495,1983-01-24
0.3734845519065857,1983-01-25
0.3723350763320923,1983-01-26
0.37808099389076233,1983-01-27
0.37463369965553284,1983-01-28
0.37463369965553284,1983-01-31
0.37578293681144714,1983-02-01
0.37578293681144714,1983-02-02
0.3769320249557495,1983-02-03
0.37808099389076233,1983-02-04
0.38382717967033386,1983-02-07
0.38497626781463623,1983-02-08
0.3872745633125305,1983-02-09
0.39187127351760864,1983-02-10
0.4068108797073364,1983-02-11
0.4068108797073364,1983-02-14
0.3964681029319763,1983-02-15
0.3964681029319763,1983-02-16
0.3964681029319763,1983-02-17
0.3953188359737396,1983-02-18
0.3953188359737396,1983-02-22
0.3953188359737396,1983-02-23
0.3953188359737396,1983-02-24
0.3987664580345154,1983-02-25
0.39991578459739685,1983-02-28
0.417153537273407,1983-03-01
0.42289912700653076,1983-03-02
0.42519769072532654,1983-03-03
0.42749613523483276,1983-03-04
0.4343911111354828,1983-03-07
0.4619714915752411,1983-03-08
0.45967334508895874,1983-03-09
0.456225723028183,1983-03-10
0.45047977566719055,1983-03-11
0.4493306279182434,1983-03-14
0.4493306279182434,1983-03-15
0.45047977566719055,1983-03-16
0.4447338581085205,1983-03-17
0.4493306279182434,1983-03-18
0.4470324218273163,1983-03-21
0.4470324218273163,1983-03-22
0.4481811821460724,1983-03-23
0.4481811821460724,1983-03-24
0.4493306279182434,1983-03-25
0.4493306279182434,1983-03-28
0.4493306279182434,1983-03-29
0.4493306279182434,1983-03-30
0.4493306279182434,1983-03-31
0.4493306279182434,1983-04-04
0.4481811821460724,1983-04-05
0.45047977566719055,1983-04-06
0.45047977566719055,1983-04-07
0.45047977566719055,1983-04-08
0.4493306279182434,1983-04-11
0.4493306279182434,1983-04-12
0.4493306279182434,1983-04-13
0.45047977566719055,1983-04-14
0.45047977566719055,1983-04-15
0.45047977566719055,1983-04-18
0.4493306279182434,1983-04-19
0.4493306279182434,1983-04-20
0.4481811821460724,1983-04-21
0.4470324218273163,1983-04-22
0.4435846507549286,1983-04-25
0.44013676047325134,1983-04-26
0.43094372749328613,1983-04-27
0.4297947287559509,1983-04-28
0.4297947287559509,1983-04-29
0.42749613523483276,1983-05-02
0.42289912700653076,1983-05-03
0.42289912700653076,1983-05-04
0.42289912700653076,1983-05-05
0.42289912700653076,1983-05-06
0.42289912700653076,1983-05-09
0.42289912700653076,1983-05-10
0.42289912700653076,1983-05-11
0.42289912700653076,1983-05-12
0.42289912700653076,1983-05-13
0.42404884099960327,1983-05-16
0.42289912700653076,1983-05-17
0.42289912700653076,1983-05-18
0.42289912700653076,1983-05-19
0.42289912700653076,1983-05-20
0.42289912700653076,1983-05-23
0.42404884099960327,1983-05-24
0.4263470768928528,1983-05-25
0.43094372749328613,1983-05-26
0.43094372749328613,1983-05-27
0.4320928454399109,1983-05-31
0.4320928454399109,1983-06-01
0.43094372749328613,1983-06-02
0.42519769072532654,1983-06-03
0.42289912700653076,1983-06-06
0.41830238699913025,1983-06-07
0.4102581739425659,1983-06-08
0.4091092646121979,1983-06-09
0.4091092646121979,1983-06-10
0.4079599678516388,1983-06-13
0.4068108797073364,1983-06-14
0.39991578459739685,1983-06-15
0.4091092646121979,1983-06-16
0.41140761971473694,1983-06-17
0.41255664825439453,1983-06-20
0.4148552417755127,1983-06-21
0.41830238699913025,1983-06-22
0.41830238699913025,1983-06-23
0.4194519817829132,1983-06-24
0.4194519817829132,1983-06-27
0.4194519817829132,1983-06-28
0.4194519817829132,1983-06-29
0.42289912700653076,1983-06-30
0.42404884099960327,1983-07-01
0.42289912700653076,1983-07-05
0.42404884099960327,1983-07-06
0.4320928454399109,1983-07-07
0.43094372749328613,1983-07-08
0.4297947287559509,1983-07-11
0.4297947287559509,1983-07-12
0.41830238699913025,1983-07-13
0.41140761971473694,1983-07-14
0.405661940574646,1983-07-15
0.4033631682395935,1983-07-18
0.4033631682395935,1983-07-19
0.4102581739425659,1983-07-20
0.4263470768928528,1983-07-21
0.43554040789604187,1983-07-22
0.43554040789604187,1983-07-25
0.4470324218273163,1983-07-26
0.4481811821460724,1983-07-27
0.4481811821460724,1983-07-28
0.4470324218273163,1983-07-29
0.44588327407836914,1983-08-01
0.44588327407836914,1983-08-02
0.44588327407836914,1983-08-03
0.44588327407836914,1983-08-04
0.4481811821460724,1983-08-05
0.4481811821460724,1983-08-08
0.4481811821460724,1983-08-09
0.4481811821460724,1983-08-10
0.4481811821460724,1983-08-11
0.4481811821460724,1983-08-12
0.4493306279182434,1983-08-15
0.4493306279182434,1983-08-16
0.45047977566719055,1983-08-17
0.4516289234161377,1983-08-18
0.4527781903743744,1983-08-19
0.4527781903743744,1983-08-22
0.4527781903743744,1983-08-23
0.4527781903743744,1983-08-24
0.4527781903743744,1983-08-25
0.4527781903743744,1983-08-26
0.4527781903743744,1983-08-29
