NTAP,Date
5.758801460266113,2002-10-15
5.186735153198242,2002-10-16
5.97237491607666,2002-10-17
6.163063049316406,2002-10-18
6.979210376739502,2002-10-21
6.742755889892578,2002-10-22
6.986837863922119,2002-10-23
7.040232181549072,2002-10-24
7.421609401702881,2002-10-25
7.665689468383789,2002-10-28
6.803778171539307,2002-10-29
6.994465351104736,2002-10-30
6.841915607452393,2002-10-31
7.619925498962402,2002-11-01
8.016555786132812,2002-11-04
8.153853416442871,2002-11-05
8.95474624633789,2002-11-06
7.986047267913818,2002-11-07
7.413979530334473,2002-11-08
7.040232181549072,2002-11-11
7.452121257781982,2002-11-12
8.092830657958984,2002-11-13
8.382680892944336,2002-11-14
8.443697929382324,2002-11-15
8.451329231262207,2002-11-18
8.344545364379883,2002-11-19
9.09967041015625,2002-11-20
10.609925270080566,2002-11-21
10.945538520812988,2002-11-22
10.701456069946289,2002-11-25
9.900564193725586,2002-11-26
10.442119598388672,2002-11-27
10.579416275024414,2002-11-29
10.838752746582031,2002-12-02
10.152275085449219,2002-12-03
9.740384101867676,2002-12-04
9.420027732849121,2002-12-05
9.1072998046875,2002-12-06
8.771686553955078,2002-12-09
9.114927291870117,2002-12-10
9.236968040466309,2002-12-11
8.931861877441406,2002-12-12
8.825077056884766,2002-12-13
9.343750953674316,2002-12-16
9.351381301879883,2002-12-17
8.466583251953125,2002-12-18
8.314030647277832,2002-12-19
8.199615478515625,2002-12-20
8.413189888000488,2002-12-23
8.321660041809082,2002-12-24
8.550484657287598,2002-12-26
8.253011703491211,2002-12-27
7.436866283416748,2002-12-30
7.627551555633545,2002-12-31
8.16148567199707,2003-01-02
8.169108390808105,2003-01-03
8.870844841003418,2003-01-06
9.191200256347656,2003-01-07
8.947118759155273,2003-01-08
9.938704490661621,2003-01-09
9.992094039916992,2003-01-10
9.580204963684082,2003-01-13
9.908188819885254,2003-01-14
9.679366111755371,2003-01-15
9.13780689239502,2003-01-16
8.603876113891602,2003-01-17
8.634390830993652,2003-01-21
8.687786102294922,2003-01-22
9.29035758972168,2003-01-23
8.527604103088379,2003-01-24
8.542859077453613,2003-01-27
9.053906440734863,2003-01-28
9.122553825378418,2003-01-29
8.542859077453613,2003-01-30
8.245382308959961,2003-01-31
8.306405067443848,2003-02-03
8.253011703491211,2003-02-04
8.130970001220703,2003-02-05
8.047067642211914,2003-02-06
7.833499431610107,2003-02-07
8.03180980682373,2003-02-10
8.214873313903809,2003-02-11
8.054697036743164,2003-02-12
7.940281391143799,2003-02-13
8.184364318847656,2003-02-14
8.573370933532715,2003-02-18
8.474209785461426,2003-02-19
8.497093200683594,2003-02-20
8.619132041931152,2003-02-21
8.344545364379883,2003-02-24
8.123343467712402,2003-02-25
7.818241596221924,2003-02-26
8.047067642211914,2003-02-27
8.100456237792969,2003-02-28
7.810615062713623,2003-03-03
7.6504340171813965,2003-03-04
7.513139247894287,2003-03-05
7.513139247894287,2003-03-06
7.520765781402588,2003-03-07
7.307197570800781,2003-03-10
7.185155868530273,2003-03-11
7.169897556304932,2003-03-12
7.787734031677246,2003-03-13
7.680944442749023,2003-03-14
8.733548164367676,2003-03-17
9.122553825378418,2003-03-18
8.771686553955078,2003-03-19
9.305612564086914,2003-03-20
9.45816421508789,2003-03-21
9.023395538330078,2003-03-24
9.16069221496582,2003-03-25
9.29798698425293,2003-03-26
9.13780689239502,2003-03-27
9.038650512695312,2003-03-28
8.535232543945312,2003-03-31
8.59625244140625,2003-04-01
9.534442901611328,2003-04-02
9.732759475708008,2003-04-03
9.64885425567627,2003-04-04
9.961586952209473,2003-04-07
9.984469413757324,2003-04-08
9.481047630310059,2003-04-09
9.694619178771973,2003-04-10
9.72513198852539,2003-04-11
9.938704490661621,2003-04-14
10.053114891052246,2003-04-15
10.228548049926758,2003-04-16
10.76247501373291,2003-04-17
10.861637115478516,2003-04-21
11.22775650024414,2003-04-22
11.349798202514648,2003-04-23
11.204876899719238,2003-04-24
10.457374572753906,2003-04-25
10.754849433898926,2003-04-28
11.021811485290527,2003-04-29
10.114133834838867,2003-04-30
10.396354675292969,2003-05-01
10.731966018676758,2003-05-02
11.13622760772705,2003-05-05
11.380309104919434,2003-05-06
11.578627586364746,2003-05-07
11.654901504516602,2003-05-08
11.98288631439209,2003-05-09
12.49393081665039,2003-05-12
12.760896682739258,2003-05-13
11.81507682800293,2003-05-14
12.043907165527344,2003-05-15
12.043907165527344,2003-05-16
11.41081714630127,2003-05-19
11.243014335632324,2003-05-20
11.098091125488281,2003-05-21
11.532859802246094,2003-05-22
11.601506233215332,2003-05-23
12.219340324401855,2003-05-27
12.150693893432617,2003-05-28
12.79140567779541,2003-05-29
12.989726066589355,2003-05-30
12.73801326751709,2003-06-02
13.02785587310791,2003-06-03
13.317708969116211,2003-06-04
13.516019821166992,2003-06-05
13.287196159362793,2003-06-06
13.081254959106445,2003-06-09
12.989726066589355,2003-06-10
13.264313697814941,2003-06-11
12.89819049835205,2003-06-12
12.509188652038574,2003-06-13
12.707501411437988,2003-06-16
12.669365882873535,2003-06-17
12.837170600891113,2003-06-18
12.410028457641602,2003-06-19
12.3795166015625,2003-06-20
12.17357349395752,2003-06-23
12.005768775939941,2003-06-24
12.01339340209961,2003-06-25
12.554950714111328,2003-06-26
12.234598159790039,2003-06-27
12.265103340148926,2003-06-30
12.715129852294922,2003-07-01
13.615182876586914,2003-07-02
13.157530784606934,2003-07-03
13.882147789001465,2003-07-07
14.255897521972656,2003-07-08
14.919493675231934,2003-07-09
14.309288024902344,2003-07-10
14.29403305053711,2003-07-11
14.622016906738281,2003-07-14
14.278777122497559,2003-07-15
14.034693717956543,2003-07-16
13.3787260055542,2003-07-17
13.516019821166992,2003-07-18
13.294825553894043,2003-07-21
13.554160118103027,2003-07-22
13.760108947753906,2003-07-23
13.569418907165527,2003-07-24
13.821124076843262,2003-07-25
13.828749656677246,2003-07-28
13.500765800476074,2003-07-29
13.142271041870117,2003-07-30
12.188834190368652,2003-07-31
12.3795166015625,2003-08-01
12.49393081665039,2003-08-04
12.036275863647461,2003-08-05
11.624388694763184,2003-08-06
11.349798202514648,2003-08-07
11.555742263793945,2003-08-08
11.990514755249023,2003-08-11
12.943954467773438,2003-08-12
13.03548812866211,2003-08-13
12.844799041748047,2003-08-14
12.89056396484375,2003-08-15
13.630437850952148,2003-08-18
13.767733573913574,2003-08-19
15.926328659057617,2003-08-20
17.15436363220215,2003-08-21
16.635692596435547,2003-08-22
16.284832000732422,2003-08-25
16.444997787475586,2003-08-26
16.78061294555664,2003-08-27
17.078086853027344,2003-08-28
17.055208206176758,2003-08-29
17.253522872924805,2003-09-02
17.680662155151367,2003-09-03
17.932374954223633,2003-09-04
17.779827117919922,2003-09-05
17.962890625,2003-09-08
18.039165496826172,2003-09-09
17.184879302978516,2003-09-10
17.184879302978516,2003-09-11
16.9102840423584,2003-09-12
16.330589294433594,2003-09-15
17.078086853027344,2003-09-16
17.09334945678711,2003-09-17
17.42133140563965,2003-09-18
17.367935180664062,2003-09-19
16.73484230041504,2003-09-22
17.116230010986328,2003-09-23
16.08651351928711,2003-09-24
15.628856658935547,2003-09-25
15.041531562805176,2003-09-26
16.055997848510742,2003-09-29
15.6593656539917,2003-09-30
16.025484085083008,2003-10-01
16.16278648376465,2003-10-02
17.4442138671875,2003-10-03
17.856098175048828,2003-10-06
18.702762603759766,2003-10-07
18.527326583862305,2003-10-08
18.32900619506836,2003-10-09
19.18329429626465,2003-10-10
19.32059669494629,2003-10-13
19.93079376220703,2003-10-14
19.335845947265625,2003-10-15
19.60280990600586,2003-10-16
19.068885803222656,2003-10-17
19.4731388092041,2003-10-20
19.54941749572754,2003-10-21
18.91632843017578,2003-10-22
18.718015670776367,2003-10-23
18.618852615356445,2003-10-24
18.801918029785156,2003-10-27
19.7248477935791,2003-10-28
19.740108489990234,2003-10-29
19.381614685058594,2003-10-30
18.832426071166992,2003-10-31
19.55704689025879,2003-11-03
19.038368225097656,2003-11-04
19.21380615234375,2003-11-05
19.12226676940918,2003-11-06
18.824798583984375,2003-11-07
18.466306686401367,2003-11-10
18.306127548217773,2003-11-11
19.15277862548828,2003-11-12
19.80875587463379,2003-11-13
19.129898071289062,2003-11-14
18.55021095275879,2003-11-17
17.871356964111328,2003-11-18
16.22380256652832,2003-11-19
16.47551727294922,2003-11-20
16.58230209350586,2003-11-21
17.81795883178711,2003-11-24
17.329795837402344,2003-11-25
17.558631896972656,2003-11-26
17.634899139404297,2003-11-28
17.57387924194336,2003-12-01
17.4137020111084,2003-12-02
16.94841957092285,2003-12-03
16.673826217651367,2003-12-04
16.56704330444336,2003-12-05
16.055997848510742,2003-12-08
14.97288703918457,2003-12-09
15.171199798583984,2003-12-10
15.468677520751953,2003-12-11
15.277985572814941,2003-12-12
14.446586608886719,2003-12-15
14.522859573364258,2003-12-16
14.507606506347656,2003-12-17
15.438167572021484,2003-12-18
14.995774269104004,2003-12-19
15.140691757202148,2003-12-22
15.636483192443848,2003-12-23
15.644108772277832,2003-12-24
15.880562782287598,2003-12-26
15.888191223144531,2003-12-29
15.750896453857422,2003-12-30
15.590717315673828,2003-12-31
15.81191349029541,2004-01-02
16.32297134399414,2004-01-05
16.589927673339844,2004-01-06
16.620431900024414,2004-01-07
17.253522872924805,2004-01-08
17.24590492248535,2004-01-09
17.79508399963379,2004-01-12
17.802709579467773,2004-01-13
17.61964988708496,2004-01-14
17.329795837402344,2004-01-15
17.9781436920166,2004-01-16
18.435792922973633,2004-01-20
17.88661003112793,2004-01-21
17.367935180664062,2004-01-22
16.53652572631836,2004-01-23
17.329795837402344,2004-01-26
17.085718154907227,2004-01-27
17.314544677734375,2004-01-28
17.23063850402832,2004-01-29
17.070465087890625,2004-01-30
16.506023406982422,2004-02-02
15.926328659057617,2004-02-03
15.994972229003906,2004-02-04
16.38397979736328,2004-02-05
16.795873641967773,2004-02-06
16.818756103515625,2004-02-09
16.72722053527832,2004-02-10
16.91790771484375,2004-02-11
17.139114379882812,2004-02-12
16.55179214477539,2004-02-13
16.986560821533203,2004-02-17
18.023906707763672,2004-02-18
17.345056533813477,2004-02-19
16.635692596435547,2004-02-20
16.605182647705078,2004-02-23
16.4678897857666,2004-02-24
16.66621208190918,2004-02-25
16.711971282958984,2004-02-26
16.52127456665039,2004-02-27
16.757734298706055,2004-03-01
16.849266052246094,2004-03-02
16.544158935546875,2004-03-03
16.872148513793945,2004-03-04
16.872148513793945,2004-03-05
16.01786231994629,2004-03-08
15.69749927520752,2004-03-09
15.880562782287598,2004-03-10
15.483933448791504,2004-03-11
15.743270874023438,2004-03-12
15.102559089660645,2004-03-15
15.476306915283203,2004-03-16
15.964475631713867,2004-03-17
15.605969429016113,2004-03-18
15.201709747314453,2004-03-19
15.1483154296875,2004-03-22
15.209342956542969,2004-03-23
15.407649993896484,2004-03-24
16.132272720336914,2004-03-25
16.147531509399414,2004-03-26
16.4678897857666,2004-03-29
16.750102996826172,2004-03-30
16.422122955322266,2004-03-31
16.88739585876465,2004-04-01
17.314544677734375,2004-04-02
17.4137020111084,2004-04-05
17.13147735595703,2004-04-06
16.9255428314209,2004-04-07
17.253522872924805,2004-04-08
17.30691909790039,2004-04-12
16.7043399810791,2004-04-13
17.169618606567383,2004-04-14
16.895034790039062,2004-04-15
16.544158935546875,2004-04-16
16.72722053527832,2004-04-19
16.117015838623047,2004-04-20
16.33821678161621,2004-04-21
16.750102996826172,2004-04-22
16.66621208190918,2004-04-23
16.193294525146484,2004-04-26
15.81191349029541,2004-04-27
15.56783390045166,2004-04-28
14.866101264953613,2004-04-29
14.194876670837402,2004-04-30
14.622016906738281,2004-05-03
14.705923080444336,2004-05-04
15.201709747314453,2004-05-05
15.049166679382324,2004-05-06
14.995774269104004,2004-05-07
15.049166679382324,2004-05-10
15.331378936767578,2004-05-11
15.24748420715332,2004-05-12
16.025484085083008,2004-05-13
15.6593656539917,2004-05-14
16.055997848510742,2004-05-17
15.789033889770508,2004-05-18
14.728803634643555,2004-05-19
14.072834968566895,2004-05-20
14.240642547607422,2004-05-21
14.507606506347656,2004-05-24
15.293244361877441,2004-05-25
15.354265213012695,2004-05-26
14.97288703918457,2004-05-27
15.102559089660645,2004-05-28
14.995774269104004,2004-06-01
14.820337295532227,2004-06-02
14.499979019165039,2004-06-03
14.713545799255371,2004-06-04
15.25510311126709,2004-06-07
15.209342956542969,2004-06-08
14.919493675231934,2004-06-09
14.988134384155273,2004-06-10
14.667779922485352,2004-06-14
14.934746742248535,2004-06-15
14.934746742248535,2004-06-16
14.660155296325684,2004-06-17
14.75168514251709,2004-06-18
14.64490032196045,2004-06-21
14.827959060668945,2004-06-22
15.789033889770508,2004-06-23
16.055997848510742,2004-06-24
16.117015838623047,2004-06-25
15.81191349029541,2004-06-28
16.231430053710938,2004-06-29
16.422122955322266,2004-06-30
15.9110746383667,2004-07-01
16.048377990722656,2004-07-02
15.018651008605957,2004-07-06
14.934746742248535,2004-07-07
14.576252937316895,2004-07-08
14.530487060546875,2004-07-09
14.072834968566895,2004-07-12
14.133851051330566,2004-07-13
13.622806549072266,2004-07-14
13.599929809570312,2004-07-15
13.020231246948242,2004-07-16
13.004977226257324,2004-07-19
13.851637840270996,2004-07-20
13.127019882202148,2004-07-21
14.400821685791016,2004-07-22
13.889774322509766,2004-07-23
13.905027389526367,2004-07-26
14.416078567504883,2004-07-27
14.095720291137695,2004-07-28
14.370311737060547,2004-07-29
14.713545799255371,2004-07-30
14.568624496459961,2004-08-02
13.93553638458252,2004-08-03
14.080464363098145,2004-08-04
13.546533584594727,2004-08-05
12.821913719177246,2004-08-06
12.745640754699707,2004-08-09
13.104135513305664,2004-08-10
13.020231246948242,2004-08-11
12.63885498046875,2004-08-12
12.85242748260498,2004-08-13
13.134651184082031,2004-08-16
13.264313697814941,2004-08-17
15.026278495788574,2004-08-18
15.07966423034668,2004-08-19
15.133064270019531,2004-08-20
15.270358085632324,2004-08-23
15.506817817687988,2004-08-24
15.682242393493652,2004-08-25
15.400028228759766,2004-08-26
15.529701232910156,2004-08-27
15.140691757202148,2004-08-30
15.308496475219727,2004-08-31
15.499184608459473,2004-09-01
15.72038745880127,2004-09-02
15.331378936767578,2004-09-03
15.81191349029541,2004-09-07
15.872940063476562,2004-09-08
16.635692596435547,2004-09-09
17.108604431152344,2004-09-10
17.42896270751953,2004-09-13
17.360313415527344,2004-09-14
16.93316650390625,2004-09-15
17.1925048828125,2004-09-16
17.52048683166504,2004-09-17
17.48235321044922,2004-09-20
17.703550338745117,2004-09-21
17.299287796020508,2004-09-22
17.51285743713379,2004-09-23
17.49760627746582,2004-09-24
17.039953231811523,2004-09-27
16.978931427001953,2004-09-28
17.35268211364746,2004-09-29
17.581510543823242,2004-09-30
18.512067794799805,2004-10-01
18.939207077026367,2004-10-04
18.908693313598633,2004-10-05
18.86293601989746,2004-10-06
18.496810913085938,2004-10-07
17.940006256103516,2004-10-08
17.962890625,2004-10-11
17.863723754882812,2004-10-12
18.16120147705078,2004-10-13
17.764570236206055,2004-10-14
18.039165496826172,2004-10-15
18.473936080932617,2004-10-18
18.107812881469727,2004-10-19
18.039165496826172,2004-10-20
18.397655487060547,2004-10-21
17.856098175048828,2004-10-22
17.901865005493164,2004-10-25
17.528121948242188,2004-10-26
18.1993408203125,2004-10-27
18.32138442993164,2004-10-28
18.664621353149414,2004-10-29
19.053630828857422,2004-11-01
19.54941749572754,2004-11-02
19.717222213745117,2004-11-03
19.79350471496582,2004-11-04
19.59518051147461,2004-11-05
19.564678192138672,2004-11-08
19.442628860473633,2004-11-09
19.053630828857422,2004-11-10
19.068885803222656,2004-11-11
19.29770851135254,2004-11-12
19.41974639892578,2004-11-15
19.084135055541992,2004-11-16
22.55467987060547,2004-11-17
22.814010620117188,2004-11-18
22.06651496887207,2004-11-19
22.768245697021484,2004-11-22
22.768245697021484,2004-11-23
23.264034271240234,2004-11-24
23.149625778198242,2004-11-26
22.96656608581543,2004-11-29
23.00469970703125,2004-11-30
24.507328033447266,2004-12-01
25.72772979736328,2004-12-02
24.568344116210938,2004-12-03
25.75824737548828,2004-12-06
25.06414222717285,2004-12-07
25.048885345458984,2004-12-08
25.35399055480957,2004-12-09
25.21668815612793,2004-12-10
25.07939338684082,2004-12-13
25.254825592041016,2004-12-14
26.421838760375977,2004-12-15
26.00232696533203,2004-12-16
25.987070083618164,2004-12-17
26.07859230041504,2004-12-20
25.964189529418945,2004-12-21
25.224315643310547,2004-12-22
24.446304321289062,2004-12-23
24.171716690063477,2004-12-27
24.591232299804688,2004-12-28
25.10228157043457,2004-12-29
25.10228157043457,2004-12-30
25.33873176574707,2004-12-31
24.942100524902344,2005-01-03
23.950519561767578,2005-01-04
23.988651275634766,2005-01-05
23.74457359313965,2005-01-06
23.248777389526367,2005-01-07
23.43946647644043,2005-01-10
24.186967849731445,2005-01-11
24.179338455200195,2005-01-12
24.225107192993164,2005-01-13
24.43868064880371,2005-01-14
25.445518493652344,2005-01-18
24.667505264282227,2005-01-19
24.469196319580078,2005-01-20
24.0191593170166,2005-01-21
23.355566024780273,2005-01-24
23.187759399414062,2005-01-25
23.46998405456543,2005-01-26
23.698801040649414,2005-01-27
23.805585861206055,2005-01-28
24.286130905151367,2005-01-31
24.5225830078125,2005-02-01
23.981029510498047,2005-02-02
23.683549880981445,2005-02-03
24.34714698791504,2005-02-04
24.072551727294922,2005-02-07
24.385286331176758,2005-02-08
23.576766967773438,2005-02-09
23.4852352142334,2005-02-10
24.820056915283203,2005-02-11
25.926055908203125,2005-02-14
26.208271026611328,2005-02-15
24.202226638793945,2005-02-16
23.843730926513672,2005-02-17
23.645421981811523,2005-02-18
23.233518600463867,2005-02-22
22.34110450744629,2005-02-23
22.78350257873535,2005-02-24
22.745359420776367,2005-02-25
22.890287399291992,2005-02-28
22.524158477783203,2005-03-01
22.745359420776367,2005-03-02
22.7148494720459,2005-03-03
23.12673568725586,2005-03-04
23.46998405456543,2005-03-07
23.088600158691406,2005-03-08
22.9818115234375,2005-03-09
22.623323440551758,2005-03-10
21.89870262145996,2005-03-11
21.92921257019043,2005-03-14
21.380029678344727,2005-03-15
21.311382293701172,2005-03-16
21.280868530273438,2005-03-17
21.357145309448242,2005-03-18
20.571508407592773,2005-03-21
20.258779525756836,2005-03-22
20.48761558532715,2005-03-23
21.311382293701172,2005-03-24
20.884239196777344,2005-03-28
20.09098243713379,2005-03-29
21.113059997558594,2005-03-30
21.097810745239258,2005-03-31
20.78508186340332,2005-04-01
21.074926376342773,2005-04-04
20.75457191467285,2005-04-05
21.700387954711914,2005-04-06
22.241943359375,2005-04-07
21.78428840637207,2005-04-08
21.761417388916016,2005-04-11
21.997861862182617,2005-04-12
21.303754806518555,2005-04-13
20.853727340698242,2005-04-14
19.762983322143555,2005-04-15
19.816377639770508,2005-04-18
20.61727523803711,2005-04-19
20.098604202270508,2005-04-20
20.78508186340332,2005-04-21
20.26640510559082,2005-04-22
20.81559181213379,2005-04-25
20.365564346313477,2005-04-26
20.502859115600586,2005-04-27
20.11385726928711,2005-04-28
20.34268569946289,2005-04-29
20.57913589477539,2005-05-02
20.525745391845703,2005-05-03
21.212221145629883,2005-05-04
21.16645622253418,2005-05-05
21.494443893432617,2005-05-06
21.532577514648438,2005-05-09
20.983394622802734,2005-05-10
21.128326416015625,2005-05-11
21.868196487426758,2005-05-12
22.34872817993164,2005-05-13
22.432632446289062,2005-05-16
22.531789779663086,2005-05-17
22.7301025390625,2005-05-18
22.859773635864258,2005-05-19
22.913166046142578,2005-05-20
23.241147994995117,2005-05-23
23.187759399414062,2005-05-24
22.058881759643555,2005-05-25
22.081769943237305,2005-05-26
22.07413673400879,2005-05-27
21.93684196472168,2005-05-31
22.30296516418457,2005-06-01
22.371610641479492,2005-06-02
21.94447135925293,2005-06-03
22.249570846557617,2005-06-06
22.150409698486328,2005-06-07
22.2724552154541,2005-06-08
22.59281349182129,2005-06-09
22.447895050048828,2005-06-10
22.798757553100586,2005-06-13
22.66145896911621,2005-06-14
22.7301025390625,2005-06-15
22.897911071777344,2005-06-16
22.913166046142578,2005-06-17
22.905540466308594,2005-06-20
22.875030517578125,2005-06-21
22.745359420776367,2005-06-22
22.493650436401367,2005-06-23
22.142786026000977,2005-06-24
22.158037185668945,2005-06-27
22.12752914428711,2005-06-28
21.89870262145996,2005-06-29
21.563091278076172,2005-06-30
21.494443893432617,2005-07-01
21.76903533935547,2005-07-05
21.0139102935791,2005-07-06
20.960514068603516,2005-07-07
21.212221145629883,2005-07-08
21.31900978088379,2005-07-11
21.830059051513672,2005-07-12
21.807170867919922,2005-07-13
22.020740509033203,2005-07-14
22.119903564453125,2005-07-15
21.88344955444336,2005-07-18
21.761417388916016,2005-07-19
21.624109268188477,2005-07-20
20.58676528930664,2005-07-21
20.876611709594727,2005-07-22
20.640155792236328,2005-07-25
20.365564346313477,2005-07-26
20.289287567138672,2005-07-27
19.953676223754883,2005-07-28
19.4578857421875,2005-07-29
19.83926773071289,2005-08-01
19.762983322143555,2005-08-02
19.244314193725586,2005-08-03
19.45026397705078,2005-08-04
18.733272552490234,2005-08-05
18.107812881469727,2005-08-08
17.779827117919922,2005-08-09
17.367935180664062,2005-08-10
17.39082145690918,2005-08-11
17.673038482666016,2005-08-12
18.25274085998535,2005-08-15
18.06967544555664,2005-08-16
18.702762603759766,2005-08-17
19.145158767700195,2005-08-18
18.786659240722656,2005-08-19
18.08492088317871,2005-08-22
18.062040328979492,2005-08-23
17.840839385986328,2005-08-24
18.100183486938477,2005-08-25
18.153568267822266,2005-08-26
18.1993408203125,2005-08-29
17.848474502563477,2005-08-30
18.100183486938477,2005-08-31
17.901865005493164,2005-09-01
17.840839385986328,2005-09-02
17.9476318359375,2005-09-06
18.001028060913086,2005-09-07
17.6959228515625,2005-09-08
17.787452697753906,2005-09-09
17.734058380126953,2005-09-12
17.581510543823242,2005-09-13
17.505231857299805,2005-09-14
17.48997688293457,2005-09-15
18.1993408203125,2005-09-16
18.435792922973633,2005-09-19
18.4205379486084,2005-09-20
18.08492088317871,2005-09-21
18.41291046142578,2005-09-22
18.527326583862305,2005-09-23
18.451047897338867,2005-09-26
18.26036262512207,2005-09-27
17.993391036987305,2005-09-28
18.039165496826172,2005-09-29
18.107812881469727,2005-09-30
18.115436553955078,2005-10-03
17.60439109802246,2005-10-04
17.48235321044922,2005-10-05
17.61964988708496,2005-10-06
17.970510482788086,2005-10-07
17.970510482788086,2005-10-10
18.05441665649414,2005-10-11
17.71880531311035,2005-10-12
18.50444221496582,2005-10-13
19.160409927368164,2005-10-14
19.915538787841797,2005-10-17
19.671459197998047,2005-10-18
20.022323608398438,2005-10-19
19.816377639770508,2005-10-20
20.2130126953125,2005-10-21
20.479978561401367,2005-10-24
19.90028953552246,2005-10-25
19.633319854736328,2005-10-26
19.488399505615234,2005-10-27
20.685922622680664,2005-10-28
20.846101760864258,2005-10-31
20.533367156982422,2005-11-01
21.433422088623047,2005-11-02
21.540206909179688,2005-11-03
21.395286560058594,2005-11-04
21.0139102935791,2005-11-07
21.219850540161133,2005-11-08
21.036785125732422,2005-11-09
20.769826889038086,2005-11-10
21.357145309448242,2005-11-11
21.585968017578125,2005-11-14
21.212221145629883,2005-11-15
21.547834396362305,2005-11-16
22.58517837524414,2005-11-17
22.013120651245117,2005-11-18
22.135150909423828,2005-11-21
21.94447135925293,2005-11-22
22.46314239501953,2005-11-23
22.32584571838379,2005-11-25
22.470775604248047,2005-11-28
22.531789779663086,2005-11-29
22.211435317993164,2005-11-30
22.59281349182129,2005-12-01
22.432632446289062,2005-12-02
21.94447135925293,2005-12-05
22.386869430541992,2005-12-06
22.150409698486328,2005-12-07
22.203807830810547,2005-12-08
22.524158477783203,2005-12-09
22.531789779663086,2005-12-12
22.386869430541992,2005-12-13
22.75299072265625,2005-12-14
22.75299072265625,2005-12-15
22.775875091552734,2005-12-16
22.06651496887207,2005-12-19
21.357145309448242,2005-12-20
21.814802169799805,2005-12-21
21.63936424255371,2005-12-22
21.372400283813477,2005-12-23
21.235105514526367,2005-12-27
21.128326416015625,2005-12-28
20.975770950317383,2005-12-29
20.594396591186523,2005-12-30
21.288496017456055,2006-01-03
21.402912139892578,2006-01-04
21.5173282623291,2006-01-05
22.10464859008789,2006-01-06
22.150409698486328,2006-01-09
21.837678909301758,2006-01-10
23.218273162841797,2006-01-11
24.91921043395996,2006-01-12
24.499696731567383,2006-01-13
24.202226638793945,2006-01-17
23.927637100219727,2006-01-18
24.850563049316406,2006-01-19
23.752195358276367,2006-01-20
23.614900588989258,2006-01-23
23.180133819580078,2006-01-24
23.157255172729492,2006-01-25
23.248777389526367,2006-01-26
24.125944137573242,2006-01-27
24.331892013549805,2006-01-30
23.797962188720703,2006-01-31
23.942888259887695,2006-02-01
23.500486373901367,2006-02-02
23.752195358276367,2006-02-03
23.515745162963867,2006-02-06
23.53099250793457,2006-02-07
23.927637100219727,2006-02-08
23.950519561767578,2006-02-09
23.897125244140625,2006-02-10
23.973400115966797,2006-02-13
23.950519561767578,2006-02-14
23.7674560546875,2006-02-15
25.61332130432129,2006-02-16
25.20142936706543,2006-02-17
25.117530822753906,2006-02-21
25.51416015625,2006-02-22
24.820056915283203,2006-02-23
24.84293556213379,2006-02-24
25.552295684814453,2006-02-27
25.292964935302734,2006-02-28
26.07859230041504,2006-03-01
26.093854904174805,2006-03-02
25.826894760131836,2006-03-03
25.681961059570312,2006-03-06
25.407379150390625,2006-03-07
25.544675827026367,2006-03-08
25.2777099609375,2006-03-09
25.3082218170166,2006-03-10
25.23194694519043,2006-03-13
25.84977912902832,2006-03-14
26.116735458374023,2006-03-15
26.322683334350586,2006-03-16
26.734569549560547,2006-03-17
26.635417938232422,2006-03-20
26.345565795898438,2006-03-21
26.58201789855957,2006-03-22
26.78795623779297,2006-03-23
26.681167602539062,2006-03-24
26.734569549560547,2006-03-27
26.58201789855957,2006-03-28
27.169342041015625,2006-03-29
27.604108810424805,2006-03-30
27.482070922851562,2006-03-31
27.51258659362793,2006-04-03
27.459186553955078,2006-04-04
28.275333404541016,2006-04-05
28.39738655090332,2006-04-06
27.993122100830078,2006-04-07
27.855823516845703,2006-04-10
27.787172317504883,2006-04-11
27.405794143676758,2006-04-12
28.41263771057129,2006-04-13
28.046510696411133,2006-04-17
28.80164337158203,2006-04-18
28.824514389038086,2006-04-19
28.80164337158203,2006-04-20
28.153297424316406,2006-04-21
28.366872787475586,2006-04-24
28.19144058227539,2006-04-25
28.267702102661133,2006-04-26
28.41263771057129,2006-04-27
28.275333404541016,2006-04-28
27.733789443969727,2006-05-01
27.260875701904297,2006-05-02
27.436304092407227,2006-05-03
28.22193717956543,2006-05-04
28.66434097290039,2006-05-05
28.35924530029297,2006-05-08
28.237205505371094,2006-05-09
27.604108810424805,2006-05-10
26.589651107788086,2006-05-11
25.765872955322266,2006-05-12
25.407379150390625,2006-05-15
24.850563049316406,2006-05-16
24.995492935180664,2006-05-17
25.09465217590332,2006-05-18
25.77349853515625,2006-05-19
25.887908935546875,2006-05-22
25.57518196105957,2006-05-23
25.53704833984375,2006-05-24
25.445518493652344,2006-05-25
25.8116397857666,2006-05-26
24.659879684448242,2006-05-30
24.40816879272461,2006-05-31
24.7895450592041,2006-06-01
24.675134658813477,2006-06-02
24.171716690063477,2006-06-05
23.77507781982422,2006-06-06
23.86661720275879,2006-06-07
23.683549880981445,2006-06-08
24.24799346923828,2006-06-09
23.874238967895508,2006-06-12
24.54547119140625,2006-06-13
25.30059051513672,2006-06-14
26.459978103637695,2006-06-15
26.33793830871582,2006-06-16
26.063350677490234,2006-06-19
26.040462493896484,2006-06-20
26.589651107788086,2006-06-21
26.673555374145508,2006-06-22
26.589651107788086,2006-06-23
26.39895248413086,2006-06-26
25.88028335571289,2006-06-27
25.826894760131836,2006-06-28
