BDX,Date
1.4631770849227905,1981-08-10
1.4592018127441406,1981-08-11
1.4631770849227905,1981-08-12
1.4631770849227905,1981-08-13
1.4592018127441406,1981-08-14
1.419441819190979,1981-08-17
1.4035366773605347,1981-08-18
1.387632966041565,1981-08-19
1.431369423866272,1981-08-20
1.4353455305099487,1981-08-21
1.3995609283447266,1981-08-24
1.3598010540008545,1981-08-25
1.3598010540008545,1981-08-26
1.3319692611694336,1981-08-27
1.3438977003097534,1981-08-28
1.3120887279510498,1981-08-31
1.2961841821670532,1981-09-01
1.3160643577575684,1981-09-02
1.284256100654602,1981-09-03
1.2643762826919556,1981-09-04
1.2365442514419556,1981-09-08
1.256423830986023,1981-09-09
1.2524487972259521,1981-09-10
1.256423830986023,1981-09-11
1.2723283767700195,1981-09-14
1.2763047218322754,1981-09-15
1.2683526277542114,1981-09-16
1.2723283767700195,1981-09-17
1.2683526277542114,1981-09-18
1.2882323265075684,1981-09-21
1.3041367530822754,1981-09-22
1.2643762826919556,1981-09-23
1.2723283767700195,1981-09-24
1.2206401824951172,1981-09-25
1.2047362327575684,1981-09-28
1.2166637182235718,1981-09-29
1.2246156930923462,1981-09-30
1.2246156930923462,1981-10-01
1.2643762826919556,1981-10-02
1.2643762826919556,1981-10-05
1.2444959878921509,1981-10-06
1.2524487972259521,1981-10-07
1.2723283767700195,1981-10-08
1.2802802324295044,1981-10-09
1.2961841821670532,1981-10-12
1.300160527229309,1981-10-13
1.2882323265075684,1981-10-14
1.2723283767700195,1981-10-15
1.2763047218322754,1981-10-16
1.2882323265075684,1981-10-19
1.2723283767700195,1981-10-20
1.2723283767700195,1981-10-21
1.2882323265075684,1981-10-22
1.3279927968978882,1981-10-23
1.3279927968978882,1981-10-26
1.3677529096603394,1981-10-27
1.3836561441421509,1981-10-28
1.375705599784851,1981-10-29
1.4234180450439453,1981-10-30
1.4273933172225952,1981-11-02
1.451249361038208,1981-11-03
1.46715247631073,1981-11-04
1.4552255868911743,1981-11-05
1.431369423866272,1981-11-06
1.4035366773605347,1981-11-09
1.419441819190979,1981-11-10
1.4552255868911743,1981-11-11
1.4790815114974976,1981-11-12
1.4830567836761475,1981-11-13
1.4711296558380127,1981-11-16
1.4870336055755615,1981-11-17
1.4910098314285278,1981-11-18
1.494985580444336,1981-11-19
1.5029374361038208,1981-11-20
1.494985580444336,1981-11-23
1.5029374361038208,1981-11-24
1.5069141387939453,1981-11-25
1.5108896493911743,1981-11-27
1.518841028213501,1981-11-30
1.526794195175171,1981-12-01
1.526794195175171,1981-12-02
1.518841028213501,1981-12-03
1.5029374361038208,1981-12-04
1.4711296558380127,1981-12-07
1.4631770849227905,1981-12-08
1.451249361038208,1981-12-09
1.4353455305099487,1981-12-10
1.4432976245880127,1981-12-11
1.4114896059036255,1981-12-14
1.431369423866272,1981-12-15
1.431369423866272,1981-12-16
1.419441819190979,1981-12-17
1.4472732543945312,1981-12-18
1.4393203258514404,1981-12-21
1.4393203258514404,1981-12-22
1.4393203258514404,1981-12-23
1.431369423866272,1981-12-24
1.4472732543945312,1981-12-28
1.4432976245880127,1981-12-29
1.4830567836761475,1981-12-30
1.518841028213501,1981-12-31
1.526794195175171,1982-01-04
1.4711296558380127,1982-01-05
1.4472732543945312,1982-01-06
1.4552255868911743,1982-01-07
1.4631770849227905,1982-01-08
1.4273933172225952,1982-01-11
1.4114896059036255,1982-01-12
1.419441819190979,1982-01-13
1.451249361038208,1982-01-14
1.4432976245880127,1982-01-15
1.4353455305099487,1982-01-18
1.431369423866272,1982-01-19
1.419441819190979,1982-01-20
1.4393203258514404,1982-01-21
1.431369423866272,1982-01-22
1.4234180450439453,1982-01-25
1.4432976245880127,1982-01-26
1.4711296558380127,1982-01-27
1.5108896493911743,1982-01-28
1.5426985025405884,1982-01-29
1.4989619255065918,1982-02-01
1.534745693206787,1982-02-02
1.518841028213501,1982-02-03
1.5108896493911743,1982-02-04
1.5586020946502686,1982-02-05
1.5228180885314941,1982-02-08
1.526794195175171,1982-02-09
1.5228180885314941,1982-02-10
1.5426985025405884,1982-02-11
1.5705294609069824,1982-02-12
1.5506494045257568,1982-02-16
1.5665546655654907,1982-02-17
1.582458257675171,1982-02-18
1.582458257675171,1982-02-19
1.5506494045257568,1982-02-22
1.494985580444336,1982-02-23
1.4472732543945312,1982-02-24
1.4234180450439453,1982-02-25
1.4154651165008545,1982-02-26
1.387632966041565,1982-03-01
1.3955845832824707,1982-03-02
1.3558248281478882,1982-03-03
1.3598010540008545,1982-03-04
1.3518478870391846,1982-03-05
1.339920997619629,1982-03-08
1.3836561441421509,1982-03-09
1.3995609283447266,1982-03-10
1.4075130224227905,1982-03-11
1.3916088342666626,1982-03-12
1.3916088342666626,1982-03-15
1.3836561441421509,1982-03-16
1.375705599784851,1982-03-17
1.3637772798538208,1982-03-18
1.3677529096603394,1982-03-19
1.3598010540008545,1982-03-22
1.339920997619629,1982-03-23
1.3359453678131104,1982-03-24
1.3319692611694336,1982-03-25
1.3240165710449219,1982-03-26
1.3120887279510498,1982-03-29
1.3120887279510498,1982-03-30
1.3200397491455078,1982-03-31
1.3677529096603394,1982-04-01
1.375705599784851,1982-04-02
1.3717291355133057,1982-04-05
1.3916088342666626,1982-04-06
1.3796805143356323,1982-04-07
1.3796805143356323,1982-04-08
1.3836561441421509,1982-04-12
1.3916088342666626,1982-04-13
1.3955845832824707,1982-04-14
1.3955845832824707,1982-04-15
1.4154651165008545,1982-04-16
1.419441819190979,1982-04-19
1.4114896059036255,1982-04-20
1.4114896059036255,1982-04-21
1.4234180450439453,1982-04-22
1.431369423866272,1982-04-23
1.4552255868911743,1982-04-26
1.4234180450439453,1982-04-27
1.419441819190979,1982-04-28
1.4075130224227905,1982-04-29
1.4075130224227905,1982-04-30
1.3995609283447266,1982-05-03
1.4035366773605347,1982-05-04
1.3995609283447266,1982-05-05
1.3995609283447266,1982-05-06
1.3836561441421509,1982-05-07
1.3677529096603394,1982-05-10
1.3637772798538208,1982-05-11
1.3717291355133057,1982-05-12
1.3558248281478882,1982-05-13
1.3677529096603394,1982-05-14
1.3438977003097534,1982-05-17
1.339920997619629,1982-05-18
1.3279927968978882,1982-05-19
1.3319692611694336,1982-05-20
1.3279927968978882,1982-05-21
1.3279927968978882,1982-05-24
1.3279927968978882,1982-05-25
1.3279927968978882,1982-05-26
1.3319692611694336,1982-05-27
1.3200397491455078,1982-05-28
1.3120887279510498,1982-06-01
1.3081127405166626,1982-06-02
1.3081127405166626,1982-06-03
1.2882323265075684,1982-06-04
1.2922083139419556,1982-06-07
1.2961841821670532,1982-06-08
1.2882323265075684,1982-06-09
1.2922083139419556,1982-06-10
1.300160527229309,1982-06-11
1.2922083139419556,1982-06-14
1.2961841821670532,1982-06-15
1.3160643577575684,1982-06-16
1.284256100654602,1982-06-17
1.2683526277542114,1982-06-18
1.260399580001831,1982-06-21
1.260399580001831,1982-06-22
1.2723283767700195,1982-06-23
1.260399580001831,1982-06-24
1.260399580001831,1982-06-25
1.3041367530822754,1982-06-28
1.3120887279510498,1982-06-29
1.3200397491455078,1982-06-30
1.3120887279510498,1982-07-01
1.3120887279510498,1982-07-02
1.2961841821670532,1982-07-06
1.2882323265075684,1982-07-07
1.284256100654602,1982-07-08
1.2882323265075684,1982-07-09
1.284256100654602,1982-07-12
1.2683526277542114,1982-07-13
1.2643762826919556,1982-07-14
1.2763047218322754,1982-07-15
1.3041367530822754,1982-07-16
1.3041367530822754,1982-07-19
1.3041367530822754,1982-07-20
1.2922083139419556,1982-07-21
1.2961841821670532,1982-07-22
1.260399580001831,1982-07-23
1.2325676679611206,1982-07-26
1.240519642829895,1982-07-27
1.240519642829895,1982-07-28
1.2206401824951172,1982-07-29
1.240519642829895,1982-07-30
1.248471736907959,1982-08-02
1.2246156930923462,1982-08-03
1.1848556995391846,1982-08-04
1.1729282140731812,1982-08-05
1.1609991788864136,1982-08-06
1.1609991788864136,1982-08-09
1.164975643157959,1982-08-10
1.1609991788864136,1982-08-11
1.1769038438796997,1982-08-12
1.1530476808547974,1982-08-13
1.157023310661316,1982-08-16
1.1769038438796997,1982-08-17
1.2246156930923462,1982-08-18
1.2246156930923462,1982-08-19
1.256423830986023,1982-08-20
1.248471736907959,1982-08-23
1.2643762826919556,1982-08-24
1.3120887279510498,1982-08-25
1.3319692611694336,1982-08-26
1.2922083139419556,1982-08-27
1.3041367530822754,1982-08-30
1.3359453678131104,1982-08-31
1.3240165710449219,1982-09-01
1.3319692611694336,1982-09-02
1.3279927968978882,1982-09-03
1.2961841821670532,1982-09-07
1.2882323265075684,1982-09-08
1.2802802324295044,1982-09-09
1.3041367530822754,1982-09-10
1.3120887279510498,1982-09-13
1.3438977003097534,1982-09-14
1.375705599784851,1982-09-15
1.3836561441421509,1982-09-16
1.3438977003097534,1982-09-17
1.2961841821670532,1982-09-20
1.3279927968978882,1982-09-21
1.3478723764419556,1982-09-22
1.3518478870391846,1982-09-23
1.3240165710449219,1982-09-24
1.3518478870391846,1982-09-27
1.3359453678131104,1982-09-28
1.3200397491455078,1982-09-29
1.3041367530822754,1982-09-30
1.3279927968978882,1982-10-01
1.3319692611694336,1982-10-04
1.3279927968978882,1982-10-05
1.3438977003097534,1982-10-06
1.387632966041565,1982-10-07
1.4114896059036255,1982-10-08
1.4790815114974976,1982-10-11
1.431369423866272,1982-10-12
1.4711296558380127,1982-10-13
1.4353455305099487,1982-10-14
1.4114896059036255,1982-10-15
1.4075130224227905,1982-10-18
1.4075130224227905,1982-10-19
1.4114896059036255,1982-10-20
1.3995609283447266,1982-10-21
1.3916088342666626,1982-10-22
1.375705599784851,1982-10-25
1.3637772798538208,1982-10-26
1.3995609283447266,1982-10-27
1.431369423866272,1982-10-28
1.4592018127441406,1982-10-29
1.4393203258514404,1982-11-01
1.4154651165008545,1982-11-02
1.4631770849227905,1982-11-03
1.4751057624816895,1982-11-04
1.4631770849227905,1982-11-05
1.4592018127441406,1982-11-08
1.5029374361038208,1982-11-09
1.4711296558380127,1982-11-10
1.4790815114974976,1982-11-11
1.4830567836761475,1982-11-12
1.46715247631073,1982-11-15
1.4592018127441406,1982-11-16
1.4631770849227905,1982-11-17
1.4432976245880127,1982-11-18
1.4472732543945312,1982-11-19
1.419441819190979,1982-11-22
1.4114896059036255,1982-11-23
1.3995609283447266,1982-11-24
1.3916088342666626,1982-11-26
1.3995609283447266,1982-11-29
1.3955845832824707,1982-11-30
1.4472732543945312,1982-12-01
1.451249361038208,1982-12-02
1.4472732543945312,1982-12-03
1.431369423866272,1982-12-06
1.4631770849227905,1982-12-07
1.4631770849227905,1982-12-08
1.4273933172225952,1982-12-09
1.4154651165008545,1982-12-10
1.4035366773605347,1982-12-13
1.3836561441421509,1982-12-14
1.3677529096603394,1982-12-15
1.3836561441421509,1982-12-16
1.3916088342666626,1982-12-17
1.3598010540008545,1982-12-20
1.3677529096603394,1982-12-21
1.3677529096603394,1982-12-22
1.3717291355133057,1982-12-23
1.375705599784851,1982-12-27
1.3796805143356323,1982-12-28
1.375705599784851,1982-12-29
1.3677529096603394,1982-12-30
1.3518478870391846,1982-12-31
1.3677529096603394,1983-01-03
1.375705599784851,1983-01-04
1.3518478870391846,1983-01-05
1.375705599784851,1983-01-06
1.4035366773605347,1983-01-07
1.4711296558380127,1983-01-10
1.4631770849227905,1983-01-11
1.4472732543945312,1983-01-12
1.431369423866272,1983-01-13
1.431369423866272,1983-01-14
1.4234180450439453,1983-01-17
1.4154651165008545,1983-01-18
1.3995609283447266,1983-01-19
1.375705599784851,1983-01-20
1.4114896059036255,1983-01-21
1.3836561441421509,1983-01-24
1.3916088342666626,1983-01-25
1.3677529096603394,1983-01-26
1.3677529096603394,1983-01-27
1.4114896059036255,1983-01-28
1.4114896059036255,1983-01-31
1.3916088342666626,1983-02-01
1.3955845832824707,1983-02-02
1.4075130224227905,1983-02-03
1.4075130224227905,1983-02-04
1.3916088342666626,1983-02-07
1.3438977003097534,1983-02-08
1.3359453678131104,1983-02-09
1.3359453678131104,1983-02-10
1.3359453678131104,1983-02-11
1.3438977003097534,1983-02-14
1.3438977003097534,1983-02-15
1.3200397491455078,1983-02-16
1.3438977003097534,1983-02-17
1.339920997619629,1983-02-18
1.2882323265075684,1983-02-22
1.3041367530822754,1983-02-23
1.3319692611694336,1983-02-24
1.3240165710449219,1983-02-25
1.3478723764419556,1983-02-28
1.3677529096603394,1983-03-01
1.3916088342666626,1983-03-02
1.4114896059036255,1983-03-03
1.4472732543945312,1983-03-04
1.5108896493911743,1983-03-07
1.4393203258514404,1983-03-08
1.4472732543945312,1983-03-09
1.3995609283447266,1983-03-10
1.3916088342666626,1983-03-11
1.3995609283447266,1983-03-14
1.431369423866272,1983-03-15
1.4234180450439453,1983-03-16
1.4234180450439453,1983-03-17
1.4234180450439453,1983-03-18
1.4114896059036255,1983-03-21
1.387632966041565,1983-03-22
1.3916088342666626,1983-03-23
1.431369423866272,1983-03-24
1.4592018127441406,1983-03-25
1.4989619255065918,1983-03-28
1.494985580444336,1983-03-29
1.5108896493911743,1983-03-30
1.514865756034851,1983-03-31
1.4830567836761475,1983-04-04
1.4631770849227905,1983-04-05
1.4631770849227905,1983-04-06
1.4631770849227905,1983-04-07
1.4989619255065918,1983-04-08
1.4790815114974976,1983-04-11
1.4751057624816895,1983-04-12
1.494985580444336,1983-04-13
1.514865756034851,1983-04-14
1.5665546655654907,1983-04-15
1.5665546655654907,1983-04-18
1.5466734170913696,1983-04-19
1.526794195175171,1983-04-20
1.5307689905166626,1983-04-21
1.562578558921814,1983-04-22
1.5506494045257568,1983-04-25
1.5665546655654907,1983-04-26
1.5665546655654907,1983-04-27
1.5506494045257568,1983-04-28
1.5745068788528442,1983-04-29
1.5586020946502686,1983-05-02
1.5506494045257568,1983-05-03
1.5506494045257568,1983-05-04
1.5784821510314941,1983-05-05
1.5665546655654907,1983-05-06
1.5506494045257568,1983-05-09
1.5705294609069824,1983-05-10
1.5586020946502686,1983-05-11
1.5506494045257568,1983-05-12
1.5665546655654907,1983-05-13
1.5387223958969116,1983-05-16
1.526794195175171,1983-05-17
1.518841028213501,1983-05-18
1.5228180885314941,1983-05-19
1.5426985025405884,1983-05-20
1.5426985025405884,1983-05-23
1.5426985025405884,1983-05-24
1.5426985025405884,1983-05-25
1.5307689905166626,1983-05-26
1.5307689905166626,1983-05-27
1.526794195175171,1983-05-31
1.5108896493911743,1983-06-01
1.494985580444336,1983-06-02
1.4989619255065918,1983-06-03
1.5108896493911743,1983-06-06
1.5040737390518188,1983-06-07
1.5200741291046143,1983-06-08
1.5080735683441162,1983-06-09
1.5320740938186646,1983-06-10
1.548074722290039,1983-06-13
1.5760778188705444,1983-06-14
1.5880777835845947,1983-06-15
1.5840771198272705,1983-06-16
1.5760778188705444,1983-06-17
1.5760778188705444,1983-06-20
1.5960792303085327,1983-06-21
1.6240798234939575,1983-06-22
1.6320796012878418,1983-06-23
1.7120839357376099,1983-06-24
1.6680819988250732,1983-06-27
1.5520758628845215,1983-06-28
1.544075608253479,1983-06-29
1.5040737390518188,1983-06-30
1.4760730266571045,1983-07-01
1.4680712223052979,1983-07-05
1.4760730266571045,1983-07-06
1.4560706615447998,1983-07-07
1.4480708837509155,1983-07-08
1.4560706615447998,1983-07-11
1.4080685377120972,1983-07-12
1.4320701360702515,1983-07-13
1.4000682830810547,1983-07-14
1.4160699844360352,1983-07-15
1.4480708837509155,1983-07-18
1.436069369316101,1983-07-19
1.4280704259872437,1983-07-20
1.3920680284500122,1983-07-21
1.4240691661834717,1983-07-22
1.4080685377120972,1983-07-25
1.3920680284500122,1983-07-26
1.3680659532546997,1983-07-27
1.3120648860931396,1983-07-28
1.288062572479248,1983-07-29
1.3080638647079468,1983-08-01
1.3360660076141357,1983-08-02
1.3480656147003174,1983-08-03
1.3320648670196533,1983-08-04
1.3360660076141357,1983-08-05
1.328065037727356,1983-08-08
1.3080638647079468,1983-08-09
1.2960630655288696,1983-08-10
1.292062520980835,1983-08-11
1.3120648860931396,1983-08-12
1.2800618410110474,1983-08-15
1.2800618410110474,1983-08-16
1.3040639162063599,1983-08-17
1.288062572479248,1983-08-18
1.2800618410110474,1983-08-19
1.292062520980835,1983-08-22
1.2960630655288696,1983-08-23
1.2960630655288696,1983-08-24
1.3080638647079468,1983-08-25
1.292062520980835,1983-08-26
1.292062520980835,1983-08-29
1.2680623531341553,1983-08-30
1.3000634908676147,1983-08-31
1.3040639162063599,1983-09-01
1.3173415660858154,1983-09-02
1.3294281959533691,1983-09-06
1.297199010848999,1983-09-07
1.3213716745376587,1983-09-08
1.3052564859390259,1983-09-09
1.3092849254608154,1983-09-12
1.3092849254608154,1983-09-13
1.3012264966964722,1983-09-14
1.277056336402893,1983-09-15
1.273027777671814,1983-09-16
1.2891416549682617,1983-09-19
1.3012264966964722,1983-09-20
1.2931700944900513,1983-09-21
1.2931700944900513,1983-09-22
1.2931700944900513,1983-09-23
1.2891416549682617,1983-09-26
1.2891416549682617,1983-09-27
1.2931700944900513,1983-09-28
1.3133130073547363,1983-09-29
1.3133130073547363,1983-09-30
1.3133130073547363,1983-10-03
1.33748459815979,1983-10-04
1.3777694702148438,1983-10-05
1.3858269453048706,1983-10-06
1.3858269453048706,1983-10-07
1.401942253112793,1983-10-10
1.3777694702148438,1983-10-11
1.3656840324401855,1983-10-12
1.3697128295898438,1983-10-13
1.361655831336975,1983-10-14
1.3455424308776855,1983-10-17
1.3294281959533691,1983-10-18
1.3052564859390259,1983-10-19
1.3173415660858154,1983-10-20
1.3213716745376587,1983-10-21
1.3294281959533691,1983-10-24
1.33748459815979,1983-10-25
1.3213716745376587,1983-10-26
1.3294281959533691,1983-10-27
1.3133130073547363,1983-10-28
1.2810838222503662,1983-10-31
1.264969825744629,1983-11-01
1.2891416549682617,1983-11-02
1.2810838222503662,1983-11-03
1.2327423095703125,1983-11-04
1.2327423095703125,1983-11-07
1.2206554412841797,1983-11-08
1.2246845960617065,1983-11-09
1.2407983541488647,1983-11-10
1.2569133043289185,1983-11-11
1.2448276281356812,1983-11-14
1.2367709875106812,1983-11-15
1.2246845960617065,1983-11-16
1.208570957183838,1983-11-17
1.208570957183838,1983-11-18
1.2367709875106812,1983-11-21
1.2125991582870483,1983-11-22
1.2005128860473633,1983-11-23
1.2166279554367065,1983-11-25
1.208570957183838,1983-11-28
1.2246845960617065,1983-11-29
1.2166279554367065,1983-11-30
1.1964850425720215,1983-12-01
1.208570957183838,1983-12-02
1.1935334205627441,1983-12-05
1.1935334205627441,1983-12-06
1.1772960424423218,1983-12-07
1.152937650680542,1983-12-08
1.148877501487732,1983-12-09
1.1448171138763428,1983-12-12
1.1285793781280518,1983-12-13
1.152937650680542,1983-12-14
1.1448171138763428,1983-12-15
1.152937650680542,1983-12-16
1.161056399345398,1983-12-19
1.152937650680542,1983-12-20
1.161056399345398,1983-12-21
1.1772960424423218,1983-12-22
1.1772960424423218,1983-12-23
1.1854150295257568,1983-12-27
1.1813547611236572,1983-12-28
1.1691757440567017,1983-12-29
1.1935334205627441,1983-12-30
1.2260109186172485,1984-01-03
1.2463092803955078,1984-01-04
1.2706669569015503,1984-01-05
1.2706669569015503,1984-01-06
1.2584879398345947,1984-01-09
1.2625468969345093,1984-01-10
1.2666075229644775,1984-01-11
1.2584879398345947,1984-01-12
1.2503679990768433,1984-01-13
1.254428505897522,1984-01-16
1.2584879398345947,1984-01-17
1.2706669569015503,1984-01-18
1.2706669569015503,1984-01-19
1.2625468969345093,1984-01-20
1.254428505897522,1984-01-23
1.2422494888305664,1984-01-24
1.209771990776062,1984-01-25
1.2138317823410034,1984-01-26
1.1854150295257568,1984-01-27
1.156996488571167,1984-01-30
1.1772960424423218,1984-01-31
1.1854150295257568,1984-02-01
1.1854150295257568,1984-02-02
1.1651157140731812,1984-02-03
1.209771990776062,1984-02-06
1.1935334205627441,1984-02-07
1.1448171138763428,1984-02-08
1.156996488571167,1984-02-09
1.161056399345398,1984-02-10
1.1326394081115723,1984-02-13
1.1407585144042969,1984-02-14
1.1448171138763428,1984-02-15
1.1407585144042969,1984-02-16
1.1366994380950928,1984-02-17
1.1082817316055298,1984-02-21
1.1123404502868652,1984-02-22
1.1204607486724854,1984-02-23
1.1448171138763428,1984-02-24
1.1407585144042969,1984-02-27
1.1285793781280518,1984-02-28
1.1326394081115723,1984-02-29
1.152937650680542,1984-03-01
1.1366994380950928,1984-03-02
1.1379095315933228,1984-03-05
1.1297246217727661,1984-03-06
1.1133513450622559,1984-03-07
1.1174441576004028,1984-03-08
1.1297246217727661,1984-03-09
1.1256308555603027,1984-03-12
1.121537446975708,1984-03-13
1.1420029401779175,1984-03-14
1.1297246217727661,1984-03-15
1.1501901149749756,1984-03-16
1.1256308555603027,1984-03-19
1.121537446975708,1984-03-20
1.1092580556869507,1984-03-21
1.121537446975708,1984-03-22
1.1133513450622559,1984-03-23
1.1133513450622559,1984-03-26
1.1420029401779175,1984-03-27
1.1583763360977173,1984-03-28
1.1460968255996704,1984-03-29
1.1460968255996704,1984-03-30
1.1338162422180176,1984-04-02
1.1379095315933228,1984-04-03
1.1379095315933228,1984-04-04
1.1379095315933228,1984-04-05
1.1297246217727661,1984-04-06
1.1297246217727661,1984-04-09
1.1420029401779175,1984-04-10
1.1379095315933228,1984-04-11
1.1583763360977173,1984-04-12
1.1379095315933228,1984-04-13
1.1460968255996704,1984-04-16
1.154283046722412,1984-04-17
1.154283046722412,1984-04-18
1.154283046722412,1984-04-19
1.1583763360977173,1984-04-23
1.154283046722412,1984-04-24
1.1624693870544434,1984-04-25
1.1501901149749756,1984-04-26
1.1379095315933228,1984-04-27
1.1420029401779175,1984-04-30
1.1420029401779175,1984-05-01
1.1624693870544434,1984-05-02
1.1379095315933228,1984-05-03
1.121537446975708,1984-05-04
1.1256308555603027,1984-05-07
1.1256308555603027,1984-05-08
1.1460968255996704,1984-05-09
1.1420029401779175,1984-05-10
1.1338162422180176,1984-05-11
1.121537446975708,1984-05-14
1.1297246217727661,1984-05-15
1.1338162422180176,1984-05-16
1.1174441576004028,1984-05-17
1.121537446975708,1984-05-18
1.1133513450622559,1984-05-21
1.1010708808898926,1984-05-22
1.1133513450622559,1984-05-23
1.1051647663116455,1984-05-24
1.1051647663116455,1984-05-25
1.0846985578536987,1984-05-29
1.0642328262329102,1984-05-30
1.0683250427246094,1984-05-31
1.080605387687683,1984-06-01
1.1092580556869507,1984-06-04
1.1104798316955566,1984-06-05
1.1104798316955566,1984-06-06
1.1063518524169922,1984-06-07
1.1063518524169922,1984-06-08
1.0857106447219849,1984-06-11
1.08158278465271,1984-06-12
1.0898383855819702,1984-06-13
1.093967080116272,1984-06-14
1.1063518524169922,1984-06-15
1.0898383855819702,1984-06-18
1.0980956554412842,1984-06-19
1.0898383855819702,1984-06-20
1.1022231578826904,1984-06-21
1.1104798316955566,1984-06-22
1.1063518524169922,1984-06-25
1.0980956554412842,1984-06-26
1.093967080116272,1984-06-27
1.1146082878112793,1984-06-28
1.0980956554412842,1984-06-29
1.1063518524169922,1984-07-02
1.0980956554412842,1984-07-03
1.1104798316955566,1984-07-05
1.0980956554412842,1984-07-06
1.1146082878112793,1984-07-09
1.093967080116272,1984-07-10
1.0980956554412842,1984-07-11
1.093967080116272,1984-07-12
1.0980956554412842,1984-07-13
1.1063518524169922,1984-07-16
1.1022231578826904,1984-07-17
1.1104798316955566,1984-07-18
1.0980956554412842,1984-07-19
1.0980956554412842,1984-07-20
1.08158278465271,1984-07-23
1.0733261108398438,1984-07-24
1.0568137168884277,1984-07-25
1.0361723899841309,1984-07-26
1.0196601152420044,1984-07-27
1.027916431427002,1984-07-30
1.0733261108398438,1984-07-31
1.093967080116272,1984-08-01
1.135249137878418,1984-08-02
1.1393775939941406,1984-08-03
1.164146065711975,1984-08-06
1.155889630317688,1984-08-07
1.1600180864334106,1984-08-08
1.1806585788726807,1984-08-09
1.1724025011062622,1984-08-10
1.176530122756958,1984-08-13
1.2012994289398193,1984-08-14
1.2054282426834106,1984-08-15
1.2178127765655518,1984-08-16
1.2301969528198242,1984-08-17
1.2219412326812744,1984-08-20
1.238452672958374,1984-08-21
1.2467092275619507,1984-08-22
1.2714790105819702,1984-08-23
1.2714790105819702,1984-08-24
1.250838041305542,1984-08-27
1.250838041305542,1984-08-28
1.2590941190719604,1984-08-29
1.2549655437469482,1984-08-30
1.2649530172348022,1984-08-31
1.2524700164794922,1984-09-04
1.2483079433441162,1984-09-05
1.2441469430923462,1984-09-06
1.2233425378799438,1984-09-07
1.2358264923095703,1984-09-10
1.2316644191741943,1984-09-11
1.2150208950042725,1984-09-12
1.2316644191741943,1984-09-13
1.2649530172348022,1984-09-14
1.2691147327423096,1984-09-17
1.2815968990325928,1984-09-18
1.2774358987808228,1984-09-19
1.2732752561569214,1984-09-20
1.2483079433441162,1984-09-21
1.2399858236312866,1984-09-24
1.2566306591033936,1984-09-25
1.2566306591033936,1984-09-26
1.2524700164794922,1984-09-27
1.2441469430923462,1984-09-28
1.2483079433441162,1984-10-01
1.2358264923095703,1984-10-02
1.2150208950042725,1984-10-03
1.2358264923095703,1984-10-04
1.2316644191741943,1984-10-05
1.2108594179153442,1984-10-08
1.2358264923095703,1984-10-09
1.2150208950042725,1984-10-10
1.2233425378799438,1984-10-11
1.2275035381317139,1984-10-12
1.2275035381317139,1984-10-15
1.2066984176635742,1984-10-16
1.1942144632339478,1984-10-17
1.185893177986145,1984-10-18
1.2233425378799438,1984-10-19
1.2150208950042725,1984-10-22
1.2191816568374634,1984-10-23
1.2150208950042725,1984-10-24
1.2275035381317139,1984-10-25
1.2066984176635742,1984-10-26
1.1983762979507446,1984-10-29
1.2191816568374634,1984-10-30
1.2233425378799438,1984-10-31
1.2316644191741943,1984-11-01
1.2150208950042725,1984-11-02
1.2358264923095703,1984-11-05
1.2774358987808228,1984-11-06
1.2566306591033936,1984-11-07
1.2566306591033936,1984-11-08
1.2732752561569214,1984-11-09
1.3440120220184326,1984-11-12
1.3273677825927734,1984-11-13
1.3273677825927734,1984-11-14
1.3273677825927734,1984-11-15
1.3232064247131348,1984-11-16
1.3190454244613647,1984-11-19
1.3232064247131348,1984-11-20
1.3273677825927734,1984-11-21
1.3564953804016113,1984-11-23
1.331529140472412,1984-11-26
1.3481731414794922,1984-11-27
1.3398505449295044,1984-11-28
1.331529140472412,1984-11-29
1.3440120220184326,1984-11-30
1.3398505449295044,1984-12-03
1.3523342609405518,1984-12-04
1.314884901046753,1984-12-05
1.3107246160507202,1984-12-06
1.314884901046753,1984-12-07
1.314884901046753,1984-12-10
1.3291404247283936,1984-12-11
1.3165608644485474,1984-12-12
1.3249483108520508,1984-12-13
1.3291404247283936,1984-12-14
1.3249483108520508,1984-12-17
1.3459120988845825,1984-12-18
1.3333332538604736,1984-12-19
1.3165608644485474,1984-12-20
1.3081772327423096,1984-12-21
1.3375262022018433,1984-12-24
1.3333332538604736,1984-12-26
1.320755958557129,1984-12-27
1.3417195081710815,1984-12-28
1.3291404247283936,1984-12-31
1.3333332538604736,1985-01-02
1.3459120988845825,1985-01-03
1.3501046895980835,1985-01-04
1.362683892250061,1985-01-07
1.3668768405914307,1985-01-08
1.3752622604370117,1985-01-09
1.3836486339569092,1985-01-10
1.3752622604370117,1985-01-11
1.3878408670425415,1985-01-14
1.3710691928863525,1985-01-15
1.4004204273223877,1985-01-16
1.4004204273223877,1985-01-17
1.4129981994628906,1985-01-18
1.4339625835418701,1985-01-21
1.4423474073410034,1985-01-22
1.467505931854248,1985-01-23
1.4633135795593262,1985-01-24
1.4842768907546997,1985-01-25
1.4842768907546997,1985-01-28
1.4926633834838867,1985-01-29
1.4842768907546997,1985-01-30
1.5010489225387573,1985-01-31
1.5178197622299194,1985-02-01
1.5136277675628662,1985-02-04
