ETN,Date
0.27903494238853455,1973-03-20
0.2741736173629761,1973-03-21
0.2761181890964508,1973-03-22
0.2741736173629761,1973-03-23
0.2761181890964508,1973-03-26
0.2770904004573822,1973-03-27
0.27806249260902405,1973-03-28
0.2819516360759735,1973-03-29
0.27806249260902405,1973-03-30
0.2741736173629761,1973-04-02
0.27125686407089233,1973-04-03
0.2741736173629761,1973-04-04
0.27028459310531616,1973-04-05
0.26639583706855774,1973-04-06
0.27125686407089233,1973-04-09
0.2722289264202118,1973-04-10
0.2838960289955139,1973-04-11
0.28097957372665405,1973-04-12
0.2800070345401764,1973-04-13
0.27806249260902405,1973-04-16
0.28292369842529297,1973-04-17
0.28097957372665405,1973-04-18
0.28292369842529297,1973-04-19
0.28292369842529297,1973-04-23
0.27806249260902405,1973-04-24
0.27028459310531616,1973-04-25
0.27028459310531616,1973-04-26
0.26542332768440247,1973-04-27
0.26542332768440247,1973-04-30
0.26931220293045044,1973-05-01
0.2693125903606415,1973-05-02
0.26734670996665955,1973-05-03
0.2712782323360443,1973-05-04
0.27619263529777527,1973-05-07
0.27619263529777527,1973-05-08
0.2624319791793823,1973-05-09
0.26439768075942993,1973-05-10
0.2653808295726776,1973-05-11
0.2653808295726776,1973-05-14
0.2624319791793823,1973-05-15
0.26439768075942993,1973-05-16
0.26439768075942993,1973-05-17
0.25555211305618286,1973-05-18
0.23589414358139038,1973-05-21
0.23982544243335724,1973-05-22
0.24768884479999542,1973-05-23
0.2545689046382904,1973-05-24
0.2604661285877228,1973-05-25
0.2624319791793823,1973-05-29
0.2506375014781952,1973-05-30
0.24080847203731537,1973-05-31
0.2427743524312973,1973-06-01
0.2427743524312973,1973-06-04
0.24080847203731537,1973-06-05
0.24572312831878662,1973-06-06
0.24080847203731537,1973-06-07
0.24080847203731537,1973-06-08
0.2427743524312973,1973-06-11
0.24768884479999542,1973-06-12
0.2526032328605652,1973-06-13
0.2526032328605652,1973-06-14
0.2526032328605652,1973-06-15
0.24768884479999542,1973-06-18
0.24080847203731537,1973-06-19
0.24572312831878662,1973-06-20
0.2427743524312973,1973-06-21
0.2427743524312973,1973-06-22
0.24474012851715088,1973-06-25
0.24474012851715088,1973-06-26
0.24080847203731537,1973-06-27
0.23982544243335724,1973-06-28
0.24080847203731537,1973-06-29
0.24080847203731537,1973-07-02
0.2378598302602768,1973-07-03
0.24080847203731537,1973-07-05
0.23491115868091583,1973-07-06
0.2378598302602768,1973-07-09
0.2378598302602768,1973-07-10
0.24474012851715088,1973-07-11
0.2427743524312973,1973-07-12
0.2378598302602768,1973-07-13
0.23589414358139038,1973-07-16
0.24080847203731537,1973-07-17
0.24572312831878662,1973-07-18
0.2526032328605652,1973-07-19
0.2624319791793823,1973-07-20
0.2742268443107605,1973-07-23
0.2742268443107605,1973-07-24
0.27619263529777527,1973-07-25
0.2742268443107605,1973-07-26
0.27619263529777527,1973-07-27
0.2722608745098114,1973-07-30
0.2712782323360443,1973-07-31
0.2693125903606415,1973-08-01
0.2629382908344269,1973-08-02
0.2629382908344269,1973-08-03
0.2609459459781647,1973-08-06
0.2589544951915741,1973-08-07
0.2579581141471863,1973-08-08
0.2579581141471863,1973-08-09
0.2579581141471863,1973-08-10
0.2579581141471863,1973-08-13
0.2629382908344269,1973-08-14
0.2629382908344269,1973-08-15
0.2659260332584381,1973-08-16
0.2659260332584381,1973-08-17
0.26393404603004456,1973-08-20
0.2589544951915741,1973-08-21
0.2559662461280823,1973-08-22
0.2579581141471863,1973-08-23
0.2559662461280823,1973-08-24
0.2579581141471863,1973-08-27
0.2589544951915741,1973-08-28
0.2579581141471863,1973-08-29
0.2589544951915741,1973-08-30
0.2589544951915741,1973-08-31
0.26393404603004456,1973-09-04
0.26791805028915405,1973-09-05
0.2728981673717499,1973-09-06
0.2758857309818268,1973-09-07
0.27787789702415466,1973-09-10
0.2748900055885315,1973-09-11
0.2728981673717499,1973-09-12
0.26791805028915405,1973-09-13
0.2728981673717499,1973-09-14
0.270906001329422,1973-09-17
0.2758857309818268,1973-09-18
0.27986985445022583,1973-09-19
0.29480957984924316,1973-09-20
0.29281750321388245,1973-09-21
0.284849613904953,1973-09-24
0.2908254861831665,1973-09-25
0.29281750321388245,1973-09-26
0.2908254861831665,1973-09-27
0.29281750321388245,1973-09-28
0.29281750321388245,1973-10-01
0.2958054542541504,1973-10-02
0.2997893989086151,1973-10-03
0.2997893989086151,1973-10-04
0.3047694265842438,1973-10-05
0.30775734782218933,1973-10-08
0.30974915623664856,1973-10-09
0.31074535846710205,1973-10-10
0.31074535846710205,1973-10-11
0.31970900297164917,1973-10-12
0.305765300989151,1973-10-15
0.30974915623664856,1973-10-16
0.31273722648620605,1973-10-17
0.31273722648620605,1973-10-18
0.30974915623664856,1973-10-19
0.2997893989086151,1973-10-22
0.3007853031158447,1973-10-23
0.2997893989086151,1973-10-24
0.2958054542541504,1973-10-25
0.29281750321388245,1973-10-26
0.29281750321388245,1973-10-29
0.284849613904953,1973-10-30
0.2758857309818268,1973-10-31
0.27649152278900146,1973-11-01
0.2714458405971527,1973-11-02
0.2664005756378174,1973-11-05
0.26740938425064087,1973-11-06
0.2724553048610687,1973-11-07
0.2664005756378174,1973-11-08
0.26740938425064087,1973-11-09
0.2522733211517334,1973-11-12
0.247227743268013,1973-11-13
0.2371368408203125,1973-11-14
0.23410971462726593,1973-11-15
0.2421823889017105,1973-11-16
0.21493685245513916,1973-11-19
0.21493685245513916,1973-11-20
0.21695476770401,1973-11-21
0.21190956234931946,1973-11-23
0.19879141449928284,1973-11-26
0.19879141449928284,1973-11-27
0.2038368284702301,1973-11-28
0.2038368284702301,1973-11-29
0.19475486874580383,1973-11-30
0.19475486874580383,1973-12-03
0.18769116699695587,1973-12-04
0.1816367506980896,1973-12-05
0.1826459765434265,1973-12-06
0.19374573230743408,1973-12-07
0.20484589040279388,1973-12-10
0.2098911702632904,1973-12-11
0.20484589040279388,1973-12-12
0.19879141449928284,1973-12-13
0.20888231694698334,1973-12-14
0.2038368284702301,1973-12-17
0.1998005211353302,1973-12-18
0.19879141449928284,1973-12-19
0.19677305221557617,1973-12-20
0.19879141449928284,1973-12-21
0.19374573230743408,1973-12-24
0.19374573230743408,1973-12-26
0.2098911702632904,1973-12-27
0.20888231694698334,1973-12-28
0.2098911702632904,1973-12-31
0.2098911702632904,1974-01-02
0.23007304966449738,1974-01-03
0.22704583406448364,1974-01-04
0.22401858866214752,1974-01-07
0.22502776980400085,1974-01-08
0.21695476770401,1974-01-09
0.2098911702632904,1974-01-10
0.21493685245513916,1974-01-11
0.21695476770401,1974-01-14
0.21493685245513916,1974-01-15
0.22401858866214752,1974-01-16
0.21998237073421478,1974-01-17
0.218973308801651,1974-01-18
0.2139275223016739,1974-01-21
0.2139275223016739,1974-01-22
0.21493685245513916,1974-01-23
0.2139275223016739,1974-01-24
0.21190956234931946,1974-01-25
0.218973308801651,1974-01-28
0.22704583406448364,1974-01-29
0.22502776980400085,1974-01-30
0.22564315795898438,1974-01-31
0.2225663810968399,1974-02-01
0.21743781864643097,1974-02-04
0.2184637188911438,1974-02-05
0.21230974793434143,1974-02-06
0.22051480412483215,1974-02-07
0.22051480412483215,1974-02-08
0.22051480412483215,1974-02-11
0.22051480412483215,1974-02-12
0.22051480412483215,1974-02-13
0.2235919088125229,1974-02-14
0.22051480412483215,1974-02-15
0.2184637188911438,1974-02-19
0.2235919088125229,1974-02-20
0.22564315795898438,1974-02-21
0.2235919088125229,1974-02-22
0.22051480412483215,1974-02-25
0.22051480412483215,1974-02-26
0.2225663810968399,1974-02-27
0.22564315795898438,1974-02-28
0.2225663810968399,1974-03-01
0.2307714819908142,1974-03-04
0.23795102536678314,1974-03-05
0.23795102536678314,1974-03-06
0.23795102536678314,1974-03-07
0.23589983582496643,1974-03-08
0.23795102536678314,1974-03-11
0.2410278469324112,1974-03-12
0.2400023192167282,1974-03-13
0.246156245470047,1974-03-14
0.246156245470047,1974-03-15
0.2410278469324112,1974-03-18
0.2410278469324112,1974-03-19
0.2400023192167282,1974-03-20
0.2410278469324112,1974-03-21
0.246156245470047,1974-03-22
0.2410278469324112,1974-03-25
0.24513055384159088,1974-03-26
0.24513055384159088,1974-03-27
0.2400023192167282,1974-03-28
0.2400023192167282,1974-03-29
0.23589983582496643,1974-04-01
0.23589983582496643,1974-04-02
0.23795102536678314,1974-04-03
0.2400023192167282,1974-04-04
0.2410278469324112,1974-04-05
0.2410278469324112,1974-04-08
0.2410278469324112,1974-04-09
0.23795102536678314,1974-04-10
0.23589983582496643,1974-04-11
0.23589983582496643,1974-04-15
0.23795102536678314,1974-04-16
0.23795102536678314,1974-04-17
0.23384840786457062,1974-04-18
0.23282282054424286,1974-04-19
0.22564315795898438,1974-04-22
0.22564315795898438,1974-04-23
0.2184637188911438,1974-04-24
0.22051480412483215,1974-04-25
0.21743781864643097,1974-04-26
0.22051480412483215,1974-04-29
0.2235919088125229,1974-04-30
0.22872039675712585,1974-05-01
0.2293456494808197,1974-05-02
0.2293456494808197,1974-05-03
0.23143048584461212,1974-05-06
0.23455800116062164,1974-05-07
0.23455800116062164,1974-05-08
0.24706779420375824,1974-05-09
0.24394045770168304,1974-05-10
0.2418554574251175,1974-05-13
0.2397705316543579,1974-05-14
0.24498294293880463,1974-05-15
0.2397705316543579,1974-05-16
0.23664312064647675,1974-05-17
0.23455800116062164,1974-05-20
0.2293456494808197,1974-05-21
0.2272607833147049,1974-05-22
0.22204840183258057,1974-05-23
0.22204840183258057,1974-05-24
0.22204840183258057,1974-05-28
0.22204840183258057,1974-05-29
0.22204840183258057,1974-05-30
0.22100597620010376,1974-05-31
0.22100597620010376,1974-06-03
0.22621822357177734,1974-06-04
0.2293456494808197,1974-06-05
0.2293456494808197,1974-06-06
0.23664312064647675,1974-06-07
0.2418554574251175,1974-06-10
0.2397705316543579,1974-06-11
0.2397705316543579,1974-06-12
0.2397705316543579,1974-06-13
0.2376853972673416,1974-06-14
0.23455800116062164,1974-06-17
0.2272607833147049,1974-06-18
0.22100597620010376,1974-06-19
0.2168358713388443,1974-06-20
0.2168358713388443,1974-06-21
0.22204840183258057,1974-06-24
0.2272607833147049,1974-06-25
0.2272607833147049,1974-06-26
0.22413314878940582,1974-06-27
0.22413314878940582,1974-06-28
0.22413314878940582,1974-07-01
0.21162356436252594,1974-07-02
0.21370846033096313,1974-07-03
0.21058101952075958,1974-07-05
0.2053688019514084,1974-07-08
0.20015622675418854,1974-07-09
0.2032836526632309,1974-07-10
0.21058101952075958,1974-07-11
0.2168358713388443,1974-07-12
0.2168358713388443,1974-07-15
0.22100597620010376,1974-07-16
0.22204840183258057,1974-07-17
0.23455800116062164,1974-07-18
0.2324732095003128,1974-07-19
0.2293456494808197,1974-07-22
0.23664312064647675,1974-07-23
0.2397705316543579,1974-07-24
0.2376853972673416,1974-07-25
0.2324732095003128,1974-07-26
0.2324732095003128,1974-07-29
0.2293456494808197,1974-07-30
0.23455800116062164,1974-07-31
0.22413314878940582,1974-08-01
0.22582966089248657,1974-08-02
0.22795017063617706,1974-08-05
0.231130912899971,1974-08-06
0.231130912899971,1974-08-07
0.22582966089248657,1974-08-08
0.22795017063617706,1974-08-09
0.23007076978683472,1974-08-12
0.22476954758167267,1974-08-13
0.22052854299545288,1974-08-14
0.22476954758167267,1974-08-15
0.23007076978683472,1974-08-16
0.22052854299545288,1974-08-19
0.22052854299545288,1974-08-20
0.22052854299545288,1974-08-21
0.22052854299545288,1974-08-22
0.2067454606294632,1974-08-23
0.2046249955892563,1974-08-26
0.2088659405708313,1974-08-27
0.2088659405708313,1974-08-28
0.2099262773990631,1974-08-29
0.21416716277599335,1974-08-30
0.2099262773990631,1974-09-03
0.2088659405708313,1974-09-04
0.21204672753810883,1974-09-05
0.2099262773990631,1974-09-06
0.2067454606294632,1974-09-09
0.2099262773990631,1974-09-10
0.20356473326683044,1974-09-11
0.19932404160499573,1974-09-12
0.18660107254981995,1974-09-13
0.19084207713603973,1974-09-16
0.19190219044685364,1974-09-17
0.19190219044685364,1974-09-18
0.20144426822662354,1974-09-19
0.1972033679485321,1974-09-20
0.1961432546377182,1974-09-23
0.18872176110744476,1974-09-24
0.18872176110744476,1974-09-25
0.18554088473320007,1974-09-26
0.18129999935626984,1974-09-27
0.18129999935626984,1974-09-30
0.18342028558254242,1974-10-01
0.18660107254981995,1974-10-02
0.18660107254981995,1974-10-03
0.19190219044685364,1974-10-04
0.20356473326683044,1974-10-07
0.1972033679485321,1974-10-08
0.2088659405708313,1974-10-09
0.2046249955892563,1974-10-10
0.20356473326683044,1974-10-11
0.2046249955892563,1974-10-14
0.20356473326683044,1974-10-15
0.1972033679485321,1974-10-16
0.1972033679485321,1974-10-17
0.2046249955892563,1974-10-18
0.20356473326683044,1974-10-21
0.20356473326683044,1974-10-22
0.20356473326683044,1974-10-23
0.1961432546377182,1974-10-24
0.18872176110744476,1974-10-25
0.19190219044685364,1974-10-28
0.1972033679485321,1974-10-29
0.19190219044685364,1974-10-30
0.19255149364471436,1974-10-31
0.1947149783372879,1974-11-01
0.1947149783372879,1974-11-04
0.20012368261814117,1974-11-05
0.20012368261814117,1974-11-06
0.21094104647636414,1974-11-07
0.20877763628959656,1974-11-08
0.2033689171075821,1974-11-11
0.2076958864927292,1974-11-12
0.2076958864927292,1974-11-13
0.20012368261814117,1974-11-14
0.20120538771152496,1974-11-15
0.19038788974285126,1974-11-18
0.18389731645584106,1974-11-19
0.18497927486896515,1974-11-20
0.19255149364471436,1974-11-21
0.19579674303531647,1974-11-22
0.19038788974285126,1974-11-25
0.1947149783372879,1974-11-26
0.18930628895759583,1974-11-27
0.18930628895759583,1974-11-29
0.18714255094528198,1974-12-02
0.1763252466917038,1974-12-03
0.17307987809181213,1974-12-04
0.17307987809181213,1974-12-05
0.1763252466917038,1974-12-06
0.17091652750968933,1974-12-09
0.17091652750968933,1974-12-10
0.17307987809181213,1974-12-11
0.16767120361328125,1974-12-12
0.16767120361328125,1974-12-13
0.16550761461257935,1974-12-16
0.16226238012313843,1974-12-17
0.1687527596950531,1974-12-18
0.1687527596950531,1974-12-19
0.16550761461257935,1974-12-20
0.15577198565006256,1974-12-23
0.16334432363510132,1974-12-24
0.17091652750968933,1974-12-26
0.17416167259216309,1974-12-27
0.16767120361328125,1974-12-30
0.16767120361328125,1974-12-31
0.1763252466917038,1975-01-02
0.1763252466917038,1975-01-03
0.1817338764667511,1975-01-06
0.18389731645584106,1975-01-07
0.19038788974285126,1975-01-08
0.19255149364471436,1975-01-09
0.20553246140480042,1975-01-10
0.20877763628959656,1975-01-13
0.20877763628959656,1975-01-14
0.20553246140480042,1975-01-15
0.20120538771152496,1975-01-16
0.1947149783372879,1975-01-17
0.1947149783372879,1975-01-20
0.19255149364471436,1975-01-21
0.1947149783372879,1975-01-22
0.19579674303531647,1975-01-23
0.20120538771152496,1975-01-24
0.21851342916488647,1975-01-27
0.22392216324806213,1975-01-28
0.22175858914852142,1975-01-29
0.22175858914852142,1975-01-30
0.22792494297027588,1975-01-31
0.23343023657798767,1975-02-03
0.23343023657798767,1975-02-04
0.22572267055511475,1975-02-05
0.22572267055511475,1975-02-06
0.22572267055511475,1975-02-07
0.22352036833763123,1975-02-10
0.22572267055511475,1975-02-11
0.23343023657798767,1975-02-12
0.2389359027147293,1975-02-13
0.2367333471775055,1975-02-14
0.23453131318092346,1975-02-18
0.22902582585811615,1975-02-19
0.2224193811416626,1975-02-20
0.22352036833763123,1975-02-21
0.22572267055511475,1975-02-24
0.22902582585811615,1975-02-25
0.22902582585811615,1975-02-26
0.23122818768024445,1975-02-27
0.22572267055511475,1975-02-28
0.22792494297027588,1975-03-03
0.2367333471775055,1975-03-04
0.23453131318092346,1975-03-05
0.2367333471775055,1975-03-06
0.23453131318092346,1975-03-07
0.22572267055511475,1975-03-10
0.22352036833763123,1975-03-11
0.22792494297027588,1975-03-12
0.22792494297027588,1975-03-13
0.22902582585811615,1975-03-14
0.2367333471775055,1975-03-17
0.2367333471775055,1975-03-18
0.2389359027147293,1975-03-19
0.2400367707014084,1975-03-20
0.2400367707014084,1975-03-21
0.22902582585811615,1975-03-24
0.23343023657798767,1975-03-25
0.23122818768024445,1975-03-26
0.23122818768024445,1975-03-27
0.23453131318092346,1975-03-31
0.23453131318092346,1975-04-01
0.23343023657798767,1975-04-02
0.23453131318092346,1975-04-03
0.2367333471775055,1975-04-04
0.2400367707014084,1975-04-07
0.2367333471775055,1975-04-08
0.2400367707014084,1975-04-09
0.2367333471775055,1975-04-10
0.2367333471775055,1975-04-11
0.23343023657798767,1975-04-14
0.22572267055511475,1975-04-15
0.22902582585811615,1975-04-16
0.2367333471775055,1975-04-17
0.22902582585811615,1975-04-18
0.22792494297027588,1975-04-21
0.22572267055511475,1975-04-22
0.22572267055511475,1975-04-23
0.2224193811416626,1975-04-24
0.22792494297027588,1975-04-25
0.22902582585811615,1975-04-28
0.22572267055511475,1975-04-29
0.22352036833763123,1975-04-30
0.22792494297027588,1975-05-01
0.23195910453796387,1975-05-02
0.2442852407693863,1975-05-05
0.23756180703639984,1975-05-06
0.23756180703639984,1975-05-07
0.23756180703639984,1975-05-08
0.2409234642982483,1975-05-09
0.24316486716270447,1975-05-12
0.2442852407693863,1975-05-13
0.2330794781446457,1975-05-14
0.2330794781446457,1975-05-15
0.23195910453796387,1975-05-16
0.2330794781446457,1975-05-19
0.23195910453796387,1975-05-20
0.22635599970817566,1975-05-21
0.22971783578395844,1975-05-22
0.22971783578395844,1975-05-23
0.227476567029953,1975-05-27
0.227476567029953,1975-05-28
0.227476567029953,1975-05-29
0.21627089381217957,1975-05-30
0.21627089381217957,1975-06-02
0.22635599970817566,1975-06-03
0.22411486506462097,1975-06-04
0.22411486506462097,1975-06-05
0.2218739539384842,1975-06-06
0.22075313329696655,1975-06-09
0.21627089381217957,1975-06-10
0.2218739539384842,1975-06-11
0.22075313329696655,1975-06-12
0.2218739539384842,1975-06-13
0.22075313329696655,1975-06-16
0.22411486506462097,1975-06-17
0.22411486506462097,1975-06-18
0.227476567029953,1975-06-19
0.22635599970817566,1975-06-20
0.22635599970817566,1975-06-23
0.227476567029953,1975-06-24
0.227476567029953,1975-06-25
0.22635599970817566,1975-06-26
0.227476567029953,1975-06-27
0.227476567029953,1975-06-30
0.22971783578395844,1975-07-01
0.22971783578395844,1975-07-02
0.22971783578395844,1975-07-03
0.22971783578395844,1975-07-07
0.22971783578395844,1975-07-08
0.23195910453796387,1975-07-09
0.2330794781446457,1975-07-10
0.23195910453796387,1975-07-11
0.23195910453796387,1975-07-14
0.2442852407693863,1975-07-15
0.2487676590681076,1975-07-16
0.2487676590681076,1975-07-17
0.2487676590681076,1975-07-18
0.2521292269229889,1975-07-21
0.2487676590681076,1975-07-22
0.2487676590681076,1975-07-23
0.24652649462223053,1975-07-24
0.2487676590681076,1975-07-25
0.24988827109336853,1975-07-28
0.24988827109336853,1975-07-29
0.2577323019504547,1975-07-30
0.2599734663963318,1975-07-31
0.25838005542755127,1975-08-01
0.25610339641571045,1975-08-04
0.25382712483406067,1975-08-05
0.2526887059211731,1975-08-06
0.25041231513023376,1975-08-07
0.24813583493232727,1975-08-08
0.24813583493232727,1975-08-11
0.25382712483406067,1975-08-12
0.25041231513023376,1975-08-13
0.2469976395368576,1975-08-14
0.2469976395368576,1975-08-15
0.2469976395368576,1975-08-18
0.2424446940422058,1975-08-19
0.23902998864650726,1975-08-20
0.2333386391401291,1975-08-21
0.23561523854732513,1975-08-22
0.2424446940422058,1975-08-25
0.2526887059211731,1975-08-26
0.2469976395368576,1975-08-27
0.25382712483406067,1975-08-28
0.2526887059211731,1975-08-29
0.25382712483406067,1975-09-02
0.25382712483406067,1975-09-03
0.25382712483406067,1975-09-04
0.25041231513023376,1975-09-05
0.25382712483406067,1975-09-08
0.24472086131572723,1975-09-09
0.2413063496351242,1975-09-10
0.2424446940422058,1975-09-11
0.24813583493232727,1975-09-12
0.25382712483406067,1975-09-15
0.2469976395368576,1975-09-16
0.2424446940422058,1975-09-17
0.24472086131572723,1975-09-18
0.25041231513023376,1975-09-19
0.24813583493232727,1975-09-22
0.2424446940422058,1975-09-23
0.2469976395368576,1975-09-24
0.24813583493232727,1975-09-25
0.23675328493118286,1975-09-26
0.23106209933757782,1975-09-29
0.22992388904094696,1975-09-30
0.23106209933757782,1975-10-01
0.22992388904094696,1975-10-02
0.23561523854732513,1975-10-03
0.2424446940422058,1975-10-06
0.2424446940422058,1975-10-07
0.2413063496351242,1975-10-08
0.2413063496351242,1975-10-09
0.24813583493232727,1975-10-10
0.24472086131572723,1975-10-13
0.24472086131572723,1975-10-14
0.2424446940422058,1975-10-15
0.24472086131572723,1975-10-16
0.2413063496351242,1975-10-17
0.24813583493232727,1975-10-20
0.25382712483406067,1975-10-21
0.2469976395368576,1975-10-22
0.2526887059211731,1975-10-23
0.25041231513023376,1975-10-24
0.25041231513023376,1975-10-27
0.2526887059211731,1975-10-28
0.25041231513023376,1975-10-29
0.25838005542755127,1975-10-30
0.2602304220199585,1975-10-31
0.26601341366767883,1975-11-03
0.2579174041748047,1975-11-04
0.2579174041748047,1975-11-05
0.2579174041748047,1975-11-06
0.2602304220199585,1975-11-07
0.2602304220199585,1975-11-10
0.26832664012908936,1975-11-11
0.26601341366767883,1975-11-12
0.26601341366767883,1975-11-13
0.26601341366767883,1975-11-14
0.2775791883468628,1975-11-17
0.27179622650146484,1975-11-18
