BAC,Date
1.9244893789291382,1986-10-24
1.9299107789993286,1986-10-27
1.9244893789291382,1986-10-28
1.9082272052764893,1986-10-29
1.919067621231079,1986-10-30
1.919067621231079,1986-10-31
1.913646936416626,1986-11-03
1.919067621231079,1986-11-04
1.9353313446044922,1986-11-05
1.9299107789993286,1986-11-06
1.9461729526519775,1986-11-07
1.9353313446044922,1986-11-10
1.9353313446044922,1986-11-11
1.9353313446044922,1986-11-12
1.9028056859970093,1986-11-13
1.8919626474380493,1986-11-14
1.9082272052764893,1986-11-17
1.7781187295913696,1986-11-18
1.8214881420135498,1986-11-19
1.848594069480896,1986-11-20
1.8648571968078613,1986-11-21
1.8648571968078613,1986-11-24
1.8323308229446411,1986-11-25
1.8756988048553467,1986-11-26
1.8865416049957275,1986-11-28
1.9268296957015991,1986-12-01
1.9706213474273682,1986-12-02
1.9815692901611328,1986-12-03
2.003464937210083,1986-12-04
1.9706213474273682,1986-12-05
1.9925172328948975,1986-12-08
1.9706213474273682,1986-12-09
1.9596740007400513,1986-12-10
1.9815692901611328,1986-12-11
1.9815692901611328,1986-12-12
2.0582051277160645,1986-12-15
2.0910491943359375,1986-12-16
2.069152355194092,1986-12-17
2.1019957065582275,1986-12-18
2.1348397731781006,1986-12-19
2.1457879543304443,1986-12-22
2.112943649291992,1986-12-23
2.1019957065582275,1986-12-24
2.1019957065582275,1986-12-26
2.0363101959228516,1986-12-29
1.9925172328948975,1986-12-30
1.8830385208129883,1986-12-31
1.9487248659133911,1987-01-02
2.0472571849823,1987-01-05
2.0801005363464355,1987-01-06
2.1567349433898926,1987-01-07
2.1348397731781006,1987-01-08
2.1019957065582275,1987-01-09
2.1348397731781006,1987-01-12
2.1238927841186523,1987-01-13
2.1238927841186523,1987-01-14
2.1457879543304443,1987-01-15
2.1019957065582275,1987-01-16
2.1019957065582275,1987-01-19
2.0910491943359375,1987-01-20
2.1019957065582275,1987-01-21
2.1457879543304443,1987-01-22
2.025362014770508,1987-01-23
2.0363101959228516,1987-01-26
2.1019957065582275,1987-01-27
2.1238927841186523,1987-01-28
2.0801005363464355,1987-01-29
2.1019957065582275,1987-01-30
2.1348397731781006,1987-02-02
2.1567349433898926,1987-02-03
2.1786305904388428,1987-02-04
2.1676836013793945,1987-02-05
2.1457879543304443,1987-02-06
2.1457879543304443,1987-02-09
2.112943649291992,1987-02-10
2.189579486846924,1987-02-11
2.112943649291992,1987-02-12
2.2114737033843994,1987-02-13
2.1786305904388428,1987-02-17
2.1786305904388428,1987-02-18
2.1676836013793945,1987-02-19
2.1457879543304443,1987-02-20
2.1567349433898926,1987-02-23
2.2005274295806885,1987-02-24
2.189579486846924,1987-02-25
2.1676836013793945,1987-02-26
2.1786305904388428,1987-02-27
2.175098419189453,1987-03-02
2.2192635536193848,1987-03-03
2.2303037643432617,1987-03-04
2.1971805095672607,1987-03-05
2.2192635536193848,1987-03-06
2.1861400604248047,1987-03-09
2.2303037643432617,1987-03-10
2.1971805095672607,1987-03-11
2.263427257537842,1987-03-12
2.2744696140289307,1987-03-13
2.263427257537842,1987-03-16
2.2744696140289307,1987-03-17
2.318632125854492,1987-03-18
2.329674482345581,1987-03-19
2.3738396167755127,1987-03-20
2.362797498703003,1987-03-23
2.318632125854492,1987-03-24
2.296550989151001,1987-03-25
2.329674482345581,1987-03-26
2.296550989151001,1987-03-27
2.2744696140289307,1987-03-30
2.2303037643432617,1987-03-31
2.1861400604248047,1987-04-01
2.141975164413452,1987-04-02
2.296550989151001,1987-04-03
2.2523863315582275,1987-04-06
2.175098419189453,1987-04-07
2.2744696140289307,1987-04-08
2.241345167160034,1987-04-09
2.2192635536193848,1987-04-10
2.1309330463409424,1987-04-13
2.009481906890869,1987-04-14
2.1640570163726807,1987-04-15
2.1640570163726807,1987-04-16
2.1309330463409424,1987-04-20
2.175098419189453,1987-04-21
2.1198923587799072,1987-04-22
2.1088521480560303,1987-04-23
2.097811460494995,1987-04-24
2.0757298469543457,1987-04-27
2.0315639972686768,1987-04-28
2.0315639972686768,1987-04-29
2.0867702960968018,1987-04-30
2.0757298469543457,1987-05-01
2.1198923587799072,1987-05-04
2.1640570163726807,1987-05-05
2.097811460494995,1987-05-06
2.1309330463409424,1987-05-07
2.141975164413452,1987-05-08
2.153015613555908,1987-05-11
2.141975164413452,1987-05-12
2.175098419189453,1987-05-13
2.1198923587799072,1987-05-14
2.053647756576538,1987-05-15
2.064687490463257,1987-05-18
1.9873992204666138,1987-05-19
1.9432346820831299,1987-05-20
1.9653176069259644,1987-05-21
1.9873992204666138,1987-05-22
2.0426058769226074,1987-05-26
2.053647756576538,1987-05-27
2.097811460494995,1987-05-28
2.0757298469543457,1987-05-29
2.09444522857666,1987-06-01
2.105586528778076,1987-06-02
2.116726875305176,1987-06-03
2.105586528778076,1987-06-04
2.116726875305176,1987-06-05
2.105586528778076,1987-06-08
2.1612894535064697,1987-06-09
2.1612894535064697,1987-06-10
2.2058517932891846,1987-06-11
2.250413417816162,1987-06-12
2.261554479598999,1987-06-15
2.2949774265289307,1987-06-16
2.3061180114746094,1987-06-17
2.3172571659088135,1987-06-18
2.3172571659088135,1987-06-19
2.3061180114746094,1987-06-22
2.3283989429473877,1987-06-23
2.3283989429473877,1987-06-24
2.350680351257324,1987-06-25
2.3283989429473877,1987-06-26
2.3283989429473877,1987-06-29
2.3061180114746094,1987-06-30
2.2726945877075195,1987-07-01
2.261554479598999,1987-07-02
2.2169904708862305,1987-07-06
2.2058517932891846,1987-07-07
2.1612894535064697,1987-07-08
2.1724305152893066,1987-07-09
2.194711446762085,1987-07-10
2.1724305152893066,1987-07-13
2.1835696697235107,1987-07-14
2.150146961212158,1987-07-15
2.1612894535064697,1987-07-16
2.1612894535064697,1987-07-17
2.1390085220336914,1987-07-20
2.127865791320801,1987-07-21
2.150146961212158,1987-07-22
2.194711446762085,1987-07-23
2.194711446762085,1987-07-24
2.1835696697235107,1987-07-27
2.2058517932891846,1987-07-28
2.2058517932891846,1987-07-29
2.2058517932891846,1987-07-30
2.2169904708862305,1987-07-31
2.2169904708862305,1987-08-03
2.2169904708862305,1987-08-04
2.250413417816162,1987-08-05
2.2838361263275146,1987-08-06
2.2949774265289307,1987-08-07
2.350680351257324,1987-08-10
2.3841028213500977,1987-08-11
2.350680351257324,1987-08-12
2.361820697784424,1987-08-13
2.4063832759857178,1987-08-14
2.4063832759857178,1987-08-17
2.4063832759857178,1987-08-18
2.4286651611328125,1987-08-19
2.4843671321868896,1987-08-20
2.528930187225342,1987-08-21
2.5400729179382324,1987-08-24
2.5512125492095947,1987-08-25
2.5512125492095947,1987-08-26
2.5066492557525635,1987-08-27
2.4620864391326904,1987-08-28
2.44726824760437,1987-08-31
2.4360430240631104,1987-09-01
2.424816131591797,1987-09-02
2.3462343215942383,1987-09-03
2.3462343215942383,1987-09-04
2.2564263343811035,1987-09-08
2.233973264694214,1987-09-09
2.233973264694214,1987-09-10
2.2451999187469482,1987-09-11
2.2676520347595215,1987-09-14
2.2901053428649902,1987-09-15
2.2451999187469482,1987-09-16
2.200295925140381,1987-09-17
2.1890697479248047,1987-09-18
2.1890697479248047,1987-09-21
2.1778452396392822,1987-09-22
2.2115232944488525,1987-09-23
2.200295925140381,1987-09-24
2.1778452396392822,1987-09-25
2.2115232944488525,1987-09-28
2.2115232944488525,1987-09-29
2.1890697479248047,1987-09-30
2.200295925140381,1987-10-01
2.1890697479248047,1987-10-02
2.1666183471679688,1987-10-05
2.1553916931152344,1987-10-06
2.099262237548828,1987-10-07
2.0543582439422607,1987-10-08
2.088036298751831,1987-10-09
2.065584182739258,1987-10-12
2.03190541267395,1987-10-13
1.9982279539108276,1987-10-14
1.9757758378982544,1987-10-15
1.9420982599258423,1987-10-16
1.5828657150268555,1987-10-19
1.5828657150268555,1987-10-20
1.6277700662612915,1987-10-21
1.5716397762298584,1987-10-22
1.6053187847137451,1987-10-23
1.5379624366760254,1987-10-26
1.5828657150268555,1987-10-27
1.5940929651260376,1987-10-28
1.6502219438552856,1987-10-29
1.6502219438552856,1987-10-30
1.6839005947113037,1987-11-02
1.6614484786987305,1987-11-03
1.6614484786987305,1987-11-04
1.6839005947113037,1987-11-05
1.6839005947113037,1987-11-06
1.6839005947113037,1987-11-09
1.6839005947113037,1987-11-10
1.7400294542312622,1987-11-11
1.7624824047088623,1987-11-12
1.7512571811676025,1987-11-13
1.7624824047088623,1987-11-16
1.7512571811676025,1987-11-17
1.7288031578063965,1987-11-18
1.6502219438552856,1987-11-19
1.6277700662612915,1987-11-20
1.6502219438552856,1987-11-23
1.6502219438552856,1987-11-24
1.6502219438552856,1987-11-25
1.695127010345459,1987-11-27
1.6137562990188599,1987-11-30
1.6023929119110107,1987-12-01
1.5796641111373901,1987-12-02
1.500112533569336,1987-12-03
1.500112533569336,1987-12-04
1.5114754438400269,1987-12-07
1.5569344758987427,1987-12-08
1.6364860534667969,1987-12-09
1.6023929119110107,1987-12-10
1.591026782989502,1987-12-11
1.6023929119110107,1987-12-14
1.5569344758987427,1987-12-15
1.591026782989502,1987-12-16
1.5455689430236816,1987-12-17
1.6251208782196045,1987-12-18
1.6023929119110107,1987-12-21
1.6364860534667969,1987-12-22
1.647850513458252,1987-12-23
1.6137562990188599,1987-12-24
1.6023929119110107,1987-12-28
1.6137562990188599,1987-12-29
1.591026782989502,1987-12-30
1.5682989358901978,1987-12-31
1.6705797910690308,1988-01-04
1.7614948749542236,1988-01-05
1.784224271774292,1988-01-06
1.8183175325393677,1988-01-07
1.7614948749542236,1988-01-08
1.7728594541549683,1988-01-11
1.7955883741378784,1988-01-12
1.7501301765441895,1988-01-13
1.784224271774292,1988-01-14
1.8183175325393677,1988-01-15
1.8410474061965942,1988-01-18
1.8183175325393677,1988-01-19
1.8183175325393677,1988-01-20
1.8069528341293335,1988-01-21
1.8183175325393677,1988-01-22
1.8637763261795044,1988-01-25
1.829681158065796,1988-01-26
1.8410474061965942,1988-01-27
1.8751392364501953,1988-01-28
1.8978676795959473,1988-01-29
1.8751392364501953,1988-02-01
1.8751392364501953,1988-02-02
1.8637763261795044,1988-02-03
1.886504888534546,1988-02-04
1.886504888534546,1988-02-05
1.852409839630127,1988-02-08
1.7955883741378784,1988-02-09
1.829681158065796,1988-02-10
1.829681158065796,1988-02-11
1.8410474061965942,1988-02-12
1.8637763261795044,1988-02-16
1.852409839630127,1988-02-17
1.829681158065796,1988-02-18
1.909233808517456,1988-02-19
1.8978676795959473,1988-02-22
1.909233808517456,1988-02-23
1.9205985069274902,1988-02-24
1.9205985069274902,1988-02-25
1.9546905755996704,1988-02-26
2.0447521209716797,1988-02-29
1.998801827430725,1988-03-01
1.975826382637024,1988-03-02
1.9413652420043945,1988-03-03
1.9528530836105347,1988-03-04
1.9298779964447021,1988-03-07
1.9069050550460815,1988-03-08
1.8609544038772583,1988-03-09
1.826492428779602,1988-03-10
1.8379794359207153,1988-03-11
1.8494670391082764,1988-03-14
1.8609544038772583,1988-03-15
1.8839293718338013,1988-03-16
1.8609544038772583,1988-03-17
1.8839293718338013,1988-03-18
1.8724415302276611,1988-03-21
1.8839293718338013,1988-03-22
1.9183906316757202,1988-03-23
1.8724415302276611,1988-03-24
1.8494670391082764,1988-03-25
1.8379794359207153,1988-03-28
1.8379794359207153,1988-03-29
1.826492428779602,1988-03-30
1.8150042295455933,1988-03-31
1.7920297384262085,1988-04-04
1.8150042295455933,1988-04-05
1.826492428779602,1988-04-06
1.8609544038772583,1988-04-07
1.9069050550460815,1988-04-08
1.8954154253005981,1988-04-11
1.8839293718338013,1988-04-12
1.9069050550460815,1988-04-13
1.8494670391082764,1988-04-14
1.826492428779602,1988-04-15
1.8609544038772583,1988-04-18
1.8609544038772583,1988-04-19
1.8494670391082764,1988-04-20
1.8494670391082764,1988-04-21
1.8609544038772583,1988-04-22
1.8609544038772583,1988-04-25
1.9183906316757202,1988-04-26
1.9069050550460815,1988-04-27
1.8839293718338013,1988-04-28
1.8954154253005981,1988-04-29
1.9413652420043945,1988-05-02
1.9528530836105347,1988-05-03
1.9528530836105347,1988-05-04
1.8954154253005981,1988-05-05
1.8839293718338013,1988-05-06
1.8839293718338013,1988-05-09
1.9413652420043945,1988-05-10
1.9183906316757202,1988-05-11
1.9069050550460815,1988-05-12
1.8954154253005981,1988-05-13
1.9069050550460815,1988-05-16
1.8954154253005981,1988-05-17
1.8839293718338013,1988-05-18
1.9069050550460815,1988-05-19
1.8954154253005981,1988-05-20
1.8724415302276611,1988-05-23
1.8954154253005981,1988-05-24
1.9183906316757202,1988-05-25
1.975826382637024,1988-05-26
1.9391343593597412,1988-05-27
2.020415782928467,1988-05-31
2.0668623447418213,1988-06-01
2.0668623447418213,1988-06-02
2.0668623447418213,1988-06-03
2.0900864601135254,1988-06-06
2.0436387062072754,1988-06-07
2.1249210834503174,1988-06-08
2.1016957759857178,1988-06-09
2.113309621810913,1988-06-10
2.1365318298339844,1988-06-13
2.2294254302978516,1988-06-14
2.2062010765075684,1988-06-15
2.217813730239868,1988-06-16
2.217813730239868,1988-06-17
2.217813730239868,1988-06-20
2.2294254302978516,1988-06-21
2.2874832153320312,1988-06-22
2.2758705615997314,1988-06-23
2.217813730239868,1988-06-24
2.194589614868164,1988-06-27
2.2062010765075684,1988-06-28
2.2294254302978516,1988-06-29
2.252647876739502,1988-06-30
2.2758705615997314,1988-07-01
2.3339293003082275,1988-07-05
2.3107070922851562,1988-07-06
2.252647876739502,1988-07-07
2.2294254302978516,1988-07-08
2.2294254302978516,1988-07-11
2.182978391647339,1988-07-12
2.1713671684265137,1988-07-13
2.182978391647339,1988-07-14
2.194589614868164,1988-07-15
2.182978391647339,1988-07-18
2.1713671684265137,1988-07-19
2.2062010765075684,1988-07-20
2.2062010765075684,1988-07-21
2.1713671684265137,1988-07-22
2.159754753112793,1988-07-25
2.1481432914733887,1988-07-26
2.1249210834503174,1988-07-27
2.1481432914733887,1988-07-28
2.1713671684265137,1988-07-29
2.3223178386688232,1988-08-01
2.5893850326538086,1988-08-02
2.5893850326538086,1988-08-03
2.5893850326538086,1988-08-04
2.6822762489318848,1988-08-05
2.5893850326538086,1988-08-08
2.577772378921509,1988-08-09
2.5545499324798584,1988-08-10
2.6009960174560547,1988-08-11
2.577772378921509,1988-08-12
2.5429372787475586,1988-08-15
2.566159963607788,1988-08-16
2.5545499324798584,1988-08-17
2.577772378921509,1988-08-18
2.566159963607788,1988-08-19
2.5313262939453125,1988-08-22
2.5081024169921875,1988-08-23
2.5081024169921875,1988-08-24
2.4964911937713623,1988-08-25
2.484879493713379,1988-08-26
2.5064308643341064,1988-08-29
2.483006477355957,1988-08-30
2.5064308643341064,1988-08-31
2.5064308643341064,1988-09-01
2.6352670192718506,1988-09-02
2.6235532760620117,1988-09-06
2.6118416786193848,1988-09-07
2.6352670192718506,1988-09-08
2.6001296043395996,1988-09-09
2.6235532760620117,1988-09-12
2.6235532760620117,1988-09-13
2.658689260482788,1988-09-14
2.6235532760620117,1988-09-15
2.646977663040161,1988-09-16
2.646977663040161,1988-09-19
2.6704015731811523,1988-09-20
2.646977663040161,1988-09-21
2.6235532760620117,1988-09-22
2.6118416786193848,1988-09-23
2.6235532760620117,1988-09-26
2.646977663040161,1988-09-27
2.646977663040161,1988-09-28
2.693826675415039,1988-09-29
2.6352670192718506,1988-09-30
2.6235532760620117,1988-10-03
2.6352670192718506,1988-10-04
2.658689260482788,1988-10-05
2.646977663040161,1988-10-06
2.658689260482788,1988-10-07
2.658689260482788,1988-10-10
2.6704015731811523,1988-10-11
2.658689260482788,1988-10-12
2.6704015731811523,1988-10-13
2.6704015731811523,1988-10-14
2.682115077972412,1988-10-17
2.705538749694824,1988-10-18
2.682115077972412,1988-10-19
2.693826675415039,1988-10-20
2.693826675415039,1988-10-21
2.6704015731811523,1988-10-24
2.6704015731811523,1988-10-25
2.6704015731811523,1988-10-26
2.646977663040161,1988-10-27
2.658689260482788,1988-10-28
2.6704015731811523,1988-10-31
2.6704015731811523,1988-11-01
2.682115077972412,1988-11-02
2.6704015731811523,1988-11-03
2.6704015731811523,1988-11-04
2.5767037868499756,1988-11-07
2.5767037868499756,1988-11-08
2.5415687561035156,1988-11-09
2.5415687561035156,1988-11-10
2.459581136703491,1988-11-11
2.4712941646575928,1988-11-14
2.459581136703491,1988-11-15
2.436157703399658,1988-11-16
2.459581136703491,1988-11-17
2.483006477355957,1988-11-18
2.459581136703491,1988-11-21
2.483006477355957,1988-11-22
2.5064308643341064,1988-11-23
2.494717836380005,1988-11-25
2.4947173595428467,1988-11-28
2.4947173595428467,1988-11-29
2.5420122146606445,1988-11-30
2.5420122146606445,1988-12-01
2.5420122146606445,1988-12-02
2.5420122146606445,1988-12-05
2.6365997791290283,1988-12-06
2.672067165374756,1988-12-07
2.6602437496185303,1988-12-08
2.6365997791290283,1988-12-09
2.6602437496185303,1988-12-12
2.672067165374756,1988-12-13
2.672067165374756,1988-12-14
2.5893049240112305,1988-12-15
2.6838908195495605,1988-12-16
2.6365997791290283,1988-12-19
2.601125955581665,1988-12-20
2.5893049240112305,1988-12-21
2.5893049240112305,1988-12-22
2.5420122146606445,1988-12-23
2.5538344383239746,1988-12-27
2.5301883220672607,1988-12-28
2.5774803161621094,1988-12-29
2.5774803161621094,1988-12-30
2.5774803161621094,1989-01-03
2.5774803161621094,1989-01-04
2.5893049240112305,1989-01-05
2.5774803161621094,1989-01-06
2.707537889480591,1989-01-09
2.707537889480591,1989-01-10
2.69571590423584,1989-01-11
2.707537889480591,1989-01-12
2.69571590423584,1989-01-13
2.6838908195495605,1989-01-16
2.6602437496185303,1989-01-17
2.672067165374756,1989-01-18
2.672067165374756,1989-01-19
2.69571590423584,1989-01-20
2.6602437496185303,1989-01-23
2.69571590423584,1989-01-24
2.7903008460998535,1989-01-25
2.825770139694214,1989-01-26
2.813946485519409,1989-01-27
2.825770139694214,1989-01-30
2.8375942707061768,1989-01-31
2.825770139694214,1989-02-01
2.825770139694214,1989-02-02
2.896711826324463,1989-02-03
2.896711826324463,1989-02-06
3.0504133701324463,1989-02-07
3.0267672538757324,1989-02-08
3.014944553375244,1989-02-09
2.9912972450256348,1989-02-10
2.9676496982574463,1989-02-13
2.9912972450256348,1989-02-14
3.0267672538757324,1989-02-15
3.0858840942382812,1989-02-16
3.1568238735198975,1989-02-17
3.0858840942382812,1989-02-21
3.0504133701324463,1989-02-22
3.0504133701324463,1989-02-23
3.038590431213379,1989-02-24
3.0981695652008057,1989-02-27
3.1577491760253906,1989-02-28
3.1100873947143555,1989-03-01
3.1577491760253906,1989-03-02
3.3007431030273438,1989-03-03
3.264995574951172,1989-03-06
3.2411625385284424,1989-03-07
3.2411625385284424,1989-03-08
3.2411625385284424,1989-03-09
3.2411625385284424,1989-03-10
3.2769107818603516,1989-03-13
3.2769107818603516,1989-03-14
3.3126602172851562,1989-03-15
3.4913992881774902,1989-03-16
3.431819200515747,1989-03-17
3.4199047088623047,1989-03-20
3.431819200515747,1989-03-21
3.4437363147735596,1989-03-22
3.3841567039489746,1989-03-23
3.372241735458374,1989-03-27
3.372241735458374,1989-03-28
3.4556527137756348,1989-03-29
3.4556527137756348,1989-03-30
3.3841567039489746,1989-03-31
3.4079887866973877,1989-04-03
3.324577569961548,1989-04-04
3.264995574951172,1989-04-05
3.264995574951172,1989-04-06
3.229245901107788,1989-04-07
3.2054145336151123,1989-04-10
3.2888290882110596,1989-04-11
3.3364923000335693,1989-04-12
3.2769107818603516,1989-04-13
3.3126602172851562,1989-04-14
3.324577569961548,1989-04-17
3.3841567039489746,1989-04-18
3.431819200515747,1989-04-19
3.4079887866973877,1989-04-20
3.4437363147735596,1989-04-21
3.467566967010498,1989-04-24
3.5033178329467773,1989-04-25
3.4437363147735596,1989-04-26
3.479484796524048,1989-04-27
3.467566967010498,1989-04-28
3.4913992881774902,1989-05-01
3.5152318477630615,1989-05-02
3.70588755607605,1989-05-03
3.8131332397460938,1989-05-04
3.8608005046844482,1989-05-05
3.801218271255493,1989-05-08
3.753553628921509,1989-05-09
3.801218271255493,1989-05-10
3.7893002033233643,1989-05-11
3.8131332397460938,1989-05-12
3.8846278190612793,1989-05-15
3.8608005046844482,1989-05-16
3.8846278190612793,1989-05-17
3.8965446949005127,1989-05-18
3.9442107677459717,1989-05-19
3.991870641708374,1989-05-22
3.979957103729248,1989-05-23
4.003791332244873,1989-05-24
4.182529926300049,1989-05-25
4.290388107299805,1989-05-26
4.266420364379883,1989-05-30
4.494123935699463,1989-05-31
4.506107807159424,1989-06-01
4.482138633728027,1989-06-02
4.434200763702393,1989-06-05
4.3742804527282715,1989-06-06
4.410231590270996,1989-06-07
4.506107807159424,1989-06-08
4.470154762268066,1989-06-09
4.470154762268066,1989-06-12
4.4461846351623535,1989-06-13
4.398248672485352,1989-06-14
4.398248672485352,1989-06-15
4.434200763702393,1989-06-16
4.470154762268066,1989-06-19
4.554043292999268,1989-06-20
4.554043292999268,1989-06-21
4.5780134201049805,1989-06-22
4.61396598815918,1989-06-23
4.61396598815918,1989-06-26
4.601981163024902,1989-06-27
4.554043292999268,1989-06-28
4.45817232131958,1989-06-29
4.338326930999756,1989-06-30
4.3742804527282715,1989-07-03
4.530078411102295,1989-07-05
4.601981163024902,1989-07-06
4.625949859619141,1989-07-07
4.673887252807617,1989-07-10
4.637933254241943,1989-07-11
4.61396598815918,1989-07-12
4.685871601104736,1989-07-13
4.721827983856201,1989-07-14
4.745792388916016,1989-07-17
4.817699909210205,1989-07-18
4.865637302398682,1989-07-19
4.937542915344238,1989-07-20
4.961513042449951,1989-07-21
4.937542915344238,1989-07-24
4.937542915344238,1989-07-25
4.985478401184082,1989-07-26
5.02143669128418,1989-07-27
5.081354141235352,1989-07-28
5.1292948722839355,1989-07-31
5.201199054718018,1989-08-01
5.225170135498047,1989-08-02
5.189212799072266,1989-08-03
5.213184356689453,1989-08-04
5.261119842529297,1989-08-07
5.213184356689453,1989-08-08
5.189212799072266,1989-08-09
5.189212799072266,1989-08-10
5.165246963500977,1989-08-11
5.057384490966797,1989-08-14
4.985478401184082,1989-08-15
5.081354141235352,1989-08-16
5.1412763595581055,1989-08-17
5.1412763595581055,1989-08-18
5.057384490966797,1989-08-21
4.961513042449951,1989-08-22
4.961513042449951,1989-08-23
5.069370746612549,1989-08-24
5.081354141235352,1989-08-25
5.050020694732666,1989-08-28
5.110280513763428,1989-08-29
5.06207275390625,1989-08-30
5.025912761688232,1989-08-31
5.050020694732666,1989-09-01
5.050020694732666,1989-09-05
5.025912761688232,1989-09-06
4.91743803024292,1989-09-07
4.989757061004639,1989-09-08
4.94154691696167,1989-09-11
4.94154691696167,1989-09-12
4.796916961669922,1989-09-13
4.8692307472229,1989-09-14
4.91743803024292,1989-09-15
4.953597545623779,1989-09-18
4.893336772918701,1989-09-19
4.953597545623779,1989-09-20
5.001809120178223,1989-09-21
5.025912761688232,1989-09-22
4.989757061004639,1989-09-25
4.8692307472229,1989-09-26
4.97770357131958,1989-09-27
5.06207275390625,1989-09-28
5.06207275390625,1989-09-29
5.037966728210449,1989-10-02
5.050020694732666,1989-10-03
5.037966728210449,1989-10-04
4.94154691696167,1989-10-05
4.953597545623779,1989-10-06
4.94154691696167,1989-10-09
4.929493427276611,1989-10-10
4.91743803024292,1989-10-11
4.8692307472229,1989-10-12
4.579967021942139,1989-10-13
4.91743803024292,1989-10-16
4.808966159820557,1989-10-17
4.784864902496338,1989-10-18
4.8692307472229,1989-10-19
4.881283760070801,1989-10-20
4.91743803024292,1989-10-23
4.796916961669922,1989-10-24
4.772809028625488,1989-10-25
4.676388263702393,1989-10-26
4.459442138671875,1989-10-27
4.519706726074219,1989-10-30
4.55586576461792,1989-10-31
4.49560022354126,1989-11-01
4.435337066650391,1989-11-02
4.423287391662598,1989-11-03
4.302762031555176,1989-11-06
4.387127876281738,1989-11-07
4.543808937072754,1989-11-08
4.567914962768555,1989-11-09
4.70049524307251,1989-11-10
4.821020603179932,1989-11-13
4.748707294464111,1989-11-14
4.736651420593262,1989-11-15
4.7125444412231445,1989-11-16
4.688443660736084,1989-11-17
4.579967021942139,1989-11-20
4.543808937072754,1989-11-21
4.519706726074219,1989-11-22
4.531759738922119,1989-11-24
4.62152099609375,1989-11-27
4.657909870147705,1989-11-28
4.633652210235596,1989-11-29
4.548741340637207,1989-11-30
4.500220775604248,1989-12-01
4.439572811126709,1989-12-04
4.3546624183654785,1989-12-05
4.112059593200684,1989-12-06
4.23336124420166,1989-12-07
4.2576212882995605,1989-12-08
4.1727118492126465,1989-12-11
4.269750595092773,1989-12-12
4.269750595092773,1989-12-13
4.269750595092773,1989-12-14
4.281882286071777,1989-12-15
4.160580635070801,1989-12-18
4.039281368255615,1989-12-19
4.1727118492126465,1989-12-20
4.221230506896973,1989-12-21
4.306141376495361,1989-12-22
4.415311336517334,1989-12-26
4.475961208343506,1989-12-27
4.5123515129089355,1989-12-28
4.488091945648193,1989-12-29
4.524481296539307,1990-01-02
4.560873508453369,1990-01-03
4.463830947875977,1990-01-04
4.366791725158691,1990-01-05
4.391049385070801,1990-01-08
4.391049385070801,1990-01-09
4.306141376495361,1990-01-10
4.269750595092773,1990-01-11
4.14845085144043,1990-01-12
4.027153015136719,1990-01-15
4.1727118492126465,1990-01-16
4.196971893310547,1990-01-17
4.136321544647217,1990-01-18
4.294010162353516,1990-01-19
4.221230506896973,1990-01-22
4.306141376495361,1990-01-23
4.2576212882995605,1990-01-24
4.245489597320557,1990-01-25
4.1727118492126465,1990-01-26
4.124188423156738,1990-01-29
3.9665002822875977,1990-01-30
4.07567024230957,1990-01-31
4.015021800994873,1990-02-01
4.160580635070801,1990-02-02
4.07567024230957,1990-02-05
4.027153015136719,1990-02-06
4.0999321937561035,1990-02-07
4.051413536071777,1990-02-08
4.087801933288574,1990-02-09
4.087801933288574,1990-02-12
4.07567024230957,1990-02-13
4.136321544647217,1990-02-14
4.245489597320557,1990-02-15
4.342527389526367,1990-02-16
4.281882286071777,1990-02-20
4.2576212882995605,1990-02-21
4.306141376495361,1990-02-22
4.269750595092773,1990-02-23
4.303987503051758,1990-02-26
4.389579772949219,1990-02-27
4.352898120880127,1990-02-28
4.36512565612793,1990-03-01
4.4996232986450195,1990-03-02
4.487396717071533,1990-03-05
4.450714111328125,1990-03-06
4.438488006591797,1990-03-07
4.267306327819824,1990-03-08
4.059443473815918,1990-03-09
4.047214984893799,1990-03-12
3.9738540649414062,1990-03-13
3.9371700286865234,1990-03-14
3.961625576019287,1990-03-15
3.961625576019287,1990-03-16
3.9371700286865234,1990-03-19
3.900486946105957,1990-03-20
3.888263463973999,1990-03-21
3.765989065170288,1990-03-22
3.7904417514801025,1990-03-23
3.876034736633301,1990-03-26
3.888263463973999,1990-03-27
3.863805055618286,1990-03-28
3.8271231651306152,1990-03-29
3.7904417514801025,1990-03-30
3.7415361404418945,1990-04-02
3.765989065170288,1990-04-03
3.692626953125,1990-04-04
3.5336720943450928,1990-04-05
3.4603090286254883,1990-04-06
3.5336720943450928,1990-04-09
3.680398941040039,1990-04-10
3.692626953125,1990-04-11
3.680398941040039,1990-04-12
3.6192636489868164,1990-04-16
3.6559433937072754,1990-04-17
3.6559433937072754,1990-04-18
3.6437156200408936,1990-04-19
3.631490468978882,1990-04-20
3.6192636489868164,1990-04-23
3.6192636489868164,1990-04-24
3.57035493850708,1990-04-25
3.6070363521575928,1990-04-26
3.6437156200408936,1990-04-27
3.717078924179077,1990-04-30
3.802670955657959,1990-05-01
3.839353084564209,1990-05-02
3.9127142429351807,1990-05-03
3.863805055618286,1990-05-04
3.888263463973999,1990-05-07
3.814899206161499,1990-05-08
3.7904417514801025,1990-05-09
3.7782180309295654,1990-05-10
3.851579427719116,1990-05-11
3.863805055618286,1990-05-14
3.876034736633301,1990-05-15
