ATO,Date
2.9208285808563232,1990-03-19
2.941689968109131,1990-03-20
2.9208285808563232,1990-03-21
2.941689968109131,1990-03-22
2.941689968109131,1990-03-23
2.9834165573120117,1990-03-26
3.0042800903320312,1990-03-27
3.0042800903320312,1990-03-28
2.9834165573120117,1990-03-29
3.0042800903320312,1990-03-30
2.9625535011291504,1990-04-02
2.9208285808563232,1990-04-03
2.941689968109131,1990-04-04
2.941689968109131,1990-04-05
2.9208285808563232,1990-04-06
2.941689968109131,1990-04-09
2.9625535011291504,1990-04-10
2.941689968109131,1990-04-11
2.9208285808563232,1990-04-12
2.9208285808563232,1990-04-16
2.8999650478363037,1990-04-17
2.941689968109131,1990-04-18
2.9625535011291504,1990-04-19
2.9625535011291504,1990-04-20
2.9208285808563232,1990-04-23
2.9208285808563232,1990-04-24
2.879101276397705,1990-04-25
2.8165128231048584,1990-04-26
2.8165128231048584,1990-04-27
2.8165128231048584,1990-04-30
2.8165128231048584,1990-05-01
2.8165128231048584,1990-05-02
2.795650005340576,1990-05-03
2.8582382202148438,1990-05-04
2.8582382202148438,1990-05-07
2.8582382202148438,1990-05-08
2.9208285808563232,1990-05-09
2.8999650478363037,1990-05-10
2.9834165573120117,1990-05-11
2.9625535011291504,1990-05-14
2.9625535011291504,1990-05-15
2.9208285808563232,1990-05-16
2.879101276397705,1990-05-17
2.879101276397705,1990-05-18
2.907111167907715,1990-05-21
2.9495511054992676,1990-05-22
2.991990327835083,1990-05-23
3.0132107734680176,1990-05-24
2.970771312713623,1990-05-25
2.9495511054992676,1990-05-29
2.907111167907715,1990-05-30
2.907111167907715,1990-05-31
2.8858911991119385,1990-06-01
2.8434529304504395,1990-06-04
2.8858911991119385,1990-06-05
2.8858911991119385,1990-06-06
2.8434529304504395,1990-06-07
2.822232484817505,1990-06-08
2.822232484817505,1990-06-11
2.8434529304504395,1990-06-12
2.8434529304504395,1990-06-13
2.8434529304504395,1990-06-14
2.8646724224090576,1990-06-15
2.8434529304504395,1990-06-18
2.8646724224090576,1990-06-19
2.7797937393188477,1990-06-20
2.7585740089416504,1990-06-21
2.822232484817505,1990-06-22
2.7585740089416504,1990-06-25
2.8010129928588867,1990-06-26
2.7797937393188477,1990-06-27
2.8010129928588867,1990-06-28
2.822232484817505,1990-06-29
2.8646724224090576,1990-07-02
2.8434529304504395,1990-07-03
2.8858911991119385,1990-07-05
2.8858911991119385,1990-07-06
2.8858911991119385,1990-07-09
2.8646724224090576,1990-07-10
2.907111167907715,1990-07-11
2.907111167907715,1990-07-12
2.907111167907715,1990-07-13
2.8646724224090576,1990-07-16
2.928330659866333,1990-07-17
2.907111167907715,1990-07-18
2.8646724224090576,1990-07-19
2.8010129928588867,1990-07-20
2.8010129928588867,1990-07-23
2.8646724224090576,1990-07-24
2.8858911991119385,1990-07-25
2.907111167907715,1990-07-26
2.928330659866333,1990-07-27
2.928330659866333,1990-07-30
2.928330659866333,1990-07-31
2.928330659866333,1990-08-01
2.907111167907715,1990-08-02
2.8858911991119385,1990-08-03
2.928330659866333,1990-08-06
2.970771312713623,1990-08-07
3.0132107734680176,1990-08-08
3.0344300270080566,1990-08-09
2.991990327835083,1990-08-10
3.0132107734680176,1990-08-13
2.8858911991119385,1990-08-14
2.8858911991119385,1990-08-15
2.8434529304504395,1990-08-16
2.8434529304504395,1990-08-17
2.9151434898376465,1990-08-20
2.9151434898376465,1990-08-21
2.8719568252563477,1990-08-22
2.8719568252563477,1990-08-23
2.9367361068725586,1990-08-24
3.0662992000579834,1990-08-27
3.1526739597320557,1990-08-28
3.1526739597320557,1990-08-29
3.131080389022827,1990-08-30
3.1094858646392822,1990-08-31
3.0662992000579834,1990-09-04
3.0015180110931396,1990-09-05
3.0015180110931396,1990-09-06
2.8935494422912598,1990-09-07
3.0015180110931396,1990-09-10
2.979924201965332,1990-09-11
2.9367361068725586,1990-09-12
2.9151434898376465,1990-09-13
2.8935494422912598,1990-09-14
2.979924201965332,1990-09-17
2.8935494422912598,1990-09-18
2.9367361068725586,1990-09-19
2.979924201965332,1990-09-20
2.9367361068725586,1990-09-21
2.9583303928375244,1990-09-24
2.8935494422912598,1990-09-25
2.8935494422912598,1990-09-26
2.8935494422912598,1990-09-27
2.9151434898376465,1990-09-28
2.9367361068725586,1990-10-01
2.9367361068725586,1990-10-02
2.9367361068725586,1990-10-03
2.9151434898376465,1990-10-04
2.9367361068725586,1990-10-05
2.9367361068725586,1990-10-08
2.9367361068725586,1990-10-09
2.9367361068725586,1990-10-10
2.9367361068725586,1990-10-11
2.8719568252563477,1990-10-12
2.763986825942993,1990-10-15
2.8071744441986084,1990-10-16
2.763986825942993,1990-10-17
2.8071744441986084,1990-10-18
2.7208003997802734,1990-10-19
2.742393970489502,1990-10-22
2.8071744441986084,1990-10-23
2.828767776489258,1990-10-24
2.828767776489258,1990-10-25
2.8503611087799072,1990-10-26
2.8071744441986084,1990-10-29
2.8503611087799072,1990-10-30
2.8503611087799072,1990-10-31
2.8719568252563477,1990-11-01
2.828767776489258,1990-11-02
2.8503611087799072,1990-11-05
2.8935494422912598,1990-11-06
2.9367361068725586,1990-11-07
2.9367361068725586,1990-11-08
2.9367361068725586,1990-11-09
2.9367361068725586,1990-11-12
2.9151434898376465,1990-11-13
2.9367361068725586,1990-11-14
2.9151434898376465,1990-11-15
2.9151434898376465,1990-11-16
2.8140130043029785,1990-11-19
2.8140130043029785,1990-11-20
2.857983350753784,1990-11-21
2.8140130043029785,1990-11-23
2.901951551437378,1990-11-26
2.901951551437378,1990-11-27
2.901951551437378,1990-11-28
2.901951551437378,1990-11-29
2.9459216594696045,1990-11-30
2.9459216594696045,1990-12-03
2.901951551437378,1990-12-04
2.8359975814819336,1990-12-05
2.901951551437378,1990-12-06
2.923938035964966,1990-12-07
2.9898908138275146,1990-12-10
2.9898908138275146,1990-12-11
2.9898908138275146,1990-12-12
2.9459216594696045,1990-12-13
2.8799679279327393,1990-12-14
2.8359975814819336,1990-12-17
2.8799679279327393,1990-12-18
2.923938035964966,1990-12-19
2.8359975814819336,1990-12-20
2.857983350753784,1990-12-21
2.8799679279327393,1990-12-24
2.8359975814819336,1990-12-26
2.857983350753784,1990-12-27
2.8140130043029785,1990-12-28
2.923938035964966,1990-12-31
2.8799679279327393,1991-01-02
2.857983350753784,1991-01-03
2.857983350753784,1991-01-04
2.923938035964966,1991-01-07
2.857983350753784,1991-01-08
2.857983350753784,1991-01-09
2.8799679279327393,1991-01-10
2.857983350753784,1991-01-11
2.770045518875122,1991-01-14
2.792029619216919,1991-01-15
2.792029619216919,1991-01-16
2.8359975814819336,1991-01-17
2.8140130043029785,1991-01-18
2.8140130043029785,1991-01-21
2.8359975814819336,1991-01-22
2.857983350753784,1991-01-23
2.8359975814819336,1991-01-24
2.857983350753784,1991-01-25
2.8359975814819336,1991-01-28
2.8799679279327393,1991-01-29
2.857983350753784,1991-01-30
2.770045518875122,1991-01-31
2.8140130043029785,1991-02-01
2.857983350753784,1991-02-04
2.901951551437378,1991-02-05
2.901951551437378,1991-02-06
2.8799679279327393,1991-02-07
2.9459216594696045,1991-02-08
2.923938035964966,1991-02-11
2.923938035964966,1991-02-12
2.9679067134857178,1991-02-13
2.9679067134857178,1991-02-14
2.9898908138275146,1991-02-15
2.954082489013672,1991-02-19
2.998842477798462,1991-02-20
3.0659806728363037,1991-02-21
3.0436015129089355,1991-02-22
3.0436015129089355,1991-02-25
3.0212223529815674,1991-02-26
3.0659806728363037,1991-02-27
3.088360071182251,1991-02-28
3.088360071182251,1991-03-01
3.088360071182251,1991-03-04
3.0659806728363037,1991-03-05
3.0659806728363037,1991-03-06
3.088360071182251,1991-03-07
3.0436015129089355,1991-03-08
2.998842477798462,1991-03-11
2.909325122833252,1991-03-12
2.976464033126831,1991-03-13
2.998842477798462,1991-03-14
2.976464033126831,1991-03-15
2.976464033126831,1991-03-18
3.0212223529815674,1991-03-19
3.0212223529815674,1991-03-20
3.0436015129089355,1991-03-21
3.0436015129089355,1991-03-22
3.0436015129089355,1991-03-25
3.0212223529815674,1991-03-26
2.976464033126831,1991-03-27
3.0436015129089355,1991-03-28
2.976464033126831,1991-04-01
3.0212223529815674,1991-04-02
2.954082489013672,1991-04-03
3.0212223529815674,1991-04-04
2.998842477798462,1991-04-05
3.0212223529815674,1991-04-08
2.998842477798462,1991-04-09
2.998842477798462,1991-04-10
2.998842477798462,1991-04-11
3.0436015129089355,1991-04-12
2.998842477798462,1991-04-15
3.0436015129089355,1991-04-16
2.998842477798462,1991-04-17
2.976464033126831,1991-04-18
2.998842477798462,1991-04-19
2.998842477798462,1991-04-22
2.998842477798462,1991-04-23
3.0212223529815674,1991-04-24
2.998842477798462,1991-04-25
2.998842477798462,1991-04-26
2.976464033126831,1991-04-29
2.976464033126831,1991-04-30
2.998842477798462,1991-05-01
3.0212223529815674,1991-05-02
3.0436015129089355,1991-05-03
3.0436015129089355,1991-05-06
3.0436015129089355,1991-05-07
3.0436015129089355,1991-05-08
3.0659806728363037,1991-05-09
3.0436015129089355,1991-05-10
3.088360071182251,1991-05-13
3.088360071182251,1991-05-14
3.088360071182251,1991-05-15
3.088360071182251,1991-05-16
3.1331193447113037,1991-05-17
3.1422276496887207,1991-05-20
3.210536479949951,1991-05-21
3.1422276496887207,1991-05-22
3.1877658367156982,1991-05-23
3.1649954319000244,1991-05-24
3.1877658367156982,1991-05-28
3.1877658367156982,1991-05-29
3.1877658367156982,1991-05-30
3.210536479949951,1991-05-31
3.1649954319000244,1991-06-03
3.1649954319000244,1991-06-04
3.1877658367156982,1991-06-05
3.1422276496887207,1991-06-06
3.1877658367156982,1991-06-07
3.233306407928467,1991-06-10
3.210536479949951,1991-06-11
3.210536479949951,1991-06-12
3.1649954319000244,1991-06-13
3.210536479949951,1991-06-14
3.233306407928467,1991-06-17
3.1649954319000244,1991-06-18
3.210536479949951,1991-06-19
3.233306407928467,1991-06-20
3.2788450717926025,1991-06-21
3.233306407928467,1991-06-24
3.1649954319000244,1991-06-25
3.210536479949951,1991-06-26
3.1877658367156982,1991-06-27
3.1877658367156982,1991-06-28
3.1422276496887207,1991-07-01
3.1422276496887207,1991-07-02
3.1422276496887207,1991-07-03
3.1422276496887207,1991-07-05
3.1422276496887207,1991-07-08
3.1649954319000244,1991-07-09
3.1422276496887207,1991-07-10
3.1649954319000244,1991-07-11
3.1649954319000244,1991-07-12
3.1877658367156982,1991-07-15
3.1649954319000244,1991-07-16
3.1649954319000244,1991-07-17
3.210536479949951,1991-07-18
3.233306407928467,1991-07-19
3.233306407928467,1991-07-22
3.1649954319000244,1991-07-23
3.1877658367156982,1991-07-24
3.210536479949951,1991-07-25
3.233306407928467,1991-07-26
3.1649954319000244,1991-07-29
3.210536479949951,1991-07-30
3.2788450717926025,1991-07-31
3.30161452293396,1991-08-01
3.30161452293396,1991-08-02
3.2788450717926025,1991-08-05
3.2788450717926025,1991-08-06
3.3243846893310547,1991-08-07
3.41546368598938,1991-08-08
3.3926947116851807,1991-08-09
3.4610042572021484,1991-08-12
3.4837708473205566,1991-08-13
3.41546368598938,1991-08-14
3.369924306869507,1991-08-15
3.2788450717926025,1991-08-16
3.256075143814087,1991-08-19
3.381131172180176,1991-08-20
3.4737648963928223,1991-08-21
3.427447557449341,1991-08-22
3.381131172180176,1991-08-23
3.427447557449341,1991-08-26
3.589557409286499,1991-08-27
3.6358728408813477,1991-08-28
3.6127138137817383,1991-08-29
3.6590323448181152,1991-08-30
3.6590323448181152,1991-09-03
3.75166654586792,1991-09-04
3.7053494453430176,1991-09-05
3.797982692718506,1991-09-06
3.77482533454895,1991-09-09
3.8211421966552734,1991-09-10
3.8211421966552734,1991-09-11
3.844301223754883,1991-09-12
3.844301223754883,1991-09-13
3.844301223754883,1991-09-16
3.797982692718506,1991-09-17
3.844301223754883,1991-09-18
3.8211421966552734,1991-09-19
3.8674585819244385,1991-09-20
3.8211421966552734,1991-09-23
3.8211421966552734,1991-09-24
3.844301223754883,1991-09-25
3.844301223754883,1991-09-26
3.844301223754883,1991-09-27
3.8906166553497314,1991-09-30
3.8674585819244385,1991-10-01
3.844301223754883,1991-10-02
3.8906166553497314,1991-10-03
3.983250379562378,1991-10-04
3.9369335174560547,1991-10-07
4.02956485748291,1991-10-08
3.9369335174560547,1991-10-09
3.797982692718506,1991-10-10
3.844301223754883,1991-10-11
3.8211421966552734,1991-10-14
3.77482533454895,1991-10-15
3.728506565093994,1991-10-16
3.6358728408813477,1991-10-17
3.682190418243408,1991-10-18
3.7053494453430176,1991-10-21
3.682190418243408,1991-10-22
3.682190418243408,1991-10-23
3.6127138137817383,1991-10-24
3.5663976669311523,1991-10-25
3.6358728408813477,1991-10-28
3.7053494453430176,1991-10-29
3.728506565093994,1991-10-30
3.728506565093994,1991-10-31
3.797982692718506,1991-11-01
3.844301223754883,1991-11-04
3.8674585819244385,1991-11-05
3.8906166553497314,1991-11-06
3.983250379562378,1991-11-07
3.960092306137085,1991-11-08
3.9369335174560547,1991-11-11
3.960092306137085,1991-11-12
3.8906166553497314,1991-11-13
3.960092306137085,1991-11-14
3.960092306137085,1991-11-15
3.8906166553497314,1991-11-18
3.8783960342407227,1991-11-19
3.9254050254821777,1991-11-20
3.831383466720581,1991-11-21
3.8783960342407227,1991-11-22
3.9254050254821777,1991-11-25
3.9254050254821777,1991-11-26
3.901900291442871,1991-11-27
3.901900291442871,1991-11-29
3.995922327041626,1991-12-02
3.995922327041626,1991-12-03
3.995922327041626,1991-12-04
3.901900291442871,1991-12-05
3.9254050254821777,1991-12-06
3.8783960342407227,1991-12-09
3.8783960342407227,1991-12-10
3.854886770248413,1991-12-11
3.831383466720581,1991-12-12
3.854886770248413,1991-12-13
3.9724161624908447,1991-12-16
3.9724161624908447,1991-12-17
3.901900291442871,1991-12-18
3.901900291442871,1991-12-19
3.8783960342407227,1991-12-20
4.042931079864502,1991-12-23
4.042931079864502,1991-12-24
4.089942932128906,1991-12-26
4.066437244415283,1991-12-27
4.1134467124938965,1991-12-30
4.324995994567871,1991-12-31
4.277986526489258,1992-01-02
4.254479885101318,1992-01-03
4.136953353881836,1992-01-06
3.9489080905914307,1992-01-07
3.901900291442871,1992-01-08
3.9489080905914307,1992-01-09
3.9254050254821777,1992-01-10
3.9489080905914307,1992-01-13
3.9489080905914307,1992-01-14
4.042931079864502,1992-01-15
4.042931079864502,1992-01-16
3.995922327041626,1992-01-17
3.9489080905914307,1992-01-20
3.9489080905914307,1992-01-21
4.01942777633667,1992-01-22
4.042931079864502,1992-01-23
3.9489080905914307,1992-01-24
3.9489080905914307,1992-01-27
3.901900291442871,1992-01-28
3.901900291442871,1992-01-29
3.854886770248413,1992-01-30
3.901900291442871,1992-01-31
3.9254050254821777,1992-02-03
3.9254050254821777,1992-02-04
3.901900291442871,1992-02-05
3.7843711376190186,1992-02-06
3.854886770248413,1992-02-07
3.854886770248413,1992-02-10
3.854886770248413,1992-02-11
3.854886770248413,1992-02-12
3.854886770248413,1992-02-13
3.854886770248413,1992-02-14
3.901900291442871,1992-02-18
3.937215566635132,1992-02-19
3.913351058959961,1992-02-20
3.913351058959961,1992-02-21
3.8894917964935303,1992-02-24
3.913351058959961,1992-02-25
3.937215566635132,1992-02-26
3.937215566635132,1992-02-27
3.8894917964935303,1992-02-28
3.8894917964935303,1992-03-02
3.913351058959961,1992-03-03
3.913351058959961,1992-03-04
3.8656294345855713,1992-03-05
3.817904472351074,1992-03-06
3.8417670726776123,1992-03-09
3.8656294345855713,1992-03-10
3.817904472351074,1992-03-11
3.817904472351074,1992-03-12
3.8417670726776123,1992-03-13
3.817904472351074,1992-03-16
3.817904472351074,1992-03-17
3.817904472351074,1992-03-18
3.7701809406280518,1992-03-19
3.817904472351074,1992-03-20
3.7940425872802734,1992-03-23
3.7940425872802734,1992-03-24
3.817904472351074,1992-03-25
3.817904472351074,1992-03-26
3.7940425872802734,1992-03-27
3.817904472351074,1992-03-30
3.817904472351074,1992-03-31
3.8417670726776123,1992-04-01
3.8417670726776123,1992-04-02
3.8656294345855713,1992-04-03
3.8894917964935303,1992-04-06
3.913351058959961,1992-04-07
3.937215566635132,1992-04-08
4.151972770690918,1992-04-09
4.056524753570557,1992-04-10
4.104246139526367,1992-04-13
4.080388069152832,1992-04-14
3.9610767364501953,1992-04-15
3.8656294345855713,1992-04-16
3.8894917964935303,1992-04-20
3.8656294345855713,1992-04-21
3.8417670726776123,1992-04-22
3.7940425872802734,1992-04-23
3.7940425872802734,1992-04-24
3.7701809406280518,1992-04-27
3.7701809406280518,1992-04-28
3.7701809406280518,1992-04-29
3.7701809406280518,1992-04-30
3.7701809406280518,1992-05-01
3.7701809406280518,1992-05-04
3.817904472351074,1992-05-05
3.8656294345855713,1992-05-06
3.9610767364501953,1992-05-07
4.008799076080322,1992-05-08
4.008799076080322,1992-05-11
4.008799076080322,1992-05-12
3.9610767364501953,1992-05-13
4.008799076080322,1992-05-14
4.008799076080322,1992-05-15
4.175833225250244,1992-05-18
4.114837646484375,1992-05-19
3.969606876373291,1992-05-20
3.969606876373291,1992-05-21
3.99381422996521,1992-05-22
3.945403814315796,1992-05-26
3.945403814315796,1992-05-27
3.8727872371673584,1992-05-28
3.8727872371673584,1992-05-29
3.8727872371673584,1992-06-01
3.8727872371673584,1992-06-02
3.8485827445983887,1992-06-03
3.8727872371673584,1992-06-04
3.8485827445983887,1992-06-05
3.9211997985839844,1992-06-08
3.9211997985839844,1992-06-09
3.8727872371673584,1992-06-10
3.945403814315796,1992-06-11
3.8969924449920654,1992-06-12
3.99381422996521,1992-06-15
4.01801872253418,1992-06-16
4.01801872253418,1992-06-17
3.969606876373291,1992-06-18
3.8969924449920654,1992-06-19
3.8969924449920654,1992-06-22
3.8485827445983887,1992-06-23
3.7759695053100586,1992-06-24
3.6791493892669678,1992-06-25
3.7517647743225098,1992-06-26
3.7759695053100586,1992-06-29
3.7759695053100586,1992-06-30
3.7759695053100586,1992-07-01
3.8485827445983887,1992-07-02
3.8243789672851562,1992-07-06
3.8485827445983887,1992-07-07
3.8485827445983887,1992-07-08
3.8243789672851562,1992-07-09
3.8485827445983887,1992-07-10
3.8485827445983887,1992-07-13
3.8969924449920654,1992-07-14
3.969606876373291,1992-07-15
3.99381422996521,1992-07-16
3.99381422996521,1992-07-17
3.969606876373291,1992-07-20
3.99381422996521,1992-07-21
3.969606876373291,1992-07-22
3.99381422996521,1992-07-23
3.8727872371673584,1992-07-24
3.8969924449920654,1992-07-27
3.945403814315796,1992-07-28
3.945403814315796,1992-07-29
3.945403814315796,1992-07-30
3.945403814315796,1992-07-31
3.945403814315796,1992-08-03
3.945403814315796,1992-08-04
3.969606876373291,1992-08-05
3.945403814315796,1992-08-06
3.99381422996521,1992-08-07
3.969606876373291,1992-08-10
4.01801872253418,1992-08-11
3.99381422996521,1992-08-12
3.99381422996521,1992-08-13
4.139044761657715,1992-08-14
4.21165657043457,1992-08-17
4.235860347747803,1992-08-18
4.2722015380859375,1992-08-19
4.296751976013184,1992-08-20
4.296751976013184,1992-08-21
4.296751976013184,1992-08-24
4.247648239135742,1992-08-25
4.247648239135742,1992-08-26
4.296751976013184,1992-08-27
4.32130765914917,1992-08-28
4.468624591827393,1992-08-31
4.444070339202881,1992-09-01
4.444070339202881,1992-09-02
4.419519424438477,1992-09-03
4.444070339202881,1992-09-04
4.444070339202881,1992-09-08
4.468624591827393,1992-09-09
4.419519424438477,1992-09-10
4.419519424438477,1992-09-11
4.444070339202881,1992-09-14
4.468624591827393,1992-09-15
4.370412349700928,1992-09-16
4.32130765914917,1992-09-17
4.419519424438477,1992-09-18
4.3949666023254395,1992-09-21
4.345859050750732,1992-09-22
4.345859050750732,1992-09-23
4.345859050750732,1992-09-24
4.3949666023254395,1992-09-25
4.370412349700928,1992-09-28
4.370412349700928,1992-09-29
4.3949666023254395,1992-09-30
4.370412349700928,1992-10-01
4.370412349700928,1992-10-02
4.2722015380859375,1992-10-05
4.296751976013184,1992-10-06
4.32130765914917,1992-10-07
4.2722015380859375,1992-10-08
4.345859050750732,1992-10-09
4.32130765914917,1992-10-12
4.345859050750732,1992-10-13
4.345859050750732,1992-10-14
4.3949666023254395,1992-10-15
4.3949666023254395,1992-10-16
4.370412349700928,1992-10-19
4.493176460266113,1992-10-20
4.468624591827393,1992-10-21
4.370412349700928,1992-10-22
4.370412349700928,1992-10-23
4.3949666023254395,1992-10-26
4.370412349700928,1992-10-27
4.3949666023254395,1992-10-28
4.370412349700928,1992-10-29
4.370412349700928,1992-10-30
4.419519424438477,1992-11-02
4.419519424438477,1992-11-03
4.468624591827393,1992-11-04
4.665046691894531,1992-11-05
4.591387748718262,1992-11-06
4.51772928237915,1992-11-09
4.51772928237915,1992-11-10
4.542280673980713,1992-11-11
4.566835880279541,1992-11-12
4.566835880279541,1992-11-13
4.468624591827393,1992-11-16
4.51772928237915,1992-11-17
4.566835880279541,1992-11-18
4.555882453918457,1992-11-19
4.555882453918457,1992-11-20
4.555882453918457,1992-11-23
4.555882453918457,1992-11-24
4.680358409881592,1992-11-25
4.63056755065918,1992-11-27
4.63056755065918,1992-11-30
4.6554646492004395,1992-12-01
4.555882453918457,1992-12-02
4.580777645111084,1992-12-03
4.555882453918457,1992-12-04
4.456301689147949,1992-12-07
4.331822395324707,1992-12-08
4.456301689147949,1992-12-09
4.506089210510254,1992-12-10
4.506089210510254,1992-12-11
4.456301689147949,1992-12-14
4.481195449829102,1992-12-15
4.5309858322143555,1992-12-16
4.5309858322143555,1992-12-17
4.63056755065918,1992-12-18
4.705252647399902,1992-12-21
4.7301483154296875,1992-12-22
4.705252647399902,1992-12-23
4.63056755065918,1992-12-24
4.6554646492004395,1992-12-28
4.6554646492004395,1992-12-29
4.6554646492004395,1992-12-30
4.680358409881592,1992-12-31
4.680358409881592,1993-01-04
4.63056755065918,1993-01-05
4.6554646492004395,1993-01-06
4.580777645111084,1993-01-07
4.555882453918457,1993-01-08
4.605673313140869,1993-01-11
4.680358409881592,1993-01-12
4.680358409881592,1993-01-13
4.680358409881592,1993-01-14
4.6554646492004395,1993-01-15
4.63056755065918,1993-01-18
4.6554646492004395,1993-01-19
4.6554646492004395,1993-01-20
4.680358409881592,1993-01-21
4.680358409881592,1993-01-22
4.63056755065918,1993-01-25
4.6554646492004395,1993-01-26
4.605673313140869,1993-01-27
4.580777645111084,1993-01-28
4.6554646492004395,1993-01-29
4.63056755065918,1993-02-01
4.605673313140869,1993-02-02
4.680358409881592,1993-02-03
4.804832458496094,1993-02-04
4.755045413970947,1993-02-05
4.7301483154296875,1993-02-08
4.779942035675049,1993-02-09
4.829733371734619,1993-02-10
4.879520893096924,1993-02-11
4.879520893096924,1993-02-12
4.904417037963867,1993-02-16
4.879520893096924,1993-02-17
4.904417037963867,1993-02-18
5.095107555389404,1993-02-19
5.14555549621582,1993-02-22
5.14555549621582,1993-02-23
5.069880962371826,1993-02-24
5.069880962371826,1993-02-25
5.069880962371826,1993-02-26
4.968990802764893,1993-03-01
5.069880962371826,1993-03-02
5.069880962371826,1993-03-03
5.069880962371826,1993-03-04
5.069880962371826,1993-03-05
5.14555549621582,1993-03-08
5.095107555389404,1993-03-09
5.095107555389404,1993-03-10
5.2464447021484375,1993-03-11
5.2464447021484375,1993-03-12
5.296892166137695,1993-03-15
5.296892166137695,1993-03-16
5.2464447021484375,1993-03-17
5.347339630126953,1993-03-18
5.296892166137695,1993-03-19
5.296892166137695,1993-03-22
5.322116374969482,1993-03-23
5.347339630126953,1993-03-24
5.347339630126953,1993-03-25
5.372560977935791,1993-03-26
5.372560977935791,1993-03-29
5.14555549621582,1993-03-30
5.019436836242676,1993-03-31
5.120331287384033,1993-04-01
5.120331287384033,1993-04-02
5.069880962371826,1993-04-05
5.14555549621582,1993-04-06
5.170776844024658,1993-04-07
5.120331287384033,1993-04-08
5.195998191833496,1993-04-12
5.397787570953369,1993-04-13
5.448232650756836,1993-04-14
5.448232650756836,1993-04-15
5.448232650756836,1993-04-16
5.221224308013916,1993-04-19
5.2464447021484375,1993-04-20
5.271672248840332,1993-04-21
5.170776844024658,1993-04-22
5.2464447021484375,1993-04-23
5.271672248840332,1993-04-26
5.322116374969482,1993-04-27
5.372560977935791,1993-04-28
5.372560977935791,1993-04-29
5.448232650756836,1993-04-30
5.448232650756836,1993-05-03
5.372560977935791,1993-05-04
5.473457336425781,1993-05-05
5.574350357055664,1993-05-06
5.549124240875244,1993-05-07
5.675239562988281,1993-05-10
5.801360607147217,1993-05-11
5.725688934326172,1993-05-12
5.574350357055664,1993-05-13
5.6247968673706055,1993-05-14
5.650021553039551,1993-05-17
5.750910758972168,1993-05-18
5.765198707580566,1993-05-19
5.714179992675781,1993-05-20
5.918256759643555,1993-05-21
5.790709018707275,1993-05-24
5.765198707580566,1993-05-25
5.714179992675781,1993-05-26
5.739684104919434,1993-05-27
5.714179992675781,1993-05-28
5.714179992675781,1993-06-01
5.765198707580566,1993-06-02
5.8927459716796875,1993-06-03
5.816216468811035,1993-06-04
5.790709018707275,1993-06-07
5.841729164123535,1993-06-08
5.739684104919434,1993-06-09
5.688668251037598,1993-06-10
5.765198707580566,1993-06-11
5.9692769050598145,1993-06-14
5.9692769050598145,1993-06-15
5.8672380447387695,1993-06-16
5.790709018707275,1993-06-17
5.841729164123535,1993-06-18
5.8672380447387695,1993-06-21
5.8672380447387695,1993-06-22
5.765198707580566,1993-06-23
5.790709018707275,1993-06-24
5.790709018707275,1993-06-25
5.790709018707275,1993-06-28
5.790709018707275,1993-06-29
5.739684104919434,1993-06-30
5.765198707580566,1993-07-01
5.816216468811035,1993-07-02
5.790709018707275,1993-07-06
5.790709018707275,1993-07-07
5.790709018707275,1993-07-08
5.790709018707275,1993-07-09
5.816216468811035,1993-07-12
5.765198707580566,1993-07-13
5.790709018707275,1993-07-14
5.816216468811035,1993-07-15
5.790709018707275,1993-07-16
5.790709018707275,1993-07-19
5.765198707580566,1993-07-20
5.790709018707275,1993-07-21
5.816216468811035,1993-07-22
5.841729164123535,1993-07-23
5.8672380447387695,1993-07-26
5.9692769050598145,1993-07-27
6.045803070068359,1993-07-28
6.045803070068359,1993-07-29
6.045803070068359,1993-07-30
6.020298004150391,1993-08-02
5.9692769050598145,1993-08-03
5.9437665939331055,1993-08-04
5.9692769050598145,1993-08-05
6.020298004150391,1993-08-06
5.994784832000732,1993-08-09
6.045803070068359,1993-08-10
6.096822738647461,1993-08-11
6.122334957122803,1993-08-12
6.1733527183532715,1993-08-13
6.300902843475342,1993-08-16
6.275395393371582,1993-08-17
6.300902843475342,1993-08-18
6.289559364318848,1993-08-19
6.315338611602783,1993-08-20
6.315338611602783,1993-08-23
6.186452865600586,1993-08-24
6.212233066558838,1993-08-25
6.186452865600586,1993-08-26
6.186452865600586,1993-08-27
6.238004684448242,1993-08-30
6.263782501220703,1993-08-31
6.238004684448242,1993-09-01
6.263782501220703,1993-09-02
6.238004684448242,1993-09-03
6.263782501220703,1993-09-07
6.186452865600586,1993-09-08
6.186452865600586,1993-09-09
6.186452865600586,1993-09-10
6.212233066558838,1993-09-13
6.160676002502441,1993-09-14
6.212233066558838,1993-09-15
6.238004684448242,1993-09-16
6.212233066558838,1993-09-17
6.186452865600586,1993-09-20
6.186452865600586,1993-09-21
6.238004684448242,1993-09-22
6.160676002502441,1993-09-23
6.212233066558838,1993-09-24
6.238004684448242,1993-09-27
6.263782501220703,1993-09-28
6.289559364318848,1993-09-29
6.289559364318848,1993-09-30
6.289559364318848,1993-10-01
6.238004684448242,1993-10-04
6.212233066558838,1993-10-05
6.238004684448242,1993-10-06
6.238004684448242,1993-10-07
6.238004684448242,1993-10-08
6.289559364318848,1993-10-11
6.315338611602783,1993-10-12
6.366893768310547,1993-10-13
6.341115474700928,1993-10-14
6.366893768310547,1993-10-15
