TMUS,Date
28.544906616210938,2009-05-08
28.69280242919922,2009-05-11
28.15049934387207,2009-05-12
27.328826904296875,2009-05-13
27.509597778320312,2009-05-14
27.493165969848633,2009-05-15
28.791404724121094,2009-05-18
29.005041122436523,2009-05-19
28.347702026367188,2009-05-20
27.509597778320312,2009-05-21
27.476726531982422,2009-05-22
27.854700088500977,2009-05-26
27.936864852905273,2009-05-27
28.183368682861328,2009-05-28
28.15049934387207,2009-05-29
28.298402786254883,2009-06-01
27.033031463623047,2009-06-02
25.274648666381836,2009-06-03
24.715909957885742,2009-06-04
23.269765853881836,2009-06-05
23.598434448242188,2009-06-08
24.683042526245117,2009-06-09
24.09143829345703,2009-06-10
23.664169311523438,2009-06-11
24.337940216064453,2009-06-12
23.877803802490234,2009-06-15
22.957530975341797,2009-06-16
22.957530975341797,2009-06-17
22.67816162109375,2009-06-18
22.776762008666992,2009-06-19
22.382360458374023,2009-06-22
23.549135208129883,2009-06-23
24.042139053344727,2009-06-24
24.09143829345703,2009-06-25
24.107872009277344,2009-06-26
23.434101104736328,2009-06-29
21.8729248046875,2009-06-30
20.755449295043945,2009-07-01
20.01594352722168,2009-07-02
19.342172622680664,2009-07-06
19.999509811401367,2009-07-07
20.689714431762695,2009-07-08
20.886917114257812,2009-07-09
20.623979568481445,2009-07-10
20.64041519165039,2009-07-13
21.379920959472656,2009-07-14
21.478519439697266,2009-07-15
21.182720184326172,2009-07-16
20.886917114257812,2009-07-17
20.919782638549805,2009-07-20
20.755449295043945,2009-07-21
20.72258186340332,2009-07-22
20.525379180908203,2009-07-23
21.149850845336914,2009-07-24
21.28131675720215,2009-07-27
21.80718994140625,2009-07-28
21.26488494873047,2009-07-29
19.210702896118164,2009-07-30
19.47364044189453,2009-07-31
20.393911361694336,2009-08-03
20.80474853515625,2009-08-04
20.854047775268555,2009-08-05
14.77367115020752,2009-08-06
14.362834930419922,2009-08-07
14.855838775634766,2009-08-10
14.888707160949707,2009-08-11
14.839405059814453,2009-08-12
14.543603897094727,2009-08-13
14.395702362060547,2009-08-14
13.968432426452637,2009-08-17
13.574031829833984,2009-08-18
13.048160552978516,2009-08-19
13.327528953552246,2009-08-20
13.16319465637207,2009-08-21
13.146759986877441,2009-08-24
13.146759986877441,2009-08-25
13.146759986877441,2009-08-26
13.754798889160156,2009-08-27
13.47542953491211,2009-08-28
13.081027030944824,2009-08-31
12.686623573303223,2009-09-01
12.998859405517578,2009-09-02
13.130326271057129,2009-09-03
13.426128387451172,2009-09-04
13.557597160339355,2009-09-08
13.557597160339355,2009-09-09
14.592904090881348,2009-09-10
15.808979034423828,2009-09-11
15.414576530456543,2009-09-14
15.759679794311523,2009-09-15
16.367717742919922,2009-09-16
16.006181716918945,2009-09-17
16.66352081298828,2009-09-18
16.49918556213379,2009-09-21
16.49918556213379,2009-09-22
16.43345069885254,2009-09-23
15.808979034423828,2009-09-24
16.269115447998047,2009-09-25
15.989747047424316,2009-09-28
15.808979034423828,2009-09-29
15.381709098815918,2009-09-30
13.952000617980957,2009-10-01
13.738363265991211,2009-10-02
13.984868049621582,2009-10-05
13.919134140014648,2009-10-06
13.88626480102539,2009-10-07
13.771230697631836,2009-10-08
13.261795043945312,2009-10-09
13.16319465637207,2009-10-12
12.390822410583496,2009-10-13
12.02928638458252,2009-10-14
12.095020294189453,2009-10-15
11.749917030334473,2009-10-16
11.50341510772705,2009-10-19
10.79677677154541,2009-10-20
10.829644203186035,2009-10-21
11.700616836547852,2009-10-22
10.911810874938965,2009-10-23
10.714609146118164,2009-10-26
10.648876190185547,2009-10-27
10.533842086791992,2009-10-28
10.698176383972168,2009-10-29
10.23803997039795,2009-10-30
10.20517349243164,2009-11-02
10.517409324645996,2009-11-03
10.878944396972656,2009-11-04
9.876503944396973,2009-11-05
9.827203750610352,2009-11-06
9.925804138183594,2009-11-09
9.613568305969238,2009-11-10
9.810770034790039,2009-11-11
10.040839195251465,2009-11-12
9.86007022857666,2009-11-13
10.024404525756836,2009-11-16
10.13943862915039,2009-11-17
10.123005867004395,2009-11-18
10.057271957397461,2009-11-19
10.714609146118164,2009-11-20
10.86251163482666,2009-11-23
10.402374267578125,2009-11-24
10.616009712219238,2009-11-25
10.385941505432129,2009-11-27
10.353074073791504,2009-11-30
10.681742668151855,2009-12-01
10.944677352905273,2009-12-02
10.846077919006348,2009-12-03
10.846077919006348,2009-12-04
11.50341510772705,2009-12-07
11.289780616760254,2009-12-08
10.993979454040527,2009-12-09
11.339080810546875,2009-12-10
11.421247482299805,2009-12-11
11.289780616760254,2009-12-14
12.07858657836914,2009-12-15
12.637324333190918,2009-12-16
11.815650939941406,2009-12-17
12.242920875549316,2009-12-18
12.407256126403809,2009-12-21
12.489422798156738,2009-12-22
12.325088500976562,2009-12-23
12.390822410583496,2009-12-24
12.850958824157715,2009-12-28
12.67018985748291,2009-12-29
12.53872299194336,2009-12-30
12.53872299194336,2009-12-31
13.09745979309082,2010-01-04
13.130326271057129,2010-01-05
12.242920875549316,2010-01-06
12.357954978942871,2010-01-07
11.667750358581543,2010-01-08
11.815650939941406,2010-01-11
10.43524169921875,2010-01-12
10.402374267578125,2010-01-13
10.23803997039795,2010-01-14
10.385941505432129,2010-01-15
10.517409324645996,2010-01-19
10.254472732543945,2010-01-20
9.843636512756348,2010-01-21
9.662869453430176,2010-01-22
9.63000202178955,2010-01-25
9.449234008789062,2010-01-26
9.350634574890137,2010-01-27
9.087697982788086,2010-01-28
9.252033233642578,2010-01-29
9.745036125183105,2010-02-01
9.71216869354248,2010-02-02
9.991538047790527,2010-02-03
9.547834396362305,2010-02-04
9.662869453430176,2010-02-05
9.646435737609863,2010-02-08
9.876503944396973,2010-02-09
9.49853515625,2010-02-10
9.761469841003418,2010-02-11
9.794336318969727,2010-02-12
10.188739776611328,2010-02-16
10.20517349243164,2010-02-17
10.303773880004883,2010-02-18
10.3695068359375,2010-02-19
10.254472732543945,2010-02-22
10.123005867004395,2010-02-23
10.254472732543945,2010-02-24
10.648876190185547,2010-02-25
10.13943862915039,2010-02-26
9.925804138183594,2010-03-01
10.23803997039795,2010-03-02
10.402374267578125,2010-03-03
10.468107223510742,2010-03-04
10.484540939331055,2010-03-05
10.763911247253418,2010-03-08
10.846077919006348,2010-03-09
10.86251163482666,2010-03-10
11.059712409973145,2010-03-11
10.993979454040527,2010-03-12
10.895378112792969,2010-03-15
11.256913185119629,2010-03-16
11.355514526367188,2010-03-17
11.404814720153809,2010-03-18
11.585582733154297,2010-03-19
11.60201644897461,2010-03-22
11.832084655761719,2010-03-23
11.618450164794922,2010-03-24
11.404814720153809,2010-03-25
11.388381004333496,2010-03-26
11.470548629760742,2010-03-29
11.65131664276123,2010-03-30
11.634882926940918,2010-03-31
11.848518371582031,2010-04-01
11.963552474975586,2010-04-05
12.02928638458252,2010-04-06
11.766350746154785,2010-04-07
12.160754203796387,2010-04-08
12.07858657836914,2010-04-09
12.357954978942871,2010-04-12
12.390822410583496,2010-04-13
12.423688888549805,2010-04-14
12.686623573303223,2010-04-15
12.275787353515625,2010-04-16
12.292221069335938,2010-04-19
12.489422798156738,2010-04-20
12.58802318572998,2010-04-21
12.703058242797852,2010-04-22
12.850958824157715,2010-04-23
12.768791198730469,2010-04-26
12.423688888549805,2010-04-27
12.390822410583496,2010-04-28
12.801657676696777,2010-04-29
12.53872299194336,2010-04-30
13.081027030944824,2010-05-03
12.768791198730469,2010-05-04
12.719491004943848,2010-05-05
13.245362281799316,2010-05-06
11.749917030334473,2010-05-07
12.883825302124023,2010-05-10
13.557597160339355,2010-05-11
14.379268646240234,2010-05-12
14.428568840026855,2010-05-13
14.329970359802246,2010-05-14
14.872274398803711,2010-05-17
14.395702362060547,2010-05-18
14.494302749633789,2010-05-19
14.034168243408203,2010-05-20
13.787666320800781,2010-05-21
13.869832992553711,2010-05-24
13.869832992553711,2010-05-25
14.412137985229492,2010-05-26
14.790104866027832,2010-05-27
14.77367115020752,2010-05-28
14.149201393127441,2010-06-01
14.149201393127441,2010-06-02
14.560037612915039,2010-06-03
14.182068824768066,2010-06-04
13.606897354125977,2010-06-07
13.623330116271973,2010-06-08
13.623330116271973,2010-06-09
14.067035675048828,2010-06-10
14.214935302734375,2010-06-11
14.60933780670166,2010-06-14
15.036606788635254,2010-06-15
14.9215726852417,2010-06-16
15.020174026489258,2010-06-17
14.97087287902832,2010-06-18
14.707938194274902,2010-06-21
14.412137985229492,2010-06-22
14.592904090881348,2010-06-23
14.149201393127441,2010-06-24
13.836966514587402,2010-06-25
13.952000617980957,2010-06-28
13.590463638305664,2010-06-29
13.458995819091797,2010-06-30
13.853398323059082,2010-07-01
13.639764785766602,2010-07-02
13.689064979553223,2010-07-06
14.214935302734375,2010-07-07
14.806539535522461,2010-07-08
15.135208129882812,2010-07-09
15.151641845703125,2010-07-12
15.595344543457031,2010-07-13
15.513176918029785,2010-07-14
15.315975189208984,2010-07-15
14.510736465454102,2010-07-16
14.46143627166748,2010-07-19
14.872274398803711,2010-07-20
14.527172088623047,2010-07-21
14.75723934173584,2010-07-22
15.020174026489258,2010-07-23
15.25024127960205,2010-07-26
14.938006401062012,2010-07-27
14.477869987487793,2010-07-28
14.576470375061035,2010-07-29
14.707938194274902,2010-07-30
14.987308502197266,2010-08-02
14.46143627166748,2010-08-03
14.4450044631958,2010-08-04
15.529610633850098,2010-08-05
14.97087287902832,2010-08-06
14.77367115020752,2010-08-09
13.902700424194336,2010-08-10
13.968432426452637,2010-08-11
14.46143627166748,2010-08-12
14.395702362060547,2010-08-13
14.642205238342285,2010-08-16
14.888707160949707,2010-08-17
14.888707160949707,2010-08-18
14.592904090881348,2010-08-19
14.75723934173584,2010-08-20
14.625770568847656,2010-08-23
14.625770568847656,2010-08-24
14.9215726852417,2010-08-25
14.740805625915527,2010-08-26
14.855838775634766,2010-08-27
14.625770568847656,2010-08-30
14.691503524780273,2010-08-31
15.151641845703125,2010-09-01
15.39814281463623,2010-09-02
15.661078453063965,2010-09-03
15.562478065490723,2010-09-07
15.726812362670898,2010-09-08
16.03904914855957,2010-09-09
16.006181716918945,2010-09-10
16.20338249206543,2010-09-13
16.055482864379883,2010-09-14
15.989747047424316,2010-09-15
15.661078453063965,2010-09-16
15.54604434967041,2010-09-17
16.252683639526367,2010-09-20
16.20338249206543,2010-09-21
16.679950714111328,2010-09-22
16.318416595458984,2010-09-23
16.61421775817871,2010-09-24
17.090787887573242,2010-09-27
17.008623123168945,2010-09-28
17.238689422607422,2010-09-29
17.189390182495117,2010-09-30
17.961763381958008,2010-10-01
17.76456069946289,2010-10-04
18.027494430541992,2010-10-05
18.175395965576172,2010-10-06
17.961763381958008,2010-10-07
18.011062622070312,2010-10-08
17.731693267822266,2010-10-11
17.682392120361328,2010-10-12
18.126096725463867,2010-10-13
17.107221603393555,2010-10-14
17.501625061035156,2010-10-15
17.813861846923828,2010-10-18
17.320858001708984,2010-10-19
17.567358016967773,2010-10-20
17.189390182495117,2010-10-21
17.43589210510254,2010-10-22
17.304424285888672,2010-10-25
17.370155334472656,2010-10-26
16.910018920898438,2010-10-27
16.97575569152832,2010-10-28
17.090787887573242,2010-10-29
17.271556854248047,2010-11-01
17.715259552001953,2010-11-02
17.813861846923828,2010-11-03
18.684833526611328,2010-11-04
19.2600040435791,2010-11-05
20.065242767333984,2010-11-08
19.687273025512695,2010-11-09
19.900907516479492,2010-11-10
20.01594352722168,2010-11-11
19.93377685546875,2010-11-12
19.276437759399414,2010-11-15
18.55336570739746,2010-11-16
19.45720672607422,2010-11-17
19.555805206298828,2010-11-18
20.065242767333984,2010-11-19
20.213144302368164,2010-11-22
19.8680419921875,2010-11-23
20.18027687072754,2010-11-24
20.03237533569336,2010-11-26
19.999509811401367,2010-11-29
19.966642379760742,2010-11-30
20.377479553222656,2010-12-01
20.32817840576172,2010-12-02
20.311744689941406,2010-12-03
20.41034698486328,2010-12-06
20.147411346435547,2010-12-07
20.607547760009766,2010-12-08
20.65684700012207,2010-12-09
20.706148147583008,2010-12-10
20.591114044189453,2010-12-13
20.32817840576172,2010-12-14
19.93377685546875,2010-12-15
20.19671058654785,2010-12-16
19.851608276367188,2010-12-17
20.936214447021484,2010-12-20
20.903350830078125,2010-12-21
20.706148147583008,2010-12-22
20.574682235717773,2010-12-23
20.755449295043945,2010-12-27
20.72258186340332,2010-12-28
20.541812896728516,2010-12-29
20.80474853515625,2010-12-30
20.755449295043945,2010-12-31
21.478519439697266,2011-01-03
22.875364303588867,2011-01-04
23.434101104736328,2011-01-05
21.856489181518555,2011-01-06
21.28131675720215,2011-01-07
21.65928840637207,2011-01-10
21.28131675720215,2011-01-11
21.314186096191406,2011-01-12
21.297752380371094,2011-01-13
21.462087631225586,2011-01-14
21.084115982055664,2011-01-18
20.591114044189453,2011-01-19
20.706148147583008,2011-01-20
20.903350830078125,2011-01-21
21.116985321044922,2011-01-24
22.168724060058594,2011-01-25
22.300193786621094,2011-01-26
22.33306121826172,2011-01-27
21.626420974731445,2011-01-28
21.24845314025879,2011-01-31
21.396352767944336,2011-02-01
21.1334171295166,2011-02-02
21.215585708618164,2011-02-03
21.28131675720215,2011-02-04
21.116985321044922,2011-02-07
21.34705352783203,2011-02-08
21.36348533630371,2011-02-09
21.10055160522461,2011-02-10
21.462087631225586,2011-02-11
21.8729248046875,2011-02-14
21.987958908081055,2011-02-15
21.922224044799805,2011-02-16
21.560688018798828,2011-02-17
22.03725814819336,2011-02-18
21.49495506286621,2011-02-22
20.96908187866211,2011-02-23
22.23445701599121,2011-02-24
23.187599182128906,2011-02-25
23.664169311523438,2011-02-28
23.434101104736328,2011-03-01
23.335500717163086,2011-03-02
24.55157470703125,2011-03-03
24.502275466918945,2011-03-04
24.6173095703125,2011-03-07
24.715909957885742,2011-03-08
24.830944061279297,2011-03-09
24.469409942626953,2011-03-10
24.666610717773438,2011-03-11
24.485841751098633,2011-03-14
24.403675079345703,2011-03-15
23.844938278198242,2011-03-16
24.337940216064453,2011-03-17
24.53514289855957,2011-03-18
25.70191764831543,2011-03-21
25.47184944152832,2011-03-22
25.47184944152832,2011-03-23
25.93198585510254,2011-03-24
25.537582397460938,2011-03-25
25.94841766357422,2011-03-28
25.981287002563477,2011-03-29
26.819393157958984,2011-03-30
26.687925338745117,2011-03-31
27.0987606048584,2011-04-01
26.835824966430664,2011-04-04
27.131628036499023,2011-04-05
27.06589126586914,2011-04-06
27.230226516723633,2011-04-07
27.378129959106445,2011-04-08
27.591766357421875,2011-04-11
27.526029586791992,2011-04-12
27.526029586791992,2011-04-13
27.279529571533203,2011-04-14
27.11519432067871,2011-04-15
26.408552169799805,2011-04-18
26.720792770385742,2011-04-19
27.312395095825195,2011-04-20
27.7560977935791,2011-04-21
27.476726531982422,2011-04-25
27.427431106567383,2011-04-26
28.019033432006836,2011-04-27
27.72323226928711,2011-04-28
27.65749740600586,2011-04-29
27.082324981689453,2011-05-02
29.82671356201172,2011-05-03
29.333707809448242,2011-05-04
29.1036376953125,2011-05-05
28.46273422241211,2011-05-06
28.85713768005371,2011-05-09
29.94174575805664,2011-05-10
29.51447868347168,2011-05-11
29.744548797607422,2011-05-12
29.333707809448242,2011-05-13
29.465179443359375,2011-05-16
29.69524574279785,2011-05-17
30.71411895751953,2011-05-18
30.05678367614746,2011-05-19
29.13650894165039,2011-05-20
29.021472930908203,2011-05-23
28.84070587158203,2011-05-24
29.300844192504883,2011-05-25
30.073213577270508,2011-05-26
29.8431453704834,2011-05-27
29.415876388549805,2011-05-31
29.82671356201172,2011-06-01
29.95817756652832,2011-06-02
28.85713768005371,2011-06-03
28.03546714782715,2011-06-06
27.805400848388672,2011-06-07
27.509597778320312,2011-06-08
27.279529571533203,2011-06-09
26.819393157958984,2011-06-10
26.704357147216797,2011-06-13
27.11519432067871,2011-06-14
