SHW,Date
0.19436194002628326,1980-12-30
0.1950487643480301,1980-12-31
0.1957353800535202,1981-01-02
0.20260341465473175,1981-01-05
0.20260341465473175,1981-01-06
0.1977957934141159,1981-01-07
0.19367535412311554,1981-01-08
0.19161443412303925,1981-01-09
0.1977957934141159,1981-01-12
0.19916927814483643,1981-01-13
0.20122940838336945,1981-01-14
0.2067238688468933,1981-01-15
0.21839968860149384,1981-01-16
0.21702563762664795,1981-01-19
0.21221840381622314,1981-01-20
0.2142786681652069,1981-01-21
0.20878411829471588,1981-01-22
0.20878411829471588,1981-01-23
0.208097442984581,1981-01-26
0.208097442984581,1981-01-27
0.21015821397304535,1981-01-28
0.2142786681652069,1981-01-29
0.21702563762664795,1981-01-30
0.21221840381622314,1981-02-02
0.2149653136730194,1981-02-03
0.22183354198932648,1981-02-04
0.2287013679742813,1981-02-05
0.2307616025209427,1981-02-06
0.23694296181201935,1981-02-09
0.2307616025209427,1981-02-10
0.2259538769721985,1981-02-11
0.22389373183250427,1981-02-12
0.22183354198932648,1981-02-13
0.22320690751075745,1981-02-17
0.2293882668018341,1981-02-18
0.2321351170539856,1981-02-19
0.2293882668018341,1981-02-20
0.23350846767425537,1981-02-23
0.23282192647457123,1981-02-24
0.2362561821937561,1981-02-25
0.2362561821937561,1981-02-26
0.2390030324459076,1981-02-27
0.23968985676765442,1981-03-02
0.23968985676765442,1981-03-03
0.23968985676765442,1981-03-04
0.23762953281402588,1981-03-05
0.2362561821937561,1981-03-06
0.23968985676765442,1981-03-09
0.25136566162109375,1981-03-10
0.2534258961677551,1981-03-11
0.24793143570423126,1981-03-12
0.24587126076221466,1981-03-13
0.2472444474697113,1981-03-16
0.24587126076221466,1981-03-17
0.2431240975856781,1981-03-18
0.24175018072128296,1981-03-19
0.24175018072128296,1981-03-20
0.24037674069404602,1981-03-23
0.2362561821937561,1981-03-24
0.2383163571357727,1981-03-25
0.24037674069404602,1981-03-26
0.23694296181201935,1981-03-27
0.23488269746303558,1981-03-30
0.2472444474697113,1981-03-31
0.24449767172336578,1981-04-01
0.24999170005321503,1981-04-02
0.2472444474697113,1981-04-03
0.2472444474697113,1981-04-06
0.24999170005321503,1981-04-07
0.2541125416755676,1981-04-08
0.25136566162109375,1981-04-09
0.25960710644721985,1981-04-10
0.25548622012138367,1981-04-13
0.2582332193851471,1981-04-14
0.2582332193851471,1981-04-15
0.25548622012138367,1981-04-16
0.25548622012138367,1981-04-20
0.2541125416755676,1981-04-21
0.25548622012138367,1981-04-22
0.2582332193851471,1981-04-23
0.25685960054397583,1981-04-24
0.24861811101436615,1981-04-27
0.2472444474697113,1981-04-28
0.23762953281402588,1981-04-29
0.2390030324459076,1981-04-30
0.23488269746303558,1981-05-01
0.22801466286182404,1981-05-04
0.22252018749713898,1981-05-05
0.22252018749713898,1981-05-06
0.21977324783802032,1981-05-07
0.2307616025209427,1981-05-08
0.2307616025209427,1981-05-11
0.2321351170539856,1981-05-12
0.2390030324459076,1981-05-13
0.2390030324459076,1981-05-14
0.2362561821937561,1981-05-15
0.2390030324459076,1981-05-18
0.23488269746303558,1981-05-19
0.23762953281402588,1981-05-20
0.23488269746303558,1981-05-21
0.23488269746303558,1981-05-22
0.23350846767425537,1981-05-26
0.23488269746303558,1981-05-27
0.23488269746303558,1981-05-28
0.2307616025209427,1981-05-29
0.2362561821937561,1981-06-01
0.23488269746303558,1981-06-02
0.23350846767425537,1981-06-03
0.23350846767425537,1981-06-04
0.2321351170539856,1981-06-05
0.2321351170539856,1981-06-08
0.23488269746303558,1981-06-09
0.24037674069404602,1981-06-10
0.25136566162109375,1981-06-11
0.2472444474697113,1981-06-12
0.24999170005321503,1981-06-15
0.24999170005321503,1981-06-16
0.24861811101436615,1981-06-17
0.25273922085762024,1981-06-18
0.25685960054397583,1981-06-19
0.24861811101436615,1981-06-22
0.24587126076221466,1981-06-23
0.24999170005321503,1981-06-24
0.24175018072128296,1981-06-25
0.2472444474697113,1981-06-26
0.24861811101436615,1981-06-29
0.24175018072128296,1981-06-30
0.2390030324459076,1981-07-01
0.22526706755161285,1981-07-02
0.22252018749713898,1981-07-06
0.22252018749713898,1981-07-07
0.21839968860149384,1981-07-08
0.22252018749713898,1981-07-09
0.21977324783802032,1981-07-10
0.2142786681652069,1981-07-13
0.2142786681652069,1981-07-14
0.21015821397304535,1981-07-15
0.2142786681652069,1981-07-16
0.21702563762664795,1981-07-17
0.21839968860149384,1981-07-20
0.2142786681652069,1981-07-21
0.21565210819244385,1981-07-22
0.21977324783802032,1981-07-23
0.22526706755161285,1981-07-24
0.21977324783802032,1981-07-27
0.22114671766757965,1981-07-28
0.22389373183250427,1981-07-29
0.21977324783802032,1981-07-30
0.22389373183250427,1981-07-31
0.21839968860149384,1981-08-03
0.21702563762664795,1981-08-04
0.22252018749713898,1981-08-05
0.22252018749713898,1981-08-06
0.22389373183250427,1981-08-07
0.22526706755161285,1981-08-10
0.22389373183250427,1981-08-11
0.22664114832878113,1981-08-12
0.22526706755161285,1981-08-13
0.22526706755161285,1981-08-14
0.22526706755161285,1981-08-17
0.22526706755161285,1981-08-18
0.22526706755161285,1981-08-19
0.22664114832878113,1981-08-20
0.22664114832878113,1981-08-21
0.22114671766757965,1981-08-24
0.21702563762664795,1981-08-25
0.21839968860149384,1981-08-26
0.21977324783802032,1981-08-27
0.21839968860149384,1981-08-28
0.21015821397304535,1981-08-31
0.19367535412311554,1981-09-01
0.1950487643480301,1981-09-02
0.19642220437526703,1981-09-03
0.20054268836975098,1981-09-04
0.1895541250705719,1981-09-08
0.1977957934141159,1981-09-09
0.1977957934141159,1981-09-10
0.2032901644706726,1981-09-11
0.20878411829471588,1981-09-14
0.21153171360492706,1981-09-15
0.20603697001934052,1981-09-16
0.2032901644706726,1981-09-17
0.20054268836975098,1981-09-18
0.19916927814483643,1981-09-21
0.20191656053066254,1981-09-22
0.1977957934141159,1981-09-23
0.19642220437526703,1981-09-24
0.18680720031261444,1981-09-25
0.1923011690378189,1981-09-28
0.1909276843070984,1981-09-29
0.1950487643480301,1981-09-30
0.1977957934141159,1981-10-01
0.20054268836975098,1981-10-02
0.20603697001934052,1981-10-05
0.2032901644706726,1981-10-06
0.2032901644706726,1981-10-07
0.2032901644706726,1981-10-08
0.20741063356399536,1981-10-09
0.20741063356399536,1981-10-12
0.20878411829471588,1981-10-13
0.19916927814483643,1981-10-14
0.2032901644706726,1981-10-15
0.20603697001934052,1981-10-16
0.20741063356399536,1981-10-19
0.20741063356399536,1981-10-20
0.20603697001934052,1981-10-21
0.2032901644706726,1981-10-22
0.2032901644706726,1981-10-23
0.20741063356399536,1981-10-26
0.21015821397304535,1981-10-27
0.20878411829471588,1981-10-28
0.20878411829471588,1981-10-29
0.2142786681652069,1981-10-30
0.22114671766757965,1981-11-02
0.21839968860149384,1981-11-03
0.22252018749713898,1981-11-04
0.21977324783802032,1981-11-05
0.21702563762664795,1981-11-06
0.21839968860149384,1981-11-09
0.22664114832878113,1981-11-10
0.22664114832878113,1981-11-11
0.22526706755161285,1981-11-12
0.22526706755161285,1981-11-13
0.22801466286182404,1981-11-16
0.22801466286182404,1981-11-17
0.22801466286182404,1981-11-18
0.22801466286182404,1981-11-19
0.2307616025209427,1981-11-20
0.23488269746303558,1981-11-23
0.2362561821937561,1981-11-24
0.2390030324459076,1981-11-25
0.2390030324459076,1981-11-27
0.2390030324459076,1981-11-30
0.2431240975856781,1981-12-01
0.24037674069404602,1981-12-02
0.24175018072128296,1981-12-03
0.24999170005321503,1981-12-04
0.24861811101436615,1981-12-07
0.24861811101436615,1981-12-08
0.24587126076221466,1981-12-09
0.24175018072128296,1981-12-10
0.24175018072128296,1981-12-11
0.24175018072128296,1981-12-14
0.24037674069404602,1981-12-15
0.2431240975856781,1981-12-16
0.2472444474697113,1981-12-17
0.25136566162109375,1981-12-18
0.25136566162109375,1981-12-21
0.24861811101436615,1981-12-22
0.24587126076221466,1981-12-23
0.24037674069404602,1981-12-24
0.2390030324459076,1981-12-28
0.23488269746303558,1981-12-29
0.2362561821937561,1981-12-30
0.24175018072128296,1981-12-31
0.24175018072128296,1982-01-04
0.24037674069404602,1982-01-05
0.2321351170539856,1982-01-06
0.22664114832878113,1982-01-07
0.22526706755161285,1982-01-08
0.22252018749713898,1982-01-11
0.21565210819244385,1982-01-12
0.20741063356399536,1982-01-13
0.2032901644706726,1982-01-14
0.2046637386083603,1982-01-15
0.20741063356399536,1982-01-18
0.20603697001934052,1982-01-19
0.20603697001934052,1982-01-20
0.20603697001934052,1982-01-21
0.20603697001934052,1982-01-22
0.2046637386083603,1982-01-25
0.20878411829471588,1982-01-26
0.21015821397304535,1982-01-27
0.20878411829471588,1982-01-28
0.21565210819244385,1982-01-29
0.21153171360492706,1982-02-01
0.2046637386083603,1982-02-02
0.2032901644706726,1982-02-03
0.2032901644706726,1982-02-04
0.20603697001934052,1982-02-05
0.20603697001934052,1982-02-08
0.19916927814483643,1982-02-09
0.2046637386083603,1982-02-10
0.20741063356399536,1982-02-11
0.20741063356399536,1982-02-12
0.20603697001934052,1982-02-16
0.21015821397304535,1982-02-17
0.2142786681652069,1982-02-18
0.21153171360492706,1982-02-19
0.21702563762664795,1982-02-22
0.21977324783802032,1982-02-23
0.21702563762664795,1982-02-24
0.21702563762664795,1982-02-25
0.21702563762664795,1982-02-26
0.21565210819244385,1982-03-01
0.21565210819244385,1982-03-02
0.21153171360492706,1982-03-03
0.20603697001934052,1982-03-04
0.20603697001934052,1982-03-05
0.20603697001934052,1982-03-08
0.20603697001934052,1982-03-09
0.21153171360492706,1982-03-10
0.21839968860149384,1982-03-11
0.2293882668018341,1982-03-12
0.22664114832878113,1982-03-15
0.22389373183250427,1982-03-16
0.22252018749713898,1982-03-17
0.22114671766757965,1982-03-18
0.22252018749713898,1982-03-19
0.22526706755161285,1982-03-22
0.23488269746303558,1982-03-23
0.2293882668018341,1982-03-24
0.2293882668018341,1982-03-25
0.2293882668018341,1982-03-26
0.23350846767425537,1982-03-29
0.22664114832878113,1982-03-30
0.22801466286182404,1982-03-31
0.22526706755161285,1982-04-01
0.23488269746303558,1982-04-02
0.22801466286182404,1982-04-05
0.22389373183250427,1982-04-06
0.22252018749713898,1982-04-07
0.22526706755161285,1982-04-08
0.22664114832878113,1982-04-12
0.2307616025209427,1982-04-13
0.23350846767425537,1982-04-14
0.2362561821937561,1982-04-15
0.2431240975856781,1982-04-16
0.2472444474697113,1982-04-19
0.2472444474697113,1982-04-20
0.25273922085762024,1982-04-21
0.2541125416755676,1982-04-22
0.2582332193851471,1982-04-23
0.25136566162109375,1982-04-26
0.24999170005321503,1982-04-27
0.24587126076221466,1982-04-28
0.24999170005321503,1982-04-29
0.24999170005321503,1982-04-30
0.25273922085762024,1982-05-03
0.26098060607910156,1982-05-04
0.26098060607910156,1982-05-05
0.26784858107566833,1982-05-06
0.27471601963043213,1982-05-07
0.2719690203666687,1982-05-10
0.2719690203666687,1982-05-11
0.2705955505371094,1982-05-12
0.26784858107566833,1982-05-13
0.2692221403121948,1982-05-14
0.2692221403121948,1982-05-17
0.25685960054397583,1982-05-18
0.2582332193851471,1982-05-19
0.2623540461063385,1982-05-20
0.26647448539733887,1982-05-21
0.25548622012138367,1982-05-24
0.25273922085762024,1982-05-25
0.25685960054397583,1982-05-26
0.24861811101436615,1982-05-27
0.25273922085762024,1982-05-28
0.25273922085762024,1982-06-01
0.2541125416755676,1982-06-02
0.25548622012138367,1982-06-03
0.25136566162109375,1982-06-04
0.24999170005321503,1982-06-07
0.2472444474697113,1982-06-08
0.23762953281402588,1982-06-09
0.23350846767425537,1982-06-10
0.23488269746303558,1982-06-11
0.2293882668018341,1982-06-14
0.2307616025209427,1982-06-15
0.2307616025209427,1982-06-16
0.22252018749713898,1982-06-17
0.22389373183250427,1982-06-18
0.22389373183250427,1982-06-21
0.23350846767425537,1982-06-22
0.24175018072128296,1982-06-23
0.2390030324459076,1982-06-24
0.2390030324459076,1982-06-25
0.23762953281402588,1982-06-28
0.2362561821937561,1982-06-29
0.2431240975856781,1982-06-30
0.23762953281402588,1982-07-01
0.23488269746303558,1982-07-02
0.24037674069404602,1982-07-06
0.2431240975856781,1982-07-07
0.24175018072128296,1982-07-08
0.25136566162109375,1982-07-09
0.24861811101436615,1982-07-12
0.2472444474697113,1982-07-13
0.24999170005321503,1982-07-14
0.25273922085762024,1982-07-15
0.25685960054397583,1982-07-16
0.26647448539733887,1982-07-19
0.27471601963043213,1982-07-20
0.2829577326774597,1982-07-21
0.2815841734409332,1982-07-22
0.276090145111084,1982-07-23
0.2719690203666687,1982-07-26
0.2705955505371094,1982-07-27
0.2692221403121948,1982-07-28
0.2651011347770691,1982-07-29
0.263727605342865,1982-07-30
0.2692221403121948,1982-08-02
0.2719690203666687,1982-08-03
0.26784858107566833,1982-08-04
0.2651011347770691,1982-08-05
0.2651011347770691,1982-08-06
0.263727605342865,1982-08-09
0.263727605342865,1982-08-10
0.26098060607910156,1982-08-11
0.2692221403121948,1982-08-12
0.27883705496788025,1982-08-13
0.2870786488056183,1982-08-16
0.29669344425201416,1982-08-17
0.29669344425201416,1982-08-18
0.29806697368621826,1982-08-19
0.3049349784851074,1982-08-20
0.30630865693092346,1982-08-23
0.3035614490509033,1982-08-24
0.3118031919002533,1982-08-25
0.30905601382255554,1982-08-26
0.3118031919002533,1982-08-27
0.3172976076602936,1982-08-30
0.32691243290901184,1982-08-31
0.31592342257499695,1982-09-01
0.3186711370944977,1982-09-02
0.31317654252052307,1982-09-03
0.3104296326637268,1982-09-07
0.3076821267604828,1982-09-08
0.3049349784851074,1982-09-09
0.2994404137134552,1982-09-10
0.30630865693092346,1982-09-13
0.31317654252052307,1982-09-14
0.3186711370944977,1982-09-15
0.31592342257499695,1982-09-16
0.31454986333847046,1982-09-17
0.3200443983078003,1982-09-20
0.3324064612388611,1982-09-21
0.33103302121162415,1982-09-22
0.3227916359901428,1982-09-23
0.32553908228874207,1982-09-24
0.3337804973125458,1982-09-27
0.3420219123363495,1982-09-28
0.3379009962081909,1982-09-29
0.3365274965763092,1982-09-30
0.3324064612388611,1982-10-01
0.329659640789032,1982-10-04
0.3324064612388611,1982-10-05
0.34476909041404724,1982-10-06
0.3626255393028259,1982-10-07
0.3653726577758789,1982-10-08
0.3708668351173401,1982-10-11
0.3653726577758789,1982-10-12
0.3667462170124054,1982-10-13
0.35438400506973267,1982-10-14
0.3626255393028259,1982-10-15
0.38460272550582886,1982-10-18
0.39421796798706055,1982-10-19
0.39284440875053406,1982-10-20
0.39971235394477844,1982-10-21
0.4065796732902527,1982-10-22
0.38460272550582886,1982-10-25
0.3914707601070404,1982-10-26
0.4065796732902527,1982-10-27
0.41070085763931274,1982-10-28
0.4285573363304138,1982-10-29
0.4285573363304138,1982-11-01
0.4285573363304138,1982-11-02
0.4409199059009552,1982-11-03
0.4505346715450287,1982-11-04
0.4615232050418854,1982-11-05
0.460149884223938,1982-11-08
0.48075348138809204,1982-11-09
0.49036911129951477,1982-11-10
0.48899486660957336,1982-11-11
0.48899486660957336,1982-11-12
0.4835010766983032,1982-11-15
0.47251173853874207,1982-11-16
0.4670175313949585,1982-11-17
0.4615232050418854,1982-11-18
0.4560287296772003,1982-11-19
0.4560287296772003,1982-11-22
0.44504037499427795,1982-11-23
0.4505346715450287,1982-11-24
0.4587765336036682,1982-11-26
0.47113826870918274,1982-11-29
0.4876212477684021,1982-11-30
0.5137192010879517,1982-12-01
0.505477786064148,1982-12-02
0.4958628714084625,1982-12-03
0.50410395860672,1982-12-06
0.524708092212677,1982-12-07
0.5370702147483826,1982-12-08
0.5192137956619263,1982-12-09
0.4972362220287323,1982-12-10
0.4917425215244293,1982-12-13
0.47251173853874207,1982-12-14
0.4615232050418854,1982-12-15
0.4587765336036682,1982-12-16
0.4683912992477417,1982-12-17
0.47937971353530884,1982-12-20
0.4780060648918152,1982-12-21
0.4835010766983032,1982-12-22
0.4835010766983032,1982-12-23
0.48624780774116516,1982-12-27
0.4835010766983032,1982-12-28
0.48212748765945435,1982-12-29
0.48487430810928345,1982-12-30
0.4835010766983032,1982-12-31
0.47525906562805176,1983-01-03
0.460149884223938,1983-01-04
0.4560287296772003,1983-01-05
0.48624780774116516,1983-01-06
0.4835010766983032,1983-01-07
0.48212748765945435,1983-01-10
0.4766327142715454,1983-01-11
0.4560287296772003,1983-01-12
0.4422934353351593,1983-01-13
0.44504037499427795,1983-01-14
0.44916144013404846,1983-01-17
0.44504037499427795,1983-01-18
0.44366708397865295,1983-01-19
0.4464138150215149,1983-01-20
0.4326784014701843,1983-01-21
0.41070085763931274,1983-01-24
0.4216892421245575,1983-01-25
0.4285573363304138,1983-01-26
0.4299306273460388,1983-01-27
0.4354252517223358,1983-01-28
0.43954598903656006,1983-01-31
0.4367988407611847,1983-02-01
0.4409199059009552,1983-02-02
0.43954598903656006,1983-02-03
0.4422934353351593,1983-02-04
0.47525906562805176,1983-02-07
0.4835010766983032,1983-02-08
0.4931155741214752,1983-02-09
0.48624780774116516,1983-02-10
0.48624780774116516,1983-02-11
0.48487430810928345,1983-02-14
0.47937971353530884,1983-02-15
0.4876212477684021,1983-02-16
0.4876212477684021,1983-02-17
0.4835010766983032,1983-02-18
0.48212748765945435,1983-02-22
0.4835010766983032,1983-02-23
0.48075348138809204,1983-02-24
0.4835010766983032,1983-02-25
0.4656441807746887,1983-02-28
0.4917425215244293,1983-03-01
0.4931155741214752,1983-03-02
0.49036911129951477,1983-03-03
0.4876212477684021,1983-03-04
0.4835010766983032,1983-03-07
0.5027307868003845,1983-03-08
0.4999840259552002,1983-03-09
0.4999840259552002,1983-03-10
0.49861010909080505,1983-03-11
0.5013575553894043,1983-03-14
0.5027307868003845,1983-03-15
0.5178402662277222,1983-03-16
0.5137192010879517,1983-03-17
0.5260818004608154,1983-03-18
0.5466851592063904,1983-03-21
0.5508061051368713,1983-03-22
0.5686625838279724,1983-03-23
0.5782775282859802,1983-03-24
0.5714094042778015,1983-03-25
0.5769040584564209,1983-03-28
0.5947607159614563,1983-03-29
0.634594738483429,1983-03-30
0.6455832719802856,1983-03-31
0.6043756008148193,1983-04-04
0.6043756008148193,1983-04-05
0.5796508193016052,1983-04-06
0.5933868885040283,1983-04-07
0.5933868885040283,1983-04-08
0.587892472743988,1983-04-11
0.6043756008148193,1983-04-12
0.6098699569702148,1983-04-13
0.6016284823417664,1983-04-14
0.6043756008148193,1983-04-15
0.6373418569564819,1983-04-18
0.6373418569564819,1983-04-19
0.6153645515441895,1983-04-20
0.6208588480949402,1983-04-21
0.6181113123893738,1983-04-22
0.5906398892402649,1983-04-25
0.6126173138618469,1983-04-26
0.6263530850410461,1983-04-27
0.6455832719802856,1983-04-28
0.6510775685310364,1983-04-29
0.6318475008010864,1983-05-02
0.6153645515441895,1983-05-03
0.6263530850410461,1983-05-04
0.6565721035003662,1983-05-05
0.6785489320755005,1983-05-06
0.6812967658042908,1983-05-09
0.6867904663085938,1983-05-10
0.6758019924163818,1983-05-11
0.6538244485855103,1983-05-12
0.6703076362609863,1983-05-13
0.6483304500579834,1983-05-16
0.6428359150886536,1983-05-17
0.6565721035003662,1983-05-18
0.6428359150886536,1983-05-19
0.6236063838005066,1983-05-20
0.6373418569564819,1983-05-23
0.6455832719802856,1983-05-24
0.6373418569564819,1983-05-25
0.6373418569564819,1983-05-26
0.6290997266769409,1983-05-27
0.6263530850410461,1983-05-31
0.6153645515441895,1983-06-01
0.659319281578064,1983-06-02
0.6510775685310364,1983-06-03
0.6373418569564819,1983-06-06
0.6428359150886536,1983-06-07
0.6318475008010864,1983-06-08
0.6263530850410461,1983-06-09
0.6263530850410461,1983-06-10
0.6318475008010864,1983-06-13
0.6373418569564819,1983-06-14
0.6290997266769409,1983-06-15
0.634594738483429,1983-06-16
0.6318475008010864,1983-06-17
0.6263530850410461,1983-06-20
0.634594738483429,1983-06-21
0.634594738483429,1983-06-22
0.6153645515441895,1983-06-23
0.5906398892402649,1983-06-24
0.5769040584564209,1983-06-27
0.5549266338348389,1983-06-28
0.5521796345710754,1983-06-29
0.5604211688041687,1983-06-30
0.5659158825874329,1983-07-01
0.5494325757026672,1983-07-05
0.5439380407333374,1983-07-06
0.5411911010742188,1983-07-07
0.5411911010742188,1983-07-08
0.5494325757026672,1983-07-11
0.5302022695541382,1983-07-12
0.5439380407333374,1983-07-13
0.5576741099357605,1983-07-14
0.5659158825874329,1983-07-15
0.5494325757026672,1983-07-18
0.5659158825874329,1983-07-19
0.5851454138755798,1983-07-20
0.5823987722396851,1983-07-21
0.5851454138755798,1983-07-22
0.5851454138755798,1983-07-25
0.5741572976112366,1983-07-26
0.5549266338348389,1983-07-27
0.5466851592063904,1983-07-28
0.5219608545303345,1983-07-29
0.5219608545303345,1983-08-01
0.5137192010879517,1983-08-02
0.4917425215244293,1983-08-03
0.4944888949394226,1983-08-04
0.505477786064148,1983-08-05
0.4835010766983032,1983-08-08
0.4780060648918152,1983-08-09
0.52745521068573,1983-08-10
0.5549266338348389,1983-08-11
0.5356967449188232,1983-08-12
0.5466851592063904,1983-08-15
0.52745521068573,1983-08-16
0.5302022695541382,1983-08-17
0.52745521068573,1983-08-18
0.5192137956619263,1983-08-19
0.5137192010879517,1983-08-22
0.524708092212677,1983-08-23
0.5109724402427673,1983-08-24
0.505477786064148,1983-08-25
0.505477786064148,1983-08-26
0.5082250833511353,1983-08-29
0.5109724402427673,1983-08-30
