AMAT,Date
0.1591055989265442,1980-11-21
0.1581471711397171,1980-11-24
0.16485606133937836,1980-11-25
0.16964884102344513,1980-11-26
0.1734824776649475,1980-11-28
0.16773197054862976,1980-12-01
0.16677361726760864,1980-12-02
0.16389763355255127,1980-12-03
0.16581441462039948,1980-12-04
0.1591055989265442,1980-12-05
0.14856243133544922,1980-12-08
0.14856243133544922,1980-12-09
0.14281126856803894,1980-12-10
0.13993600010871887,1980-12-11
0.14281126856803894,1980-12-12
0.14856243133544922,1980-12-15
0.1495208591222763,1980-12-16
0.1495208591222763,1980-12-17
0.15143762528896332,1980-12-18
0.150479257106781,1980-12-19
0.150479257106781,1980-12-22
0.1523960679769516,1980-12-23
0.15335440635681152,1980-12-24
0.1571887880563736,1980-12-26
0.1571887880563736,1980-12-29
0.1581471711397171,1980-12-30
0.1591055989265442,1980-12-31
0.1591055989265442,1981-01-02
0.16677361726760864,1981-01-05
0.1821088194847107,1981-01-06
0.17156559228897095,1981-01-07
0.17060722410678864,1981-01-08
0.1734824776649475,1981-01-09
0.17060722410678864,1981-01-12
0.16773197054862976,1981-01-13
0.16006401181221008,1981-01-14
0.1619807779788971,1981-01-15
0.1619807779788971,1981-01-16
0.16389763355255127,1981-01-19
0.1581471711397171,1981-01-20
0.1581471711397171,1981-01-21
0.150479257106781,1981-01-22
0.150479257106781,1981-01-23
0.150479257106781,1981-01-26
0.150479257106781,1981-01-27
0.14568719267845154,1981-01-28
0.14281126856803894,1981-01-29
0.13130955398082733,1981-01-30
0.12076721340417862,1981-02-02
0.12460076808929443,1981-02-03
0.12651757895946503,1981-02-04
0.1322687417268753,1981-02-05
0.13658159971237183,1981-02-06
0.1394568234682083,1981-02-09
0.14377044141292572,1981-02-10
0.14377044141292572,1981-02-11
0.1394568234682083,1981-02-12
0.13658159971237183,1981-02-13
0.13658159971237183,1981-02-17
0.1322687417268753,1981-02-18
0.12364237755537033,1981-02-19
0.1279551386833191,1981-02-20
0.12508006393909454,1981-02-23
0.12220481038093567,1981-02-24
0.11932884901762009,1981-02-25
0.11645364761352539,1981-02-26
0.11789124459028244,1981-02-27
0.12651757895946503,1981-03-02
0.1279551386833191,1981-03-03
0.1293928176164627,1981-03-04
0.12076721340417862,1981-03-05
0.11214081197977066,1981-03-06
0.11932884901762009,1981-03-09
0.1135784238576889,1981-03-10
0.10782723128795624,1981-03-11
0.10926556587219238,1981-03-12
0.10926556587219238,1981-03-13
0.106389619410038,1981-03-16
0.10926556587219238,1981-03-17
0.11645364761352539,1981-03-18
0.11932884901762009,1981-03-19
0.12220481038093567,1981-03-20
0.12220481038093567,1981-03-23
0.12220481038093567,1981-03-24
0.12364237755537033,1981-03-25
0.12508006393909454,1981-03-26
0.1279551386833191,1981-03-27
0.13083042204380035,1981-03-30
0.13370639085769653,1981-03-31
0.13514401018619537,1981-04-01
0.13514401018619537,1981-04-02
0.1293928176164627,1981-04-03
0.12508006393909454,1981-04-06
0.12364237755537033,1981-04-07
0.12364237755537033,1981-04-08
0.1293928176164627,1981-04-09
0.13801927864551544,1981-04-10
0.14089444279670715,1981-04-13
0.14089444279670715,1981-04-14
0.1394568234682083,1981-04-15
0.14089444279670715,1981-04-16
0.14089444279670715,1981-04-20
0.142332062125206,1981-04-21
0.14664559066295624,1981-04-22
0.14808320999145508,1981-04-23
0.15383362770080566,1981-04-24
0.15527203679084778,1981-04-27
0.15095846354961395,1981-04-28
0.15383362770080566,1981-04-29
0.1610223799943924,1981-04-30
0.1581471711397171,1981-05-01
0.1523960679769516,1981-05-04
0.15670962631702423,1981-05-05
0.15383362770080566,1981-05-06
0.16246004402637482,1981-05-07
0.16389763355255127,1981-05-08
0.1581471711397171,1981-05-11
0.1581471711397171,1981-05-12
0.15958482027053833,1981-05-13
0.1610223799943924,1981-05-14
0.16389763355255127,1981-05-15
0.1610223799943924,1981-05-18
0.1581471711397171,1981-05-19
0.1581471711397171,1981-05-20
0.1581471711397171,1981-05-21
0.15670962631702423,1981-05-22
0.1581471711397171,1981-05-26
0.1653352677822113,1981-05-27
0.18402564525604248,1981-05-28
0.1869008094072342,1981-05-29
0.18546319007873535,1981-06-01
0.1782751828432083,1981-06-02
0.1739615947008133,1981-06-03
0.1753992736339569,1981-06-04
0.17683687806129456,1981-06-05
0.17252400517463684,1981-06-08
0.16677361726760864,1981-06-09
0.16964884102344513,1981-06-10
0.16964884102344513,1981-06-11
0.16389763355255127,1981-06-12
0.1653352677822113,1981-06-15
0.15527203679084778,1981-06-16
0.15383362770080566,1981-06-17
0.15095846354961395,1981-06-18
0.14664559066295624,1981-06-19
0.14089444279670715,1981-06-22
0.1322687417268753,1981-06-23
0.13370639085769653,1981-06-24
0.13514401018619537,1981-06-25
0.14089444279670715,1981-06-26
0.14089444279670715,1981-06-29
0.1394568234682083,1981-06-30
0.14089444279670715,1981-07-01
0.13514401018619537,1981-07-02
0.13370639085769653,1981-07-06
0.13370639085769653,1981-07-07
0.12651757895946503,1981-07-08
0.12508006393909454,1981-07-09
0.12220481038093567,1981-07-10
0.12076721340417862,1981-07-13
0.11501602828502655,1981-07-14
0.11214081197977066,1981-07-15
0.11214081197977066,1981-07-16
0.10926556587219238,1981-07-17
0.10926556587219238,1981-07-20
0.10926556587219238,1981-07-21
0.10926556587219238,1981-07-22
0.11214081197977066,1981-07-23
0.11501602828502655,1981-07-24
0.1135784238576889,1981-07-27
0.11214081197977066,1981-07-28
0.1107032373547554,1981-07-29
0.1107032373547554,1981-07-30
0.11501602828502655,1981-07-31
0.11501602828502655,1981-08-03
0.11789124459028244,1981-08-04
0.11789124459028244,1981-08-05
0.11645364761352539,1981-08-06
0.1135784238576889,1981-08-07
0.1135784238576889,1981-08-10
0.11214081197977066,1981-08-11
0.10926556587219238,1981-08-12
0.10926556587219238,1981-08-13
0.10926556587219238,1981-08-14
0.1035144180059433,1981-08-17
0.1035144180059433,1981-08-18
0.10495200753211975,1981-08-19
0.1035144180059433,1981-08-20
0.09920156747102737,1981-08-21
0.0934504047036171,1981-08-24
0.09488801658153534,1981-08-25
0.09632565826177597,1981-08-26
0.09201282262802124,1981-08-27
0.09488801658153534,1981-08-28
0.09201282262802124,1981-08-31
0.0934504047036171,1981-09-01
0.09488801658153534,1981-09-02
0.09201282262802124,1981-09-03
0.0905752182006836,1981-09-04
0.08626239001750946,1981-09-08
0.08626239001750946,1981-09-09
0.0905752182006836,1981-09-10
0.0905752182006836,1981-09-11
0.0905752182006836,1981-09-14
0.08913759142160416,1981-09-15
0.0876999944448471,1981-09-16
0.08482404053211212,1981-09-17
0.08626239001750946,1981-09-18
0.08482404053211212,1981-09-21
0.08482404053211212,1981-09-22
0.08194881677627563,1981-09-23
0.08194881677627563,1981-09-24
0.08194881677627563,1981-09-25
0.08338642120361328,1981-09-28
0.08482404053211212,1981-09-29
0.08626239001750946,1981-09-30
0.08626239001750946,1981-10-01
0.08913759142160416,1981-10-02
0.0905752182006836,1981-10-05
0.09201282262802124,1981-10-06
0.09632565826177597,1981-10-07
0.09632565826177597,1981-10-08
0.09632565826177597,1981-10-09
0.09632565826177597,1981-10-12
0.09632565826177597,1981-10-13
0.0905752182006836,1981-10-14
0.08626239001750946,1981-10-15
0.0876999944448471,1981-10-16
0.08626239001750946,1981-10-19
0.09201282262802124,1981-10-20
0.09632565826177597,1981-10-21
0.09488801658153534,1981-10-22
0.0934504047036171,1981-10-23
0.0934504047036171,1981-10-26
0.09632565826177597,1981-10-27
0.09776396304368973,1981-10-28
0.09632565826177597,1981-10-29
0.09632565826177597,1981-10-30
0.09632565826177597,1981-11-02
0.09488801658153534,1981-11-03
0.09201282262802124,1981-11-04
0.09201282262802124,1981-11-05
0.09201282262802124,1981-11-06
0.0934504047036171,1981-11-09
0.09776396304368973,1981-11-10
0.09776396304368973,1981-11-11
0.10063919425010681,1981-11-12
0.09920156747102737,1981-11-13
0.09632565826177597,1981-11-16
0.09632565826177597,1981-11-17
0.0934504047036171,1981-11-18
0.0934504047036171,1981-11-19
0.0934504047036171,1981-11-20
0.0934504047036171,1981-11-23
0.0934504047036171,1981-11-24
0.08913759142160416,1981-11-25
0.0876999944448471,1981-11-27
0.08626239001750946,1981-11-30
0.08626239001750946,1981-12-01
0.08626239001750946,1981-12-02
0.08482404053211212,1981-12-03
0.08482404053211212,1981-12-04
0.08194881677627563,1981-12-07
0.07763601839542389,1981-12-08
0.07763601839542389,1981-12-09
0.07907358556985855,1981-12-10
0.08194881677627563,1981-12-11
0.07907358556985855,1981-12-14
0.08194881677627563,1981-12-15
0.08194881677627563,1981-12-16
0.08194881677627563,1981-12-17
0.08338642120361328,1981-12-18
0.08338642120361328,1981-12-21
0.08338642120361328,1981-12-22
0.08194881677627563,1981-12-23
0.0805111899971962,1981-12-24
0.07907358556985855,1981-12-28
0.07763601839542389,1981-12-29
0.07907358556985855,1981-12-30
0.0805111899971962,1981-12-31
0.0805111899971962,1982-01-04
0.07476074993610382,1982-01-05
0.07763601839542389,1982-01-06
0.07763601839542389,1982-01-07
0.07619839161634445,1982-01-08
0.07619839161634445,1982-01-11
0.07619839161634445,1982-01-12
0.07332244515419006,1982-01-13
0.07332244515419006,1982-01-14
0.07619839161634445,1982-01-15
0.08194881677627563,1982-01-18
0.07907358556985855,1982-01-19
0.08194881677627563,1982-01-20
0.08338642120361328,1982-01-21
0.08194881677627563,1982-01-22
0.0805111899971962,1982-01-25
0.08626239001750946,1982-01-26
0.08913759142160416,1982-01-27
0.0934504047036171,1982-01-28
0.09488801658153534,1982-01-29
0.0934504047036171,1982-02-01
0.0934504047036171,1982-02-02
0.09632565826177597,1982-02-03
0.09632565826177597,1982-02-04
0.09632565826177597,1982-02-05
0.09201282262802124,1982-02-08
0.08913759142160416,1982-02-09
0.0876999944448471,1982-02-10
0.0876999944448471,1982-02-11
0.0876999944448471,1982-02-12
0.08338642120361328,1982-02-16
0.08338642120361328,1982-02-17
0.08338642120361328,1982-02-18
0.08194881677627563,1982-02-19
0.0805111899971962,1982-02-22
0.07763601839542389,1982-02-23
0.07619839161634445,1982-02-24
0.07619839161634445,1982-02-25
0.07907358556985855,1982-02-26
0.08338642120361328,1982-03-01
0.08338642120361328,1982-03-02
0.07619839161634445,1982-03-03
0.06900963932275772,1982-03-04
0.06757200509309769,1982-03-05
0.06613437086343765,1982-03-08
0.06613437086343765,1982-03-09
0.06757200509309769,1982-03-10
0.06900963932275772,1982-03-11
0.06900963932275772,1982-03-12
0.07476074993610382,1982-03-15
0.07476074993610382,1982-03-16
0.07476074993610382,1982-03-17
0.08194881677627563,1982-03-18
0.0805111899971962,1982-03-19
0.0805111899971962,1982-03-22
0.0805111899971962,1982-03-23
0.07763601839542389,1982-03-24
0.07619839161634445,1982-03-25
0.07619839161634445,1982-03-26
0.07619839161634445,1982-03-29
0.07619839161634445,1982-03-30
0.07763601839542389,1982-03-31
0.07907358556985855,1982-04-01
0.0805111899971962,1982-04-02
0.08338642120361328,1982-04-05
0.08338642120361328,1982-04-06
0.0855432003736496,1982-04-07
0.09201282262802124,1982-04-08
0.09201282262802124,1982-04-12
0.09632565826177597,1982-04-13
0.09488801658153534,1982-04-14
0.09488801658153534,1982-04-15
0.09632565826177597,1982-04-16
0.09632565826177597,1982-04-19
0.09201282262802124,1982-04-20
0.0905752182006836,1982-04-21
0.09488801658153534,1982-04-22
0.09488801658153534,1982-04-23
0.09632565826177597,1982-04-26
0.0934504047036171,1982-04-27
0.0934504047036171,1982-04-28
0.0905752182006836,1982-04-29
0.0905752182006836,1982-04-30
0.0934504047036171,1982-05-03
0.09488801658153534,1982-05-04
0.09488801658153534,1982-05-05
0.09488801658153534,1982-05-06
0.09632565826177597,1982-05-07
0.09488801658153534,1982-05-10
0.09632565826177597,1982-05-11
0.0934504047036171,1982-05-12
0.09920156747102737,1982-05-13
0.10063919425010681,1982-05-14
0.09920156747102737,1982-05-17
0.09632565826177597,1982-05-18
0.0905752182006836,1982-05-19
0.0905752182006836,1982-05-20
0.08482404053211212,1982-05-21
0.08626239001750946,1982-05-24
0.08913759142160416,1982-05-25
0.08913759142160416,1982-05-26
0.08913759142160416,1982-05-27
0.08913759142160416,1982-05-28
0.0876999944448471,1982-06-01
0.08338642120361328,1982-06-02
0.08626239001750946,1982-06-03
0.08338642120361328,1982-06-04
0.08194881677627563,1982-06-07
0.08194881677627563,1982-06-08
0.0805111899971962,1982-06-09
0.08338642120361328,1982-06-10
0.0876999944448471,1982-06-11
0.08913759142160416,1982-06-14
0.08913759142160416,1982-06-15
0.09201282262802124,1982-06-16
0.0876999944448471,1982-06-17
0.08194881677627563,1982-06-18
0.0805111899971962,1982-06-21
0.08194881677627563,1982-06-22
0.08626239001750946,1982-06-23
0.08626239001750946,1982-06-24
0.08626239001750946,1982-06-25
0.08482404053211212,1982-06-28
0.08338642120361328,1982-06-29
0.08338642120361328,1982-06-30
0.08338642120361328,1982-07-01
0.08338642120361328,1982-07-02
0.08338642120361328,1982-07-06
0.08338642120361328,1982-07-07
0.08194881677627563,1982-07-08
0.08338642120361328,1982-07-09
0.08338642120361328,1982-07-12
0.08626239001750946,1982-07-13
0.08626239001750946,1982-07-14
0.08338642120361328,1982-07-15
0.08338642120361328,1982-07-16
0.08626239001750946,1982-07-19
0.0934504047036171,1982-07-20
0.0905752182006836,1982-07-21
0.0905752182006836,1982-07-22
0.0905752182006836,1982-07-23
0.0905752182006836,1982-07-26
0.0905752182006836,1982-07-27
0.0876999944448471,1982-07-28
0.08626239001750946,1982-07-29
0.0876999944448471,1982-07-30
0.08913759142160416,1982-08-02
0.0876999944448471,1982-08-03
0.0876999944448471,1982-08-04
0.08482404053211212,1982-08-05
0.08482404053211212,1982-08-06
0.08338642120361328,1982-08-09
0.08482404053211212,1982-08-10
0.08482404053211212,1982-08-11
0.08482404053211212,1982-08-12
0.08338642120361328,1982-08-13
0.07763601839542389,1982-08-16
0.0805111899971962,1982-08-17
0.08482404053211212,1982-08-18
0.08194881677627563,1982-08-19
0.08194881677627563,1982-08-20
0.08338642120361328,1982-08-23
0.08626239001750946,1982-08-24
0.0905752182006836,1982-08-25
0.09201282262802124,1982-08-26
0.0905752182006836,1982-08-27
0.0905752182006836,1982-08-30
0.09201282262802124,1982-08-31
0.0905752182006836,1982-09-01
0.09488801658153534,1982-09-02
0.10063919425010681,1982-09-03
0.09776396304368973,1982-09-07
0.10063919425010681,1982-09-08
0.10207681357860565,1982-09-09
0.10207681357860565,1982-09-10
0.10063919425010681,1982-09-13
0.09776396304368973,1982-09-14
0.09488801658153534,1982-09-15
0.0934504047036171,1982-09-16
0.0934504047036171,1982-09-17
0.09488801658153534,1982-09-20
0.09776396304368973,1982-09-21
0.10207681357860565,1982-09-22
0.10207681357860565,1982-09-23
0.10207681357860565,1982-09-24
0.10063919425010681,1982-09-27
0.10063919425010681,1982-09-28
0.09776396304368973,1982-09-29
0.09632565826177597,1982-09-30
0.09632565826177597,1982-10-01
0.09488801658153534,1982-10-04
0.09488801658153534,1982-10-05
0.09776396304368973,1982-10-06
0.09920156747102737,1982-10-07
0.1035144180059433,1982-10-08
0.10495200753211975,1982-10-11
0.10207681357860565,1982-10-12
0.1035144180059433,1982-10-13
0.10063919425010681,1982-10-14
0.10063919425010681,1982-10-15
0.10207681357860565,1982-10-18
0.10782723128795624,1982-10-19
0.11789124459028244,1982-10-20
0.12220481038093567,1982-10-21
0.12220481038093567,1982-10-22
0.11932884901762009,1982-10-25
0.11932884901762009,1982-10-26
0.12364237755537033,1982-10-27
0.1279551386833191,1982-10-28
0.1279551386833191,1982-10-29
0.13083042204380035,1982-11-01
0.13658159971237183,1982-11-02
0.13658159971237183,1982-11-03
0.1322687417268753,1982-11-04
0.13083042204380035,1982-11-05
0.1279551386833191,1982-11-08
0.12508006393909454,1982-11-09
0.12220481038093567,1982-11-10
0.12076721340417862,1982-11-11
0.1279551386833191,1982-11-12
0.12364237755537033,1982-11-15
0.12220481038093567,1982-11-16
0.12364237755537033,1982-11-17
0.12364237755537033,1982-11-18
0.12364237755537033,1982-11-19
0.11789124459028244,1982-11-22
0.11789124459028244,1982-11-23
0.11789124459028244,1982-11-24
0.12076721340417862,1982-11-26
0.12220481038093567,1982-11-29
0.12508006393909454,1982-11-30
0.13370639085769653,1982-12-01
0.13658159971237183,1982-12-02
0.13514401018619537,1982-12-03
0.13514401018619537,1982-12-06
0.13370639085769653,1982-12-07
0.13083042204380035,1982-12-08
0.12076721340417862,1982-12-09
0.11645364761352539,1982-12-10
0.11645364761352539,1982-12-13
0.11501602828502655,1982-12-14
0.1135784238576889,1982-12-15
0.11501602828502655,1982-12-16
0.11932884901762009,1982-12-17
0.11789124459028244,1982-12-20
0.11789124459028244,1982-12-21
0.11932884901762009,1982-12-22
0.12076721340417862,1982-12-23
0.12364237755537033,1982-12-27
0.1279551386833191,1982-12-28
0.1322687417268753,1982-12-29
0.1322687417268753,1982-12-30
0.13083042204380035,1982-12-31
0.1279551386833191,1983-01-03
0.1279551386833191,1983-01-04
0.1293928176164627,1983-01-05
0.13083042204380035,1983-01-06
0.13083042204380035,1983-01-07
0.13083042204380035,1983-01-10
0.13083042204380035,1983-01-11
0.13514401018619537,1983-01-12
0.14089444279670715,1983-01-13
0.1495208591222763,1983-01-14
0.1523960679769516,1983-01-17
0.1523960679769516,1983-01-18
0.15095846354961395,1983-01-19
0.15095846354961395,1983-01-20
0.1495208591222763,1983-01-21
0.1452079862356186,1983-01-24
0.1452079862356186,1983-01-25
0.14664559066295624,1983-01-26
0.1523960679769516,1983-01-27
0.16246004402637482,1983-01-28
0.1710864007472992,1983-01-31
0.16677361726760864,1983-02-01
0.1682112216949463,1983-02-02
0.16677361726760864,1983-02-03
0.1753992736339569,1983-02-04
0.17683687806129456,1983-02-07
0.1753992736339569,1983-02-08
0.1739615947008133,1983-02-09
0.1753992736339569,1983-02-10
0.17683687806129456,1983-02-11
0.18402564525604248,1983-02-14
0.18977688252925873,1983-02-15
0.1883385181427002,1983-02-16
0.1869008094072342,1983-02-17
0.1869008094072342,1983-02-18
0.18258799612522125,1983-02-22
0.18402564525604248,1983-02-23
0.18402564525604248,1983-02-24
0.18546319007873535,1983-02-25
0.18977688252925873,1983-02-28
0.1883385181427002,1983-03-01
0.1811504364013672,1983-03-02
0.1753992736339569,1983-03-03
0.16677361726760864,1983-03-04
0.16677361726760864,1983-03-07
0.1653352677822113,1983-03-08
0.16964884102344513,1983-03-09
0.1710864007472992,1983-03-10
0.1710864007472992,1983-03-11
0.16964884102344513,1983-03-14
0.16964884102344513,1983-03-15
0.1710864007472992,1983-03-16
0.16964884102344513,1983-03-17
0.1710864007472992,1983-03-18
0.1710864007472992,1983-03-21
0.1710864007472992,1983-03-22
0.18402564525604248,1983-03-23
0.1869008094072342,1983-03-24
0.18761996924877167,1983-03-25
0.1883385181427002,1983-03-28
0.1869008094072342,1983-03-29
0.18546319007873535,1983-03-30
0.18402564525604248,1983-03-31
0.1710864007472992,1983-04-04
0.1739615947008133,1983-04-05
0.1739615947008133,1983-04-06
0.1739615947008133,1983-04-07
0.17755597829818726,1983-04-08
0.17899364233016968,1983-04-11
0.18258799612522125,1983-04-12
0.1782751828432083,1983-04-13
0.17971274256706238,1983-04-14
0.18258799612522125,1983-04-15
0.18258799612522125,1983-04-18
0.1782751828432083,1983-04-19
0.1811504364013672,1983-04-20
0.1811504364013672,1983-04-21
0.1811504364013672,1983-04-22
0.1811504364013672,1983-04-25
0.18258799612522125,1983-04-26
0.18258799612522125,1983-04-27
0.18546319007873535,1983-04-28
0.1883385181427002,1983-04-29
0.1869008094072342,1983-05-02
0.19121438264846802,1983-05-03
0.20559123158454895,1983-05-04
0.21996799111366272,1983-05-05
0.22859442234039307,1983-05-06
0.2214057594537735,1983-05-09
0.2214057594537735,1983-05-10
0.2214057594537735,1983-05-11
0.2214057594537735,1983-05-12
0.21709278225898743,1983-05-13
0.2142176330089569,1983-05-16
0.2214057594537735,1983-05-17
0.2271568477153778,1983-05-18
0.2228432595729828,1983-05-19
0.22428162395954132,1983-05-20
0.22428162395954132,1983-05-23
0.22859442234039307,1983-05-24
0.23290729522705078,1983-05-25
0.23146967589855194,1983-05-26
0.23290729522705078,1983-05-27
0.23290729522705078,1983-05-31
0.23146967589855194,1983-06-01
0.23290729522705078,1983-06-02
0.23146967589855194,1983-06-03
0.23290729522705078,1983-06-06
0.23290729522705078,1983-06-07
0.2271568477153778,1983-06-08
0.2271568477153778,1983-06-09
0.23722071945667267,1983-06-10
0.2386583834886551,1983-06-13
0.24225269258022308,1983-06-14
0.24728475511074066,1983-06-15
0.2559102773666382,1983-06-16
0.2559102773666382,1983-06-17
0.2544727623462677,1983-06-20
0.2602240741252899,1983-06-21
0.27028802037239075,1983-06-22
0.27316319942474365,1983-06-23
0.2789136469364166,1983-06-24
0.2717256247997284,1983-06-27
0.24153368175029755,1983-06-28
0.2487223744392395,1983-06-29
0.2587864100933075,1983-06-30
0.26309916377067566,1983-07-01
0.2602240741252899,1983-07-05
0.2688494622707367,1983-07-06
0.2717256247997284,1983-07-07
0.27028802037239075,1983-07-08
0.27028802037239075,1983-07-11
0.27028802037239075,1983-07-12
0.2645368278026581,1983-07-13
0.2616615891456604,1983-07-14
0.2559102773666382,1983-07-15
0.2487223744392395,1983-07-18
0.25303515791893005,1983-07-19
0.25950485467910767,1983-07-20
0.2688494622707367,1983-07-21
0.2717256247997284,1983-07-22
0.27028802037239075,1983-07-25
0.2717256247997284,1983-07-26
0.27028802037239075,1983-07-27
0.24584650993347168,1983-07-28
0.24440893530845642,1983-07-29
0.24728475511074066,1983-08-01
0.24584650993347168,1983-08-02
0.2501601278781891,1983-08-03
0.24440893530845642,1983-08-04
0.2386583834886551,1983-08-05
0.2142176330089569,1983-08-08
0.21134167909622192,1983-08-09
0.21853047609329224,1983-08-10
0.2214057594537735,1983-08-11
0.2228432595729828,1983-08-12
0.2228432595729828,1983-08-15
0.2214057594537735,1983-08-16
0.2214057594537735,1983-08-17
0.2142176330089569,1983-08-18
0.2127799689769745,1983-08-19
0.2142176330089569,1983-08-22
0.21349836885929108,1983-08-23
0.2142176330089569,1983-08-24
0.21565519273281097,1983-08-25
0.21565519273281097,1983-08-26
0.21853047609329224,1983-08-29
