MCD,Date
0.17758861184120178,1967-04-19
0.1838986873626709,1967-04-20
0.18209584057331085,1967-04-21
0.17894059419631958,1967-04-24
0.18299707770347595,1967-04-25
0.1784898340702057,1967-04-26
0.17939139902591705,1967-04-27
0.1780395358800888,1967-04-28
0.1798422485589981,1967-05-01
0.18570157885551453,1967-05-02
0.1902087926864624,1967-05-03
0.1965193897485733,1967-05-04
0.194265678524971,1967-05-05
0.19606861472129822,1967-05-08
0.19201210141181946,1967-05-09
0.18930767476558685,1967-05-10
0.1866031140089035,1967-05-11
0.1816449612379074,1967-05-12
0.1784898340702057,1967-05-15
0.18254666030406952,1967-05-16
0.18480034172534943,1967-05-17
0.18705406785011292,1967-05-18
0.18840602040290833,1967-05-19
0.18750478327274323,1967-05-22
0.18480034172534943,1967-05-23
0.17533491551876068,1967-05-24
0.1834479421377182,1967-05-25
0.1866031140089035,1967-05-26
0.1834479421377182,1967-05-29
0.1762361228466034,1967-05-31
0.18119418621063232,1967-06-01
0.1784898340702057,1967-06-02
0.17217962443828583,1967-06-05
0.1798422485589981,1967-06-06
0.1838986873626709,1967-06-07
0.18795520067214966,1967-06-08
0.19111047685146332,1967-06-09
0.19111047685146332,1967-06-12
0.18930767476558685,1967-06-13
0.2077876329421997,1967-06-14
0.20328038930892944,1967-06-15
0.20328038930892944,1967-06-16
0.2041814625263214,1967-06-19
0.20959050953388214,1967-06-20
0.21004128456115723,1967-06-21
0.2064351886510849,1967-06-22
0.2086888551712036,1967-06-23
0.2023787796497345,1967-06-26
0.2014775574207306,1967-06-27
0.20012496411800385,1967-06-28
0.19561785459518433,1967-06-29
0.19742055237293243,1967-06-30
0.2014775574207306,1967-07-03
0.2050832211971283,1967-07-05
0.2037312388420105,1967-07-06
0.2041814625263214,1967-07-07
0.20733681321144104,1967-07-10
0.2109423726797104,1967-07-11
0.20463232696056366,1967-07-12
0.212294802069664,1967-07-13
0.22040782868862152,1967-07-14
0.22176028788089752,1967-07-17
0.21995753049850464,1967-07-18
0.21860502660274506,1967-07-19
0.22040782868862152,1967-07-20
0.22221124172210693,1967-07-21
0.22130954265594482,1967-07-24
0.22176028788089752,1967-07-25
0.22356311976909637,1967-07-26
0.23798683285713196,1967-07-27
0.23483137786388397,1967-07-28
0.23032401502132416,1967-07-31
0.22221124172210693,1967-08-01
0.22716912627220154,1967-08-02
0.2285211831331253,1967-08-03
0.23032401502132416,1967-08-04
0.22942286729812622,1967-08-07
0.22356311976909637,1967-08-08
0.2244647592306137,1967-08-09
0.22491508722305298,1967-08-10
0.22221124172210693,1967-08-11
0.21995753049850464,1967-08-14
0.22040782868862152,1967-08-15
0.21139326691627502,1967-08-16
0.2077876329421997,1967-08-17
0.2086888551712036,1967-08-18
0.2118440568447113,1967-08-21
0.21725301444530487,1967-08-22
0.21364688873291016,1967-08-23
0.21454854309558868,1967-08-24
0.2086888551712036,1967-08-25
0.2064351886510849,1967-08-28
0.2068859189748764,1967-08-29
0.21004128456115723,1967-08-30
0.21274566650390625,1967-08-31
0.21319657564163208,1967-09-01
0.1978713423013687,1967-09-05
0.20959050953388214,1967-09-06
0.2086888551712036,1967-09-07
0.21004128456115723,1967-09-08
0.21454854309558868,1967-09-11
0.22176028788089752,1967-09-12
0.22266161441802979,1967-09-13
0.2195066213607788,1967-09-14
0.2149992734193802,1967-09-15
0.21364688873291016,1967-09-18
0.20463232696056366,1967-09-19
0.2041814625263214,1967-09-20
0.20913957059383392,1967-09-21
0.21274566650390625,1967-09-22
0.20913957059383392,1967-09-25
0.20733681321144104,1967-09-26
0.21635133028030396,1967-09-27
0.22085867822170258,1967-09-28
0.23618388175964355,1967-09-29
0.23167656362056732,1967-10-02
0.2343805581331253,1967-10-03
0.24790294468402863,1967-10-04
0.25331148505210876,1967-10-05
0.25376203656196594,1967-10-06
0.24790294468402863,1967-10-09
0.24204294383525848,1967-10-10
0.24024038016796112,1967-10-11
0.24159230291843414,1967-10-12
0.24655044078826904,1967-10-13
0.25060686469078064,1967-10-16
0.2483532726764679,1967-10-17
0.2483532726764679,1967-10-18
0.24790294468402863,1967-10-19
0.24925488233566284,1967-10-20
0.2483532726764679,1967-10-23
0.2596217393875122,1967-10-24
0.27224236726760864,1967-10-25
0.27990463376045227,1967-10-26
0.27765119075775146,1967-10-27
0.26953789591789246,1967-10-30
0.26503029465675354,1967-10-31
0.26052308082580566,1967-11-01
0.2569172978401184,1967-11-02
0.2451983094215393,1967-11-03
0.24339552223682404,1967-11-06
0.2460995316505432,1967-11-08
0.2524102032184601,1967-11-09
0.26097384095191956,1967-11-10
0.2519592344760895,1967-11-13
0.24339552223682404,1967-11-14
0.2483532726764679,1967-11-15
0.25872036814689636,1967-11-16
0.2596217393875122,1967-11-17
0.2546638548374176,1967-11-20
0.2663829028606415,1967-11-21
0.2699885964393616,1967-11-22
0.26908737421035767,1967-11-24
0.2717912197113037,1967-11-27
0.27089008688926697,1967-11-28
0.2731438875198364,1967-11-29
0.2767496109008789,1967-11-30
0.28576403856277466,1967-12-01
0.2929757535457611,1967-12-04
0.2997366786003113,1967-12-05
0.3114558458328247,1967-12-06
0.31100547313690186,1967-12-07
0.30830085277557373,1967-12-08
0.3123575448989868,1967-12-11
0.3227245807647705,1967-12-12
0.3317391872406006,1967-12-13
0.3326403498649597,1967-12-14
0.33714741468429565,1967-12-15
0.3357953727245331,1967-12-18
0.3272317349910736,1967-12-19
0.3213720917701721,1967-12-20
0.3254286050796509,1967-12-21
0.328132688999176,1967-12-22
0.3245273232460022,1967-12-26
0.3245273232460022,1967-12-27
0.3236256241798401,1967-12-28
0.31100547313690186,1967-12-29
0.3064976930618286,1968-01-02
0.30785006284713745,1968-01-03
0.2839612364768982,1968-01-04
0.29658210277557373,1968-01-05
0.31010380387306213,1968-01-08
0.2979338467121124,1968-01-09
0.28576403856277466,1968-01-10
0.2938774526119232,1968-01-11
0.2983846664428711,1968-01-12
0.3051456809043884,1968-01-15
0.3010891377925873,1968-01-16
0.3245273232460022,1968-01-17
0.3137092590332031,1968-01-18
0.3155125081539154,1968-01-19
0.31055471301078796,1968-01-22
0.3123575448989868,1968-01-23
0.30379384756088257,1968-01-24
0.3010891377925873,1968-01-25
0.29613110423088074,1968-01-26
0.2983846664428711,1968-01-29
0.2875671088695526,1968-01-30
0.28125685453414917,1968-01-31
0.28846830129623413,1968-02-01
0.2911730408668518,1968-02-02
0.28711649775505066,1968-02-05
0.2875671088695526,1968-02-06
0.28846830129623413,1968-02-07
0.28260916471481323,1968-02-08
0.2839612364768982,1968-02-09
0.28080639243125916,1968-02-13
0.2848628759384155,1968-02-14
0.28846830129623413,1968-02-15
0.28441205620765686,1968-02-16
0.28846830129623413,1968-02-19
0.2902713119983673,1968-02-20
0.288017600774765,1968-02-21
0.28576403856277466,1968-02-23
0.27765119075775146,1968-02-26
0.2753975987434387,1968-02-27
0.27584823966026306,1968-02-28
0.2632274925708771,1968-02-29
0.26097384095191956,1968-03-01
0.24970552325248718,1968-03-04
0.24024038016796112,1968-03-05
0.25736841559410095,1968-03-06
0.24790294468402863,1968-03-07
0.25421303510665894,1968-03-08
0.2632274925708771,1968-03-11
0.27089008688926697,1968-03-12
0.27765119075775146,1968-03-13
0.27043935656547546,1968-03-14
0.2744958698749542,1968-03-15
0.2817075550556183,1968-03-18
0.28125685453414917,1968-03-19
0.27765119075775146,1968-03-20
0.27043935656547546,1968-03-21
0.26953789591789246,1968-03-22
0.27584823966026306,1968-03-25
0.2767496109008789,1968-03-26
0.28125685453414917,1968-03-27
0.2875671088695526,1968-03-28
0.2929757535457611,1968-03-29
0.30424410104751587,1968-04-01
0.30785006284713745,1968-04-02
0.31010380387306213,1968-04-03
0.3231748640537262,1968-04-04
0.3137092590332031,1968-04-05
0.31731560826301575,1968-04-08
0.31731560826301575,1968-04-10
0.3137092590332031,1968-04-11
0.31100547313690186,1968-04-15
0.321822851896286,1968-04-16
0.32227379083633423,1968-04-17
0.32858380675315857,1968-04-18
0.3245273232460022,1968-04-19
0.328132688999176,1968-04-22
0.34435924887657166,1968-04-23
0.35337403416633606,1968-04-24
0.3542754650115967,1968-04-25
0.3556274175643921,1968-04-26
0.35923367738723755,1968-04-29
0.3723047077655792,1968-04-30
0.37591102719306946,1968-05-01
0.389432817697525,1968-05-02
0.3975456953048706,1968-05-03
0.4065607786178589,1968-05-06
0.42008256912231445,1968-05-07
0.404757559299469,1968-05-08
0.3777135908603668,1968-05-09
0.3659946024417877,1968-05-10
0.37681204080581665,1968-05-13
0.3844747245311737,1968-05-14
0.389432817697525,1968-05-15
0.38717910647392273,1968-05-16
0.38492533564567566,1968-05-17
0.37591102719306946,1968-05-20
0.18525108695030212,1968-05-21
0.19065968692302704,1968-05-22
0.1978713423013687,1968-05-23
0.2065495252609253,1968-05-24
0.21061715483665466,1968-05-27
0.20880943536758423,1968-05-28
0.20971302688121796,1968-05-29
0.2083573192358017,1968-05-31
0.20790532231330872,1968-06-03
0.2155887931585312,1968-06-04
0.21830089390277863,1968-06-05
0.2295999825000763,1968-06-06
0.2300519347190857,1968-06-07
0.2241760939359665,1968-06-10
0.2241760939359665,1968-06-11
0.23231180012226105,1968-06-13
0.2295999825000763,1968-06-14
0.2232721894979477,1968-06-17
0.21694453060626984,1968-06-18
0.20745331048965454,1968-06-20
0.2060975432395935,1968-06-21
0.2060975432395935,1968-06-24
0.20338572561740875,1968-06-25
0.19886597990989685,1968-06-27
0.1966061294078827,1968-06-28
0.19525004923343658,1968-07-01
0.19525004923343658,1968-07-02
0.19479839503765106,1968-07-03
0.2056453973054886,1968-07-08
0.20474141836166382,1968-07-09
0.21106930077075958,1968-07-11
0.21242499351501465,1968-07-12
0.20971302688121796,1968-07-15
0.2060975432395935,1968-07-16
0.19750992953777313,1968-07-18
0.1984139382839203,1968-07-19
0.19163449108600616,1968-07-22
0.19163449108600616,1968-07-23
0.1966061294078827,1968-07-25
0.19299016892910004,1968-07-26
0.19434621930122375,1968-07-29
0.19434621930122375,1968-07-30
0.18892255425453186,1968-08-01
0.1812390685081482,1968-08-02
0.17717145383358002,1968-08-05
0.1853070706129074,1968-08-06
0.1893746256828308,1968-08-08
0.18395093083381653,1968-08-09
0.18621069192886353,1968-08-12
0.1934422254562378,1968-08-13
0.1920865774154663,1968-08-15
0.1934422254562378,1968-08-16
0.19525004923343658,1968-08-19
0.19253851473331451,1968-08-20
0.1934422254562378,1968-08-22
0.1934422254562378,1968-08-23
0.19434621930122375,1968-08-26
0.1934422254562378,1968-08-27
0.19253851473331451,1968-08-29
0.19525004923343658,1968-08-30
0.19389431178569794,1968-09-03
0.1934422254562378,1968-09-04
0.19479839503765106,1968-09-05
0.19525004923343658,1968-09-06
0.19796183705329895,1968-09-09
0.1961541622877121,1968-09-10
0.1934422254562378,1968-09-12
0.18982672691345215,1968-09-13
0.1934422254562378,1968-09-16
0.1984139382839203,1968-09-17
0.20067381858825684,1968-09-19
0.20519350469112396,1968-09-20
0.2029336392879486,1968-09-23
0.2024814486503601,1968-09-24
0.2038377821445465,1968-09-26
0.21152083575725555,1968-09-27
0.21784867346286774,1968-09-30
0.22101221978664398,1968-10-01
0.2187524437904358,1968-10-03
0.21016517281532288,1968-10-04
0.21242499351501465,1968-10-07
0.21016517281532288,1968-10-08
0.20971302688121796,1968-10-10
0.20971302688121796,1968-10-11
0.2232721894979477,1968-10-14
0.21784867346286774,1968-10-15
0.21965649724006653,1968-10-17
0.22236835956573486,1968-10-18
0.22056059539318085,1968-10-21
0.2241760939359665,1968-10-22
0.2259838730096817,1968-10-24
0.2241760939359665,1968-10-25
0.22056059539318085,1968-10-28
0.21468479931354523,1968-10-29
0.21287696063518524,1968-10-31
0.20700128376483917,1968-11-01
0.20880943536758423,1968-11-04
0.21287696063518524,1968-11-06
0.20700128376483917,1968-11-07
0.21016517281532288,1968-11-08
0.21694453060626984,1968-11-12
0.21649250388145447,1968-11-13
0.2151368111371994,1968-11-14
0.2151368111371994,1968-11-15
0.20971302688121796,1968-11-18
0.21016517281532288,1968-11-19
0.2060975432395935,1968-11-21
0.20700128376483917,1968-11-22
0.20971302688121796,1968-11-25
0.21378107368946075,1968-11-26
0.21649250388145447,1968-11-27
0.21649250388145447,1968-11-29
0.21378107368946075,1968-12-02
0.21468479931354523,1968-12-03
0.22553174197673798,1968-12-05
0.22462835907936096,1968-12-06
0.2295999825000763,1968-12-09
0.2232721894979477,1968-12-10
0.23231180012226105,1968-12-12
0.23863936960697174,1968-12-13
0.23683148622512817,1968-12-16
0.23773500323295593,1968-12-17
0.23863936960697174,1968-12-19
0.23818717896938324,1968-12-20
0.23411954939365387,1968-12-23
0.23231180012226105,1968-12-24
0.22643592953681946,1968-12-26
0.22914791107177734,1968-12-27
0.2286958396434784,1968-12-30
0.23321561515331268,1968-12-31
0.22779220342636108,1969-01-02
0.22779220342636108,1969-01-03
0.22101221978664398,1969-01-06
0.22372417151927948,1969-01-07
0.2228204905986786,1969-01-08
0.2259838730096817,1969-01-09
0.2187524437904358,1969-01-10
0.21378107368946075,1969-01-13
0.2155887931585312,1969-01-14
0.21649250388145447,1969-01-15
0.21649250388145447,1969-01-16
0.22146423161029816,1969-01-17
0.22236835956573486,1969-01-20
0.22508034110069275,1969-01-21
0.22508034110069275,1969-01-22
0.22462835907936096,1969-01-23
0.22643592953681946,1969-01-24
0.2241760939359665,1969-01-27
0.2232721894979477,1969-01-28
0.2259838730096817,1969-01-29
0.21965649724006653,1969-01-30
0.2228204905986786,1969-01-31
0.21965649724006653,1969-02-03
0.21965649724006653,1969-02-04
0.21965649724006653,1969-02-05
0.21739669144153595,1969-02-06
0.21965649724006653,1969-02-07
0.22056059539318085,1969-02-11
0.22056059539318085,1969-02-12
0.22146423161029816,1969-02-13
0.2241760939359665,1969-02-14
0.2219163477420807,1969-02-17
0.21694453060626984,1969-02-18
0.21152083575725555,1969-02-19
0.20519350469112396,1969-02-20
0.2029336392879486,1969-02-24
0.19886597990989685,1969-02-25
0.20428982377052307,1969-02-26
0.20428982377052307,1969-02-27
0.20067381858825684,1969-02-28
0.20022167265415192,1969-03-03
0.19570210576057434,1969-03-04
0.19705823063850403,1969-03-05
0.18621069192886353,1969-03-06
0.1871148943901062,1969-03-07
0.17988331615924835,1969-03-10
0.18259525299072266,1969-03-11
0.18259525299072266,1969-03-12
0.18078731000423431,1969-03-13
0.18621069192886353,1969-03-14
0.18801888823509216,1969-03-17
0.18801888823509216,1969-03-18
0.1934422254562378,1969-03-19
0.19389431178569794,1969-03-20
0.19886597990989685,1969-03-21
0.20067381858825684,1969-03-24
0.20428982377052307,1969-03-25
0.21242499351501465,1969-03-26
0.21152083575725555,1969-03-27
0.21287696063518524,1969-03-28
0.2092609405517578,1969-04-01
0.20519350469112396,1969-04-02
0.20971302688121796,1969-04-03
0.2083573192358017,1969-04-07
0.20790532231330872,1969-04-08
0.21061715483665466,1969-04-09
0.2092609405517578,1969-04-10
0.21332910656929016,1969-04-11
0.21468479931354523,1969-04-14
0.21694453060626984,1969-04-15
0.21649250388145447,1969-04-16
0.21332910656929016,1969-04-17
0.21739669144153595,1969-04-18
0.2151368111371994,1969-04-21
0.21830089390277863,1969-04-22
0.2219163477420807,1969-04-23
0.23411954939365387,1969-04-24
0.2295999825000763,1969-04-25
0.2350231558084488,1969-04-28
0.2345716506242752,1969-04-29
0.23411954939365387,1969-04-30
0.2259838730096817,1969-05-01
0.23683148622512817,1969-05-02
0.23909111320972443,1969-05-05
0.23863936960697174,1969-05-06
0.2359272539615631,1969-05-07
0.2363795042037964,1969-05-08
0.23683148622512817,1969-05-09
0.23411954939365387,1969-05-12
0.23954276740550995,1969-05-13
0.24225486814975739,1969-05-14
0.24180297553539276,1969-05-15
0.24948634207248688,1969-05-16
0.24541859328746796,1969-05-19
0.24858269095420837,1969-05-20
0.2531020939350128,1969-05-21
0.2512940764427185,1969-05-22
0.24948634207248688,1969-05-23
0.24948634207248688,1969-05-26
0.2445145547389984,1969-05-27
0.2445145547389984,1969-05-28
0.24632291495800018,1969-05-29
0.24632291495800018,1969-06-02
0.24993829429149628,1969-06-03
0.25039032101631165,1969-06-04
0.2476784586906433,1969-06-05
0.24858269095420837,1969-06-06
0.24270674586296082,1969-06-09
0.24315877258777618,1969-06-10
0.23954276740550995,1969-06-11
0.23547521233558655,1969-06-12
0.1175118237733841,1969-06-13
0.11841549724340439,1969-06-16
0.12067531049251556,1969-06-17
0.11796386539936066,1969-06-18
0.1175118237733841,1969-06-19
0.11615567654371262,1969-06-20
0.11615567654371262,1969-06-23
0.11570361256599426,1969-06-24
0.11299216747283936,1969-06-25
0.1111840084195137,1969-06-26
0.11163609474897385,1969-06-27
0.11028029769659042,1969-06-30
0.1093762218952179,1969-07-01
0.11254017055034637,1969-07-02
0.11028029769659042,1969-07-03
0.1111840084195137,1969-07-07
0.11028029769659042,1969-07-08
0.10892410576343536,1969-07-09
0.10847248136997223,1969-07-10
0.10847248136997223,1969-07-11
0.09988487511873245,1969-07-14
0.09898117929697037,1969-07-15
0.10259675234556198,1969-07-16
0.10485651344060898,1969-07-17
0.10124104470014572,1969-07-18
0.09491315484046936,1969-07-22
0.09807708114385605,1969-07-23
0.09807708114385605,1969-07-24
0.09852911531925201,1969-07-25
0.09807708114385605,1969-07-28
0.09491315484046936,1969-07-29
0.10124104470014572,1969-07-30
0.10395288467407227,1969-07-31
0.10440453886985779,1969-08-01
0.10304877161979675,1969-08-04
0.10847248136997223,1969-08-05
0.10847248136997223,1969-08-06
0.10847248136997223,1969-08-07
0.10982824862003326,1969-08-08
0.11028029769659042,1969-08-11
0.10621270537376404,1969-08-12
0.10982824862003326,1969-08-13
0.11028029769659042,1969-08-14
0.11254017055034637,1969-08-15
0.11841549724340439,1969-08-18
0.1175118237733841,1969-08-19
0.1175118237733841,1969-08-20
0.11796386539936066,1969-08-21
0.12112743407487869,1969-08-22
0.11977171897888184,1969-08-25
0.11931968480348587,1969-08-26
0.11931968480348587,1969-08-27
0.11931968480348587,1969-08-28
0.12157938629388809,1969-08-29
0.12293519824743271,1969-09-02
0.12564703822135925,1969-09-03
0.12203150242567062,1969-09-04
0.11931968480348587,1969-09-05
0.11479999125003815,1969-09-08
0.1175118237733841,1969-09-09
0.11705977469682693,1969-09-10
0.12157938629388809,1969-09-11
0.12293519824743271,1969-09-12
0.12248355150222778,1969-09-15
0.12429134547710419,1969-09-16
0.12383922934532166,1969-09-17
0.12293519824743271,1969-09-18
0.12293519824743271,1969-09-19
0.12383922934532166,1969-09-22
0.13152280449867249,1969-09-23
0.13287857174873352,1969-09-24
0.13287857174873352,1969-09-25
0.12971463799476624,1969-09-26
0.12700316309928894,1969-09-29
0.12564703822135925,1969-09-30
0.12248355150222778,1969-10-01
0.12474333494901657,1969-10-02
0.1265510469675064,1969-10-03
0.12474333494901657,1969-10-06
0.12881094217300415,1969-10-07
0.1279069185256958,1969-10-08
0.1279069185256958,1969-10-09
0.13378268480300903,1969-10-10
0.1410142481327057,1969-10-13
0.13875442743301392,1969-10-14
0.1410142481327057,1969-10-15
0.14282196760177612,1969-10-16
0.1410142481327057,1969-10-17
0.13830235600471497,1969-10-20
0.1401100754737854,1969-10-21
0.1441776305437088,1969-10-22
0.14508171379566193,1969-10-23
0.1432739794254303,1969-10-24
0.14372564852237701,1969-10-27
0.14553382992744446,1969-10-28
0.14282196760177612,1969-10-29
0.14598588645458221,1969-10-30
0.1441776305437088,1969-10-31
0.15276537835597992,1969-11-03
0.1518612653017044,1969-11-04
0.15638089179992676,1969-11-05
0.15321707725524902,1969-11-06
0.1572849601507187,1969-11-07
0.15638089179992676,1969-11-10
0.1518612653017044,1969-11-11
0.14824563264846802,1969-11-12
0.14734159409999847,1969-11-13
0.14462964236736298,1969-11-14
0.14553382992744446,1969-11-17
0.15502521395683289,1969-11-18
0.15547683835029602,1969-11-19
0.1509571373462677,1969-11-20
0.14869730174541473,1969-11-21
0.14553382992744446,1969-11-24
0.15050555765628815,1969-11-25
0.15140916407108307,1969-11-26
0.15547683835029602,1969-11-28
0.15231336653232574,1969-12-01
0.14914937317371368,1969-12-02
0.14688949286937714,1969-12-03
0.15005338191986084,1969-12-04
0.1509571373462677,1969-12-05
0.14688949286937714,1969-12-08
0.14553382992744446,1969-12-09
0.14960142970085144,1969-12-10
0.14824563264846802,1969-12-11
0.14643748104572296,1969-12-12
0.14824563264846802,1969-12-15
0.1441776305437088,1969-12-16
0.14462964236736298,1969-12-17
0.14734159409999847,1969-12-18
0.15276537835597992,1969-12-19
0.14824563264846802,1969-12-22
0.14146581292152405,1969-12-23
0.14462964236736298,1969-12-24
0.14779363572597504,1969-12-26
0.14643748104572296,1969-12-29
0.14960142970085144,1969-12-30
0.1541210114955902,1969-12-31
0.15999694168567657,1970-01-02
0.1627083569765091,1970-01-05
0.16361254453659058,1970-01-06
0.1627083569765091,1970-01-07
0.1627083569765091,1970-01-08
0.15818870067596436,1970-01-09
0.1518612653017044,1970-01-12
0.14914937317371368,1970-01-13
0.14960142970085144,1970-01-14
0.14869730174541473,1970-01-15
0.14734159409999847,1970-01-16
0.14146581292152405,1970-01-19
0.14553382992744446,1970-01-20
0.14462964236736298,1970-01-21
0.14191779494285583,1970-01-22
0.1432739794254303,1970-01-23
0.1410142481327057,1970-01-26
0.1410142481327057,1970-01-27
0.13875442743301392,1970-01-28
0.1346864104270935,1970-01-29
0.13649459183216095,1970-01-30
0.1410142481327057,1970-02-02
