CE,Date
15.72585678100586,2008-10-06
14.11894416809082,2008-10-07
14.469970703125,2008-10-08
14.259352684020996,2008-10-09
13.54013442993164,2008-10-10
15.994864463806152,2008-10-13
15.299094200134277,2008-10-14
13.282151222229004,2008-10-15
14.142093658447266,2008-10-16
14.704957008361816,2008-10-17
15.392913818359375,2008-10-20
11.17920970916748,2008-10-21
11.14793872833252,2008-10-22
11.382471084594727,2008-10-23
10.639791488647461,2008-10-24
8.888644218444824,2008-10-27
9.396790504455566,2008-10-28
10.162918090820312,2008-10-29
10.19419002532959,2008-10-30
10.835233688354492,2008-10-31
11.054129600524902,2008-11-03
12.0000638961792,2008-11-04
11.09321403503418,2008-11-05
10.15510082244873,2008-11-06
11.046309471130371,2008-11-07
11.27302360534668,2008-11-10
10.7023344039917,2008-11-11
9.537508010864258,2008-11-12
10.59289264678955,2008-11-13
10.092561721801758,2008-11-14
10.139469146728516,2008-11-17
9.881484031677246,2008-11-18
8.661931991577148,2008-11-19
6.61371374130249,2008-11-20
5.941396713256836,2008-11-21
6.801337242126465,2008-11-24
7.40329647064209,2008-11-25
8.63066577911377,2008-11-26
9.029364585876465,2008-11-28
7.864536762237549,2008-12-01
8.07560920715332,2008-12-02
8.2866849899292,2008-12-03
8.990276336669922,2008-12-04
8.536852836608887,2008-12-05
9.600048065185547,2008-12-08
9.28734016418457,2008-12-09
9.17789363861084,2008-12-10
8.693205833435059,2008-12-11
8.787015914916992,2008-12-12
8.966821670532227,2008-12-15
9.7720365524292,2008-12-16
9.912753105163574,2008-12-17
9.428061485290527,2008-12-18
9.365517616271973,2008-12-19
9.076266288757324,2008-12-22
8.982452392578125,2008-12-23
8.959005355834961,2008-12-24
9.162261962890625,2008-12-26
8.787015914916992,2008-12-29
9.146627426147461,2008-12-30
9.717312812805176,2008-12-31
10.233277320861816,2009-01-02
10.647612571716309,2009-01-05
11.132304191589355,2009-01-06
11.335564613342285,2009-01-07
11.319926261901855,2009-01-08
11.695176124572754,2009-01-09
10.647612571716309,2009-01-12
10.51431655883789,2009-01-13
10.036040306091309,2009-01-14
9.863548278808594,2009-01-15
9.455831527709961,2009-01-16
8.797213554382324,2009-01-20
9.306859016418457,2009-01-21
8.961871147155762,2009-01-22
9.346061706542969,2009-01-23
9.267656326293945,2009-01-26
9.29117488861084,2009-01-27
9.479352951049805,2009-01-28
9.055959701538086,2009-01-29
8.35029411315918,2009-01-30
8.201327323913574,2009-02-02
7.44862174987793,2009-02-03
7.84065580368042,2009-02-04
8.169966697692871,2009-02-05
9.346061706542969,2009-02-06
9.385269165039062,2009-02-09
8.82857894897461,2009-02-10
8.852100372314453,2009-02-11
8.718811988830566,2009-02-12
8.632561683654785,2009-02-13
7.911222457885742,2009-02-17
7.542715072631836,2009-02-18
7.683844089508057,2009-02-19
7.785773754119873,2009-02-20
7.338852882385254,2009-02-23
7.479989051818848,2009-02-24
7.040909290313721,2009-02-25
6.805691242218018,2009-02-26
6.695922374725342,2009-02-27
6.0529866218566895,2009-03-02
5.896173477172852,2009-03-03
7.229084014892578,2009-03-04
6.711601257324219,2009-03-05
6.5547895431518555,2009-03-06
6.499905109405518,2009-03-09
7.550554275512695,2009-03-10
8.224846839904785,2009-03-11
8.820737838745117,2009-03-12
8.46790885925293,2009-03-13
8.303255081176758,2009-03-16
8.62472152709961,2009-03-17
8.914825439453125,2009-03-18
9.118682861328125,2009-03-19
9.189249992370605,2009-03-20
10.56136417388916,2009-03-23
10.271257400512695,2009-03-24
10.341829299926758,2009-03-25
11.290544509887695,2009-03-26
11.290544509887695,2009-03-27
10.263419151306152,2009-03-30
10.48295783996582,2009-03-31
11.118050575256348,2009-04-01
12.247105598449707,2009-04-02
12.99196720123291,2009-04-03
12.513688087463379,2009-04-06
12.356874465942383,2009-04-07
12.835153579711914,2009-04-08
13.791720390319824,2009-04-09
14.129634857177734,2009-04-13
13.548104286193848,2009-04-14
13.477375030517578,2009-04-15
13.893880844116211,2009-04-16
13.783857345581055,2009-04-17
12.80939769744873,2009-04-20
13.768136978149414,2009-04-21
13.139459609985352,2009-04-22
13.029438972473145,2009-04-23
14.428254127502441,2009-04-24
14.538280487060547,2009-04-27
14.412544250488281,2009-04-28
15.88994312286377,2009-04-29
16.377178192138672,2009-04-30
16.78581428527832,2009-05-01
17.288759231567383,2009-05-04
17.438074111938477,2009-05-05
17.343772888183594,2009-05-06
15.952808380126953,2009-05-07
17.021570205688477,2009-05-08
17.123727798461914,2009-05-11
16.188554763793945,2009-05-12
14.766169548034668,2009-05-13
15.324130058288574,2009-05-14
14.726879119873047,2009-05-15
15.622756958007812,2009-05-18
16.07853889465332,2009-05-19
16.353593826293945,2009-05-20
15.324130058288574,2009-05-21
15.088369369506836,2009-05-22
15.355565071105957,2009-05-26
15.072654724121094,2009-05-27
15.536303520202637,2009-05-28
16.117841720581055,2009-05-29
17.163026809692383,2009-06-01
17.3201904296875,2009-06-02
16.31430435180664,2009-06-03
16.652217864990234,2009-06-04
16.66792869567871,2009-06-05
16.997989654541016,2009-06-08
18.176774978637695,2009-06-09
18.011749267578125,2009-06-10
18.72686767578125,2009-06-11
18.553985595703125,2009-06-12
18.263219833374023,2009-06-15
17.665966033935547,2009-06-16
17.257328033447266,2009-06-17
17.595233917236328,2009-06-18
17.48522186279297,2009-06-19
16.00782012939453,2009-06-22
16.361448287963867,2009-06-23
17.1551570892334,2009-06-24
17.744552612304688,2009-06-25
17.99603271484375,2009-06-26
18.750446319580078,2009-06-29
18.66399574279785,2009-06-30
18.679710388183594,2009-07-01
17.799570083618164,2009-07-02
17.33591079711914,2009-07-06
16.85654640197754,2009-07-07
16.361448287963867,2009-07-08
16.612926483154297,2009-07-09
16.353593826293945,2009-07-10
16.15675163269043,2009-07-13
16.495315551757812,2009-07-14
17.274816513061523,2009-07-15
17.83384895324707,2009-07-16
17.825971603393555,2009-07-17
18.243274688720703,2009-07-20
19.345584869384766,2009-07-21
19.054258346557617,2009-07-22
20.038476943969727,2009-07-23
20.14870262145996,2009-07-24
20.566009521484375,2009-07-27
19.46368980407715,2009-07-28
19.109371185302734,2009-07-29
19.56604766845703,2009-07-30
20.235309600830078,2009-07-31
21.34549903869629,2009-08-03
21.510847091674805,2009-08-04
21.211641311645508,2009-08-05
20.707725524902344,2009-08-06
21.565954208374023,2009-08-07
21.597448348999023,2009-08-10
21.447853088378906,2009-08-11
21.40060806274414,2009-08-12
21.526588439941406,2009-08-13
21.195894241333008,2009-08-14
19.778642654418945,2009-08-17
20.37703514099121,2009-08-18
20.392778396606445,2009-08-19
20.573877334594727,2009-08-20
21.022674560546875,2009-08-21
20.810087203979492,2009-08-24
20.865205764770508,2009-08-25
20.542377471923828,2009-08-26
19.991220474243164,2009-08-27
20.392778396606445,2009-08-28
20.05421257019043,2009-08-31
19.258975982666016,2009-09-01
19.46368980407715,2009-09-02
19.68415069580078,2009-09-03
19.219594955444336,2009-09-04
19.91248893737793,2009-09-08
20.132951736450195,2009-09-09
20.865205764770508,2009-09-10
20.967559814453125,2009-09-11
21.20376205444336,2009-09-14
21.329748153686523,2009-09-15
21.652568817138672,2009-09-16
21.573833465576172,2009-09-17
21.219514846801758,2009-09-18
21.565954208374023,2009-09-21
21.188024520874023,2009-09-22
20.203819274902344,2009-09-23
19.518808364868164,2009-09-24
19.014888763427734,2009-09-25
19.786516189575195,2009-09-28
20.030595779418945,2009-09-29
19.68415069580078,2009-09-30
19.2038631439209,2009-10-01
18.802303314208984,2009-10-02
19.117244720458984,2009-10-05
19.707763671875,2009-10-06
19.84162139892578,2009-10-07
20.40065574645996,2009-10-08
20.046337127685547,2009-10-09
19.983346939086914,2009-10-12
19.975461959838867,2009-10-13
20.882366180419922,2009-10-14
21.21358299255371,2009-10-15
20.827163696289062,2009-10-16
21.450159072875977,2009-10-19
21.260894775390625,2009-10-20
20.771961212158203,2009-10-21
21.31610107421875,2009-10-22
20.598468780517578,2009-10-23
20.472286224365234,2009-10-26
22.23088836669922,2009-10-27
21.205698013305664,2009-10-28
22.2782039642334,2009-10-29
21.64732551574707,2009-10-30
21.536911010742188,2009-11-02
21.631547927856445,2009-11-03
22.0021915435791,2009-11-04
23.058923721313477,2009-11-05
23.098363876342773,2009-11-06
23.76078224182129,2009-11-09
23.216646194458008,2009-11-10
23.066814422607422,2009-11-11
22.71193504333496,2009-11-12
23.011613845825195,2009-11-13
23.421688079833984,2009-11-16
23.3507080078125,2009-11-17
23.185102462768555,2009-11-18
22.96430015563965,2009-11-19
22.924861907958984,2009-11-20
23.38225746154785,2009-11-23
23.066814422607422,2009-11-24
23.76078224182129,2009-11-25
23.366479873657227,2009-11-27
23.469005584716797,2009-11-30
24.25761604309082,2009-12-01
24.856958389282227,2009-12-02
24.825410842895508,2009-12-03
24.4232234954834,2009-12-04
24.707117080688477,2009-12-07
24.565174102783203,2009-12-08
24.94369888305664,2009-12-09
25.085647583007812,2009-12-10
25.393213272094727,2009-12-11
25.858489990234375,2009-12-14
25.25914192199707,2009-12-15
25.94524574279785,2009-12-16
25.511503219604492,2009-12-17
25.424755096435547,2009-12-18
25.24337387084961,2009-12-21
25.235485076904297,2009-12-22
25.700761795043945,2009-12-23
26.087190628051758,2009-12-24
25.661344528198242,2009-12-28
25.37743377685547,2009-12-29
25.495731353759766,2009-12-30
25.314346313476562,2009-12-31
26.229129791259766,2010-01-04
26.812711715698242,2010-01-05
27.104496002197266,2010-01-06
27.246444702148438,2010-01-07
26.994089126586914,2010-01-08
27.07295036315918,2010-01-11
26.087190628051758,2010-01-12
26.19771957397461,2010-01-13
26.110870361328125,2010-01-14
25.66082191467285,2010-01-15
26.22140884399414,2010-01-19
25.960859298706055,2010-01-20
25.38448143005371,2010-01-21
25.07654571533203,2010-01-22
25.2265682220459,2010-01-25
25.266035079956055,2010-01-26
24.744924545288086,2010-01-27
23.60005760192871,2010-01-28
22.976306915283203,2010-01-29
23.72638702392578,2010-02-01
24.784406661987305,2010-02-02
24.737035751342773,2010-02-03
23.513216018676758,2010-02-04
23.60005760192871,2010-02-05
23.347396850585938,2010-02-08
23.623746871948242,2010-02-09
23.50531578063965,2010-02-10
23.671119689941406,2010-02-11
23.544788360595703,2010-02-12
23.671119689941406,2010-02-16
24.184337615966797,2010-02-17
24.286983489990234,2010-02-18
24.508056640625,2010-02-19
24.650175094604492,2010-02-22
24.050111770629883,2010-02-23
24.452789306640625,2010-02-24
24.650175094604492,2010-02-25
24.626497268676758,2010-02-26
25.4713191986084,2010-03-01
25.850311279296875,2010-03-02
25.55027961730957,2010-03-03
24.626497268676758,2010-03-04
25.329208374023438,2010-03-05
25.329208374023438,2010-03-08
25.35289192199707,2010-03-09
25.526592254638672,2010-03-10
25.621341705322266,2010-03-11
25.905588150024414,2010-03-12
25.739770889282227,2010-03-15
26.016122817993164,2010-03-16
26.237192153930664,2010-03-17
25.795047760009766,2010-03-18
24.9028377532959,2010-03-19
25.163400650024414,2010-03-22
25.273937225341797,2010-03-23
25.779258728027344,2010-03-24
24.966005325317383,2010-03-25
25.08443832397461,2010-03-26
25.416048049926758,2010-03-29
25.60555076599121,2010-03-30
25.14760971069336,2010-03-31
25.629236221313477,2010-04-01
26.237192153930664,2010-04-05
26.17403221130371,2010-04-06
26.000328063964844,2010-04-07
25.968753814697266,2010-04-08
26.418800354003906,2010-04-09
26.5135498046875,2010-04-12
26.481929779052734,2010-04-13
27.25663185119629,2010-04-14
27.11433982849121,2010-04-15
26.798139572143555,2010-04-16
26.21316909790039,2010-04-19
26.56888198852539,2010-04-20
26.221065521240234,2010-04-21
26.189443588256836,2010-04-22
27.15386962890625,2010-04-23
27.55702018737793,2010-04-26
26.35545539855957,2010-04-27
25.975997924804688,2010-04-28
26.58470344543457,2010-04-29
25.288265228271484,2010-04-30
25.201313018798828,2010-05-03
23.438486099243164,2010-05-04
22.948373794555664,2010-05-05
21.72308921813965,2010-05-06
21.16183090209961,2010-05-07
22.481975555419922,2010-05-10
22.956274032592773,2010-05-11
23.920692443847656,2010-05-12
23.620304107666016,2010-05-13
23.066951751708984,2010-05-14
22.742839813232422,2010-05-17
22.21319580078125,2010-05-18
22.102529525756836,2010-05-19
20.916772842407227,2010-05-20
21.746803283691406,2010-05-21
21.232973098754883,2010-05-24
21.762611389160156,2010-05-25
21.68356704711914,2010-05-26
23.169708251953125,2010-05-27
22.66378402709961,2010-05-28
21.667755126953125,2010-06-01
22.66378402709961,2010-06-02
22.545209884643555,2010-06-03
21.68356704711914,2010-06-04
20.671714782714844,2010-06-07
20.576852798461914,2010-06-08
20.68752098083496,2010-06-09
22.03929901123047,2010-06-10
22.118337631225586,2010-06-11
22.339677810668945,2010-06-14
22.798171997070312,2010-06-15
22.323871612548828,2010-06-16
22.118337631225586,2010-06-17
22.782363891601562,2010-06-18
22.861413955688477,2010-06-21
22.592641830444336,2010-06-22
22.181575775146484,2010-06-23
21.16183090209961,2010-06-24
21.35944938659668,2010-06-25
20.916772842407227,2010-06-28
19.912832260131836,2010-06-29
19.691486358642578,2010-06-30
19.312049865722656,2010-07-01
19.17765998840332,2010-07-02
18.84564781188965,2010-07-06
19.936546325683594,2010-07-07
20.53733253479004,2010-07-08
20.829818725585938,2010-07-09
20.893056869506836,2010-07-12
21.47913932800293,2010-07-13
20.988101959228516,2010-07-14
20.774261474609375,2010-07-15
19.823854446411133,2010-07-16
19.942655563354492,2010-07-19
20.948497772216797,2010-07-20
21.50290298461914,2010-07-21
22.207786560058594,2010-07-22
22.46915054321289,2010-07-23
23.071063995361328,2010-07-26
23.071063995361328,2010-07-27
22.524581909179688,2010-07-28
22.136505126953125,2010-07-29
22.247385025024414,2010-07-30
23.181943893432617,2010-08-02
22.85722541809082,2010-08-03
23.2136287689209,2010-08-04
23.245304107666016,2010-08-05
23.03938865661621,2010-08-06
23.5462646484375,2010-08-09
23.134429931640625,2010-08-10
21.86722183227539,2010-08-11
21.582101821899414,2010-08-12
21.71674156188965,2010-08-13
21.542499542236328,2010-08-16
22.389942169189453,2010-08-17
22.073148727416992,2010-08-18
21.296977996826172,2010-08-19
20.80593490600586,2010-08-20
20.552492141723633,2010-08-23
19.800094604492188,2010-08-24
20.710899353027344,2010-08-25
20.73465347290039,2010-08-26
21.384098052978516,2010-08-27
21.05937957763672,2010-08-30
21.14650535583496,2010-08-31
22.2157039642334,2010-09-01
22.53250503540039,2010-09-02
22.96810531616211,2010-09-03
22.176101684570312,2010-09-07
22.62754249572754,2010-09-08
22.75426483154297,2010-09-09
22.96810531616211,2010-09-10
24.164033889770508,2010-09-13
24.9481143951416,2010-09-14
24.734277725219727,2010-09-15
25.42331314086914,2010-09-16
25.225318908691406,2010-09-17
25.32828140258789,2010-09-20
24.84515380859375,2010-09-21
25.146116256713867,2010-09-22
25.098602294921875,2010-09-23
25.890596389770508,2010-09-24
25.827245712280273,2010-09-27
26.088600158691406,2010-09-28
25.68467903137207,2010-09-29
25.42331314086914,2010-09-30
25.5421142578125,2010-10-01
25.003564834594727,2010-10-04
26.088600158691406,2010-10-05
26.492528915405273,2010-10-06
26.199495315551758,2010-10-07
27.054845809936523,2010-10-08
26.888525009155273,2010-10-11
27.118207931518555,2010-10-12
27.221317291259766,2010-10-13
26.9119873046875,2010-10-14
26.99923324584961,2010-10-15
27.110271453857422,2010-10-18
25.95225715637207,2010-10-19
26.927846908569336,2010-10-20
26.991304397583008,2010-10-21
26.76921844482422,2010-10-22
27.736858367919922,2010-10-25
28.268280029296875,2010-10-26
28.18104362487793,2010-10-27
28.149314880371094,2010-10-28
28.276227951049805,2010-10-29
28.474519729614258,2010-11-01
29.037660598754883,2010-11-02
29.14870834350586,2010-11-03
30.401906967163086,2010-11-04
30.98882484436035,2010-11-05
30.8302001953125,2010-11-08
29.315269470214844,2010-11-09
29.743566513061523,2010-11-10
29.96565055847168,2010-11-11
29.13283920288086,2010-11-12
28.76004981994629,2010-11-15
27.816181182861328,2010-11-16
27.95102310180664,2010-11-17
29.204227447509766,2010-11-18
29.4818115234375,2010-11-19
29.5770206451416,2010-11-22
28.847291946411133,2010-11-23
29.4818115234375,2010-11-24
28.95833396911621,2010-11-26
28.839365005493164,2010-11-29
29.34699249267578,2010-11-30
30.48121452331543,2010-12-01
30.78261375427246,2010-12-02
31.314035415649414,2010-12-03
31.321969985961914,2010-12-06
30.88571548461914,2010-12-07
30.52086639404297,2010-12-08
30.861919403076172,2010-12-09
31.068161010742188,2010-12-10
31.377490997314453,2010-12-13
31.591636657714844,2010-12-14
31.766130447387695,2010-12-15
31.94856071472168,2010-12-16
32.1230583190918,2010-12-17
32.17856979370117,2010-12-20
32.63861083984375,2010-12-21
32.353092193603516,2010-12-22
32.37688446044922,2010-12-23
32.03582000732422,2010-12-27
31.940643310546875,2010-12-28
32.392730712890625,2010-12-29
32.55135726928711,2010-12-30
32.65447235107422,2010-12-31
33.53487777709961,2011-01-03
33.07485580444336,2011-01-04
33.082786560058594,2011-01-05
33.47936248779297,2011-01-06
33.55074691772461,2011-01-07
33.986995697021484,2011-01-10
33.923545837402344,2011-01-11
34.550132751464844,2011-01-12
34.296024322509766,2011-01-13
34.288082122802734,2011-01-14
34.83599853515625,2011-01-18
33.922821044921875,2011-01-19
32.37437438964844,2011-01-20
32.35850143432617,2011-01-21
32.366424560546875,2011-01-24
32.11233139038086,2011-01-25
32.572879791259766,2011-01-26
32.64435577392578,2011-01-27
32.04880142211914,2011-01-28
32.946102142333984,2011-01-31
34.216636657714844,2011-02-01
34.907470703125,2011-02-02
34.161033630371094,2011-02-03
34.089569091796875,2011-02-04
34.34367752075195,2011-02-07
35.145687103271484,2011-02-08
34.38338088989258,2011-02-09
34.67716979980469,2011-02-10
34.78041458129883,2011-02-11
34.9233512878418,2011-02-14
34.367496490478516,2011-02-15
34.701026916503906,2011-02-16
35.709476470947266,2011-02-17
35.074222564697266,2011-02-18
32.763484954833984,2011-02-22
32.24732971191406,2011-02-23
31.58030128479004,2011-02-24
32.572879791259766,2011-02-25
32.914329528808594,2011-02-28
32.414085388183594,2011-03-01
32.52525329589844,2011-03-02
33.613128662109375,2011-03-03
33.136680603027344,2011-03-04
32.834938049316406,2011-03-07
33.15256881713867,2011-03-08
32.13614273071289,2011-03-09
30.976802825927734,2011-03-10
31.77088737487793,2011-03-11
31.905855178833008,2011-03-14
31.747045516967773,2011-03-15
30.849746704101562,2011-03-16
31.302371978759766,2011-03-17
31.643831253051758,2011-03-18
32.406150817871094,2011-03-21
32.11233139038086,2011-03-22
32.7317008972168,2011-03-23
33.843406677246094,2011-03-24
34.208675384521484,2011-03-25
34.14515686035156,2011-03-28
34.72482681274414,2011-03-29
35.23303985595703,2011-03-30
35.23303985595703,2011-03-31
35.30449676513672,2011-04-01
36.455902099609375,2011-04-04
36.90058517456055,2011-04-05
36.72589874267578,2011-04-06
36.87677764892578,2011-04-07
36.670310974121094,2011-04-08
36.01918029785156,2011-04-11
35.074222564697266,2011-04-12
35.41566848754883,2011-04-13
35.39977264404297,2011-04-14
36.00396728515625,2011-04-15
35.63032150268555,2011-04-18
36.401432037353516,2011-04-19
37.45077896118164,2011-04-20
38.516029357910156,2011-04-21
38.4365348815918,2011-04-25
39.29510498046875,2011-04-26
39.19175720214844,2011-04-27
39.326900482177734,2011-04-28
39.68463134765625,2011-04-29
39.374603271484375,2011-05-02
38.293453216552734,2011-05-03
37.458740234375,2011-05-04
38.65913391113281,2011-05-05
38.63528060913086,2011-05-06
39.67668151855469,2011-05-09
41.401763916015625,2011-05-10
40.257015228271484,2011-05-11
40.710147857666016,2011-05-12
41.04403305053711,2011-05-13
39.77208709716797,2011-05-16
39.056610107421875,2011-05-17
40.09007263183594,2011-05-18
40.241119384765625,2011-05-19
39.931060791015625,2011-05-20
38.396793365478516,2011-05-23
38.555782318115234,2011-05-24
39.18379211425781,2011-05-25
39.326900482177734,2011-05-26
40.47958755493164,2011-05-27
41.409698486328125,2011-05-31
39.668739318847656,2011-06-01
39.628997802734375,2011-06-02
38.45243835449219,2011-06-03
38.03111267089844,2011-06-06
38.11856460571289,2011-06-07
37.3315544128418,2011-06-08
37.73698043823242,2011-06-09
37.085105895996094,2011-06-10
37.267940521240234,2011-06-13
38.166263580322266,2011-06-14
38.72271728515625,2011-06-15
37.983402252197266,2011-06-16
37.80851364135742,2011-06-17
39.080467224121094,2011-06-20
40.463687896728516,2011-06-21
40.09007263183594,2011-06-22
40.646549224853516,2011-06-23
40.15366744995117,2011-06-24
40.0344352722168,2011-06-27
41.38587188720703,2011-06-28
41.807193756103516,2011-06-29
42.37956237792969,2011-06-30
42.92808532714844,2011-07-01
43.58791732788086,2011-07-05
43.524314880371094,2011-07-06
44.144386291503906,2011-07-07
43.41302490234375,2011-07-08
42.19672775268555,2011-07-11
42.164920806884766,2011-07-12
42.80089569091797,2011-07-13
42.36316680908203,2011-07-14
42.665592193603516,2011-07-15
42.02892303466797,2011-07-18
43.10332107543945,2011-07-19
43.46940994262695,2011-07-20
45.88880920410156,2011-07-21
45.84103775024414,2011-07-22
45.49087905883789,2011-07-25
45.02132797241211,2011-07-26
43.27045440673828,2011-07-27
43.58879852294922,2011-07-28
43.87529754638672,2011-07-29
43.4534912109375,2011-08-01
40.45313262939453,2011-08-02
39.15589904785156,2011-08-03
35.813316345214844,2011-08-04
34.866268157958984,2011-08-05
30.194602966308594,2011-08-08
33.322303771972656,2011-08-09
31.4838924407959,2011-08-10
33.45759963989258,2011-08-11
34.85034942626953,2011-08-12
36.09983825683594,2011-08-15
34.810543060302734,2011-08-16
34.22160720825195,2011-08-17
31.284921646118164,2011-08-18
30.616418838500977,2011-08-19
30.083194732666016,2011-08-22
32.06487274169922,2011-08-23
33.09945297241211,2011-08-24
32.75724411010742,2011-08-25
34.882171630859375,2011-08-26
36.251041412353516,2011-08-29
36.641014099121094,2011-08-30
37.41298294067383,2011-08-31
36.94343185424805,2011-09-01
34.99359893798828,2011-09-02
33.16313552856445,2011-09-06
34.70709228515625,2011-09-07
34.10224533081055,2011-09-08
32.4229850769043,2011-09-09
32.56624221801758,2011-09-12
34.07040023803711,2011-09-13
34.476287841796875,2011-09-14
35.26419448852539,2011-09-15
35.08114242553711,2011-09-16
34.579750061035156,2011-09-19
34.37281036376953,2011-09-20
30.934741973876953,2011-09-21
28.332311630249023,2011-09-22
28.746158599853516,2011-09-23
30.24234962463379,2011-09-26
31.3645076751709,2011-09-27
28.961040496826172,2011-09-28
28.55514907836914,2011-09-29
25.889041900634766,2011-09-30
25.1568660736084,2011-10-03
25.06136703491211,2011-10-04
26.83611488342285,2011-10-05
29.30324935913086,2011-10-06
28.706361770629883,2011-10-07
30.35377311706543,2011-10-10
30.361745834350586,2011-10-11
31.55551528930664,2011-10-12
30.782363891601562,2011-10-13
32.559818267822266,2011-10-14
30.766420364379883,2011-10-17
31.388139724731445,2011-10-18
29.706336975097656,2011-10-19
29.762142181396484,2011-10-20
31.778690338134766,2011-10-21
33.61192321777344,2011-10-24
32.950374603271484,2011-10-25
33.68366622924805,2011-10-26
36.22626495361328,2011-10-27
36.66463851928711,2011-10-28
34.711856842041016,2011-10-31
32.7510986328125,2011-11-01
33.68366622924805,2011-11-02
34.99879455566406,2011-11-03
34.9908332824707,2011-11-04
34.95895004272461,2011-11-07
35.7480354309082,2011-11-08
33.85901641845703,2011-11-09
34.39303970336914,2011-11-10
35.11039352416992,2011-11-11
34.823448181152344,2011-11-14
34.59231185913086,2011-11-15
34.04233169555664,2011-11-16
32.02576446533203,2011-11-17
32.54387664794922,2011-11-18
32.83080291748047,2011-11-21
32.998191833496094,2011-11-22
31.914196014404297,2011-11-23
32.256927490234375,2011-11-25
34.11407470703125,2011-11-28
33.92278289794922,2011-11-29
37.05522155761719,2011-11-30
36.77625274658203,2011-12-01
36.32191848754883,2011-12-02
36.95160675048828,2011-12-05
36.81608581542969,2011-12-06
35.97917938232422,2011-12-07
34.42491149902344,2011-12-08
35.16617965698242,2011-12-09
33.94668960571289,2011-12-12
33.79523849487305,2011-12-13
33.53220748901367,2011-12-14
33.4286003112793,2011-12-15
33.59598922729492,2011-12-16
32.64747619628906,2011-12-19
34.57637405395508,2011-12-20
34.488677978515625,2011-12-21
34.911136627197266,2011-12-22
35.317626953125,2011-12-23
35.46905517578125,2011-12-27
34.863304138183594,2011-12-28
35.39733123779297,2011-12-29
35.285736083984375,2011-12-30
36.6407356262207,2012-01-03
37.04724884033203,2012-01-04
36.44147872924805,2012-01-05
35.52486038208008,2012-01-06
35.09445571899414,2012-01-09
36.46540451049805,2012-01-10
36.57697296142578,2012-01-11
37.613155364990234,2012-01-12
37.08643341064453,2012-01-13
37.12632751464844,2012-01-17
39.10551834106445,2012-01-18
38.94593048095703,2012-01-19
38.19575119018555,2012-01-20
38.331398010253906,2012-01-23
38.30746841430664,2012-01-24
39.13747787475586,2012-01-25
38.514976501464844,2012-01-26
39.55247116088867,2012-01-27
39.35294723510742,2012-01-30
38.87411117553711,2012-01-31
40.302642822265625,2012-02-01
40.302642822265625,2012-02-02
40.82938003540039,2012-02-03
41.67533874511719,2012-02-06
41.212459564208984,2012-02-07
40.518131256103516,2012-02-08
41.012935638427734,2012-02-09
39.89563751220703,2012-02-10
40.605918884277344,2012-02-13
40.2547607421875,2012-02-14
40.19093322753906,2012-02-15
41.33218002319336,2012-02-16
41.44389724731445,2012-02-17
41.02891159057617,2012-02-21
39.9355354309082,2012-02-22
38.87411117553711,2012-02-23
38.72247314453125,2012-02-24
38.6027717590332,2012-02-27
38.45112609863281,2012-02-28
37.964298248291016,2012-02-29
38.63468551635742,2012-03-01
38.674591064453125,2012-03-02
37.07844161987305,2012-03-05
35.78556442260742,2012-03-06
36.19258117675781,2012-03-07
36.59960174560547,2012-03-08
36.78316116333008,2012-03-09
36.463924407958984,2012-03-12
37.94035720825195,2012-03-13
37.070472717285156,2012-03-14
37.8845100402832,2012-03-15
37.77276611328125,2012-03-16
37.72489547729492,2012-03-19
36.463924407958984,2012-03-20
36.07286071777344,2012-03-21
34.3011589050293,2012-03-22
35.3546142578125,2012-03-23
36.11277389526367,2012-03-26
36.032962799072266,2012-03-27
35.68979263305664,2012-03-28
36.51180648803711,2012-03-29
36.85498809814453,2012-03-30
37.34978103637695,2012-04-02
36.743255615234375,2012-04-03
36.04093933105469,2012-04-04
36.04892349243164,2012-04-05
35.450374603271484,2012-04-09
34.5565299987793,2012-04-10
35.697776794433594,2012-04-11
37.56525802612305,2012-04-12
37.24562454223633,2012-04-13
37.19768524169922,2012-04-16
38.332401275634766,2012-04-17
37.613216400146484,2012-04-18
38.452266693115234,2012-04-19
38.39632034301758,2012-04-20
37.653167724609375,2012-04-23
37.12577438354492,2012-04-24
38.06069564819336,2012-04-25
38.67599105834961,2012-04-26
39.67488098144531,2012-04-27
38.72395706176758,2012-04-30
38.62006759643555,2012-05-01
38.092674255371094,2012-05-02
37.90887451171875,2012-05-03
37.04585647583008,2012-05-04
36.622344970703125,2012-05-07
36.05498123168945,2012-05-08
35.799278259277344,2012-05-09
35.799278259277344,2012-05-10
35.95909881591797,2012-05-11
34.91227722167969,2012-05-14
34.23305892944336,2012-05-15
33.29812240600586,2012-05-16
32.131446838378906,2012-05-17
32.03556442260742,2012-05-18
33.6417350769043,2012-05-21
32.97050476074219,2012-05-22
33.01044845581055,2012-05-23
32.61090087890625,2012-05-24
32.586936950683594,2012-05-25
33.72962951660156,2012-05-29
32.203365325927734,2012-05-30
31.811805725097656,2012-05-31
30.14969825744629,2012-06-01
29.870033264160156,2012-06-04
30.365455627441406,2012-06-05
31.244455337524414,2012-06-06
31.34833335876465,2012-06-07
30.693078994750977,2012-06-08
30.133718490600586,2012-06-11
30.5732364654541,2012-06-12
29.742172241210938,2012-06-13
29.198781967163086,2012-06-14
30.469341278076172,2012-06-15
30.357460021972656,2012-06-18
