CS,Date
16.285627365112305,2002-06-19
15.702497482299805,2002-06-20
16.322402954101562,2002-06-21
14.898723602294922,2002-06-24
15.429322242736816,2002-06-25
15.19291877746582,2002-06-26
15.917890548706055,2002-06-27
16.548303604125977,2002-06-28
17.047374725341797,2002-07-01
16.24359893798828,2002-07-02
16.259361267089844,2002-07-03
16.65336799621582,2002-07-05
16.72691535949707,2002-07-08
16.416961669921875,2002-07-09
15.13512897491455,2002-07-10
14.741120338439941,2002-07-11
14.257806777954102,2002-07-12
13.412006378173828,2002-07-15
13.338455200195312,2002-07-16
14.194762229919434,2002-07-17
13.77448844909668,2002-07-18
12.944448471069336,2002-07-19
12.08288288116455,2002-07-22
10.843077659606934,2002-07-23
11.305378913879395,2002-07-24
11.457724571228027,2002-07-25
11.557544708251953,2002-07-26
12.623991012573242,2002-07-29
12.576706886291504,2002-07-30
12.660761833190918,2002-07-31
12.08813762664795,2002-08-01
11.410449028015137,2002-08-02
10.459575653076172,2002-08-05
10.979665756225586,2002-08-06
10.822062492370605,2002-08-07
11.757172584533691,2002-08-08
11.799674987792969,2002-08-09
11.6039457321167,2002-08-12
11.514471054077148,2002-08-13
12.224687576293945,2002-08-14
12.202314376831055,2002-08-15
12.733582496643066,2002-08-16
13.902363777160645,2002-08-19
13.309585571289062,2002-08-20
14.170795440673828,2002-08-21
14.120461463928223,2002-08-22
13.650713920593262,2002-08-23
13.701045036315918,2002-08-26
13.835258483886719,2002-08-27
13.22010612487793,2002-08-28
13.080302238464355,2002-08-29
12.996418952941895,2002-08-30
12.235872268676758,2002-09-03
12.247056007385254,2002-09-04
11.939481735229492,2002-09-05
12.336533546447754,2002-09-06
12.498710632324219,2002-09-09
12.588184356689453,2002-09-10
13.074708938598633,2002-09-11
12.722399711608887,2002-09-12
12.241459846496582,2002-09-13
12.750359535217285,2002-09-16
12.40363883972168,2002-09-17
12.230279922485352,2002-09-18
11.313148498535156,2002-09-19
11.419404029846191,2002-09-20
10.161141395568848,2002-09-23
10.68122386932373,2002-09-24
11.195710182189941,2002-09-25
11.17334270477295,2002-09-26
10.988799095153809,2002-09-27
11.134194374084473,2002-09-30
11.212488174438477,2002-10-01
10.228248596191406,2002-10-02
9.037097930908203,2002-10-03
8.315693855285645,2002-10-04
7.678177833557129,2002-10-07
7.9466047286987305,2002-10-08
7.644623279571533,2002-10-09
8.533793449401855,2002-10-10
9.249604225158691,2002-10-11
8.958806037902832,2002-10-14
10.015741348266602,2002-10-15
9.786459922790527,2002-10-16
10.177918434143066,2002-10-17
10.099627494812012,2002-10-18
10.07725715637207,2002-10-21
9.814419746398926,2002-10-22
9.344671249389648,2002-10-23
9.42296314239502,2002-10-24
9.724944114685059,2002-10-25
9.836791038513184,2002-10-28
9.473294258117676,2002-10-29
10.043704986572266,2002-10-30
10.51345443725586,2002-10-31
10.770700454711914,2002-11-01
11.570391654968262,2002-11-04
12.224687576293945,2002-11-05
11.380256652832031,2002-11-06
10.781882286071777,2002-11-07
10.854582786560059,2002-11-08
10.066073417663574,2002-11-11
10.491086959838867,2002-11-12
10.328908920288086,2002-11-13
11.318741798400879,2002-11-14
11.67105484008789,2002-11-15
11.766120910644531,2002-11-18
11.743751525878906,2002-11-19
12.096064567565918,2002-11-20
12.47634220123291,2002-11-21
12.560220718383789,2002-11-22
12.649696350097656,2002-11-25
11.766120910644531,2002-11-26
12.627330780029297,2002-11-27
12.91812801361084,2002-11-29
13.315177917480469,2002-12-02
12.722399711608887,2002-12-03
12.862200736999512,2002-12-04
12.655289649963379,2002-12-05
12.716805458068848,2002-12-06
11.620719909667969,2002-12-09
11.950664520263672,2002-12-10
11.900336265563965,2002-12-11
11.794083595275879,2002-12-12
11.861191749572754,2002-12-13
12.263832092285156,2002-12-16
12.42041301727295,2002-12-17
12.073694229125977,2002-12-18
12.079288482666016,2002-12-19
12.16317081451416,2002-12-20
11.939481735229492,2002-12-23
11.782898902893066,2002-12-24
11.967443466186523,2002-12-26
11.894743919372559,2002-12-27
11.984219551086426,2002-12-30
11.900336265563965,2002-12-31
12.453969955444336,2003-01-02
12.862200736999512,2003-01-03
13.309585571289062,2003-01-06
12.649696350097656,2003-01-07
12.716805458068848,2003-01-08
12.901350975036621,2003-01-09
12.77272891998291,2003-01-10
13.365509986877441,2003-01-13
13.868812561035156,2003-01-14
13.393472671508789,2003-01-15
13.320773124694824,2003-01-16
13.14741039276123,2003-01-17
13.125042915344238,2003-01-21
12.515483856201172,2003-01-22
12.946090698242188,2003-01-23
12.42041301727295,2003-01-24
12.028958320617676,2003-01-27
12.02336311340332,2003-01-28
11.92829704284668,2003-01-29
11.833230972290039,2003-01-30
12.291796684265137,2003-01-31
12.263832092285156,2003-02-03
11.721384048461914,2003-02-04
11.855600357055664,2003-02-05
11.475323677062988,2003-02-06
11.352294921875,2003-02-07
10.949650764465332,2003-02-10
11.039129257202148,2003-02-11
10.899320602416992,2003-02-12
11.26840877532959,2003-02-13
11.782898902893066,2003-02-14
11.654274940490723,2003-02-18
11.44736385345459,2003-02-19
11.285185813903809,2003-02-20
11.363479614257812,2003-02-21
11.027941703796387,2003-02-24
11.100641250610352,2003-02-25
10.54141616821289,2003-02-26
10.670039176940918,2003-02-27
10.401610374450684,2003-02-28
10.804254531860352,2003-03-03
10.457531929016113,2003-03-04
10.664444923400879,2003-03-05
10.289761543273926,2003-03-06
10.066073417663574,2003-03-07
9.165719032287598,2003-03-10
9.255195617675781,2003-03-11
8.89729118347168,2003-03-12
9.624283790588379,2003-03-13
10.015741348266602,2003-03-14
10.653260231018066,2003-03-17
10.569377899169922,2003-03-18
10.737143516540527,2003-03-19
10.938467979431152,2003-03-20
11.469731330871582,2003-03-21
10.597336769104004,2003-03-24
10.653260231018066,2003-03-25
10.55819034576416,2003-03-26
10.317724227905273,2003-03-27
10.149954795837402,2003-03-28
9.719350814819336,2003-03-31
9.741721153259277,2003-04-01
10.289761543273926,2003-04-02
10.177918434143066,2003-04-03
10.457531929016113,2003-04-04
10.647669792175293,2003-04-07
11.044716835021973,2003-04-08
10.798661231994629,2003-04-09
10.720368385314941,2003-04-10
10.972020149230957,2003-04-11
11.329924583435059,2003-04-14
11.682238578796387,2003-04-15
11.53683853149414,2003-04-16
11.743751525878906,2003-04-17
11.598353385925293,2003-04-21
12.079288482666016,2003-04-22
12.513036727905273,2003-04-23
12.019248008728027,2003-04-24
12.541091918945312,2003-04-25
12.877767562866211,2003-04-28
13.15832805633545,2003-04-29
13.410832405090332,2003-04-30
13.410832405090332,2003-05-01
13.545500755310059,2003-05-02
13.410832405090332,2003-05-05
13.663336753845215,2003-05-06
13.702614784240723,2003-05-07
13.455719947814941,2003-05-08
13.84850788116455,2003-05-09
13.75872802734375,2003-05-12
14.089790344238281,2003-05-13
14.342296600341797,2003-05-14
14.76874828338623,2003-05-15
14.802417755126953,2003-05-16
13.932677268981934,2003-05-19
14.162734031677246,2003-05-20
14.095399856567383,2003-05-21
14.93708324432373,2003-05-22
15.16714859008789,2003-05-23
15.284982681274414,2003-05-27
15.47015380859375,2003-05-28
15.346708297729492,2003-05-29
15.318653106689453,2003-05-30
15.45331859588623,2003-06-02
15.341095924377441,2003-06-03
15.767550468444824,2003-06-04
15.980774879455566,2003-06-05
16.025665283203125,2003-06-06
15.952714920043945,2003-06-09
16.68217658996582,2003-06-10
17.058128356933594,2003-06-11
16.446504592895508,2003-06-12
16.194002151489258,2003-06-13
16.80562400817871,2003-06-16
16.199609756469727,2003-06-17
15.857330322265625,2003-06-18
15.27937126159668,2003-06-19
15.357932090759277,2003-06-20
15.29620361328125,2003-06-23
15.29620361328125,2003-06-24
14.981980323791504,2003-06-25
14.94270133972168,2003-06-26
14.813641548156738,2003-06-27
14.76874828338623,2003-06-30
14.869749069213867,2003-07-01
15.486988067626953,2003-07-02
15.70582389831543,2003-07-03
15.991995811462402,2003-07-07
15.857330322265625,2003-07-08
15.789992332458496,2003-07-09
15.62165641784668,2003-07-10
15.627264976501465,2003-07-11
16.18277931213379,2003-07-14
16.384782791137695,2003-07-15
16.693401336669922,2003-07-16
16.12666893005371,2003-07-17
16.541894912719727,2003-07-18
16.16594696044922,2003-07-21
16.30622673034668,2003-07-22
16.33428382873535,2003-07-23
16.42967414855957,2003-07-24
16.88979148864746,2003-07-25
17.12546730041504,2003-07-28
17.428470611572266,2003-07-29
17.30501937866211,2003-07-30
17.535085678100586,2003-07-31
17.248912811279297,2003-08-01
17.630474090576172,2003-08-04
17.983980178833008,2003-08-05
17.86053466796875,2003-08-06
18.101818084716797,2003-08-07
18.180374145507812,2003-08-08
18.23087501525879,2003-08-11
18.129871368408203,2003-08-12
17.978374481201172,2003-08-13
18.264545440673828,2003-08-14
18.432880401611328,2003-08-15
18.124263763427734,2003-08-18
18.152318954467773,2003-08-19
18.10742950439453,2003-08-20
17.86614418029785,2003-08-21
17.450916290283203,2003-08-22
17.170352935791016,2003-08-25
17.198413848876953,2003-08-26
17.23207664489746,2003-08-27
17.675365447998047,2003-08-28
17.658525466918945,2003-08-29
17.89981460571289,2003-09-02
18.52265739440918,2003-09-03
18.35993194580078,2003-09-04
18.41604995727539,2003-09-05
18.6404972076416,2003-09-08
18.51704978942871,2003-09-09
18.376768112182617,2003-09-10
18.4609375,2003-09-11
18.780773162841797,2003-09-12
18.76394271850586,2003-09-15
19.055728912353516,2003-09-16
19.263341903686523,2003-09-17
19.93107795715332,2003-09-18
19.566347122192383,2003-09-19
19.044504165649414,2003-09-22
18.881776809692383,2003-09-23
18.32065773010254,2003-09-24
18.174762725830078,2003-09-25
17.9390926361084,2003-09-26
18.180374145507812,2003-09-29
17.9390926361084,2003-09-30
18.589994430541992,2003-10-01
18.348711013793945,2003-10-02
18.85372543334961,2003-10-03
18.70783233642578,2003-10-06
18.303823471069336,2003-10-07
18.528270721435547,2003-10-08
18.60121726989746,2003-10-09
19.016450881958008,2003-10-10
19.330678939819336,2003-10-13
19.706628799438477,2003-10-14
19.62807273864746,2003-10-15
19.723461151123047,2003-10-16
19.26895523071289,2003-10-17
19.521455764770508,2003-10-20
19.600017547607422,2003-10-21
19.246511459350586,2003-10-22
18.994003295898438,2003-10-23
18.90983772277832,2003-10-24
19.106229782104492,2003-10-27
19.476572036743164,2003-10-28
19.633686065673828,2003-10-29
19.768356323242188,2003-10-30
19.79640769958496,2003-10-31
20.1835880279541,2003-11-03
18.9715576171875,2003-11-04
18.55632972717285,2003-11-05
18.40482521057129,2003-11-06
18.618051528930664,2003-11-07
18.180374145507812,2003-11-10
18.08498191833496,2003-11-11
18.500213623046875,2003-11-12
18.69660758972168,2003-11-13
18.4609375,2003-11-14
18.29821014404297,2003-11-17
18.068147659301758,2003-11-18
18.242095947265625,2003-11-19
18.174762725830078,2003-11-20
18.52265739440918,2003-11-21
18.494600296020508,2003-11-24
18.387990951538086,2003-11-25
18.66855239868164,2003-11-26
18.71343994140625,2003-11-28
19.055728912353516,2003-12-01
19.341903686523438,2003-12-02
19.75712776184082,2003-12-03
19.84691047668457,2003-12-04
19.493406295776367,2003-12-05
20.048913955688477,2003-12-08
19.622461318969727,2003-12-09
19.336286544799805,2003-12-10
19.58318328857422,2003-12-11
19.891799926757812,2003-12-12
19.992801666259766,2003-12-15
20.0040283203125,2003-12-16
19.51023292541504,2003-12-17
19.76274299621582,2003-12-18
19.656126022338867,2003-12-19
19.919857025146484,2003-12-22
19.874963760375977,2003-12-23
19.98157501220703,2003-12-24
20.02646255493164,2003-12-26
20.363143920898438,2003-12-29
20.424867630004883,2003-12-30
20.38558578491211,2003-12-31
20.525867462158203,2004-01-02
20.828872680664062,2004-01-05
21.159942626953125,2004-01-06
21.07577133178711,2004-01-07
21.743501663208008,2004-01-08
21.490999221801758,2004-01-09
21.294605255126953,2004-01-12
20.980375289916992,2004-01-13
21.210432052612305,2004-01-14
21.350717544555664,2004-01-15
21.193605422973633,2004-01-16
21.24410629272461,2004-01-20
21.423664093017578,2004-01-21
21.423664093017578,2004-01-22
21.765947341918945,2004-01-23
21.850116729736328,2004-01-26
22.02967643737793,2004-01-27
21.59760856628418,2004-01-28
21.232881546020508,2004-01-29
21.255329132080078,2004-01-30
21.580778121948242,2004-02-02
21.541501998901367,2004-02-03
21.154327392578125,2004-02-04
21.086986541748047,2004-02-05
21.810842514038086,2004-02-06
22.2092342376709,2004-02-09
22.405628204345703,2004-02-10
22.680578231811523,2004-02-11
21.3731632232666,2004-02-12
20.806434631347656,2004-02-13
21.490999221801758,2004-02-17
21.260936737060547,2004-02-18
21.238492965698242,2004-02-19
20.873764038085938,2004-02-20
20.98598861694336,2004-02-23
20.733482360839844,2004-02-24
20.525867462158203,2004-02-25
20.374361038208008,2004-02-26
20.553924560546875,2004-02-27
20.464147567749023,2004-03-01
20.48097801208496,2004-03-02
20.48097801208496,2004-03-03
21.457326889038086,2004-03-04
21.749109268188477,2004-03-05
21.12065887451172,2004-03-08
20.69981575012207,2004-03-09
20.621257781982422,2004-03-10
20.228473663330078,2004-03-11
20.368749618530273,2004-03-12
19.751523971557617,2004-03-15
20.09380531311035,2004-03-16
20.402423858642578,2004-03-17
20.396812438964844,2004-03-18
19.71224021911621,2004-03-19
19.308231353759766,2004-03-22
19.364343643188477,2004-03-23
18.949115753173828,2004-03-24
19.34751319885254,2004-03-25
18.864944458007812,2004-03-26
19.291397094726562,2004-03-29
19.06134033203125,2004-03-30
19.527070999145508,2004-03-31
20.09941291809082,2004-04-01
20.07697105407715,2004-04-02
20.082584381103516,2004-04-05
19.790794372558594,2004-04-06
20.121862411499023,2004-04-07
19.8244686126709,2004-04-08
19.869354248046875,2004-04-12
19.341903686523438,2004-04-13
18.87616539001465,2004-04-14
18.567548751831055,2004-04-15
18.752721786499023,2004-04-16
18.66855239868164,2004-04-19
18.634885787963867,2004-04-20
18.528270721435547,2004-04-21
18.84250259399414,2004-04-22
18.634885787963867,2004-04-23
18.60121726989746,2004-04-26
19.235286712646484,2004-04-27
18.988391876220703,2004-04-28
19.08378028869629,2004-04-29
19.616851806640625,2004-04-30
19.8356876373291,2004-05-03
20.020856857299805,2004-05-04
20.26214027404785,2004-05-05
20.032081604003906,2004-05-06
19.58318328857422,2004-05-07
19.38117790222168,2004-05-10
19.656126022338867,2004-05-11
19.571958541870117,2004-05-12
19.330678939819336,2004-05-13
19.055728912353516,2004-05-14
19.038894653320312,2004-05-17
18.904224395751953,2004-05-18
19.07255744934082,2004-05-19
18.887392044067383,2004-05-20
19.151119232177734,2004-05-21
19.336286544799805,2004-05-24
19.689796447753906,2004-05-25
19.437288284301758,2004-05-26
19.942298889160156,2004-05-27
19.448511123657227,2004-05-28
19.26895523071289,2004-06-01
19.25773048400879,2004-06-02
19.38117790222168,2004-06-03
19.773962020874023,2004-06-04
20.458538055419922,2004-06-07
20.38558578491211,2004-06-08
19.802019119262695,2004-06-09
20.11063575744629,2004-06-10
19.62807273864746,2004-06-14
19.869354248046875,2004-06-15
19.69540786743164,2004-06-16
19.869354248046875,2004-06-17
19.8244686126709,2004-06-18
19.779571533203125,2004-06-21
19.68418312072754,2004-06-22
19.672958374023438,2004-06-23
19.532682418823242,2004-06-24
20.065746307373047,2004-06-25
20.363143920898438,2004-06-28
20.13869285583496,2004-06-29
20.09380531311035,2004-06-30
19.959136962890625,2004-07-01
19.98719024658203,2004-07-02
19.577573776245117,2004-07-06
19.969013214111328,2004-07-07
19.742088317871094,2004-07-08
19.86688995361328,2004-07-09
19.917953491210938,2004-07-12
19.56055450439453,2004-07-13
19.37334632873535,2004-07-14
18.630176544189453,2004-07-15
18.811710357666016,2004-07-16
18.806039810180664,2004-07-19
18.732290267944336,2004-07-20
18.56777000427246,2004-07-21
18.3975830078125,2004-07-22
17.909704208374023,2004-07-23
18.01181983947754,2004-07-26
18.221723556518555,2004-07-27
18.284120559692383,2004-07-28
18.477006912231445,2004-07-29
18.227392196655273,2004-07-30
18.3011417388916,2004-08-02
18.31816291809082,2004-08-03
17.370769500732422,2004-08-04
17.126829147338867,2004-08-05
17.211925506591797,2004-08-06
17.251636505126953,2004-08-09
17.56932258605957,2004-08-10
17.50124740600586,2004-08-11
17.041736602783203,2004-08-12
17.041736602783203,2004-08-13
17.467208862304688,2004-08-16
17.626056671142578,2004-08-17
17.64874267578125,2004-08-18
17.614707946777344,2004-08-19
17.580671310424805,2004-08-20
17.56932258605957,2004-08-23
17.563648223876953,2004-08-24
17.546634674072266,2004-08-25
17.75086212158203,2004-08-26
17.688459396362305,2004-08-27
17.45586395263672,2004-08-30
17.73383903503418,2004-08-31
17.784896850585938,2004-09-01
18.113933563232422,2004-09-02
18.07989501953125,2004-09-03
18.26710319519043,2004-09-07
18.3975830078125,2004-09-08
18.391908645629883,2004-09-09
18.499696731567383,2004-09-10
18.284120559692383,2004-09-13
18.312484741210938,2004-09-14
18.17066192626953,2004-09-15
18.091243743896484,2004-09-16
18.096914291381836,2004-09-17
18.040185928344727,2004-09-20
18.845752716064453,2004-09-21
18.477006912231445,2004-09-22
18.312484741210938,2004-09-23
18.07989501953125,2004-09-24
17.921049118041992,2004-09-27
18.164989471435547,2004-09-28
18.255760192871094,2004-09-29
18.119604110717773,2004-09-30
18.528064727783203,2004-10-01
18.51671600341797,2004-10-04
18.83440589904785,2004-10-05
19.208824157714844,2004-10-06
18.970558166503906,2004-10-07
19.0216121673584,2004-10-08
19.02728843688965,2004-10-11
18.908157348632812,2004-10-12
18.964885711669922,2004-10-13
18.692581176757812,2004-10-14
18.851425170898438,2004-10-15
18.83440589904785,2004-10-18
18.533735275268555,2004-10-19
18.77767562866211,2004-10-20
18.806039810180664,2004-10-21
18.720947265625,2004-10-22
18.8400821685791,2004-10-25
18.970558166503906,2004-10-26
19.208824157714844,2004-10-27
19.47545623779297,2004-10-28
19.44141960144043,2004-10-29
19.594589233398438,2004-11-01
19.656993865966797,2004-11-02
20.082469940185547,2004-11-03
20.536312103271484,2004-11-04
21.222742080688477,2004-11-05
21.47235679626465,2004-11-08
21.563129425048828,2004-11-09
21.449663162231445,2004-11-10
21.91485023498535,2004-11-11
22.192825317382812,2004-11-12
21.784379959106445,2004-11-15
21.67658233642578,2004-11-16
22.24388313293457,2004-11-17
22.096389770507812,2004-11-18
22.158790588378906,2004-11-19
22.15311622619629,2004-11-22
22.005619049072266,2004-11-23
22.317636489868164,2004-11-24
23.03243637084961,2004-11-26
22.470808029174805,2004-11-29
22.158790588378906,2004-11-30
22.595611572265625,2004-12-01
22.272253036499023,2004-12-02
22.8565731048584,2004-12-03
22.442440032958984,2004-12-06
23.162912368774414,2004-12-07
23.5146427154541,2004-12-08
23.2877197265625,2004-12-09
23.10618782043457,2004-12-10
23.48628044128418,2004-12-13
23.543004989624023,2004-12-14
23.82666015625,2004-12-15
23.531665802001953,2004-12-16
23.259355545043945,2004-12-17
23.463586807250977,2004-12-20
23.5146427154541,2004-12-21
23.713197708129883,2004-12-22
23.855024337768555,2004-12-23
24.042236328125,2004-12-27
24.110309600830078,2004-12-28
23.962810516357422,2004-12-29
23.94011878967285,2004-12-30
23.934450149536133,2004-12-31
24.064924240112305,2005-01-03
23.718873977661133,2005-01-04
23.690505981445312,2005-01-05
23.5032958984375,2005-01-06
23.18560791015625,2005-01-07
23.22532081604004,2005-01-10
23.072145462036133,2005-01-11
23.100509643554688,2005-01-12
22.555898666381836,2005-01-13
22.572921752929688,2005-01-14
22.907629013061523,2005-01-18
22.697723388671875,2005-01-19
22.46513557434082,2005-01-20
22.635332107543945,2005-01-21
22.60128402709961,2005-01-24
22.385711669921875,2005-01-25
22.652345657348633,2005-01-26
22.544557571411133,2005-01-27
22.663686752319336,2005-01-28
22.87926483154297,2005-01-31
23.03243637084961,2005-02-01
23.100509643554688,2005-02-02
22.98137855529785,2005-02-03
23.2877197265625,2005-02-04
23.230995178222656,2005-02-07
23.321758270263672,2005-02-08
23.213972091674805,2005-02-09
23.605411529541016,2005-02-10
23.883392333984375,2005-02-11
24.12165069580078,2005-02-14
24.269155502319336,2005-02-15
23.945791244506836,2005-02-16
24.558475494384766,2005-02-17
24.541461944580078,2005-02-18
24.291847229003906,2005-02-22
24.354251861572266,2005-02-23
24.382612228393555,2005-02-24
24.569820404052734,2005-02-25
24.6776123046875,2005-02-28
24.87616729736328,2005-03-01
24.97260284423828,2005-03-02
25.04636001586914,2005-03-03
25.60230827331543,2005-03-04
25.55125617980957,2005-03-07
25.72711944580078,2005-03-08
25.6476993560791,2005-03-09
25.9597110748291,2005-03-10
26.010770797729492,2005-03-11
25.902984619140625,2005-03-14
25.590965270996094,2005-03-15
25.443464279174805,2005-03-16
25.318660736083984,2005-03-17
24.98395347595215,2005-03-18
24.6776123046875,2005-03-21
24.467710494995117,2005-03-22
24.320209503173828,2005-03-23
24.184059143066406,2005-03-24
24.24078369140625,2005-03-28
24.308862686157227,2005-03-29
24.416658401489258,2005-03-30
24.28049659729004,2005-03-31
24.14434814453125,2005-04-01
24.03656005859375,2005-04-04
24.257808685302734,2005-04-05
24.252132415771484,2005-04-06
24.683290481567383,2005-04-07
24.76270866394043,2005-04-08
25.10308265686035,2005-04-11
24.97827911376953,2005-04-12
24.745681762695312,2005-04-13
24.47905158996582,2005-04-14
24.320209503173828,2005-04-15
24.547130584716797,2005-04-18
24.683290481567383,2005-04-19
24.2351131439209,2005-04-20
24.28049659729004,2005-04-21
24.081947326660156,2005-04-22
23.996850967407227,2005-04-25
23.82666015625,2005-04-26
23.775602340698242,2005-04-27
23.560029983520508,2005-04-28
23.894729614257812,2005-04-29
23.959680557250977,2005-05-02
23.930423736572266,2005-05-03
24.49211883544922,2005-05-04
24.497962951660156,2005-05-05
24.299039840698242,2005-05-06
24.246379852294922,2005-05-09
23.64957618713379,2005-05-10
23.608627319335938,2005-05-11
23.122989654541016,2005-05-12
22.80704116821289,2005-05-13
23.011829376220703,2005-05-16
23.064481735229492,2005-05-17
23.550107955932617,2005-05-18
23.719789505004883,2005-05-19
23.40383529663086,2005-05-20
23.515010833740234,2005-05-23
23.526710510253906,2005-05-24
23.40383529663086,2005-05-25
23.37458038330078,2005-05-26
23.567657470703125,2005-05-27
23.43309211730957,2005-05-31
23.53841209411621,2005-06-01
23.450645446777344,2005-06-02
23.286813735961914,2005-06-03
23.257564544677734,2005-06-06
23.46234703063965,2005-06-07
23.497459411621094,2005-06-08
23.42723846435547,2005-06-09
23.011829376220703,2005-06-10
22.75438117980957,2005-06-13
22.888954162597656,2005-06-14
23.122989654541016,2005-06-15
23.234163284301758,2005-06-16
23.877763748168945,2005-06-17
23.520862579345703,2005-06-20
23.620323181152344,2005-06-21
23.596921920776367,2005-06-22
23.146394729614258,2005-06-23
22.935762405395508,2005-06-24
23.0059757232666,2005-06-27
22.912355422973633,2005-06-28
23.041074752807617,2005-06-29
22.90065574645996,2005-06-30
22.883106231689453,2005-07-01
22.672468185424805,2005-07-05
22.690019607543945,2005-07-06
22.713428497314453,2005-07-07
23.000125885009766,2005-07-08
23.29266929626465,2005-07-11
23.479900360107422,2005-07-12
23.637874603271484,2005-07-13
24.05914306640625,2005-07-14
23.95383644104004,2005-07-15
23.895320892333984,2005-07-18
24.111804962158203,2005-07-19
24.404348373413086,2005-07-20
24.263933181762695,2005-07-21
24.117658615112305,2005-07-22
24.01233673095703,2005-07-25
23.98893165588379,2005-07-26
24.246379852294922,2005-07-27
24.72615623474121,2005-07-28
24.468717575073242,2005-07-29
24.644241333007812,2005-08-01
24.843177795410156,2005-08-02
24.761255264282227,2005-08-03
24.386798858642578,2005-08-04
24.574026107788086,2005-08-05
24.632543563842773,2005-08-08
24.802215576171875,2005-08-09
25.007007598876953,2005-08-10
25.732519149780273,2005-08-11
25.62135124206543,2005-08-12
25.504331588745117,2005-08-15
25.094764709472656,2005-08-16
24.98360252380371,2005-08-17
24.872426986694336,2005-08-18
24.82561683654785,2005-08-19
25.024555206298828,2005-08-22
24.83147430419922,2005-08-23
24.778818130493164,2005-08-24
25.001150131225586,2005-08-25
24.895830154418945,2005-08-26
24.99530029296875,2005-08-29
24.866579055786133,2005-08-30
25.52188491821289,2005-08-31
25.93145751953125,2005-09-01
26.14208984375,2005-09-02
26.68037986755371,2005-09-06
27.253772735595703,2005-09-07
26.873456954956055,2005-09-08
27.043136596679688,2005-09-09
26.545804977416992,2005-09-12
26.06016731262207,2005-09-13
26.411230087280273,2005-09-14
26.381973266601562,2005-09-15
26.67452621459961,2005-09-16
26.300060272216797,2005-09-19
26.311769485473633,2005-09-20
26.200597763061523,2005-09-21
26.07773208618164,2005-09-22
25.84954071044922,2005-09-23
26.025068283081055,2005-09-26
26.124534606933594,2005-09-27
26.341026306152344,2005-09-28
26.381973266601562,2005-09-29
26.025068283081055,2005-09-30
26.101133346557617,2005-10-03
25.989961624145508,2005-10-04
26.101133346557617,2005-10-05
26.05432891845703,2005-10-06
26.165491104125977,2005-10-07
26.09527587890625,2005-10-10
25.779327392578125,2005-10-11
25.66815757751465,2005-10-12
25.21763801574707,2005-10-13
25.644750595092773,2005-10-14
25.51018524169922,2005-10-17
25.030406951904297,2005-10-18
25.007007598876953,2005-10-19
24.609134674072266,2005-10-20
24.6968994140625,2005-10-21
25.24104118347168,2005-10-24
25.38730812072754,2005-10-25
25.48678207397461,2005-10-26
25.597944259643555,2005-10-27
25.556991577148438,2005-10-28
25.92560577392578,2005-10-31
26.03676986694336,2005-11-01
26.762285232543945,2005-11-02
27.060686111450195,2005-11-03
26.92026710510254,2005-11-04
27.060686111450195,2005-11-07
26.86760711669922,2005-11-08
27.084096908569336,2005-11-09
27.323984146118164,2005-11-10
27.727697372436523,2005-11-11
27.628225326538086,2005-11-14
27.563871383666992,2005-11-15
27.17186164855957,2005-11-16
27.73940086364746,2005-11-17
27.961740493774414,2005-11-18
28.271831512451172,2005-11-21
28.494171142578125,2005-11-22
28.435667037963867,2005-11-23
28.96224594116211,2005-11-25
29.05586051940918,2005-11-28
29.00905418395996,2005-11-29
28.371299743652344,2005-11-30
29.330860137939453,2005-12-01
29.72287368774414,2005-12-02
30.67658042907715,2005-12-05
30.56540870666504,2005-12-06
30.109037399291992,2005-12-07
30.050527572631836,2005-12-08
30.17925453186035,2005-12-09
30.600515365600586,2005-12-12
30.957427978515625,2005-12-13
30.846263885498047,2005-12-14
30.190956115722656,2005-12-15
30.313831329345703,2005-12-16
30.267011642456055,2005-12-19
29.98616600036621,2005-12-20
30.114891052246094,2005-12-21
29.874996185302734,2005-12-22
29.904260635375977,2005-12-23
29.7053279876709,2005-12-27
29.927661895751953,2005-12-28
30.021278381347656,2005-12-29
29.810644149780273,2005-12-30
31.214872360229492,2006-01-03
31.940385818481445,2006-01-04
31.975494384765625,2006-01-05
32.65420913696289,2006-01-06
32.69516372680664,2006-01-09
32.402618408203125,2006-01-10
33.350460052490234,2006-01-11
33.16908645629883,2006-01-12
33.227603912353516,2006-01-13
32.905799865722656,2006-01-17
32.49038314819336,2006-01-18
33.549407958984375,2006-01-19
32.82387161254883,2006-01-20
33.49674987792969,2006-01-23
33.42068862915039,2006-01-24
33.52599334716797,2006-01-25
34.1988639831543,2006-01-26
33.78343200683594,2006-01-27
34.08184051513672,2006-01-30
34.23982238769531,2006-01-31
34.696189880371094,2006-02-01
34.81905746459961,2006-02-02
34.44459533691406,2006-02-03
35.21107864379883,2006-02-06
34.76055145263672,2006-02-07
35.19937515258789,2006-02-08
34.96533203125,2006-02-09
35.076507568359375,2006-02-10
35.023841857910156,2006-02-13
35.135009765625,2006-02-14
32.238792419433594,2006-02-15
32.85314178466797,2006-02-16
32.48452377319336,2006-02-17
33.05791473388672,2006-02-21
33.17494583129883,2006-02-22
33.05791473388672,2006-02-23
32.72442626953125,2006-02-24
32.689308166503906,2006-02-27
32.35580825805664,2006-02-28
32.94090270996094,2006-03-01
32.911643981933594,2006-03-02
