JWN,Date
4.279980659484863,1989-12-15
4.155924320220947,1989-12-18
4.217954158782959,1989-12-19
4.279980659484863,1989-12-20
4.342006206512451,1989-12-21
4.3730244636535645,1989-12-22
4.404038429260254,1989-12-26
4.466067790985107,1989-12-27
4.528093338012695,1989-12-28
4.621138572692871,1989-12-29
4.714181423187256,1990-01-02
4.807226181030273,1990-01-03
4.807226181030273,1990-01-04
4.807226181030273,1990-01-05
4.714181423187256,1990-01-08
4.466067790985107,1990-01-09
4.3730244636535645,1990-01-10
4.3730244636535645,1990-01-11
4.310995101928711,1990-01-12
4.310995101928711,1990-01-15
4.435054779052734,1990-01-16
4.3730244636535645,1990-01-17
4.3730244636535645,1990-01-18
4.342006206512451,1990-01-19
4.279980659484863,1990-01-22
4.310995101928711,1990-01-23
4.310995101928711,1990-01-24
4.248966693878174,1990-01-25
4.155924320220947,1990-01-26
4.109399795532227,1990-01-29
4.047372341156006,1990-01-30
4.155924320220947,1990-01-31
4.248966693878174,1990-02-01
4.248966693878174,1990-02-02
4.279980659484863,1990-02-05
4.1869378089904785,1990-02-06
4.264472961425781,1990-02-07
4.29548978805542,1990-02-08
4.326505661010742,1990-02-09
4.248966693878174,1990-02-12
4.310995101928711,1990-02-13
4.217954158782959,1990-02-14
4.062880516052246,1990-02-15
3.6596951484680176,1990-02-16
3.4425933361053467,1990-02-20
3.535637617111206,1990-02-21
3.6286816596984863,1990-02-22
3.473609685897827,1990-02-23
3.6286816596984863,1990-02-26
3.482538938522339,1990-02-27
3.4514431953430176,1990-02-28
3.4514431953430176,1990-03-01
3.6069135665893555,1990-03-02
3.5136337280273438,1990-03-05
3.5136337280273438,1990-03-06
3.4514431953430176,1990-03-07
3.529179334640503,1990-03-08
3.731290817260742,1990-03-09
3.669102907180786,1990-03-12
3.638009548187256,1990-03-13
3.638009548187256,1990-03-14
3.715743064880371,1990-03-15
3.793477773666382,1990-03-16
3.7623839378356934,1990-03-19
3.731290817260742,1990-03-20
3.700194835662842,1990-03-21
3.638009548187256,1990-03-22
3.700194835662842,1990-03-23
3.793477773666382,1990-03-26
3.8245723247528076,1990-03-27
3.9489495754241943,1990-03-28
3.8867571353912354,1990-03-29
3.9178545475006104,1990-03-30
4.042229652404785,1990-04-02
4.104419708251953,1990-04-03
3.980041980743408,1990-04-04
3.9178545475006104,1990-04-05
3.902308702468872,1990-04-06
3.793477773666382,1990-04-09
3.7779319286346436,1990-04-10
3.8867571353912354,1990-04-11
3.9178545475006104,1990-04-12
3.9178545475006104,1990-04-16
3.8867571353912354,1990-04-17
3.700194835662842,1990-04-18
3.7623839378356934,1990-04-19
3.6069135665893555,1990-04-20
3.638009548187256,1990-04-23
3.591366767883301,1990-04-24
3.653555393218994,1990-04-25
3.5758204460144043,1990-04-26
3.5136337280273438,1990-04-27
3.544727087020874,1990-04-30
3.4514431953430176,1990-05-01
3.4203507900238037,1990-05-02
3.4203507900238037,1990-05-03
3.4514431953430176,1990-05-04
3.6224586963653564,1990-05-07
3.5136337280273438,1990-05-08
3.482538938522339,1990-05-09
3.4514431953430176,1990-05-10
3.4669911861419678,1990-05-11
3.669102907180786,1990-05-14
3.700194835662842,1990-05-15
3.731290817260742,1990-05-16
3.8867571353912354,1990-05-17
3.9489495754241943,1990-05-18
3.980041980743408,1990-05-21
3.8867571353912354,1990-05-22
3.9489495754241943,1990-05-23
3.8579773902893066,1990-05-24
3.8268632888793945,1990-05-25
4.044650554656982,1990-05-29
4.106877326965332,1990-05-30
4.20021390914917,1990-05-31
4.32466459274292,1990-06-01
4.402448654174805,1990-06-04
4.386891841888428,1990-06-05
4.32466459274292,1990-06-06
4.355774879455566,1990-06-07
4.2624406814575195,1990-06-08
4.355774879455566,1990-06-11
4.355774879455566,1990-06-12
4.386891841888428,1990-06-13
4.355774879455566,1990-06-14
4.355774879455566,1990-06-15
4.2624406814575195,1990-06-18
4.2624406814575195,1990-06-19
4.464672088623047,1990-06-20
4.542452335357666,1990-06-21
4.371335983276367,1990-06-22
4.355774879455566,1990-06-25
4.32466459274292,1990-06-26
4.355774879455566,1990-06-27
4.32466459274292,1990-06-28
4.2624406814575195,1990-06-29
4.231329441070557,1990-07-02
4.293552875518799,1990-07-03
4.32466459274292,1990-07-05
4.418004035949707,1990-07-06
4.526899337768555,1990-07-09
4.449118137359619,1990-07-10
4.573566436767578,1990-07-11
4.573566436767578,1990-07-12
4.573566436767578,1990-07-13
4.635792255401611,1990-07-16
4.48022985458374,1990-07-17
4.418004035949707,1990-07-18
4.48022985458374,1990-07-19
4.48022985458374,1990-07-20
4.20021390914917,1990-07-23
4.075765132904053,1990-07-24
4.075765132904053,1990-07-25
3.9201996326446533,1990-07-26
3.733524799346924,1990-07-27
3.65574312210083,1990-07-30
3.6090731620788574,1990-07-31
3.7024104595184326,1990-08-01
3.7024104595184326,1990-08-02
3.65574312210083,1990-08-03
3.453510284423828,1990-08-06
3.360173225402832,1990-08-07
3.220165252685547,1990-08-08
3.3757259845733643,1990-08-09
3.3757259845733643,1990-08-10
3.422398328781128,1990-08-13
3.329059362411499,1990-08-14
3.3757259845733643,1990-08-15
3.2512786388397217,1990-08-16
3.1734964847564697,1990-08-17
3.1423826217651367,1990-08-20
2.9557061195373535,1990-08-21
2.98681902885437,1990-08-22
2.8623692989349365,1990-08-23
2.893481492996216,1990-08-24
3.027698516845703,1990-08-27
2.9340596199035645,1990-08-28
2.8404197692871094,1990-08-29
2.856025457382202,1990-08-30
2.871631383895874,1990-08-31
2.871631383895874,1990-09-04
2.8092041015625,1990-09-05
2.715566396713257,1990-09-06
2.887238025665283,1990-09-07
2.918452501296997,1990-09-10
2.902846336364746,1990-09-11
2.9340596199035645,1990-09-12
2.871631383895874,1990-09-13
2.8404197692871094,1990-09-14
2.8092041015625,1990-09-17
2.856025457382202,1990-09-18
2.6843512058258057,1990-09-19
2.5594983100891113,1990-09-20
2.5907113552093506,1990-09-21
2.5594983100891113,1990-09-24
2.6531383991241455,1990-09-25
2.5907113552093506,1990-09-26
2.6219255924224854,1990-09-27
2.5594983100891113,1990-09-28
2.6843512058258057,1990-10-01
2.6531383991241455,1990-10-02
2.5594983100891113,1990-10-03
2.5907113552093506,1990-10-04
2.6219255924224854,1990-10-05
2.6063179969787598,1990-10-08
2.4502506256103516,1990-10-09
2.4970717430114746,1990-10-10
2.372217893600464,1990-10-11
2.5438930988311768,1990-10-12
2.6531383991241455,1990-10-15
2.5282845497131348,1990-10-16
2.4658567905426025,1990-10-17
2.6843512058258057,1990-10-18
2.6843512058258057,1990-10-19
2.746778726577759,1990-10-22
2.8092041015625,1990-10-23
2.6843512058258057,1990-10-24
2.6843512058258057,1990-10-25
2.6063179969787598,1990-10-26
2.5126771926879883,1990-10-29
2.4034318923950195,1990-10-30
2.2473649978637695,1990-10-31
2.2161519527435303,1990-11-01
2.434644937515259,1990-11-02
2.5282845497131348,1990-11-05
2.5282845497131348,1990-11-06
2.434644937515259,1990-11-07
2.434644937515259,1990-11-08
2.715566396713257,1990-11-09
2.8092041015625,1990-11-12
2.8404197692871094,1990-11-13
2.8092041015625,1990-11-14
2.746778726577759,1990-11-15
2.6843512058258057,1990-11-16
2.715566396713257,1990-11-19
2.746778726577759,1990-11-20
2.871631383895874,1990-11-21
2.902846336364746,1990-11-23
2.9340596199035645,1990-11-26
3.0926260948181152,1990-11-27
2.9989094734191895,1990-11-28
2.9364330768585205,1990-11-29
2.9364330768585205,1990-11-30
2.85833740234375,1990-12-03
2.8114781379699707,1990-12-04
2.9676718711853027,1990-12-05
2.9676718711853027,1990-12-06
2.873955726623535,1990-12-07
2.8114781379699707,1990-12-10
2.686523199081421,1990-12-11
2.7802388668060303,1990-12-12
2.7802388668060303,1990-12-13
2.8114781379699707,1990-12-14
2.795860767364502,1990-12-17
2.8427181243896484,1990-12-18
2.9676718711853027,1990-12-19
2.9208133220672607,1990-12-20
2.9364330768585205,1990-12-21
2.9676718711853027,1990-12-24
2.873955726623535,1990-12-26
2.7802388668060303,1990-12-27
2.873955726623535,1990-12-28
2.7802388668060303,1990-12-31
2.8427181243896484,1991-01-02
2.873955726623535,1991-01-03
2.873955726623535,1991-01-04
2.8270981311798096,1991-01-07
2.8427181243896484,1991-01-08
2.873955726623535,1991-01-09
3.0457680225372314,1991-01-10
3.0926260948181152,1991-01-11
2.9676718711853027,1991-01-14
2.9989094734191895,1991-01-15
3.155103921890259,1991-01-16
3.186342716217041,1991-01-17
3.280057907104492,1991-01-18
3.3112974166870117,1991-01-21
3.280057907104492,1991-01-22
3.3893933296203613,1991-01-23
3.467489719390869,1991-01-24
3.436250686645508,1991-01-25
3.217581272125244,1991-01-28
3.3112974166870117,1991-01-29
3.4987282752990723,1991-01-30
3.436250686645508,1991-01-31
3.342536449432373,1991-02-01
3.3112974166870117,1991-02-04
3.467489719390869,1991-02-05
3.6861608028411865,1991-02-06
3.6080634593963623,1991-02-07
3.779877185821533,1991-02-08
4.123502254486084,1991-02-11
3.9360690116882324,1991-02-12
3.9360690116882324,1991-02-13
3.873593330383301,1991-02-14
3.9985454082489014,1991-02-15
4.061022758483887,1991-02-19
3.873593330383301,1991-02-20
3.842353343963623,1991-02-21
3.873593330383301,1991-02-22
4.18597936630249,1991-02-25
4.170361042022705,1991-02-26
4.250874996185303,1991-02-27
4.313389778137207,1991-02-28
4.516557693481445,1991-03-01
4.469671249389648,1991-03-04
4.438414573669434,1991-03-05
4.407159805297852,1991-03-06
4.344642639160156,1991-03-07
4.250874996185303,1991-03-08
4.063334941864014,1991-03-11
4.219620227813721,1991-03-12
4.375901699066162,1991-03-13
4.313389778137207,1991-03-14
4.375901699066162,1991-03-15
4.375901699066162,1991-03-18
4.297762393951416,1991-03-19
4.313389778137207,1991-03-20
4.219620227813721,1991-03-21
4.1883625984191895,1991-03-22
4.313389778137207,1991-03-25
4.485300540924072,1991-03-26
4.454041957855225,1991-03-27
4.438414573669434,1991-03-28
4.282134056091309,1991-04-01
4.469671249389648,1991-04-02
4.500929355621338,1991-04-03
4.532181739807129,1991-04-04
4.485300540924072,1991-04-05
4.563440322875977,1991-04-08
4.719721794128418,1991-04-09
4.907260894775391,1991-04-10
4.969775199890137,1991-04-11
4.876005172729492,1991-04-12
4.876005172729492,1991-04-15
5.001030921936035,1991-04-16
5.032289505004883,1991-04-17
4.8447489738464355,1991-04-18
4.594698429107666,1991-04-19
4.688465595245361,1991-04-22
4.7822346687316895,1991-04-23
4.7822346687316895,1991-04-24
4.750980377197266,1991-04-25
4.750980377197266,1991-04-26
4.594698429107666,1991-04-29
4.750980377197266,1991-04-30
4.876005172729492,1991-05-01
4.7666096687316895,1991-05-02
4.876005172729492,1991-05-03
4.750980377197266,1991-05-06
4.8447489738464355,1991-05-07
5.09480094909668,1991-05-08
5.251081943511963,1991-05-09
5.157312870025635,1991-05-10
5.501136302947998,1991-05-13
5.219825744628906,1991-05-14
5.2823381423950195,1991-05-15
5.485504627227783,1991-05-16
5.532390117645264,1991-05-17
5.407367706298828,1991-05-20
5.532390117645264,1991-05-21
5.469878673553467,1991-05-22
5.485504627227783,1991-05-23
5.501136302947998,1991-05-24
5.597321510314941,1991-05-28
5.597321510314941,1991-05-29
5.628592014312744,1991-05-30
5.784940242767334,1991-05-31
5.75366735458374,1991-06-03
5.722400188446045,1991-06-04
5.706765651702881,1991-06-05
5.910019397735596,1991-06-06
5.722400188446045,1991-06-07
5.628592014312744,1991-06-10
5.566052436828613,1991-06-11
5.472240924835205,1991-06-12
5.5347795486450195,1991-06-13
5.628592014312744,1991-06-14
5.566052436828613,1991-06-17
5.5347795486450195,1991-06-18
5.409701824188232,1991-06-19
5.31589412689209,1991-06-20
5.159543514251709,1991-06-21
4.815573215484619,1991-06-24
4.784300804138184,1991-06-25
4.831207275390625,1991-06-26
4.971921920776367,1991-06-27
4.940649509429932,1991-06-28
5.159543514251709,1991-07-01
5.347162246704102,1991-07-02
5.190812110900879,1991-07-03
5.159543514251709,1991-07-05
5.487874984741211,1991-07-08
5.5347795486450195,1991-07-09
5.628592014312744,1991-07-10
5.691130638122559,1991-07-11
5.5347795486450195,1991-07-12
5.628592014312744,1991-07-15
5.4253363609313965,1991-07-16
5.409701824188232,1991-07-17
5.409701824188232,1991-07-18
5.5347795486450195,1991-07-19
5.472240924835205,1991-07-22
5.409701824188232,1991-07-23
5.440971374511719,1991-07-24
5.550416469573975,1991-07-25
5.519143104553223,1991-07-26
5.50351095199585,1991-07-29
5.722400188446045,1991-07-30
5.722400188446045,1991-07-31
5.722400188446045,1991-08-01
5.784940242767334,1991-08-02
5.691130638122559,1991-08-05
5.722400188446045,1991-08-06
5.878752708435059,1991-08-07
5.910019397735596,1991-08-08
5.956923007965088,1991-08-09
6.003828048706055,1991-08-12
6.457243919372559,1991-08-13
6.504150390625,1991-08-14
6.25399112701416,1991-08-15
6.191451072692871,1991-08-16
5.941291332244873,1991-08-19
6.003828048706055,1991-08-20
6.504150390625,1991-08-21
6.379067420959473,1991-08-22
6.28525972366333,1991-08-23
6.097639560699463,1991-08-26
6.185967445373535,1991-08-27
6.201627731323242,1991-08-28
6.045022010803223,1991-08-29
5.982376575469971,1991-08-30
5.888416290283203,1991-09-03
5.731804847717285,1991-09-04
5.794448375701904,1991-09-05
5.919735908508301,1991-09-06
5.982376575469971,1991-09-09
5.763126373291016,1991-09-10
5.731804847717285,1991-09-11
5.919735908508301,1991-09-12
5.731804847717285,1991-09-13
5.763126373291016,1991-09-16
5.825770378112793,1991-09-17
6.107661724090576,1991-09-18
5.888416290283203,1991-09-19
5.85709285736084,1991-09-20
5.794448375701904,1991-09-23
5.684825897216797,1991-09-24
5.6378397941589355,1991-09-25
5.731804847717285,1991-09-26
5.606522560119629,1991-09-27
5.6378397941589355,1991-09-30
5.606522560119629,1991-10-01
5.418590545654297,1991-10-02
5.3246283531188965,1991-10-03
5.355948448181152,1991-10-04
5.293307304382324,1991-10-07
5.293307304382324,1991-10-08
4.228381156921387,1991-10-09
4.478953838348389,1991-10-10
4.635560512542725,1991-10-11
4.541594982147217,1991-10-14
4.572916030883789,1991-10-15
4.541594982147217,1991-10-16
4.525937080383301,1991-10-17
4.572916030883789,1991-10-18
4.541594982147217,1991-10-21
4.32234525680542,1991-10-22
4.1657395362854,1991-10-23
4.071774482727051,1991-10-24
4.071774482727051,1991-10-25
4.150077819824219,1991-10-28
4.32234525680542,1991-10-29
4.604238986968994,1991-10-30
4.478953838348389,1991-10-31
4.510275840759277,1991-11-01
4.384987831115723,1991-11-04
4.478953838348389,1991-11-05
4.541594982147217,1991-11-06
4.854805946350098,1991-11-07
4.870471000671387,1991-11-08
4.823488235473633,1991-11-11
4.90178918838501,1991-11-12
4.6982035636901855,1991-11-13
4.572916030883789,1991-11-14
4.25970458984375,1991-11-15
4.510275840759277,1991-11-18
4.384987831115723,1991-11-19
4.353667259216309,1991-11-20
4.510275840759277,1991-11-21
4.431972503662109,1991-11-22
4.363534450531006,1991-11-25
4.489105224609375,1991-11-26
4.520498752593994,1991-11-27
4.363534450531006,1991-11-29
4.489105224609375,1991-12-02
4.442015647888184,1991-12-03
4.520498752593994,1991-12-04
4.489105224609375,1991-12-05
4.520498752593994,1991-12-06
4.4577131271362305,1991-12-09
4.332143783569336,1991-12-10
4.285053730010986,1991-12-11
4.237964153289795,1991-12-12
4.2065749168396,1991-12-13
4.175181865692139,1991-12-16
3.9868290424346924,1991-12-17
3.9868290424346924,1991-12-18
4.049612522125244,1991-12-19
4.2065749168396,1991-12-20
4.4577131271362305,1991-12-23
4.489105224609375,1991-12-24
4.520498752593994,1991-12-26
4.394927024841309,1991-12-27
4.4577131271362305,1991-12-30
4.520498752593994,1991-12-31
4.834420204162598,1992-01-02
4.834420204162598,1992-01-03
4.803028106689453,1992-01-06
4.803028106689453,1992-01-07
4.771634101867676,1992-01-08
4.489105224609375,1992-01-09
4.520498752593994,1992-01-10
4.520498752593994,1992-01-13
4.646068096160889,1992-01-14
4.740242958068848,1992-01-15
4.740242958068848,1992-01-16
4.865810394287109,1992-01-17
4.614673137664795,1992-01-20
4.551889419555664,1992-01-21
4.959989547729492,1992-01-22
4.991383075714111,1992-01-23
4.944293975830078,1992-01-24
4.8972063064575195,1992-01-27
4.8972063064575195,1992-01-28
4.771634101867676,1992-01-29
4.677459239959717,1992-01-30
4.646068096160889,1992-01-31
4.646068096160889,1992-02-03
4.803028106689453,1992-02-04
5.085555553436279,1992-02-05
5.116950511932373,1992-02-06
5.1797356605529785,1992-02-07
5.1797356605529785,1992-02-10
5.085555553436279,1992-02-11
5.336698055267334,1992-02-12
5.273914337158203,1992-02-13
5.211126804351807,1992-02-14
5.02277135848999,1992-02-18
5.054164886474609,1992-02-19
5.1797356605529785,1992-02-20
4.865810394287109,1992-02-21
5.02277135848999,1992-02-24
4.907020092010498,1992-02-25
5.111478805541992,1992-02-26
5.064295291900635,1992-02-27
4.969928741455078,1992-02-28
5.095747947692871,1992-03-02
4.907020092010498,1992-03-03
4.938474178314209,1992-03-04
4.907020092010498,1992-03-05
4.907020092010498,1992-03-06
4.969928741455078,1992-03-09
5.032837390899658,1992-03-10
5.001386642456055,1992-03-11
4.985658168792725,1992-03-12
5.032837390899658,1992-03-13
5.158660411834717,1992-03-16
5.017111778259277,1992-03-17
4.8441081047058105,1992-03-18
4.7025580406188965,1992-03-19
4.623921871185303,1992-03-20
4.639649391174316,1992-03-23
4.623921871185303,1992-03-24
4.482371807098389,1992-03-25
4.576735973358154,1992-03-26
4.529556751251221,1992-03-27
4.6553778648376465,1992-03-30
4.6553778648376465,1992-03-31
4.718286991119385,1992-04-01
4.592465400695801,1992-04-02
4.388006210327148,1992-04-03
4.46664571762085,1992-04-06
4.340824604034424,1992-04-07
4.309370994567871,1992-04-08
4.435190677642822,1992-04-09
4.277916431427002,1992-04-10
4.183549404144287,1992-04-13
4.277916431427002,1992-04-14
4.152093410491943,1992-04-15
4.057726860046387,1992-04-16
3.963361978530884,1992-04-20
4.120639324188232,1992-04-21
4.152093410491943,1992-04-22
4.120639324188232,1992-04-23
4.136368274688721,1992-04-24
4.089181900024414,1992-04-27
4.136368274688721,1992-04-28
4.277916431427002,1992-04-29
4.309370994567871,1992-04-30
4.120639324188232,1992-05-01
4.372276782989502,1992-05-04
4.372276782989502,1992-05-05
4.340824604034424,1992-05-06
4.309370994567871,1992-05-07
4.199276447296143,1992-05-08
4.277916431427002,1992-05-11
4.120639324188232,1992-05-12
4.152093410491943,1992-05-13
4.026272296905518,1992-05-14
4.057726860046387,1992-05-15
4.026272296905518,1992-05-18
4.089181900024414,1992-05-19
4.120639324188232,1992-05-20
4.057726860046387,1992-05-21
3.963361978530884,1992-05-22
4.004986763000488,1992-05-26
3.941917657852173,1992-05-27
3.989219903945923,1992-05-28
4.020753383636475,1992-05-29
4.068059921264648,1992-06-01
4.036522388458252,1992-06-02
4.036522388458252,1992-06-03
3.97345232963562,1992-06-04
3.847310781478882,1992-06-05
3.800008535385132,1992-06-08
3.752706527709961,1992-06-09
3.7684719562530518,1992-06-10
3.784240961074829,1992-06-11
3.815777540206909,1992-06-12
3.800008535385132,1992-06-15
3.7211687564849854,1992-06-16
3.7211687564849854,1992-06-17
3.6896347999572754,1992-06-18
3.6580989360809326,1992-06-19
3.6896347999572754,1992-06-22
3.53195858001709,1992-06-23
3.5004212856292725,1992-06-24
3.4688873291015625,1992-06-25
3.4688873291015625,1992-06-26
3.53195858001709,1992-06-29
3.5634944438934326,1992-06-30
3.5634944438934326,1992-07-01
3.4688873291015625,1992-07-02
3.405816078186035,1992-07-06
3.2481396198272705,1992-07-07
3.3427464962005615,1992-07-08
3.437352418899536,1992-07-09
3.5161900520324707,1992-07-10
3.53195858001709,1992-07-13
3.626563310623169,1992-07-14
3.5950286388397217,1992-07-15
3.484654426574707,1992-07-16
3.405816078186035,1992-07-17
3.3427464962005615,1992-07-20
3.374283790588379,1992-07-21
3.2954418659210205,1992-07-22
3.3112094402313232,1992-07-23
3.2954418659210205,1992-07-24
3.3427464962005615,1992-07-27
3.437352418899536,1992-07-28
3.5004212856292725,1992-07-29
3.6738665103912354,1992-07-30
3.626563310623169,1992-07-31
3.6580989360809326,1992-08-03
3.5634944438934326,1992-08-04
3.5950286388397217,1992-08-05
3.626563310623169,1992-08-06
3.5634944438934326,1992-08-07
3.5004212856292725,1992-08-10
3.3585145473480225,1992-08-11
3.5950286388397217,1992-08-12
3.53195858001709,1992-08-13
3.5634944438934326,1992-08-14
3.5950286388397217,1992-08-17
3.626563310623169,1992-08-18
3.5950286388397217,1992-08-19
3.6896347999572754,1992-08-20
3.5950286388397217,1992-08-21
3.547725200653076,1992-08-24
3.5104074478149414,1992-08-25
3.5420334339141846,1992-08-26
3.5104074478149414,1992-08-27
3.4787845611572266,1992-08-28
3.383906126022339,1992-08-31
3.447158098220825,1992-09-01
3.447158098220825,1992-09-02
3.5104074478149414,1992-09-03
3.4629714488983154,1992-09-04
3.4155325889587402,1992-09-08
3.6052842140197754,1992-09-09
3.7475976943969727,1992-09-10
3.6843466758728027,1992-09-11
3.8424739837646484,1992-09-14
3.8266615867614746,1992-09-15
3.7634084224700928,1992-09-16
3.62109637260437,1992-09-17
3.6052842140197754,1992-09-18
3.731783866882324,1992-09-21
3.6843466758728027,1992-09-22
3.6369082927703857,1992-09-23
3.668534517288208,1992-09-24
3.5736587047576904,1992-09-25
3.5420334339141846,1992-09-28
3.62109637260437,1992-09-29
3.6052842140197754,1992-09-30
3.668534517288208,1992-10-01
3.62109637260437,1992-10-02
3.795034170150757,1992-10-05
3.779221296310425,1992-10-06
3.7475976943969727,1992-10-07
3.795034170150757,1992-10-08
3.795034170150757,1992-10-09
3.8582863807678223,1992-10-12
3.8266615867614746,1992-10-13
3.889911413192749,1992-10-14
3.9215354919433594,1992-10-15
4.206165790557861,1992-10-16
4.190351963043213,1992-10-19
4.269413471221924,1992-10-20
4.380103588104248,1992-10-21
4.111288547515869,1992-10-22
4.079661846160889,1992-10-23
4.269413471221924,1992-10-26
4.206165790557861,1992-10-27
4.411728382110596,1992-10-28
4.269413471221924,1992-10-29
4.253602027893066,1992-10-30
4.364292144775391,1992-11-02
4.190351963043213,1992-11-03
4.111288547515869,1992-11-04
4.063848495483398,1992-11-05
4.048038482666016,1992-11-06
3.9531619548797607,1992-11-09
4.016410827636719,1992-11-10
4.459167957305908,1992-11-11
4.6172919273376465,1992-11-12
4.743793964385986,1992-11-13
4.601480484008789,1992-11-16
4.5224175453186035,1992-11-17
4.554043769836426,1992-11-18
4.6172919273376465,1992-11-19
4.743793964385986,1992-11-20
4.747592449188232,1992-11-23
4.842545986175537,1992-11-24
4.810892581939697,1992-11-25
4.842545986175537,1992-11-27
4.7792463302612305,1992-11-30
4.684293270111084,1992-12-01
4.747592449188232,1992-12-02
4.842545986175537,1992-12-03
4.842545986175537,1992-12-04
4.5576887130737305,1992-12-07
4.589339256286621,1992-12-08
4.431087970733643,1992-12-09
4.415261268615723,1992-12-10
4.494386196136475,1992-12-11
4.462737560272217,1992-12-14
4.494386196136475,1992-12-15
4.526039123535156,1992-12-16
4.82672119140625,1992-12-17
4.684293270111084,1992-12-18
4.905844688415527,1992-12-21
4.715942859649658,1992-12-22
4.684293270111084,1992-12-23
4.6209869384765625,1992-12-24
4.715942859649658,1992-12-28
4.795069217681885,1992-12-29
5.064098358154297,1992-12-30
4.905844688415527,1992-12-31
4.7792463302612305,1993-01-04
4.7792463302612305,1993-01-05
4.921670913696289,1993-01-06
4.795069217681885,1993-01-07
4.937495708465576,1993-01-08
4.9691481590271,1993-01-11
4.937495708465576,1993-01-12
5.000801086425781,1993-01-13
5.064098358154297,1993-01-14
5.032449245452881,1993-01-15
4.937495708465576,1993-01-18
4.937495708465576,1993-01-19
4.842545986175537,1993-01-20
4.7792463302612305,1993-01-21
4.8741960525512695,1993-01-22
5.048276424407959,1993-01-25
5.016619682312012,1993-01-26
4.9849700927734375,1993-01-27
4.953320503234863,1993-01-28
4.9691481590271,1993-01-29
5.380607604980469,1993-02-01
5.25400447845459,1993-02-02
5.301477432250977,1993-02-03
5.491382122039795,1993-02-04
5.285653114318848,1993-02-05
5.222352504730225,1993-02-08
5.159049987792969,1993-02-09
5.190700531005859,1993-02-10
5.25400447845459,1993-02-11
5.206526279449463,1993-02-12
4.8741960525512695,1993-02-16
4.652642250061035,1993-02-17
4.684293270111084,1993-02-18
4.668465614318848,1993-02-19
4.905844688415527,1993-02-22
4.171204566955566,1993-02-23
4.409108638763428,1993-02-24
4.345666885375977,1993-02-25
4.187067985534668,1993-02-26
4.060185432434082,1993-03-01
4.266367435455322,1993-03-02
4.21878719329834,1993-03-03
4.123625755310059,1993-03-04
4.313946723937988,1993-03-05
4.361526966094971,1993-03-08
4.0919060707092285,1993-03-09
4.155346870422363,1993-03-10
4.076044082641602,1993-03-11
4.0919060707092285,1993-03-12
4.187067985534668,1993-03-15
4.123625755310059,1993-03-16
4.028465270996094,1993-03-17
4.012604713439941,1993-03-18
4.028465270996094,1993-03-19
4.012604713439941,1993-03-22
4.060185432434082,1993-03-23
4.060185432434082,1993-03-24
4.123625755310059,1993-03-25
4.012604713439941,1993-03-26
4.0919060707092285,1993-03-29
3.980886220932007,1993-03-30
4.155346870422363,1993-03-31
4.028465270996094,1993-04-01
3.7747042179107666,1993-04-02
3.8698649406433105,1993-04-05
3.822283983230591,1993-04-06
3.7588446140289307,1993-04-07
3.838144063949585,1993-04-08
3.838144063949585,1993-04-12
3.8857223987579346,1993-04-13
3.7747042179107666,1993-04-14
3.6795427799224854,1993-04-15
3.616102695465088,1993-04-16
3.806422710418701,1993-04-19
3.806422710418701,1993-04-20
3.7112629413604736,1993-04-21
3.695403575897217,1993-04-22
3.631962776184082,1993-04-23
3.616102695465088,1993-04-26
3.663682699203491,1993-04-27
3.7747042179107666,1993-04-28
3.742983818054199,1993-04-29
3.5526609420776367,1993-04-30
3.7112629413604736,1993-05-03
3.742983818054199,1993-05-04
3.9333043098449707,1993-05-05
3.9967451095581055,1993-05-06
3.965024948120117,1993-05-07
3.8698649406433105,1993-05-10
3.806422710418701,1993-05-11
3.6478230953216553,1993-05-12
3.5209407806396484,1993-05-13
3.536801815032959,1993-05-14
3.5209407806396484,1993-05-17
3.616102695465088,1993-05-18
3.838144063949585,1993-05-19
3.806422710418701,1993-05-20
3.838144063949585,1993-05-21
3.753530740737915,1993-05-24
3.753530740737915,1993-05-25
3.833054304122925,1993-05-26
3.864863634109497,1993-05-27
3.8171489238739014,1993-05-28
3.753530740737915,1993-06-01
3.753530740737915,1993-06-02
3.7217206954956055,1993-06-03
3.658102035522461,1993-06-04
3.689911365509033,1993-06-07
3.689911365509033,1993-06-08
3.658102035522461,1993-06-09
3.6262919902801514,1993-06-10
3.7217206954956055,1993-06-11
3.7217206954956055,1993-06-14
3.753530740737915,1993-06-15
3.689911365509033,1993-06-16
3.594482898712158,1993-06-17
3.4672443866729736,1993-06-18
3.435434579849243,1993-06-21
3.3400068283081055,1993-06-22
3.2445764541625977,1993-06-23
3.2763850688934326,1993-06-24
3.3718152046203613,1993-06-25
3.6103873252868652,1993-06-28
3.6262919902801514,1993-06-29
3.562671422958374,1993-06-30
3.435434579849243,1993-07-01
3.3400068283081055,1993-07-02
3.3400068283081055,1993-07-06
3.308194637298584,1993-07-07
3.403625011444092,1993-07-08
3.403625011444092,1993-07-09
3.4672443866729736,1993-07-12
3.5308620929718018,1993-07-13
3.594482898712158,1993-07-14
3.5308620929718018,1993-07-15
3.499054193496704,1993-07-16
3.3718152046203613,1993-07-19
3.435434579849243,1993-07-20
3.435434579849243,1993-07-21
3.403625011444092,1993-07-22
3.435434579849243,1993-07-23
3.4672443866729736,1993-07-26
3.4672443866729736,1993-07-27
3.403625011444092,1993-07-28
