GEN,Date
0.466310054063797,1990-04-09
0.4604812264442444,1990-04-10
0.4604812264442444,1990-04-11
0.4604812264442444,1990-04-12
0.4488234221935272,1990-04-16
0.4488234221935272,1990-04-17
0.4429946541786194,1990-04-18
0.4488234221935272,1990-04-19
0.4488234221935272,1990-04-20
0.4371657073497772,1990-04-23
0.4429946541786194,1990-04-24
0.4488234221935272,1990-04-25
0.4488234221935272,1990-04-26
0.4604812264442444,1990-04-27
0.4721390902996063,1990-04-30
0.466310054063797,1990-05-01
0.466310054063797,1990-05-02
0.4837968051433563,1990-05-03
0.48962560296058655,1990-05-04
0.48962560296058655,1990-05-07
0.4837968051433563,1990-05-08
0.48962560296058655,1990-05-09
0.4867112934589386,1990-05-10
0.5012832880020142,1990-05-11
0.5245988965034485,1990-05-14
0.5362565517425537,1990-05-15
0.5362565517425537,1990-05-16
0.5245988965034485,1990-05-17
0.5333423614501953,1990-05-18
0.5654010772705078,1990-05-21
0.559572160243988,1990-05-22
0.547914445400238,1990-05-23
0.559572160243988,1990-05-24
0.5537430644035339,1990-05-25
0.5654010772705078,1990-05-29
0.5712298154830933,1990-05-30
0.5537430644035339,1990-05-31
0.5420854091644287,1990-06-01
0.547914445400238,1990-06-04
0.5362565517425537,1990-06-05
0.5420854091644287,1990-06-06
0.547914445400238,1990-06-07
0.5450002551078796,1990-06-08
0.547914445400238,1990-06-11
0.547914445400238,1990-06-12
0.5537430644035339,1990-06-13
0.559572160243988,1990-06-14
0.5654010772705078,1990-06-15
0.5537430644035339,1990-06-18
0.559572160243988,1990-06-19
0.559572160243988,1990-06-20
0.559572160243988,1990-06-21
0.5712298154830933,1990-06-22
0.5770588517189026,1990-06-25
0.5828877091407776,1990-06-26
0.5770588517189026,1990-06-27
0.588716447353363,1990-06-28
0.6003744006156921,1990-06-29
0.6178607940673828,1990-07-02
0.6411764025688171,1990-07-03
0.6324331760406494,1990-07-05
0.6236896514892578,1990-07-06
0.6120320558547974,1990-07-09
0.5945455431938171,1990-07-10
0.6120320558547974,1990-07-11
0.6120320558547974,1990-07-12
0.6120320558547974,1990-07-13
0.6178607940673828,1990-07-16
0.6178607940673828,1990-07-17
0.6178607940673828,1990-07-18
0.6120320558547974,1990-07-19
0.6062031984329224,1990-07-20
0.5945455431938171,1990-07-23
0.5537430644035339,1990-07-24
0.5654010772705078,1990-07-25
0.5654010772705078,1990-07-26
0.5537430644035339,1990-07-27
0.559572160243988,1990-07-30
0.5712298154830933,1990-07-31
0.559572160243988,1990-08-01
0.5566576719284058,1990-08-02
0.5187700986862183,1990-08-03
0.4488234221935272,1990-08-06
0.4604812264442444,1990-08-07
0.5071123242378235,1990-08-08
0.49836912751197815,1990-08-09
0.4721390902996063,1990-08-10
0.48962560296058655,1990-08-13
0.5012832880020142,1990-08-14
0.5420854091644287,1990-08-15
0.5304277539253235,1990-08-16
0.5304277539253235,1990-08-17
0.5362565517425537,1990-08-20
0.5245988965034485,1990-08-21
0.5129411220550537,1990-08-22
0.48962560296058655,1990-08-23
0.5012832880020142,1990-08-24
0.5187700986862183,1990-08-27
0.5187700986862183,1990-08-28
0.5129411220550537,1990-08-29
0.5129411220550537,1990-08-30
0.5129411220550537,1990-08-31
0.5654010772705078,1990-09-04
0.5420854091644287,1990-09-05
0.5129411220550537,1990-09-06
0.5187700986862183,1990-09-07
0.5245988965034485,1990-09-10
0.5304277539253235,1990-09-11
0.5537430644035339,1990-09-12
0.5537430644035339,1990-09-13
0.5712298154830933,1990-09-14
0.5770588517189026,1990-09-17
0.5712298154830933,1990-09-18
0.559572160243988,1990-09-19
0.5362565517425537,1990-09-20
0.5304277539253235,1990-09-21
0.5129411220550537,1990-09-24
0.5420854091644287,1990-09-25
0.5304277539253235,1990-09-26
0.5333423614501953,1990-09-27
0.5537430644035339,1990-09-28
0.559572160243988,1990-10-01
0.559572160243988,1990-10-02
0.5420854091644287,1990-10-03
0.547914445400238,1990-10-04
0.5245988965034485,1990-10-05
0.5245988965034485,1990-10-08
0.466310054063797,1990-10-09
0.451738178730011,1990-10-10
0.45465242862701416,1990-10-11
0.45465242862701416,1990-10-12
0.466310054063797,1990-10-15
0.4313367009162903,1990-10-16
0.4429946541786194,1990-10-17
0.49545443058013916,1990-10-18
0.5187700986862183,1990-10-19
0.5129411220550537,1990-10-22
0.5129411220550537,1990-10-23
0.5012832880020142,1990-10-24
0.48962560296058655,1990-10-25
0.47796785831451416,1990-10-26
0.4721390902996063,1990-10-29
0.466310054063797,1990-10-30
0.45465242862701416,1990-10-31
0.45465242862701416,1990-11-01
0.47796785831451416,1990-11-02
0.4867112934589386,1990-11-05
0.4837968051433563,1990-11-06
0.4604812264442444,1990-11-07
0.4692246913909912,1990-11-08
0.48962560296058655,1990-11-09
0.5187700986862183,1990-11-12
0.5071123242378235,1990-11-13
0.5071123242378235,1990-11-14
0.5129411220550537,1990-11-15
0.5158557891845703,1990-11-16
0.5187700986862183,1990-11-19
0.5187700986862183,1990-11-20
0.5245988965034485,1990-11-21
0.5245988965034485,1990-11-23
0.5245988965034485,1990-11-26
0.5245988965034485,1990-11-27
0.5245988965034485,1990-11-28
0.5187700986862183,1990-11-29
0.5216845870018005,1990-11-30
0.5362565517425537,1990-12-03
0.5712298154830933,1990-12-04
0.6003744006156921,1990-12-05
0.5858022570610046,1990-12-06
0.5858022570610046,1990-12-07
0.5770588517189026,1990-12-10
0.588716447353363,1990-12-11
0.588716447353363,1990-12-12
0.588716447353363,1990-12-13
0.6003744006156921,1990-12-14
0.6120320558547974,1990-12-17
0.6586630344390869,1990-12-18
0.6761497259140015,1990-12-19
0.6878072619438171,1990-12-20
0.6703208684921265,1990-12-21
0.6644919514656067,1990-12-24
0.6470052003860474,1990-12-26
0.6120320558547974,1990-12-27
0.6120320558547974,1990-12-28
0.6236896514892578,1990-12-31
0.6295186281204224,1991-01-02
0.6236896514892578,1991-01-03
0.6236896514892578,1991-01-04
0.6207755208015442,1991-01-07
0.6528341174125671,1991-01-08
0.6470052003860474,1991-01-09
0.6644919514656067,1991-01-10
0.6761497259140015,1991-01-11
0.6878072619438171,1991-01-14
0.6819786429405212,1991-01-15
0.7344384789466858,1991-01-16
0.7577540278434753,1991-01-17
0.8218714594841003,1991-01-18
0.7868982553482056,1991-01-21
0.7898131012916565,1991-01-22
0.7752404808998108,1991-01-23
0.8102136850357056,1991-01-24
0.8510158658027649,1991-01-25
0.8335292339324951,1991-01-28
0.8335292339324951,1991-01-29
0.8568449020385742,1991-01-30
0.8568449020385742,1991-01-31
0.8743314146995544,1991-02-01
0.8626734018325806,1991-02-04
0.9559357166290283,1991-02-05
0.9501067399978638,1991-02-06
0.8743314146995544,1991-02-07
0.9180481433868408,1991-02-08
0.9588502049446106,1991-02-11
1.0200536251068115,1991-02-12
0.9967378973960876,1991-02-13
0.9792512059211731,1991-02-14
0.9850799441337585,1991-02-15
1.0200536251068115,1991-02-19
0.9909088611602783,1991-02-20
1.0083956718444824,1991-02-21
0.9792512059211731,1991-02-22
0.9267911911010742,1991-02-25
0.9850799441337585,1991-02-26
1.031711220741272,1991-02-27
1.0171388387680054,1991-02-28
1.014224648475647,1991-03-01
1.0025665760040283,1991-03-04
0.9734223484992981,1991-03-05
1.0375401973724365,1991-03-06
1.031711220741272,1991-03-07
1.031711220741272,1991-03-08
0.9675936102867126,1991-03-11
0.9734223484992981,1991-03-12
1.0025665760040283,1991-03-13
1.0025665760040283,1991-03-14
0.9792512059211731,1991-03-15
0.9675936102867126,1991-03-18
0.9471927285194397,1991-03-19
1.0433690547943115,1991-03-20
1.066684365272522,1991-03-21
1.0433690547943115,1991-03-22
1.0433690547943115,1991-03-25
1.095828890800476,1991-03-26
1.1512035131454468,1991-03-27
1.1249727010726929,1991-03-28
1.1366312503814697,1991-04-01
1.171604037284851,1991-04-02
1.2240641117095947,1991-04-03
1.2823528051376343,1991-04-04
1.2357215881347656,1991-04-05
1.1686898469924927,1991-04-08
1.1249727010726929,1991-04-09
1.1657754182815552,1991-04-10
1.2124063968658447,1991-04-11
1.1832621097564697,1991-04-12
1.2124063968658447,1991-04-15
1.2065774202346802,1991-04-16
1.171604037284851,1991-04-17
1.1016578674316406,1991-04-18
1.060855507850647,1991-04-19
1.078342318534851,1991-04-22
1.0841708183288574,1991-04-23
1.119144320487976,1991-04-24
1.1016578674316406,1991-04-25
1.0841708183288574,1991-04-26
1.060855507850647,1991-04-29
1.0725131034851074,1991-04-30
1.090000033378601,1991-05-01
1.1308021545410156,1991-05-02
1.119144320487976,1991-05-03
1.0812569856643677,1991-05-06
1.0433690547943115,1991-05-07
1.0200536251068115,1991-05-08
1.0462833642959595,1991-05-09
1.0550262928009033,1991-05-10
1.0725131034851074,1991-05-13
1.0725131034851074,1991-05-14
0.9675936102867126,1991-05-15
1.0083956718444824,1991-05-16
1.0200536251068115,1991-05-17
1.0025665760040283,1991-05-20
0.9646793603897095,1991-05-21
0.9675936102867126,1991-05-22
0.9967378973960876,1991-05-23
0.9967378973960876,1991-05-24
1.02296781539917,1991-05-28
1.005481481552124,1991-05-29
1.0258822441101074,1991-05-30
1.0258822441101074,1991-05-31
1.0550262928009033,1991-06-03
1.060855507850647,1991-06-04
1.0375401973724365,1991-06-05
0.9705082178115845,1991-06-06
0.9646793603897095,1991-06-07
0.9209624528884888,1991-06-10
0.9675936102867126,1991-06-11
0.9384489059448242,1991-06-12
0.9675936102867126,1991-06-13
1.0083956718444824,1991-06-14
1.031711220741272,1991-06-17
1.031711220741272,1991-06-18
1.031711220741272,1991-06-19
1.049197793006897,1991-06-20
1.060855507850647,1991-06-21
1.049197793006897,1991-06-24
1.014224648475647,1991-06-25
1.0113102197647095,1991-06-26
0.9850799441337585,1991-06-27
0.9967378973960876,1991-06-28
1.0258822441101074,1991-07-01
1.0025665760040283,1991-07-02
1.0200536251068115,1991-07-03
1.0258822441101074,1991-07-05
1.0841708183288574,1991-07-08
1.1366312503814697,1991-07-09
1.1249727010726929,1991-07-10
1.1133149862289429,1991-07-11
1.090000033378601,1991-07-12
1.1016578674316406,1991-07-15
1.0550262928009033,1991-07-16
1.060855507850647,1991-07-17
1.0725131034851074,1991-07-18
1.0725131034851074,1991-07-19
1.0725131034851074,1991-07-22
1.119144320487976,1991-07-23
1.1308021545410156,1991-07-24
1.1424596309661865,1991-07-25
1.1308021545410156,1991-07-26
1.1074861288070679,1991-07-29
1.1249727010726929,1991-07-30
1.1482887268066406,1991-07-31
1.1599466800689697,1991-08-01
1.171604037284851,1991-08-02
1.1890910863876343,1991-08-05
1.1890910863876343,1991-08-06
1.2124063968658447,1991-08-07
1.2240641117095947,1991-08-08
1.2007488012313843,1991-08-09
1.1861765384674072,1991-08-12
1.2415506839752197,1991-08-13
1.1949197053909302,1991-08-14
1.2182347774505615,1991-08-15
1.2648658752441406,1991-08-16
1.2706950902938843,1991-08-19
1.2415506839752197,1991-08-20
1.3114970922470093,1991-08-21
1.2940104007720947,1991-08-22
1.2706950902938843,1991-08-23
1.3056682348251343,1991-08-26
1.2706950902938843,1991-08-27
1.3114970922470093,1991-08-28
1.3639572858810425,1991-08-29
1.3931015729904175,1991-08-30
1.3756145238876343,1991-09-03
1.387272834777832,1991-09-04
1.3639572858810425,1991-09-05
1.381443738937378,1991-09-06
1.3639572858810425,1991-09-09
1.2940104007720947,1991-09-10
1.3173260688781738,1991-09-11
1.3639572858810425,1991-09-12
1.340641736984253,1991-09-13
1.3464701175689697,1991-09-16
1.340641736984253,1991-09-17
1.3931015729904175,1991-09-18
1.433903455734253,1991-09-19
1.4543046951293945,1991-09-20
1.4921923875808716,1991-09-23
1.5329945087432861,1991-09-24
1.5563101768493652,1991-09-25
1.5621391534805298,1991-09-26
1.5329945087432861,1991-09-27
1.4747058153152466,1991-09-30
1.4863636493682861,1991-10-01
1.4834486246109009,1991-10-02
1.4863636493682861,1991-10-03
1.4572192430496216,1991-10-04
1.445561170578003,1991-10-07
1.433903455734253,1991-10-08
1.433903455734253,1991-10-09
1.4688769578933716,1991-10-10
1.4747058153152466,1991-10-11
1.4630482196807861,1991-10-14
1.4892780780792236,1991-10-15
1.5767109394073486,1991-10-16
1.6029411554336548,1991-10-17
1.6000269651412964,1991-10-18
1.5796258449554443,1991-10-21
1.588369369506836,1991-10-22
1.6379146575927734,1991-10-23
1.5796258449554443,1991-10-24
1.5796258449554443,1991-10-25
1.5796258449554443,1991-10-28
1.5737965106964111,1991-10-29
1.5038501024246216,1991-10-30
1.4863636493682861,1991-10-31
1.4805347919464111,1991-11-01
1.4863636493682861,1991-11-04
1.4572192430496216,1991-11-05
1.387272834777832,1991-11-06
1.4105877876281738,1991-11-07
1.433903455734253,1991-11-08
1.433903455734253,1991-11-11
1.4280743598937988,1991-11-12
1.445561170578003,1991-11-13
1.433903455734253,1991-11-14
1.2765238285064697,1991-11-15
1.3289839029312134,1991-11-18
1.340641736984253,1991-11-19
1.3289839029312134,1991-11-20
1.398930311203003,1991-11-21
1.340641736984253,1991-11-22
1.3289839029312134,1991-11-25
1.3289839029312134,1991-11-26
1.3756145238876343,1991-11-27
1.422245740890503,1991-11-29
1.4105877876281738,1991-12-02
1.5271655321121216,1991-12-03
1.5971119403839111,1991-12-04
1.6437429189682007,1991-12-05
1.5971119403839111,1991-12-06
1.5271655321121216,1991-12-09
1.6554014682769775,1991-12-10
1.6670584678649902,1991-12-11
1.7836360931396484,1991-12-12
1.7486628293991089,1991-12-13
1.6554014682769775,1991-12-16
1.6437429189682007,1991-12-17
1.7719786167144775,1991-12-18
1.7952936887741089,1991-12-19
1.7370047569274902,1991-12-20
1.7952936887741089,1991-12-23
1.8419249057769775,1991-12-24
1.8885563611984253,1991-12-26
1.970159888267517,1991-12-27
2.016791343688965,1991-12-30
2.075080394744873,1991-12-31
2.028449296951294,1992-01-02
1.9934757947921753,1992-01-03
1.9818177223205566,1992-01-06
2.051764488220215,1992-01-07
2.133368730545044,1992-01-08
2.2033157348632812,1992-01-09
2.2149722576141357,1992-01-10
2.2266299724578857,1992-01-13
2.1858291625976562,1992-01-14
2.3198933601379395,1992-01-15
2.3082354068756104,1992-01-16
2.3315508365631104,1992-01-17
2.1100525856018066,1992-01-20
1.970159888267517,1992-01-21
2.086738109588623,1992-01-22
2.238288640975952,1992-01-23
2.3082354068756104,1992-01-24
2.133368730545044,1992-01-27
2.04593563079834,1992-01-28
1.9351872205734253,1992-01-29
2.0051331520080566,1992-01-30
2.098395586013794,1992-01-31
2.028449296951294,1992-02-03
2.075080394744873,1992-02-04
2.238288640975952,1992-02-05
2.2499454021453857,1992-02-06
2.156684637069702,1992-02-07
2.1100525856018066,1992-02-10
2.098395586013794,1992-02-11
2.191657781600952,1992-02-12
2.121711015701294,1992-02-13
2.063422441482544,1992-02-14
1.9818177223205566,1992-02-18
1.9585024118423462,1992-02-19
2.051764488220215,1992-02-20
2.016791343688965,1992-02-21
2.0051331520080566,1992-02-24
1.9876471757888794,1992-02-25
2.040107250213623,1992-02-26
2.086738109588623,1992-02-27
2.051764488220215,1992-02-28
2.028449296951294,1992-03-02
2.0809078216552734,1992-03-03
2.098395586013794,1992-03-04
1.9934757947921753,1992-03-05
1.9118714332580566,1992-03-06
1.9818177223205566,1992-03-09
2.040107250213623,1992-03-10
2.04593563079834,1992-03-11
1.9934757947921753,1992-03-12
2.063422441482544,1992-03-13
2.051764488220215,1992-03-16
2.145026206970215,1992-03-17
2.121711015701294,1992-03-18
2.2149722576141357,1992-03-19
2.191657781600952,1992-03-20
2.098395586013794,1992-03-23
2.06925106048584,1992-03-24
2.098395586013794,1992-03-25
2.040107250213623,1992-03-26
1.9351872205734253,1992-03-27
1.9118714332580566,1992-03-30
1.9934757947921753,1992-03-31
1.9934757947921753,1992-04-01
1.8885563611984253,1992-04-02
1.9235293865203857,1992-04-03
2.0051331520080566,1992-04-06
1.830267071723938,1992-04-07
1.8244385719299316,1992-04-08
1.9585024118423462,1992-04-09
2.0051331520080566,1992-04-10
2.075080394744873,1992-04-13
2.1100525856018066,1992-04-14
2.191657781600952,1992-04-15
2.063422441482544,1992-04-16
1.9118714332580566,1992-04-20
1.9235293865203857,1992-04-21
2.028449296951294,1992-04-22
1.9818177223205566,1992-04-23
1.9468446969985962,1992-04-24
1.8244385719299316,1992-04-27
1.7836360931396484,1992-04-28
1.9235293865203857,1992-04-29
1.9934757947921753,1992-04-30
1.9585024118423462,1992-05-01
1.970159888267517,1992-05-04
2.028449296951294,1992-05-05
1.9526736736297607,1992-05-06
1.8419249057769775,1992-05-07
1.8419249057769775,1992-05-08
1.8419249057769775,1992-05-11
1.8186097145080566,1992-05-12
1.7719786167144775,1992-05-13
1.690374732017517,1992-05-14
1.7136898040771484,1992-05-15
1.7603204250335693,1992-05-18
1.7370047569274902,1992-05-19
1.9002134799957275,1992-05-20
1.8768978118896484,1992-05-21
1.8594111204147339,1992-05-22
1.836095929145813,1992-05-26
1.882727026939392,1992-05-27
1.9235293865203857,1992-05-28
1.9759889841079712,1992-05-29
2.028449296951294,1992-06-01
2.028449296951294,1992-06-02
1.9818177223205566,1992-06-03
1.9818177223205566,1992-06-04
1.970159888267517,1992-06-05
1.9118714332580566,1992-06-08
1.865240216255188,1992-06-09
1.8885563611984253,1992-06-10
1.8477537631988525,1992-06-11
1.9118714332580566,1992-06-12
1.9934757947921753,1992-06-15
1.9002134799957275,1992-06-16
1.7894644737243652,1992-06-17
1.865240216255188,1992-06-18
1.8244385719299316,1992-06-19
1.836095929145813,1992-06-22
1.8768978118896484,1992-06-23
1.7952936887741089,1992-06-24
1.7253468036651611,1992-06-25
1.6379146575927734,1992-06-26
1.836095929145813,1992-06-29
1.7719786167144775,1992-06-30
1.8419249057769775,1992-07-01
1.7486628293991089,1992-07-02
1.6379146575927734,1992-07-06
1.398930311203003,1992-07-07
1.3639572858810425,1992-07-08
1.4164166450500488,1992-07-09
1.387272834777832,1992-07-10
1.4688769578933716,1992-07-13
1.5446522235870361,1992-07-14
1.5155080556869507,1992-07-15
1.5621391534805298,1992-07-16
1.5621391534805298,1992-07-17
1.4572192430496216,1992-07-20
1.2940104007720947,1992-07-21
0.9675936102867126,1992-07-22
0.9675936102867126,1992-07-23
0.9384489059448242,1992-07-24
0.8626734018325806,1992-07-27
0.9501067399978638,1992-07-28
0.9501067399978638,1992-07-29
1.0083956718444824,1992-07-30
0.9792512059211731,1992-07-31
0.9559357166290283,1992-08-03
0.932620108127594,1992-08-04
0.8859893083572388,1992-08-05
0.8976468443870544,1992-08-06
0.8685023784637451,1992-08-07
0.8859893083572388,1992-08-10
0.8510158658027649,1992-08-11
0.8743314146995544,1992-08-12
0.8393580317497253,1992-08-13
0.7810695767402649,1992-08-14
0.8510158658027649,1992-08-17
0.8393580317497253,1992-08-18
0.8160427808761597,1992-08-19
0.8043848276138306,1992-08-20
0.8043848276138306,1992-08-21
0.7519250512123108,1992-08-24
0.7402673959732056,1992-08-25
0.7810695767402649,1992-08-26
0.8043848276138306,1992-08-27
0.7927271723747253,1992-08-28
0.7927271723747253,1992-08-31
0.8102136850357056,1992-09-01
0.7927271723747253,1992-09-02
0.7577540278434753,1992-09-03
0.7694116830825806,1992-09-04
0.7752404808998108,1992-09-08
0.7577540278434753,1992-09-09
0.7052938938140869,1992-09-10
0.7227805852890015,1992-09-11
0.5187700986862183,1992-09-14
0.5012832880020142,1992-09-15
0.49545443058013916,1992-09-16
0.5129411220550537,1992-09-17
0.5012832880020142,1992-09-18
0.5012832880020142,1992-09-21
0.5129411220550537,1992-09-22
0.5012832880020142,1992-09-23
0.4604812264442444,1992-09-24
0.47796785831451416,1992-09-25
0.466310054063797,1992-09-28
0.4604812264442444,1992-09-29
0.4837968051433563,1992-09-30
0.47796785831451416,1992-10-01
0.48962560296058655,1992-10-02
0.33807486295700073,1992-10-05
0.3147593140602112,1992-10-06
0.3089303970336914,1992-10-07
0.28561490774154663,1992-10-08
0.2914438545703888,1992-10-09
0.32641705870628357,1992-10-12
0.3730480968952179,1992-10-13
0.42550793290138245,1992-10-14
0.4371657073497772,1992-10-15
0.4138503670692444,1992-10-16
0.4138503670692444,1992-10-19
0.41967901587486267,1992-10-20
0.4371657073497772,1992-10-21
0.5187700986862183,1992-10-22
0.547914445400238,1992-10-23
0.5071123242378235,1992-10-26
0.547914445400238,1992-10-27
0.6062031984329224,1992-10-28
0.6295186281204224,1992-10-29
0.588716447353363,1992-10-30
0.588716447353363,1992-11-02
0.5828877091407776,1992-11-03
0.5945455431938171,1992-11-04
0.6120320558547974,1992-11-05
0.5945455431938171,1992-11-06
0.5712298154830933,1992-11-09
0.588716447353363,1992-11-10
0.5770588517189026,1992-11-11
0.5828877091407776,1992-11-12
0.588716447353363,1992-11-13
0.588716447353363,1992-11-16
0.5828877091407776,1992-11-17
0.588716447353363,1992-11-18
0.588716447353363,1992-11-19
0.5828877091407776,1992-11-20
0.559572160243988,1992-11-23
0.5537430644035339,1992-11-24
0.559572160243988,1992-11-25
0.5537430644035339,1992-11-27
0.547914445400238,1992-11-30
0.559572160243988,1992-12-01
0.6703208684921265,1992-12-02
0.6528341174125671,1992-12-03
0.6295186281204224,1992-12-04
0.6528341174125671,1992-12-07
0.6644919514656067,1992-12-08
0.6528341174125671,1992-12-09
0.6528341174125671,1992-12-10
0.6586630344390869,1992-12-11
0.6586630344390869,1992-12-14
0.6353475451469421,1992-12-15
0.5770588517189026,1992-12-16
0.588716447353363,1992-12-17
