MRK,Date
0.05982152000069618,1962-11-27
0.06109437718987465,1962-11-28
0.060996294021606445,1962-11-29
0.06129007413983345,1962-11-30
0.0623670257627964,1962-12-03
0.06360778957605362,1962-12-04
0.06518310308456421,1962-12-05
0.06439553946256638,1962-12-06
0.06360778957605362,1962-12-07
0.06321384757757187,1962-12-10
0.06242620572447777,1962-12-11
0.0626230537891388,1962-12-12
0.06252466142177582,1962-12-13
0.06183529645204544,1962-12-14
0.06203235685825348,1962-12-17
0.06203235685825348,1962-12-18
0.0622292123734951,1962-12-19
0.0628199651837349,1962-12-20
0.0626230537891388,1962-12-21
0.06183529645204544,1962-12-24
0.06173687055706978,1962-12-26
0.061441630125045776,1962-12-27
0.061146169900894165,1962-12-28
0.061146169900894165,1962-12-31
0.061343003064394,1963-01-02
0.06213079392910004,1963-01-03
0.0631154328584671,1963-01-04
0.06360778957605362,1963-01-07
0.06400163471698761,1963-01-08
0.06341086328029633,1963-01-09
0.06321384757757187,1963-01-10
0.06350932270288467,1963-01-11
0.06459241360425949,1963-01-14
0.06715244054794312,1963-01-15
0.06675852835178375,1963-01-16
0.06538017839193344,1963-01-17
0.06439553946256638,1963-01-18
0.06478923559188843,1963-01-21
0.06538017839193344,1963-01-22
0.0657738745212555,1963-01-23
0.06597094237804413,1963-01-24
0.0669555515050888,1963-01-25
0.06705397367477417,1963-01-28
0.06912173330783844,1963-01-29
0.06774317473173141,1963-01-30
0.06774317473173141,1963-01-31
0.06823549419641495,1963-02-01
0.06774317473173141,1963-02-04
0.0675463154911995,1963-02-05
0.06734953820705414,1963-02-06
0.06725083291530609,1963-02-07
0.06794016808271408,1963-02-08
0.0669555515050888,1963-02-11
0.0657738745212555,1963-02-12
0.06597094237804413,1963-02-13
0.0675463154911995,1963-02-14
0.06774317473173141,1963-02-15
0.06744786351919174,1963-02-18
0.06734953820705414,1963-02-19
0.0663648322224617,1963-02-20
0.06518310308456421,1963-02-21
0.06360778957605362,1963-02-25
0.06410007178783417,1963-02-26
0.06410007178783417,1963-02-27
0.06341086328029633,1963-02-28
0.06341086328029633,1963-03-01
0.06449399888515472,1963-03-04
0.0644543245434761,1963-03-05
0.06415726244449615,1963-03-06
0.06415726244449615,1963-03-07
0.0644543245434761,1963-03-08
0.06534545868635178,1963-03-11
0.06534545868635178,1963-03-12
0.06574153900146484,1963-03-13
0.06544443219900131,1963-03-14
0.06574153900146484,1963-03-15
0.06534545868635178,1963-03-18
0.06475144624710083,1963-03-19
0.06514733284711838,1963-03-20
0.06485041975975037,1963-03-21
0.06574153900146484,1963-03-22
0.06554342061281204,1963-03-25
0.06574153900146484,1963-03-26
0.06574153900146484,1963-03-27
0.06554342061281204,1963-03-28
0.0658404752612114,1963-03-29
0.06593946367502213,1963-04-01
0.06653347611427307,1963-04-02
0.06643453240394592,1963-04-03
0.06603842228651047,1963-04-04
0.06752358376979828,1963-04-05
0.0673256516456604,1963-04-08
0.0672265961766243,1963-04-09
0.06712750345468521,1963-04-10
0.06752358376979828,1963-04-11
0.06890972703695297,1963-04-15
0.06890972703695297,1963-04-16
0.06871172040700912,1963-04-17
0.06772170215845108,1963-04-18
0.06851367652416229,1963-04-19
0.06970181316137314,1963-04-22
0.07049385458230972,1963-04-23
0.07168185710906982,1963-04-24
0.07098885625600815,1963-04-25
0.0708899274468422,1963-04-26
0.0708899274468422,1963-04-29
0.07108785957098007,1963-04-30
0.07049385458230972,1963-05-01
0.07009778916835785,1963-05-02
0.06920688599348068,1963-05-03
0.0673256516456604,1963-05-06
0.06801865249872208,1963-05-07
0.06821674108505249,1963-05-08
0.06831570714712143,1963-05-09
0.06920688599348068,1963-05-10
0.06890972703695297,1963-05-13
0.06851367652416229,1963-05-14
0.0690087229013443,1963-05-15
0.06890972703695297,1963-05-16
0.06881075352430344,1963-05-17
0.06881075352430344,1963-05-20
0.06910766661167145,1963-05-21
0.06920688599348068,1963-05-22
0.0708899274468422,1963-05-23
0.07069189101457596,1963-05-24
0.06970181316137314,1963-05-27
0.07009778916835785,1963-05-28
0.07069189101457596,1963-05-29
0.07118678838014603,1963-05-31
0.07158288359642029,1963-06-03
0.07207794487476349,1963-06-04
0.0708899274468422,1963-06-05
0.0708899274468422,1963-06-06
0.07029588520526886,1963-06-07
0.07009778916835785,1963-06-10
0.07029588520526886,1963-06-11
0.0712859109044075,1963-06-12
0.07138490676879883,1963-06-13
0.07306797802448273,1963-06-14
0.07435522228479385,1963-06-17
0.07376113533973694,1963-06-18
0.07415704429149628,1963-06-19
0.07346410304307938,1963-06-20
0.07346410304307938,1963-06-21
0.07346410304307938,1963-06-24
0.07346410304307938,1963-06-25
0.07207794487476349,1963-06-26
0.07108785957098007,1963-06-27
0.07138490676879883,1963-06-28
0.0708899274468422,1963-07-01
0.07207794487476349,1963-07-02
0.07346410304307938,1963-07-03
0.07554326206445694,1963-07-05
0.07425614446401596,1963-07-08
0.07524631172418594,1963-07-09
0.07524631172418594,1963-07-10
0.07485023140907288,1963-07-11
0.07524631172418594,1963-07-12
0.07425614446401596,1963-07-15
0.07425614446401596,1963-07-16
0.0740581601858139,1963-07-17
0.07296904176473618,1963-07-18
0.07227607071399689,1963-07-19
0.07207794487476349,1963-07-22
0.07386016845703125,1963-07-23
0.07445412129163742,1963-07-24
0.07465206831693649,1963-07-25
0.07425614446401596,1963-07-26
0.07445412129163742,1963-07-29
0.07485023140907288,1963-07-30
0.07554326206445694,1963-07-31
0.07504817843437195,1963-08-01
0.07514717429876328,1963-08-02
0.0775233805179596,1963-08-05
0.07890956103801727,1963-08-06
0.07890956103801727,1963-08-07
0.07881058752536774,1963-08-08
0.07970167696475983,1963-08-09
0.07910744100809097,1963-08-12
0.07821664214134216,1963-08-13
0.0792066678404808,1963-08-14
0.0792066678404808,1963-08-15
0.07742443680763245,1963-08-16
0.07782040536403656,1963-08-19
0.07821664214134216,1963-08-20
0.07782040536403656,1963-08-21
0.07831557840108871,1963-08-22
0.07831557840108871,1963-08-23
0.08118679374456406,1963-08-26
0.08197879791259766,1963-08-27
0.08346384018659592,1963-08-28
0.08435498923063278,1963-08-29
0.08544404804706573,1963-08-30
0.08411192148923874,1963-09-03
0.08271992951631546,1963-09-04
0.08331643790006638,1963-09-05
0.0825209990143776,1963-09-06
0.08093027025461197,1963-09-09
0.08132800459861755,1963-09-10
0.08122862130403519,1963-09-11
0.08102975785732269,1963-09-12
0.08152690529823303,1963-09-13
0.08192447572946548,1963-09-16
0.08073145896196365,1963-09-17
0.07794754952192307,1963-09-18
0.07914074510335922,1963-09-19
0.0795384868979454,1963-09-20
0.07993607223033905,1963-09-23
0.07973723858594894,1963-09-24
0.07874296605587006,1963-09-25
0.07764942198991776,1963-09-26
0.07854429632425308,1963-09-27
0.07774876058101654,1963-09-30
0.07864363491535187,1963-10-01
0.07993607223033905,1963-10-02
0.07894177734851837,1963-10-03
0.07933951914310455,1963-10-04
0.07914074510335922,1963-10-07
0.07894177734851837,1963-10-08
0.07764942198991776,1963-10-09
0.07794754952192307,1963-10-10
0.07884235680103302,1963-10-11
0.07933951914310455,1963-10-14
0.08073145896196365,1963-10-15
0.08093027025461197,1963-10-16
0.0822228491306305,1963-10-17
0.08122862130403519,1963-10-18
0.08232222497463226,1963-10-21
0.08232222497463226,1963-10-22
0.0839129164814949,1963-10-23
0.08480776846408844,1963-10-24
0.0852055549621582,1963-10-25
0.08719395846128464,1963-10-28
0.08590143918991089,1963-10-29
0.08351525664329529,1963-10-30
0.0839129164814949,1963-10-31
0.0839129164814949,1963-11-01
0.08331643790006638,1963-11-04
0.08232222497463226,1963-11-06
0.08202407509088516,1963-11-07
0.08291871100664139,1963-11-08
0.08232222497463226,1963-11-11
0.08212341368198395,1963-11-12
0.0822228491306305,1963-11-13
0.08232222497463226,1963-11-14
0.08202407509088516,1963-11-15
0.08242154121398926,1963-11-18
0.08271992951631546,1963-11-19
0.08321700990200043,1963-11-20
0.08331643790006638,1963-11-21
0.08033370226621628,1963-11-22
0.08192447572946548,1963-11-26
0.08053269237279892,1963-11-27
0.08182506263256073,1963-11-29
0.0839129164814949,1963-12-02
0.08427325636148453,1963-12-03
0.08527415245771408,1963-12-04
0.08597467839717865,1963-12-05
0.08487376570701599,1963-12-06
0.08467364311218262,1963-12-09
0.08547414094209671,1963-12-10
0.08467364311218262,1963-12-11
0.08487376570701599,1963-12-12
0.0850738137960434,1963-12-13
0.0856744721531868,1963-12-16
0.08417326211929321,1963-12-17
0.08357257395982742,1963-12-18
0.08327243477106094,1963-12-19
0.08357257395982742,1963-12-20
0.08327243477106094,1963-12-23
0.08347250521183014,1963-12-24
0.0844733864068985,1963-12-26
0.0853741392493248,1963-12-27
0.08587461709976196,1963-12-30
0.08767625689506531,1963-12-31
0.08837686479091644,1964-01-02
0.08827672898769379,1964-01-03
0.08847685158252716,1964-01-06
0.08807649463415146,1964-01-07
0.08767625689506531,1964-01-08
0.0907788947224617,1964-01-09
0.0899781584739685,1964-01-10
0.09067890793085098,1964-01-13
0.09107905626296997,1964-01-14
0.0901784896850586,1964-01-15
0.09107905626296997,1964-01-16
0.09127933531999588,1964-01-17
0.09147950261831284,1964-01-20
0.09127933531999588,1964-01-21
0.09037850052118301,1964-01-22
0.08937772363424301,1964-01-23
0.08847685158252716,1964-01-24
0.09027855843305588,1964-01-27
0.0898781344294548,1964-01-28
0.08927758038043976,1964-01-29
0.09047862142324448,1964-01-30
0.09107905626296997,1964-01-31
0.09207994490861893,1964-02-03
0.09268063306808472,1964-02-04
0.09448201954364777,1964-02-05
0.09548291563987732,1964-02-06
0.09518267214298248,1964-02-07
0.09348122775554657,1964-02-10
0.09187988936901093,1964-02-11
0.09308084100484848,1964-02-12
0.09348122775554657,1964-02-13
0.09338118135929108,1964-02-14
0.09228025376796722,1964-02-17
0.09218020737171173,1964-02-18
0.09308084100484848,1964-02-19
0.09388164430856705,1964-02-20
0.0960833951830864,1964-02-24
0.09578331559896469,1964-02-25
0.09448201954364777,1964-02-26
0.09448201954364777,1964-02-27
0.09448201954364777,1964-02-28
0.09438209980726242,1964-03-02
0.0956830382347107,1964-03-03
0.09548291563987732,1964-03-04
0.0946822315454483,1964-03-05
0.09448201954364777,1964-03-06
0.09548291563987732,1964-03-09
0.09477945417165756,1964-03-10
0.09427699446678162,1964-03-11
0.09437742829322815,1964-03-12
0.09367386251688004,1964-03-13
0.09467899799346924,1964-03-16
0.09487997740507126,1964-03-17
0.09749320149421692,1964-03-18
0.09648802131414413,1964-03-19
0.09548299014568329,1964-03-20
0.0950808972120285,1964-03-23
0.09467899799346924,1964-03-24
0.09548299014568329,1964-03-25
0.09598555415868759,1964-03-26
0.09487997740507126,1964-03-30
0.09367386251688004,1964-03-31
0.09327187389135361,1964-04-01
0.09327187389135361,1964-04-02
0.09367386251688004,1964-04-03
0.09407602995634079,1964-04-06
0.09216626733541489,1964-04-07
0.09206579625606537,1964-04-08
0.09206579625606537,1964-04-09
0.09045755118131638,1964-04-10
0.09055815637111664,1964-04-13
0.09166368097066879,1964-04-14
0.09327187389135361,1964-04-15
0.09367386251688004,1964-04-16
0.09246766567230225,1964-04-17
0.09307092428207397,1964-04-20
0.09206579625606537,1964-04-21
0.09327187389135361,1964-04-22
0.09407602995634079,1964-04-23
0.09246766567230225,1964-04-24
0.09085958451032639,1964-04-27
0.09065869450569153,1964-04-28
0.09126164764165878,1964-04-29
0.09055815637111664,1964-04-30
0.09045755118131638,1964-05-01
0.09045755118131638,1964-05-04
0.09206579625606537,1964-05-05
0.09327187389135361,1964-05-06
0.09126164764165878,1964-05-07
0.09166368097066879,1964-05-08
0.09005563706159592,1964-05-11
0.08965358138084412,1964-05-12
0.08925144374370575,1964-05-13
0.08945243805646896,1964-05-14
0.08905059099197388,1964-05-15
0.08764339983463287,1964-05-18
0.08744226396083832,1964-05-19
0.08764339983463287,1964-05-20
0.08704035729169846,1964-05-21
0.08724134415388107,1964-05-22
0.08794481307268143,1964-05-25
0.08754291385412216,1964-05-26
0.0859345868229866,1964-05-27
0.08472860604524612,1964-05-28
0.08382394909858704,1964-06-01
0.08442702144384384,1964-06-02
0.08442702144384384,1964-06-03
0.08322099596261978,1964-06-04
0.0841255933046341,1964-06-05
0.08472860604524612,1964-06-08
0.08486181497573853,1964-06-09
0.08455881476402283,1964-06-10
0.0866803377866745,1964-06-11
0.08940798044204712,1964-06-12
0.08940798044204712,1964-06-15
0.08849886059761047,1964-06-16
0.09001429378986359,1964-06-17
0.08849886059761047,1964-06-18
0.09001429378986359,1964-06-19
0.08880189061164856,1964-06-22
0.09001429378986359,1964-06-23
0.0903172418475151,1964-06-24
0.0903172418475151,1964-06-25
0.0903172418475151,1964-06-26
0.09152968972921371,1964-06-29
0.0903172418475151,1964-06-30
0.09243884682655334,1964-07-01
0.09213576465845108,1964-07-02
0.09546956419944763,1964-07-06
0.09637881815433502,1964-07-07
0.09698488563299179,1964-07-08
0.09668199717998505,1964-07-09
0.09880352765321732,1964-07-10
0.10153118520975113,1964-07-13
0.100015789270401,1964-07-14
0.10062184184789658,1964-07-15
0.10062184184789658,1964-07-16
0.10153118520975113,1964-07-17
0.10092496871948242,1964-07-20
0.10062184184789658,1964-07-21
0.09850036352872849,1964-07-22
0.09668199717998505,1964-07-23
0.098197340965271,1964-07-24
0.09850036352872849,1964-07-27
0.09789425134658813,1964-07-28
0.09728817641735077,1964-07-29
0.09880352765321732,1964-07-30
0.10031891614198685,1964-07-31
0.09940960258245468,1964-08-03
0.09698488563299179,1964-08-04
0.09759102761745453,1964-08-05
0.09698488563299179,1964-08-06
0.09789425134658813,1964-08-07
0.098197340965271,1964-08-10
0.09759102761745453,1964-08-11
0.09910646080970764,1964-08-12
0.10183428227901459,1964-08-13
0.10304655879735947,1964-08-14
0.10728966444730759,1964-08-17
0.10698667913675308,1964-08-18
0.10547114908695221,1964-08-19
0.10244040936231613,1964-08-20
0.10183428227901459,1964-08-21
0.10213727504014969,1964-08-24
0.10062184184789658,1964-08-25
0.09789425134658813,1964-08-26
0.09850036352872849,1964-08-27
0.09789425134658813,1964-08-28
0.098197340965271,1964-08-31
0.09637881815433502,1964-09-01
0.09759102761745453,1964-09-02
0.09850036352872849,1964-09-03
0.10122811794281006,1964-09-04
0.10288393497467041,1964-09-08
0.10744969546794891,1964-09-09
0.10410144180059433,1964-09-10
0.10440585017204285,1964-09-11
0.10501468181610107,1964-09-14
0.10471029579639435,1964-09-15
0.105623260140419,1964-09-16
0.10592783242464066,1964-09-17
0.1083630621433258,1964-09-18
0.1065366193652153,1964-09-21
0.10684098303318024,1964-09-22
0.10471029579639435,1964-09-23
0.1065366193652153,1964-09-24
0.10471029579639435,1964-09-25
0.105623260140419,1964-09-28
0.1053190603852272,1964-09-29
0.10501468181610107,1964-09-30
0.10592783242464066,1964-10-01
0.1065366193652153,1964-10-02
0.1071452796459198,1964-10-05
0.10592783242464066,1964-10-06
0.10775409638881683,1964-10-07
0.11079797148704529,1964-10-08
0.11171115934848785,1964-10-09
0.1123199611902237,1964-10-12
0.11079797148704529,1964-10-13
0.1095803827047348,1964-10-14
0.11018924415111542,1964-10-15
0.11049370467662811,1964-10-16
0.11140691488981247,1964-10-19
0.11201559007167816,1964-10-20
0.11049370467662811,1964-10-21
0.10897178947925568,1964-10-22
0.11201559007167816,1964-10-23
0.11201559007167816,1964-10-26
0.1111023873090744,1964-10-27
0.10988487303256989,1964-10-28
0.1095803827047348,1964-10-29
0.1095803827047348,1964-10-30
0.11353763937950134,1964-11-02
0.11445073038339615,1964-11-04
0.11749470233917236,1964-11-05
0.11536388844251633,1964-11-06
0.1162770688533783,1964-11-09
0.11658148467540741,1964-11-10
0.11719024181365967,1964-11-11
0.11597277969121933,1964-11-12
0.11901652067899704,1964-11-13
0.11779904365539551,1964-11-16
0.11992967128753662,1964-11-17
0.11840775609016418,1964-11-18
0.11901652067899704,1964-11-19
0.11840775609016418,1964-11-20
0.1162770688533783,1964-11-23
0.11810345202684402,1964-11-24
0.11749470233917236,1964-11-25
0.11384189128875732,1964-11-27
0.11445073038339615,1964-11-30
0.1166042760014534,1964-12-01
0.1166042760014534,1964-12-02
0.11752724647521973,1964-12-03
0.1166042760014534,1964-12-04
0.11721973866224289,1964-12-07
0.11506588757038116,1964-12-08
0.11691194027662277,1964-12-09
0.11506588757038116,1964-12-10
0.1147584393620491,1964-12-11
0.11229698359966278,1964-12-14
0.11075859516859055,1964-12-15
0.11075859516859055,1964-12-16
0.11321999877691269,1964-12-17
0.11198924481868744,1964-12-18
0.11414308100938797,1964-12-21
0.11321999877691269,1964-12-22
0.11568137258291245,1964-12-23
0.12152697890996933,1964-12-24
0.11998862028121948,1964-12-28
0.12060382962226868,1964-12-29
0.12152697890996933,1964-12-30
0.1221422478556633,1964-12-31
0.11937330663204193,1965-01-04
0.12091170251369476,1965-01-05
0.1212192103266716,1965-01-06
0.1230652704834938,1965-01-07
0.12614184617996216,1965-01-08
0.12860317528247833,1965-01-11
0.132295161485672,1965-01-12
0.13291049003601074,1965-01-13
0.12921850383281708,1965-01-14
0.12983380258083344,1965-01-15
0.12891075015068054,1965-01-18
0.12891075015068054,1965-01-19
0.1267572045326233,1965-01-20
0.1258341670036316,1965-01-21
0.12737254798412323,1965-01-22
0.12491106241941452,1965-01-25
0.1258341670036316,1965-01-26
0.12521892786026,1965-01-27
0.12552659213542938,1965-01-28
0.12737254798412323,1965-01-29
0.12921850383281708,1965-02-01
0.12891075015068054,1965-02-02
0.1276801973581314,1965-02-03
0.12798772752285004,1965-02-04
0.1276801973581314,1965-02-05
0.1267572045326233,1965-02-08
0.1258341670036316,1965-02-09
0.12706486880779266,1965-02-10
0.12614184617996216,1965-02-11
0.12552659213542938,1965-02-12
0.12491106241941452,1965-02-15
0.1258341670036316,1965-02-16
0.12521892786026,1965-02-17
0.12983380258083344,1965-02-18
0.12921850383281708,1965-02-19
0.12952610850334167,1965-02-23
0.12891075015068054,1965-02-24
0.12737254798412323,1965-02-25
0.12706486880779266,1965-02-26
0.12798772752285004,1965-03-01
0.12798772752285004,1965-03-02
0.12491106241941452,1965-03-03
0.12491106241941452,1965-03-04
0.12491106241941452,1965-03-05
0.12737254798412323,1965-03-08
0.13046406209468842,1965-03-09
0.1313914954662323,1965-03-10
0.1347922384738922,1965-03-11
0.13448315858840942,1965-03-12
0.1320098638534546,1965-03-15
0.12984570860862732,1965-03-16
0.12737250328063965,1965-03-17
0.13046406209468842,1965-03-18
0.133555606007576,1965-03-19
0.1323188692331314,1965-03-22
0.13262808322906494,1965-03-23
0.13262808322906494,1965-03-24
0.13108226656913757,1965-03-25
0.12922754883766174,1965-03-26
0.1301548033952713,1965-03-29
0.13046406209468842,1965-03-30
0.1282999962568283,1965-03-31
0.1282999962568283,1965-04-01
0.12922754883766174,1965-04-02
0.1307733654975891,1965-04-05
0.12984570860862732,1965-04-06
0.12984570860862732,1965-04-07
0.1338646411895752,1965-04-08
0.133555606007576,1965-04-09
0.1338646411895752,1965-04-12
0.1347922384738922,1965-04-13
0.13602900505065918,1965-04-14
0.1341738998889923,1965-04-15
0.1347922384738922,1965-04-19
0.13541047275066376,1965-04-20
0.13664722442626953,1965-04-21
0.14159347116947174,1965-04-22
0.143448606133461,1965-04-23
0.14468520879745483,1965-04-26
0.14684930443763733,1965-04-27
0.14623098075389862,1965-04-28
0.14283034205436707,1965-04-29
0.1403571367263794,1965-04-30
0.14221198856830597,1965-05-03
0.14313919842243195,1965-05-04
0.14097531139850616,1965-05-05
0.14190275967121124,1965-05-06
0.14283034205436707,1965-05-07
0.14221198856830597,1965-05-10
0.14190275967121124,1965-05-11
0.14128455519676208,1965-05-12
0.14128455519676208,1965-05-13
0.14252111315727234,1965-05-14
0.14128455519676208,1965-05-17
0.13881126046180725,1965-05-18
0.13602900505065918,1965-05-19
0.13602900505065918,1965-05-20
0.13726550340652466,1965-05-21
0.13541047275066376,1965-05-24
0.13510142266750336,1965-05-25
0.13510142266750336,1965-05-26
0.1357196718454361,1965-05-27
0.13541047275066376,1965-05-28
0.13541047275066376,1965-06-01
0.133555606007576,1965-06-02
0.1341738998889923,1965-06-03
0.1323188692331314,1965-06-04
0.1301548033952713,1965-06-07
0.1298442780971527,1965-06-08
0.1304655224084854,1965-06-09
0.12891234457492828,1965-06-10
0.13357184827327728,1965-06-11
0.1307760328054428,1965-06-14
0.1366782784461975,1965-06-15
0.1397845298051834,1965-06-16
0.13947373628616333,1965-06-17
0.14009509980678558,1965-06-18
0.14102713763713837,1965-06-21
0.14040589332580566,1965-06-22
