MRO,Date
0.4323410093784332,1963-01-17
0.4334816336631775,1963-01-18
0.43005937337875366,1963-01-21
0.4323410093784332,1963-01-22
0.431200236082077,1963-01-23
0.4266372323036194,1963-01-24
0.4289187490940094,1963-01-25
0.4266372323036194,1963-01-28
0.42549657821655273,1963-01-29
0.4186519384384155,1963-01-30
0.4197928309440613,1963-01-31
0.4209333658218384,1963-02-01
0.4152299165725708,1963-02-04
0.41294822096824646,1963-02-05
0.41294822096824646,1963-02-06
0.41751155257225037,1963-02-07
0.41637060046195984,1963-02-08
0.4140889346599579,1963-02-11
0.40724462270736694,1963-02-12
0.40724462270736694,1963-02-13
0.4140889346599579,1963-02-14
0.41294822096824646,1963-02-15
0.4197928309440613,1963-02-18
0.4186519384384155,1963-02-19
0.40724462270736694,1963-02-20
0.40724462270736694,1963-02-21
0.40496334433555603,1963-02-25
0.40268149971961975,1963-02-26
0.3969780206680298,1963-02-27
0.3969780206680298,1963-02-28
0.4004002809524536,1963-03-01
0.4152299165725708,1963-03-04
0.4140889346599579,1963-03-05
0.4152299165725708,1963-03-06
0.41637060046195984,1963-03-07
0.4186519384384155,1963-03-08
0.4209333658218384,1963-03-11
0.4266372323036194,1963-03-12
0.42777812480926514,1963-03-13
0.42777812480926514,1963-03-14
0.42321497201919556,1963-03-15
0.42435577511787415,1963-03-18
0.42549657821655273,1963-03-19
0.4289187490940094,1963-03-20
0.43005937337875366,1963-03-21
0.4471709132194519,1963-03-22
0.4471709132194519,1963-03-25
0.4517335593700409,1963-03-26
0.4494520127773285,1963-03-27
0.44831135869026184,1963-03-28
0.45287415385246277,1963-03-29
0.4505929946899414,1963-04-01
0.4494520127773285,1963-04-02
0.4448888897895813,1963-04-03
0.4460300803184509,1963-04-04
0.4448888897895813,1963-04-05
0.4448888897895813,1963-04-08
0.44831135869026184,1963-04-09
0.4505929946899414,1963-04-10
0.46542274951934814,1963-04-11
0.46656352281570435,1963-04-15
0.46314114332199097,1963-04-16
0.4597189724445343,1963-04-17
0.47226691246032715,1963-04-18
0.4836745262145996,1963-04-19
0.4813929796218872,1963-04-22
0.46656352281570435,1963-04-23
0.4745485484600067,1963-04-24
0.47683006525039673,1963-04-25
0.46656352281570435,1963-04-26
0.46542274951934814,1963-04-29
0.4711263179779053,1963-04-30
0.46998530626296997,1963-05-01
0.47226691246032715,1963-05-02
0.46314114332199097,1963-05-03
0.46542274951934814,1963-05-06
0.46656352281570435,1963-05-07
0.4677041172981262,1963-05-08
0.46884459257125854,1963-05-09
0.4813929796218872,1963-05-10
0.4882374405860901,1963-05-13
0.4865865409374237,1963-05-14
0.4947945177555084,1963-05-15
0.5018288493156433,1963-05-16
0.4877592921257019,1963-05-17
0.4877592921257019,1963-05-20
0.4807240664958954,1963-05-21
0.4947945177555084,1963-05-22
0.4901042878627777,1963-05-23
0.4912765622138977,1963-05-24
0.4912765622138977,1963-05-27
0.4924493134021759,1963-05-28
0.4924493134021759,1963-05-29
0.4912765622138977,1963-05-31
0.4901042878627777,1963-06-03
0.4924493134021759,1963-06-04
0.4877592921257019,1963-06-05
0.4877592921257019,1963-06-06
0.4901042878627777,1963-06-07
0.47955194115638733,1963-06-10
0.4947945177555084,1963-06-11
0.49596670269966125,1963-06-12
0.4924493134021759,1963-06-13
0.4971393048763275,1963-06-14
0.5076918005943298,1963-06-17
0.5041742324829102,1963-06-18
0.5158990621566772,1963-06-19
0.5334864258766174,1963-06-20
0.5334864258766174,1963-06-21
0.5252789855003357,1963-06-24
0.5252789855003357,1963-06-25
0.541694164276123,1963-06-26
0.5311416387557983,1963-06-27
0.5358313322067261,1963-06-28
0.5287967920303345,1963-07-01
0.5381765365600586,1963-07-02
0.541694164276123,1963-07-03
0.5510739088058472,1963-07-05
0.5557642579078674,1963-07-08
0.5557642579078674,1963-07-09
0.5487294793128967,1963-07-10
0.5440393686294556,1963-07-11
0.5452116131782532,1963-07-12
0.5370039939880371,1963-07-15
0.5252789855003357,1963-07-16
0.5264514684677124,1963-07-17
0.5205891132354736,1963-07-18
0.5182443261146545,1963-07-19
0.5006566047668457,1963-07-22
0.5135541558265686,1963-07-23
0.5135541558265686,1963-07-24
0.5041742324829102,1963-07-25
0.5065191388130188,1963-07-26
0.5088642239570618,1963-07-29
0.5205891132354736,1963-07-30
0.5147262215614319,1963-07-31
0.5158990621566772,1963-08-01
0.5158990621566772,1963-08-02
0.5182443261146545,1963-08-05
0.5287967920303345,1963-08-06
0.532314121723175,1963-08-07
0.5440393686294556,1963-08-08
0.5440393686294556,1963-08-09
0.5428662300109863,1963-08-12
0.5419222116470337,1963-08-13
0.5560896992683411,1963-08-14
0.5560896992683411,1963-08-15
0.5525479912757874,1963-08-16
0.5525479912757874,1963-08-19
0.5608122944831848,1963-08-20
0.557270348072052,1963-08-21
0.5560896992683411,1963-08-22
0.557270348072052,1963-08-23
0.5596317648887634,1963-08-26
0.5525479912757874,1963-08-27
0.5525479912757874,1963-08-28
0.5549095273017883,1963-08-29
0.5513668060302734,1963-08-30
0.5478247404098511,1963-09-03
0.5407410860061646,1963-09-04
0.5478247404098511,1963-09-05
0.544283390045166,1963-09-06
0.550186812877655,1963-09-09
0.544283390045166,1963-09-10
0.5537286996841431,1963-09-11
0.5490056872367859,1963-09-12
0.550186812877655,1963-09-13
0.5431025624275208,1963-09-16
0.5431025624275208,1963-09-17
0.544283390045166,1963-09-18
0.5407410860061646,1963-09-19
0.5395607948303223,1963-09-20
0.5324763655662537,1963-09-23
0.5312959551811218,1963-09-24
0.5218505859375,1963-09-25
0.5135861039161682,1963-09-26
0.5230311155319214,1963-09-27
0.5147669315338135,1963-09-30
0.5194893479347229,1963-10-01
0.5253922939300537,1963-10-02
0.5301153659820557,1963-10-03
0.5301153659820557,1963-10-04
0.5348379611968994,1963-10-07
0.5348379611968994,1963-10-08
0.5312959551811218,1963-10-09
0.5360187292098999,1963-10-10
0.5301153659820557,1963-10-11
0.5289344787597656,1963-10-14
0.5289344787597656,1963-10-15
0.5242120027542114,1963-10-16
0.5159475207328796,1963-10-17
0.5147669315338135,1963-10-18
0.5171282887458801,1963-10-21
0.5041409134864807,1963-10-22
0.5029601454734802,1963-10-23
0.505321741104126,1963-10-24
0.5194893479347229,1963-10-25
0.5159475207328796,1963-10-28
0.507683277130127,1963-10-29
0.5029601454734802,1963-10-30
0.5041409134864807,1963-10-31
0.5065020322799683,1963-11-01
0.5100443363189697,1963-11-04
0.507683277130127,1963-11-06
0.5171282887458801,1963-11-07
0.5147669315338135,1963-11-08
0.5147669315338135,1963-11-11
0.5231077671051025,1963-11-12
0.5207247138023376,1963-11-13
0.5159587860107422,1963-11-14
0.5076172351837158,1963-11-15
0.4921267330646515,1963-11-18
0.4837857186794281,1963-11-19
0.49451011419296265,1963-11-20
0.5040425062179565,1963-11-21
0.48974382877349854,1963-11-22
0.5004679560661316,1963-11-26
0.5040425062179565,1963-11-27
0.5338318943977356,1963-11-29
0.5242993235588074,1963-12-02
0.5207247138023376,1963-12-03
0.5278739929199219,1963-12-04
0.5278739929199219,1963-12-05
0.5254908800125122,1963-12-06
0.5123839974403381,1963-12-09
0.5278739929199219,1963-12-10
0.5278739929199219,1963-12-11
0.5242993235588074,1963-12-12
0.5254908800125122,1963-12-13
0.5266825556755066,1963-12-16
0.5278739929199219,1963-12-17
0.5266825556755066,1963-12-18
0.5254908800125122,1963-12-19
0.5350239872932434,1963-12-20
0.5374069809913635,1963-12-23
0.5374069809913635,1963-12-24
0.5397903919219971,1963-12-26
0.5326409935951233,1963-12-27
0.5326409935951233,1963-12-30
0.5362152457237244,1963-12-31
0.5397903919219971,1964-01-02
0.5385987162590027,1964-01-03
0.5338318943977356,1964-01-06
0.5505144000053406,1964-01-07
0.5457478165626526,1964-01-08
0.5505144000053406,1964-01-09
0.5493229031562805,1964-01-10
0.5493229031562805,1964-01-13
0.5493229031562805,1964-01-14
0.5445566177368164,1964-01-15
0.5421733260154724,1964-01-16
0.5409817695617676,1964-01-17
0.546940267086029,1964-01-20
0.5433650612831116,1964-01-21
0.5397903919219971,1964-01-22
0.5445566177368164,1964-01-23
0.5409817695617676,1964-01-24
0.546940267086029,1964-01-27
0.5397903919219971,1964-01-28
0.5433650612831116,1964-01-29
0.5433650612831116,1964-01-30
0.5433650612831116,1964-01-31
0.5433650612831116,1964-02-03
0.5445566177368164,1964-02-04
0.5433650612831116,1964-02-05
0.5552810430526733,1964-02-06
0.5600472688674927,1964-02-07
0.5612492561340332,1964-02-10
0.5612492561340332,1964-02-11
0.5624511241912842,1964-02-12
0.5624511241912842,1964-02-13
0.5636525750160217,1964-02-14
0.5600472688674927,1964-02-17
0.5600472688674927,1964-02-18
0.5636525750160217,1964-02-19
0.5624511241912842,1964-02-20
0.5636525750160217,1964-02-24
0.5588458180427551,1964-02-25
0.5588458180427551,1964-02-26
0.5588458180427551,1964-02-27
0.5588458180427551,1964-02-28
0.5576436519622803,1964-03-02
0.5612492561340332,1964-03-03
0.5588458180427551,1964-03-04
0.5600472688674927,1964-03-05
0.5576436519622803,1964-03-06
0.5588458180427551,1964-03-09
0.5564416646957397,1964-03-10
0.5576436519622803,1964-03-11
0.5588458180427551,1964-03-12
0.5624511241912842,1964-03-13
0.5624511241912842,1964-03-16
0.5600472688674927,1964-03-17
0.5612492561340332,1964-03-18
0.5600472688674927,1964-03-19
0.5624511241912842,1964-03-20
0.5552399754524231,1964-03-23
0.5576436519622803,1964-03-24
0.5576436519622803,1964-03-25
0.5552399754524231,1964-03-26
0.5528366565704346,1964-03-30
0.5444239377975464,1964-03-31
0.5504327416419983,1964-04-01
0.5492307543754578,1964-04-02
0.5528366565704346,1964-04-03
0.5552399754524231,1964-04-06
0.5552399754524231,1964-04-07
0.5564416646957397,1964-04-08
0.5540380477905273,1964-04-09
0.5612492561340332,1964-04-10
0.5840834975242615,1964-04-13
0.5912944674491882,1964-04-14
0.6021109223365784,1964-04-15
0.5997071266174316,1964-04-16
0.5949000120162964,1964-04-17
0.5936986207962036,1964-04-20
0.5936986207962036,1964-04-21
0.5840834975242615,1964-04-22
0.5900925397872925,1964-04-23
0.5816800594329834,1964-04-24
0.5840834975242615,1964-04-27
0.5900925397872925,1964-04-28
0.5852851271629333,1964-04-29
0.5924966931343079,1964-04-30
0.6009089350700378,1964-05-01
0.6117256879806519,1964-05-04
0.627349317073822,1964-05-05
0.6345605254173279,1964-05-06
0.6381654739379883,1964-05-07
0.6453765034675598,1964-05-08
0.6537894010543823,1964-05-11
0.6489819884300232,1964-05-12
0.6380849480628967,1964-05-13
0.6259769201278687,1964-05-14
0.6247665286064148,1964-05-15
0.6199231743812561,1964-05-18
0.6199231743812561,1964-05-19
0.6150802373886108,1964-05-20
0.6199231743812561,1964-05-21
0.6380849480628967,1964-05-22
0.6392956376075745,1964-05-25
0.6296094655990601,1964-05-26
0.6344523429870605,1964-05-27
0.635663628578186,1964-05-28
0.6247665286064148,1964-06-01
0.6150802373886108,1964-06-02
0.6199231743812561,1964-06-03
0.6126585006713867,1964-06-04
0.609025776386261,1964-06-05
0.6066041588783264,1964-06-08
0.6126585006713867,1964-06-09
0.6150802373886108,1964-06-10
0.610236644744873,1964-06-11
0.610236644744873,1964-06-12
0.6187124848365784,1964-06-15
0.6296094655990601,1964-06-16
0.6283988952636719,1964-06-17
0.6283988952636719,1964-06-18
0.6259769201278687,1964-06-19
0.6247665286064148,1964-06-22
0.6283988952636719,1964-06-23
0.6308203339576721,1964-06-24
0.6259769201278687,1964-06-25
0.6247665286064148,1964-06-26
0.622344434261322,1964-06-29
0.6126585006713867,1964-06-30
0.6150802373886108,1964-07-01
0.609025776386261,1964-07-02
0.610236644744873,1964-07-06
0.609025776386261,1964-07-07
0.607815146446228,1964-07-08
0.6126585006713867,1964-07-09
0.610236644744873,1964-07-10
0.6029722690582275,1964-07-13
0.6041826009750366,1964-07-14
0.6005508303642273,1964-07-15
0.6029722690582275,1964-07-16
0.5920748710632324,1964-07-17
0.5884424448013306,1964-07-20
0.5823885202407837,1964-07-21
0.5860207676887512,1964-07-22
0.5981293320655823,1964-07-23
0.5993399024009705,1964-07-24
0.5872321128845215,1964-07-27
0.5957072973251343,1964-07-28
0.5993399024009705,1964-07-29
0.5944963693618774,1964-07-30
0.6017614006996155,1964-07-31
0.6005508303642273,1964-08-03
0.5993399024009705,1964-08-04
0.610236644744873,1964-08-05
0.5896534323692322,1964-08-06
0.5872321128845215,1964-08-07
0.5872321128845215,1964-08-10
0.5957778096199036,1964-08-11
0.5933367013931274,1964-08-12
0.5957778096199036,1964-08-13
0.6006609201431274,1964-08-14
0.611649215221405,1964-08-17
0.6055447459220886,1964-08-18
0.6104280948638916,1964-08-19
0.5945571660995483,1964-08-20
0.6006609201431274,1964-08-21
0.6006609201431274,1964-08-24
0.5982195138931274,1964-08-25
0.5994403958320618,1964-08-26
0.6006609201431274,1964-08-27
0.5921154022216797,1964-08-28
0.5921154022216797,1964-08-31
0.5994403958320618,1964-09-01
0.6006609201431274,1964-09-02
0.6006609201431274,1964-09-03
0.5982195138931274,1964-09-04
0.60188227891922,1964-09-08
0.5982195138931274,1964-09-09
0.6031032800674438,1964-09-10
0.6031032800674438,1964-09-11
0.6104280948638916,1964-09-14
0.611649215221405,1964-09-15
0.6128699779510498,1964-09-16
0.6079865097999573,1964-09-17
0.6104280948638916,1964-09-18
0.6067659258842468,1964-09-21
0.6104280948638916,1964-09-22
0.6226363778114319,1964-09-23
0.6311822533607483,1964-09-24
0.6336244940757751,1964-09-25
0.6262990236282349,1964-09-28
0.6299622058868408,1964-09-29
0.6275202631950378,1964-09-30
0.6299622058868408,1964-10-01
0.6287410855293274,1964-10-02
0.6336244940757751,1964-10-05
0.6372867226600647,1964-10-06
0.6482744216918945,1964-10-07
0.6421706080436707,1964-10-08
0.6397289633750916,1964-10-09
0.638508141040802,1964-10-12
0.6360663175582886,1964-10-13
0.638508141040802,1964-10-14
0.6226363778114319,1964-10-15
0.6275202631950378,1964-10-16
0.6201948523521423,1964-10-19
0.6201948523521423,1964-10-20
0.6250783801078796,1964-10-21
0.6165323257446289,1964-10-22
0.6153116226196289,1964-10-23
0.6165323257446289,1964-10-26
0.6140907406806946,1964-10-27
0.6140907406806946,1964-10-28
0.6250783801078796,1964-10-29
0.6250783801078796,1964-10-30
0.6262990236282349,1964-11-02
0.6262990236282349,1964-11-04
0.6189741492271423,1964-11-05
0.6128699779510498,1964-11-06
0.6116393804550171,1964-11-09
0.604255199432373,1964-11-10
0.6128701567649841,1964-11-11
0.6054857969284058,1964-11-12
0.619023323059082,1964-11-13
0.62025386095047,1964-11-16
0.6116393804550171,1964-11-17
0.6239460110664368,1964-11-18
0.6251765489578247,1964-11-19
0.6300991773605347,1964-11-20
0.628868579864502,1964-11-23
0.617792546749115,1964-11-24
0.6264071464538574,1964-11-25
0.6276377439498901,1964-11-27
0.6300991773605347,1964-11-30
0.6214849948883057,1964-12-01
0.6251765489578247,1964-12-02
0.628868579864502,1964-12-03
0.6264071464538574,1964-12-04
0.6264071464538574,1964-12-07
0.6251765489578247,1964-12-08
0.6239460110664368,1964-12-09
0.6214849948883057,1964-12-10
0.622715175151825,1964-12-11
0.6264071464538574,1964-12-14
0.6251765489578247,1964-12-15
0.6239460110664368,1964-12-16
0.619023323059082,1964-12-17
0.6214849948883057,1964-12-18
0.6239460110664368,1964-12-21
0.6276377439498901,1964-12-22
0.6276377439498901,1964-12-23
0.6325601935386658,1964-12-24
0.6350218057632446,1964-12-28
0.6276377439498901,1964-12-29
0.6264071464538574,1964-12-30
0.6300991773605347,1964-12-31
0.6300991773605347,1965-01-04
0.6362522840499878,1965-01-05
0.6325601935386658,1965-01-06
0.6300991773605347,1965-01-07
0.6300991773605347,1965-01-08
0.6325601935386658,1965-01-11
0.6350218057632446,1965-01-12
0.639944314956665,1965-01-13
0.6510200500488281,1965-01-14
0.653481662273407,1965-01-15
0.6571730971336365,1965-01-18
0.6448668837547302,1965-01-19
0.6424055099487305,1965-01-20
0.6325601935386658,1965-01-21
0.6300991773605347,1965-01-22
0.6337912082672119,1965-01-25
0.6362522840499878,1965-01-26
0.6387137174606323,1965-01-27
0.639944314956665,1965-01-28
0.6424055099487305,1965-01-29
0.639944314956665,1965-02-01
0.6411750912666321,1965-02-02
0.6411750912666321,1965-02-03
0.6424055099487305,1965-02-04
0.62025386095047,1965-02-05
0.619023323059082,1965-02-08
0.6153017282485962,1965-02-09
0.6053776144981384,1965-02-10
0.6004154682159424,1965-02-11
0.6041366457939148,1965-02-12
0.6066176891326904,1965-02-15
0.6053776144981384,1965-02-16
0.6090992093086243,1965-02-17
0.6103392839431763,1965-02-18
0.6004154682159424,1965-02-19
0.5991746187210083,1965-02-23
0.5991746187210083,1965-02-24
0.5979344248771667,1965-02-25
0.5979344248771667,1965-02-26
0.5979344248771667,1965-03-01
0.5966936945915222,1965-03-02
0.5954533219337463,1965-03-03
0.5954533219337463,1965-03-04
0.5917315483093262,1965-03-05
0.5793265700340271,1965-03-08
0.5743643641471863,1965-03-09
0.5718829035758972,1965-03-10
0.5656803846359253,1965-03-11
0.5619589686393738,1965-03-12
0.5731233954429626,1965-03-15
0.5780860185623169,1965-03-16
0.5818071961402893,1965-03-17
0.5756047368049622,1965-03-18
0.5793265700340271,1965-03-19
0.5756047368049622,1965-03-22
0.5793265700340271,1965-03-23
0.5780860185623169,1965-03-24
0.5731233954429626,1965-03-25
0.5669211149215698,1965-03-26
0.5644398331642151,1965-03-29
0.5694020390510559,1965-03-30
0.5669211149215698,1965-03-31
0.5656803846359253,1965-04-01
0.5644398331642151,1965-04-02
0.560718297958374,1965-04-05
0.5569968223571777,1965-04-06
0.5445910096168518,1965-04-07
0.5545157790184021,1965-04-08
0.5483130812644958,1965-04-09
0.560718297958374,1965-04-12
0.5507938861846924,1965-04-13
0.5520346164703369,1965-04-14
0.5532754063606262,1965-04-15
0.5656803846359253,1965-04-19
0.563199520111084,1965-04-20
0.5731233954429626,1965-04-21
0.5718829035758972,1965-04-22
0.5706425309181213,1965-04-23
0.5694020390510559,1965-04-26
0.5681614279747009,1965-04-27
0.563199520111084,1965-04-28
0.5669211149215698,1965-04-29
0.5656803846359253,1965-04-30
0.5644398331642151,1965-05-03
0.5656803846359253,1965-05-04
0.5681614279747009,1965-05-05
0.5656803846359253,1965-05-06
0.5656803846359253,1965-05-07
0.5656803846359253,1965-05-10
0.5656803846359253,1965-05-11
0.5661815404891968,1965-05-12
0.5686869025230408,1965-05-13
0.576202392578125,1965-05-14
0.5862239599227905,1965-05-17
0.5862239599227905,1965-05-18
0.5912339091300964,1965-05-19
0.5937390327453613,1965-05-20
0.5949915647506714,1965-05-21
0.5924868583679199,1965-05-24
0.5949915647506714,1965-05-25
0.5937390327453613,1965-05-26
0.5912339091300964,1965-05-27
0.5924868583679199,1965-05-28
0.6000022292137146,1965-06-01
0.5837182402610779,1965-06-02
0.5686869025230408,1965-06-03
0.569939374923706,1965-06-04
0.5611709952354431,1965-06-07
0.5536555647850037,1965-06-08
0.5586656332015991,1965-06-09
0.5561604499816895,1965-06-10
0.5611709952354431,1965-06-11
0.5524023175239563,1965-06-14
0.5624235272407532,1965-06-15
0.5636762380599976,1965-06-16
0.5624235272407532,1965-06-17
0.5661815404891968,1965-06-18
0.559918224811554,1965-06-21
0.5649285912513733,1965-06-22
0.569939374923706,1965-06-23
0.559918224811554,1965-06-24
0.5661815404891968,1965-06-25
