MKC,Date
0.2853272557258606,1973-09-27
0.2853272557258606,1973-09-28
0.28171536326408386,1973-10-01
0.28171536326408386,1973-10-02
0.2799097001552582,1973-10-03
0.2799097001552582,1973-10-04
0.27810391783714294,1973-10-05
0.27629753947257996,1973-10-08
0.27810391783714294,1973-10-09
0.2690742015838623,1973-10-10
0.27088025212287903,1973-10-11
0.2672683298587799,1973-10-12
0.2654625177383423,1973-10-15
0.26365673542022705,1973-10-16
0.2654625177383423,1973-10-17
0.26365673542022705,1973-10-18
0.2618505656719208,1973-10-19
0.2618505656719208,1973-10-22
0.2618505656719208,1973-10-23
0.2618505656719208,1973-10-24
0.27629753947257996,1973-10-25
0.2853272557258606,1973-10-26
0.2961621582508087,1973-10-29
0.29435640573501587,1973-10-30
0.2925507128238678,1973-10-31
0.2907445728778839,1973-11-01
0.2889387607574463,1973-11-02
0.28171536326408386,1973-11-05
0.28171536326408386,1973-11-06
0.2799097001552582,1973-11-07
0.28171536326408386,1973-11-08
0.2799097001552582,1973-11-09
0.27810391783714294,1973-11-12
0.2672683298587799,1973-11-13
0.27088025212287903,1973-11-14
0.27629753947257996,1973-11-15
0.27629753947257996,1973-11-16
0.27629753947257996,1973-11-19
0.27629753947257996,1973-11-20
0.2744918167591095,1973-11-21
0.2744918167591095,1973-11-23
0.2744918167591095,1973-11-26
0.2690742015838623,1973-11-27
0.2690742015838623,1973-11-28
0.2672683298587799,1973-11-29
0.2672683298587799,1973-11-30
0.2654625177383423,1973-12-03
0.2618505656719208,1973-12-04
0.2600448429584503,1973-12-05
0.2600448429584503,1973-12-06
0.2654625177383423,1973-12-07
0.2672683298587799,1973-12-10
0.27088025212287903,1973-12-11
0.27088025212287903,1973-12-12
0.27088025212287903,1973-12-13
0.2690742015838623,1973-12-14
0.2690742015838623,1973-12-17
0.2690742015838623,1973-12-18
0.27268603444099426,1973-12-19
0.2744918167591095,1973-12-20
0.27268603444099426,1973-12-21
0.27088025212287903,1973-12-24
0.27268603444099426,1973-12-26
0.27268603444099426,1973-12-27
0.27268603444099426,1973-12-28
0.27088025212287903,1973-12-31
0.27088025212287903,1974-01-02
0.27088025212287903,1974-01-03
0.27088025212287903,1974-01-04
0.2690742015838623,1974-01-07
0.27088025212287903,1974-01-08
0.2690742015838623,1974-01-09
0.2654625177383423,1974-01-10
0.2600448429584503,1974-01-11
0.2600448429584503,1974-01-14
0.2582393288612366,1974-01-15
0.2618505656719208,1974-01-16
0.2618505656719208,1974-01-17
0.2618505656719208,1974-01-18
0.2600448429584503,1974-01-21
0.2618505656719208,1974-01-22
0.26365673542022705,1974-01-23
0.26365673542022705,1974-01-24
0.2654625177383423,1974-01-25
0.2672683298587799,1974-01-28
0.2672683298587799,1974-01-29
0.2672683298587799,1974-01-30
0.2690742015838623,1974-01-31
0.2690742015838623,1974-02-01
0.2654625177383423,1974-02-04
0.26365673542022705,1974-02-05
0.26365673542022705,1974-02-06
0.2618505656719208,1974-02-07
0.2600448429584503,1974-02-08
0.2564333975315094,1974-02-11
0.24740374088287354,1974-02-12
0.2419864386320114,1974-02-13
0.2419864386320114,1974-02-14
0.2419864386320114,1974-02-15
0.240180104970932,1974-02-19
0.240180104970932,1974-02-20
0.240180104970932,1974-02-21
0.240180104970932,1974-02-22
0.23837442696094513,1974-02-25
0.23476293683052063,1974-02-26
0.23476293683052063,1974-02-27
0.23476293683052063,1974-02-28
0.23476293683052063,1974-03-01
0.23476293683052063,1974-03-04
0.2365686446428299,1974-03-05
0.24379216134548187,1974-03-06
0.24379216134548187,1974-03-07
0.2419864386320114,1974-03-08
0.240180104970932,1974-03-11
0.240180104970932,1974-03-12
0.240180104970932,1974-03-13
0.2419864386320114,1974-03-14
0.2419864386320114,1974-03-15
0.240180104970932,1974-03-18
0.23476293683052063,1974-03-19
0.22934527695178986,1974-03-20
0.23115108907222748,1974-03-21
0.23476293683052063,1974-03-22
0.23476293683052063,1974-03-25
0.2419864386320114,1974-03-26
0.24379216134548187,1974-03-27
0.23837442696094513,1974-03-28
0.23295670747756958,1974-03-29
0.23115108907222748,1974-04-01
0.22934527695178986,1974-04-02
0.2275395542383194,1974-04-03
0.2275395542383194,1974-04-04
0.2275395542383194,1974-04-05
0.2257331907749176,1974-04-08
0.22212189435958862,1974-04-09
0.22212189435958862,1974-04-10
0.22212189435958862,1974-04-11
0.22031596302986145,1974-04-15
0.2167041152715683,1974-04-16
0.2167041152715683,1974-04-17
0.2167041152715683,1974-04-18
0.2167041152715683,1974-04-19
0.21489842236042023,1974-04-22
0.20767487585544586,1974-04-23
0.2022571712732315,1974-04-24
0.19322802126407623,1974-04-25
0.19503378868103027,1974-04-26
0.19322802126407623,1974-04-29
0.2022571712732315,1974-04-30
0.2167041152715683,1974-05-01
0.21309266984462738,1974-05-02
0.20948061347007751,1974-05-03
0.20767487585544586,1974-05-06
0.20406293869018555,1974-05-07
0.2022571712732315,1974-05-08
0.2058691531419754,1974-05-09
0.20406293869018555,1974-05-10
0.20406293869018555,1974-05-13
0.20406293869018555,1974-05-14
0.2022571712732315,1974-05-15
0.20045140385627747,1974-05-16
0.1986456662416458,1974-05-17
0.1986456662416458,1974-05-20
0.1986456662416458,1974-05-21
0.19322802126407623,1974-05-22
0.19322802126407623,1974-05-23
0.19322802126407623,1974-05-24
0.19503378868103027,1974-05-28
0.1986456662416458,1974-05-29
0.1986456662416458,1974-05-30
0.19683943688869476,1974-05-31
0.1986456662416458,1974-06-03
0.1986456662416458,1974-06-04
0.20767487585544586,1974-06-05
0.2167041152715683,1974-06-06
0.2167041152715683,1974-06-07
0.2167041152715683,1974-06-10
0.2022571712732315,1974-06-11
0.20948061347007751,1974-06-12
0.22031596302986145,1974-06-13
0.2275395542383194,1974-06-14
0.2365686446428299,1974-06-17
0.23837442696094513,1974-06-18
0.2257331907749176,1974-06-19
0.2257331907749176,1974-06-20
0.22212189435958862,1974-06-21
0.22031596302986145,1974-06-24
0.2185099720954895,1974-06-25
0.2185099720954895,1974-06-26
0.2167041152715683,1974-06-27
0.2167041152715683,1974-06-28
0.2167041152715683,1974-07-01
0.21309266984462738,1974-07-02
0.21309266984462738,1974-07-03
0.21309266984462738,1974-07-05
0.21128644049167633,1974-07-08
0.20948061347007751,1974-07-09
0.20767487585544586,1974-07-10
0.2058691531419754,1974-07-11
0.20948061347007751,1974-07-12
0.20948061347007751,1974-07-15
0.20948061347007751,1974-07-16
0.2185099720954895,1974-07-17
0.22031596302986145,1974-07-18
0.22031596302986145,1974-07-19
0.22031596302986145,1974-07-22
0.22031596302986145,1974-07-23
0.22031596302986145,1974-07-24
0.22031596302986145,1974-07-25
0.2167041152715683,1974-07-26
0.2167041152715683,1974-07-29
0.2167041152715683,1974-07-30
0.2167041152715683,1974-07-31
0.21309266984462738,1974-08-01
0.21309266984462738,1974-08-02
0.20948061347007751,1974-08-05
0.20948061347007751,1974-08-06
0.20948061347007751,1974-08-07
0.20948061347007751,1974-08-08
0.20948061347007751,1974-08-09
0.20948061347007751,1974-08-12
0.20948061347007751,1974-08-13
0.20406293869018555,1974-08-14
0.2022571712732315,1974-08-15
0.1986456662416458,1974-08-16
0.19322802126407623,1974-08-19
0.18961594998836517,1974-08-20
0.18600451946258545,1974-08-21
0.16433408856391907,1974-08-22
0.16433408856391907,1974-08-23
0.16433408856391907,1974-08-26
0.162528395652771,1974-08-27
0.16072215139865875,1974-08-28
0.15711058676242828,1974-08-29
0.1589164286851883,1974-08-30
0.16613976657390594,1974-09-03
0.16433408856391907,1974-09-04
0.16794559359550476,1974-09-05
0.16975177824497223,1974-09-06
0.16975177824497223,1974-09-09
0.16975177824497223,1974-09-10
0.1733633279800415,1974-09-11
0.1715574413537979,1974-09-12
0.1733633279800415,1974-09-13
0.1733633279800415,1974-09-16
0.17516903579235077,1974-09-17
0.17516903579235077,1974-09-18
0.176975280046463,1974-09-19
0.176975280046463,1974-09-20
0.17878098785877228,1974-09-23
0.17878098785877228,1974-09-24
0.18239256739616394,1974-09-25
0.18239256739616394,1974-09-26
0.18239256739616394,1974-09-27
0.18239256739616394,1974-09-30
0.18239256739616394,1974-10-01
0.1805867701768875,1974-10-02
0.1805867701768875,1974-10-03
0.17878098785877228,1974-10-04
0.18239256739616394,1974-10-07
0.18419873714447021,1974-10-08
0.1805867701768875,1974-10-09
0.1805867701768875,1974-10-10
0.18239256739616394,1974-10-11
0.18239256739616394,1974-10-14
0.1805867701768875,1974-10-15
0.18239256739616394,1974-10-16
0.18239256739616394,1974-10-17
0.18239256739616394,1974-10-18
0.18239256739616394,1974-10-21
0.18600451946258545,1974-10-22
0.18419873714447021,1974-10-23
0.1805867701768875,1974-10-24
0.1805867701768875,1974-10-25
0.1805867701768875,1974-10-28
0.18600451946258545,1974-10-29
0.18600451946258545,1974-10-30
0.21309266984462738,1974-10-31
0.2058691531419754,1974-11-01
0.2058691531419754,1974-11-04
0.2058691531419754,1974-11-05
0.2058691531419754,1974-11-06
0.2058691531419754,1974-11-07
0.2058691531419754,1974-11-08
0.2058691531419754,1974-11-11
0.2022571712732315,1974-11-12
0.20045140385627747,1974-11-13
0.20045140385627747,1974-11-14
0.18600451946258545,1974-11-15
0.1805867701768875,1974-11-18
0.18419873714447021,1974-11-19
0.1805867701768875,1974-11-20
0.17878098785877228,1974-11-21
0.1805867701768875,1974-11-22
0.1805867701768875,1974-11-25
0.18781019747257233,1974-11-26
0.18781019747257233,1974-11-27
0.18781019747257233,1974-11-29
0.18781019747257233,1974-12-02
0.19142217934131622,1974-12-03
0.19142217934131622,1974-12-04
0.19142217934131622,1974-12-05
0.18781019747257233,1974-12-06
0.18781019747257233,1974-12-09
0.18600451946258545,1974-12-10
0.18419873714447021,1974-12-11
0.17878098785877228,1974-12-12
0.176975280046463,1974-12-13
0.1733633279800415,1974-12-16
0.176975280046463,1974-12-17
0.176975280046463,1974-12-18
0.176975280046463,1974-12-19
0.17516903579235077,1974-12-20
0.16794559359550476,1974-12-23
0.16794559359550476,1974-12-24
0.16794559359550476,1974-12-26
0.16613976657390594,1974-12-27
0.16794559359550476,1974-12-30
0.17516903579235077,1974-12-31
0.17516903579235077,1975-01-02
0.176975280046463,1975-01-03
0.18239256739616394,1975-01-06
0.17516903579235077,1975-01-07
0.1715574413537979,1975-01-08
0.17516903579235077,1975-01-09
0.18239256739616394,1975-01-10
0.18600451946258545,1975-01-13
0.18600451946258545,1975-01-14
0.18600451946258545,1975-01-15
0.18600451946258545,1975-01-16
0.18961594998836517,1975-01-17
0.18781019747257233,1975-01-20
0.19142217934131622,1975-01-21
0.19142217934131622,1975-01-22
0.19142217934131622,1975-01-23
0.19322802126407623,1975-01-24
0.19322802126407623,1975-01-27
0.20045140385627747,1975-01-28
0.2058691531419754,1975-01-29
0.20948061347007751,1975-01-30
0.22031596302986145,1975-01-31
0.2275395542383194,1975-02-03
0.22392763197422028,1975-02-04
0.2167041152715683,1975-02-05
0.2167041152715683,1975-02-06
0.2167041152715683,1975-02-07
0.2167041152715683,1975-02-10
0.21128644049167633,1975-02-11
0.21128644049167633,1975-02-12
0.22934527695178986,1975-02-13
0.23476293683052063,1975-02-14
0.23476293683052063,1975-02-18
0.240180104970932,1975-02-19
0.2455979734659195,1975-02-20
0.2546272277832031,1975-02-21
0.2546272277832031,1975-02-24
0.2492099106311798,1975-02-25
0.2455979734659195,1975-02-26
0.2455979734659195,1975-02-27
0.2455979734659195,1975-02-28
0.24740374088287354,1975-03-03
0.2492099106311798,1975-03-04
0.2492099106311798,1975-03-05
0.2528214752674103,1975-03-06
0.2564333975315094,1975-03-07
0.2564333975315094,1975-03-10
0.26365673542022705,1975-03-11
0.2618505656719208,1975-03-12
0.26365673542022705,1975-03-13
0.26365673542022705,1975-03-14
0.26365673542022705,1975-03-17
0.2600448429584503,1975-03-18
0.2582393288612366,1975-03-19
0.2582393288612366,1975-03-20
0.2564333975315094,1975-03-21
0.2546272277832031,1975-03-24
0.2492099106311798,1975-03-25
0.2564333975315094,1975-03-26
0.2582393288612366,1975-03-27
0.2582393288612366,1975-03-31
0.2564333975315094,1975-04-01
0.2564333975315094,1975-04-02
0.2564333975315094,1975-04-03
0.2546272277832031,1975-04-04
0.2546272277832031,1975-04-07
0.2546272277832031,1975-04-08
0.2455979734659195,1975-04-09
0.24379216134548187,1975-04-10
0.24379216134548187,1975-04-11
0.2600448429584503,1975-04-14
0.26365673542022705,1975-04-15
0.26365673542022705,1975-04-16
0.2582393288612366,1975-04-17
0.2582393288612366,1975-04-18
0.26365673542022705,1975-04-21
0.2690742015838623,1975-04-22
0.2690742015838623,1975-04-23
0.27629753947257996,1975-04-24
0.27629753947257996,1975-04-25
0.2744918167591095,1975-04-28
0.27088025212287903,1975-04-29
0.2690742015838623,1975-04-30
0.2672683298587799,1975-05-01
0.2690742015838623,1975-05-02
0.2672683298587799,1975-05-05
0.2654625177383423,1975-05-06
0.2654625177383423,1975-05-07
0.2654625177383423,1975-05-08
0.2654625177383423,1975-05-09
0.2672683298587799,1975-05-12
0.2654625177383423,1975-05-13
0.2654625177383423,1975-05-14
0.2654625177383423,1975-05-15
0.26365673542022705,1975-05-16
0.2546272277832031,1975-05-19
0.2546272277832031,1975-05-20
0.2546272277832031,1975-05-21
0.2528214752674103,1975-05-22
0.2528214752674103,1975-05-23
0.2528214752674103,1975-05-27
0.2528214752674103,1975-05-28
0.2528214752674103,1975-05-29
0.26365673542022705,1975-05-30
0.26365673542022705,1975-06-02
0.2654625177383423,1975-06-03
0.2654625177383423,1975-06-04
0.2672683298587799,1975-06-05
0.2690742015838623,1975-06-06
0.2654625177383423,1975-06-09
0.2672683298587799,1975-06-10
0.2654625177383423,1975-06-11
0.2654625177383423,1975-06-12
0.2654625177383423,1975-06-13
0.2654625177383423,1975-06-16
0.26365673542022705,1975-06-17
0.2672683298587799,1975-06-18
0.2672683298587799,1975-06-19
0.2672683298587799,1975-06-20
0.2672683298587799,1975-06-23
0.2690742015838623,1975-06-24
0.2690742015838623,1975-06-25
0.2690742015838623,1975-06-26
0.2690742015838623,1975-06-27
0.2690742015838623,1975-06-30
0.2672683298587799,1975-07-01
0.2672683298587799,1975-07-02
0.2654625177383423,1975-07-03
0.2654625177383423,1975-07-07
0.2618505656719208,1975-07-08
0.2618505656719208,1975-07-09
0.2618505656719208,1975-07-10
0.2618505656719208,1975-07-11
0.26365673542022705,1975-07-14
0.26365673542022705,1975-07-15
0.26365673542022705,1975-07-16
0.26365673542022705,1975-07-17
0.26365673542022705,1975-07-18
0.26365673542022705,1975-07-21
0.2600448429584503,1975-07-22
0.2582393288612366,1975-07-23
0.2528214752674103,1975-07-24
0.2528214752674103,1975-07-25
0.2528214752674103,1975-07-28
0.2528214752674103,1975-07-29
0.2528214752674103,1975-07-30
0.2528214752674103,1975-07-31
0.2528214752674103,1975-08-01
0.2528214752674103,1975-08-04
0.2492099106311798,1975-08-05
0.24740374088287354,1975-08-06
0.24740374088287354,1975-08-07
0.24740374088287354,1975-08-08
0.24740374088287354,1975-08-11
0.24740374088287354,1975-08-12
0.24740374088287354,1975-08-13
0.24740374088287354,1975-08-14
0.2455979734659195,1975-08-15
0.2455979734659195,1975-08-18
0.2419864386320114,1975-08-19
0.23837442696094513,1975-08-20
0.23837442696094513,1975-08-21
0.2365686446428299,1975-08-22
0.2365686446428299,1975-08-25
0.2365686446428299,1975-08-26
0.2365686446428299,1975-08-27
0.2365686446428299,1975-08-28
0.23837442696094513,1975-08-29
0.2365686446428299,1975-09-02
0.2365686446428299,1975-09-03
0.2365686446428299,1975-09-04
0.2365686446428299,1975-09-05
0.23476293683052063,1975-09-08
0.23295670747756958,1975-09-09
0.23295670747756958,1975-09-10
0.23115108907222748,1975-09-11
0.23115108907222748,1975-09-12
0.23115108907222748,1975-09-15
0.23115108907222748,1975-09-16
0.2275395542383194,1975-09-17
0.2257331907749176,1975-09-18
0.22934527695178986,1975-09-19
0.22934527695178986,1975-09-22
0.2275395542383194,1975-09-23
0.22392763197422028,1975-09-24
0.22392763197422028,1975-09-25
0.22392763197422028,1975-09-26
0.22212189435958862,1975-09-29
0.2185099720954895,1975-09-30
0.2185099720954895,1975-10-01
0.2167041152715683,1975-10-02
0.2257331907749176,1975-10-03
0.22934527695178986,1975-10-06
0.23115108907222748,1975-10-07
0.23115108907222748,1975-10-08
0.23115108907222748,1975-10-09
0.240180104970932,1975-10-10
0.25101563334465027,1975-10-13
0.2528214752674103,1975-10-14
0.2528214752674103,1975-10-15
0.2546272277832031,1975-10-16
0.2528214752674103,1975-10-17
0.25101563334465027,1975-10-20
0.25101563334465027,1975-10-21
0.25101563334465027,1975-10-22
0.25101563334465027,1975-10-23
0.2419864386320114,1975-10-24
0.23837442696094513,1975-10-27
0.2365686446428299,1975-10-28
0.2365686446428299,1975-10-29
0.2365686446428299,1975-10-30
0.2365686446428299,1975-10-31
0.2365686446428299,1975-11-03
0.23837442696094513,1975-11-04
0.23837442696094513,1975-11-05
0.23837442696094513,1975-11-06
0.23837442696094513,1975-11-07
0.23837442696094513,1975-11-10
0.240180104970932,1975-11-11
0.24740374088287354,1975-11-12
0.2492099106311798,1975-11-13
0.2492099106311798,1975-11-14
0.2492099106311798,1975-11-17
0.25101563334465027,1975-11-18
0.25101563334465027,1975-11-19
0.2455979734659195,1975-11-20
0.2455979734659195,1975-11-21
0.2455979734659195,1975-11-24
0.2455979734659195,1975-11-25
0.2455979734659195,1975-11-26
0.2455979734659195,1975-11-28
0.24740374088287354,1975-12-01
0.24740374088287354,1975-12-02
0.24740374088287354,1975-12-03
0.2455979734659195,1975-12-04
0.2455979734659195,1975-12-05
0.24379216134548187,1975-12-08
0.24379216134548187,1975-12-09
0.24379216134548187,1975-12-10
0.24379216134548187,1975-12-11
0.240180104970932,1975-12-12
0.2365686446428299,1975-12-15
0.2365686446428299,1975-12-16
0.2365686446428299,1975-12-17
0.23837442696094513,1975-12-18
0.23837442696094513,1975-12-19
0.23837442696094513,1975-12-22
0.23837442696094513,1975-12-23
0.23837442696094513,1975-12-24
0.240180104970932,1975-12-26
0.240180104970932,1975-12-29
0.240180104970932,1975-12-30
0.240180104970932,1975-12-31
0.240180104970932,1976-01-02
0.24379216134548187,1976-01-05
0.2492099106311798,1976-01-06
0.2492099106311798,1976-01-07
0.25101563334465027,1976-01-08
0.25101563334465027,1976-01-09
0.2564333975315094,1976-01-12
0.2582393288612366,1976-01-13
0.26365673542022705,1976-01-14
0.26365673542022705,1976-01-15
0.26365673542022705,1976-01-16
0.2618505656719208,1976-01-19
0.26365673542022705,1976-01-20
0.26365673542022705,1976-01-21
0.2618505656719208,1976-01-22
0.26365673542022705,1976-01-23
0.2618505656719208,1976-01-26
0.2618505656719208,1976-01-27
0.26365673542022705,1976-01-28
0.26365673542022705,1976-01-29
0.26365673542022705,1976-01-30
0.2618505656719208,1976-02-02
0.2618505656719208,1976-02-03
0.2618505656719208,1976-02-04
0.2672683298587799,1976-02-05
0.2690742015838623,1976-02-06
0.27088025212287903,1976-02-09
0.27088025212287903,1976-02-10
0.27088025212287903,1976-02-11
0.27629753947257996,1976-02-12
0.27629753947257996,1976-02-13
0.27629753947257996,1976-02-17
0.27629753947257996,1976-02-18
0.27629753947257996,1976-02-19
0.2744918167591095,1976-02-20
0.2744918167591095,1976-02-23
0.2744918167591095,1976-02-24
0.2744918167591095,1976-02-25
0.2744918167591095,1976-02-26
0.27268603444099426,1976-02-27
0.27088025212287903,1976-03-01
0.2690742015838623,1976-03-02
0.2672683298587799,1976-03-03
0.2672683298587799,1976-03-04
0.2672683298587799,1976-03-05
0.2690742015838623,1976-03-08
0.2690742015838623,1976-03-09
0.27088025212287903,1976-03-10
0.28171536326408386,1976-03-11
0.2799097001552582,1976-03-12
0.2799097001552582,1976-03-15
0.2799097001552582,1976-03-16
0.28171536326408386,1976-03-17
0.28171536326408386,1976-03-18
0.28171536326408386,1976-03-19
0.28171536326408386,1976-03-22
0.28171536326408386,1976-03-23
0.28352099657058716,1976-03-24
0.28352099657058716,1976-03-25
0.28352099657058716,1976-03-26
0.28171536326408386,1976-03-29
0.28171536326408386,1976-03-30
0.28171536326408386,1976-03-31
0.28171536326408386,1976-04-01
0.28171536326408386,1976-04-02
0.28171536326408386,1976-04-05
0.2799097001552582,1976-04-06
0.27629753947257996,1976-04-07
0.26365673542022705,1976-04-08
0.26365673542022705,1976-04-09
0.2618505656719208,1976-04-12
0.2564333975315094,1976-04-13
0.2546272277832031,1976-04-14
0.2546272277832031,1976-04-15
0.2600448429584503,1976-04-19
0.2618505656719208,1976-04-20
0.2618505656719208,1976-04-21
0.2600448429584503,1976-04-22
0.2564333975315094,1976-04-23
0.2564333975315094,1976-04-26
0.2582393288612366,1976-04-27
0.2582393288612366,1976-04-28
0.2564333975315094,1976-04-29
0.2564333975315094,1976-04-30
0.2546272277832031,1976-05-03
0.2546272277832031,1976-05-04
0.2528214752674103,1976-05-05
0.25101563334465027,1976-05-06
0.2492099106311798,1976-05-07
0.2492099106311798,1976-05-10
0.2492099106311798,1976-05-11
0.24740374088287354,1976-05-12
0.24740374088287354,1976-05-13
0.2455979734659195,1976-05-14
0.2455979734659195,1976-05-17
0.2419864386320114,1976-05-18
0.23837442696094513,1976-05-19
0.23837442696094513,1976-05-20
0.23837442696094513,1976-05-21
0.23837442696094513,1976-05-24
0.23837442696094513,1976-05-25
0.240180104970932,1976-05-26
0.240180104970932,1976-05-27
0.240180104970932,1976-05-28
0.240180104970932,1976-06-01
0.240180104970932,1976-06-02
0.240180104970932,1976-06-03
0.23837442696094513,1976-06-04
0.2365686446428299,1976-06-07
0.2365686446428299,1976-06-08
0.2365686446428299,1976-06-09
0.2365686446428299,1976-06-10
0.240180104970932,1976-06-11
0.2455979734659195,1976-06-14
0.2419864386320114,1976-06-15
0.240180104970932,1976-06-16
0.2455979734659195,1976-06-17
0.24740374088287354,1976-06-18
0.24740374088287354,1976-06-21
0.24740374088287354,1976-06-22
0.2492099106311798,1976-06-23
0.25101563334465027,1976-06-24
0.25101563334465027,1976-06-25
0.25101563334465027,1976-06-28
0.2546272277832031,1976-06-29
0.2564333975315094,1976-06-30
0.2564333975315094,1976-07-01
0.2600448429584503,1976-07-02
0.2600448429584503,1976-07-06
0.26365673542022705,1976-07-07
0.2744918167591095,1976-07-08
0.2853272557258606,1976-07-09
0.2853272557258606,1976-07-12
0.28713297843933105,1976-07-13
0.28713297843933105,1976-07-14
0.28713297843933105,1976-07-15
0.2853272557258606,1976-07-16
0.28352099657058716,1976-07-19
0.2799097001552582,1976-07-20
0.2799097001552582,1976-07-21
0.2799097001552582,1976-07-22
0.27810391783714294,1976-07-23
0.27810391783714294,1976-07-26
0.27629753947257996,1976-07-27
0.27629753947257996,1976-07-28
0.27629753947257996,1976-07-29
0.27629753947257996,1976-07-30
0.27629753947257996,1976-08-02
0.27810391783714294,1976-08-03
0.27629753947257996,1976-08-04
0.27629753947257996,1976-08-05
0.27629753947257996,1976-08-06
0.27810391783714294,1976-08-09
