PHM,Date
0.35380417108535767,1981-07-31
0.35380417108535767,1981-08-03
0.35380417108535767,1981-08-04
0.35380417108535767,1981-08-05
0.35946524143218994,1981-08-06
0.35380417108535767,1981-08-07
0.35380417108535767,1981-08-10
0.35380417108535767,1981-08-11
0.35380417108535767,1981-08-12
0.33965203166007996,1981-08-13
0.33965203166007996,1981-08-14
0.3368217349052429,1981-08-17
0.3283304274082184,1981-08-18
0.31983891129493713,1981-08-19
0.31983891129493713,1981-08-20
0.31983891129493713,1981-08-21
0.3056868314743042,1981-08-24
0.294365257024765,1981-08-25
0.3000265061855316,1981-08-26
0.294365257024765,1981-08-27
0.31417831778526306,1981-08-28
0.31417831778526306,1981-08-31
0.294365257024765,1981-09-01
0.294365257024765,1981-09-02
0.2830435335636139,1981-09-03
0.2887045443058014,1981-09-04
0.2887045443058014,1981-09-08
0.2830435335636139,1981-09-09
0.2887045443058014,1981-09-10
0.2830435335636139,1981-09-11
0.28021326661109924,1981-09-14
0.2773829698562622,1981-09-15
0.27172181010246277,1981-09-16
0.25756970047950745,1981-09-17
0.25473928451538086,1981-09-18
0.25473928451538086,1981-09-21
0.26606106758117676,1981-09-22
0.27172181010246277,1981-09-23
0.27172181010246277,1981-09-24
0.25473928451538086,1981-09-25
0.25756970047950745,1981-09-28
0.2688913643360138,1981-09-29
0.27172181010246277,1981-09-30
0.26606106758117676,1981-10-01
0.2688913643360138,1981-10-02
0.28021326661109924,1981-10-05
0.2830435335636139,1981-10-06
0.27172181010246277,1981-10-07
0.2773829698562622,1981-10-08
0.3085171580314636,1981-10-09
0.3056868314743042,1981-10-12
0.3000265061855316,1981-10-13
0.2773829698562622,1981-10-14
0.28021326661109924,1981-10-15
0.28021326661109924,1981-10-16
0.2773829698562622,1981-10-19
0.2773829698562622,1981-10-20
0.26606106758117676,1981-10-21
0.23492634296417236,1981-10-22
0.23775644600391388,1981-10-23
0.24058662354946136,1981-10-26
0.24624808132648468,1981-10-27
0.24907802045345306,1981-10-28
0.25473928451538086,1981-10-29
0.27172181010246277,1981-10-30
0.3000265061855316,1981-11-02
0.31134819984436035,1981-11-03
0.3028564751148224,1981-11-04
0.3056868314743042,1981-11-05
0.3000265061855316,1981-11-06
0.3085171580314636,1981-11-09
0.3226699233055115,1981-11-10
0.31983891129493713,1981-11-11
0.3170086741447449,1981-11-12
0.3056868314743042,1981-11-13
0.294365257024765,1981-11-16
0.31417831778526306,1981-11-17
0.3170086741447449,1981-11-18
0.31134819984436035,1981-11-19
0.31417831778526306,1981-11-20
0.3170086741447449,1981-11-23
0.31134819984436035,1981-11-24
0.31417831778526306,1981-11-25
0.31417831778526306,1981-11-27
0.31983891129493713,1981-11-30
0.3283304274082184,1981-12-01
0.3283304274082184,1981-12-02
0.3170086741447449,1981-12-03
0.3311605155467987,1981-12-04
0.3226699233055115,1981-12-07
0.3226699233055115,1981-12-08
0.31983891129493713,1981-12-09
0.3226699233055115,1981-12-10
0.3255002498626709,1981-12-11
0.3283304274082184,1981-12-14
0.3339917063713074,1981-12-15
0.33965203166007996,1981-12-16
0.34531331062316895,1981-12-17
0.348143607378006,1981-12-18
0.34531331062316895,1981-12-21
0.34531331062316895,1981-12-22
0.3368217349052429,1981-12-23
0.3368217349052429,1981-12-24
0.34531331062316895,1981-12-28
0.34531331062316895,1981-12-29
0.33965203166007996,1981-12-30
0.34531331062316895,1981-12-31
0.348143607378006,1982-01-04
0.34531331062316895,1982-01-05
0.33965203166007996,1982-01-06
0.3339917063713074,1982-01-07
0.3424822688102722,1982-01-08
0.3311605155467987,1982-01-11
0.3311605155467987,1982-01-12
0.3226699233055115,1982-01-13
0.3226699233055115,1982-01-14
0.3226699233055115,1982-01-15
0.3226699233055115,1982-01-18
0.3226699233055115,1982-01-19
0.3226699233055115,1982-01-20
0.3255002498626709,1982-01-21
0.3283304274082184,1982-01-22
0.3283304274082184,1982-01-25
0.3283304274082184,1982-01-26
0.3283304274082184,1982-01-27
0.3339917063713074,1982-01-28
0.3509737253189087,1982-01-29
0.3424822688102722,1982-02-01
0.3424822688102722,1982-02-02
0.3226699233055115,1982-02-03
0.31983891129493713,1982-02-04
0.3283304274082184,1982-02-05
0.3170086741447449,1982-02-08
0.31417831778526306,1982-02-09
0.3028564751148224,1982-02-10
0.3056868314743042,1982-02-11
0.3028564751148224,1982-02-12
0.294365257024765,1982-02-16
0.2915349006652832,1982-02-17
0.2915349006652832,1982-02-18
0.2915349006652832,1982-02-19
0.3000265061855316,1982-02-22
0.3000265061855316,1982-02-23
0.3170086741447449,1982-02-24
0.3226699233055115,1982-02-25
0.3226699233055115,1982-02-26
0.31983891129493713,1982-03-01
0.3226699233055115,1982-03-02
0.31134819984436035,1982-03-03
0.31417831778526306,1982-03-04
0.31983891129493713,1982-03-05
0.3226699233055115,1982-03-08
0.3170086741447449,1982-03-09
0.3226699233055115,1982-03-10
0.3311605155467987,1982-03-11
0.3424822688102722,1982-03-12
0.348143607378006,1982-03-15
0.3339917063713074,1982-03-16
0.3255002498626709,1982-03-17
0.31983891129493713,1982-03-18
0.3255002498626709,1982-03-19
0.3339917063713074,1982-03-22
0.3424822688102722,1982-03-23
0.3424822688102722,1982-03-24
0.34531331062316895,1982-03-25
0.3424822688102722,1982-03-26
0.3424822688102722,1982-03-29
0.33965203166007996,1982-03-30
0.33965203166007996,1982-03-31
0.34531331062316895,1982-04-01
0.33965203166007996,1982-04-02
0.3509737253189087,1982-04-05
0.3509737253189087,1982-04-06
0.35380417108535767,1982-04-07
0.3566349446773529,1982-04-08
0.348143607378006,1982-04-12
0.3509737253189087,1982-04-13
0.3566349446773529,1982-04-14
0.35946524143218994,1982-04-15
0.35946524143218994,1982-04-16
0.3622956871986389,1982-04-19
0.3566349446773529,1982-04-20
0.3622956871986389,1982-04-21
0.3622956871986389,1982-04-22
0.3566349446773529,1982-04-23
0.35946524143218994,1982-04-26
0.3622956871986389,1982-04-27
0.3622956871986389,1982-04-28
0.348143607378006,1982-04-29
0.34531331062316895,1982-04-30
0.34531331062316895,1982-05-03
0.33965203166007996,1982-05-04
0.33965203166007996,1982-05-05
0.348143607378006,1982-05-06
0.35946524143218994,1982-05-07
0.35380417108535767,1982-05-10
0.3622956871986389,1982-05-11
0.3651259243488312,1982-05-12
0.37361741065979004,1982-05-13
0.37361741065979004,1982-05-14
0.370787113904953,1982-05-17
0.37361741065979004,1982-05-18
0.37361741065979004,1982-05-19
0.3651259243488312,1982-05-20
0.3622956871986389,1982-05-21
0.3622956871986389,1982-05-24
0.36795690655708313,1982-05-25
0.36795690655708313,1982-05-26
0.36795690655708313,1982-05-27
0.37361741065979004,1982-05-28
0.36795690655708313,1982-06-01
0.370787113904953,1982-06-02
0.36795690655708313,1982-06-03
0.3622956871986389,1982-06-04
0.3622956871986389,1982-06-07
0.370787113904953,1982-06-08
0.3622956871986389,1982-06-09
0.3622956871986389,1982-06-10
0.38776925206184387,1982-06-11
0.3792785704135895,1982-06-14
0.3792785704135895,1982-06-15
0.37361741065979004,1982-06-16
0.3651259243488312,1982-06-17
0.3622956871986389,1982-06-18
0.3566349446773529,1982-06-21
0.3622956871986389,1982-06-22
0.35946524143218994,1982-06-23
0.3622956871986389,1982-06-24
0.35946524143218994,1982-06-25
0.3622956871986389,1982-06-28
0.35946524143218994,1982-06-29
0.35946524143218994,1982-06-30
0.3622956871986389,1982-07-01
0.3566349446773529,1982-07-02
0.3509737253189087,1982-07-06
0.35380417108535767,1982-07-07
0.3509737253189087,1982-07-08
0.35946524143218994,1982-07-09
0.35946524143218994,1982-07-12
0.3622956871986389,1982-07-13
0.3566349446773529,1982-07-14
0.348143607378006,1982-07-15
0.35380417108535767,1982-07-16
0.35380417108535767,1982-07-19
0.3622956871986389,1982-07-20
0.3821088373661041,1982-07-21
0.39909112453460693,1982-07-22
0.40758267045021057,1982-07-23
0.41041263937950134,1982-07-26
0.41041263937950134,1982-07-27
0.40758267045021057,1982-07-28
0.43022578954696655,1982-07-29
0.41890454292297363,1982-07-30
0.4160740375518799,1982-08-02
0.4160740375518799,1982-08-03
0.43305617570877075,1982-08-04
0.43022578954696655,1982-08-05
0.43305617570877075,1982-08-06
0.4472087025642395,1982-08-09
0.44154801964759827,1982-08-10
0.444378137588501,1982-08-11
0.44154801964759827,1982-08-12
0.4387173652648926,1982-08-13
0.43588706851005554,1982-08-16
0.47268250584602356,1982-08-17
0.4840044677257538,1982-08-18
0.47551289200782776,1982-08-19
0.4953262507915497,1982-08-20
0.5434436202049255,1982-08-23
0.5321215391159058,1982-08-24
0.5434436202049255,1982-08-25
0.5519350171089172,1982-08-26
0.5377827286720276,1982-08-27
0.5207998156547546,1982-08-30
0.5462735295295715,1982-08-31
0.5519350171089172,1982-09-01
0.5660870671272278,1982-09-02
0.5660870671272278,1982-09-03
0.5745784044265747,1982-09-07
0.6198655366897583,1982-09-08
0.6283566355705261,1982-09-09
0.617034912109375,1982-09-10
0.6057129502296448,1982-09-13
0.5943915247917175,1982-09-14
0.5802390575408936,1982-09-15
0.6085433959960938,1982-09-16
0.6028825640678406,1982-09-17
0.617034912109375,1982-09-20
0.6679826974868774,1982-09-21
0.6594910621643066,1982-09-22
0.6311872005462646,1982-09-23
0.6934559345245361,1982-09-24
0.6934559345245361,1982-09-27
0.7104390859603882,1982-09-28
0.6594910621643066,1982-09-29
0.6510004997253418,1982-09-30
0.6764739751815796,1982-10-01
0.6991174817085266,1982-10-04
0.7245913743972778,1982-10-05
0.7472348213195801,1982-10-06
0.7302525043487549,1982-10-07
0.7783700227737427,1982-10-08
0.8151653409004211,1982-10-11
0.8802655935287476,1982-10-12
0.9397047758102417,1982-10-13
0.8915876150131226,1982-10-14
0.9057391881942749,1982-10-15
0.9057391881942749,1982-10-18
0.9425343871116638,1982-10-19
0.9736695885658264,1982-10-20
1.0048043727874756,1982-10-21
1.089716911315918,1982-10-22
1.0387696027755737,1982-10-25
1.0529215335845947,1982-10-26
1.1095305681228638,1982-10-27
1.0982084274291992,1982-10-28
1.0755648612976074,1982-10-29
1.0727345943450928,1982-11-01
1.1208521127700806,1982-11-02
1.200104832649231,1982-11-03
1.2510523796081543,1982-11-04
1.25954270362854,1982-11-05
1.2425605058670044,1982-11-08
1.2255783081054688,1982-11-09
1.1406656503677368,1982-11-10
1.1321741342544556,1982-11-11
1.135003924369812,1982-11-12
1.174630880355835,1982-11-15
1.1633076667785645,1982-11-16
1.200104832649231,1982-11-17
1.25954270362854,1982-11-18
1.285017490386963,1982-11-19
1.3189826011657715,1982-11-22
1.3161518573760986,1982-11-23
1.287847876548767,1982-11-24
1.2906781435012817,1982-11-26
1.327473759651184,1982-11-29
1.4548434019088745,1982-11-30
1.463334321975708,1982-12-01
1.3925738334655762,1982-12-02
1.3359653949737549,1982-12-03
1.3586081266403198,1982-12-06
1.4972987174987793,1982-12-07
1.5708905458450317,1982-12-08
1.5510778427124023,1982-12-09
1.4718263149261475,1982-12-10
1.5708905458450317,1982-12-13
1.5256046056747437,1982-12-14
1.4746559858322144,1982-12-15
1.4718263149261475,1982-12-16
1.4831478595733643,1982-12-17
1.511452317237854,1982-12-20
1.511452317237854,1982-12-21
1.4944696426391602,1982-12-22
1.4435224533081055,1982-12-23
1.4491827487945557,1982-12-27
1.5171130895614624,1982-12-28
1.5737214088439941,1982-12-29
1.6133484840393066,1982-12-30
1.754868507385254,1982-12-31
1.828461766242981,1983-01-03
1.766192078590393,1983-01-04
1.7378861904144287,1983-01-05
1.7435472011566162,1983-01-06
1.6529741287231445,1983-01-07
1.709581971168518,1983-01-10
1.7775133848190308,1983-01-11
1.9530009031295776,1983-01-12
2.054896354675293,1983-01-13
2.1171655654907227,1983-01-14
2.128486156463623,1983-01-17
2.0379116535186768,1983-01-18
1.8963913917541504,1983-01-19
2.003948450088501,1983-01-20
1.9473391771316528,1983-01-21
1.828461766242981,1983-01-24
1.7775133848190308,1983-01-25
1.8511042594909668,1983-01-26
1.8680869340896606,1983-01-27
1.9077140092849731,1983-01-28
1.9360172748565674,1983-01-31
1.9190343618392944,1983-02-01
1.8511042594909668,1983-02-02
1.788833498954773,1983-02-03
1.8397823572158813,1983-02-04
1.8114783763885498,1983-02-07
1.8454434871673584,1983-02-08
1.8794095516204834,1983-02-09
1.9643211364746094,1983-02-10
1.9813042879104614,1983-02-11
2.0831992626190186,1983-02-14
2.0831992626190186,1983-02-15
2.0718772411346436,1983-02-16
2.060556411743164,1983-02-17
2.054896354675293,1983-02-18
2.0379116535186768,1983-02-22
2.009608745574951,1983-02-23
2.0379116535186768,1983-02-24
2.0775392055511475,1983-02-25
2.054896354675293,1983-02-28
2.0945210456848145,1983-03-01
2.168113946914673,1983-03-02
2.179434061050415,1983-03-03
2.2077393531799316,1983-03-04
2.34926176071167,1983-03-07
2.4171907901763916,1983-03-08
2.485121011734009,1983-03-09
2.5587117671966553,1983-03-10
2.4285125732421875,1983-03-11
2.4341726303100586,1983-03-14
2.536069393157959,1983-03-15
2.587017297744751,1983-03-16
2.5700340270996094,1983-03-17
2.536069393157959,1983-03-18
2.575695753097534,1983-03-21
2.6662700176239014,1983-03-22
2.7285382747650146,1983-03-23
2.7342007160186768,1983-03-24
2.7172162532806396,1983-03-25
2.6492857933044434,1983-03-28
2.626643419265747,1983-03-29
2.6040000915527344,1983-03-30
2.5926783084869385,1983-03-31
2.5813562870025635,1983-04-04
2.5813562870025635,1983-04-05
2.587017297744751,1983-04-06
2.620983123779297,1983-04-07
2.67759108543396,1983-04-08
2.6040000915527344,1983-04-11
2.4454946517944336,1983-04-12
2.609661340713501,1983-04-13
2.67759108543396,1983-04-14
2.7228784561157227,1983-04-15
2.762502908706665,1983-04-18
2.8021304607391357,1983-04-19
2.7851476669311523,1983-04-20
2.7398598194122314,1983-04-21
2.756842851638794,1983-04-22
2.705894947052002,1983-04-25
2.7115557193756104,1983-04-26
2.762502908706665,1983-04-27
2.768165349960327,1983-04-28
2.9096860885620117,1983-04-29
2.9889392852783203,1983-05-02
2.937992572784424,1983-05-03
2.9549736976623535,1983-05-04
2.943652629852295,1983-05-05
2.926668882369995,1983-05-06
2.977616786956787,1983-05-09
3.1814088821411133,1983-05-10
3.164426326751709,1983-05-11
3.243680477142334,1983-05-12
3.2776434421539307,1983-05-13
3.2549993991851807,1983-05-16
3.1983909606933594,1983-05-17
3.204051971435547,1983-05-18
3.0851738452911377,1983-05-19
3.090833902359009,1983-05-20
3.090833902359009,1983-05-23
3.1814088821411133,1983-05-24
3.1814088821411133,1983-05-25
3.243680477142334,1983-05-26
3.3229286670684814,1983-05-27
3.2380170822143555,1983-05-31
3.2153737545013428,1983-06-01
3.1021556854248047,1983-06-02
3.034226179122925,1983-06-03
2.9889392852783203,1983-06-06
2.875720500946045,1983-06-07
2.943652629852295,1983-06-08
2.8643991947174072,1983-06-09
2.921008586883545,1983-06-10
3.192730188369751,1983-06-13
3.3285906314849854,1983-06-14
3.226696729660034,1983-06-15
3.2946267127990723,1983-06-16
3.385200262069702,1983-06-17
3.192730188369751,1983-06-20
3.1021556854248047,1983-06-21
3.034226179122925,1983-06-22
3.170086145401001,1983-06-23
3.034226179122925,1983-06-24
2.943652629852295,1983-06-27
2.762502908706665,1983-06-28
2.9096860885620117,1983-06-29
2.9096860885620117,1983-06-30
2.8983654975891113,1983-07-01
2.762502908706665,1983-07-05
2.7398598194122314,1983-07-06
2.7398598194122314,1983-07-07
2.8191123008728027,1983-07-08
2.8417556285858154,1983-07-11
2.796469211578369,1983-07-12
2.626643419265747,1983-07-13
2.626643419265747,1983-07-14
2.5700340270996094,1983-07-15
2.4454946517944336,1983-07-18
2.3662424087524414,1983-07-19
2.5247488021850586,1983-07-20
2.5587117671966553,1983-07-21
2.6153218746185303,1983-07-22
2.5587117671966553,1983-07-25
2.5813562870025635,1983-07-26
2.4115309715270996,1983-07-27
2.0831992626190186,1983-07-28
2.0718772411346436,1983-07-29
2.060556411743164,1983-08-01
2.0152688026428223,1983-08-02
2.0152688026428223,1983-08-03
2.026590585708618,1983-08-04
2.0945210456848145,1983-08-05
2.1058430671691895,1983-08-08
2.151129722595215,1983-08-09
2.2303826808929443,1983-08-10
2.343599796295166,1983-08-11
2.4454946517944336,1983-08-12
2.5134246349334717,1983-08-15
2.4228508472442627,1983-08-16
2.388887643814087,1983-08-17
2.3775644302368164,1983-08-18
2.388887643814087,1983-08-19
2.4115309715270996,1983-08-22
2.4341726303100586,1983-08-23
2.4228508472442627,1983-08-24
2.388887643814087,1983-08-25
2.332277297973633,1983-08-26
2.309633255004883,1983-08-29
2.275669574737549,1983-08-30
2.2077393531799316,1983-08-31
2.286992073059082,1983-09-01
2.3209567070007324,1983-09-02
2.4115309715270996,1983-09-06
2.4228508472442627,1983-09-07
2.400209665298462,1983-09-08
