INTU,Date
14.356914520263672,2001-05-18
14.089559555053711,2001-05-21
13.880131721496582,2001-05-22
14.860428810119629,2001-05-23
15.742696762084961,2001-05-24
15.93430233001709,2001-05-25
14.44157600402832,2001-05-29
13.528114318847656,2001-05-30
14.285619735717773,2001-05-31
14.43266487121582,2001-06-01
14.200956344604492,2001-06-04
14.976283073425293,2001-06-05
15.363950729370117,2001-06-06
15.871922492980957,2001-06-07
15.858553886413574,2001-06-08
16.014501571655273,2001-06-11
16.375444412231445,2001-06-12
16.36652374267578,2001-06-13
15.56891918182373,2001-06-14
15.947668075561523,2001-06-15
15.747148513793945,2001-06-18
15.871922492980957,2001-06-19
16.865591049194336,2001-06-20
17.59189796447754,2001-06-21
15.898653984069824,2001-06-22
15.983318328857422,2001-06-25
16.108081817626953,2001-06-26
16.339784622192383,2001-06-27
17.079479217529297,2001-06-28
17.819149017333984,2001-06-29
17.30225944519043,2001-07-02
16.60268783569336,2001-07-03
16.46901512145996,2001-07-05
15.546636581420898,2001-07-06
16.036785125732422,2001-07-09
15.675857543945312,2001-07-10
16.045700073242188,2001-07-11
16.9279727935791,2001-07-12
16.63833999633789,2001-07-13
15.528815269470215,2001-07-16
15.479801177978516,2001-07-17
14.811415672302246,2001-07-18
14.749029159545898,2001-07-19
14.78468132019043,2001-07-20
14.312353134155273,2001-07-23
14.339089393615723,2001-07-24
14.735664367675781,2001-07-25
15.150062561035156,2001-07-26
14.829239845275879,2001-07-27
15.199079513549805,2001-07-30
15.319389343261719,2001-07-31
15.270365715026855,2001-08-01
14.579708099365234,2001-08-02
14.468313217163086,2001-08-03
14.009354591369629,2001-08-06
14.125203132629395,2001-08-07
13.938061714172363,2001-08-08
14.076192855834961,2001-08-09
13.635059356689453,2001-08-10
13.661791801452637,2001-08-13
13.23402214050293,2001-08-14
12.95776081085205,2001-08-15
13.688526153564453,2001-08-16
13.407808303833008,2001-08-17
13.902414321899414,2001-08-20
13.122631072998047,2001-08-21
16.059070587158203,2001-08-22
15.916481971740723,2001-08-23
17.395843505859375,2001-08-24
16.968069076538086,2001-08-27
16.60268783569336,2001-08-28
16.2640380859375,2001-08-29
16.281858444213867,2001-08-30
16.834392547607422,2001-08-31
16.393264770507812,2001-09-04
16.148181915283203,2001-09-05
15.840727806091309,2001-09-06
15.658031463623047,2001-09-07
16.19274139404297,2001-09-10
15.221362113952637,2001-09-17
14.526236534118652,2001-09-18
14.512872695922852,2001-09-19
14.29453182220459,2001-09-20
14.241059303283691,2001-09-21
14.43266487121582,2001-09-24
13.826661109924316,2001-09-25
14.263337135314941,2001-09-26
15.952132225036621,2001-09-27
15.952132225036621,2001-09-28
16.21502685546875,2001-10-01
15.796172142028809,2001-10-02
15.564468383789062,2001-10-03
15.595653533935547,2001-10-04
15.925394058227539,2001-10-05
16.255130767822266,2001-10-08
16.19719696044922,2001-10-09
16.1392765045166,2001-10-10
15.617935180664062,2001-10-11
15.622387886047363,2001-10-12
15.693683624267578,2001-10-15
16.673978805541992,2001-10-16
16.33534049987793,2001-10-17
16.60268783569336,2001-10-18
17.12847900390625,2001-10-19
17.689926147460938,2001-10-22
18.416242599487305,2001-10-23
18.63457679748535,2001-10-24
19.14700698852539,2001-10-25
18.273651123046875,2001-10-26
17.654277801513672,2001-10-29
17.587444305419922,2001-10-30
17.92163848876953,2001-10-31
18.82618522644043,2001-11-01
19.00442123413086,2001-11-02
18.81726837158203,2001-11-05
19.49457359313965,2001-11-06
19.76191520690918,2001-11-07
19.12472152709961,2001-11-08
18.85737419128418,2001-11-09
18.799448013305664,2001-11-12
18.781631469726562,2001-11-13
18.5855655670166,2001-11-14
18.63457679748535,2001-11-15
17.81023597717285,2001-11-16
18.148883819580078,2001-11-19
17.73003578186035,2001-11-20
18.131065368652344,2001-11-21
18.229089736938477,2001-11-23
18.037490844726562,2001-11-26
17.779043197631836,2001-11-27
17.89936065673828,2001-11-28
18.90639305114746,2001-11-29
19.561410903930664,2001-11-30
19.302959442138672,2001-12-03
19.48565673828125,2001-12-04
19.998088836669922,2001-12-05
19.62824058532715,2001-12-06
19.115816116333008,2001-12-07
18.968774795532227,2001-12-10
19.409908294677734,2001-12-11
19.392080307006836,2001-12-12
18.999961853027344,2001-12-13
18.251371383666992,2001-12-14
18.808359146118164,2001-12-17
19.4277286529541,2001-12-18
19.900056838989258,2001-12-19
18.959861755371094,2001-12-20
19.151464462280273,2001-12-21
18.82618522644043,2001-12-24
19.14700698852539,2001-12-26
18.90639305114746,2001-12-27
19.19156265258789,2001-12-28
19.06233787536621,2001-12-31
18.50981330871582,2002-01-02
18.273651123046875,2002-01-03
18.02857780456543,2002-01-04
17.80132484436035,2002-01-07
18.49643898010254,2002-01-08
17.8325138092041,2002-01-09
16.624969482421875,2002-01-10
17.449310302734375,2002-01-11
17.38692855834961,2002-01-14
17.422574996948242,2002-01-15
17.28890037536621,2002-01-16
17.649826049804688,2002-01-17
17.324533462524414,2002-01-18
16.954702377319336,2002-01-22
17.819149017333984,2002-01-23
17.72111701965332,2002-01-24
17.582983016967773,2002-01-25
17.547340393066406,2002-01-28
17.498321533203125,2002-01-29
17.560707092285156,2002-01-30
17.48941421508789,2002-01-31
16.954702377319336,2002-02-01
16.232847213745117,2002-02-04
16.50019645690918,2002-02-05
15.97440242767334,2002-02-06
15.421874046325684,2002-02-07
16.540311813354492,2002-02-08
16.36652374267578,2002-02-11
16.58932113647461,2002-02-12
16.46901512145996,2002-02-13
16.776473999023438,2002-02-14
16.25958824157715,2002-02-15
16.52248191833496,2002-02-19
16.985898971557617,2002-02-20
17.199771881103516,2002-02-21
17.600801467895508,2002-02-22
17.484952926635742,2002-02-25
17.275529861450195,2002-02-26
16.66061782836914,2002-02-27
16.883403778076172,2002-02-28
17.57852554321289,2002-03-01
18.34494400024414,2002-03-04
18.37167739868164,2002-03-05
18.21573257446289,2002-03-06
16.825483322143555,2002-03-07
16.437820434570312,2002-03-08
17.106201171875,2002-03-11
16.9190616607666,2002-03-12
17.248790740966797,2002-03-13
16.99034881591797,2002-03-14
16.99034881591797,2002-03-15
17.27107810974121,2002-03-18
17.525056838989258,2002-03-19
16.611595153808594,2002-03-20
16.620508193969727,2002-03-21
16.76755714416504,2002-03-22
16.509117126464844,2002-03-25
16.673978805541992,2002-03-26
16.99480438232422,2002-03-27
17.09283447265625,2002-03-28
17.16412925720215,2002-04-01
16.21502685546875,2002-04-02
16.682899475097656,2002-04-03
16.9190616607666,2002-04-04
16.620508193969727,2002-04-05
17.854793548583984,2002-04-08
17.467132568359375,2002-04-09
17.605262756347656,2002-04-10
17.378007888793945,2002-04-11
17.93054962158203,2002-04-12
17.64091682434082,2002-04-15
17.819149017333984,2002-04-16
17.703292846679688,2002-04-17
17.779043197631836,2002-04-18
17.78350830078125,2002-04-19
17.72557258605957,2002-04-22
17.413667678833008,2002-04-23
16.780916213989258,2002-04-24
17.342363357543945,2002-04-25
16.999263763427734,2002-04-26
16.66061782836914,2002-04-29
17.45821762084961,2002-04-30
17.378007888793945,2002-05-01
17.003721237182617,2002-05-02
16.71854019165039,2002-05-03
16.544761657714844,2002-05-06
16.553672790527344,2002-05-07
18.264741897583008,2002-05-08
17.69884490966797,2002-05-09
17.44485855102539,2002-05-10
18.402870178222656,2002-05-13
19.294044494628906,2002-05-14
19.37871551513672,2002-05-15
19.25840187072754,2002-05-16
19.351974487304688,2002-05-17
19.151464462280273,2002-05-20
18.7103271484375,2002-05-21
18.919750213623047,2002-05-22
18.95541000366211,2002-05-23
18.81281089782715,2002-05-24
18.48307991027832,2002-05-28
19.12472152709961,2002-05-29
19.819847106933594,2002-05-30
19.48565673828125,2002-05-31
18.98213768005371,2002-06-03
19.160375595092773,2002-06-04
19.79757308959961,2002-06-05
19.53021812438965,2002-06-06
19.61933135986328,2002-06-07
19.61933135986328,2002-06-10
19.423280715942383,2002-06-11
19.73964500427246,2002-06-12
19.50347900390625,2002-06-13
19.63715171813965,2002-06-14
20.898176193237305,2002-06-17
21.539823532104492,2002-06-18
20.555070877075195,2002-06-19
21.04967498779297,2002-06-20
19.695077896118164,2002-06-21
19.271778106689453,2002-06-24
19.82430648803711,2002-06-25
21.00957679748535,2002-06-26
21.138795852661133,2002-06-27
22.15474510192871,2002-06-28
21.223453521728516,2002-07-01
20.49715232849121,2002-07-02
21.41951560974121,2002-07-03
22.319604873657227,2002-07-05
20.95610809326172,2002-07-08
20.675384521484375,2002-07-09
20.568439483642578,2002-07-10
21.1566162109375,2002-07-11
21.28138542175293,2002-07-12
20.61744499206543,2002-07-15
20.760047912597656,2002-07-16
20.006996154785156,2002-07-17
18.57664680480957,2002-07-18
18.434059143066406,2002-07-19
18.104320526123047,2002-07-22
17.819149017333984,2002-07-23
19.75746726989746,2002-07-24
18.674678802490234,2002-07-25
19.320789337158203,2002-07-26
19.957984924316406,2002-07-29
19.926790237426758,2002-07-30
19.597047805786133,2002-07-31
18.287019729614258,2002-08-01
17.81023597717285,2002-08-02
17.471588134765625,2002-08-05
17.823612213134766,2002-08-06
18.287019729614258,2002-08-07
18.63457679748535,2002-08-08
18.76825714111328,2002-08-09
18.612295150756836,2002-08-12
17.64537239074707,2002-08-13
19.08462142944336,2002-08-14
18.950942993164062,2002-08-15
19.39654541015625,2002-08-16
20.675384521484375,2002-08-19
20.350093841552734,2002-08-20
20.78678321838379,2002-08-21
21.276933670043945,2002-08-22
20.4124813079834,2002-08-23
20.568439483642578,2002-08-26
20.12730598449707,2002-08-27
19.516849517822266,2002-08-28
19.75746726989746,2002-08-29
19.886680603027344,2002-08-30
19.663890838623047,2002-09-03
20.287717819213867,2002-09-04
19.922334671020508,2002-09-05
20.67983627319336,2002-09-06
21.138795852661133,2002-09-09
21.428424835205078,2002-09-10
20.83579444885254,2002-09-11
20.822425842285156,2002-09-12
21.06304931640625,2002-09-13
21.223453521728516,2002-09-16
20.648643493652344,2002-09-17
20.425851821899414,2002-09-18
19.85549545288086,2002-09-19
19.70844841003418,2002-09-20
19.543575286865234,2002-09-23
19.351974487304688,2002-09-24
19.748554229736328,2002-09-25
19.87331771850586,2002-09-26
20.385746002197266,2002-09-27
20.287717819213867,2002-09-30
21.129884719848633,2002-10-01
21.000659942626953,2002-10-02
20.42139434814453,2002-10-03
20.113941192626953,2002-10-04
19.5257568359375,2002-10-07
20.247621536254883,2002-10-08
20.452587127685547,2002-10-09
20.082752227783203,2002-10-10
21.098691940307617,2002-10-11
21.47298812866211,2002-10-14
22.070077896118164,2002-10-15
22.217126846313477,2002-10-16
23.166231155395508,2002-10-17
22.916702270507812,2002-10-18
22.680540084838867,2002-10-21
23.041461944580078,2002-10-22
23.72321891784668,2002-10-23
22.119091033935547,2002-10-24
22.248315811157227,2002-10-25
21.96758460998535,2002-10-28
22.01215362548828,2002-10-29
22.70281410217285,2002-10-30
23.13503646850586,2002-10-31
24.066314697265625,2002-11-01
23.170682907104492,2002-11-04
23.972742080688477,2002-11-05
24.40497398376465,2002-11-06
23.754413604736328,2002-11-07
23.576171875,2002-11-08
23.08156394958496,2002-11-11
24.168807983398438,2002-11-12
23.553884506225586,2002-11-13
21.9363956451416,2002-11-14
22.23048973083496,2002-11-15
22.0166015625,2002-11-18
22.328523635864258,2002-11-19
22.71173095703125,2002-11-20
23.553884506225586,2002-11-21
23.61627960205078,2002-11-22
23.93264389038086,2002-11-25
23.61627960205078,2002-11-26
24.14206886291504,2002-11-27
24.035127639770508,2002-11-29
24.168807983398438,2002-12-02
23.798965454101562,2002-12-03
23.72321891784668,2002-12-04
22.956802368164062,2002-12-05
23.126127243041992,2002-12-06
21.949771881103516,2002-12-09
22.16811180114746,2002-12-10
22.212671279907227,2002-12-11
21.495275497436523,2002-12-12
20.76449966430664,2002-12-13
21.03631019592285,2002-12-16
21.726970672607422,2002-12-17
21.178897857666016,2002-12-18
21.276933670043945,2002-12-19
21.47744369506836,2002-12-20
21.704700469970703,2002-12-23
21.65567970275879,2002-12-24
21.628948211669922,2002-12-26
20.991748809814453,2002-12-27
20.74221420288086,2002-12-30
20.907089233398438,2002-12-31
21.0764102935791,2003-01-02
20.97838592529297,2003-01-03
21.49081039428711,2003-01-06
21.94086265563965,2003-01-07
20.78678321838379,2003-01-08
22.31069564819336,2003-01-09
22.457738876342773,2003-01-10
22.560232162475586,2003-01-13
22.934524536132812,2003-01-14
22.413179397583008,2003-01-15
22.373083114624023,2003-01-16
21.517555236816406,2003-01-17
21.562108993530273,2003-01-21
21.18780517578125,2003-01-22
21.9363956451416,2003-01-23
20.809059143066406,2003-01-24
20.751136779785156,2003-01-27
20.189695358276367,2003-01-28
20.693199157714844,2003-01-29
19.788660049438477,2003-01-30
19.650524139404297,2003-01-31
18.745975494384766,2003-02-03
17.94390869140625,2003-02-04
18.830642700195312,2003-02-05
18.63457679748535,2003-02-06
18.964319229125977,2003-02-07
18.81726837158203,2003-02-10
18.830642700195312,2003-02-11
18.7103271484375,2003-02-12
18.567739486694336,2003-02-13
19.79757308959961,2003-02-14
20.30999183654785,2003-02-18
20.13176155090332,2003-02-19
19.802030563354492,2003-02-20
20.145130157470703,2003-02-21
20.354555130004883,2003-02-24
20.34119415283203,2003-02-25
19.55695343017578,2003-02-26
20.49715232849121,2003-02-27
21.174442291259766,2003-02-28
20.760047912597656,2003-03-03
20.826879501342773,2003-03-04
21.0764102935791,2003-03-05
21.210086822509766,2003-03-06
21.27246856689453,2003-03-07
20.817970275878906,2003-03-10
20.924915313720703,2003-03-11
21.080860137939453,2003-03-12
22.10127067565918,2003-03-13
22.234943389892578,2003-03-14
22.921159744262695,2003-03-17
22.725101470947266,2003-03-18
22.475561141967773,2003-03-19
22.676084518432617,2003-03-20
17.25324821472168,2003-03-21
17.351280212402344,2003-03-24
17.329004287719727,2003-03-25
17.64537239074707,2003-03-26
17.38692855834961,2003-03-27
17.0972957611084,2003-03-28
16.575944900512695,2003-03-31
16.49574851989746,2003-04-01
17.462675094604492,2003-04-02
16.843307495117188,2003-04-03
17.088376998901367,2003-04-04
17.1329345703125,2003-04-07
17.177494049072266,2003-04-08
16.932422637939453,2003-04-09
17.070558547973633,2003-04-10
17.480501174926758,2003-04-11
17.8592529296875,2003-04-14
17.881532669067383,2003-04-15
17.257709503173828,2003-04-16
17.823612213134766,2003-04-17
17.796871185302734,2003-04-21
17.605262756347656,2003-04-22
17.266616821289062,2003-04-23
17.329004287719727,2003-04-24
16.593774795532227,2003-04-25
15.502081871032715,2003-04-28
17.26215934753418,2003-04-29
17.297807693481445,2003-04-30
17.14185905456543,2003-05-01
17.779043197631836,2003-05-02
18.180078506469727,2003-05-05
18.229089736938477,2003-05-06
18.059768676757812,2003-05-07
17.836973190307617,2003-05-08
17.79241180419922,2003-05-09
17.324533462524414,2003-05-12
17.435937881469727,2003-05-13
17.36910057067871,2003-05-14
18.630126953125,2003-05-15
18.90192985534668,2003-05-16
18.06867790222168,2003-05-19
18.991050720214844,2003-05-20
18.844005584716797,2003-05-21
19.267314910888672,2003-05-22
19.4188175201416,2003-05-23
20.118398666381836,2003-05-27
20.113941192626953,2003-05-28
20.260986328125,2003-05-29
20.461498260498047,2003-05-30
19.944610595703125,2003-06-02
20.53278923034668,2003-06-03
21.10759735107422,2003-06-04
20.49715232849121,2003-06-05
20.49715232849121,2003-06-06
20.61744499206543,2003-06-09
20.960559844970703,2003-06-10
21.26801300048828,2003-06-11
21.21455192565918,2003-06-12
20.452587127685547,2003-06-13
21.441797256469727,2003-06-16
21.55318832397461,2003-06-17
21.094240188598633,2003-06-18
20.57289695739746,2003-06-19
20.555070877075195,2003-06-20
20.46595573425293,2003-06-23
20.12730598449707,2003-06-24
20.145130157470703,2003-06-25
19.467832565307617,2003-06-26
19.784202575683594,2003-06-27
19.87331771850586,2003-06-30
20.04709243774414,2003-07-01
20.118398666381836,2003-07-02
19.51239013671875,2003-07-03
19.984712600708008,2003-07-07
19.597047805786133,2003-07-08
19.770828247070312,2003-07-09
19.23166847229004,2003-07-10
19.294044494628906,2003-07-11
19.60150718688965,2003-07-14
19.25394630432129,2003-07-15
18.97322654724121,2003-07-16
18.304845809936523,2003-07-17
18.099872589111328,2003-07-18
18.010744094848633,2003-07-21
18.184534072875977,2003-07-22
18.402870178222656,2003-07-23
18.59893035888672,2003-07-24
18.879655838012695,2003-07-25
18.888566970825195,2003-07-28
19.04006576538086,2003-07-29
18.835086822509766,2003-07-30
19.218307495117188,2003-07-31
19.097997665405273,2003-08-01
19.182659149169922,2003-08-04
19.026695251464844,2003-08-05
18.85291862487793,2003-08-06
19.053434371948242,2003-08-07
18.848464965820312,2003-08-08
19.14700698852539,2003-08-11
19.347518920898438,2003-08-12
19.632701873779297,2003-08-13
19.975807189941406,2003-08-14
19.864412307739258,2003-08-15
20.287717819213867,2003-08-18
20.15850257873535,2003-08-19
20.590728759765625,2003-08-20
20.43030548095703,2003-08-21
20.49715232849121,2003-08-22
20.278804779052734,2003-08-25
20.470413208007812,2003-08-26
20.470413208007812,2003-08-27
20.49715232849121,2003-08-28
20.278804779052734,2003-08-29
20.813514709472656,2003-09-02
21.317033767700195,2003-09-03
21.584383010864258,2003-09-04
21.103147506713867,2003-09-05
21.03631019592285,2003-09-08
20.800140380859375,2003-09-09
20.278804779052734,2003-09-10
20.800140380859375,2003-09-11
20.88481330871582,2003-09-12
20.635272979736328,2003-09-15
21.47298812866211,2003-09-16
21.557653427124023,2003-09-17
22.16811180114746,2003-09-18
21.8205509185791,2003-09-19
22.190385818481445,2003-09-22
22.475561141967773,2003-09-23
22.221580505371094,2003-09-24
21.851728439331055,2003-09-25
21.842824935913086,2003-09-26
21.76262092590332,2003-09-29
21.495275497436523,2003-09-30
21.931949615478516,2003-10-01
21.21900177001953,2003-10-02
21.7403507232666,2003-10-03
21.57101821899414,2003-10-06
21.749256134033203,2003-10-07
21.575471878051758,2003-10-08
21.65567970275879,2003-10-09
21.495275497436523,2003-10-10
21.677961349487305,2003-10-13
22.04334831237793,2003-10-14
21.816091537475586,2003-10-15
22.04334831237793,2003-10-16
22.194841384887695,2003-10-17
22.070077896118164,2003-10-20
22.390907287597656,2003-10-21
21.508636474609375,2003-10-22
21.410612106323242,2003-10-23
21.41506004333496,2003-10-24
21.250186920166016,2003-10-27
21.566564559936523,2003-10-28
21.39278221130371,2003-10-29
21.642314910888672,2003-10-30
22.324068069458008,2003-10-31
22.586963653564453,2003-11-03
22.136920928955078,2003-11-04
21.96314239501953,2003-11-05
21.91857147216797,2003-11-06
21.949771881103516,2003-11-07
21.931949615478516,2003-11-10
22.0166015625,2003-11-11
22.497846603393555,2003-11-12
22.43992042541504,2003-11-13
21.432889938354492,2003-11-14
21.330394744873047,2003-11-17
20.57289695739746,2003-11-18
20.653100967407227,2003-11-19
20.969478607177734,2003-11-20
21.58884048461914,2003-11-21
22.110177993774414,2003-11-24
22.007694244384766,2003-11-25
22.578046798706055,2003-11-26
22.40427017211914,2003-11-28
22.45328140258789,2003-12-01
22.16811180114746,2003-12-02
22.33742904663086,2003-12-03
22.190385818481445,2003-12-04
22.346349716186523,2003-12-05
23.08156394958496,2003-12-08
22.925607681274414,2003-12-09
23.11721420288086,2003-12-10
23.072662353515625,2003-12-11
23.241981506347656,2003-12-12
22.934524536132812,2003-12-15
23.148408889770508,2003-12-16
23.08601951599121,2003-12-17
23.121675491333008,2003-12-18
22.845407485961914,2003-12-19
23.10385513305664,2003-12-22
23.241981506347656,2003-12-23
23.224157333374023,2003-12-24
23.522703170776367,2003-12-26
23.611818313598633,2003-12-29
23.6742000579834,2003-12-30
23.553884506225586,2003-12-31
23.295452117919922,2004-01-02
23.259803771972656,2004-01-05
22.46219825744629,2004-01-06
21.91857147216797,2004-01-07
21.383865356445312,2004-01-08
21.74479866027832,2004-01-09
21.842824935913086,2004-01-12
21.642314910888672,2004-01-13
22.123546600341797,2004-01-14
22.110177993774414,2004-01-15
22.243860244750977,2004-01-16
22.234943389892578,2004-01-20
22.07453155517578,2004-01-21
22.087905883789062,2004-01-22
21.49972152709961,2004-01-23
21.86956024169922,2004-01-26
21.50417137145996,2004-01-27
21.1566162109375,2004-01-28
22.346349716186523,2004-01-29
22.44437599182129,2004-01-30
21.891845703125,2004-02-02
21.851728439331055,2004-02-03
21.53536605834961,2004-02-04
21.7581729888916,2004-02-05
21.82946014404297,2004-02-06
21.611120223999023,2004-02-09
21.99432373046875,2004-02-10
22.087905883789062,2004-02-11
21.691326141357422,2004-02-12
21.57101821899414,2004-02-13
21.9363956451416,2004-02-17
21.91857147216797,2004-02-18
20.15850257873535,2004-02-19
20.2253360748291,2004-02-20
19.89113998413086,2004-02-23
19.984712600708008,2004-02-24
19.686176300048828,2004-02-25
19.83321189880371,2004-02-26
19.793113708496094,2004-02-27
20.109481811523438,2004-03-01
19.980260848999023,2004-03-02
19.877782821655273,2004-03-03
20.185232162475586,2004-03-04
19.735187530517578,2004-03-05
19.3118839263916,2004-03-08
19.36089324951172,2004-03-09
19.213844299316406,2004-03-10
18.49643898010254,2004-03-11
19.022247314453125,2004-03-12
18.57664680480957,2004-03-15
18.549915313720703,2004-03-16
18.85737419128418,2004-03-17
18.58110809326172,2004-03-18
18.915302276611328,2004-03-19
18.777164459228516,2004-03-22
18.93758201599121,2004-03-23
18.85737419128418,2004-03-24
19.543575286865234,2004-03-25
19.70844841003418,2004-03-26
19.96243667602539,2004-03-29
19.966888427734375,2004-03-30
19.886680603027344,2004-03-31
20.47486686706543,2004-04-01
20.60854721069336,2004-04-02
20.706575393676758,2004-04-05
20.154033660888672,2004-04-06
20.073835372924805,2004-04-07
19.516849517822266,2004-04-08
19.61933135986328,2004-04-12
19.50347900390625,2004-04-13
19.597047805786133,2004-04-14
19.227216720581055,2004-04-15
18.75489044189453,2004-04-16
18.714786529541016,2004-04-19
18.728151321411133,2004-04-20
19.022247314453125,2004-04-21
19.784202575683594,2004-04-22
19.748554229736328,2004-04-23
19.31633758544922,2004-04-26
19.73964500427246,2004-04-27
19.405441284179688,2004-04-28
19.138086318969727,2004-04-29
18.942041397094727,2004-04-30
19.138086318969727,2004-05-03
18.97322654724121,2004-05-04
18.76380157470703,2004-05-05
18.612295150756836,2004-05-06
18.05084991455078,2004-05-07
18.33603286743164,2004-05-10
19.133634567260742,2004-05-11
19.227216720581055,2004-05-12
19.196020126342773,2004-05-13
18.933124542236328,2004-05-14
18.879655838012695,2004-05-17
19.057889938354492,2004-05-18
19.057889938354492,2004-05-19
17.05718994140625,2004-05-20
16.910144805908203,2004-05-21
16.76755714416504,2004-05-24
17.0081729888916,2004-05-25
17.48941421508789,2004-05-26
17.50278663635254,2004-05-27
17.493873596191406,2004-05-28
17.48941421508789,2004-06-01
17.605262756347656,2004-06-02
17.79241180419922,2004-06-03
17.966188430786133,2004-06-04
18.44297218322754,2004-06-07
18.269193649291992,2004-06-08
18.064218521118164,2004-06-09
18.238008499145508,2004-06-10
17.845890045166016,2004-06-14
17.975109100341797,2004-06-15
18.02857780456543,2004-06-16
17.734485626220703,2004-06-17
17.841426849365234,2004-06-18
17.92163848876953,2004-06-21
17.881532669067383,2004-06-22
17.863710403442383,2004-06-23
17.57852554321289,2004-06-24
17.324533462524414,2004-06-25
17.266616821289062,2004-06-28
17.021541595458984,2004-06-29
17.19087028503418,2004-06-30
16.883403778076172,2004-07-01
16.84777069091797,2004-07-02
16.709623336791992,2004-07-06
16.53139305114746,2004-07-07
16.19274139404297,2004-07-08
16.540311813354492,2004-07-09
16.58932113647461,2004-07-12
16.428903579711914,2004-07-13
16.25958824157715,2004-07-14
16.44672966003418,2004-07-15
15.978862762451172,2004-07-16
16.295228958129883,2004-07-19
16.731910705566406,2004-07-20
16.411087036132812,2004-07-21
16.60268783569336,2004-07-22
16.228391647338867,2004-07-23
16.526939392089844,2004-07-26
16.50019645690918,2004-07-27
16.504648208618164,2004-07-28
16.580408096313477,2004-07-29
16.682899475097656,2004-07-30
16.963619232177734,2004-08-02
16.794288635253906,2004-08-03
16.896770477294922,2004-08-04
16.932422637939453,2004-08-05
16.49574851989746,2004-08-06
16.549213409423828,2004-08-09
17.017086029052734,2004-08-10
16.883403778076172,2004-08-11
17.048282623291016,2004-08-12
17.043819427490234,2004-08-13
17.222057342529297,2004-08-16
17.400287628173828,2004-08-17
17.418115615844727,2004-08-18
18.033031463623047,2004-08-19
18.309297561645508,2004-08-20
18.393953323364258,2004-08-23
18.59001922607422,2004-08-24
18.844005584716797,2004-08-25
18.995508193969727,2004-08-26
19.00442123413086,2004-08-27
18.76825714111328,2004-08-30
18.844005584716797,2004-08-31
18.844005584716797,2004-09-01
19.40099334716797,2004-09-02
19.14254379272461,2004-09-03
19.387622833251953,2004-09-07
19.138086318969727,2004-09-08
19.276222229003906,2004-09-09
19.89113998413086,2004-09-10
19.82430648803711,2004-09-13
19.80647850036621,2004-09-14
19.69953155517578,2004-09-15
19.81539535522461,2004-09-16
19.85103988647461,2004-09-17
19.75746726989746,2004-09-20
19.859952926635742,2004-09-21
19.5079345703125,2004-09-22
19.59260368347168,2004-09-23
19.548038482666016,2004-09-24
19.280681610107422,2004-09-27
19.29850196838379,2004-09-28
19.989173889160156,2004-09-29
20.229795455932617,2004-09-30
20.817970275878906,2004-10-01
20.43030548095703,2004-10-04
20.3946590423584,2004-10-05
20.599634170532227,2004-10-06
20.189695358276367,2004-10-07
19.570316314697266,2004-10-08
19.650524139404297,2004-10-11
19.730730056762695,2004-10-12
19.864412307739258,2004-10-13
20.16295051574707,2004-10-14
20.020360946655273,2004-10-15
20.448129653930664,2004-10-18
20.16295051574707,2004-10-19
20.140676498413086,2004-10-20
20.096115112304688,2004-10-21
19.79757308959961,2004-10-22
19.5257568359375,2004-10-25
19.5079345703125,2004-10-26
20.16295051574707,2004-10-27
20.3946590423584,2004-10-28
20.21196937561035,2004-10-29
20.385746002197266,2004-11-01
20.19414520263672,2004-11-02
20.292171478271484,2004-11-03
20.57289695739746,2004-11-04
19.222759246826172,2004-11-05
19.543575286865234,2004-11-08
19.5079345703125,2004-11-09
19.138086318969727,2004-11-10
19.33415412902832,2004-11-11
19.3742618560791,2004-11-12
19.61933135986328,2004-11-15
19.4277286529541,2004-11-16
19.405441284179688,2004-11-17
19.36089324951172,2004-11-18
19.36089324951172,2004-11-19
19.271778106689453,2004-11-22
19.267314910888672,2004-11-23
19.227216720581055,2004-11-24
19.164831161499023,2004-11-26
19.00442123413086,2004-11-29
18.64349365234375,2004-11-30
19.048986434936523,2004-12-01
19.240577697753906,2004-12-02
19.10690689086914,2004-12-03
19.36534881591797,2004-12-06
19.164831161499023,2004-12-07
19.066801071166992,2004-12-08
19.25840187072754,2004-12-09
19.338613510131836,2004-12-10
19.463369369506836,2004-12-13
19.72181510925293,2004-12-14
19.788660049438477,2004-12-15
19.588138580322266,2004-12-16
19.445554733276367,2004-12-17
19.463369369506836,2004-12-20
19.47674560546875,2004-12-21
19.654983520507812,2004-12-22
19.784202575683594,2004-12-23
19.62824058532715,2004-12-27
19.917882919311523,2004-12-28
19.97135353088379,2004-12-29
19.788660049438477,2004-12-30
19.610422134399414,2004-12-31
19.115816116333008,2005-01-03
18.487533569335938,2005-01-04
18.27810287475586,2005-01-05
18.162260055541992,2005-01-06
18.38950538635254,2005-01-07
18.451881408691406,2005-01-10
18.077592849731445,2005-01-11
17.979557037353516,2005-01-12
17.45821762084961,2005-01-13
17.703292846679688,2005-01-14
17.391382217407227,2005-01-18
16.976974487304688,2005-01-19
17.36464500427246,2005-01-20
17.083927154541016,2005-01-21
16.99034881591797,2005-01-24
17.195327758789062,2005-01-25
17.404756546020508,2005-01-26
17.16412925720215,2005-01-27
17.18195343017578,2005-01-28
17.378007888793945,2005-01-31
17.329004287719727,2005-02-01
17.052730560302734,2005-02-02
16.81656837463379,2005-02-03
17.083927154541016,2005-02-04
