SBAC,Date
13.670123100280762,2005-08-04
13.794397354125977,2005-08-05
13.631885528564453,2005-08-08
13.717923164367676,2005-08-09
13.995148658752441,2005-08-10
13.985589027404785,2005-08-11
13.861313819885254,2005-08-12
13.899554252624512,2005-08-15
13.641446113586426,2005-08-16
13.507611274719238,2005-08-17
13.421575546264648,2005-08-18
13.54584789276123,2005-08-19
14.148100852966309,2005-08-22
14.128981590270996,2005-08-23
14.186341285705566,2005-08-24
14.396648406982422,2005-08-25
14.014267921447754,2005-08-26
13.87087345123291,2005-08-29
14.243692398071289,2005-08-30
14.387090682983398,2005-08-31
14.740789413452148,2005-09-01
14.59739875793457,2005-09-02
14.559159278869629,2005-09-06
14.874628067016602,2005-09-07
14.960660934448242,2005-09-08
15.247445106506348,2005-09-09
14.874628067016602,2005-09-12
14.578280448913574,2005-09-13
14.023826599121094,2005-09-14
14.272374153137207,2005-09-15
14.358409881591797,2005-09-16
14.415766716003418,2005-09-19
13.909112930297852,2005-09-20
13.641446113586426,2005-09-21
13.899554252624512,2005-09-22
13.794397354125977,2005-09-23
13.909112930297852,2005-09-26
14.358409881591797,2005-09-27
14.195899963378906,2005-09-28
14.731230735778809,2005-09-29
14.75035285949707,2005-09-30
14.951104164123535,2005-10-03
14.482684135437012,2005-10-04
14.511362075805664,2005-10-05
14.635635375976562,2005-10-06
14.692992210388184,2005-10-07
14.587839126586914,2005-10-10
14.243692398071289,2005-10-11
13.813519477844238,2005-10-12
13.918671607971191,2005-10-13
14.37752914428711,2005-10-14
14.473123550415039,2005-10-17
14.434885025024414,2005-10-18
14.626075744628906,2005-10-19
14.320172309875488,2005-10-20
14.788588523864746,2005-10-21
15.266566276550293,2005-10-24
14.893743515014648,2005-10-25
14.281933784484863,2005-10-26
14.004707336425781,2005-10-27
14.004707336425781,2005-10-28
14.11942195892334,2005-10-31
14.023826599121094,2005-11-01
13.985589027404785,2005-11-02
14.243692398071289,2005-11-03
14.692992210388184,2005-11-04
14.67387580871582,2005-11-07
15.706305503845215,2005-11-08
16.279874801635742,2005-11-09
16.3467960357666,2005-11-10
16.375471115112305,2005-11-11
16.222517013549805,2005-11-14
16.12692642211914,2005-11-15
15.964410781860352,2005-11-16
16.633577346801758,2005-11-17
16.882122039794922,2005-11-18
17.51305389404297,2005-11-21
17.857196807861328,2005-11-22
17.80939483642578,2005-11-23
17.245386123657227,2005-11-25
17.188030242919922,2005-11-28
16.91080665588379,2005-11-29
17.627769470214844,2005-11-30
18.3447322845459,2005-12-01
18.32561683654785,2005-12-02
18.115304946899414,2005-12-05
18.105741500854492,2005-12-06
17.828519821166992,2005-12-07
17.866758346557617,2005-12-08
18.000591278076172,2005-12-09
17.66600227355957,2005-12-12
16.9012451171875,2005-12-13
17.21670913696289,2005-12-14
17.101993560791016,2005-12-15
17.14979362487793,2005-12-16
16.604902267456055,2005-12-19
16.69093132019043,2005-12-20
17.01595687866211,2005-12-21
17.025514602661133,2005-12-22
17.283626556396484,2005-12-23
17.207149505615234,2005-12-27
17.111553192138672,2005-12-28
17.178468704223633,2005-12-29
17.111553192138672,2005-12-30
17.6086483001709,2006-01-03
17.895431518554688,2006-01-04
17.895431518554688,2006-01-05
17.904996871948242,2006-01-06
18.019712448120117,2006-01-09
17.914552688598633,2006-01-10
17.904996871948242,2006-01-11
17.68511962890625,2006-01-12
17.74247932434082,2006-01-13
17.484373092651367,2006-01-17
17.780719757080078,2006-01-18
18.25870132446289,2006-01-19
18.048383712768555,2006-01-20
18.07706642150879,2006-01-23
18.937421798706055,2006-01-24
19.224210739135742,2006-01-25
19.568355560302734,2006-01-26
19.96028709411621,2006-01-27
19.692628860473633,2006-01-30
20.8875675201416,2006-01-31
20.22796058654785,2006-02-01
19.78822135925293,2006-02-02
19.64482879638672,2006-02-03
20.036767959594727,2006-02-06
19.53011703491211,2006-02-07
19.663942337036133,2006-02-08
19.510990142822266,2006-02-09
19.8742618560791,2006-02-10
19.405838012695312,2006-02-13
20.05588722229004,2006-02-14
20.791967391967773,2006-02-15
21.040517807006836,2006-02-16
21.021398544311523,2006-02-17
21.011838912963867,2006-02-21
21.365543365478516,2006-02-22
21.136112213134766,2006-02-23
21.786163330078125,2006-02-24
21.652326583862305,2006-02-27
21.499374389648438,2006-02-28
21.633207321166992,2006-03-01
21.91043472290039,2006-03-02
21.174354553222656,2006-03-03
20.95448112487793,2006-03-06
20.419151306152344,2006-03-07
20.189720153808594,2006-03-08
20.285314559936523,2006-03-09
20.772850036621094,2006-03-10
20.447830200195312,2006-03-13
20.791967391967773,2006-03-14
20.858884811401367,2006-03-15
20.61989974975586,2006-03-16
22.80902862548828,2006-03-17
23.038461685180664,2006-03-20
22.703876495361328,2006-03-21
22.789907455444336,2006-03-22
22.68475914001465,2006-03-23
23.04802131652832,2006-03-24
23.124496459960938,2006-03-27
22.292818069458008,2006-03-28
22.149429321289062,2006-03-29
22.158981323242188,2006-03-30
22.378856658935547,2006-03-31
22.47444725036621,2006-04-03
22.111183166503906,2006-04-04
21.738359451293945,2006-04-05
22.45533561706543,2006-04-06
22.30238151550293,2006-04-07
21.996475219726562,2006-04-10
21.805280685424805,2006-04-11
22.13030433654785,2006-04-12
22.082508087158203,2006-04-13
21.862638473510742,2006-04-17
22.23546028137207,2006-04-18
22.694316864013672,2006-04-19
22.703876495361328,2006-04-20
22.23546028137207,2006-04-21
22.68475914001465,2006-04-24
23.01934051513672,2006-04-25
24.548864364624023,2006-04-26
24.214282989501953,2006-04-27
24.013530731201172,2006-04-28
24.156925201416016,2006-05-01
25.09375762939453,2006-05-02
25.218029022216797,2006-05-03
25.198915481567383,2006-05-04
25.361421585083008,2006-05-05
25.571731567382812,2006-05-08
25.418785095214844,2006-05-09
24.61578369140625,2006-05-10
23.181852340698242,2006-05-11
23.172292709350586,2006-05-12
23.411283493041992,2006-05-15
23.258331298828125,2006-05-16
21.728805541992188,2006-05-17
21.193471908569336,2006-05-18
21.3177433013916,2006-05-19
19.692628860473633,2006-05-22
20.19928550720215,2006-05-23
21.030961990356445,2006-05-24
22.445770263671875,2006-05-25
22.761232376098633,2006-05-26
21.9295597076416,2006-05-30
21.881755828857422,2006-05-31
22.895071029663086,2006-06-01
22.856830596923828,2006-06-02
21.75748634338379,2006-06-05
21.881755828857422,2006-06-06
21.83395767211914,2006-06-07
22.28325653076172,2006-06-08
21.786163330078125,2006-06-09
20.705934524536133,2006-06-12
20.036767959594727,2006-06-13
20.65814208984375,2006-06-14
22.47444725036621,2006-06-15
21.872196197509766,2006-06-16
21.250831604003906,2006-06-19
21.681011199951172,2006-06-20
22.378856658935547,2006-06-21
21.996475219726562,2006-06-22
22.149429321289062,2006-06-23
22.178102493286133,2006-06-26
21.279508590698242,2006-06-27
21.3177433013916,2006-06-28
22.617839813232422,2006-06-29
24.988603591918945,2006-06-30
24.023094177246094,2006-07-03
23.879695892333984,2006-07-05
24.042207717895508,2006-07-06
23.822341918945312,2006-07-07
23.6789493560791,2006-07-10
23.4973201751709,2006-07-11
23.6789493560791,2006-07-12
23.0958194732666,2006-07-13
21.738359451293945,2006-07-14
21.661882400512695,2006-07-17
20.98316192626953,2006-07-18
21.82440185546875,2006-07-19
21.814838409423828,2006-07-20
21.15523338317871,2006-07-21
21.614089965820312,2006-07-24
21.91043472290039,2006-07-25
21.862638473510742,2006-07-26
21.853078842163086,2006-07-27
22.57004165649414,2006-07-28
22.828147888183594,2006-07-31
22.42664909362793,2006-08-01
22.95242691040039,2006-08-02
23.277448654174805,2006-08-03
22.493568420410156,2006-08-04
22.904624938964844,2006-08-07
23.573787689208984,2006-08-08
22.770795822143555,2006-08-09
22.598718643188477,2006-08-10
22.493568420410156,2006-08-11
22.541364669799805,2006-08-14
23.51643943786621,2006-08-15
23.72674560546875,2006-08-16
23.334808349609375,2006-08-17
23.287006378173828,2006-08-18
23.334808349609375,2006-08-21
23.564231872558594,2006-08-22
23.6789493560791,2006-08-23
23.83190155029297,2006-08-24
23.573787689208984,2006-08-25
23.277448654174805,2006-08-28
23.6789493560791,2006-08-29
24.759174346923828,2006-08-30
24.606224060058594,2006-08-31
24.329002380371094,2006-09-01
24.300317764282227,2006-09-05
23.0958194732666,2006-09-06
23.14361572265625,2006-09-07
23.784099578857422,2006-09-08
23.91793441772461,2006-09-11
24.09956932067871,2006-09-12
23.91793441772461,2006-09-13
24.042207717895508,2006-09-14
23.717187881469727,2006-09-15
23.612028121948242,2006-09-18
22.94286346435547,2006-09-19
23.573787689208984,2006-09-20
23.55467414855957,2006-09-21
23.965736389160156,2006-09-22
24.520185470581055,2006-09-25
24.051769256591797,2006-09-26
23.6789493560791,2006-09-27
23.411283493041992,2006-09-28
23.258331298828125,2006-09-29
22.914186477661133,2006-10-02
23.14361572265625,2006-10-03
23.92749786376953,2006-10-04
23.956174850463867,2006-10-05
24.76873779296875,2006-10-06
25.045961380004883,2006-10-09
25.02684211730957,2006-10-10
25.925439834594727,2006-10-11
26.365175247192383,2006-10-12
26.54680824279785,2006-10-13
26.07839012145996,2006-10-16
25.68644905090332,2006-10-17
25.361421585083008,2006-10-18
25.227596282958984,2006-10-19
24.998165130615234,2006-10-20
24.76873779296875,2006-10-23
24.520185470581055,2006-10-24
25.284948348999023,2006-10-25
25.829843521118164,2006-10-26
25.839405059814453,2006-10-27
25.332746505737305,2006-10-30
25.533493041992188,2006-10-31
25.08419418334961,2006-11-01
25.141557693481445,2006-11-02
25.715126037597656,2006-11-03
26.307817459106445,2006-11-06
26.51812744140625,2006-11-07
25.696006774902344,2006-11-08
26.040151596069336,2006-11-09
25.437904357910156,2006-11-10
26.384294509887695,2006-11-13
26.814470291137695,2006-11-14
26.441652297973633,2006-11-15
26.77623748779297,2006-11-16
26.766674041748047,2006-11-17
26.8718318939209,2006-11-20
27.407169342041016,2006-11-21
27.426284790039062,2006-11-22
27.18729591369629,2006-11-24
27.20641326904297,2006-11-27
26.967426300048828,2006-11-28
27.263771057128906,2006-11-29
27.120380401611328,2006-11-30
26.365175247192383,2006-12-01
26.967426300048828,2006-12-04
27.34980583190918,2006-12-05
27.43584632873535,2006-12-06
27.54099464416504,2006-12-07
27.14905548095703,2006-12-08
27.59835433959961,2006-12-11
27.41672706604004,2006-12-12
27.617467880249023,2006-12-13
27.3593692779541,2006-12-14
27.11081886291504,2006-12-15
27.043903350830078,2006-12-18
26.78579330444336,2006-12-19
26.77623748779297,2006-12-20
26.757116317749023,2006-12-21
26.19310188293457,2006-12-22
26.135746002197266,2006-12-26
25.801164627075195,2006-12-27
26.126184463500977,2006-12-28
26.288700103759766,2006-12-29
26.33649444580078,2007-01-03
26.843151092529297,2007-01-04
26.126184463500977,2007-01-05
26.068830490112305,2007-01-08
26.814470291137695,2007-01-09
27.292451858520508,2007-01-10
27.43584632873535,2007-01-11
27.9424991607666,2007-01-12
27.34980583190918,2007-01-16
27.005666732788086,2007-01-17
27.158618927001953,2007-01-18
27.770423889160156,2007-01-19
27.41672706604004,2007-01-22
27.51232147216797,2007-01-23
27.607913970947266,2007-01-24
27.9424991607666,2007-01-25
28.487384796142578,2007-01-26
28.6785831451416,2007-01-29
28.6785831451416,2007-01-30
28.401357650756836,2007-01-31
28.028535842895508,2007-02-01
27.885141372680664,2007-02-02
28.143245697021484,2007-02-05
27.703508377075195,2007-02-06
27.96161651611328,2007-02-07
28.449155807495117,2007-02-08
27.770423889160156,2007-02-09
27.38804817199707,2007-02-12
27.082141876220703,2007-02-13
27.49319839477539,2007-02-14
27.52187728881836,2007-02-15
27.397602081298828,2007-02-16
28.391799926757812,2007-02-20
28.391799926757812,2007-02-21
28.630783081054688,2007-02-22
27.655710220336914,2007-02-23
27.28289222717285,2007-02-26
26.441652297973633,2007-02-27
25.782045364379883,2007-02-28
25.342308044433594,2007-03-01
25.074647903442383,2007-03-02
24.854768753051758,2007-03-05
25.820281982421875,2007-03-06
25.906322479248047,2007-03-07
25.906322479248047,2007-03-08
25.982791900634766,2007-03-09
26.39385986328125,2007-03-12
25.839405059814453,2007-03-13
25.93499755859375,2007-03-14
25.93499755859375,2007-03-15
26.068830490112305,2007-03-16
26.068830490112305,2007-03-19
26.95785903930664,2007-03-20
27.89470100402832,2007-03-21
28.51606559753418,2007-03-22
28.449155807495117,2007-03-23
28.31532096862793,2007-03-26
27.999855041503906,2007-03-27
28.047653198242188,2007-03-28
28.210161209106445,2007-03-29
28.248401641845703,2007-03-30
28.1910457611084,2007-04-02
28.554306030273438,2007-04-03
28.468271255493164,2007-04-04
28.200605392456055,2007-04-05
28.659460067749023,2007-04-09
29.299949645996094,2007-04-10
28.50650978088379,2007-04-11
29.166118621826172,2007-04-12
28.841096878051758,2007-04-13
29.405109405517578,2007-04-16
29.2330322265625,2007-04-17
28.774181365966797,2007-04-18
28.869770050048828,2007-04-19
29.022724151611328,2007-04-20
28.908008575439453,2007-04-23
29.185237884521484,2007-04-24
29.108762741088867,2007-04-25
28.669021606445312,2007-04-26
28.611661911010742,2007-04-27
28.12413215637207,2007-04-30
28.23884391784668,2007-05-01
29.041845321655273,2007-05-02
28.716819763183594,2007-05-03
28.821971893310547,2007-05-04
29.29039192199707,2007-05-07
28.793296813964844,2007-05-08
29.79704475402832,2007-05-09
29.252151489257812,2007-05-10
29.61541748046875,2007-05-11
29.175678253173828,2007-05-14
28.726377487182617,2007-05-15
28.831533432006836,2007-05-16
28.74549674987793,2007-05-17
29.252151489257812,2007-05-18
29.414661407470703,2007-05-21
29.34775161743164,2007-05-22
29.79704475402832,2007-05-23
29.080080032348633,2007-05-24
29.462461471557617,2007-05-25
29.634532928466797,2007-05-29
30.47576904296875,2007-05-30
30.714765548706055,2007-05-31
31.001541137695312,2007-06-01
31.16405487060547,2007-06-04
31.19274139404297,2007-06-05
30.72431755065918,2007-06-06
30.064714431762695,2007-06-07
30.361061096191406,2007-06-08
30.255905151367188,2007-06-11
30.514015197753906,2007-06-12
30.896392822265625,2007-06-13
30.95374870300293,2007-06-14
31.73763084411621,2007-06-15
31.852340698242188,2007-06-18
32.22517013549805,2007-06-19
32.16780090332031,2007-06-20
31.584680557250977,2007-06-21
31.374374389648438,2007-06-22
31.116262435913086,2007-06-25
30.877273559570312,2007-06-26
31.73763084411621,2007-06-27
31.766313552856445,2007-06-28
32.1104621887207,2007-06-29
33.152435302734375,2007-07-02
33.44878387451172,2007-07-03
33.429664611816406,2007-07-05
33.39142990112305,2007-07-06
33.42010498046875,2007-07-09
32.78917694091797,2007-07-10
33.066402435302734,2007-07-11
34.33781814575195,2007-07-12
34.41429901123047,2007-07-13
34.09883499145508,2007-07-16
33.802490234375,2007-07-17
33.601741790771484,2007-07-18
34.86360168457031,2007-07-19
34.49077224731445,2007-07-20
34.67240524291992,2007-07-23
33.9267692565918,2007-07-24
33.611297607421875,2007-07-25
33.01860427856445,2007-07-26
31.94793701171875,2007-07-27
31.967065811157227,2007-07-30
31.852340698242188,2007-07-31
30.95374870300293,2007-08-01
32.483272552490234,2007-08-02
30.59048843383789,2007-08-03
30.638282775878906,2007-08-06
31.21185874938965,2007-08-07
32.550193786621094,2007-08-08
31.48908233642578,2007-08-09
31.78542709350586,2007-08-10
31.919267654418945,2007-08-13
29.76836585998535,2007-08-14
29.099199295043945,2007-08-15
28.257963180541992,2007-08-16
29.60585594177246,2007-08-17
29.34775161743164,2007-08-20
29.5389404296875,2007-08-21
29.90220832824707,2007-08-22
30.284584045410156,2007-08-23
31.15450096130371,2007-08-24
31.29789161682129,2007-08-27
30.2750186920166,2007-08-28
30.294143676757812,2007-08-29
30.456655502319336,2007-08-30
31.1353759765625,2007-08-31
32.330322265625,2007-09-04
31.651594161987305,2007-09-05
31.555997848510742,2007-09-06
31.001541137695312,2007-09-07
30.90595245361328,2007-09-10
31.699386596679688,2007-09-11
31.41261100769043,2007-09-12
32.12956619262695,2007-09-13
31.70895004272461,2007-09-14
31.326576232910156,2007-09-17
31.632474899291992,2007-09-18
32.5406379699707,2007-09-19
32.87520980834961,2007-09-20
33.48702621459961,2007-09-21
33.85985565185547,2007-09-24
34.28046798706055,2007-09-25
33.71644973754883,2007-09-26
34.03191375732422,2007-09-27
33.72601318359375,2007-09-28
34.28046798706055,2007-10-01
33.72601318359375,2007-10-02
33.71644973754883,2007-10-03
33.9841194152832,2007-10-04
34.17530822753906,2007-10-05
33.620845794677734,2007-10-08
34.08927536010742,2007-10-09
33.458351135253906,2007-10-10
33.12376403808594,2007-10-11
33.04729080200195,2007-10-12
32.98037338256836,2007-10-15
32.57886505126953,2007-10-16
33.362754821777344,2007-10-17
33.20022964477539,2007-10-18
32.51194381713867,2007-10-19
33.4679069519043,2007-10-22
33.840721130371094,2007-10-23
34.003238677978516,2007-10-24
34.223106384277344,2007-10-25
34.77756118774414,2007-10-26
34.825347900390625,2007-10-29
34.634159088134766,2007-10-30
34.03191375732422,2007-10-31
33.16200256347656,2007-11-01
35.58055877685547,2007-11-02
36.61299133300781,2007-11-05
36.354881286621094,2007-11-06
35.360694885253906,2007-11-07
35.15037536621094,2007-11-08
31.21185874938965,2007-11-09
29.644092559814453,2007-11-12
32.186920166015625,2007-11-13
31.5655574798584,2007-11-14
31.900142669677734,2007-11-15
32.83698272705078,2007-11-16
32.31119155883789,2007-11-19
32.56930923461914,2007-11-20
32.177364349365234,2007-11-21
32.884769439697266,2007-11-23
33.16200256347656,2007-11-26
33.20022964477539,2007-11-27
34.17530822753906,2007-11-28
35.30333709716797,2007-11-29
35.790863037109375,2007-11-30
35.04522705078125,2007-12-03
33.219356536865234,2007-12-04
33.75468826293945,2007-12-05
34.079715728759766,2007-12-06
34.968746185302734,2007-12-07
34.77756118774414,2007-12-10
33.63042068481445,2007-12-11
32.674468994140625,2007-12-12
32.22517013549805,2007-12-13
32.13912582397461,2007-12-14
30.255905151367188,2007-12-17
31.3170108795166,2007-12-18
31.374374389648438,2007-12-19
31.48908233642578,2007-12-20
32.87520980834961,2007-12-21
32.39723587036133,2007-12-24
32.90389633178711,2007-12-26
32.26340103149414,2007-12-27
32.10090255737305,2007-12-28
32.34944534301758,2007-12-31
31.680278778076172,2008-01-02
30.867713928222656,2008-01-03
29.79704475402832,2008-01-04
28.994043350219727,2008-01-07
28.257963180541992,2008-01-08
27.244651794433594,2008-01-09
27.330692291259766,2008-01-10
27.024782180786133,2008-01-11
28.1910457611084,2008-01-14
27.703508377075195,2008-01-15
26.54680824279785,2008-01-16
25.47613525390625,2008-01-17
25.017282485961914,2008-01-18
24.596660614013672,2008-01-22
24.37679672241211,2008-01-23
26.288700103759766,2008-01-24
25.208473205566406,2008-01-25
25.590856552124023,2008-01-28
27.93293571472168,2008-01-29
27.244651794433594,2008-01-30
28.30575942993164,2008-01-31
29.634532928466797,2008-02-01
29.108762741088867,2008-02-04
27.49319839477539,2008-02-05
27.655710220336914,2008-02-06
27.818225860595703,2008-02-07
29.481578826904297,2008-02-08
29.481578826904297,2008-02-11
29.634532928466797,2008-02-12
29.481578826904297,2008-02-13
29.366870880126953,2008-02-14
29.01316261291504,2008-02-15
29.672771453857422,2008-02-19
29.385984420776367,2008-02-20
28.267520904541016,2008-02-21
30.781675338745117,2008-02-22
31.374374389648438,2008-02-25
31.75675392150879,2008-02-26
31.039785385131836,2008-02-27
30.96331214904785,2008-02-28
29.68233299255371,2008-02-29
28.888893127441406,2008-03-03
27.95206069946289,2008-03-04
28.296201705932617,2008-03-05
27.45496368408203,2008-03-06
27.101259231567383,2008-03-07
25.954116821289062,2008-03-10
27.31157112121582,2008-03-11
27.101259231567383,2008-03-12
27.86602020263672,2008-03-13
26.862274169921875,2008-03-14
26.02103042602539,2008-03-17
27.445402145385742,2008-03-18
26.78579330444336,2008-03-19
27.14905548095703,2008-03-20
28.458711624145508,2008-03-24
29.022724151611328,2008-03-25
29.835283279418945,2008-03-26
29.89263916015625,2008-03-27
28.774181365966797,2008-03-28
28.51606559753418,2008-03-31
28.726377487182617,2008-04-01
29.835283279418945,2008-04-02
30.150753021240234,2008-04-03
29.653654098510742,2008-04-04
29.309513092041016,2008-04-07
29.72056770324707,2008-04-08
28.582984924316406,2008-04-09
28.716819763183594,2008-04-10
28.267520904541016,2008-04-11
28.07633399963379,2008-04-14
28.917572021484375,2008-04-15
29.44334602355957,2008-04-16
29.070520401000977,2008-04-17
30.16030502319336,2008-04-18
30.427974700927734,2008-04-21
30.026479721069336,2008-04-22
30.332380294799805,2008-04-23
31.29789161682129,2008-04-24
31.689828872680664,2008-04-25
31.67071533203125,2008-04-28
31.479516983032227,2008-04-29
30.915510177612305,2008-04-30
32.033973693847656,2008-05-01
31.957494735717773,2008-05-02
31.75675392150879,2008-05-05
32.97080993652344,2008-05-06
32.884769439697266,2008-05-07
32.73181915283203,2008-05-08
32.47371292114258,2008-05-09
33.028167724609375,2008-05-12
33.458351135253906,2008-05-13
33.515708923339844,2008-05-14
33.687774658203125,2008-05-15
34.194419860839844,2008-05-16
34.95919418334961,2008-05-19
34.50033187866211,2008-05-20
34.242225646972656,2008-05-21
34.18486022949219,2008-05-22
34.07014846801758,2008-05-23
34.481204986572266,2008-05-27
34.91140365600586,2008-05-28
35.40849304199219,2008-05-29
35.58055877685547,2008-05-30
35.743072509765625,2008-06-02
35.886470794677734,2008-06-03
35.08346176147461,2008-06-04
34.36650085449219,2008-06-05
32.77961730957031,2008-06-06
33.152435302734375,2008-06-09
34.28046798706055,2008-06-10
33.41054916381836,2008-06-11
33.75468826293945,2008-06-12
34.2613410949707,2008-06-13
35.38937759399414,2008-06-16
36.17325210571289,2008-06-17
35.38937759399414,2008-06-18
35.91514205932617,2008-06-19
35.121700286865234,2008-06-20
34.38561248779297,2008-06-23
33.659095764160156,2008-06-24
34.347373962402344,2008-06-25
33.43922424316406,2008-06-26
33.56350326538086,2008-06-27
34.42385482788086,2008-06-30
32.37812423706055,2008-07-01
31.422161102294922,2008-07-02
32.47371292114258,2008-07-03
32.27295684814453,2008-07-07
33.41054916381836,2008-07-08
32.98993682861328,2008-07-09
32.85609817504883,2008-07-10
32.81785583496094,2008-07-11
32.83698272705078,2008-07-14
33.267154693603516,2008-07-15
33.4009895324707,2008-07-16
32.77961730957031,2008-07-17
33.38186264038086,2008-07-18
33.534820556640625,2008-07-21
34.43341827392578,2008-07-22
34.68195343017578,2008-07-23
33.58262634277344,2008-07-24
35.26510238647461,2008-07-25
34.634159088134766,2008-07-28
35.49452590942383,2008-07-29
36.08721923828125,2008-07-30
36.221046447753906,2008-07-31
36.020294189453125,2008-08-01
33.3436279296875,2008-08-04
33.55393981933594,2008-08-05
33.71644973754883,2008-08-06
33.13331604003906,2008-08-07
33.44878387451172,2008-08-08
33.878963470458984,2008-08-11
33.38186264038086,2008-08-12
33.01860427856445,2008-08-13
33.24802780151367,2008-08-14
33.601741790771484,2008-08-15
32.90389633178711,2008-08-18
31.919267654418945,2008-08-19
31.967065811157227,2008-08-20
32.70314407348633,2008-08-21
33.152435302734375,2008-08-22
32.40680694580078,2008-08-25
32.65534210205078,2008-08-26
32.46415710449219,2008-08-27
33.59217834472656,2008-08-28
33.39142990112305,2008-08-29
33.362754821777344,2008-09-02
32.50239944458008,2008-09-03
31.51776885986328,2008-09-04
30.72431755065918,2008-09-05
30.867713928222656,2008-09-08
29.85440444946289,2008-09-09
30.925071716308594,2008-09-10
30.026479721069336,2008-09-11
29.72056770324707,2008-09-12
28.31532096862793,2008-09-15
27.483640670776367,2008-09-16
25.696006774902344,2008-09-17
26.346057891845703,2008-09-18
29.089643478393555,2008-09-19
27.52187728881836,2008-09-22
26.47989273071289,2008-09-23
25.61952781677246,2008-09-24
25.61952781677246,2008-09-25
26.441652297973633,2008-09-26
22.75167465209961,2008-09-29
24.730499267578125,2008-09-30
23.812782287597656,2008-10-01
20.333118438720703,2008-10-02
19.568355560302734,2008-10-03
17.417457580566406,2008-10-06
15.75409984588623,2008-10-07
15.381280899047852,2008-10-08
12.752408981323242,2008-10-09
13.775278091430664,2008-10-10
17.302745819091797,2008-10-13
17.43657684326172,2008-10-14
15.10405445098877,2008-10-15
15.887935638427734,2008-10-16
17.360107421875,2008-10-17
18.029266357421875,2008-10-20
17.44614028930664,2008-10-21
17.321866989135742,2008-10-22
16.298995971679688,2008-10-23
15.056254386901855,2008-10-24
14.99889850616455,2008-10-27
16.509302139282227,2008-10-28
18.4976806640625,2008-10-29
19.568355560302734,2008-10-30
20.065446853637695,2008-10-31
20.046327590942383,2008-11-03
19.76909828186035,2008-11-04
18.25870132446289,2008-11-05
17.140233993530273,2008-11-06
17.51305389404297,2008-11-07
17.245386123657227,2008-11-10
16.20340347290039,2008-11-11
13.803956985473633,2008-11-12
15.123172760009766,2008-11-13
14.817266464233398,2008-11-14
14.215018272399902,2008-11-17
13.54584789276123,2008-11-18
11.777337074279785,2008-11-19
10.171337127685547,2008-11-20
10.324288368225098,2008-11-21
12.045002937316895,2008-11-24
12.876684188842773,2008-11-25
14.071622848510742,2008-11-26
15.094491958618164,2008-11-28
12.953161239624023,2008-12-01
13.325979232788086,2008-12-02
13.727481842041016,2008-12-03
13.440694808959961,2008-12-04
14.94153881072998,2008-12-05
15.897493362426758,2008-12-08
15.352601051330566,2008-12-09
16.1651611328125,2008-12-10
15.42907428741455,2008-12-11
15.572470664978027,2008-12-12
14.654756546020508,2008-12-15
15.572470664978027,2008-12-16
15.773218154907227,2008-12-17
15.916610717773438,2008-12-18
15.553348541259766,2008-12-19
14.635635375976562,2008-12-22
14.540040016174316,2008-12-23
14.626075744628906,2008-12-24
14.626075744628906,2008-12-26
14.406207084655762,2008-12-29
14.903303146362305,2008-12-30
15.601147651672363,2008-12-31
16.91080665588379,2009-01-02
17.44614028930664,2009-01-05
18.612396240234375,2009-01-06
18.07706642150879,2009-01-07
18.555042266845703,2009-01-08
17.780719757080078,2009-01-09
17.00640296936035,2009-01-12
17.331418991088867,2009-01-13
16.537981033325195,2009-01-14
16.77696990966797,2009-01-15
17.637325286865234,2009-01-16
16.279874801635742,2009-01-20
17.771163940429688,2009-01-21
18.25870132446289,2009-01-22
17.866758346557617,2009-01-23
18.210899353027344,2009-01-26
18.32561683654785,2009-01-27
19.988971710205078,2009-01-28
19.587465286254883,2009-01-29
19.023454666137695,2009-01-30
19.25288963317871,2009-02-02
19.53011703491211,2009-02-03
18.994783401489258,2009-02-04
19.32936668395996,2009-02-05
20.51474380493164,2009-02-06
20.61033821105957,2009-02-09
19.434520721435547,2009-02-10
19.2624454498291,2009-02-11
19.1094970703125,2009-02-12
19.138172149658203,2009-02-13
17.646883010864258,2009-02-17
17.178468704223633,2009-02-18
17.321866989135742,2009-02-19
17.971908569335938,2009-02-20
17.503490447998047,2009-02-23
18.784473419189453,2009-02-24
18.927865982055664,2009-02-25
19.30068588256836,2009-02-26
19.864696502685547,2009-02-27
18.803592681884766,2009-03-02
18.32561683654785,2009-03-03
19.75954246520996,2009-03-04
18.81314468383789,2009-03-05
19.1094970703125,2009-03-06
18.956541061401367,2009-03-09
21.986913681030273,2009-03-10
22.35017204284668,2009-03-11
22.80902862548828,2009-03-12
22.168542861938477,2009-03-13
21.32730484008789,2009-03-16
22.006032943725586,2009-03-17
22.321495056152344,2009-03-18
22.149429321289062,2009-03-19
21.413341522216797,2009-03-20
22.94286346435547,2009-03-23
22.53180694580078,2009-03-24
22.46488380432129,2009-03-25
22.98110008239746,2009-03-26
22.847267150878906,2009-03-27
21.919998168945312,2009-03-30
22.273696899414062,2009-03-31
23.306129455566406,2009-04-01
25.304067611694336,2009-04-02
25.7342472076416,2009-04-03
24.826093673706055,2009-04-06
23.764986038208008,2009-04-07
24.778291702270508,2009-04-08
25.810720443725586,2009-04-09
25.055519104003906,2009-04-13
23.937055587768555,2009-04-14
24.969484329223633,2009-04-15
25.51437759399414,2009-04-16
25.246713638305664,2009-04-17
23.707624435424805,2009-04-20
