TGT,Date
0.08725284039974213,1973-12-04
0.08725284039974213,1973-12-05
0.08605761080980301,1973-12-06
0.09203394502401352,1973-12-07
0.09203394502401352,1973-12-10
0.08725284039974213,1973-12-11
0.0812765508890152,1973-12-12
0.0812765508890152,1973-12-13
0.08247213810682297,1973-12-14
0.0812765508890152,1973-12-17
0.0812765508890152,1973-12-18
0.08605761080980301,1973-12-19
0.08844796568155289,1973-12-20
0.08486250042915344,1973-12-21
0.08605761080980301,1973-12-24
0.08844796568155289,1973-12-26
0.08844796568155289,1973-12-27
0.08605761080980301,1973-12-28
0.08366735279560089,1973-12-31
0.08366735279560089,1974-01-02
0.09083879739046097,1974-01-03
0.09203394502401352,1974-01-04
0.10040067136287689,1974-01-07
0.09561949223279953,1974-01-08
0.09322914481163025,1974-01-09
0.09083879739046097,1974-01-10
0.09203394502401352,1974-01-11
0.09322914481163025,1974-01-14
0.09561949223279953,1974-01-15
0.09561949223279953,1974-01-16
0.09203394502401352,1974-01-17
0.09322914481163025,1974-01-18
0.08964366465806961,1974-01-21
0.08964366465806961,1974-01-22
0.09203394502401352,1974-01-23
0.09203394502401352,1974-01-24
0.09203394502401352,1974-01-25
0.09203394502401352,1974-01-28
0.09203394502401352,1974-01-29
0.09561949223279953,1974-01-30
0.09801029413938522,1974-01-31
0.09801029413938522,1974-02-01
0.09920546412467957,1974-02-04
0.09801029413938522,1974-02-05
0.09322914481163025,1974-02-06
0.09561949223279953,1974-02-07
0.09561949223279953,1974-02-08
0.0968150720000267,1974-02-11
0.0944242849946022,1974-02-12
0.09322914481163025,1974-02-13
0.09322914481163025,1974-02-14
0.09561949223279953,1974-02-15
0.0944242849946022,1974-02-19
0.09322914481163025,1974-02-20
0.09561949223279953,1974-02-21
0.09561949223279953,1974-02-22
0.09561949223279953,1974-02-25
0.0968150720000267,1974-02-26
0.10159572213888168,1974-02-27
0.09801029413938522,1974-02-28
0.09801029413938522,1974-03-01
0.09801029413938522,1974-03-04
0.10279099643230438,1974-03-05
0.11474356800317764,1974-03-06
0.10996241122484207,1974-03-07
0.11235322058200836,1974-03-08
0.11235322058200836,1974-03-11
0.10996241122484207,1974-03-12
0.10757210105657578,1974-03-13
0.10757210105657578,1974-03-14
0.10757210105657578,1974-03-15
0.10637691617012024,1974-03-18
0.10637691617012024,1974-03-19
0.10398659110069275,1974-03-20
0.1051817536354065,1974-03-21
0.09920546412467957,1974-03-22
0.10159572213888168,1974-03-25
0.10040067136287689,1974-03-26
0.09801029413938522,1974-03-27
0.09561949223279953,1974-03-28
0.09561949223279953,1974-03-29
0.09322914481163025,1974-04-01
0.0968150720000267,1974-04-02
0.09920546412467957,1974-04-03
0.10040067136287689,1974-04-04
0.09801029413938522,1974-04-05
0.0968150720000267,1974-04-08
0.09561949223279953,1974-04-09
0.0968150720000267,1974-04-10
0.0968150720000267,1974-04-11
0.09203394502401352,1974-04-15
0.09561949223279953,1974-04-16
0.09561949223279953,1974-04-17
0.09322914481163025,1974-04-18
0.09322914481163025,1974-04-19
0.09322914481163025,1974-04-22
0.09083879739046097,1974-04-23
0.08964366465806961,1974-04-24
0.08844796568155289,1974-04-25
0.09083879739046097,1974-04-26
0.09203394502401352,1974-04-29
0.09083879739046097,1974-04-30
0.09203394502401352,1974-05-01
0.09561949223279953,1974-05-02
0.09561949223279953,1974-05-03
0.09203394502401352,1974-05-06
0.09203394502401352,1974-05-07
0.0944242849946022,1974-05-08
0.09322914481163025,1974-05-09
0.09561949223279953,1974-05-10
0.09322914481163025,1974-05-13
0.09203394502401352,1974-05-14
0.09203394502401352,1974-05-15
0.09083879739046097,1974-05-16
0.09083879739046097,1974-05-17
0.09322914481163025,1974-05-20
0.09203394502401352,1974-05-21
0.09322914481163025,1974-05-22
0.09561949223279953,1974-05-23
0.09561949223279953,1974-05-24
0.09561949223279953,1974-05-28
0.09801029413938522,1974-05-29
0.09801029413938522,1974-05-30
0.10040067136287689,1974-05-31
0.10279099643230438,1974-06-03
0.10159572213888168,1974-06-04
0.10279099643230438,1974-06-05
0.10159572213888168,1974-06-06
0.10757210105657578,1974-06-07
0.10876724869012833,1974-06-10
0.10757210105657578,1974-06-11
0.10398659110069275,1974-06-12
0.10279099643230438,1974-06-13
0.10279099643230438,1974-06-14
0.10040067136287689,1974-06-17
0.09920546412467957,1974-06-18
0.09920546412467957,1974-06-19
0.09801029413938522,1974-06-20
0.09801029413938522,1974-06-21
0.09801029413938522,1974-06-24
0.0968150720000267,1974-06-25
0.09561949223279953,1974-06-26
0.08844796568155289,1974-06-27
0.09322914481163025,1974-06-28
0.09561949223279953,1974-07-01
0.09322914481163025,1974-07-02
0.09322914481163025,1974-07-03
0.09322914481163025,1974-07-05
0.08844796568155289,1974-07-08
0.08725284039974213,1974-07-09
0.08605761080980301,1974-07-10
0.08605761080980301,1974-07-11
0.08725284039974213,1974-07-12
0.08844796568155289,1974-07-15
0.08725284039974213,1974-07-16
0.09083879739046097,1974-07-17
0.09203394502401352,1974-07-18
0.09203394502401352,1974-07-19
0.08964366465806961,1974-07-22
0.08964366465806961,1974-07-23
0.08964366465806961,1974-07-24
0.08725284039974213,1974-07-25
0.08725284039974213,1974-07-26
0.08605761080980301,1974-07-29
0.08725284039974213,1974-07-30
0.08605761080980301,1974-07-31
0.08486250042915344,1974-08-01
0.08605761080980301,1974-08-02
0.08486250042915344,1974-08-05
0.08605761080980301,1974-08-06
0.08844796568155289,1974-08-07
0.08486250042915344,1974-08-08
0.08486250042915344,1974-08-09
0.08366735279560089,1974-08-12
0.07769103348255157,1974-08-13
0.08366735279560089,1974-08-14
0.08366735279560089,1974-08-15
0.08486250042915344,1974-08-16
0.08247213810682297,1974-08-19
0.0812765508890152,1974-08-20
0.0812765508890152,1974-08-21
0.08247213810682297,1974-08-22
0.08366735279560089,1974-08-23
0.0812765508890152,1974-08-26
0.0812765508890152,1974-08-27
0.07769103348255157,1974-08-28
0.08008139580488205,1974-08-29
0.0812765508890152,1974-08-30
0.08008139580488205,1974-09-03
0.07888618111610413,1974-09-04
0.07649587094783783,1974-09-05
0.07888618111610413,1974-09-06
0.07410508394241333,1974-09-09
0.07530071586370468,1974-09-10
0.07171474397182465,1974-09-11
0.07051955908536911,1974-09-12
0.06693358719348907,1974-09-13
0.06812921166419983,1974-09-16
0.06693358719348907,1974-09-17
0.06693358719348907,1974-09-18
0.06693358719348907,1974-09-19
0.07649587094783783,1974-09-20
0.07649587094783783,1974-09-23
0.07410508394241333,1974-09-24
0.07530071586370468,1974-09-25
0.07290985435247421,1974-09-26
0.07530071586370468,1974-09-27
0.07290985435247421,1974-09-30
0.07051955908536911,1974-10-01
0.07051955908536911,1974-10-02
0.07051955908536911,1974-10-03
0.07051955908536911,1974-10-04
0.07649587094783783,1974-10-07
0.07530071586370468,1974-10-08
0.07530071586370468,1974-10-09
0.07888618111610413,1974-10-10
0.07769103348255157,1974-10-11
0.07769103348255157,1974-10-14
0.07769103348255157,1974-10-15
0.07888618111610413,1974-10-16
0.07530071586370468,1974-10-17
0.07171474397182465,1974-10-18
0.07530071586370468,1974-10-21
0.07769103348255157,1974-10-22
0.07649587094783783,1974-10-23
0.07410508394241333,1974-10-24
0.07290985435247421,1974-10-25
0.07530071586370468,1974-10-28
0.07410508394241333,1974-10-29
0.07649587094783783,1974-10-30
0.07410508394241333,1974-10-31
0.07530071586370468,1974-11-01
0.07769103348255157,1974-11-04
0.07530071586370468,1974-11-05
0.07649587094783783,1974-11-06
0.07649587094783783,1974-11-07
0.07649587094783783,1974-11-08
0.07769103348255157,1974-11-11
0.07649587094783783,1974-11-12
0.07649587094783783,1974-11-13
0.07769103348255157,1974-11-14
0.07769103348255157,1974-11-15
0.07769103348255157,1974-11-18
0.07888618111610413,1974-11-19
0.07769103348255157,1974-11-20
0.07649587094783783,1974-11-21
0.07649587094783783,1974-11-22
0.07649587094783783,1974-11-25
0.07530071586370468,1974-11-26
0.07649587094783783,1974-11-27
0.07769103348255157,1974-11-29
0.07410508394241333,1974-12-02
0.07530071586370468,1974-12-03
0.07649587094783783,1974-12-04
0.07410508394241333,1974-12-05
0.07171474397182465,1974-12-06
0.07171474397182465,1974-12-09
0.07410508394241333,1974-12-10
0.07530071586370468,1974-12-11
0.07171474397182465,1974-12-12
0.07171474397182465,1974-12-13
0.06932435929775238,1974-12-16
0.06573843210935593,1974-12-17
0.06932435929775238,1974-12-18
0.06334806233644485,1974-12-19
0.06334806233644485,1974-12-20
0.06693358719348907,1974-12-23
0.06693358719348907,1974-12-24
0.06812921166419983,1974-12-26
0.06693358719348907,1974-12-27
0.06334806233644485,1974-12-30
0.06932435929775238,1974-12-31
0.06932435929775238,1975-01-02
0.07051955908536911,1975-01-03
0.07171474397182465,1975-01-06
0.07290985435247421,1975-01-07
0.0645432323217392,1975-01-08
0.06693358719348907,1975-01-09
0.07171474397182465,1975-01-10
0.07171474397182465,1975-01-13
0.07410508394241333,1975-01-14
0.07290985435247421,1975-01-15
0.07290985435247421,1975-01-16
0.07410508394241333,1975-01-17
0.07410508394241333,1975-01-20
0.07410508394241333,1975-01-21
0.07649587094783783,1975-01-22
0.07888618111610413,1975-01-23
0.08486250042915344,1975-01-24
0.09322914481163025,1975-01-27
0.09203394502401352,1975-01-28
0.08964366465806961,1975-01-29
0.08844796568155289,1975-01-30
0.08844796568155289,1975-01-31
0.08844796568155289,1975-02-03
0.08605761080980301,1975-02-04
0.08844796568155289,1975-02-05
0.09561949223279953,1975-02-06
0.0944242849946022,1975-02-07
0.09322914481163025,1975-02-10
0.09322914481163025,1975-02-11
0.09322914481163025,1975-02-12
0.09322914481163025,1975-02-13
0.09203394502401352,1975-02-14
0.09203394502401352,1975-02-18
0.0944242849946022,1975-02-19
0.09561949223279953,1975-02-20
0.09561949223279953,1975-02-21
0.09322914481163025,1975-02-24
0.09203394502401352,1975-02-25
0.09203394502401352,1975-02-26
0.09083879739046097,1975-02-27
0.0944242849946022,1975-02-28
0.0944242849946022,1975-03-03
0.09561949223279953,1975-03-04
0.09561949223279953,1975-03-05
0.10040067136287689,1975-03-06
0.10876724869012833,1975-03-07
0.10876724869012833,1975-03-10
0.10996241122484207,1975-03-11
0.11354836821556091,1975-03-12
0.11832953244447708,1975-03-13
0.11832953244447708,1975-03-14
0.12550096213817596,1975-03-17
0.12789136171340942,1975-03-18
0.12789136171340942,1975-03-19
0.1266961246728897,1975-03-20
0.12430541962385178,1975-03-21
0.11713390797376633,1975-03-24
0.12071983516216278,1975-03-25
0.12550096213817596,1975-03-26
0.12430541962385178,1975-03-27
0.11713390797376633,1975-03-31
0.11713390797376633,1975-04-01
0.11593873798847198,1975-04-02
0.11713390797376633,1975-04-03
0.11713390797376633,1975-04-04
0.11474356800317764,1975-04-07
0.11713390797376633,1975-04-08
0.11593873798847198,1975-04-09
0.12311024218797684,1975-04-10
0.12311024218797684,1975-04-11
0.12311024218797684,1975-04-14
0.12071983516216278,1975-04-15
0.12071983516216278,1975-04-16
0.12311024218797684,1975-04-17
0.11952466517686844,1975-04-18
0.12311024218797684,1975-04-21
0.12311024218797684,1975-04-22
0.12191504240036011,1975-04-23
0.12191504240036011,1975-04-24
0.12191504240036011,1975-04-25
0.11952466517686844,1975-04-28
0.11832953244447708,1975-04-29
0.11832953244447708,1975-04-30
0.12191504240036011,1975-05-01
0.12430541962385178,1975-05-02
0.11832953244447708,1975-05-05
0.12071983516216278,1975-05-06
0.12311024218797684,1975-05-07
0.12191504240036011,1975-05-08
0.12191504240036011,1975-05-09
0.12191504240036011,1975-05-12
0.12311024218797684,1975-05-13
0.12430541962385178,1975-05-14
0.13028164207935333,1975-05-15
0.13386765122413635,1975-05-16
0.14223429560661316,1975-05-19
0.13625797629356384,1975-05-20
0.1326724737882614,1975-05-21
0.13864833116531372,1975-05-22
0.13864833116531372,1975-05-23
0.13625797629356384,1975-05-27
0.13864833116531372,1975-05-28
0.14701545238494873,1975-05-29
0.14940579235553741,1975-05-30
0.1601627916097641,1975-06-02
0.1625535637140274,1975-06-03
0.16972500085830688,1975-06-04
0.1709202080965042,1975-06-05
0.16852985322475433,1975-06-06
0.1601627916097641,1975-06-09
0.1601627916097641,1975-06-10
0.1565772145986557,1975-06-11
0.16135841608047485,1975-06-12
0.1589675396680832,1975-06-13
0.16374865174293518,1975-06-16
0.16972500085830688,1975-06-17
0.16852985322475433,1975-06-18
0.1709202080965042,1975-06-19
0.16972500085830688,1975-06-20
0.1709202080965042,1975-06-23
0.16972500085830688,1975-06-24
0.17331042885780334,1975-06-25
0.17211522161960602,1975-06-26
0.175701305270195,1975-06-27
0.17211522161960602,1975-06-30
0.17211522161960602,1975-07-01
0.1709202080965042,1975-07-02
0.16852985322475433,1975-07-03
0.16733422875404358,1975-07-07
0.16135841608047485,1975-07-08
0.16613903641700745,1975-07-09
0.17211522161960602,1975-07-10
0.175701305270195,1975-07-11
0.18287277221679688,1975-07-14
0.1936296671628952,1975-07-15
0.18765339255332947,1975-07-16
0.19243453443050385,1975-07-17
0.19243453443050385,1975-07-18
0.1900441199541092,1975-07-21
0.1900441199541092,1975-07-22
0.1912393867969513,1975-07-23
0.19243453443050385,1975-07-24
0.1912393867969513,1975-07-25
0.1864582896232605,1975-07-28
0.1864582896232605,1975-07-29
0.1888485699892044,1975-07-30
0.1888485699892044,1975-07-31
0.18765339255332947,1975-08-01
0.1864582896232605,1975-08-04
0.1792868673801422,1975-08-05
0.17211522161960602,1975-08-06
0.17450568079948425,1975-08-07
0.17450568079948425,1975-08-08
0.16613903641700745,1975-08-11
0.1709202080965042,1975-08-12
0.17211522161960602,1975-08-13
0.17211522161960602,1975-08-14
0.17331042885780334,1975-08-15
0.1792868673801422,1975-08-18
0.1864582896232605,1975-08-19
0.18406789004802704,1975-08-20
0.18167714774608612,1975-08-21
0.18526308238506317,1975-08-22
0.1912393867969513,1975-08-25
0.19960610568523407,1975-08-26
0.20080134272575378,1975-08-27
0.20797263085842133,1975-08-28
0.20677749812602997,1975-08-29
0.20797263085842133,1975-09-02
0.20319144427776337,1975-09-03
0.2019963562488556,1975-09-04
0.20080134272575378,1975-09-05
0.19602017104625702,1975-09-08
0.1936296671628952,1975-09-09
0.1888485699892044,1975-09-10
0.18048195540905,1975-09-11
0.18048195540905,1975-09-12
0.17450568079948425,1975-09-15
0.1709202080965042,1975-09-16
0.17211522161960602,1975-09-17
0.18287277221679688,1975-09-18
0.1936296671628952,1975-09-19
0.20080134272575378,1975-09-22
0.19841092824935913,1975-09-23
0.2019963562488556,1975-09-24
0.19960610568523407,1975-09-25
0.19960610568523407,1975-09-26
0.2019963562488556,1975-09-29
0.19841092824935913,1975-09-30
0.19243453443050385,1975-10-01
0.1936296671628952,1975-10-02
0.20080134272575378,1975-10-03
0.21275383234024048,1975-10-06
0.20797263085842133,1975-10-07
0.21155862510204315,1975-10-08
0.21753449738025665,1975-10-09
0.2199251502752304,1975-10-10
0.22709673643112183,1975-10-13
0.23187747597694397,1975-10-14
0.2366584837436676,1975-10-15
0.2342682182788849,1975-10-16
0.23187747597694397,1975-10-17
0.23904894292354584,1975-10-20
0.24024444818496704,1975-10-21
0.24502527713775635,1975-10-22
0.25458741188049316,1975-10-23
0.24143967032432556,1975-10-24
0.24502527713775635,1975-10-27
0.2510014474391937,1975-10-28
0.24502527713775635,1975-10-29
0.2510014474391937,1975-10-30
0.24622048437595367,1975-10-31
0.23904894292354584,1975-11-03
0.23904894292354584,1975-11-04
0.24383008480072021,1975-11-05
0.2533917725086212,1975-11-06
0.25578272342681885,1975-11-07
0.25578272342681885,1975-11-10
0.24980640411376953,1975-11-11
0.24861107766628265,1975-11-12
0.24980640411376953,1975-11-13
0.24622048437595367,1975-11-14
0.24861107766628265,1975-11-17
0.2533917725086212,1975-11-18
0.2510014474391937,1975-11-19
0.25219666957855225,1975-11-20
0.24741610884666443,1975-11-21
0.24980640411376953,1975-11-24
0.25578272342681885,1975-11-25
0.2533917725086212,1975-11-26
0.26175904273986816,1975-11-28
0.26414915919303894,1975-12-01
0.2581729292869568,1975-12-02
0.2366584837436676,1975-12-03
0.23904894292354584,1975-12-04
0.24143967032432556,1975-12-05
0.24383008480072021,1975-12-08
0.23785363137722015,1975-12-09
0.2426348328590393,1975-12-10
0.25219666957855225,1975-12-11
0.2510014474391937,1975-12-12
0.25578272342681885,1975-12-15
0.266539603471756,1975-12-16
0.26414915919303894,1975-12-17
0.2581729292869568,1975-12-18
0.2569778263568878,1975-12-19
0.2581729292869568,1975-12-22
0.26056328415870667,1975-12-23
0.25936833024024963,1975-12-24
0.26056328415870667,1975-12-26
0.2581729292869568,1975-12-29
0.25458741188049316,1975-12-30
0.2510014474391937,1975-12-31
0.2533917725086212,1976-01-02
0.26056328415870667,1976-01-05
0.2701256573200226,1976-01-06
0.2772969901561737,1976-01-07
0.2844685912132263,1976-01-08
0.2832733392715454,1976-01-09
0.29522550106048584,1976-01-12
0.29642075300216675,1976-01-13
0.2892493009567261,1976-01-14
0.3000066876411438,1976-01-15
0.30478790402412415,1976-01-16
0.30956825613975525,1976-01-19
0.32032591104507446,1976-01-20
0.32510673999786377,1976-01-21
0.32391148805618286,1976-01-22
0.32510673999786377,1976-01-23
0.3286924958229065,1976-01-26
0.31673991680145264,1976-01-27
0.3131544291973114,1976-01-28
0.3155447244644165,1976-01-29
0.32510673999786377,1976-01-30
0.31913068890571594,1976-02-02
0.3071781396865845,1976-02-03
0.30120179057121277,1976-02-04
0.29642075300216675,1976-02-05
0.3000066876411438,1976-02-06
0.29642075300216675,1976-02-09
0.29163989424705505,1976-02-10
0.29642075300216675,1976-02-11
0.2892493009567261,1976-02-12
0.2796875536441803,1976-02-13
0.2892493009567261,1976-02-17
0.29283517599105835,1976-02-18
0.29761627316474915,1976-02-19
0.30598288774490356,1976-02-20
0.30478790402412415,1976-02-23
0.31913068890571594,1976-02-24
0.33586394786834717,1976-02-25
0.3298877477645874,1976-02-26
0.33108294010162354,1976-02-27
0.32032591104507446,1976-03-01
0.32630234956741333,1976-03-02
0.32271623611450195,1976-03-03
0.3179350793361664,1976-03-04
0.31913068890571594,1976-03-05
0.32032591104507446,1976-03-08
0.33108294010162354,1976-03-09
0.33108294010162354,1976-03-10
0.3346688747406006,1976-03-11
0.3298877477645874,1976-03-12
0.32749730348587036,1976-03-15
0.32749730348587036,1976-03-16
0.33108294010162354,1976-03-17
0.32749730348587036,1976-03-18
0.3322780728340149,1976-03-19
0.3322780728340149,1976-03-22
0.333473801612854,1976-03-23
0.333473801612854,1976-03-24
0.32630234956741333,1976-03-25
0.32032591104507446,1976-03-26
0.32152116298675537,1976-03-29
0.3155447244644165,1976-03-30
0.32032591104507446,1976-03-31
0.3155447244644165,1976-04-01
0.3179350793361664,1976-04-02
0.32630234956741333,1976-04-05
0.32510673999786377,1976-04-06
0.32510673999786377,1976-04-07
0.31913068890571594,1976-04-08
0.31673991680145264,1976-04-09
0.3131544291973114,1976-04-12
0.3071781396865845,1976-04-13
0.3071781396865845,1976-04-14
0.3083731532096863,1976-04-15
0.31195926666259766,1976-04-19
0.3179350793361664,1976-04-20
0.32391148805618286,1976-04-21
0.32032591104507446,1976-04-22
0.3179350793361664,1976-04-23
0.31913068890571594,1976-04-26
0.31673991680145264,1976-04-27
0.3155447244644165,1976-04-28
0.3179350793361664,1976-04-29
0.3155447244644165,1976-04-30
0.3083731532096863,1976-05-03
0.3035919666290283,1976-05-04
0.30239683389663696,1976-05-05
0.3035919666290283,1976-05-06
0.30239683389663696,1976-05-07
0.30598288774490356,1976-05-10
0.30598288774490356,1976-05-11
0.29881158471107483,1976-05-12
0.29163989424705505,1976-05-13
0.2796875536441803,1976-05-14
0.2737109959125519,1976-05-17
0.2713208794593811,1976-05-18
0.2856636643409729,1976-05-19
0.2892493009567261,1976-05-20
0.29283517599105835,1976-05-21
0.28805404901504517,1976-05-24
0.28207775950431824,1976-05-25
0.2796875536441803,1976-05-26
0.2677347958087921,1976-05-27
0.265344500541687,1976-05-28
0.2581729292869568,1976-06-01
0.2533917725086212,1976-06-02
0.265344500541687,1976-06-03
0.2629542052745819,1976-06-04
0.26175904273986816,1976-06-07
0.26414915919303894,1976-06-08
0.265344500541687,1976-06-09
0.2713208794593811,1976-06-10
0.2772969901561737,1976-06-11
0.28088265657424927,1976-06-14
0.27490630745887756,1976-06-15
0.2701256573200226,1976-06-16
0.2725159525871277,1976-06-17
0.28088265657424927,1976-06-18
0.28805404901504517,1976-06-21
0.29163989424705505,1976-06-22
0.29522550106048584,1976-06-23
0.30120179057121277,1976-06-24
0.31076350808143616,1976-06-25
0.30956825613975525,1976-06-28
0.31673991680145264,1976-06-29
0.3179350793361664,1976-06-30
0.31076350808143616,1976-07-01
0.3131544291973114,1976-07-02
0.3131544291973114,1976-07-06
0.3131544291973114,1976-07-07
0.30956825613975525,1976-07-08
0.3071781396865845,1976-07-09
0.3000066876411438,1976-07-12
0.29642075300216675,1976-07-13
0.29522550106048584,1976-07-14
0.2892493009567261,1976-07-15
0.2856636643409729,1976-07-16
0.2796875536441803,1976-07-19
0.27610188722610474,1976-07-20
0.2713208794593811,1976-07-21
0.2737109959125519,1976-07-22
0.27849236130714417,1976-07-23
0.2796875536441803,1976-07-26
0.2796875536441803,1976-07-27
0.2796875536441803,1976-07-28
0.2796875536441803,1976-07-29
0.27610188722610474,1976-07-30
0.2713208794593811,1976-08-02
0.2725159525871277,1976-08-03
0.2725159525871277,1976-08-04
