BWA,Date
3.6831295490264893,2001-02-08
3.598583459854126,2001-02-09
3.6203510761260986,2001-02-12
3.632068157196045,2001-02-13
3.629556655883789,2001-02-14
3.6345784664154053,2001-02-15
3.627882719039917,2001-02-16
3.587702512741089,2001-02-20
3.5575671195983887,2001-02-21
3.518223762512207,2001-02-22
3.5784952640533447,2001-02-23
3.674758195877075,2001-02-26
3.7074055671691895,2001-02-27
3.658018112182617,2001-02-28
3.6245343685150146,2001-03-01
3.7668375968933105,2001-03-02
3.749258041381836,2001-03-05
3.7718594074249268,2001-03-06
3.7894372940063477,2001-03-07
3.834638833999634,2001-03-08
3.817060708999634,2001-03-09
3.7651617527008057,2001-03-12
3.687314510345459,2001-03-13
3.6119790077209473,2001-03-14
3.5994210243225098,2001-03-15
3.5249218940734863,2001-03-16
3.6203510761260986,2001-03-19
3.498971462249756,2001-03-20
3.388479232788086,2001-03-21
3.256221055984497,2001-03-22
3.371737480163574,2001-03-23
3.498971462249756,2001-03-26
3.5425000190734863,2001-03-27
3.4638149738311768,2001-03-28
3.3566701412200928,2001-03-29
3.3541579246520996,2001-03-30
3.3541579246520996,2001-04-02
3.3148159980773926,2001-04-03
3.3759212493896484,2001-04-04
3.4244720935821533,2001-04-05
3.443725109100342,2001-04-06
3.5198986530303955,2001-04-09
3.6203510761260986,2001-04-10
3.5324554443359375,2001-04-11
3.6161627769470215,2001-04-12
3.666386842727661,2001-04-16
3.6998708248138428,2001-04-17
3.7584664821624756,2001-04-18
3.8212451934814453,2001-04-19
3.8212451934814453,2001-04-20
3.767674207687378,2001-04-23
3.7919492721557617,2001-04-24
3.767674207687378,2001-04-25
3.7567920684814453,2001-04-26
3.74758243560791,2001-04-27
3.7417025566101074,2001-04-30
3.718173027038574,2001-05-01
3.74758243560791,2001-05-02
3.6971683502197266,2001-05-03
3.6971683502197266,2001-05-04
3.691286563873291,2001-05-07
3.65263295173645,2001-05-08
3.638347864151001,2001-05-09
3.6215429306030273,2001-05-10
3.557680368423462,2001-05-11
3.6005356311798096,2001-05-14
3.698845863342285,2001-05-15
3.8400111198425293,2001-05-16
3.852616548538208,2001-05-17
3.824047088623047,2001-05-18
3.852616548538208,2001-05-21
3.861017942428589,2001-05-22
3.854296922683716,2001-05-23
3.907233715057373,2001-05-24
3.934962272644043,2001-05-25
3.923198699951172,2001-05-29
3.8282463550567627,2001-05-30
3.802199125289917,2001-05-31
3.966050624847412,2001-06-01
3.9433653354644775,2001-06-04
4.008904933929443,2001-06-05
3.9778149127960205,2001-06-06
3.9484057426452637,2001-06-07
3.944204092025757,2001-06-08
3.974454879760742,2001-06-11
3.866060256958008,2001-06-12
3.8442153930664062,2001-06-13
3.73329758644104,2001-06-14
3.7265758514404297,2001-06-15
3.7391786575317383,2001-06-18
3.7265758514404297,2001-06-19
3.8114426136016846,2001-06-20
3.9534459114074707,2001-06-21
3.9786570072174072,2001-06-22
3.98201584815979,2001-06-25
4.087888240814209,2001-06-26
4.046716690063477,2001-06-27
4.123181343078613,2001-06-28
4.169395923614502,2001-06-29
4.092930793762207,2001-07-02
4.053439617156982,2001-07-03
4.038314342498779,2001-07-05
3.9845364093780518,2001-07-06
4.0584797859191895,2001-07-09
4.125700950622559,2001-07-10
4.184518814086914,2001-07-11
4.268547058105469,2001-07-12
4.302158832550049,2001-07-13
4.274428367614746,2001-07-16
4.335768699645996,2001-07-17
4.31392240524292,2001-07-18
4.289554119110107,2001-07-19
4.2920756340026855,2001-07-20
4.209728240966797,2001-07-23
3.982856512069702,2001-07-24
4.055959701538086,2001-07-25
4.2223334312438965,2001-07-26
4.306358814239502,2001-07-27
4.40924596786499,2001-07-30
4.467418670654297,2001-07-31
4.578704357147217,2001-08-01
4.415990829467773,2001-08-02
4.459831237792969,2001-08-03
4.459831237792969,2001-08-06
4.594721794128418,2001-08-07
4.547511100769043,2001-08-08
4.548354148864746,2001-08-09
4.548354148864746,2001-08-10
4.42779541015625,2001-08-13
4.442968368530273,2001-08-14
4.540764808654785,2001-08-15
4.560154438018799,2001-08-16
4.06021785736084,2001-08-17
4.076233386993408,2001-08-20
4.026494979858398,2001-08-21
4.278571128845215,2001-08-22
4.223771572113037,2001-08-23
4.273513317108154,2001-08-24
4.249907970428467,2001-08-27
4.24653434753418,2001-08-28
4.299647331237793,2001-08-29
4.256651878356934,2001-08-30
4.308078765869141,2001-08-31
4.358664512634277,2001-09-04
4.350231647491455,2001-09-05
4.3097639083862305,2001-09-06
4.144522666931152,2001-09-07
4.095625877380371,2001-09-10
3.6251938343048096,2001-09-17
3.448148727416992,2001-09-18
3.334334373474121,2001-09-19
3.076355218887329,2001-09-20
3.082257032394409,2001-09-21
3.4211714267730713,2001-09-24
