WEC,Date
0.5949773788452148,1980-09-04
0.5856807231903076,1980-09-05
0.5825818777084351,1980-09-08
0.5887799263000488,1980-09-09
0.5856807231903076,1980-09-10
0.5887799263000488,1980-09-11
0.5825818777084351,1980-09-12
0.5763844847679138,1980-09-15
0.5639886856079102,1980-09-16
0.5763844847679138,1980-09-17
0.5701867938041687,1980-09-18
0.5794828534126282,1980-09-19
0.5701867938041687,1980-09-22
0.5701867938041687,1980-09-23
0.5763844847679138,1980-09-24
0.5732855200767517,1980-09-25
0.5763844847679138,1980-09-26
0.5732855200767517,1980-09-29
0.5732855200767517,1980-09-30
0.5763844847679138,1980-10-01
0.5794828534126282,1980-10-02
0.5794828534126282,1980-10-03
0.5794828534126282,1980-10-06
0.5825818777084351,1980-10-07
0.5794828534126282,1980-10-08
0.5763844847679138,1980-10-09
0.5763844847679138,1980-10-10
0.5763844847679138,1980-10-13
0.5794828534126282,1980-10-14
0.5794828534126282,1980-10-15
0.5732855200767517,1980-10-16
0.5701867938041687,1980-10-17
0.5670881271362305,1980-10-20
0.5639886856079102,1980-10-21
0.5670881271362305,1980-10-22
0.5639886856079102,1980-10-23
0.5639886856079102,1980-10-24
0.5577912926673889,1980-10-27
0.5639886856079102,1980-10-28
0.5608903765678406,1980-10-29
0.5577912926673889,1980-10-30
0.5608903765678406,1980-10-31
0.5330004692077637,1980-11-03
0.5360997915267944,1980-11-05
0.5206053256988525,1980-11-06
0.5206053256988525,1980-11-07
0.5206053256988525,1980-11-10
0.5206053256988525,1980-11-11
0.5391984581947327,1980-11-12
0.5330004692077637,1980-11-13
0.5330004692077637,1980-11-14
0.5206053256988525,1980-11-17
0.5391984581947327,1980-11-18
0.5268030166625977,1980-11-19
0.5299016833305359,1980-11-20
0.523703932762146,1980-11-21
0.5268030166625977,1980-11-24
0.523703932762146,1980-11-25
0.5299016833305359,1980-11-26
0.5330004692077637,1980-11-28
0.523703932762146,1980-12-01
0.5144078731536865,1980-12-02
0.5144078731536865,1980-12-03
0.5082100033760071,1980-12-04
0.502011775970459,1980-12-05
0.4896165132522583,1980-12-08
0.5082100033760071,1980-12-09
0.49891334772109985,1980-12-10
0.502011775970459,1980-12-11
0.502011775970459,1980-12-12
0.4896165132522583,1980-12-15
0.4896165132522583,1980-12-16
0.5113087892532349,1980-12-17
0.5453958511352539,1980-12-18
0.5577912926673889,1980-12-19
0.5639886856079102,1980-12-22
0.5763844847679138,1980-12-23
0.5732855200767517,1980-12-24
0.5639886856079102,1980-12-26
0.5608903765678406,1980-12-29
0.554692268371582,1980-12-30
0.5515937805175781,1980-12-31
0.5484943389892578,1981-01-02
0.5794828534126282,1981-01-05
0.5763844847679138,1981-01-06
0.5577912926673889,1981-01-07
0.5608903765678406,1981-01-08
0.5639886856079102,1981-01-09
0.5670881271362305,1981-01-12
0.5639886856079102,1981-01-13
0.5701867938041687,1981-01-14
0.5732855200767517,1981-01-15
0.5763844847679138,1981-01-16
0.5763844847679138,1981-01-19
0.5794828534126282,1981-01-20
0.5701867938041687,1981-01-21
0.5639886856079102,1981-01-22
0.5701867938041687,1981-01-23
0.5608903765678406,1981-01-26
0.5515937805175781,1981-01-27
0.5391984581947327,1981-01-28
0.5484943389892578,1981-01-29
0.5453958511352539,1981-01-30
0.5422973036766052,1981-02-02
0.5175060629844666,1981-02-03
0.5206053256988525,1981-02-04
0.523703932762146,1981-02-05
0.523703932762146,1981-02-06
0.5144078731536865,1981-02-09
0.5144078731536865,1981-02-10
0.5144078731536865,1981-02-11
0.5144078731536865,1981-02-12
0.5051110982894897,1981-02-13
0.5082100033760071,1981-02-17
0.5082100033760071,1981-02-18
0.5051110982894897,1981-02-19
0.5082100033760071,1981-02-20
0.5051110982894897,1981-02-23
0.5175060629844666,1981-02-24
0.523703932762146,1981-02-25
0.5206053256988525,1981-02-26
0.5268030166625977,1981-02-27
0.5113087892532349,1981-03-02
0.5082100033760071,1981-03-03
0.5051110982894897,1981-03-04
0.5113087892532349,1981-03-05
0.5144078731536865,1981-03-06
0.5175060629844666,1981-03-09
0.523703932762146,1981-03-10
0.5330004692077637,1981-03-11
0.5330004692077637,1981-03-12
0.5422973036766052,1981-03-13
0.5484943389892578,1981-03-16
0.5577912926673889,1981-03-17
0.5515937805175781,1981-03-18
0.554692268371582,1981-03-19
0.554692268371582,1981-03-20
0.5515937805175781,1981-03-23
0.5453958511352539,1981-03-24
0.5515937805175781,1981-03-25
0.5577912926673889,1981-03-26
0.5515937805175781,1981-03-27
0.5515937805175781,1981-03-30
0.5639886856079102,1981-03-31
0.5639886856079102,1981-04-01
0.5608903765678406,1981-04-02
0.5639886856079102,1981-04-03
0.5608903765678406,1981-04-06
0.5639886856079102,1981-04-07
0.5639886856079102,1981-04-08
0.554692268371582,1981-04-09
0.5577912926673889,1981-04-10
0.5391984581947327,1981-04-13
0.5391984581947327,1981-04-14
0.5453958511352539,1981-04-15
0.5608903765678406,1981-04-16
0.5577912926673889,1981-04-20
0.5639886856079102,1981-04-21
0.5608903765678406,1981-04-22
0.5670881271362305,1981-04-23
0.5701867938041687,1981-04-24
0.5763844847679138,1981-04-27
0.5732855200767517,1981-04-28
0.5701867938041687,1981-04-29
0.5701867938041687,1981-04-30
0.5577912926673889,1981-05-01
0.5515937805175781,1981-05-04
0.5391984581947327,1981-05-05
0.5391984581947327,1981-05-06
0.5453958511352539,1981-05-07
0.5484943389892578,1981-05-08
0.5391984581947327,1981-05-11
0.5453958511352539,1981-05-12
0.5453958511352539,1981-05-13
0.5577912926673889,1981-05-14
0.5670881271362305,1981-05-15
0.5670881271362305,1981-05-18
0.5608903765678406,1981-05-19
0.5608903765678406,1981-05-20
0.5639886856079102,1981-05-21
0.5701867938041687,1981-05-22
0.5856807231903076,1981-05-26
0.5856807231903076,1981-05-27
0.5887799263000488,1981-05-28
0.5887799263000488,1981-05-29
0.5856807231903076,1981-06-01
0.5887799263000488,1981-06-02
0.5856807231903076,1981-06-03
0.5918787717819214,1981-06-04
0.5949773788452148,1981-06-05
0.6073728799819946,1981-06-08
0.6166691780090332,1981-06-09
0.6352622509002686,1981-06-10
0.6352622509002686,1981-06-11
0.6414597034454346,1981-06-12
0.6445586085319519,1981-06-15
0.6321634650230408,1981-06-16
0.6383609175682068,1981-06-17
0.62596595287323,1981-06-18
0.6228670477867126,1981-06-19
0.6383609175682068,1981-06-22
0.6383609175682068,1981-06-23
0.6383609175682068,1981-06-24
0.6383609175682068,1981-06-25
0.6414597034454346,1981-06-26
0.6383609175682068,1981-06-29
0.6197679042816162,1981-06-30
0.6135702133178711,1981-07-01
0.6104714870452881,1981-07-02
0.6042742133140564,1981-07-06
0.5949773788452148,1981-07-07
0.5918787717819214,1981-07-08
0.6042742133140564,1981-07-09
0.6135702133178711,1981-07-10
0.6197679042816162,1981-07-13
0.6197679042816162,1981-07-14
0.6197679042816162,1981-07-15
0.6228670477867126,1981-07-16
0.6197679042816162,1981-07-17
0.6166691780090332,1981-07-20
0.6135702133178711,1981-07-21
0.6135702133178711,1981-07-22
0.6166691780090332,1981-07-23
0.6166691780090332,1981-07-24
0.6228670477867126,1981-07-27
0.6321634650230408,1981-07-28
0.6383609175682068,1981-07-29
0.6383609175682068,1981-07-30
0.6414597034454346,1981-07-31
0.6569538712501526,1981-08-03
0.6383609175682068,1981-08-04
0.6507567763328552,1981-08-05
0.6476578116416931,1981-08-06
0.6476578116416931,1981-08-07
0.6507567763328552,1981-08-10
0.6755468845367432,1981-08-11
0.6631516814231873,1981-08-12
0.6600531339645386,1981-08-13
0.6569538712501526,1981-08-14
0.6445586085319519,1981-08-17
0.6414597034454346,1981-08-18
0.6414597034454346,1981-08-19
0.6445586085319519,1981-08-20
0.6445586085319519,1981-08-21
0.62596595287323,1981-08-24
0.6197679042816162,1981-08-25
0.6197679042816162,1981-08-26
0.6321634650230408,1981-08-27
0.6352622509002686,1981-08-28
0.6352622509002686,1981-08-31
0.62596595287323,1981-09-01
0.6197679042816162,1981-09-02
0.6166691780090332,1981-09-03
0.6135702133178711,1981-09-04
0.6073728799819946,1981-09-08
0.6135702133178711,1981-09-09
0.6228670477867126,1981-09-10
0.6321634650230408,1981-09-11
0.6197679042816162,1981-09-14
0.6197679042816162,1981-09-15
0.6197679042816162,1981-09-16
0.6166691780090332,1981-09-17
0.6135702133178711,1981-09-18
0.6290645003318787,1981-09-21
0.6228670477867126,1981-09-22
0.6104714870452881,1981-09-23
0.6228670477867126,1981-09-24
0.6197679042816162,1981-09-25
0.6228670477867126,1981-09-28
0.62596595287323,1981-09-29
0.6290645003318787,1981-09-30
0.6228670477867126,1981-10-01
0.62596595287323,1981-10-02
0.62596595287323,1981-10-05
0.62596595287323,1981-10-06
0.6321634650230408,1981-10-07
0.6507567763328552,1981-10-08
0.6507567763328552,1981-10-09
0.6569538712501526,1981-10-12
0.6538555026054382,1981-10-13
0.6445586085319519,1981-10-14
0.6507567763328552,1981-10-15
0.6445586085319519,1981-10-16
0.6445586085319519,1981-10-19
0.6445586085319519,1981-10-20
0.6414597034454346,1981-10-21
0.6445586085319519,1981-10-22
0.6383609175682068,1981-10-23
0.6383609175682068,1981-10-26
0.6383609175682068,1981-10-27
0.6414597034454346,1981-10-28
0.6507567763328552,1981-10-29
0.6569538712501526,1981-10-30
0.6507567763328552,1981-11-02
0.6569538712501526,1981-11-03
0.6631516814231873,1981-11-04
0.6786462664604187,1981-11-05
0.6817450523376465,1981-11-06
0.7065356969833374,1981-11-09
0.7034369707107544,1981-11-10
0.6972390413284302,1981-11-11
0.7127325534820557,1981-11-12
0.7003379464149475,1981-11-13
0.6972390413284302,1981-11-16
0.7065356969833374,1981-11-17
0.7065356969833374,1981-11-18
0.7003379464149475,1981-11-19
0.7003379464149475,1981-11-20
0.7003379464149475,1981-11-23
0.6972390413284302,1981-11-24
0.6910410523414612,1981-11-25
0.6786462664604187,1981-11-27
0.6817450523376465,1981-11-30
0.6724482774734497,1981-12-01
0.6662509441375732,1981-12-02
0.6724482774734497,1981-12-03
0.6817450523376465,1981-12-04
0.6724482774734497,1981-12-07
0.6755468845367432,1981-12-08
0.6786462664604187,1981-12-09
0.6693496108055115,1981-12-10
0.6631516814231873,1981-12-11
0.6600531339645386,1981-12-14
0.6600531339645386,1981-12-15
0.6662509441375732,1981-12-16
0.6662509441375732,1981-12-17
0.6662509441375732,1981-12-18
0.6786462664604187,1981-12-21
0.6817450523376465,1981-12-22
0.6755468845367432,1981-12-23
0.6724482774734497,1981-12-24
0.6724482774734497,1981-12-28
0.6662509441375732,1981-12-29
0.6755468845367432,1981-12-30
0.6755468845367432,1981-12-31
0.6786462664604187,1982-01-04
0.6755468845367432,1982-01-05
0.6755468845367432,1982-01-06
0.6600531339645386,1982-01-07
0.6631516814231873,1982-01-08
0.6569538712501526,1982-01-11
0.6600531339645386,1982-01-12
0.6569538712501526,1982-01-13
0.6538555026054382,1982-01-14
0.6538555026054382,1982-01-15
0.6538555026054382,1982-01-18
0.6569538712501526,1982-01-19
0.6538555026054382,1982-01-20
0.6662509441375732,1982-01-21
0.6693496108055115,1982-01-22
0.6941403746604919,1982-01-25
0.6879422664642334,1982-01-26
0.6817450523376465,1982-01-27
0.6879422664642334,1982-01-28
0.6941403746604919,1982-01-29
0.6941403746604919,1982-02-01
0.6724482774734497,1982-02-02
0.684843897819519,1982-02-03
0.6941403746604919,1982-02-04
0.7034369707107544,1982-02-05
0.7003379464149475,1982-02-08
0.7003379464149475,1982-02-09
0.7127325534820557,1982-02-10
0.7127325534820557,1982-02-11
0.70963454246521,1982-02-12
0.7158322334289551,1982-02-16
0.7127325534820557,1982-02-17
0.7127325534820557,1982-02-18
0.7127325534820557,1982-02-19
0.7189309000968933,1982-02-22
0.7189309000968933,1982-02-23
0.7344251871109009,1982-02-24
0.7375237345695496,1982-02-25
0.7375237345695496,1982-02-26
0.7375237345695496,1982-03-01
0.7344251871109009,1982-03-02
0.7344251871109009,1982-03-03
0.7375237345695496,1982-03-04
0.7530182600021362,1982-03-05
0.7561178207397461,1982-03-08
0.7592158317565918,1982-03-09
0.7654136419296265,1982-03-10
0.7530182600021362,1982-03-11
0.7468206882476807,1982-03-12
0.7499194145202637,1982-03-15
0.7530182600021362,1982-03-16
0.7561178207397461,1982-03-17
0.7561178207397461,1982-03-18
0.7623147368431091,1982-03-19
0.7654136419296265,1982-03-22
0.7685122489929199,1982-03-23
0.7685122489929199,1982-03-24
0.7623147368431091,1982-03-25
0.7592158317565918,1982-03-26
0.7592158317565918,1982-03-29
0.7592158317565918,1982-03-30
0.7499194145202637,1982-03-31
0.7499194145202637,1982-04-01
0.7499194145202637,1982-04-02
0.7499194145202637,1982-04-05
0.7468206882476807,1982-04-06
0.7437215447425842,1982-04-07
0.7437215447425842,1982-04-08
0.7437215447425842,1982-04-12
0.7468206882476807,1982-04-13
0.7406228184700012,1982-04-14
0.7437215447425842,1982-04-15
0.7468206882476807,1982-04-16
0.7499194145202637,1982-04-19
0.7623147368431091,1982-04-20
0.7716113924980164,1982-04-21
0.7933032512664795,1982-04-22
0.7995006442070007,1982-04-23
0.7995006442070007,1982-04-26
0.7995006442070007,1982-04-27
0.8025990724563599,1982-04-28
0.7871058583259583,1982-04-29
0.7902043461799622,1982-04-30
0.7840067148208618,1982-05-03
0.7623147368431091,1982-05-04
0.7747098207473755,1982-05-05
0.7840067148208618,1982-05-06
0.7964022755622864,1982-05-07
0.7933032512664795,1982-05-10
0.7964022755622864,1982-05-11
0.7902043461799622,1982-05-12
0.7840067148208618,1982-05-13
0.7809076309204102,1982-05-14
0.7809076309204102,1982-05-17
0.7809076309204102,1982-05-18
0.7871058583259583,1982-05-19
0.7871058583259583,1982-05-20
0.7871058583259583,1982-05-21
0.7871058583259583,1982-05-24
0.7964022755622864,1982-05-25
0.7933032512664795,1982-05-26
0.7902043461799622,1982-05-27
0.7840067148208618,1982-05-28
0.7840067148208618,1982-06-01
0.7778090834617615,1982-06-02
0.7716113924980164,1982-06-03
0.7685122489929199,1982-06-04
0.7654136419296265,1982-06-07
0.7654136419296265,1982-06-08
0.7716113924980164,1982-06-09
0.7716113924980164,1982-06-10
0.7747098207473755,1982-06-11
0.7654136419296265,1982-06-14
0.7623147368431091,1982-06-15
0.7685122489929199,1982-06-16
0.7747098207473755,1982-06-17
0.7747098207473755,1982-06-18
0.7747098207473755,1982-06-21
0.7747098207473755,1982-06-22
0.7685122489929199,1982-06-23
0.7561178207397461,1982-06-24
0.7623147368431091,1982-06-25
0.7623147368431091,1982-06-28
0.7654136419296265,1982-06-29
0.7654136419296265,1982-06-30
0.7685122489929199,1982-07-01
0.7623147368431091,1982-07-02
0.7840067148208618,1982-07-06
0.7840067148208618,1982-07-07
0.7840067148208618,1982-07-08
0.7902043461799622,1982-07-09
0.7871058583259583,1982-07-12
0.7840067148208618,1982-07-13
0.7871058583259583,1982-07-14
0.7840067148208618,1982-07-15
0.7902043461799622,1982-07-16
0.7933032512664795,1982-07-19
0.7902043461799622,1982-07-20
0.7902043461799622,1982-07-21
0.7964022755622864,1982-07-22
0.7933032512664795,1982-07-23
0.7995006442070007,1982-07-26
0.7871058583259583,1982-07-27
0.7948524355888367,1982-07-28
0.7902043461799622,1982-07-29
0.7855560183525085,1982-07-30
0.7855560183525085,1982-08-02
0.7669631242752075,1982-08-03
0.7669631242752075,1982-08-04
0.7576659917831421,1982-08-05
0.7530182600021362,1982-08-06
0.7483696341514587,1982-08-09
0.7576659917831421,1982-08-10
0.7716113924980164,1982-08-11
0.7902043461799622,1982-08-12
0.827390193939209,1982-08-13
0.8366870880126953,1982-08-16
0.8831695318222046,1982-08-17
0.9110590815544128,1982-08-18
0.8924664855003357,1982-08-19
0.9017624855041504,1982-08-20
0.8831695318222046,1982-08-23
0.8738729953765869,1982-08-24
0.8785208463668823,1982-08-25
0.8692252039909363,1982-08-26
0.8552796840667725,1982-08-27
0.81809401512146,1982-08-30
0.8320385813713074,1982-08-31
0.8320385813713074,1982-09-01
0.8599280714988708,1982-09-02
0.8878178596496582,1982-09-03
0.8831695318222046,1982-09-07
0.8738729953765869,1982-09-08
0.8552796840667725,1982-09-09
0.8320385813713074,1982-09-10
0.8413345217704773,1982-09-13
0.8552796840667725,1982-09-14
0.8878178596496582,1982-09-15
0.8599280714988708,1982-09-16
0.8552796840667725,1982-09-17
0.8645769953727722,1982-09-20
0.8692252039909363,1982-09-21
0.8645769953727722,1982-09-22
0.8692252039909363,1982-09-23
0.8645769953727722,1982-09-24
0.8692252039909363,1982-09-27
0.8645769953727722,1982-09-28
0.8459833264350891,1982-09-29
0.8552796840667725,1982-09-30
0.8599280714988708,1982-10-01
0.8552796840667725,1982-10-04
0.8506313562393188,1982-10-05
0.8738729953765869,1982-10-06
0.8971146941184998,1982-10-07
0.9110590815544128,1982-10-08
0.9343004822731018,1982-10-11
0.9110590815544128,1982-10-12
0.9064106941223145,1982-10-13
0.9110590815544128,1982-10-14
0.9250036478042603,1982-10-15
0.9157074093818665,1982-10-18
0.9250036478042603,1982-10-19
0.9250036478042603,1982-10-20
0.8971146941184998,1982-10-21
0.9064106941223145,1982-10-22
0.8645769953727722,1982-10-25
0.8552796840667725,1982-10-26
0.8552796840667725,1982-10-27
0.8599280714988708,1982-10-28
0.9017624855041504,1982-10-29
0.8924664855003357,1982-11-01
0.8878178596496582,1982-11-02
0.9017624855041504,1982-11-03
0.8924664855003357,1982-11-04
0.8645769953727722,1982-11-05
0.8552796840667725,1982-11-08
0.8506313562393188,1982-11-09
0.8459833264350891,1982-11-10
0.827390193939209,1982-11-11
0.81809401512146,1982-11-12
0.81809401512146,1982-11-15
0.7948524355888367,1982-11-16
0.8041490316390991,1982-11-17
0.8041490316390991,1982-11-18
0.7855560183525085,1982-11-19
0.7995006442070007,1982-11-22
0.7902043461799622,1982-11-23
0.7809076309204102,1982-11-24
0.7902043461799622,1982-11-26
0.7948524355888367,1982-11-29
0.7716113924980164,1982-11-30
0.7809076309204102,1982-12-01
0.7855560183525085,1982-12-02
0.7995006442070007,1982-12-03
0.8041490316390991,1982-12-06
0.8087970614433289,1982-12-07
0.8087970614433289,1982-12-08
0.8087970614433289,1982-12-09
0.8087970614433289,1982-12-10
0.827390193939209,1982-12-13
0.8227420449256897,1982-12-14
0.7902043461799622,1982-12-15
0.7995006442070007,1982-12-16
0.8087970614433289,1982-12-17
0.827390193939209,1982-12-20
0.81809401512146,1982-12-21
0.8227420449256897,1982-12-22
0.8413345217704773,1982-12-23
0.8506313562393188,1982-12-27
0.8506313562393188,1982-12-28
0.8506313562393188,1982-12-29
0.8552796840667725,1982-12-30
0.8459833264350891,1982-12-31
0.827390193939209,1983-01-03
0.8506313562393188,1983-01-04
0.8413345217704773,1983-01-05
0.8552796840667725,1983-01-06
0.8599280714988708,1983-01-07
0.8692252039909363,1983-01-10
0.8738729953765869,1983-01-11
0.8785208463668823,1983-01-12
0.8738729953765869,1983-01-13
0.8599280714988708,1983-01-14
0.8552796840667725,1983-01-17
0.8599280714988708,1983-01-18
0.8552796840667725,1983-01-19
0.8506313562393188,1983-01-20
0.8506313562393188,1983-01-21
0.8366870880126953,1983-01-24
0.8459833264350891,1983-01-25
0.8459833264350891,1983-01-26
0.8459833264350891,1983-01-27
0.8552796840667725,1983-01-28
0.8552796840667725,1983-01-31
0.8506313562393188,1983-02-01
0.8366870880126953,1983-02-02
0.8366870880126953,1983-02-03
0.8366870880126953,1983-02-04
0.8413345217704773,1983-02-07
0.8506313562393188,1983-02-08
0.8366870880126953,1983-02-09
0.8552796840667725,1983-02-10
0.8599280714988708,1983-02-11
0.8552796840667725,1983-02-14
0.8506313562393188,1983-02-15
0.8413345217704773,1983-02-16
0.8506313562393188,1983-02-17
0.8459833264350891,1983-02-18
0.8413345217704773,1983-02-22
0.8366870880126953,1983-02-23
0.8366870880126953,1983-02-24
0.8599280714988708,1983-02-25
0.8645769953727722,1983-02-28
0.8413345217704773,1983-03-01
0.8645769953727722,1983-03-02
0.8692252039909363,1983-03-03
0.8785208463668823,1983-03-04
0.8924664855003357,1983-03-07
0.8831695318222046,1983-03-08
0.8785208463668823,1983-03-09
0.8785208463668823,1983-03-10
0.8831695318222046,1983-03-11
0.8785208463668823,1983-03-14
0.8924664855003357,1983-03-15
0.8878178596496582,1983-03-16
0.8878178596496582,1983-03-17
0.8831695318222046,1983-03-18
0.8878178596496582,1983-03-21
0.8924664855003357,1983-03-22
0.8924664855003357,1983-03-23
0.8878178596496582,1983-03-24
0.8924664855003357,1983-03-25
0.8924664855003357,1983-03-28
0.8831695318222046,1983-03-29
0.8878178596496582,1983-03-30
0.8785208463668823,1983-03-31
0.8878178596496582,1983-04-04
0.8924664855003357,1983-04-05
0.8878178596496582,1983-04-06
0.8971146941184998,1983-04-07
0.8971146941184998,1983-04-08
0.8878178596496582,1983-04-11
0.8924664855003357,1983-04-12
0.8924664855003357,1983-04-13
0.8924664855003357,1983-04-14
0.9017624855041504,1983-04-15
0.9064106941223145,1983-04-18
0.8924664855003357,1983-04-19
0.9157074093818665,1983-04-20
0.9296524524688721,1983-04-21
0.9203557372093201,1983-04-22
0.8971146941184998,1983-04-25
0.9017624855041504,1983-04-26
0.9017624855041504,1983-04-27
0.9064106941223145,1983-04-28
0.8971146941184998,1983-04-29
0.9017624855041504,1983-05-02
0.8924664855003357,1983-05-03
0.8878178596496582,1983-05-04
0.8831695318222046,1983-05-05
0.9017624855041504,1983-05-06
0.8971146941184998,1983-05-09
0.9017624855041504,1983-05-10
0.8831695318222046,1983-05-11
0.8831695318222046,1983-05-12
0.8924664855003357,1983-05-13
0.8738729953765869,1983-05-16
0.8971146941184998,1983-05-17
0.8924664855003357,1983-05-18
0.8924664855003357,1983-05-19
0.8831695318222046,1983-05-20
0.8831695318222046,1983-05-23
0.8831695318222046,1983-05-24
0.8831695318222046,1983-05-25
0.8831695318222046,1983-05-26
0.8692252039909363,1983-05-27
0.8506313562393188,1983-05-31
0.8413345217704773,1983-06-01
0.8599280714988708,1983-06-02
0.8692252039909363,1983-06-03
0.8738729953765869,1983-06-06
0.8738729953765869,1983-06-07
0.8599280714988708,1983-06-08
0.8552796840667725,1983-06-09
0.8552796840667725,1983-06-10
0.8645769953727722,1983-06-13
0.8785208463668823,1983-06-14
0.8738729953765869,1983-06-15
0.8831695318222046,1983-06-16
0.8738729953765869,1983-06-17
0.8738729953765869,1983-06-20
0.8738729953765869,1983-06-21
0.8738729953765869,1983-06-22
0.8738729953765869,1983-06-23
0.8738729953765869,1983-06-24
0.8738729953765869,1983-06-27
0.8692252039909363,1983-06-28
0.8645769953727722,1983-06-29
0.8645769953727722,1983-06-30
0.8692252039909363,1983-07-01
0.8645769953727722,1983-07-05
0.8692252039909363,1983-07-06
0.8738729953765869,1983-07-07
0.8738729953765869,1983-07-08
0.8785208463668823,1983-07-11
0.8924664855003357,1983-07-12
0.8878178596496582,1983-07-13
0.9017624855041504,1983-07-14
0.8971146941184998,1983-07-15
0.8924664855003357,1983-07-18
0.9064106941223145,1983-07-19
0.9157074093818665,1983-07-20
0.9064106941223145,1983-07-21
0.9157074093818665,1983-07-22
0.9203557372093201,1983-07-25
0.9250036478042603,1983-07-26
0.9343004822731018,1983-07-27
0.9343004822731018,1983-07-28
0.9203557372093201,1983-07-29
0.9110590815544128,1983-08-01
0.8924664855003357,1983-08-02
0.9110590815544128,1983-08-03
0.9110590815544128,1983-08-04
0.9017624855041504,1983-08-05
0.8924664855003357,1983-08-08
0.8924664855003357,1983-08-09
0.8924664855003357,1983-08-10
0.8831695318222046,1983-08-11
0.8785208463668823,1983-08-12
0.8785208463668823,1983-08-15
0.8831695318222046,1983-08-16
0.8831695318222046,1983-08-17
0.8924664855003357,1983-08-18
0.8831695318222046,1983-08-19
0.8878178596496582,1983-08-22
0.8831695318222046,1983-08-23
0.8831695318222046,1983-08-24
0.8924664855003357,1983-08-25
0.8878178596496582,1983-08-26
0.8831695318222046,1983-08-29
0.8878178596496582,1983-08-30
0.8831695318222046,1983-08-31
0.8738729953765869,1983-09-01
