HON,Date
0.7934864163398743,1962-06-04
0.8132011294364929,1962-06-05
0.8156652450561523,1962-06-06
0.8132011294364929,1962-06-07
0.8230577111244202,1962-06-08
0.7984158396720886,1962-06-11
0.7811656594276428,1962-06-12
0.7713086009025574,1962-06-13
0.7540587186813354,1962-06-14
0.7639164924621582,1962-06-15
0.7491301894187927,1962-06-18
0.7639164924621582,1962-06-19
0.7565237879753113,1962-06-20
0.7392732501029968,1962-06-21
0.7146315574645996,1962-06-22
0.7097030282020569,1962-06-25
0.7170954346656799,1962-06-26
0.7244879007339478,1962-06-27
0.7491301894187927,1962-06-28
0.7663804292678833,1962-06-29
0.7589876055717468,1962-07-02
0.7688440084457397,1962-07-03
0.7787011861801147,1962-07-05
0.7540587186813354,1962-07-06
0.7466663718223572,1962-07-09
0.7688440084457397,1962-07-10
0.7688440084457397,1962-07-11
0.7688440084457397,1962-07-12
0.7663804292678833,1962-07-13
0.7491301894187927,1962-07-16
0.7392732501029968,1962-07-17
0.7220239043235779,1962-07-18
0.7195596694946289,1962-07-19
0.7146315574645996,1962-07-20
0.7146315574645996,1962-07-23
0.7170954346656799,1962-07-24
0.7121666669845581,1962-07-25
0.7195596694946289,1962-07-26
0.7195596694946289,1962-07-27
0.7244879007339478,1962-07-30
0.72941654920578,1962-07-31
0.7195596694946289,1962-08-01
0.7170954346656799,1962-08-02
0.7244879007339478,1962-08-03
0.72941654920578,1962-08-06
0.7334076166152954,1962-08-07
0.7284189462661743,1962-08-08
0.7234299182891846,1962-08-09
0.7284189462661743,1962-08-10
0.7284189462661743,1962-08-13
0.7284189462661743,1962-08-14
0.7483752965927124,1962-08-15
0.738396942615509,1962-08-16
0.7458805441856384,1962-08-17
0.7583533525466919,1962-08-20
0.7583533525466919,1962-08-21
0.7783102989196777,1962-08-22
0.7683323621749878,1962-08-23
0.7583533525466919,1962-08-24
0.7608487606048584,1962-08-27
0.7558593153953552,1962-08-28
0.7558593153953552,1962-08-29
0.7533644437789917,1962-08-30
0.7608487606048584,1962-08-31
0.7558593153953552,1962-09-04
0.7533644437789917,1962-09-05
0.7508701682090759,1962-09-06
0.7508701682090759,1962-09-07
0.7458805441856384,1962-09-10
0.7558593153953552,1962-09-11
0.7733212113380432,1962-09-12
0.7808045744895935,1962-09-13
0.7783102989196777,1962-09-14
0.7783102989196777,1962-09-17
0.7758157849311829,1962-09-18
0.7783102989196777,1962-09-19
0.7533644437789917,1962-09-20
0.7533644437789917,1962-09-21
0.7433862686157227,1962-09-24
0.7633429765701294,1962-09-25
0.7458805441856384,1962-09-26
0.7408913373947144,1962-09-27
0.7433862686157227,1962-09-28
0.738396942615509,1962-10-01
0.7433862686157227,1962-10-02
0.7334076166152954,1962-10-03
0.7334076166152954,1962-10-04
0.7433862686157227,1962-10-05
0.7483752965927124,1962-10-08
0.7458805441856384,1962-10-09
0.7483752965927124,1962-10-10
0.7508701682090759,1962-10-11
0.7558593153953552,1962-10-12
0.7633429765701294,1962-10-15
0.7608487606048584,1962-10-16
0.7458805441856384,1962-10-17
0.735902726650238,1962-10-18
0.7309134602546692,1962-10-19
0.7234299182891846,1962-10-22
0.6984835267066956,1962-10-23
0.7259244322776794,1962-10-24
0.7134511470794678,1962-10-25
0.7159457802772522,1962-10-26
0.7433862686157227,1962-10-29
0.7583533525466919,1962-10-30
0.7608487606048584,1962-10-31
0.7758157849311829,1962-11-01
0.7808045744895935,1962-11-02
0.7747489809989929,1962-11-05
0.7924135327339172,1962-11-07
0.8075552582740784,1962-11-08
0.8327919244766235,1962-11-09
0.8504559993743896,1962-11-12
0.8302677273750305,1962-11-13
0.8277446031570435,1962-11-14
0.8277446031570435,1962-11-15
0.8353149890899658,1962-11-16
0.8454092144966125,1962-11-19
0.8479335308074951,1962-11-20
0.865598738193512,1962-11-21
0.873168408870697,1962-11-23
0.8580276966094971,1962-11-26
0.880740225315094,1962-11-27
0.8756929039955139,1962-11-28
0.8756929039955139,1962-11-29
0.8706452250480652,1962-11-30
0.8529800176620483,1962-12-03
0.8504559993743896,1962-12-04
0.8580276966094971,1962-12-05
0.8630743622779846,1962-12-06
0.8529800176620483,1962-12-07
0.8403623104095459,1962-12-10
0.8403623104095459,1962-12-11
0.8428857922554016,1962-12-12
0.8479335308074951,1962-12-13
0.8529800176620483,1962-12-14
0.8555036783218384,1962-12-17
0.8479335308074951,1962-12-18
0.8681223392486572,1962-12-19
0.8706452250480652,1962-12-20
0.873168408870697,1962-12-21
0.8681223392486572,1962-12-24
0.880740225315094,1962-12-26
0.8883115649223328,1962-12-27
0.8883115649223328,1962-12-28
0.8933577537536621,1962-12-31
0.873168408870697,1963-01-02
0.8782168030738831,1963-01-03
0.8832631707191467,1963-01-04
0.8883115649223328,1963-01-07
0.9085000157356262,1963-01-08
0.9236416220664978,1963-01-09
0.9185943603515625,1963-01-10
0.9160706400871277,1963-01-11
0.9286887049674988,1963-01-14
0.9085000157356262,1963-01-15
0.8933577537536621,1963-01-16
0.898405909538269,1963-01-17
0.880740225315094,1963-01-18
0.8857874870300293,1963-01-21
0.8883115649223328,1963-01-22
0.8857874870300293,1963-01-23
0.880740225315094,1963-01-24
0.880740225315094,1963-01-25
0.8857874870300293,1963-01-28
0.9135468006134033,1963-01-29
0.9009281992912292,1963-01-30
0.9160706400871277,1963-01-31
0.9135468006134033,1963-02-01
0.9085000157356262,1963-02-04
0.9176758527755737,1963-02-05
0.9176758527755737,1963-02-06
0.9227744340896606,1963-02-07
0.9125786423683167,1963-02-08
0.9100289940834045,1963-02-11
0.8972837328910828,1963-02-12
0.9100289940834045,1963-02-13
0.9125786423683167,1963-02-14
0.9151270985603333,1963-02-15
0.9074806571006775,1963-02-18
0.9074806571006775,1963-02-19
0.9023816585540771,1963-02-20
0.9074806571006775,1963-02-21
0.9023816585540771,1963-02-25
0.8947346806526184,1963-02-26
0.8921860456466675,1963-02-27
0.8845381736755371,1963-02-28
0.8666951656341553,1963-03-01
0.8896366357803345,1963-03-04
0.8870875835418701,1963-03-05
0.9023816585540771,1963-03-06
0.9100289940834045,1963-03-07
0.9125786423683167,1963-03-08
0.9049316644668579,1963-03-11
0.9074806571006775,1963-03-12
0.9100289940834045,1963-03-13
0.9074806571006775,1963-03-14
0.9125786423683167,1963-03-15
0.9074806571006775,1963-03-18
0.9023816585540771,1963-03-19
0.9074806571006775,1963-03-20
0.8921860456466675,1963-03-21
0.9074806571006775,1963-03-22
0.9074806571006775,1963-03-25
0.9023816585540771,1963-03-26
0.9100289940834045,1963-03-27
0.9125786423683167,1963-03-28
0.9202253222465515,1963-03-29
0.938069760799408,1963-04-01
0.9355200529098511,1963-04-02
0.9533634781837463,1963-04-03
0.9712077975273132,1963-04-04
0.9865027666091919,1963-04-05
0.9890518188476562,1963-04-08
0.9865027666091919,1963-04-09
0.9788551926612854,1963-04-10
0.9763055443763733,1963-04-11
0.9610106945037842,1963-04-15
0.9635602831840515,1963-04-16
0.9737568497657776,1963-04-17
0.9712077975273132,1963-04-18
0.9788551926612854,1963-04-19
0.9737568497657776,1963-04-22
1.0043466091156006,1963-04-23
1.011993169784546,1963-04-24
1.0043466091156006,1963-04-25
0.9992477893829346,1963-04-26
1.019640326499939,1963-04-29
1.0221903324127197,1963-04-30
1.0349347591400146,1963-05-01
1.0400328636169434,1963-05-02
1.045132040977478,1963-05-03
1.0323868989944458,1963-05-06
1.036501407623291,1963-05-07
1.0545055866241455,1963-05-08
1.064792513847351,1963-05-09
1.0622204542160034,1963-05-10
1.0545055866241455,1963-05-13
1.0467894077301025,1963-05-14
1.0390739440917969,1963-05-15
1.028785228729248,1963-05-16
1.0236413478851318,1963-05-17
1.0107818841934204,1963-05-20
1.028785228729248,1963-05-21
1.0236413478851318,1963-05-22
1.0262140035629272,1963-05-23
1.0133543014526367,1963-05-24
1.0082097053527832,1963-05-27
1.0133543014526367,1963-05-28
1.028785228729248,1963-05-29
1.0236413478851318,1963-05-31
1.0262140035629272,1963-06-03
1.015925645828247,1963-06-04
1.0107818841934204,1963-06-05
1.0133543014526367,1963-06-06
1.0236413478851318,1963-06-07
0.9824901223182678,1963-06-10
1.0082097053527832,1963-06-11
1.0390739440917969,1963-06-12
1.0390739440917969,1963-06-13
1.0545055866241455,1963-06-14
1.049360752105713,1963-06-17
1.0467894077301025,1963-06-18
1.0390739440917969,1963-06-19
1.041646122932434,1963-06-20
1.0390739440917969,1963-06-21
1.041646122932434,1963-06-24
1.033929467201233,1963-06-25
1.0262140035629272,1963-06-26
1.0030654668807983,1963-06-27
0.9979223608970642,1963-06-28
0.9696296453475952,1963-07-01
0.9927787184715271,1963-07-02
0.9979223608970642,1963-07-03
1.0133543014526367,1963-07-05
1.0236413478851318,1963-07-08
1.031358003616333,1963-07-09
1.028785228729248,1963-07-10
1.0210695266723633,1963-07-11
1.015925645828247,1963-07-12
1.0030654668807983,1963-07-15
1.0082097053527832,1963-07-16
0.9927787184715271,1963-07-17
0.9799181818962097,1963-07-18
0.9902061223983765,1963-07-19
0.9850617051124573,1963-07-22
0.9773464202880859,1963-07-23
0.9773464202880859,1963-07-24
0.9824901223182678,1963-07-25
0.9824901223182678,1963-07-26
0.9876342415809631,1963-07-29
1.0184977054595947,1963-07-30
1.0210695266723633,1963-07-31
1.0262140035629272,1963-08-01
1.033929467201233,1963-08-02
1.0442167520523071,1963-08-05
1.0457744598388672,1963-08-06
1.0535590648651123,1963-08-07
1.0431790351867676,1963-08-08
1.04836905002594,1963-08-09
1.0509649515151978,1963-08-12
1.0457744598388672,1963-08-13
1.032799482345581,1963-08-14
1.0431790351867676,1963-08-15
1.0379892587661743,1963-08-16
1.0457744598388672,1963-08-19
1.0353946685791016,1963-08-20
1.0379892587661743,1963-08-21
1.0431790351867676,1963-08-22
1.0509649515151978,1963-08-23
1.0613435506820679,1963-08-26
1.0535590648651123,1963-08-27
1.0535590648651123,1963-08-28
1.0431790351867676,1963-08-29
1.0379892587661743,1963-08-30
1.0509649515151978,1963-09-03
1.0665347576141357,1963-09-04
1.0795092582702637,1963-09-05
1.0639389753341675,1963-09-06
1.0587488412857056,1963-09-09
1.0821038484573364,1963-09-10
1.0898884534835815,1963-09-11
1.1002691984176636,1963-09-12
1.0872931480407715,1963-09-13
1.0924838781356812,1963-09-16
1.1002691984176636,1963-09-17
1.0924838781356812,1963-09-18
1.1002691984176636,1963-09-19
1.0821038484573364,1963-09-20
1.0795092582702637,1963-09-23
1.0795092582702637,1963-09-24
1.0587488412857056,1963-09-25
1.0587488412857056,1963-09-26
1.0561546087265015,1963-09-27
1.0405845642089844,1963-09-30
1.0665347576141357,1963-10-01
1.0561546087265015,1963-10-02
1.0691295862197876,1963-10-03
1.0535590648651123,1963-10-04
1.0613435506820679,1963-10-07
1.0535590648651123,1963-10-08
1.0509649515151978,1963-10-09
1.0587488412857056,1963-10-10
1.0665347576141357,1963-10-11
1.0665347576141357,1963-10-14
1.0743186473846436,1963-10-15
1.0898884534835815,1963-10-16
1.1002691984176636,1963-10-17
1.1028637886047363,1963-10-18
1.0976731777191162,1963-10-21
1.1002691984176636,1963-10-22
1.1054588556289673,1963-10-23
1.1132440567016602,1963-10-24
1.1210289001464844,1963-10-25
1.118433952331543,1963-10-28
1.1365984678268433,1963-10-29
1.1365984678268433,1963-10-30
1.1158376932144165,1963-10-31
1.118433952331543,1963-11-01
1.1147702932357788,1963-11-04
1.0938353538513184,1963-11-06
1.1121536493301392,1963-11-07
1.1278542280197144,1963-11-08
1.1383216381072998,1963-11-11
1.146172046661377,1963-11-12
1.1383216381072998,1963-11-13
1.1252368688583374,1963-11-14
1.1173858642578125,1963-11-15
1.096451997756958,1963-11-18
1.10953688621521,1963-11-19
1.1147702932357788,1963-11-20
1.1173858642578125,1963-11-21
1.0257982015609741,1963-11-22
1.1252368688583374,1963-11-26
1.120003342628479,1963-11-27
1.133087396621704,1963-11-29
1.143555760383606,1963-12-02
1.1357053518295288,1963-12-03
1.146172046661377,1963-12-04
1.1592564582824707,1963-12-05
1.1540223360061646,1963-12-06
1.1566401720046997,1963-12-09
1.1592564582824707,1963-12-10
1.1671069860458374,1963-12-11
1.1697230339050293,1963-12-12
1.1775741577148438,1963-12-13
1.195891261100769,1963-12-16
1.2142096757888794,1963-12-17
1.2115931510925293,1963-12-18
1.1566401720046997,1963-12-19
1.1775741577148438,1963-12-20
1.1775741577148438,1963-12-23
1.1618727445602417,1963-12-24
1.1540223360061646,1963-12-26
1.1514058113098145,1963-12-27
1.1514058113098145,1963-12-30
1.146172046661377,1963-12-31
1.1566401720046997,1964-01-02
1.1723403930664062,1964-01-03
1.1723403930664062,1964-01-06
1.1801912784576416,1964-01-07
1.198508381843567,1964-01-08
1.190658688545227,1964-01-09
1.18804132938385,1964-01-10
1.2037421464920044,1964-01-13
1.198508381843567,1964-01-14
1.1749569177627563,1964-01-15
1.1723403930664062,1964-01-16
1.1566401720046997,1964-01-17
1.1697230339050293,1964-01-20
1.1723403930664062,1964-01-21
1.1828080415725708,1964-01-22
1.1723403930664062,1964-01-23
1.1801912784576416,1964-01-24
1.1801912784576416,1964-01-27
1.1540223360061646,1964-01-28
1.1226211786270142,1964-01-29
1.1487890481948853,1964-01-30
1.130470871925354,1964-01-31
1.1357053518295288,1964-02-03
1.130470871925354,1964-02-04
1.1452487707138062,1964-02-05
1.1531654596328735,1964-02-06
1.1610814332962036,1964-02-07
1.1584428548812866,1964-02-10
1.1558034420013428,1964-02-11
1.1505261659622192,1964-02-12
1.1531654596328735,1964-02-13
1.1399706602096558,1964-02-14
1.1346923112869263,1964-02-17
1.1399706602096558,1964-02-18
1.1267759799957275,1964-02-19
1.1346923112869263,1964-02-20
1.1505261659622192,1964-02-24
1.1399706602096558,1964-02-25
1.1241378784179688,1964-02-26
1.1294149160385132,1964-02-27
1.1373319625854492,1964-02-28
1.1505261659622192,1964-03-02
1.1505261659622192,1964-03-03
1.1452487707138062,1964-03-04
1.1426093578338623,1964-03-05
1.1505261659622192,1964-03-06
1.1505261659622192,1964-03-09
1.1505261659622192,1964-03-10
1.166359782218933,1964-03-11
1.1742758750915527,1964-03-12
1.1610814332962036,1964-03-13
1.1901085376739502,1964-03-16
1.1980253458023071,1964-03-17
1.2138571739196777,1964-03-18
1.2138571739196777,1964-03-19
1.2033025026321411,1964-03-20
1.1980253458023071,1964-03-23
1.1874696016311646,1964-03-24
1.1769144535064697,1964-03-25
1.1848304271697998,1964-03-26
1.1848304271697998,1964-03-30
1.1901085376739502,1964-03-31
1.2006639242172241,1964-04-01
1.2033025026321411,1964-04-02
1.2006639242172241,1964-04-03
1.2059409618377686,1964-04-06
1.2059409618377686,1964-04-07
1.2033025026321411,1964-04-08
1.1980253458023071,1964-04-09
1.2033025026321411,1964-04-10
1.195386290550232,1964-04-13
1.1821922063827515,1964-04-14
1.1848304271697998,1964-04-15
1.1558034420013428,1964-04-16
1.166359782218933,1964-04-17
1.1505261659622192,1964-04-20
1.1452487707138062,1964-04-21
1.1426093578338623,1964-04-22
1.1399706602096558,1964-04-23
1.1294149160385132,1964-04-24
1.1267759799957275,1964-04-27
1.1531654596328735,1964-04-28
1.1452487707138062,1964-04-29
1.1452487707138062,1964-04-30
1.1399706602096558,1964-05-01
1.1505261659622192,1964-05-04
1.1452487707138062,1964-05-05
1.1654715538024902,1964-05-06
1.1681325435638428,1964-05-07
1.162811040878296,1964-05-08
1.1415233612060547,1964-05-11
1.1468446254730225,1964-05-12
1.1441839933395386,1964-05-13
1.1415233612060547,1964-05-14
1.1362006664276123,1964-05-15
1.1388616561889648,1964-05-18
1.125557541847229,1964-05-19
1.125557541847229,1964-05-20
1.1069319248199463,1964-05-21
1.1095925569534302,1964-05-22
1.1069319248199463,1964-05-25
1.1095925569534302,1964-05-26
1.0989481210708618,1964-05-27
1.1388616561889648,1964-05-28
1.1388616561889648,1964-06-01
1.1282185316085815,1964-06-02
1.122897744178772,1964-06-03
1.122897744178772,1964-06-04
1.117575764656067,1964-06-05
1.1282185316085815,1964-06-08
1.130880355834961,1964-06-09
1.1362006664276123,1964-06-10
1.1202356815338135,1964-06-11
1.130880355834961,1964-06-12
1.1202356815338135,1964-06-15
1.1202356815338135,1964-06-16
1.125557541847229,1964-06-17
1.125557541847229,1964-06-18
1.1282185316085815,1964-06-19
1.1362006664276123,1964-06-22
1.122897744178772,1964-06-23
1.125557541847229,1964-06-24
1.1282185316085815,1964-06-25
1.1415233612060547,1964-06-26
1.15482759475708,1964-06-29
1.162811040878296,1964-06-30
1.1707929372787476,1964-07-01
1.1681325435638428,1964-07-02
1.189419150352478,1964-07-06
1.1787757873535156,1964-07-07
1.1681325435638428,1964-07-08
1.1681325435638428,1964-07-09
1.15482759475708,1964-07-10
1.149505615234375,1964-07-13
1.1521670818328857,1964-07-14
1.149505615234375,1964-07-15
1.1681325435638428,1964-07-16
1.1654715538024902,1964-07-17
1.1734539270401,1964-07-20
1.1787757873535156,1964-07-21
1.1761161088943481,1964-07-22
1.1574891805648804,1964-07-23
1.1521670818328857,1964-07-24
1.160150170326233,1964-07-27
1.149505615234375,1964-07-28
1.1441839933395386,1964-07-29
1.1362006664276123,1964-07-30
1.122897744178772,1964-07-31
1.1362006664276123,1964-08-03
1.130880355834961,1964-08-04
1.1324903964996338,1964-08-05
1.1217550039291382,1964-08-06
1.1163886785507202,1964-08-07
1.1271225214004517,1964-08-10
1.1324903964996338,1964-08-11
1.1271225214004517,1964-08-12
1.1324903964996338,1964-08-13
1.1110204458236694,1964-08-14
1.1190718412399292,1964-08-17
1.113704800605774,1964-08-18
1.1298058032989502,1964-08-19
1.1351734399795532,1964-08-20
1.1351734399795532,1964-08-21
1.1378569602966309,1964-08-24
1.1271225214004517,1964-08-25
1.1217550039291382,1964-08-26
1.10833740234375,1964-08-27
1.1244388818740845,1964-08-28
1.1190718412399292,1964-08-31
1.1378569602966309,1964-09-01
1.1298058032989502,1964-09-02
1.1432245969772339,1964-09-03
1.1405410766601562,1964-09-04
1.1405410766601562,1964-09-08
1.1271225214004517,1964-09-09
1.1298058032989502,1964-09-10
1.1190718412399292,1964-09-11
1.1110204458236694,1964-09-14
1.1110204458236694,1964-09-15
1.1163886785507202,1964-09-16
1.1244388818740845,1964-09-17
1.1217550039291382,1964-09-18
1.1539589166641235,1964-09-21
1.1539589166641235,1964-09-22
1.1378569602966309,1964-09-23
1.1459087133407593,1964-09-24
1.1485915184020996,1964-09-25
1.1485915184020996,1964-09-28
1.1378569602966309,1964-09-29
1.1485915184020996,1964-09-30
1.151275634765625,1964-10-01
1.151275634765625,1964-10-02
1.1593259572982788,1964-10-05
1.1539589166641235,1964-10-06
1.1646933555603027,1964-10-07
1.1566435098648071,1964-10-08
1.1566435098648071,1964-10-09
1.1405410766601562,1964-10-12
1.1324903964996338,1964-10-13
1.1351734399795532,1964-10-14
1.1190718412399292,1964-10-15
1.1110204458236694,1964-10-16
1.1217550039291382,1964-10-19
1.1217550039291382,1964-10-20
1.113704800605774,1964-10-21
1.1163886785507202,1964-10-22
1.1163886785507202,1964-10-23
1.1271225214004517,1964-10-26
1.1298058032989502,1964-10-27
1.1405410766601562,1964-10-28
1.1646933555603027,1964-10-29
1.1861631870269775,1964-10-30
1.1888461112976074,1964-11-02
1.182352900505066,1964-11-04
1.1688237190246582,1964-11-05
1.1958812475204468,1964-11-06
1.182352900505066,1964-11-09
1.160707712173462,1964-11-10
1.1715298891067505,1964-11-11
1.185058355331421,1964-11-12
1.1796481609344482,1964-11-13
1.160707712173462,1964-11-16
1.1742359399795532,1964-11-17
1.1634126901626587,1964-11-18
1.1769413948059082,1964-11-19
1.1715298891067505,1964-11-20
1.1417686939239502,1964-11-23
1.1417686939239502,1964-11-24
1.1363575458526611,1964-11-25
1.1309456825256348,1964-11-27
1.1309456825256348,1964-11-30
1.125535249710083,1964-12-01
1.1444741487503052,1964-12-02
1.1580018997192383,1964-12-03
1.1525908708572388,1964-12-04
1.1552971601486206,1964-12-07
1.1525908708572388,1964-12-08
1.1417686939239502,1964-12-09
1.1309456825256348,1964-12-10
1.1363575458526611,1964-12-11
1.1417686939239502,1964-12-14
1.1390620470046997,1964-12-15
1.1417686939239502,1964-12-16
1.120123267173767,1964-12-17
1.1336512565612793,1964-12-18
1.1471796035766602,1964-12-21
1.125535249710083,1964-12-22
1.1228291988372803,1964-12-23
1.120123267173767,1964-12-24
1.0930676460266113,1964-12-28
1.101184606552124,1964-12-29
1.1228291988372803,1964-12-30
1.117417812347412,1964-12-31
1.1038901805877686,1965-01-04
1.109301209449768,1965-01-05
1.109301209449768,1965-01-06
1.125535249710083,1965-01-07
1.1363575458526611,1965-01-08
1.1471796035766602,1965-01-11
1.1580018997192383,1965-01-12
1.160707712173462,1965-01-13
1.1580018997192383,1965-01-14
1.1552971601486206,1965-01-15
1.1742359399795532,1965-01-18
1.185058355331421,1965-01-19
1.187762975692749,1965-01-20
1.1769413948059082,1965-01-21
1.193175196647644,1965-01-22
1.201291799545288,1965-01-25
1.206703543663025,1965-01-26
1.201291799545288,1965-01-27
1.225643515586853,1965-01-28
1.2337591648101807,1965-01-29
1.2445822954177856,1965-02-01
1.2526986598968506,1965-02-02
1.2608155012130737,1965-02-03
1.263422966003418,1965-02-04
1.2689896821975708,1965-02-05
1.257858157157898,1965-02-08
1.257858157157898,1965-02-09
1.2188979387283325,1965-02-10
1.2105491161346436,1965-02-11
1.2049829959869385,1965-02-12
1.221680760383606,1965-02-15
1.213331699371338,1965-02-16
1.2188979387283325,1965-02-17
1.2355941534042358,1965-02-18
1.263422966003418,1965-02-19
1.263422966003418,1965-02-23
1.252292275428772,1965-02-24
1.2689896821975708,1965-02-25
1.263422966003418,1965-02-26
1.2662066221237183,1965-03-01
1.2773370742797852,1965-03-02
1.2662066221237183,1965-03-03
1.271772027015686,1965-03-04
1.271772027015686,1965-03-05
1.2773370742797852,1965-03-08
1.252292275428772,1965-03-09
1.2606408596038818,1965-03-10
1.2662066221237183,1965-03-11
1.2550749778747559,1965-03-12
1.2300291061401367,1965-03-15
1.2300291061401367,1965-03-16
1.2606408596038818,1965-03-17
1.257858157157898,1965-03-18
1.2300291061401367,1965-03-19
1.2495092153549194,1965-03-22
1.271772027015686,1965-03-23
1.257858157157898,1965-03-24
1.257858157157898,1965-03-25
1.2383780479431152,1965-03-26
1.2300291061401367,1965-03-29
1.2328119277954102,1965-03-30
1.2383780479431152,1965-03-31
1.2411607503890991,1965-04-01
1.2411607503890991,1965-04-02
1.246726632118225,1965-04-05
1.252292275428772,1965-04-06
1.2495092153549194,1965-04-07
1.252292275428772,1965-04-08
1.2550749778747559,1965-04-09
1.2662066221237183,1965-04-12
1.2689896821975708,1965-04-13
1.2689896821975708,1965-04-14
1.263422966003418,1965-04-15
1.252292275428772,1965-04-19
1.257858157157898,1965-04-20
1.2495092153549194,1965-04-21
1.246726632118225,1965-04-22
1.257858157157898,1965-04-23
1.2383780479431152,1965-04-26
1.2188979387283325,1965-04-27
1.213331699371338,1965-04-28
1.213331699371338,1965-04-29
1.1994178295135498,1965-04-30
1.207766056060791,1965-05-03
1.202200174331665,1965-05-04
1.2072538137435913,1965-05-05
1.21006178855896,1965-05-06
1.2212916612625122,1965-05-07
1.2072538137435913,1965-05-10
1.2072538137435913,1965-05-11
1.22690749168396,1965-05-12
1.2381374835968018,1965-05-13
1.2240991592407227,1965-05-14
1.2016403675079346,1965-05-17
1.2072538137435913,1965-05-18
1.2128691673278809,1965-05-19
1.2016403675079346,1965-05-20
1.2072538137435913,1965-05-21
1.19602370262146,1965-05-24
1.2016403675079346,1965-05-25
1.1791784763336182,1965-05-26
1.1595252752304077,1965-05-27
1.1623327732086182,1965-05-28
1.1342570781707764,1965-06-01
1.1398720741271973,1965-06-02
1.1230279207229614,1965-06-03
1.1230279207229614,1965-06-04
1.142680287361145,1965-06-07
1.1202189922332764,1965-06-08
1.1230279207229614,1965-06-09
1.1089894771575928,1965-06-10
1.0949513912200928,1965-06-11
1.0612603425979614,1965-06-14
1.0781058073043823,1965-06-15
1.111796498298645,1965-06-16
1.1061822175979614,1965-06-17
1.0837209224700928,1965-06-18
1.0837209224700928,1965-06-21
1.0921436548233032,1965-06-22
1.0949513912200928,1965-06-23
1.0837209224700928,1965-06-24
1.075298547744751,1965-06-25
1.064068078994751,1965-06-28
1.0837209224700928,1965-06-29
1.0893367528915405,1965-06-30
1.0865287780761719,1965-07-01
1.0921436548233032,1965-07-02
1.0809130668640137,1965-07-06
