GLW,Date
1.0010145902633667,1982-12-06
1.010467529296875,1982-12-07
1.0084308385849,1982-12-08
0.9778720140457153,1982-12-09
0.9839835166931152,1982-12-10
0.9737972021102905,1982-12-13
0.9412018656730652,1982-12-14
0.9147177934646606,1982-12-15
0.916755199432373,1982-12-16
0.9473139047622681,1982-12-17
0.9391643404960632,1982-12-20
0.9452763199806213,1982-12-21
0.9819471836090088,1982-12-22
1.0267657041549683,1982-12-23
1.059361219406128,1982-12-27
1.059361219406128,1982-12-28
1.0817711353302002,1982-12-29
1.071584701538086,1982-12-30
1.073622226715088,1982-12-31
1.0675098896026611,1983-01-03
1.0817711353302002,1983-01-04
1.0797336101531982,1983-01-05
1.1062171459197998,1983-01-06
1.1204783916473389,1983-01-07
1.1734460592269897,1983-01-10
1.183632731437683,1983-01-11
1.189744234085083,1983-01-12
1.1815959215164185,1983-01-13
1.2019686698913574,1983-01-14
1.2182646989822388,1983-01-17
1.2101168632507324,1983-01-18
1.1856694221496582,1983-01-19
1.1612228155136108,1983-01-20
1.1225159168243408,1983-01-21
1.104180097579956,1983-01-24
1.142887830734253,1983-01-25
1.1408512592315674,1983-01-26
1.1734460592269897,1983-01-27
1.165297508239746,1983-01-28
1.169372320175171,1983-01-31
1.157148003578186,1983-02-01
1.157148003578186,1983-02-02
1.167334794998169,1983-02-03
1.1978931427001953,1983-02-04
1.2203025817871094,1983-02-07
1.2325260639190674,1983-02-08
1.2386384010314941,1983-02-09
1.2406748533248901,1983-02-10
1.2447501420974731,1983-02-11
1.2386384010314941,1983-02-14
1.242712140083313,1983-02-15
1.2304885387420654,1983-02-16
1.2386384010314941,1983-02-17
1.2386384010314941,1983-02-18
1.234564185142517,1983-02-22
1.2386384010314941,1983-02-23
1.242712140083313,1983-02-24
1.2325260639190674,1983-02-25
1.2019686698913574,1983-02-28
1.2141915559768677,1983-03-01
1.2141915559768677,1983-03-02
1.2121535539627075,1983-03-03
1.2304885387420654,1983-03-04
1.228451132774353,1983-03-07
1.2010233402252197,1983-03-08
1.2030762434005737,1983-03-09
1.180493712425232,1983-03-10
1.172281265258789,1983-03-11
1.1579097509384155,1983-03-14
1.1866517066955566,1983-03-15
1.1579097509384155,1983-03-16
1.1435383558273315,1983-03-17
1.141485333442688,1983-03-18
1.1312202215194702,1983-03-21
1.145591378211975,1983-03-22
1.1496978998184204,1983-03-23
1.141485333442688,1983-03-24
1.1496978998184204,1983-03-25
1.1517506837844849,1983-03-28
1.145591378211975,1983-03-29
1.1476446390151978,1983-03-30
1.1353257894515991,1983-03-31
1.1168485879898071,1983-04-04
1.1004254817962646,1983-04-05
1.0983713865280151,1983-04-06
1.081947922706604,1983-04-07
1.0983713865280151,1983-04-08
1.1168485879898071,1983-04-11
1.1989707946777344,1983-04-12
1.1866517066955566,1983-04-13
1.1907587051391602,1983-04-14
1.1866517066955566,1983-04-15
1.1907587051391602,1983-04-18
1.1702276468276978,1983-04-19
1.176386833190918,1983-04-20
1.172281265258789,1983-04-21
1.1435383558273315,1983-04-22
1.1209543943405151,1983-04-25
1.141485333442688,1983-04-26
1.176386833190918,1983-04-27
1.2195007801055908,1983-04-28
1.2359247207641602,1983-04-29
1.233871579170227,1983-05-02
1.233871579170227,1983-05-03
1.2728793621063232,1983-05-04
1.3221533298492432,1983-05-05
1.301621913909912,1983-05-06
1.2995685338974,1983-05-09
1.31804621219635,1983-05-10
1.3057279586791992,1983-05-11
1.3057279586791992,1983-05-12
1.301621913909912,1983-05-13
1.2790387868881226,1983-05-16
1.301621913909912,1983-05-17
1.324204921722412,1983-05-18
1.3221533298492432,1983-05-19
1.344735860824585,1983-05-20
1.396061658859253,1983-05-23
1.4679182767868042,1983-05-24
1.4617582559585571,1983-05-25
1.428909420967102,1983-05-26
1.3775840997695923,1983-05-27
1.3632125854492188,1983-05-31
1.3693724870681763,1983-06-01
1.394007921218872,1983-06-02
1.4330166578292847,1983-06-03
1.4124855995178223,1983-06-06
1.4138089418411255,1983-06-07
1.3890057802200317,1983-06-08
1.3600667715072632,1983-06-09
1.364201307296753,1983-06-10
1.3724693059921265,1983-06-13
1.417942762374878,1983-06-14
1.4220768213272095,1983-06-15
1.4138089418411255,1983-06-16
1.3848713636398315,1983-06-17
1.3724693059921265,1983-06-20
1.3766026496887207,1983-06-21
1.374536395072937,1983-06-22
1.370402455329895,1983-06-23
1.364201307296753,1983-06-24
1.3890057802200317,1983-06-27
1.3931392431259155,1983-06-28
1.3972725868225098,1983-06-29
1.3972725868225098,1983-06-30
1.4014067649841309,1983-07-01
1.3807371854782104,1983-07-05
1.3766026496887207,1983-07-06
1.3559335470199585,1983-07-07
1.3393970727920532,1983-07-08
1.343531847000122,1983-07-11
1.341464638710022,1983-07-12
1.31459379196167,1983-07-13
1.308392882347107,1983-07-14
1.3104597330093384,1983-07-15
1.3166606426239014,1983-07-18
1.335263729095459,1983-07-19
1.3621339797973633,1983-07-20
1.3538663387298584,1983-07-21
1.3517996072769165,1983-07-22
1.3517996072769165,1983-07-25
1.349732756614685,1983-07-26
1.3166606426239014,1983-07-27
1.2856563329696655,1983-07-28
1.2815221548080444,1983-07-29
1.2608528137207031,1983-08-01
1.2484514713287354,1983-08-02
1.2112456560134888,1983-08-03
1.1988438367843628,1983-08-04
1.2153795957565308,1983-08-05
1.2133126258850098,1983-08-08
1.2071119546890259,1983-08-09
1.2153795957565308,1983-08-10
1.2277811765670776,1983-08-11
1.2360485792160034,1983-08-12
1.231914758682251,1983-08-15
1.2443170547485352,1983-08-16
1.2608528137207031,1983-08-17
1.269120693206787,1983-08-18
1.2401833534240723,1983-08-19
1.231914758682251,1983-08-22
1.2153795957565308,1983-08-23
1.2071119546890259,1983-08-24
1.2050446271896362,1983-08-25
1.2195137739181519,1983-08-26
1.2174465656280518,1983-08-29
1.2029775381088257,1983-08-30
1.2029775381088257,1983-08-31
1.2009104490280151,1983-09-01
1.2298476696014404,1983-09-02
1.26034677028656,1983-09-06
1.2520129680633545,1983-09-07
1.2707624435424805,1983-09-08
1.2749284505844116,1983-09-09
1.320759654045105,1983-09-12
1.3249262571334839,1983-09-13
1.3249262571334839,1983-09-14
1.3145101070404053,1983-09-15
1.3165932893753052,1983-09-16
1.3374263048171997,1983-09-19
1.349923849105835,1983-09-20
1.3478416204452515,1983-09-21
1.3540915250778198,1983-09-22
1.3332589864730835,1983-09-23
1.3374263048171997,1983-09-26
1.3332589864730835,1983-09-27
1.3311755657196045,1983-09-28
1.3332589864730835,1983-09-29
1.3228427171707153,1983-09-30
1.3165932893753052,1983-10-03
1.312427043914795,1983-10-04
1.3020111322402954,1983-10-05
1.2874280214309692,1983-10-06
1.3249262571334839,1983-10-07
1.3249262571334839,1983-10-10
1.2561805248260498,1983-10-11
1.26034677028656,1983-10-12
1.2582635879516602,1983-10-13
1.2582635879516602,1983-10-14
1.2707624435424805,1983-10-17
1.2665958404541016,1983-10-18
1.2582635879516602,1983-10-19
1.2749284505844116,1983-10-20
1.2665958404541016,1983-10-21
1.2624294757843018,1983-10-24
1.241597294807434,1983-10-25
1.1999331712722778,1983-10-26
1.1853511333465576,1983-10-27
1.1666022539138794,1983-10-28
1.1707680225372314,1983-10-31
1.168684959411621,1983-11-01
1.1707680225372314,1983-11-02
1.1666022539138794,1983-11-03
1.1561853885650635,1983-11-04
1.158268928527832,1983-11-07
1.1624356508255005,1983-11-08
1.1832666397094727,1983-11-09
1.1916007995605469,1983-11-10
1.2082663774490356,1983-11-11
1.1957662105560303,1983-11-14
1.158268928527832,1983-11-15
1.1603517532348633,1983-11-16
1.158268928527832,1983-11-17
1.1541026830673218,1983-11-18
1.1416038274765015,1983-11-21
1.1374367475509644,1983-11-22
1.1395198106765747,1983-11-23
1.1395198106765747,1983-11-25
1.1457693576812744,1983-11-28
1.1541026830673218,1983-11-29
1.1666022539138794,1983-11-30
1.1541026830673218,1983-12-01
1.1374367475509644,1983-12-02
1.1541026830673218,1983-12-05
1.1541026830673218,1983-12-06
1.1624356508255005,1983-12-07
1.158268928527832,1983-12-08
1.158268928527832,1983-12-09
1.164517879486084,1983-12-12
1.1637625694274902,1983-12-13
1.1448568105697632,1983-12-14
1.1448568105697632,1983-12-15
1.1511591672897339,1983-12-16
1.1553596258163452,1983-12-19
1.1553596258163452,1983-12-20
1.1469569206237793,1983-12-21
1.1448568105697632,1983-12-22
1.1427559852600098,1983-12-23
1.1448568105697632,1983-12-27
1.1469569206237793,1983-12-28
1.1721655130386353,1983-12-29
1.1721655130386353,1983-12-30
1.1469569206237793,1984-01-03
1.1763670444488525,1984-01-04
1.2057749032974243,1984-01-05
1.2120776176452637,1984-01-06
1.19947350025177,1984-01-09
1.1931710243225098,1984-01-10
1.2057749032974243,1984-01-11
1.2099766731262207,1984-01-12
1.2141780853271484,1984-01-13
1.2183797359466553,1984-01-16
1.2435874938964844,1984-01-17
1.2456883192062378,1984-01-18
1.2435874938964844,1984-01-19
1.24148690700531,1984-01-20
1.2141780853271484,1984-01-23
1.2078765630722046,1984-01-24
1.201574444770813,1984-01-25
1.2120776176452637,1984-01-26
1.2099766731262207,1984-01-27
1.1973727941513062,1984-01-30
1.191070795059204,1984-01-31
1.1784671545028687,1984-02-01
1.1763670444488525,1984-02-02
1.1427559852600098,1984-02-03
1.1343529224395752,1984-02-06
1.1343529224395752,1984-02-07
1.1259512901306152,1984-02-08
1.1175473928451538,1984-02-09
1.0965418815612793,1984-02-10
1.0902395248413086,1984-02-13
1.0839375257492065,1984-02-14
1.0755350589752197,1984-02-15
1.0692335367202759,1984-02-16
1.0629310607910156,1984-02-17
1.058729887008667,1984-02-21
1.035622477531433,1984-02-22
1.0125155448913574,1984-02-23
1.046126127243042,1984-02-24
1.046126127243042,1984-02-27
1.033522367477417,1984-02-28
1.0293201208114624,1984-02-29
1.016716480255127,1984-03-01
1.014615774154663,1984-03-02
1.014615774154663,1984-03-05
1.018094539642334,1984-03-06
1.026578664779663,1984-03-07
1.026578664779663,1984-03-08
1.0435473918914795,1984-03-09
1.0435473918914795,1984-03-12
1.0605155229568481,1984-03-13
1.0456677675247192,1984-03-14
1.0477898120880127,1984-03-15
1.0732414722442627,1984-03-16
1.064756989479065,1984-03-19
1.062636375427246,1984-03-20
1.0689995288848877,1984-03-21
1.0689995288848877,1984-03-22
1.062636375427246,1984-03-23
1.0753629207611084,1984-03-26
1.0689995288848877,1984-03-27
1.0796047449111938,1984-03-28
1.1241462230682373,1984-03-29
1.117783546447754,1984-03-30
1.122025966644287,1984-04-02
1.1156617403030396,1984-04-03
1.1092979907989502,1984-04-04
1.098693609237671,1984-04-05
1.0944515466690063,1984-04-06
1.0944515466690063,1984-04-09
1.0774835348129272,1984-04-10
1.0732414722442627,1984-04-11
1.0902099609375,1984-04-12
1.102935791015625,1984-04-13
1.102935791015625,1984-04-16
1.1008145809173584,1984-04-17
1.0711205005645752,1984-04-18
1.062636375427246,1984-04-19
1.054152250289917,1984-04-23
1.0562735795974731,1984-04-24
1.0499106645584106,1984-04-25
1.064756989479065,1984-04-26
1.0711205005645752,1984-04-27
1.064756989479065,1984-04-30
1.102935791015625,1984-05-01
1.102935791015625,1984-05-02
1.1008145809173584,1984-05-03
1.0965720415115356,1984-05-04
1.092330813407898,1984-05-07
1.111419677734375,1984-05-08
1.102935791015625,1984-05-09
1.1050571203231812,1984-05-10
1.0880885124206543,1984-05-11
1.0774835348129272,1984-05-14
1.0732414722442627,1984-05-15
1.0838468074798584,1984-05-16
1.0732414722442627,1984-05-17
1.064756989479065,1984-05-18
1.0562735795974731,1984-05-21
1.0477898120880127,1984-05-22
1.026578664779663,1984-05-23
1.0286996364593506,1984-05-24
1.03506338596344,1984-05-25
1.030820608139038,1984-05-29
1.0393043756484985,1984-05-30
1.030820608139038,1984-05-31
1.0477898120880127,1984-06-01
1.0668786764144897,1984-06-04
1.0703895092010498,1984-06-05
1.096078872680664,1984-06-06
1.085375189781189,1984-06-07
1.0896563529968262,1984-06-08
1.0832340717315674,1984-06-11
1.081093192100525,1984-06-12
1.081093192100525,1984-06-13
1.0789525508880615,1984-06-14
1.0618258714675903,1984-06-15
1.0789525508880615,1984-06-18
1.0789525508880615,1984-06-19
1.1046415567398071,1984-06-20
1.1046415567398071,1984-06-21
1.0832340717315674,1984-06-22
1.091797113418579,1984-06-25
1.0832340717315674,1984-06-26
1.0832340717315674,1984-06-27
1.098219633102417,1984-06-28
1.091797113418579,1984-06-29
1.085375189781189,1984-07-02
1.0875153541564941,1984-07-03
1.081093192100525,1984-07-05
1.096078872680664,1984-07-06
1.096078872680664,1984-07-09
1.0789525508880615,1984-07-10
1.0575451850891113,1984-07-11
1.0575451850891113,1984-07-12
1.063966989517212,1984-07-13
1.0746705532073975,1984-07-16
1.0832340717315674,1984-07-17
1.0768117904663086,1984-07-18
1.0703895092010498,1984-07-19
1.0532631874084473,1984-07-20
1.066108226776123,1984-07-23
1.0789525508880615,1984-07-24
1.085375189781189,1984-07-25
1.091797113418579,1984-07-26
1.091797113418579,1984-07-27
1.106782078742981,1984-07-30
1.1410350799560547,1984-07-31
1.1774286031723022,1984-08-01
1.1859917640686035,1984-08-02
1.2159618139266968,1984-08-03
1.2245254516601562,1984-08-06
1.2266663312911987,1984-08-07
1.2373700141906738,1984-08-08
1.233088731765747,1984-08-09
1.2073997259140015,1984-08-10
1.2073997259140015,1984-08-13
1.200976848602295,1984-08-14
1.1945548057556152,1984-08-15
1.1817107200622559,1984-08-16
1.175288200378418,1984-08-17
1.1817107200622559,1984-08-20
1.2116808891296387,1984-08-21
1.233088731765747,1984-08-22
1.2288063764572144,1984-08-23
1.209539532661438,1984-08-24
1.2031171321868896,1984-08-27
1.1988362073898315,1984-08-28
1.2202433347702026,1984-08-29
1.2116808891296387,1984-08-30
1.2052587270736694,1984-08-31
1.1958471536636353,1984-09-04
1.1958471536636353,1984-09-05
1.2001638412475586,1984-09-06
1.2044817209243774,1984-09-07
1.182896375656128,1984-09-10
1.182896375656128,1984-09-11
1.182896375656128,1984-09-12
1.1915305852890015,1984-09-13
1.1915305852890015,1984-09-14
1.15699303150177,1984-09-17
1.1699447631835938,1984-09-18
1.152675747871399,1984-09-19
1.174261450767517,1984-09-20
1.15699303150177,1984-09-21
1.1613103151321411,1984-09-24
1.165626883506775,1984-09-25
1.1677860021591187,1984-09-26
1.15699303150177,1984-09-27
1.1505175828933716,1984-09-28
1.14835786819458,1984-10-01
1.1332489252090454,1984-10-02
1.139724612236023,1984-10-03
1.1202971935272217,1984-10-04
1.115979552268982,1984-10-05
1.115979552268982,1984-10-08
1.1202971935272217,1984-10-09
1.0792847871780396,1984-10-10
1.0814433097839355,1984-10-11
1.0879186391830444,1984-10-12
1.0598573684692383,1984-10-15
1.0555402040481567,1984-10-16
1.074967622756958,1984-10-17
1.092235803604126,1984-10-18
1.1073461771011353,1984-10-19
1.1051875352859497,1984-10-22
1.118139386177063,1984-10-23
1.100870132446289,1984-10-24
1.085760474205017,1984-10-25
1.074967622756958,1984-10-26
1.074967622756958,1984-10-29
1.0836011171340942,1984-10-30
1.0771260261535645,1984-10-31
1.0706499814987183,1984-11-01
1.0792847871780396,1984-11-02
1.100870132446289,1984-11-05
1.115979552268982,1984-11-06
1.1224552392959595,1984-11-07
1.1224552392959595,1984-11-08
1.1375657320022583,1984-11-09
1.154834270477295,1984-11-12
1.139724612236023,1984-11-13
1.1462005376815796,1984-11-14
1.1440414190292358,1984-11-15
1.1505175828933716,1984-11-16
1.139724612236023,1984-11-19
1.1462005376815796,1984-11-20
1.1310900449752808,1984-11-21
1.1440414190292358,1984-11-23
1.1505175828933716,1984-11-26
1.15699303150177,1984-11-27
1.165626883506775,1984-11-28
1.165626883506775,1984-11-29
1.174261450767517,1984-11-30
1.165626883506775,1984-12-03
1.174261450767517,1984-12-04
1.174261450767517,1984-12-05
1.2066394090652466,1984-12-06
1.2044817209243774,1984-12-07
1.1915305852890015,1984-12-10
1.1874345541000366,1984-12-11
1.1852552890777588,1984-12-12
1.1852552890777588,1984-12-13
1.1765406131744385,1984-12-14
1.1503947973251343,1984-12-17
1.1678248643875122,1984-12-18
1.1569310426712036,1984-12-19
1.1503947973251343,1984-12-20
1.1242496967315674,1984-12-21
1.1329649686813354,1984-12-24
1.1547523736953735,1984-12-26
1.1525743007659912,1984-12-27
1.170003890991211,1984-12-28
1.2026851177215576,1984-12-31
1.1961487531661987,1985-01-02
1.1961487531661987,1985-01-03
1.1917914152145386,1985-01-04
1.1917914152145386,1985-01-07
1.1939702033996582,1985-01-08
1.200507402420044,1985-01-09
1.2092220783233643,1985-01-10
1.2135791778564453,1985-01-11
1.2419031858444214,1985-01-14
1.2353672981262207,1985-01-15
1.2375459671020508,1985-01-16
1.2375459671020508,1985-01-17
1.2353672981262207,1985-01-18
1.2593339681625366,1985-01-21
1.2440820932388306,1985-01-22
1.2636914253234863,1985-01-23
1.2724065780639648,1985-01-24
1.2680482864379883,1985-01-25
1.274585247039795,1985-01-28
1.2876578569412231,1985-01-29
1.3159821033477783,1985-01-30
1.3094457387924194,1985-01-31
1.3050891160964966,1985-02-01
1.3029098510742188,1985-02-04
1.3072667121887207,1985-02-05
1.3203396797180176,1985-02-06
1.3421276807785034,1985-02-07
1.3486640453338623,1985-02-08
1.329054355621338,1985-02-11
1.3203396797180176,1985-02-12
1.3900611400604248,1985-02-13
1.368273377418518,1985-02-14
1.346484899520874,1985-02-15
1.3421276807785034,1985-02-19
1.337769627571106,1985-02-20
1.3072667121887207,1985-02-21
1.294194221496582,1985-02-22
1.285478949546814,1985-02-25
1.3203396797180176,1985-02-26
1.3203396797180176,1985-02-27
1.3203396797180176,1985-02-28
1.3334119319915771,1985-03-01
1.3421276807785034,1985-03-04
1.3094358444213867,1985-03-05
1.3006478548049927,1985-03-06
1.3006478548049927,1985-03-07
1.318223237991333,1985-03-08
1.3270111083984375,1985-03-11
1.3314054012298584,1985-03-12
1.3094358444213867,1985-03-13
1.3226184844970703,1985-03-14
1.3006478548049927,1985-03-15
1.3226184844970703,1985-03-18
1.3270111083984375,1985-03-19
1.2786767482757568,1985-03-20
1.2611005306243896,1985-03-21
1.2479183673858643,1985-03-22
1.2523125410079956,1985-03-25
1.2347358465194702,1985-03-26
1.2259477376937866,1985-03-27
1.2435247898101807,1985-03-28
1.2523125410079956,1985-03-29
1.2611005306243896,1985-04-01
1.2830710411071777,1985-04-02
1.2742825746536255,1985-04-03
1.2479183673858643,1985-04-04
1.230341911315918,1985-04-08
1.2435247898101807,1985-04-09
1.2567057609558105,1985-04-10
1.2523125410079956,1985-04-11
1.2523125410079956,1985-04-12
1.2435247898101807,1985-04-15
1.2479183673858643,1985-04-16
1.2523125410079956,1985-04-17
1.2611005306243896,1985-04-18
1.2567057609558105,1985-04-19
1.265494465827942,1985-04-22
1.2830710411071777,1985-04-23
1.3270111083984375,1985-04-24
1.3314054012298584,1985-04-25
1.3226184844970703,1985-04-26
1.3226184844970703,1985-04-29
1.3270111083984375,1985-04-30
1.3226184844970703,1985-05-01
1.3533759117126465,1985-05-02
1.3357996940612793,1985-05-03
1.3314054012298584,1985-05-06
1.3270111083984375,1985-05-07
1.318223237991333,1985-05-08
1.3445885181427002,1985-05-09
1.3665584325790405,1985-05-10
1.3885295391082764,1985-05-13
1.3885295391082764,1985-05-14
1.3929234743118286,1985-05-15
1.406105637550354,1985-05-16
1.4148930311203003,1985-05-17
1.4236812591552734,1985-05-20
1.428077220916748,1985-05-21
1.428077220916748,1985-05-22
1.4148930311203003,1985-05-23
1.401711344718933,1985-05-24
1.3797407150268555,1985-05-28
1.3797407150268555,1985-05-29
1.3929234743118286,1985-05-30
1.428077220916748,1985-05-31
1.445652723312378,1985-06-03
1.4658458232879639,1985-06-04
1.4968458414077759,1985-06-05
1.4968458414077759,1985-06-06
1.492417335510254,1985-06-07
1.470274567604065,1985-06-10
1.4614183902740479,1985-06-11
1.4525606632232666,1985-06-12
1.4171324968338013,1985-06-13
1.4171324968338013,1985-06-14
1.4171324968338013,1985-06-17
1.4259892702102661,1985-06-18
1.4304181337356567,1985-06-19
1.4259892702102661,1985-06-20
1.4304181337356567,1985-06-21
1.4879894256591797,1985-06-24
1.5145593881607056,1985-06-25
1.5189889669418335,1985-06-26
1.5765600204467773,1985-06-27
1.5677026510238647,1985-06-28
1.5677026510238647,1985-07-01
1.5499881505966187,1985-07-02
