GL,Date
2.2674474716186523,1988-03-18
2.239103078842163,1988-03-21
2.2107603549957275,1988-03-22
2.2296552658081055,1988-03-23
2.2296552658081055,1988-03-24
2.239103078842163,1988-03-25
2.239103078842163,1988-03-28
2.220207691192627,1988-03-29
2.2107603549957275,1988-03-30
2.2013132572174072,1988-03-31
2.2108428478240967,1988-04-04
2.2489607334136963,1988-04-05
2.287079095840454,1988-04-06
2.29660964012146,1988-04-07
2.3251967430114746,1988-04-08
2.3442554473876953,1988-04-11
2.3442554473876953,1988-04-12
2.3251967430114746,1988-04-13
2.29660964012146,1988-04-14
2.287079095840454,1988-04-15
2.3823752403259277,1988-04-18
2.3251967430114746,1988-04-19
2.268019676208496,1988-04-20
2.2584898471832275,1988-04-21
2.2489607334136963,1988-04-22
2.2584898471832275,1988-04-25
2.287079095840454,1988-04-26
2.287079095840454,1988-04-27
2.287079095840454,1988-04-28
2.3061375617980957,1988-04-29
2.27754807472229,1988-05-02
2.29660964012146,1988-05-03
2.3156685829162598,1988-05-04
2.353785276412964,1988-05-05
2.3347268104553223,1988-05-06
2.3347268104553223,1988-05-09
2.3156685829162598,1988-05-10
2.287079095840454,1988-05-11
2.29660964012146,1988-05-12
2.3251967430114746,1988-05-13
2.3442554473876953,1988-05-16
2.3347268104553223,1988-05-17
2.3156685829162598,1988-05-18
2.3061375617980957,1988-05-19
2.3251967430114746,1988-05-20
2.3251967430114746,1988-05-23
2.3156685829162598,1988-05-24
2.3633151054382324,1988-05-25
2.3442554473876953,1988-05-26
2.3442554473876953,1988-05-27
2.3347268104553223,1988-05-31
2.3633151054382324,1988-06-01
2.3633151054382324,1988-06-02
2.3823752403259277,1988-06-03
2.439549446105957,1988-06-06
2.4490807056427,1988-06-07
2.439549446105957,1988-06-08
2.4490807056427,1988-06-09
2.4681382179260254,1988-06-10
2.496727705001831,1988-06-13
2.477670192718506,1988-06-14
2.496727705001831,1988-06-15
2.420489549636841,1988-06-16
2.420489549636841,1988-06-17
2.430021286010742,1988-06-20
2.477670192718506,1988-06-21
2.4681382179260254,1988-06-22
2.506255865097046,1988-06-23
2.506255865097046,1988-06-24
2.496727705001831,1988-06-27
2.477670192718506,1988-06-28
2.496727705001831,1988-06-29
2.506255865097046,1988-06-30
2.515787124633789,1988-07-01
2.5348448753356934,1988-07-05
2.5348448753356934,1988-07-06
2.5253167152404785,1988-07-07
2.4586100578308105,1988-07-08
2.4624571800231934,1988-07-11
2.4913136959075928,1988-07-12
2.4624571800231934,1988-07-13
2.452838182449341,1988-07-14
2.4239799976348877,1988-07-15
2.433600425720215,1988-07-18
2.4239799976348877,1988-07-19
2.4239799976348877,1988-07-20
2.4432196617126465,1988-07-21
2.414362907409668,1988-07-22
2.3951256275177,1988-07-25
2.3855059146881104,1988-07-26
2.3855059146881104,1988-07-27
2.3951256275177,1988-07-28
2.3855059146881104,1988-07-29
2.4047434329986572,1988-08-01
2.4432196617126465,1988-08-02
2.452838182449341,1988-08-03
2.4432196617126465,1988-08-04
2.4432196617126465,1988-08-05
2.433600425720215,1988-08-08
2.433600425720215,1988-08-09
2.414362907409668,1988-08-10
2.433600425720215,1988-08-11
2.4239799976348877,1988-08-12
2.433600425720215,1988-08-15
2.433600425720215,1988-08-16
2.4913136959075928,1988-08-17
2.4816958904266357,1988-08-18
2.4816958904266357,1988-08-19
2.4913136959075928,1988-08-22
2.529789447784424,1988-08-23
2.520169734954834,1988-08-24
2.520169734954834,1988-08-25
2.4816958904266357,1988-08-26
2.4432196617126465,1988-08-29
2.414362907409668,1988-08-30
2.4432196617126465,1988-08-31
2.4239799976348877,1988-09-01
2.452838182449341,1988-09-02
2.4432196617126465,1988-09-06
2.4432196617126465,1988-09-07
2.4720757007598877,1988-09-08
2.4720757007598877,1988-09-09
2.4432196617126465,1988-09-12
2.452838182449341,1988-09-13
2.4239799976348877,1988-09-14
2.4239799976348877,1988-09-15
2.4432196617126465,1988-09-16
2.433600425720215,1988-09-19
2.452838182449341,1988-09-20
2.433600425720215,1988-09-21
2.4239799976348877,1988-09-22
2.433600425720215,1988-09-23
2.4432196617126465,1988-09-26
2.4624571800231934,1988-09-27
2.4624571800231934,1988-09-28
2.4432196617126465,1988-09-29
2.433600425720215,1988-09-30
2.4047434329986572,1988-10-03
2.3951256275177,1988-10-04
2.433600425720215,1988-10-05
2.4239799976348877,1988-10-06
2.447287082672119,1988-10-07
2.427866220474243,1988-10-10
2.418154239654541,1988-10-11
2.38901948928833,1988-10-12
2.427866220474243,1988-10-13
2.418154239654541,1988-10-14
2.418154239654541,1988-10-17
2.408442735671997,1988-10-18
2.38901948928833,1988-10-19
2.408442735671997,1988-10-20
2.418154239654541,1988-10-21
2.437577486038208,1988-10-24
2.486133575439453,1988-10-25
2.46671199798584,1988-10-26
2.437577486038208,1988-10-27
2.418154239654541,1988-10-28
2.427866220474243,1988-10-31
2.418154239654541,1988-11-01
2.437577486038208,1988-11-02
2.437577486038208,1988-11-03
2.437577486038208,1988-11-04
2.408442735671997,1988-11-07
2.427866220474243,1988-11-08
2.408442735671997,1988-11-09
2.408442735671997,1988-11-10
2.398731231689453,1988-11-11
2.38901948928833,1988-11-14
2.3695976734161377,1988-11-15
2.3210384845733643,1988-11-16
2.350172758102417,1988-11-17
2.3404629230499268,1988-11-18
2.3307502269744873,1988-11-21
2.3404629230499268,1988-11-22
2.3307502269744873,1988-11-23
2.3307502269744873,1988-11-25
2.3307502269744873,1988-11-28
2.3210384845733643,1988-11-29
2.38901948928833,1988-11-30
2.379307270050049,1988-12-01
2.3598856925964355,1988-12-02
2.3695976734161377,1988-12-05
2.379307270050049,1988-12-06
2.398731231689453,1988-12-07
2.379307270050049,1988-12-08
2.3695976734161377,1988-12-09
2.3695976734161377,1988-12-12
2.350172758102417,1988-12-13
2.3695976734161377,1988-12-14
2.3695976734161377,1988-12-15
2.379307270050049,1988-12-16
2.379307270050049,1988-12-19
2.379307270050049,1988-12-20
2.379307270050049,1988-12-21
2.3695976734161377,1988-12-22
2.3695976734161377,1988-12-23
2.379307270050049,1988-12-27
2.38901948928833,1988-12-28
2.379307270050049,1988-12-29
2.3695976734161377,1988-12-30
2.3695976734161377,1989-01-03
2.3695976734161377,1989-01-04
2.3833281993865967,1989-01-05
2.4029436111450195,1989-01-06
2.4225587844848633,1989-01-09
2.4421746730804443,1989-01-10
2.4421746730804443,1989-01-11
2.4323673248291016,1989-01-12
2.4323673248291016,1989-01-13
2.4617910385131836,1989-01-16
2.4617910385131836,1989-01-17
2.471599578857422,1989-01-18
2.5010223388671875,1989-01-19
2.5010223388671875,1989-01-20
2.520639657974243,1989-01-23
2.5108304023742676,1989-01-24
2.5108304023742676,1989-01-25
2.5304453372955322,1989-01-26
2.520639657974243,1989-01-27
2.5108304023742676,1989-01-30
2.5304453372955322,1989-01-31
2.5108304023742676,1989-02-01
2.520639657974243,1989-02-02
2.5010223388671875,1989-02-03
2.5304453372955322,1989-02-06
2.5696773529052734,1989-02-07
2.5598695278167725,1989-02-08
2.540253162384033,1989-02-09
2.5304453372955322,1989-02-10
2.5304453372955322,1989-02-13
2.5304453372955322,1989-02-14
2.540253162384033,1989-02-15
2.550062894821167,1989-02-16
2.5696773529052734,1989-02-17
2.550062894821167,1989-02-21
2.520639657974243,1989-02-22
2.5108304023742676,1989-02-23
2.4912147521972656,1989-02-24
2.4814062118530273,1989-02-27
2.4912147521972656,1989-02-28
2.4912147521972656,1989-03-01
2.5010223388671875,1989-03-02
2.5010223388671875,1989-03-03
2.5010223388671875,1989-03-06
2.5696773529052734,1989-03-07
2.5696773529052734,1989-03-08
2.5696773529052734,1989-03-09
2.5892930030822754,1989-03-10
2.6089093685150146,1989-03-13
2.6089093685150146,1989-03-14
2.6089093685150146,1989-03-15
2.6187171936035156,1989-03-16
2.5598695278167725,1989-03-17
2.550062894821167,1989-03-20
2.5598695278167725,1989-03-21
2.540253162384033,1989-03-22
2.5304453372955322,1989-03-23
2.520639657974243,1989-03-27
2.550062894821167,1989-03-28
2.5598695278167725,1989-03-29
2.550062894821167,1989-03-30
2.5892930030822754,1989-03-31
2.628527879714966,1989-04-03
2.6089093685150146,1989-04-04
2.6326632499694824,1989-04-05
2.6227645874023438,1989-04-06
2.6326632499694824,1989-04-07
2.6326632499694824,1989-04-10
2.6326632499694824,1989-04-11
2.6326632499694824,1989-04-12
2.5930755138397217,1989-04-13
2.6326632499694824,1989-04-14
2.6326632499694824,1989-04-17
2.662353992462158,1989-04-18
2.6326632499694824,1989-04-19
2.64255952835083,1989-04-20
2.6524596214294434,1989-04-21
2.662353992462158,1989-04-24
2.7514305114746094,1989-04-25
2.7316341400146484,1989-04-26
2.8405044078826904,1989-04-27
2.850400447845459,1989-04-28
2.8405044078826904,1989-05-01
2.850400447845459,1989-05-02
2.850400447845459,1989-05-03
2.8306076526641846,1989-05-04
2.850400447845459,1989-05-05
2.8306076526641846,1989-05-08
2.850400447845459,1989-05-09
2.8998889923095703,1989-05-10
2.929579973220825,1989-05-11
3.107732057571411,1989-05-12
3.137420892715454,1989-05-15
3.117628335952759,1989-05-16
3.0681405067443848,1989-05-17
3.0681405067443848,1989-05-18
3.107732057571411,1989-05-19
3.117628335952759,1989-05-22
3.0483481884002686,1989-05-23
3.0780372619628906,1989-05-24
3.0780372619628906,1989-05-25
3.0780372619628906,1989-05-26
3.087934970855713,1989-05-30
3.117628335952759,1989-05-31
3.117628335952759,1989-06-01
3.137420892715454,1989-06-02
3.12752628326416,1989-06-05
3.137420892715454,1989-06-06
3.157216787338257,1989-06-07
3.157216787338257,1989-06-08
3.147318124771118,1989-06-09
3.157216787338257,1989-06-12
3.1671142578125,1989-06-13
3.1671142578125,1989-06-14
3.157216787338257,1989-06-15
3.206702470779419,1989-06-16
3.2660868167877197,1989-06-19
3.147318124771118,1989-06-20
3.1671142578125,1989-06-21
3.147318124771118,1989-06-22
3.12752628326416,1989-06-23
3.147318124771118,1989-06-26
3.157216787338257,1989-06-27
3.147318124771118,1989-06-28
3.087934970855713,1989-06-29
3.087934970855713,1989-06-30
3.0681405067443848,1989-07-03
3.06215500831604,1989-07-05
3.0920791625976562,1989-07-06
3.122002601623535,1989-07-07
3.122002601623535,1989-07-10
3.171875,1989-07-11
3.211773157119751,1989-07-12
3.2616443634033203,1989-07-13
3.3314664363861084,1989-07-14
3.2915713787078857,1989-07-17
3.4112627506256104,1989-07-18
3.5110061168670654,1989-07-19
3.4810845851898193,1989-07-20
3.580827236175537,1989-07-21
3.5908029079437256,1989-07-24
3.650648832321167,1989-07-25
3.73044490814209,1989-07-26
3.74041748046875,1989-07-27
3.73044490814209,1989-07-28
3.7503955364227295,1989-07-31
3.840165615081787,1989-08-01
3.8900344371795654,1989-08-02
3.9000096321105957,1989-08-03
3.8601107597351074,1989-08-04
3.790290594100952,1989-08-07
3.790290594100952,1989-08-08
3.720468044281006,1989-08-09
3.780316114425659,1989-08-10
3.6805710792541504,1989-08-11
3.6905457973480225,1989-08-14
3.6805710792541504,1989-08-15
3.6705963611602783,1989-08-16
3.650648832321167,1989-08-17
3.6406750679016113,1989-08-18
3.491058111190796,1989-08-21
3.5409297943115234,1989-08-22
3.5409297943115234,1989-08-23
3.6107521057128906,1989-08-24
3.6107521057128906,1989-08-25
3.600776195526123,1989-08-28
3.550905466079712,1989-08-29
3.560878038406372,1989-08-30
3.550905466079712,1989-08-31
3.550905466079712,1989-09-01
3.5209810733795166,1989-09-05
3.5010318756103516,1989-09-06
3.5409297943115234,1989-09-07
3.550905466079712,1989-09-08
3.530956268310547,1989-09-11
3.5708537101745605,1989-09-12
3.5010318756103516,1989-09-13
3.5110061168670654,1989-09-14
3.560878038406372,1989-09-15
3.560878038406372,1989-09-18
3.5209810733795166,1989-09-19
3.5409297943115234,1989-09-20
3.530956268310547,1989-09-21
3.560878038406372,1989-09-22
3.5209810733795166,1989-09-25
3.550905466079712,1989-09-26
3.5708537101745605,1989-09-27
3.6207265853881836,1989-09-28
3.73044490814209,1989-09-29
3.8202147483825684,1989-10-02
3.9498841762542725,1989-10-03
3.9378280639648438,1989-10-04
3.957918167114258,1989-10-05
4.048327445983887,1989-10-06
4.048327445983887,1989-10-09
4.048327445983887,1989-10-10
4.038283348083496,1989-10-11
4.028237342834473,1989-10-12
3.857464551925659,1989-10-13
3.857464551925659,1989-10-16
3.787144184112549,1989-10-17
3.787144184112549,1989-10-18
3.8072361946105957,1989-10-19
3.8072361946105957,1989-10-20
3.8273284435272217,1989-10-23
3.787144184112549,1989-10-24
3.7971909046173096,1989-10-25
3.777102470397949,1989-10-26
3.777102470397949,1989-10-27
3.7971909046173096,1989-10-30
3.817281484603882,1989-10-31
3.847418785095215,1989-11-01
3.7971909046173096,1989-11-02
3.7971909046173096,1989-11-03
3.7670531272888184,1989-11-06
3.777102470397949,1989-11-07
3.7670531272888184,1989-11-08
3.787144184112549,1989-11-09
3.7971909046173096,1989-11-10
3.817281484603882,1989-11-13
3.8072361946105957,1989-11-14
3.9378280639648438,1989-11-15
4.018189430236816,1989-11-16
4.068420886993408,1989-11-17
4.178918361663818,1989-11-20
4.188962936401367,1989-11-21
4.2291460037231445,1989-11-22
4.289419651031494,1989-11-24
4.279371738433838,1989-11-27
4.309509754180908,1989-11-28
4.299465179443359,1989-11-29
4.279371738433838,1989-11-30
4.450148105621338,1989-12-01
4.5104193687438965,1989-12-04
4.490328788757324,1989-12-05
4.53051233291626,1989-12-06
4.500374794006348,1989-12-07
4.520464897155762,1989-12-08
4.560647010803223,1989-12-11
4.620922565460205,1989-12-12
4.65105676651001,1989-12-13
4.560647010803223,1989-12-14
4.460193157196045,1989-12-15
4.269326686859131,1989-12-18
4.199010372161865,1989-12-19
4.199010372161865,1989-12-20
4.239190578460693,1989-12-21
4.25928258895874,1989-12-22
4.239190578460693,1989-12-26
4.329601764678955,1989-12-27
4.349693298339844,1989-12-28
4.480283260345459,1989-12-29
4.600827217102051,1990-01-02
4.550601959228516,1990-01-03
4.5789055824279785,1990-01-04
4.467716217041016,1990-01-05
4.437392711639404,1990-01-08
4.376745223999023,1990-01-09
4.235234260559082,1990-01-10
4.22512674331665,1990-01-11
4.184695243835449,1990-01-12
4.144261837005615,1990-01-15
4.164478778839111,1990-01-16
4.144261837005615,1990-01-17
4.2049102783203125,1990-01-18
4.2049102783203125,1990-01-19
4.124045372009277,1990-01-22
4.103832244873047,1990-01-23
4.093723773956299,1990-01-24
4.022966384887695,1990-01-25
4.053289890289307,1990-01-26
3.9623186588287354,1990-01-29
3.891563892364502,1990-01-30
4.022966384887695,1990-01-31
3.9825356006622314,1990-02-01
3.9522106647491455,1990-02-02
3.9117794036865234,1990-02-05
3.901670217514038,1990-02-06
3.9623186588287354,1990-02-07
3.9522106647491455,1990-02-08
3.9117794036865234,1990-02-09
3.830915927886963,1990-02-12
3.760159969329834,1990-02-13
3.719729423522949,1990-02-14
3.7904834747314453,1990-02-15
3.851130485534668,1990-02-16
3.7702672481536865,1990-02-20
3.8005921840667725,1990-02-21
3.78037691116333,1990-02-22
3.7702672481536865,1990-02-23
3.8005921840667725,1990-02-26
3.9218900203704834,1990-02-27
3.9319958686828613,1990-02-28
3.9724273681640625,1990-03-01
4.033074378967285,1990-03-02
3.9926445484161377,1990-03-05
4.022966384887695,1990-03-06
3.9724273681640625,1990-03-07
3.9825356006622314,1990-03-08
4.033074378967285,1990-03-09
4.033074378967285,1990-03-12
3.9724273681640625,1990-03-13
3.9926445484161377,1990-03-14
4.012859344482422,1990-03-15
4.073506832122803,1990-03-16
4.022966384887695,1990-03-19
4.012859344482422,1990-03-20
3.9825356006622314,1990-03-21
3.901670217514038,1990-03-22
3.871347427368164,1990-03-23
3.851130485534668,1990-03-26
3.881457567214966,1990-03-27
3.760159969329834,1990-03-28
3.6792962551116943,1990-03-29
3.659080743789673,1990-03-30
3.6792962551116943,1990-04-02
3.6792962551116943,1990-04-03
3.7383782863616943,1990-04-04
3.8096811771392822,1990-04-05
3.7893083095550537,1990-04-06
3.7893083095550537,1990-04-09
3.7791223526000977,1990-04-10
3.768934726715088,1990-04-11
3.7791223526000977,1990-04-12
3.758749485015869,1990-04-16
3.728193521499634,1990-04-17
3.728193521499634,1990-04-18
3.758749485015869,1990-04-19
3.748563528060913,1990-04-20
3.718003511428833,1990-04-23
3.6874446868896484,1990-04-24
3.677259922027588,1990-04-25
3.626328945159912,1990-04-26
3.5346527099609375,1990-04-27
3.5550246238708496,1990-04-30
3.5550246238708496,1990-05-01
3.6059556007385254,1990-05-02
3.5957672595977783,1990-05-03
3.6466994285583496,1990-05-04
3.707817316055298,1990-05-07
3.728193521499634,1990-05-08
3.7893083095550537,1990-05-09
3.748563528060913,1990-05-10
3.830054759979248,1990-05-11
3.819868326187134,1990-05-14
3.819868326187134,1990-05-15
3.819868326187134,1990-05-16
3.7893083095550537,1990-05-17
3.748563528060913,1990-05-18
3.748563528060913,1990-05-21
3.748563528060913,1990-05-22
3.748563528060913,1990-05-23
3.728193521499634,1990-05-24
3.6976306438446045,1990-05-25
3.7791223526000977,1990-05-29
3.819868326187134,1990-05-30
3.8809850215911865,1990-05-31
3.8402397632598877,1990-06-01
3.8504252433776855,1990-06-04
3.931915521621704,1990-06-05
3.9421017169952393,1990-06-06
3.9013586044311523,1990-06-07
3.931915521621704,1990-06-08
3.9421017169952393,1990-06-11
3.962477684020996,1990-06-12
3.8809850215911865,1990-06-13
3.8096811771392822,1990-06-14
3.7383782863616943,1990-06-15
3.728193521499634,1990-06-18
3.768934726715088,1990-06-19
3.7383782863616943,1990-06-20
3.768934726715088,1990-06-21
3.6874446868896484,1990-06-22
3.6874446868896484,1990-06-25
3.748563528060913,1990-06-26
3.8096811771392822,1990-06-27
3.8707985877990723,1990-06-28
3.8911705017089844,1990-06-29
3.9013586044311523,1990-07-02
3.8890457153320312,1990-07-03
3.8377397060394287,1990-07-05
3.8993048667907715,1990-07-06
3.950611114501953,1990-07-09
3.8787825107574463,1990-07-10
