CINF,Date
0.6054700016975403,1981-03-18
0.6054700016975403,1981-03-19
0.60170978307724,1981-03-20
0.6129915714263916,1981-03-23
0.6205131411552429,1981-03-24
0.6242735981941223,1981-03-25
0.6280348300933838,1981-03-26
0.6280348300933838,1981-03-27
0.6280348300933838,1981-03-30
0.6280348300933838,1981-03-31
0.6280348300933838,1981-04-01
0.6280348300933838,1981-04-02
0.6355558633804321,1981-04-03
0.616752028465271,1981-04-06
0.6129915714263916,1981-04-07
0.609231173992157,1981-04-08
0.609231173992157,1981-04-09
0.609231173992157,1981-04-10
0.609231173992157,1981-04-13
0.609231173992157,1981-04-14
0.609231173992157,1981-04-15
0.609231173992157,1981-04-16
0.616752028465271,1981-04-20
0.6280348300933838,1981-04-21
0.6355558633804321,1981-04-22
0.6806842088699341,1981-04-23
0.6844444870948792,1981-04-24
0.6806842088699341,1981-04-27
0.6806842088699341,1981-04-28
0.6694017648696899,1981-04-29
0.6731626987457275,1981-04-30
0.6769232749938965,1981-05-01
0.6731626987457275,1981-05-04
0.6468381285667419,1981-05-05
0.6468381285667419,1981-05-06
0.6430772542953491,1981-05-07
0.6430772542953491,1981-05-08
0.6430772542953491,1981-05-11
0.6317951679229736,1981-05-12
0.6393164992332458,1981-05-13
0.6430772542953491,1981-05-14
0.6468381285667419,1981-05-15
0.6468381285667419,1981-05-18
0.6355558633804321,1981-05-19
0.6355558633804321,1981-05-20
0.6393164992332458,1981-05-21
0.6355558633804321,1981-05-22
0.6355558633804321,1981-05-26
0.6355558633804321,1981-05-27
0.6355558633804321,1981-05-28
0.6393164992332458,1981-05-29
0.6393164992332458,1981-06-01
0.6430772542953491,1981-06-02
0.6393164992332458,1981-06-03
0.6355558633804321,1981-06-04
0.6505984663963318,1981-06-05
0.6581199169158936,1981-06-08
0.6618802547454834,1981-06-09
0.6618802547454834,1981-06-10
0.6769232749938965,1981-06-11
0.6957266926765442,1981-06-12
0.7032478451728821,1981-06-15
0.7032478451728821,1981-06-16
0.7032478451728821,1981-06-17
0.6957266926765442,1981-06-18
0.6957266926765442,1981-06-19
0.6919658780097961,1981-06-22
0.6919658780097961,1981-06-23
0.6957266926765442,1981-06-24
0.6994879245758057,1981-06-25
0.6957266926765442,1981-06-26
0.6957266926765442,1981-06-29
0.6919658780097961,1981-06-30
0.6806842088699341,1981-07-01
0.6731626987457275,1981-07-02
0.6694017648696899,1981-07-06
0.6694017648696899,1981-07-07
0.6731626987457275,1981-07-08
0.6731626987457275,1981-07-09
0.6769232749938965,1981-07-10
0.6769232749938965,1981-07-13
0.6618802547454834,1981-07-14
0.6618802547454834,1981-07-15
0.6618802547454834,1981-07-16
0.6543590426445007,1981-07-17
0.6468381285667419,1981-07-20
0.6280348300933838,1981-07-21
0.609231173992157,1981-07-22
0.6129915714263916,1981-07-23
0.6205131411552429,1981-07-24
0.6280348300933838,1981-07-27
0.6317951679229736,1981-07-28
0.6280348300933838,1981-07-29
0.6355558633804321,1981-07-30
0.6468381285667419,1981-07-31
0.6505984663963318,1981-08-03
0.6581199169158936,1981-08-04
0.6731626987457275,1981-08-05
0.6731626987457275,1981-08-06
0.6806842088699341,1981-08-07
0.6806842088699341,1981-08-10
0.6844444870948792,1981-08-11
0.6994879245758057,1981-08-12
0.7032478451728821,1981-08-13
0.7032478451728821,1981-08-14
0.7107696533203125,1981-08-17
0.7107696533203125,1981-08-18
0.7107696533203125,1981-08-19
0.7107696533203125,1981-08-20
0.7107696533203125,1981-08-21
0.6769232749938965,1981-08-24
0.6806842088699341,1981-08-25
0.6882052421569824,1981-08-26
0.6844444870948792,1981-08-27
0.6919658780097961,1981-08-28
0.6957266926765442,1981-08-31
0.6994879245758057,1981-09-01
0.6957266926765442,1981-09-02
0.6882052421569824,1981-09-03
0.6844444870948792,1981-09-04
0.6505984663963318,1981-09-08
0.6543590426445007,1981-09-09
0.6581199169158936,1981-09-10
0.6618802547454834,1981-09-11
0.6618802547454834,1981-09-14
0.6505984663963318,1981-09-15
0.6393164992332458,1981-09-16
0.616752028465271,1981-09-17
0.616752028465271,1981-09-18
0.616752028465271,1981-09-21
0.6205131411552429,1981-09-22
0.616752028465271,1981-09-23
0.616752028465271,1981-09-24
0.6129915714263916,1981-09-25
0.609231173992157,1981-09-28
0.6205131411552429,1981-09-29
0.6205131411552429,1981-09-30
0.6242735981941223,1981-10-01
0.6355558633804321,1981-10-02
0.6543590426445007,1981-10-05
0.6656410694122314,1981-10-06
0.6769232749938965,1981-10-07
0.6806842088699341,1981-10-08
0.6806842088699341,1981-10-09
0.6957266926765442,1981-10-12
0.6919658780097961,1981-10-13
0.6882052421569824,1981-10-14
0.6994879245758057,1981-10-15
0.6994879245758057,1981-10-16
0.6994879245758057,1981-10-19
0.7107696533203125,1981-10-20
0.7145301699638367,1981-10-21
0.7145301699638367,1981-10-22
0.6994879245758057,1981-10-23
0.7032478451728821,1981-10-26
0.7032478451728821,1981-10-27
0.7107696533203125,1981-10-28
0.7070093154907227,1981-10-29
0.7032478451728821,1981-10-30
0.7107696533203125,1981-11-02
0.7070093154907227,1981-11-03
0.7070093154907227,1981-11-04
0.7070093154907227,1981-11-05
0.7032478451728821,1981-11-06
0.7032478451728821,1981-11-09
0.6769232749938965,1981-11-10
0.6769232749938965,1981-11-11
0.6731626987457275,1981-11-12
0.6731626987457275,1981-11-13
0.6543590426445007,1981-11-16
0.6505984663963318,1981-11-17
0.6468381285667419,1981-11-18
0.6280348300933838,1981-11-19
0.6280348300933838,1981-11-20
0.6280348300933838,1981-11-23
0.6242735981941223,1981-11-24
0.6280348300933838,1981-11-25
0.6317951679229736,1981-11-27
0.6317951679229736,1981-11-30
0.6317951679229736,1981-12-01
0.6317951679229736,1981-12-02
0.6317951679229736,1981-12-03
0.6355558633804321,1981-12-04
0.6242735981941223,1981-12-07
0.6205131411552429,1981-12-08
0.6129915714263916,1981-12-09
0.6129915714263916,1981-12-10
0.6129915714263916,1981-12-11
0.6054700016975403,1981-12-14
0.60170978307724,1981-12-15
0.60170978307724,1981-12-16
0.5979487895965576,1981-12-17
0.6054700016975403,1981-12-18
0.6054700016975403,1981-12-21
0.60170978307724,1981-12-22
0.5941883325576782,1981-12-23
0.5941883325576782,1981-12-24
0.5979487895965576,1981-12-28
0.5979487895965576,1981-12-29
0.5941883325576782,1981-12-30
0.586667001247406,1981-12-31
0.586667001247406,1982-01-04
0.5791454911231995,1982-01-05
0.575384795665741,1982-01-06
0.5641025304794312,1982-01-07
0.5565819144248962,1982-01-08
0.55282062292099,1982-01-11
0.5452991724014282,1982-01-12
0.5452991724014282,1982-01-13
0.5452991724014282,1982-01-14
0.5490602254867554,1982-01-15
0.55282062292099,1982-01-18
0.5490602254867554,1982-01-19
0.5603420734405518,1982-01-20
0.5603420734405518,1982-01-21
0.5678632259368896,1982-01-22
0.5678632259368896,1982-01-25
0.575384795665741,1982-01-26
0.5791454911231995,1982-01-27
0.5829062461853027,1982-01-28
0.586667001247406,1982-01-29
0.586667001247406,1982-02-01
0.5904271602630615,1982-02-02
0.6129915714263916,1982-02-03
0.616752028465271,1982-02-04
0.6205131411552429,1982-02-05
0.6205131411552429,1982-02-08
0.609231173992157,1982-02-09
0.6054700016975403,1982-02-10
0.609231173992157,1982-02-11
0.6129915714263916,1982-02-12
0.6205131411552429,1982-02-16
0.6355558633804321,1982-02-17
0.6355558633804321,1982-02-18
0.6468381285667419,1982-02-19
0.6505984663963318,1982-02-22
0.6468381285667419,1982-02-23
0.6468381285667419,1982-02-24
0.6543590426445007,1982-02-25
0.6543590426445007,1982-02-26
0.6505984663963318,1982-03-01
0.6505984663963318,1982-03-02
0.6430772542953491,1982-03-03
0.6468381285667419,1982-03-04
0.6468381285667419,1982-03-05
0.6468381285667419,1982-03-08
0.6355558633804321,1982-03-09
0.6355558633804321,1982-03-10
0.6317951679229736,1982-03-11
0.6242735981941223,1982-03-12
0.6242735981941223,1982-03-15
0.616752028465271,1982-03-16
0.6205131411552429,1982-03-17
0.5565819144248962,1982-03-18
0.5641025304794312,1982-03-19
0.5678632259368896,1982-03-22
0.5678632259368896,1982-03-23
0.5678632259368896,1982-03-24
0.5678632259368896,1982-03-25
0.5678632259368896,1982-03-26
0.5678632259368896,1982-03-29
0.5716240406036377,1982-03-30
0.5716240406036377,1982-03-31
0.5716240406036377,1982-04-01
0.575384795665741,1982-04-02
0.575384795665741,1982-04-05
0.575384795665741,1982-04-06
0.5829062461853027,1982-04-07
0.5904271602630615,1982-04-08
0.5829062461853027,1982-04-12
0.5829062461853027,1982-04-13
0.5904271602630615,1982-04-14
0.5904271602630615,1982-04-15
0.60170978307724,1982-04-16
0.60170978307724,1982-04-19
0.6054700016975403,1982-04-20
0.6054700016975403,1982-04-21
0.5979487895965576,1982-04-22
0.5979487895965576,1982-04-23
0.5941883325576782,1982-04-26
0.586667001247406,1982-04-27
0.586667001247406,1982-04-28
0.5829062461853027,1982-04-29
0.575384795665741,1982-04-30
0.5791454911231995,1982-05-03
0.5829062461853027,1982-05-04
0.586667001247406,1982-05-05
0.5979487895965576,1982-05-06
0.5941883325576782,1982-05-07
0.5904271602630615,1982-05-10
0.5904271602630615,1982-05-11
0.5904271602630615,1982-05-12
0.5904271602630615,1982-05-13
0.5904271602630615,1982-05-14
0.5904271602630615,1982-05-17
0.586667001247406,1982-05-18
0.5829062461853027,1982-05-19
0.5829062461853027,1982-05-20
0.5829062461853027,1982-05-21
0.5829062461853027,1982-05-24
0.5791454911231995,1982-05-25
0.575384795665741,1982-05-26
0.575384795665741,1982-05-27
0.575384795665741,1982-05-28
0.575384795665741,1982-06-01
0.5641025304794312,1982-06-02
0.55282062292099,1982-06-03
0.5452991724014282,1982-06-04
0.5415385961532593,1982-06-07
0.5377780795097351,1982-06-08
0.5340172648429871,1982-06-09
0.5340172648429871,1982-06-10
0.5340172648429871,1982-06-11
0.5264960527420044,1982-06-14
0.518974244594574,1982-06-15
0.5152137875556946,1982-06-16
0.5076925158500671,1982-06-17
0.5039315819740295,1982-06-18
0.5001708269119263,1982-06-21
0.5001708269119263,1982-06-22
0.5001708269119263,1982-06-23
0.48888903856277466,1982-06-24
0.4851286709308624,1982-06-25
0.4813676178455353,1982-06-28
0.4813676178455353,1982-06-29
0.4776073396205902,1982-06-30
0.4738460183143616,1982-07-01
0.4625643789768219,1982-07-02
0.45504263043403625,1982-07-06
0.45504263043403625,1982-07-07
0.4700855314731598,1982-07-08
0.4700855314731598,1982-07-09
0.4813676178455353,1982-07-12
0.48888903856277466,1982-07-13
0.48888903856277466,1982-07-14
0.4926496744155884,1982-07-15
0.49641022086143494,1982-07-16
0.49641022086143494,1982-07-19
0.49641022086143494,1982-07-20
0.5001708269119263,1982-07-21
0.49641022086143494,1982-07-22
0.49641022086143494,1982-07-23
0.49641022086143494,1982-07-26
0.48888903856277466,1982-07-27
0.4776073396205902,1982-07-28
0.4776073396205902,1982-07-29
0.4738460183143616,1982-07-30
0.4776073396205902,1982-08-02
0.4663247764110565,1982-08-03
0.4663247764110565,1982-08-04
0.4625643789768219,1982-08-05
0.4625643789768219,1982-08-06
0.45504263043403625,1982-08-09
0.45504263043403625,1982-08-10
0.45128223299980164,1982-08-11
0.45128223299980164,1982-08-12
0.45128223299980164,1982-08-13
0.45504263043403625,1982-08-16
0.4700855314731598,1982-08-17
0.4776073396205902,1982-08-18
0.4776073396205902,1982-08-19
0.4813676178455353,1982-08-20
0.4851286709308624,1982-08-23
0.48888903856277466,1982-08-24
0.5039315819740295,1982-08-25
0.5152137875556946,1982-08-26
0.5264960527420044,1982-08-27
0.518974244594574,1982-08-30
0.518974244594574,1982-08-31
0.518974244594574,1982-09-01
0.5264960527420044,1982-09-02
0.5340172648429871,1982-09-03
0.5340172648429871,1982-09-07
0.5415385961532593,1982-09-08
0.5415385961532593,1982-09-09
0.5415385961532593,1982-09-10
0.5302568674087524,1982-09-13
0.5302568674087524,1982-09-14
0.5415385961532593,1982-09-15
0.5565819144248962,1982-09-16
0.5641025304794312,1982-09-17
0.55282062292099,1982-09-20
0.5716240406036377,1982-09-21
0.586667001247406,1982-09-22
0.5904271602630615,1982-09-23
0.609231173992157,1982-09-24
0.6205131411552429,1982-09-27
0.6205131411552429,1982-09-28
0.616752028465271,1982-09-29
0.6205131411552429,1982-09-30
0.6054700016975403,1982-10-01
0.5941883325576782,1982-10-04
0.5904271602630615,1982-10-05
0.6129915714263916,1982-10-06
0.616752028465271,1982-10-07
0.6280348300933838,1982-10-08
0.6317951679229736,1982-10-11
0.6280348300933838,1982-10-12
0.6317951679229736,1982-10-13
0.6430772542953491,1982-10-14
0.6393164992332458,1982-10-15
0.6393164992332458,1982-10-18
0.6393164992332458,1982-10-19
0.6393164992332458,1982-10-20
0.6468381285667419,1982-10-21
0.6468381285667419,1982-10-22
0.6430772542953491,1982-10-25
0.6393164992332458,1982-10-26
0.6355558633804321,1982-10-27
0.6317951679229736,1982-10-28
0.6317951679229736,1982-10-29
0.6430772542953491,1982-11-01
0.6618802547454834,1982-11-02
0.6656410694122314,1982-11-03
0.6694017648696899,1982-11-04
0.6694017648696899,1982-11-05
0.6656410694122314,1982-11-08
0.6543590426445007,1982-11-09
0.6543590426445007,1982-11-10
0.6581199169158936,1982-11-11
0.6618802547454834,1982-11-12
0.6581199169158936,1982-11-15
0.6543590426445007,1982-11-16
0.6656410694122314,1982-11-17
0.6731626987457275,1982-11-18
0.6769232749938965,1982-11-19
0.6731626987457275,1982-11-22
0.6656410694122314,1982-11-23
0.6656410694122314,1982-11-24
0.6656410694122314,1982-11-26
0.6656410694122314,1982-11-29
0.6731626987457275,1982-11-30
0.7070093154907227,1982-12-01
0.7182905673980713,1982-12-02
0.7182905673980713,1982-12-03
0.7182905673980713,1982-12-06
0.7145301699638367,1982-12-07
0.7182905673980713,1982-12-08
0.7446160912513733,1982-12-09
0.7408546209335327,1982-12-10
0.7408546209335327,1982-12-13
0.733333945274353,1982-12-14
0.7070093154907227,1982-12-15
0.7107696533203125,1982-12-16
0.7182905673980713,1982-12-17
0.7145301699638367,1982-12-20
0.7182905673980713,1982-12-21
0.7145301699638367,1982-12-22
0.7182905673980713,1982-12-23
0.7182905673980713,1982-12-27
0.722051739692688,1982-12-28
0.7182905673980713,1982-12-29
0.7107696533203125,1982-12-30
0.7107696533203125,1982-12-31
0.7107696533203125,1983-01-03
0.7107696533203125,1983-01-04
0.7145301699638367,1983-01-05
0.7182905673980713,1983-01-06
0.7182905673980713,1983-01-07
0.7182905673980713,1983-01-10
0.722051739692688,1983-01-11
0.722051739692688,1983-01-12
0.7258123159408569,1983-01-13
0.7258123159408569,1983-01-14
0.7408546209335327,1983-01-17
0.7446160912513733,1983-01-18
0.7446160912513733,1983-01-19
0.7446160912513733,1983-01-20
0.748376190662384,1983-01-21
0.7408546209335327,1983-01-24
0.7370944023132324,1983-01-25
0.7370944023132324,1983-01-26
0.7408546209335327,1983-01-27
0.752136766910553,1983-01-28
0.7558977007865906,1983-01-31
0.7634187936782837,1983-02-01
0.7596585154533386,1983-02-02
0.748376190662384,1983-02-03
0.748376190662384,1983-02-04
0.748376190662384,1983-02-07
0.748376190662384,1983-02-08
0.748376190662384,1983-02-09
0.748376190662384,1983-02-10
0.748376190662384,1983-02-11
0.752136766910553,1983-02-14
0.752136766910553,1983-02-15
0.7634187936782837,1983-02-16
0.7747008204460144,1983-02-17
0.8047868013381958,1983-02-18
0.8047868013381958,1983-02-22
0.8123075366020203,1983-02-23
0.8235901594161987,1983-02-24
0.842393696308136,1983-02-25
0.842393696308136,1983-02-28
0.8386330604553223,1983-03-01
0.8480340838432312,1983-03-02
0.8630772233009338,1983-03-03
0.8649575710296631,1983-03-04
0.8649575710296631,1983-03-07
0.8894022703170776,1983-03-08
0.9006839394569397,1983-03-09
0.9176071882247925,1983-03-10
0.9176071882247925,1983-03-11
0.9176071882247925,1983-03-14
0.9176071882247925,1983-03-15
0.9176071882247925,1983-03-16
0.9176071882247925,1983-03-17
0.8950430154800415,1983-03-18
0.8988040089607239,1983-03-21
0.9063252806663513,1983-03-22
0.9100852608680725,1983-03-23
0.9100852608680725,1983-03-24
0.9100852608680725,1983-03-25
0.9100852608680725,1983-03-28
0.9100852608680725,1983-03-29
0.9100852608680725,1983-03-30
0.9063252806663513,1983-03-31
0.8912819623947144,1983-04-04
0.8912819623947144,1983-04-05
0.8837605714797974,1983-04-06
0.8800005912780762,1983-04-07
0.8837605714797974,1983-04-08
0.8837605714797974,1983-04-11
0.8875221610069275,1983-04-12
0.8950430154800415,1983-04-13
0.8912819623947144,1983-04-14
0.8912819623947144,1983-04-15
0.8912819623947144,1983-04-18
0.8912819623947144,1983-04-19
0.8912819623947144,1983-04-20
0.9063252806663513,1983-04-21
0.9138462543487549,1983-04-22
0.9100852608680725,1983-04-25
0.9100852608680725,1983-04-26
0.9176071882247925,1983-04-27
0.921367883682251,1983-04-28
0.921367883682251,1983-04-29
0.921367883682251,1983-05-02
0.9176071882247925,1983-05-03
0.9138462543487549,1983-05-04
0.921367883682251,1983-05-05
0.9364100694656372,1983-05-06
0.9364100694656372,1983-05-09
0.9326502084732056,1983-05-10
0.9326502084732056,1983-05-11
0.9251287579536438,1983-05-12
0.9288899898529053,1983-05-13
0.921367883682251,1983-05-16
0.9176071882247925,1983-05-17
0.921367883682251,1983-05-18
0.921367883682251,1983-05-19
0.9251287579536438,1983-05-20
0.9251287579536438,1983-05-23
0.9251287579536438,1983-05-24
0.9251287579536438,1983-05-25
0.9251287579536438,1983-05-26
0.9288899898529053,1983-05-27
0.9326502084732056,1983-05-31
0.9364100694656372,1983-06-01
0.9364100694656372,1983-06-02
0.9364100694656372,1983-06-03
0.9364100694656372,1983-06-06
0.9364100694656372,1983-06-07
0.9364100694656372,1983-06-08
0.9364100694656372,1983-06-09
0.9364100694656372,1983-06-10
0.9364100694656372,1983-06-13
0.9364100694656372,1983-06-14
0.9589751362800598,1983-06-15
0.9740173816680908,1983-06-16
0.9740173816680908,1983-06-17
0.9740173816680908,1983-06-20
0.9740173816680908,1983-06-21
0.9740173816680908,1983-06-22
0.9740173816680908,1983-06-23
0.970256507396698,1983-06-24
0.9627352356910706,1983-06-27
0.951453447341919,1983-06-28
0.9439316987991333,1983-06-29
0.9401710629463196,1983-06-30
0.9401710629463196,1983-07-01
0.9401710629463196,1983-07-05
0.9401710629463196,1983-07-06
0.9401710629463196,1983-07-07
0.9401710629463196,1983-07-08
0.9401710629463196,1983-07-11
0.9401710629463196,1983-07-12
0.9401710629463196,1983-07-13
0.9401710629463196,1983-07-14
0.9364100694656372,1983-07-15
0.9326502084732056,1983-07-18
0.9364100694656372,1983-07-19
0.9401710629463196,1983-07-20
0.9439316987991333,1983-07-21
0.9476926326751709,1983-07-22
0.9552146792411804,1983-07-25
0.970256507396698,1983-07-26
1.0003420114517212,1983-07-27
1.0003420114517212,1983-07-28
1.0003420114517212,1983-07-29
1.0116245746612549,1983-08-01
1.0116245746612549,1983-08-02
1.019145131111145,1983-08-03
1.0229063034057617,1983-08-04
1.0229063034057617,1983-08-05
1.019145131111145,1983-08-08
1.019145131111145,1983-08-09
1.0229063034057617,1983-08-10
1.0229063034057617,1983-08-11
1.0229063034057617,1983-08-12
1.0379488468170166,1983-08-15
1.0605134963989258,1983-08-16
1.10564124584198,1983-08-17
1.1169235706329346,1983-08-18
1.1169235706329346,1983-08-19
1.1094019412994385,1983-08-22
1.1018805503845215,1983-08-23
1.0905988216400146,1983-08-24
1.07931649684906,1983-08-25
1.0680345296859741,1983-08-26
1.0454705953598022,1983-08-29
1.0304275751113892,1983-08-30
1.026667594909668,1983-08-31
1.0304275751113892,1983-09-01
1.056753158569336,1983-09-02
1.0680345296859741,1983-09-06
1.0717947483062744,1983-09-07
1.0717947483062744,1983-09-08
