HRL,Date
0.14637401700019836,1982-08-13
0.1454111486673355,1982-08-16
0.1454111486673355,1982-08-17
0.14637401700019836,1982-08-18
0.14637401700019836,1982-08-19
0.14059601724147797,1982-08-20
0.14252237975597382,1982-08-23
0.1386701911687851,1982-08-24
0.1386701911687851,1982-08-25
0.13963311910629272,1982-08-26
0.13963311910629272,1982-08-27
0.13481852412223816,1982-08-30
0.1415589302778244,1982-08-31
0.13963311910629272,1982-09-01
0.14348527789115906,1982-09-02
0.14637401700019836,1982-09-03
0.1550409197807312,1982-09-07
0.15311503410339355,1982-09-08
0.15407806634902954,1982-09-09
0.15985599160194397,1982-09-10
0.15696676075458527,1982-09-13
0.1560039073228836,1982-09-14
0.15407806634902954,1982-09-15
0.15215210616588593,1982-09-16
0.15022625029087067,1982-09-17
0.15022625029087067,1982-09-20
0.16178184747695923,1982-09-21
0.16370773315429688,1982-09-22
0.16081897914409637,1982-09-23
0.15793024003505707,1982-09-24
0.15118923783302307,1982-09-27
0.15311503410339355,1982-09-28
0.15311503410339355,1982-09-29
0.15215210616588593,1982-09-30
0.15215210616588593,1982-10-01
0.15022625029087067,1982-10-04
0.15407806634902954,1982-10-05
0.1550409197807312,1982-10-06
0.15793024003505707,1982-10-07
0.15985599160194397,1982-10-08
0.15889307856559753,1982-10-11
0.16081897914409637,1982-10-12
0.15793024003505707,1982-10-13
0.16081897914409637,1982-10-14
0.16178184747695923,1982-10-15
0.16370773315429688,1982-10-18
0.16467070579528809,1982-10-19
0.168522909283638,1982-10-20
0.1800784468650818,1982-10-21
0.18874584138393402,1982-10-22
0.1858564168214798,1982-10-25
0.18104188144207,1982-10-26
0.18296769261360168,1982-10-27
0.18104188144207,1982-10-28
0.18393069505691528,1982-10-29
0.18778225779533386,1982-11-01
0.20511656999588013,1982-11-02
0.2031901776790619,1982-11-03
0.19548629224300385,1982-11-04
0.19163458049297333,1982-11-05
0.1974126696586609,1982-11-08
0.19644960761070251,1982-11-09
0.20030134916305542,1982-11-10
0.21089398860931396,1982-11-11
0.22822821140289307,1982-11-12
0.22341307997703552,1982-11-15
0.22052429616451263,1982-11-16
0.22148723900318146,1982-11-17
0.2224501669406891,1982-11-18
0.22341307997703552,1982-11-19
0.22341307997703552,1982-11-22
0.21956129372119904,1982-11-23
0.21859793365001678,1982-11-24
0.21667204797267914,1982-11-26
0.21763496100902557,1982-11-29
0.22533908486366272,1982-11-30
0.22148723900318146,1982-12-01
0.21859793365001678,1982-12-02
0.21570928394794464,1982-12-03
0.21763496100902557,1982-12-06
0.21956129372119904,1982-12-07
0.2224501669406891,1982-12-08
0.22148723900318146,1982-12-09
0.2224501669406891,1982-12-10
0.22148723900318146,1982-12-13
0.22341307997703552,1982-12-14
0.22341307997703552,1982-12-15
0.22533908486366272,1982-12-16
0.22341307997703552,1982-12-17
0.22052429616451263,1982-12-20
0.21956129372119904,1982-12-21
0.21859793365001678,1982-12-22
0.22052429616451263,1982-12-23
0.21956129372119904,1982-12-27
0.22148723900318146,1982-12-28
0.21859793365001678,1982-12-29
0.21570928394794464,1982-12-30
0.21667204797267914,1982-12-31
0.21089398860931396,1983-01-03
0.2099311649799347,1983-01-04
0.2099311649799347,1983-01-05
0.21570928394794464,1983-01-06
0.21474632620811462,1983-01-07
0.21570928394794464,1983-01-10
0.21570928394794464,1983-01-11
0.21570928394794464,1983-01-12
0.21570928394794464,1983-01-13
0.21570928394794464,1983-01-14
0.21763496100902557,1983-01-17
0.21956129372119904,1983-01-18
0.21859793365001678,1983-01-19
0.21763496100902557,1983-01-20
0.21763496100902557,1983-01-21
0.21185746788978577,1983-01-24
0.21185746788978577,1983-01-25
0.2099311649799347,1983-01-26
0.21185746788978577,1983-01-27
0.21282032132148743,1983-01-28
0.21185746788978577,1983-01-31
0.21089398860931396,1983-02-01
0.21089398860931396,1983-02-02
0.2099311649799347,1983-02-03
0.21185746788978577,1983-02-04
0.2099311649799347,1983-02-07
0.20415350794792175,1983-02-08
0.2031901776790619,1983-02-09
0.2060793787240982,1983-02-10
0.2060793787240982,1983-02-11
0.20511656999588013,1983-02-14
0.21089398860931396,1983-02-15
0.20800521969795227,1983-02-16
0.20704235136508942,1983-02-17
0.2031901776790619,1983-02-18
0.2012644112110138,1983-02-22
0.19837546348571777,1983-02-23
0.19933855533599854,1983-02-24
0.19452328979969025,1983-02-25
0.18681944906711578,1983-02-28
0.19548629224300385,1983-03-01
0.20030134916305542,1983-03-02
0.20800521969795227,1983-03-03
0.21667204797267914,1983-03-04
