AMGN,Date
0.08424342423677444,1984-05-21
0.08237076550722122,1984-05-22
0.08424342423677444,1984-05-23
0.08424342423677444,1984-05-24
0.08424342423677444,1984-05-25
0.0804988220334053,1984-05-29
0.0804988220334053,1984-05-30
0.0804988220334053,1984-05-31
0.08237076550722122,1984-06-01
0.08424342423677444,1984-06-04
0.0804988220334053,1984-06-05
0.0804988220334053,1984-06-06
0.08237076550722122,1984-06-07
0.08424342423677444,1984-06-08
0.0804988220334053,1984-06-11
0.0804988220334053,1984-06-12
0.08237076550722122,1984-06-13
0.0804988220334053,1984-06-14
0.0804988220334053,1984-06-15
0.0804988220334053,1984-06-18
0.08237076550722122,1984-06-19
0.0804988220334053,1984-06-20
0.08424342423677444,1984-06-21
0.08798732608556747,1984-06-22
0.08798732608556747,1984-06-25
0.08611538261175156,1984-06-26
0.08611538261175156,1984-06-27
0.08611538261175156,1984-06-28
0.08611538261175156,1984-06-29
0.08798732608556747,1984-07-02
0.08237076550722122,1984-07-03
0.08611538261175156,1984-07-05
0.08611538261175156,1984-07-06
0.08237076550722122,1984-07-09
0.08424342423677444,1984-07-10
0.0804988220334053,1984-07-11
0.0804988220334053,1984-07-12
0.07862687110900879,1984-07-13
0.07862687110900879,1984-07-16
0.07862687110900879,1984-07-17
0.07862687110900879,1984-07-18
0.07862687110900879,1984-07-19
0.07675489038228989,1984-07-20
0.07488295435905457,1984-07-23
0.07488295435905457,1984-07-24
0.07301101833581924,1984-07-25
0.07488295435905457,1984-07-26
0.07488295435905457,1984-07-27
0.07113832980394363,1984-07-30
0.07113832980394363,1984-07-31
0.07301101833581924,1984-08-01
0.07301101833581924,1984-08-02
0.07675489038228989,1984-08-03
0.08237076550722122,1984-08-06
0.07488295435905457,1984-08-07
0.07862687110900879,1984-08-08
0.07675489038228989,1984-08-09
0.07488295435905457,1984-08-10
0.07675489038228989,1984-08-13
0.07488295435905457,1984-08-14
0.07301101833581924,1984-08-15
0.07488295435905457,1984-08-16
0.07113832980394363,1984-08-17
0.0692664086818695,1984-08-20
0.07301101833581924,1984-08-21
0.07301101833581924,1984-08-22
0.07301101833581924,1984-08-23
0.07301101833581924,1984-08-24
0.07675489038228989,1984-08-27
0.07675489038228989,1984-08-28
0.07488295435905457,1984-08-29
0.07675489038228989,1984-08-30
0.07675489038228989,1984-08-31
0.07488295435905457,1984-09-04
0.07675489038228989,1984-09-05
0.07488295435905457,1984-09-06
0.07488295435905457,1984-09-07
0.07675489038228989,1984-09-10
0.07488295435905457,1984-09-11
0.07488295435905457,1984-09-12
0.07488295435905457,1984-09-13
0.07488295435905457,1984-09-14
0.07675489038228989,1984-09-17
0.07675489038228989,1984-09-18
0.07488295435905457,1984-09-19
0.07301101833581924,1984-09-20
0.07488295435905457,1984-09-21
0.07301101833581924,1984-09-24
0.07301101833581924,1984-09-25
0.07301101833581924,1984-09-26
0.07301101833581924,1984-09-27
0.07488295435905457,1984-09-28
0.07301101833581924,1984-10-01
0.07113832980394363,1984-10-02
0.07113832980394363,1984-10-03
0.0692664086818695,1984-10-04
0.0673944354057312,1984-10-05
0.0692664086818695,1984-10-08
0.06552252173423767,1984-10-09
0.06552252173423767,1984-10-10
0.0673944354057312,1984-10-11
0.0692664086818695,1984-10-12
0.07488295435905457,1984-10-15
0.07113832980394363,1984-10-16
0.0692664086818695,1984-10-17
0.0692664086818695,1984-10-18
0.0692664086818695,1984-10-19
0.07301101833581924,1984-10-22
0.07301101833581924,1984-10-23
0.0692664086818695,1984-10-24
0.07301101833581924,1984-10-25
0.07301101833581924,1984-10-26
0.07113832980394363,1984-10-29
0.07113832980394363,1984-10-30
0.0673944354057312,1984-10-31
0.0692664086818695,1984-11-01
0.0673944354057312,1984-11-02
0.0673944354057312,1984-11-05
0.0673944354057312,1984-11-06
0.0673944354057312,1984-11-07
0.0673944354057312,1984-11-08
0.06552252173423767,1984-11-09
0.06552252173423767,1984-11-12
0.06552252173423767,1984-11-13
0.06365054845809937,1984-11-14
0.06365054845809937,1984-11-15
0.059905946254730225,1984-11-16
0.054290104657411575,1984-11-19
0.059905946254730225,1984-11-20
0.06177857518196106,1984-11-21
0.06365054845809937,1984-11-23
0.0673944354057312,1984-11-26
0.0673944354057312,1984-11-27
0.06552252173423767,1984-11-28
0.06365054845809937,1984-11-29
0.06552252173423767,1984-11-30
0.06365054845809937,1984-12-03
0.0692664086818695,1984-12-04
0.0673944354057312,1984-12-05
0.06552252173423767,1984-12-06
0.0673944354057312,1984-12-07
0.0673944354057312,1984-12-10
0.0673944354057312,1984-12-11
0.0673944354057312,1984-12-12
0.0692664086818695,1984-12-13
0.07113832980394363,1984-12-14
0.0673944354057312,1984-12-17
0.0673944354057312,1984-12-18
0.0673944354057312,1984-12-19
0.0673944354057312,1984-12-20
0.0673944354057312,1984-12-21
0.07113832980394363,1984-12-24
0.07488295435905457,1984-12-26
0.07488295435905457,1984-12-27
0.07113832980394363,1984-12-28
0.07488295435905457,1984-12-31
0.07113832980394363,1985-01-02
0.07301101833581924,1985-01-03
0.07301101833581924,1985-01-04
0.07301101833581924,1985-01-07
0.0692664086818695,1985-01-08
0.07113832980394363,1985-01-09
0.07113832980394363,1985-01-10
0.07301101833581924,1985-01-11
0.07113832980394363,1985-01-14
0.07301101833581924,1985-01-15
0.07488295435905457,1985-01-16
0.07113832980394363,1985-01-17
0.07488295435905457,1985-01-18
0.07675489038228989,1985-01-21
0.07488295435905457,1985-01-22
0.07675489038228989,1985-01-23
0.08424342423677444,1985-01-24
0.09734776616096497,1985-01-25
0.10109167546033859,1985-01-28
0.10670821368694305,1985-01-29
0.10858020931482315,1985-01-30
0.10483556985855103,1985-01-31
0.10483556985855103,1985-02-01
0.10109167546033859,1985-02-04
0.09734776616096497,1985-02-05
0.09547580778598785,1985-02-06
0.09547580778598785,1985-02-07
0.09360317140817642,1985-02-08
0.09173117578029633,1985-02-11
0.0898592621088028,1985-02-12
0.09173117578029633,1985-02-13
0.08798732608556747,1985-02-14
0.08424342423677444,1985-02-15
0.08798732608556747,1985-02-19
0.08611538261175156,1985-02-20
0.08798732608556747,1985-02-21
0.08798732608556747,1985-02-22
0.08611538261175156,1985-02-25
0.08611538261175156,1985-02-26
0.08611538261175156,1985-02-27
0.08237076550722122,1985-02-28
0.08237076550722122,1985-03-01
0.08424342423677444,1985-03-04
0.08611538261175156,1985-03-05
0.08798732608556747,1985-03-06
0.08798732608556747,1985-03-07
0.08611538261175156,1985-03-08
0.08237076550722122,1985-03-11
0.08237076550722122,1985-03-12
0.08798732608556747,1985-03-13
0.08798732608556747,1985-03-14
0.08611538261175156,1985-03-15
0.08424342423677444,1985-03-18
0.08237076550722122,1985-03-19
0.08424342423677444,1985-03-20
0.07862687110900879,1985-03-21
0.07488295435905457,1985-03-22
0.07301101833581924,1985-03-25
0.07488295435905457,1985-03-26
0.07675489038228989,1985-03-27
0.08237076550722122,1985-03-28
0.08237076550722122,1985-03-29
0.08237076550722122,1985-04-01
0.08237076550722122,1985-04-02
0.08237076550722122,1985-04-03
0.08424342423677444,1985-04-04
0.08237076550722122,1985-04-08
0.07862687110900879,1985-04-09
0.08237076550722122,1985-04-10
0.07862687110900879,1985-04-11
0.08237076550722122,1985-04-12
0.07862687110900879,1985-04-15
0.07675489038228989,1985-04-16
0.07675489038228989,1985-04-17
0.07675489038228989,1985-04-18
0.07862687110900879,1985-04-19
0.08237076550722122,1985-04-22
0.0898592621088028,1985-04-23
0.08798732608556747,1985-04-24
0.0898592621088028,1985-04-25
0.0898592621088028,1985-04-26
0.0898592621088028,1985-04-29
0.09173117578029633,1985-04-30
0.09734776616096497,1985-05-01
0.09734776616096497,1985-05-02
0.09921972453594208,1985-05-03
0.09547580778598785,1985-05-06
0.09547580778598785,1985-05-07
0.09547580778598785,1985-05-08
0.09734776616096497,1985-05-09
0.09921972453594208,1985-05-10
0.09734776616096497,1985-05-13
0.09921972453594208,1985-05-14
0.09921972453594208,1985-05-15
0.10109167546033859,1985-05-16
0.10670821368694305,1985-05-17
0.11794063448905945,1985-05-20
0.12355653941631317,1985-05-21
0.12168458104133606,1985-05-22
0.11606802046298981,1985-05-23
0.1141960620880127,1985-05-24
0.11606802046298981,1985-05-28
0.11794063448905945,1985-05-29
0.11794063448905945,1985-05-30
0.11606802046298981,1985-05-31
0.11606802046298981,1985-06-03
0.11606802046298981,1985-06-04
0.11232408881187439,1985-06-05
0.10858020931482315,1985-06-06
0.11045214533805847,1985-06-07
0.10858020931482315,1985-06-10
0.10670821368694305,1985-06-11
0.10483556985855103,1985-06-12
0.10483556985855103,1985-06-13
0.10670821368694305,1985-06-14
0.10858020931482315,1985-06-17
0.11232408881187439,1985-06-18
0.11232408881187439,1985-06-19
0.1141960620880127,1985-06-20
0.11232408881187439,1985-06-21
0.1141960620880127,1985-06-24
0.1141960620880127,1985-06-25
0.1141960620880127,1985-06-26
0.1141960620880127,1985-06-27
0.11981261521577835,1985-06-28
0.11606802046298981,1985-07-01
0.11232408881187439,1985-07-02
0.1141960620880127,1985-07-03
0.1141960620880127,1985-07-05
0.1141960620880127,1985-07-08
0.11045214533805847,1985-07-09
0.10483556985855103,1985-07-10
0.10109167546033859,1985-07-11
0.10670821368694305,1985-07-12
0.10109167546033859,1985-07-15
0.10109167546033859,1985-07-16
0.10670821368694305,1985-07-17
0.10670821368694305,1985-07-18
0.10109167546033859,1985-07-19
0.10109167546033859,1985-07-22
0.10109167546033859,1985-07-23
0.10109167546033859,1985-07-24
0.10483556985855103,1985-07-25
0.10670821368694305,1985-07-26
0.10670821368694305,1985-07-29
0.10670821368694305,1985-07-30
0.10858020931482315,1985-07-31
0.10858020931482315,1985-08-01
0.11045214533805847,1985-08-02
0.10670821368694305,1985-08-05
0.10670821368694305,1985-08-06
0.10670821368694305,1985-08-07
0.10483556985855103,1985-08-08
0.10483556985855103,1985-08-09
0.10670821368694305,1985-08-12
0.10483556985855103,1985-08-13
0.10670821368694305,1985-08-14
0.10483556985855103,1985-08-15
0.10483556985855103,1985-08-16
0.10483556985855103,1985-08-19
0.11232408881187439,1985-08-20
0.1141960620880127,1985-08-21
0.1141960620880127,1985-08-22
0.11606802046298981,1985-08-23
0.11606802046298981,1985-08-26
0.11981261521577835,1985-08-27
0.11606802046298981,1985-08-28
0.1141960620880127,1985-08-29
0.1141960620880127,1985-08-30
0.11232408881187439,1985-09-03
0.1141960620880127,1985-09-04
0.1141960620880127,1985-09-05
0.1141960620880127,1985-09-06
0.11606802046298981,1985-09-09
0.12168458104133606,1985-09-10
0.11981261521577835,1985-09-11
0.1141960620880127,1985-09-12
0.1141960620880127,1985-09-13
0.11232408881187439,1985-09-16
0.10858020931482315,1985-09-17
0.10670821368694305,1985-09-18
0.11045214533805847,1985-09-19
0.11045214533805847,1985-09-20
0.11232408881187439,1985-09-23
0.11232408881187439,1985-09-24
0.11981261521577835,1985-09-25
0.12168458104133606,1985-09-26
0.11981261521577835,1985-09-30
0.12168458104133606,1985-10-01
0.1273004114627838,1985-10-02
0.12168458104133606,1985-10-03
0.12355653941631317,1985-10-04
0.12168458104133606,1985-10-07
0.12168458104133606,1985-10-08
0.12355653941631317,1985-10-09
0.12355653941631317,1985-10-10
0.12355653941631317,1985-10-11
0.12168458104133606,1985-10-14
0.12355653941631317,1985-10-15
0.12917305529117584,1985-10-16
0.1366608589887619,1985-10-17
0.15350978076457977,1985-10-18
0.14414936304092407,1985-10-21
0.14976520836353302,1985-10-22
0.14976520836353302,1985-10-23
0.14976520836353302,1985-10-24
0.14602132141590118,1985-10-25
0.14976520836353302,1985-10-28
0.15163789689540863,1985-10-29
0.15538173913955688,1985-10-30
0.15725374221801758,1985-10-31
0.1609976440668106,1985-11-01
0.15912564098834991,1985-11-04
0.1609976440668106,1985-11-05
0.16287028789520264,1985-11-06
0.16474223136901855,1985-11-07
0.16661418974399567,1985-11-08
0.16474223136901855,1985-11-11
0.16287028789520264,1985-11-12
0.16474223136901855,1985-11-13
0.16661418974399567,1985-11-14
0.16474223136901855,1985-11-15
0.16661418974399567,1985-11-18
0.16661418974399567,1985-11-19
0.16661418974399567,1985-11-20
0.16661418974399567,1985-11-21
0.16661418974399567,1985-11-22
0.16661418974399567,1985-11-25
0.16661418974399567,1985-11-26
0.16848613321781158,1985-11-27
0.16661418974399567,1985-11-29
0.17223000526428223,1985-12-02
0.16848613321781158,1985-12-03
0.2040553241968155,1985-12-04
0.21715959906578064,1985-12-05
0.20779995620250702,1985-12-06
0.19095097482204437,1985-12-09
0.17784661054611206,1985-12-10
0.17597465217113495,1985-12-11
0.16661418974399567,1985-12-12
0.1797185242176056,1985-12-13
0.18346235156059265,1985-12-16
0.18159052729606628,1985-12-17
0.18346235156059265,1985-12-18
0.19843944907188416,1985-12-19
0.20592725276947021,1985-12-20
0.20779995620250702,1985-12-23
0.20218335092067719,1985-12-24
0.20218335092067719,1985-12-26
0.2040553241968155,1985-12-27
0.19843944907188416,1985-12-30
0.20218335092067719,1985-12-31
0.18907897174358368,1986-01-02
0.19095097482204437,1986-01-03
0.18907897174358368,1986-01-06
0.18720702826976776,1986-01-07
0.18907897174358368,1986-01-08
0.18907897174358368,1986-01-09
0.19469483196735382,1986-01-10
0.19469483196735382,1986-01-13
0.18907897174358368,1986-01-14
0.19469483196735382,1986-01-15
0.19469483196735382,1986-01-16
0.18907897174358368,1986-01-17
0.19469483196735382,1986-01-20
0.19095097482204437,1986-01-21
0.18720702826976776,1986-01-22
0.18720702826976776,1986-01-23
0.18907897174358368,1986-01-24
0.19469483196735382,1986-01-27
0.19843944907188416,1986-01-28
0.20967189967632294,1986-01-29
0.2040553241968155,1986-01-30
0.21154378354549408,1986-01-31
0.19469483196735382,1986-02-03
0.20031142234802246,1986-02-04
0.20218335092067719,1986-02-05
0.21341581642627716,1986-02-06
0.20967189967632294,1986-02-07
0.20779995620250702,1986-02-10
0.2040553241968155,1986-02-11
0.2040553241968155,1986-02-12
0.20218335092067719,1986-02-13
0.19469483196735382,1986-02-14
0.19469483196735382,1986-02-18
0.18907897174358368,1986-02-19
0.18907897174358368,1986-02-20
0.19469483196735382,1986-02-21
0.19469483196735382,1986-02-24
0.19843944907188416,1986-02-25
0.20592725276947021,1986-02-26
0.21341581642627716,1986-02-27
0.22464817762374878,1986-02-28
0.21715959906578064,1986-03-03
0.21715959906578064,1986-03-04
0.21341581642627716,1986-03-05
0.21341581642627716,1986-03-06
0.21154378354549408,1986-03-07
0.21341581642627716,1986-03-10
0.21154378354549408,1986-03-11
0.22464817762374878,1986-03-12
0.22464817762374878,1986-03-13
0.23213666677474976,1986-03-14
0.22464817762374878,1986-03-17
0.22652006149291992,1986-03-18
0.23400864005088806,1986-03-19
0.24524104595184326,1986-03-20
0.25647345185279846,1986-03-21
0.25834542512893677,1986-03-24
0.25834542512893677,1986-03-25
0.26396191120147705,1986-03-26
0.2714497148990631,1986-03-27
0.2770663797855377,1986-03-31
0.28081026673316956,1986-04-01
0.2770663797855377,1986-04-02
0.2751942574977875,1986-04-03
0.2733217179775238,1986-04-04
0.2770663797855377,1986-04-07
0.27893826365470886,1986-04-08
0.29204264283180237,1986-04-09
0.3519485592842102,1986-04-10
0.3463327884674072,1986-04-11
0.3594370484352112,1986-04-14
0.37066933512687683,1986-04-15
0.40249472856521606,1986-04-16
0.38190194964408875,1986-04-17
0.36505356431007385,1986-04-18
0.33510032296180725,1986-04-21
0.3463327884674072,1986-04-22
0.3538213074207306,1986-04-23
0.3519485592842102,1986-04-24
0.344460666179657,1986-04-25
0.3463327884674072,1986-04-28
0.344460666179657,1986-04-29
0.3070189356803894,1986-04-30
0.31263548135757446,1986-05-01
0.35756510496139526,1986-05-02
0.398750901222229,1986-05-05
0.38939031958580017,1986-05-06
0.38002994656562805,1986-05-07
0.38939031958580017,1986-05-08
0.3856457471847534,1986-05-09
0.3837738335132599,1986-05-12
0.36879757046699524,1986-05-13
0.396878182888031,1986-05-14
0.38751858472824097,1986-05-15
0.38939031958580017,1986-05-16
0.38190194964408875,1986-05-19
0.38939031958580017,1986-05-20
0.4062385559082031,1986-05-21
0.4212155342102051,1986-05-22
0.4193429946899414,1986-05-23
0.4193429946899414,1986-05-27
0.4193429946899414,1986-05-28
0.396878182888031,1986-05-29
0.3856457471847534,1986-05-30
0.3912622928619385,1986-06-02
0.398750901222229,1986-06-03
0.4212155342102051,1986-06-04
0.42495959997177124,1986-06-05
0.4212155342102051,1986-06-06
0.4062385559082031,1986-06-09
0.40998321771621704,1986-06-10
0.4193429946899414,1986-06-11
0.41185522079467773,1986-06-12
0.396878182888031,1986-06-13
0.3912622928619385,1986-06-16
0.396878182888031,1986-06-17
0.3837738335132599,1986-06-18
0.396878182888031,1986-06-19
0.38751858472824097,1986-06-20
0.38939031958580017,1986-06-23
0.38002994656562805,1986-06-24
0.37815794348716736,1986-06-25
0.36879757046699524,1986-06-26
0.36879757046699524,1986-06-27
0.37066933512687683,1986-06-30
0.36318105459213257,1986-07-01
0.36318105459213257,1986-07-02
0.38190194964408875,1986-07-03
0.3519485592842102,1986-07-07
0.32199597358703613,1986-07-08
0.32948368787765503,1986-07-09
0.33510032296180725,1986-07-10
0.3407161235809326,1986-07-11
0.33697226643562317,1986-07-14
0.32386788725852966,1986-07-15
0.33510032296180725,1986-07-16
0.3519485592842102,1986-07-17
0.3538213074207306,1986-07-18
0.36692556738853455,1986-07-21
0.3744133710861206,1986-07-22
0.38190194964408875,1986-07-23
0.38002994656562805,1986-07-24
0.38190194964408875,1986-07-25
0.36879757046699524,1986-07-28
0.35756510496139526,1986-07-29
0.3425888121128082,1986-07-30
0.33510032296180725,1986-07-31
0.32386788725852966,1986-08-01
0.32199597358703613,1986-08-04
0.32199597358703613,1986-08-05
0.32386788725852966,1986-08-06
0.31825128197669983,1986-08-07
0.3070189356803894,1986-08-08
0.32386788725852966,1986-08-11
0.3407161235809326,1986-08-12
0.3463327884674072,1986-08-13
0.36318105459213257,1986-08-14
0.3613090515136719,1986-08-15
0.344460666179657,1986-08-18
0.32948368787765503,1986-08-19
0.3388441801071167,1986-08-20
0.33510032296180725,1986-08-21
0.32948368787765503,1986-08-22
0.33135634660720825,1986-08-25
0.33135634660720825,1986-08-26
0.32948368787765503,1986-08-27
0.32948368787765503,1986-08-28
0.32386788725852966,1986-08-29
0.3163793385028839,1986-09-02
0.32573989033699036,1986-09-03
0.31825128197669983,1986-09-04
0.29204264283180237,1986-09-05
0.25647345185279846,1986-09-08
0.23962438106536865,1986-09-09
0.23400864005088806,1986-09-10
0.23213666677474976,1986-09-11
0.21154378354549408,1986-09-12
0.21154378354549408,1986-09-15
0.20779995620250702,1986-09-16
0.21154378354549408,1986-09-17
0.23400864005088806,1986-09-18
0.24524104595184326,1986-09-19
0.262089341878891,1986-09-22
0.2733217179775238,1986-09-23
0.262089341878891,1986-09-24
0.25647345185279846,1986-09-25
0.262089341878891,1986-09-26
0.25647345185279846,1986-09-29
0.262089341878891,1986-09-30
0.2695777416229248,1986-10-01
0.27893826365470886,1986-10-02
0.28081026673316956,1986-10-03
0.27893826365470886,1986-10-06
0.2677058279514313,1986-10-07
0.2677058279514313,1986-10-08
0.2677058279514313,1986-10-09
0.2733217179775238,1986-10-10
0.27893826365470886,1986-10-13
0.2770663797855377,1986-10-14
0.2695777416229248,1986-10-15
0.2677058279514313,1986-10-16
0.2695777416229248,1986-10-17
0.26396191120147705,1986-10-20
0.2714497148990631,1986-10-21
0.27893826365470886,1986-10-22
0.29204264283180237,1986-10-23
0.308891624212265,1986-10-24
0.31450748443603516,1986-10-27
0.3425888121128082,1986-10-28
0.32948368787765503,1986-10-29
0.33135634660720825,1986-10-30
0.3388441801071167,1986-10-31
0.33135634660720825,1986-11-03
0.31450748443603516,1986-11-04
0.3014030456542969,1986-11-05
0.27893826365470886,1986-11-06
0.27893826365470886,1986-11-07
0.308891624212265,1986-11-10
0.34820467233657837,1986-11-11
0.3463327884674072,1986-11-12
0.34820467233657837,1986-11-13
0.344460666179657,1986-11-14
0.33135634660720825,1986-11-17
0.32199597358703613,1986-11-18
0.32948368787765503,1986-11-19
0.3463327884674072,1986-11-20
0.3463327884674072,1986-11-21
0.3594370484352112,1986-11-24
0.3538213074207306,1986-11-25
0.35756510496139526,1986-11-26
0.35756510496139526,1986-11-28
0.3407161235809326,1986-12-01
0.33510032296180725,1986-12-02
