NUE,Date
0.6760995388031006,1980-11-21
0.6688560843467712,1980-11-24
0.6760995388031006,1980-11-25
0.6664413213729858,1980-11-26
0.656782865524292,1980-11-28
0.6495387554168701,1980-12-01
0.6374656558036804,1980-12-02
0.6435022354125977,1980-12-03
0.64108806848526,1980-12-04
0.6278075575828552,1980-12-05
0.6060758233070374,1980-12-08
0.6036605834960938,1980-12-09
0.6181488633155823,1980-12-10
0.6109047532081604,1980-12-11
0.6096973419189453,1980-12-12
0.630221962928772,1980-12-15
0.630221962928772,1980-12-16
0.6241851449012756,1980-12-17
0.6290144920349121,1980-12-18
0.6374656558036804,1980-12-19
0.642295241355896,1980-12-22
0.6640271544456482,1980-12-23
0.6736854910850525,1980-12-24
0.6736854910850525,1980-12-26
0.6712707877159119,1980-12-29
0.6724779605865479,1980-12-30
0.6748926639556885,1980-12-31
0.6785146594047546,1981-01-02
0.6881732940673828,1981-01-05
0.7026611566543579,1981-01-06
0.6760995388031006,1981-01-07
0.6688560843467712,1981-01-08
0.6736854910850525,1981-01-09
0.6760995388031006,1981-01-12
0.6748926639556885,1981-01-13
0.6881732940673828,1981-01-14
0.6954167485237122,1981-01-15
0.7026611566543579,1981-01-16
0.7111125588417053,1981-01-19
0.708697497844696,1981-01-20
0.6954167485237122,1981-01-21
0.6954167485237122,1981-01-22
0.6930027008056641,1981-01-23
0.6942094564437866,1981-01-26
0.6881732940673828,1981-01-27
0.6760995388031006,1981-01-28
0.6785146594047546,1981-01-29
0.661611795425415,1981-01-30
0.632636308670044,1981-02-02
0.6519535779953003,1981-02-03
0.6664413213729858,1981-02-04
0.6688560843467712,1981-02-05
0.6640271544456482,1981-02-06
0.661611795425415,1981-02-09
0.6591971516609192,1981-02-10
0.6591971516609192,1981-02-11
0.661611795425415,1981-02-12
0.6628197431564331,1981-02-13
0.6640271544456482,1981-02-17
0.6640271544456482,1981-02-18
0.6640271544456482,1981-02-19
0.6652337908744812,1981-02-20
0.6640271544456482,1981-02-23
0.6640271544456482,1981-02-24
0.6652337908744812,1981-02-25
0.6833442449569702,1981-02-26
0.6712707877159119,1981-02-27
0.6471243500709534,1981-03-02
0.6398801803588867,1981-03-03
0.6350513100624084,1981-03-04
0.6253925561904907,1981-03-05
0.6350513100624084,1981-03-06
0.630221962928772,1981-03-09
0.6253925561904907,1981-03-10
0.6278075575828552,1981-03-11
0.6447098851203918,1981-03-12
0.6471243500709534,1981-03-13
0.6374656558036804,1981-03-16
0.6290144920349121,1981-03-17
0.632636308670044,1981-03-18
0.632636308670044,1981-03-19
0.6398801803588867,1981-03-20
0.642295241355896,1981-03-23
0.6495387554168701,1981-03-24
0.6688560843467712,1981-03-25
0.6712707877159119,1981-03-26
0.6664413213729858,1981-03-27
0.6785146594047546,1981-03-30
0.7050750255584717,1981-03-31
0.7050750255584717,1981-04-01
0.7171489596366882,1981-04-02
0.72560054063797,1981-04-03
0.7147344946861267,1981-04-06
0.7268074750900269,1981-04-07
0.7533690333366394,1981-04-08
0.7702707052230835,1981-04-09
0.7533690333366394,1981-04-10
0.7497469186782837,1981-04-13
0.7497469186782837,1981-04-14
0.7557836174964905,1981-04-15
0.7557836174964905,1981-04-16
0.7630271315574646,1981-04-20
0.7726859450340271,1981-04-21
0.7751002907752991,1981-04-22
0.7702707052230835,1981-04-23
0.7702707052230835,1981-04-24
0.7714782357215881,1981-04-27
0.7678565979003906,1981-04-28
0.7569908499717712,1981-04-29
0.7437101006507874,1981-04-30
0.7243928909301758,1981-05-01
0.7171489596366882,1981-05-04
0.7159414887428284,1981-05-05
0.7195636034011841,1981-05-06
0.7268074750900269,1981-05-07
0.7243928909301758,1981-05-08
0.7147344946861267,1981-05-11
0.7171489596366882,1981-05-12
0.7292222380638123,1981-05-13
0.7268074750900269,1981-05-14
0.7268074750900269,1981-05-15
0.7340511083602905,1981-05-18
0.7437101006507874,1981-05-19
0.7485389113426208,1981-05-20
0.7497469186782837,1981-05-21
0.7485389113426208,1981-05-22
0.7461251020431519,1981-05-26
0.7485389113426208,1981-05-27
0.7606126070022583,1981-05-28
0.7678565979003906,1981-05-29
0.764234721660614,1981-06-01
0.764234721660614,1981-06-02
0.764234721660614,1981-06-03
0.7630271315574646,1981-06-04
0.7654420137405396,1981-06-05
0.7883812189102173,1981-06-08
0.784758985042572,1981-06-09
0.7895882725715637,1981-06-10
0.7859667539596558,1981-06-11
0.784758985042572,1981-06-12
0.7823441624641418,1981-06-15
0.7799299359321594,1981-06-16
0.7630271315574646,1981-06-17
0.7557836174964905,1981-06-18
0.7461251020431519,1981-06-19
0.7569908499717712,1981-06-22
0.784758985042572,1981-06-23
0.7775149345397949,1981-06-24
0.7811368703842163,1981-06-25
0.7895882725715637,1981-06-26
0.7871745228767395,1981-06-29
0.7799299359321594,1981-06-30
0.7726859450340271,1981-07-01
0.7654420137405396,1981-07-02
0.7437101006507874,1981-07-06
0.7364659309387207,1981-07-07
0.7292222380638123,1981-07-08
0.7304295301437378,1981-07-09
0.7364659309387207,1981-07-10
0.7412952184677124,1981-07-13
0.7388808727264404,1981-07-14
0.7461251020431519,1981-07-15
0.7388808727264404,1981-07-16
0.7388808727264404,1981-07-17
0.7195636034011841,1981-07-20
0.6954167485237122,1981-07-21
0.6930027008056641,1981-07-22
0.6954167485237122,1981-07-23
0.6930027008056641,1981-07-24
0.6942094564437866,1981-07-27
0.6760995388031006,1981-07-28
0.656782865524292,1981-07-29
0.6543679237365723,1981-07-30
0.6519535779953003,1981-07-31
0.6495387554168701,1981-08-03
0.6531608700752258,1981-08-04
0.6664413213729858,1981-08-05
0.6930027008056641,1981-08-06
0.6917949914932251,1981-08-07
0.700247049331665,1981-08-10
0.700247049331665,1981-08-11
0.6930027008056641,1981-08-12
0.6917949914932251,1981-08-13
0.6881732940673828,1981-08-14
0.6760995388031006,1981-08-17
0.6748926639556885,1981-08-18
0.6736854910850525,1981-08-19
0.6736854910850525,1981-08-20
0.6736854910850525,1981-08-21
0.6350513100624084,1981-08-24
0.630221962928772,1981-08-25
0.622978150844574,1981-08-26
0.6181488633155823,1981-08-27
0.6350513100624084,1981-08-28
0.6350513100624084,1981-08-31
0.622978150844574,1981-09-01
0.6193562150001526,1981-09-02
0.6193562150001526,1981-09-03
0.6109047532081604,1981-09-04
0.5915876030921936,1981-09-08
0.5722705721855164,1981-09-09
0.5746850967407227,1981-09-10
0.5770998001098633,1981-09-11
0.5626120567321777,1981-09-14
0.5626120567321777,1981-09-15
0.5396730899810791,1981-09-16
0.5094895958900452,1981-09-17
0.5022458434104919,1981-09-18
0.5070749521255493,1981-09-21
0.5119044780731201,1981-09-22
0.5022458434104919,1981-09-23
0.5010384917259216,1981-09-24
0.4925871193408966,1981-09-25
0.5022458434104919,1981-09-28
0.5167334675788879,1981-09-29
0.523977518081665,1981-09-30
0.5263925194740295,1981-10-01
0.5312212109565735,1981-10-02
0.5360507965087891,1981-10-05
0.5360507965087891,1981-10-06
0.5408804416656494,1981-10-07
0.5505387783050537,1981-10-08
0.5565752983093262,1981-10-09
0.555368185043335,1981-10-12
0.5601968169212341,1981-10-13
0.5565752983093262,1981-10-14
0.5505387783050537,1981-10-15
0.555368185043335,1981-10-16
0.5481244325637817,1981-10-19
0.5481244325637817,1981-10-20
0.5505387783050537,1981-10-21
0.5288068652153015,1981-10-22
0.5288068652153015,1981-10-23
0.5143190622329712,1981-10-26
0.5167334675788879,1981-10-27
0.5191482305526733,1981-10-28
0.5143190622329712,1981-10-29
0.5119044780731201,1981-10-30
0.5288068652153015,1981-11-02
0.5336365699768066,1981-11-03
0.5336365699768066,1981-11-04
0.5432947278022766,1981-11-05
0.5408804416656494,1981-11-06
0.5312212109565735,1981-11-09
0.5312212109565735,1981-11-10
0.5288068652153015,1981-11-11
0.5263925194740295,1981-11-12
0.5191482305526733,1981-11-13
0.4841362535953522,1981-11-16
0.4925871193408966,1981-11-17
0.5046606659889221,1981-11-18
0.5046606659889221,1981-11-19
0.5191482305526733,1981-11-20
0.5360507965087891,1981-11-23
0.5505387783050537,1981-11-24
0.5638186931610107,1981-11-25
0.5783067941665649,1981-11-27
0.5891730189323425,1981-11-30
0.6060758233070374,1981-12-01
0.6000387668609619,1981-12-02
0.6036605834960938,1981-12-03
0.6109047532081604,1981-12-04
0.6096973419189453,1981-12-07
0.6181488633155823,1981-12-08
0.6036605834960938,1981-12-09
0.5843435525894165,1981-12-10
0.5746850967407227,1981-12-11
0.5626120567321777,1981-12-14
0.5650267004966736,1981-12-15
0.5650267004966736,1981-12-16
0.5843435525894165,1981-12-17
0.5940021276473999,1981-12-18
0.6024532914161682,1981-12-21
0.5940021276473999,1981-12-22
0.5734776854515076,1981-12-23
0.5674406886100769,1981-12-24
0.5698559284210205,1981-12-28
0.5674406886100769,1981-12-29
0.56623375415802,1981-12-30
0.5770998001098633,1981-12-31
0.5795140862464905,1982-01-04
0.5783067941665649,1982-01-05
0.5626120567321777,1982-01-06
0.5626120567321777,1982-01-07
0.5674406886100769,1982-01-08
0.5674406886100769,1982-01-11
0.5457090735435486,1982-01-12
0.5119044780731201,1982-01-13
0.5022458434104919,1982-01-14
0.5263925194740295,1982-01-15
0.5457090735435486,1982-01-18
0.5505387783050537,1982-01-19
0.5288068652153015,1982-01-20
0.5263925194740295,1982-01-21
0.5143190622329712,1982-01-22
0.4877578616142273,1982-01-25
0.4950018525123596,1982-01-26
0.5082823038101196,1982-01-27
0.5432947278022766,1982-01-28
0.5517456531524658,1982-01-29
0.5360507965087891,1982-02-01
0.5408804416656494,1982-02-02
0.5167334675788879,1982-02-03
0.4925871193408966,1982-02-04
0.5312212109565735,1982-02-05
0.5022458434104919,1982-02-08
0.49741673469543457,1982-02-09
0.5010384917259216,1982-02-10
0.4950018525123596,1982-02-11
0.4925871193408966,1982-02-12
0.48534324765205383,1982-02-16
0.4829285442829132,1982-02-17
0.49741673469543457,1982-02-18
0.49138009548187256,1982-02-19
0.47809934616088867,1982-02-22
0.45636746287345886,1982-02-23
0.45878177881240845,1982-02-24
0.4648187458515167,1982-02-25
0.4648187458515167,1982-02-26
0.4901725947856903,1982-03-01
0.49741673469543457,1982-03-02
0.473270058631897,1982-03-03
0.46602603793144226,1982-03-04
0.46844056248664856,1982-03-05
0.4636113941669464,1982-03-08
0.47809934616088867,1982-03-09
0.473270058631897,1982-03-10
0.45395317673683167,1982-03-11
0.44187965989112854,1982-03-12
0.43705031275749207,1982-03-15
0.43222108483314514,1982-03-16
0.4189406633377075,1982-03-17
0.41531839966773987,1982-03-18
0.42377030849456787,1982-03-19
0.4346359372138977,1982-03-22
0.45395317673683167,1982-03-23
0.4334287643432617,1982-03-24
0.43101388216018677,1982-03-25
0.4225625693798065,1982-03-26
0.4201480448246002,1982-03-29
0.43705031275749207,1982-03-30
0.42497751116752625,1982-03-31
0.43222108483314514,1982-04-01
0.4346359372138977,1982-04-02
0.43222108483314514,1982-04-05
0.42980632185935974,1982-04-06
0.43946531414985657,1982-04-07
0.45395317673683167,1982-04-08
0.44429415464401245,1982-04-12
0.45153820514678955,1982-04-13
0.45636746287345886,1982-04-14
0.47085556387901306,1982-04-15
0.4648187458515167,1982-04-16
0.4599899649620056,1982-04-19
0.44308707118034363,1982-04-20
0.44308707118034363,1982-04-21
0.44429415464401245,1982-04-22
0.44912371039390564,1982-04-23
0.4479163587093353,1982-04-26
0.4527459740638733,1982-04-27
0.45153820514678955,1982-04-28
0.45153820514678955,1982-04-29
0.4467089772224426,1982-04-30
0.44187965989112854,1982-05-03
0.45395317673683167,1982-05-04
0.45636746287345886,1982-05-05
0.45878177881240845,1982-05-06
0.4648187458515167,1982-05-07
0.45033079385757446,1982-05-10
0.45153820514678955,1982-05-11
0.44912371039390564,1982-05-12
0.43705031275749207,1982-05-13
0.43946531414985657,1982-05-14
0.43946531414985657,1982-05-17
0.43946531414985657,1982-05-18
0.42980632185935974,1982-05-19
0.427391916513443,1982-05-20
0.42497751116752625,1982-05-21
0.427391916513443,1982-05-24
0.43101388216018677,1982-05-25
0.43101388216018677,1982-05-26
0.42980632185935974,1982-05-27
0.427391916513443,1982-05-28
0.427391916513443,1982-06-01
0.43222108483314514,1982-06-02
0.42859894037246704,1982-06-03
0.35736700892448425,1982-06-04
0.3742697834968567,1982-06-07
0.3706476092338562,1982-06-08
0.35736700892448425,1982-06-09
0.3585748076438904,1982-06-10
0.3621964454650879,1982-06-11
0.3634037375450134,1982-06-14
0.35736700892448425,1982-06-15
0.35253793001174927,1982-06-16
0.35253793001174927,1982-06-17
0.3501233458518982,1982-06-18
0.3356352150440216,1982-06-21
0.3380500376224518,1982-06-22
0.3428792357444763,1982-06-23
0.35495251417160034,1982-06-24
0.3561599552631378,1982-06-25
0.35978198051452637,1982-06-28
0.3694404363632202,1982-06-29
0.36461102962493896,1982-06-30
0.3658187687397003,1982-07-01
0.36461102962493896,1982-07-02
0.3585748076438904,1982-07-06
0.35495251417160034,1982-07-07
0.35495251417160034,1982-07-08
0.35978198051452637,1982-07-09
0.35736700892448425,1982-07-12
0.3416721224784851,1982-07-13
0.3428792357444763,1982-07-14
0.3477083742618561,1982-07-15
0.3440868854522705,1982-07-16
0.3356352150440216,1982-07-19
0.3356352150440216,1982-07-20
0.34650135040283203,1982-07-21
0.35253793001174927,1982-07-22
0.35736700892448425,1982-07-23
0.3428792357444763,1982-07-26
0.3477083742618561,1982-07-27
0.3501233458518982,1982-07-28
0.35253793001174927,1982-07-29
0.35736700892448425,1982-07-30
0.3634037375450134,1982-08-02
0.3477083742618561,1982-08-03
0.3428792357444763,1982-08-04
0.3428792357444763,1982-08-05
0.3440868854522705,1982-08-06
0.34046462178230286,1982-08-09
0.3368428647518158,1982-08-10
0.3416721224784851,1982-08-11
0.3452940285205841,1982-08-12
0.3380500376224518,1982-08-13
0.3380500376224518,1982-08-16
0.35253793001174927,1982-08-17
0.36702588200569153,1982-08-18
0.3718549609184265,1982-08-19
0.3754771649837494,1982-08-20
0.38755035400390625,1982-08-23
0.398416131734848,1982-08-24
0.4129040837287903,1982-08-25
0.42859894037246704,1982-08-26
0.41652631759643555,1982-08-27
0.41652631759643555,1982-08-30
0.42497751116752625,1982-08-31
0.4225625693798065,1982-09-01
0.4189406633377075,1982-09-02
0.414111465215683,1982-09-03
0.40083086490631104,1982-09-07
0.41048958897590637,1982-09-08
0.417733371257782,1982-09-09
0.40928205847740173,1982-09-10
0.40928205847740173,1982-09-13
0.41048958897590637,1982-09-14
0.41652631759643555,1982-09-15
0.41531839966773987,1982-09-16
0.41531839966773987,1982-09-17
0.40928205847740173,1982-09-20
0.4189406633377075,1982-09-21
0.427391916513443,1982-09-22
0.427391916513443,1982-09-23
0.42618444561958313,1982-09-24
0.42497751116752625,1982-09-27
0.42980632185935974,1982-09-28
0.4334287643432617,1982-09-29
0.42980632185935974,1982-09-30
0.44187965989112854,1982-10-01
0.45878177881240845,1982-10-04
0.47085556387901306,1982-10-05
0.473270058631897,1982-10-06
0.473270058631897,1982-10-07
0.473270058631897,1982-10-08
0.4744778573513031,1982-10-11
0.47085556387901306,1982-10-12
0.4744778573513031,1982-10-13
0.48534324765205383,1982-10-14
0.49138009548187256,1982-10-15
0.4877578616142273,1982-10-18
0.4817219376564026,1982-10-19
0.4744778573513031,1982-10-20
0.4756847023963928,1982-10-21
0.4877578616142273,1982-10-22
0.4901725947856903,1982-10-25
0.49862372875213623,1982-10-26
0.5094895958900452,1982-10-27
0.5058677792549133,1982-10-28
0.49741673469543457,1982-10-29
0.4998311400413513,1982-11-01
0.5119044780731201,1982-11-02
0.5481244325637817,1982-11-03
0.5601968169212341,1982-11-04
0.5891730189323425,1982-11-05
0.5807217955589294,1982-11-08
0.5819290280342102,1982-11-09
0.5601968169212341,1982-11-10
0.5541610717773438,1982-11-11
0.555368185043335,1982-11-12
0.5505387783050537,1982-11-15
0.5432947278022766,1982-11-16
0.5384653806686401,1982-11-17
0.5493312478065491,1982-11-18
0.5432947278022766,1982-11-19
0.5408804416656494,1982-11-22
0.5167334675788879,1982-11-23
0.5263925194740295,1982-11-24
0.5312212109565735,1982-11-26
0.5408804416656494,1982-11-29
0.5529534220695496,1982-11-30
0.5517456531524658,1982-12-01
0.5432947278022766,1982-12-02
0.5432947278022766,1982-12-03
0.5432947278022766,1982-12-06
0.5505387783050537,1982-12-07
0.5481244325637817,1982-12-08
0.5384653806686401,1982-12-09
0.5432947278022766,1982-12-10
0.5481244325637817,1982-12-13
0.5577827095985413,1982-12-14
0.5601968169212341,1982-12-15
0.5795140862464905,1982-12-16
0.5746850967407227,1982-12-17
0.5722705721855164,1982-12-20
0.5650267004966736,1982-12-21
0.5770998001098633,1982-12-22
0.5867581963539124,1982-12-23
0.5988317131996155,1982-12-27
0.6060758233070374,1982-12-28
0.6133193969726562,1982-12-29
0.6121125221252441,1982-12-30
0.6036605834960938,1982-12-31
0.5843435525894165,1983-01-03
0.5915876030921936,1983-01-04
0.5915876030921936,1983-01-05
0.6084902286529541,1983-01-06
0.6278075575828552,1983-01-07
0.6543679237365723,1983-01-10
0.656782865524292,1983-01-11
0.6664413213729858,1983-01-12
0.6543679237365723,1983-01-13
0.6447098851203918,1983-01-14
0.657990038394928,1983-01-17
0.656782865524292,1983-01-18
0.656782865524292,1983-01-19
0.6591971516609192,1983-01-20
0.6640271544456482,1983-01-21
0.6519535779953003,1983-01-24
0.6519535779953003,1983-01-25
0.6543679237365723,1983-01-26
0.6591971516609192,1983-01-27
0.6760995388031006,1983-01-28
0.6785146594047546,1983-01-31
0.69058758020401,1983-02-01
0.6760995388031006,1983-02-02
0.6664413213729858,1983-02-03
0.6591971516609192,1983-02-04
0.6591971516609192,1983-02-07
0.6543679237365723,1983-02-08
0.6676486730575562,1983-02-09
0.6628197431564331,1983-02-10
0.6676486730575562,1983-02-11
0.6785146594047546,1983-02-14
0.686966598033905,1983-02-15
0.6833442449569702,1983-02-16
0.6797217130661011,1983-02-17
0.6785146594047546,1983-02-18
0.6773078441619873,1983-02-22
0.6785146594047546,1983-02-23
0.6760995388031006,1983-02-24
0.686966598033905,1983-02-25
0.7099050283432007,1983-02-28
0.7074907422065735,1983-03-01
0.7099050283432007,1983-03-02
0.7243928909301758,1983-03-03
0.7195636034011841,1983-03-04
0.7171489596366882,1983-03-07
0.7243928909301758,1983-03-08
0.7280150651931763,1983-03-09
0.7340511083602905,1983-03-10
0.7280150651931763,1983-03-11
0.7280150651931763,1983-03-14
0.7340511083602905,1983-03-15
0.7340511083602905,1983-03-16
0.7243928909301758,1983-03-17
0.7123199105262756,1983-03-18
0.7292222380638123,1983-03-21
0.7316370606422424,1983-03-22
0.7364659309387207,1983-03-23
0.7509543299674988,1983-03-24
0.7557836174964905,1983-03-25
0.7485389113426208,1983-03-28
0.7569908499717712,1983-03-29
0.7581986784934998,1983-03-30
0.7581986784934998,1983-03-31
0.7521613836288452,1983-04-04
0.7437101006507874,1983-04-05
0.744917631149292,1983-04-06
0.7388808727264404,1983-04-07
0.7412952184677124,1983-04-08
0.7485389113426208,1983-04-11
0.7557836174964905,1983-04-12
0.7581986784934998,1983-04-13
0.7606126070022583,1983-04-14
0.7581986784934998,1983-04-15
0.7678565979003906,1983-04-18
0.7702707052230835,1983-04-19
0.7630271315574646,1983-04-20
0.7533690333366394,1983-04-21
0.7497469186782837,1983-04-22
0.7557836174964905,1983-04-25
0.7533690333366394,1983-04-26
0.7485389113426208,1983-04-27
0.7485389113426208,1983-04-28
0.7509543299674988,1983-04-29
0.7485389113426208,1983-05-02
0.7219783663749695,1983-05-03
0.7099050283432007,1983-05-04
0.7123199105262756,1983-05-05
0.7038682699203491,1983-05-06
0.700247049331665,1983-05-09
0.6881732940673828,1983-05-10
0.7195636034011841,1983-05-11
0.7388808727264404,1983-05-12
0.7509543299674988,1983-05-13
0.7509543299674988,1983-05-16
0.7654420137405396,1983-05-17
0.7726859450340271,1983-05-18
0.7678565979003906,1983-05-19
0.7485389113426208,1983-05-20
0.7364659309387207,1983-05-23
0.7509543299674988,1983-05-24
0.7726859450340271,1983-05-25
0.7678565979003906,1983-05-26
0.7751002907752991,1983-05-27
0.7606126070022583,1983-05-31
0.7702707052230835,1983-06-01
0.7726859450340271,1983-06-02
0.784758985042572,1983-06-03
0.7859667539596558,1983-06-06
0.7823441624641418,1983-06-07
0.7678565979003906,1983-06-08
0.7606126070022583,1983-06-09
0.7606126070022583,1983-06-10
0.7702707052230835,1983-06-13
0.7678565979003906,1983-06-14
0.7726859450340271,1983-06-15
0.7702707052230835,1983-06-16
0.7557836174964905,1983-06-17
0.7412952184677124,1983-06-20
0.7533690333366394,1983-06-21
0.7606126070022583,1983-06-22
0.7557836174964905,1983-06-23
0.7340511083602905,1983-06-24
0.7340511083602905,1983-06-27
0.7147344946861267,1983-06-28
0.7147344946861267,1983-06-29
0.7268074750900269,1983-06-30
0.7340511083602905,1983-07-01
0.7328444123268127,1983-07-05
0.7243928909301758,1983-07-06
0.7099050283432007,1983-07-07
0.7135273814201355,1983-07-08
0.7292222380638123,1983-07-11
0.7316370606422424,1983-07-12
0.7437101006507874,1983-07-13
0.7437101006507874,1983-07-14
0.7437101006507874,1983-07-15
0.7388808727264404,1983-07-18
0.7340511083602905,1983-07-19
0.7292222380638123,1983-07-20
0.7388808727264404,1983-07-21
0.7388808727264404,1983-07-22
0.7268074750900269,1983-07-25
0.7099050283432007,1983-07-26
0.6978316307067871,1983-07-27
0.6857588887214661,1983-07-28
0.6640271544456482,1983-07-29
0.6664413213729858,1983-08-01
0.632636308670044,1983-08-02
0.6398801803588867,1983-08-03
0.6278075575828552,1983-08-04
0.6374656558036804,1983-08-05
0.6278075575828552,1983-08-08
0.6072829961776733,1983-08-09
0.5843435525894165,1983-08-10
0.6205633878707886,1983-08-11
0.6350513100624084,1983-08-12
0.6543679237365723,1983-08-15
0.6519535779953003,1983-08-16
0.6760995388031006,1983-08-17
0.6748926639556885,1983-08-18
0.6736854910850525,1983-08-19
0.6760995388031006,1983-08-22
0.6676486730575562,1983-08-23
0.6664413213729858,1983-08-24
0.6640271544456482,1983-08-25
0.6736854910850525,1983-08-26
0.6736854910850525,1983-08-29
0.6748926639556885,1983-08-30
0.6688560843467712,1983-08-31
0.6519535779953003,1983-09-01
