DUK,Date
1.018689751625061,1980-06-16
1.046221375465393,1980-06-17
1.046221375465393,1980-06-18
1.046221375465393,1980-06-19
1.0324554443359375,1980-06-20
1.0324554443359375,1980-06-23
1.0324554443359375,1980-06-24
1.0393383502960205,1980-06-25
1.0393383502960205,1980-06-26
1.0324554443359375,1980-06-27
1.018689751625061,1980-06-30
1.018689751625061,1980-07-01
1.0118054151535034,1980-07-02
1.0255720615386963,1980-07-03
1.0324554443359375,1980-07-07
1.0255720615386963,1980-07-08
1.0324554443359375,1980-07-09
1.0255720615386963,1980-07-10
1.0324554443359375,1980-07-11
1.0324554443359375,1980-07-14
1.018689751625061,1980-07-15
1.0255720615386963,1980-07-16
1.018689751625061,1980-07-17
1.0118054151535034,1980-07-18
1.0049229860305786,1980-07-21
0.998039960861206,1980-07-22
0.998039960861206,1980-07-23
0.9842739105224609,1980-07-24
0.9911574721336365,1980-07-25
0.9842739105224609,1980-07-28
0.9842739105224609,1980-07-29
0.9773904085159302,1980-07-30
0.9636246562004089,1980-07-31
0.9636246562004089,1980-08-01
0.9429752230644226,1980-08-04
0.9567417502403259,1980-08-05
0.949859619140625,1980-08-06
0.9429752230644226,1980-08-07
0.9429752230644226,1980-08-08
0.9429752230644226,1980-08-11
0.9429752230644226,1980-08-12
0.9360923171043396,1980-08-13
0.9429752230644226,1980-08-14
0.9429752230644226,1980-08-15
0.949859619140625,1980-08-18
0.949859619140625,1980-08-19
0.9705082178115845,1980-08-20
0.9705082178115845,1980-08-21
0.9842739105224609,1980-08-22
0.9773904085159302,1980-08-25
0.9773904085159302,1980-08-26
0.949859619140625,1980-08-27
0.949859619140625,1980-08-28
0.949859619140625,1980-08-29
0.9636246562004089,1980-09-02
0.9842739105224609,1980-09-03
0.9773904085159302,1980-09-04
0.9705082178115845,1980-09-05
0.9636246562004089,1980-09-08
0.9705082178115845,1980-09-09
0.9705082178115845,1980-09-10
0.9705082178115845,1980-09-11
0.9567417502403259,1980-09-12
0.9567417502403259,1980-09-15
0.9567417502403259,1980-09-16
0.9705082178115845,1980-09-17
0.9773904085159302,1980-09-18
0.9911574721336365,1980-09-19
0.9842739105224609,1980-09-22
0.9773904085159302,1980-09-23
0.9773904085159302,1980-09-24
0.9705082178115845,1980-09-25
0.9636246562004089,1980-09-26
0.9705082178115845,1980-09-29
0.9636246562004089,1980-09-30
0.9705082178115845,1980-10-01
0.9705082178115845,1980-10-02
0.9705082178115845,1980-10-03
0.9773904085159302,1980-10-06
0.9842739105224609,1980-10-07
0.9842739105224609,1980-10-08
0.9773904085159302,1980-10-09
0.9773904085159302,1980-10-10
0.9705082178115845,1980-10-13
0.9705082178115845,1980-10-14
0.9705082178115845,1980-10-15
0.9773904085159302,1980-10-16
0.9705082178115845,1980-10-17
0.9636246562004089,1980-10-20
0.9636246562004089,1980-10-21
0.9636246562004089,1980-10-22
0.9636246562004089,1980-10-23
0.9705082178115845,1980-10-24
0.9567417502403259,1980-10-27
0.9636246562004089,1980-10-28
0.9636246562004089,1980-10-29
0.9705082178115845,1980-10-30
0.9154430031776428,1980-10-31
0.9085610508918762,1980-11-03
0.9223265647888184,1980-11-05
0.9016770720481873,1980-11-06
0.9016770720481873,1980-11-07
0.8947946429252625,1980-11-10
0.9085610508918762,1980-11-11
0.9292099475860596,1980-11-12
0.9223265647888184,1980-11-13
0.9085610508918762,1980-11-14
0.9016770720481873,1980-11-17
0.9085610508918762,1980-11-18
0.9154430031776428,1980-11-19
0.9016770720481873,1980-11-20
0.8879116773605347,1980-11-21
0.8879116773605347,1980-11-24
0.8947946429252625,1980-11-25
0.8879116773605347,1980-11-26
0.8741453289985657,1980-11-28
0.8672627210617065,1980-12-01
0.8672627210617065,1980-12-02
0.8672627210617065,1980-12-03
0.8741453289985657,1980-12-04
0.8741453289985657,1980-12-05
0.9016770720481873,1980-12-08
0.9016770720481873,1980-12-09
0.8947946429252625,1980-12-10
0.8947946429252625,1980-12-11
0.9085610508918762,1980-12-12
0.9154430031776428,1980-12-15
0.9154430031776428,1980-12-16
0.9567417502403259,1980-12-17
0.998039960861206,1980-12-18
0.998039960861206,1980-12-19
1.018689751625061,1980-12-22
1.0049229860305786,1980-12-23
1.0049229860305786,1980-12-24
1.0118054151535034,1980-12-26
1.0049229860305786,1980-12-29
0.9773904085159302,1980-12-30
0.998039960861206,1980-12-31
0.998039960861206,1981-01-02
1.0255720615386963,1981-01-05
1.0393383502960205,1981-01-06
1.0324554443359375,1981-01-07
1.0255720615386963,1981-01-08
1.0118054151535034,1981-01-09
1.0118054151535034,1981-01-12
1.0049229860305786,1981-01-13
0.9842739105224609,1981-01-14
0.998039960861206,1981-01-15
0.9911574721336365,1981-01-16
0.9911574721336365,1981-01-19
0.9842739105224609,1981-01-20
0.9842739105224609,1981-01-21
0.9567417502403259,1981-01-22
0.949859619140625,1981-01-23
0.949859619140625,1981-01-26
0.9360923171043396,1981-01-27
0.9292099475860596,1981-01-28
0.9292099475860596,1981-01-29
0.949859619140625,1981-01-30
0.949859619140625,1981-02-02
0.949859619140625,1981-02-03
0.9773904085159302,1981-02-04
0.9842739105224609,1981-02-05
0.949859619140625,1981-02-06
0.9429752230644226,1981-02-09
0.9154430031776428,1981-02-10
0.9154430031776428,1981-02-11
0.9085610508918762,1981-02-12
0.9085610508918762,1981-02-13
0.9085610508918762,1981-02-17
0.9085610508918762,1981-02-18
0.9154430031776428,1981-02-19
0.9154430031776428,1981-02-20
0.9154430031776428,1981-02-23
0.9085610508918762,1981-02-24
0.9154430031776428,1981-02-25
0.9085610508918762,1981-02-26
0.9016770720481873,1981-02-27
0.9016770720481873,1981-03-02
0.9016770720481873,1981-03-03
0.8810281753540039,1981-03-04
0.8947946429252625,1981-03-05
0.9085610508918762,1981-03-06
0.9085610508918762,1981-03-09
0.9292099475860596,1981-03-10
0.9223265647888184,1981-03-11
0.949859619140625,1981-03-12
0.9773904085159302,1981-03-13
0.9911574721336365,1981-03-16
0.9773904085159302,1981-03-17
0.9705082178115845,1981-03-18
0.9842739105224609,1981-03-19
0.9842739105224609,1981-03-20
0.9636246562004089,1981-03-23
0.9636246562004089,1981-03-24
0.9705082178115845,1981-03-25
0.9705082178115845,1981-03-26
0.9705082178115845,1981-03-27
1.0118054151535034,1981-03-30
0.998039960861206,1981-03-31
0.998039960861206,1981-04-01
0.998039960861206,1981-04-02
0.9911574721336365,1981-04-03
0.9842739105224609,1981-04-06
0.9911574721336365,1981-04-07
0.9842739105224609,1981-04-08
0.9911574721336365,1981-04-09
0.9842739105224609,1981-04-10
0.9842739105224609,1981-04-13
0.9842739105224609,1981-04-14
0.9911574721336365,1981-04-15
1.0049229860305786,1981-04-16
1.018689751625061,1981-04-20
1.018689751625061,1981-04-21
1.0049229860305786,1981-04-22
1.018689751625061,1981-04-23
1.0324554443359375,1981-04-24
1.0255720615386963,1981-04-27
1.0255720615386963,1981-04-28
1.018689751625061,1981-04-29
1.018689751625061,1981-04-30
1.0118054151535034,1981-05-01
0.9911574721336365,1981-05-04
0.9773904085159302,1981-05-05
0.9842739105224609,1981-05-06
0.998039960861206,1981-05-07
0.9911574721336365,1981-05-08
0.949859619140625,1981-05-11
0.998039960861206,1981-05-12
1.0255720615386963,1981-05-13
1.0255720615386963,1981-05-14
1.0255720615386963,1981-05-15
1.0118054151535034,1981-05-18
1.0049229860305786,1981-05-19
0.9911574721336365,1981-05-20
0.998039960861206,1981-05-21
0.9911574721336365,1981-05-22
0.998039960861206,1981-05-26
0.9911574721336365,1981-05-27
0.9911574721336365,1981-05-28
0.9911574721336365,1981-05-29
0.9911574721336365,1981-06-01
0.998039960861206,1981-06-02
0.9911574721336365,1981-06-03
0.9842739105224609,1981-06-04
0.9842739105224609,1981-06-05
0.998039960861206,1981-06-08
1.0049229860305786,1981-06-09
1.018689751625061,1981-06-10
1.046221375465393,1981-06-11
1.046221375465393,1981-06-12
1.1012855768203735,1981-06-15
1.1012855768203735,1981-06-16
1.094402551651001,1981-06-17
1.0806362628936768,1981-06-18
1.0875195264816284,1981-06-19
1.1012855768203735,1981-06-22
1.1012855768203735,1981-06-23
1.073753833770752,1981-06-24
1.073753833770752,1981-06-25
1.073753833770752,1981-06-26
1.073753833770752,1981-06-29
1.0599865913391113,1981-06-30
1.0393383502960205,1981-07-01
1.046221375465393,1981-07-02
1.0393383502960205,1981-07-06
1.0531041622161865,1981-07-07
1.0531041622161865,1981-07-08
1.073753833770752,1981-07-09
1.0806362628936768,1981-07-10
1.0875195264816284,1981-07-13
1.0806362628936768,1981-07-14
1.0875195264816284,1981-07-15
1.0875195264816284,1981-07-16
1.1150521039962769,1981-07-17
1.0806362628936768,1981-07-20
1.073753833770752,1981-07-21
1.073753833770752,1981-07-22
1.066870093345642,1981-07-23
1.0875195264816284,1981-07-24
1.1150521039962769,1981-07-27
1.108168601989746,1981-07-28
1.1012855768203735,1981-07-29
1.1150521039962769,1981-07-30
1.1288180351257324,1981-07-31
1.1219346523284912,1981-08-03
1.1219346523284912,1981-08-04
1.1357008218765259,1981-08-05
1.1425836086273193,1981-08-06
1.1425836086273193,1981-08-07
1.149466872215271,1981-08-10
1.1563498973846436,1981-08-11
1.1425836086273193,1981-08-12
1.1425836086273193,1981-08-13
1.1632329225540161,1981-08-14
1.1219346523284912,1981-08-17
1.108168601989746,1981-08-18
1.108168601989746,1981-08-19
1.094402551651001,1981-08-20
1.0875195264816284,1981-08-21
1.0875195264816284,1981-08-24
1.0875195264816284,1981-08-25
1.1012855768203735,1981-08-26
1.094402551651001,1981-08-27
1.1012855768203735,1981-08-28
1.108168601989746,1981-08-31
1.1150521039962769,1981-09-01
1.1012855768203735,1981-09-02
1.0875195264816284,1981-09-03
1.066870093345642,1981-09-04
1.0599865913391113,1981-09-08
1.0599865913391113,1981-09-09
1.073753833770752,1981-09-10
1.073753833770752,1981-09-11
1.066870093345642,1981-09-14
1.073753833770752,1981-09-15
1.0599865913391113,1981-09-16
1.0599865913391113,1981-09-17
1.066870093345642,1981-09-18
1.0806362628936768,1981-09-21
1.094402551651001,1981-09-22
1.0806362628936768,1981-09-23
1.1012855768203735,1981-09-24
1.0875195264816284,1981-09-25
1.1012855768203735,1981-09-28
1.1012855768203735,1981-09-29
1.094402551651001,1981-09-30
1.0875195264816284,1981-10-01
1.108168601989746,1981-10-02
1.108168601989746,1981-10-05
1.1012855768203735,1981-10-06
1.1150521039962769,1981-10-07
1.1219346523284912,1981-10-08
1.108168601989746,1981-10-09
1.1012855768203735,1981-10-12
1.1012855768203735,1981-10-13
1.094402551651001,1981-10-14
1.094402551651001,1981-10-15
1.094402551651001,1981-10-16
1.0875195264816284,1981-10-19
1.1288180351257324,1981-10-20
1.1150521039962769,1981-10-21
1.1219346523284912,1981-10-22
1.1012855768203735,1981-10-23
1.108168601989746,1981-10-26
1.1288180351257324,1981-10-27
1.1357008218765259,1981-10-28
1.1425836086273193,1981-10-29
1.1769986152648926,1981-10-30
1.211414098739624,1981-11-02
1.190765142440796,1981-11-03
1.190765142440796,1981-11-04
1.1976481676101685,1981-11-05
1.1563498973846436,1981-11-06
1.183882236480713,1981-11-09
1.190765142440796,1981-11-10
1.190765142440796,1981-11-11
1.1976481676101685,1981-11-12
1.211414098739624,1981-11-13
1.211414098739624,1981-11-16
1.211414098739624,1981-11-17
1.2320634126663208,1981-11-18
1.2320634126663208,1981-11-19
1.2182974815368652,1981-11-20
1.211414098739624,1981-11-23
1.211414098739624,1981-11-24
1.2182974815368652,1981-11-25
1.2182974815368652,1981-11-27
1.211414098739624,1981-11-30
1.190765142440796,1981-12-01
1.190765142440796,1981-12-02
1.1769986152648926,1981-12-03
1.183882236480713,1981-12-04
1.183882236480713,1981-12-07
1.1701159477233887,1981-12-08
1.1632329225540161,1981-12-09
1.1632329225540161,1981-12-10
1.1632329225540161,1981-12-11
1.1701159477233887,1981-12-14
1.1701159477233887,1981-12-15
1.1701159477233887,1981-12-16
1.1632329225540161,1981-12-17
1.1701159477233887,1981-12-18
1.1769986152648926,1981-12-21
1.183882236480713,1981-12-22
1.1425836086273193,1981-12-23
1.1288180351257324,1981-12-24
1.1219346523284912,1981-12-28
1.1150521039962769,1981-12-29
1.1357008218765259,1981-12-30
1.1357008218765259,1981-12-31
1.1563498973846436,1982-01-04
1.1357008218765259,1982-01-05
1.1425836086273193,1982-01-06
1.1357008218765259,1982-01-07
1.1288180351257324,1982-01-08
1.1288180351257324,1982-01-11
1.1357008218765259,1982-01-12
1.1357008218765259,1982-01-13
1.1425836086273193,1982-01-14
1.1425836086273193,1982-01-15
1.149466872215271,1982-01-18
1.1563498973846436,1982-01-19
1.1632329225540161,1982-01-20
1.1701159477233887,1982-01-21
1.183882236480713,1982-01-22
1.190765142440796,1982-01-25
1.190765142440796,1982-01-26
1.190765142440796,1982-01-27
1.2045313119888306,1982-01-28
1.2045313119888306,1982-01-29
1.183882236480713,1982-02-01
1.183882236480713,1982-02-02
1.1701159477233887,1982-02-03
1.1701159477233887,1982-02-04
1.1425836086273193,1982-02-05
1.149466872215271,1982-02-08
1.149466872215271,1982-02-09
1.1701159477233887,1982-02-10
1.1701159477233887,1982-02-11
1.1769986152648926,1982-02-12
1.1701159477233887,1982-02-16
1.1769986152648926,1982-02-17
1.190765142440796,1982-02-18
1.1976481676101685,1982-02-19
1.1976481676101685,1982-02-22
1.2182974815368652,1982-02-23
1.2389463186264038,1982-02-24
1.2320634126663208,1982-02-25
1.2182974815368652,1982-02-26
1.2389463186264038,1982-03-01
1.273361086845398,1982-03-02
1.2527121305465698,1982-03-03
1.2527121305465698,1982-03-04
1.2664786577224731,1982-03-05
1.2802441120147705,1982-03-08
1.273361086845398,1982-03-09
1.2802441120147705,1982-03-10
1.2664786577224731,1982-03-11
1.273361086845398,1982-03-12
1.2664786577224731,1982-03-15
1.2664786577224731,1982-03-16
1.259595274925232,1982-03-17
1.259595274925232,1982-03-18
1.2664786577224731,1982-03-19
1.259595274925232,1982-03-22
1.2664786577224731,1982-03-23
1.2527121305465698,1982-03-24
1.2527121305465698,1982-03-25
1.2527121305465698,1982-03-26
1.2389463186264038,1982-03-29
1.2389463186264038,1982-03-30
1.2320634126663208,1982-03-31
1.2389463186264038,1982-04-01
1.2458289861679077,1982-04-02
1.2458289861679077,1982-04-05
1.2389463186264038,1982-04-06
1.2389463186264038,1982-04-07
1.2458289861679077,1982-04-08
1.2458289861679077,1982-04-12
1.2527121305465698,1982-04-13
1.2527121305465698,1982-04-14
1.259595274925232,1982-04-15
1.2664786577224731,1982-04-16
1.273361086845398,1982-04-19
1.2664786577224731,1982-04-20
1.2664786577224731,1982-04-21
1.273361086845398,1982-04-22
1.2802441120147705,1982-04-23
1.294010877609253,1982-04-26
1.2871276140213013,1982-04-27
1.2871276140213013,1982-04-28
1.294010877609253,1982-04-29
1.2802441120147705,1982-04-30
1.273361086845398,1982-05-03
1.2871276140213013,1982-05-04
1.2871276140213013,1982-05-05
1.3077760934829712,1982-05-06
1.3146594762802124,1982-05-07
1.3146594762802124,1982-05-10
1.294010877609253,1982-05-11
1.2802441120147705,1982-05-12
1.2871276140213013,1982-05-13
1.2871276140213013,1982-05-14
1.211414098739624,1982-05-17
1.211414098739624,1982-05-18
1.1976481676101685,1982-05-19
1.2182974815368652,1982-05-20
1.2320634126663208,1982-05-21
1.211414098739624,1982-05-24
1.211414098739624,1982-05-25
1.2182974815368652,1982-05-26
1.2182974815368652,1982-05-27
1.211414098739624,1982-05-28
1.2251801490783691,1982-06-01
1.2320634126663208,1982-06-02
1.2251801490783691,1982-06-03
1.2182974815368652,1982-06-04
1.2182974815368652,1982-06-07
1.211414098739624,1982-06-08
1.2045313119888306,1982-06-09
1.211414098739624,1982-06-10
1.2251801490783691,1982-06-11
1.2251801490783691,1982-06-14
1.2045313119888306,1982-06-15
1.183882236480713,1982-06-16
1.1357008218765259,1982-06-17
1.1288180351257324,1982-06-18
1.1219346523284912,1982-06-21
1.1357008218765259,1982-06-22
1.1563498973846436,1982-06-23
1.1563498973846436,1982-06-24
1.149466872215271,1982-06-25
1.1563498973846436,1982-06-28
1.1632329225540161,1982-06-29
1.183882236480713,1982-06-30
1.1769986152648926,1982-07-01
1.1701159477233887,1982-07-02
1.1701159477233887,1982-07-06
1.1769986152648926,1982-07-07
1.2045313119888306,1982-07-08
1.2251801490783691,1982-07-09
1.2251801490783691,1982-07-12
1.2251801490783691,1982-07-13
1.190765142440796,1982-07-14
1.190765142440796,1982-07-15
1.1976481676101685,1982-07-16
1.1976481676101685,1982-07-19
1.211414098739624,1982-07-20
1.1976481676101685,1982-07-21
1.183882236480713,1982-07-22
1.1769986152648926,1982-07-23
1.1701159477233887,1982-07-26
1.1357008218765259,1982-07-27
1.1357008218765259,1982-07-28
1.1563498973846436,1982-07-29
1.1632329225540161,1982-07-30
1.190765142440796,1982-08-02
1.1976481676101685,1982-08-03
1.2045313119888306,1982-08-04
1.190765142440796,1982-08-05
1.190765142440796,1982-08-06
1.1701159477233887,1982-08-09
1.183882236480713,1982-08-10
1.1769986152648926,1982-08-11
1.1769986152648926,1982-08-12
1.2045313119888306,1982-08-13
1.190765142440796,1982-08-16
1.2251801490783691,1982-08-17
1.2182974815368652,1982-08-18
1.2251801490783691,1982-08-19
1.259595274925232,1982-08-20
1.2527121305465698,1982-08-23
1.259595274925232,1982-08-24
1.273361086845398,1982-08-25
1.2871276140213013,1982-08-26
1.2527121305465698,1982-08-27
1.2320634126663208,1982-08-30
1.2458289861679077,1982-08-31
1.2458289861679077,1982-09-01
1.2320634126663208,1982-09-02
1.273361086845398,1982-09-03
1.2458289861679077,1982-09-07
1.2389463186264038,1982-09-08
1.294010877609253,1982-09-09
1.2251801490783691,1982-09-10
1.2458289861679077,1982-09-13
1.2458289861679077,1982-09-14
1.2458289861679077,1982-09-15
1.2389463186264038,1982-09-16
1.2389463186264038,1982-09-17
1.2251801490783691,1982-09-20
1.2320634126663208,1982-09-21
1.2389463186264038,1982-09-22
1.2182974815368652,1982-09-23
1.2320634126663208,1982-09-24
1.1769986152648926,1982-09-27
1.1632329225540161,1982-09-28
1.1563498973846436,1982-09-29
1.1632329225540161,1982-09-30
1.190765142440796,1982-10-01
1.183882236480713,1982-10-04
1.190765142440796,1982-10-05
1.2045313119888306,1982-10-06
1.2251801490783691,1982-10-07
1.2320634126663208,1982-10-08
1.259595274925232,1982-10-11
1.2527121305465698,1982-10-12
1.259595274925232,1982-10-13
1.2458289861679077,1982-10-14
1.2389463186264038,1982-10-15
1.2320634126663208,1982-10-18
1.2182974815368652,1982-10-19
1.2045313119888306,1982-10-20
1.1701159477233887,1982-10-21
1.190765142440796,1982-10-22
1.1701159477233887,1982-10-25
1.1701159477233887,1982-10-26
1.1632329225540161,1982-10-27
1.1425836086273193,1982-10-28
1.1632329225540161,1982-10-29
1.190765142440796,1982-11-01
1.2389463186264038,1982-11-02
1.2664786577224731,1982-11-03
1.259595274925232,1982-11-04
1.2182974815368652,1982-11-05
1.211414098739624,1982-11-08
1.211414098739624,1982-11-09
1.211414098739624,1982-11-10
1.1976481676101685,1982-11-11
1.190765142440796,1982-11-12
1.190765142440796,1982-11-15
1.1632329225540161,1982-11-16
1.211414098739624,1982-11-17
1.2045313119888306,1982-11-18
1.1769986152648926,1982-11-19
1.183882236480713,1982-11-22
1.183882236480713,1982-11-23
1.183882236480713,1982-11-24
1.1701159477233887,1982-11-26
1.1563498973846436,1982-11-29
1.1563498973846436,1982-11-30
1.149466872215271,1982-12-01
1.1632329225540161,1982-12-02
1.1563498973846436,1982-12-03
1.1563498973846436,1982-12-06
1.1563498973846436,1982-12-07
1.1632329225540161,1982-12-08
1.1632329225540161,1982-12-09
1.1701159477233887,1982-12-10
1.1769986152648926,1982-12-13
1.190765142440796,1982-12-14
1.1769986152648926,1982-12-15
1.183882236480713,1982-12-16
1.1976481676101685,1982-12-17
1.211414098739624,1982-12-20
1.2320634126663208,1982-12-21
1.2320634126663208,1982-12-22
1.2527121305465698,1982-12-23
1.2802441120147705,1982-12-27
1.2802441120147705,1982-12-28
1.273361086845398,1982-12-29
1.2802441120147705,1982-12-30
1.2802441120147705,1982-12-31
1.273361086845398,1983-01-03
1.2664786577224731,1983-01-04
1.273361086845398,1983-01-05
1.2664786577224731,1983-01-06
1.2664786577224731,1983-01-07
1.2664786577224731,1983-01-10
1.273361086845398,1983-01-11
1.2802441120147705,1983-01-12
1.273361086845398,1983-01-13
1.2871276140213013,1983-01-14
1.2802441120147705,1983-01-17
1.3077760934829712,1983-01-18
1.2871276140213013,1983-01-19
1.2871276140213013,1983-01-20
1.2802441120147705,1983-01-21
1.2664786577224731,1983-01-24
1.2802441120147705,1983-01-25
1.2802441120147705,1983-01-26
1.3077760934829712,1983-01-27
1.300893783569336,1983-01-28
1.2871276140213013,1983-01-31
1.2871276140213013,1983-02-01
1.2871276140213013,1983-02-02
1.300893783569336,1983-02-03
1.3077760934829712,1983-02-04
1.3215420246124268,1983-02-07
1.3146594762802124,1983-02-08
1.2871276140213013,1983-02-09
1.2871276140213013,1983-02-10
1.2664786577224731,1983-02-11
1.2320634126663208,1983-02-14
1.2458289861679077,1983-02-15
1.2320634126663208,1983-02-16
1.2320634126663208,1983-02-17
1.2251801490783691,1983-02-18
1.2182974815368652,1983-02-22
1.2182974815368652,1983-02-23
1.2320634126663208,1983-02-24
1.2458289861679077,1983-02-25
1.2527121305465698,1983-02-28
1.273361086845398,1983-03-01
1.259595274925232,1983-03-02
1.2664786577224731,1983-03-03
1.2664786577224731,1983-03-04
1.2802441120147705,1983-03-07
1.273361086845398,1983-03-08
1.2802441120147705,1983-03-09
1.2389463186264038,1983-03-10
1.2527121305465698,1983-03-11
1.2527121305465698,1983-03-14
1.2664786577224731,1983-03-15
1.259595274925232,1983-03-16
1.259595274925232,1983-03-17
1.259595274925232,1983-03-18
1.2664786577224731,1983-03-21
1.2664786577224731,1983-03-22
1.259595274925232,1983-03-23
1.259595274925232,1983-03-24
1.2458289861679077,1983-03-25
1.2458289861679077,1983-03-28
1.2458289861679077,1983-03-29
1.2527121305465698,1983-03-30
1.2389463186264038,1983-03-31
1.2527121305465698,1983-04-04
1.2802441120147705,1983-04-05
1.273361086845398,1983-04-06
1.2802441120147705,1983-04-07
1.2802441120147705,1983-04-08
1.294010877609253,1983-04-11
1.300893783569336,1983-04-12
1.300893783569336,1983-04-13
1.300893783569336,1983-04-14
1.300893783569336,1983-04-15
1.300893783569336,1983-04-18
1.294010877609253,1983-04-19
1.3146594762802124,1983-04-20
1.294010877609253,1983-04-21
1.300893783569336,1983-04-22
1.300893783569336,1983-04-25
1.3077760934829712,1983-04-26
1.294010877609253,1983-04-27
1.2871276140213013,1983-04-28
1.273361086845398,1983-04-29
1.2802441120147705,1983-05-02
1.2871276140213013,1983-05-03
1.300893783569336,1983-05-04
1.300893783569336,1983-05-05
1.3215420246124268,1983-05-06
1.300893783569336,1983-05-09
1.3077760934829712,1983-05-10
1.300893783569336,1983-05-11
1.300893783569336,1983-05-12
1.294010877609253,1983-05-13
1.2838526964187622,1983-05-16
1.2838526964187622,1983-05-17
1.290906548500061,1983-05-18
1.290906548500061,1983-05-19
1.290906548500061,1983-05-20
1.290906548500061,1983-05-23
1.3120696544647217,1983-05-24
1.290906548500061,1983-05-25
1.297960638999939,1983-05-26
1.305015206336975,1983-05-27
1.297960638999939,1983-05-31
1.290906548500061,1983-06-01
1.297960638999939,1983-06-02
1.297960638999939,1983-06-03
1.290906548500061,1983-06-06
1.290906548500061,1983-06-07
1.2767980098724365,1983-06-08
1.2697436809539795,1983-06-09
1.2767980098724365,1983-06-10
1.290906548500061,1983-06-13
1.2767980098724365,1983-06-14
1.2838526964187622,1983-06-15
1.2838526964187622,1983-06-16
1.290906548500061,1983-06-17
1.2767980098724365,1983-06-20
1.2767980098724365,1983-06-21
1.2838526964187622,1983-06-22
1.2767980098724365,1983-06-23
1.2697436809539795,1983-06-24
1.2767980098724365,1983-06-27
1.2767980098724365,1983-06-28
1.2767980098724365,1983-06-29
1.2838526964187622,1983-06-30
1.2697436809539795,1983-07-01
1.2697436809539795,1983-07-05
1.2767980098724365,1983-07-06
1.290906548500061,1983-07-07
1.290906548500061,1983-07-08
1.3120696544647217,1983-07-11
1.297960638999939,1983-07-12
1.305015206336975,1983-07-13
1.305015206336975,1983-07-14
1.297960638999939,1983-07-15
1.3120696544647217,1983-07-18
1.3191232681274414,1983-07-19
1.3261773586273193,1983-07-20
1.3332319259643555,1983-07-21
1.3261773586273193,1983-07-22
1.3191232681274414,1983-07-25
1.3191232681274414,1983-07-26
1.305015206336975,1983-07-27
1.2767980098724365,1983-07-28
1.2838526964187622,1983-07-29
1.2767980098724365,1983-08-01
1.297960638999939,1983-08-02
1.297960638999939,1983-08-03
1.290906548500061,1983-08-04
1.290906548500061,1983-08-05
1.2767980098724365,1983-08-08
1.2767980098724365,1983-08-09
1.2697436809539795,1983-08-10
1.2697436809539795,1983-08-11
1.2767980098724365,1983-08-12
1.2747701406478882,1983-08-15
1.2747701406478882,1983-08-16
1.2747701406478882,1983-08-17
1.2675273418426514,1983-08-18
1.2675273418426514,1983-08-19
1.2747701406478882,1983-08-22
1.2675273418426514,1983-08-23
1.2675273418426514,1983-08-24
1.2675273418426514,1983-08-25
1.2747701406478882,1983-08-26
1.2675273418426514,1983-08-29
1.2675273418426514,1983-08-30
1.2747701406478882,1983-08-31
1.2747701406478882,1983-09-01
1.282012939453125,1983-09-02
1.2892566919326782,1983-09-06
1.2964996099472046,1983-09-07
1.2964996099472046,1983-09-08
1.3182283639907837,1983-09-09
1.3327149152755737,1983-09-12
1.339957594871521,1983-09-13
1.339957594871521,1983-09-14
1.3327149152755737,1983-09-15
1.3544433116912842,1983-09-16
1.3544433116912842,1983-09-19
