HWM,Date
15.18979263305664,2020-07-02
15.61641788482666,2020-07-06
15.02112865447998,2020-07-07
15.209637641906738,2020-07-08
14.654034614562988,2020-07-09
15.209637641906738,2020-07-10
15.110420227050781,2020-07-13
15.56680965423584,2020-07-14
16.56888198852539,2020-07-15
16.072805404663086,2020-07-16
16.320842742919922,2020-07-17
15.556888580322266,2020-07-20
15.973589897155762,2020-07-21
16.013275146484375,2020-07-22
15.626338005065918,2020-07-23
15.42790699005127,2020-07-24
15.120342254638672,2020-07-27
15.199714660644531,2020-07-28
15.15010929107666,2020-07-29
15.011205673217773,2020-07-30
14.66395378112793,2020-07-31
15.011205673217773,2020-08-03
14.902070045471191,2020-08-04
15.953746795654297,2020-08-05
17.144325256347656,2020-08-06
16.82683563232422,2020-08-07
17.769380569458008,2020-08-10
18.136474609375,2020-08-11
17.947965621948242,2020-08-12
17.342756271362305,2020-08-13
17.41220474243164,2020-08-14
17.21377944946289,2020-08-17
16.79707145690918,2020-08-18
16.985584259033203,2020-08-19
16.80699348449707,2020-08-20
16.777231216430664,2020-08-21
17.303068161010742,2020-08-24
17.303068161010742,2020-08-25
17.055034637451172,2020-08-26
17.293148040771484,2020-08-27
17.86859703063965,2020-08-28
17.382444381713867,2020-08-31
17.402286529541016,2020-09-01
18.196002960205078,2020-09-02
17.590791702270508,2020-09-03
17.561025619506836,2020-09-04
17.164167404174805,2020-09-08
16.985584259033203,2020-09-09
16.846681594848633,2020-09-10
17.66024398803711,2020-09-11
18.2456111907959,2020-09-14
18.0670223236084,2020-09-15
18.632551193237305,2020-09-16
18.344825744628906,2020-09-17
17.561025619506836,2020-09-18
16.747465133666992,2020-09-21
16.945894241333008,2020-09-22
16.310922622680664,2020-09-23
16.340682983398438,2020-09-24
16.539113998413086,2020-09-25
17.055034637451172,2020-09-28
17.164167404174805,2020-09-29
16.588722229003906,2020-09-30
17.094715118408203,2020-10-01
17.739612579345703,2020-10-02
18.037256240844727,2020-10-05
17.392362594604492,2020-10-06
17.967809677124023,2020-10-07
18.58294105529785,2020-10-08
18.15631675720215,2020-10-09
18.047183990478516,2020-10-12
17.709850311279297,2020-10-13
18.11663055419922,2020-10-14
18.354747772216797,2020-10-15
18.444042205810547,2020-10-16
18.463886260986328,2020-10-19
18.076946258544922,2020-10-20
17.997573852539062,2020-10-21
18.702001571655273,2020-10-22
18.80121421813965,2020-10-23
18.136474609375,2020-10-26
17.392362594604492,2020-10-27
16.549036026000977,2020-10-28
17.074874877929688,2020-10-29
17.114559173583984,2020-10-30
17.709850311279297,2020-11-02
18.48372459411621,2020-11-03
18.0273380279541,2020-11-04
18.692075729370117,2020-11-05
18.702001571655273,2020-11-06
22.253889083862305,2020-11-09
22.819412231445312,2020-11-10
22.10506820678711,2020-11-11
21.271665573120117,2020-11-12
22.184438705444336,2020-11-13
22.998003005981445,2020-11-16
23.315488815307617,2020-11-17
23.007923126220703,2020-11-18
23.384939193725586,2020-11-19
23.7619571685791,2020-11-20
24.129051208496094,2020-11-23
25.041828155517578,2020-11-24
24.35724449157715,2020-11-25
24.406850814819336,2020-11-27
23.275802612304688,2020-11-30
23.583370208740234,2020-12-01
24.069522857666016,2020-12-02
24.853317260742188,2020-12-03
25.170808792114258,2020-12-04
25.3791561126709,2020-12-07
25.25018310546875,2020-12-08
25.25018310546875,2020-12-09
25.924840927124023,2020-12-10
26.222482681274414,2020-12-11
26.599502563476562,2020-12-14
26.728479385375977,2020-12-15
26.619342803955078,2020-12-16
26.748323440551758,2020-12-17
27.055889129638672,2020-12-18
26.252248764038086,2020-12-21
26.252248764038086,2020-12-22
27.55196189880371,2020-12-23
27.16502571105957,2020-12-24
27.512277603149414,2020-12-28
27.750391006469727,2020-12-29
28.1373291015625,2020-12-30
28.31591796875,2020-12-31
26.659029006958008,2021-01-04
27.69086265563965,2021-01-05
27.80992317199707,2021-01-06
27.522199630737305,2021-01-07
27.69086265563965,2021-01-08
27.988510131835938,2021-01-11
28.643327713012695,2021-01-12
27.909135818481445,2021-01-13
28.36552619934082,2021-01-14
27.730552673339844,2021-01-15
27.532119750976562,2021-01-19
27.184865951538086,2021-01-20
26.708635330200195,2021-01-21
26.549894332885742,2021-01-22
25.627195358276367,2021-01-25
24.803714752197266,2021-01-26
23.414705276489258,2021-01-27
24.565595626831055,2021-01-28
24.387008666992188,2021-01-29
24.853317260742188,2021-02-01
25.904996871948242,2021-02-02
26.649106979370117,2021-02-03
27.12533950805664,2021-02-04
26.916988372802734,2021-02-05
27.522199630737305,2021-02-08
27.54203987121582,2021-02-09
28.10756492614746,2021-02-10
28.524267196655273,2021-02-11
28.057960510253906,2021-02-12
28.15717315673828,2021-02-16
28.415130615234375,2021-02-17
27.591650009155273,2021-02-18
28.45482063293457,2021-02-19
28.4250545501709,2021-02-22
28.85167694091797,2021-02-23
29.903352737426758,2021-02-24
28.127410888671875,2021-02-25
27.88929557800293,2021-02-26
28.722700119018555,2021-03-01
28.75246238708496,2021-03-02
30.062097549438477,2021-03-03
29.3179874420166,2021-03-04
30.13155174255371,2021-03-05
29.575946807861328,2021-03-08
29.526338577270508,2021-03-09
31.20306968688965,2021-03-10
31.381656646728516,2021-03-11
31.302282333374023,2021-03-12
31.57016372680664,2021-03-15
30.895503997802734,2021-03-16
31.907493591308594,2021-03-17
31.510637283325195,2021-03-18
31.57016372680664,2021-03-19
31.302282333374023,2021-03-22
30.13155174255371,2021-03-23
30.111703872680664,2021-03-24
31.103853225708008,2021-03-25
31.73883056640625,2021-03-26
31.272523880004883,2021-03-29
31.510637283325195,2021-03-30
31.877731323242188,2021-03-31
31.57016372680664,2021-04-01
31.818199157714844,2021-04-05
31.153461456298828,2021-04-06
31.550321578979492,2021-04-07
31.56024169921875,2021-04-08
31.976945877075195,2021-04-09
32.06624221801758,2021-04-12
31.887651443481445,2021-04-13
32.294429779052734,2021-04-14
32.09600067138672,2021-04-15
32.44325637817383,2021-04-16
32.314273834228516,2021-04-19
30.756603240966797,2021-04-20
31.67930030822754,2021-04-21
31.17330551147461,2021-04-22
31.709064483642578,2021-04-23
31.967023849487305,2021-04-26
31.778514862060547,2021-04-27
31.867807388305664,2021-04-28
31.887651443481445,2021-04-29
31.709064483642578,2021-04-30
31.778514862060547,2021-05-03
31.937265396118164,2021-05-04
32.09600067138672,2021-05-05
31.95709991455078,2021-05-06
33.306427001953125,2021-05-07
32.324195861816406,2021-05-10
32.14561080932617,2021-05-11
31.629690170288086,2021-05-12
32.09600067138672,2021-05-13
32.98893737792969,2021-05-14
33.44532012939453,2021-05-17
33.45524215698242,2021-05-18
33.32626724243164,2021-05-19
33.524696350097656,2021-05-20
33.494930267333984,2021-05-21
33.772735595703125,2021-05-24
33.50485610961914,2021-05-25
33.752891540527344,2021-05-26
35.20143127441406,2021-05-27
35.20143127441406,2021-05-28
35.330406188964844,2021-06-01
35.13197708129883,2021-06-02
34.55653381347656,2021-06-03
34.92362594604492,2021-06-04
35.02284622192383,2021-06-07
35.449459075927734,2021-06-08
34.75495910644531,2021-06-09
34.73511505126953,2021-06-10
35.0922966003418,2021-06-11
34.68551254272461,2021-06-14
34.73511505126953,2021-06-15
34.65574645996094,2021-06-16
33.752891540527344,2021-06-17
32.92940902709961,2021-06-18
33.8025016784668,2021-06-21
33.544532775878906,2021-06-22
33.544532775878906,2021-06-23
34.308494567871094,2021-06-24
34.56645584106445,2021-06-25
33.61398696899414,2021-06-28
33.4056396484375,2021-06-29
34.199363708496094,2021-06-30
34.34817886352539,2021-07-01
34.16958999633789,2021-07-02
33.246891021728516,2021-07-06
32.9790153503418,2021-07-07
32.681365966796875,2021-07-08
33.68343734741211,2021-07-09
33.604068756103516,2021-07-12
32.63176345825195,2021-07-13
32.54246520996094,2021-07-14
32.1555290222168,2021-07-15
31.411422729492188,2021-07-16
30.250608444213867,2021-07-19
31.639616012573242,2021-07-20
32.611915588378906,2021-07-21
32.0761604309082,2021-07-22
32.12576675415039,2021-07-23
32.25474166870117,2021-07-26
32.4730110168457,2021-07-27
32.55239486694336,2021-07-28
32.840110778808594,2021-07-29
32.56230926513672,2021-07-30
32.4730110168457,2021-08-02
32.740901947021484,2021-08-03
30.458959579467773,2021-08-04
31.42197036743164,2021-08-05
31.511323928833008,2021-08-06
31.332616806030273,2021-08-09
32.06728744506836,2021-08-10
32.77217102050781,2021-08-11
32.44454574584961,2021-08-12
31.88858413696289,2021-08-13
31.749591827392578,2021-08-16
31.25319480895996,2021-08-17
31.997793197631836,2021-08-18
31.521249771118164,2021-08-19
31.580814361572266,2021-08-20
31.96800994873047,2021-08-23
32.28569793701172,2021-08-24
32.702674865722656,2021-08-25
31.977933883666992,2021-08-26
32.55375671386719,2021-08-27
31.55103302001953,2021-08-30
31.521249771118164,2021-08-31
31.670167922973633,2021-09-01
31.660242080688477,2021-09-02
31.14398956298828,2021-09-03
31.03478240966797,2021-09-07
30.866004943847656,2021-09-08
31.441823959350586,2021-09-09
30.995065689086914,2021-09-10
32.01764678955078,2021-09-13
31.362401962280273,2021-09-14
31.779376983642578,2021-09-15
31.213483810424805,2021-09-16
30.766725540161133,2021-09-17
30.717084884643555,2021-09-20
30.379535675048828,2021-09-21
30.885862350463867,2021-09-22
31.481534957885742,2021-09-23
31.302837371826172,2021-09-24
32.76224899291992,2021-09-27
32.176490783691406,2021-09-28
31.680097579956055,2021-09-29
30.97521209716797,2021-09-30
32.19635009765625,2021-10-01
31.65030860900879,2021-10-04
31.87865447998047,2021-10-05
31.729734420776367,2021-10-06
31.9084415435791,2021-10-07
31.41204261779785,2021-10-08
31.193626403808594,2021-10-11
31.18369483947754,2021-10-12
31.12413215637207,2021-10-13
30.667444229125977,2021-10-14
31.10427474975586,2021-10-15
30.677371978759766,2021-10-18
30.657512664794922,2021-10-19
30.717084884643555,2021-10-20
30.498668670654297,2021-10-21
30.240543365478516,2021-10-22
30.151195526123047,2021-10-25
29.7441463470459,2021-10-26
29.168323516845703,2021-10-27
29.486019134521484,2021-10-28
29.476091384887695,2021-10-29
30.280256271362305,2021-11-01
30.45895767211914,2021-11-02
30.210758209228516,2021-11-03
30.79689598083496,2021-11-04
33.181175231933594,2021-11-05
32.54536056518555,2021-11-08
32.873199462890625,2021-11-09
32.07843780517578,2021-11-10
31.79034423828125,2021-11-11
31.76053810119629,2021-11-12
32.83346176147461,2021-11-15
31.502239227294922,2021-11-16
31.27375030517578,2021-11-17
31.114797592163086,2021-11-18
29.982271194458008,2021-11-19
30.08160972595215,2021-11-22
30.578336715698242,2021-11-23
30.528661727905273,2021-11-24
28.561635971069336,2021-11-26
28.31327247619629,2021-11-29
27.945697784423828,2021-11-30
27.23041343688965,2021-12-01
28.611310958862305,2021-12-02
28.869604110717773,2021-12-03
30.230628967285156,2021-12-06
30.628009796142578,2021-12-07
30.87636947631836,2021-12-08
30.647878646850586,2021-12-09
30.657814025878906,2021-12-10
29.882923126220703,2021-12-13
29.48554229736328,2021-12-14
29.79351043701172,2021-12-15
29.286853790283203,2021-12-16
29.763708114624023,2021-12-17
29.068294525146484,2021-12-20
30.38957977294922,2021-12-21
30.10148048400879,2021-12-22
30.926040649414062,2021-12-23
31.144601821899414,2021-12-27
31.432701110839844,2021-12-28
31.422765731811523,2021-12-29
31.432701110839844,2021-12-30
31.621458053588867,2021-12-31
32.11818313598633,2022-01-03
33.31032180786133,2022-01-04
33.10169219970703,2022-01-05
33.42953109741211,2022-01-06
33.787174224853516,2022-01-07
33.75736618041992,2022-01-10
33.697757720947266,2022-01-11
33.687828063964844,2022-01-12
34.154754638671875,2022-01-13
34.84022903442383,2022-01-14
34.09514236450195,2022-01-18
33.60836410522461,2022-01-19
33.35999298095703,2022-01-20
32.41621780395508,2022-01-21
32.60496520996094,2022-01-24
32.018836975097656,2022-01-25
31.412830352783203,2022-01-26
30.439252853393555,2022-01-27
30.558467864990234,2022-01-28
30.88630485534668,2022-01-31
31.412830352783203,2022-02-01
32.3963508605957,2022-02-02
32.32676315307617,2022-02-03
31.988780975341797,2022-02-04
32.63492202758789,2022-02-07
33.310874938964844,2022-02-08
34.26518249511719,2022-02-09
34.35464096069336,2022-02-10
34.13594436645508,2022-02-11
33.8675537109375,2022-02-14
34.78208541870117,2022-02-15
35.5176887512207,2022-02-16
34.77214431762695,2022-02-17
34.35464096069336,2022-02-18
34.20553207397461,2022-02-22
33.60909652709961,2022-02-23
34.17571258544922,2022-02-24
35.537567138671875,2022-02-25
35.70656204223633,2022-02-28
32.91325759887695,2022-03-01
34.92125701904297,2022-03-02
34.642913818359375,2022-03-03
33.648860931396484,2022-03-04
32.227352142333984,2022-03-07
32.73433303833008,2022-03-08
33.77808380126953,2022-03-09
34.07630157470703,2022-03-10
33.52957534790039,2022-03-11
33.221412658691406,2022-03-14
33.897369384765625,2022-03-15
34.722442626953125,2022-03-16
34.73237991333008,2022-03-17
35.5176887512207,2022-03-18
35.66680145263672,2022-03-21
37.09823989868164,2022-03-22
36.511749267578125,2022-03-23
36.80002975463867,2022-03-24
36.78014373779297,2022-03-25
36.273170471191406,2022-03-28
36.660850524902344,2022-03-29
36.22346878051758,2022-03-30
35.7264404296875,2022-03-31
36.104183197021484,2022-04-01
35.607154846191406,2022-04-04
34.24530029296875,2022-04-05
33.95701217651367,2022-04-06
34.21547317504883,2022-04-07
34.314884185791016,2022-04-08
34.0265998840332,2022-04-11
34.47392654418945,2022-04-12
35.07036590576172,2022-04-13
35.2691764831543,2022-04-14
35.22941207885742,2022-04-18
36.42228317260742,2022-04-19
36.621097564697266,2022-04-20
35.45804214477539,2022-04-21
34.75226593017578,2022-04-22
34.613094329833984,2022-04-25
34.05642318725586,2022-04-26
34.19559860229492,2022-04-27
34.7423210144043,2022-04-28
33.91725540161133,2022-04-29
33.638919830322266,2022-05-02
34.78208541870117,2022-05-03
36.34275817871094,2022-05-04
35.22880554199219,2022-05-05
34.84090805053711,2022-05-06
33.09041213989258,2022-05-09
33.796573638916016,2022-05-10
33.358951568603516,2022-05-11
32.67267608642578,2022-05-12
33.60760498046875,2022-05-13
33.87614440917969,2022-05-16
35.04977798461914,2022-05-17
33.40868377685547,2022-05-18
33.26943588256836,2022-05-19
32.98099899291992,2022-05-20
34.11484909057617,2022-05-23
33.52803039550781,2022-05-24
33.76673889160156,2022-05-25
34.42317199707031,2022-05-26
35.83551025390625,2022-05-27
35.576908111572266,2022-05-31
35.487396240234375,2022-06-01
36.79032897949219,2022-06-02
36.43227005004883,2022-06-03
36.45216751098633,2022-06-06
37.22795486450195,2022-06-07
36.27313232421875,2022-06-08
34.98015594482422,2022-06-09
33.796573638916016,2022-06-10
32.0162353515625,2022-06-13
32.026187896728516,2022-06-14
32.53342819213867,2022-06-15
30.63374137878418,2022-06-16
31.349857330322266,2022-06-17
31.489099502563477,2022-06-21
31.260339736938477,2022-06-22
30.53428077697754,2022-06-23
32.00629425048828,2022-06-24
31.62834358215332,2022-06-27
31.70791244506836,2022-06-28
31.15093421936035,2022-06-29
31.280235290527344,2022-06-30
31.62834358215332,2022-07-01
30.9321231842041,2022-07-05
31.767589569091797,2022-07-06
32.37429428100586,2022-07-07
32.563270568847656,2022-07-08
32.76219177246094,2022-07-11
33.22964859008789,2022-07-12
33.000892639160156,2022-07-13
32.8715934753418,2022-07-14
33.140140533447266,2022-07-15
32.82186508178711,2022-07-18
34.29387283325195,2022-07-19
34.66188049316406,2022-07-20
34.56241989135742,2022-07-21
34.174522399902344,2022-07-22
34.641990661621094,2022-07-25
34.641990661621094,2022-07-26
34.98015594482422,2022-07-27
35.845458984375,2022-07-28
36.929569244384766,2022-07-29
37.14838409423828,2022-08-01
36.99919891357422,2022-08-02
37.029029846191406,2022-08-03
36.92951965332031,2022-08-04
36.879764556884766,2022-08-05
37.3773307800293,2022-08-08
37.25791549682617,2022-08-09
37.725624084472656,2022-08-10
38.04407501220703,2022-08-11
38.362518310546875,2022-08-12
38.53169250488281,2022-08-15
38.54164505004883,2022-08-16
38.26300048828125,2022-08-17
38.2530517578125,2022-08-18
37.417137145996094,2022-08-19
36.302589416503906,2022-08-22
36.501609802246094,2022-08-23
36.849910736083984,2022-08-24
37.59626007080078,2022-08-25
36.48170852661133,2022-08-26
36.4219970703125,2022-08-29
35.695552825927734,2022-08-30
35.257686614990234,2022-08-31
34.87953567504883,2022-09-01
34.84968185424805,2022-09-02
34.56109619140625,2022-09-06
35.18803024291992,2022-09-07
35.67564392089844,2022-09-08
36.23292541503906,2022-09-09
36.8399543762207,2022-09-12
35.02880859375,2022-09-13
35.14822769165039,2022-09-14
34.123233795166016,2022-09-15
33.44654083251953,2022-09-16
34.0535774230957,2022-09-19
34.113285064697266,2022-09-20
33.267417907714844,2022-09-21
32.630523681640625,2022-09-22
31.67519760131836,2022-09-23
30.889039993286133,2022-09-26
30.948747634887695,2022-09-27
31.695100784301758,2022-09-28
30.789527893066406,2022-09-29
30.77957534790039,2022-09-30
31.93393325805664,2022-10-03
33.34702682495117,2022-10-04
33.16790771484375,2022-10-05
33.03853225708008,2022-10-06
32.381744384765625,2022-10-07
32.77980041503906,2022-10-10
32.839508056640625,2022-10-11
31.953838348388672,2022-10-12
32.730045318603516,2022-10-13
32.132957458496094,2022-10-14
32.76984786987305,2022-10-17
33.44654083251953,2022-10-18
34.07347869873047,2022-10-19
33.854549407958984,2022-10-20
35.19797897338867,2022-10-21
35.22783660888672,2022-10-24
35.397010803222656,2022-10-25
34.54119110107422,2022-10-26
34.91934585571289,2022-10-27
35.99408721923828,2022-10-28
35.37710952758789,2022-10-31
36.312538146972656,2022-11-01
35.16812515258789,2022-11-02
35.098388671875,2022-11-03
35.905364990234375,2022-11-04
36.473228454589844,2022-11-07
36.702369689941406,2022-11-08
36.20423889160156,2022-11-09
38.15692138671875,2022-11-10
37.29016876220703,2022-11-11
36.51308822631836,2022-11-14
36.413455963134766,2022-11-15
36.702369689941406,2022-11-16
36.33375549316406,2022-11-17
36.961402893066406,2022-11-18
37.130767822265625,2022-11-21
38.08718490600586,2022-11-22
37.877960205078125,2022-11-23
37.897891998291016,2022-11-25
36.891666412353516,2022-11-28
37.080955505371094,2022-11-29
37.52927017211914,2022-11-30
38.26650619506836,2022-12-01
38.93400573730469,2022-12-02
38.39602279663086,2022-12-05
37.7285270690918,2022-12-06
37.7285270690918,2022-12-07
37.49938201904297,2022-12-08
37.85803985595703,2022-12-09
38.7347526550293,2022-12-12
39.06351852416992,2022-12-13
38.85430145263672,2022-12-14
37.788299560546875,2022-12-15
37.98755645751953,2022-12-16
37.439613342285156,2022-12-19
38.136993408203125,2022-12-20
38.904117584228516,2022-12-21
38.39602279663086,2022-12-22
38.91408157348633,2022-12-23
39.25281524658203,2022-12-27
38.57535171508789,2022-12-28
39.24284744262695,2022-12-29
39.26277160644531,2022-12-30
38.91408157348633,2023-01-03
39.40224838256836,2023-01-04
39.17310333251953,2023-01-05
40.3088493347168,2023-01-06
39.93027114868164,2023-01-09
40.39851379394531,2023-01-10
40.239105224609375,2023-01-11
40.51806640625,2023-01-12
40.5977668762207,2023-01-13
40.458290100097656,2023-01-17
39.382320404052734,2023-01-18
38.28643035888672,2023-01-19
38.555423736572266,2023-01-20
39.28269577026367,2023-01-23
39.26277160644531,2023-01-24
39.4620246887207,2023-01-25
40.667503356933594,2023-01-26
40.24907684326172,2023-01-27
40.039859771728516,2023-01-30
40.53799057006836,2023-01-31
40.43836212158203,2023-02-01
40.079708099365234,2023-02-02
39.71109390258789,2023-02-03
39.81071853637695,2023-02-06
40.70735549926758,2023-02-07
40.68743133544922,2023-02-08
40.33839416503906,2023-02-09
40.408203125,2023-02-10
40.9666633605957,2023-02-13
42.901302337646484,2023-02-14
43.290225982666016,2023-02-15
42.83150100708008,2023-02-16
42.901302337646484,2023-02-17
41.973873138427734,2023-02-21
41.874149322509766,2023-02-22
41.91403579711914,2023-02-23
41.8442268371582,2023-02-24
42.20323944091797,2023-02-27
42.063621520996094,2023-02-28
42.68191146850586,2023-03-01
43.23039245605469,2023-03-02
43.62928771972656,2023-03-03
43.63926315307617,2023-03-06
43.23039245605469,2023-03-07
43.60934829711914,2023-03-08
41.94395446777344,2023-03-09
40.72732162475586,2023-03-10
39.9195556640625,2023-03-13
40.667484283447266,2023-03-14
39.27134704589844,2023-03-15
40.33839416503906,2023-03-16
39.10181427001953,2023-03-17
39.371070861816406,2023-03-20
40.43811798095703,2023-03-21
40.39822769165039,2023-03-22
40.0791130065918,2023-03-23
40.138946533203125,2023-03-24
40.64754104614258,2023-03-27
41.00654602050781,2023-03-28
41.694644927978516,2023-03-29
41.82428741455078,2023-03-30
42.25309753417969,2023-03-31
42.851444244384766,2023-04-03
42.003787994384766,2023-04-04
41.99381637573242,2023-04-05
41.43535614013672,2023-04-06
42.003787994384766,2023-04-10
42.54229736328125,2023-04-11
43.290225982666016,2023-04-12
43.399925231933594,2023-04-13
42.422630310058594,2023-04-14
42.7517204284668,2023-04-17
43.2403678894043,2023-04-18
43.160587310791016,2023-04-19
43.080806732177734,2023-04-20
42.811553955078125,2023-04-21
43.15061569213867,2023-04-24
42.87138748168945,2023-04-25
42.29298782348633,2023-04-26
43.60934829711914,2023-04-27
44.16780471801758,2023-04-28
44.177772521972656,2023-05-01
44.8359489440918,2023-05-02
44.57666778564453,2023-05-03
43.18926239013672,2023-05-04
43.91790008544922,2023-05-05
43.72825622558594,2023-05-08
44.676483154296875,2023-05-09
44.17741394042969,2023-05-10
43.87797546386719,2023-05-11
43.87797546386719,2023-05-12
44.4469108581543,2023-05-15
44.15745544433594,2023-05-16
44.586647033691406,2023-05-17
45.095699310302734,2023-05-18
44.8761100769043,2023-05-19
44.73637008666992,2023-05-22
43.68832778930664,2023-05-23
43.15932083129883,2023-05-24
43.17927932739258,2023-05-25
43.41883087158203,2023-05-26
43.39887237548828,2023-05-30
42.67023468017578,2023-05-31
43.64840316772461,2023-06-01
45.04579162597656,2023-06-02
44.716407775878906,2023-06-05
45.20549392700195,2023-06-06
46.08384704589844,2023-06-07
46.26351547241211,2023-06-08
45.854278564453125,2023-06-09
46.093833923339844,2023-06-12
45.92414855957031,2023-06-13
45.61473083496094,2023-06-14
45.954097747802734,2023-06-15
45.89420700073242,2023-06-16
46.48310470581055,2023-06-20
47.07200241088867,2023-06-21
46.47312545776367,2023-06-22
46.26351547241211,2023-06-23
46.592899322509766,2023-06-26
48.010250091552734,2023-06-27
48.02022933959961,2023-06-28
48.66901779174805,2023-06-29
49.467525482177734,2023-06-30
49.038330078125,2023-07-03
48.80875778198242,2023-07-05
48.858665466308594,2023-07-06
49.30782699584961,2023-07-07
50.14625930786133,2023-07-10
50.60540008544922,2023-07-11
49.56733703613281,2023-07-12
49.61724853515625,2023-07-13
49.30782699584961,2023-07-14
50.1063346862793,2023-07-17
50.00651931762695,2023-07-18
49.64719009399414,2023-07-19
50.29597473144531,2023-07-20
49.816871643066406,2023-07-21
49.9765739440918,2023-07-24
50.12629318237305,2023-07-25
50.38581085205078,2023-07-26
50.086368560791016,2023-07-27
50.33590316772461,2023-07-28
51.044578552246094,2023-07-31
48.89859390258789,2023-08-01
47.96034240722656,2023-08-02
48.130165100097656,2023-08-03
48.999267578125,2023-08-04
50.39781951904297,2023-08-07
50.4477653503418,2023-08-08
49.738502502441406,2023-08-09
49.788448333740234,2023-08-10
49.38886260986328,2023-08-11
49.169090270996094,2023-08-14
48.71955490112305,2023-08-15
48.79947280883789,2023-08-16
48.559722900390625,2023-08-17
48.72954559326172,2023-08-18
48.5197639465332,2023-08-21
48.6396369934082,2023-08-22
49.08917236328125,2023-08-23
48.070228576660156,2023-08-24
48.130165100097656,2023-08-25
48.80946350097656,2023-08-28
49.25899887084961,2023-08-29
49.668575286865234,2023-08-30
49.4188346862793,2023-08-31
49.63860321044922,2023-09-01
48.260032653808594,2023-09-05
48.37990951538086,2023-09-06
48.150146484375,2023-09-07
47.60071563720703,2023-09-08
47.79051971435547,2023-09-11
47.6706428527832,2023-09-12
47.031307220458984,2023-09-13
47.04129409790039,2023-09-14
46.631717681884766,2023-09-15
47.04129409790039,2023-09-18
47.07126235961914,2023-09-19
46.49186325073242,2023-09-20
46.0223503112793,2023-09-21
45.752628326416016,2023-09-22
46.25210952758789,2023-09-25
45.76261901855469,2023-09-26
46.03234100341797,2023-09-27
46.431922912597656,2023-09-28
46.20216369628906,2023-09-29
45.37302017211914,2023-10-02
45.47291946411133,2023-10-03
45.67271041870117,2023-10-04
45.58280563354492,2023-10-05
45.91246032714844,2023-10-06
46.371986389160156,2023-10-09
46.41194534301758,2023-10-10
46.42193603515625,2023-10-11
45.402992248535156,2023-10-12
44.32410430908203,2023-10-13
44.55386734008789,2023-10-16
45.19321060180664,2023-10-17
44.30412673950195,2023-10-18
43.66478729248047,2023-10-19
43.39506912231445,2023-10-20
43.50495529174805,2023-10-23
43.45500564575195,2023-10-24
43.18528747558594,2023-10-25
43.42504119873047,2023-10-26
43.045433044433594,2023-10-27
43.554901123046875,2023-10-30
44.054386138916016,2023-10-31
44.67374801635742,2023-11-01
48.20009231567383,2023-11-02
47.93037414550781,2023-11-03
48.679595947265625,2023-11-06
48.22007369995117,2023-11-07
48.290000915527344,2023-11-08
48.7599983215332,2023-11-09
49.54999923706055,2023-11-10
50.34000015258789,2023-11-13
51.5099983215332,2023-11-14
51.54999923706055,2023-11-15
51.529998779296875,2023-11-16
51.470001220703125,2023-11-17
51.47999954223633,2023-11-20
52.02000045776367,2023-11-21
52.279998779296875,2023-11-22
52.27000045776367,2023-11-24
52.619998931884766,2023-11-27
51.95000076293945,2023-11-28
51.59000015258789,2023-11-29
52.599998474121094,2023-11-30
52.900001525878906,2023-12-01
52.90999984741211,2023-12-04
52.18000030517578,2023-12-05
52.310001373291016,2023-12-06
52.7400016784668,2023-12-07
53.2599983215332,2023-12-08
53.65999984741211,2023-12-11
54.13999938964844,2023-12-12
