WFC,Date
0.19775818288326263,1973-02-13
0.19600802659988403,1973-02-14
0.19250786304473877,1973-02-15
0.18988268077373505,1973-02-16
0.18900783360004425,1973-02-20
0.19075797498226166,1973-02-21
0.18857024610042572,1973-02-22
0.18594516813755035,1973-02-23
0.18638254702091217,1973-02-26
0.18725749850273132,1973-02-27
0.18682000041007996,1973-02-28
0.18769527971744537,1973-03-01
0.18857024610042572,1973-03-02
0.19250786304473877,1973-03-05
0.1916327327489853,1973-03-06
0.19075797498226166,1973-03-07
0.19425784051418304,1973-03-08
0.19513289630413055,1973-03-09
0.19513289630413055,1973-03-12
0.194695383310318,1973-03-13
0.1973205953836441,1973-03-14
0.19819580018520355,1973-03-15
0.19775818288326263,1973-03-16
0.19819580018520355,1973-03-19
0.19600802659988403,1973-03-20
0.19600802659988403,1973-03-21
0.19513289630413055,1973-03-22
0.194695383310318,1973-03-23
0.19600802659988403,1973-03-26
0.19600802659988403,1973-03-27
0.19863316416740417,1973-03-28
0.1990707665681839,1973-03-29
0.19775818288326263,1973-03-30
0.19513289630413055,1973-04-02
0.19513289630413055,1973-04-03
0.1968831568956375,1973-04-04
0.19513289630413055,1973-04-05
0.19513289630413055,1973-04-06
0.19775818288326263,1973-04-09
0.19950823485851288,1973-04-10
0.2003830373287201,1973-04-11
0.19863316416740417,1973-04-12
0.19775818288326263,1973-04-13
0.19863316416740417,1973-04-16
0.19950823485851288,1973-04-17
0.2012583315372467,1973-04-18
0.20213323831558228,1973-04-19
0.20213323831558228,1973-04-23
0.20300821959972382,1973-04-24
0.20300821959972382,1973-04-25
0.2003830373287201,1973-04-26
0.19775818288326263,1973-04-27
0.1977582573890686,1973-04-30
0.19907957315444946,1973-05-01
0.1977582573890686,1973-05-02
0.19952014088630676,1973-05-03
0.20128165185451508,1973-05-04
0.1977582573890686,1973-05-07
0.20128165185451508,1973-05-08
0.20128165185451508,1973-05-09
0.1977582573890686,1973-05-10
0.1977582573890686,1973-05-11
0.19599632918834686,1973-05-14
0.19599632918834686,1973-05-15
0.19599632918834686,1973-05-16
0.1911514699459076,1973-05-17
0.1911514699459076,1973-05-18
0.18938980996608734,1973-05-21
0.18938980996608734,1973-05-22
0.18938980996608734,1973-05-23
0.18938980996608734,1973-05-24
0.18938980996608734,1973-05-25
0.1911514699459076,1973-05-29
0.1929132044315338,1973-05-30
0.19467516243457794,1973-05-31
0.19599632918834686,1973-06-01
0.19599632918834686,1973-06-04
0.19952014088630676,1973-06-05
0.20128165185451508,1973-06-06
0.20128165185451508,1973-06-07
0.19952014088630676,1973-06-08
0.19952014088630676,1973-06-11
0.20304355025291443,1973-06-12
0.20128165185451508,1973-06-13
0.20128165185451508,1973-06-14
0.19952014088630676,1973-06-15
0.20128165185451508,1973-06-18
0.19952014088630676,1973-06-19
0.19952014088630676,1973-06-20
0.19952014088630676,1973-06-21
0.1977582573890686,1973-06-22
0.19952014088630676,1973-06-25
0.19952014088630676,1973-06-26
0.1977582573890686,1973-06-27
0.1977582573890686,1973-06-28
0.20128165185451508,1973-06-29
0.20128165185451508,1973-07-02
0.20128165185451508,1973-07-03
0.19952014088630676,1973-07-05
0.19952014088630676,1973-07-06
0.20128165185451508,1973-07-09
0.20304355025291443,1973-07-10
0.2078884392976761,1973-07-11
0.20965009927749634,1973-07-12
0.2061266452074051,1973-07-13
0.2061266452074051,1973-07-16
0.2061266452074051,1973-07-17
0.2061266452074051,1973-07-18
0.2078884392976761,1973-07-19
0.2061266452074051,1973-07-20
0.20128165185451508,1973-07-23
0.20480532944202423,1973-07-24
0.2078884392976761,1973-07-25
0.21141181886196136,1973-07-26
0.21141181886196136,1973-07-27
0.20928342640399933,1973-07-30
0.20750994980335236,1973-07-31
0.20750994980335236,1973-08-01
0.20928342640399933,1973-08-02
0.21460437774658203,1973-08-03
0.21283066272735596,1973-08-06
0.20928342640399933,1973-08-07
0.20617985725402832,1973-08-08
0.20263244211673737,1973-08-09
0.2008591592311859,1973-08-10
0.2008591592311859,1973-08-13
0.2008591592311859,1973-08-14
0.2008591592311859,1973-08-15
0.20263244211673737,1973-08-16
0.20263244211673737,1973-08-17
0.20263244211673737,1973-08-20
0.2008591592311859,1973-08-21
0.2008591592311859,1973-08-22
0.20440615713596344,1973-08-23
0.20440615713596344,1973-08-24
0.20440615713596344,1973-08-27
0.20263244211673737,1973-08-28
0.20440615713596344,1973-08-29
0.20617985725402832,1973-08-30
0.20617985725402832,1973-08-31
0.20750994980335236,1973-09-04
0.20928342640399933,1973-09-05
0.21283066272735596,1973-09-06
0.21283066272735596,1973-09-07
0.21105699241161346,1973-09-10
0.20928342640399933,1973-09-11
0.20750994980335236,1973-09-12
0.20928342640399933,1973-09-13
0.21105699241161346,1973-09-14
0.21283066272735596,1973-09-17
0.20928342640399933,1973-09-18
0.20928342640399933,1973-09-19
0.21460437774658203,1973-09-20
0.2181514948606491,1973-09-21
0.21637770533561707,1973-09-24
0.2194817066192627,1973-09-25
0.2194817066192627,1973-09-26
0.2181514948606491,1973-09-27
0.21460437774658203,1973-09-28
0.21460437774658203,1973-10-01
0.21460437774658203,1973-10-02
0.2181514948606491,1973-10-03
0.21637770533561707,1973-10-04
0.21637770533561707,1973-10-05
0.21637770533561707,1973-10-08
0.2194817066192627,1973-10-09
0.2194817066192627,1973-10-10
0.2194817066192627,1973-10-11
0.2194817066192627,1973-10-12
0.22125515341758728,1973-10-15
0.22302891314029694,1973-10-16
0.22480261325836182,1973-10-17
0.22967968881130219,1973-10-18
0.22967968881130219,1973-10-19
0.22967968881130219,1973-10-22
0.22967968881130219,1973-10-23
0.23500052094459534,1973-10-24
0.23677417635917664,1973-10-25
0.23854783177375793,1973-10-26
0.23819097876548767,1973-10-29
0.2399751991033554,1973-10-30
0.23819097876548767,1973-10-31
0.23462232947349548,1973-11-01
0.23462232947349548,1973-11-02
0.23462232947349548,1973-11-05
0.23462232947349548,1973-11-06
0.23462232947349548,1973-11-07
0.23640653491020203,1973-11-08
0.23819097876548767,1973-11-09
0.23462232947349548,1973-11-12
0.23640653491020203,1973-11-13
0.23283809423446655,1973-11-14
0.23283809423446655,1973-11-15
0.23462232947349548,1973-11-16
0.22614754736423492,1973-11-19
0.21231985092163086,1973-11-20
0.21053563058376312,1973-11-21
0.2141040861606598,1973-11-23
0.21231985092163086,1973-11-26
0.20875149965286255,1973-11-27
0.21053563058376312,1973-11-28
0.21053563058376312,1973-11-29
0.21588855981826782,1973-11-30
0.2141040861606598,1973-12-03
0.2141040861606598,1973-12-04
0.2141040861606598,1973-12-05
0.21053563058376312,1973-12-06
0.21053563058376312,1973-12-07
0.21053563058376312,1973-12-10
0.21231985092163086,1973-12-11
0.20741353929042816,1973-12-12
0.20562919974327087,1973-12-13
0.21053563058376312,1973-12-14
0.20875149965286255,1973-12-17
0.2141040861606598,1973-12-18
0.21231985092163086,1973-12-19
0.2141040861606598,1973-12-20
0.21231985092163086,1973-12-21
0.2141040861606598,1973-12-24
0.2141040861606598,1973-12-26
0.2141040861606598,1973-12-27
0.21588855981826782,1973-12-28
0.21588855981826782,1973-12-31
0.21588855981826782,1974-01-02
0.22257909178733826,1974-01-03
0.22614754736423492,1974-01-04
0.22436335682868958,1974-01-07
0.22614754736423492,1974-01-08
0.22971579432487488,1974-01-09
0.22793154418468475,1974-01-10
0.22614754736423492,1974-01-11
0.22436335682868958,1974-01-14
0.22436335682868958,1974-01-15
0.22614754736423492,1974-01-16
0.22614754736423492,1974-01-17
0.22614754736423492,1974-01-18
0.22793154418468475,1974-01-21
0.22971579432487488,1974-01-22
0.22971579432487488,1974-01-23
0.22971579432487488,1974-01-24
0.22793154418468475,1974-01-25
0.2275725156068802,1974-01-28
0.2275725156068802,1974-01-29
0.23116351664066315,1974-01-30
0.23116351664066315,1974-01-31
0.23251007497310638,1974-02-01
0.23430535197257996,1974-02-04
0.23251007497310638,1974-02-05
0.23251007497310638,1974-02-06
0.23251007497310638,1974-02-07
0.23251007497310638,1974-02-08
0.23251007497310638,1974-02-11
0.2275725156068802,1974-02-12
0.23116351664066315,1974-02-13
0.22936809062957764,1974-02-14
0.2275725156068802,1974-02-15
0.22936809062957764,1974-02-19
0.23116351664066315,1974-02-20
0.23251007497310638,1974-02-21
0.23251007497310638,1974-02-22
0.23251007497310638,1974-02-25
0.23251007497310638,1974-02-26
0.22936809062957764,1974-02-27
0.23116351664066315,1974-02-28
0.23116351664066315,1974-03-01
0.23116351664066315,1974-03-04
0.22936809062957764,1974-03-05
0.2275725156068802,1974-03-06
0.2275725156068802,1974-03-07
0.2275725156068802,1974-03-08
0.2275725156068802,1974-03-11
0.2275725156068802,1974-03-12
0.2275725156068802,1974-03-13
0.2275725156068802,1974-03-14
0.2275725156068802,1974-03-15
0.2275725156068802,1974-03-18
0.23116351664066315,1974-03-19
0.23430535197257996,1974-03-20
0.23430535197257996,1974-03-21
0.23116351664066315,1974-03-22
0.22936809062957764,1974-03-25
0.22577717900276184,1974-03-26
0.22398164868354797,1974-03-27
0.22218620777130127,1974-03-28
0.21724887192249298,1974-03-29
0.21545319259166718,1974-04-01
0.21365773677825928,1974-04-02
0.2069249451160431,1974-04-03
0.21006682515144348,1974-04-04
0.21186231076717377,1974-04-05
0.20872057974338531,1974-04-08
0.2069249451160431,1974-04-09
0.2069249451160431,1974-04-10
0.2051292508840561,1974-04-11
0.20333434641361237,1974-04-15
0.2051292508840561,1974-04-16
0.20872057974338531,1974-04-17
0.20872057974338531,1974-04-18
0.21186231076717377,1974-04-19
0.20872057974338531,1974-04-22
0.2069249451160431,1974-04-23
0.2069249451160431,1974-04-24
0.2051292508840561,1974-04-25
0.2069249451160431,1974-04-26
0.20475544035434723,1974-04-29
0.19978325068950653,1974-04-30
0.2029474973678589,1974-05-01
0.19978325068950653,1974-05-02
0.19435939192771912,1974-05-03
0.1907433271408081,1974-05-06
0.18396343290805817,1974-05-07
0.1803475320339203,1974-05-08
0.17718321084976196,1974-05-09
0.1667875349521637,1974-05-10
0.1681433469057083,1974-05-13
0.17175935208797455,1974-05-14
0.17356745898723602,1974-05-15
0.17356745898723602,1974-05-16
0.1681433469057083,1974-05-17
0.16317147016525269,1974-05-20
0.16317147016525269,1974-05-21
0.16136357188224792,1974-05-22
0.15955542027950287,1974-05-23
0.16136357188224792,1974-05-24
0.1667875349521637,1974-05-28
0.16995148360729218,1974-05-29
0.16497942805290222,1974-05-30
0.16317147016525269,1974-05-31
0.16317147016525269,1974-06-03
0.16317147016525269,1974-06-04
0.15774749219417572,1974-06-05
0.16136357188224792,1974-06-06
0.16136357188224792,1974-06-07
0.16136357188224792,1974-06-10
0.15955542027950287,1974-06-11
0.15955542027950287,1974-06-12
0.15955542027950287,1974-06-13
0.16136357188224792,1974-06-14
0.15458349883556366,1974-06-17
0.15277543663978577,1974-06-18
0.14915938675403595,1974-06-19
0.14599551260471344,1974-06-20
0.14237962663173676,1974-06-21
0.13876351714134216,1974-06-24
0.14057151973247528,1974-06-25
0.13876351714134216,1974-06-26
0.13559961318969727,1974-06-27
0.13559961318969727,1974-06-28
0.1369556337594986,1974-07-01
0.13017557561397552,1974-07-02
0.11797167360782623,1974-07-03
0.11435561627149582,1974-07-05
0.11119162291288376,1974-07-08
0.11435561627149582,1974-07-09
0.11797167360782623,1974-07-10
0.11616364121437073,1974-07-11
0.1215875893831253,1974-07-12
0.11797167360782623,1974-07-15
0.11797167360782623,1974-07-16
0.11299967020750046,1974-07-17
0.11616364121437073,1974-07-18
0.11977951228618622,1974-07-19
0.11797167360782623,1974-07-22
0.11797167360782623,1974-07-23
0.12475161254405975,1974-07-24
0.12836748361587524,1974-07-25
0.12836748361587524,1974-07-26
0.12617318332195282,1974-07-29
0.1280018538236618,1974-07-30
0.12480173259973526,1974-07-31
0.12480173259973526,1974-08-01
0.12617318332195282,1974-08-02
0.12297317385673523,1974-08-05
0.12297317385673523,1974-08-06
0.12480173259973526,1974-08-07
0.12297317385673523,1974-08-08
0.12297317385673523,1974-08-09
0.117487333714962,1974-08-12
0.11245868355035782,1974-08-13
0.10880154371261597,1974-08-14
0.10514431446790695,1974-08-15
0.1069728285074234,1974-08-16
0.10880154371261597,1974-08-19
0.10880154371261597,1974-08-20
0.1069728285074234,1974-08-21
0.1037728488445282,1974-08-22
0.10194429010152817,1974-08-23
0.09828714281320572,1974-08-26
0.09645844995975494,1974-08-27
0.09828714281320572,1974-08-28
0.09828714281320572,1974-08-29
0.10194429010152817,1974-08-30
0.1037728488445282,1974-09-03
0.10194429010152817,1974-09-04
0.10194429010152817,1974-09-05
0.1037728488445282,1974-09-06
0.1037728488445282,1974-09-09
0.10194429010152817,1974-09-10
0.10011579096317291,1974-09-11
0.09325842559337616,1974-09-12
0.09325842559337616,1974-09-13
0.09645844995975494,1974-09-16
0.09463001042604446,1974-09-17
0.09463001042604446,1974-09-18
0.09645844995975494,1974-09-19
0.10011579096317291,1974-09-20
0.10194429010152817,1974-09-23
0.10011579096317291,1974-09-24
0.10011579096317291,1974-09-25
0.09828714281320572,1974-09-26
0.09645844995975494,1974-09-27
0.09142981469631195,1974-09-30
0.0859440267086029,1974-10-01
0.08960132300853729,1974-10-02
0.08960132300853729,1974-10-03
0.09325842559337616,1974-10-04
0.09645844995975494,1974-10-07
0.09645844995975494,1974-10-08
0.10194429010152817,1974-10-09
0.1037728488445282,1974-10-10
0.11245868355035782,1974-10-11
0.10880154371261597,1974-10-14
0.10880154371261597,1974-10-15
0.1106301099061966,1974-10-16
0.10880154371261597,1974-10-17
0.11245868355035782,1974-10-18
0.11428732424974442,1974-10-21
0.117487333714962,1974-10-22
0.117487333714962,1974-10-23
0.11565865576267242,1974-10-24
0.11565865576267242,1974-10-25
0.11575140804052353,1974-10-28
0.1171402558684349,1974-10-29
0.12640045583248138,1974-10-30
0.12964151799678802,1974-10-31
0.12964151799678802,1974-11-01
0.12964151799678802,1974-11-04
0.13890159130096436,1974-11-05
0.13890159130096436,1974-11-06
0.13704949617385864,1974-11-07
0.13704949617385864,1974-11-08
0.13519760966300964,1974-11-11
0.13334545493125916,1974-11-12
0.13334545493125916,1974-11-13
0.13519760966300964,1974-11-14
0.13519760966300964,1974-11-15
0.13519760966300964,1974-11-18
0.13334545493125916,1974-11-19
0.12964151799678802,1974-11-20
0.12964151799678802,1974-11-21
0.13334545493125916,1974-11-22
0.12964151799678802,1974-11-25
0.12778949737548828,1974-11-26
0.12964151799678802,1974-11-27
0.12964151799678802,1974-11-29
0.12640045583248138,1974-12-02
0.12454843521118164,1974-12-03
0.12454843521118164,1974-12-04
0.12084443867206573,1974-12-05
0.1171402558684349,1974-12-06
0.1171402558684349,1974-12-09
0.12454843521118164,1974-12-10
0.12269631028175354,1974-12-11
0.12454843521118164,1974-12-12
0.12454843521118164,1974-12-13
0.12084443867206573,1974-12-16
0.12269631028175354,1974-12-17
0.12084443867206573,1974-12-18
0.12084443867206573,1974-12-19
0.11899234354496002,1974-12-20
0.1171402558684349,1974-12-23
0.11575140804052353,1974-12-24
0.11899234354496002,1974-12-26
0.11899234354496002,1974-12-27
0.11899234354496002,1974-12-30
0.12454843521118164,1974-12-31
0.13334545493125916,1975-01-02
0.13334545493125916,1975-01-03
0.13519760966300964,1975-01-06
0.13334545493125916,1975-01-07
0.13334545493125916,1975-01-08
0.13519760966300964,1975-01-09
0.13704949617385864,1975-01-10
0.13890159130096436,1975-01-13
0.13704949617385864,1975-01-14
0.14029067754745483,1975-01-15
0.14029067754745483,1975-01-16
0.14214257895946503,1975-01-17
0.13890159130096436,1975-01-20
0.14029067754745483,1975-01-21
0.14029067754745483,1975-01-22
0.14214257895946503,1975-01-23
0.14029067754745483,1975-01-24
0.14399468898773193,1975-01-27
0.14214257895946503,1975-01-28
0.14214257895946503,1975-01-29
0.14769862592220306,1975-01-30
0.14769862592220306,1975-01-31
0.14732447266578674,1975-02-03
0.14545364677906036,1975-02-04
0.14358283579349518,1975-02-05
0.14732447266578674,1975-02-06
0.14732447266578674,1975-02-07
0.14545364677906036,1975-02-10
0.14732447266578674,1975-02-11
0.14919528365135193,1975-02-12
0.15106606483459473,1975-02-13
0.14732447266578674,1975-02-14
0.14545364677906036,1975-02-18
0.14358283579349518,1975-02-19
0.14358283579349518,1975-02-20
0.14171215891838074,1975-02-21
0.1384381502866745,1975-02-24
0.1384381502866745,1975-02-25
0.13656750321388245,1975-02-26
0.13656750321388245,1975-02-27
0.1346966177225113,1975-02-28
0.1346966177225113,1975-03-03
0.14030899107456207,1975-03-04
0.14171215891838074,1975-03-05
0.14171215891838074,1975-03-06
0.14030899107456207,1975-03-07
0.14030899107456207,1975-03-10
0.14030899107456207,1975-03-11
0.14171215891838074,1975-03-12
0.1384381502866745,1975-03-13
0.1384381502866745,1975-03-14
0.14171215891838074,1975-03-17
0.14358283579349518,1975-03-18
0.14171215891838074,1975-03-19
0.14171215891838074,1975-03-20
0.14358283579349518,1975-03-21
0.14171215891838074,1975-03-24
0.14030899107456207,1975-03-25
0.14171215891838074,1975-03-26
0.14171215891838074,1975-03-27
0.14358283579349518,1975-03-31
0.14171215891838074,1975-04-01
0.14171215891838074,1975-04-02
0.1384381502866745,1975-04-03
0.14030899107456207,1975-04-04
0.1384381502866745,1975-04-07
0.14171215891838074,1975-04-08
0.14171215891838074,1975-04-09
0.14171215891838074,1975-04-10
0.14171215891838074,1975-04-11
0.14358283579349518,1975-04-14
0.14358283579349518,1975-04-15
0.14358283579349518,1975-04-16
0.14545364677906036,1975-04-17
0.14358283579349518,1975-04-18
0.14919528365135193,1975-04-21
0.15106606483459473,1975-04-22
0.15106606483459473,1975-04-23
0.15106606483459473,1975-04-24
0.15106606483459473,1975-04-25
0.1506880670785904,1975-04-28
0.14879852533340454,1975-04-29
0.14879852533340454,1975-04-30
0.14690901339054108,1975-05-01
0.1450195610523224,1975-05-02
0.1431301236152649,1975-05-05
0.14171291887760162,1975-05-06
0.14171291887760162,1975-05-07
0.14171291887760162,1975-05-08
0.1431301236152649,1975-05-09
0.14879852533340454,1975-05-12
0.14879852533340454,1975-05-13
0.15257759392261505,1975-05-14
0.15257759392261505,1975-05-15
0.15588413178920746,1975-05-16
0.15777382254600525,1975-05-19
0.15588413178920746,1975-05-20
0.15777382254600525,1975-05-21
0.15588413178920746,1975-05-22
0.15777382254600525,1975-05-23
0.15588413178920746,1975-05-27
0.15588413178920746,1975-05-28
0.15588413178920746,1975-05-29
0.15777382254600525,1975-05-30
0.1596631407737732,1975-06-02
0.1596631407737732,1975-06-03
0.16155274212360382,1975-06-04
0.15777382254600525,1975-06-05
0.16155274212360382,1975-06-06
0.1596631407737732,1975-06-09
0.15777382254600525,1975-06-10
0.1648593246936798,1975-06-11
0.1634422391653061,1975-06-12
0.1648593246936798,1975-06-13
0.1648593246936798,1975-06-16
0.1648593246936798,1975-06-17
0.1648593246936798,1975-06-18
0.1648593246936798,1975-06-19
0.1686384379863739,1975-06-20
0.170527845621109,1975-06-23
0.17761358618736267,1975-06-24
0.17761358618736267,1975-06-25
0.18139255046844482,1975-06-26
0.1743069738149643,1975-06-27
0.17761358618736267,1975-06-30
0.17761358618736267,1975-07-01
0.17761358618736267,1975-07-02
0.175724059343338,1975-07-03
0.1743069738149643,1975-07-07
0.1743069738149643,1975-07-08
0.17761358618736267,1975-07-09
0.17761358618736267,1975-07-10
0.17241743206977844,1975-07-11
0.170527845621109,1975-07-14
0.170527845621109,1975-07-15
0.1648593246936798,1975-07-16
0.1648593246936798,1975-07-17
0.1667488068342209,1975-07-18
0.1648593246936798,1975-07-21
0.16155274212360382,1975-07-22
0.16155274212360382,1975-07-23
0.16155274212360382,1975-07-24
0.15777382254600525,1975-07-25
0.15748730301856995,1975-07-28
0.15748730301856995,1975-07-29
0.15939636528491974,1975-07-30
0.15939636528491974,1975-07-31
0.1541467159986496,1975-08-01
0.15223775804042816,1975-08-04
0.1541467159986496,1975-08-05
0.1484198421239853,1975-08-06
0.1484198421239853,1975-08-07
0.1484198421239853,1975-08-08
0.1484198421239853,1975-08-11
0.1503288298845291,1975-08-12
0.14651094377040863,1975-08-13
0.14460209012031555,1975-08-14
0.1431703120470047,1975-08-15
0.14126130938529968,1975-08-18
0.14126130938529968,1975-08-19
0.14126130938529968,1975-08-20
0.14126130938529968,1975-08-21
0.1431703120470047,1975-08-22
0.14651094377040863,1975-08-25
0.1484198421239853,1975-08-26
0.1484198421239853,1975-08-27
0.15223775804042816,1975-08-28
0.1503288298845291,1975-08-29
0.1541467159986496,1975-09-02
0.1503288298845291,1975-09-03
0.15223775804042816,1975-09-04
0.1541467159986496,1975-09-05
0.1541467159986496,1975-09-08
0.1541467159986496,1975-09-09
0.14651094377040863,1975-09-10
0.14460209012031555,1975-09-11
0.14651094377040863,1975-09-12
0.14460209012031555,1975-09-15
0.14460209012031555,1975-09-16
0.1431703120470047,1975-09-17
0.14651094377040863,1975-09-18
0.14651094377040863,1975-09-19
0.1484198421239853,1975-09-22
0.14460209012031555,1975-09-23
0.14651094377040863,1975-09-24
0.14460209012031555,1975-09-25
0.14651094377040863,1975-09-26
0.1484198421239853,1975-09-29
0.14460209012031555,1975-09-30
0.14460209012031555,1975-10-01
0.1431703120470047,1975-10-02
0.14460209012031555,1975-10-03
0.1431703120470047,1975-10-06
0.14460209012031555,1975-10-07
0.14460209012031555,1975-10-08
0.14651094377040863,1975-10-09
0.14460209012031555,1975-10-10
0.14651094377040863,1975-10-13
0.14651094377040863,1975-10-14
0.1484198421239853,1975-10-15
0.1484198421239853,1975-10-16
0.14651094377040863,1975-10-17
0.1484198421239853,1975-10-20
0.15223775804042816,1975-10-21
0.15557828545570374,1975-10-22
0.16321416199207306,1975-10-23
0.1665547639131546,1975-10-24
0.17228160798549652,1975-10-27
0.17037269473075867,1975-10-28
0.16846373677253723,1975-10-29
0.16846373677253723,1975-10-30
0.170102059841156,1975-10-31
0.170102059841156,1975-11-03
0.17202964425086975,1975-11-04
0.17202964425086975,1975-11-05
0.170102059841156,1975-11-06
0.170102059841156,1975-11-07
0.170102059841156,1975-11-10
0.17202964425086975,1975-11-11
0.17395702004432678,1975-11-12
0.17781217396259308,1975-11-13
0.17925772070884705,1975-11-14
0.17781217396259308,1975-11-17
0.17781217396259308,1975-11-18
