DHI,Date
1.1518917083740234,1993-03-24
1.1006969213485718,1993-03-25
1.0750997066497803,1993-03-26
1.0495020151138306,1993-03-29
0.9983065128326416,1993-03-30
1.0750997066497803,1993-03-31
1.023903727531433,1993-04-01
1.0750997066497803,1993-04-02
1.0495020151138306,1993-04-05
1.0495020151138306,1993-04-06
1.0495020151138306,1993-04-07
1.0495020151138306,1993-04-08
1.1518917083740234,1993-04-12
1.1518917083740234,1993-04-13
1.2542823553085327,1993-04-14
1.2286840677261353,1993-04-15
1.1518917083740234,1993-04-16
1.1646907329559326,1993-04-19
1.1262941360473633,1993-04-20
1.1262941360473633,1993-04-21
1.1774896383285522,1993-04-22
1.1518917083740234,1993-04-23
1.1262941360473633,1993-04-26
1.1518917083740234,1993-04-27
1.1518917083740234,1993-04-28
1.1006969213485718,1993-04-29
1.1774896383285522,1993-04-30
1.1518917083740234,1993-05-03
1.11349618434906,1993-05-04
1.1006969213485718,1993-05-05
1.1518917083740234,1993-05-06
1.1774896383285522,1993-05-07
1.203087329864502,1993-05-10
1.215886116027832,1993-05-11
1.2286840677261353,1993-05-12
1.2286840677261353,1993-05-13
1.215886116027832,1993-05-14
1.1774896383285522,1993-05-17
1.2286840677261353,1993-05-18
1.215886116027832,1993-05-19
1.2286840677261353,1993-05-20
1.331074833869934,1993-05-21
1.2798798084259033,1993-05-24
1.2286840677261353,1993-05-25
1.2286840677261353,1993-05-26
1.2798798084259033,1993-05-27
1.2798798084259033,1993-05-28
1.2286840677261353,1993-06-01
1.2286840677261353,1993-06-02
1.2542823553085327,1993-06-03
1.2286840677261353,1993-06-04
1.2542823553085327,1993-06-07
1.2542823553085327,1993-06-08
1.2798798084259033,1993-06-09
1.2542823553085327,1993-06-10
1.2798798084259033,1993-06-11
1.2798798084259033,1993-06-14
1.2926784753799438,1993-06-15
1.2926784753799438,1993-06-16
1.2542823553085327,1993-06-17
1.331074833869934,1993-06-18
1.331074833869934,1993-06-21
1.3054780960083008,1993-06-22
1.3054780960083008,1993-06-23
1.3438745737075806,1993-06-24
1.3182761669158936,1993-06-25
1.3054780960083008,1993-06-28
1.331074833869934,1993-06-29
1.2542823553085327,1993-06-30
1.2798798084259033,1993-07-01
1.3566725254058838,1993-07-02
1.3438745737075806,1993-07-06
1.3438745737075806,1993-07-07
1.3566725254058838,1993-07-08
1.3054780960083008,1993-07-09
1.3950692415237427,1993-07-12
1.4206664562225342,1993-07-13
1.4206664562225342,1993-07-14
1.369471788406372,1993-07-15
1.3950692415237427,1993-07-16
1.4078686237335205,1993-07-19
1.382270336151123,1993-07-20
1.331074833869934,1993-07-21
1.382270336151123,1993-07-22
1.241483449935913,1993-07-23
1.2798798084259033,1993-07-26
1.3054780960083008,1993-07-27
1.3182761669158936,1993-07-28
1.2542823553085327,1993-07-29
1.2542823553085327,1993-07-30
1.2542823553085327,1993-08-02
1.2798798084259033,1993-08-03
1.382270336151123,1993-08-04
1.3566725254058838,1993-08-05
1.3566725254058838,1993-08-06
1.3566725254058838,1993-08-09
1.4078686237335205,1993-08-10
1.4078686237335205,1993-08-11
1.4078686237335205,1993-08-12
1.459062933921814,1993-08-13
1.459062933921814,1993-08-16
1.4974594116210938,1993-08-17
1.5102574825286865,1993-08-18
1.459062933921814,1993-08-19
1.4846606254577637,1993-08-20
1.4846606254577637,1993-08-23
1.5358562469482422,1993-08-24
1.673638105392456,1993-08-25
1.716187834739685,1993-08-26
1.7445536851882935,1993-08-27
1.702004075050354,1993-08-30
1.7303707599639893,1993-08-31
1.6169030666351318,1993-09-01
1.631088137626648,1993-09-02
1.602719783782959,1993-09-03
1.5318036079406738,1993-09-07
1.489253044128418,1993-09-08
1.5318036079406738,1993-09-09
1.560171365737915,1993-09-10
1.5743536949157715,1993-09-13
1.5034371614456177,1993-09-14
1.5318036079406738,1993-09-15
1.5885372161865234,1993-09-16
1.673638105392456,1993-09-17
1.673638105392456,1993-09-20
1.7587376832962036,1993-09-21
1.7587376832962036,1993-09-22
1.7587376832962036,1993-09-23
1.8154717683792114,1993-09-24
1.8438376188278198,1993-09-27
1.7871036529541016,1993-09-28
1.7871036529541016,1993-09-29
1.7871036529541016,1993-09-30
1.7303707599639893,1993-10-01
1.7871036529541016,1993-10-04
1.7303707599639893,1993-10-05
1.7303707599639893,1993-10-06
1.702004075050354,1993-10-07
1.7445536851882935,1993-10-08
1.7871036529541016,1993-10-11
1.8154717683792114,1993-10-12
1.8154717683792114,1993-10-13
1.8438376188278198,1993-10-14
1.7587376832962036,1993-10-15
1.7587376832962036,1993-10-18
1.7303707599639893,1993-10-19
1.7303707599639893,1993-10-20
1.7871036529541016,1993-10-21
1.7871036529541016,1993-10-22
1.7871036529541016,1993-10-25
1.702004075050354,1993-10-26
1.673638105392456,1993-10-27
1.673638105392456,1993-10-28
1.7303707599639893,1993-10-29
1.6452715396881104,1993-11-01
1.6594537496566772,1993-11-02
1.5885372161865234,1993-11-03
1.5318036079406738,1993-11-04
1.560171365737915,1993-11-05
1.560171365737915,1993-11-08
1.5885372161865234,1993-11-09
1.673638105392456,1993-11-10
1.6594537496566772,1993-11-11
1.560171365737915,1993-11-12
1.5885372161865234,1993-11-15
1.5885372161865234,1993-11-16
1.6169030666351318,1993-11-17
1.673638105392456,1993-11-18
1.702004075050354,1993-11-19
1.6169030666351318,1993-11-22
1.631088137626648,1993-11-23
1.673638105392456,1993-11-24
1.673638105392456,1993-11-26
1.716187834739685,1993-11-29
1.7587376832962036,1993-11-30
1.7303707599639893,1993-12-01
1.8012876510620117,1993-12-02
1.8722037076950073,1993-12-03
1.9005722999572754,1993-12-06
1.8722037076950073,1993-12-07
1.9005722999572754,1993-12-08
1.928938627243042,1993-12-09
1.9573051929473877,1993-12-10
1.9856725931167603,1993-12-13
1.928938627243042,1993-12-14
1.9573051929473877,1993-12-15
1.943121314048767,1993-12-16
1.9856725931167603,1993-12-17
1.9573051929473877,1993-12-20
1.943121314048767,1993-12-21
1.943121314048767,1993-12-22
1.9714878797531128,1993-12-23
1.9856725931167603,1993-12-27
1.9573051929473877,1993-12-28
1.9573051929473877,1993-12-29
1.9573051929473877,1993-12-30
1.9856725931167603,1993-12-31
1.943121314048767,1994-01-03
1.9856725931167603,1994-01-04
1.928938627243042,1994-01-05
1.8154717683792114,1994-01-06
1.8012876510620117,1994-01-07
1.702004075050354,1994-01-10
1.9856725931167603,1994-01-11
1.9856725931167603,1994-01-12
2.042404890060425,1994-01-13
2.1842386722564697,1994-01-14
2.0991384983062744,1994-01-17
1.928938627243042,1994-01-18
2.0140390396118164,1994-01-19
1.9573051929473877,1994-01-20
1.9005722999572754,1994-01-21
1.9573051929473877,1994-01-24
1.9005722999572754,1994-01-25
1.8863887786865234,1994-01-26
1.9005722999572754,1994-01-27
1.9005722999572754,1994-01-28
1.8722037076950073,1994-01-31
1.7871036529541016,1994-02-01
1.9573051929473877,1994-02-02
1.8722037076950073,1994-02-03
1.8154717683792114,1994-02-04
1.8580204248428345,1994-02-07
1.9573051929473877,1994-02-08
2.0991384983062744,1994-02-09
1.9573051929473877,1994-02-10
2.0140390396118164,1994-02-11
2.11332106590271,1994-02-14
2.1275038719177246,1994-02-15
1.928938627243042,1994-02-16
2.0991384983062744,1994-02-17
1.9573051929473877,1994-02-18
2.0282227993011475,1994-02-22
1.9856725931167603,1994-02-23
1.9573051929473877,1994-02-24
1.928938627243042,1994-02-25
1.9573051929473877,1994-02-28
1.8438376188278198,1994-03-01
1.8012876510620117,1994-03-02
1.8154717683792114,1994-03-03
1.8012876510620117,1994-03-04
1.8154717683792114,1994-03-07
1.687820553779602,1994-03-08
1.716187834739685,1994-03-09
1.702004075050354,1994-03-10
1.7587376832962036,1994-03-11
1.7303707599639893,1994-03-14
1.702004075050354,1994-03-15
1.702004075050354,1994-03-16
1.702004075050354,1994-03-17
1.7303707599639893,1994-03-18
1.716187834739685,1994-03-21
1.7303707599639893,1994-03-22
1.7587376832962036,1994-03-23
1.7303707599639893,1994-03-24
1.7587376832962036,1994-03-25
1.673638105392456,1994-03-28
1.673638105392456,1994-03-29
1.687820553779602,1994-03-30
1.5885372161865234,1994-03-31
1.5459872484207153,1994-04-04
1.673638105392456,1994-04-05
1.5885372161865234,1994-04-06
1.602719783782959,1994-04-07
1.560171365737915,1994-04-08
1.7303707599639893,1994-04-11
1.6169030666351318,1994-04-12
1.6452715396881104,1994-04-13
1.631088137626648,1994-04-14
1.6169030666351318,1994-04-15
1.560171365737915,1994-04-18
1.5034371614456177,1994-04-19
1.5034371614456177,1994-04-20
1.5034371614456177,1994-04-21
1.6169030666351318,1994-04-22
1.5743536949157715,1994-04-25
1.5885372161865234,1994-04-26
1.6169030666351318,1994-04-28
1.560171365737915,1994-04-29
1.5885372161865234,1994-05-02
1.560171365737915,1994-05-03
1.5672622919082642,1994-05-04
1.560171365737915,1994-05-05
1.5318036079406738,1994-05-06
1.5318036079406738,1994-05-09
1.5318036079406738,1994-05-10
1.5176204442977905,1994-05-11
1.5176204442977905,1994-05-12
1.5176204442977905,1994-05-13
1.560171365737915,1994-05-16
1.4750704765319824,1994-05-17
1.5318036079406738,1994-05-18
1.4467027187347412,1994-05-19
1.4183374643325806,1994-05-20
1.389970064163208,1994-05-23
1.5034371614456177,1994-05-24
1.413230538368225,1994-05-25
1.4433000087738037,1994-05-26
1.4433000087738037,1994-05-27
1.4433000087738037,1994-05-31
1.4433000087738037,1994-06-01
1.5034371614456177,1994-06-02
1.4433000087738037,1994-06-03
1.5034371614456177,1994-06-06
1.5635747909545898,1994-06-07
1.5635747909545898,1994-06-08
1.533505916595459,1994-06-09
1.533505916595459,1994-06-10
1.5635747909545898,1994-06-13
1.533505916595459,1994-06-14
1.5560574531555176,1994-06-15
1.5560574531555176,1994-06-16
1.533505916595459,1994-06-17
1.533505916595459,1994-06-20
1.533505916595459,1994-06-21
1.5034371614456177,1994-06-22
1.5034371614456177,1994-06-23
1.5034371614456177,1994-06-24
1.5034371614456177,1994-06-27
1.413230538368225,1994-06-28
1.413230538368225,1994-06-29
1.5034371614456177,1994-06-30
1.4433000087738037,1994-07-01
1.413230538368225,1994-07-05
1.4282649755477905,1994-07-06
1.4583334922790527,1994-07-07
1.4433000087738037,1994-07-08
1.4733688831329346,1994-07-11
1.4884027242660522,1994-07-12
1.5635747909545898,1994-07-13
1.5184707641601562,1994-07-14
1.5635747909545898,1994-07-15
1.4733688831329346,1994-07-18
1.413230538368225,1994-07-19
1.413230538368225,1994-07-20
1.413230538368225,1994-07-21
1.413230538368225,1994-07-22
1.323024868965149,1994-07-25
1.292955994606018,1994-07-26
1.292955994606018,1994-07-27
1.2628870010375977,1994-07-28
1.3004728555679321,1994-07-29
1.323024868965149,1994-08-01
1.2478528022766113,1994-08-02
1.202749490737915,1994-08-03
1.2628870010375977,1994-08-04
1.292955994606018,1994-08-05
1.2328176498413086,1994-08-08
1.323024868965149,1994-08-09
1.3831610679626465,1994-08-10
1.3530933856964111,1994-08-11
1.3831610679626465,1994-08-12
1.3981964588165283,1994-08-15
1.413230538368225,1994-08-16
1.5034371614456177,1994-08-17
1.4884027242660522,1994-08-18
1.533505916595459,1994-08-19
1.5184707641601562,1994-08-22
1.5635747909545898,1994-08-23
1.533505916595459,1994-08-24
1.533505916595459,1994-08-25
1.4884027242660522,1994-08-26
1.5034371614456177,1994-08-29
1.4733688831329346,1994-08-30
1.4282649755477905,1994-08-31
1.4433000087738037,1994-09-01
1.413230538368225,1994-09-02
1.413230538368225,1994-09-06
1.413230538368225,1994-09-07
1.413230538368225,1994-09-08
1.4733688831329346,1994-09-09
1.4733688831329346,1994-09-12
1.3831610679626465,1994-09-13
1.4433000087738037,1994-09-14
1.3831610679626465,1994-09-15
1.5034371614456177,1994-09-16
1.4733688831329346,1994-09-19
1.4733688831329346,1994-09-20
1.5034371614456177,1994-09-21
1.4884027242660522,1994-09-22
1.4884027242660522,1994-09-23
1.5034371614456177,1994-09-26
1.5184707641601562,1994-09-27
1.5034371614456177,1994-09-28
1.4808857440948486,1994-09-29
1.5184707641601562,1994-09-30
1.4733688831329346,1994-10-03
1.4733688831329346,1994-10-04
1.4733688831329346,1994-10-05
1.4733688831329346,1994-10-06
1.5034371614456177,1994-10-07
1.4884027242660522,1994-10-10
1.5034371614456177,1994-10-11
1.4733688831329346,1994-10-12
1.5635747909545898,1994-10-13
1.5034371614456177,1994-10-14
1.5034371614456177,1994-10-17
1.4884027242660522,1994-10-18
1.5034371614456177,1994-10-19
1.533505916595459,1994-10-20
1.5034371614456177,1994-10-21
1.5034371614456177,1994-10-24
1.5034371614456177,1994-10-25
1.5635747909545898,1994-10-26
1.6537812948226929,1994-10-27
1.5635747909545898,1994-10-28
1.5786088705062866,1994-10-31
1.5635747909545898,1994-11-01
1.5635747909545898,1994-11-02
1.5936434268951416,1994-11-03
1.6237118244171143,1994-11-04
1.5034371614456177,1994-11-07
1.5635747909545898,1994-11-08
1.4733688831329346,1994-11-09
1.533505916595459,1994-11-10
1.4733688831329346,1994-11-11
1.4733688831329346,1994-11-14
1.4733688831329346,1994-11-15
1.3831610679626465,1994-11-16
1.323024868965149,1994-11-17
1.323024868965149,1994-11-18
1.323024868965149,1994-11-21
1.323024868965149,1994-11-22
1.3155070543289185,1994-11-23
1.3155070543289185,1994-11-25
1.2779215574264526,1994-11-28
1.3530933856964111,1994-11-29
1.3079898357391357,1994-11-30
1.3079898357391357,1994-12-01
1.2779215574264526,1994-12-02
1.2328176498413086,1994-12-05
1.2328176498413086,1994-12-06
1.2177841663360596,1994-12-07
1.2177841663360596,1994-12-08
1.2177841663360596,1994-12-09
1.2102673053741455,1994-12-12
1.2177841663360596,1994-12-13
1.172681212425232,1994-12-14
1.2177841663360596,1994-12-15
1.2177841663360596,1994-12-16
1.180197834968567,1994-12-19
1.202749490737915,1994-12-20
1.1125434637069702,1994-12-21
1.0824737548828125,1994-12-22
1.1125434637069702,1994-12-23
1.0824737548828125,1994-12-27
1.067440390586853,1994-12-28
1.0824737548828125,1994-12-29
1.0975086688995361,1994-12-30
1.0824737548828125,1995-01-03
1.0975086688995361,1995-01-04
1.0824737548828125,1995-01-05
1.067440390586853,1995-01-06
1.0975086688995361,1995-01-09
1.0975086688995361,1995-01-10
1.0975086688995361,1995-01-11
1.0975086688995361,1995-01-12
1.1426128149032593,1995-01-13
1.172681212425232,1995-01-16
1.2328176498413086,1995-01-17
1.2177841663360596,1995-01-18
1.1877151727676392,1995-01-19
1.2177841663360596,1995-01-20
1.1952325105667114,1995-01-23
1.172681212425232,1995-01-24
1.1877151727676392,1995-01-25
1.1877151727676392,1995-01-26
1.2177841663360596,1995-01-27
1.1877151727676392,1995-01-30
1.1877151727676392,1995-01-31
1.1576462984085083,1995-02-01
1.172681212425232,1995-02-02
1.1426128149032593,1995-02-03
1.1576462984085083,1995-02-06
1.1576462984085083,1995-02-07
1.1576462984085083,1995-02-08
1.1576462984085083,1995-02-09
1.172681212425232,1995-02-10
1.172681212425232,1995-02-13
1.1426128149032593,1995-02-14
1.1877151727676392,1995-02-15
1.1877151727676392,1995-02-16
1.1877151727676392,1995-02-17
1.1877151727676392,1995-02-21
1.1877151727676392,1995-02-22
1.202749490737915,1995-02-23
1.2177841663360596,1995-02-24
1.202749490737915,1995-02-27
1.2177841663360596,1995-02-28
1.2177841663360596,1995-03-01
1.202749490737915,1995-03-02
1.1877151727676392,1995-03-03
1.180197834968567,1995-03-06
1.1877151727676392,1995-03-07
1.1426128149032593,1995-03-08
1.1125434637069702,1995-03-09
1.1125434637069702,1995-03-10
1.1125434637069702,1995-03-13
1.1275781393051147,1995-03-14
1.1877151727676392,1995-03-15
1.1576462984085083,1995-03-16
1.202749490737915,1995-03-17
1.1576462984085083,1995-03-20
1.1275781393051147,1995-03-21
1.1576462984085083,1995-03-22
1.1576462984085083,1995-03-23
1.172681212425232,1995-03-24
1.172681212425232,1995-03-27
1.1952325105667114,1995-03-28
1.202749490737915,1995-03-29
1.202749490737915,1995-03-30
1.202749490737915,1995-03-31
1.172681212425232,1995-04-03
1.1877151727676392,1995-04-04
1.202749490737915,1995-04-05
1.172681212425232,1995-04-06
1.172681212425232,1995-04-07
1.2177841663360596,1995-04-10
1.1576462984085083,1995-04-11
1.135095238685608,1995-04-12
1.1275781393051147,1995-04-13
1.1426128149032593,1995-04-17
1.1426128149032593,1995-04-18
1.1426128149032593,1995-04-19
1.1426128149032593,1995-04-20
1.172681212425232,1995-04-21
1.172681212425232,1995-04-24
1.1426128149032593,1995-04-25
1.1576462984085083,1995-04-26
1.172681212425232,1995-04-27
1.172681212425232,1995-04-28
1.1877151727676392,1995-05-01
1.3079898357391357,1995-05-02
1.292955994606018,1995-05-03
1.2779215574264526,1995-05-04
1.3681280612945557,1995-05-05
1.533505916595459,1995-05-08
1.5936434268951416,1995-05-09
1.548539638519287,1995-05-10
1.4733688831329346,1995-05-11
1.3831610679626465,1995-05-12
1.3530933856964111,1995-05-15
1.4433000087738037,1995-05-16
1.4433000087738037,1995-05-17
1.4282649755477905,1995-05-18
1.4282649755477905,1995-05-19
1.3981964588165283,1995-05-22
1.4282649755477905,1995-05-23
1.5404210090637207,1995-05-24
1.4748713970184326,1995-05-25
1.4748713970184326,1995-05-26
1.4748713970184326,1995-05-30
1.507646918296814,1995-05-31
1.6059716939926147,1995-06-01
1.6387465000152588,1995-06-02
1.6879091262817383,1995-06-05
1.6961021423339844,1995-06-06
1.6715210676193237,1995-06-07
1.6387465000152588,1995-06-08
1.5977771282196045,1995-06-09
1.5977771282196045,1995-06-12
1.6223589181900024,1995-06-13
1.6387465000152588,1995-06-14
1.6059716939926147,1995-06-15
1.5568089485168457,1995-06-16
1.5731968879699707,1995-06-19
1.6059716939926147,1995-06-20
1.6387465000152588,1995-06-21
1.5895838737487793,1995-06-22
1.6551328897476196,1995-06-23
1.704296350479126,1995-06-26
1.704296350479126,1995-06-27
1.6551328897476196,1995-06-28
1.7534582614898682,1995-06-29
1.7534582614898682,1995-06-30
1.7370715141296387,1995-07-03
1.6879091262817383,1995-07-05
1.7698453664779663,1995-07-06
1.8026217222213745,1995-07-07
1.851783275604248,1995-07-10
1.851783275604248,1995-07-11
1.9337210655212402,1995-07-12
2.015657663345337,1995-07-13
1.900946021080017,1995-07-14
1.900946021080017,1995-07-17
1.9992713928222656,1995-07-18
1.9664959907531738,1995-07-19
1.9501080513000488,1995-07-20
1.9501080513000488,1995-07-21
1.9337210655212402,1995-07-24
1.9173341989517212,1995-07-25
1.9664959907531738,1995-07-26
1.9173341989517212,1995-07-27
1.9173341989517212,1995-07-28
1.9337210655212402,1995-07-31
1.9664959907531738,1995-08-01
1.9337210655212402,1995-08-02
1.9173341989517212,1995-08-03
1.9173341989517212,1995-08-04
1.851783275604248,1995-08-07
1.9173341989517212,1995-08-08
1.8681707382202148,1995-08-09
1.9337210655212402,1995-08-10
1.9173341989517212,1995-08-11
1.9173341989517212,1995-08-14
1.8845584392547607,1995-08-15
2.015657663345337,1995-08-16
2.015657663345337,1995-08-17
2.015657663345337,1995-08-18
2.015657663345337,1995-08-21
2.015657663345337,1995-08-22
2.0812079906463623,1995-08-23
2.0812079906463623,1995-08-24
2.032045602798462,1995-08-25
2.015657663345337,1995-08-28
2.0238523483276367,1995-08-29
2.015657663345337,1995-08-30
1.9992713928222656,1995-08-31
2.015657663345337,1995-09-01
1.9992713928222656,1995-09-05
2.032045602798462,1995-09-06
1.9992713928222656,1995-09-07
2.032045602798462,1995-09-08
1.9992713928222656,1995-09-11
2.015657663345337,1995-09-12
2.032045602798462,1995-09-13
1.9992713928222656,1995-09-14
2.015657663345337,1995-09-15
1.92716646194458,1995-09-18
1.9730503559112549,1995-09-19
1.8812806606292725,1995-09-20
1.92716646194458,1995-09-21
1.8812806606292725,1995-09-22
1.8812806606292725,1995-09-25
1.92716646194458,1995-09-26
1.8812806606292725,1995-09-27
1.8812806606292725,1995-09-28
1.9730503559112549,1995-09-29
1.9730503559112549,1995-10-02
1.9042226076126099,1995-10-03
1.92716646194458,1995-10-04
1.9042226076126099,1995-10-05
1.92716646194458,1995-10-06
1.92716646194458,1995-10-09
1.9042226076126099,1995-10-10
1.92716646194458,1995-10-11
1.9042226076126099,1995-10-12
1.9501080513000488,1995-10-13
1.9501080513000488,1995-10-16
2.0992343425750732,1995-10-17
2.0648200511932373,1995-10-18
2.179533004760742,1995-10-19
2.179533004760742,1995-10-20
2.156589984893799,1995-10-23
2.110706090927124,1995-10-24
2.110706090927124,1995-10-25
2.0877630710601807,1995-10-26
2.041877269744873,1995-10-27
2.041877269744873,1995-10-30
2.041877269744873,1995-10-31
2.133647918701172,1995-11-01
2.156589984893799,1995-11-02
2.0877630710601807,1995-11-03
2.156589984893799,1995-11-06
2.0877630710601807,1995-11-07
2.0877630710601807,1995-11-08
2.0877630710601807,1995-11-09
2.0648200511932373,1995-11-10
2.110706090927124,1995-11-13
2.110706090927124,1995-11-14
2.041877269744873,1995-11-15
2.0189359188079834,1995-11-16
1.9959932565689087,1995-11-17
1.9730503559112549,1995-11-20
1.9501080513000488,1995-11-21
1.9042226076126099,1995-11-22
1.8583378791809082,1995-11-24
1.8583378791809082,1995-11-27
1.8583378791809082,1995-11-28
1.835396647453308,1995-11-29
1.835396647453308,1995-11-30
1.9042226076126099,1995-12-01
2.0189359188079834,1995-12-04
2.0648200511932373,1995-12-05
2.041877269744873,1995-12-06
1.8812806606292725,1995-12-07
