HST,Date
0.3581508994102478,1981-01-28
0.35681968927383423,1981-01-29
0.3541567623615265,1981-01-30
0.3488311171531677,1981-02-02
0.35149386525154114,1981-02-03
0.34483689069747925,1981-02-04
0.35149386525154114,1981-02-05
0.35681968927383423,1981-02-06
0.35282543301582336,1981-02-09
0.35282543301582336,1981-02-10
0.33951112627983093,1981-02-11
0.33418548107147217,1981-02-12
0.3288598954677582,1981-02-13
0.32752853631973267,1981-02-17
0.32619708776474,1981-02-18
0.32353419065475464,1981-02-19
0.3182085156440735,1981-02-20
0.3222029507160187,1981-02-23
0.33152276277542114,1981-02-24
0.33285409212112427,1981-02-25
0.33285409212112427,1981-02-26
0.33418548107147217,1981-02-27
0.33285409212112427,1981-03-02
0.3421739935874939,1981-03-03
0.3435053527355194,1981-03-04
0.34483689069747925,1981-03-05
0.3421739935874939,1981-03-06
0.3474997878074646,1981-03-09
0.3408425450325012,1981-03-10
0.3408425450325012,1981-03-11
0.34483689069747925,1981-03-12
0.3541567623615265,1981-03-13
0.3581508994102478,1981-03-16
0.35681968927383423,1981-03-17
0.3621453046798706,1981-03-18
0.36480823159217834,1981-03-19
0.35948240756988525,1981-03-20
0.35948240756988525,1981-03-23
0.35948240756988525,1981-03-24
0.37013375759124756,1981-03-25
0.36880233883857727,1981-03-26
0.3727967143058777,1981-03-27
0.37412798404693604,1981-03-30
0.38611096143722534,1981-03-31
0.3807852566242218,1981-04-01
0.38344794511795044,1981-04-02
0.38611096143722534,1981-04-03
0.38477927446365356,1981-04-06
0.3874421715736389,1981-04-07
0.38611096143722534,1981-04-08
0.3874421715736389,1981-04-09
0.39809346199035645,1981-04-10
0.39010483026504517,1981-04-13
0.39143630862236023,1981-04-14
0.39143630862236023,1981-04-15
0.39809346199035645,1981-04-16
0.40608200430870056,1981-04-20
0.40741363167762756,1981-04-21
0.40475064516067505,1981-04-22
0.39942488074302673,1981-04-23
0.4007564187049866,1981-04-24
0.39942488074302673,1981-04-27
0.4007564187049866,1981-04-28
0.39809346199035645,1981-04-29
0.39809346199035645,1981-04-30
0.38611096143722534,1981-05-01
0.3767908215522766,1981-05-04
0.35948240756988525,1981-05-05
0.360813707113266,1981-05-06
0.37013375759124756,1981-05-07
0.3874421715736389,1981-05-08
0.3767908215522766,1981-05-11
0.3807852566242218,1981-05-12
0.39809346199035645,1981-05-13
0.40208783745765686,1981-05-14
0.4034190773963928,1981-05-15
0.4100763499736786,1981-05-18
0.40475064516067505,1981-05-19
0.40475064516067505,1981-05-20
0.40741363167762756,1981-05-21
0.4087449014186859,1981-05-22
0.4087449014186859,1981-05-26
0.41407039761543274,1981-05-27
0.4260532557964325,1981-05-28
0.4300474226474762,1981-05-29
0.4327104091644287,1981-06-01
0.43137896060943604,1981-06-02
0.42072761058807373,1981-06-03
0.42871612310409546,1981-06-04
0.4273846745491028,1981-06-05
0.43137896060943604,1981-06-08
0.44602447748184204,1981-06-09
0.4446929693222046,1981-06-10
0.4500187635421753,1981-06-11
0.4833044111728668,1981-06-12
0.4699898958206177,1981-06-15
0.4673270583152771,1981-06-16
0.4606698453426361,1981-06-17
0.45401281118392944,1981-06-18
0.4446929693222046,1981-06-19
0.4393673241138458,1981-06-22
0.4300474226474762,1981-06-23
0.4300474226474762,1981-06-24
0.45534437894821167,1981-06-25
0.4620016813278198,1981-06-26
0.4500187635421753,1981-06-29
0.4500187635421753,1981-06-30
0.4513501226902008,1981-07-01
0.44602447748184204,1981-07-02
0.44203031063079834,1981-07-06
0.44203031063079834,1981-07-07
0.44602447748184204,1981-07-08
0.44602447748184204,1981-07-09
0.4500187635421753,1981-07-10
0.4500187635421753,1981-07-13
0.4500187635421753,1981-07-14
0.44602447748184204,1981-07-15
0.44203031063079834,1981-07-16
0.4380359947681427,1981-07-17
0.42205891013145447,1981-07-20
0.41806474328041077,1981-07-21
0.4167333245277405,1981-07-22
0.41273918747901917,1981-07-23
0.4087449014186859,1981-07-24
0.39809346199035645,1981-07-27
0.39409956336021423,1981-07-28
0.39942488074302673,1981-07-29
0.40475064516067505,1981-07-30
0.4087449014186859,1981-07-31
0.40208783745765686,1981-08-03
0.40608200430870056,1981-08-04
0.40608200430870056,1981-08-05
0.41273918747901917,1981-08-06
0.41273918747901917,1981-08-07
0.41806474328041077,1981-08-10
0.4154019355773926,1981-08-11
0.40475064516067505,1981-08-12
0.39942488074302673,1981-08-13
0.40208783745765686,1981-08-14
0.39409956336021423,1981-08-17
0.39276793599128723,1981-08-18
0.39276793599128723,1981-08-19
0.39543065428733826,1981-08-20
0.39409956336021423,1981-08-21
0.39409956336021423,1981-08-24
0.39276793599128723,1981-08-25
0.39143630862236023,1981-08-26
0.3874421715736389,1981-08-27
0.38877367973327637,1981-08-28
0.37945377826690674,1981-08-31
0.375459223985672,1981-09-01
0.37013375759124756,1981-09-02
0.35681968927383423,1981-09-03
0.3621453046798706,1981-09-04
0.35948240756988525,1981-09-08
0.35948240756988525,1981-09-09
0.360813707113266,1981-09-10
0.360813707113266,1981-09-11
0.3621453046798706,1981-09-14
0.3621453046798706,1981-09-15
0.35681968927383423,1981-09-16
0.35681968927383423,1981-09-17
0.35282543301582336,1981-09-18
0.35149386525154114,1981-09-21
0.3541567623615265,1981-09-22
0.35282543301582336,1981-09-23
0.3554880917072296,1981-09-24
0.3461681604385376,1981-09-25
0.35948240756988525,1981-09-28
0.35948240756988525,1981-09-29
0.35282543301582336,1981-09-30
0.3408425450325012,1981-10-01
0.3488311171531677,1981-10-02
0.3621453046798706,1981-10-05
0.35948240756988525,1981-10-06
0.35948240756988525,1981-10-07
0.36613962054252625,1981-10-08
0.3634766936302185,1981-10-09
0.36480823159217834,1981-10-12
0.36480823159217834,1981-10-13
0.3621453046798706,1981-10-14
0.36480823159217834,1981-10-15
0.3621453046798706,1981-10-16
0.36480823159217834,1981-10-19
0.36480823159217834,1981-10-20
0.36880233883857727,1981-10-21
0.3674711287021637,1981-10-22
0.36480823159217834,1981-10-23
0.3621453046798706,1981-10-26
0.36613962054252625,1981-10-27
0.36613962054252625,1981-10-28
0.3674711287021637,1981-10-29
0.3621453046798706,1981-10-30
0.35948240756988525,1981-11-02
0.3634766936302185,1981-11-03
0.37412798404693604,1981-11-04
0.3807852566242218,1981-11-05
0.375459223985672,1981-11-06
0.3767908215522766,1981-11-09
0.375459223985672,1981-11-10
0.37013375759124756,1981-11-11
0.371465265750885,1981-11-12
0.3621453046798706,1981-11-13
0.35681968927383423,1981-11-16
0.3581508994102478,1981-11-17
0.35681968927383423,1981-11-18
0.3461681604385376,1981-11-19
0.3581508994102478,1981-11-20
0.3501626253128052,1981-11-23
0.360813707113266,1981-11-24
0.3634766936302185,1981-11-25
0.36613962054252625,1981-11-27
0.3727967143058777,1981-11-30
0.371465265750885,1981-12-01
0.3674711287021637,1981-12-02
0.3727967143058777,1981-12-03
0.37812235951423645,1981-12-04
0.38611096143722534,1981-12-07
0.38877367973327637,1981-12-08
0.40208783745765686,1981-12-09
0.40741363167762756,1981-12-10
0.40608200430870056,1981-12-11
0.4087449014186859,1981-12-14
0.40741363167762756,1981-12-15
0.39942488074302673,1981-12-16
0.40608200430870056,1981-12-17
0.40608200430870056,1981-12-18
0.4034190773963928,1981-12-21
0.4007564187049866,1981-12-22
0.39942488074302673,1981-12-23
0.39543065428733826,1981-12-24
0.39010483026504517,1981-12-28
0.38344794511795044,1981-12-29
0.37812235951423645,1981-12-30
0.38211652636528015,1981-12-31
0.3807852566242218,1982-01-04
0.371465265750885,1982-01-05
0.36880233883857727,1982-01-06
0.3727967143058777,1982-01-07
0.371465265750885,1982-01-08
0.3674711287021637,1982-01-11
0.36480823159217834,1982-01-12
0.35681968927383423,1982-01-13
0.35948240756988525,1982-01-14
0.36613962054252625,1982-01-15
0.3634766936302185,1982-01-18
0.3634766936302185,1982-01-19
0.3634766936302185,1982-01-20
0.360813707113266,1982-01-21
0.3581508994102478,1982-01-22
0.35681968927383423,1982-01-25
0.3621453046798706,1982-01-26
0.36613962054252625,1982-01-27
0.3767908215522766,1982-01-28
0.38877367973327637,1982-01-29
0.39543065428733826,1982-02-01
0.4007564187049866,1982-02-02
0.40475064516067505,1982-02-03
0.40208783745765686,1982-02-04
0.40475064516067505,1982-02-05
0.39942488074302673,1982-02-08
0.38344794511795044,1982-02-09
0.38611096143722534,1982-02-10
0.39143630862236023,1982-02-11
0.39809346199035645,1982-02-12
0.39276793599128723,1982-02-16
0.39143630862236023,1982-02-17
0.40208783745765686,1982-02-18
0.4034190773963928,1982-02-19
0.4007564187049866,1982-02-22
0.4007564187049866,1982-02-23
0.4034190773963928,1982-02-24
0.40608200430870056,1982-02-25
0.40741363167762756,1982-02-26
0.40741363167762756,1982-03-01
0.40475064516067505,1982-03-02
0.40208783745765686,1982-03-03
0.40208783745765686,1982-03-04
0.39676201343536377,1982-03-05
0.39276793599128723,1982-03-08
0.39143630862236023,1982-03-09
0.39409956336021423,1982-03-10
0.38611096143722534,1982-03-11
0.3621453046798706,1982-03-12
0.3581508994102478,1982-03-15
0.3621453046798706,1982-03-16
0.360813707113266,1982-03-17
0.3727967143058777,1982-03-18
0.375459223985672,1982-03-19
0.37812235951423645,1982-03-22
0.38877367973327637,1982-03-23
0.39409956336021423,1982-03-24
0.39143630862236023,1982-03-25
0.38344794511795044,1982-03-26
0.38344794511795044,1982-03-29
0.38877367973327637,1982-03-30
0.39276793599128723,1982-03-31
0.40208783745765686,1982-04-01
0.40475064516067505,1982-04-02
0.40208783745765686,1982-04-05
0.4087449014186859,1982-04-06
0.4154019355773926,1982-04-07
0.4154019355773926,1982-04-08
0.4193961024284363,1982-04-12
0.42339035868644714,1982-04-13
0.42205891013145447,1982-04-14
0.4100763499736786,1982-04-15
0.41140761971473694,1982-04-16
0.42205891013145447,1982-04-19
0.4100763499736786,1982-04-20
0.40741363167762756,1982-04-21
0.4034190773963928,1982-04-22
0.40608200430870056,1982-04-23
0.41140761971473694,1982-04-26
0.4100763499736786,1982-04-27
0.40208783745765686,1982-04-28
0.4007564187049866,1982-04-29
0.4007564187049866,1982-04-30
0.40475064516067505,1982-05-03
0.4087449014186859,1982-05-04
0.4100763499736786,1982-05-05
0.41273918747901917,1982-05-06
0.42072761058807373,1982-05-07
0.4154019355773926,1982-05-10
0.42072761058807373,1982-05-11
0.42339035868644714,1982-05-12
0.42472198605537415,1982-05-13
0.4273846745491028,1982-05-14
0.42472198605537415,1982-05-17
0.4167333245277405,1982-05-18
0.41273918747901917,1982-05-19
0.40741363167762756,1982-05-20
0.4100763499736786,1982-05-21
0.4167333245277405,1982-05-24
0.4154019355773926,1982-05-25
0.41273918747901917,1982-05-26
0.4034190773963928,1982-05-27
0.40208783745765686,1982-05-28
0.39409956336021423,1982-06-01
0.39676201343536377,1982-06-02
0.39676201343536377,1982-06-03
0.38877367973327637,1982-06-04
0.38344794511795044,1982-06-07
0.38611096143722534,1982-06-08
0.38477927446365356,1982-06-09
0.38344794511795044,1982-06-10
0.39543065428733826,1982-06-11
0.38344794511795044,1982-06-14
0.3727967143058777,1982-06-15
0.37013375759124756,1982-06-16
0.3674711287021637,1982-06-17
0.3621453046798706,1982-06-18
0.3581508994102478,1982-06-21
0.35948240756988525,1982-06-22
0.3581508994102478,1982-06-23
0.36880233883857727,1982-06-24
0.3727967143058777,1982-06-25
0.3727967143058777,1982-06-28
0.371465265750885,1982-06-29
0.3674711287021637,1982-06-30
0.3581508994102478,1982-07-01
0.3554880917072296,1982-07-02
0.35149386525154114,1982-07-06
0.3488311171531677,1982-07-07
0.3461681604385376,1982-07-08
0.3501626253128052,1982-07-09
0.35948240756988525,1982-07-12
0.36880233883857727,1982-07-13
0.3727967143058777,1982-07-14
0.37945377826690674,1982-07-15
0.39010483026504517,1982-07-16
0.39942488074302673,1982-07-19
0.4100763499736786,1982-07-20
0.41407039761543274,1982-07-21
0.4100763499736786,1982-07-22
0.40741363167762756,1982-07-23
0.4087449014186859,1982-07-26
0.39809346199035645,1982-07-27
0.39143630862236023,1982-07-28
0.39010483026504517,1982-07-29
0.39010483026504517,1982-07-30
0.40608200430870056,1982-08-02
0.39676201343536377,1982-08-03
0.39409956336021423,1982-08-04
0.38211652636528015,1982-08-05
0.375459223985672,1982-08-06
0.3767908215522766,1982-08-09
0.3767908215522766,1982-08-10
0.36880233883857727,1982-08-11
0.360813707113266,1982-08-12
0.35681968927383423,1982-08-13
0.360813707113266,1982-08-16
0.38344794511795044,1982-08-17
0.39942488074302673,1982-08-18
0.39809346199035645,1982-08-19
0.4154019355773926,1982-08-20
0.4327104091644287,1982-08-23
0.42871612310409546,1982-08-24
0.4300474226474762,1982-08-25
0.4500187635421753,1982-08-26
0.44336187839508057,1982-08-27
0.45534437894821167,1982-08-30
0.4686587154865265,1982-08-31
0.46333301067352295,1982-09-01
0.47398439049720764,1982-09-02
0.49661827087402344,1982-09-03
0.4886299669742584,1982-09-07
0.4952869415283203,1982-09-08
0.4939557909965515,1982-09-09
0.47398439049720764,1982-09-10
0.4620016813278198,1982-09-13
0.47398439049720764,1982-09-14
0.4779784083366394,1982-09-15
0.4806411862373352,1982-09-16
0.47930997610092163,1982-09-17
0.47664713859558105,1982-09-20
0.5006124973297119,1982-09-21
0.5059384107589722,1982-09-22
0.5072699189186096,1982-09-23
0.5139267444610596,1982-09-24
0.5325668454170227,1982-09-27
0.5165894031524658,1982-09-28
0.5112637877464294,1982-09-29
0.5006124973297119,1982-09-30
0.4912925660610199,1982-10-01
0.4872983694076538,1982-10-04
0.4872983694076538,1982-10-05
0.5179210901260376,1982-10-06
0.5259095430374146,1982-10-07
0.5325668454170227,1982-10-08
0.5392237901687622,1982-10-11
0.5352293848991394,1982-10-12
0.529903769493103,1982-10-13
0.5192522406578064,1982-10-14
0.5099325776100159,1982-10-15
0.5086008906364441,1982-10-18
0.5152583122253418,1982-10-19
0.5232468247413635,1982-10-20
0.5352293848991394,1982-10-21
0.5512064099311829,1982-10-22
0.5378919839859009,1982-10-25
0.5458808541297913,1982-10-26
0.5512064099311829,1982-10-27
0.5538693070411682,1982-10-28
0.5538693070411682,1982-10-29
0.5565321445465088,1982-11-01
0.5711777210235596,1982-11-02
0.601800262928009,1982-11-03
0.6044632196426392,1982-11-04
0.5924804210662842,1982-11-05
0.573840320110321,1982-11-08
0.5844921469688416,1982-11-09
0.5791661143302917,1982-11-10
0.5778348445892334,1982-11-11
0.5844921469688416,1982-11-12
0.5778348445892334,1982-11-15
0.5725091695785522,1982-11-16
0.5725091695785522,1982-11-17
0.5791661143302917,1982-11-18
0.5844921469688416,1982-11-19
0.5804978013038635,1982-11-22
0.5871546268463135,1982-11-23
0.5858232975006104,1982-11-24
0.5964747071266174,1982-11-26
0.5978060364723206,1982-11-29
0.612451434135437,1982-11-30
0.644405722618103,1982-12-01
0.6470683813095093,1982-12-02
0.632422924041748,1982-12-03
0.65239417552948,1982-12-06
0.6497312784194946,1982-12-07
0.640411376953125,1982-12-08
0.6297602653503418,1982-12-09
0.6270970106124878,1982-12-10
0.631091833114624,1982-12-13
0.6257659792900085,1982-12-14
0.6204400062561035,1982-12-15
0.6231029629707336,1982-12-16
0.6191084980964661,1982-12-17
0.6031315922737122,1982-12-20
0.6057945489883423,1982-12-21
0.6071259379386902,1982-12-22
0.6071259379386902,1982-12-23
0.6164458394050598,1982-12-27
0.6137831211090088,1982-12-28
0.6164458394050598,1982-12-29
0.6191084980964661,1982-12-30
0.6231029629707336,1982-12-31
0.5978060364723206,1983-01-03
0.5884861946105957,1983-01-04
0.5911486744880676,1983-01-05
0.6044632196426392,1983-01-06
0.612451434135437,1983-01-07
0.6191084980964661,1983-01-10
0.6177773475646973,1983-01-11
0.632422924041748,1983-01-12
0.6350858807563782,1983-01-13
0.6337542533874512,1983-01-14
0.6244344115257263,1983-01-17
0.6231029629707336,1983-01-18
0.6111201047897339,1983-01-19
0.609788715839386,1983-01-20
0.6044632196426392,1983-01-21
0.5725091695785522,1983-01-24
0.575171709060669,1983-01-25
0.5791661143302917,1983-01-26
0.5804978013038635,1983-01-27
0.573840320110321,1983-01-28
0.5578632354736328,1983-01-31
0.5365608930587769,1983-02-01
0.5485434532165527,1983-02-02
0.5432179570198059,1983-02-03
0.5631891489028931,1983-02-04
0.575171709060669,1983-02-07
0.5778348445892334,1983-02-08
0.575171709060669,1983-02-09
0.5778348445892334,1983-02-10
0.5898175239562988,1983-02-11
0.5858232975006104,1983-02-14
0.5884861946105957,1983-02-15
0.5911486744880676,1983-02-16
0.5858232975006104,1983-02-17
0.5911486744880676,1983-02-18
0.6004691123962402,1983-02-22
0.5951430797576904,1983-02-23
0.5964747071266174,1983-02-24
0.609788715839386,1983-02-25
0.612451434135437,1983-02-28
0.6191084980964661,1983-03-01
0.636417031288147,1983-03-02
0.6231029629707336,1983-03-03
0.6217711567878723,1983-03-04
0.6177773475646973,1983-03-07
0.612451434135437,1983-03-08
0.6164458394050598,1983-03-09
0.6177773475646973,1983-03-10
0.6164458394050598,1983-03-11
0.6071259379386902,1983-03-14
0.5964747071266174,1983-03-15
0.5991373658180237,1983-03-16
0.6044632196426392,1983-03-17
0.612451434135437,1983-03-18
0.6204400062561035,1983-03-21
0.6417428255081177,1983-03-22
0.6470683813095093,1983-03-23
0.6657081842422485,1983-03-24
0.6763593554496765,1983-03-25
0.6657081842422485,1983-03-28
0.6657081842422485,1983-03-29
0.6816850900650024,1983-03-30
0.673696756362915,1983-03-31
0.6630454659461975,1983-04-04
0.6617138981819153,1983-04-05
0.6537255644798279,1983-04-06
0.632422924041748,1983-04-07
0.6350858807563782,1983-04-08
0.65239417552948,1983-04-11
0.656388521194458,1983-04-12
0.680354118347168,1983-04-13
0.6830168962478638,1983-04-14
0.6989935636520386,1983-04-15
0.7256221175193787,1983-04-18
0.7189648151397705,1983-04-19
0.7455934286117554,1983-04-20
0.7415990233421326,1983-04-21
0.726953387260437,1983-04-22
0.7163017988204956,1983-04-25
0.7202963829040527,1983-04-26
0.7202963829040527,1983-04-27
0.7216274738311768,1983-04-28
0.7229592204093933,1983-04-29
0.7176331281661987,1983-05-02
0.7176331281661987,1983-05-03
0.7202963829040527,1983-05-04
0.7455934286117554,1983-05-05
0.7682273387908936,1983-05-06
0.773552656173706,1983-05-09
0.773552656173706,1983-05-10
0.7682273387908936,1983-05-11
0.7708897590637207,1983-05-12
0.7695585489273071,1983-05-13
0.7629015445709229,1983-05-16
0.7615705132484436,1983-05-17
0.7695585489273071,1983-05-18
0.7642330527305603,1983-05-19
0.7642330527305603,1983-05-20
0.7629015445709229,1983-05-23
0.7722218036651611,1983-05-24
0.773552656173706,1983-05-25
0.7695585489273071,1983-05-26
0.7668958902359009,1983-05-27
0.7535817623138428,1983-05-31
0.750918447971344,1983-06-01
0.7562445998191833,1983-06-02
0.7589074373245239,1983-06-03
0.7642330527305603,1983-06-06
0.7775473594665527,1983-06-07
0.7668958902359009,1983-06-08
0.7975181937217712,1983-06-09
0.7961869239807129,1983-06-10
0.8001813292503357,1983-06-13
0.8015128374099731,1983-06-14
0.8201525807380676,1983-06-15
0.8334667086601257,1983-06-16
0.8308038711547852,1983-06-17
0.831763744354248,1983-06-20
0.8424274325370789,1983-06-21
0.8530910015106201,1983-06-22
0.8530910015106201,1983-06-23
0.8530910015106201,1983-06-24
0.8490923047065735,1983-06-27
0.8357624411582947,1983-06-28
0.831763744354248,1983-06-29
0.8264319896697998,1983-06-30
0.810436487197876,1983-07-01
0.7997727990150452,1983-07-05
0.8157682418823242,1983-07-06
0.8051042556762695,1983-07-07
0.7971070408821106,1983-07-08
0.7997727990150452,1983-07-11
0.7971070408821106,1983-07-12
0.8051042556762695,1983-07-13
0.8077705502510071,1983-07-14
0.7997727990150452,1983-07-15
0.7957739233970642,1983-07-18
0.8051042556762695,1983-07-19
0.8450930714607239,1983-07-20
0.8264319896697998,1983-07-21
0.831763744354248,1983-07-22
0.8344295620918274,1983-07-25
0.8304305672645569,1983-07-26
0.8197673559188843,1983-07-27
0.810436487197876,1983-07-28
0.7944413423538208,1983-07-29
0.7797789573669434,1983-08-01
0.7904424071311951,1983-08-02
0.786443293094635,1983-08-03
0.7784454226493835,1983-08-04
0.7837771773338318,1983-08-05
0.7731136083602905,1983-08-08
0.7771126627922058,1983-08-09
0.7957739233970642,1983-08-10
0.8157682418823242,1983-08-11
0.8091035485267639,1983-08-12
0.8077705502510071,1983-08-15
0.7944413423538208,1983-08-16
0.8131021857261658,1983-08-17
0.8210998177528381,1983-08-18
0.817101240158081,1983-08-19
0.8144351840019226,1983-08-22
0.8024385571479797,1983-08-23
0.786443293094635,1983-08-24
0.7997727990150452,1983-08-25
0.7971070408821106,1983-08-26
0.7917748093605042,1983-08-29
0.7917748093605042,1983-08-30
0.8131021857261658,1983-08-31
0.8051042556762695,1983-09-01
0.7984395623207092,1983-09-02
