CSCO,Date
0.08594594895839691,1990-11-16
0.08771185576915741,1990-11-19
0.08653456717729568,1990-11-20
0.08594594895839691,1990-11-21
0.08653456717729568,1990-11-23
0.0862402394413948,1990-11-26
0.09301019459962845,1990-11-27
0.09242156893014908,1990-11-28
0.09006703644990921,1990-11-29
0.09301019459962845,1990-11-30
0.09595340490341187,1990-12-03
0.0974249616265297,1990-12-04
0.09771928191184998,1990-12-05
0.09830792248249054,1990-12-06
0.09713062644004822,1990-12-07
0.09654203802347183,1990-12-10
0.09507043659687042,1990-12-11
0.09771928191184998,1990-12-12
0.10184038430452347,1990-12-13
0.10596083104610443,1990-12-14
0.1047835722565651,1990-12-17
0.10242902487516403,1990-12-18
0.10537219792604446,1990-12-19
0.10360629856586456,1990-12-20
0.10360629856586456,1990-12-21
0.10242902487516403,1990-12-24
0.0988965779542923,1990-12-26
0.1012517437338829,1990-12-27
0.10390061885118484,1990-12-28
0.10566648840904236,1990-12-31
0.1030176505446434,1991-01-02
0.0988965779542923,1991-01-03
0.09595340490341187,1991-01-04
0.093598872423172,1991-01-07
0.09713062644004822,1991-01-08
0.09654203802347183,1991-01-09
0.09771928191184998,1991-01-10
0.09654203802347183,1991-01-11
0.09771928191184998,1991-01-14
0.10507787019014359,1991-01-15
0.11008121818304062,1991-01-16
0.11537965387105942,1991-01-17
0.11714552342891693,1991-01-18
0.12420986592769623,1991-01-21
0.12156027555465698,1991-01-22
0.12008871883153915,1991-01-23
0.11950010061264038,1991-01-24
0.12656435370445251,1991-01-25
0.13068482279777527,1991-01-28
0.12950755655765533,1991-01-29
0.13480590283870697,1991-01-30
0.1377490907907486,1991-01-31
0.13716046512126923,1991-02-01
0.1359831839799881,1991-02-04
0.13716046512126923,1991-02-05
0.13833770155906677,1991-02-06
0.1339229792356491,1991-02-07
0.13892631232738495,1991-02-08
0.13568885624408722,1991-02-11
0.1395149827003479,1991-02-12
0.14186948537826538,1991-02-13
0.1377490907907486,1991-02-14
0.1377490907907486,1991-02-15
0.1365717500448227,1991-02-19
0.1359831839799881,1991-02-20
0.13421732187271118,1991-02-21
0.133628711104393,1991-02-22
0.133628711104393,1991-02-25
0.13068482279777527,1991-02-26
0.1268586665391922,1991-02-27
0.131862074136734,1991-02-28
0.13421732187271118,1991-03-01
0.1359831839799881,1991-03-04
0.14069221913814545,1991-03-05
0.13421732187271118,1991-03-06
0.12891893088817596,1991-03-07
0.13068482279777527,1991-03-08
0.12479853630065918,1991-03-11
0.11655692756175995,1991-03-12
0.1230325996875763,1991-03-13
0.11655692756175995,1991-03-14
0.11302509903907776,1991-03-15
0.12008871883153915,1991-03-18
0.12244395911693573,1991-03-19
0.13304001092910767,1991-03-20
0.12479853630065918,1991-03-21
0.12126602977514267,1991-03-22
0.11596827954053879,1991-03-25
0.11773420125246048,1991-03-26
0.12479853630065918,1991-03-27
0.11479103565216064,1991-03-28
0.1047835722565651,1991-04-01
0.12244395911693573,1991-04-02
0.12362121045589447,1991-04-03
0.12008871883153915,1991-04-04
0.11832283437252045,1991-04-05
0.12244395911693573,1991-04-08
0.12008871883153915,1991-04-09
0.11950010061264038,1991-04-10
0.1283303052186966,1991-04-11
0.13421732187271118,1991-04-12
0.13068482279777527,1991-04-15
0.14010359346866608,1991-04-16
0.15305426716804504,1991-04-17
0.15187698602676392,1991-04-18
0.14952240884304047,1991-04-19
0.1436360776424408,1991-04-22
0.14599066972732544,1991-04-23
0.15187698602676392,1991-04-24
0.1471678912639618,1991-04-25
0.1436360776424408,1991-04-26
0.13539457321166992,1991-04-29
0.14010359346866608,1991-04-30
0.1412808895111084,1991-05-01
0.1448133885860443,1991-05-02
0.1448133885860443,1991-05-03
0.14834517240524292,1991-05-06
0.14834517240524292,1991-05-07
0.1471678912639618,1991-05-08
0.14952240884304047,1991-05-09
0.1448133885860443,1991-05-10
0.14952240884304047,1991-05-13
0.14422479271888733,1991-05-14
0.13304001092910767,1991-05-15
0.1365717500448227,1991-05-16
0.13421732187271118,1991-05-17
0.13304001092910767,1991-05-20
0.1377490907907486,1991-05-21
0.1436360776424408,1991-05-22
0.14599066972732544,1991-05-23
0.14952240884304047,1991-05-24
0.1565866768360138,1991-05-28
0.15187698602676392,1991-05-29
0.15364356338977814,1991-05-30
0.15187698602676392,1991-05-31
0.15305426716804504,1991-06-03
0.15540944039821625,1991-06-04
0.1565866768360138,1991-06-05
0.15482082962989807,1991-06-06
0.1542322188615799,1991-06-07
0.1542322188615799,1991-06-10
0.1565866768360138,1991-06-11
0.15305426716804504,1991-06-12
0.1565866768360138,1991-06-13
0.1601184755563736,1991-06-14
0.1671828329563141,1991-06-17
0.16482822597026825,1991-06-18
0.1601184755563736,1991-06-19
0.159529909491539,1991-06-20
0.1565866768360138,1991-06-21
0.1471678912639618,1991-06-24
0.1448133885860443,1991-06-25
0.1436360776424408,1991-06-26
0.14599066972732544,1991-06-27
0.1436360776424408,1991-06-28
0.15187698602676392,1991-07-01
0.14952240884304047,1991-07-02
0.1506997048854828,1991-07-03
0.14952240884304047,1991-07-05
0.15364356338977814,1991-07-08
0.16070714592933655,1991-07-09
0.16129577159881592,1991-07-10
0.16129577159881592,1991-07-11
0.16482822597026825,1991-07-12
0.16482822597026825,1991-07-15
0.16600552201271057,1991-07-16
0.16836006939411163,1991-07-17
0.1707145869731903,1991-07-18
0.17660163342952728,1991-07-19
0.17660163342952728,1991-07-22
0.17189189791679382,1991-07-23
0.1671828329563141,1991-07-24
0.16894866526126862,1991-07-25
0.1724804788827896,1991-07-26
0.17895618081092834,1991-07-29
0.18248796463012695,1991-07-30
0.18484249711036682,1991-07-31
0.1854318231344223,1991-08-01
0.19190680980682373,1991-08-02
0.19426125288009644,1991-08-05
0.19190680980682373,1991-08-06
0.187197744846344,1991-08-07
0.18307654559612274,1991-08-08
0.1836651861667633,1991-08-09
0.1895521879196167,1991-08-12
0.19543856382369995,1991-08-13
0.20250283181667328,1991-08-14
0.19543856382369995,1991-08-15
0.20132550597190857,1991-08-16
0.1966165155172348,1991-08-19
0.1948499232530594,1991-08-20
0.20838983356952667,1991-08-21
0.21251024305820465,1991-08-22
0.21545349061489105,1991-08-23
0.21545349061489105,1991-08-26
0.21427620947360992,1991-08-27
0.21663080155849457,1991-08-28
0.21545349061489105,1991-08-29
0.21368765830993652,1991-08-30
0.21074439585208893,1991-09-03
0.20250283181667328,1991-09-04
0.19897103309631348,1991-09-05
0.19897103309631348,1991-09-06
0.2054460495710373,1991-09-09
0.20485730469226837,1991-09-10
0.20721259713172913,1991-09-11
0.21192166209220886,1991-09-12
0.20721259713172913,1991-09-13
0.20250283181667328,1991-09-16
0.20250283181667328,1991-09-17
0.20721259713172913,1991-09-18
0.21074439585208893,1991-09-19
0.21251024305820465,1991-09-20
0.21192166209220886,1991-09-23
0.21133297681808472,1991-09-24
0.20368006825447083,1991-09-25
0.1895521879196167,1991-09-26
0.18837499618530273,1991-09-27
0.19308407604694366,1991-09-30
0.19897103309631348,1991-10-01
0.19426125288009644,1991-10-02
0.1895521879196167,1991-10-03
0.19426125288009644,1991-10-04
0.19602790474891663,1991-10-07
0.1966165155172348,1991-10-08
0.18484249711036682,1991-10-09
0.18307654559612274,1991-10-10
0.19131812453269958,1991-10-11
0.20014828443527222,1991-10-14
0.20721259713172913,1991-10-15
0.21192166209220886,1991-10-16
0.21192166209220886,1991-10-17
0.21133297681808472,1991-10-18
0.20838983356952667,1991-10-21
0.21309897303581238,1991-10-22
0.21427620947360992,1991-10-23
0.2078012377023697,1991-10-24
0.20485730469226837,1991-10-25
0.21309897303581238,1991-10-28
0.21368765830993652,1991-10-29
0.22369502484798431,1991-10-30
0.2295820713043213,1991-10-31
0.22251780331134796,1991-11-01
0.22310639917850494,1991-11-04
0.22840476036071777,1991-11-05
0.2295820713043213,1991-11-06
0.24606454372406006,1991-11-07
0.25077423453330994,1991-11-08
0.24841900169849396,1991-11-11
0.25136277079582214,1991-11-12
0.25783786177635193,1991-11-13
0.2554832398891449,1991-11-14
0.24135537445545197,1991-11-15
0.24370992183685303,1991-11-18
0.2366456687450409,1991-11-19
0.23429104685783386,1991-11-20
0.2366456687450409,1991-11-21
0.23193655908107758,1991-11-22
0.2295820713043213,1991-11-25
0.2313479483127594,1991-11-26
0.2331138551235199,1991-11-27
0.2331138551235199,1991-11-29
0.24370992183685303,1991-12-02
0.24959707260131836,1991-12-03
0.25901511311531067,1991-12-04
0.25430601835250854,1991-12-05
0.25254008173942566,1991-12-06
0.2566606104373932,1991-12-09
0.25430601835250854,1991-12-10
0.25430601835250854,1991-12-11
0.2566606104373932,1991-12-12
0.2584264576435089,1991-12-13
0.26372480392456055,1991-12-16
0.26372480392456055,1991-12-17
0.26784518361091614,1991-12-18
0.26372480392456055,1991-12-19
0.25901511311531067,1991-12-20
0.2660793364048004,1991-12-23
0.2790299654006958,1991-12-24
0.3002221882343292,1991-12-26
0.30257731676101685,1991-12-27
0.3155279755592346,1991-12-30
0.3119955062866211,1991-12-31
0.30964091420173645,1992-01-02
0.3155279755592346,1992-01-03
0.3167053461074829,1992-01-06
0.32965585589408875,1992-01-07
0.34496158361434937,1992-01-08
0.34672749042510986,1992-01-09
0.34025195240974426,1992-01-10
0.34378379583358765,1992-01-13
0.34260645508766174,1992-01-14
0.3520253300666809,1992-01-15
0.35732364654541016,1992-01-16
0.3532025218009949,1992-01-17
0.3308330774307251,1992-01-20
0.3155279755592346,1992-01-21
0.3414291739463806,1992-01-22
0.3473162353038788,1992-01-23
0.34849345684051514,1992-01-24
0.3508480191230774,1992-01-27
0.35143667459487915,1992-01-28
0.34378379583358765,1992-01-29
0.3508480191230774,1992-01-30
0.35379111766815186,1992-01-31
0.37145164608955383,1992-02-03
0.3791043758392334,1992-02-04
0.39028921723365784,1992-02-05
0.39676421880722046,1992-02-06
0.40265101194381714,1992-02-07
0.3955869972705841,1992-02-10
0.3908778727054596,1992-02-11
0.40265101194381714,1992-02-12
0.4014739692211151,1992-02-13
0.39676421880722046,1992-02-14
0.38793468475341797,1992-02-18
0.3849908709526062,1992-02-19
0.39382117986679077,1992-02-20
0.38381361961364746,1992-02-21
0.37674999237060547,1992-02-24
0.37380602955818176,1992-02-25
0.39146649837493896,1992-02-26
0.3885232210159302,1992-02-27
0.38381361961364746,1992-02-28
0.3814590573310852,1992-03-02
0.3791043758392334,1992-03-03
0.37674999237060547,1992-03-04
0.37204015254974365,1992-03-05
0.36733102798461914,1992-03-06
0.3708629012107849,1992-03-09
0.3791043758392334,1992-03-10
0.3708629012107849,1992-03-11
0.3726288378238678,1992-03-12
0.3732174038887024,1992-03-13
0.3726288378238678,1992-03-16
0.3873459994792938,1992-03-17
0.3944096267223358,1992-03-18
0.39028921723365784,1992-03-19
0.39028921723365784,1992-03-20
0.3814590573310852,1992-03-23
0.38616815209388733,1992-03-24
0.40265101194381714,1992-03-25
0.39794206619262695,1992-03-26
0.36733102798461914,1992-03-27
0.36733102798461914,1992-03-30
0.37204015254974365,1992-03-31
0.3814590573310852,1992-04-01
0.37557199597358704,1992-04-02
0.37674999237060547,1992-04-03
0.3885232210159302,1992-04-06
0.3602668344974518,1992-04-07
0.3602668344974518,1992-04-08
0.37557199597358704,1992-04-09
0.3532025218009949,1992-04-10
0.3579123616218567,1992-04-13
0.3743946850299835,1992-04-14
0.3743946850299835,1992-04-15
0.3637986183166504,1992-04-16
0.3508480191230774,1992-04-20
0.3414291739463806,1992-04-21
0.3508480191230774,1992-04-22
0.34260645508766174,1992-04-23
0.34378379583358765,1992-04-24
0.3343656659126282,1992-04-27
0.3214142918586731,1992-04-28
0.3343656659126282,1992-04-29
0.34378379583358765,1992-04-30
0.3473162353038788,1992-05-01
0.3555576801300049,1992-05-04
0.36615386605262756,1992-05-05
0.36615386605262756,1992-05-06
0.3602668344974518,1992-05-07
0.3649759292602539,1992-05-08
0.3732174038887024,1992-05-11
0.3696855902671814,1992-05-12
0.3602668344974518,1992-05-13
0.3791043758392334,1992-05-14
0.3849908709526062,1992-05-15
0.39323240518569946,1992-05-18
0.3955869972705841,1992-05-19
0.39794206619262695,1992-05-20
0.3908778727054596,1992-05-21
0.3885232210159302,1992-05-22
0.38616815209388733,1992-05-26
0.38616815209388733,1992-05-27
0.40029656887054443,1992-05-28
0.4309077262878418,1992-05-29
0.45680874586105347,1992-06-01
0.4450356066226959,1992-06-02
0.4403264820575714,1992-06-03
0.44268110394477844,1992-06-04
0.4356166124343872,1992-06-05
0.437971293926239,1992-06-08
0.4332621693611145,1992-06-09
0.4309077262878418,1992-06-10
0.4356166124343872,1992-06-11
0.44268110394477844,1992-06-12
0.44385823607444763,1992-06-15
0.43443936109542847,1992-06-16
0.4167789816856384,1992-06-17
0.40500566363334656,1992-06-18
0.4144245982170105,1992-06-19
0.4120698869228363,1992-06-22
0.42855241894721985,1992-06-23
0.43208497762680054,1992-06-24
0.4250204861164093,1992-06-25
0.42266595363616943,1992-06-26
0.4450356066226959,1992-06-29
0.44268110394477844,1992-06-30
0.4591633975505829,1992-07-01
0.4497445821762085,1992-07-02
0.45680874586105347,1992-07-06
0.42973047494888306,1992-07-07
0.4309077262878418,1992-07-08
0.44268110394477844,1992-07-09
0.4403264820575714,1992-07-10
0.44268110394477844,1992-07-13
0.45680874586105347,1992-07-14
0.46740487217903137,1992-07-15
0.4685820937156677,1992-07-16
0.46387311816215515,1992-07-17
0.4685820937156677,1992-07-20
0.4780011773109436,1992-07-21
0.46151861548423767,1992-07-22
0.47329187393188477,1992-07-23
0.48741984367370605,1992-07-24
0.4780011773109436,1992-07-27
0.4897743761539459,1992-07-28
0.4944843053817749,1992-07-29
0.49566158652305603,1992-07-30
0.5027250051498413,1992-07-31
0.501547634601593,1992-08-03
0.501547634601593,1992-08-04
0.4897743761539459,1992-08-05
0.47211459279060364,1992-08-06
0.47211459279060364,1992-08-07
0.4815327227115631,1992-08-10
0.4850654602050781,1992-08-11
0.47329187393188477,1992-08-12
0.46740487217903137,1992-08-13
0.46151861548423767,1992-08-14
0.4626958966255188,1992-08-17
0.46151861548423767,1992-08-18
0.46151861548423767,1992-08-19
0.46151861548423767,1992-08-20
0.4450356066226959,1992-08-21
0.4238433241844177,1992-08-24
0.4391484260559082,1992-08-25
0.44268110394477844,1992-08-26
0.437971293926239,1992-08-27
0.43679386377334595,1992-08-28
0.441503643989563,1992-08-31
0.45445433259010315,1992-09-01
0.4709368050098419,1992-09-02
0.47329187393188477,1992-09-03
0.47329187393188477,1992-09-04
0.4744690954685211,1992-09-08
0.4897743761539459,1992-09-09
0.5039029717445374,1992-09-10
0.5027250051498413,1992-09-11
0.5133212208747864,1992-09-14
0.501547634601593,1992-09-15
0.4944843053817749,1992-09-16
0.5039029717445374,1992-09-17
0.5133212208747864,1992-09-18
0.5250950455665588,1992-09-21
0.5180307030677795,1992-09-22
0.5109664797782898,1992-09-23
0.5239173173904419,1992-09-24
0.501547634601593,1992-09-25
0.4850654602050781,1992-09-28
0.49919354915618896,1992-09-29
0.498015820980072,1992-09-30
0.501547634601593,1992-10-01
0.48271074891090393,1992-10-02
0.4815327227115631,1992-10-05
0.4944843053817749,1992-10-06
0.49919354915618896,1992-10-07
0.5144988298416138,1992-10-08
0.5086120367050171,1992-10-09
0.5156762003898621,1992-10-12
0.5168536305427551,1992-10-13
0.5180307030677795,1992-10-14
0.5227399468421936,1992-10-15
0.5356911420822144,1992-10-16
0.543932318687439,1992-10-19
0.5462870001792908,1992-10-20
0.5498190522193909,1992-10-21
0.5568833351135254,1992-10-22
0.5509963631629944,1992-10-23
0.5604150891304016,1992-10-26
0.5509963631629944,1992-10-27
0.5651243329048157,1992-10-28
0.5745431184768677,1992-10-29
0.5651243329048157,1992-10-30
0.5768976211547852,1992-11-02
0.5768976211547852,1992-11-03
0.5792528986930847,1992-11-04
0.6051537990570068,1992-11-05
0.6192818284034729,1992-11-06
0.6251688599586487,1992-11-09
0.6593117117881775,1992-11-10
0.6640214323997498,1992-11-11
0.6722622513771057,1992-11-12
0.6640214323997498,1992-11-13
0.6557797789573669,1992-11-16
0.6451837420463562,1992-11-17
0.6687304973602295,1992-11-18
0.6781492233276367,1992-11-19
0.6969869136810303,1992-11-20
0.6875680088996887,1992-11-23
0.7134692668914795,1992-11-24
0.7040506601333618,1992-11-25
0.7040506601333618,1992-11-27
0.7040506601333618,1992-11-30
0.6981642842292786,1992-12-01
0.6828583478927612,1992-12-02
0.6922774314880371,1992-12-03
0.7016960382461548,1992-12-04
0.706405758857727,1992-12-07
0.6993414759635925,1992-12-08
0.6946324706077576,1992-12-09
0.6899226307868958,1992-12-10
0.6757946610450745,1992-12-11
0.6687304973602295,1992-12-14
0.6616661548614502,1992-12-15
0.6546027064323425,1992-12-16
0.6816810965538025,1992-12-17
0.6875680088996887,1992-12-18
0.6875680088996887,1992-12-21
0.6899226307868958,1992-12-22
0.6993414759635925,1992-12-23
0.7087602019309998,1992-12-24
0.7534990906715393,1992-12-28
0.7299525737762451,1992-12-29
0.7405486106872559,1992-12-30
0.7405486106872559,1992-12-31
0.7346614599227905,1993-01-04
0.754676342010498,1993-01-05
0.7735140919685364,1993-01-06
0.7582087516784668,1993-01-07
0.7652724981307983,1993-01-08
0.7841101884841919,1993-01-11
0.7899970412254333,1993-01-12
0.8111894726753235,1993-01-13
0.8429775834083557,1993-01-14
0.8182529211044312,1993-01-15
0.8394450545310974,1993-01-18
0.8312034606933594,1993-01-19
0.8359130620956421,1993-01-20
0.8712332248687744,1993-01-21
0.8677014112472534,1993-01-22
0.8782975077629089,1993-01-25
0.8653468489646912,1993-01-26
0.840622067451477,1993-01-27
0.8253172636032104,1993-01-28
0.8335586786270142,1993-01-29
0.8547510504722595,1993-02-01
0.8724106550216675,1993-02-02
0.8688787221908569,1993-02-03
0.860637366771698,1993-02-04
0.8359130620956421,1993-02-05
0.828849196434021,1993-02-08
0.8076565861701965,1993-02-09
0.828849196434021,1993-02-10
0.8241397738456726,1993-02-11
0.8135437965393066,1993-02-12
0.7699823379516602,1993-02-16
0.7723368406295776,1993-02-17
0.8076565861701965,1993-02-18
0.8005931377410889,1993-02-19
0.7746912837028503,1993-02-22
0.7617406249046326,1993-02-23
0.8029479384422302,1993-02-24
0.8170753717422485,1993-02-25
0.8264944553375244,1993-02-26
0.8076565861701965,1993-03-01
0.8347359895706177,1993-03-02
0.8523958921432495,1993-03-03
0.8688787221908569,1993-03-04
0.866524338722229,1993-03-05
0.8523958921432495,1993-03-08
0.860637366771698,1993-03-09
0.8677014112472534,1993-03-10
0.8853622078895569,1993-03-11
0.8877164721488953,1993-03-12
0.9018444418907166,1993-03-15
0.8947800993919373,1993-03-16
0.8688787221908569,1993-03-17
0.8571053743362427,1993-03-18
0.8417994379997253,1993-03-19
0.8100113272666931,1993-03-22
0.7864648103713989,1993-03-23
0.7817557454109192,1993-03-24
0.8476866483688354,1993-03-25
0.8523958921432495,1993-03-26
0.828849196434021,1993-03-29
0.8241397738456726,1993-03-30
0.8429775834083557,1993-03-31
0.8335586786270142,1993-04-01
0.7982379198074341,1993-04-02
0.8076565861701965,1993-04-05
0.8100113272666931,1993-04-06
0.8429775834083557,1993-04-07
0.8217855095863342,1993-04-08
0.8241397738456726,1993-04-12
0.8547510504722595,1993-04-13
0.8618148565292358,1993-04-14
0.8523958921432495,1993-04-15
0.838267982006073,1993-04-16
0.8100113272666931,1993-04-19
0.7864648103713989,1993-04-20
0.8147208094596863,1993-04-21
0.8100113272666931,1993-04-22
0.7982379198074341,1993-04-23
0.7652724981307983,1993-04-26
0.7605634927749634,1993-04-27
0.8029479384422302,1993-04-28
0.8241397738456726,1993-04-29
0.777045726776123,1993-04-30
0.8147208094596863,1993-05-03
0.840622067451477,1993-05-04
0.866524338722229,1993-05-05
0.8523958921432495,1993-05-06
0.9183276295661926,1993-05-07
0.9324554204940796,1993-05-10
0.9371641874313354,1993-05-11
0.9230365753173828,1993-05-12
0.9159723520278931,1993-05-13
0.9442285895347595,1993-05-14
0.9819039702415466,1993-05-17
1.003096103668213,1993-05-18
1.043124794960022,1993-05-19
1.0289970636367798,1993-05-20
1.0172240734100342,1993-05-21
1.0219329595565796,1993-05-24
1.0078054666519165,1993-05-25
1.0596083402633667,1993-05-26
1.036061406135559,1993-05-27
1.0172240734100342,1993-05-28
0.9936773180961609,1993-06-01
0.996031641960144,1993-06-02
1.0219329595565796,1993-06-03
0.9819039702415466,1993-06-04
0.9607115983963013,1993-06-07
0.9512930512428284,1993-06-08
0.9583566784858704,1993-06-09
0.9748396873474121,1993-06-10
0.9936773180961609,1993-06-11
1.0172240734100342,1993-06-14
1.0172240734100342,1993-06-15
1.0054504871368408,1993-06-16
1.000740647315979,1993-06-17
0.9701309204101562,1993-06-18
0.9583566784858704,1993-06-21
0.9560023546218872,1993-06-22
0.9512930512428284,1993-06-23
0.967775285243988,1993-06-24
1.0054504871368408,1993-06-25
1.0596083402633667,1993-06-28
1.0478354692459106,1993-06-29
1.0313518047332764,1993-06-30
1.045480489730835,1993-07-01
1.045480489730835,1993-07-02
1.0313518047332764,1993-07-06
0.9983870983123779,1993-07-07
1.0101596117019653,1993-07-08
1.0313518047332764,1993-07-09
1.0407710075378418,1993-07-12
1.0572540760040283,1993-07-13
1.0596083402633667,1993-07-14
0.984258770942688,1993-07-15
0.941874086856842,1993-07-16
0.9324554204940796,1993-07-19
0.984258770942688,1993-07-20
0.965421199798584,1993-07-21
0.9560023546218872,1993-07-22
0.996031641960144,1993-07-23
1.045480489730835,1993-07-26
0.9936773180961609,1993-07-27
1.0101596117019653,1993-07-28
0.9983870983123779,1993-07-29
0.9771941900253296,1993-07-30
0.9889678955078125,1993-08-02
1.0078054666519165,1993-08-03
1.0242879390716553,1993-08-04
1.0384159088134766,1993-08-05
