CBRL,Date
0.26263725757598877,1982-03-25
0.26263725757598877,1982-03-26
0.25534167885780334,1982-03-29
0.25534167885780334,1982-03-30
0.25534167885780334,1982-03-31
0.25534167885780334,1982-04-01
0.25534167885780334,1982-04-02
0.25534167885780334,1982-04-05
0.25534167885780334,1982-04-06
0.25534167885780334,1982-04-07
0.25534167885780334,1982-04-08
0.25534167885780334,1982-04-12
0.25534167885780334,1982-04-13
0.25534167885780334,1982-04-14
0.26263725757598877,1982-04-15
0.2699328362941742,1982-04-16
0.2699328362941742,1982-04-19
0.2699328362941742,1982-04-20
0.2699328362941742,1982-04-21
0.26263725757598877,1982-04-22
0.26263725757598877,1982-04-23
0.26263725757598877,1982-04-26
0.26263725757598877,1982-04-27
0.2918192744255066,1982-04-28
0.2918192744255066,1982-04-29
0.2991149425506592,1982-04-30
0.3064098060131073,1982-05-03
0.3064098060131073,1982-05-04
0.3064098060131073,1982-05-05
0.31370535492897034,1982-05-06
0.31370535492897034,1982-05-07
0.3210010528564453,1982-05-10
0.3210010528564453,1982-05-11
0.3210010528564453,1982-05-12
0.31370535492897034,1982-05-13
0.3064098060131073,1982-05-14
0.3064098060131073,1982-05-17
0.2991149425506592,1982-05-18
0.2918192744255066,1982-05-19
0.2845238447189331,1982-05-20
0.2918192744255066,1982-05-21
0.2918192744255066,1982-05-24
0.2918192744255066,1982-05-25
0.2918192744255066,1982-05-26
0.2845238447189331,1982-05-27
0.2845238447189331,1982-05-28
0.2918192744255066,1982-06-01
0.2991149425506592,1982-06-02
0.3064098060131073,1982-06-03
0.2991149425506592,1982-06-04
0.2991149425506592,1982-06-07
0.3064098060131073,1982-06-08
0.3064098060131073,1982-06-09
0.31370535492897034,1982-06-10
0.3064098060131073,1982-06-11
0.2918192744255066,1982-06-14
0.2918192744255066,1982-06-15
0.2918192744255066,1982-06-16
0.2918192744255066,1982-06-17
0.2918192744255066,1982-06-18
0.2845238447189331,1982-06-21
0.2845238447189331,1982-06-22
0.2845238447189331,1982-06-23
0.2845238447189331,1982-06-24
0.2845238447189331,1982-06-25
0.2845238447189331,1982-06-28
0.2845238447189331,1982-06-29
0.27722832560539246,1982-06-30
0.27722832560539246,1982-07-01
0.27722832560539246,1982-07-02
0.27722832560539246,1982-07-06
0.27722832560539246,1982-07-07
0.27722832560539246,1982-07-08
0.27722832560539246,1982-07-09
0.2845238447189331,1982-07-12
0.2845238447189331,1982-07-13
0.2845238447189331,1982-07-14
0.2845238447189331,1982-07-15
0.2845238447189331,1982-07-16
0.2845238447189331,1982-07-19
0.2845238447189331,1982-07-20
0.2918192744255066,1982-07-21
0.2918192744255066,1982-07-22
0.2991149425506592,1982-07-23
0.2991149425506592,1982-07-26
0.2918192744255066,1982-07-27
0.2918192744255066,1982-07-28
0.2845238447189331,1982-07-29
0.27722832560539246,1982-07-30
0.2845238447189331,1982-08-02
0.2845238447189331,1982-08-03
0.27722832560539246,1982-08-04
0.27722832560539246,1982-08-05
0.27722832560539246,1982-08-06
0.2699328362941742,1982-08-09
0.2699328362941742,1982-08-10
0.2699328362941742,1982-08-11
0.2699328362941742,1982-08-12
0.2699328362941742,1982-08-13
0.2699328362941742,1982-08-16
0.2699328362941742,1982-08-17
0.2845238447189331,1982-08-18
0.27722832560539246,1982-08-19
0.27722832560539246,1982-08-20
0.27722832560539246,1982-08-23
0.27722832560539246,1982-08-24
0.27722832560539246,1982-08-25
0.27722832560539246,1982-08-26
0.27722832560539246,1982-08-27
0.27722832560539246,1982-08-30
0.2845238447189331,1982-08-31
0.2845238447189331,1982-09-01
0.2845238447189331,1982-09-02
0.3027627766132355,1982-09-03
0.3027627766132355,1982-09-07
0.3064098060131073,1982-09-08
0.31005755066871643,1982-09-09
0.31370535492897034,1982-09-10
0.3210010528564453,1982-09-13
0.3210010528564453,1982-09-14
0.3210010528564453,1982-09-15
0.3210010528564453,1982-09-16
0.31370535492897034,1982-09-17
0.3210010528564453,1982-09-20
0.3210010528564453,1982-09-21
0.3282965123653412,1982-09-22
0.3282965123653412,1982-09-23
0.3282965123653412,1982-09-24
0.3210010528564453,1982-09-27
0.3210010528564453,1982-09-28
0.3210010528564453,1982-09-29
0.3210010528564453,1982-09-30
0.31370535492897034,1982-10-01
0.3282965123653412,1982-10-04
0.33559197187423706,1982-10-05
0.3647739589214325,1982-10-06
0.3939555883407593,1982-10-07
0.3939555883407593,1982-10-08
0.4012511372566223,1982-10-11
0.3866606652736664,1982-10-12
0.3939555883407593,1982-10-13
0.4012511372566223,1982-10-14
0.4012511372566223,1982-10-15
0.4012511372566223,1982-10-18
0.415842205286026,1982-10-19
0.4523197412490845,1982-10-20
0.4523197412490845,1982-10-21
0.43772876262664795,1982-10-22
0.43772876262664795,1982-10-25
0.4231378138065338,1982-10-26
0.43043333292007446,1982-10-27
0.43043333292007446,1982-10-28
0.415842205286026,1982-10-29
0.415842205286026,1982-11-01
0.43043333292007446,1982-11-02
0.43772876262664795,1982-11-03
0.4450242519378662,1982-11-04
0.47420644760131836,1982-11-05
0.47420644760131836,1982-11-08
0.5033881068229675,1982-11-09
0.4960923194885254,1982-11-10
0.48879697918891907,1982-11-11
0.48879697918891907,1982-11-12
0.4815014600753784,1982-11-15
0.47420644760131836,1982-11-16
0.4815014600753784,1982-11-17
0.48879697918891907,1982-11-18
0.48879697918891907,1982-11-19
0.5033881068229675,1982-11-22
0.5033881068229675,1982-11-23
0.5471610426902771,1982-11-24
0.583638072013855,1982-11-26
0.5617520809173584,1982-11-29
0.5690473318099976,1982-11-30
0.6565930247306824,1982-12-01
0.642002284526825,1982-12-02
0.6201154589653015,1982-12-03
0.642002284526825,1982-12-06
0.642002284526825,1982-12-07
0.642002284526825,1982-12-08
0.6201154589653015,1982-12-09
0.5982294082641602,1982-12-10
0.5982294082641602,1982-12-13
0.5982294082641602,1982-12-14
0.5690473318099976,1982-12-15
0.5471610426902771,1982-12-16
0.5544566512107849,1982-12-17
0.5471610426902771,1982-12-20
0.5617520809173584,1982-12-21
0.5763427019119263,1982-12-22
0.5909335613250732,1982-12-23
0.5909335613250732,1982-12-27
0.5909335613250732,1982-12-28
0.6128200888633728,1982-12-29
0.6347066164016724,1982-12-30
0.6347066164016724,1982-12-31
0.5982294082641602,1983-01-03
0.6055251955986023,1983-01-04
0.5982294082641602,1983-01-05
0.5982294082641602,1983-01-06
0.5909335613250732,1983-01-07
0.5909335613250732,1983-01-10
0.5763427019119263,1983-01-11
0.5763427019119263,1983-01-12
0.5763427019119263,1983-01-13
0.5909335613250732,1983-01-14
0.5982294082641602,1983-01-17
0.6055251955986023,1983-01-18
0.6055251955986023,1983-01-19
0.6055251955986023,1983-01-20
0.5982294082641602,1983-01-21
0.583638072013855,1983-01-24
0.5763427019119263,1983-01-25
0.5763427019119263,1983-01-26
0.583638072013855,1983-01-27
0.583638072013855,1983-01-28
0.5909335613250732,1983-01-31
0.5909335613250732,1983-02-01
0.5909335613250732,1983-02-02
0.5909335613250732,1983-02-03
0.5909335613250732,1983-02-04
0.583638072013855,1983-02-07
0.583638072013855,1983-02-08
0.583638072013855,1983-02-09
0.583638072013855,1983-02-10
0.583638072013855,1983-02-11
0.6274111866950989,1983-02-14
0.6274111866950989,1983-02-15
0.6274111866950989,1983-02-16
0.6274111866950989,1983-02-17
0.6055251955986023,1983-02-18
0.6055251955986023,1983-02-22
0.6055251955986023,1983-02-23
0.6055251955986023,1983-02-24
0.6055251955986023,1983-02-25
0.6347066164016724,1983-02-28
0.6347066164016724,1983-03-01
0.6347066164016724,1983-03-02
0.6492981314659119,1983-03-03
0.6638882756233215,1983-03-04
0.6930707097053528,1983-03-07
0.6857754588127136,1983-03-08
0.6857754588127136,1983-03-09
0.6930707097053528,1983-03-10
0.6930707097053528,1983-03-11
0.6857754588127136,1983-03-14
0.6857754588127136,1983-03-15
0.6711839437484741,1983-03-16
0.6784795522689819,1983-03-17
0.6930707097053528,1983-03-18
0.7149566411972046,1983-03-21
0.7514342069625854,1983-03-22
0.7806165218353271,1983-03-23
0.7514342069625854,1983-03-24
0.744138777256012,1983-03-25
0.7368438243865967,1983-03-28
0.744138777256012,1983-03-29
0.7514342069625854,1983-03-30
0.7514342069625854,1983-03-31
0.7514342069625854,1983-04-04
0.7514342069625854,1983-04-05
0.744138777256012,1983-04-06
0.744138777256012,1983-04-07
0.744138777256012,1983-04-08
0.7514342069625854,1983-04-11
0.7514342069625854,1983-04-12
0.7514342069625854,1983-04-13
0.7660254240036011,1983-04-14
0.7587296366691589,1983-04-15
0.7587296366691589,1983-04-18
0.7587296366691589,1983-04-19
0.7660254240036011,1983-04-20
0.7806165218353271,1983-04-21
0.8097984194755554,1983-04-22
0.8097984194755554,1983-04-25
0.8535710573196411,1983-04-26
0.8535710573196411,1983-04-27
0.831684410572052,1983-04-28
0.831684410572052,1983-04-29
0.8170937299728394,1983-05-02
0.8097984194755554,1983-05-03
0.8170937299728394,1983-05-04
0.8170937299728394,1983-05-05
0.8462756276130676,1983-05-06
0.8462756276130676,1983-05-09
0.8462756276130676,1983-05-10
0.8462756276130676,1983-05-11
0.8608666658401489,1983-05-12
0.8681620955467224,1983-05-13
0.8681620955467224,1983-05-16
0.8754575252532959,1983-05-17
0.8827531933784485,1983-05-18
0.9192304611206055,1983-05-19
0.9192304611206055,1983-05-20
0.904639482498169,1983-05-23
0.9119342565536499,1983-05-24
0.9338211417198181,1983-05-25
0.9411171078681946,1983-05-26
0.9921854734420776,1983-05-27
1.0140711069107056,1983-05-31
1.0213667154312134,1983-06-01
1.0651395320892334,1983-06-02
1.1307989358901978,1983-06-03
1.1964588165283203,1983-06-06
1.1964588165283203,1983-06-07
1.1526858806610107,1983-06-08
1.15998113155365,1983-06-09
1.1526858806610107,1983-06-10
1.1453901529312134,1983-06-13
1.1380950212478638,1983-06-14
1.087025761604309,1983-06-15
1.0578442811965942,1983-06-16
0.9630032777786255,1983-06-17
0.948412299156189,1983-06-20
0.9848899245262146,1983-06-21
1.0140711069107056,1983-06-22
1.0724354982376099,1983-06-23
1.087025761604309,1983-06-24
1.1016168594360352,1983-06-27
1.0651395320892334,1983-06-28
1.0724354982376099,1983-06-29
1.1016168594360352,1983-06-30
1.105264663696289,1983-07-01
1.0943214893341064,1983-07-05
1.0833793878555298,1983-07-06
1.0614920854568481,1983-07-07
1.0286624431610107,1983-07-08
1.0286624431610107,1983-07-11
1.0286624431610107,1983-07-12
1.0396056175231934,1983-07-13
1.0396056175231934,1983-07-14
1.0177191495895386,1983-07-15
1.0177191495895386,1983-07-18
1.0177191495895386,1983-07-19
1.0177191495895386,1983-07-20
1.0286624431610107,1983-07-21
1.0286624431610107,1983-07-22
1.0286624431610107,1983-07-25
1.0286624431610107,1983-07-26
1.0286624431610107,1983-07-27
1.0286624431610107,1983-07-28
1.0286624431610107,1983-07-29
1.0286624431610107,1983-08-01
1.0286624431610107,1983-08-02
1.050549030303955,1983-08-03
1.0396056175231934,1983-08-04
1.0286624431610107,1983-08-05
1.0177191495895386,1983-08-08
1.0177191495895386,1983-08-09
1.0177191495895386,1983-08-10
1.0286624431610107,1983-08-11
1.0286624431610107,1983-08-12
1.0286624431610107,1983-08-15
1.006776213645935,1983-08-16
1.006776213645935,1983-08-17
0.9848899245262146,1983-08-18
0.9739465713500977,1983-08-19
0.9520595669746399,1983-08-22
0.9411171078681946,1983-08-23
0.9301730394363403,1983-08-24
0.9301730394363403,1983-08-25
0.9301730394363403,1983-08-26
0.9301730394363403,1983-08-29
0.9520595669746399,1983-08-30
0.9739465713500977,1983-08-31
0.9739465713500977,1983-09-01
0.9739465713500977,1983-09-02
0.9630032777786255,1983-09-06
0.9630032777786255,1983-09-07
0.9520595669746399,1983-09-08
0.9520595669746399,1983-09-09
0.9630032777786255,1983-09-12
0.9630032777786255,1983-09-13
0.9739465713500977,1983-09-14
0.9739465713500977,1983-09-15
0.9411171078681946,1983-09-16
0.9739465713500977,1983-09-19
0.9848899245262146,1983-09-20
0.9848899245262146,1983-09-21
0.9848899245262146,1983-09-22
0.9848899245262146,1983-09-23
0.9958333373069763,1983-09-26
1.006776213645935,1983-09-27
1.0286624431610107,1983-09-28
1.127151608467102,1983-09-29
1.0943214893341064,1983-09-30
1.0943214893341064,1983-10-03
1.0943214893341064,1983-10-04
1.0943214893341064,1983-10-05
1.0943214893341064,1983-10-06
1.0833793878555298,1983-10-07
1.0833793878555298,1983-10-10
1.0724354982376099,1983-10-11
1.0724354982376099,1983-10-12
1.0614920854568481,1983-10-13
1.0614920854568481,1983-10-14
1.1162078380584717,1983-10-17
1.1162078380584717,1983-10-18
1.0943214893341064,1983-10-19
1.0943214893341064,1983-10-20
1.0943214893341064,1983-10-21
1.0833793878555298,1983-10-24
1.0943214893341064,1983-10-25
1.105264663696289,1983-10-26
1.105264663696289,1983-10-27
1.0943214893341064,1983-10-28
1.0833793878555298,1983-10-31
1.0396056175231934,1983-11-01
1.0396056175231934,1983-11-02
1.0286624431610107,1983-11-03
0.9630032777786255,1983-11-04
0.9520595669746399,1983-11-07
0.9301730394363403,1983-11-08
0.908287763595581,1983-11-09
0.8645141124725342,1983-11-10
0.8645141124725342,1983-11-11
0.897344172000885,1983-11-14
0.8864009976387024,1983-11-15
0.897344172000885,1983-11-16
0.9301730394363403,1983-11-17
0.9411171078681946,1983-11-18
0.9411171078681946,1983-11-21
0.9192304611206055,1983-11-22
0.9192304611206055,1983-11-23
0.9192304611206055,1983-11-25
0.908287763595581,1983-11-28
0.908287763595581,1983-11-29
0.908287763595581,1983-11-30
0.9192304611206055,1983-12-01
0.9192304611206055,1983-12-02
0.908287763595581,1983-12-05
0.908287763595581,1983-12-06
0.908287763595581,1983-12-07
0.908287763595581,1983-12-08
0.908287763595581,1983-12-09
0.908287763595581,1983-12-12
0.908287763595581,1983-12-13
0.8645141124725342,1983-12-14
0.8535710573196411,1983-12-15
0.8535710573196411,1983-12-16
0.8207413554191589,1983-12-19
0.8535710573196411,1983-12-20
0.8864009976387024,1983-12-21
0.908287763595581,1983-12-22
0.908287763595581,1983-12-23
0.908287763595581,1983-12-27
0.908287763595581,1983-12-28
0.9192304611206055,1983-12-29
0.9301730394363403,1983-12-30
0.897344172000885,1984-01-03
0.897344172000885,1984-01-04
0.897344172000885,1984-01-05
0.9192304611206055,1984-01-06
0.9301730394363403,1984-01-09
0.908287763595581,1984-01-10
0.897344172000885,1984-01-11
0.897344172000885,1984-01-12
0.8864009976387024,1984-01-13
0.8864009976387024,1984-01-16
0.8754575252532959,1984-01-17
0.8645141124725342,1984-01-18
0.831684410572052,1984-01-19
0.8426278233528137,1984-01-20
0.8097984194755554,1984-01-23
0.7879115343093872,1984-01-24
0.776968777179718,1984-01-25
0.776968777179718,1984-01-26
0.776968777179718,1984-01-27
0.744138777256012,1984-01-30
0.776968777179718,1984-01-31
0.776968777179718,1984-02-01
0.776968777179718,1984-02-02
0.7550817728042603,1984-02-03
0.7331959009170532,1984-02-06
0.744138777256012,1984-02-07
0.744138777256012,1984-02-08
0.7331959009170532,1984-02-09
0.7331959009170532,1984-02-10
0.7331959009170532,1984-02-13
0.744138777256012,1984-02-14
0.7660254240036011,1984-02-15
0.7550817728042603,1984-02-16
0.7550817728042603,1984-02-17
0.7550817728042603,1984-02-21
0.7222524881362915,1984-02-22
0.6894228458404541,1984-02-23
0.7550817728042603,1984-02-24
0.776968777179718,1984-02-27
0.7550817728042603,1984-02-28
0.7550817728042603,1984-02-29
0.7550817728042603,1984-03-01
0.7879115343093872,1984-03-02
0.7988547086715698,1984-03-05
0.776968777179718,1984-03-06
0.7550817728042603,1984-03-07
0.7660254240036011,1984-03-08
0.7550817728042603,1984-03-09
0.7660254240036011,1984-03-12
0.8207413554191589,1984-03-13
0.8207413554191589,1984-03-14
0.8207413554191589,1984-03-15
0.8426278233528137,1984-03-16
0.8426278233528137,1984-03-19
0.8535710573196411,1984-03-20
0.8864009976387024,1984-03-21
0.8645141124725342,1984-03-22
0.8535710573196411,1984-03-23
0.8535710573196411,1984-03-26
0.8426278233528137,1984-03-27
0.8426278233528137,1984-03-28
0.8426278233528137,1984-03-29
0.8426278233528137,1984-03-30
0.8426278233528137,1984-04-02
0.8207413554191589,1984-04-03
0.831684410572052,1984-04-04
0.8097984194755554,1984-04-05
0.8097984194755554,1984-04-06
0.8097984194755554,1984-04-09
0.8097984194755554,1984-04-10
0.8097984194755554,1984-04-11
0.8097984194755554,1984-04-12
0.831684410572052,1984-04-13
0.831684410572052,1984-04-16
0.8207413554191589,1984-04-17
0.8097984194755554,1984-04-18
0.7988547086715698,1984-04-19
0.7988547086715698,1984-04-23
0.7988547086715698,1984-04-24
0.7988547086715698,1984-04-25
0.8097984194755554,1984-04-26
0.8097984194755554,1984-04-27
0.8097984194755554,1984-04-30
0.8097984194755554,1984-05-01
0.8097984194755554,1984-05-02
0.8207413554191589,1984-05-03
0.8097984194755554,1984-05-04
0.8097984194755554,1984-05-07
0.8097984194755554,1984-05-08
0.8097984194755554,1984-05-09
0.8097984194755554,1984-05-10
0.8097984194755554,1984-05-11
0.8097984194755554,1984-05-14
0.8097984194755554,1984-05-15
0.8097984194755554,1984-05-16
0.8097984194755554,1984-05-17
0.7988547086715698,1984-05-18
0.7988547086715698,1984-05-21
0.7988547086715698,1984-05-22
0.8097984194755554,1984-05-23
0.8097984194755554,1984-05-24
0.8097984194755554,1984-05-25
0.8097984194755554,1984-05-29
0.8097984194755554,1984-05-30
0.8097984194755554,1984-05-31
0.8207413554191589,1984-06-01
0.831684410572052,1984-06-04
0.8645141124725342,1984-06-05
0.8864009976387024,1984-06-06
0.8754575252532959,1984-06-07
0.8754575252532959,1984-06-08
0.8754575252532959,1984-06-11
0.8754575252532959,1984-06-12
0.897344172000885,1984-06-13
0.8864009976387024,1984-06-14
0.8754575252532959,1984-06-15
0.8754575252532959,1984-06-18
0.8754575252532959,1984-06-19
0.8645141124725342,1984-06-20
0.8645141124725342,1984-06-21
0.8754575252532959,1984-06-22
0.8864009976387024,1984-06-25
0.8864009976387024,1984-06-26
0.8645141124725342,1984-06-27
0.8754575252532959,1984-06-28
0.8864009976387024,1984-06-29
0.8864009976387024,1984-07-02
0.897344172000885,1984-07-03
0.897344172000885,1984-07-05
0.897344172000885,1984-07-06
0.8754575252532959,1984-07-09
0.8754575252532959,1984-07-10
0.8645141124725342,1984-07-11
0.8645141124725342,1984-07-12
0.8645141124725342,1984-07-13
0.8645141124725342,1984-07-16
0.8645141124725342,1984-07-17
0.8645141124725342,1984-07-18
0.8645141124725342,1984-07-19
0.8645141124725342,1984-07-20
0.8645141124725342,1984-07-23
0.8645141124725342,1984-07-24
0.8754575252532959,1984-07-25
0.8754575252532959,1984-07-26
0.8754575252532959,1984-07-27
0.8864009976387024,1984-07-30
0.8864009976387024,1984-07-31
0.8864009976387024,1984-08-01
0.8864009976387024,1984-08-02
0.9411171078681946,1984-08-03
0.9958333373069763,1984-08-06
0.9958333373069763,1984-08-07
1.006776213645935,1984-08-08
1.006776213645935,1984-08-09
1.0177191495895386,1984-08-10
1.0286624431610107,1984-08-13
1.0177191495895386,1984-08-14
1.0286624431610107,1984-08-15
1.0286624431610107,1984-08-16
1.006776213645935,1984-08-17
1.006776213645935,1984-08-20
1.006776213645935,1984-08-21
0.9739465713500977,1984-08-22
0.9739465713500977,1984-08-23
0.9630032777786255,1984-08-24
0.9630032777786255,1984-08-27
0.9411171078681946,1984-08-28
0.9520595669746399,1984-08-29
0.9520595669746399,1984-08-30
0.897344172000885,1984-08-31
0.8535710573196411,1984-09-04
0.8426278233528137,1984-09-05
0.8535710573196411,1984-09-06
0.8535710573196411,1984-09-07
0.831684410572052,1984-09-10
0.8426278233528137,1984-09-11
0.8426278233528137,1984-09-12
0.8207413554191589,1984-09-13
0.831684410572052,1984-09-14
0.8480987548828125,1984-09-17
0.8426278233528137,1984-09-18
0.831684410572052,1984-09-19
0.831684410572052,1984-09-20
0.831684410572052,1984-09-21
0.8426278233528137,1984-09-24
0.8097984194755554,1984-09-25
0.8699856996536255,1984-09-26
0.7496100664138794,1984-09-27
0.7386670112609863,1984-09-28
0.7222524881362915,1984-10-01
0.7222524881362915,1984-10-02
0.7331959009170532,1984-10-03
0.7331959009170532,1984-10-04
0.7113090753555298,1984-10-05
0.7222524881362915,1984-10-08
0.7331959009170532,1984-10-09
0.7222524881362915,1984-10-10
0.7222524881362915,1984-10-11
0.7222524881362915,1984-10-12
0.7496100664138794,1984-10-15
0.776968777179718,1984-10-16
0.7660254240036011,1984-10-17
0.7331959009170532,1984-10-18
0.7386670112609863,1984-10-19
0.7331959009170532,1984-10-22
0.640178382396698,1984-10-23
0.640178382396698,1984-10-24
0.640178382396698,1984-10-25
0.640178382396698,1984-10-26
0.6128200888633728,1984-10-29
0.6128200888633728,1984-10-30
0.6128200888633728,1984-10-31
0.6237637996673584,1984-11-01
0.6237637996673584,1984-11-02
0.6237637996673584,1984-11-05
0.6237637996673584,1984-11-06
0.6237637996673584,1984-11-07
0.6128200888633728,1984-11-08
0.6237637996673584,1984-11-09
0.6128200888633728,1984-11-12
0.6018768548965454,1984-11-13
0.6018768548965454,1984-11-14
0.5635761022567749,1984-11-15
0.5471610426902771,1984-11-16
0.5198028087615967,1984-11-19
0.5854620933532715,1984-11-20
0.6018768548965454,1984-11-21
0.6128200888633728,1984-11-23
0.6292350888252258,1984-11-26
0.6565930247306824,1984-11-27
0.6565930247306824,1984-11-28
0.6784795522689819,1984-11-29
0.6565930247306824,1984-11-30
0.6565930247306824,1984-12-03
0.6675362586975098,1984-12-04
0.6128200888633728,1984-12-05
0.6128200888633728,1984-12-06
0.6237637996673584,1984-12-07
0.5854620933532715,1984-12-10
0.6128200888633728,1984-12-11
0.6018768548965454,1984-12-12
0.5854620933532715,1984-12-13
0.5854620933532715,1984-12-14
0.6018768548965454,1984-12-17
0.6018768548965454,1984-12-18
0.6237637996673584,1984-12-19
0.6128200888633728,1984-12-20
0.6292350888252258,1984-12-21
0.6128200888633728,1984-12-24
0.6565930247306824,1984-12-26
0.6237637996673584,1984-12-27
0.6292350888252258,1984-12-28
0.6128200888633728,1984-12-31
0.6292350888252258,1985-01-02
0.6292350888252258,1985-01-03
0.6073485016822815,1985-01-04
0.6237637996673584,1985-01-07
0.6073485016822815,1985-01-08
0.6073485016822815,1985-01-09
0.6292350888252258,1985-01-10
0.6237637996673584,1985-01-11
0.6456500291824341,1985-01-14
0.6565930247306824,1985-01-15
0.6456500291824341,1985-01-16
0.6565930247306824,1985-01-17
0.6456500291824341,1985-01-18
0.6456500291824341,1985-01-21
0.6456500291824341,1985-01-22
0.6565930247306824,1985-01-23
0.7003657221794128,1985-01-24
0.6784795522689819,1985-01-25
0.6839508414268494,1985-01-28
0.6784795522689819,1985-01-29
0.7003657221794128,1985-01-30
0.7003657221794128,1985-01-31
0.6784795522689819,1985-02-01
0.7003657221794128,1985-02-04
0.7496100664138794,1985-02-05
0.6839508414268494,1985-02-06
0.6839508414268494,1985-02-07
0.6784795522689819,1985-02-08
0.6565930247306824,1985-02-11
0.6456500291824341,1985-02-12
0.6456500291824341,1985-02-13
0.6292350888252258,1985-02-14
0.6292350888252258,1985-02-15
0.6237637996673584,1985-02-19
0.6073485016822815,1985-02-20
0.6018768548965454,1985-02-21
0.5526326894760132,1985-02-22
0.5745186805725098,1985-02-25
0.6128200888633728,1985-02-26
0.6292350888252258,1985-02-27
0.6292350888252258,1985-02-28
0.6237637996673584,1985-03-01
0.5854620933532715,1985-03-04
0.6018768548965454,1985-03-05
0.6018768548965454,1985-03-06
0.6073485016822815,1985-03-07
0.6073485016822815,1985-03-08
0.6237637996673584,1985-03-11
0.6073485016822815,1985-03-12
0.6073485016822815,1985-03-13
0.6073485016822815,1985-03-14
0.6018768548965454,1985-03-15
0.6237637996673584,1985-03-18
0.6237637996673584,1985-03-19
0.6073485016822815,1985-03-20
0.6018768548965454,1985-03-21
0.6073485016822815,1985-03-22
0.6073485016822815,1985-03-25
0.6018768548965454,1985-03-26
0.6018768548965454,1985-03-27
0.6237637996673584,1985-03-28
0.6073485016822815,1985-03-29
0.6018768548965454,1985-04-01
0.6073485016822815,1985-04-02
0.6292350888252258,1985-04-03
0.6073485016822815,1985-04-04
0.6073485016822815,1985-04-08
0.6292350888252258,1985-04-09
0.6292350888252258,1985-04-10
0.6073485016822815,1985-04-11
0.6073485016822815,1985-04-12
0.6292350888252258,1985-04-15
0.6292350888252258,1985-04-16
0.6073485016822815,1985-04-17
0.6073485016822815,1985-04-18
0.6018768548965454,1985-04-19
0.6018768548965454,1985-04-22
0.6073485016822815,1985-04-23
0.6018768548965454,1985-04-24
0.6018768548965454,1985-04-25
0.6018768548965454,1985-04-26
0.6073485016822815,1985-04-29
