MAT,Date
0.7284841537475586,1977-04-01
0.6953712105751038,1977-04-04
0.6953712105751038,1977-04-05
0.6953712105751038,1977-04-06
0.7284841537475586,1977-04-07
0.7119272947311401,1977-04-11
0.7119272947311401,1977-04-12
0.7284841537475586,1977-04-13
0.7450405359268188,1977-04-14
0.8278228044509888,1977-04-15
0.8278228044509888,1977-04-18
0.8278228044509888,1977-04-19
0.87749183177948,1977-04-20
0.8443789482116699,1977-04-21
0.8443789482116699,1977-04-22
0.8443789482116699,1977-04-25
0.8278228044509888,1977-04-26
0.8278228044509888,1977-04-27
0.8443789482116699,1977-04-28
0.9271615147590637,1977-04-29
0.9271615147590637,1977-05-02
0.8940483927726746,1977-05-03
0.9106045365333557,1977-05-04
0.8940483927726746,1977-05-05
0.8940483927726746,1977-05-06
0.9271615147590637,1977-05-09
0.8940483927726746,1977-05-10
0.9106045365333557,1977-05-11
0.9768309593200684,1977-05-12
0.9933874607086182,1977-05-13
1.0099436044692993,1977-05-16
0.9933874607086182,1977-05-17
0.9768309593200684,1977-05-18
0.9602737426757812,1977-05-19
0.943717896938324,1977-05-20
0.9271615147590637,1977-05-23
0.9271615147590637,1977-05-24
0.9271615147590637,1977-05-25
0.943717896938324,1977-05-26
0.9106045365333557,1977-05-27
0.8940483927726746,1977-05-31
0.8940483927726746,1977-06-01
0.8940483927726746,1977-06-02
0.9271615147590637,1977-06-03
0.9271615147590637,1977-06-06
1.0265007019042969,1977-06-07
1.043056845664978,1977-06-08
1.0265007019042969,1977-06-09
1.0099436044692993,1977-06-10
1.0099436044692993,1977-06-13
1.0265007019042969,1977-06-14
1.076169490814209,1977-06-15
1.076169490814209,1977-06-16
1.1755080223083496,1977-06-17
1.208620548248291,1977-06-20
1.1920650005340576,1977-06-21
1.1755080223083496,1977-06-22
1.1423953771591187,1977-06-23
1.1755080223083496,1977-06-24
1.1423953771591187,1977-06-27
1.1423953771591187,1977-06-28
1.125839114189148,1977-06-29
1.1589514017105103,1977-06-30
1.1423953771591187,1977-07-01
1.1423953771591187,1977-07-05
1.043056845664978,1977-07-06
1.076169490814209,1977-07-07
1.0596131086349487,1977-07-08
1.092726230621338,1977-07-11
1.0596131086349487,1977-07-12
1.092726230621338,1977-07-13
1.076169490814209,1977-07-15
1.1092820167541504,1977-07-18
1.125839114189148,1977-07-19
1.125839114189148,1977-07-20
1.125839114189148,1977-07-21
1.092726230621338,1977-07-22
1.076169490814209,1977-07-25
1.076169490814209,1977-07-26
1.076169490814209,1977-07-27
1.0596131086349487,1977-07-28
1.0596131086349487,1977-07-29
1.043056845664978,1977-08-01
1.0596131086349487,1977-08-02
1.043056845664978,1977-08-03
1.1092820167541504,1977-08-04
1.076169490814209,1977-08-05
1.0596131086349487,1977-08-08
1.092726230621338,1977-08-09
1.092726230621338,1977-08-10
1.076169490814209,1977-08-11
1.092726230621338,1977-08-12
1.1423953771591187,1977-08-15
1.1920650005340576,1977-08-16
1.1755080223083496,1977-08-17
1.1423953771591187,1977-08-18
1.1589514017105103,1977-08-19
1.208620548248291,1977-08-22
1.2417340278625488,1977-08-23
1.2748470306396484,1977-08-24
1.3410725593566895,1977-08-25
1.3410725593566895,1977-08-26
1.2914034128189087,1977-08-29
1.3079596757888794,1977-08-30
1.3079596757888794,1977-08-31
1.2914034128189087,1977-09-01
1.3079596757888794,1977-09-02
1.2914034128189087,1977-09-06
1.2748470306396484,1977-09-07
1.2582905292510986,1977-09-08
1.2582905292510986,1977-09-09
1.1755080223083496,1977-09-12
1.1589514017105103,1977-09-13
1.1589514017105103,1977-09-14
1.1920650005340576,1977-09-15
1.208620548248291,1977-09-16
1.1920650005340576,1977-09-19
1.1755080223083496,1977-09-20
1.125839114189148,1977-09-21
1.1589514017105103,1977-09-22
1.1423953771591187,1977-09-23
1.1423953771591187,1977-09-26
1.125839114189148,1977-09-27
1.125839114189148,1977-09-28
1.2417340278625488,1977-09-29
1.2582905292510986,1977-09-30
1.2251776456832886,1977-10-03
1.1920650005340576,1977-10-04
1.2417340278625488,1977-10-05
1.2914034128189087,1977-10-06
1.3079596757888794,1977-10-07
1.3410725593566895,1977-10-10
1.3079596757888794,1977-10-11
1.2914034128189087,1977-10-12
1.2582905292510986,1977-10-13
1.2417340278625488,1977-10-14
1.2582905292510986,1977-10-17
1.324516773223877,1977-10-18
1.324516773223877,1977-10-19
1.3410725593566895,1977-10-20
1.324516773223877,1977-10-21
1.2748470306396484,1977-10-24
1.2914034128189087,1977-10-25
1.2914034128189087,1977-10-26
1.2914034128189087,1977-10-27
1.2914034128189087,1977-10-28
1.2251776456832886,1977-10-31
1.1755080223083496,1977-11-01
1.1755080223083496,1977-11-02
1.208620548248291,1977-11-03
1.1920650005340576,1977-11-04
1.2582905292510986,1977-11-07
1.2582905292510986,1977-11-08
1.2417340278625488,1977-11-09
1.2914034128189087,1977-11-10
1.2582905292510986,1977-11-11
1.2251776456832886,1977-11-14
1.2582905292510986,1977-11-15
1.2748470306396484,1977-11-16
1.2748470306396484,1977-11-17
1.2914034128189087,1977-11-18
1.3079596757888794,1977-11-21
1.3079596757888794,1977-11-22
1.324516773223877,1977-11-23
1.2914034128189087,1977-11-25
1.2914034128189087,1977-11-28
1.2251776456832886,1977-11-29
1.2914034128189087,1977-11-30
1.324516773223877,1977-12-01
1.324516773223877,1977-12-02
1.2748470306396484,1977-12-05
1.2417340278625488,1977-12-06
1.2417340278625488,1977-12-07
1.2417340278625488,1977-12-08
1.2582905292510986,1977-12-09
1.1589514017105103,1977-12-12
1.208620548248291,1977-12-13
1.2582905292510986,1977-12-14
1.1920650005340576,1977-12-15
1.1755080223083496,1977-12-16
1.1755080223083496,1977-12-19
1.1589514017105103,1977-12-20
1.1589514017105103,1977-12-21
1.1423953771591187,1977-12-22
1.1589514017105103,1977-12-23
1.1589514017105103,1977-12-27
1.1589514017105103,1977-12-28
1.125839114189148,1977-12-29
1.125839114189148,1977-12-30
1.076169490814209,1978-01-03
1.043056845664978,1978-01-04
1.0265007019042969,1978-01-05
1.0099436044692993,1978-01-06
0.9768309593200684,1978-01-09
0.9768309593200684,1978-01-10
0.9602737426757812,1978-01-11
0.9768309593200684,1978-01-12
1.0099436044692993,1978-01-13
1.0099436044692993,1978-01-16
1.0265007019042969,1978-01-17
1.0596131086349487,1978-01-18
1.043056845664978,1978-01-19
1.0265007019042969,1978-01-20
1.0265007019042969,1978-01-23
1.0265007019042969,1978-01-24
1.0265007019042969,1978-01-25
1.0099436044692993,1978-01-26
0.9933874607086182,1978-01-27
1.0099436044692993,1978-01-30
1.0099436044692993,1978-01-31
1.0265007019042969,1978-02-01
1.0596131086349487,1978-02-02
1.092726230621338,1978-02-03
1.0596131086349487,1978-02-06
1.076169490814209,1978-02-07
1.0596131086349487,1978-02-08
1.0596131086349487,1978-02-09
1.076169490814209,1978-02-10
1.076169490814209,1978-02-13
1.043056845664978,1978-02-14
1.0596131086349487,1978-02-15
1.0265007019042969,1978-02-16
1.0099436044692993,1978-02-17
1.0099436044692993,1978-02-21
0.9933874607086182,1978-02-22
0.9933874607086182,1978-02-23
0.9768309593200684,1978-02-24
0.9602737426757812,1978-02-27
0.9271615147590637,1978-02-28
0.943717896938324,1978-03-01
0.9933874607086182,1978-03-02
1.043056845664978,1978-03-03
1.0099436044692993,1978-03-06
1.0265007019042969,1978-03-07
0.9933874607086182,1978-03-08
1.043056845664978,1978-03-09
1.043056845664978,1978-03-10
1.043056845664978,1978-03-13
1.0099436044692993,1978-03-14
0.9933874607086182,1978-03-15
1.043056845664978,1978-03-16
1.0596131086349487,1978-03-17
1.043056845664978,1978-03-20
1.0099436044692993,1978-03-21
0.9933874607086182,1978-03-22
1.0099436044692993,1978-03-23
1.043056845664978,1978-03-27
1.076169490814209,1978-03-28
1.092726230621338,1978-03-29
1.0596131086349487,1978-03-30
1.0596131086349487,1978-03-31
1.0265007019042969,1978-04-03
1.043056845664978,1978-04-04
1.0265007019042969,1978-04-05
1.0265007019042969,1978-04-06
1.0596131086349487,1978-04-07
1.043056845664978,1978-04-10
1.043056845664978,1978-04-11
1.0265007019042969,1978-04-12
1.0265007019042969,1978-04-13
1.043056845664978,1978-04-14
1.0596131086349487,1978-04-17
1.043056845664978,1978-04-18
1.043056845664978,1978-04-19
1.076169490814209,1978-04-20
1.1423953771591187,1978-04-21
1.125839114189148,1978-04-24
1.0596131086349487,1978-04-25
1.076169490814209,1978-04-26
1.1092820167541504,1978-04-27
1.092726230621338,1978-04-28
1.125839114189148,1978-05-01
1.125839114189148,1978-05-02
1.125839114189148,1978-05-03
1.125839114189148,1978-05-04
1.1423953771591187,1978-05-05
1.1423953771591187,1978-05-08
1.1423953771591187,1978-05-09
1.2251776456832886,1978-05-10
1.2417340278625488,1978-05-11
1.2914034128189087,1978-05-12
1.2748470306396484,1978-05-15
1.2914034128189087,1978-05-16
1.2914034128189087,1978-05-17
1.3079596757888794,1978-05-18
1.2748470306396484,1978-05-19
1.2748470306396484,1978-05-22
1.2582905292510986,1978-05-23
1.2251776456832886,1978-05-24
1.2251776456832886,1978-05-25
1.2582905292510986,1978-05-26
1.324516773223877,1978-05-30
1.3079596757888794,1978-05-31
1.3410725593566895,1978-06-01
1.407297968864441,1978-06-02
1.407297968864441,1978-06-05
1.4735246896743774,1978-06-06
1.523193597793579,1978-06-07
1.4569677114486694,1978-06-08
1.4900810718536377,1978-06-09
1.423854947090149,1978-06-12
1.4404114484786987,1978-06-13
1.407297968864441,1978-06-14
1.3907424211502075,1978-06-15
1.3576289415359497,1978-06-16
1.324516773223877,1978-06-19
1.324516773223877,1978-06-20
1.3079596757888794,1978-06-21
1.3576289415359497,1978-06-22
1.3907424211502075,1978-06-23
1.3741854429244995,1978-06-26
1.3576289415359497,1978-06-27
1.3079596757888794,1978-06-28
1.3410725593566895,1978-06-29
1.324516773223877,1978-06-30
1.3576289415359497,1978-07-03
1.3079596757888794,1978-07-05
1.3079596757888794,1978-07-06
1.3410725593566895,1978-07-07
1.324516773223877,1978-07-10
1.3907424211502075,1978-07-11
1.423854947090149,1978-07-12
1.4735246896743774,1978-07-13
1.4900810718536377,1978-07-14
1.4735246896743774,1978-07-17
1.4404114484786987,1978-07-18
1.4900810718536377,1978-07-19
1.5066373348236084,1978-07-20
1.4569677114486694,1978-07-21
1.4569677114486694,1978-07-24
1.4735246896743774,1978-07-25
1.4569677114486694,1978-07-26
1.4404114484786987,1978-07-27
1.423854947090149,1978-07-28
1.3576289415359497,1978-07-31
1.3907424211502075,1978-08-01
1.423854947090149,1978-08-02
1.3741854429244995,1978-08-03
1.407297968864441,1978-08-04
1.407297968864441,1978-08-07
1.4404114484786987,1978-08-08
1.423854947090149,1978-08-09
1.523193597793579,1978-08-10
1.523193597793579,1978-08-11
1.5066373348236084,1978-08-14
1.4735246896743774,1978-08-15
1.5066373348236084,1978-08-16
1.5894198417663574,1978-08-17
1.6225323677062988,1978-08-18
1.572863221168518,1978-08-21
1.5894198417663574,1978-08-22
1.6225323677062988,1978-08-23
1.572863221168518,1978-08-24
1.5563071966171265,1978-08-25
1.523193597793579,1978-08-28
1.523193597793579,1978-08-29
1.6390889883041382,1978-08-30
1.721871256828308,1978-08-31
1.721871256828308,1978-09-01
1.7053143978118896,1978-09-05
1.6390889883041382,1978-09-06
1.6390889883041382,1978-09-07
1.721871256828308,1978-09-08
1.7053143978118896,1978-09-11
1.7053143978118896,1978-09-12
1.6390889883041382,1978-09-13
1.6059762239456177,1978-09-14
1.572863221168518,1978-09-15
1.5066373348236084,1978-09-18
1.4735246896743774,1978-09-19
1.4404114484786987,1978-09-20
1.3741854429244995,1978-09-21
1.3410725593566895,1978-09-22
1.407297968864441,1978-09-25
1.4569677114486694,1978-09-26
1.407297968864441,1978-09-27
1.3907424211502075,1978-09-28
1.423854947090149,1978-09-29
1.3907424211502075,1978-10-02
1.407297968864441,1978-10-03
1.3907424211502075,1978-10-04
1.407297968864441,1978-10-05
1.4404114484786987,1978-10-06
1.4569677114486694,1978-10-09
1.4404114484786987,1978-10-10
1.4569677114486694,1978-10-11
1.423854947090149,1978-10-12
1.407297968864441,1978-10-13
1.3410725593566895,1978-10-16
1.2914034128189087,1978-10-17
1.2417340278625488,1978-10-18
1.1423953771591187,1978-10-19
1.125839114189148,1978-10-20
1.1589514017105103,1978-10-23
1.1589514017105103,1978-10-24
1.1589514017105103,1978-10-25
1.125839114189148,1978-10-26
1.0099436044692993,1978-10-27
0.943717896938324,1978-10-30
0.9106045365333557,1978-10-31
1.0265007019042969,1978-11-01
1.0265007019042969,1978-11-02
0.9768309593200684,1978-11-03
0.9768309593200684,1978-11-06
0.9106045365333557,1978-11-07
0.943717896938324,1978-11-08
0.943717896938324,1978-11-09
0.9602737426757812,1978-11-10
0.8940483927726746,1978-11-13
0.87749183177948,1978-11-14
0.8940483927726746,1978-11-15
1.0099436044692993,1978-11-16
0.9768309593200684,1978-11-17
1.0265007019042969,1978-11-20
1.0099436044692993,1978-11-21
0.9933874607086182,1978-11-22
0.9933874607086182,1978-11-24
1.0099436044692993,1978-11-27
1.0265007019042969,1978-11-28
0.9933874607086182,1978-11-29
0.9933874607086182,1978-11-30
1.0265007019042969,1978-12-01
1.1092820167541504,1978-12-04
1.125839114189148,1978-12-05
1.125839114189148,1978-12-06
1.125839114189148,1978-12-07
1.092726230621338,1978-12-08
1.0596131086349487,1978-12-11
1.0099436044692993,1978-12-12
0.9933874607086182,1978-12-13
1.0099436044692993,1978-12-14
0.9602737426757812,1978-12-15
0.9271615147590637,1978-12-18
0.9106045365333557,1978-12-19
0.943717896938324,1978-12-20
0.9933874607086182,1978-12-21
1.043056845664978,1978-12-22
1.0265007019042969,1978-12-26
1.0265007019042969,1978-12-27
0.9933874607086182,1978-12-28
0.9933874607086182,1978-12-29
0.9933874607086182,1979-01-02
1.0596131086349487,1979-01-03
1.043056845664978,1979-01-04
1.0596131086349487,1979-01-05
1.1423953771591187,1979-01-08
1.092726230621338,1979-01-09
1.076169490814209,1979-01-10
1.043056845664978,1979-01-11
1.043056845664978,1979-01-12
1.0265007019042969,1979-01-15
1.0099436044692993,1979-01-16
0.9933874607086182,1979-01-17
1.043056845664978,1979-01-18
1.0265007019042969,1979-01-19
1.043056845664978,1979-01-22
1.0265007019042969,1979-01-23
1.0265007019042969,1979-01-24
1.0099436044692993,1979-01-25
1.0265007019042969,1979-01-26
1.0596131086349487,1979-01-29
1.0265007019042969,1979-01-30
0.9933874607086182,1979-01-31
0.9933874607086182,1979-02-01
1.0099436044692993,1979-02-02
0.9933874607086182,1979-02-05
0.9933874607086182,1979-02-06
0.9602737426757812,1979-02-07
0.9933874607086182,1979-02-08
0.9768309593200684,1979-02-09
0.9768309593200684,1979-02-12
1.0265007019042969,1979-02-13
0.9933874607086182,1979-02-14
0.9933874607086182,1979-02-15
0.9602737426757812,1979-02-16
0.9602737426757812,1979-02-20
0.9271615147590637,1979-02-21
0.943717896938324,1979-02-22
0.9602737426757812,1979-02-23
0.943717896938324,1979-02-26
0.8940483927726746,1979-02-27
0.87749183177948,1979-02-28
0.9271615147590637,1979-03-01
0.9602737426757812,1979-03-02
0.9602737426757812,1979-03-05
0.9271615147590637,1979-03-06
0.943717896938324,1979-03-07
0.943717896938324,1979-03-08
0.9602737426757812,1979-03-09
0.9602737426757812,1979-03-12
1.0265007019042969,1979-03-13
1.0099436044692993,1979-03-14
1.0265007019042969,1979-03-15
1.0099436044692993,1979-03-16
1.0265007019042969,1979-03-19
1.0265007019042969,1979-03-20
1.0265007019042969,1979-03-21
1.076169490814209,1979-03-22
1.076169490814209,1979-03-23
1.0265007019042969,1979-03-26
1.1092820167541504,1979-03-27
1.1423953771591187,1979-03-28
1.2251776456832886,1979-03-29
1.2417340278625488,1979-03-30
1.1755080223083496,1979-04-02
1.2582905292510986,1979-04-03
1.2417340278625488,1979-04-04
1.2251776456832886,1979-04-05
1.2251776456832886,1979-04-06
1.208620548248291,1979-04-09
1.2251776456832886,1979-04-10
1.1755080223083496,1979-04-11
1.1755080223083496,1979-04-12
1.2251776456832886,1979-04-16
1.1920650005340576,1979-04-17
1.1920650005340576,1979-04-18
1.1423953771591187,1979-04-19
1.1423953771591187,1979-04-20
1.1920650005340576,1979-04-23
1.3079596757888794,1979-04-24
1.2748470306396484,1979-04-25
1.125839114189148,1979-04-26
1.2582905292510986,1979-04-27
1.2582905292510986,1979-04-30
1.2417340278625488,1979-05-01
1.2251776456832886,1979-05-02
1.2251776456832886,1979-05-03
1.208620548248291,1979-05-04
1.1423953771591187,1979-05-07
1.125839114189148,1979-05-08
1.1589514017105103,1979-05-09
1.1589514017105103,1979-05-10
1.1589514017105103,1979-05-11
1.1423953771591187,1979-05-14
1.1423953771591187,1979-05-15
1.1423953771591187,1979-05-16
1.208620548248291,1979-05-17
1.1755080223083496,1979-05-18
1.1920650005340576,1979-05-21
1.1589514017105103,1979-05-22
1.092726230621338,1979-05-23
1.125839114189148,1979-05-24
1.1092820167541504,1979-05-25
1.125839114189148,1979-05-29
1.076169490814209,1979-05-30
1.0596131086349487,1979-05-31
1.043056845664978,1979-06-01
1.0596131086349487,1979-06-04
1.125839114189148,1979-06-05
1.092726230621338,1979-06-06
1.076169490814209,1979-06-07
1.076169490814209,1979-06-08
1.076169490814209,1979-06-11
1.076169490814209,1979-06-12
1.1423953771591187,1979-06-13
1.1589514017105103,1979-06-14
1.1920650005340576,1979-06-15
1.1920650005340576,1979-06-18
1.1920650005340576,1979-06-19
1.1920650005340576,1979-06-20
1.1755080223083496,1979-06-21
1.1589514017105103,1979-06-22
1.1092820167541504,1979-06-25
1.1092820167541504,1979-06-26
1.1092820167541504,1979-06-27
1.125839114189148,1979-06-28
1.092726230621338,1979-06-29
1.076169490814209,1979-07-02
1.076169490814209,1979-07-03
1.092726230621338,1979-07-05
1.125839114189148,1979-07-06
1.1092820167541504,1979-07-09
1.1920650005340576,1979-07-10
1.2251776456832886,1979-07-11
1.2417340278625488,1979-07-12
1.1920650005340576,1979-07-13
1.1589514017105103,1979-07-16
1.125839114189148,1979-07-17
1.125839114189148,1979-07-18
1.1589514017105103,1979-07-19
1.2251776456832886,1979-07-20
1.1920650005340576,1979-07-23
1.1920650005340576,1979-07-24
1.2748470306396484,1979-07-25
1.324516773223877,1979-07-26
1.3079596757888794,1979-07-27
1.324516773223877,1979-07-30
1.3576289415359497,1979-07-31
1.3576289415359497,1979-08-01
1.407297968864441,1979-08-02
1.3907424211502075,1979-08-03
1.3576289415359497,1979-08-06
1.3410725593566895,1979-08-07
1.324516773223877,1979-08-08
1.2914034128189087,1979-08-09
1.3410725593566895,1979-08-10
1.3741854429244995,1979-08-13
1.3576289415359497,1979-08-14
1.3410725593566895,1979-08-15
1.324516773223877,1979-08-16
1.3079596757888794,1979-08-17
1.324516773223877,1979-08-20
1.2914034128189087,1979-08-21
1.324516773223877,1979-08-22
1.324516773223877,1979-08-23
1.3410725593566895,1979-08-24
1.324516773223877,1979-08-27
1.324516773223877,1979-08-28
1.324516773223877,1979-08-29
1.3079596757888794,1979-08-30
1.2417340278625488,1979-08-31
1.2251776456832886,1979-09-04
1.1920650005340576,1979-09-05
1.1920650005340576,1979-09-06
1.1920650005340576,1979-09-07
1.1589514017105103,1979-09-10
1.1755080223083496,1979-09-11
1.1589514017105103,1979-09-12
1.1920650005340576,1979-09-13
1.208620548248291,1979-09-14
1.1920650005340576,1979-09-17
1.1589514017105103,1979-09-18
1.2251776456832886,1979-09-19
1.1920650005340576,1979-09-20
1.1920650005340576,1979-09-21
1.1589514017105103,1979-09-24
1.1589514017105103,1979-09-25
1.1423953771591187,1979-09-26
1.1423953771591187,1979-09-27
1.1423953771591187,1979-09-28
1.1423953771591187,1979-10-01
1.1423953771591187,1979-10-02
1.1423953771591187,1979-10-03
1.1755080223083496,1979-10-04
1.1589514017105103,1979-10-05
1.1589514017105103,1979-10-08
1.0099436044692993,1979-10-09
0.9933874607086182,1979-10-10
1.0099436044692993,1979-10-11
1.0099436044692993,1979-10-12
0.9602737426757812,1979-10-15
0.9602737426757812,1979-10-16
0.9768309593200684,1979-10-17
0.943717896938324,1979-10-18
0.9271615147590637,1979-10-19
0.9106045365333557,1979-10-22
0.9271615147590637,1979-10-23
0.9271615147590637,1979-10-24
0.943717896938324,1979-10-25
0.943717896938324,1979-10-26
0.9106045365333557,1979-10-29
0.9602737426757812,1979-10-30
0.9271615147590637,1979-10-31
0.943717896938324,1979-11-01
0.9271615147590637,1979-11-02
0.9271615147590637,1979-11-05
0.9106045365333557,1979-11-06
0.9106045365333557,1979-11-07
0.9271615147590637,1979-11-08
0.9768309593200684,1979-11-09
0.9933874607086182,1979-11-12
0.9768309593200684,1979-11-13
0.9933874607086182,1979-11-14
1.0265007019042969,1979-11-15
1.043056845664978,1979-11-16
1.0265007019042969,1979-11-19
1.043056845664978,1979-11-20
1.043056845664978,1979-11-21
1.0265007019042969,1979-11-23
1.0596131086349487,1979-11-26
1.1092820167541504,1979-11-27
1.092726230621338,1979-11-28
1.0596131086349487,1979-11-29
1.0596131086349487,1979-11-30
1.0265007019042969,1979-12-03
1.0265007019042969,1979-12-04
1.043056845664978,1979-12-05
1.092726230621338,1979-12-06
1.0596131086349487,1979-12-07
1.043056845664978,1979-12-10
1.0265007019042969,1979-12-11
1.0265007019042969,1979-12-12
1.0099436044692993,1979-12-13
1.076169490814209,1979-12-14
1.0596131086349487,1979-12-17
