HBAN,Date
0.5593014359474182,1980-12-31
0.5593014359474182,1981-01-02
0.5593014359474182,1981-01-05
0.5642953515052795,1981-01-06
0.5593014359474182,1981-01-07
0.5493136644363403,1981-01-08
0.544319748878479,1981-01-09
0.544319748878479,1981-01-12
0.544319748878479,1981-01-13
0.544319748878479,1981-01-14
0.544319748878479,1981-01-15
0.544319748878479,1981-01-16
0.544319748878479,1981-01-19
0.544319748878479,1981-01-20
0.544319748878479,1981-01-21
0.5343325138092041,1981-01-22
0.5293387174606323,1981-01-23
0.5293387174606323,1981-01-26
0.5293387174606323,1981-01-27
0.5293387174606323,1981-01-28
0.5293387174606323,1981-01-29
0.5343325138092041,1981-01-30
0.5343325138092041,1981-02-02
0.5343325138092041,1981-02-03
0.5343325138092041,1981-02-04
0.5343325138092041,1981-02-05
0.5343325138092041,1981-02-06
0.5343325138092041,1981-02-09
0.5293387174606323,1981-02-10
0.5293387174606323,1981-02-11
0.5293387174606323,1981-02-12
0.5293387174606323,1981-02-13
0.5293387174606323,1981-02-17
0.5193511247634888,1981-02-18
0.5193511247634888,1981-02-19
0.5193511247634888,1981-02-20
0.5193511247634888,1981-02-23
0.5243449807167053,1981-02-24
0.5343325138092041,1981-02-25
0.5343325138092041,1981-02-26
0.5343325138092041,1981-02-27
0.5343325138092041,1981-03-02
0.5343325138092041,1981-03-03
0.5393261313438416,1981-03-04
0.5393261313438416,1981-03-05
0.5393261313438416,1981-03-06
0.5393261313438416,1981-03-09
0.544319748878479,1981-03-10
0.544319748878479,1981-03-11
0.544319748878479,1981-03-12
0.544319748878479,1981-03-13
0.5393261313438416,1981-03-16
0.5393261313438416,1981-03-17
0.5393261313438416,1981-03-18
0.5393261313438416,1981-03-19
0.544319748878479,1981-03-20
0.544319748878479,1981-03-23
0.5493136644363403,1981-03-24
0.5742825865745544,1981-03-25
0.5842694640159607,1981-03-26
0.5742825865745544,1981-03-27
0.5692885518074036,1981-03-30
0.5692885518074036,1981-03-31
0.5742825865745544,1981-04-01
0.5792762637138367,1981-04-02
0.5792762637138367,1981-04-03
0.5792762637138367,1981-04-06
0.5842694640159607,1981-04-07
0.5892634391784668,1981-04-08
0.5942575335502625,1981-04-09
0.6042448878288269,1981-04-10
0.6042448878288269,1981-04-13
0.5992509722709656,1981-04-14
0.5992509722709656,1981-04-15
0.6042448878288269,1981-04-16
0.6092385053634644,1981-04-20
0.6092385053634644,1981-04-21
0.6192260980606079,1981-04-22
0.6292139291763306,1981-04-23
0.6641704440116882,1981-04-24
0.6791512966156006,1981-04-27
0.6891390681266785,1981-04-28
0.6991265416145325,1981-04-29
0.6941328048706055,1981-04-30
0.6891390681266785,1981-05-01
0.6691644191741943,1981-05-04
0.6691644191741943,1981-05-05
0.6691644191741943,1981-05-06
0.6691644191741943,1981-05-07
0.6691644191741943,1981-05-08
0.6691644191741943,1981-05-11
0.6591764688491821,1981-05-12
0.6591764688491821,1981-05-13
0.6591764688491821,1981-05-14
0.6591764688491821,1981-05-15
0.6641704440116882,1981-05-18
0.6641704440116882,1981-05-19
0.6741575002670288,1981-05-20
0.709114134311676,1981-05-21
0.709114134311676,1981-05-22
0.709114134311676,1981-05-26
0.7141079902648926,1981-05-27
0.7141079902648926,1981-05-28
0.7141079902648926,1981-05-29
0.7141079902648926,1981-06-01
0.709114134311676,1981-06-02
0.7041206955909729,1981-06-03
0.6991265416145325,1981-06-04
0.6991265416145325,1981-06-05
0.6941328048706055,1981-06-08
0.6941328048706055,1981-06-09
0.6941328048706055,1981-06-10
0.6941328048706055,1981-06-11
0.6941328048706055,1981-06-12
0.6941328048706055,1981-06-15
0.709114134311676,1981-06-16
0.7240954041481018,1981-06-17
0.7240954041481018,1981-06-18
0.7240954041481018,1981-06-19
0.7240954041481018,1981-06-22
0.7240954041481018,1981-06-23
0.7240954041481018,1981-06-24
0.7240954041481018,1981-06-25
0.7240954041481018,1981-06-26
0.7290892004966736,1981-06-29
0.7290892004966736,1981-06-30
0.7290892004966736,1981-07-01
0.7240954041481018,1981-07-02
0.709114134311676,1981-07-06
0.7041206955909729,1981-07-07
0.7041206955909729,1981-07-08
0.7041206955909729,1981-07-09
0.7041206955909729,1981-07-10
0.709114134311676,1981-07-13
0.709114134311676,1981-07-14
0.709114134311676,1981-07-15
0.709114134311676,1981-07-16
0.709114134311676,1981-07-17
0.7041206955909729,1981-07-20
0.6891390681266785,1981-07-21
0.6891390681266785,1981-07-22
0.6891390681266785,1981-07-23
0.6891390681266785,1981-07-24
0.6891390681266785,1981-07-27
0.6891390681266785,1981-07-28
0.6891390681266785,1981-07-29
0.6891390681266785,1981-07-30
0.6891390681266785,1981-07-31
0.6891390681266785,1981-08-03
0.6941328048706055,1981-08-04
0.6941328048706055,1981-08-05
0.6941328048706055,1981-08-06
0.6941328048706055,1981-08-07
0.6941328048706055,1981-08-10
0.6991265416145325,1981-08-11
0.7041206955909729,1981-08-12
0.7041206955909729,1981-08-13
0.7041206955909729,1981-08-14
0.7041206955909729,1981-08-17
0.7041206955909729,1981-08-18
0.709114134311676,1981-08-19
0.7340831160545349,1981-08-20
0.7390769124031067,1981-08-21
0.7340831160545349,1981-08-24
0.7041206955909729,1981-08-25
0.6966294050216675,1981-08-26
0.7041206955909729,1981-08-27
0.7041206955909729,1981-08-28
0.7116109132766724,1981-08-31
0.7116109132766724,1981-09-01
0.7041206955909729,1981-09-02
0.7041206955909729,1981-09-03
0.6966294050216675,1981-09-04
0.6966294050216675,1981-09-08
0.6966294050216675,1981-09-09
0.7041206955909729,1981-09-10
0.7041206955909729,1981-09-11
0.7041206955909729,1981-09-14
0.7116109132766724,1981-09-15
0.7116109132766724,1981-09-16
0.7116109132766724,1981-09-17
0.7041206955909729,1981-09-18
0.7041206955909729,1981-09-21
0.7041206955909729,1981-09-22
0.7041206955909729,1981-09-23
0.7041206955909729,1981-09-24
0.6891390681266785,1981-09-25
0.6891390681266785,1981-09-28
0.6891390681266785,1981-09-29
0.7116109132766724,1981-09-30
0.6816480159759521,1981-10-01
0.6891390681266785,1981-10-02
0.6891390681266785,1981-10-05
0.6741575002670288,1981-10-06
0.6816480159759521,1981-10-07
0.6816480159759521,1981-10-08
0.6816480159759521,1981-10-09
0.6816480159759521,1981-10-12
0.6816480159759521,1981-10-13
0.6891390681266785,1981-10-14
0.6891390681266785,1981-10-15
0.6891390681266785,1981-10-16
0.6891390681266785,1981-10-19
0.6966294050216675,1981-10-20
0.7265921831130981,1981-10-21
0.7265921831130981,1981-10-22
0.7191019058227539,1981-10-23
0.7191019058227539,1981-10-26
0.7415737509727478,1981-10-27
0.7865172028541565,1981-10-28
0.7940085530281067,1981-10-29
0.8164798617362976,1981-10-30
0.8164798617362976,1981-11-02
0.8164798617362976,1981-11-03
0.8239701986312866,1981-11-04
0.8314611911773682,1981-11-05
0.8314611911773682,1981-11-06
0.8389521837234497,1981-11-09
0.8539328575134277,1981-11-10
0.8539328575134277,1981-11-11
0.8539328575134277,1981-11-12
0.8539328575134277,1981-11-13
0.8539328575134277,1981-11-16
0.861423671245575,1981-11-17
0.861423671245575,1981-11-18
0.861423671245575,1981-11-19
0.8689137697219849,1981-11-20
0.8689137697219849,1981-11-23
0.8988767862319946,1981-11-24
0.9288394451141357,1981-11-25
0.9438211917877197,1981-11-27
0.9363301992416382,1981-11-30
0.9363301992416382,1981-12-01
0.8689137697219849,1981-12-02
0.8389521837234497,1981-12-03
0.8464421033859253,1981-12-04
0.8239701986312866,1981-12-07
0.8164798617362976,1981-12-08
0.8164798617362976,1981-12-09
0.8164798617362976,1981-12-10
0.8164798617362976,1981-12-11
0.8089890480041504,1981-12-14
0.7940085530281067,1981-12-15
0.7940085530281067,1981-12-16
0.7940085530281067,1981-12-17
0.7940085530281067,1981-12-18
0.7940085530281067,1981-12-21
0.7940085530281067,1981-12-22
0.7940085530281067,1981-12-23
0.8014985918998718,1981-12-24
0.8239701986312866,1981-12-28
0.8464421033859253,1981-12-29
0.8389521837234497,1981-12-30
0.8089890480041504,1981-12-31
0.8014985918998718,1982-01-04
0.8014985918998718,1982-01-05
0.8014985918998718,1982-01-06
0.8014985918998718,1982-01-07
0.8014985918998718,1982-01-08
0.771536648273468,1982-01-11
0.7415737509727478,1982-01-12
0.7415737509727478,1982-01-13
0.7490640878677368,1982-01-14
0.7490640878677368,1982-01-15
0.7415737509727478,1982-01-18
0.7415737509727478,1982-01-19
0.7415737509727478,1982-01-20
0.7265921831130981,1982-01-21
0.7340831160545349,1982-01-22
0.7415737509727478,1982-01-25
0.7340831160545349,1982-01-26
0.7490640878677368,1982-01-27
0.7490640878677368,1982-01-28
0.7565547823905945,1982-01-29
0.7640452980995178,1982-02-01
0.771536648273468,1982-02-02
0.771536648273468,1982-02-03
0.771536648273468,1982-02-04
0.771536648273468,1982-02-05
0.771536648273468,1982-02-08
0.7265921831130981,1982-02-09
0.7265921831130981,1982-02-10
0.7265921831130981,1982-02-11
0.7340831160545349,1982-02-12
0.7340831160545349,1982-02-16
0.7340831160545349,1982-02-17
0.7191019058227539,1982-02-18
0.7191019058227539,1982-02-19
0.651685893535614,1982-02-22
0.6966294050216675,1982-02-23
0.6966294050216675,1982-02-24
0.6816480159759521,1982-02-25
0.6816480159759521,1982-02-26
0.6816480159759521,1982-03-01
0.6966294050216675,1982-03-02
0.6891390681266785,1982-03-03
0.6891390681266785,1982-03-04
0.6816480159759521,1982-03-05
0.6741575002670288,1982-03-08
0.6591764688491821,1982-03-09
0.6591764688491821,1982-03-10
0.6591764688491821,1982-03-11
0.6591764688491821,1982-03-12
0.651685893535614,1982-03-15
0.651685893535614,1982-03-16
0.6591764688491821,1982-03-17
0.7116109132766724,1982-03-18
0.7340831160545349,1982-03-19
0.7490640878677368,1982-03-22
0.7565547823905945,1982-03-23
0.7565547823905945,1982-03-24
0.7415737509727478,1982-03-25
0.7415737509727478,1982-03-26
0.7490640878677368,1982-03-29
0.7490640878677368,1982-03-30
0.8089890480041504,1982-03-31
0.7865172028541565,1982-04-01
0.7790265679359436,1982-04-02
0.7790265679359436,1982-04-05
0.7640452980995178,1982-04-06
0.7565547823905945,1982-04-07
0.7565547823905945,1982-04-08
0.7340831160545349,1982-04-12
0.7265921831130981,1982-04-13
0.7191019058227539,1982-04-14
0.7191019058227539,1982-04-15
0.7265921831130981,1982-04-16
0.7116109132766724,1982-04-19
0.7116109132766724,1982-04-20
0.7041206955909729,1982-04-21
0.6966294050216675,1982-04-22
0.6891390681266785,1982-04-23
0.6891390681266785,1982-04-26
0.666667103767395,1982-04-27
0.6741575002670288,1982-04-28
0.6816480159759521,1982-04-29
0.6816480159759521,1982-04-30
0.6741575002670288,1982-05-03
0.6741575002670288,1982-05-04
0.6741575002670288,1982-05-05
0.6741575002670288,1982-05-06
0.666667103767395,1982-05-07
0.666667103767395,1982-05-10
0.6966294050216675,1982-05-11
0.6891390681266785,1982-05-12
0.6816480159759521,1982-05-13
0.6891390681266785,1982-05-14
0.6891390681266785,1982-05-17
0.6891390681266785,1982-05-18
0.6891390681266785,1982-05-19
0.6816480159759521,1982-05-20
0.6891390681266785,1982-05-21
0.6891390681266785,1982-05-24
0.6891390681266785,1982-05-25
0.6816480159759521,1982-05-26
0.6816480159759521,1982-05-27
0.6816480159759521,1982-05-28
0.6741575002670288,1982-06-01
0.6591764688491821,1982-06-02
0.651685893535614,1982-06-03
0.651685893535614,1982-06-04
0.6292139291763306,1982-06-07
0.6367045640945435,1982-06-08
0.6591764688491821,1982-06-09
0.6591764688491821,1982-06-10
0.6591764688491821,1982-06-11
0.6591764688491821,1982-06-14
0.6591764688491821,1982-06-15
0.6591764688491821,1982-06-16
0.6591764688491821,1982-06-17
0.6367045640945435,1982-06-18
0.6441952586174011,1982-06-21
0.6441952586174011,1982-06-22
0.6367045640945435,1982-06-23
0.6142323017120361,1982-06-24
0.6142323017120361,1982-06-25
0.6142323017120361,1982-06-28
0.606742262840271,1982-06-29
0.606742262840271,1982-06-30
0.6142323017120361,1982-07-01
0.6142323017120361,1982-07-02
0.6142323017120361,1982-07-06
0.6142323017120361,1982-07-07
0.6217232346534729,1982-07-08
0.6441952586174011,1982-07-09
0.7041206955909729,1982-07-12
0.7116109132766724,1982-07-13
0.7041206955909729,1982-07-14
0.7041206955909729,1982-07-15
0.7041206955909729,1982-07-16
0.7041206955909729,1982-07-19
0.6591764688491821,1982-07-20
0.6591764688491821,1982-07-21
0.666667103767395,1982-07-22
0.6741575002670288,1982-07-23
0.6591764688491821,1982-07-26
0.6741575002670288,1982-07-27
0.6966294050216675,1982-07-28
0.6292139291763306,1982-07-29
0.6217232346534729,1982-07-30
0.6217232346534729,1982-08-02
0.6217232346534729,1982-08-03
0.6217232346534729,1982-08-04
0.6142323017120361,1982-08-05
0.606742262840271,1982-08-06
0.606742262840271,1982-08-09
0.606742262840271,1982-08-10
0.606742262840271,1982-08-11
0.606742262840271,1982-08-12
0.606742262840271,1982-08-13
0.606742262840271,1982-08-16
0.606742262840271,1982-08-17
0.6142323017120361,1982-08-18
0.6142323017120361,1982-08-19
0.6217232346534729,1982-08-20
0.6217232346534729,1982-08-23
0.651685893535614,1982-08-24
0.7041206955909729,1982-08-25
0.7041206955909729,1982-08-26
0.7116109132766724,1982-08-27
0.7116109132766724,1982-08-30
0.7041206955909729,1982-08-31
0.6966294050216675,1982-09-01
0.6816480159759521,1982-09-02
0.6816480159759521,1982-09-03
0.6816480159759521,1982-09-07
0.6741575002670288,1982-09-08
0.6741575002670288,1982-09-09
0.666667103767395,1982-09-10
0.666667103767395,1982-09-13
0.666667103767395,1982-09-14
0.666667103767395,1982-09-15
0.666667103767395,1982-09-16
0.6591764688491821,1982-09-17
0.6591764688491821,1982-09-20
0.666667103767395,1982-09-21
0.666667103767395,1982-09-22
0.666667103767395,1982-09-23
0.666667103767395,1982-09-24
0.6741575002670288,1982-09-27
0.6741575002670288,1982-09-28
0.6816480159759521,1982-09-29
0.6891390681266785,1982-09-30
0.7116109132766724,1982-10-01
0.7640452980995178,1982-10-04
0.7640452980995178,1982-10-05
0.771536648273468,1982-10-06
0.7565547823905945,1982-10-07
0.7640452980995178,1982-10-08
0.7640452980995178,1982-10-11
0.7640452980995178,1982-10-12
0.7640452980995178,1982-10-13
0.7565547823905945,1982-10-14
0.7041206955909729,1982-10-15
0.7041206955909729,1982-10-18
0.7041206955909729,1982-10-19
0.7116109132766724,1982-10-20
0.7490640878677368,1982-10-21
0.7490640878677368,1982-10-22
0.7340831160545349,1982-10-25
0.7191019058227539,1982-10-26
0.7265921831130981,1982-10-27
0.7265921831130981,1982-10-28
0.7265921831130981,1982-10-29
0.7265921831130981,1982-11-01
0.7265921831130981,1982-11-02
0.7265921831130981,1982-11-03
0.7265921831130981,1982-11-04
0.7490640878677368,1982-11-05
0.8014985918998718,1982-11-08
0.8239701986312866,1982-11-09
0.8239701986312866,1982-11-10
0.8164798617362976,1982-11-11
0.7265921831130981,1982-11-12
0.7865172028541565,1982-11-15
0.7940085530281067,1982-11-16
0.8389521837234497,1982-11-17
0.8464421033859253,1982-11-18
0.8464421033859253,1982-11-19
0.7940085530281067,1982-11-22
0.7865172028541565,1982-11-23
0.7827715277671814,1982-11-24
0.7827715277671814,1982-11-26
0.7790265679359436,1982-11-29
0.7790265679359436,1982-11-30
0.7865172028541565,1982-12-01
0.7565547823905945,1982-12-02
0.7565547823905945,1982-12-03
0.771536648273468,1982-12-06
0.7640452980995178,1982-12-07
0.7790265679359436,1982-12-08
0.771536648273468,1982-12-09
0.771536648273468,1982-12-10
0.7640452980995178,1982-12-13
0.7565547823905945,1982-12-14
0.7490640878677368,1982-12-15
0.7415737509727478,1982-12-16
0.7453187108039856,1982-12-17
0.7490640878677368,1982-12-20
0.7490640878677368,1982-12-21
0.7490640878677368,1982-12-22
0.7490640878677368,1982-12-23
0.7490640878677368,1982-12-27
0.7490640878677368,1982-12-28
0.7490640878677368,1982-12-29
0.7490640878677368,1982-12-30
0.7490640878677368,1982-12-31
0.7490640878677368,1983-01-03
0.7490640878677368,1983-01-04
0.7490640878677368,1983-01-05
0.7490640878677368,1983-01-06
0.7490640878677368,1983-01-07
0.7490640878677368,1983-01-10
0.7490640878677368,1983-01-11
0.7415737509727478,1983-01-12
0.7415737509727478,1983-01-13
0.7415737509727478,1983-01-14
0.7415737509727478,1983-01-17
0.7415737509727478,1983-01-18
0.7415737509727478,1983-01-19
0.7415737509727478,1983-01-20
0.7490640878677368,1983-01-21
0.7490640878677368,1983-01-24
0.7415737509727478,1983-01-25
0.7340831160545349,1983-01-26
0.7415737509727478,1983-01-27
0.7415737509727478,1983-01-28
0.7490640878677368,1983-01-31
0.7415737509727478,1983-02-01
0.7340831160545349,1983-02-02
0.7340831160545349,1983-02-03
0.7340831160545349,1983-02-04
0.7340831160545349,1983-02-07
0.7340831160545349,1983-02-08
0.7340831160545349,1983-02-09
0.7415737509727478,1983-02-10
0.7415737509727478,1983-02-11
0.7415737509727478,1983-02-14
0.7415737509727478,1983-02-15
0.7415737509727478,1983-02-16
0.7415737509727478,1983-02-17
0.7415737509727478,1983-02-18
0.7415737509727478,1983-02-22
0.7415737509727478,1983-02-23
0.7415737509727478,1983-02-24
0.7415737509727478,1983-02-25
0.7340831160545349,1983-02-28
0.7191019058227539,1983-03-01
0.7191019058227539,1983-03-02
0.7191019058227539,1983-03-03
0.7265921831130981,1983-03-04
0.7265921831130981,1983-03-07
0.7191019058227539,1983-03-08
0.7191019058227539,1983-03-09
0.7191019058227539,1983-03-10
0.7265921831130981,1983-03-11
0.7265921831130981,1983-03-14
0.7265921831130981,1983-03-15
0.7265921831130981,1983-03-16
0.7191019058227539,1983-03-17
0.7265921831130981,1983-03-18
0.7340831160545349,1983-03-21
0.7790265679359436,1983-03-22
0.7790265679359436,1983-03-23
0.7790265679359436,1983-03-24
0.771536648273468,1983-03-25
0.771536648273468,1983-03-28
0.775281548500061,1983-03-29
0.775281548500061,1983-03-30
0.7790265679359436,1983-03-31
0.7940085530281067,1983-04-04
0.8014985918998718,1983-04-05
0.8239701986312866,1983-04-06
0.8239701986312866,1983-04-07
0.8314611911773682,1983-04-08
0.861423671245575,1983-04-11
0.861423671245575,1983-04-12
0.8764051795005798,1983-04-13
0.8764051795005798,1983-04-14
0.8764051795005798,1983-04-15
0.8764051795005798,1983-04-18
0.8539328575134277,1983-04-19
0.8464421033859253,1983-04-20
0.861423671245575,1983-04-21
0.8764051795005798,1983-04-22
0.8838962316513062,1983-04-25
0.8988767862319946,1983-04-26
0.9138582348823547,1983-04-27
0.9288394451141357,1983-04-28
0.9438211917877197,1983-04-29
0.9288394451141357,1983-05-02
0.921348512172699,1983-05-03
0.921348512172699,1983-05-04
0.9138582348823547,1983-05-05
0.921348512172699,1983-05-06
0.921348512172699,1983-05-09
0.9288394451141357,1983-05-10
0.9438211917877197,1983-05-11
0.9513112306594849,1983-05-12
0.9662928581237793,1983-05-13
0.9438211917877197,1983-05-16
0.9438211917877197,1983-05-17
0.9438211917877197,1983-05-18
0.9288394451141357,1983-05-19
0.9288394451141357,1983-05-20
0.9138582348823547,1983-05-23
0.921348512172699,1983-05-24
0.921348512172699,1983-05-25
0.921348512172699,1983-05-26
0.921348512172699,1983-05-27
0.921348512172699,1983-05-31
0.921348512172699,1983-06-01
0.9288394451141357,1983-06-02
0.9288394451141357,1983-06-03
0.9288394451141357,1983-06-06
0.9288394451141357,1983-06-07
0.9288394451141357,1983-06-08
0.921348512172699,1983-06-09
0.921348512172699,1983-06-10
0.921348512172699,1983-06-13
0.921348512172699,1983-06-14
0.9363301992416382,1983-06-15
0.9438211917877197,1983-06-16
0.9513112306594849,1983-06-17
0.9513112306594849,1983-06-20
0.9288394451141357,1983-06-21
0.921348512172699,1983-06-22
0.921348512172699,1983-06-23
0.921348512172699,1983-06-24
0.921348512172699,1983-06-27
0.921348512172699,1983-06-28
0.9138582348823547,1983-06-29
0.9138582348823547,1983-06-30
0.9438211917877197,1983-07-01
0.9438211917877197,1983-07-05
0.9363301992416382,1983-07-06
0.921348512172699,1983-07-07
0.8913863897323608,1983-07-08
0.8689137697219849,1983-07-11
0.8689137697219849,1983-07-12
0.8689137697219849,1983-07-13
0.8913863897323608,1983-07-14
0.8988767862319946,1983-07-15
0.8988767862319946,1983-07-18
0.8988767862319946,1983-07-19
0.9438211917877197,1983-07-20
0.9588025808334351,1983-07-21
0.9737828969955444,1983-07-22
0.9662928581237793,1983-07-25
0.9588025808334351,1983-07-26
0.9588025808334351,1983-07-27
0.9588025808334351,1983-07-28
0.8838962316513062,1983-07-29
0.8838962316513062,1983-08-01
0.8988767862319946,1983-08-02
0.9063677191734314,1983-08-03
0.9063677191734314,1983-08-04
0.9063677191734314,1983-08-05
0.8988767862319946,1983-08-08
0.8913863897323608,1983-08-09
0.8988767862319946,1983-08-10
0.8913863897323608,1983-08-11
0.8913863897323608,1983-08-12
0.8913863897323608,1983-08-15
0.8764051795005798,1983-08-16
0.861423671245575,1983-08-17
0.8539328575134277,1983-08-18
0.8464421033859253,1983-08-19
0.8239701986312866,1983-08-22
0.8089890480041504,1983-08-23
0.7790265679359436,1983-08-24
0.771536648273468,1983-08-25
0.8089890480041504,1983-08-26
0.8089890480041504,1983-08-29
0.8164798617362976,1983-08-30
0.8239701986312866,1983-08-31
0.8389521837234497,1983-09-01
0.8464421033859253,1983-09-02
0.861423671245575,1983-09-06
0.861423671245575,1983-09-07
