PH,Date
5.836633205413818,1992-05-14
5.836633205413818,1992-05-15
5.794339179992676,1992-05-18
5.878931999206543,1992-05-19
5.98466682434082,1992-05-20
5.900076389312744,1992-05-21
5.878931999206543,1992-05-22
5.752048015594482,1992-05-26
5.709751129150391,1992-05-27
5.5617194175720215,1992-05-28
5.5617194175720215,1992-05-29
5.582869529724121,1992-06-01
5.582869529724121,1992-06-02
5.5617194175720215,1992-06-03
5.5617194175720215,1992-06-04
5.519428253173828,1992-06-05
5.519428253173828,1992-06-08
5.413690090179443,1992-06-09
5.307958602905273,1992-06-10
5.223361968994141,1992-06-11
5.202216625213623,1992-06-12
5.09648323059082,1992-06-15
4.906156539916992,1992-06-16
4.821567535400391,1992-06-17
4.694685459136963,1992-06-18
4.673539638519287,1992-06-19
4.715834617614746,1992-06-22
4.821567535400391,1992-06-23
4.7581257820129395,1992-06-24
4.906156539916992,1992-06-25
4.863864421844482,1992-06-26
4.863864421844482,1992-06-29
4.927305221557617,1992-06-30
4.885011672973633,1992-07-01
4.800421237945557,1992-07-02
4.842715263366699,1992-07-06
4.779274940490723,1992-07-07
4.800421237945557,1992-07-08
4.842715263366699,1992-07-09
4.800421237945557,1992-07-10
4.779274940490723,1992-07-13
4.779274940490723,1992-07-14
4.7369794845581055,1992-07-15
4.800421237945557,1992-07-16
4.779274940490723,1992-07-17
4.779274940490723,1992-07-20
4.800421237945557,1992-07-21
4.842715263366699,1992-07-22
4.800421237945557,1992-07-23
4.800421237945557,1992-07-24
4.842715263366699,1992-07-27
4.990747928619385,1992-07-28
5.15992546081543,1992-07-29
5.223361968994141,1992-07-30
5.0753374099731445,1992-07-31
5.0330400466918945,1992-08-03
4.969598770141602,1992-08-04
5.0330400466918945,1992-08-05
5.0753374099731445,1992-08-06
4.906156539916992,1992-08-07
4.927305221557617,1992-08-10
4.842715263366699,1992-08-11
4.779274940490723,1992-08-12
4.820225715637207,1992-08-13
4.948193073272705,1992-08-14
4.926868438720703,1992-08-17
4.948193073272705,1992-08-18
4.926868438720703,1992-08-19
4.969524383544922,1992-08-20
4.926868438720703,1992-08-21
4.905539035797119,1992-08-24
4.841552734375,1992-08-25
4.884210109710693,1992-08-26
4.905539035797119,1992-08-27
5.012181758880615,1992-08-28
5.033510684967041,1992-08-31
5.076166152954102,1992-09-01
5.118826866149902,1992-09-02
5.118826866149902,1992-09-03
5.118826866149902,1992-09-04
5.054835319519043,1992-09-08
5.033510684967041,1992-09-09
5.182806491851807,1992-09-10
5.225466728210449,1992-09-11
5.417420864105225,1992-09-14
5.289449214935303,1992-09-15
5.396090984344482,1992-09-16
5.353437423706055,1992-09-17
5.353437423706055,1992-09-18
5.225466728210449,1992-09-21
5.182806491851807,1992-09-22
5.118826866149902,1992-09-23
5.118826866149902,1992-09-24
5.097493648529053,1992-09-25
5.118826866149902,1992-09-28
5.161479473114014,1992-09-29
5.204137325286865,1992-09-30
5.054835319519043,1992-10-01
4.948193073272705,1992-10-02
4.820225715637207,1992-10-05
4.969524383544922,1992-10-06
5.012181758880615,1992-10-07
4.905539035797119,1992-10-08
4.670925617218018,1992-10-09
4.628265857696533,1992-10-12
4.713582992553711,1992-10-13
4.756241321563721,1992-10-14
4.606940269470215,1992-10-15
4.521626949310303,1992-10-16
4.649596691131592,1992-10-19
4.713582992553711,1992-10-20
4.670925617218018,1992-10-21
4.734910488128662,1992-10-22
4.905539035797119,1992-10-23
4.841552734375,1992-10-26
4.862880229949951,1992-10-27
4.798895359039307,1992-10-28
4.777567386627197,1992-10-29
4.798895359039307,1992-10-30
4.756241321563721,1992-11-02
4.884210109710693,1992-11-03
4.820225715637207,1992-11-04
4.969524383544922,1992-11-05
4.884210109710693,1992-11-06
4.820225715637207,1992-11-09
4.862880229949951,1992-11-10
4.841552734375,1992-11-11
4.667747974395752,1992-11-12
4.710769176483154,1992-11-13
4.710769176483154,1992-11-16
4.710769176483154,1992-11-17
4.7537922859191895,1992-11-18
4.689260959625244,1992-11-19
4.667747974395752,1992-11-20
4.5817060470581055,1992-11-23
4.646239280700684,1992-11-24
4.667747974395752,1992-11-25
4.732281684875488,1992-11-27
4.8828511238098145,1992-11-30
4.947384357452393,1992-12-01
4.8828511238098145,1992-12-02
4.775299549102783,1992-12-03
4.7537922859191895,1992-12-04
4.6032185554504395,1992-12-07
4.624726295471191,1992-12-08
4.710769176483154,1992-12-09
4.646239280700684,1992-12-10
4.796810626983643,1992-12-11
4.818318843841553,1992-12-14
4.796810626983643,1992-12-15
4.7537922859191895,1992-12-16
4.775299549102783,1992-12-17
4.775299549102783,1992-12-18
4.796810626983643,1992-12-21
4.8828511238098145,1992-12-22
4.861345291137695,1992-12-23
4.8828511238098145,1992-12-24
4.861345291137695,1992-12-28
4.861345291137695,1992-12-29
4.904359817504883,1992-12-30
5.097952842712402,1992-12-31
5.270040988922119,1993-01-04
5.313058376312256,1993-01-05
5.39910364151001,1993-01-06
5.549674034118652,1993-01-07
5.5926947593688965,1993-01-08
5.39910364151001,1993-01-11
5.356081485748291,1993-01-12
5.334569454193115,1993-01-13
5.356081485748291,1993-01-14
5.356081485748291,1993-01-15
5.420608997344971,1993-01-18
5.442122459411621,1993-01-19
5.377588748931885,1993-01-20
5.442122459411621,1993-01-21
5.549674034118652,1993-01-22
5.506652355194092,1993-01-25
5.528162956237793,1993-01-26
5.506652355194092,1993-01-27
5.571186065673828,1993-01-28
5.614206790924072,1993-01-29
5.6572265625,1993-02-01
5.721758842468262,1993-02-02
5.786285400390625,1993-02-03
5.721758842468262,1993-02-04
5.850821495056152,1993-02-05
5.7647786140441895,1993-02-08
5.721758842468262,1993-02-09
5.700247764587402,1993-02-10
5.763514995574951,1993-02-11
5.720180511474609,1993-02-12
5.503506183624268,1993-02-16
5.481837749481201,1993-02-17
5.503506183624268,1993-02-18
5.481837749481201,1993-02-19
5.481837749481201,1993-02-22
5.460169792175293,1993-02-23
5.568509101867676,1993-02-24
5.611845970153809,1993-02-25
5.611845970153809,1993-02-26
5.546838760375977,1993-03-01
5.611845970153809,1993-03-02
5.611845970153809,1993-03-03
5.503506183624268,1993-03-04
5.503506183624268,1993-03-05
5.655178070068359,1993-03-08
5.698511600494385,1993-03-09
5.633511543273926,1993-03-10
5.676846027374268,1993-03-11
5.546838760375977,1993-03-12
5.546838760375977,1993-03-15
5.568509101867676,1993-03-16
5.525172710418701,1993-03-17
5.525172710418701,1993-03-18
5.568509101867676,1993-03-19
5.568509101867676,1993-03-22
5.611845970153809,1993-03-23
5.806853771209717,1993-03-24
5.806853771209717,1993-03-25
5.806853771209717,1993-03-26
5.871854305267334,1993-03-29
5.698511600494385,1993-03-30
5.633511543273926,1993-03-31
5.460169792175293,1993-04-01
5.221829414367676,1993-04-02
5.286833763122559,1993-04-05
5.351831436157227,1993-04-06
5.351831436157227,1993-04-07
5.351831436157227,1993-04-08
5.373502254486084,1993-04-12
5.373502254486084,1993-04-13
5.265166282653809,1993-04-14
5.178495407104492,1993-04-15
5.178495407104492,1993-04-16
5.178495407104492,1993-04-19
5.156828880310059,1993-04-20
5.221829414367676,1993-04-21
5.243499279022217,1993-04-22
5.026825904846191,1993-04-23
4.983492374420166,1993-04-26
5.113495826721191,1993-04-27
5.113495826721191,1993-04-28
5.113495826721191,1993-04-29
5.156828880310059,1993-04-30
5.200166702270508,1993-05-03
5.178495407104492,1993-05-04
5.243499279022217,1993-05-05
5.286833763122559,1993-05-06
5.265166282653809,1993-05-07
5.200166702270508,1993-05-10
5.265166282653809,1993-05-11
5.416839122772217,1993-05-12
5.373502254486084,1993-05-13
5.371755599975586,1993-05-14
5.502773284912109,1993-05-17
5.393589973449707,1993-05-18
5.502773284912109,1993-05-19
5.590117454528809,1993-05-20
5.502773284912109,1993-05-21
5.6119561195373535,1993-05-24
5.590117454528809,1993-05-25
5.655631065368652,1993-05-26
5.633793354034424,1993-05-27
5.6119561195373535,1993-05-28
5.742974281311035,1993-06-01
5.742974281311035,1993-06-02
5.895830154418945,1993-06-03
5.895830154418945,1993-06-04
5.78665018081665,1993-06-07
5.721138000488281,1993-06-08
5.742974281311035,1993-06-09
5.721138000488281,1993-06-10
5.742974281311035,1993-06-11
5.764812469482422,1993-06-14
5.873990058898926,1993-06-15
5.78665018081665,1993-06-16
5.852159023284912,1993-06-17
5.78665018081665,1993-06-18
5.830319404602051,1993-06-21
5.830319404602051,1993-06-22
5.873990058898926,1993-06-23
5.917669296264648,1993-06-24
5.852159023284912,1993-06-25
5.895830154418945,1993-06-28
5.917669296264648,1993-06-29
5.78665018081665,1993-06-30
5.742974281311035,1993-07-01
5.6993021965026855,1993-07-02
5.655631065368652,1993-07-06
5.502773284912109,1993-07-07
5.480939865112305,1993-07-08
5.306247234344482,1993-07-09
5.262572288513184,1993-07-12
5.262572288513184,1993-07-13
5.262572288513184,1993-07-14
5.437265872955322,1993-07-15
5.437265872955322,1993-07-16
5.459101676940918,1993-07-19
5.459101676940918,1993-07-20
5.393589973449707,1993-07-21
5.437265872955322,1993-07-22
5.41542911529541,1993-07-23
5.437265872955322,1993-07-26
5.41542911529541,1993-07-27
5.371755599975586,1993-07-28
5.459101676940918,1993-07-29
5.437265872955322,1993-07-30
5.459101676940918,1993-08-02
5.590117454528809,1993-08-03
5.677466869354248,1993-08-04
5.78665018081665,1993-08-05
5.742974281311035,1993-08-06
5.830319404602051,1993-08-09
5.983172416687012,1993-08-10
5.961338996887207,1993-08-11
5.917669296264648,1993-08-12
6.113839149475098,1993-08-13
6.047858715057373,1993-08-16
5.981884479522705,1993-08-17
6.003874778747559,1993-08-18
6.025866985321045,1993-08-19
6.025866985321045,1993-08-20
6.047858715057373,1993-08-23
6.047858715057373,1993-08-24
5.95989465713501,1993-08-25
6.003874778747559,1993-08-26
6.003874778747559,1993-08-27
5.95989465713501,1993-08-30
5.981884479522705,1993-08-31
5.981884479522705,1993-09-01
5.893917083740234,1993-09-02
5.893917083740234,1993-09-03
5.849930763244629,1993-09-07
5.827939510345459,1993-09-08
5.805945873260498,1993-09-09
5.805945873260498,1993-09-10
5.893917083740234,1993-09-13
5.915903091430664,1993-09-14
5.849930763244629,1993-09-15
5.87191915512085,1993-09-16
5.893917083740234,1993-09-17
5.827939510345459,1993-09-20
5.761959552764893,1993-09-21
5.761959552764893,1993-09-22
5.805945873260498,1993-09-23
5.937899112701416,1993-09-24
6.069849491119385,1993-09-27
6.09184455871582,1993-09-28
6.113839149475098,1993-09-29
6.003874778747559,1993-09-30
6.003874778747559,1993-10-01
6.135828495025635,1993-10-04
6.113839149475098,1993-10-05
6.179812908172607,1993-10-06
6.179812908172607,1993-10-07
6.245789527893066,1993-10-08
6.333759784698486,1993-10-11
6.377742290496826,1993-10-12
6.355747222900391,1993-10-13
6.355747222900391,1993-10-14
6.421726226806641,1993-10-15
6.333759784698486,1993-10-18
6.113839149475098,1993-10-19
6.069849491119385,1993-10-20
6.047858715057373,1993-10-21
6.003874778747559,1993-10-22
6.003874778747559,1993-10-25
6.025866985321045,1993-10-26
6.069849491119385,1993-10-27
6.135828495025635,1993-10-28
6.025866985321045,1993-10-29
6.025866985321045,1993-11-01
6.333759784698486,1993-11-02
6.421726226806641,1993-11-03
6.399734020233154,1993-11-04
6.333759784698486,1993-11-05
6.333759784698486,1993-11-08
6.377742290496826,1993-11-09
6.399734020233154,1993-11-10
6.377742290496826,1993-11-11
6.487703323364258,1993-11-12
6.597663402557373,1993-11-15
6.509695529937744,1993-11-16
6.487703323364258,1993-11-17
6.530203819274902,1993-11-18
6.552340984344482,1993-11-19
6.37524938583374,1993-11-22
6.330979347229004,1993-11-23
6.308845043182373,1993-11-24
6.353115558624268,1993-11-26
6.353115558624268,1993-11-29
6.37524938583374,1993-11-30
6.353115558624268,1993-12-01
6.353115558624268,1993-12-02
6.330979347229004,1993-12-03
6.441659450531006,1993-12-06
6.530203819274902,1993-12-07
6.485934734344482,1993-12-08
6.508072376251221,1993-12-09
6.463797569274902,1993-12-10
6.640886306762695,1993-12-13
6.663025379180908,1993-12-14
6.330979347229004,1993-12-15
6.353115558624268,1993-12-16
6.441659450531006,1993-12-17
6.37524938583374,1993-12-20
6.419522285461426,1993-12-21
6.618750095367432,1993-12-22
6.596612453460693,1993-12-23
6.596612453460693,1993-12-27
6.596612453460693,1993-12-28
6.596612453460693,1993-12-29
6.640886306762695,1993-12-30
6.685159683227539,1993-12-31
6.618750095367432,1994-01-03
6.618750095367432,1994-01-04
6.685159683227539,1994-01-05
6.729430675506592,1994-01-06
6.751565456390381,1994-01-07
6.795842170715332,1994-01-10
6.906525135040283,1994-01-11
6.950794696807861,1994-01-12
6.840117454528809,1994-01-13
6.751565456390381,1994-01-14
6.640886306762695,1994-01-17
6.530203819274902,1994-01-18
6.552340984344482,1994-01-19
6.618750095367432,1994-01-20
6.618750095367432,1994-01-21
6.618750095367432,1994-01-24
6.685159683227539,1994-01-25
6.685159683227539,1994-01-26
6.663025379180908,1994-01-27
6.640886306762695,1994-01-28
6.773703575134277,1994-01-31
6.685159683227539,1994-02-01
6.640886306762695,1994-02-02
6.596612453460693,1994-02-03
6.37524938583374,1994-02-04
6.353115558624268,1994-02-07
6.397389888763428,1994-02-08
6.441659450531006,1994-02-09
6.463797569274902,1994-02-10
6.419522285461426,1994-02-11
6.397389888763428,1994-02-14
6.419674873352051,1994-02-15
6.419674873352051,1994-02-16
6.531132221221924,1994-02-17
6.464258670806885,1994-02-18
6.575710296630859,1994-02-22
6.5534234046936035,1994-02-23
6.330517292022705,1994-02-24
6.219062805175781,1994-02-25
6.308227062225342,1994-02-28
6.352809429168701,1994-03-01
6.308227062225342,1994-03-02
6.241355895996094,1994-03-03
6.241355895996094,1994-03-04
6.241355895996094,1994-03-07
6.352809429168701,1994-03-08
6.375096797943115,1994-03-09
6.508839130401611,1994-03-10
6.5534234046936035,1994-03-11
6.464258670806885,1994-03-14
6.508839130401611,1994-03-15
6.575710296630859,1994-03-16
6.70945930480957,1994-03-17
6.8209052085876465,1994-03-18
6.7763285636901855,1994-03-21
6.754039287567139,1994-03-22
6.70945930480957,1994-03-23
6.7763285636901855,1994-03-24
6.865490913391113,1994-03-25
6.754039287567139,1994-03-28
6.575710296630859,1994-03-29
6.464258670806885,1994-03-30
6.308227062225342,1994-03-31
6.219062805175781,1994-04-04
6.620295524597168,1994-04-05
6.598001480102539,1994-04-06
6.910067081451416,1994-04-07
6.754039287567139,1994-04-08
6.798612594604492,1994-04-11
6.865490913391113,1994-04-12
6.932363510131836,1994-04-13
6.932363510131836,1994-04-14
7.489622592926025,1994-04-15
7.289013862609863,1994-04-18
7.445043087005615,1994-04-19
7.222140312194824,1994-04-20
7.132979869842529,1994-04-21
7.177557945251465,1994-04-22
7.378170967102051,1994-04-25
7.601077556610107,1994-04-26
7.578783988952637,1994-04-28
7.734823703765869,1994-04-29
7.667946815490723,1994-05-02
7.623368740081787,1994-05-03
7.556498050689697,1994-05-04
7.690238952636719,1994-05-05
7.645658016204834,1994-05-06
7.534206390380859,1994-05-09
7.467334270477295,1994-05-10
7.445043087005615,1994-05-11
7.511913299560547,1994-05-12
7.64645528793335,1994-05-13
7.73615026473999,1994-05-16
7.893115043640137,1994-05-17
7.8034257888793945,1994-05-18
7.758574485778809,1994-05-19
7.825848579406738,1994-05-20
7.960390090942383,1994-05-23
7.848270416259766,1994-05-24
7.781001567840576,1994-05-25
7.915544509887695,1994-05-26
7.713724136352539,1994-05-27
7.73615026473999,1994-05-31
7.668881893157959,1994-06-01
7.6913065910339355,1994-06-02
7.781001567840576,1994-06-03
7.8706955909729,1994-06-06
7.668881893157959,1994-06-07
7.467071056365967,1994-06-08
7.354952812194824,1994-06-09
7.399797439575195,1994-06-10
7.287683010101318,1994-06-13
7.310105323791504,1994-06-14
7.287683010101318,1994-06-15
7.242834091186523,1994-06-16
7.175563812255859,1994-06-17
7.287683010101318,1994-06-20
7.220407485961914,1994-06-21
7.332529067993164,1994-06-22
7.310105323791504,1994-06-23
7.399797439575195,1994-06-24
7.37737512588501,1994-06-27
7.467071056365967,1994-06-28
7.624032497406006,1994-06-29
7.64645528793335,1994-06-30
7.556761741638184,1994-07-01
7.511913776397705,1994-07-05
7.579187870025635,1994-07-06
7.668881893157959,1994-07-07
7.6913065910339355,1994-07-08
7.64645528793335,1994-07-11
7.6913065910339355,1994-07-12
7.6913065910339355,1994-07-13
7.937964916229248,1994-07-14
7.848270416259766,1994-07-15
7.937964916229248,1994-07-18
7.915544509887695,1994-07-19
7.893115043640137,1994-07-20
7.8034257888793945,1994-07-21
7.781001567840576,1994-07-22
7.6913065910339355,1994-07-25
7.601607799530029,1994-07-26
7.534337997436523,1994-07-27
7.64645528793335,1994-07-28
7.73615026473999,1994-07-29
7.713724136352539,1994-08-01
7.8034257888793945,1994-08-02
7.713724136352539,1994-08-03
7.624032497406006,1994-08-04
7.64645528793335,1994-08-05
7.6913065910339355,1994-08-08
7.758574485778809,1994-08-09
7.668881893157959,1994-08-10
7.624032497406006,1994-08-11
7.601607799530029,1994-08-12
7.601607799530029,1994-08-15
7.534337997436523,1994-08-16
7.579452991485596,1994-08-17
7.444106578826904,1994-08-18
7.376428127288818,1994-08-19
7.353878021240234,1994-08-22
7.398991584777832,1994-08-23
7.421547889709473,1994-08-24
7.466663360595703,1994-08-25
7.511774063110352,1994-08-26
7.669686317443848,1994-08-29
7.7148003578186035,1994-08-30
7.579452991485596,1994-08-31
7.511774063110352,1994-09-01
7.511774063110352,1994-09-02
7.466663360595703,1994-09-06
7.511774063110352,1994-09-07
7.556899547576904,1994-09-08
7.33131742477417,1994-09-09
7.353878021240234,1994-09-12
7.353878021240234,1994-09-13
7.353878021240234,1994-09-14
7.398991584777832,1994-09-15
7.489223957061768,1994-09-16
7.466663360595703,1994-09-19
7.353878021240234,1994-09-20
7.286205768585205,1994-09-21
7.218533039093018,1994-09-22
7.105737209320068,1994-09-23
6.947835445404053,1994-09-26
6.835045337677002,1994-09-27
6.880157470703125,1994-09-28
7.173411846160889,1994-09-29
7.195971488952637,1994-09-30
7.173411846160889,1994-10-03
7.038064956665039,1994-10-04
6.947835445404053,1994-10-05
7.105737209320068,1994-10-06
7.173411846160889,1994-10-07
7.26364278793335,1994-10-10
7.489223957061768,1994-10-11
7.466663360595703,1994-10-12
7.489223957061768,1994-10-13
7.511774063110352,1994-10-14
7.624571323394775,1994-10-17
7.759918212890625,1994-10-18
8.008057594299316,1994-10-19
8.053173065185547,1994-10-20
8.075732231140137,1994-10-21
8.098288536071777,1994-10-24
8.075732231140137,1994-10-25
8.165960311889648,1994-10-26
8.233633041381836,1994-10-27
8.436656951904297,1994-10-28
8.436656951904297,1994-10-31
8.301307678222656,1994-11-01
8.188520431518555,1994-11-02
8.301307678222656,1994-11-03
8.368982315063477,1994-11-04
8.301307678222656,1994-11-07
8.301307678222656,1994-11-08
8.211079597473145,1994-11-09
8.211079597473145,1994-11-10
8.256193161010742,1994-11-11
8.256193161010742,1994-11-14
8.210829734802246,1994-11-15
8.233510971069336,1994-11-16
8.142784118652344,1994-11-17
8.074737548828125,1994-11-18
7.961327075958252,1994-11-21
7.757187843322754,1994-11-22
7.71182918548584,1994-11-23
7.757187843322754,1994-11-25
7.825233459472656,1994-11-28
7.802555561065674,1994-11-29
7.961327075958252,1994-11-30
7.915962219238281,1994-12-01
7.961327075958252,1994-12-02
8.052055358886719,1994-12-05
8.074737548828125,1994-12-06
8.074737548828125,1994-12-07
8.074737548828125,1994-12-08
8.00669002532959,1994-12-09
8.09741497039795,1994-12-12
8.09741497039795,1994-12-13
8.165460586547852,1994-12-14
8.369599342346191,1994-12-15
8.324238777160645,1994-12-16
8.346922874450684,1994-12-19
8.256193161010742,1994-12-20
8.188146591186523,1994-12-21
8.256193161010742,1994-12-22
8.233510971069336,1994-12-23
8.301557540893555,1994-12-27
8.301557540893555,1994-12-28
8.278874397277832,1994-12-29
8.256193161010742,1994-12-30
8.188146591186523,1995-01-03
8.09741497039795,1995-01-04
8.256193161010742,1995-01-05
8.43764591217041,1995-01-06
8.573736190795898,1995-01-09
8.619101524353027,1995-01-10
8.528376579284668,1995-01-11
8.505691528320312,1995-01-12
8.505691528320312,1995-01-13
8.483009338378906,1995-01-16
8.777871131896973,1995-01-17
8.89128303527832,1995-01-18
8.732508659362793,1995-01-19
8.777871131896973,1995-01-20
8.755196571350098,1995-01-23
8.709826469421387,1995-01-24
8.777871131896973,1995-01-25
8.777871131896973,1995-01-26
8.641783714294434,1995-01-27
8.619101524353027,1995-01-30
8.573736190795898,1995-01-31
8.278874397277832,1995-02-01
8.233510971069336,1995-02-02
8.43764591217041,1995-02-03
8.528376579284668,1995-02-06
8.528376579284668,1995-02-07
8.505691528320312,1995-02-08
8.687150955200195,1995-02-09
8.551058769226074,1995-02-10
8.551058769226074,1995-02-13
8.505691528320312,1995-02-14
8.709826469421387,1995-02-15
8.755196571350098,1995-02-16
8.7095947265625,1995-02-17
8.663993835449219,1995-02-21
8.618396759033203,1995-02-22
8.527195930480957,1995-02-23
8.43599796295166,1995-02-24
8.504390716552734,1995-02-27
8.527195930480957,1995-02-28
8.527195930480957,1995-03-01
8.367593765258789,1995-03-02
8.299192428588867,1995-03-03
8.230792999267578,1995-03-06
8.116793632507324,1995-03-07
8.162389755249023,1995-03-08
8.048393249511719,1995-03-09
8.071191787719727,1995-03-10
8.048393249511719,1995-03-13
8.116793632507324,1995-03-14
8.048393249511719,1995-03-15
8.116793632507324,1995-03-16
8.116793632507324,1995-03-17
7.957190036773682,1995-03-20
7.61519193649292,1995-03-21
7.569593906402588,1995-03-22
7.7975921630859375,1995-03-23
7.979996681213379,1995-03-24
7.911588668823242,1995-03-27
7.957190036773682,1995-03-28
8.093994140625,1995-03-29
8.071191787719727,1995-03-30
8.071191787719727,1995-03-31
7.979996681213379,1995-04-03
8.093994140625,1995-04-04
8.230792999267578,1995-04-05
8.207992553710938,1995-04-06
8.276389122009277,1995-04-07
8.207992553710938,1995-04-10
8.207992553710938,1995-04-11
8.413193702697754,1995-04-12
8.800788879394531,1995-04-13
8.98318862915039,1995-04-17
9.32518482208252,1995-04-18
9.416391372680664,1995-04-19
9.575990676879883,1995-04-20
9.484787940979004,1995-04-21
9.644393920898438,1995-04-24
9.439189910888672,1995-04-25
9.484787940979004,1995-04-26
9.575990676879883,1995-04-27
9.484787940979004,1995-04-28
9.507590293884277,1995-05-01
9.575990676879883,1995-05-02
9.644393920898438,1995-05-03
9.849590301513672,1995-05-04
9.963589668273926,1995-05-05
9.87238597869873,1995-05-08
9.849590301513672,1995-05-09
9.849590301513672,1995-05-10
9.940789222717285,1995-05-11
10.036105155944824,1995-05-12
10.127768516540527,1995-05-15
10.265242576599121,1995-05-16
10.31107234954834,1995-05-17
9.967368125915527,1995-05-18
9.738237380981445,1995-05-19
9.967368125915527,1995-05-22
9.967368125915527,1995-05-23
9.875715255737305,1995-05-24
9.875715255737305,1995-05-25
9.784063339233398,1995-05-26
10.059021949768066,1995-05-30
10.471467018127441,1995-05-31
10.471467018127441,1995-06-01
10.139225959777832,1995-06-02
10.551664352416992,1995-06-05
10.517292976379395,1995-06-06
10.31107234954834,1995-06-07
10.345446586608887,1995-06-08
10.10484790802002,1995-06-09
10.070486068725586,1995-06-12
9.864258766174316,1995-06-13
10.10484790802002,1995-06-14
10.207961082458496,1995-06-15
10.036105155944824,1995-06-16
10.036105155944824,1995-06-19
9.898629188537598,1995-06-20
9.933002471923828,1995-06-21
10.001741409301758,1995-06-22
9.898629188537598,1995-06-23
9.967368125915527,1995-06-26
9.898629188537598,1995-06-27
9.864258766174316,1995-06-28
9.72677993774414,1995-06-29
9.967368125915527,1995-06-30
10.070486068725586,1995-07-03
10.379812240600586,1995-07-05
10.586036682128906,1995-07-06
10.79226016998291,1995-07-07
10.860995292663574,1995-07-10
10.757889747619629,1995-07-11
10.89537239074707,1995-07-12
11.170332908630371,1995-07-13
11.135961532592773,1995-07-14
11.101584434509277,1995-07-17
10.998479843139648,1995-07-18
10.586036682128906,1995-07-19
10.517292976379395,1995-07-20
10.517292976379395,1995-07-21
10.757889747619629,1995-07-24
10.89537239074707,1995-07-25
10.964107513427734,1995-07-26
11.273439407348633,1995-07-27
11.101584434509277,1995-07-28
11.20470142364502,1995-07-31
11.067216873168945,1995-08-01
11.067216873168945,1995-08-02
10.79226016998291,1995-08-03
10.68914794921875,1995-08-04
10.654773712158203,1995-08-07
10.79226016998291,1995-08-08
10.586036682128906,1995-08-09
10.79226016998291,1995-08-10
10.723514556884766,1995-08-11
10.723514556884766,1995-08-14
10.68914794921875,1995-08-15
10.757889747619629,1995-08-16
10.79226016998291,1995-08-17
10.826628684997559,1995-08-18
10.79226016998291,1995-08-21
10.911035537719727,1995-08-22
10.876507759094238,1995-08-23
10.876507759094238,1995-08-24
10.911035537719727,1995-08-25
10.876507759094238,1995-08-28
10.911035537719727,1995-08-29
10.911035537719727,1995-08-30
10.945565223693848,1995-08-31
11.0836763381958,1995-09-01
11.35991096496582,1995-09-05
11.221794128417969,1995-09-06
11.256319046020508,1995-09-07
11.187262535095215,1995-09-08
11.256319046020508,1995-09-11
11.3253755569458,1995-09-12
11.39443588256836,1995-09-13
11.187262535095215,1995-09-14
11.221794128417969,1995-09-15
11.152729988098145,1995-09-18
10.841975212097168,1995-09-19
10.841975212097168,1995-09-20
10.531220436096191,1995-09-21
10.496692657470703,1995-09-22
10.358576774597168,1995-09-25
10.46216106414795,1995-09-26
10.047816276550293,1995-09-27
10.358576774597168,1995-09-28
10.496692657470703,1995-09-29
10.185934066772461,1995-10-02
10.15140438079834,1995-10-03
10.116881370544434,1995-10-04
10.013296127319336,1995-10-05
9.771589279174805,1995-10-06
9.598949432373047,1995-10-09
9.219137191772461,1995-10-10
9.25366497039795,1995-10-11
9.081015586853027,1995-10-12
8.942907333374023,1995-10-13
8.977435111999512,1995-10-16
9.288191795349121,1995-10-17
9.322721481323242,1995-10-18
9.391775131225586,1995-10-19
9.391775131225586,1995-10-20
9.288191795349121,1995-10-23
9.184605598449707,1995-10-24
9.219137191772461,1995-10-25
8.873849868774414,1995-10-26
8.701205253601074,1995-10-27
9.184605598449707,1995-10-30
9.322721481323242,1995-10-31
9.495366096496582,1995-11-01
9.840649604797363,1995-11-02
9.90970230102539,1995-11-03
9.771589279174805,1995-11-06
9.771589279174805,1995-11-07
9.771589279174805,1995-11-08
9.80611801147461,1995-11-09
9.771589279174805,1995-11-10
9.875178337097168,1995-11-13
9.771589279174805,1995-11-14
9.391775131225586,1995-11-15
9.25366497039795,1995-11-16
9.322721481323242,1995-11-17
9.511565208435059,1995-11-20
9.823984146118164,1995-11-21
9.928128242492676,1995-11-22
10.10169506072998,1995-11-24
10.48354721069336,1995-11-27
10.657110214233398,1995-11-28
10.344694137573242,1995-11-29
10.205836296081543,1995-11-30
10.309979438781738,1995-12-01
10.344694137573242,1995-12-04
10.275263786315918,1995-12-05
10.240549087524414,1995-12-06
10.275263786315918,1995-12-07
10.379408836364746,1995-12-08
10.414116859436035,1995-12-11
10.240549087524414,1995-12-12
9.754557609558105,1995-12-13
9.65041732788086,1995-12-14
9.476849555969238,1995-12-15
9.199141502380371,1995-12-18
9.476849555969238,1995-12-19
9.546276092529297,1995-12-20
9.615708351135254,1995-12-21
9.615708351135254,1995-12-22
9.615708351135254,1995-12-26
9.372708320617676,1995-12-27
9.476849555969238,1995-12-28
9.511565208435059,1995-12-29
9.65041732788086,1996-01-02
9.476849555969238,1996-01-03
9.407421112060547,1996-01-04
9.580987930297852,1996-01-05
9.719847679138184,1996-01-08
10.066984176635742,1996-01-09
10.066984176635742,1996-01-10
9.997550010681152,1996-01-11
9.962837219238281,1996-01-12
9.858698844909668,1996-01-15
9.65041732788086,1996-01-16
9.164427757263184,1996-01-17
