PTEN,Date
0.659171998500824,1994-06-28
0.659171998500824,1994-06-29
0.659171998500824,1994-06-30
0.659171998500824,1994-07-01
0.5885465741157532,1994-07-05
0.6238592863082886,1994-07-06
0.5885465741157532,1994-07-07
0.5885465741157532,1994-07-08
0.6238592863082886,1994-07-11
0.659171998500824,1994-07-12
0.659171998500824,1994-07-13
0.659171998500824,1994-07-14
0.5885465741157532,1994-07-15
0.6356303095817566,1994-07-18
0.659171998500824,1994-07-19
0.659171998500824,1994-07-20
0.659171998500824,1994-07-21
0.6120883226394653,1994-07-22
0.659171998500824,1994-07-25
0.659171998500824,1994-07-26
0.659171998500824,1994-07-27
0.6120883226394653,1994-07-28
0.659171998500824,1994-07-29
0.659171998500824,1994-08-01
0.659171998500824,1994-08-02
0.659171998500824,1994-08-03
0.659171998500824,1994-08-04
0.659171998500824,1994-08-05
0.659171998500824,1994-08-08
0.6474007964134216,1994-08-09
0.6827139258384705,1994-08-10
0.659171998500824,1994-08-11
0.7062556147575378,1994-08-12
0.659171998500824,1994-08-15
0.659171998500824,1994-08-16
0.6944847702980042,1994-08-17
0.6944847702980042,1994-08-18
0.6944847702980042,1994-08-19
0.659171998500824,1994-08-22
0.659171998500824,1994-08-23
0.7062556147575378,1994-08-24
0.659171998500824,1994-08-25
0.6827139258384705,1994-08-26
0.659171998500824,1994-08-29
0.659171998500824,1994-08-30
0.659171998500824,1994-08-31
0.6827139258384705,1994-09-01
0.659171998500824,1994-09-02
0.6356303095817566,1994-09-06
0.6709427833557129,1994-09-07
0.659171998500824,1994-09-08
0.6356303095817566,1994-09-09
0.6356303095817566,1994-09-12
0.659171998500824,1994-09-13
0.659171998500824,1994-09-14
0.6120883226394653,1994-09-15
0.659171998500824,1994-09-16
0.6356303095817566,1994-09-19
0.6120883226394653,1994-09-20
0.6120883226394653,1994-09-21
0.6356303095817566,1994-09-22
0.659171998500824,1994-09-23
0.6827139258384705,1994-09-26
0.6827139258384705,1994-09-27
0.6827139258384705,1994-09-28
0.6827139258384705,1994-09-29
0.6827139258384705,1994-09-30
0.6474007964134216,1994-10-03
0.6474007964134216,1994-10-04
0.6356303095817566,1994-10-05
0.6827139258384705,1994-10-06
0.659171998500824,1994-10-07
0.6356303095817566,1994-10-10
0.6356303095817566,1994-10-11
0.6356303095817566,1994-10-12
0.6356303095817566,1994-10-13
0.6474007964134216,1994-10-14
0.6356303095817566,1994-10-17
0.6827139258384705,1994-10-18
0.6827139258384705,1994-10-19
0.6474007964134216,1994-10-20
0.6827139258384705,1994-10-21
0.6356303095817566,1994-10-24
0.6356303095817566,1994-10-25
0.6356303095817566,1994-10-26
0.6356303095817566,1994-10-27
0.7415685057640076,1994-10-28
0.7415685057640076,1994-10-31
0.7415685057640076,1994-11-01
0.6944847702980042,1994-11-02
0.7415685057640076,1994-11-03
0.6709427833557129,1994-11-04
0.659171998500824,1994-11-07
0.659171998500824,1994-11-08
0.659171998500824,1994-11-09
0.659171998500824,1994-11-10
0.659171998500824,1994-11-11
0.659171998500824,1994-11-14
0.659171998500824,1994-11-15
0.6474007964134216,1994-11-16
0.6474007964134216,1994-11-17
0.6474007964134216,1994-11-18
0.6474007964134216,1994-11-21
0.6944847702980042,1994-11-22
0.6474007964134216,1994-11-23
0.6474007964134216,1994-11-25
0.6474007964134216,1994-11-28
0.6474007964134216,1994-11-29
0.6944847702980042,1994-11-30
0.659171998500824,1994-12-01
0.6532868146896362,1994-12-02
0.6474007964134216,1994-12-05
0.6944847702980042,1994-12-06
0.6944847702980042,1994-12-07
0.659171998500824,1994-12-08
0.6709427833557129,1994-12-09
0.6709427833557129,1994-12-12
0.6709427833557129,1994-12-13
0.6474007964134216,1994-12-14
0.659171998500824,1994-12-15
0.6474007964134216,1994-12-16
0.6474007964134216,1994-12-19
0.6474007964134216,1994-12-20
0.6474007964134216,1994-12-21
0.6474007964134216,1994-12-22
0.6474007964134216,1994-12-23
0.6474007964134216,1994-12-27
0.6474007964134216,1994-12-28
0.6474007964134216,1994-12-29
0.6474007964134216,1994-12-30
0.6474007964134216,1995-01-03
0.6356303095817566,1995-01-04
0.6532868146896362,1995-01-05
0.6356303095817566,1995-01-06
0.6356303095817566,1995-01-09
0.6356303095817566,1995-01-10
0.6474007964134216,1995-01-11
0.6474007964134216,1995-01-12
0.6120883226394653,1995-01-13
0.6120883226394653,1995-01-16
0.6120883226394653,1995-01-17
0.6120883226394653,1995-01-18
0.6356303095817566,1995-01-19
0.5885465741157532,1995-01-20
0.6003172397613525,1995-01-23
0.5650045275688171,1995-01-24
0.6356303095817566,1995-01-25
0.6356303095817566,1995-01-26
0.5650045275688171,1995-01-27
0.6120883226394653,1995-01-30
0.5797181129455566,1995-01-31
0.6120883226394653,1995-02-01
0.597374439239502,1995-02-02
0.5650045275688171,1995-02-03
0.5885465741157532,1995-02-06
0.5885465741157532,1995-02-07
0.6120883226394653,1995-02-08
0.6120883226394653,1995-02-09
0.6120883226394653,1995-02-10
0.5885465741157532,1995-02-13
0.5885465741157532,1995-02-14
0.6238592863082886,1995-02-15
0.6238592863082886,1995-02-16
0.6474007964134216,1995-02-17
0.6885994672775269,1995-02-21
0.7062556147575378,1995-02-22
0.6827139258384705,1995-02-23
0.6827139258384705,1995-02-24
0.6827139258384705,1995-02-27
0.7297974228858948,1995-02-28
0.6944847702980042,1995-03-01
0.659171998500824,1995-03-02
0.659171998500824,1995-03-03
0.6532868146896362,1995-03-06
0.6709427833557129,1995-03-07
0.6709427833557129,1995-03-08
0.659171998500824,1995-03-09
0.659171998500824,1995-03-10
0.6474007964134216,1995-03-13
0.6474007964134216,1995-03-14
0.7062556147575378,1995-03-15
0.7062556147575378,1995-03-16
0.7062556147575378,1995-03-17
0.659171998500824,1995-03-20
0.6827139258384705,1995-03-21
0.6827139258384705,1995-03-22
0.6709427833557129,1995-03-23
0.7062556147575378,1995-03-24
0.6709427833557129,1995-03-27
0.659171998500824,1995-03-28
0.7062556147575378,1995-03-29
0.7062556147575378,1995-03-30
0.6827139258384705,1995-03-31
0.7180262804031372,1995-04-03
0.7180262804031372,1995-04-04
0.7062556147575378,1995-04-05
0.6709427833557129,1995-04-06
0.6709427833557129,1995-04-07
0.6709427833557129,1995-04-10
0.6827139258384705,1995-04-11
0.6709427833557129,1995-04-12
0.6709427833557129,1995-04-13
0.7180262804031372,1995-04-17
0.7180262804031372,1995-04-18
0.7062556147575378,1995-04-19
0.6944847702980042,1995-04-20
0.6768286824226379,1995-04-21
0.6709427833557129,1995-04-24
0.6709427833557129,1995-04-25
0.659171998500824,1995-04-26
0.659171998500824,1995-04-27
0.659171998500824,1995-04-28
0.6827139258384705,1995-05-01
0.7297974228858948,1995-05-02
0.7415685057640076,1995-05-03
0.6944847702980042,1995-05-04
0.7062556147575378,1995-05-05
0.7180262804031372,1995-05-08
0.6944847702980042,1995-05-09
0.7062556147575378,1995-05-10
0.7297974228858948,1995-05-11
0.7297974228858948,1995-05-12
0.7062556147575378,1995-05-15
0.7062556147575378,1995-05-16
0.7062556147575378,1995-05-17
0.6944847702980042,1995-05-18
0.6944847702980042,1995-05-19
0.7180262804031372,1995-05-22
0.7239124178886414,1995-05-23
0.7297974228858948,1995-05-24
0.7180262804031372,1995-05-25
0.7415685057640076,1995-05-26
0.7062556147575378,1995-05-30
0.7415685057640076,1995-05-31
0.8121943473815918,1995-06-01
0.8239648342132568,1995-06-02
0.8592777252197266,1995-06-05
0.8475067019462585,1995-06-06
0.8475067019462585,1995-06-07
0.8475067019462585,1995-06-08
0.8475067019462585,1995-06-09
0.871048629283905,1995-06-12
0.8475067019462585,1995-06-13
0.871048629283905,1995-06-14
0.8828198313713074,1995-06-15
0.8828198313713074,1995-06-16
0.8828198313713074,1995-06-19
0.871048629283905,1995-06-20
0.8475067019462585,1995-06-21
0.871048629283905,1995-06-22
0.871048629283905,1995-06-23
0.871048629283905,1995-06-26
0.9416740536689758,1995-06-27
0.9299033880233765,1995-06-28
0.9299033880233765,1995-06-29
0.9063611626625061,1995-06-30
0.9063611626625061,1995-07-03
0.8945905566215515,1995-07-05
0.8945905566215515,1995-07-06
0.918132483959198,1995-07-07
0.9004765152931213,1995-07-10
0.8945905566215515,1995-07-11
0.8945905566215515,1995-07-12
0.8828198313713074,1995-07-13
0.8945905566215515,1995-07-14
0.918132483959198,1995-07-17
0.9063611626625061,1995-07-18
0.918132483959198,1995-07-19
0.9063611626625061,1995-07-20
0.9534451961517334,1995-07-21
0.9416740536689758,1995-07-24
0.9416740536689758,1995-07-25
0.9299033880233765,1995-07-26
0.9887579679489136,1995-07-27
1.0122997760772705,1995-07-28
1.0122997760772705,1995-07-31
1.0593836307525635,1995-08-01
1.0593836307525635,1995-08-02
1.0299564599990845,1995-08-03
1.0358420610427856,1995-08-04
1.0358420610427856,1995-08-07
1.0122997760772705,1995-08-08
1.0240708589553833,1995-08-09
1.0005290508270264,1995-08-10
0.9652162790298462,1995-08-11
0.9652162790298462,1995-08-14
0.9887579679489136,1995-08-15
0.9769868850708008,1995-08-16
0.9769868850708008,1995-08-17
1.0240708589553833,1995-08-18
1.0122997760772705,1995-08-21
1.0122997760772705,1995-08-22
1.0358420610427856,1995-08-23
1.0593836307525635,1995-08-24
1.0829249620437622,1995-08-25
1.0476125478744507,1995-08-28
1.0476125478744507,1995-08-29
1.0829249620437622,1995-08-30
1.1535512208938599,1995-08-31
1.1888636350631714,1995-09-01
1.2477185726165771,1995-09-05
1.235947608947754,1995-09-06
1.235947608947754,1995-09-07
1.2241766452789307,1995-09-08
1.2830311059951782,1995-09-11
1.2830311059951782,1995-09-12
1.2477185726165771,1995-09-13
1.2477185726165771,1995-09-14
1.2594894170761108,1995-09-15
1.2712606191635132,1995-09-18
1.2712606191635132,1995-09-19
1.2830311059951782,1995-09-20
1.265375018119812,1995-09-21
1.2594894170761108,1995-09-22
1.2594894170761108,1995-09-25
1.2594894170761108,1995-09-26
1.2594894170761108,1995-09-27
1.2477185726165771,1995-09-28
1.2712606191635132,1995-09-29
1.3065729141235352,1995-10-02
1.2948015928268433,1995-10-03
1.2948015928268433,1995-10-04
1.2712606191635132,1995-10-05
1.2712606191635132,1995-10-06
1.2241766452789307,1995-10-09
1.235947608947754,1995-10-10
1.235947608947754,1995-10-11
1.2712606191635132,1995-10-12
1.2712606191635132,1995-10-13
1.2948015928268433,1995-10-16
1.3301151990890503,1995-10-17
1.347771406173706,1995-10-18
1.365427851676941,1995-10-19
1.3418855667114258,1995-10-20
1.3301151990890503,1995-10-23
1.3301151990890503,1995-10-24
1.3065729141235352,1995-10-25
1.2477185726165771,1995-10-26
1.1770931482315063,1995-10-27
1.2477185726165771,1995-10-30
1.2300621271133423,1995-10-31
1.165321946144104,1995-11-01
1.141780138015747,1995-11-02
1.1535512208938599,1995-11-03
1.1182382106781006,1995-11-06
1.0711543560028076,1995-11-07
1.0946964025497437,1995-11-08
1.1182382106781006,1995-11-09
1.1535512208938599,1995-11-10
1.1182382106781006,1995-11-13
1.0829249620437622,1995-11-14
1.0240708589553833,1995-11-15
1.0593836307525635,1995-11-16
1.0829249620437622,1995-11-17
1.0829249620437622,1995-11-20
1.106467366218567,1995-11-21
1.0829249620437622,1995-11-22
1.0593836307525635,1995-11-24
1.0593836307525635,1995-11-27
1.0829249620437622,1995-11-28
1.0829249620437622,1995-11-29
1.0829249620437622,1995-11-30
1.0946964025497437,1995-12-01
1.106467366218567,1995-12-04
1.165321946144104,1995-12-05
1.1535512208938599,1995-12-06
1.165321946144104,1995-12-07
1.1888636350631714,1995-12-08
1.2124054431915283,1995-12-11
1.2594894170761108,1995-12-12
1.2889167070388794,1995-12-13
1.2477185726165771,1995-12-14
1.2241766452789307,1995-12-15
1.2124054431915283,1995-12-18
1.1770931482315063,1995-12-19
1.2124054431915283,1995-12-20
1.3065729141235352,1995-12-21
1.3301151990890503,1995-12-22
1.318343997001648,1995-12-26
1.3418855667114258,1995-12-27
1.3242298364639282,1995-12-28
1.3301151990890503,1995-12-29
1.2712606191635132,1996-01-02
1.2712606191635132,1996-01-03
1.2948015928268433,1996-01-04
1.3301151990890503,1996-01-05
1.3301151990890503,1996-01-08
1.3301151990890503,1996-01-09
1.424282193183899,1996-01-10
1.318343997001648,1996-01-11
1.2712606191635132,1996-01-12
1.2830311059951782,1996-01-15
1.2712606191635132,1996-01-16
1.2830311059951782,1996-01-17
1.2948015928268433,1996-01-18
1.3065729141235352,1996-01-19
1.2948015928268433,1996-01-22
1.2948015928268433,1996-01-23
1.3006877899169922,1996-01-24
1.2948015928268433,1996-01-25
1.2948015928268433,1996-01-26
1.3418855667114258,1996-01-29
1.3065729141235352,1996-01-30
1.3065729141235352,1996-01-31
1.318343997001648,1996-02-01
1.3124581575393677,1996-02-02
1.318343997001648,1996-02-05
1.3065729141235352,1996-02-06
1.3065729141235352,1996-02-07
1.3065729141235352,1996-02-08
1.3065729141235352,1996-02-09
1.318343997001648,1996-02-12
1.1535512208938599,1996-02-13
1.200634479522705,1996-02-14
1.2712606191635132,1996-02-15
1.2948015928268433,1996-02-16
1.2712606191635132,1996-02-20
1.3006877899169922,1996-02-21
1.2948015928268433,1996-02-22
1.2712606191635132,1996-02-23
1.2712606191635132,1996-02-26
1.2594894170761108,1996-02-27
1.2477185726165771,1996-02-28
1.2124054431915283,1996-02-29
1.2241766452789307,1996-03-01
1.1770931482315063,1996-03-04
1.1300090551376343,1996-03-05
1.1770931482315063,1996-03-06
1.2241766452789307,1996-03-07
1.1770931482315063,1996-03-08
1.1300090551376343,1996-03-11
1.165321946144104,1996-03-12
1.2241766452789307,1996-03-13
1.235947608947754,1996-03-14
1.2182914018630981,1996-03-15
1.235947608947754,1996-03-18
1.235947608947754,1996-03-19
1.235947608947754,1996-03-20
1.2477185726165771,1996-03-21
1.2477185726165771,1996-03-22
1.2712606191635132,1996-03-25
1.2712606191635132,1996-03-26
1.2712606191635132,1996-03-27
1.2712606191635132,1996-03-28
1.2948015928268433,1996-03-29
1.2948015928268433,1996-04-01
1.2477185726165771,1996-04-02
1.318343997001648,1996-04-03
1.318343997001648,1996-04-04
1.2712606191635132,1996-04-08
1.2948015928268433,1996-04-09
1.3065729141235352,1996-04-10
1.3418855667114258,1996-04-11
1.3301151990890503,1996-04-12
1.3301151990890503,1996-04-15
1.3301151990890503,1996-04-16
1.365427851676941,1996-04-17
1.365427851676941,1996-04-18
1.3771984577178955,1996-04-19
1.365427851676941,1996-04-22
1.365427851676941,1996-04-23
1.3771984577178955,1996-04-24
1.4125112295150757,1996-04-25
1.4360525608062744,1996-04-26
1.4360525608062744,1996-04-29
1.3889695405960083,1996-04-30
1.4125112295150757,1996-05-01
1.3771984577178955,1996-05-02
1.3889695405960083,1996-05-03
1.3889695405960083,1996-05-06
1.365427851676941,1996-05-07
1.318343997001648,1996-05-08
1.318343997001648,1996-05-09
1.3418855667114258,1996-05-10
1.3536567687988281,1996-05-13
1.4595948457717896,1996-05-14
1.5302207469940186,1996-05-15
1.5302207469940186,1996-05-16
1.6243886947631836,1996-05-17
1.5773043632507324,1996-05-20
1.6126164197921753,1996-05-21
1.6126164197921753,1996-05-22
1.600846290588379,1996-05-23
1.6243886947631836,1996-05-24
1.5773043632507324,1996-05-28
1.5773043632507324,1996-05-29
1.5773043632507324,1996-05-30
1.5419915914535522,1996-05-31
1.5419915914535522,1996-06-03
1.5419915914535522,1996-06-04
1.56553316116333,1996-06-05
1.6243886947631836,1996-06-06
1.6243886947631836,1996-06-07
1.5773043632507324,1996-06-10
1.5890752077102661,1996-06-11
1.6243886947631836,1996-06-12
1.5890752077102661,1996-06-13
1.6597005128860474,1996-06-14
1.600846290588379,1996-06-17
1.6597005128860474,1996-06-18
1.6126164197921753,1996-06-19
1.5890752077102661,1996-06-20
1.5890752077102661,1996-06-21
1.5773043632507324,1996-06-24
1.5773043632507324,1996-06-25
1.56553316116333,1996-06-26
1.5066784620285034,1996-06-27
1.4595948457717896,1996-06-28
1.5419915914535522,1996-07-01
1.553762674331665,1996-07-02
1.5302207469940186,1996-07-03
1.5302207469940186,1996-07-05
1.5302207469940186,1996-07-08
1.5773043632507324,1996-07-09
1.553762674331665,1996-07-10
1.56553316116333,1996-07-11
1.56553316116333,1996-07-12
1.5302207469940186,1996-07-15
1.5302207469940186,1996-07-16
1.4831370115280151,1996-07-17
1.6126164197921753,1996-07-18
1.600846290588379,1996-07-19
1.600846290588379,1996-07-22
1.600846290588379,1996-07-23
1.600846290588379,1996-07-24
1.5773043632507324,1996-07-25
1.553762674331665,1996-07-26
1.5773043632507324,1996-07-29
1.5773043632507324,1996-07-30
1.600846290588379,1996-07-31
1.5302207469940186,1996-08-01
1.5302207469940186,1996-08-02
1.5773043632507324,1996-08-05
1.5302207469940186,1996-08-06
1.4831370115280151,1996-08-07
1.4125112295150757,1996-08-08
1.4831370115280151,1996-08-09
1.4831370115280151,1996-08-12
1.4831370115280151,1996-08-13
1.5066784620285034,1996-08-14
1.553762674331665,1996-08-15
1.600846290588379,1996-08-16
1.6126164197921753,1996-08-19
1.789181113243103,1996-08-20
1.836264967918396,1996-08-21
1.8480348587036133,1996-08-22
1.8480348587036133,1996-08-23
1.8480348587036133,1996-08-26
1.865693211555481,1996-08-27
1.8715773820877075,1996-08-28
1.789181113243103,1996-08-29
1.859806776046753,1996-08-30
1.9068903923034668,1996-09-03
1.859806776046753,1996-09-04
1.8127223253250122,1996-09-05
1.8127223253250122,1996-09-06
1.7656396627426147,1996-09-09
1.836264967918396,1996-09-10
1.836264967918396,1996-09-11
1.8833481073379517,1996-09-12
1.836264967918396,1996-09-13
1.789181113243103,1996-09-16
1.7656396627426147,1996-09-17
1.7303262948989868,1996-09-18
1.74209725856781,1996-09-19
1.6243886947631836,1996-09-20
1.553762674331665,1996-09-23
1.5773043632507324,1996-09-24
1.553762674331665,1996-09-25
1.5302207469940186,1996-09-26
1.6479296684265137,1996-09-27
1.6479296684265137,1996-09-30
1.6479296684265137,1996-10-01
1.74209725856781,1996-10-02
1.74209725856781,1996-10-03
1.74209725856781,1996-10-04
1.6714718341827393,1996-10-07
1.74209725856781,1996-10-08
1.6714718341827393,1996-10-09
1.7185554504394531,1996-10-10
1.74209725856781,1996-10-11
1.789181113243103,1996-10-14
1.74209725856781,1996-10-15
1.74209725856781,1996-10-16
1.7656396627426147,1996-10-17
1.8480348587036133,1996-10-18
1.859806776046753,1996-10-21
1.8833481073379517,1996-10-22
1.8715773820877075,1996-10-23
2.024599552154541,1996-10-24
1.98928701877594,1996-10-25
2.0010581016540527,1996-10-28
2.024599552154541,1996-10-29
2.024599552154541,1996-10-30
2.0952250957489014,1996-10-31
2.0363714694976807,1996-11-01
2.024599552154541,1996-11-04
1.9304325580596924,1996-11-05
1.8715773820877075,1996-11-06
1.8715773820877075,1996-11-07
2.0010581016540527,1996-11-08
1.9775159358978271,1996-11-11
2.0716841220855713,1996-11-12
2.0952250957489014,1996-11-13
2.2482481002807617,1996-11-14
2.4248108863830566,1996-11-15
2.3777272701263428,1996-11-18
2.3600709438323975,1996-11-19
2.4601235389709473,1996-11-20
2.4248108863830566,1996-11-21
2.648458957672119,1996-11-22
2.695542097091675,1996-11-25
2.6602303981781006,1996-11-26
2.5660622119903564,1996-11-27
2.6131458282470703,1996-11-29
2.5660622119903564,1996-12-02
2.636687994003296,1996-12-03
2.636687994003296,1996-12-04
2.5896031856536865,1996-12-05
2.730855703353882,1996-12-06
2.754396915435791,1996-12-09
2.754396915435791,1996-12-10
2.636687994003296,1996-12-11
2.5542917251586914,1996-12-12
2.4130399227142334,1996-12-13
2.4248108863830566,1996-12-16
2.4483532905578613,1996-12-17
2.4954371452331543,1996-12-18
2.4836666584014893,1996-12-19
2.5189788341522217,1996-12-20
2.4954371452331543,1996-12-23
2.430697202682495,1996-12-24
2.4836666584014893,1996-12-26
2.4954371452331543,1996-12-27
2.5189788341522217,1996-12-30
2.4248108863830566,1996-12-31
2.40126895904541,1997-01-02
2.471895217895508,1997-01-03
2.5645911693573,1997-01-06
2.7661688327789307,1997-01-07
2.7779390811920166,1997-01-08
2.754396915435791,1997-01-09
2.919189691543579,1997-01-10
3.0722110271453857,1997-01-13
3.2252328395843506,1997-01-14
3.10752534866333,1997-01-15
3.10752534866333,1997-01-16
2.9662740230560303,1997-01-17
2.8250224590301514,1997-01-20
2.848564386367798,1997-01-21
2.848564386367798,1997-01-22
2.9662740230560303,1997-01-23
2.942732810974121,1997-01-24
2.954502582550049,1997-01-27
3.0015857219696045,1997-01-28
3.0015857219696045,1997-01-29
2.954502582550049,1997-01-30
3.013356924057007,1997-01-31
3.13106632232666,1997-02-03
3.013356924057007,1997-02-04
3.13106632232666,1997-02-05
3.013356924057007,1997-02-06
2.7779390811920166,1997-02-07
2.5189788341522217,1997-02-10
2.595489740371704,1997-02-11
2.6131458282470703,1997-02-12
2.636687994003296,1997-02-13
2.6602303981781006,1997-02-14
2.6602303981781006,1997-02-18
2.624915838241577,1997-02-19
2.5660622119903564,1997-02-20
2.5189788341522217,1997-02-21
2.4483532905578613,1997-02-24
2.3541862964630127,1997-02-25
2.330643892288208,1997-02-26
2.236476421356201,1997-02-27
2.1658499240875244,1997-02-28
2.0952250957489014,1997-03-03
2.3541862964630127,1997-03-04
2.5425212383270264,1997-03-05
2.5896031856536865,1997-03-06
2.5660622119903564,1997-03-07
2.5425212383270264,1997-03-10
2.6131458282470703,1997-03-11
2.5542917251586914,1997-03-12
2.5660622119903564,1997-03-13
2.6131458282470703,1997-03-14
2.5425212383270264,1997-03-17
2.471895217895508,1997-03-18
2.4954371452331543,1997-03-19
2.601374626159668,1997-03-20
2.5896031856536865,1997-03-21
2.5660622119903564,1997-03-24
2.5425212383270264,1997-03-25
2.6602303981781006,1997-03-26
2.6602303981781006,1997-03-27
2.601374626159668,1997-03-31
2.601374626159668,1997-04-01
2.6837711334228516,1997-04-02
2.648458957672119,1997-04-03
2.636687994003296,1997-04-04
2.601374626159668,1997-04-07
2.6720006465911865,1997-04-08
2.6602303981781006,1997-04-09
2.7073135375976562,1997-04-10
2.6837711334228516,1997-04-11
2.6837711334228516,1997-04-14
2.6837711334228516,1997-04-15
2.7073135375976562,1997-04-16
2.8250224590301514,1997-04-17
2.7073135375976562,1997-04-18
2.8132517337799072,1997-04-21
2.754396915435791,1997-04-22
2.730855703353882,1997-04-23
2.648458957672119,1997-04-24
2.6131458282470703,1997-04-25
2.5896031856536865,1997-04-28
2.5896031856536865,1997-04-29
2.7073135375976562,1997-04-30
2.754396915435791,1997-05-01
2.883877992630005,1997-05-02
2.919189691543579,1997-05-05
