MKTX,Date
10.55715560913086,2005-09-12
10.176403999328613,2005-09-13
9.691812515258789,2005-09-14
9.726428985595703,2005-09-15
10.159099578857422,2005-09-16
10.427352905273438,2005-09-19
10.522541999816895,2005-09-20
10.56580638885498,2005-09-21
11.041747093200684,2005-09-22
11.361922264099121,2005-09-23
11.53498649597168,2005-09-26
11.621524810791016,2005-09-27
12.192646026611328,2005-09-28
12.123416900634766,2005-09-29
11.768628120422363,2005-09-30
11.370573997497559,2005-10-03
11.067704200744629,2005-10-04
10.764832496643066,2005-10-05
10.764832496643066,2005-10-06
10.764832496643066,2005-10-07
10.626380920410156,2005-10-10
11.007132530212402,2005-10-11
10.643688201904297,2005-10-12
10.55715560913086,2005-10-13
10.384088516235352,2005-10-14
10.159099578857422,2005-10-17
9.994683265686035,2005-10-18
10.790797233581543,2005-10-19
10.427352905273438,2005-10-20
10.600419044494629,2005-10-21
10.851369857788086,2005-10-24
10.730224609375,2005-10-25
10.695608139038086,2005-10-26
10.392735481262207,2005-10-27
10.678302764892578,2005-10-28
10.678302764892578,2005-10-31
10.349469184875488,2005-11-01
10.513885498046875,2005-11-02
10.929250717163086,2005-11-03
10.427352905273438,2005-11-04
10.72156810760498,2005-11-07
10.384088516235352,2005-11-08
10.332162857055664,2005-11-09
10.358125686645508,2005-11-10
10.444658279418945,2005-11-11
10.384088516235352,2005-11-14
10.115830421447754,2005-11-15
9.63123893737793,2005-11-16
9.64854907989502,2005-11-17
10.297548294067383,2005-11-18
10.384088516235352,2005-11-21
10.427352905273438,2005-11-22
10.617727279663086,2005-11-23
10.773489952087402,2005-11-25
10.643688201904297,2005-11-28
10.55715560913086,2005-11-29
10.56580638885498,2005-11-30
10.081217765808105,2005-12-01
10.176403999328613,2005-12-02
10.037948608398438,2005-12-05
9.847570419311523,2005-12-06
9.795654296875,2005-12-07
9.925457000732422,2005-12-08
10.063907623291016,2005-12-09
9.864877700805664,2005-12-12
9.639893531799316,2005-12-13
9.726428985595703,2005-12-14
9.553354263305664,2005-12-15
9.639893531799316,2005-12-16
9.432210922241211,2005-12-19
9.388940811157227,2005-12-20
9.207219123840332,2005-12-21
9.59662914276123,2005-12-22
9.501439094543457,2005-12-23
9.25914192199707,2005-12-27
9.440860748291016,2005-12-28
9.40625,2005-12-29
9.890840530395508,2005-12-30
9.709120750427246,2006-01-03
9.830265998840332,2006-01-04
9.579319953918457,2006-01-05
9.674505233764648,2006-01-06
10.072563171386719,2006-01-09
10.418702125549316,2006-01-10
10.384088516235352,2006-01-11
10.262939453125,2006-01-12
10.167749404907227,2006-01-13
9.70046615600586,2006-01-17
9.605280876159668,2006-01-18
9.726428985595703,2006-01-19
9.605280876159668,2006-01-20
9.691812515258789,2006-01-23
9.890840530395508,2006-01-24
9.908147811889648,2006-01-25
10.375433921813965,2006-01-26
10.842716217041016,2006-01-27
11.180196762084961,2006-01-30
11.162898063659668,2006-01-31
10.91193962097168,2006-02-01
10.730224609375,2006-02-02
10.842716217041016,2006-02-03
10.600419044494629,2006-02-06
10.453312873840332,2006-02-07
10.79944896697998,2006-02-08
10.816754341125488,2006-02-09
11.327306747436523,2006-02-10
11.327306747436523,2006-02-13
11.223467826843262,2006-02-14
11.067704200744629,2006-02-15
10.96386432647705,2006-02-16
11.085010528564453,2006-02-17
10.860027313232422,2006-02-21
10.989825248718262,2006-02-22
10.946556091308594,2006-02-23
11.024438858032227,2006-02-24
11.638827323913574,2006-02-27
11.379227638244629,2006-02-28
11.837861061096191,2006-03-01
11.543639183044434,2006-03-02
11.162898063659668,2006-03-03
11.258074760437012,2006-03-06
10.825408935546875,2006-03-07
10.894636154174805,2006-03-08
10.436007499694824,2006-03-09
10.427352905273438,2006-03-10
10.418702125549316,2006-03-13
10.375433921813965,2006-03-14
10.358125686645508,2006-03-15
10.323512077331543,2006-03-16
10.280245780944824,2006-03-17
10.617727279663086,2006-03-20
10.513885498046875,2006-03-21
10.55715560913086,2006-03-22
10.600419044494629,2006-03-23
10.6869535446167,2006-03-24
10.730224609375,2006-03-27
10.635034561157227,2006-03-28
10.513885498046875,2006-03-29
10.522541999816895,2006-03-30
10.410043716430664,2006-03-31
10.410043716430664,2006-04-03
10.790797233581543,2006-04-04
10.773489952087402,2006-04-05
10.583114624023438,2006-04-06
10.23697566986084,2006-04-07
10.211019515991211,2006-04-10
9.683157920837402,2006-04-11
9.527398109436035,2006-04-12
9.440860748291016,2006-04-13
9.622587203979492,2006-04-17
9.536048889160156,2006-04-18
9.613932609558105,2006-04-19
9.570666313171387,2006-04-20
9.345673561096191,2006-04-21
9.155303001403809,2006-04-24
9.42355728149414,2006-04-25
9.544706344604492,2006-04-26
9.787003517150879,2006-04-27
9.657197952270508,2006-04-28
9.233183860778809,2006-05-01
9.068769454956055,2006-05-02
9.233183860778809,2006-05-03
9.328368186950684,2006-05-04
9.328368186950684,2006-05-05
9.345673561096191,2006-05-08
9.449518203735352,2006-05-09
9.311063766479492,2006-05-10
9.172606468200684,2006-05-11
8.999541282653809,2006-05-12
8.835125923156738,2006-05-15
8.79185962677002,2006-05-16
8.904353141784668,2006-05-17
8.61878776550293,2006-05-18
8.964925765991211,2006-05-19
9.7523832321167,2006-05-22
9.025501251220703,2006-05-23
8.999541282653809,2006-05-24
9.198569297790527,2006-05-25
9.371637344360352,2006-05-26
9.077422142028809,2006-05-30
9.47547721862793,2006-05-31
9.501439094543457,2006-06-01
9.172606468200684,2006-06-02
9.11203670501709,2006-06-05
9.068769454956055,2006-06-06
9.008194923400879,2006-06-07
9.345673561096191,2006-06-08
9.276445388793945,2006-06-09
9.146647453308105,2006-06-12
8.999541282653809,2006-06-13
9.094727516174316,2006-06-14
9.484130859375,2006-06-15
9.510092735290527,2006-06-16
9.163956642150879,2006-06-19
9.129344940185547,2006-06-20
9.414904594421387,2006-06-21
9.484130859375,2006-06-22
9.397598266601562,2006-06-23
9.579319953918457,2006-06-26
9.674505233764648,2006-06-27
9.587976455688477,2006-06-28
9.80430793762207,2006-06-29
9.527398109436035,2006-06-30
9.735077857971191,2006-07-03
9.553354263305664,2006-07-05
9.11203670501709,2006-07-06
8.809165000915527,2006-07-07
8.809165000915527,2006-07-10
8.826471328735352,2006-07-11
8.982231140136719,2006-07-12
8.696676254272461,2006-07-13
8.575528144836426,2006-07-14
8.653402328491211,2006-07-17
8.662056922912598,2006-07-18
8.662056922912598,2006-07-19
8.514951705932617,2006-07-20
8.090934753417969,2006-07-21
8.627442359924316,2006-07-24
8.73128604888916,2006-07-25
8.367839813232422,2006-07-26
8.28996467590332,2006-07-27
8.70532512664795,2006-07-28
8.79185962677002,2006-07-31
8.610137939453125,2006-08-01
8.662056922912598,2006-08-02
8.28996467590332,2006-08-03
8.047666549682617,2006-08-04
8.116893768310547,2006-08-07
7.796716213226318,2006-08-08
7.701529502868652,2006-08-09
7.8226776123046875,2006-08-10
7.943823337554932,2006-08-11
7.9351725578308105,2006-08-14
8.376493453979492,2006-08-15
8.411111831665039,2006-08-16
8.506295204162598,2006-08-17
8.584177017211914,2006-08-18
8.402456283569336,2006-08-21
8.445720672607422,2006-08-22
8.341878890991211,2006-08-23
8.350536346435547,2006-08-24
8.255345344543457,2006-08-25
8.307268142700195,2006-08-28
8.359189987182617,2006-08-29
8.220735549926758,2006-08-30
8.151504516601562,2006-08-31
8.445720672607422,2006-09-01
8.42841625213623,2006-09-05
8.264001846313477,2006-09-06
8.220735549926758,2006-09-07
8.523602485656738,2006-09-08
8.688016891479492,2006-09-11
8.869738578796387,2006-09-12
8.869738578796387,2006-09-13
8.94762134552002,2006-09-14
8.964925765991211,2006-09-15
8.895700454711914,2006-09-18
8.73128604888916,2006-09-19
8.696676254272461,2006-09-20
8.653402328491211,2006-09-21
8.532256126403809,2006-09-22
8.696676254272461,2006-09-25
8.964925765991211,2006-09-26
9.008194923400879,2006-09-27
9.155303001403809,2006-09-28
9.060115814208984,2006-09-29
8.895700454711914,2006-10-02
8.739937782287598,2006-10-03
8.999541282653809,2006-10-04
9.025501251220703,2006-10-05
8.999541282653809,2006-10-06
8.999541282653809,2006-10-09
8.878393173217773,2006-10-10
8.869738578796387,2006-10-11
9.172606468200684,2006-10-12
9.328368186950684,2006-10-13
9.484130859375,2006-10-16
9.665853500366211,2006-10-17
9.570666313171387,2006-10-18
9.665853500366211,2006-10-19
9.691812515258789,2006-10-20
9.691812515258789,2006-10-23
9.64854907989502,2006-10-24
9.683157920837402,2006-10-25
9.683157920837402,2006-10-26
9.553354263305664,2006-10-27
9.769691467285156,2006-10-30
9.735077857971191,2006-10-31
9.80430793762207,2006-11-01
10.436007499694824,2006-11-02
10.384088516235352,2006-11-03
10.72156810760498,2006-11-06
11.18885326385498,2006-11-07
10.920598030090332,2006-11-08
10.87732982635498,2006-11-09
11.68209457397461,2006-11-10
12.019576072692871,2006-11-13
12.028231620788574,2006-11-14
12.175341606140137,2006-11-15
12.218606948852539,2006-11-16
12.331100463867188,2006-11-17
12.426286697387695,2006-11-20
12.832999229431152,2006-11-21
12.936840057373047,2006-11-22
12.936840057373047,2006-11-24
12.287835121154785,2006-11-27
12.40032958984375,2006-11-28
12.469554901123047,2006-11-29
12.46090316772461,2006-11-30
12.521476745605469,2006-12-01
12.703198432922363,2006-12-04
12.677238464355469,2006-12-05
12.486860275268555,2006-12-06
12.62531852722168,2006-12-07
12.729157447814941,2006-12-08
12.521476745605469,2006-12-11
12.434941291809082,2006-12-12
12.140722274780273,2006-12-13
12.097458839416504,2006-12-14
12.045537948608398,2006-12-15
11.976311683654785,2006-12-18
11.855164527893066,2006-12-19
11.898430824279785,2006-12-20
11.751324653625488,2006-12-21
11.6994047164917,2006-12-22
11.950349807739258,2006-12-26
11.898430824279785,2006-12-27
11.820549964904785,2006-12-28
11.742668151855469,2006-12-29
11.664790153503418,2007-01-03
11.595560073852539,2007-01-04
11.232114791870117,2007-01-05
11.284041404724121,2007-01-08
11.162898063659668,2007-01-09
11.145584106445312,2007-01-10
11.197507858276367,2007-01-11
11.21480941772461,2007-01-12
11.076360702514648,2007-01-16
11.162898063659668,2007-01-17
11.024438858032227,2007-01-18
11.041747093200684,2007-01-19
11.076360702514648,2007-01-22
11.361922264099121,2007-01-23
11.223467826843262,2007-01-24
11.093663215637207,2007-01-25
11.041747093200684,2007-01-26
11.033088684082031,2007-01-29
11.076360702514648,2007-01-30
10.96386432647705,2007-01-31
10.97252368927002,2007-02-01
10.782142639160156,2007-02-02
10.738877296447754,2007-02-05
11.041747093200684,2007-02-06
11.604212760925293,2007-02-07
11.846510887145996,2007-02-08
11.64748477935791,2007-02-09
11.811894416809082,2007-02-12
12.071500778198242,2007-02-13
12.1666898727417,2007-02-14
12.261877059936523,2007-02-15
12.3224515914917,2007-02-16
12.590702056884766,2007-02-20
12.530128479003906,2007-02-21
12.729157447814941,2007-02-22
12.763772010803223,2007-02-23
12.417634010314941,2007-02-26
12.106111526489258,2007-02-27
12.132073402404785,2007-02-28
11.950349807739258,2007-03-01
12.616663932800293,2007-03-02
12.374370574951172,2007-03-05
12.971454620361328,2007-03-06
12.46090316772461,2007-03-07
12.408985137939453,2007-03-08
12.962800025939941,2007-03-09
12.962800025939941,2007-03-12
12.235913276672363,2007-03-13
12.547433853149414,2007-03-14
12.980109214782715,2007-03-15
12.841650009155273,2007-03-16
12.980109214782715,2007-03-19
13.01471996307373,2007-03-20
13.568540573120117,2007-03-21
14.503104209899902,2007-03-22
14.667521476745605,2007-03-23
14.451184272766113,2007-03-26
14.278115272521973,2007-03-27
14.079090118408203,2007-03-28
14.373305320739746,2007-03-29
14.485799789428711,2007-03-30
14.5377197265625,2007-04-02
14.67617416381836,2007-04-03
14.615599632263184,2007-04-04
14.667521476745605,2007-04-05
14.208887100219727,2007-04-09
14.053128242492676,2007-04-10
14.053128242492676,2007-04-11
14.044472694396973,2007-04-12
14.018516540527344,2007-04-13
15.14345932006836,2007-04-16
14.425228118896484,2007-04-17
14.684830665588379,2007-04-18
14.13100814819336,2007-04-19
14.805978775024414,2007-04-20
14.546371459960938,2007-04-23
14.598292350769043,2007-04-24
14.771357536315918,2007-04-25
14.71078872680664,2007-04-26
14.459839820861816,2007-04-27
14.174278259277344,2007-04-30
14.407918930053711,2007-05-01
13.880058288574219,2007-05-02
14.355999946594238,2007-05-03
15.126152038574219,2007-05-04
14.857898712158203,2007-05-07
15.229988098144531,2007-05-08
15.264606475830078,2007-05-09
14.070435523986816,2007-05-10
14.892504692077637,2007-05-11
14.079090118408203,2007-05-14
13.845446586608887,2007-05-15
13.992555618286133,2007-05-16
13.854104042053223,2007-05-17
14.027169227600098,2007-05-18
14.269465446472168,2007-05-21
14.433879852294922,2007-05-22
14.00986385345459,2007-05-23
14.044472694396973,2007-05-24
14.234851837158203,2007-05-25
14.416569709777832,2007-05-29
15.108838081359863,2007-05-30
15.290566444396973,2007-05-31
15.463638305664062,2007-06-01
15.290566444396973,2007-06-04
15.403059005737305,2007-06-05
15.480940818786621,2007-06-06
15.299217224121094,2007-06-07
15.576122283935547,2007-06-08
14.987699508666992,2007-06-11
14.477145195007324,2007-06-12
14.52042007446289,2007-06-13
14.83193302154541,2007-06-14
15.091531753540039,2007-06-15
15.264606475830078,2007-06-18
14.996352195739746,2007-06-19
14.719436645507812,2007-06-20
14.762704849243164,2007-06-21
14.728094100952148,2007-06-22
15.273260116577148,2007-06-25
15.662660598754883,2007-06-26
15.749205589294434,2007-06-27
15.610745429992676,2007-06-28
15.56746768951416,2007-06-29
15.645355224609375,2007-07-02
16.22513771057129,2007-07-03
16.337621688842773,2007-07-05
16.389545440673828,2007-07-06
16.528003692626953,2007-07-09
16.354934692382812,2007-07-10
16.320314407348633,2007-07-11
16.5626163482666,2007-07-12
16.61453628540039,2007-07-13
16.5626163482666,2007-07-16
16.718379974365234,2007-07-17
16.649147033691406,2007-07-18
16.692419052124023,2007-07-19
16.354934692382812,2007-07-20
16.354934692382812,2007-07-23
16.060718536376953,2007-07-24
16.138595581054688,2007-07-25
15.801116943359375,2007-07-26
15.44632339477539,2007-07-27
15.091531753540039,2007-07-30
14.373305320739746,2007-07-31
14.814628601074219,2007-08-01
15.480940818786621,2007-08-02
14.702140808105469,2007-08-03
15.247300148010254,2007-08-06
15.73188304901123,2007-08-07
15.273260116577148,2007-08-08
15.229988098144531,2007-08-09
15.100190162658691,2007-08-10
14.278115272521973,2007-08-13
13.3695068359375,2007-08-14
13.343547821044922,2007-08-15
15.056927680969238,2007-08-16
15.221335411071777,2007-08-17
15.247300148010254,2007-08-20
15.152108192443848,2007-08-21
14.953082084655762,2007-08-22
14.857898712158203,2007-08-23
15.44632339477539,2007-08-24
14.883852005004883,2007-08-27
14.425228118896484,2007-08-28
14.667521476745605,2007-08-29
15.048271179199219,2007-08-30
15.082884788513184,2007-08-31
15.056927680969238,2007-09-04
14.745401382446289,2007-09-05
14.788674354553223,2007-09-06
13.456045150756836,2007-09-07
13.888712882995605,2007-09-10
14.174278259277344,2007-09-11
13.542579650878906,2007-09-12
12.685888290405273,2007-09-13
12.114765167236328,2007-09-14
12.434941291809082,2007-09-17
13.075297355651855,2007-09-18
13.62911319732666,2007-09-19
13.39547061920166,2007-09-20
13.187788009643555,2007-09-21
12.91087818145752,2007-09-24
13.09260082244873,2007-09-25
13.352203369140625,2007-09-26
13.577191352844238,2007-09-27
12.980109214782715,2007-09-28
13.845446586608887,2007-10-01
14.070435523986816,2007-10-02
13.906021118164062,2007-10-03
13.931981086730957,2007-10-04
14.139666557312012,2007-10-05
13.706992149353027,2007-10-08
13.274324417114258,2007-10-09
13.257017135620117,2007-10-10
13.118559837341309,2007-10-11
13.023377418518066,2007-10-12
12.841650009155273,2007-10-15
12.954145431518555,2007-10-16
13.464698791503906,2007-10-17
13.646417617797852,2007-10-18
13.23105525970459,2007-10-19
13.499307632446289,2007-10-22
13.378162384033203,2007-10-23
13.10991096496582,2007-10-24
13.118559837341309,2007-10-25
13.257017135620117,2007-10-26
13.083945274353027,2007-10-29
13.06663990020752,2007-10-30
13.55988597869873,2007-10-31
13.291627883911133,2007-11-01
13.698335647583008,2007-11-02
13.637764930725098,2007-11-05
13.53392505645752,2007-11-06
13.101250648498535,2007-11-07
13.38681697845459,2007-11-08
13.334894180297852,2007-11-09
13.3695068359375,2007-11-12
13.715646743774414,2007-11-13
13.637764930725098,2007-11-14
13.343547821044922,2007-11-15
13.715646743774414,2007-11-16
13.196439743041992,2007-11-19
13.464698791503906,2007-11-20
13.057985305786133,2007-11-21
12.988759994506836,2007-11-23
12.391674041748047,2007-11-26
12.443597793579102,2007-11-27
13.334894180297852,2007-11-28
12.962800025939941,2007-11-29
12.426286697387695,2007-11-30
12.14937973022461,2007-12-03
11.70805835723877,2007-12-04
11.811894416809082,2007-12-05
11.94170093536377,2007-12-06
11.872471809387207,2007-12-07
11.889778137207031,2007-12-10
11.370573997497559,2007-12-11
11.500378608703613,2007-12-12
10.816754341125488,2007-12-13
10.574462890625,2007-12-14
10.124486923217773,2007-12-17
10.479273796081543,2007-12-18
10.712913513183594,2007-12-19
11.171545028686523,2007-12-20
11.465761184692383,2007-12-21
11.560952186584473,2007-12-24
11.55229377746582,2007-12-26
11.059051513671875,2007-12-27
11.093663215637207,2007-12-28
11.102316856384277,2007-12-31
10.626380920410156,2008-01-02
10.384088516235352,2008-01-03
10.18505859375,2008-01-04
10.453312873840332,2008-01-07
9.198569297790527,2008-01-08
9.025501251220703,2008-01-09
9.189911842346191,2008-01-10
9.042807579040527,2008-01-11
9.11203670501709,2008-01-14
9.458169937133789,2008-01-15
9.11203670501709,2008-01-16
8.748590469360352,2008-01-17
8.94762134552002,2008-01-18
8.817816734313965,2008-01-22
8.471680641174316,2008-01-23
8.411111831665039,2008-01-24
8.359189987182617,2008-01-25
8.350536346435547,2008-01-28
8.238042831420898,2008-01-29
8.073624610900879,2008-01-30
8.177467346191406,2008-01-31
8.24669361114502,2008-02-01
8.203429222106934,2008-02-04
7.796716213226318,2008-02-05
8.203429222106934,2008-02-06
8.272655487060547,2008-02-07
8.264001846313477,2008-02-08
8.307268142700195,2008-02-11
8.43707275390625,2008-02-12
9.163956642150879,2008-02-13
8.70532512664795,2008-02-14
8.523602485656738,2008-02-15
8.506295204162598,2008-02-19
8.324573516845703,2008-02-20
8.151504516601562,2008-02-21
8.10824203491211,2008-02-22
8.2813081741333,2008-02-25
8.713981628417969,2008-02-26
8.653402328491211,2008-02-27
8.566871643066406,2008-02-28
8.10824203491211,2008-02-29
8.220735549926758,2008-03-03
8.315918922424316,2008-03-04
8.2813081741333,2008-03-05
7.640957355499268,2008-03-06
8.160157203674316,2008-03-07
8.272655487060547,2008-03-10
8.982231140136719,2008-03-11
8.488990783691406,2008-03-12
8.809165000915527,2008-03-13
8.324573516845703,2008-03-14
8.402456283569336,2008-03-17
8.78320598602295,2008-03-18
8.739937782287598,2008-03-19
9.518741607666016,2008-03-20
10.020641326904297,2008-03-24
9.890840530395508,2008-03-25
9.882189750671387,2008-03-26
9.354328155517578,2008-03-27
8.904353141784668,2008-03-28
8.601484298706055,2008-03-31
8.78320598602295,2008-04-01
8.835125923156738,2008-04-02
8.662056922912598,2008-04-03
8.95627498626709,2008-04-04
8.878393173217773,2008-04-07
8.679363250732422,2008-04-08
8.056320190429688,2008-04-09
7.744794845581055,2008-04-10
7.277512073516846,2008-04-11
7.3727006912231445,2008-04-14
7.459234714508057,2008-04-15
7.8572916984558105,2008-04-16
7.736144065856934,2008-04-17
8.021708488464355,2008-04-18
7.710183143615723,2008-04-21
6.905417442321777,2008-04-22
7.043872356414795,2008-04-23
6.9832963943481445,2008-04-24
7.5457658767700195,2008-04-25
7.537115573883057,2008-04-28
7.415966510772705,2008-04-29
7.606342315673828,2008-04-30
7.969785690307617,2008-05-01
7.891907215118408,2008-05-02
7.736144065856934,2008-05-05
7.788061141967773,2008-05-06
7.000603199005127,2008-05-07
7.113099575042725,2008-05-08
6.853496074676514,2008-05-09
7.000603199005127,2008-05-12
6.940029144287109,2008-05-13
7.009258270263672,2008-05-14
6.870802402496338,2008-05-15
6.810227870941162,2008-05-16
6.585241317749023,2008-05-19
6.844841480255127,2008-05-20
6.4640936851501465,2008-05-21
6.507359981536865,2008-05-22
6.567934989929199,2008-05-23
6.69773530960083,2008-05-27
6.507359981536865,2008-05-28
6.69773530960083,2008-05-29
6.76696252822876,2008-05-30
6.481400012969971,2008-06-02
6.611201286315918,2008-06-03
6.741002559661865,2008-06-04
6.974645137786865,2008-06-05
6.948683738708496,2008-06-06
6.940029144287109,2008-06-09
7.0611772537231445,2008-06-10
7.009258270263672,2008-06-11
6.974645137786865,2008-06-12
7.12175178527832,2008-06-13
7.104443550109863,2008-06-16
6.922723293304443,2008-06-17
6.9659905433654785,2008-06-18
7.035217761993408,2008-06-19
7.009258270263672,2008-06-20
7.009258270263672,2008-06-23
6.931375503540039,2008-06-24
6.7496538162231445,2008-06-25
6.689081192016602,2008-06-26
6.76696252822876,2008-06-27
6.541972637176514,2008-06-30
6.351599216461182,2008-07-01
5.867009162902832,2008-07-02
5.84970235824585,2008-07-03
5.7977800369262695,2008-07-07
5.979501724243164,2008-07-08
5.745861053466797,2008-07-09
5.6506733894348145,2008-07-10
5.598753929138184,2008-07-11
5.538180351257324,2008-07-14
5.918930530548096,2008-07-15
6.38621187210083,2008-07-16
6.741002559661865,2008-07-17
6.7756147384643555,2008-07-18
