CMVT,Date
3.1531100273132324,1993-04-05
3.198499917984009,1993-04-06
3.130429983139038,1993-04-07
3.0850400924682617,1993-04-08
2.9035699367523193,1993-04-12
3.03971004486084,1993-04-13
3.0850400924682617,1993-04-14
3.0170300006866455,1993-04-15
3.03971004486084,1993-04-16
2.948960065841675,1993-04-19
2.971640110015869,1993-04-20
3.0170300006866455,1993-04-21
3.130429983139038,1993-04-22
3.198499917984009,1993-04-23
3.2438299655914307,1993-04-26
3.1531100273132324,1993-04-27
3.0623600482940674,1993-04-28
3.198499917984009,1993-04-29
3.379970073699951,1993-04-30
3.3118999004364014,1993-05-03
3.4933700561523438,1993-05-04
3.5160601139068604,1993-05-05
3.4479899406433105,1993-05-06
3.4933700561523438,1993-05-07
3.5614399909973145,1993-05-10
3.584130048751831,1993-05-11
3.4479899406433105,1993-05-12
3.3118999004364014,1993-05-13
3.4479899406433105,1993-05-14
3.425299882888794,1993-05-17
3.3572700023651123,1993-05-18
3.3118999004364014,1993-05-19
3.425299882888794,1993-05-20
3.3118999004364014,1993-05-21
3.198499917984009,1993-05-24
3.221179962158203,1993-05-25
3.2892000675201416,1993-05-26
3.2438299655914307,1993-05-27
3.221179962158203,1993-05-28
3.221179962158203,1993-06-01
3.198499917984009,1993-06-02
3.266510009765625,1993-06-03
3.198499917984009,1993-06-04
3.1531100273132324,1993-06-07
3.1531100273132324,1993-06-08
3.130429983139038,1993-06-09
3.0623600482940674,1993-06-10
3.130429983139038,1993-06-11
3.175800085067749,1993-06-14
3.1531100273132324,1993-06-15
3.0850400924682617,1993-06-16
3.107729911804199,1993-06-17
3.107729911804199,1993-06-18
3.03971004486084,1993-06-21
3.03971004486084,1993-06-22
3.03971004486084,1993-06-23
3.0170300006866455,1993-06-24
3.0850400924682617,1993-06-25
3.107729911804199,1993-06-28
3.107729911804199,1993-06-29
3.0170300006866455,1993-06-30
3.0623600482940674,1993-07-01
3.0850400924682617,1993-07-02
3.0170300006866455,1993-07-06
2.9035699367523193,1993-07-07
2.9943199157714844,1993-07-08
3.0623600482940674,1993-07-09
3.0623600482940674,1993-07-12
3.0170300006866455,1993-07-13
2.948960065841675,1993-07-14
2.948960065841675,1993-07-15
2.8582398891448975,1993-07-16
2.8582398891448975,1993-07-19
2.9262499809265137,1993-07-20
2.9035699367523193,1993-07-21
2.83555006980896,1993-07-22
2.9035699367523193,1993-07-23
2.812849998474121,1993-07-26
2.812849998474121,1993-07-27
2.812849998474121,1993-07-28
2.8582398891448975,1993-07-29
3.0170300006866455,1993-07-30
3.0623600482940674,1993-08-02
3.130429983139038,1993-08-03
2.9035699367523193,1993-08-04
2.812849998474121,1993-08-05
2.8582398891448975,1993-08-06
2.8582398891448975,1993-08-09
2.9035699367523193,1993-08-10
2.8582398891448975,1993-08-11
2.83555006980896,1993-08-12
2.7901699542999268,1993-08-13
2.76747989654541,1993-08-16
2.7901699542999268,1993-08-17
2.76747989654541,1993-08-18
2.83555006980896,1993-08-19
2.7901699542999268,1993-08-20
2.722100019454956,1993-08-23
2.7901699542999268,1993-08-24
2.7447800636291504,1993-08-25
2.722100019454956,1993-08-26
2.6540799140930176,1993-08-27
2.631380081176758,1993-08-30
2.427220106124878,1993-08-31
2.586009979248047,1993-09-01
2.608690023422241,1993-09-02
2.5406200885772705,1993-09-03
2.5406200885772705,1993-09-07
2.4952900409698486,1993-09-08
2.4952900409698486,1993-09-09
2.586009979248047,1993-09-10
2.563309907913208,1993-09-13
2.427220106124878,1993-09-14
2.449899911880493,1993-09-15
2.4952900409698486,1993-09-16
2.4952900409698486,1993-09-17
2.359149932861328,1993-09-20
2.2911300659179688,1993-09-21
2.3138198852539062,1993-09-22
2.359149932861328,1993-09-23
2.3138198852539062,1993-09-24
2.3138198852539062,1993-09-27
2.1323399543762207,1993-09-28
2.0869600772857666,1993-09-29
2.0415899753570557,1993-09-30
2.1549899578094482,1993-10-01
2.4045400619506836,1993-10-04
2.3818299770355225,1993-10-05
2.427220106124878,1993-10-06
2.427220106124878,1993-10-07
2.336469888687134,1993-10-08
2.3138198852539062,1993-10-11
2.26842999458313,1993-10-12
2.2457499504089355,1993-10-13
2.26842999458313,1993-10-14
2.2911300659179688,1993-10-15
2.4952900409698486,1993-10-18
2.517940044403076,1993-10-19
2.517940044403076,1993-10-20
2.4952900409698486,1993-10-21
2.5406200885772705,1993-10-22
2.517940044403076,1993-10-25
2.517940044403076,1993-10-26
2.517940044403076,1993-10-27
2.6994099617004395,1993-10-28
2.7901699542999268,1993-10-29
2.971640110015869,1993-11-01
3.0170300006866455,1993-11-02
2.76747989654541,1993-11-03
2.7901699542999268,1993-11-04
2.812849998474121,1993-11-05
2.76747989654541,1993-11-08
2.812849998474121,1993-11-09
2.8582398891448975,1993-11-10
2.83555006980896,1993-11-11
2.76747989654541,1993-11-12
2.76747989654541,1993-11-15
2.9262499809265137,1993-11-16
2.83555006980896,1993-11-17
2.7901699542999268,1993-11-18
2.812849998474121,1993-11-19
2.7901699542999268,1993-11-22
2.7447800636291504,1993-11-23
2.7447800636291504,1993-11-24
2.676759958267212,1993-11-26
2.631380081176758,1993-11-29
2.563309907913208,1993-11-30
2.6540799140930176,1993-12-01
2.722100019454956,1993-12-02
2.83555006980896,1993-12-03
2.9262499809265137,1993-12-06
2.948960065841675,1993-12-07
2.812849998474121,1993-12-08
2.812849998474121,1993-12-09
2.8582398891448975,1993-12-10
2.83555006980896,1993-12-13
2.76747989654541,1993-12-14
2.76747989654541,1993-12-15
2.676759958267212,1993-12-16
2.6994099617004395,1993-12-17
2.6540799140930176,1993-12-20
2.608690023422241,1993-12-21
2.6994099617004395,1993-12-22
2.6540799140930176,1993-12-23
2.6540799140930176,1993-12-27
2.6540799140930176,1993-12-28
2.631380081176758,1993-12-29
2.5406200885772705,1993-12-30
2.5406200885772705,1993-12-31
2.631380081176758,1994-01-03
2.586009979248047,1994-01-04
2.586009979248047,1994-01-05
2.563309907913208,1994-01-06
2.586009979248047,1994-01-07
2.4952900409698486,1994-01-10
2.4726099967956543,1994-01-11
2.427220106124878,1994-01-12
2.5406200885772705,1994-01-13
2.563309907913208,1994-01-14
2.517940044403076,1994-01-17
2.4726099967956543,1994-01-18
2.4952900409698486,1994-01-19
2.449899911880493,1994-01-20
2.449899911880493,1994-01-21
2.449899911880493,1994-01-24
2.449899911880493,1994-01-25
2.449899911880493,1994-01-26
2.4952900409698486,1994-01-27
2.4952900409698486,1994-01-28
2.608690023422241,1994-01-31
2.586009979248047,1994-02-01
2.563309907913208,1994-02-02
2.586009979248047,1994-02-03
2.517940044403076,1994-02-04
2.4726099967956543,1994-02-07
2.5406200885772705,1994-02-08
2.4952900409698486,1994-02-09
2.449899911880493,1994-02-10
2.4726099967956543,1994-02-11
2.517940044403076,1994-02-14
2.4952900409698486,1994-02-15
2.517940044403076,1994-02-16
2.563309907913208,1994-02-17
2.4952900409698486,1994-02-18
2.4952900409698486,1994-02-22
2.517940044403076,1994-02-23
2.517940044403076,1994-02-24
2.563309907913208,1994-02-25
2.563309907913208,1994-02-28
2.563309907913208,1994-03-01
2.563309907913208,1994-03-02
2.5406200885772705,1994-03-03
2.5406200885772705,1994-03-04
2.631380081176758,1994-03-07
2.722100019454956,1994-03-08
2.7901699542999268,1994-03-09
2.722100019454956,1994-03-10
2.722100019454956,1994-03-11
2.6994099617004395,1994-03-14
2.631380081176758,1994-03-15
2.6540799140930176,1994-03-16
2.722100019454956,1994-03-17
2.6540799140930176,1994-03-18
2.608690023422241,1994-03-21
2.608690023422241,1994-03-22
2.608690023422241,1994-03-23
2.5406200885772705,1994-03-24
2.517940044403076,1994-03-25
2.5406200885772705,1994-03-28
1.655940055847168,1994-03-29
1.610569953918457,1994-03-30
1.6786400079727173,1994-03-31
1.655940055847168,1994-04-04
1.7013299465179443,1994-04-05
1.655940055847168,1994-04-06
1.7920500040054321,1994-04-07
1.8374099731445312,1994-04-08
1.8601200580596924,1994-04-11
1.8601200580596924,1994-04-12
1.7694000005722046,1994-04-13
1.8374099731445312,1994-04-14
1.7920500040054321,1994-04-15
1.7694000005722046,1994-04-18
1.6786400079727173,1994-04-19
1.6332600116729736,1994-04-20
1.655940055847168,1994-04-21
1.5879299640655518,1994-04-22
1.6332600116729736,1994-04-25
1.5652400255203247,1994-04-26
1.610569953918457,1994-04-28
1.610569953918457,1994-04-29
1.5879299640655518,1994-05-02
1.6332600116729736,1994-05-03
1.7240099906921387,1994-05-04
1.8374099731445312,1994-05-05
1.7920500040054321,1994-05-06
1.746709942817688,1994-05-09
1.655940055847168,1994-05-10
1.655940055847168,1994-05-11
1.7240099906921387,1994-05-12
1.6899499893188477,1994-05-13
1.6786400079727173,1994-05-16
1.6786400079727173,1994-05-17
1.6786400079727173,1994-05-18
1.7240099906921387,1994-05-19
1.6786400079727173,1994-05-20
1.655940055847168,1994-05-23
1.610569953918457,1994-05-24
1.655940055847168,1994-05-25
1.5652400255203247,1994-05-26
1.6332600116729736,1994-05-27
1.6332600116729736,1994-05-31
1.610569953918457,1994-06-01
1.5879299640655518,1994-06-02
1.5879299640655518,1994-06-03
1.5425399541854858,1994-06-06
1.5652400255203247,1994-06-07
1.5652400255203247,1994-06-08
1.5652400255203247,1994-06-09
1.5652400255203247,1994-06-10
1.5425399541854858,1994-06-13
1.5652400255203247,1994-06-14
1.5879299640655518,1994-06-15
1.5198500156402588,1994-06-16
1.5652400255203247,1994-06-17
1.6332600116729736,1994-06-20
1.5765700340270996,1994-06-21
1.610569953918457,1994-06-22
1.5879299640655518,1994-06-23
1.5538599491119385,1994-06-24
1.5425399541854858,1994-06-27
1.4971699714660645,1994-06-28
1.5198500156402588,1994-06-29
1.5992499589920044,1994-06-30
1.6332600116729736,1994-07-01
1.6332600116729736,1994-07-05
1.655940055847168,1994-07-06
1.655940055847168,1994-07-07
1.7920500040054321,1994-07-08
1.8147300481796265,1994-07-11
1.8147300481796265,1994-07-12
1.7694000005722046,1994-07-13
1.7694000005722046,1994-07-14
1.7240099906921387,1994-07-15
1.7694000005722046,1994-07-18
1.7240099906921387,1994-07-19
1.6332600116729736,1994-07-20
1.6332600116729736,1994-07-21
1.7013299465179443,1994-07-22
1.746709942817688,1994-07-25
1.655940055847168,1994-07-26
1.6899499893188477,1994-07-27
1.6786400079727173,1994-07-28
1.6332600116729736,1994-07-29
1.7013299465179443,1994-08-01
1.6786400079727173,1994-08-02
1.6786400079727173,1994-08-03
1.6673200130462646,1994-08-04
1.655940055847168,1994-08-05
1.655940055847168,1994-08-08
1.6786400079727173,1994-08-09
1.7694000005722046,1994-08-10
1.9054900407791138,1994-08-11
1.8714200258255005,1994-08-12
1.8374099731445312,1994-08-15
1.7240099906921387,1994-08-16
1.746709942817688,1994-08-17
1.746709942817688,1994-08-18
1.7694000005722046,1994-08-19
1.7694000005722046,1994-08-22
1.8374099731445312,1994-08-23
1.8374099731445312,1994-08-24
1.9054900407791138,1994-08-25
1.9054900407791138,1994-08-26
1.9054900407791138,1994-08-29
1.8601200580596924,1994-08-30
1.8232799768447876,1994-08-31
1.7694000005722046,1994-09-01
1.8374099731445312,1994-09-02
1.8147300481796265,1994-09-06
1.8374099731445312,1994-09-07
1.8374099731445312,1994-09-08
1.8374099731445312,1994-09-09
1.8147300481796265,1994-09-12
1.8827999830245972,1994-09-13
1.928189992904663,1994-09-14
1.928189992904663,1994-09-15
1.9622000455856323,1994-09-16
1.9961999654769897,1994-09-19
1.9508700370788574,1994-09-20
1.928189992904663,1994-09-21
1.8147300481796265,1994-09-22
1.8374099731445312,1994-09-23
1.8827999830245972,1994-09-26
1.9054900407791138,1994-09-27
1.9054900407791138,1994-09-28
1.9054900407791138,1994-09-29
1.9054900407791138,1994-09-30
1.928189992904663,1994-10-03
1.973520040512085,1994-10-04
1.928189992904663,1994-10-05
1.9961999654769897,1994-10-06
2.0415899753570557,1994-10-07
2.1096599102020264,1994-10-10
2.0529000759124756,1994-10-11
2.1323399543762207,1994-10-12
2.177680015563965,1994-10-13
2.200360059738159,1994-10-14
2.1323399543762207,1994-10-17
2.0415899753570557,1994-10-18
2.177680015563965,1994-10-19
2.177680015563965,1994-10-20
2.200360059738159,1994-10-21
2.1549899578094482,1994-10-24
2.1549899578094482,1994-10-25
2.177680015563965,1994-10-26
2.2570700645446777,1994-10-27
2.177680015563965,1994-10-28
2.245729923248291,1994-10-31
2.3595099449157715,1994-11-01
2.540800094604492,1994-11-02
2.449889898300171,1994-11-03
2.495620012283325,1994-11-04
2.472749948501587,1994-11-07
2.3595099449157715,1994-11-08
2.3595099449157715,1994-11-09
2.245729923248291,1994-11-10
2.22340989112854,1994-11-11
2.245729923248291,1994-11-14
2.3366498947143555,1994-11-15
2.3137800693511963,1994-11-16
2.245729923248291,1994-11-17
2.3137800693511963,1994-11-18
2.1324899196624756,1994-11-21
2.1096200942993164,1994-11-22
2.1324899196624756,1994-11-23
2.1324899196624756,1994-11-25
2.1096200942993164,1994-11-28
2.245729923248291,1994-11-29
2.2914600372314453,1994-11-30
2.268589973449707,1994-12-01
2.245729923248291,1994-12-02
2.200540065765381,1994-12-05
2.200540065765381,1994-12-06
2.245729923248291,1994-12-07
2.200540065765381,1994-12-08
2.1096200942993164,1994-12-09
2.155359983444214,1994-12-12
2.1324899196624756,1994-12-13
2.1324899196624756,1994-12-14
2.1096200942993164,1994-12-15
2.01924991607666,1994-12-16
2.041569948196411,1994-12-19
1.973520040512085,1994-12-20
1.9054700136184692,1994-12-21
1.973520040512085,1994-12-22
2.041569948196411,1994-12-23
1.9283299446105957,1994-12-27
1.9963899850845337,1994-12-28
2.0644400119781494,1994-12-29
2.155359983444214,1994-12-30
2.2800300121307373,1995-01-03
2.245729923248291,1995-01-04
2.268589973449707,1995-01-05
2.3137800693511963,1995-01-06
2.3480799198150635,1995-01-09
2.3595099449157715,1995-01-10
2.3595099449157715,1995-01-11
2.3366498947143555,1995-01-12
2.2914600372314453,1995-01-13
2.2914600372314453,1995-01-16
2.245729923248291,1995-01-17
2.268589973449707,1995-01-18
2.200540065765381,1995-01-19
2.245729923248291,1995-01-20
2.257159948348999,1995-01-23
2.2914600372314453,1995-01-24
2.3818299770355225,1995-01-25
2.3709499835968018,1995-01-26
2.3137800693511963,1995-01-27
2.3366498947143555,1995-01-30
2.245729923248291,1995-01-31
2.22340989112854,1995-02-01
2.200540065765381,1995-02-02
2.22340989112854,1995-02-03
2.177680015563965,1995-02-06
2.155359983444214,1995-02-07
2.155359983444214,1995-02-08
2.177680015563965,1995-02-09
2.177680015563965,1995-02-10
2.155359983444214,1995-02-13
2.1324899196624756,1995-02-14
2.177680015563965,1995-02-15
2.2914600372314453,1995-02-16
2.3137800693511963,1995-02-17
2.268589973449707,1995-02-21
2.177680015563965,1995-02-22
2.1096200942993164,1995-02-23
2.155359983444214,1995-02-24
2.0873000621795654,1995-02-27
1.9963899850845337,1995-02-28
2.1096200942993164,1995-03-01
2.200540065765381,1995-03-02
2.2914600372314453,1995-03-03
2.22340989112854,1995-03-06
2.155359983444214,1995-03-07
2.1324899196624756,1995-03-08
2.155359983444214,1995-03-09
2.245729923248291,1995-03-10
2.200540065765381,1995-03-13
2.1324899196624756,1995-03-14
2.200540065765381,1995-03-15
2.331199884414673,1995-03-16
2.3366498947143555,1995-03-17
2.3366498947143555,1995-03-20
2.3252100944519043,1995-03-21
2.3252100944519043,1995-03-22
2.427570104598999,1995-03-23
2.427570104598999,1995-03-24
2.484179973602295,1995-03-27
2.540800094604492,1995-03-28
2.6540400981903076,1995-03-29
2.5636699199676514,1995-03-30
2.495620012283325,1995-03-31
2.5859899520874023,1995-04-03
2.5859899520874023,1995-04-04
2.5859899520874023,1995-04-05
2.540800094604492,1995-04-06
2.5974199771881104,1995-04-07
2.6317200660705566,1995-04-10
2.6317200660705566,1995-04-11
2.6540400981903076,1995-04-12
2.6317200660705566,1995-04-13
2.5859899520874023,1995-04-17
2.6088600158691406,1995-04-18
2.6088600158691406,1995-04-19
2.5691099166870117,1995-04-20
2.5859899520874023,1995-04-21
2.722100019454956,1995-04-24
2.676909923553467,1995-04-25
2.722100019454956,1995-04-26
2.722100019454956,1995-04-27
2.722100019454956,1995-04-28
2.699769973754883,1995-05-01
2.744960069656372,1995-05-02
2.8130099773406982,1995-05-03
2.8130099773406982,1995-05-04
2.75639009475708,1995-05-05
2.7678298950195312,1995-05-08
2.7901499271392822,1995-05-09
2.7678298950195312,1995-05-10
2.517940044403076,1995-05-11
2.6540400981903076,1995-05-12
2.699769973754883,1995-05-15
2.676909923553467,1995-05-16
2.6540400981903076,1995-05-17
2.540800094604492,1995-05-18
2.4047000408172607,1995-05-19
2.449889898300171,1995-05-22
2.4047000408172607,1995-05-23
2.472749948501587,1995-05-24
2.449889898300171,1995-05-25
2.5636699199676514,1995-05-26
2.5859899520874023,1995-05-30
2.711210012435913,1995-05-31
2.699769973754883,1995-06-01
2.722100019454956,1995-06-02
2.722100019454956,1995-06-05
2.7678298950195312,1995-06-06
2.7901499271392822,1995-06-07
2.7901499271392822,1995-06-08
2.744960069656372,1995-06-09
2.744960069656372,1995-06-12
2.676909923553467,1995-06-13
2.676909923553467,1995-06-14
2.699769973754883,1995-06-15
2.744960069656372,1995-06-16
2.744960069656372,1995-06-19
2.8358800411224365,1995-06-20
3.0514700412750244,1995-06-21
3.3122498989105225,1995-06-22
3.244189977645874,1995-06-23
3.221329927444458,1995-06-26
3.3122498989105225,1995-06-27
3.244189977645874,1995-06-28
3.198460102081299,1995-06-29
3.221329927444458,1995-06-30
3.2556300163269043,1995-07-03
3.3345699310302734,1995-07-05
3.3122498989105225,1995-07-06
3.5615899562835693,1995-07-07
3.425489902496338,1995-07-10
3.516400098800659,1995-07-11
3.516400098800659,1995-07-12
3.538719892501831,1995-07-13
3.493540048599243,1995-07-14
3.538719892501831,1995-07-17
3.3345699310302734,1995-07-18
3.1108100414276123,1995-07-19
3.2893800735473633,1995-07-20
3.470669984817505,1995-07-21
3.4026200771331787,1995-07-24
3.4026200771331787,1995-07-25
3.3574299812316895,1995-07-26
3.3803000450134277,1995-07-27
3.3345699310302734,1995-07-28
3.3345699310302734,1995-07-31
3.3574299812316895,1995-08-01
3.493540048599243,1995-08-02
3.425489902496338,1995-08-03
3.425489902496338,1995-08-04
3.425489902496338,1995-08-07
3.425489902496338,1995-08-08
3.3574299812316895,1995-08-09
3.198460102081299,1995-08-10
3.153280019760132,1995-08-11
3.2556300163269043,1995-08-14
3.1304099559783936,1995-08-15
3.198460102081299,1995-08-16
3.3122498989105225,1995-08-17
3.448349952697754,1995-08-18
3.3803000450134277,1995-08-21
3.448349952697754,1995-08-22
3.448349952697754,1995-08-23
3.448349952697754,1995-08-24
3.538719892501831,1995-08-25
3.493540048599243,1995-08-28
3.425489902496338,1995-08-29
3.5615899562835693,1995-08-30
3.6296401023864746,1995-08-31
3.9018499851226807,1995-09-01
4.117440223693848,1995-09-05
3.969899892807007,1995-09-06
4.1060099601745605,1995-09-07
4.1060099601745605,1995-09-08
4.128870010375977,1995-09-11
4.219250202178955,1995-09-12
4.242109775543213,1995-09-13
4.1060099601745605,1995-09-14
3.94704008102417,1995-09-15
3.810930013656616,1995-09-18
3.992769956588745,1995-09-19
4.06082010269165,1995-09-20
3.992769956588745,1995-09-21
4.015089988708496,1995-09-22
3.924720048904419,1995-09-25
3.992769956588745,1995-09-26
4.015089988708496,1995-09-27
3.94704008102417,1995-09-28
3.94704008102417,1995-09-29
3.9132800102233887,1995-10-02
3.8789899349212646,1995-10-03
3.8789899349212646,1995-10-04
3.924720048904419,1995-10-05
3.94704008102417,1995-10-06
3.8338000774383545,1995-10-09
3.765749931335449,1995-10-10
3.8566699028015137,1995-10-11
3.936150074005127,1995-10-12
3.924720048904419,1995-10-13
3.9018499851226807,1995-10-16
3.9018499851226807,1995-10-17
3.8566699028015137,1995-10-18
3.810930013656616,1995-10-19
3.720560073852539,1995-10-20
3.6748299598693848,1995-10-23
3.8338000774383545,1995-10-24
3.74288010597229,1995-10-25
3.8566699028015137,1995-10-26
3.969899892807007,1995-10-27
4.196929931640625,1995-10-30
4.128870010375977,1995-10-31
4.083139896392822,1995-11-01
4.196929931640625,1995-11-02
4.514319896697998,1995-11-03
4.66185998916626,1995-11-06
4.514319896697998,1995-11-07
4.537189960479736,1995-11-08
4.401080131530762,1995-11-09
4.219250202178955,1995-11-10
4.140309810638428,1995-11-13
4.015089988708496,1995-11-14
4.1060099601745605,1995-11-15
4.015089988708496,1995-11-16
3.9018499851226807,1995-11-17
3.8789899349212646,1995-11-20
3.720560073852539,1995-11-21
3.6748299598693848,1995-11-22
3.697690010070801,1995-11-24
3.969899892807007,1995-11-27
4.037960052490234,1995-11-28
4.037960052490234,1995-11-29
4.083139896392822,1995-11-30
4.037960052490234,1995-12-01
3.924720048904419,1995-12-04
3.810930013656616,1995-12-05
3.969899892807007,1995-12-06
4.037960052490234,1995-12-07
4.219250202178955,1995-12-08
4.151199817657471,1995-12-11
4.151199817657471,1995-12-12
4.219250202178955,1995-12-13
4.128870010375977,1995-12-14
4.1060099601745605,1995-12-15
3.8223700523376465,1995-12-18
3.969899892807007,1995-12-19
4.015089988708496,1995-12-20
3.7886099815368652,1995-12-21
3.8338000774383545,1995-12-22
3.8338000774383545,1995-12-26
3.74288010597229,1995-12-27
3.6182100772857666,1995-12-28
3.6296401023864746,1995-12-29
3.663939952850342,1996-01-02
3.538719892501831,1996-01-03
3.0966598987579346,1996-01-04
3.2556300163269043,1996-01-05
3.3574299812316895,1996-01-08
3.2893800735473633,1996-01-09
3.16471004486084,1996-01-10
3.176140069961548,1996-01-11
3.16471004486084,1996-01-12
3.017169952392578,1996-01-15
3.017169952392578,1996-01-16
3.0623600482940674,1996-01-17
3.1304099559783936,1996-01-18
3.266510009765625,1996-01-19
3.3345699310302734,1996-01-22
3.266510009765625,1996-01-23
3.3122498989105225,1996-01-24
3.3574299812316895,1996-01-25
3.3574299812316895,1996-01-26
3.3917300701141357,1996-01-29
3.425489902496338,1996-01-30
3.516400098800659,1996-01-31
3.7886099815368652,1996-02-01
3.74288010597229,1996-02-02
3.969899892807007,1996-02-05
4.06082010269165,1996-02-06
3.8789899349212646,1996-02-07
3.8566699028015137,1996-02-08
3.8789899349212646,1996-02-09
3.8338000774383545,1996-02-12
3.765749931335449,1996-02-13
3.7886099815368652,1996-02-14
3.992769956588745,1996-02-15
4.083139896392822,1996-02-16
4.174059867858887,1996-02-20
4.151199817657471,1996-02-21
4.219250202178955,1996-02-22
4.355350017547607,1996-02-23
4.287300109863281,1996-02-26
4.559510231018066,1996-02-27
4.378220081329346,1996-02-28
4.514319896697998,1996-02-29
4.446269989013672,1996-03-01
4.491459846496582,1996-03-04
4.378220081329346,1996-03-05
4.242109775543213,1996-03-06
3.697690010070801,1996-03-07
3.266510009765625,1996-03-08
3.6067800521850586,1996-03-11
3.652509927749634,1996-03-12
3.765749931335449,1996-03-13
4.151199817657471,1996-03-14
4.196929931640625,1996-03-15
4.3101701736450195,1996-03-18
4.264979839324951,1996-03-19
4.230679988861084,1996-03-20
4.242109775543213,1996-03-21
4.3101701736450195,1996-03-22
4.355350017547607,1996-03-25
4.355350017547607,1996-03-26
4.423409938812256,1996-03-27
4.446269989013672,1996-03-28
4.378220081329346,1996-03-29
4.389649868011475,1996-04-01
4.355350017547607,1996-04-02
4.355350017547607,1996-04-03
4.423409938812256,1996-04-04
4.3330302238464355,1996-04-08
4.378220081329346,1996-04-09
4.3330302238464355,1996-04-10
4.287300109863281,1996-04-11
4.378220081329346,1996-04-12
4.423409938812256,1996-04-15
4.378220081329346,1996-04-16
4.3101701736450195,1996-04-17
4.352630138397217,1996-04-18
4.3330302238464355,1996-04-19
4.378220081329346,1996-04-22
4.3330302238464355,1996-04-23
4.401080131530762,1996-04-24
4.401080131530762,1996-04-25
4.401080131530762,1996-04-26
4.355350017547607,1996-04-29
4.242109775543213,1996-04-30
4.446269989013672,1996-05-01
4.3330302238464355,1996-05-02
4.446269989013672,1996-05-03
4.401080131530762,1996-05-06
4.378220081329346,1996-05-07
4.401080131530762,1996-05-08
4.446269989013672,1996-05-09
4.423409938812256,1996-05-10
4.8997697830200195,1996-05-13
4.8997697830200195,1996-05-14
4.8997697830200195,1996-05-15
5.058740139007568,1996-05-16
4.922639846801758,1996-05-17
4.922639846801758,1996-05-20
4.945499897003174,1996-05-21
4.967820167541504,1996-05-22
4.922639846801758,1996-05-23
5.035880088806152,1996-05-24
5.035880088806152,1996-05-28
5.126800060272217,1996-05-29
5.081610202789307,1996-05-30
5.330949783325195,1996-05-31
5.353819847106934,1996-06-03
5.433300018310547,1996-06-04
5.467060089111328,1996-06-05
5.330949783325195,1996-06-06
5.353819847106934,1996-06-07
5.353819847106934,1996-06-10
5.376140117645264,1996-06-11
5.3080902099609375,1996-06-12
5.262899875640869,1996-06-13
5.240029811859131,1996-06-14
5.171979904174805,1996-06-17
4.8997697830200195,1996-06-18
4.8997697830200195,1996-06-19
4.922639846801758,1996-06-20
5.035880088806152,1996-06-21
5.058740139007568,1996-06-24
5.149660110473633,1996-06-25
4.945499897003174,1996-06-26
5.659780025482178,1996-06-27
5.535109996795654,1996-06-28
5.39900016784668,1996-07-01
5.330949783325195,1996-07-02
5.217710018157959,1996-07-03
5.1039299964904785,1996-07-05
5.081610202789307,1996-07-08
4.967820167541504,1996-07-09
4.967820167541504,1996-07-10
4.763669967651367,1996-07-11
4.945499897003174,1996-07-12
4.3101701736450195,1996-07-15
4.877449989318848,1996-07-16
5.013559818267822,1996-07-17
5.285769939422607,1996-07-18
5.194849967956543,1996-07-19
5.149660110473633,1996-07-22
5.138229846954346,1996-07-23
5.217710018157959,1996-07-24
5.376140117645264,1996-07-25
5.44419002532959,1996-07-26
5.535109996795654,1996-07-29
5.467060089111328,1996-07-30
5.6031599044799805,1996-07-31
5.762129783630371,1996-08-01
5.8301801681518555,1996-08-02
5.739270210266113,1996-08-05
5.671209812164307,1996-08-06
5.8073201179504395,1996-08-07
5.8301801681518555,1996-08-08
5.8301801681518555,1996-08-09
5.8301801681518555,1996-08-12
6.170450210571289,1996-08-13
6.192770004272461,1996-08-14
6.238500118255615,1996-08-15
6.328869819641113,1996-08-16
6.419789791107178,1996-08-19
6.39693021774292,1996-08-20
6.351739883422852,1996-08-21
6.328869819641113,1996-08-22
6.306550025939941,1996-08-23
6.306550025939941,1996-08-26
6.283689975738525,1996-08-27
6.623950004577637,1996-08-28
6.5559000968933105,1996-08-29
6.39693021774292,1996-08-30
6.442659854888916,1996-09-03
6.39693021774292,1996-09-04
6.283689975738525,1996-09-05
6.669129848480225,1996-09-06
6.680570125579834,1996-09-09
6.623950004577637,1996-09-10
6.5901899337768555,1996-09-11
6.760049819946289,1996-09-12
7.032259941101074,1996-09-13
6.987080097198486,1996-09-16
6.669129848480225,1996-09-17
6.987080097198486,1996-09-18
7.236420154571533,1996-09-19
7.50862979888916,1996-09-20
7.3496599197387695,1996-09-23
7.148769855499268,1996-09-24
7.2592902183532715,1996-09-25
7.145500183105469,1996-09-26
7.145500183105469,1996-09-27
7.0551300048828125,1996-09-30
6.464980125427246,1996-10-01
6.623950004577637,1996-10-02
6.601079940795898,1996-10-03
6.714869976043701,1996-10-04
6.896160125732422,1996-10-07
6.828110218048096,1996-10-08
6.8509697914123535,1996-10-09
6.873290061950684,1996-10-10
6.805240154266357,1996-10-11
6.919020175933838,1996-10-14
6.805240154266357,1996-10-15
6.8509697914123535,1996-10-16
6.873290061950684,1996-10-17
6.896160125732422,1996-10-18
6.623950004577637,1996-10-21
6.363170146942139,1996-10-22
6.351739883422852,1996-10-23
6.691999912261963,1996-10-24
6.601079940795898,1996-10-25
5.920559883117676,1996-10-28
6.034339904785156,1996-10-29
6.01147985458374,1996-10-30
