PKG,Date
5.175812244415283,2000-06-30
5.782851219177246,2000-07-03
5.75090217590332,2000-07-05
5.75090217590332,2000-07-06
5.687004566192627,2000-07-07
5.623103141784668,2000-07-10
5.75090217590332,2000-07-11
5.878699779510498,2000-07-12
5.974546909332275,2000-07-13
6.070396423339844,2000-07-14
6.102345943450928,2000-07-17
6.134296894073486,2000-07-18
5.878699779510498,2000-07-19
5.942600250244141,2000-07-20
5.942600250244141,2000-07-21
5.687004566192627,2000-07-24
5.559208393096924,2000-07-25
5.527258396148682,2000-07-26
5.559208393096924,2000-07-27
5.495306491851807,2000-07-28
5.814802646636963,2000-07-31
5.5911545753479,2000-08-01
5.623103141784668,2000-08-02
5.495306491851807,2000-08-03
5.5911545753479,2000-08-04
5.687004566192627,2000-08-07
5.463359355926514,2000-08-08
5.942600250244141,2000-08-09
5.623103141784668,2000-08-10
5.878699779510498,2000-08-11
5.846749782562256,2000-08-14
5.782851219177246,2000-08-15
5.942600250244141,2000-08-16
5.910654067993164,2000-08-17
5.75090217590332,2000-08-18
5.495306491851807,2000-08-21
5.942600250244141,2000-08-22
5.782851219177246,2000-08-23
5.75090217590332,2000-08-24
6.006497859954834,2000-08-25
6.070396423339844,2000-08-28
6.006497859954834,2000-08-29
5.974546909332275,2000-08-30
5.974546909332275,2000-08-31
6.166243076324463,2000-09-01
6.5176897048950195,2000-09-05
6.5176897048950195,2000-09-06
6.421841144561768,2000-09-07
6.389893054962158,2000-09-08
6.325993537902832,2000-09-11
6.294040203094482,2000-09-12
6.485740661621094,2000-09-13
6.389893054962158,2000-09-14
6.19819450378418,2000-09-15
6.166243076324463,2000-09-18
6.19819450378418,2000-09-19
6.070396423339844,2000-09-20
5.782851219177246,2000-09-21
5.527258396148682,2000-09-22
5.367506980895996,2000-09-25
5.335558891296387,2000-09-26
5.367506980895996,2000-09-27
5.782851219177246,2000-09-28
5.655052185058594,2000-09-29
5.75090217590332,2000-10-02
5.623103141784668,2000-10-03
5.814802646636963,2000-10-04
5.559208393096924,2000-10-05
6.19819450378418,2000-10-06
6.19819450378418,2000-10-09
6.19819450378418,2000-10-10
6.166243076324463,2000-10-11
6.070396423339844,2000-10-12
6.294040203094482,2000-10-13
6.294040203094482,2000-10-16
6.230145454406738,2000-10-17
6.5176897048950195,2000-10-18
6.67743444442749,2000-10-19
6.613537788391113,2000-10-20
6.613537788391113,2000-10-23
6.645488262176514,2000-10-24
6.357941150665283,2000-10-25
6.709383487701416,2000-10-26
6.709383487701416,2000-10-27
7.284478664398193,2000-10-30
7.508121967315674,2000-10-31
7.220576286315918,2000-11-01
7.412275314331055,2000-11-02
7.188625812530518,2000-11-03
7.316425323486328,2000-11-06
7.476175308227539,2000-11-07
7.380325794219971,2000-11-08
7.220576286315918,2000-11-09
6.389893054962158,2000-11-10
6.645488262176514,2000-11-13
7.508121967315674,2000-11-14
7.380325794219971,2000-11-15
7.156680107116699,2000-11-16
7.252527236938477,2000-11-17
7.316425323486328,2000-11-20
7.284478664398193,2000-11-21
7.635918617248535,2000-11-22
7.763716697692871,2000-11-24
7.603972434997559,2000-11-27
7.603972434997559,2000-11-28
7.603972434997559,2000-11-29
7.508121967315674,2000-11-30
7.635918617248535,2000-12-01
7.572022438049316,2000-12-04
7.699819564819336,2000-12-05
7.667872428894043,2000-12-06
7.667872428894043,2000-12-07
8.147110939025879,2000-12-08
8.179059028625488,2000-12-11
8.179059028625488,2000-12-12
7.603972434997559,2000-12-13
7.188625812530518,2000-12-14
7.3483734130859375,2000-12-15
7.603972434997559,2000-12-18
7.603972434997559,2000-12-19
7.987361431121826,2000-12-20
7.987361431121826,2000-12-21
8.051263809204102,2000-12-22
8.083208084106445,2000-12-26
8.530502319335938,2000-12-27
8.434654235839844,2000-12-28
8.242956161499023,2000-12-29
7.987361431121826,2001-01-02
8.051263809204102,2001-01-03
8.338809967041016,2001-01-04
8.01931381225586,2001-01-05
8.179059028625488,2001-01-08
8.01931381225586,2001-01-09
7.667872428894043,2001-01-10
7.316425323486328,2001-01-11
7.220576286315918,2001-01-12
7.412275314331055,2001-01-16
7.252527236938477,2001-01-17
7.156680107116699,2001-01-18
6.901082515716553,2001-01-19
6.837183475494385,2001-01-22
7.284478664398193,2001-01-23
7.220576286315918,2001-01-24
7.316425323486328,2001-01-25
7.252527236938477,2001-01-26
7.054440975189209,2001-01-29
7.156680107116699,2001-01-30
7.207794189453125,2001-01-31
7.177126884460449,2001-02-01
7.1822357177734375,2001-02-02
7.258915424346924,2001-02-05
7.3355937004089355,2001-02-06
7.258915424346924,2001-02-07
7.253800868988037,2001-02-08
7.26914119720459,2001-02-09
7.248692989349365,2001-02-12
7.26914119720459,2001-02-13
7.223132610321045,2001-02-14
7.279362678527832,2001-02-15
7.207794189453125,2001-02-16
7.166903018951416,2001-02-20
7.131120681762695,2001-02-21
6.9522013664245605,2001-02-22
7.095336437225342,2001-02-23
7.412275314331055,2001-02-26
7.315145492553711,2001-02-27
7.412275314331055,2001-02-28
7.350932598114014,2001-03-01
7.412275314331055,2001-03-02
7.65764856338501,2001-03-05
7.565630912780762,2001-03-06
7.621861457824707,2001-03-07
7.514510631561279,2001-03-08
7.534958839416504,2001-03-09
7.304921627044678,2001-03-12
6.967540264129639,2001-03-13
7.018656253814697,2001-03-14
6.747724533081055,2001-03-15
6.901082515716553,2001-03-16
6.9522013664245605,2001-03-19
6.839739799499512,2001-03-20
6.798845291137695,2001-03-21
6.645488262176514,2001-03-22
6.671046257019043,2001-03-23
7.080000400543213,2001-03-26
7.131120681762695,2001-03-27
7.059551239013672,2001-03-28
6.9777631759643555,2001-03-29
6.747724533081055,2001-03-30
6.875523567199707,2001-04-02
6.875523567199707,2001-04-03
6.84996223449707,2001-04-04
7.105560302734375,2001-04-05
7.00331974029541,2001-04-06
7.033993244171143,2001-04-09
7.105560302734375,2001-04-10
7.146453380584717,2001-04-11
7.00331974029541,2001-04-12
7.488953590393066,2001-04-16
7.402050495147705,2001-04-17
7.1822357177734375,2001-04-18
7.248692989349365,2001-04-19
7.207794189453125,2001-04-20
7.248692989349365,2001-04-23
7.126006126403809,2001-04-24
7.00331974029541,2001-04-25
7.028883457183838,2001-04-26
7.115781784057617,2001-04-27
7.223132610321045,2001-04-30
7.284478664398193,2001-05-01
7.258915424346924,2001-05-02
7.172012805938721,2001-05-03
7.274251937866211,2001-05-04
7.207794189453125,2001-05-07
7.146453380584717,2001-05-08
7.156680107116699,2001-05-09
7.131120681762695,2001-05-10
7.156680107116699,2001-05-11
7.1822357177734375,2001-05-14
7.279362678527832,2001-05-15
8.087047576904297,2001-05-16
8.434654235839844,2001-05-17
8.306857109069824,2001-05-18
8.4857759475708,2001-05-21
8.20462417602539,2001-05-22
8.230181694030762,2001-05-23
8.271078109741211,2001-05-24
8.332418441772461,2001-05-25
8.409093856811523,2001-05-29
8.255742073059082,2001-05-30
8.179059028625488,2001-05-31
8.179059028625488,2001-06-01
8.271078109741211,2001-06-04
8.363088607788086,2001-06-05
8.511332511901855,2001-06-06
8.332418441772461,2001-06-07
8.363088607788086,2001-06-08
8.255742073059082,2001-06-11
8.20462417602539,2001-06-12
8.117719650268555,2001-06-13
7.744548320770264,2001-06-14
7.591193199157715,2001-06-15
7.923465728759766,2001-06-18
8.051263809204102,2001-06-19
8.173949241638184,2001-06-20
8.19439697265625,2001-06-21
7.954142093658447,2001-06-22
7.667872428894043,2001-06-25
7.974585056304932,2001-06-26
7.708761692047119,2001-06-27
7.713876724243164,2001-06-28
7.938800811767578,2001-06-29
8.490888595581055,2001-07-02
8.332418441772461,2001-07-03
8.214845657348633,2001-07-05
8.225066184997559,2001-07-06
8.480664253234863,2001-07-09
8.542007446289062,2001-07-10
8.685138702392578,2001-07-11
8.720925331115723,2001-07-12
8.766928672790527,2001-07-13
8.986740112304688,2001-07-16
9.191221237182617,2001-07-17
9.385472297668457,2001-07-18
9.385472297668457,2001-07-19
9.71263599395752,2001-07-20
9.865986824035645,2001-07-23
9.303681373596191,2001-07-24
9.88644027709961,2001-07-25
9.763752937316895,2001-07-26
9.63595962524414,2001-07-27
10.090916633605957,2001-07-30
10.096029281616211,2001-07-31
9.84554672241211,2001-08-01
10.060246467590332,2001-08-02
10.157371520996094,2001-08-03
10.172710418701172,2001-08-06
10.070470809936523,2001-08-07
10.019350051879883,2001-08-08
10.096029281616211,2001-08-09
10.101142883300781,2001-08-10
10.19315242767334,2001-08-13
10.479421615600586,2001-08-14
10.453864097595215,2001-08-15
10.453864097595215,2001-08-16
10.234053611755371,2001-08-17
10.172710418701172,2001-08-20
9.917108535766602,2001-08-21
9.917108535766602,2001-08-22
9.763752937316895,2001-08-23
9.733085632324219,2001-08-24
9.77397632598877,2001-08-27
9.763752937316895,2001-08-28
9.707526206970215,2001-08-29
9.283236503601074,2001-08-30
9.395694732666016,2001-08-31
9.508161544799805,2001-09-04
9.661516189575195,2001-09-05
9.564390182495117,2001-09-06
9.34457778930664,2001-09-07
9.278121948242188,2001-09-10
8.562454223632812,2001-09-17
8.547118186950684,2001-09-18
8.230181694030762,2001-09-19
7.846789836883545,2001-09-20
7.729212284088135,2001-09-21
8.163722038269043,2001-09-24
8.025707244873047,2001-09-25
7.913242340087891,2001-09-26
7.949026107788086,2001-09-27
7.8979058265686035,2001-09-28
7.65764856338501,2001-10-01
7.565630912780762,2001-10-02
7.974585056304932,2001-10-03
8.38354206085205,2001-10-04
8.639138221740723,2001-10-05
8.38864803314209,2001-10-08
8.424430847167969,2001-10-09
8.843609809875488,2001-10-10
9.16565990447998,2001-10-11
9.002083778381348,2001-10-12
9.099205017089844,2001-10-15
9.201446533203125,2001-10-16
9.002083778381348,2001-10-17
9.022525787353516,2001-10-18
8.986740112304688,2001-10-19
9.170769691467285,2001-10-22
8.950959205627441,2001-10-23
8.966299057006836,2001-10-24
9.191221237182617,2001-10-25
9.278121948242188,2001-10-26
8.971407890319824,2001-10-29
9.05319595336914,2001-10-30
9.048088073730469,2001-10-31
9.145219802856445,2001-11-01
9.129876136779785,2001-11-02
9.232115745544434,2001-11-05
9.201446533203125,2001-11-06
8.996966361999512,2001-11-07
8.4857759475708,2001-11-08
8.562454223632812,2001-11-09
8.5266695022583,2001-11-12
8.782264709472656,2001-11-13
8.81294059753418,2001-11-14
8.807823181152344,2001-11-15
8.86406135559082,2001-11-16
8.843609809875488,2001-11-19
8.710698127746582,2001-11-20
8.86916732788086,2001-11-21
9.150321960449219,2001-11-23
9.247453689575195,2001-11-26
9.482600212097168,2001-11-27
9.12476634979248,2001-11-28
9.042976379394531,2001-11-29
8.945847511291504,2001-11-30
9.05319595336914,2001-12-03
8.971407890319824,2001-12-04
8.976518630981445,2001-12-05
9.34457778930664,2001-12-06
9.34457778930664,2001-12-07
9.05319595336914,2001-12-10
8.9407377243042,2001-12-11
8.710698127746582,2001-12-12
8.690251350402832,2001-12-13
8.807823181152344,2001-12-14
8.879395484924316,2001-12-17
8.731147766113281,2001-12-18
8.904953002929688,2001-12-19
8.843609809875488,2001-12-20
9.109426498413086,2001-12-21
9.119651794433594,2001-12-24
9.29857063293457,2001-12-26
9.262785911560059,2001-12-27
9.457040786743164,2001-12-28
9.278121948242188,2001-12-31
9.329243659973145,2002-01-02
9.349689483642578,2002-01-03
9.411029815673828,2002-01-04
9.40592098236084,2002-01-07
9.671740531921387,2002-01-08
9.692185401916504,2002-01-09
9.758642196655273,2002-01-10
9.748421669006348,2002-01-11
9.661516189575195,2002-01-14
9.564390182495117,2002-01-15
9.457040786743164,2002-01-16
8.823165893554688,2002-01-17
8.603350639343262,2002-01-18
8.455102920532227,2002-01-22
8.726033210754395,2002-01-23
8.904953002929688,2002-01-24
9.002083778381348,2002-01-25
8.996966361999512,2002-01-28
8.858948707580566,2002-01-29
9.078758239746094,2002-01-30
9.170769691467285,2002-01-31
9.339465141296387,2002-02-01
9.088983535766602,2002-02-04
8.996966361999512,2002-02-05
8.843609809875488,2002-02-06
8.792492866516113,2002-02-07
9.109426498413086,2002-02-08
9.237227439880371,2002-02-11
9.022525787353516,2002-02-12
9.303681373596191,2002-02-13
9.073643684387207,2002-02-14
9.12476634979248,2002-02-15
9.027639389038086,2002-02-19
9.29857063293457,2002-02-20
9.313908576965332,2002-02-21
9.51838493347168,2002-02-22
9.687076568603516,2002-02-25
9.748421669006348,2002-02-26
9.830209732055664,2002-02-27
9.804649353027344,2002-02-28
9.963117599487305,2002-03-01
10.019350051879883,2002-03-04
10.004013061523438,2002-03-05
10.034687042236328,2002-03-06
10.009123802185059,2002-03-07
9.968230247497559,2002-03-08
9.881328582763672,2002-03-11
9.881328582763672,2002-03-12
9.62573528289795,2002-03-13
9.676851272583008,2002-03-14
9.94778060913086,2002-03-15
10.04490852355957,2002-03-18
10.014237403869629,2002-03-19
9.993789672851562,2002-03-20
9.968230247497559,2002-03-21
9.973344802856445,2002-03-22
9.917108535766602,2002-03-25
10.039795875549316,2002-03-26
10.121587753295898,2002-03-27
10.116477966308594,2002-03-28
10.096029281616211,2002-04-01
10.121587753295898,2002-04-02
10.198266983032227,2002-04-03
10.305618286132812,2002-04-04
10.218716621398926,2002-04-05
10.198266983032227,2002-04-08
10.075580596923828,2002-04-09
10.147148132324219,2002-04-10
10.019350051879883,2002-04-11
10.014237403869629,2002-04-12
10.223828315734863,2002-04-15
10.218716621398926,2002-04-16
10.162485122680664,2002-04-17
10.101142883300781,2002-04-18
10.17781925201416,2002-04-19
10.04490852355957,2002-04-22
10.055134773254395,2002-04-23
9.82509708404541,2002-04-24
9.814871788024902,2002-04-25
9.865986824035645,2002-04-26
9.871106147766113,2002-04-29
10.096029281616211,2002-04-30
9.983566284179688,2002-05-01
10.172710418701172,2002-05-02
10.351624488830566,2002-05-03
10.530540466308594,2002-05-06
10.591883659362793,2002-05-07
10.43852710723877,2002-05-08
10.428304672241211,2002-05-09
10.218716621398926,2002-05-10
10.397631645202637,2002-05-13
10.60721492767334,2002-05-14
10.663451194763184,2002-05-15
10.566324234008789,2002-05-16
10.37718677520752,2002-05-17
10.172710418701172,2002-05-20
10.19315242767334,2002-05-21
10.121587753295898,2002-05-22
10.096029281616211,2002-05-23
10.060246467590332,2002-05-24
10.198266983032227,2002-05-28
10.080690383911133,2002-05-29
10.050020217895508,2002-05-30
10.295394897460938,2002-05-31
9.906886100769043,2002-06-03
9.840429306030273,2002-06-04
10.039795875549316,2002-06-05
9.84554672241211,2002-06-06
10.070470809936523,2002-06-07
10.080690383911133,2002-06-10
9.865986824035645,2002-06-11
9.993789672851562,2002-06-12
9.840429306030273,2002-06-13
9.958005905151367,2002-06-14
10.080690383911133,2002-06-17
10.152259826660156,2002-06-18
10.11136531829834,2002-06-19
9.98868179321289,2002-06-20
10.009123802185059,2002-06-21
9.993789672851562,2002-06-24
10.096029281616211,2002-06-25
10.096029281616211,2002-06-26
10.019350051879883,2002-06-27
10.167594909667969,2002-06-28
9.860877990722656,2002-07-01
9.620619773864746,2002-07-02
9.702410697937012,2002-07-03
9.94267463684082,2002-07-05
9.743309020996094,2002-07-08
9.610397338867188,2002-07-09
9.380361557006836,2002-07-10
9.34457778930664,2002-07-11
9.359912872314453,2002-07-12
8.945847511291504,2002-07-15
8.797601699829102,2002-07-16
8.945847511291504,2002-07-17
8.843609809875488,2002-07-18
8.741371154785156,2002-07-19
8.496001243591309,2002-07-22
8.577794075012207,2002-07-23
8.746479034423828,2002-07-24
9.05319595336914,2002-07-25
9.482600212097168,2002-07-26
9.814871788024902,2002-07-29
9.830209732055664,2002-07-30
9.71263599395752,2002-07-31
9.707526206970215,2002-08-01
9.497934341430664,2002-08-02
9.170769691467285,2002-08-05
9.467265129089355,2002-08-06
9.656402587890625,2002-08-07
9.77397632598877,2002-08-08
9.641067504882812,2002-08-09
9.589951515197754,2002-08-12
9.451927185058594,2002-08-13
9.533717155456543,2002-08-14
9.661516189575195,2002-08-15
9.497934341430664,2002-08-16
9.671740531921387,2002-08-19
9.692185401916504,2002-08-20
9.860877990722656,2002-08-21
9.901777267456055,2002-08-22
9.671740531921387,2002-08-23
9.82509708404541,2002-08-26
9.73819351196289,2002-08-27
9.549057960510254,2002-08-28
9.58483600616455,2002-08-29
9.62573528289795,2002-08-30
9.446812629699707,2002-09-03
9.431477546691895,2002-09-04
9.155433654785156,2002-09-05
9.31901741027832,2002-09-06
9.303681373596191,2002-09-09
9.35479736328125,2002-09-10
9.329243659973145,2002-09-11
9.201446533203125,2002-09-12
9.073643684387207,2002-09-13
9.129876136779785,2002-09-16
9.145219802856445,2002-09-17
9.042976379394531,2002-09-18
8.925399780273438,2002-09-19
8.971407890319824,2002-09-20
8.82827377319336,2002-09-23
8.818050384521484,2002-09-24
8.996966361999512,2002-09-25
9.175887107849121,2002-09-26
9.099205017089844,2002-09-27
8.950959205627441,2002-09-30
9.237227439880371,2002-10-01
8.85383415222168,2002-10-02
8.910069465637207,2002-10-03
8.736259460449219,2002-10-04
8.680024147033691,2002-10-07
8.818050384521484,2002-10-08
8.690251350402832,2002-10-09
8.690251350402832,2002-10-10
8.85383415222168,2002-10-11
8.680024147033691,2002-10-14
9.073643684387207,2002-10-15
8.71580982208252,2002-10-16
8.884506225585938,2002-10-17
8.69536304473877,2002-10-18
8.986740112304688,2002-10-21
8.82827377319336,2002-10-22
9.012306213378906,2002-10-23
8.654468536376953,2002-10-24
9.08387279510498,2002-10-25
8.82827377319336,2002-10-28
8.823165893554688,2002-10-29
8.726033210754395,2002-10-30
8.884506225585938,2002-10-31
8.904953002929688,2002-11-01
8.792492866516113,2002-11-04
8.705588340759277,2002-11-05
8.792492866516113,2002-11-06
8.685138702392578,2002-11-07
8.649356842041016,2002-11-08
8.357979774475098,2002-11-11
8.501111030578613,2002-11-12
8.50622272491455,2002-11-13
8.81294059753418,2002-11-14
8.9407377243042,2002-11-15
8.736259460449219,2002-11-18
8.71580982208252,2002-11-19
8.690251350402832,2002-11-20
9.099205017089844,2002-11-21
8.986740112304688,2002-11-22
8.950959205627441,2002-11-25
8.807823181152344,2002-11-26
8.971407890319824,2002-11-27
9.150321960449219,2002-11-29
9.201446533203125,2002-12-02
9.002083778381348,2002-12-03
9.042976379394531,2002-12-04
9.037859916687012,2002-12-05
9.068532943725586,2002-12-06
8.874283790588379,2002-12-09
8.920289993286133,2002-12-10
8.945847511291504,2002-12-11
8.925399780273438,2002-12-12
8.894728660583496,2002-12-13
9.232115745544434,2002-12-16
9.073643684387207,2002-12-17
8.950959205627441,2002-12-18
9.227010726928711,2002-12-19
9.329243659973145,2002-12-20
9.048088073730469,2002-12-23
8.971407890319824,2002-12-24
9.007190704345703,2002-12-26
8.976518630981445,2002-12-27
9.088983535766602,2002-12-30
9.324130058288574,2002-12-31
9.324130058288574,2003-01-02
9.508161544799805,2003-01-03
9.55416488647461,2003-01-06
9.63595962524414,2003-01-07
9.533717155456543,2003-01-08
9.661516189575195,2003-01-09
9.71263599395752,2003-01-10
9.743309020996094,2003-01-13
9.733085632324219,2003-01-14
9.651291847229004,2003-01-15
9.702410697937012,2003-01-16
9.5234956741333,2003-01-17
9.329243659973145,2003-01-21
9.27301025390625,2003-01-22
9.078758239746094,2003-01-23
9.058308601379395,2003-01-24
8.685138702392578,2003-01-27
8.690251350402832,2003-01-28
8.690251350402832,2003-01-29
8.50622272491455,2003-01-30
8.572676658630371,2003-01-31
8.772041320800781,2003-02-03
8.787376403808594,2003-02-04
8.86406135559082,2003-02-05
8.792492866516113,2003-02-06
8.792492866516113,2003-02-07
8.746479034423828,2003-02-10
8.720925331115723,2003-02-11
8.664692878723145,2003-02-12
8.690251350402832,2003-02-13
8.649356842041016,2003-02-14
8.766928672790527,2003-02-18
8.644244194030762,2003-02-19
8.409093856811523,2003-02-20
8.59312629699707,2003-02-21
8.649356842041016,2003-02-24
8.664692878723145,2003-02-25
8.623797416687012,2003-02-26
8.761821746826172,2003-02-27
8.818050384521484,2003-02-28
8.69536304473877,2003-03-03
8.669804573059082,2003-03-04
8.598237991333008,2003-03-05
8.628910064697266,2003-03-06
8.69536304473877,2003-03-07
8.4857759475708,2003-03-10
8.434654235839844,2003-03-11
8.521562576293945,2003-03-12
8.5266695022583,2003-03-13
8.802716255187988,2003-03-14
8.976518630981445,2003-03-17
8.991853713989258,2003-03-18
9.201446533203125,2003-03-19
9.099205017089844,2003-03-20
9.40592098236084,2003-03-21
9.058308601379395,2003-03-24
9.140100479125977,2003-03-25
9.05319595336914,2003-03-26
9.058308601379395,2003-03-27
9.221894264221191,2003-03-28
9.206557273864746,2003-03-31
9.088983535766602,2003-04-01
9.421258926391602,2003-04-02
9.303681373596191,2003-04-03
9.267899513244629,2003-04-04
9.283236503601074,2003-04-07
9.206557273864746,2003-04-08
9.073643684387207,2003-04-09
9.170769691467285,2003-04-10
9.196331977844238,2003-04-11
9.528606414794922,2003-04-14
9.365025520324707,2003-04-15
9.237227439880371,2003-04-16
9.303681373596191,2003-04-17
9.35479736328125,2003-04-21
9.451927185058594,2003-04-22
9.508161544799805,2003-04-23
9.390584945678711,2003-04-24
9.508161544799805,2003-04-25
9.589951515197754,2003-04-28
9.615506172180176,2003-04-29
9.615506172180176,2003-04-30
9.508161544799805,2003-05-01
9.51838493347168,2003-05-02
9.528606414794922,2003-05-05
9.533717155456543,2003-05-06
9.472373962402344,2003-05-07
9.457040786743164,2003-05-08
9.533717155456543,2003-05-09
9.492822647094727,2003-05-12
9.395694732666016,2003-05-13
9.334355354309082,2003-05-14
9.411029815673828,2003-05-15
9.35479736328125,2003-05-16
9.257678985595703,2003-05-19
9.288348197937012,2003-05-20
9.288348197937012,2003-05-21
9.370140075683594,2003-05-22
9.370140075683594,2003-05-23
9.308794021606445,2003-05-27
9.237227439880371,2003-05-28
9.063426971435547,2003-05-29
9.201446533203125,2003-05-30
9.201446533203125,2003-06-02
9.170769691467285,2003-06-03
9.227010726928711,2003-06-04
9.175887107849121,2003-06-05
9.037859916687012,2003-06-06
8.894728660583496,2003-06-09
8.945847511291504,2003-06-10
9.078758239746094,2003-06-11
9.16565990447998,2003-06-12
9.150321960449219,2003-06-13
9.237227439880371,2003-06-16
9.313908576965332,2003-06-17
9.278121948242188,2003-06-18
9.257678985595703,2003-06-19
9.385472297668457,2003-06-20
9.262785911560059,2003-06-23
9.324130058288574,2003-06-24
9.365025520324707,2003-06-25
9.380361557006836,2003-06-26
9.533717155456543,2003-06-27
9.421258926391602,2003-06-30
9.41614055633545,2003-07-01
9.451927185058594,2003-07-02
9.400805473327637,2003-07-03
9.441703796386719,2003-07-07
9.400805473327637,2003-07-08
9.278121948242188,2003-07-09
9.119651794433594,2003-07-10
9.334355354309082,2003-07-11
9.227010726928711,2003-07-14
9.462152481079102,2003-07-15
9.528606414794922,2003-07-16
9.34457778930664,2003-07-17
9.50304889678955,2003-07-18
9.487712860107422,2003-07-21
9.71263599395752,2003-07-22
9.533717155456543,2003-07-23
9.620619773864746,2003-07-24
9.610397338867188,2003-07-25
9.697297096252441,2003-07-28
9.681962013244629,2003-07-29
9.733085632324219,2003-07-30
9.661516189575195,2003-07-31
9.610397338867188,2003-08-01
9.687076568603516,2003-08-04
9.656402587890625,2003-08-05
9.671740531921387,2003-08-06
9.722854614257812,2003-08-07
9.871106147766113,2003-08-08
9.932452201843262,2003-08-11
10.004013061523438,2003-08-12
10.019350051879883,2003-08-13
10.182929039001465,2003-08-14
10.326062202453613,2003-08-15
10.341398239135742,2003-08-18
10.305618286132812,2003-08-19
10.382294654846191,2003-08-20
10.453864097595215,2003-08-21
10.188044548034668,2003-08-22
10.121587753295898,2003-08-25
10.085803031921387,2003-08-26
10.157371520996094,2003-08-27
10.336289405822754,2003-08-28
10.295394897460938,2003-08-29
10.351624488830566,2003-09-02
10.274949073791504,2003-09-03
10.351624488830566,2003-09-04
10.274949073791504,2003-09-05
10.433411598205566,2003-09-08
10.535652160644531,2003-09-09
10.443633079528809,2003-09-10
10.320954322814941,2003-09-11
10.239163398742676,2003-09-12
10.249388694763184,2003-09-15
10.326062202453613,2003-09-16
10.489649772644043,2003-09-17
10.458977699279785,2003-09-18
10.4129638671875,2003-09-19
10.213601112365723,2003-09-22
10.223828315734863,2003-09-23
10.152259826660156,2003-09-24
9.917108535766602,2003-09-25
9.840429306030273,2003-09-26
10.02446174621582,2003-09-29
9.92733383178711,2003-09-30
10.13692569732666,2003-10-01
10.152259826660156,2003-10-02
10.152259826660156,2003-10-03
10.218716621398926,2003-10-06
10.213601112365723,2003-10-07
10.213601112365723,2003-10-08
10.326062202453613,2003-10-09
10.366962432861328,2003-10-10
10.4129638671875,2003-10-13
10.182929039001465,2003-10-14
10.530540466308594,2003-10-15
10.39251708984375,2003-10-16
10.20849323272705,2003-10-17
10.085803031921387,2003-10-20
9.958005905151367,2003-10-21
9.763752937316895,2003-10-22
9.763752937316895,2003-10-23
9.814871788024902,2003-10-24
9.71263599395752,2003-10-27
9.794424057006836,2003-10-28
9.840429306030273,2003-10-29
10.075580596923828,2003-10-30
10.070470809936523,2003-10-31
10.075580596923828,2003-11-03
10.126701354980469,2003-11-04
9.963117599487305,2003-11-05
10.11136531829834,2003-11-06
10.198266983032227,2003-11-07
9.901777267456055,2003-11-10
9.952898025512695,2003-11-11
10.101142883300781,2003-11-12
10.172710418701172,2003-11-13
10.2289400100708,2003-11-14
10.162485122680664,2003-11-17
10.02446174621582,2003-11-18
9.937556266784668,2003-11-19
9.896663665771484,2003-11-20
9.922223091125488,2003-11-21
10.11136531829834,2003-11-24
10.10625171661377,2003-11-25
10.055134773254395,2003-11-26
10.075580596923828,2003-11-28
10.254502296447754,2003-12-01
10.203377723693848,2003-12-02
10.735013961791992,2003-12-03
10.82192325592041,2003-12-04
10.740129470825195,2003-12-05
10.857706069946289,2003-12-08
10.97016716003418,2003-12-09
10.965052604675293,2003-12-10
10.939312934875488,2003-12-11
10.96505355834961,2003-12-12
10.939312934875488,2003-12-15
10.959904670715332,2003-12-16
10.985642433166504,2003-12-17
11.068010330200195,2003-12-18
11.011385917663574,2003-12-19
11.006237030029297,2003-12-22
10.99079418182373,2003-12-23
10.99079418182373,2003-12-24
10.980494499206543,2003-12-26
11.031976699829102,2003-12-29
11.068010330200195,2003-12-30
11.253336906433105,2003-12-31
11.176115989685059,2004-01-02
11.335707664489746,2004-01-05
11.253336906433105,2004-01-06
11.47984504699707,2004-01-07
11.634284973144531,2004-01-08
11.526176452636719,2004-01-09
11.448960304260254,2004-01-12
11.587947845458984,2004-01-13
11.649724960327148,2004-01-14
11.608538627624512,2004-01-15
11.665170669555664,2004-01-16
11.829904556274414,2004-01-20
11.737238883972168,2004-01-21
11.428365707397461,2004-01-22
11.12978744506836,2004-01-23
11.299666404724121,2004-01-26
11.273932456970215,2004-01-27
11.006237030029297,2004-01-28
10.96505355834961,2004-01-29
11.140084266662598,2004-01-30
11.145235061645508,2004-02-02
11.109195709228516,2004-02-03
10.887840270996094,2004-02-04
11.062865257263184,2004-02-05
11.448960304260254,2004-02-06
11.366592407226562,2004-02-09
11.484991073608398,2004-02-10
11.515883445739746,2004-02-11
11.320259094238281,2004-02-12
11.387182235717773,2004-02-13
11.546771049499512,2004-02-17
11.510737419128418,2004-02-18
11.706352233886719,2004-02-19
11.896827697753906,2004-02-20
11.773272514343262,2004-02-23
11.762979507446289,2004-02-24
11.943156242370605,2004-02-25
12.040966987609863,2004-02-26
12.128484725952148,2004-02-27
12.29836654663086,2004-03-01
12.0975980758667,2004-03-02
11.922563552856445,2004-03-03
11.901976585388184,2004-03-04
11.9174222946167,2004-03-05
11.799013137817383,2004-03-08
11.598245620727539,2004-03-09
11.248190879821777,2004-03-10
11.206721305847168,2004-03-11
11.507363319396973,2004-03-12
11.274109840393066,2004-03-15
11.377774238586426,2004-03-16
11.83392333984375,2004-03-17
11.714705467224121,2004-03-18
