IPG,Date
0.45571932196617126,1981-08-21
0.44495412707328796,1981-08-24
0.441366046667099,1981-08-25
0.441366046667099,1981-08-26
0.44495412707328796,1981-08-27
0.4431602656841278,1981-08-28
0.45033714175224304,1981-08-31
0.44495412707328796,1981-09-01
0.44495412707328796,1981-09-02
0.44495412707328796,1981-09-03
0.43418946862220764,1981-09-04
0.43777763843536377,1981-09-08
0.43777763843536377,1981-09-09
0.43777763843536377,1981-09-10
0.44495412707328796,1981-09-11
0.44495412707328796,1981-09-14
0.441366046667099,1981-09-15
0.43418946862220764,1981-09-16
0.43418946862220764,1981-09-17
0.43777763843536377,1981-09-18
0.43418946862220764,1981-09-21
0.4431602656841278,1981-09-22
0.43777763843536377,1981-09-23
0.43777763843536377,1981-09-24
0.43418946862220764,1981-09-25
0.43418946862220764,1981-09-28
0.43777763843536377,1981-09-29
0.441366046667099,1981-09-30
0.44495412707328796,1981-10-01
0.44495412707328796,1981-10-02
0.441366046667099,1981-10-05
0.44495412707328796,1981-10-06
0.44495412707328796,1981-10-07
0.441366046667099,1981-10-08
0.43418946862220764,1981-10-09
0.43060067296028137,1981-10-12
0.43060067296028137,1981-10-13
0.43060067296028137,1981-10-14
0.43060067296028137,1981-10-15
0.43060067296028137,1981-10-16
0.4252186417579651,1981-10-19
0.42880675196647644,1981-10-20
0.4252186417579651,1981-10-21
0.4234241247177124,1981-10-22
0.4126591086387634,1981-10-23
0.4162478446960449,1981-10-26
0.4126591086387634,1981-10-27
0.4162478446960449,1981-10-28
0.4162478446960449,1981-10-29
0.41983598470687866,1981-10-30
0.41983598470687866,1981-11-02
0.4234241247177124,1981-11-03
0.42701268196105957,1981-11-04
0.43777763843536377,1981-11-05
0.43060067296028137,1981-11-06
0.44854310154914856,1981-11-09
0.441366046667099,1981-11-10
0.44854310154914856,1981-11-11
0.4539251923561096,1981-11-12
0.4539251923561096,1981-11-13
0.4539251923561096,1981-11-16
0.43777763843536377,1981-11-17
0.441366046667099,1981-11-18
0.441366046667099,1981-11-19
0.43777763843536377,1981-11-20
0.43777763843536377,1981-11-23
0.43777763843536377,1981-11-24
0.44495412707328796,1981-11-25
0.44854310154914856,1981-11-27
0.45930764079093933,1981-11-30
0.45571932196617126,1981-12-01
0.46289581060409546,1981-12-02
0.4664846956729889,1981-12-03
0.46289581060409546,1981-12-04
0.46289581060409546,1981-12-07
0.4575136601924896,1981-12-08
0.45571932196617126,1981-12-09
0.46289581060409546,1981-12-10
0.45930764079093933,1981-12-11
0.45571932196617126,1981-12-14
0.46289581060409546,1981-12-15
0.4682784378528595,1981-12-16
0.4682784378528595,1981-12-17
0.46289581060409546,1981-12-18
0.46289581060409546,1981-12-21
0.46289581060409546,1981-12-22
0.46469026803970337,1981-12-23
0.46469026803970337,1981-12-24
0.47007235884666443,1981-12-28
0.4682784378528595,1981-12-29
0.4682784378528595,1981-12-30
0.4682784378528595,1981-12-31
0.45930764079093933,1982-01-04
0.45571932196617126,1982-01-05
0.4575136601924896,1982-01-06
0.44854310154914856,1982-01-07
0.4539251923561096,1982-01-08
0.45033714175224304,1982-01-11
0.4467483460903168,1982-01-12
0.4431602656841278,1982-01-13
0.4395715594291687,1982-01-14
0.44495412707328796,1982-01-15
0.44854310154914856,1982-01-18
0.4521309733390808,1982-01-19
0.44854310154914856,1982-01-20
0.44854310154914856,1982-01-21
0.44854310154914856,1982-01-22
0.44854310154914856,1982-01-25
0.441366046667099,1982-01-26
0.441366046667099,1982-01-27
0.43060067296028137,1982-01-28
0.43418946862220764,1982-01-29
0.42701268196105957,1982-02-01
0.4234241247177124,1982-02-02
0.4234241247177124,1982-02-03
0.42162999510765076,1982-02-04
0.42162999510765076,1982-02-05
0.4090709984302521,1982-02-08
0.4090709984302521,1982-02-09
0.40189439058303833,1982-02-10
0.40189439058303833,1982-02-11
0.39471763372421265,1982-02-12
0.39830562472343445,1982-02-16
0.39471763372421265,1982-02-17
0.3875408470630646,1982-02-18
0.3803640604019165,1982-02-19
0.3803640604019165,1982-02-22
0.3731873035430908,1982-02-23
0.37498146295547485,1982-02-24
0.3785701394081116,1982-02-25
0.3929235637187958,1982-02-26
0.39471763372421265,1982-03-01
0.39830562472343445,1982-03-02
0.40189439058303833,1982-03-03
0.39830562472343445,1982-03-04
0.39112913608551025,1982-03-05
0.39471763372421265,1982-03-08
0.3875408470630646,1982-03-09
0.39112913608551025,1982-03-10
0.38395261764526367,1982-03-11
0.3731873035430908,1982-03-12
0.3731873035430908,1982-03-15
0.37677597999572754,1982-03-16
0.3731873035430908,1982-03-17
0.3731873035430908,1982-03-18
0.3660104274749756,1982-03-19
0.3731873035430908,1982-03-22
0.3731873035430908,1982-03-23
0.3965114653110504,1982-03-24
0.4036884307861328,1982-03-25
0.4036884307861328,1982-03-26
0.4036884307861328,1982-03-29
0.40548256039619446,1982-03-30
0.40548256039619446,1982-03-31
0.40189439058303833,1982-04-01
0.40189439058303833,1982-04-02
0.3929235637187958,1982-04-05
0.39471763372421265,1982-04-06
0.39471763372421265,1982-04-07
0.3965114653110504,1982-04-08
0.39471763372421265,1982-04-12
0.39830562472343445,1982-04-13
0.40189439058303833,1982-04-14
0.40189439058303833,1982-04-15
0.40548256039619446,1982-04-16
0.3965114653110504,1982-04-19
0.39112913608551025,1982-04-20
0.39112913608551025,1982-04-21
0.39471763372421265,1982-04-22
0.40189439058303833,1982-04-23
0.39112913608551025,1982-04-26
0.39830562472343445,1982-04-27
0.39830562472343445,1982-04-28
0.40548256039619446,1982-04-29
0.4090709984302521,1982-04-30
0.4144531190395355,1982-05-03
0.4144531190395355,1982-05-04
0.4144531190395355,1982-05-05
0.4162478446960449,1982-05-06
0.41983598470687866,1982-05-07
0.42701268196105957,1982-05-10
0.42162999510765076,1982-05-11
0.42162999510765076,1982-05-12
0.42162999510765076,1982-05-13
0.42701268196105957,1982-05-14
0.4234241247177124,1982-05-17
0.418041855096817,1982-05-18
0.4162478446960449,1982-05-19
0.418041855096817,1982-05-20
0.4090709984302521,1982-05-21
0.4090709984302521,1982-05-24
0.4126591086387634,1982-05-25
0.4144531190395355,1982-05-26
0.4162478446960449,1982-05-27
0.42701268196105957,1982-05-28
0.4234241247177124,1982-06-01
0.4234241247177124,1982-06-02
0.42162999510765076,1982-06-03
0.41983598470687866,1982-06-04
0.4162478446960449,1982-06-07
0.41983598470687866,1982-06-08
0.4090709984302521,1982-06-09
0.4090709984302521,1982-06-10
0.4090709984302521,1982-06-11
0.4090709984302521,1982-06-14
0.40548256039619446,1982-06-15
0.40548256039619446,1982-06-16
0.40189439058303833,1982-06-17
0.39830562472343445,1982-06-18
0.40548256039619446,1982-06-21
0.4090709984302521,1982-06-22
0.4036884307861328,1982-06-23
0.40010035037994385,1982-06-24
0.3965114653110504,1982-06-25
0.40548256039619446,1982-06-28
0.40548256039619446,1982-06-29
0.4234241247177124,1982-06-30
0.4126591086387634,1982-07-01
0.4162478446960449,1982-07-02
0.418041855096817,1982-07-06
0.4144531190395355,1982-07-07
0.4090709984302521,1982-07-08
0.4144531190395355,1982-07-09
0.4144531190395355,1982-07-12
0.4126591086387634,1982-07-13
0.41086500883102417,1982-07-14
0.4144531190395355,1982-07-15
0.4144531190395355,1982-07-16
0.4162478446960449,1982-07-19
0.418041855096817,1982-07-20
0.4162478446960449,1982-07-21
0.4162478446960449,1982-07-22
0.4162478446960449,1982-07-23
0.418041855096817,1982-07-26
0.4144531190395355,1982-07-27
0.418041855096817,1982-07-28
0.42880675196647644,1982-07-29
0.43777763843536377,1982-07-30
0.4395715594291687,1982-08-02
0.441366046667099,1982-08-03
0.44495412707328796,1982-08-04
0.45033714175224304,1982-08-05
0.45571932196617126,1982-08-06
0.45033714175224304,1982-08-09
0.441366046667099,1982-08-10
0.4395715594291687,1982-08-11
0.441366046667099,1982-08-12
0.43777763843536377,1982-08-13
0.4431602656841278,1982-08-16
0.4467483460903168,1982-08-17
0.45033714175224304,1982-08-18
0.46289581060409546,1982-08-19
0.47366100549697876,1982-08-20
0.47366100549697876,1982-08-23
0.5005736351013184,1982-08-24
0.49877965450286865,1982-08-25
0.502367377281189,1982-08-26
0.49877965450286865,1982-08-27
0.49877965450286865,1982-08-30
0.5167209506034851,1982-08-31
0.5167209506034851,1982-09-01
0.502367377281189,1982-09-02
0.50595623254776,1982-09-03
0.511338472366333,1982-09-07
0.5131331086158752,1982-09-08
0.5077504515647888,1982-09-09
0.5167209506034851,1982-09-10
0.5203094482421875,1982-09-13
0.5310746431350708,1982-09-14
0.5310746431350708,1982-09-15
0.5310746431350708,1982-09-16
0.541839599609375,1982-09-17
0.5490162968635559,1982-09-20
0.5579870343208313,1982-09-21
0.5597811341285706,1982-09-22
0.5579870343208313,1982-09-23
0.5454279184341431,1982-09-24
0.5454279184341431,1982-09-27
0.5310746431350708,1982-09-28
0.5238978266716003,1982-09-29
0.5238978266716003,1982-09-30
0.5238978266716003,1982-10-01
0.5238978266716003,1982-10-04
0.5238978266716003,1982-10-05
0.5238978266716003,1982-10-06
0.536456823348999,1982-10-07
0.5508101582527161,1982-10-08
0.5579870343208313,1982-10-11
0.5543987154960632,1982-10-12
0.5813115239143372,1982-10-13
0.5687517523765564,1982-10-14
0.566957950592041,1982-10-15
0.5687517523765564,1982-10-18
0.5741347074508667,1982-10-19
0.5741347074508667,1982-10-20
0.5741347074508667,1982-10-21
0.5741347074508667,1982-10-22
0.570546567440033,1982-10-25
0.5651636123657227,1982-10-26
0.570546567440033,1982-10-27
0.5597811341285706,1982-10-28
0.5561930537223816,1982-10-29
0.5526043176651001,1982-11-01
0.5615755915641785,1982-11-02
0.5741347074508667,1982-11-03
0.5813115239143372,1982-11-04
0.5759285092353821,1982-11-05
0.5741347074508667,1982-11-08
0.5777232050895691,1982-11-09
0.5920761823654175,1982-11-10
0.5902820229530334,1982-11-11
0.5920761823654175,1982-11-12
0.5992527008056641,1982-11-15
0.5974589586257935,1982-11-16
0.5974589586257935,1982-11-17
0.6010468602180481,1982-11-18
0.5992527008056641,1982-11-19
0.6046353578567505,1982-11-22
0.6046353578567505,1982-11-23
0.6171941757202148,1982-11-24
0.6171941757202148,1982-11-26
0.6441074013710022,1982-11-29
0.6746083498001099,1982-11-30
0.6746083498001099,1982-12-01
0.6710197329521179,1982-12-02
0.6817846298217773,1982-12-03
0.6889613270759583,1982-12-06
0.6853735446929932,1982-12-07
0.6853735446929932,1982-12-08
0.6925501227378845,1982-12-09
0.6997266411781311,1982-12-10
0.706903338432312,1982-12-13
0.706903338432312,1982-12-14
0.703315019607544,1982-12-15
0.703315019607544,1982-12-16
0.6979321241378784,1982-12-17
0.6925501227378845,1982-12-20
0.6889613270759583,1982-12-21
0.6817846298217773,1982-12-22
0.6889613270759583,1982-12-23
0.6853735446929932,1982-12-27
0.6961382031440735,1982-12-28
0.6925501227378845,1982-12-29
0.6889613270759583,1982-12-30
0.6925501227378845,1982-12-31
0.6853735446929932,1983-01-03
0.6781967282295227,1983-01-04
0.6710197329521179,1983-01-05
0.6710197329521179,1983-01-06
0.6781967282295227,1983-01-07
0.6871672868728638,1983-01-10
0.6997266411781311,1983-01-11
0.703315019607544,1983-01-12
0.703315019607544,1983-01-13
0.706903338432312,1983-01-14
0.706903338432312,1983-01-17
0.6997266411781311,1983-01-18
0.703315019607544,1983-01-19
0.6997266411781311,1983-01-20
0.6961382031440735,1983-01-21
0.6889613270759583,1983-01-24
0.6674314737319946,1983-01-25
0.6674314737319946,1983-01-26
0.6710197329521179,1983-01-27
0.6746083498001099,1983-01-28
0.6781967282295227,1983-01-31
0.6853735446929932,1983-02-01
0.6853735446929932,1983-02-02
0.6907559633255005,1983-02-03
0.6781967282295227,1983-02-04
0.6764025688171387,1983-02-07
0.6746083498001099,1983-02-08
0.6746083498001099,1983-02-09
0.6781967282295227,1983-02-10
0.6781967282295227,1983-02-11
0.6746083498001099,1983-02-14
0.6781967282295227,1983-02-15
0.6781967282295227,1983-02-16
0.6746083498001099,1983-02-17
0.6710197329521179,1983-02-18
0.6620485782623291,1983-02-22
0.6656369566917419,1983-02-23
0.6746083498001099,1983-02-24
0.6728137731552124,1983-02-25
0.6781967282295227,1983-02-28
0.6889613270759583,1983-03-01
0.717667818069458,1983-03-02
0.7284327745437622,1983-03-03
0.7535513043403625,1983-03-04
0.7553459405899048,1983-03-07
0.7571402788162231,1983-03-08
0.7463746070861816,1983-03-09
0.760728120803833,1983-03-10
0.7571402788162231,1983-03-11
0.7571402788162231,1983-03-14
0.7535513043403625,1983-03-15
0.7517574429512024,1983-03-16
0.7661111354827881,1983-03-17
0.7714937925338745,1983-03-18
0.7714937925338745,1983-03-21
0.7750816941261292,1983-03-22
0.7679048180580139,1983-03-23
0.760728120803833,1983-03-24
0.7535513043403625,1983-03-25
0.7463746070861816,1983-03-28
0.7391989231109619,1983-03-29
0.7535513043403625,1983-03-30
0.7499633431434631,1983-03-31
0.7499633431434631,1983-04-04
0.7571402788162231,1983-04-05
0.7535513043403625,1983-04-06
0.7535513043403625,1983-04-07
0.7427865862846375,1983-04-08
0.7391989231109619,1983-04-11
0.7284327745437622,1983-04-12
0.7356099486351013,1983-04-13
0.7320213913917542,1983-04-14
0.7320213913917542,1983-04-15
0.7571402788162231,1983-04-18
0.7679048180580139,1983-04-19
0.7876412272453308,1983-04-20
0.8073768615722656,1983-04-21
0.8145537972450256,1983-04-22
0.8253182172775269,1983-04-25
0.8324950933456421,1983-04-26
0.8145537972450256,1983-04-27
0.8037887811660767,1983-04-28
0.8037887811660767,1983-04-29
0.8037887811660767,1983-05-02
0.8002001643180847,1983-05-03
0.8073768615722656,1983-05-04
0.8091708421707153,1983-05-05
0.8145537972450256,1983-05-06
0.8109651207923889,1983-05-09
0.8073768615722656,1983-05-10
0.8037887811660767,1983-05-11
0.7858465909957886,1983-05-12
0.7930229306221008,1983-05-13
0.8002001643180847,1983-05-16
0.8002001643180847,1983-05-17
0.8091708421707153,1983-05-18
0.8037887811660767,1983-05-19
0.8091708421707153,1983-05-20
0.8073768615722656,1983-05-23
0.8091708421707153,1983-05-24
0.8253182172775269,1983-05-25
0.8396719694137573,1983-05-26
0.8324950933456421,1983-05-27
0.827112078666687,1983-05-31
0.8181414604187012,1983-06-01
0.8181414604187012,1983-06-02
0.8181414604187012,1983-06-03
0.8217300176620483,1983-06-06
0.8181414604187012,1983-06-07
0.8199364542961121,1983-06-08
0.8199364542961121,1983-06-09
0.8235242962837219,1983-06-10
0.8235242962837219,1983-06-13
0.8199364542961121,1983-06-14
0.8145537972450256,1983-06-15
0.8181414604187012,1983-06-16
0.8109651207923889,1983-06-17
0.8109651207923889,1983-06-20
0.8109651207923889,1983-06-21
0.8073768615722656,1983-06-22
0.8055822849273682,1983-06-23
0.7930229306221008,1983-06-24
0.7930229306221008,1983-06-27
0.7966116070747375,1983-06-28
0.7984058856964111,1983-06-29
0.7984058856964111,1983-06-30
0.8002001643180847,1983-07-01
0.7984058856964111,1983-07-05
0.7894352674484253,1983-07-06
0.7966116070747375,1983-07-07
0.7858465909957886,1983-07-08
0.7822583317756653,1983-07-11
0.7732875943183899,1983-07-12
0.7535513043403625,1983-07-13
0.7732875943183899,1983-07-14
0.7643166184425354,1983-07-15
0.7679048180580139,1983-07-18
0.7750816941261292,1983-07-19
0.7679048180580139,1983-07-20
0.7768759727478027,1983-07-21
0.7822583317756653,1983-07-22
0.7858465909957886,1983-07-25
0.7822583317756653,1983-07-26
0.7822583317756653,1983-07-27
0.7786695957183838,1983-07-28
0.7768759727478027,1983-07-29
0.7786695957183838,1983-08-01
0.7768759727478027,1983-08-02
0.7786695957183838,1983-08-03
0.7930229306221008,1983-08-04
0.8091708421707153,1983-08-05
0.8091708421707153,1983-08-08
0.8037887811660767,1983-08-09
0.8002001643180847,1983-08-10
0.8002001643180847,1983-08-11
0.7894352674484253,1983-08-12
0.7966116070747375,1983-08-15
0.7912289500236511,1983-08-16
0.7894352674484253,1983-08-17
0.7876412272453308,1983-08-18
0.7894352674484253,1983-08-19
0.7894352674484253,1983-08-22
0.7894352674484253,1983-08-23
0.7858465909957886,1983-08-24
0.7822583317756653,1983-08-25
0.7894352674484253,1983-08-26
0.7858465909957886,1983-08-29
0.7840523719787598,1983-08-30
0.7894352674484253,1983-08-31
0.7876412272453308,1983-09-01
0.7858465909957886,1983-09-02
0.7822583317756653,1983-09-06
