BMY,Date
0.35347476601600647,1972-10-26
0.35155048966407776,1972-10-27
0.35283321142196655,1972-10-30
0.34922483563423157,1972-10-31
0.3556683361530304,1972-11-01
0.35180261731147766,1972-11-02
0.34922483563423157,1972-11-03
0.35051387548446655,1972-11-06
0.34986937046051025,1972-11-08
0.3466476500034332,1972-11-09
0.3421374559402466,1972-11-10
0.3395601809024811,1972-11-13
0.33376121520996094,1972-11-14
0.33311691880226135,1972-11-15
0.32860663533210754,1972-11-16
0.3311839997768402,1972-11-17
0.33182814717292786,1972-11-20
0.32860663533210754,1972-11-21
0.3311839997768402,1972-11-22
0.3344053626060486,1972-11-24
0.33376121520996094,1972-11-27
0.32989534735679626,1972-11-28
0.3311839997768402,1972-11-29
0.33376121520996094,1972-11-30
0.33698275685310364,1972-12-01
0.3402045965194702,1972-12-04
0.3421374559402466,1972-12-05
0.34471455216407776,1972-12-06
0.34922483563423157,1972-12-07
0.3537352681159973,1972-12-08
0.3537352681159973,1972-12-11
0.3543795347213745,1972-12-12
0.3537352681159973,1972-12-13
0.3479363024234772,1972-12-14
0.34729212522506714,1972-12-15
0.3460034728050232,1972-12-18
0.3466476500034332,1972-12-19
0.34535905718803406,1972-12-20
0.3402045965194702,1972-12-21
0.34535905718803406,1972-12-22
0.34535905718803406,1972-12-26
0.34535905718803406,1972-12-27
0.3556683361530304,1972-12-29
0.3530910909175873,1973-01-02
0.3556683361530304,1973-01-03
0.36340034008026123,1973-01-04
0.36533328890800476,1973-01-05
0.3627559542655945,1973-01-08
0.3679106533527374,1973-01-09
0.36533328890800476,1973-01-10
0.36597740650177,1973-01-11
0.3556683361530304,1973-01-12
0.34922483563423157,1973-01-15
0.3556683361530304,1973-01-16
0.35824576020240784,1973-01-17
0.3601788282394409,1973-01-18
0.3543795347213745,1973-01-19
0.3537352681159973,1973-01-22
0.35695698857307434,1973-01-23
0.35051387548446655,1973-01-24
0.3543795347213745,1973-01-26
0.3546386659145355,1973-01-29
0.3539915978908539,1973-01-30
0.3559328019618988,1973-01-31
0.3520500361919403,1973-02-01
0.3520500361919403,1973-02-02
0.3520500361919403,1973-02-05
0.35852140188217163,1973-02-06
0.3488142788410187,1973-02-07
0.3462255299091339,1973-02-08
0.3468726873397827,1973-02-09
0.35981565713882446,1973-02-12
0.35852140188217163,1973-02-13
0.357227087020874,1973-02-14
0.3520500361919403,1973-02-15
0.3494613468647003,1973-02-16
0.3520500361919403,1973-02-20
0.3468726873397827,1973-02-21
0.34169572591781616,1973-02-22
0.3365183472633362,1973-02-23
0.3378125727176666,1973-02-26
0.3300468623638153,1973-02-27
0.3274582624435425,1973-02-28
0.32357528805732727,1973-03-01
0.3261641263961792,1973-03-02
0.3261641263961792,1973-03-05
0.3352239429950714,1973-03-06
0.33716538548469543,1973-03-07
0.3339296579360962,1973-03-08
0.3300468623638153,1973-03-09
0.3261641263961792,1973-03-12
0.3268112242221832,1973-03-13
0.33328256011009216,1973-03-14
0.33328256011009216,1973-03-15
0.3365183472633362,1973-03-16
0.33328256011009216,1973-03-19
0.3313412666320801,1973-03-20
0.32875216007232666,1973-03-21
0.3268112242221832,1973-03-22
0.3268112242221832,1973-03-23
0.3313412666320801,1973-03-26
0.33198827505111694,1973-03-27
0.33263540267944336,1973-03-28
0.3352239429950714,1973-03-29
0.33328256011009216,1973-03-30
0.3313412666320801,1973-04-02
0.33263540267944336,1973-04-03
0.33328256011009216,1973-04-04
0.3274582624435425,1973-04-05
0.3261641263961792,1973-04-06
0.33069396018981934,1973-04-09
0.3365183472633362,1973-04-10
0.3339296579360962,1973-04-11
0.33263540267944336,1973-04-12
0.334576815366745,1973-04-13
0.3339296579360962,1973-04-16
0.3313412666320801,1973-04-17
0.3313412666320801,1973-04-18
0.3352239429950714,1973-04-19
0.3339296579360962,1973-04-23
0.3365183472633362,1973-04-24
0.3352239429950714,1973-04-25
0.338459849357605,1973-04-26
0.335871160030365,1973-04-27
0.3336854875087738,1973-04-30
0.3356372117996216,1973-05-01
0.33693769574165344,1973-05-02
0.33953961730003357,1973-05-03
0.3427918553352356,1973-05-04
0.33953961730003357,1973-05-07
0.33953961730003357,1973-05-08
0.3427918553352356,1973-05-09
0.3427918553352356,1973-05-10
0.34084078669548035,1973-05-11
0.3343360722064972,1973-05-14
0.33238476514816284,1973-05-15
0.3291323184967041,1973-05-16
0.3239286243915558,1973-05-17
0.31156983971595764,1973-05-18
0.306366503238678,1973-05-21
0.30116280913352966,1973-05-22
0.3076673746109009,1973-05-23
0.32197728753089905,1973-05-24
0.31677359342575073,1973-05-25
0.31482216715812683,1973-05-29
0.31287097930908203,1973-05-30
0.31156983971595764,1973-05-31
0.3096184730529785,1973-06-01
0.3076673746109009,1973-06-04
0.3096184730529785,1973-06-05
0.3096184730529785,1973-06-06
0.31156983971595764,1973-06-07
0.31156983971595764,1973-06-08
0.31287097930908203,1973-06-11
0.32197728753089905,1973-06-12
0.318725049495697,1973-06-13
0.31156983971595764,1973-06-14
0.306366503238678,1973-06-15
0.30116280913352966,1973-06-18
0.30116280913352966,1973-06-19
0.29921117424964905,1973-06-20
0.2972599267959595,1973-06-21
0.295958936214447,1973-06-22
0.2849010229110718,1973-06-25
0.28880393505096436,1973-06-26
0.295958936214447,1973-06-27
0.295958936214447,1973-06-28
0.29921117424964905,1973-06-29
0.30116280913352966,1973-07-02
0.29921117424964905,1973-07-03
0.30116280913352966,1973-07-05
0.295958936214447,1973-07-06
0.306366503238678,1973-07-09
0.306366503238678,1973-07-10
0.31156983971595764,1973-07-11
0.31677359342575073,1973-07-12
0.31482216715812683,1973-07-13
0.31677359342575073,1973-07-16
0.3291323184967041,1973-07-17
0.33238476514816284,1973-07-18
0.3343360722064972,1973-07-19
0.344743549823761,1973-07-20
0.3427918553352356,1973-07-23
0.34669479727745056,1973-07-24
0.3479958474636078,1973-07-25
0.3531993627548218,1973-07-26
0.3479958474636078,1973-07-27
0.3484140634536743,1973-07-30
0.3484140634536743,1973-07-31
0.34122341871261597,1973-08-01
0.3392624258995056,1973-08-02
0.3425309956073761,1973-08-03
0.3425309956073761,1973-08-06
0.3392624258995056,1973-08-07
0.32880356907844543,1973-08-08
0.3320716619491577,1973-08-09
0.32553496956825256,1973-08-10
0.32030558586120605,1973-08-13
0.31834444403648376,1973-08-14
0.31834444403648376,1973-08-15
0.3078857362270355,1973-08-16
0.3078857362270355,1973-08-17
0.30265626311302185,1973-08-20
0.29873403906822205,1973-08-21
0.29742658138275146,1973-08-22
0.30265626311302185,1973-08-23
0.3078857362270355,1973-08-24
0.3078857362270355,1973-08-27
0.30919310450553894,1973-08-28
0.31311485171318054,1973-08-29
0.31442251801490784,1973-08-30
0.31834444403648376,1973-08-31
0.31834444403648376,1973-09-04
0.31834444403648376,1973-09-05
0.31311485171318054,1973-09-06
0.30919310450553894,1973-09-07
0.3111538589000702,1973-09-10
0.29873403906822205,1973-09-11
0.30265626311302185,1973-09-12
0.3078857362270355,1973-09-13
0.3078857362270355,1973-09-14
0.3078857362270355,1973-09-17
0.30396339297294617,1973-09-18
0.3059244453907013,1973-09-19
0.31442251801490784,1973-09-20
0.31311485171318054,1973-09-21
0.3078857362270355,1973-09-24
0.30265626311302185,1973-09-25
0.29350459575653076,1973-09-26
0.29873403906822205,1973-09-27
0.30919310450553894,1973-09-28
0.3181592524051666,1973-10-01
0.3201311528682709,1973-10-02
0.3201311528682709,1973-10-03
0.3148723542690277,1973-10-04
0.3148723542690277,1973-10-05
0.3201311528682709,1973-10-08
0.3253903388977051,1973-10-09
0.3234180510044098,1973-10-10
0.3253903388977051,1973-10-11
0.3221033811569214,1973-10-12
0.3148723542690277,1973-10-15
0.3181592524051666,1973-10-16
0.3161870539188385,1973-10-17
0.3148723542690277,1973-10-18
0.3221033811569214,1973-10-19
0.3201311528682709,1973-10-22
0.3161870539188385,1973-10-23
0.3148723542690277,1973-10-24
0.3181592524051666,1973-10-25
0.3201311528682709,1973-10-26
0.3234180510044098,1973-10-29
0.3181592524051666,1973-10-30
0.3148723542690277,1973-10-31
0.3129001259803772,1973-11-01
0.3148723542690277,1973-11-02
0.3109285235404968,1973-11-05
0.304354727268219,1973-11-06
0.3056696355342865,1973-11-07
0.30764150619506836,1973-11-08
0.304354727268219,1973-11-09
0.3056696355342865,1973-11-12
0.30764150619506836,1973-11-13
0.3056696355342865,1973-11-14
0.304354727268219,1973-11-15
0.2918649911880493,1973-11-16
0.28134727478027344,1973-11-19
0.2826620936393738,1973-11-20
0.2931799590587616,1973-11-21
0.2866060733795166,1973-11-23
0.28134727478027344,1973-11-26
0.28134727478027344,1973-11-27
0.28134727478027344,1973-11-28
0.28134727478027344,1973-11-29
0.2793754041194916,1973-11-30
0.2774033546447754,1973-12-03
0.2793754041194916,1973-12-04
0.27411648631095886,1973-12-05
0.27411648631095886,1973-12-06
0.27411648631095886,1973-12-07
0.2708297371864319,1973-12-10
0.25439581274986267,1973-12-11
0.23336048424243927,1973-12-12
0.2386193573474884,1973-12-13
0.24190601706504822,1973-12-14
0.2458503097295761,1973-12-17
0.25110918283462524,1973-12-18
0.2583400309085846,1973-12-19
0.24782228469848633,1973-12-20
0.2386193573474884,1973-12-21
0.23138847947120667,1973-12-24
0.2386193573474884,1973-12-26
0.24190601706504822,1973-12-27
0.24034355580806732,1973-12-28
0.24564044177532196,1973-12-31
0.24762676656246185,1974-01-02
0.25093716382980347,1974-01-03
0.24564044177532196,1974-01-04
0.23504677414894104,1974-01-07
0.23306035995483398,1974-01-08
0.21915623545646667,1974-01-09
0.22246673703193665,1974-01-10
0.22246673703193665,1974-01-11
0.22246673703193665,1974-01-14
0.2244531214237213,1974-01-15
0.22776345908641815,1974-01-16
0.23835717141628265,1974-01-17
0.23835717141628265,1974-01-18
0.23835717141628265,1974-01-21
0.24034355580806732,1974-01-22
0.24564044177532196,1974-01-23
0.24961291253566742,1974-01-24
0.2549096345901489,1974-01-25
0.24961291253566742,1974-01-28
0.24961291253566742,1974-01-29
0.2549096345901489,1974-01-30
0.25093716382980347,1974-01-31
0.24762676656246185,1974-02-01
0.24034355580806732,1974-02-04
0.2423298954963684,1974-02-05
0.24034355580806732,1974-02-06
0.24034355580806732,1974-02-07
0.23835717141628265,1974-02-08
0.23306035995483398,1974-02-11
0.23703308403491974,1974-02-12
0.23835717141628265,1974-02-13
0.24034355580806732,1974-02-14
0.24564044177532196,1974-02-15
0.24564044177532196,1974-02-19
0.24034355580806732,1974-02-20
0.24034355580806732,1974-02-21
0.24365410208702087,1974-02-22
0.23835717141628265,1974-02-25
0.23504677414894104,1974-02-26
0.24034355580806732,1974-02-27
0.24564044177532196,1974-02-28
0.24365410208702087,1974-03-01
0.24564044177532196,1974-03-04
0.2549096345901489,1974-03-05
0.2549096345901489,1974-03-06
0.25093716382980347,1974-03-07
0.2529236674308777,1974-03-08
0.26153087615966797,1974-03-11
0.26881420612335205,1974-03-12
0.2668277621269226,1974-03-13
0.2668277621269226,1974-03-14
0.27080026268959045,1974-03-15
0.26881420612335205,1974-03-18
0.2655034065246582,1974-03-19
0.2655034065246582,1974-03-20
0.2635173797607422,1974-03-21
0.2635173797607422,1974-03-22
0.2668277621269226,1974-03-25
0.26881420612335205,1974-03-26
0.26153087615966797,1974-03-27
0.26222464442253113,1974-03-28
0.25688669085502625,1974-03-29
0.2548852860927582,1974-04-01
0.25688669085502625,1974-04-02
0.2495473027229309,1974-04-03
0.2515488266944885,1974-04-04
0.25288334488868713,1974-04-05
0.25288334488868713,1974-04-08
0.258221298456192,1974-04-09
0.25688669085502625,1974-04-10
0.25688669085502625,1974-04-11
0.25288334488868713,1974-04-15
0.25688669085502625,1974-04-16
0.2548852860927582,1974-04-17
0.25688669085502625,1974-04-18
0.2548852860927582,1974-04-19
0.25288334488868713,1974-04-22
0.2495473027229309,1974-04-23
0.2495473027229309,1974-04-24
0.2495473027229309,1974-04-25
0.24754548072814941,1974-04-26
0.24754548072814941,1974-04-29
0.25288334488868713,1974-04-30
0.258221298456192,1974-05-01
0.26222464442253113,1974-05-02
0.26355916261672974,1974-05-03
0.26222464442253113,1974-05-06
0.2602230906486511,1974-05-07
0.25688669085502625,1974-05-08
0.26222464442253113,1974-05-09
0.2675625681877136,1974-05-10
0.2675625681877136,1974-05-13
0.26556116342544556,1974-05-14
0.26556116342544556,1974-05-15
0.26222464442253113,1974-05-16
0.2602230906486511,1974-05-17
0.26222464442253113,1974-05-20
0.2675625681877136,1974-05-21
0.26222464442253113,1974-05-22
0.26222464442253113,1974-05-23
0.2675625681877136,1974-05-24
0.2675625681877136,1974-05-28
0.2675625681877136,1974-05-29
0.2675625681877136,1974-05-30
0.2675625681877136,1974-05-31
0.2675625681877136,1974-06-03
0.27623680233955383,1974-06-04
0.2782384157180786,1974-06-05
0.2909158766269684,1974-06-06
0.29758837819099426,1974-06-07
0.2995903789997101,1974-06-10
0.29425233602523804,1974-06-11
0.29425233602523804,1974-06-12
0.2962537109851837,1974-06-13
0.292250394821167,1974-06-14
0.28691232204437256,1974-06-17
0.2889144718647003,1974-06-18
0.2855778932571411,1974-06-19
0.28357625007629395,1974-06-20
0.2729005217552185,1974-06-21
0.2782384157180786,1974-06-24
0.2855778932571411,1974-06-25
0.28357625007629395,1974-06-26
0.2782384157180786,1974-06-27
0.27692094445228577,1974-06-28
0.2782652974128723,1974-07-01
0.27692094445228577,1974-07-02
0.27692094445228577,1974-07-03
0.2749045491218567,1974-07-05
0.26549461483955383,1974-07-08
0.267511248588562,1974-07-09
0.26549461483955383,1974-07-10
0.25877317786216736,1974-07-11
0.2695273756980896,1974-07-12
0.28028181195259094,1974-07-15
0.27692094445228577,1974-07-16
0.28229814767837524,1974-07-17
0.28565895557403564,1974-07-18
0.28028181195259094,1974-07-19
0.2782652974128723,1974-07-22
0.28028181195259094,1974-07-23
0.2728884518146515,1974-07-24
0.2695273756980896,1974-07-25
0.2641504108905792,1974-07-26
0.26213398575782776,1974-07-29
0.2641504108905792,1974-07-30
0.2567569613456726,1974-07-31
0.24734680354595184,1974-08-01
0.2386092096567154,1974-08-02
0.2386092096567154,1974-08-05
0.24734680354595184,1974-08-06
0.2567569613456726,1974-08-07
0.25474056601524353,1974-08-08
0.25339609384536743,1974-08-09
0.24196961522102356,1974-08-12
0.2386092096567154,1974-08-13
0.23323209583759308,1974-08-14
0.2386092096567154,1974-08-15
0.23323209583759308,1974-08-16
0.23323209583759308,1974-08-19
0.23323209583759308,1974-08-20
0.22987152636051178,1974-08-21
0.2244943529367447,1974-08-22
0.2224777787923813,1974-08-23
0.2224777787923813,1974-08-26
0.21306803822517395,1974-08-27
0.2184450328350067,1974-08-28
0.21710070967674255,1974-08-29
0.22785504162311554,1974-08-30
0.22785504162311554,1974-09-03
0.2244943529367447,1974-09-04
0.22987152636051178,1974-09-05
0.22785504162311554,1974-09-06
0.2244943529367447,1974-09-09
0.22046133875846863,1974-09-10
0.2184450328350067,1974-09-11
0.21172372996807098,1974-09-12
0.2023136168718338,1974-09-13
0.1989530622959137,1974-09-16
0.20096953213214874,1974-09-17
0.2023136168718338,1974-09-18
0.2063465714454651,1974-09-19
0.20769084990024567,1974-09-20
0.2063465714454651,1974-09-23
0.2023136168718338,1974-09-24
0.20096953213214874,1974-09-25
0.19492021203041077,1974-09-26
0.18618224561214447,1974-09-27
0.17737463116645813,1974-09-30
0.1719377487897873,1974-10-01
0.1739768087863922,1974-10-02
0.1719377487897873,1974-10-03
0.1719377487897873,1974-10-04
0.17737463116645813,1974-10-07
0.17737463116645813,1974-10-08
0.18620939552783966,1974-10-09
0.20319949090480804,1974-10-10
0.21203409135341644,1974-10-11
0.2229076325893402,1974-10-14
0.2174709439277649,1974-10-15
0.21203409135341644,1974-10-16
0.2229076325893402,1974-10-17
0.23582008481025696,1974-10-18
0.23785869777202606,1974-10-21
0.23242227733135223,1974-10-22
0.2174709439277649,1974-10-23
0.21543219685554504,1974-10-24
0.22086896002292633,1974-10-25
0.23038338124752045,1974-10-28
0.24125689268112183,1974-10-29
0.252130389213562,1974-10-30
0.252130389213562,1974-10-31
0.2575671672821045,1974-11-01
0.2541692852973938,1974-11-04
0.2575671672821045,1974-11-05
0.26708146929740906,1974-11-06
0.26708146929740906,1974-11-07
0.27047955989837646,1974-11-08
0.26708146929740906,1974-11-11
0.2630039155483246,1974-11-12
0.261644572019577,1974-11-13
0.2650426924228668,1974-11-14
0.261644572019577,1974-11-15
0.2466934621334076,1974-11-18
0.2432955503463745,1974-11-19
0.2466934621334076,1974-11-20
0.2541692852973938,1974-11-21
0.261644572019577,1974-11-22
0.2630039155483246,1974-11-25
0.2738773822784424,1974-11-26
0.26708146929740906,1974-11-27
0.27047955989837646,1974-11-29
0.2562078833580017,1974-12-02
0.24465450644493103,1974-12-03
0.252130389213562,1974-12-04
0.2541692852973938,1974-12-05
0.2432955503463745,1974-12-06
0.24873226881027222,1974-12-09
0.261644572019577,1974-12-10
0.2650426924228668,1974-12-11
0.27047955989837646,1974-12-12
0.2596060335636139,1974-12-13
0.261644572019577,1974-12-16
0.261644572019577,1974-12-17
0.2684405744075775,1974-12-18
0.261644572019577,1974-12-19
0.261644572019577,1974-12-20
0.2650426924228668,1974-12-23
0.2684405744075775,1974-12-24
0.26708146929740906,1974-12-26
0.2691633403301239,1974-12-27
0.2691633403301239,1974-12-30
0.2746426463127136,1974-12-31
0.28012168407440186,1975-01-02
0.2856009304523468,1975-01-03
0.2890254259109497,1975-01-06
0.28217652440071106,1975-01-07
0.2746426463127136,1975-01-08
0.2705329656600952,1975-01-09
0.2760123610496521,1975-01-10
0.2705329656600952,1975-01-13
0.26162970066070557,1975-01-14
0.26162970066070557,1975-01-15
0.26162970066070557,1975-01-16
0.2595749497413635,1975-01-17
0.2582050859928131,1975-01-20
0.2582050859928131,1975-01-21
0.2582050859928131,1975-01-22
0.26162970066070557,1975-01-23
0.26710909605026245,1975-01-24
0.2746426463127136,1975-01-27
0.2835462689399719,1975-01-28
0.29861393570899963,1975-01-29
0.2965591251850128,1975-01-30
0.3075177073478699,1975-01-31
0.3129968047142029,1975-02-03
0.3129968047142029,1975-02-04
0.3171060383319855,1975-02-05
0.32053056359291077,1975-02-06
0.32053056359291077,1975-02-07
0.3150513172149658,1975-02-10
0.31162694096565247,1975-02-11
0.32053056359291077,1975-02-12
0.32943427562713623,1975-02-13
0.33696794509887695,1975-02-14
0.3314887285232544,1975-02-18
0.32806429266929626,1975-02-19
0.32806429266929626,1975-02-20
0.32943427562713623,1975-02-21
0.32806429266929626,1975-02-24
0.3171060383319855,1975-02-25
0.3171060383319855,1975-02-26
0.32258525490760803,1975-02-27
0.32806429266929626,1975-02-28
0.32806429266929626,1975-03-03
0.3335433900356293,1975-03-04
0.3335433900356293,1975-03-05
0.3390227258205414,1975-03-06
0.34107738733291626,1975-03-07
0.34107738733291626,1975-03-10
0.3390227258205414,1975-03-11
0.33696794509887695,1975-03-12
0.3390227258205414,1975-03-13
0.34244707226753235,1975-03-14
0.3499808609485626,1975-03-17
0.32806429266929626,1975-03-18
0.32258525490760803,1975-03-19
0.3150513172149658,1975-03-20
0.3171060383319855,1975-03-21
0.3129968047142029,1975-03-24
0.32258525490760803,1975-03-25
0.32395511865615845,1975-03-26
0.32806429266929626,1975-03-27
0.3247547149658203,1975-03-31
0.3192386329174042,1975-04-01
0.32061776518821716,1975-04-02
0.3247547149658203,1975-04-03
0.3192386329174042,1975-04-04
0.3137226700782776,1975-04-07
0.3137226700782776,1975-04-08
0.3095858693122864,1975-04-09
0.3192386329174042,1975-04-10
0.3192386329174042,1975-04-11
0.32613375782966614,1975-04-14
0.32268616557121277,1975-04-15
0.3247547149658203,1975-04-16
0.33027076721191406,1975-04-17
0.33027076721191406,1975-04-18
0.33027076721191406,1975-04-21
0.3316498100757599,1975-04-22
0.33027076721191406,1975-04-23
0.32268616557121277,1975-04-24
0.32061776518821716,1975-04-25
0.32061776518821716,1975-04-28
0.3137226700782776,1975-04-29
0.32268616557121277,1975-04-30
0.3282020688056946,1975-05-01
0.3357866406440735,1975-05-02
0.34681880474090576,1975-05-05
0.34130266308784485,1975-05-06
0.34130266308784485,1975-05-07
0.33923423290252686,1975-05-08
0.34337127208709717,1975-05-09
0.35026612877845764,1975-05-12
0.35440322756767273,1975-05-13
0.3578508496284485,1975-05-14
0.35440322756767273,1975-05-15
0.34681880474090576,1975-05-16
0.34681880474090576,1975-05-19
0.34681880474090576,1975-05-20
0.34681880474090576,1975-05-21
0.3447502851486206,1975-05-22
0.3523346483707428,1975-05-23
0.35026612877845764,1975-05-27
0.3523346483707428,1975-05-28
0.3523346483707428,1975-05-29
0.3523346483707428,1975-05-30
0.35440322756767273,1975-06-02
0.3599191904067993,1975-06-03
0.3709511160850525,1975-06-04
0.36543548107147217,1975-06-05
0.3688826560974121,1975-06-06
0.3675036132335663,1975-06-09
0.36336690187454224,1975-06-10
0.3599191904067993,1975-06-11
0.35578250885009766,1975-06-12
0.3578508496284485,1975-06-13
0.3599191904067993,1975-06-16
0.3599191904067993,1975-06-17
0.35578250885009766,1975-06-18
0.3578508496284485,1975-06-19
0.36336690187454224,1975-06-20
0.3688826560974121,1975-06-23
0.37646737694740295,1975-06-24
0.3730196952819824,1975-06-25
0.37646737694740295,1975-06-26
0.3752186894416809,1975-06-27
0.38215458393096924,1975-06-30
0.3807675242424011,1975-07-01
0.37660589814186096,1975-07-02
0.37660589814186096,1975-07-03
0.3752186894416809,1975-07-07
0.3731379806995392,1975-07-08
0.37660589814186096,1975-07-09
0.3752186894416809,1975-07-10
0.3752186894416809,1975-07-11
0.3752186894416809,1975-07-14
0.3731379806995392,1975-07-15
0.3710572123527527,1975-07-16
0.36967024207115173,1975-07-17
0.3731379806995392,1975-07-18
0.36967024207115173,1975-07-21
0.36204099655151367,1975-07-22
0.34886354207992554,1975-07-23
0.3523309528827667,1975-07-24
0.34886354207992554,1975-07-25
0.35094398260116577,1975-07-28
0.34886354207992554,1975-07-29
0.354411780834198,1975-07-30
0.35094398260116577,1975-07-31
0.34123408794403076,1975-08-01
0.3322177529335022,1975-08-04
0.3211205303668976,1975-08-05
0.3245885968208313,1975-08-06
0.32666927576065063,1975-08-07
0.3211205303668976,1975-08-08
0.3211205303668976,1975-08-11
0.31557220220565796,1975-08-12
0.30933016538619995,1975-08-13
0.3079428970813751,1975-08-14
0.311411052942276,1975-08-15
0.311411052942276,1975-08-18
0.3058623671531677,1975-08-19
0.29129743576049805,1975-08-20
0.29823294281959534,1975-08-21
0.31349143385887146,1975-08-22
0.32666927576065063,1975-08-25
0.3211205303668976,1975-08-26
0.32250815629959106,1975-08-27
0.337766170501709,1975-08-28
0.3322177529335022,1975-08-29
0.3245885968208313,1975-09-02
0.3322177529335022,1975-09-03
0.3398468494415283,1975-09-04
0.33568570017814636,1975-09-05
0.337766170501709,1975-09-08
0.32666927576065063,1975-09-09
0.31557220220565796,1975-09-10
0.31349143385887146,1975-09-11
0.311411052942276,1975-09-12
0.311411052942276,1975-09-15
0.3058623671531677,1975-09-16
0.3079428970813751,1975-09-17
0.3190400004386902,1975-09-18
0.3322177529335022,1975-09-19
0.3322177529335022,1975-09-22
0.337766170501709,1975-09-23
0.337766170501709,1975-09-24
0.34123408794403076,1975-09-25
0.34331488609313965,1975-09-26
0.33996376395225525,1975-09-29
0.3343792259693146,1975-09-30
0.33996376395225525,1975-10-01
0.34205836057662964,1975-10-02
0.36020833253860474,1975-10-03
0.36439669132232666,1975-10-06
0.3588120639324188,1975-10-07
0.3623024523258209,1975-10-08
0.36579328775405884,1975-10-09
0.3699814975261688,1975-10-10
0.37766027450561523,1975-10-13
0.3720755875110626,1975-10-14
0.3755660355091095,1975-10-15
0.3811507523059845,1975-10-16
0.37905630469322205,1975-10-17
0.37905630469322205,1975-10-20
0.3867351710796356,1975-10-21
0.3832450807094574,1975-10-22
0.3888295590877533,1975-10-23
0.36788704991340637,1975-10-24
0.37347161769866943,1975-10-27
0.3755660355091095,1975-10-28
0.3623024523258209,1975-10-29
0.3720755875110626,1975-10-30
0.3720755875110626,1975-10-31
0.3699814975261688,1975-11-03
0.37766027450561523,1975-11-04
0.3867351710796356,1975-11-05
0.3902257978916168,1975-11-06
0.3832450807094574,1975-11-07
0.3846410810947418,1975-11-10
0.3867351710796356,1975-11-11
0.392319917678833,1975-11-12
0.392319917678833,1975-11-13
0.3888295590877533,1975-11-14
0.3944142460823059,1975-11-17
0.39999884366989136,1975-11-18
0.39999884366989136,1975-11-19
0.39999884366989136,1975-11-20
