NDAQ,Date
10.965025901794434,2006-02-01
10.937532424926758,2006-02-02
11.003521919250488,2006-02-03
11.666154861450195,2006-02-06
11.220727920532227,2006-02-07
11.253725051879883,2006-02-08
11.072259902954102,2006-02-09
11.05576229095459,2006-02-10
10.833048820495605,2006-02-13
10.833048820495605,2006-02-14
10.879794120788574,2006-02-15
10.984272956848145,2006-02-16
10.945782661437988,2006-02-17
10.929281234741211,2006-02-21
10.945782661437988,2006-02-22
10.943031311035156,2006-02-23
11.283970832824707,2006-02-24
11.468181610107422,2006-02-27
11.138246536254883,2006-02-28
11.132747650146484,2006-03-01
10.998022079467773,2006-03-02
11.187738418579102,2006-03-03
10.98702335357666,2006-03-06
10.522355079650879,2006-03-07
10.602091789245605,2006-03-08
10.860548973083496,2006-03-09
11.976847648620605,2006-03-10
11.905356407165527,2006-03-13
11.894357681274414,2006-03-14
12.309535026550293,2006-03-15
12.169309616088867,2006-03-16
12.037331581115723,2006-03-17
12.119820594787598,2006-03-20
11.919103622436523,2006-03-21
11.539671897888184,2006-03-22
11.325213432312012,2006-03-23
11.15199089050293,2006-03-24
11.424193382263184,2006-03-27
11.410447120666504,2006-03-28
11.506680488586426,2006-03-29
11.028264045715332,2006-03-30
11.009018898010254,2006-03-31
10.866044998168945,2006-04-03
10.896289825439453,2006-04-04
11.022767066955566,2006-04-05
11.294968605041504,2006-04-06
11.31421184539795,2006-04-07
11.37470531463623,2006-04-10
11.231728553771973,2006-04-11
11.608410835266113,2006-04-12
11.613909721374512,2006-04-13
11.831121444702148,2006-04-17
12.037331581115723,2006-04-18
12.040085792541504,2006-04-19
11.613909721374512,2006-04-20
11.327961921691895,2006-04-21
10.91553783416748,2006-04-24
10.65433406829834,2006-04-25
10.676329612731934,2006-04-26
10.2721529006958,2006-04-27
10.288650512695312,2006-04-28
9.69750690460205,2006-05-01
9.856976509094238,2006-05-02
9.788243293762207,2006-05-03
9.763497352600098,2006-05-04
10.107182502746582,2006-05-05
10.635088920593262,2006-05-08
10.54160213470459,2006-05-09
10.503111839294434,2006-05-10
10.112682342529297,2006-05-11
9.917464256286621,2006-05-12
9.72499942779541,2006-05-15
10.162172317504883,2006-05-16
9.532539367675781,2006-05-17
8.790165901184082,2006-05-18
9.087112426757812,2006-05-19
8.633444786071777,2006-05-22
8.303504943847656,2006-05-23
7.904828071594238,2006-05-24
8.322757720947266,2006-05-25
8.773673057556152,2006-05-26
8.424484252929688,2006-05-30
8.369491577148438,2006-05-31
8.278762817382812,2006-06-01
8.256762504577637,2006-06-02
8.00381088256836,2006-06-05
7.728857040405273,2006-06-06
7.50889778137207,2006-06-07
7.343928813934326,2006-06-08
7.536393642425537,2006-06-09
6.953499794006348,2006-06-12
6.675796985626221,2006-06-13
6.9095048904418945,2006-06-14
7.467656135559082,2006-06-15
7.376922130584717,2006-06-16
7.104718208312988,2006-06-19
7.280689716339111,2006-06-20
7.594132423400879,2006-06-21
7.59138298034668,2006-06-22
7.459409236907959,2006-06-23
7.748106479644775,2006-06-26
7.324681758880615,2006-06-27
7.189955711364746,2006-06-28
7.770102024078369,2006-06-29
8.221017837524414,2006-06-30
8.105542182922363,2006-07-03
8.179779052734375,2006-07-05
8.01205825805664,2006-07-06
7.734358787536621,2006-07-07
7.7975969314575195,2006-07-10
7.918575763702393,2006-07-11
7.767352104187012,2006-07-12
7.349429607391357,2006-07-13
7.214702129364014,2006-07-14
7.220200061798096,2006-07-17
7.195456027984619,2006-07-18
7.5886335372924805,2006-07-19
7.594132423400879,2006-07-20
7.426414489746094,2006-07-21
7.671119689941406,2006-07-24
7.6766180992126465,2006-07-25
7.610632419586182,2006-07-26
7.720610618591309,2006-07-27
7.94606876373291,2006-07-28
7.602383136749268,2006-07-31
7.211952209472656,2006-08-01
7.255944728851318,2006-08-02
7.269690990447998,2006-08-03
7.401668071746826,2006-08-04
7.42366361618042,2006-08-07
7.275191783905029,2006-08-08
7.363174915313721,2006-08-09
7.426414489746094,2006-08-10
7.338430881500244,2006-08-11
7.453911304473877,2006-08-14
7.874583721160889,2006-08-15
8.045051574707031,2006-08-16
8.212775230407715,2006-08-17
8.100038528442383,2006-08-18
7.770102024078369,2006-08-21
7.770102024078369,2006-08-22
7.673870086669922,2006-08-23
7.519896030426025,2006-08-24
7.415416717529297,2006-08-25
7.38517427444458,2006-08-28
7.42366361618042,2006-08-29
7.55564022064209,2006-08-30
7.838841915130615,2006-08-31
7.789349555969238,2006-09-01
7.695864677429199,2006-09-05
7.7096123695373535,2006-09-06
7.918575763702393,2006-09-07
8.02305793762207,2006-09-08
7.767352104187012,2006-09-11
7.858089447021484,2006-09-12
8.086297035217285,2006-09-13
7.957067489624023,2006-09-14
8.064297676086426,2006-09-15
8.482224464416504,2006-09-18
8.663688659667969,2006-09-19
8.548212051391602,2006-09-20
8.468478202819824,2006-09-21
8.597702980041504,2006-09-22
8.429986000061035,2006-09-25
8.6141996383667,2006-09-26
8.446476936340332,2006-09-27
8.39149284362793,2006-09-28
8.314504623413086,2006-09-29
8.058802604675293,2006-10-02
8.111038208007812,2006-10-03
8.454729080200195,2006-10-04
8.724180221557617,2006-10-05
8.74617862701416,2006-10-06
8.935894012451172,2006-10-09
9.235589981079102,2006-10-10
9.131111145019531,2006-10-11
9.540781021118164,2006-10-12
9.615019798278809,2006-10-13
9.502287864685059,2006-10-16
9.62326717376709,2006-10-17
9.62326717376709,2006-10-18
9.95595645904541,2006-10-19
9.966954231262207,2006-10-20
10.151175498962402,2006-10-23
10.305147171020508,2006-10-24
10.17042064666748,2006-10-25
10.255656242370605,2006-10-26
10.096186637878418,2006-10-27
9.964205741882324,2006-10-30
9.823980331420898,2006-10-31
9.708502769470215,2006-11-01
9.774492263793945,2006-11-02
9.859728813171387,2006-11-03
10.145676612854004,2006-11-06
9.99720287322998,2006-11-07
9.983455657958984,2006-11-08
9.90096664428711,2006-11-09
10.390381813049316,2006-11-10
10.335390090942383,2006-11-13
10.65433406829834,2006-11-14
10.31064224243164,2006-11-15
10.030194282531738,2006-11-16
10.054940223693848,2006-11-17
10.368382453918457,2006-11-20
10.536104202270508,2006-11-21
11.22623062133789,2006-11-22
11.171238899230957,2006-11-24
10.998022079467773,2006-11-27
10.970523834228516,2006-11-28
10.830301284790039,2006-11-29
11.039264678955078,2006-11-30
10.261155128479004,2006-12-01
10.448125839233398,2006-12-04
10.511359214782715,2006-12-05
10.423379898071289,2006-12-06
10.021947860717773,2006-12-07
10.090682029724121,2006-12-08
9.980707168579102,2006-12-11
9.829483032226562,2006-12-12
9.87622356414795,2006-12-13
9.705754280090332,2006-12-14
9.774492263793945,2006-12-15
9.895469665527344,2006-12-18
9.362066268920898,2006-12-19
9.389559745788574,2006-12-20
9.04587459564209,2006-12-21
8.74617862701416,2006-12-22
8.534467697143555,2006-12-26
8.5509614944458,2006-12-27
8.60595703125,2006-12-28
8.465725898742676,2006-12-29
8.526216506958008,2007-01-03
8.768173217773438,2007-01-04
9.100860595703125,2007-01-05
9.3593168258667,2007-01-08
9.30157470703125,2007-01-09
9.700255393981934,2007-01-10
9.51878547668457,2007-01-11
9.428050994873047,2007-01-12
9.549034118652344,2007-01-16
9.746993064880371,2007-01-17
9.441801071166992,2007-01-18
9.50503921508789,2007-01-19
9.326319694519043,2007-01-22
9.213594436645508,2007-01-23
9.373062133789062,2007-01-24
9.36756706237793,2007-01-25
9.381311416625977,2007-01-26
9.271329879760742,2007-01-29
9.205344200134277,2007-01-30
9.348315238952637,2007-01-31
9.30157470703125,2007-02-01
9.221845626831055,2007-02-02
9.257586479187012,2007-02-05
9.414307594299316,2007-02-06
9.62326717376709,2007-02-07
9.95595645904541,2007-02-08
10.228161811828613,2007-02-09
9.650762557983398,2007-02-12
8.5509614944458,2007-02-13
8.688438415527344,2007-02-14
8.71318244934082,2007-02-15
8.886398315429688,2007-02-16
9.004629135131836,2007-02-20
9.106363296508789,2007-02-21
8.957886695861816,2007-02-22
8.883649826049805,2007-02-23
8.743428230285645,2007-02-26
8.331000328063965,2007-02-27
8.22927188873291,2007-02-28
8.056050300598145,2007-03-01
7.767352104187012,2007-03-02
7.5638885498046875,2007-03-05
7.877335548400879,2007-03-06
7.695864677429199,2007-03-07
7.844338417053223,2007-03-08
7.852590084075928,2007-03-09
7.833341598510742,2007-03-12
7.607880592346191,2007-03-13
7.561141014099121,2007-03-14
7.59963321685791,2007-03-15
7.6463775634765625,2007-03-16
7.830591678619385,2007-03-19
7.792100429534912,2007-03-20
8.001060485839844,2007-03-21
8.144033432006836,2007-03-22
8.042303085327148,2007-03-23
8.111038208007812,2007-03-26
8.127537727355957,2007-03-27
8.03680419921875,2007-03-28
8.108292579650879,2007-03-29
8.086297035217285,2007-03-30
8.133038520812988,2007-04-02
8.16053295135498,2007-04-03
8.138535499572754,2007-04-04
8.157783508300781,2007-04-05
8.124789237976074,2007-04-09
8.146784782409668,2007-04-10
8.083545684814453,2007-04-11
8.135785102844238,2007-04-12
8.586706161499023,2007-04-13
8.649946212768555,2007-04-16
8.641695976257324,2007-04-17
8.594954490661621,2007-04-18
8.57845687866211,2007-04-19
8.836908340454102,2007-04-20
9.087112426757812,2007-04-23
9.111862182617188,2007-04-24
9.243837356567383,2007-04-25
9.164101600646973,2007-04-26
9.03487491607666,2007-04-27
8.952386856079102,2007-04-30
9.16960334777832,2007-05-01
9.166851043701172,2007-05-02
8.996384620666504,2007-05-03
9.0128812789917,2007-05-04
8.930397033691406,2007-05-07
8.801162719726562,2007-05-08
8.820411682128906,2007-05-09
8.669189453125,2007-05-10
8.6664400100708,2007-05-11
8.743428230285645,2007-05-14
8.583958625793457,2007-05-15
8.652694702148438,2007-05-16
8.660941123962402,2007-05-17
8.622448921203613,2007-05-18
8.858903884887695,2007-05-21
9.133855819702148,2007-05-22
9.125609397888184,2007-05-23
9.342819213867188,2007-05-24
9.029376029968262,2007-05-25
8.85065746307373,2007-05-29
9.315323829650879,2007-05-30
9.150354385375977,2007-05-31
9.131111145019531,2007-06-01
9.342819213867188,2007-06-04
9.279581069946289,2007-06-05
9.073369979858398,2007-06-06
8.96613597869873,2007-06-07
8.993633270263672,2007-06-08
8.92489242553711,2007-06-11
8.878150939941406,2007-06-12
8.787413597106934,2007-06-13
8.770920753479004,2007-06-14
8.691186904907227,2007-06-15
8.523465156555176,2007-06-18
8.443734169006348,2007-06-19
8.402487754821777,2007-06-20
8.317253112792969,2007-06-21
8.218270301818848,2007-06-22
8.218270301818848,2007-06-25
8.138535499572754,2007-06-26
8.102791786193848,2007-06-27
8.16327953338623,2007-06-28
8.168779373168945,2007-06-29
8.111038208007812,2007-07-02
8.155034065246582,2007-07-03
8.347497940063477,2007-07-05
8.561957359313965,2007-07-06
8.75992202758789,2007-07-09
8.814919471740723,2007-07-10
8.781919479370117,2007-07-11
8.787413597106934,2007-07-12
8.660941123962402,2007-07-13
8.806666374206543,2007-07-16
8.90014934539795,2007-07-17
8.872654914855957,2007-07-18
9.318073272705078,2007-07-19
9.293329238891602,2007-07-20
9.210843086242676,2007-07-23
8.891901016235352,2007-07-24
9.00187873840332,2007-07-25
8.559208869934082,2007-07-26
8.572962760925293,2007-07-27
8.495973587036133,2007-07-30
8.460229873657227,2007-07-31
8.418986320495605,2007-08-01
8.561957359313965,2007-08-02
8.421737670898438,2007-08-03
8.471224784851074,2007-08-06
8.633444786071777,2007-08-07
8.655442237854004,2007-08-08
8.952386856079102,2007-08-09
8.751672744750977,2007-08-10
9.056869506835938,2007-08-13
8.941391944885254,2007-08-14
8.515217781066895,2007-08-15
8.15228271484375,2007-08-16
8.729680061340332,2007-08-17
8.6664400100708,2007-08-20
8.53171443939209,2007-08-21
8.638943672180176,2007-08-22
8.427233695983887,2007-08-23
8.636195182800293,2007-08-24
8.801162719726562,2007-08-27
8.765424728393555,2007-08-28
8.897397994995117,2007-08-29
8.801162719726562,2007-08-30
8.97988510131836,2007-08-31
9.06787109375,2007-09-04
9.131111145019531,2007-09-05
9.040374755859375,2007-09-06
8.963385581970215,2007-09-07
9.100860595703125,2007-09-10
9.224593162536621,2007-09-11
9.466548919677734,2007-09-12
9.612272262573242,2007-09-13
9.598525047302246,2007-09-14
9.46104621887207,2007-09-17
9.768993377685547,2007-09-18
9.903718948364258,2007-09-19
10.038445472717285,2007-09-20
9.788243293762207,2007-09-21
9.862475395202637,2007-09-24
9.969704627990723,2007-09-25
10.291399002075195,2007-09-26
10.365636825561523,2007-09-27
10.360136032104492,2007-09-28
10.602091789245605,2007-10-01
10.65433406829834,2007-10-02
10.78080940246582,2007-10-03
10.742315292358398,2007-10-04
11.135499000549316,2007-10-05
11.209733009338379,2007-10-08
11.558920860290527,2007-10-09
11.76513385772705,2007-10-10
11.446192741394043,2007-10-11
11.292217254638672,2007-10-12
11.097002029418945,2007-10-15
11.05301570892334,2007-10-16
11.149243354797363,2007-10-17
11.028264045715332,2007-10-18
10.998022079467773,2007-10-19
11.39120101928711,2007-10-22
11.569918632507324,2007-10-23
11.685397148132324,2007-10-24
12.007088661193848,2007-10-25
12.185808181762695,2007-10-26
12.705461502075195,2007-10-29
12.669721603393555,2007-10-30
12.840189933776855,2007-10-31
12.534994125366211,2007-11-01
12.87043285369873,2007-11-02
13.128889083862305,2007-11-05
13.420336723327637,2007-11-06
12.980414390563965,2007-11-07
12.48275089263916,2007-11-08
11.33896255493164,2007-11-09
11.168490409851074,2007-11-12
11.649652481079102,2007-11-13
11.685397148132324,2007-11-14
11.440690994262695,2007-11-15
11.531423568725586,2007-11-16
11.54792594909668,2007-11-19
11.822874069213867,2007-11-20
11.919103622436523,2007-11-21
11.99609088897705,2007-11-23
11.932855606079102,2007-11-26
11.7101411819458,2007-11-27
11.932855606079102,2007-11-28
11.965847969055176,2007-11-29
11.921853065490723,2007-11-30
11.963098526000977,2007-12-03
11.888860702514648,2007-12-04
12.06757926940918,2007-12-05
12.150064468383789,2007-12-06
12.59273624420166,2007-12-07
13.109642028808594,2007-12-10
12.578988075256348,2007-12-11
12.477255821228027,2007-12-12
12.837438583374023,2007-12-13
12.853937149047852,2007-12-14
12.875930786132812,2007-12-17
12.534994125366211,2007-12-18
12.785201072692871,2007-12-19
13.131636619567871,2007-12-20
13.390089988708496,2007-12-21
13.469828605651855,2007-12-24
13.747525215148926,2007-12-26
13.365346908569336,2007-12-27
13.505569458007812,2007-12-28
13.60730266571045,2007-12-31
13.260863304138184,2008-01-02
13.013409614562988,2008-01-03
12.273791313171387,2008-01-04
12.529497146606445,2008-01-07
11.965847969055176,2008-01-08
12.312285423278809,2008-01-09
12.653227806091309,2008-01-10
12.67521858215332,2008-01-11
12.798945426940918,2008-01-14
12.147315979003906,2008-01-15
11.234478950500488,2008-01-16
10.382134437561035,2008-01-17
10.296896934509277,2008-01-18
11.006268501281738,2008-01-22
11.410447120666504,2008-01-23
12.081328392028809,2008-01-24
11.817376136779785,2008-01-25
12.117071151733398,2008-01-28
12.507500648498535,2008-01-29
12.276544570922852,2008-01-30
12.72196102142334,2008-01-31
12.600983619689941,2008-02-01
12.556990623474121,2008-02-04
11.556174278259277,2008-02-05
11.042012214660645,2008-02-06
11.020017623901367,2008-02-07
11.209733009338379,2008-02-08
11.303217887878418,2008-02-11
11.479185104370117,2008-02-12
11.605661392211914,2008-02-13
11.613909721374512,2008-02-14
11.402198791503906,2008-02-15
11.402198791503906,2008-02-19
10.750563621520996,2008-02-20
10.98702335357666,2008-02-21
11.108003616333008,2008-02-22
11.160243034362793,2008-02-25
11.300470352172852,2008-02-26
11.432442665100098,2008-02-27
11.787130355834961,2008-02-28
11.413195610046387,2008-02-29
11.072259902954102,2008-03-03
10.882538795471191,2008-03-04
11.097002029418945,2008-03-05
10.66533088684082,2008-03-06
10.390381813049316,2008-03-07
9.859728813171387,2008-03-10
10.74781608581543,2008-03-11
10.648835182189941,2008-03-12
11.12724781036377,2008-03-13
10.621338844299316,2008-03-14
9.914719581604004,2008-03-17
10.857797622680664,2008-03-18
10.420625686645508,2008-03-19
10.910037994384766,2008-03-20
11.371954917907715,2008-03-24
11.465435981750488,2008-03-25
11.457188606262207,2008-03-26
10.833048820495605,2008-03-27
10.66533088684082,2008-03-28
10.629587173461914,2008-03-31
11.294968605041504,2008-04-01
11.462690353393555,2008-04-02
11.369202613830566,2008-04-03
11.234478950500488,2008-04-04
11.140996932983398,2008-04-07
11.0777587890625,2008-04-08
10.813803672790527,2008-04-09
10.68732738494873,2008-04-10
10.489364624023438,2008-04-11
10.516858100891113,2008-04-14
10.618590354919434,2008-04-15
10.868792533874512,2008-04-16
11.327961921691895,2008-04-17
11.165741920471191,2008-04-18
10.910037994384766,2008-04-21
10.618590354919434,2008-04-22
10.274900436401367,2008-04-23
10.362884521484375,2008-04-24
10.131929397583008,2008-04-25
10.522355079650879,2008-04-28
10.448125839233398,2008-04-29
10.021947860717773,2008-04-30
10.302397727966309,2008-05-01
10.505859375,2008-05-02
10.450870513916016,2008-05-05
10.797306060791016,2008-05-06
10.89354133605957,2008-05-07
10.764315605163574,2008-05-08
10.533354759216309,2008-05-09
10.525105476379395,2008-05-12
10.368382453918457,2008-05-13
10.351887702941895,2008-05-14
10.445368766784668,2008-05-15
10.31064224243164,2008-05-16
9.972457885742188,2008-05-19
9.667261123657227,2008-05-20
9.073369979858398,2008-05-21
9.054120063781738,2008-05-22
9.243837356567383,2008-05-23
9.161351203918457,2008-05-27
9.345566749572754,2008-05-28
9.463796615600586,2008-05-29
9.631518363952637,2008-05-30
9.265832901000977,2008-06-02
9.15310287475586,2008-06-03
8.872654914855957,2008-06-04
9.114609718322754,2008-06-05
8.92489242553711,2008-06-06
8.834163665771484,2008-06-09
8.831412315368652,2008-06-10
8.680188179016113,2008-06-11
8.652694702148438,2008-06-12
8.880905151367188,2008-06-13
9.05961799621582,2008-06-16
8.798419952392578,2008-06-17
8.581204414367676,2008-06-18
8.633444786071777,2008-06-19
8.333747863769531,2008-06-20
8.058802604675293,2008-06-23
7.984563827514648,2008-06-24
8.37224292755127,2008-06-25
7.8553361892700195,2008-06-26
7.775600910186768,2008-06-27
7.299935340881348,2008-06-30
7.167957782745361,2008-07-01
7.000240802764893,2008-07-02
6.857264995574951,2008-07-03
6.708792209625244,2008-07-07
6.967247009277344,2008-07-08
6.634556770324707,2008-07-09
6.516327381134033,2008-07-10
6.689547061920166,2008-07-11
6.64555549621582,2008-07-14
6.684049129486084,2008-07-15
7.489655017852783,2008-07-16
7.594132423400879,2008-07-17
7.558389186859131,2008-07-18
7.1872076988220215,2008-07-21
8.042303085327148,2008-07-22
8.358498573303223,2008-07-23
7.635376930236816,2008-07-24
7.929576873779297,2008-07-25
7.363174915313721,2008-07-28
7.789349555969238,2008-07-29
7.731607437133789,2008-07-30
7.635376930236816,2008-07-31
7.478654861450195,2008-08-01
7.0799760818481445,2008-08-04
7.264194488525391,2008-08-05
8.493223190307617,2008-08-06
8.633444786071777,2008-08-07
9.274079322814941,2008-08-08
9.205344200134277,2008-08-11
8.823161125183105,2008-08-12
8.831412315368652,2008-08-13
9.3593168258667,2008-08-14
9.452800750732422,2008-08-15
8.801162719726562,2008-08-18
8.644444465637207,2008-08-19
8.845162391662598,2008-08-20
8.517967224121094,2008-08-21
8.765424728393555,2008-08-22
8.517967224121094,2008-08-25
8.583958625793457,2008-08-26
8.658191680908203,2008-08-27
9.120107650756836,2008-08-28
8.988130569458008,2008-08-29
9.131111145019531,2008-09-02
9.17234992980957,2008-09-03
8.704934120178223,2008-09-04
8.858903884887695,2008-09-05
9.183347702026367,2008-09-08
8.523465156555176,2008-09-09
8.471224784851074,2008-09-10
8.603203773498535,2008-09-11
8.592206954956055,2008-09-12
7.904828071594238,2008-09-15
7.833341598510742,2008-09-16
7.90757942199707,2008-09-17
9.08161735534668,2008-09-18
10.668082237243652,2008-09-19
9.285082817077637,2008-09-22
9.073369979858398,2008-09-23
8.622448921203613,2008-09-24
8.853403091430664,2008-09-25
8.963385581970215,2008-09-26
7.973567008972168,2008-09-29
8.40523910522461,2008-09-30
8.949639320373535,2008-10-01
8.663688659667969,2008-10-02
8.638943672180176,2008-10-03
8.102791786193848,2008-10-06
7.583134651184082,2008-10-07
7.42366361618042,2008-10-08
6.805025100708008,2008-10-09
7.112969398498535,2008-10-10
8.256762504577637,2008-10-13
8.336498260498047,2008-10-14
7.3549275398254395,2008-10-15
7.723360061645508,2008-10-16
8.520715713500977,2008-10-17
9.194344520568848,2008-10-20
9.098113059997559,2008-10-21
8.443734169006348,2008-10-22
8.278762817382812,2008-10-23
7.833341598510742,2008-10-24
7.308183670043945,2008-10-27
8.061546325683594,2008-10-28
8.402487754821777,2008-10-29
8.60870361328125,2008-10-30
8.92489242553711,2008-10-31
8.625199317932129,2008-11-03
9.15310287475586,2008-11-04
8.911147117614746,2008-11-05
7.852590084075928,2008-11-06
7.517148017883301,2008-11-07
7.19270658493042,2008-11-10
7.233948230743408,2008-11-11
6.475085258483887,2008-11-12
6.662051677703857,2008-11-13
6.021417140960693,2008-11-14
5.6447343826293945,2008-11-17
5.4027791023254395,2008-11-18
4.68515682220459,2008-11-19
4.333219528198242,2008-11-20
4.630166530609131,2008-11-21
5.188315391540527,2008-11-24
5.257055282592773,2008-11-25
5.927933692932129,2008-11-26
5.911437511444092,2008-11-28
5.169071674346924,2008-12-01
5.504508972167969,2008-12-02
5.622738361358643,2008-12-03
5.977426052093506,2008-12-04
6.420094966888428,2008-12-05
7.002990245819092,2008-12-08
6.986494064331055,2008-12-09
6.983744144439697,2008-12-10
6.543820381164551,2008-12-11
6.783028602600098,2008-12-12
6.406347751617432,2008-12-15
7.217451095581055,2008-12-16
6.893008232116699,2008-12-17
6.87651252746582,2008-12-18
6.747285842895508,2008-12-19
6.486082553863525,2008-12-22
6.332109451293945,2008-12-23
6.378850936889648,2008-12-24
6.400847911834717,2008-12-26
6.169889450073242,2008-12-29
6.499831199645996,2008-12-30
6.794027328491211,2008-12-31
7.184458255767822,2009-01-02
7.352177143096924,2009-01-05
7.099225044250488,2009-01-06
6.662051677703857,2009-01-07
6.169889450073242,2009-01-08
6.0489115715026855,2009-01-09
5.7877092361450195,2009-01-12
6.087404727935791,2009-01-13
5.70522403717041,2009-01-14
5.59799337387085,2009-01-15
5.820701599121094,2009-01-16
5.16632080078125,2009-01-20
5.817952632904053,2009-01-21
5.647484302520752,2009-01-22
6.0434136390686035,2009-01-23
5.881191730499268,2009-01-26
5.999418258666992,2009-01-27
6.494332790374756,2009-01-28
6.079155445098877,2009-01-29
5.999418258666992,2009-01-30
5.628236293792725,2009-02-02
5.892189979553223,2009-02-03
6.0709075927734375,2009-02-04
6.428343772888184,2009-02-05
6.8462700843811035,2009-02-06
6.4173455238342285,2009-02-09
6.095653533935547,2009-02-10
6.018665790557861,2009-02-11
6.062658309936523,2009-02-12
5.881191730499268,2009-02-13
5.504508972167969,2009-02-17
5.66672945022583,2009-02-18
5.5814971923828125,2009-02-19
5.691473960876465,2009-02-20
5.435772895812988,2009-02-23
5.806954860687256,2009-02-24
5.762963771820068,2009-02-25
6.01041841506958,2009-02-26
5.746466636657715,2009-02-27
5.460517883300781,2009-03-02
5.133326053619385,2009-03-03
5.485261917114258,2009-03-04
5.16632080078125,2009-03-05
5.3037943840026855,2009-03-06
5.435772895812988,2009-03-09
6.197383403778076,2009-03-10
6.4805827140808105,2009-03-11
6.579566478729248,2009-03-12
6.123147487640381,2009-03-13
5.793208122253418,2009-03-16
6.180886745452881,2009-03-17
6.194636821746826,2009-03-18
5.804205894470215,2009-03-19
5.801455497741699,2009-03-20
6.549321174621582,2009-03-23
5.801455497741699,2009-03-24
5.765711784362793,2009-03-25
5.707973003387451,2009-03-26
5.4440202713012695,2009-03-27
5.0453410148620605,2009-03-30
5.383531093597412,2009-03-31
5.210312843322754,2009-04-01
5.488014221191406,2009-04-02
5.859194755554199,2009-04-03
5.707973003387451,2009-04-06
5.4440202713012695,2009-04-07
5.608989715576172,2009-04-08
6.046163082122803,2009-04-09
6.194636821746826,2009-04-13
5.592494010925293,2009-04-14
5.394530773162842,2009-04-15
5.441269874572754,2009-04-16
5.4440202713012695,2009-04-17
4.971106052398682,2009-04-20
5.083834171295166,2009-04-21
5.042592525482178,2009-04-22
5.2075629234313965,2009-04-23
5.251556396484375,2009-04-24
5.147073745727539,2009-04-27
4.993100643157959,2009-04-28
5.1580705642700195,2009-04-29
5.287299156188965,2009-04-30
5.3230414390563965,2009-05-01
5.59799337387085,2009-05-04
5.52650785446167,2009-05-05
5.941680431365967,2009-05-06
5.510008811950684,2009-05-07
5.603492259979248,2009-05-08
5.306545734405518,2009-05-11
5.108579635620117,2009-05-12
4.847378730773926,2009-05-13
4.935362815856934,2009-05-14
4.916116237640381,2009-05-15
5.16632080078125,2009-05-18
4.9243645668029785,2009-05-19
4.907866954803467,2009-05-20
5.163572788238525,2009-05-21
5.331290245056152,2009-05-22
5.727219104766846,2009-05-26
5.501760959625244,2009-05-27
5.707973003387451,2009-05-28
5.804205894470215,2009-05-29
5.7189717292785645,2009-06-01
5.892189979553223,2009-06-02
5.826201438903809,2009-06-03
6.112149715423584,2009-06-04
6.0489115715026855,2009-06-05
5.889441013336182,2009-06-08
6.062658309936523,2009-06-09
5.999418258666992,2009-06-10
6.0489115715026855,2009-06-11
5.9801740646362305,2009-06-12
5.8097052574157715,2009-06-15
5.7987060546875,2009-06-16
5.61998987197876,2009-06-17
5.7299699783325195,2009-06-18
5.820701599121094,2009-06-19
5.460517883300781,2009-06-22
5.554001331329346,2009-06-23
5.707973003387451,2009-06-24
5.804205894470215,2009-06-25
5.815204620361328,2009-06-26
5.897688388824463,2009-06-29
5.859194755554199,2009-06-30
5.688726425170898,2009-07-01
5.62548828125,2009-07-02
5.477014541625977,2009-07-06
5.204813480377197,2009-07-07
5.224062442779541,2009-07-08
5.251556396484375,2009-07-09
5.202064514160156,2009-07-10
5.457769393920898,2009-07-13
5.367034912109375,2009-07-14
5.603492259979248,2009-07-15
5.52650785446167,2009-07-16
5.51550817489624,2009-07-17
5.5237555503845215,2009-07-20
5.358785152435303,2009-07-21
5.361534595489502,2009-07-22
5.636486530303955,2009-07-23
5.592494010925293,2009-07-24
5.586995601654053,2009-07-27
5.567749500274658,2009-07-28
5.65573263168335,2009-07-29
5.823452949523926,2009-07-30
5.8097052574157715,2009-07-31
5.9004387855529785,2009-08-03
5.881191730499268,2009-08-04
5.955427646636963,2009-08-05
6.0489115715026855,2009-08-06
6.288119316101074,2009-08-07
6.150643348693848,2009-08-10
6.021417140960693,2009-08-11
6.0654096603393555,2009-08-12
5.947178840637207,2009-08-13
5.842698097229004,2009-08-14
5.554001331329346,2009-08-17
5.639235496520996,2009-08-18
5.595241546630859,2009-08-19
5.636486530303955,2009-08-20
5.7299699783325195,2009-08-21
5.683226585388184,2009-08-24
5.8097052574157715,2009-08-25
5.801455497741699,2009-08-26
5.7987060546875,2009-08-27
5.867444038391113,2009-08-28
6.035163879394531,2009-08-31
5.7987060546875,2009-09-01
5.7877092361450195,2009-09-02
5.7987060546875,2009-09-03
5.724469184875488,2009-09-04
5.732717990875244,2009-09-08
5.727219104766846,2009-09-09
5.77396297454834,2009-09-10
5.738218784332275,2009-09-11
5.727219104766846,2009-09-14
5.908687591552734,2009-09-15
6.117650032043457,2009-09-16
6.205632209777832,2009-09-17
6.219381332397461,2009-09-18
6.057159900665283,2009-09-21
6.167140007019043,2009-09-22
6.03241491317749,2009-09-23
5.955427646636963,2009-09-24
5.853697299957275,2009-09-25
6.01041841506958,2009-09-28
5.867444038391113,2009-09-29
5.7877092361450195,2009-09-30
5.548501491546631,2009-10-01
5.430274486541748,2009-10-02
5.617239475250244,2009-10-05
5.586995601654053,2009-10-06
5.5567498207092285,2009-10-07
5.592494010925293,2009-10-08
5.608989715576172,2009-10-09
