SPGI,Date
0.22762906551361084,1974-05-16
0.22437739372253418,1974-05-17
0.22437739372253418,1974-05-20
0.221125528216362,1974-05-21
0.21787387132644653,1974-05-22
0.21462170779705048,1974-05-23
0.21787387132644653,1974-05-24
0.21462170779705048,1974-05-28
0.21136993169784546,1974-05-29
0.21136993169784546,1974-05-30
0.2081180363893509,1974-05-31
0.19836276769638062,1974-06-03
0.2081180363893509,1974-06-04
0.21136993169784546,1974-06-05
0.21462170779705048,1974-06-06
0.221125528216362,1974-06-07
0.22762906551361084,1974-06-10
0.22762906551361084,1974-06-11
0.22437739372253418,1974-06-12
0.221125528216362,1974-06-13
0.221125528216362,1974-06-14
0.21136993169784546,1974-06-17
0.21462170779705048,1974-06-18
0.2081180363893509,1974-06-19
0.2081180363893509,1974-06-20
0.2081180363893509,1974-06-21
0.20161443948745728,1974-06-24
0.20161443948745728,1974-06-25
0.20161443948745728,1974-06-26
0.20161443948745728,1974-06-27
0.2081180363893509,1974-06-28
0.2081180363893509,1974-07-01
0.20161443948745728,1974-07-02
0.19185896217823029,1974-07-03
0.1951107531785965,1974-07-05
0.19185896217823029,1974-07-08
0.1951107531785965,1974-07-09
0.18535539507865906,1974-07-10
0.18210335075855255,1974-07-11
0.18210335075855255,1974-07-12
0.19185896217823029,1974-07-15
0.19836276769638062,1974-07-16
0.20161443948745728,1974-07-17
0.20161443948745728,1974-07-18
0.204866424202919,1974-07-19
0.204866424202919,1974-07-22
0.204866424202919,1974-07-23
0.204866424202919,1974-07-24
0.204866424202919,1974-07-25
0.20161443948745728,1974-07-26
0.20161443948745728,1974-07-29
0.20161443948745728,1974-07-30
0.19836276769638062,1974-07-31
0.19836276769638062,1974-08-01
0.20161443948745728,1974-08-02
0.204866424202919,1974-08-05
0.204866424202919,1974-08-06
0.204866424202919,1974-08-07
0.2081180363893509,1974-08-08
0.204866424202919,1974-08-09
0.19836276769638062,1974-08-12
0.20161443948745728,1974-08-13
0.1951107531785965,1974-08-14
0.18860690295696259,1974-08-15
0.19185896217823029,1974-08-16
0.18210335075855255,1974-08-19
0.18860690295696259,1974-08-20
0.19185896217823029,1974-08-21
0.18860690295696259,1974-08-22
0.18860690295696259,1974-08-23
0.18210335075855255,1974-08-26
0.18210335075855255,1974-08-27
0.18860690295696259,1974-08-28
0.18860690295696259,1974-08-29
0.18535539507865906,1974-08-30
0.17885169386863708,1974-09-03
0.16584424674510956,1974-09-04
0.16584424674510956,1974-09-05
0.16584424674510956,1974-09-06
0.16259224712848663,1974-09-09
0.16259224712848663,1974-09-10
0.16259224712848663,1974-09-11
0.1560884416103363,1974-09-12
0.1560884416103363,1974-09-13
0.15283691883087158,1974-09-16
0.1560884416103363,1974-09-17
0.1560884416103363,1974-09-18
0.15934059023857117,1974-09-19
0.16259224712848663,1974-09-20
0.16259224712848663,1974-09-23
0.1560884416103363,1974-09-24
0.16259224712848663,1974-09-25
0.1560884416103363,1974-09-26
0.15934059023857117,1974-09-27
0.1560884416103363,1974-09-30
0.16584424674510956,1974-10-01
0.16584424674510956,1974-10-02
0.15934059023857117,1974-10-03
0.15934059023857117,1974-10-04
0.16259224712848663,1974-10-07
0.16584424674510956,1974-10-08
0.17234794795513153,1974-10-09
0.17885169386863708,1974-10-10
0.17885169386863708,1974-10-11
0.18210335075855255,1974-10-14
0.18210335075855255,1974-10-15
0.17234794795513153,1974-10-16
0.17234794795513153,1974-10-17
0.1690959334373474,1974-10-18
0.16584424674510956,1974-10-21
0.17234794795513153,1974-10-22
0.17234794795513153,1974-10-23
0.1690959334373474,1974-10-24
0.16584424674510956,1974-10-25
0.1560884416103363,1974-10-28
0.15934059023857117,1974-10-29
0.16259224712848663,1974-10-30
0.1560884416103363,1974-10-31
0.15934059023857117,1974-11-01
0.15934059023857117,1974-11-04
0.15934059023857117,1974-11-05
0.15934059023857117,1974-11-06
0.15934059023857117,1974-11-07
0.15934059023857117,1974-11-08
0.1560884416103363,1974-11-11
0.1560884416103363,1974-11-12
0.1560884416103363,1974-11-13
0.15934059023857117,1974-11-14
0.15934059023857117,1974-11-15
0.1560884416103363,1974-11-18
0.1495848447084427,1974-11-19
0.1495848447084427,1974-11-20
0.14633318781852722,1974-11-21
0.15283691883087158,1974-11-22
0.1495848447084427,1974-11-25
0.1495848447084427,1974-11-26
0.14633318781852722,1974-11-27
0.14633318781852722,1974-11-29
0.14633318781852722,1974-12-02
0.14308114349842072,1974-12-03
0.14633318781852722,1974-12-04
0.14308114349842072,1974-12-05
0.14308114349842072,1974-12-06
0.14308114349842072,1974-12-09
0.14308114349842072,1974-12-10
0.14308114349842072,1974-12-11
0.14308114349842072,1974-12-12
0.14308114349842072,1974-12-13
0.14308114349842072,1974-12-16
0.14308114349842072,1974-12-17
0.14308114349842072,1974-12-18
0.15283691883087158,1974-12-19
0.15283691883087158,1974-12-20
0.1495848447084427,1974-12-23
0.1495848447084427,1974-12-24
0.1495848447084427,1974-12-26
0.15934059023857117,1974-12-27
0.1560884416103363,1974-12-30
0.1560884416103363,1974-12-31
0.17559969425201416,1975-01-02
0.17885169386863708,1975-01-03
0.18210335075855255,1975-01-06
0.18535539507865906,1975-01-07
0.18535539507865906,1975-01-08
0.18210335075855255,1975-01-09
0.18860690295696259,1975-01-10
0.19185896217823029,1975-01-13
0.19185896217823029,1975-01-14
0.1951107531785965,1975-01-15
0.20161443948745728,1975-01-16
0.20161443948745728,1975-01-17
0.20161443948745728,1975-01-20
0.20161443948745728,1975-01-21
0.204866424202919,1975-01-22
0.204866424202919,1975-01-23
0.21136993169784546,1975-01-24
0.21136993169784546,1975-01-27
0.21136993169784546,1975-01-28
0.21136993169784546,1975-01-29
0.20161443948745728,1975-01-30
0.204866424202919,1975-01-31
0.21136993169784546,1975-02-03
0.204866424202919,1975-02-04
0.21787387132644653,1975-02-05
0.21136993169784546,1975-02-06
0.2081180363893509,1975-02-07
0.21462170779705048,1975-02-10
0.221125528216362,1975-02-11
0.22437739372253418,1975-02-12
0.23088127374649048,1975-02-13
0.22437739372253418,1975-02-14
0.221125528216362,1975-02-18
0.22437739372253418,1975-02-19
0.22437739372253418,1975-02-20
0.23413260281085968,1975-02-21
0.23088127374649048,1975-02-24
0.221125528216362,1975-02-25
0.23088127374649048,1975-02-26
0.23088127374649048,1975-02-27
0.22762906551361084,1975-02-28
0.22762906551361084,1975-03-03
0.2438884973526001,1975-03-04
0.24063640832901,1975-03-05
0.23738481104373932,1975-03-06
0.2536437213420868,1975-03-07
0.28291055560112,1975-03-10
0.29266589879989624,1975-03-11
0.27315476536750793,1975-03-12
0.2699032425880432,1975-03-13
0.2764069139957428,1975-03-14
0.2666511535644531,1975-03-17
0.2536437213420868,1975-03-18
0.2503921389579773,1975-03-19
0.2536437213420868,1975-03-20
0.25689584016799927,1975-03-21
0.2503921389579773,1975-03-24
0.2503921389579773,1975-03-25
0.25689584016799927,1975-03-26
0.2666511535644531,1975-03-27
0.2666511535644531,1975-03-31
0.2666511535644531,1975-04-01
0.2666511535644531,1975-04-02
0.2699032425880432,1975-04-03
0.27315476536750793,1975-04-04
0.26339954137802124,1975-04-07
0.26339954137802124,1975-04-08
0.27315476536750793,1975-04-09
0.27315476536750793,1975-04-10
0.27315476536750793,1975-04-11
0.27965858578681946,1975-04-14
0.27965858578681946,1975-04-15
0.27315476536750793,1975-04-16
0.27315476536750793,1975-04-17
0.2764069139957428,1975-04-18
0.2764069139957428,1975-04-21
0.2764069139957428,1975-04-22
0.27965858578681946,1975-04-23
0.2894142270088196,1975-04-24
0.30567339062690735,1975-04-25
0.29591813683509827,1975-04-28
0.2991696894168854,1975-04-29
0.30567339062690735,1975-04-30
0.3089255094528198,1975-05-01
0.32518449425697327,1975-05-02
0.334940105676651,1975-05-05
0.334940105676651,1975-05-06
0.31868067383766174,1975-05-07
0.3219326436519623,1975-05-08
0.3219326436519623,1975-05-09
0.31868067383766174,1975-05-12
0.334940105676651,1975-05-13
0.3511993885040283,1975-05-14
0.3479476273059845,1975-05-15
0.3381918668746948,1975-05-16
0.334940105676651,1975-05-19
0.32843634486198425,1975-05-20
0.3316880762577057,1975-05-21
0.3219326436519623,1975-05-22
0.32518449425697327,1975-05-23
0.334940105676651,1975-05-27
0.334940105676651,1975-05-28
0.3316880762577057,1975-05-29
0.32843634486198425,1975-05-30
0.3381918668746948,1975-06-02
0.3381918668746948,1975-06-03
0.3381918668746948,1975-06-04
0.32843634486198425,1975-06-05
0.3316880762577057,1975-06-06
0.31868067383766174,1975-06-09
0.3089255094528198,1975-06-10
0.30567339062690735,1975-06-11
0.28616228699684143,1975-06-12
0.29591813683509827,1975-06-13
0.3089255094528198,1975-06-16
0.2991696894168854,1975-06-17
0.28291055560112,1975-06-18
0.2894142270088196,1975-06-19
0.29266589879989624,1975-06-20
0.3219326436519623,1975-06-23
0.3316880762577057,1975-06-24
0.3219326436519623,1975-06-25
0.3121768832206726,1975-06-26
0.30567339062690735,1975-06-27
0.3089255094528198,1975-06-30
0.2991696894168854,1975-07-01
0.2894142270088196,1975-07-02
0.28291055560112,1975-07-03
0.28291055560112,1975-07-07
0.28291055560112,1975-07-08
0.28616228699684143,1975-07-09
0.28291055560112,1975-07-10
0.28616228699684143,1975-07-11
0.3121768832206726,1975-07-14
0.30567339062690735,1975-07-15
0.3024216890335083,1975-07-16
0.3024216890335083,1975-07-17
0.3089255094528198,1975-07-18
0.31542932987213135,1975-07-21
0.3121768832206726,1975-07-22
0.3024216890335083,1975-07-23
0.2991696894168854,1975-07-24
0.28616228699684143,1975-07-25
0.27315476536750793,1975-07-28
0.2666511535644531,1975-07-29
0.2666511535644531,1975-07-30
0.2699032425880432,1975-07-31
0.2699032425880432,1975-08-01
0.2699032425880432,1975-08-04
0.25689584016799927,1975-08-05
0.2536437213420868,1975-08-06
0.2503921389579773,1975-08-07
0.2503921389579773,1975-08-08
0.2471402883529663,1975-08-11
0.2438884973526001,1975-08-12
0.2471402883529663,1975-08-13
0.24063640832901,1975-08-14
0.24063640832901,1975-08-15
0.2471402883529663,1975-08-18
0.2438884973526001,1975-08-19
0.23738481104373932,1975-08-20
0.23088127374649048,1975-08-21
0.24063640832901,1975-08-22
0.27315476536750793,1975-08-25
0.26339954137802124,1975-08-26
0.27965858578681946,1975-08-27
0.28291055560112,1975-08-28
0.29591813683509827,1975-08-29
0.27315476536750793,1975-09-02
0.27315476536750793,1975-09-03
0.27965858578681946,1975-09-04
0.27965858578681946,1975-09-05
0.27965858578681946,1975-09-08
0.2764069139957428,1975-09-09
0.26339954137802124,1975-09-10
0.26339954137802124,1975-09-11
0.2503921389579773,1975-09-12
0.2471402883529663,1975-09-15
0.2438884973526001,1975-09-16
0.2471402883529663,1975-09-17
0.2471402883529663,1975-09-18
0.2601475715637207,1975-09-19
0.2536437213420868,1975-09-22
0.27315476536750793,1975-09-23
0.29266589879989624,1975-09-24
0.28291055560112,1975-09-25
0.28291055560112,1975-09-26
0.28616228699684143,1975-09-29
0.2764069139957428,1975-09-30
0.27315476536750793,1975-10-01
0.27315476536750793,1975-10-02
0.27965858578681946,1975-10-03
0.27965858578681946,1975-10-06
0.27965858578681946,1975-10-07
0.28616228699684143,1975-10-08
0.29266589879989624,1975-10-09
0.29266589879989624,1975-10-10
0.2991696894168854,1975-10-13
0.3089255094528198,1975-10-14
0.31542932987213135,1975-10-15
0.3219326436519623,1975-10-16
0.32518449425697327,1975-10-17
0.334940105676651,1975-10-20
0.32843634486198425,1975-10-21
0.3316880762577057,1975-10-22
0.334940105676651,1975-10-23
0.3316880762577057,1975-10-24
0.3316880762577057,1975-10-27
0.3381918668746948,1975-10-28
0.3316880762577057,1975-10-29
0.3381918668746948,1975-10-30
0.3381918668746948,1975-10-31
0.334940105676651,1975-11-03
0.334940105676651,1975-11-04
0.3316880762577057,1975-11-05
0.3446952998638153,1975-11-06
0.3446952998638153,1975-11-07
0.3511993885040283,1975-11-10
0.3381918668746948,1975-11-11
0.3511993885040283,1975-11-12
0.3479476273059845,1975-11-13
0.3446952998638153,1975-11-14
0.3446952998638153,1975-11-17
0.334940105676651,1975-11-18
0.3381918668746948,1975-11-19
0.3316880762577057,1975-11-20
0.31868067383766174,1975-11-21
0.31868067383766174,1975-11-24
0.32518449425697327,1975-11-25
0.3219326436519623,1975-11-26
0.3316880762577057,1975-11-28
0.334940105676651,1975-12-01
0.31868067383766174,1975-12-02
0.31542932987213135,1975-12-03
0.3121768832206726,1975-12-04
0.2991696894168854,1975-12-05
0.29591813683509827,1975-12-08
0.30567339062690735,1975-12-09
0.30567339062690735,1975-12-10
0.3121768832206726,1975-12-11
0.3089255094528198,1975-12-12
0.30567339062690735,1975-12-15
0.31542932987213135,1975-12-16
0.31542932987213135,1975-12-17
0.32518449425697327,1975-12-18
0.32518449425697327,1975-12-19
0.3121768832206726,1975-12-22
0.31868067383766174,1975-12-23
0.31868067383766174,1975-12-24
0.3219326436519623,1975-12-26
0.32518449425697327,1975-12-29
0.3316880762577057,1975-12-30
0.3381918668746948,1975-12-31
0.334940105676651,1976-01-02
0.334940105676651,1976-01-05
0.3511993885040283,1976-01-06
0.3511993885040283,1976-01-07
0.3544512689113617,1976-01-08
0.3609548807144165,1976-01-09
0.37721380591392517,1976-01-12
0.37721380591392517,1976-01-13
0.3837175965309143,1976-01-14
0.3804659843444824,1976-01-15
0.3707102835178375,1976-01-16
0.3804659843444824,1976-01-19
0.38696977496147156,1976-01-20
0.39672499895095825,1976-01-21
0.3837175965309143,1976-01-22
0.390221506357193,1976-01-23
0.3934732973575592,1976-01-26
0.390221506357193,1976-01-27
0.3804659843444824,1976-01-28
0.3707102835178375,1976-01-29
0.3804659843444824,1976-01-30
0.38696977496147156,1976-02-02
0.3837175965309143,1976-02-03
0.390221506357193,1976-02-04
0.390221506357193,1976-02-05
0.40322887897491455,1976-02-06
0.40973231196403503,1976-02-09
0.41298437118530273,1976-02-10
0.3999769389629364,1976-02-11
0.41298437118530273,1976-02-12
0.41298437118530273,1976-02-13
0.40973231196403503,1976-02-17
0.41298437118530273,1976-02-18
0.4259916841983795,1976-02-19
0.41948795318603516,1976-02-20
0.43249550461769104,1976-02-23
0.442251056432724,1976-02-24
0.43249550461769104,1976-02-25
0.42924341559410095,1976-02-26
0.39672499895095825,1976-02-27
0.40973231196403503,1976-03-01
0.40322887897491455,1976-03-02
0.39672499895095825,1976-03-03
0.39672499895095825,1976-03-04
0.39672499895095825,1976-03-05
0.390221506357193,1976-03-08
0.38696977496147156,1976-03-09
0.390221506357193,1976-03-10
0.390221506357193,1976-03-11
0.38696977496147156,1976-03-12
0.38696977496147156,1976-03-15
0.38696977496147156,1976-03-16
0.3804659843444824,1976-03-17
0.3642067015171051,1976-03-18
0.3642067015171051,1976-03-19
0.3577030599117279,1976-03-22
0.3609548807144165,1976-03-23
0.3642067015171051,1976-03-24
0.3804659843444824,1976-03-25
0.3804659843444824,1976-03-26
0.390221506357193,1976-03-29
0.390221506357193,1976-03-30
0.3934732973575592,1976-03-31
0.38696977496147156,1976-04-01
0.37721380591392517,1976-04-02
0.3804659843444824,1976-04-05
0.3837175965309143,1976-04-06
0.3739621937274933,1976-04-07
0.3642067015171051,1976-04-08
0.3609548807144165,1976-04-09
0.3577030599117279,1976-04-12
0.3609548807144165,1976-04-13
0.3544512689113617,1976-04-14
0.3642067015171051,1976-04-15
0.3642067015171051,1976-04-19
0.3674584627151489,1976-04-20
0.3642067015171051,1976-04-21
0.3642067015171051,1976-04-22
0.3674584627151489,1976-04-23
0.3609548807144165,1976-04-26
0.3609548807144165,1976-04-27
0.3642067015171051,1976-04-28
0.3577030599117279,1976-04-29
0.3642067015171051,1976-04-30
0.3609548807144165,1976-05-03
0.3609548807144165,1976-05-04
0.3577030599117279,1976-05-05
0.3479476273059845,1976-05-06
0.3511993885040283,1976-05-07
0.3479476273059845,1976-05-10
0.3479476273059845,1976-05-11
0.3511993885040283,1976-05-12
0.3544512689113617,1976-05-13
0.3511993885040283,1976-05-14
0.3544512689113617,1976-05-17
0.3544512689113617,1976-05-18
0.3511993885040283,1976-05-19
0.3577030599117279,1976-05-20
0.3544512689113617,1976-05-21
0.3446952998638153,1976-05-24
0.3446952998638153,1976-05-25
0.3479476273059845,1976-05-26
0.3544512689113617,1976-05-27
0.3642067015171051,1976-05-28
0.3707102835178375,1976-06-01
0.3642067015171051,1976-06-02
0.3577030599117279,1976-06-03
0.3609548807144165,1976-06-04
0.3609548807144165,1976-06-07
0.3511993885040283,1976-06-08
0.3511993885040283,1976-06-09
0.3739621937274933,1976-06-10
0.3642067015171051,1976-06-11
0.3609548807144165,1976-06-14
0.3609548807144165,1976-06-15
0.3642067015171051,1976-06-16
0.37721380591392517,1976-06-17
0.3837175965309143,1976-06-18
0.38696977496147156,1976-06-21
0.390221506357193,1976-06-22
0.3804659843444824,1976-06-23
0.390221506357193,1976-06-24
0.3837175965309143,1976-06-25
0.38696977496147156,1976-06-28
0.390221506357193,1976-06-29
0.390221506357193,1976-06-30
0.37721380591392517,1976-07-01
0.3804659843444824,1976-07-02
0.3707102835178375,1976-07-06
0.3739621937274933,1976-07-07
0.3739621937274933,1976-07-08
0.390221506357193,1976-07-09
0.3934732973575592,1976-07-12
0.39672499895095825,1976-07-13
0.40322887897491455,1976-07-14
0.3999769389629364,1976-07-15
0.3934732973575592,1976-07-16
0.390221506357193,1976-07-19
0.390221506357193,1976-07-20
0.38696977496147156,1976-07-21
0.3934732973575592,1976-07-22
0.39672499895095825,1976-07-23
0.3999769389629364,1976-07-26
0.3934732973575592,1976-07-27
0.3934732973575592,1976-07-28
0.3934732973575592,1976-07-29
0.3934732973575592,1976-07-30
0.3999769389629364,1976-08-02
0.39672499895095825,1976-08-03
0.3999769389629364,1976-08-04
0.40648090839385986,1976-08-05
0.40973231196403503,1976-08-06
0.3999769389629364,1976-08-09
0.40973231196403503,1976-08-10
0.4162360727787018,1976-08-11
0.41948795318603516,1976-08-12
0.4162360727787018,1976-08-13
