SJM,Date
16.562341690063477,2001-11-23
16.930849075317383,2001-11-26
17.128089904785156,2001-11-27
17.455080032348633,2001-11-28
18.171337127685547,2001-11-29
18.27513885498047,2001-11-30
18.33224105834961,2001-12-03
18.633272171020508,2001-12-04
19.318410873413086,2001-12-05
19.583110809326172,2001-12-06
19.43777084350586,2001-12-07
19.308029174804688,2001-12-10
19.022558212280273,2001-12-11
19.084842681884766,2001-12-12
18.918746948242188,2001-12-13
18.892799377441406,2001-12-14
18.99660301208496,2001-12-17
19.01736831665039,2001-12-18
18.944700241088867,2001-12-19
18.897987365722656,2001-12-20
18.97065544128418,2001-12-21
18.752655029296875,2001-12-24
18.747472763061523,2001-12-26
18.892799377441406,2001-12-27
18.451616287231445,2001-12-28
18.36338233947754,2001-12-31
18.2440185546875,2002-01-02
18.399715423583984,2002-01-03
18.415283203125,2002-01-04
18.166147232055664,2002-01-07
18.166147232055664,2002-01-08
18.15576934814453,2002-01-09
18.166147232055664,2002-01-10
17.730161666870117,2002-01-11
17.56926155090332,2002-01-14
17.5848331451416,2002-01-15
17.621173858642578,2002-01-16
18.04157829284668,2002-01-17
17.89625358581543,2002-01-18
17.688636779785156,2002-01-22
17.828779220581055,2002-01-23
17.610782623291016,2002-01-24
16.868568420410156,2002-01-25
16.998332977294922,2002-01-28
16.74919319152832,2002-01-29
16.899717330932617,2002-01-30
16.619436264038086,2002-01-31
16.73881721496582,2002-02-01
16.541574478149414,2002-02-04
16.28206443786621,2002-02-05
16.07963752746582,2002-02-06
16.090015411376953,2002-02-07
16.6661434173584,2002-02-08
16.308015823364258,2002-02-11
16.24573516845703,2002-02-12
16.271804809570312,2002-02-13
16.647438049316406,2002-02-14
17.534330368041992,2002-02-15
17.998641967773438,2002-02-19
18.33774185180664,2002-02-20
18.25948715209961,2002-02-21
18.285568237304688,2002-02-22
18.22296714782715,2002-02-25
18.181236267089844,2002-02-26
18.181236267089844,2002-02-27
18.228191375732422,2002-02-28
18.25948715209961,2002-03-01
18.233402252197266,2002-03-04
18.102989196777344,2002-03-05
18.050811767578125,2002-03-06
18.494253158569336,2002-03-07
18.52032470703125,2002-03-08
18.953357696533203,2002-03-11
18.791627883911133,2002-03-12
18.353397369384766,2002-03-13
18.21775245666504,2002-03-14
18.14992904663086,2002-03-15
17.685619354248047,2002-03-18
17.71170425415039,2002-03-19
17.54475975036621,2002-03-20
17.680404663085938,2002-03-21
17.560405731201172,2002-03-22
17.664756774902344,2002-03-25
17.659536361694336,2002-03-26
17.685619354248047,2002-03-27
17.633451461791992,2002-03-28
17.351736068725586,2002-04-01
17.289127349853516,2002-04-02
17.028276443481445,2002-04-03
17.680404663085938,2002-04-04
17.64910316467285,2002-04-05
17.664756774902344,2002-04-08
17.69605255126953,2002-04-09
17.523889541625977,2002-04-10
17.805614471435547,2002-04-11
18.129070281982422,2002-04-12
17.737796783447266,2002-04-15
18.254274368286133,2002-04-16
18.165584564208984,2002-04-17
17.883859634399414,2002-04-18
17.909944534301758,2002-04-19
17.789958953857422,2002-04-22
18.155149459838867,2002-04-23
17.873432159423828,2002-04-24
17.894302368164062,2002-04-25
17.737796783447266,2002-04-26
17.769086837768555,2002-04-29
18.102989196777344,2002-04-30
17.956893920898438,2002-05-01
18.024728775024414,2002-05-02
18.228191375732422,2002-05-03
18.014291763305664,2002-05-06
17.930818557739258,2002-05-07
17.936031341552734,2002-05-08
17.852575302124023,2002-05-09
17.74300193786621,2002-05-10
17.868221282958984,2002-05-13
18.061248779296875,2002-05-14
17.78474235534668,2002-05-15
17.79523277282715,2002-05-16
17.837160110473633,2002-05-17
17.36017608642578,2002-05-20
16.90415382385254,2002-05-21
17.181957244873047,2002-05-22
17.25534439086914,2002-05-23
17.19244384765625,2002-05-24
17.166240692138672,2002-05-28
16.406198501586914,2002-05-29
17.045673370361328,2002-05-30
17.45452117919922,2002-05-31
19.21046257019043,2002-06-03
18.733474731445312,2002-06-04
18.067792892456055,2002-06-05
18.093990325927734,2002-06-06
18.16213607788086,2002-06-07
18.02585220336914,2002-06-10
18.817333221435547,2002-06-11
18.854032516479492,2002-06-12
18.450420379638672,2002-06-13
19.262876510620117,2002-06-14
18.764915466308594,2002-06-17
18.2669677734375,2002-06-18
18.083518981933594,2002-06-19
17.769020080566406,2002-06-20
17.84764289855957,2002-06-21
17.86860466003418,2002-06-24
17.690385818481445,2002-06-25
18.156898498535156,2002-06-26
17.831912994384766,2002-06-27
17.889577865600586,2002-06-28
17.64322280883789,2002-07-01
17.459754943847656,2002-07-02
16.93035888671875,2002-07-03
17.512184143066406,2002-07-05
17.29727554321289,2002-07-08
17.087608337402344,2002-07-09
16.956571578979492,2002-07-10
17.024717330932617,2002-07-11
16.458620071411133,2002-07-12
16.720701217651367,2002-07-15
16.18082046508789,2002-07-16
16.58965301513672,2002-07-17
16.12315559387207,2002-07-18
15.829621315002441,2002-07-19
15.541341781616211,2002-07-22
15.488917350769043,2002-07-23
16.85173797607422,2002-07-24
17.286788940429688,2002-07-25
17.244857788085938,2002-07-26
17.900062561035156,2002-07-29
18.02061653137207,2002-07-30
17.55935287475586,2002-07-31
17.45452117919922,2002-08-01
17.218652725219727,2002-08-02
17.286788940429688,2002-08-05
18.06255340576172,2002-08-06
18.371797561645508,2002-08-07
18.476638793945312,2002-08-08
18.644363403320312,2002-08-09
18.96410369873047,2002-08-12
18.602432250976562,2002-08-13
19.05320930480957,2002-08-14
18.314149856567383,2002-08-15
18.988927841186523,2002-08-16
18.904579162597656,2002-08-19
18.82023048400879,2002-08-20
19.347410202026367,2002-08-21
19.21034812927246,2002-08-22
18.983657836914062,2002-08-23
19.115447998046875,2002-08-26
19.305238723754883,2002-08-27
19.447574615478516,2002-08-28
19.779699325561523,2002-08-29
19.162900924682617,2002-08-30
18.9256649017334,2002-09-03
19.431760787963867,2002-09-04
19.452856063842773,2002-09-05
19.55827522277832,2002-09-06
19.821868896484375,2002-09-09
19.74279022216797,2002-09-10
19.458110809326172,2002-09-11
19.610998153686523,2002-09-12
20.2225284576416,2002-09-13
20.15926742553711,2002-09-16
20.03274917602539,2002-09-17
20.2225284576416,2002-09-18
19.51083755493164,2002-09-19
19.832414627075195,2002-09-20
19.600454330444336,2002-09-23
19.55300521850586,2002-09-24
19.56355857849121,2002-09-25
20.03274917602539,2002-09-26
19.431760787963867,2002-09-27
19.347410202026367,2002-09-30
19.69007682800293,2002-10-01
18.741151809692383,2002-10-02
18.53557014465332,2002-10-03
18.308866500854492,2002-10-04
17.528654098510742,2002-10-07
17.433753967285156,2002-10-08
17.01201820373535,2002-10-09
17.344139099121094,2002-10-10
17.997838973999023,2002-10-11
18.113807678222656,2002-10-14
18.472291946411133,2002-10-15
18.308866500854492,2002-10-16
18.48811912536621,2002-10-17
18.435400009155273,2002-10-18
18.720067977905273,2002-10-21
18.741151809692383,2002-10-22
18.988927841186523,2002-10-23
18.54610824584961,2002-10-24
18.720067977905273,2002-10-25
18.746431350708008,2002-10-28
18.941486358642578,2002-10-29
19.004743576049805,2002-10-30
19.299957275390625,2002-10-31
19.63208770751953,2002-11-01
19.115447998046875,2002-11-04
18.988927841186523,2002-11-05
18.82023048400879,2002-11-06
18.77278709411621,2002-11-07
18.70952606201172,2002-11-08
18.145444869995117,2002-11-11
17.776432037353516,2002-11-12
17.89767837524414,2002-11-13
18.25828742980957,2002-11-14
20.77190589904785,2002-11-15
21.23326301574707,2002-11-18
20.45372200012207,2002-11-19
20.543880462646484,2002-11-20
20.83024024963379,2002-11-21
21.02115821838379,2002-11-22
21.153722763061523,2002-11-25
20.846139907836914,2002-11-26
20.920394897460938,2002-11-27
20.75069808959961,2002-11-29
20.888568878173828,2002-12-02
20.374183654785156,2002-12-03
20.8620662689209,2002-12-04
20.681751251220703,2002-12-05
20.59160041809082,2002-12-06
20.374183654785156,2002-12-09
20.575698852539062,2002-12-10
20.65524673461914,2002-12-11
20.46963882446289,2002-12-12
20.374183654785156,2002-12-13
20.82493782043457,2002-12-16
20.310544967651367,2002-12-17
19.992366790771484,2002-12-18
19.97115707397461,2002-12-19
20.809030532836914,2002-12-20
20.9097843170166,2002-12-23
20.96811866760254,2002-12-24
21.010547637939453,2002-12-26
20.867351531982422,2002-12-27
21.127206802368164,2002-12-30
21.111303329467773,2002-12-31
21.615089416503906,2003-01-02
21.56736183166504,2003-01-03
21.662809371948242,2003-01-06
21.93326759338379,2003-01-07
21.7847900390625,2003-01-08
22.0605411529541,2003-01-09
22.039323806762695,2003-01-10
21.742353439331055,2003-01-13
21.901451110839844,2003-01-14
21.630996704101562,2003-01-15
22.14008903503418,2003-01-16
22.0605411529541,2003-01-17
22.0605411529541,2003-01-21
22.00751304626465,2003-01-22
21.975690841674805,2003-01-23
21.562061309814453,2003-01-24
21.090084075927734,2003-01-27
21.23326301574707,2003-01-28
21.190841674804688,2003-01-29
20.819639205932617,2003-01-30
21.212060928344727,2003-01-31
21.33401870727539,2003-02-03
21.477210998535156,2003-02-04
21.27568817138672,2003-02-05
21.042362213134766,2003-02-06
21.07947540283203,2003-02-07
21.360549926757812,2003-02-10
20.522668838500977,2003-02-11
20.527997970581055,2003-02-12
20.794527053833008,2003-02-13
20.677263259887695,2003-02-14
20.810518264770508,2003-02-18
18.667633056640625,2003-02-19
18.070606231689453,2003-02-20
18.193212509155273,2003-02-21
18.422426223754883,2003-02-24
18.902172088623047,2003-02-25
18.523710250854492,2003-02-26
18.52903175354004,2003-02-27
18.257184982299805,2003-02-28
18.710275650024414,2003-03-03
18.806222915649414,2003-03-04
18.347797393798828,2003-03-05
18.283838272094727,2003-03-06
18.257184982299805,2003-03-07
18.11858367919922,2003-03-10
18.219867706298828,2003-03-11
18.123912811279297,2003-03-12
18.070606231689453,2003-03-13
18.01730728149414,2003-03-14
18.598337173461914,2003-03-17
18.150564193725586,2003-03-18
18.593002319335938,2003-03-19
18.534360885620117,2003-03-20
18.9128360748291,2003-03-21
18.67828941345215,2003-03-24
18.81688690185547,2003-03-25
18.662311553955078,2003-03-26
18.843542098999023,2003-03-27
18.83820915222168,2003-03-28
18.640981674194336,2003-03-31
18.875511169433594,2003-04-01
19.115392684936523,2003-04-02
18.97679901123047,2003-04-03
19.110065460205078,2003-04-04
19.323286056518555,2003-04-07
19.26997947692871,2003-04-08
19.13671112060547,2003-04-09
19.126052856445312,2003-04-10
19.030109405517578,2003-04-11
19.30729866027832,2003-04-14
19.30196189880371,2003-04-15
19.030109405517578,2003-04-16
19.216678619384766,2003-04-17
19.365936279296875,2003-04-21
19.627134323120117,2003-04-22
19.589820861816406,2003-04-23
19.40324592590332,2003-04-24
19.275312423706055,2003-04-25
19.42990493774414,2003-04-28
19.48320770263672,2003-04-29
19.339284896850586,2003-04-30
19.50986099243164,2003-05-01
19.73374366760254,2003-05-02
19.90964126586914,2003-05-05
19.803037643432617,2003-05-06
19.829696655273438,2003-05-07
19.648460388183594,2003-05-08
19.696426391601562,2003-05-09
19.72307777404785,2003-05-12
19.54718017578125,2003-05-13
19.536516189575195,2003-05-14
19.456056594848633,2003-05-15
19.284391403198242,2003-05-16
19.364856719970703,2003-05-19
19.386314392089844,2003-05-20
19.49359130859375,2003-05-21
19.563339233398438,2003-05-22
19.64379119873047,2003-05-23
19.8315486907959,2003-05-27
19.954925537109375,2003-05-28
19.793996810913086,2003-05-29
20.196317672729492,2003-05-30
20.426977157592773,2003-06-02
20.53425407409668,2003-06-03
20.652265548706055,2003-06-04
20.700550079345703,2003-06-05
20.469900131225586,2003-06-06
20.400157928466797,2003-06-09
20.43233299255371,2003-06-10
20.5986385345459,2003-06-11
21.10822105407715,2003-06-12
20.764915466308594,2003-06-13
21.22088050842285,2003-06-16
22.42782974243164,2003-06-17
22.261533737182617,2003-06-18
22.11669921875,2003-06-19
22.20789337158203,2003-06-20
21.735841751098633,2003-06-23
22.100616455078125,2003-06-24
22.26690101623535,2003-06-25
22.02014923095703,2003-06-26
21.671463012695312,2003-06-27
21.397891998291016,2003-06-30
21.730491638183594,2003-07-01
22.127429962158203,2003-07-02
21.934314727783203,2003-07-03
22.07379722595215,2003-07-07
22.08452033996582,2003-07-08
21.64464569091797,2003-07-09
21.49445915222168,2003-07-10
22.02014923095703,2003-07-11
21.687564849853516,2003-07-14
21.666105270385742,2003-07-15
21.655380249023438,2003-07-16
21.435449600219727,2003-07-17
21.617839813232422,2003-07-18
21.285253524780273,2003-07-21
21.285253524780273,2003-07-22
21.413990020751953,2003-07-23
21.365713119506836,2003-07-24
21.467626571655273,2003-07-25
21.532001495361328,2003-07-28
21.537378311157227,2003-07-29
21.77876853942871,2003-07-30
21.478355407714844,2003-07-31
21.24769401550293,2003-08-01
20.850746154785156,2003-08-04
20.469900131225586,2003-08-05
20.491344451904297,2003-08-06
20.292863845825195,2003-08-07
20.51279640197754,2003-08-08
20.84002113342285,2003-08-11
21.140419006347656,2003-08-12
21.151147842407227,2003-08-13
21.2584285736084,2003-08-14
21.501218795776367,2003-08-15
21.312381744384766,2003-08-18
21.199085235595703,2003-08-19
20.977859497070312,2003-08-20
21.209863662719727,2003-08-21
21.172100067138672,2003-08-22
21.50661849975586,2003-08-25
21.717044830322266,2003-08-26
21.62533187866211,2003-08-27
21.717044830322266,2003-08-28
21.84114646911621,2003-08-29
22.208049774169922,2003-09-02
22.09474754333496,2003-09-03
22.067766189575195,2003-09-04
21.66309928894043,2003-09-05
21.932878494262695,2003-09-08
21.88431739807129,2003-09-09
21.932878494262695,2003-09-10
22.12171745300293,2003-09-11
22.164878845214844,2003-09-12
22.33753776550293,2003-09-15
22.46703338623047,2003-09-16
22.537168502807617,2003-09-17
22.66126251220703,2003-09-18
22.742198944091797,2003-09-19
22.612709045410156,2003-09-22
22.537168502807617,2003-09-23
23.513763427734375,2003-09-24
23.006589889526367,2003-09-25
22.936443328857422,2003-09-26
22.925655364990234,2003-09-29
22.74760627746582,2003-09-30
22.958024978637695,2003-10-01
23.168445587158203,2003-10-02
23.378881454467773,2003-10-03
23.2493839263916,2003-10-06
23.195425033569336,2003-10-07
22.882488250732422,2003-10-08
22.83391571044922,2003-10-09
22.85012435913086,2003-10-10
22.823137283325195,2003-10-13
22.985002517700195,2003-10-14
22.931047439575195,2003-10-15
22.958024978637695,2003-10-16
22.985002517700195,2003-10-17
23.136075973510742,2003-10-20
23.098308563232422,2003-10-21
23.065948486328125,2003-10-22
23.157655715942383,2003-10-23
23.16305160522461,2003-10-24
23.351896286010742,2003-10-27
23.524560928344727,2003-10-28
23.384273529052734,2003-10-29
23.454410552978516,2003-10-30
23.616281509399414,2003-10-31
23.745779037475586,2003-11-03
23.47060203552246,2003-11-04
23.589303970336914,2003-11-05
23.605493545532227,2003-11-06
23.600101470947266,2003-11-07
23.395061492919922,2003-11-10
23.47060203552246,2003-11-11
23.691818237304688,2003-11-12
24.179973602294922,2003-11-13
24.407777786254883,2003-11-14
24.380661010742188,2003-11-17
24.19081687927246,2003-11-18
24.066076278686523,2003-11-19
23.925048828125,2003-11-20
24.29387092590332,2003-11-21
24.830856323242188,2003-11-24
24.939327239990234,2003-11-25
24.792884826660156,2003-11-26
24.912208557128906,2003-11-28
25.085771560668945,2003-12-01
25.150867462158203,2003-12-02
24.977296829223633,2003-12-03
24.96102523803711,2003-12-04
25.00442123413086,2003-12-05
24.993572235107422,2003-12-08
24.928485870361328,2003-12-09
24.72236442565918,2003-12-10
24.863391876220703,2003-12-11
24.950172424316406,2003-12-12
24.874237060546875,2003-12-15
24.630149841308594,2003-12-16
24.407777786254883,2003-12-17
24.2884464263916,2003-12-18
24.098615646362305,2003-12-19
24.304725646972656,2003-12-22
24.33183479309082,2003-12-23
24.320995330810547,2003-12-24
24.34269142150879,2003-12-26
24.619308471679688,2003-12-29
24.76576042175293,2003-12-30
24.56507682800293,2003-12-31
24.505414962768555,2004-01-02
24.548803329467773,2004-01-05
24.527114868164062,2004-01-06
24.489126205444336,2004-01-07
24.353544235229492,2004-01-08
24.58677101135254,2004-01-09
24.56507682800293,2004-01-12
24.597618103027344,2004-01-13
24.700674057006836,2004-01-14
24.68439483642578,2004-01-15
24.95559310913086,2004-01-16
25.243078231811523,2004-01-20
25.140012741088867,2004-01-21
25.210529327392578,2004-01-22
25.129173278808594,2004-01-23
25.584789276123047,2004-01-26
25.628175735473633,2004-01-27
25.5413818359375,2004-01-28
25.519689559936523,2004-01-29
25.270187377929688,2004-01-30
25.24849510192871,2004-02-02
25.18882942199707,2004-02-03
24.988142013549805,2004-02-04
25.161699295043945,2004-02-05
25.346126556396484,2004-02-06
25.4654541015625,2004-02-09
25.37867546081543,2004-02-10
25.758352279663086,2004-02-11
25.682031631469727,2004-02-12
25.736543655395508,2004-02-13
26.24343490600586,2004-02-17
26.6031494140625,2004-02-18
26.739402770996094,2004-02-19
26.690345764160156,2004-02-20
26.821163177490234,2004-02-23
27.224483489990234,2004-02-24
27.633262634277344,2004-02-25
27.524253845214844,2004-02-26
27.56785011291504,2004-02-27
28.161954879760742,2004-03-01
28.085634231567383,2004-03-02
28.243690490722656,2004-03-03
28.151050567626953,2004-03-04
28.30364227294922,2004-03-05
26.881118774414062,2004-03-08
27.76952362060547,2004-03-09
27.589672088623047,2004-03-10
27.69322395324707,2004-03-11
27.943925857543945,2004-03-12
27.633262634277344,2004-03-15
27.883987426757812,2004-03-16
28.374515533447266,2004-03-17
28.516223907470703,2004-03-18
28.2818660736084,2004-03-19
28.423574447631836,2004-03-22
28.407211303710938,2004-03-23
28.101999282836914,2004-03-24
28.379974365234375,2004-03-25
28.15648651123047,2004-03-26
28.29820442199707,2004-03-29
28.483522415161133,2004-03-30
28.766935348510742,2004-03-31
29.09397315979004,2004-04-01
28.34726333618164,2004-04-02
28.58707618713379,2004-04-05
28.576162338256836,2004-04-06
28.494415283203125,2004-04-07
28.341808319091797,2004-04-08
28.036577224731445,2004-04-12
27.780414581298828,2004-04-13
27.633262634277344,2004-04-14
27.96028709411621,2004-04-15
27.943925857543945,2004-04-16
28.200098037719727,2004-04-19
28.096542358398438,2004-04-20
28.521665573120117,2004-04-21
28.859603881835938,2004-04-22
28.968599319458008,2004-04-23
28.979507446289062,2004-04-26
28.75057601928711,2004-04-27
28.45081901550293,2004-04-28
28.401765823364258,2004-04-29
28.505329132080078,2004-04-30
28.75057601928711,2004-05-03
28.657928466796875,2004-05-04
28.935895919799805,2004-05-05
28.592531204223633,2004-05-06
28.080171585083008,2004-05-07
27.807661056518555,2004-05-10
27.80221176147461,2004-05-11
27.40979766845703,2004-05-12
27.186336517333984,2004-05-13
27.367107391357422,2004-05-14
26.983659744262695,2004-05-17
26.74811553955078,2004-05-18
26.594715118408203,2004-05-19
26.589263916015625,2004-05-20
26.44135093688965,2004-05-21
26.474214553833008,2004-05-24
26.780981063842773,2004-05-25
26.92339515686035,2004-05-26
26.950794219970703,2004-05-27
26.786466598510742,2004-05-28
26.704280853271484,2004-06-01
26.759071350097656,2004-06-02
26.92339515686035,2004-06-03
26.890548706054688,2004-06-04
26.868621826171875,2004-06-07
26.846708297729492,2004-06-08
26.8138484954834,2004-06-09
26.830276489257812,2004-06-10
26.852190017700195,2004-06-14
26.786466598510742,2004-06-15
26.649520874023438,2004-06-16
25.471786499023438,2004-06-17
25.477264404296875,2004-06-18
25.362224578857422,2004-06-21
25.07737922668457,2004-06-22
24.803489685058594,2004-06-23
25.170499801635742,2004-06-24
25.35126495361328,2004-06-25
25.126686096191406,2004-06-28
25.1212100982666,2004-06-29
25.148590087890625,2004-06-30
25.09929656982422,2004-07-01
25.0718936920166,2004-07-02
25.033559799194336,2004-07-06
25.143117904663086,2004-07-07
25.42795181274414,2004-07-08
25.471786499023438,2004-07-09
25.477264404296875,2004-07-12
25.477264404296875,2004-07-13
25.433433532714844,2004-07-14
25.5046443939209,2004-07-15
25.389612197875977,2004-07-16
25.033559799194336,2004-07-19
24.978778839111328,2004-07-20
24.502214431762695,2004-07-21
24.25571632385254,2004-07-22
23.669578552246094,2004-07-23
23.39021873474121,2004-07-26
23.31353187561035,2004-07-27
23.19849395751953,2004-07-28
22.612377166748047,2004-07-29
22.902692794799805,2004-07-30
23.335445404052734,2004-08-02
23.560039520263672,2004-08-03
23.82844352722168,2004-08-04
23.554550170898438,2004-08-05
23.894182205200195,2004-08-06
23.948963165283203,2004-08-09
24.217370986938477,2004-08-10
24.403606414794922,2004-08-11
24.5570068359375,2004-08-12
24.48029899597168,2004-08-13
24.612504959106445,2004-08-16
24.651071548461914,2004-08-17
24.865903854370117,2004-08-18
24.51335906982422,2004-08-19
24.56843376159668,2004-08-20
24.926502227783203,2004-08-23
25.097267150878906,2004-08-24
25.565505981445312,2004-08-25
25.65363883972168,2004-08-26
25.548980712890625,2004-08-27
24.970571517944336,2004-08-30
25.328624725341797,2004-08-31
25.47185516357422,2004-09-01
25.64261817932129,2004-09-02
25.565505981445312,2004-09-03
25.50490379333496,2004-09-07
25.301090240478516,2004-09-08
25.262527465820312,2004-09-09
25.262527465820312,2004-09-10
25.400238037109375,2004-09-13
25.559986114501953,2004-09-14
25.334131240844727,2004-09-15
25.262527465820312,2004-09-16
25.218460083007812,2004-09-17
24.799795150756836,2004-09-20
24.27097511291504,2004-09-21
23.990026473999023,2004-09-22
23.714595794677734,2004-09-23
23.791725158691406,2004-09-24
23.75868034362793,2004-09-27
23.84680938720703,2004-09-28
24.226911544799805,2004-09-29
24.46378517150879,2004-09-30
24.386653900146484,2004-10-01
24.243431091308594,2004-10-04
24.51885223388672,2004-10-05
24.57394790649414,2004-10-06
24.44724464416504,2004-10-07
24.072662353515625,2004-10-08
24.089195251464844,2004-10-11
24.381147384643555,2004-10-12
24.16630744934082,2004-10-13
23.97350311279297,2004-10-14
23.94596290588379,2004-10-15
24.13876724243164,2004-10-18
24.039615631103516,2004-10-19
24.248933792114258,2004-10-20
24.34808349609375,2004-10-21
23.923921585083008,2004-10-22
24.056133270263672,2004-10-25
23.84680938720703,2004-10-26
24.491308212280273,2004-10-27
24.41971206665039,2004-10-28
24.51335906982422,2004-10-29
24.127748489379883,2004-11-01
23.967998504638672,2004-11-02
24.579463958740234,2004-11-03
25.246002197265625,2004-11-04
25.51591682434082,2004-11-05
25.818891525268555,2004-11-08
25.813379287719727,2004-11-09
25.929065704345703,2004-11-10
25.835418701171875,2004-11-11
26.138391494750977,2004-11-12
26.204853057861328,2004-11-15
26.12177276611328,2004-11-16
25.966726303100586,2004-11-17
25.684307098388672,2004-11-18
24.781639099121094,2004-11-19
24.393983840942383,2004-11-22
24.42167091369629,2004-11-23
24.687496185302734,2004-11-24
24.825942993164062,2004-11-26
25.124975204467773,2004-11-29
25.185884475708008,2004-11-30
25.429550170898438,2004-12-01
25.584623336791992,2004-12-02
25.507083892822266,2004-12-03
25.346479415893555,2004-12-06
25.35203742980957,2004-12-07
25.418485641479492,2004-12-08
25.468320846557617,2004-12-09
25.750747680664062,2004-12-10
25.828275680541992,2004-12-13
25.95010757446289,2004-12-14
26.11071014404297,2004-12-15
26.271297454833984,2004-12-16
26.293445587158203,2004-12-17
26.19376564025879,2004-12-20
25.916881561279297,2004-12-21
25.872596740722656,2004-12-22
25.723054885864258,2004-12-23
25.512617111206055,2004-12-27
25.723054885864258,2004-12-28
25.86150550842285,2004-12-29
26.01103401184082,2004-12-30
26.066402435302734,2004-12-31
25.93903350830078,2005-01-03
25.695369720458984,2005-01-04
25.772899627685547,2005-01-05
25.93348503112793,2005-01-06
25.889190673828125,2005-01-07
25.811656951904297,2005-01-10
25.700916290283203,2005-01-11
25.601224899291992,2005-01-12
25.473857879638672,2005-01-13
25.496002197265625,2005-01-14
25.750747680664062,2005-01-18
25.772899627685547,2005-01-19
25.922414779663086,2005-01-20
25.83381462097168,2005-01-21
25.656606674194336,2005-01-24
25.435096740722656,2005-01-25
25.374176025390625,2005-01-26
25.51816177368164,2005-01-27
25.59568214416504,2005-01-28
25.83381462097168,2005-01-31
25.972259521484375,2005-02-01
26.404212951660156,2005-02-02
26.43189239501953,2005-02-03
26.509429931640625,2005-02-04
27.129663467407227,2005-02-07
26.747547149658203,2005-02-08
26.476184844970703,2005-02-09
26.409399032592773,2005-02-10
26.409399032592773,2005-02-11
26.509599685668945,2005-02-14
26.69331169128418,2005-02-15
26.64320945739746,2005-02-16
26.893720626831055,2005-02-17
26.826923370361328,2005-02-18
26.559707641601562,2005-02-22
27.016183853149414,2005-02-23
27.138675689697266,2005-02-24
27.244434356689453,2005-02-25
27.36690902709961,2005-02-28
27.622983932495117,2005-03-01
27.823389053344727,2005-03-02
28.25761604309082,2005-03-03
28.669565200805664,2005-03-04
28.6584415435791,2005-03-07
28.44687271118164,2005-03-08
28.15182876586914,2005-03-09
28.40791893005371,2005-03-10
28.391204833984375,2005-03-11
28.725229263305664,2005-03-14
28.44687271118164,2005-03-15
27.945846557617188,2005-03-16
27.80112075805664,2005-03-17
27.48937225341797,2005-03-18
27.38917350769043,2005-03-21
27.082996368408203,2005-03-22
27.166500091552734,2005-03-23
27.2500057220459,2005-03-24
27.578447341918945,2005-03-28
27.70648193359375,2005-03-29
27.73988914489746,2005-03-30
28.001523971557617,2005-03-31
27.656381607055664,2005-04-01
27.756589889526367,2005-04-04
27.86792755126953,2005-04-05
27.712051391601562,2005-04-06
27.817819595336914,2005-04-07
27.65081787109375,2005-04-08
27.572877883911133,2005-04-11
27.87349510192871,2005-04-12
27.834518432617188,2005-04-13
27.901323318481445,2005-04-14
27.84009552001953,2005-04-15
27.951431274414062,2005-04-18
27.91802215576172,2005-04-19
27.661956787109375,2005-04-20
27.517210006713867,2005-04-21
27.166500091552734,2005-04-22
27.734317779541016,2005-04-25
27.634109497070312,2005-04-26
27.539478302001953,2005-04-27
27.322372436523438,2005-04-28
27.622983932495117,2005-04-29
27.6007137298584,2005-05-02
27.494945526123047,2005-05-03
27.478235244750977,2005-05-04
27.444849014282227,2005-05-05
27.38917350769043,2005-05-06
27.59514617919922,2005-05-09
27.773292541503906,2005-05-10
28.046083450317383,2005-05-11
28.046072006225586,2005-05-12
28.152402877807617,2005-05-13
28.359495162963867,2005-05-16
28.41546630859375,2005-05-17
28.4714298248291,2005-05-18
28.39866828918457,2005-05-19
28.269935607910156,2005-05-20
28.359495162963867,2005-05-23
28.236370086669922,2005-05-24
28.051658630371094,2005-05-25
28.040481567382812,2005-05-26
28.079648971557617,2005-05-27
27.878175735473633,2005-05-31
28.253145217895508,2005-06-01
28.163604736328125,2005-06-02
28.2811336517334,2005-06-03
28.046072006225586,2005-06-06
28.124427795410156,2005-06-07
27.78300666809082,2005-06-08
27.978899002075195,2005-06-09
28.057262420654297,2005-06-10
28.09642219543457,2005-06-13
28.208375930786133,2005-06-14
28.454641342163086,2005-06-15
28.16920280456543,2005-06-16
27.200946807861328,2005-06-17
27.06661605834961,2005-06-20
27.005041122436523,2005-06-21
27.0162296295166,2005-06-22
27.005041122436523,2005-06-23
26.69161605834961,2005-06-24
26.529306411743164,2005-06-27
26.41737937927246,2005-06-28
26.406177520751953,2005-06-29
26.271848678588867,2005-06-30
26.406177520751953,2005-07-01
26.333423614501953,2005-07-05
26.025585174560547,2005-07-06
25.941631317138672,2005-07-07
25.964019775390625,2005-07-08
25.969615936279297,2005-07-11
26.03118896484375,2005-07-12
25.919248580932617,2005-07-13
26.131927490234375,2005-07-14
26.199092864990234,2005-07-15
26.249465942382812,2005-07-18
26.434171676635742,2005-07-19
26.221479415893555,2005-07-20
26.28303337097168,2005-07-21
26.41737937927246,2005-07-22
26.148717880249023,2005-07-25
26.31102752685547,2005-07-26
26.529306411743164,2005-07-27
26.837139129638672,2005-07-28
26.62445831298828,2005-07-29
26.271848678588867,2005-08-01
26.60206413269043,2005-08-02
26.797964096069336,2005-08-03
26.909902572631836,2005-08-04
26.6412410736084,2005-08-05
26.60206413269043,2005-08-08
