FMC,Date
0.4390643239021301,1980-07-07
0.43460699915885925,1980-07-08
0.4279206395149231,1980-07-09
0.43460699915885925,1980-07-10
0.44129326939582825,1980-07-11
0.4546658396720886,1980-07-14
0.4457505941390991,1980-07-15
0.4502084255218506,1980-07-16
0.46135205030441284,1980-07-17
0.468038409948349,1980-07-18
0.468038409948349,1980-07-21
0.468038409948349,1980-07-22
0.468038409948349,1980-07-23
0.46135205030441284,1980-07-24
0.4502084255218506,1980-07-25
0.4457505941390991,1980-07-28
0.4390643239021301,1980-07-29
0.4502084255218506,1980-07-30
0.4502084255218506,1980-07-31
0.4502084255218506,1980-08-01
0.4524369239807129,1980-08-04
0.4502084255218506,1980-08-05
0.4502084255218506,1980-08-06
0.45912304520606995,1980-08-07
0.47026678919792175,1980-08-08
0.4724958539009094,1980-08-11
0.47695329785346985,1980-08-12
0.4724958539009094,1980-08-13
0.47695329785346985,1980-08-14
0.47695329785346985,1980-08-15
0.47026678919792175,1980-08-18
0.468038409948349,1980-08-19
0.47026678919792175,1980-08-20
0.4747246503829956,1980-08-21
0.48141083121299744,1980-08-22
0.47695329785346985,1980-08-25
0.4724958539009094,1980-08-26
0.46580934524536133,1980-08-27
0.436835914850235,1980-08-28
0.4457505941390991,1980-08-29
0.4502084255218506,1980-09-02
0.45912304520606995,1980-09-03
0.45689451694488525,1980-09-04
0.4524369239807129,1980-09-05
0.4390643239021301,1980-09-08
0.4390643239021301,1980-09-09
0.44352221488952637,1980-09-10
0.4524369239807129,1980-09-11
0.4502084255218506,1980-09-12
0.4502084255218506,1980-09-15
0.4502084255218506,1980-09-16
0.46135205030441284,1980-09-17
0.48141083121299744,1980-09-18
0.48809731006622314,1980-09-19
0.49924108386039734,1980-09-22
0.4858684241771698,1980-09-23
0.4858684241771698,1980-09-24
0.4903257191181183,1980-09-25
0.48141083121299744,1980-09-26
0.4724958539009094,1980-09-29
0.4724958539009094,1980-09-30
0.4635806977748871,1980-10-01
0.4635806977748871,1980-10-02
0.47695329785346985,1980-10-03
0.4836394488811493,1980-10-06
0.47695329785346985,1980-10-07
0.4791822135448456,1980-10-08
0.4724958539009094,1980-10-09
0.4791822135448456,1980-10-10
0.48141083121299744,1980-10-13
0.4791822135448456,1980-10-14
0.4903257191181183,1980-10-15
0.4836394488811493,1980-10-16
0.48141083121299744,1980-10-17
0.48141083121299744,1980-10-20
0.4747246503829956,1980-10-21
0.47026678919792175,1980-10-22
0.46135205030441284,1980-10-23
0.4546658396720886,1980-10-24
0.4457505941390991,1980-10-27
0.4502084255218506,1980-10-28
0.44352221488952637,1980-10-29
0.44352221488952637,1980-10-30
0.4457505941390991,1980-10-31
0.4502084255218506,1980-11-03
0.47695329785346985,1980-11-05
0.4747246503829956,1980-11-06
0.4836394488811493,1980-11-07
0.4836394488811493,1980-11-10
0.4970119893550873,1980-11-11
0.49924108386039734,1980-11-12
0.5215283036231995,1980-11-13
0.5126134157180786,1980-11-14
0.5237573385238647,1980-11-17
0.5415873527526855,1980-11-18
0.5393581986427307,1980-11-19
0.5505024790763855,1980-11-20
0.5460443496704102,1980-11-21
0.5349005460739136,1980-11-24
0.5326720476150513,1980-11-25
0.5215283036231995,1980-11-26
0.5036981701850891,1980-11-28
0.505927324295044,1980-12-01
0.5036981701850891,1980-12-02
0.4903257191181183,1980-12-03
0.4947832226753235,1980-12-04
0.5036981701850891,1980-12-05
0.49924108386039734,1980-12-08
0.49924108386039734,1980-12-09
0.4970119893550873,1980-12-10
0.4858684241771698,1980-12-11
0.4970119893550873,1980-12-12
0.4836394488811493,1980-12-15
0.48141083121299744,1980-12-16
0.47695329785346985,1980-12-17
0.4836394488811493,1980-12-18
0.48141083121299744,1980-12-19
0.4903257191181183,1980-12-22
0.5170708894729614,1980-12-23
0.5170708894729614,1980-12-24
0.5326720476150513,1980-12-26
0.5349005460739136,1980-12-29
0.5349005460739136,1980-12-30
0.5438159704208374,1980-12-31
0.5505024790763855,1981-01-02
0.5950772762298584,1981-01-05
0.5794760584831238,1981-01-06
0.5661033987998962,1981-01-07
0.5661033987998962,1981-01-08
0.559417188167572,1981-01-09
0.5727899074554443,1981-01-12
0.5727899074554443,1981-01-13
0.5727899074554443,1981-01-14
0.570560872554779,1981-01-15
0.5661033987998962,1981-01-16
0.559417188167572,1981-01-19
0.5438159704208374,1981-01-20
0.5393581986427307,1981-01-21
0.5326720476150513,1981-01-22
0.5326720476150513,1981-01-23
0.5371295809745789,1981-01-26
0.5571882128715515,1981-01-27
0.5571882128715515,1981-01-28
0.548273503780365,1981-01-29
0.5393581986427307,1981-01-30
0.5304432511329651,1981-02-02
0.5393581986427307,1981-02-03
0.5460443496704102,1981-02-04
0.5438159704208374,1981-02-05
0.5415873527526855,1981-02-06
0.5460443496704102,1981-02-09
0.5371295809745789,1981-02-10
0.5326720476150513,1981-02-11
0.5259858965873718,1981-02-12
0.5215283036231995,1981-02-13
0.5148420929908752,1981-02-17
0.5170708894729614,1981-02-18
0.528214693069458,1981-02-19
0.5304432511329651,1981-02-20
0.5304432511329651,1981-02-23
0.5393581986427307,1981-02-24
0.5215283036231995,1981-02-25
0.5304432511329651,1981-02-26
0.5393581986427307,1981-02-27
0.5349005460739136,1981-03-02
0.5304432511329651,1981-03-03
0.5304432511329651,1981-03-04
0.5304432511329651,1981-03-05
0.528214693069458,1981-03-06
0.5549598932266235,1981-03-09
0.5661033987998962,1981-03-10
0.5549598932266235,1981-03-11
0.5616458058357239,1981-03-12
0.5616458058357239,1981-03-13
0.5571882128715515,1981-03-16
0.5505024790763855,1981-03-17
0.5661033987998962,1981-03-18
0.5616458058357239,1981-03-19
0.5616458058357239,1981-03-20
0.5794760584831238,1981-03-23
0.5772469639778137,1981-03-24
0.5861624479293823,1981-03-25
0.5861624479293823,1981-03-26
0.5817049145698547,1981-03-27
0.6017634868621826,1981-03-30
0.6218223571777344,1981-03-31
0.6285083293914795,1981-04-01
0.6195933222770691,1981-04-02
0.6195933222770691,1981-04-03
0.6106786727905273,1981-04-06
0.5861624479293823,1981-04-07
0.599534809589386,1981-04-08
0.6240515112876892,1981-04-09
0.6240515112876892,1981-04-10
0.6062211990356445,1981-04-13
0.6017634868621826,1981-04-14
0.6017634868621826,1981-04-15
0.6017634868621826,1981-04-16
0.6062211990356445,1981-04-20
0.5839335322380066,1981-04-21
0.6062211990356445,1981-04-22
0.6039921641349792,1981-04-23
0.6106786727905273,1981-04-24
0.6084495186805725,1981-04-27
0.6062211990356445,1981-04-28
0.599534809589386,1981-04-29
0.5906198620796204,1981-04-30
0.5817049145698547,1981-05-01
0.5750187039375305,1981-05-04
0.5750187039375305,1981-05-05
0.570560872554779,1981-05-06
0.5683321356773376,1981-05-07
0.5661033987998962,1981-05-08
0.5571882128715515,1981-05-11
0.5616458058357239,1981-05-12
0.5571882128715515,1981-05-13
0.5750187039375305,1981-05-14
0.5727899074554443,1981-05-15
0.5839335322380066,1981-05-18
0.5794760584831238,1981-05-19
0.5817049145698547,1981-05-20
0.5638746619224548,1981-05-21
0.5638746619224548,1981-05-22
0.559417188167572,1981-05-26
0.5817049145698547,1981-05-27
0.5772469639778137,1981-05-28
0.5638746619224548,1981-05-29
0.5549598932266235,1981-06-01
0.5438159704208374,1981-06-02
0.548273503780365,1981-06-03
0.5505024790763855,1981-06-04
0.5393581986427307,1981-06-05
0.5393581986427307,1981-06-08
0.5349005460739136,1981-06-09
0.5304432511329651,1981-06-10
0.5349005460739136,1981-06-11
0.5349005460739136,1981-06-12
0.5415873527526855,1981-06-15
0.5438159704208374,1981-06-16
0.5438159704208374,1981-06-17
0.570560872554779,1981-06-18
0.5727899074554443,1981-06-19
0.570560872554779,1981-06-22
0.5839335322380066,1981-06-23
0.5861624479293823,1981-06-24
0.6017634868621826,1981-06-25
0.6106786727905273,1981-06-26
0.5950772762298584,1981-06-29
0.5928485989570618,1981-06-30
0.5839335322380066,1981-07-01
0.5772469639778137,1981-07-02
0.5683321356773376,1981-07-06
0.552730917930603,1981-07-07
0.5415873527526855,1981-07-08
0.5683321356773376,1981-07-09
0.5571882128715515,1981-07-10
0.5616458058357239,1981-07-13
0.552730917930603,1981-07-14
0.5571882128715515,1981-07-15
0.5549598932266235,1981-07-16
0.548273503780365,1981-07-17
0.548273503780365,1981-07-20
0.5571882128715515,1981-07-21
0.5438159704208374,1981-07-22
0.5505024790763855,1981-07-23
0.5571882128715515,1981-07-24
0.552730917930603,1981-07-27
0.5505024790763855,1981-07-28
0.548273503780365,1981-07-29
0.552730917930603,1981-07-30
0.552730917930603,1981-07-31
0.548273503780365,1981-08-03
0.548273503780365,1981-08-04
0.552730917930603,1981-08-05
0.5549598932266235,1981-08-06
0.552730917930603,1981-08-07
0.552730917930603,1981-08-10
0.5438159704208374,1981-08-11
0.5505024790763855,1981-08-12
0.5438159704208374,1981-08-13
0.5460443496704102,1981-08-14
0.5304432511329651,1981-08-17
0.5349005460739136,1981-08-18
0.528214693069458,1981-08-19
0.5126134157180786,1981-08-20
0.5215283036231995,1981-08-21
0.5081560611724854,1981-08-24
0.5148420929908752,1981-08-25
0.5126134157180786,1981-08-26
0.5103845596313477,1981-08-27
0.5215283036231995,1981-08-28
0.5103845596313477,1981-08-31
0.5081560611724854,1981-09-01
0.5103845596313477,1981-09-02
0.49924108386039734,1981-09-03
0.4903257191181183,1981-09-04
0.4858684241771698,1981-09-08
0.4858684241771698,1981-09-09
0.4858684241771698,1981-09-10
0.4858684241771698,1981-09-11
0.4858684241771698,1981-09-14
0.4858684241771698,1981-09-15
0.47695329785346985,1981-09-16
0.4635806977748871,1981-09-17
0.4635806977748871,1981-09-18
0.4635806977748871,1981-09-21
0.4635806977748871,1981-09-22
0.4635806977748871,1981-09-23
0.4635806977748871,1981-09-24
0.46135205030441284,1981-09-25
0.468038409948349,1981-09-28
0.4947832226753235,1981-09-29
0.4724958539009094,1981-09-30
0.4635806977748871,1981-10-01
0.4635806977748871,1981-10-02
0.46135205030441284,1981-10-05
0.4502084255218506,1981-10-06
0.4546658396720886,1981-10-07
0.4524369239807129,1981-10-08
0.4524369239807129,1981-10-09
0.4546658396720886,1981-10-12
0.4546658396720886,1981-10-13
0.4457505941390991,1981-10-14
0.44797956943511963,1981-10-15
0.4457505941390991,1981-10-16
0.4457505941390991,1981-10-19
0.45912304520606995,1981-10-20
0.4724958539009094,1981-10-21
0.468038409948349,1981-10-22
0.4635806977748871,1981-10-23
0.468038409948349,1981-10-26
0.47695329785346985,1981-10-27
0.4791822135448456,1981-10-28
0.47026678919792175,1981-10-29
0.46135205030441284,1981-10-30
0.45912304520606995,1981-11-02
0.4635806977748871,1981-11-03
0.4635806977748871,1981-11-04
0.47026678919792175,1981-11-05
0.46580934524536133,1981-11-06
0.468038409948349,1981-11-09
0.46580934524536133,1981-11-10
0.468038409948349,1981-11-11
0.468038409948349,1981-11-12
0.4747246503829956,1981-11-13
0.4747246503829956,1981-11-16
0.4747246503829956,1981-11-17
0.4791822135448456,1981-11-18
0.4791822135448456,1981-11-19
0.47695329785346985,1981-11-20
0.4791822135448456,1981-11-23
0.48141083121299744,1981-11-24
0.48141083121299744,1981-11-25
0.47695329785346985,1981-11-27
0.48141083121299744,1981-11-30
0.4947832226753235,1981-12-01
0.4858684241771698,1981-12-02
0.4947832226753235,1981-12-03
0.4947832226753235,1981-12-04
0.48141083121299744,1981-12-07
0.48809731006622314,1981-12-08
0.48141083121299744,1981-12-09
0.4836394488811493,1981-12-10
0.4925544261932373,1981-12-11
0.48141083121299744,1981-12-14
0.48809731006622314,1981-12-15
0.48141083121299744,1981-12-16
0.4791822135448456,1981-12-17
0.4747246503829956,1981-12-18
0.48141083121299744,1981-12-21
0.46135205030441284,1981-12-22
0.45912304520606995,1981-12-23
0.468038409948349,1981-12-24
0.4635806977748871,1981-12-28
0.45912304520606995,1981-12-29
0.4546658396720886,1981-12-30
0.45689451694488525,1981-12-31
0.45912304520606995,1982-01-04
0.45912304520606995,1982-01-05
0.4546658396720886,1982-01-06
0.44129326939582825,1982-01-07
0.4457505941390991,1982-01-08
0.4390643239021301,1982-01-11
0.43014952540397644,1982-01-12
0.41231968998908997,1982-01-13
0.4167768061161041,1982-01-14
0.41900578141212463,1982-01-15
0.41900578141212463,1982-01-18
0.41900578141212463,1982-01-19
0.41900578141212463,1982-01-20
0.432378351688385,1982-01-21
0.4279206395149231,1982-01-22
0.43014952540397644,1982-01-25
0.432378351688385,1982-01-26
0.432378351688385,1982-01-27
0.43460699915885925,1982-01-28
0.44797956943511963,1982-01-29
0.4457505941390991,1982-02-01
0.44129326939582825,1982-02-02
0.4390643239021301,1982-02-03
0.44352221488952637,1982-02-04
0.4502084255218506,1982-02-05
0.436835914850235,1982-02-08
0.42569220066070557,1982-02-09
0.43460699915885925,1982-02-10
0.436835914850235,1982-02-11
0.4279206395149231,1982-02-12
0.4279206395149231,1982-02-16
0.42569220066070557,1982-02-17
0.42346325516700745,1982-02-18
0.41900578141212463,1982-02-19
0.41900578141212463,1982-02-22
0.432378351688385,1982-02-23
0.4279206395149231,1982-02-24
0.4546658396720886,1982-02-25
0.44797956943511963,1982-02-26
0.44797956943511963,1982-03-01
0.45912304520606995,1982-03-02
0.4502084255218506,1982-03-03
0.44797956943511963,1982-03-04
0.4457505941390991,1982-03-05
0.44352221488952637,1982-03-08
0.4457505941390991,1982-03-09
0.4457505941390991,1982-03-10
0.44129326939582825,1982-03-11
0.4457505941390991,1982-03-12
0.4457505941390991,1982-03-15
0.4524369239807129,1982-03-16
0.45689451694488525,1982-03-17
0.45912304520606995,1982-03-18
0.468038409948349,1982-03-19
0.48141083121299744,1982-03-22
0.48141083121299744,1982-03-23
0.48141083121299744,1982-03-24
0.4858684241771698,1982-03-25
0.48141083121299744,1982-03-26
0.48141083121299744,1982-03-29
0.4791822135448456,1982-03-30
0.48141083121299744,1982-03-31
0.4747246503829956,1982-04-01
0.4635806977748871,1982-04-02
0.45689451694488525,1982-04-05
0.45689451694488525,1982-04-06
0.46135205030441284,1982-04-07
0.47026678919792175,1982-04-08
0.47026678919792175,1982-04-12
0.4925544261932373,1982-04-13
0.4836394488811493,1982-04-14
0.48809731006622314,1982-04-15
0.4858684241771698,1982-04-16
0.48141083121299744,1982-04-19
0.4747246503829956,1982-04-20
0.468038409948349,1982-04-21
0.4747246503829956,1982-04-22
0.47026678919792175,1982-04-23
0.47695329785346985,1982-04-26
0.4791822135448456,1982-04-27
0.4858684241771698,1982-04-28
0.48141083121299744,1982-04-29
0.4858684241771698,1982-04-30
0.48141083121299744,1982-05-03
0.47695329785346985,1982-05-04
0.47695329785346985,1982-05-05
0.48809731006622314,1982-05-06
0.4903257191181183,1982-05-07
0.4791822135448456,1982-05-10
0.49924108386039734,1982-05-11
0.48809731006622314,1982-05-12
0.4724958539009094,1982-05-13
0.47026678919792175,1982-05-14
0.46580934524536133,1982-05-17
0.4635806977748871,1982-05-18
0.468038409948349,1982-05-19
0.46580934524536133,1982-05-20
0.4747246503829956,1982-05-21
0.4724958539009094,1982-05-24
0.468038409948349,1982-05-25
0.46135205030441284,1982-05-26
0.45912304520606995,1982-05-27
0.4524369239807129,1982-05-28
0.4502084255218506,1982-06-01
0.4502084255218506,1982-06-02
0.44129326939582825,1982-06-03
0.4279206395149231,1982-06-04
0.4279206395149231,1982-06-07
0.42346325516700745,1982-06-08
0.42346325516700745,1982-06-09
0.4279206395149231,1982-06-10
0.432378351688385,1982-06-11
0.43014952540397644,1982-06-14
0.4457505941390991,1982-06-15
0.4524369239807129,1982-06-16
0.4546658396720886,1982-06-17
0.44129326939582825,1982-06-18
0.44129326939582825,1982-06-21
0.432378351688385,1982-06-22
0.436835914850235,1982-06-23
0.4390643239021301,1982-06-24
0.436835914850235,1982-06-25
0.44129326939582825,1982-06-28
0.4457505941390991,1982-06-29
0.4457505941390991,1982-06-30
0.44129326939582825,1982-07-01
0.4390643239021301,1982-07-02
0.44352221488952637,1982-07-06
0.44129326939582825,1982-07-07
0.4502084255218506,1982-07-08
0.45912304520606995,1982-07-09
0.4635806977748871,1982-07-12
0.4724958539009094,1982-07-13
0.4747246503829956,1982-07-14
0.48141083121299744,1982-07-15
0.4724958539009094,1982-07-16
0.4724958539009094,1982-07-19
0.45689451694488525,1982-07-20
0.4724958539009094,1982-07-21
0.4724958539009094,1982-07-22
0.4724958539009094,1982-07-23
0.4724958539009094,1982-07-26
0.47026678919792175,1982-07-27
0.4635806977748871,1982-07-28
0.4502084255218506,1982-07-29
0.4524369239807129,1982-07-30
0.46135205030441284,1982-08-02
0.46135205030441284,1982-08-03
0.4635806977748871,1982-08-04
0.436835914850235,1982-08-05
0.436835914850235,1982-08-06
0.432378351688385,1982-08-09
0.44129326939582825,1982-08-10
0.436835914850235,1982-08-11
0.44129326939582825,1982-08-12
0.44352221488952637,1982-08-13
0.44352221488952637,1982-08-16
0.4635806977748871,1982-08-17
0.47695329785346985,1982-08-18
0.48141083121299744,1982-08-19
0.4903257191181183,1982-08-20
0.49924108386039734,1982-08-23
0.48141083121299744,1982-08-24
0.4925544261932373,1982-08-25
0.4947832226753235,1982-08-26
0.4925544261932373,1982-08-27
0.49924108386039734,1982-08-30
0.5081560611724854,1982-08-31
0.5170708894729614,1982-09-01
0.5148420929908752,1982-09-02
0.5215283036231995,1982-09-03
0.5259858965873718,1982-09-07
0.5326720476150513,1982-09-08
0.5393581986427307,1982-09-09
0.5349005460739136,1982-09-10
0.5349005460739136,1982-09-13
0.5371295809745789,1982-09-14
0.5616458058357239,1982-09-15
0.570560872554779,1982-09-16
0.559417188167572,1982-09-17
0.5549598932266235,1982-09-20
0.5638746619224548,1982-09-21
0.5638746619224548,1982-09-22
0.5661033987998962,1982-09-23
0.559417188167572,1982-09-24
0.559417188167572,1982-09-27
0.5616458058357239,1982-09-28
0.552730917930603,1982-09-29
0.5505024790763855,1982-09-30
0.5549598932266235,1982-10-01
0.559417188167572,1982-10-04
0.5571882128715515,1982-10-05
0.5661033987998962,1982-10-06
0.570560872554779,1982-10-07
0.5794760584831238,1982-10-08
0.5950772762298584,1982-10-11
0.5950772762298584,1982-10-12
0.6129069924354553,1982-10-13
0.6129069924354553,1982-10-14
0.6062211990356445,1982-10-15
0.6017634868621826,1982-10-18
0.5794760584831238,1982-10-19
0.5973060131072998,1982-10-20
0.5928485989570618,1982-10-21
0.5794760584831238,1982-10-22
0.5571882128715515,1982-10-25
0.559417188167572,1982-10-26
0.5638746619224548,1982-10-27
0.5638746619224548,1982-10-28
0.5661033987998962,1982-10-29
0.5683321356773376,1982-11-01
0.559417188167572,1982-11-02
0.5683321356773376,1982-11-03
0.570560872554779,1982-11-04
0.5750187039375305,1982-11-05
0.559417188167572,1982-11-08
0.5460443496704102,1982-11-09
0.548273503780365,1982-11-10
0.5505024790763855,1982-11-11
0.5438159704208374,1982-11-12
0.5505024790763855,1982-11-15
0.5549598932266235,1982-11-16
0.559417188167572,1982-11-17
0.552730917930603,1982-11-18
0.552730917930603,1982-11-19
0.5505024790763855,1982-11-22
0.5349005460739136,1982-11-23
0.5259858965873718,1982-11-24
0.5259858965873718,1982-11-26
0.5215283036231995,1982-11-29
0.5259858965873718,1982-11-30
0.5349005460739136,1982-12-01
0.5616458058357239,1982-12-02
0.570560872554779,1982-12-03
0.5928485989570618,1982-12-06
0.5772469639778137,1982-12-07
0.570560872554779,1982-12-08
0.5571882128715515,1982-12-09
0.5616458058357239,1982-12-10
0.5616458058357239,1982-12-13
0.5571882128715515,1982-12-14
0.5438159704208374,1982-12-15
0.5883909463882446,1982-12-16
0.5839335322380066,1982-12-17
0.5817049145698547,1982-12-20
0.5794760584831238,1982-12-21
0.5839335322380066,1982-12-22
0.5839335322380066,1982-12-23
0.5794760584831238,1982-12-27
0.5661033987998962,1982-12-28
0.5571882128715515,1982-12-29
0.5571882128715515,1982-12-30
0.5750187039375305,1982-12-31
0.5661033987998962,1983-01-03
0.5750187039375305,1983-01-04
0.5817049145698547,1983-01-05
0.599534809589386,1983-01-06
0.5950772762298584,1983-01-07
0.6062211990356445,1983-01-10
0.6062211990356445,1983-01-11
0.6129069924354553,1983-01-12
0.6084495186805725,1983-01-13
0.6195933222770691,1983-01-14
0.6418812870979309,1983-01-17
0.6552538275718689,1983-01-18
0.646338701248169,1983-01-19
0.6507960557937622,1983-01-20
0.6240515112876892,1983-01-21
0.6151358485221863,1983-01-24
0.6240515112876892,1983-01-25
0.6195933222770691,1983-01-26
0.6374239921569824,1983-01-27
0.6374239921569824,1983-01-28
0.6351948976516724,1983-01-31
0.6240515112876892,1983-02-01
0.6285083293914795,1983-02-02
0.6240515112876892,1983-02-03
0.6418812870979309,1983-02-04
0.6641684770584106,1983-02-07
0.6619400382041931,1983-02-08
0.6218223571777344,1983-02-09
0.6418812870979309,1983-02-10
0.646338701248169,1983-02-11
0.6485676169395447,1983-02-14
0.6307375431060791,1983-02-15
0.6351948976516724,1983-02-16
0.6285083293914795,1983-02-17
0.6418812870979309,1983-02-18
0.6329658031463623,1983-02-22
0.6396520733833313,1983-02-23
0.6507960557937622,1983-02-24
0.6374239921569824,1983-02-25
0.6329658031463623,1983-02-28
0.6597109436988831,1983-03-01
0.6552538275718689,1983-03-02
0.6597109436988831,1983-03-03
0.6730837225914001,1983-03-04
0.6730837225914001,1983-03-07
0.6485676169395447,1983-03-08
0.6686263680458069,1983-03-09
0.6507960557937622,1983-03-10
0.6552538275718689,1983-03-11
0.646338701248169,1983-03-14
0.6507960557937622,1983-03-15
0.6418812870979309,1983-03-16
0.6240515112876892,1983-03-17
0.6396520733833313,1983-03-18
0.6329658031463623,1983-03-21
0.6285083293914795,1983-03-22
0.6351948976516724,1983-03-23
0.6552538275718689,1983-03-24
0.6507960557937622,1983-03-25
0.6552538275718689,1983-03-28
0.6597109436988831,1983-03-29
0.6641684770584106,1983-03-30
0.6708546876907349,1983-03-31
0.646338701248169,1983-04-04
0.6530249714851379,1983-04-05
0.6485676169395447,1983-04-06
0.6418812870979309,1983-04-07
0.6374239921569824,1983-04-08
0.6351948976516724,1983-04-11
0.6240515112876892,1983-04-12
0.6418812870979309,1983-04-13
0.6418812870979309,1983-04-14
0.6485676169395447,1983-04-15
0.6396520733833313,1983-04-18
0.6285083293914795,1983-04-19
0.6441096663475037,1983-04-20
0.6329658031463623,1983-04-21
0.6441096663475037,1983-04-22
0.6418812870979309,1983-04-25
0.6597109436988831,1983-04-26
0.6507960557937622,1983-04-27
0.646338701248169,1983-04-28
0.6597109436988831,1983-04-29
0.6507960557937622,1983-05-02
0.6686263680458069,1983-05-03
0.6708546876907349,1983-05-04
0.6842272281646729,1983-05-05
0.6998288631439209,1983-05-06
0.7132012844085693,1983-05-09
0.722116231918335,1983-05-10
0.7198875546455383,1983-05-11
0.7265734672546387,1983-05-12
0.7488613128662109,1983-05-13
0.7533189654350281,1983-05-16
0.7555474638938904,1983-05-17
0.7600052356719971,1983-05-18
0.7510901689529419,1983-05-19
0.7488613128662109,1983-05-20
0.7354888319969177,1983-05-23
0.7577762007713318,1983-05-24
0.7666915655136108,1983-05-25
0.7600052356719971,1983-05-26
0.7444037795066833,1983-05-27
0.7243448495864868,1983-05-31
0.7265734672546387,1983-06-01
0.7109726667404175,1983-06-02
0.7132012844085693,1983-06-03
0.7109726667404175,1983-06-06
0.715429961681366,1983-06-07
0.7176588773727417,1983-06-08
0.702057421207428,1983-06-09
0.7243448495864868,1983-06-10
0.7310312986373901,1983-06-13
0.7399460077285767,1983-06-14
0.7488613128662109,1983-06-15
0.7756062746047974,1983-06-16
0.7756062746047974,1983-06-17
0.7711487412452698,1983-06-20
0.7711487412452698,1983-06-21
0.7800639867782593,1983-06-22
0.7800639867782593,1983-06-23
0.7756062746047974,1983-06-24
0.7733777761459351,1983-06-27
0.7733777761459351,1983-06-28
0.7533189654350281,1983-06-29
0.7555474638938904,1983-06-30
0.7644624710083008,1983-07-01
0.7488613128662109,1983-07-05
0.7354888319969177,1983-07-06
0.7310312986373901,1983-07-07
0.7332602143287659,1983-07-08
0.7354888319969177,1983-07-11
0.7198875546455383,1983-07-12
0.722116231918335,1983-07-13
0.7198875546455383,1983-07-14
0.7109726667404175,1983-07-15
0.7132012844085693,1983-07-18
0.7132012844085693,1983-07-19
0.7132012844085693,1983-07-20
0.7042861580848694,1983-07-21
0.702057421207428,1983-07-22
0.7042861580848694,1983-07-25
0.715429961681366,1983-07-26
0.7176588773727417,1983-07-27
0.722116231918335,1983-07-28
0.7065145373344421,1983-07-29
0.6998288631439209,1983-08-01
0.6819984316825867,1983-08-02
0.7176588773727417,1983-08-03
0.6931424736976624,1983-08-04
0.6953712701797485,1983-08-05
0.6708546876907349,1983-08-08
0.6753120422363281,1983-08-09
0.6753120422363281,1983-08-10
0.6597109436988831,1983-08-11
0.6663973927497864,1983-08-12
0.6797698140144348,1983-08-15
0.6819984316825867,1983-08-16
0.6931424736976624,1983-08-17
0.7265734672546387,1983-08-18
0.7399460077285767,1983-08-19
0.7354888319969177,1983-08-22
0.7332602143287659,1983-08-23
0.7243448495864868,1983-08-24
0.7243448495864868,1983-08-25
0.7310312986373901,1983-08-26
0.7488613128662109,1983-08-29
0.7533189654350281,1983-08-30
0.7711487412452698,1983-08-31
0.7622336149215698,1983-09-01
0.7533189654350281,1983-09-02
0.7666915655136108,1983-09-06
0.7800639867782593,1983-09-07
