QCOM,Date
0.3436877429485321,1992-07-30
0.3485978841781616,1992-07-31
0.3485978841781616,1992-08-03
0.3436877429485321,1992-08-04
0.3265032172203064,1992-08-05
0.304408997297287,1992-08-06
0.3191390037536621,1992-08-07
0.30931925773620605,1992-08-10
0.30931925773620605,1992-08-11
0.3191390037536621,1992-08-12
0.3191390037536621,1992-08-13
0.3191390037536621,1992-08-14
0.314228892326355,1992-08-17
0.314228892326355,1992-08-18
0.304408997297287,1992-08-19
0.304408997297287,1992-08-20
0.304408997297287,1992-08-21
0.29949960112571716,1992-08-24
0.301954448223114,1992-08-25
0.29949960112571716,1992-08-26
0.304408997297287,1992-08-27
0.314228892326355,1992-08-28
0.301954448223114,1992-08-31
0.304408997297287,1992-09-01
0.3191390037536621,1992-09-02
0.3166835606098175,1992-09-03
0.30931925773620605,1992-09-04
0.304408997297287,1992-09-08
0.301954448223114,1992-09-09
0.29949960112571716,1992-09-10
0.2847699522972107,1992-09-11
0.28722453117370605,1992-09-14
0.2749501168727875,1992-09-15
0.26513051986694336,1992-09-16
0.2700406014919281,1992-09-17
0.27986037731170654,1992-09-18
0.26513051986694336,1992-09-21
0.260221004486084,1992-09-22
0.25776565074920654,1992-09-23
0.27986037731170654,1992-09-24
0.27249544858932495,1992-09-25
0.2700406014919281,1992-09-28
0.2700406014919281,1992-09-29
0.3535073697566986,1992-09-30
0.3387782573699951,1992-10-01
0.33386799693107605,1992-10-02
0.3387782573699951,1992-10-05
0.3780568838119507,1992-10-06
0.3976961374282837,1992-10-07
0.4026055634021759,1992-10-08
0.3878765404224396,1992-10-09
0.4026055634021759,1992-10-12
0.3976961374282837,1992-10-13
0.3878765404224396,1992-10-14
0.4026055634021759,1992-10-15
0.4615234434604645,1992-10-16
0.4467945396900177,1992-10-19
0.46397820115089417,1992-10-20
0.486072838306427,1992-10-21
0.4909825623035431,1992-10-22
0.486072838306427,1992-10-23
0.4909825623035431,1992-10-26
0.4467945396900177,1992-10-27
0.4811626970767975,1992-10-28
0.4811626970767975,1992-10-29
0.4811626970767975,1992-10-30
0.4811626970767975,1992-11-02
0.486072838306427,1992-11-03
0.49589264392852783,1992-11-04
0.5204414129257202,1992-11-05
0.4909825623035431,1992-11-06
0.4983474612236023,1992-11-09
0.5204414129257202,1992-11-10
0.5302610397338867,1992-11-11
0.5204414129257202,1992-11-12
0.5253517031669617,1992-11-13
0.5253517031669617,1992-11-16
0.5253517031669617,1992-11-17
0.5548107028007507,1992-11-18
0.5548107028007507,1992-11-19
0.5548107028007507,1992-11-20
0.5597200989723206,1992-11-23
0.549900233745575,1992-11-24
0.549900233745575,1992-11-25
0.5597200989723206,1992-11-27
0.5597200989723206,1992-11-30
0.5474457740783691,1992-12-01
0.5449908971786499,1992-12-02
0.5204414129257202,1992-12-03
0.5008022785186768,1992-12-04
0.5155318379402161,1992-12-07
0.5008022785186768,1992-12-08
0.4909825623035431,1992-12-09
0.486072838306427,1992-12-10
0.4909825623035431,1992-12-11
0.4909825623035431,1992-12-14
0.5008022785186768,1992-12-15
0.4909825623035431,1992-12-16
0.47379767894744873,1992-12-17
0.47134312987327576,1992-12-18
0.486072838306427,1992-12-21
0.5302610397338867,1992-12-22
0.5351710915565491,1992-12-23
0.5302610397338867,1992-12-24
0.5351710915565491,1992-12-28
0.5253517031669617,1992-12-29
0.49589264392852783,1992-12-30
0.4762532711029053,1992-12-31
0.4762532711029053,1993-01-04
0.49589264392852783,1993-01-05
0.5106217861175537,1993-01-06
0.4566139578819275,1993-01-07
0.49343740940093994,1993-01-08
0.4983474612236023,1993-01-11
0.4909825623035431,1993-01-12
0.5695399045944214,1993-01-13
0.6235479712486267,1993-01-14
0.6628265976905823,1993-01-15
0.6628265976905823,1993-01-18
0.6530072093009949,1993-01-19
0.6407319903373718,1993-01-20
0.6137285828590393,1993-01-21
0.579359769821167,1993-01-22
0.6186378598213196,1993-01-25
0.62845778465271,1993-01-26
0.6186378598213196,1993-01-27
0.6137285828590393,1993-01-28
0.579359769821167,1993-01-29
0.5940894484519958,1993-02-01
0.6112729907035828,1993-02-02
0.6382772922515869,1993-02-03
0.6873754858970642,1993-02-04
0.6579165458679199,1993-02-05
0.7119249701499939,1993-02-08
0.6873754858970642,1993-02-09
0.6530072093009949,1993-02-10
0.6480966806411743,1993-02-11
0.6530072093009949,1993-02-12
0.5891789793968201,1993-02-16
0.5940894484519958,1993-02-17
0.608817994594574,1993-02-18
0.6235479712486267,1993-02-19
0.6382772922515869,1993-02-22
0.6333677172660828,1993-02-23
0.6235479712486267,1993-02-24
0.6186378598213196,1993-02-25
0.6186378598213196,1993-02-26
0.6186378598213196,1993-03-01
0.6382772922515869,1993-03-02
0.7021054625511169,1993-03-03
0.7413838505744934,1993-03-04
0.7241994142532349,1993-03-05
0.7413838505744934,1993-03-08
0.7953914999961853,1993-03-09
0.8101208806037903,1993-03-10
0.7659322619438171,1993-03-11
0.7659322619438171,1993-03-12
0.8003019094467163,1993-03-15
0.7757524847984314,1993-03-16
0.7904821038246155,1993-03-17
0.859219491481781,1993-03-18
0.8493999242782593,1993-03-19
0.9058624505996704,1993-03-22
0.873948872089386,1993-03-23
0.8641292452812195,1993-03-24
0.859219491481781,1993-03-25
0.8935882449150085,1993-03-26
0.9279571771621704,1993-03-29
0.9475961923599243,1993-03-30
0.962325394153595,1993-03-31
1.011423945426941,1993-04-01
0.9475961923599243,1993-04-02
0.9819651246070862,1993-04-05
0.9549611210823059,1993-04-06
0.9058624505996704,1993-04-07
0.9574159979820251,1993-04-08
0.9279571771621704,1993-04-12
0.9132274985313416,1993-04-13
0.903407871723175,1993-04-14
0.859219491481781,1993-04-15
0.8199416399002075,1993-04-16
0.8052111268043518,1993-04-19
0.832215428352356,1993-04-20
0.8690393567085266,1993-04-21
0.903407871723175,1993-04-22
0.8641292452812195,1993-04-23
0.8248504996299744,1993-04-26
0.8297608494758606,1993-04-27
0.8788584470748901,1993-04-28
0.8714942932128906,1993-04-29
0.8935882449150085,1993-04-30
0.8837683200836182,1993-05-03
0.844490110874176,1993-05-04
0.8518550395965576,1993-05-05
0.8493999242782593,1993-05-06
0.8690393567085266,1993-05-07
0.8886784911155701,1993-05-10
0.9328664541244507,1993-05-11
0.9328664541244507,1993-05-12
0.9083179831504822,1993-05-13
0.844490110874176,1993-05-14
0.873948872089386,1993-05-17
0.8837683200836182,1993-05-18
0.9132274985313416,1993-05-19
0.8837683200836182,1993-05-20
0.8690393567085266,1993-05-21
0.8886784911155701,1993-05-24
0.8984978795051575,1993-05-25
0.9255013465881348,1993-05-26
0.8984978795051575,1993-05-27
0.8886784911155701,1993-05-28
0.856764018535614,1993-06-01
0.8935882449150085,1993-06-02
0.923046886920929,1993-06-03
0.9304119944572449,1993-06-04
0.9156822562217712,1993-06-07
0.9132274985313416,1993-06-08
0.9279571771621704,1993-06-09
0.9328664541244507,1993-06-10
0.9966949224472046,1993-06-11
1.0850716829299927,1993-06-14
1.1194401979446411,1993-06-15
1.0408828258514404,1993-06-16
1.0850716829299927,1993-06-17
1.0556126832962036,1993-06-18
1.011423945426941,1993-06-21
1.035973310470581,1993-06-22
1.0408828258514404,1993-06-23
1.0899810791015625,1993-06-24
1.0850716829299927,1993-06-25
1.1096209287643433,1993-06-28
1.09980046749115,1993-06-29
1.1390798091888428,1993-06-30
1.1759034395217896,1993-07-01
1.1636284589767456,1993-07-02
1.158719539642334,1993-07-06
1.1488988399505615,1993-07-07
1.180812120437622,1993-07-08
1.1930878162384033,1993-07-09
1.1734485626220703,1993-07-12
1.1734485626220703,1993-07-13
1.1685383319854736,1993-07-14
1.1783579587936401,1993-07-15
1.1783579587936401,1993-07-16
1.2470953464508057,1993-07-19
1.2716453075408936,1993-07-20
1.2667350769042969,1993-07-21
1.288828730583191,1993-07-22
1.3673858642578125,1993-07-23
1.3305630683898926,1993-07-26
1.3256525993347168,1993-07-27
1.2961933612823486,1993-07-28
1.3403825759887695,1993-07-29
1.3207427263259888,1993-07-30
1.2863742113113403,1993-08-02
1.2961933612823486,1993-08-03
1.3305630683898926,1993-08-04
1.3305630683898926,1993-08-05
1.3943902254104614,1993-08-06
1.3747509717941284,1993-08-09
1.4287595748901367,1993-08-10
1.482767105102539,1993-08-11
1.463127851486206,1993-08-12
1.487676978111267,1993-08-13
1.5269562005996704,1993-08-16
1.4778574705123901,1993-08-17
1.5122262239456177,1993-08-18
1.5392307043075562,1993-08-19
1.5245001316070557,1993-08-20
1.5318645238876343,1993-08-23
1.5907829999923706,1993-08-24
1.5809634923934937,1993-08-25
1.5785090923309326,1993-08-26
1.536775827407837,1993-08-27
1.482767105102539,1993-08-30
1.5318645238876343,1993-08-31
1.5269562005996704,1993-09-01
1.5662349462509155,1993-09-02
1.5613243579864502,1993-09-03
1.5073169469833374,1993-09-07
1.4091200828552246,1993-09-08
1.4680382013320923,1993-09-09
1.4950417280197144,1993-09-10
1.4483988285064697,1993-09-13
1.3992998600006104,1993-09-14
1.4385794401168823,1993-09-15
1.450853705406189,1993-09-16
1.4974967241287231,1993-09-17
1.5343207120895386,1993-09-20
1.492586374282837,1993-09-21
1.5441391468048096,1993-09-22
1.5760540962219238,1993-09-23
1.6153324842453003,1993-09-24
1.593238353729248,1993-09-27
1.6497009992599487,1993-09-28
1.6840705871582031,1993-09-29
1.6251522302627563,1993-09-30
1.5809634923934937,1993-10-01
1.6251522302627563,1993-10-04
1.5515049695968628,1993-10-05
1.5269562005996704,1993-10-06
1.553959608078003,1993-10-07
1.5564141273498535,1993-10-08
1.5956934690475464,1993-10-11
1.6349728107452393,1993-10-12
1.6497009992599487,1993-10-13
1.679160237312317,1993-10-14
1.679160237312317,1993-10-15
1.6938896179199219,1993-10-18
1.6104222536087036,1993-10-19
1.5858736038208008,1993-10-20
1.5465959310531616,1993-10-21
1.5318645238876343,1993-10-22
1.4483988285064697,1993-10-25
1.4336694478988647,1993-10-26
1.5269562005996704,1993-10-27
1.499951720237732,1993-10-28
1.5024058818817139,1993-10-29
1.5662349462509155,1993-11-01
1.5465959310531616,1993-11-02
1.4459434747695923,1993-11-03
1.3698415756225586,1993-11-04
1.3698415756225586,1993-11-05
1.4287595748901367,1993-11-08
1.4729478359222412,1993-11-09
1.4974967241287231,1993-11-10
1.4606724977493286,1993-11-11
1.4434887170791626,1993-11-12
1.3698415756225586,1993-11-15
1.2961933612823486,1993-11-16
1.2274565696716309,1993-11-17
1.0850716829299927,1993-11-18
1.065432071685791,1993-11-19
1.09980046749115,1993-11-22
1.1341702938079834,1993-11-23
1.1488988399505615,1993-11-24
1.09980046749115,1993-11-26
1.011423945426941,1993-11-29
1.035973310470581,1993-11-30
1.1120753288269043,1993-12-01
1.1488988399505615,1993-12-02
1.1636284589767456,1993-12-03
1.1439896821975708,1993-12-06
1.1096209287643433,1993-12-07
1.0850716829299927,1993-12-08
1.0408828258514404,1993-12-09
1.0408828258514404,1993-12-10
1.0727967023849487,1993-12-13
1.050702691078186,1993-12-14
1.0752516984939575,1993-12-15
1.07034170627594,1993-12-16
1.09980046749115,1993-12-17
1.1366249322891235,1993-12-20
1.1145306825637817,1993-12-21
1.1096209287643433,1993-12-22
1.1096209287643433,1993-12-23
1.07034170627594,1993-12-27
1.033517837524414,1993-12-28
1.065432071685791,1993-12-29
1.065432071685791,1993-12-30
1.0408828258514404,1993-12-31
1.0433375835418701,1994-01-03
1.0629767179489136,1994-01-04
1.0310630798339844,1994-01-05
1.0408828258514404,1994-01-06
1.011423945426941,1994-01-07
0.9328664541244507,1994-01-10
0.9574159979820251,1994-01-11
0.9475961923599243,1994-01-12
1.0310630798339844,1994-01-13
1.0629767179489136,1994-01-14
1.0016045570373535,1994-01-17
0.9672358632087708,1994-01-18
0.9549611210823059,1994-01-19
0.9672358632087708,1994-01-20
0.9500513076782227,1994-01-21
0.9426862597465515,1994-01-24
0.9574159979820251,1994-01-25
0.9770557880401611,1994-01-26
0.9770557880401611,1994-01-27
0.9721451997756958,1994-01-28
0.9868755340576172,1994-01-31
0.9721451997756958,1994-02-01
0.9770557880401611,1994-02-02
0.9475961923599243,1994-02-03
0.8984978795051575,1994-02-04
0.9107723832130432,1994-02-07
0.923046886920929,1994-02-08
0.9132274985313416,1994-02-09
0.8935882449150085,1994-02-10
0.9083179831504822,1994-02-11
0.9132274985313416,1994-02-14
0.8764035701751709,1994-02-15
0.8641292452812195,1994-02-16
0.8248504996299744,1994-02-17
0.8346703052520752,1994-02-18
0.8150311708450317,1994-02-22
0.8346703052520752,1994-02-23
0.8199416399002075,1994-02-24
0.8346703052520752,1994-02-25
0.8837683200836182,1994-02-28
0.9917844533920288,1994-03-01
1.07034170627594,1994-03-02
1.0310630798339844,1994-03-03
1.011423945426941,1994-03-04
0.9917844533920288,1994-03-07
0.9819651246070862,1994-03-08
0.9672358632087708,1994-03-09
0.9770557880401611,1994-03-10
1.0016045570373535,1994-03-11
1.050702691078186,1994-03-14
1.0752516984939575,1994-03-15
1.1292595863342285,1994-03-16
1.09980046749115,1994-03-17
1.1194401979446411,1994-03-18
1.0850716829299927,1994-03-21
1.0605220794677734,1994-03-22
1.0310630798339844,1994-03-23
1.050702691078186,1994-03-24
1.0212435722351074,1994-03-25
0.962325394153595,1994-03-28
0.9132274985313416,1994-03-29
0.9328664541244507,1994-03-30
0.962325394153595,1994-03-31
0.9181375503540039,1994-04-04
0.9132274985313416,1994-04-05
0.9132274985313416,1994-04-06
0.9132274985313416,1994-04-07
0.8935882449150085,1994-04-08
0.8641292452812195,1994-04-11
0.8543095588684082,1994-04-12
0.8052111268043518,1994-04-13
0.8150311708450317,1994-04-14
0.8935882449150085,1994-04-15
0.8641292452812195,1994-04-18
0.8199416399002075,1994-04-19
0.8052111268043518,1994-04-20
0.7855722308158875,1994-04-21
0.8248504996299744,1994-04-22
0.859219491481781,1994-04-25
0.873948872089386,1994-04-26
0.8346703052520752,1994-04-28
0.8346703052520752,1994-04-29
0.8346703052520752,1994-05-02
0.8346703052520752,1994-05-03
0.8101208806037903,1994-05-04
0.8248504996299744,1994-05-05
0.8052111268043518,1994-05-06
0.7757524847984314,1994-05-09
0.7561131119728088,1994-05-10
0.6628265976905823,1994-05-11
0.6775559186935425,1994-05-12
0.6726465821266174,1994-05-13
0.6775559186935425,1994-05-16
0.6775559186935425,1994-05-17
0.7070147395133972,1994-05-18
0.7168347239494324,1994-05-19
0.7070147395133972,1994-05-20
0.6873754858970642,1994-05-23
0.7266541719436646,1994-05-24
0.7021054625511169,1994-05-25
0.6824662089347839,1994-05-26
0.6677359938621521,1994-05-27
0.643187403678894,1994-05-31
0.6480966806411743,1994-06-01
0.6579165458679199,1994-06-02
0.7070147395133972,1994-06-03
0.7168347239494324,1994-06-06
0.7094696760177612,1994-06-07
0.7021054625511169,1994-06-08
0.6971951127052307,1994-06-09
0.7168347239494324,1994-06-10
0.7070147395133972,1994-06-13
0.7070147395133972,1994-06-14
0.6971951127052307,1994-06-15
0.692285418510437,1994-06-16
0.6873754858970642,1994-06-17
0.6480966806411743,1994-06-20
0.643187403678894,1994-06-21
0.6628265976905823,1994-06-22
0.6382772922515869,1994-06-23
0.62845778465271,1994-06-24
0.6775559186935425,1994-06-27
0.6480966806411743,1994-06-28
0.643187403678894,1994-06-29
0.62845778465271,1994-06-30
0.62845778465271,1994-07-01
0.6186378598213196,1994-07-05
0.5989986658096313,1994-07-06
0.6186378598213196,1994-07-07
0.5989986658096313,1994-07-08
0.5989986658096313,1994-07-11
0.6161832809448242,1994-07-12
0.6480966806411743,1994-07-13
0.7659322619438171,1994-07-14
0.7462931871414185,1994-07-15
0.7364739179611206,1994-07-18
0.6824662089347839,1994-07-19
0.643187403678894,1994-07-20
0.6873754858970642,1994-07-21
0.7168347239494324,1994-07-22
0.7266541719436646,1994-07-25
0.7315642833709717,1994-07-26
0.7266541719436646,1994-07-27
0.7364739179611206,1994-07-28
0.7070147395133972,1994-07-29
0.6996496915817261,1994-08-01
0.6971951127052307,1994-08-02
0.6873754858970642,1994-08-03
0.7021054625511169,1994-08-04
0.6971951127052307,1994-08-05
0.7217445969581604,1994-08-08
0.7266541719436646,1994-08-09
0.7315642833709717,1994-08-10
0.7364739179611206,1994-08-11
0.844490110874176,1994-08-12
0.8125761151313782,1994-08-15
0.8543095588684082,1994-08-16
0.8935882449150085,1994-08-17
0.8886784911155701,1994-08-18
0.8543095588684082,1994-08-19
0.8493999242782593,1994-08-22
0.8641292452812195,1994-08-23
0.8788584470748901,1994-08-24
0.8641292452812195,1994-08-25
0.8886784911155701,1994-08-26
0.903407871723175,1994-08-29
0.903407871723175,1994-08-30
0.8837683200836182,1994-08-31
0.844490110874176,1994-09-01
0.7953914999961853,1994-09-02
0.8248504996299744,1994-09-06
0.8493999242782593,1994-09-07
0.9132274985313416,1994-09-08
0.96969074010849,1994-09-09
0.9647809267044067,1994-09-12
0.9819651246070862,1994-09-13
0.9819651246070862,1994-09-14
1.011423945426941,1994-09-15
1.0310630798339844,1994-09-16
1.0310630798339844,1994-09-19
0.9819651246070862,1994-09-20
0.9819651246070862,1994-09-21
1.011423945426941,1994-09-22
1.0212435722351074,1994-09-23
1.011423945426941,1994-09-26
0.9917844533920288,1994-09-27
0.9917844533920288,1994-09-28
0.9721451997756958,1994-09-29
0.9942396879196167,1994-09-30
1.0163339376449585,1994-10-03
1.0310630798339844,1994-10-04
1.1096209287643433,1994-10-05
1.0850716829299927,1994-10-06
1.1096209287643433,1994-10-07
1.09980046749115,1994-10-10
1.1096209287643433,1994-10-11
1.0899810791015625,1994-10-12
1.1194401979446411,1994-10-13
1.09980046749115,1994-10-14
1.0899810791015625,1994-10-17
1.0605220794677734,1994-10-18
1.0801609754562378,1994-10-19
1.1096209287643433,1994-10-20
1.1636284589767456,1994-10-21
1.1292595863342285,1994-10-24
1.09980046749115,1994-10-25
1.1292595863342285,1994-10-26
1.1390798091888428,1994-10-27
1.1685383319854736,1994-10-28
1.158719539642334,1994-10-31
1.1439896821975708,1994-11-01
1.1685383319854736,1994-11-02
1.1734485626220703,1994-11-03
1.1390798091888428,1994-11-04
1.1783579587936401,1994-11-07
1.2593698501586914,1994-11-08
1.2912840843200684,1994-11-09
1.2863742113113403,1994-11-10
1.2667350769042969,1994-11-11
1.2961933612823486,1994-11-14
1.3158330917358398,1994-11-15
1.3011037111282349,1994-11-16
1.25691556930542,1994-11-17
1.2078174352645874,1994-11-18
1.1881781816482544,1994-11-21
1.1488988399505615,1994-11-22
1.1881781816482544,1994-11-23
1.2372757196426392,1994-11-25
1.2470953464508057,1994-11-28
1.2372757196426392,1994-11-29
1.2078174352645874,1994-11-30
1.158719539642334,1994-12-01
1.1685383319854736,1994-12-02
1.1979973316192627,1994-12-05
1.1292595863342285,1994-12-06
1.0605220794677734,1994-12-07
1.0408828258514404,1994-12-08
1.1096209287643433,1994-12-09
1.0408828258514404,1994-12-12
1.0016045570373535,1994-12-13
0.952505886554718,1994-12-14
0.903407871723175,1994-12-15
0.952505886554718,1994-12-16
0.9721451997756958,1994-12-19
1.0212435722351074,1994-12-20
1.0212435722351074,1994-12-21
1.0408828258514404,1994-12-22
1.011423945426941,1994-12-23
1.0016045570373535,1994-12-27
0.9721451997756958,1994-12-28
0.962325394153595,1994-12-29
0.9426862597465515,1994-12-30
0.952505886554718,1995-01-03
0.962325394153595,1995-01-04
0.952505886554718,1995-01-05
0.9426862597465515,1995-01-06
0.9132274985313416,1995-01-09
0.9132274985313416,1995-01-10
0.8984978795051575,1995-01-11
0.8837683200836182,1995-01-12
0.8248504996299744,1995-01-13
0.8690393567085266,1995-01-16
0.952505886554718,1995-01-17
0.962325394153595,1995-01-18
0.9426862597465515,1995-01-19
0.9132274985313416,1995-01-20
0.9917844533920288,1995-01-23
1.0801609754562378,1995-01-24
1.0605220794677734,1995-01-25
1.1047110557556152,1995-01-26
1.1194401979446411,1995-01-27
1.0605220794677734,1995-01-30
1.0408828258514404,1995-01-31
1.07034170627594,1995-02-01
1.0801609754562378,1995-02-02
1.09980046749115,1995-02-03
1.09980046749115,1995-02-06
1.1047110557556152,1995-02-07
1.09980046749115,1995-02-08
1.09980046749115,1995-02-09
1.1096209287643433,1995-02-10
1.0801609754562378,1995-02-13
1.050702691078186,1995-02-14
1.0212435722351074,1995-02-15
1.0310630798339844,1995-02-16
1.0016045570373535,1995-02-17
1.0065146684646606,1995-02-21
1.0212435722351074,1995-02-22
1.1096209287643433,1995-02-23
1.1096209287643433,1995-02-24
1.0899810791015625,1995-02-27
1.1488988399505615,1995-02-28
1.1096209287643433,1995-03-01
1.0899810791015625,1995-03-02
1.1488988399505615,1995-03-03
1.1194401979446411,1995-03-06
1.09980046749115,1995-03-07
1.0899810791015625,1995-03-08
1.158719539642334,1995-03-09
1.158719539642334,1995-03-10
1.1341702938079834,1995-03-13
1.217635989189148,1995-03-14
1.2323665618896484,1995-03-15
1.25691556930542,1995-03-16
1.2863742113113403,1995-03-17
1.2667350769042969,1995-03-20
1.217635989189148,1995-03-21
1.2912840843200684,1995-03-22
1.3452930450439453,1995-03-23
1.2765545845031738,1995-03-24
1.2961933612823486,1995-03-27
1.3354719877243042,1995-03-28
1.3502014875411987,1995-03-29
1.3011037111282349,1995-03-30
1.2863742113113403,1995-03-31
1.249550223350525,1995-04-03
1.2078174352645874,1995-04-04
1.1685383319854736,1995-04-05
1.1243501901626587,1995-04-06
1.1783579587936401,1995-04-07
1.09980046749115,1995-04-10
1.0310630798339844,1995-04-11
1.0605220794677734,1995-04-12
1.0556126832962036,1995-04-13
1.050702691078186,1995-04-17
1.011423945426941,1995-04-18
0.9672358632087708,1995-04-19
1.07034170627594,1995-04-20
1.0310630798339844,1995-04-21
0.9819651246070862,1995-04-24
1.0016045570373535,1995-04-25
1.045792818069458,1995-04-26
1.050702691078186,1995-04-27
1.0310630798339844,1995-04-28
0.9966949224472046,1995-05-01
1.011423945426941,1995-05-02
1.0212435722351074,1995-05-03
0.9966949224472046,1995-05-04
0.9966949224472046,1995-05-05
0.9966949224472046,1995-05-08
0.962325394153595,1995-05-09
0.9770557880401611,1995-05-10
1.09980046749115,1995-05-11
1.1636284589767456,1995-05-12
1.158719539642334,1995-05-15
1.158719539642334,1995-05-16
1.1169853210449219,1995-05-17
1.0752516984939575,1995-05-18
1.0629767179489136,1995-05-19
1.050702691078186,1995-05-22
1.011423945426941,1995-05-23
1.0016045570373535,1995-05-24
1.026153802871704,1995-05-25
1.011423945426941,1995-05-26
0.9672358632087708,1995-05-30
1.0065146684646606,1995-05-31
0.9942396879196167,1995-06-01
1.09980046749115,1995-06-02
1.158719539642334,1995-06-05
1.3649317026138306,1995-06-06
1.3649317026138306,1995-06-07
1.3502014875411987,1995-06-08
1.3281078338623047,1995-06-09
1.2667350769042969,1995-06-12
